game,2018,14,20181209,201812090gnb,atl,"Atlanta Falcons",20,gnb,"Green Bay Packers",34
player,201812090gnb,atl,CampDe00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,CampDe00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,CampDe00,fumbles_forced,0,,,,,
player,201812090gnb,atl,TrufDe00,def_int,0,,,,,
player,201812090gnb,atl,TrufDe00,def_int_yds,0,,,,,
player,201812090gnb,atl,TrufDe00,def_int_td,0,,,,,
player,201812090gnb,atl,TrufDe00,def_int_long,0,,,,,
player,201812090gnb,atl,TrufDe00,pass_defended,0,,,,,
player,201812090gnb,atl,TrufDe00,sacks,1.0,,,,,
player,201812090gnb,atl,TrufDe00,tackles_combined,5,,,,,
player,201812090gnb,atl,TrufDe00,tackles_solo,4,,,,,
player,201812090gnb,atl,TrufDe00,tackles_assists,1,,,,,
player,201812090gnb,atl,TrufDe00,tackles_loss,1,,,,,
player,201812090gnb,atl,TrufDe00,qb_hits,1,,,,,
player,201812090gnb,atl,TrufDe00,fumbles_rec,0,,,,,
player,201812090gnb,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,TrufDe00,fumbles_forced,0,,,,,
player,201812090gnb,atl,BeasVi00,def_int,0,,,,,
player,201812090gnb,atl,BeasVi00,def_int_yds,0,,,,,
player,201812090gnb,atl,BeasVi00,def_int_td,0,,,,,
player,201812090gnb,atl,BeasVi00,def_int_long,0,,,,,
player,201812090gnb,atl,BeasVi00,pass_defended,0,,,,,
player,201812090gnb,atl,BeasVi00,sacks,1.0,,,,,
player,201812090gnb,atl,BeasVi00,tackles_combined,2,,,,,
player,201812090gnb,atl,BeasVi00,tackles_solo,1,,,,,
player,201812090gnb,atl,BeasVi00,tackles_assists,1,,,,,
player,201812090gnb,atl,BeasVi00,tackles_loss,1,,,,,
player,201812090gnb,atl,BeasVi00,qb_hits,1,,,,,
player,201812090gnb,atl,BeasVi00,fumbles_rec,0,,,,,
player,201812090gnb,atl,BeasVi00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,BeasVi00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,BeasVi00,fumbles_forced,0,,,,,
player,201812090gnb,atl,IrviBr00,def_int,0,,,,,
player,201812090gnb,atl,IrviBr00,def_int_yds,0,,,,,
player,201812090gnb,atl,IrviBr00,def_int_td,0,,,,,
player,201812090gnb,atl,IrviBr00,def_int_long,0,,,,,
player,201812090gnb,atl,IrviBr00,pass_defended,0,,,,,
player,201812090gnb,atl,IrviBr00,sacks,1.0,,,,,
player,201812090gnb,atl,IrviBr00,tackles_combined,1,,,,,
player,201812090gnb,atl,IrviBr00,tackles_solo,1,,,,,
player,201812090gnb,atl,IrviBr00,tackles_assists,0,,,,,
player,201812090gnb,atl,IrviBr00,tackles_loss,1,,,,,
player,201812090gnb,atl,IrviBr00,qb_hits,1,,,,,
player,201812090gnb,atl,IrviBr00,fumbles_rec,0,,,,,
player,201812090gnb,atl,IrviBr00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,IrviBr00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,IrviBr00,fumbles_forced,0,,,,,
player,201812090gnb,atl,JoneDe01,def_int,0,,,,,
player,201812090gnb,atl,JoneDe01,def_int_yds,0,,,,,
player,201812090gnb,atl,JoneDe01,def_int_td,0,,,,,
player,201812090gnb,atl,JoneDe01,def_int_long,0,,,,,
player,201812090gnb,atl,JoneDe01,pass_defended,2,,,,,
player,201812090gnb,atl,JoneDe01,sacks,0.0,,,,,
player,201812090gnb,atl,JoneDe01,tackles_combined,7,,,,,
player,201812090gnb,atl,JoneDe01,tackles_solo,3,,,,,
player,201812090gnb,atl,JoneDe01,tackles_assists,4,,,,,
player,201812090gnb,atl,JoneDe01,tackles_loss,0,,,,,
player,201812090gnb,atl,JoneDe01,qb_hits,0,,,,,
player,201812090gnb,atl,JoneDe01,fumbles_rec,0,,,,,
player,201812090gnb,atl,JoneDe01,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,JoneDe01,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,JoneDe01,fumbles_forced,0,,,,,
player,201812090gnb,atl,PoolBr01,def_int,0,,,,,
player,201812090gnb,atl,PoolBr01,def_int_yds,0,,,,,
player,201812090gnb,atl,PoolBr01,def_int_td,0,,,,,
player,201812090gnb,atl,PoolBr01,def_int_long,0,,,,,
player,201812090gnb,atl,PoolBr01,pass_defended,0,,,,,
player,201812090gnb,atl,PoolBr01,sacks,0.0,,,,,
player,201812090gnb,atl,PoolBr01,tackles_combined,6,,,,,
player,201812090gnb,atl,PoolBr01,tackles_solo,4,,,,,
player,201812090gnb,atl,PoolBr01,tackles_assists,2,,,,,
player,201812090gnb,atl,PoolBr01,tackles_loss,0,,,,,
player,201812090gnb,atl,PoolBr01,qb_hits,0,,,,,
player,201812090gnb,atl,PoolBr01,fumbles_rec,0,,,,,
player,201812090gnb,atl,PoolBr01,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,PoolBr01,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,PoolBr01,fumbles_forced,0,,,,,
player,201812090gnb,atl,KazeDa00,def_int,0,,,,,
player,201812090gnb,atl,KazeDa00,def_int_yds,0,,,,,
player,201812090gnb,atl,KazeDa00,def_int_td,0,,,,,
player,201812090gnb,atl,KazeDa00,def_int_long,0,,,,,
player,201812090gnb,atl,KazeDa00,pass_defended,0,,,,,
player,201812090gnb,atl,KazeDa00,sacks,0.0,,,,,
player,201812090gnb,atl,KazeDa00,tackles_combined,5,,,,,
player,201812090gnb,atl,KazeDa00,tackles_solo,4,,,,,
player,201812090gnb,atl,KazeDa00,tackles_assists,1,,,,,
player,201812090gnb,atl,KazeDa00,tackles_loss,0,,,,,
player,201812090gnb,atl,KazeDa00,qb_hits,0,,,,,
player,201812090gnb,atl,KazeDa00,fumbles_rec,0,,,,,
player,201812090gnb,atl,KazeDa00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,KazeDa00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,KazeDa00,fumbles_forced,0,,,,,
player,201812090gnb,atl,AlfoRo00,def_int,0,,,,,
player,201812090gnb,atl,AlfoRo00,def_int_yds,0,,,,,
player,201812090gnb,atl,AlfoRo00,def_int_td,0,,,,,
player,201812090gnb,atl,AlfoRo00,def_int_long,0,,,,,
player,201812090gnb,atl,AlfoRo00,pass_defended,0,,,,,
player,201812090gnb,atl,AlfoRo00,sacks,0.0,,,,,
player,201812090gnb,atl,AlfoRo00,tackles_combined,4,,,,,
player,201812090gnb,atl,AlfoRo00,tackles_solo,4,,,,,
player,201812090gnb,atl,AlfoRo00,tackles_assists,0,,,,,
player,201812090gnb,atl,AlfoRo00,tackles_loss,0,,,,,
player,201812090gnb,atl,AlfoRo00,qb_hits,0,,,,,
player,201812090gnb,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201812090gnb,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201812090gnb,atl,OlivIs00,def_int,0,,,,,
player,201812090gnb,atl,OlivIs00,def_int_yds,0,,,,,
player,201812090gnb,atl,OlivIs00,def_int_td,0,,,,,
player,201812090gnb,atl,OlivIs00,def_int_long,0,,,,,
player,201812090gnb,atl,OlivIs00,pass_defended,1,,,,,
player,201812090gnb,atl,OlivIs00,sacks,0.0,,,,,
player,201812090gnb,atl,OlivIs00,tackles_combined,4,,,,,
player,201812090gnb,atl,OlivIs00,tackles_solo,3,,,,,
player,201812090gnb,atl,OlivIs00,tackles_assists,1,,,,,
player,201812090gnb,atl,OlivIs00,tackles_loss,0,,,,,
player,201812090gnb,atl,OlivIs00,qb_hits,0,,,,,
player,201812090gnb,atl,OlivIs00,fumbles_rec,0,,,,,
player,201812090gnb,atl,OlivIs00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,OlivIs00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,OlivIs00,fumbles_forced,0,,,,,
player,201812090gnb,atl,CrawJa00,def_int,0,,,,,
player,201812090gnb,atl,CrawJa00,def_int_yds,0,,,,,
player,201812090gnb,atl,CrawJa00,def_int_td,0,,,,,
player,201812090gnb,atl,CrawJa00,def_int_long,0,,,,,
player,201812090gnb,atl,CrawJa00,pass_defended,0,,,,,
player,201812090gnb,atl,CrawJa00,sacks,0.0,,,,,
player,201812090gnb,atl,CrawJa00,tackles_combined,3,,,,,
player,201812090gnb,atl,CrawJa00,tackles_solo,2,,,,,
player,201812090gnb,atl,CrawJa00,tackles_assists,1,,,,,
player,201812090gnb,atl,CrawJa00,tackles_loss,1,,,,,
player,201812090gnb,atl,CrawJa00,qb_hits,1,,,,,
player,201812090gnb,atl,CrawJa00,fumbles_rec,0,,,,,
player,201812090gnb,atl,CrawJa00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,CrawJa00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,CrawJa00,fumbles_forced,0,,,,,
player,201812090gnb,atl,MeanSt00,def_int,0,,,,,
player,201812090gnb,atl,MeanSt00,def_int_yds,0,,,,,
player,201812090gnb,atl,MeanSt00,def_int_td,0,,,,,
player,201812090gnb,atl,MeanSt00,def_int_long,0,,,,,
player,201812090gnb,atl,MeanSt00,pass_defended,0,,,,,
player,201812090gnb,atl,MeanSt00,sacks,0.0,,,,,
player,201812090gnb,atl,MeanSt00,tackles_combined,3,,,,,
player,201812090gnb,atl,MeanSt00,tackles_solo,2,,,,,
player,201812090gnb,atl,MeanSt00,tackles_assists,1,,,,,
player,201812090gnb,atl,MeanSt00,tackles_loss,2,,,,,
player,201812090gnb,atl,MeanSt00,qb_hits,0,,,,,
player,201812090gnb,atl,MeanSt00,fumbles_rec,0,,,,,
player,201812090gnb,atl,MeanSt00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,MeanSt00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,MeanSt00,fumbles_forced,0,,,,,
player,201812090gnb,atl,NeasSh00,def_int,0,,,,,
player,201812090gnb,atl,NeasSh00,def_int_yds,0,,,,,
player,201812090gnb,atl,NeasSh00,def_int_td,0,,,,,
player,201812090gnb,atl,NeasSh00,def_int_long,0,,,,,
player,201812090gnb,atl,NeasSh00,pass_defended,0,,,,,
player,201812090gnb,atl,NeasSh00,sacks,0.0,,,,,
player,201812090gnb,atl,NeasSh00,tackles_combined,3,,,,,
player,201812090gnb,atl,NeasSh00,tackles_solo,2,,,,,
player,201812090gnb,atl,NeasSh00,tackles_assists,1,,,,,
player,201812090gnb,atl,NeasSh00,tackles_loss,1,,,,,
player,201812090gnb,atl,NeasSh00,qb_hits,0,,,,,
player,201812090gnb,atl,NeasSh00,fumbles_rec,0,,,,,
player,201812090gnb,atl,NeasSh00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,NeasSh00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,NeasSh00,fumbles_forced,0,,,,,
player,201812090gnb,atl,SenaDe00,def_int,0,,,,,
player,201812090gnb,atl,SenaDe00,def_int_yds,0,,,,,
player,201812090gnb,atl,SenaDe00,def_int_td,0,,,,,
player,201812090gnb,atl,SenaDe00,def_int_long,0,,,,,
player,201812090gnb,atl,SenaDe00,pass_defended,0,,,,,
player,201812090gnb,atl,SenaDe00,sacks,0.0,,,,,
player,201812090gnb,atl,SenaDe00,tackles_combined,3,,,,,
player,201812090gnb,atl,SenaDe00,tackles_solo,1,,,,,
player,201812090gnb,atl,SenaDe00,tackles_assists,2,,,,,
player,201812090gnb,atl,SenaDe00,tackles_loss,0,,,,,
player,201812090gnb,atl,SenaDe00,qb_hits,0,,,,,
player,201812090gnb,atl,SenaDe00,fumbles_rec,0,,,,,
player,201812090gnb,atl,SenaDe00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,SenaDe00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,SenaDe00,fumbles_forced,0,,,,,
player,201812090gnb,atl,JarrGr00,def_int,0,,,,,
player,201812090gnb,atl,JarrGr00,def_int_yds,0,,,,,
player,201812090gnb,atl,JarrGr00,def_int_td,0,,,,,
player,201812090gnb,atl,JarrGr00,def_int_long,0,,,,,
player,201812090gnb,atl,JarrGr00,pass_defended,0,,,,,
player,201812090gnb,atl,JarrGr00,sacks,0.0,,,,,
player,201812090gnb,atl,JarrGr00,tackles_combined,2,,,,,
player,201812090gnb,atl,JarrGr00,tackles_solo,2,,,,,
player,201812090gnb,atl,JarrGr00,tackles_assists,0,,,,,
player,201812090gnb,atl,JarrGr00,tackles_loss,1,,,,,
player,201812090gnb,atl,JarrGr00,qb_hits,0,,,,,
player,201812090gnb,atl,JarrGr00,fumbles_rec,0,,,,,
player,201812090gnb,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,JarrGr00,fumbles_forced,0,,,,,
player,201812090gnb,atl,OluoFo00,def_int,0,,,,,
player,201812090gnb,atl,OluoFo00,def_int_yds,0,,,,,
player,201812090gnb,atl,OluoFo00,def_int_td,0,,,,,
player,201812090gnb,atl,OluoFo00,def_int_long,0,,,,,
player,201812090gnb,atl,OluoFo00,pass_defended,1,,,,,
player,201812090gnb,atl,OluoFo00,sacks,0.0,,,,,
player,201812090gnb,atl,OluoFo00,tackles_combined,2,,,,,
player,201812090gnb,atl,OluoFo00,tackles_solo,2,,,,,
player,201812090gnb,atl,OluoFo00,tackles_assists,0,,,,,
player,201812090gnb,atl,OluoFo00,tackles_loss,0,,,,,
player,201812090gnb,atl,OluoFo00,qb_hits,0,,,,,
player,201812090gnb,atl,OluoFo00,fumbles_rec,0,,,,,
player,201812090gnb,atl,OluoFo00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,OluoFo00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,OluoFo00,fumbles_forced,0,,,,,
player,201812090gnb,atl,RichJo00,def_int,0,,,,,
player,201812090gnb,atl,RichJo00,def_int_yds,0,,,,,
player,201812090gnb,atl,RichJo00,def_int_td,0,,,,,
player,201812090gnb,atl,RichJo00,def_int_long,0,,,,,
player,201812090gnb,atl,RichJo00,pass_defended,0,,,,,
player,201812090gnb,atl,RichJo00,sacks,0.0,,,,,
player,201812090gnb,atl,RichJo00,tackles_combined,2,,,,,
player,201812090gnb,atl,RichJo00,tackles_solo,2,,,,,
player,201812090gnb,atl,RichJo00,tackles_assists,0,,,,,
player,201812090gnb,atl,RichJo00,tackles_loss,0,,,,,
player,201812090gnb,atl,RichJo00,qb_hits,0,,,,,
player,201812090gnb,atl,RichJo00,fumbles_rec,0,,,,,
player,201812090gnb,atl,RichJo00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,RichJo00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,RichJo00,fumbles_forced,0,,,,,
player,201812090gnb,atl,BoshMa00,def_int,0,,,,,
player,201812090gnb,atl,BoshMa00,def_int_yds,0,,,,,
player,201812090gnb,atl,BoshMa00,def_int_td,0,,,,,
player,201812090gnb,atl,BoshMa00,def_int_long,0,,,,,
player,201812090gnb,atl,BoshMa00,pass_defended,0,,,,,
player,201812090gnb,atl,BoshMa00,sacks,0.0,,,,,
player,201812090gnb,atl,BoshMa00,tackles_combined,1,,,,,
player,201812090gnb,atl,BoshMa00,tackles_solo,1,,,,,
player,201812090gnb,atl,BoshMa00,tackles_assists,0,,,,,
player,201812090gnb,atl,BoshMa00,tackles_loss,0,,,,,
player,201812090gnb,atl,BoshMa00,qb_hits,0,,,,,
player,201812090gnb,atl,BoshMa00,fumbles_rec,0,,,,,
player,201812090gnb,atl,BoshMa00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,BoshMa00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,BoshMa00,fumbles_forced,0,,,,,
player,201812090gnb,atl,GageRu00,def_int,0,,,,,
player,201812090gnb,atl,GageRu00,def_int_yds,0,,,,,
player,201812090gnb,atl,GageRu00,def_int_td,0,,,,,
player,201812090gnb,atl,GageRu00,def_int_long,0,,,,,
player,201812090gnb,atl,GageRu00,pass_defended,0,,,,,
player,201812090gnb,atl,GageRu00,sacks,0.0,,,,,
player,201812090gnb,atl,GageRu00,tackles_combined,1,,,,,
player,201812090gnb,atl,GageRu00,tackles_solo,1,,,,,
player,201812090gnb,atl,GageRu00,tackles_assists,0,,,,,
player,201812090gnb,atl,GageRu00,tackles_loss,0,,,,,
player,201812090gnb,atl,GageRu00,qb_hits,0,,,,,
player,201812090gnb,atl,GageRu00,fumbles_rec,0,,,,,
player,201812090gnb,atl,GageRu00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,GageRu00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,GageRu00,fumbles_forced,0,,,,,
player,201812090gnb,atl,IshmKe00,def_int,0,,,,,
player,201812090gnb,atl,IshmKe00,def_int_yds,0,,,,,
player,201812090gnb,atl,IshmKe00,def_int_td,0,,,,,
player,201812090gnb,atl,IshmKe00,def_int_long,0,,,,,
player,201812090gnb,atl,IshmKe00,pass_defended,0,,,,,
player,201812090gnb,atl,IshmKe00,sacks,0.0,,,,,
player,201812090gnb,atl,IshmKe00,tackles_combined,1,,,,,
player,201812090gnb,atl,IshmKe00,tackles_solo,0,,,,,
player,201812090gnb,atl,IshmKe00,tackles_assists,1,,,,,
player,201812090gnb,atl,IshmKe00,tackles_loss,0,,,,,
player,201812090gnb,atl,IshmKe00,qb_hits,0,,,,,
player,201812090gnb,atl,IshmKe00,fumbles_rec,0,,,,,
player,201812090gnb,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,IshmKe00,fumbles_forced,0,,,,,
player,201812090gnb,atl,McClTe00,def_int,0,,,,,
player,201812090gnb,atl,McClTe00,def_int_yds,0,,,,,
player,201812090gnb,atl,McClTe00,def_int_td,0,,,,,
player,201812090gnb,atl,McClTe00,def_int_long,0,,,,,
player,201812090gnb,atl,McClTe00,pass_defended,0,,,,,
player,201812090gnb,atl,McClTe00,sacks,0.0,,,,,
player,201812090gnb,atl,McClTe00,tackles_combined,1,,,,,
player,201812090gnb,atl,McClTe00,tackles_solo,0,,,,,
player,201812090gnb,atl,McClTe00,tackles_assists,1,,,,,
player,201812090gnb,atl,McClTe00,tackles_loss,0,,,,,
player,201812090gnb,atl,McClTe00,qb_hits,0,,,,,
player,201812090gnb,atl,McClTe00,fumbles_rec,0,,,,,
player,201812090gnb,atl,McClTe00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,McClTe00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,McClTe00,fumbles_forced,0,,,,,
player,201812090gnb,atl,ReedBr00,def_int,0,,,,,
player,201812090gnb,atl,ReedBr00,def_int_yds,0,,,,,
player,201812090gnb,atl,ReedBr00,def_int_td,0,,,,,
player,201812090gnb,atl,ReedBr00,def_int_long,0,,,,,
player,201812090gnb,atl,ReedBr00,pass_defended,0,,,,,
player,201812090gnb,atl,ReedBr00,sacks,0.0,,,,,
player,201812090gnb,atl,ReedBr00,tackles_combined,1,,,,,
player,201812090gnb,atl,ReedBr00,tackles_solo,0,,,,,
player,201812090gnb,atl,ReedBr00,tackles_assists,1,,,,,
player,201812090gnb,atl,ReedBr00,tackles_loss,0,,,,,
player,201812090gnb,atl,ReedBr00,qb_hits,0,,,,,
player,201812090gnb,atl,ReedBr00,fumbles_rec,0,,,,,
player,201812090gnb,atl,ReedBr00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,ReedBr00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,ReedBr00,fumbles_forced,0,,,,,
player,201812090gnb,atl,RileDu00,def_int,0,,,,,
player,201812090gnb,atl,RileDu00,def_int_yds,0,,,,,
player,201812090gnb,atl,RileDu00,def_int_td,0,,,,,
player,201812090gnb,atl,RileDu00,def_int_long,0,,,,,
player,201812090gnb,atl,RileDu00,pass_defended,0,,,,,
player,201812090gnb,atl,RileDu00,sacks,0.0,,,,,
player,201812090gnb,atl,RileDu00,tackles_combined,1,,,,,
player,201812090gnb,atl,RileDu00,tackles_solo,0,,,,,
player,201812090gnb,atl,RileDu00,tackles_assists,1,,,,,
player,201812090gnb,atl,RileDu00,tackles_loss,0,,,,,
player,201812090gnb,atl,RileDu00,qb_hits,0,,,,,
player,201812090gnb,atl,RileDu00,fumbles_rec,0,,,,,
player,201812090gnb,atl,RileDu00,fumbles_rec_yds,0,,,,,
player,201812090gnb,atl,RileDu00,fumbles_rec_td,0,,,,,
player,201812090gnb,atl,RileDu00,fumbles_forced,0,,,,,
player,201812090gnb,gnb,BreeBa00,def_int,1,,,,,
player,201812090gnb,gnb,BreeBa00,def_int_yds,22,,,,,
player,201812090gnb,gnb,BreeBa00,def_int_td,1,,,,,
player,201812090gnb,gnb,BreeBa00,def_int_long,22,,,,,
player,201812090gnb,gnb,BreeBa00,pass_defended,1,,,,,
player,201812090gnb,gnb,BreeBa00,sacks,0.0,,,,,
player,201812090gnb,gnb,BreeBa00,tackles_combined,1,,,,,
player,201812090gnb,gnb,BreeBa00,tackles_solo,1,,,,,
player,201812090gnb,gnb,BreeBa00,tackles_assists,0,,,,,
player,201812090gnb,gnb,BreeBa00,tackles_loss,0,,,,,
player,201812090gnb,gnb,BreeBa00,qb_hits,0,,,,,
player,201812090gnb,gnb,BreeBa00,fumbles_rec,1,,,,,
player,201812090gnb,gnb,BreeBa00,fumbles_rec_yds,0,,,,,
player,201812090gnb,gnb,BreeBa00,fumbles_rec_td,0,,,,,
player,201812090gnb,gnb,BreeBa00,fumbles_forced,0,,,,,
player,201812090gnb,gnb,MattCl99,def_int,0,,,,,
player,201812090gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201812090gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201812090gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201812090gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201812090gnb,gnb,MattCl99,sacks,1.0,,,,,
player,201812090gnb,gnb,MattCl99,tackles_combined,3,,,,,
player,201812090gnb,gnb,MattCl99,tackles_solo,3,,,,,
player,201812090gnb,gnb,MattCl99,tackles_assists,0,,,,,
player,201812090gnb,gnb,MattCl99,tackles_loss,2,,,,,
player,201812090gnb,gnb,MattCl99,qb_hits,2,,,,,
player,201812090gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201812090gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201812090gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201812090gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201812090gnb,gnb,MartBl01,def_int,0,,,,,
player,201812090gnb,gnb,MartBl01,def_int_yds,0,,,,,
player,201812090gnb,gnb,MartBl01,def_int_td,0,,,,,
player,201812090gnb,gnb,MartBl01,def_int_long,0,,,,,
player,201812090gnb,gnb,MartBl01,pass_defended,0,,,,,
player,201812090gnb,gnb,MartBl01,sacks,0.0,,,,,
player,201812090gnb,gnb,MartBl01,tackles_combined,12,,,,,
player,201812090gnb,gnb,MartBl01,tackles_solo,11,,,,,
player,201812090gnb,gnb,MartBl01,tackles_assists,1,,,,,
player,201812090gnb,gnb,MartBl01,tackles_loss,0,,,,,
player,201812090gnb,gnb,MartBl01,qb_hits,0,,,,,
player,201812090gnb,gnb,MartBl01,fumbles_rec,0,,,,,
player,201812090gnb,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201812090gnb,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201812090gnb,gnb,MartBl01,fumbles_forced,0,,,,,
player,201812090gnb,gnb,AlexJa00,def_int,0,,,,,
player,201812090gnb,gnb,AlexJa00,def_int_yds,0,,,,,
player,201812090gnb,gnb,AlexJa00,def_int_td,0,,,,,
player,201812090gnb,gnb,AlexJa00,def_int_long,0,,,,,
player,201812090gnb,gnb,AlexJa00,pass_defended,1,,,,,
player,201812090gnb,gnb,AlexJa00,sacks,0.0,,,,,
player,201812090gnb,gnb,AlexJa00,tackles_combined,10,,,,,
player,201812090gnb,gnb,AlexJa00,tackles_solo,10,,,,,
player,201812090gnb,gnb,AlexJa00,tackles_assists,0,,,,,
player,201812090gnb,gnb,AlexJa00,tackles_loss,1,,,,,
player,201812090gnb,gnb,AlexJa00,qb_hits,0,,,,,
player,201812090gnb,gnb,AlexJa00,fumbles_rec,2,,,,,
player,201812090gnb,gnb,AlexJa00,fumbles_rec_yds,0,,,,,
player,201812090gnb,gnb,AlexJa00,fumbles_rec_td,0,,,,,
player,201812090gnb,gnb,AlexJa00,fumbles_forced,0,,,,,
player,201812090gnb,gnb,JoneJo06,def_int,0,,,,,
player,201812090gnb,gnb,JoneJo06,def_int_yds,0,,,,,
player,201812090gnb,gnb,JoneJo06,def_int_td,0,,,,,
player,201812090gnb,gnb,JoneJo06,def_int_long,0,,,,,
player,201812090gnb,gnb,JoneJo06,pass_defended,0,,,,,
player,201812090gnb,gnb,JoneJo06,sacks,0.0,,,,,
player,201812090gnb,gnb,JoneJo06,tackles_combined,6,,,,,
player,201812090gnb,gnb,JoneJo06,tackles_solo,4,,,,,
player,201812090gnb,gnb,JoneJo06,tackles_assists,2,,,,,
player,201812090gnb,gnb,JoneJo06,tackles_loss,0,,,,,
player,201812090gnb,gnb,JoneJo06,qb_hits,0,,,,,
player,201812090gnb,gnb,JoneJo06,fumbles_rec,0,,,,,
player,201812090gnb,gnb,JoneJo06,fumbles_rec_yds,0,,,,,
player,201812090gnb,gnb,JoneJo06,fumbles_rec_td,0,,,,,
player,201812090gnb,gnb,JoneJo06,fumbles_forced,0,,,,,
player,201812090gnb,gnb,BrowTo01,def_int,0,,,,,
player,201812090gnb,gnb,BrowTo01,def_int_yds,0,,,,,
player,201812090gnb,gnb,BrowTo01,def_int_td,0,,,,,
player,201812090gnb,gnb,BrowTo01,def_int_long,0,,,,,
player,201812090gnb,gnb,BrowTo01,pass_defended,0,,,,,
player,201812090gnb,gnb,BrowTo01,sacks,0.0,,,,,
player,201812090gnb,gnb,BrowTo01,tackles_combined,5,,,,,
player,201812090gnb,gnb,BrowTo01,tackles_solo,3,,,,,
player,201812090gnb,gnb,BrowTo01,tackles_assists,2,,,,,
player,201812090gnb,gnb,BrowTo01,tackles_loss,0,,,,,
player,201812090gnb,gnb,BrowTo01,qb_hits,0,,,,,
player,201812090gnb,gnb,BrowTo01,fumbles_rec,0,,,,,
player,201812090gnb,gnb,BrowTo01,fumbles_rec_yds,0,,,,,
player,201812090gnb,gnb,BrowTo01,fumbles_rec_td,0,,,,,
player,201812090gnb,gnb,BrowTo01,fumbles_forced,1,,,,,
player,201812090gnb,gnb,BricKe00,def_int,0,,,,,
player,201812090gnb,gnb,BricKe00,def_int_yds,0,,,,,
player,201812090gnb,gnb,BricKe00,def_int_td,0,,,,,
player,201812090gnb,gnb,BricKe00,def_int_long,0,,,,,
player,201812090gnb,gnb,BricKe00,pass_defended,0,,,,,
player,201812090gnb,gnb,BricKe00,sacks,0.0,,,,,
player,201812090gnb,gnb,BricKe00,tackles_combined,4,,,,,
player,201812090gnb,gnb,BricKe00,tackles_solo,3,,,,,
player,201812090gnb,gnb,BricKe00,tackles_assists,1,,,,,
player,201812090gnb,gnb,BricKe00,tackles_loss,0,,,,,
player,201812090gnb,gnb,BricKe00,qb_hits,0,,,,,
player,201812090gnb,gnb,BricKe00,fumbles_rec,0,,,,,
player,201812090gnb,gnb,BricKe00,fumbles_rec_yds,0,,,,,
