game,2018,7,20181021,201810210tam,cle,"Cleveland Browns",23,tam,"Tampa Bay Buccaneers",26
player,201810210tam,cle,GarrMy00,def_int_td,0,,,,,
player,201810210tam,cle,GarrMy00,def_int_long,0,,,,,
player,201810210tam,cle,GarrMy00,pass_defended,0,,,,,
player,201810210tam,cle,GarrMy00,sacks,2.0,,,,,
player,201810210tam,cle,GarrMy00,tackles_combined,2,,,,,
player,201810210tam,cle,GarrMy00,tackles_solo,2,,,,,
player,201810210tam,cle,GarrMy00,tackles_assists,0,,,,,
player,201810210tam,cle,GarrMy00,tackles_loss,1,,,,,
player,201810210tam,cle,GarrMy00,qb_hits,3,,,,,
player,201810210tam,cle,GarrMy00,fumbles_rec,0,,,,,
player,201810210tam,cle,GarrMy00,fumbles_rec_yds,0,,,,,
player,201810210tam,cle,GarrMy00,fumbles_rec_td,0,,,,,
player,201810210tam,cle,GarrMy00,fumbles_forced,1,,,,,
player,201810210tam,cle,OgbaEm00,def_int,0,,,,,
player,201810210tam,cle,OgbaEm00,def_int_yds,0,,,,,
player,201810210tam,cle,OgbaEm00,def_int_td,0,,,,,
player,201810210tam,cle,OgbaEm00,def_int_long,0,,,,,
player,201810210tam,cle,OgbaEm00,pass_defended,2,,,,,
player,201810210tam,cle,OgbaEm00,sacks,1.5,,,,,
player,201810210tam,cle,OgbaEm00,tackles_combined,5,,,,,
player,201810210tam,cle,OgbaEm00,tackles_solo,4,,,,,
player,201810210tam,cle,OgbaEm00,tackles_assists,1,,,,,
player,201810210tam,cle,OgbaEm00,tackles_loss,1,,,,,
player,201810210tam,cle,OgbaEm00,qb_hits,2,,,,,
player,201810210tam,cle,OgbaEm00,fumbles_rec,0,,,,,
player,201810210tam,cle,OgbaEm00,fumbles_rec_yds,0,,,,,
player,201810210tam,cle,OgbaEm00,fumbles_rec_td,0,,,,,
player,201810210tam,cle,OgbaEm00,fumbles_forced,0,,,,,
player,201810210tam,cle,OgunLa00,def_int,0,,,,,
player,201810210tam,cle,OgunLa00,def_int_yds,0,,,,,
player,201810210tam,cle,OgunLa00,def_int_td,0,,,,,
player,201810210tam,cle,OgunLa00,def_int_long,0,,,,,
player,201810210tam,cle,OgunLa00,pass_defended,0,,,,,
player,201810210tam,cle,OgunLa00,sacks,0.5,,,,,
player,201810210tam,cle,OgunLa00,tackles_combined,2,,,,,
player,201810210tam,cle,OgunLa00,tackles_solo,1,,,,,
player,201810210tam,cle,OgunLa00,tackles_assists,1,,,,,
player,201810210tam,cle,OgunLa00,tackles_loss,0,,,,,
player,201810210tam,cle,OgunLa00,qb_hits,1,,,,,
player,201810210tam,cle,OgunLa00,fumbles_rec,0,,,,,
player,201810210tam,cle,OgunLa00,fumbles_rec_yds,0,,,,,
player,201810210tam,cle,OgunLa00,fumbles_rec_td,0,,,,,
player,201810210tam,cle,OgunLa00,fumbles_forced,0,,,,,
player,201810210tam,cle,RandDa00,def_int,0,,,,,
player,201810210tam,cle,RandDa00,def_int_yds,0,,,,,
player,201810210tam,cle,RandDa00,def_int_td,0,,,,,
player,201810210tam,cle,RandDa00,def_int_long,0,,,,,
player,201810210tam,cle,RandDa00,pass_defended,0,,,,,
player,201810210tam,cle,RandDa00,sacks,0.0,,,,,
player,201810210tam,cle,RandDa00,tackles_combined,12,,,,,
player,201810210tam,cle,RandDa00,tackles_solo,11,,,,,
player,201810210tam,cle,RandDa00,tackles_assists,1,,,,,
player,201810210tam,cle,RandDa00,tackles_loss,0,,,,,
player,201810210tam,cle,RandDa00,qb_hits,0,,,,,
player,201810210tam,cle,RandDa00,fumbles_rec,0,,,,,
player,201810210tam,cle,RandDa00,fumbles_rec_yds,0,,,,,
player,201810210tam,cle,RandDa00,fumbles_rec_td,0,,,,,
player,201810210tam,cle,RandDa00,fumbles_forced,0,,,,,
player,201810210tam,cle,BoddBr01,def_int,0,,,,,
player,201810210tam,cle,BoddBr01,def_int_yds,0,,,,,
player,201810210tam,cle,BoddBr01,def_int_td,0,,,,,
player,201810210tam,cle,BoddBr01,def_int_long,0,,,,,
player,201810210tam,cle,BoddBr01,pass_defended,1,,,,,
player,201810210tam,cle,BoddBr01,sacks,0.0,,,,,
player,201810210tam,cle,BoddBr01,tackles_combined,10,,,,,
player,201810210tam,cle,BoddBr01,tackles_solo,10,,,,,
player,201810210tam,cle,BoddBr01,tackles_assists,0,,,,,
player,201810210tam,cle,BoddBr01,tackles_loss,0,,,,,
player,201810210tam,cle,BoddBr01,qb_hits,1,,,,,
player,201810210tam,cle,BoddBr01,fumbles_rec,0,,,,,
player,201810210tam,cle,BoddBr01,fumbles_rec_yds,0,,,,,
player,201810210tam,cle,BoddBr01,fumbles_rec_td,0,,,,,
player,201810210tam,cle,BoddBr01,fumbles_forced,0,,,,,
player,201810210tam,cle,PeppJa00,def_int,0,,,,,
player,201810210tam,cle,PeppJa00,def_int_yds,0,,,,,
player,201810210tam,cle,PeppJa00,def_int_td,0,,,,,
player,201810210tam,cle,PeppJa00,def_int_long,0,,,,,
player,201810210tam,cle,PeppJa00,pass_defended,1,,,,,
player,201810210tam,cle,PeppJa00,sacks,0.0,,,,,
player,201810210tam,cle,PeppJa00,tackles_combined,8,,,,,
player,201810210tam,cle,PeppJa00,tackles_solo,7,,,,,
player,201810210tam,cle,PeppJa00,tackles_assists,1,,,,,
player,201810210tam,cle,PeppJa00,tackles_loss,0,,,,,
player,201810210tam,cle,PeppJa00,qb_hits,0,,,,,
player,201810210tam,cle,PeppJa00,fumbles_rec,0,,,,,
player,201810210tam,cle,PeppJa00,fumbles_rec_yds,0,,,,,
player,201810210tam,cle,PeppJa00,fumbles_rec_td,0,,,,,
player,201810210tam,cle,PeppJa00,fumbles_forced,0,,,,,
player,201810210tam,cle,CarrTr00,def_int,0,,,,,
player,201810210tam,cle,CarrTr00,def_int_yds,0,,,,,
player,201810210tam,cle,CarrTr00,def_int_td,0,,,,,
player,201810210tam,cle,CarrTr00,def_int_long,0,,,,,
player,201810210tam,cle,CarrTr00,pass_defended,0,,,,,
player,201810210tam,cle,CarrTr00,sacks,0.0,,,,,
player,201810210tam,cle,CarrTr00,tackles_combined,4,,,,,
player,201810210tam,cle,CarrTr00,tackles_solo,4,,,,,
player,201810210tam,cle,CarrTr00,tackles_assists,0,,,,,
player,201810210tam,cle,CarrTr00,tackles_loss,0,,,,,
player,201810210tam,cle,CarrTr00,qb_hits,0,,,,,
player,201810210tam,cle,CarrTr00,fumbles_rec,0,,,,,
player,201810210tam,cle,CarrTr00,fumbles_rec_yds,0,,,,,
player,201810210tam,cle,CarrTr00,fumbles_rec_td,0,,,,,
player,201810210tam,cle,CarrTr00,fumbles_forced,1,,,,,
player,201810210tam,cle,WardDe02,def_int,0,,,,,
player,201810210tam,cle,WardDe02,def_int_yds,0,,,,,
player,201810210tam,cle,WardDe02,def_int_td,0,,,,,
player,201810210tam,cle,WardDe02,def_int_long,0,,,,,
player,201810210tam,cle,WardDe02,pass_defended,2,,,,,
player,201810210tam,cle,WardDe02,sacks,0.0,,,,,
player,201810210tam,cle,WardDe02,tackles_combined,4,,,,,
player,201810210tam,cle,WardDe02,tackles_solo,4,,,,,
player,201810210tam,cle,WardDe02,tackles_assists,0,,,,,
player,201810210tam,cle,WardDe02,tackles_loss,1,,,,,
player,201810210tam,cle,WardDe02,qb_hits,0,,,,,
player,201810210tam,cle,WardDe02,fumbles_rec,0,,,,,
player,201810210tam,cle,WardDe02,fumbles_rec_yds,0,,,,,
player,201810210tam,cle,WardDe02,fumbles_rec_td,0,,,,,
player,201810210tam,cle,WardDe02,fumbles_forced,0,,,,,
player,201810210tam,cle,AverGe00,def_int,0,,,,,
player,201810210tam,cle,AverGe00,def_int_yds,0,,,,,
player,201810210tam,cle,AverGe00,def_int_td,0,,,,,
player,201810210tam,cle,AverGe00,def_int_long,0,,,,,
player,201810210tam,cle,AverGe00,pass_defended,0,,,,,
player,201810210tam,cle,AverGe00,sacks,0.0,,,,,
player,201810210tam,cle,AverGe00,tackles_combined,2,,,,,
player,201810210tam,cle,AverGe00,tackles_solo,2,,,,,
player,201810210tam,cle,AverGe00,tackles_assists,0,,,,,
player,201810210tam,cle,AverGe00,tackles_loss,0,,,,,
player,201810210tam,cle,AverGe00,qb_hits,1,,,,,
player,201810210tam,cle,AverGe00,fumbles_rec,1,,,,,
player,201810210tam,cle,AverGe00,fumbles_rec_yds,5,,,,,
player,201810210tam,cle,AverGe00,fumbles_rec_td,0,,,,,
player,201810210tam,cle,AverGe00,fumbles_forced,0,,,,,
player,201810210tam,cle,VallTa00,def_int,0,,,,,
player,201810210tam,cle,VallTa00,def_int_yds,0,,,,,
player,201810210tam,cle,VallTa00,def_int_td,0,,,,,
player,201810210tam,cle,VallTa00,def_int_long,0,,,,,
player,201810210tam,cle,VallTa00,pass_defended,0,,,,,
player,201810210tam,cle,VallTa00,sacks,0.0,,,,,
player,201810210tam,cle,VallTa00,tackles_combined,2,,,,,
player,201810210tam,cle,VallTa00,tackles_solo,2,,,,,
player,201810210tam,cle,VallTa00,tackles_assists,0,,,,,
player,201810210tam,cle,VallTa00,tackles_loss,0,,,,,
player,201810210tam,cle,VallTa00,qb_hits,0,,,,,
player,201810210tam,cle,VallTa00,fumbles_rec,0,,,,,
player,201810210tam,cle,VallTa00,fumbles_rec_yds,0,,,,,
player,201810210tam,cle,VallTa00,fumbles_rec_td,0,,,,,
player,201810210tam,cle,VallTa00,fumbles_forced,0,,,,,
player,201810210tam,cle,CharOr00,def_int,0,,,,,
player,201810210tam,cle,CharOr00,def_int_yds,0,,,,,
player,201810210tam,cle,CharOr00,def_int_td,0,,,,,
player,201810210tam,cle,CharOr00,def_int_long,0,,,,,
player,201810210tam,cle,CharOr00,pass_defended,0,,,,,
player,201810210tam,cle,CharOr00,sacks,0.0,,,,,
player,201810210tam,cle,CharOr00,tackles_combined,1,,,,,
player,201810210tam,cle,CharOr00,tackles_solo,1,,,,,
player,201810210tam,cle,CharOr00,tackles_assists,0,,,,,
player,201810210tam,cle,CharOr00,tackles_loss,0,,,,,
player,201810210tam,cle,CharOr00,qb_hits,0,,,,,
player,201810210tam,cle,CharOr00,fumbles_rec,0,,,,,
player,201810210tam,cle,CharOr00,fumbles_rec_yds,0,,,,,
player,201810210tam,cle,CharOr00,fumbles_rec_td,0,,,,,
player,201810210tam,cle,CharOr00,fumbles_forced,0,,,,,
player,201810210tam,cle,ColeTr01,def_int,0,,,,,
player,201810210tam,cle,ColeTr01,def_int_yds,0,,,,,
player,201810210tam,cle,ColeTr01,def_int_td,0,,,,,
player,201810210tam,cle,ColeTr01,def_int_long,0,,,,,
player,201810210tam,cle,ColeTr01,pass_defended,0,,,,,
player,201810210tam,cle,ColeTr01,sacks,0.0,,,,,
player,201810210tam,cle,ColeTr01,tackles_combined,1,,,,,
player,201810210tam,cle,ColeTr01,tackles_solo,1,,,,,
player,201810210tam,cle,ColeTr01,tackles_assists,0,,,,,
player,201810210tam,cle,ColeTr01,tackles_loss,1,,,,,
player,201810210tam,cle,ColeTr01,qb_hits,0,,,,,
player,201810210tam,cle,ColeTr01,fumbles_rec,0,,,,,
player,201810210tam,cle,ColeTr01,fumbles_rec_yds,0,,,,,
player,201810210tam,cle,ColeTr01,fumbles_rec_td,0,,,,,
player,201810210tam,cle,ColeTr01,fumbles_forced,0,,,,,
player,201810210tam,cle,HughCh01,def_int,0,,,,,
player,201810210tam,cle,HughCh01,def_int_yds,0,,,,,
player,201810210tam,cle,HughCh01,def_int_td,0,,,,,
player,201810210tam,cle,HughCh01,def_int_long,0,,,,,
player,201810210tam,cle,HughCh01,pass_defended,0,,,,,
player,201810210tam,cle,HughCh01,sacks,0.0,,,,,
player,201810210tam,cle,HughCh01,tackles_combined,1,,,,,
player,201810210tam,cle,HughCh01,tackles_solo,1,,,,,
player,201810210tam,cle,HughCh01,tackles_assists,0,,,,,
player,201810210tam,cle,HughCh01,tackles_loss,0,,,,,
player,201810210tam,cle,HughCh01,qb_hits,0,,,,,
player,201810210tam,cle,HughCh01,fumbles_rec,0,,,,,
player,201810210tam,cle,HughCh01,fumbles_rec_yds,0,,,,,
player,201810210tam,cle,HughCh01,fumbles_rec_td,0,,,,,
player,201810210tam,cle,HughCh01,fumbles_forced,0,,,,,
player,201810210tam,cle,KindDe00,def_int,0,,,,,
player,201810210tam,cle,KindDe00,def_int_yds,0,,,,,
player,201810210tam,cle,KindDe00,def_int_td,0,,,,,
player,201810210tam,cle,KindDe00,def_int_long,0,,,,,
player,201810210tam,cle,KindDe00,pass_defended,0,,,,,
player,201810210tam,cle,KindDe00,sacks,0.0,,,,,
player,201810210tam,cle,KindDe00,tackles_combined,1,,,,,
player,201810210tam,cle,KindDe00,tackles_solo,1,,,,,
player,201810210tam,cle,KindDe00,tackles_assists,0,,,,,
player,201810210tam,cle,KindDe00,tackles_loss,0,,,,,
player,201810210tam,cle,KindDe00,qb_hits,0,,,,,
player,201810210tam,cle,KindDe00,fumbles_rec,0,,,,,
player,201810210tam,cle,KindDe00,fumbles_rec_yds,0,,,,,
player,201810210tam,cle,KindDe00,fumbles_rec_td,0,,,,,
player,201810210tam,cle,KindDe00,fumbles_forced,0,,,,,
player,201810210tam,tam,NassCa00,def_int,0,,,,,
player,201810210tam,tam,NassCa00,def_int_yds,0,,,,,
player,201810210tam,tam,NassCa00,def_int_td,0,,,,,
player,201810210tam,tam,NassCa00,def_int_long,0,,,,,
player,201810210tam,tam,NassCa00,pass_defended,1,,,,,
player,201810210tam,tam,NassCa00,sacks,2.0,,,,,
player,201810210tam,tam,NassCa00,tackles_combined,2,,,,,
player,201810210tam,tam,NassCa00,tackles_solo,2,,,,,
player,201810210tam,tam,NassCa00,tackles_assists,0,,,,,
player,201810210tam,tam,NassCa00,tackles_loss,2,,,,,
player,201810210tam,tam,NassCa00,qb_hits,2,,,,,
player,201810210tam,tam,NassCa00,fumbles_rec,0,,,,,
player,201810210tam,tam,NassCa00,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,NassCa00,fumbles_rec_td,0,,,,,
player,201810210tam,tam,NassCa00,fumbles_forced,0,,,,,
player,201810210tam,tam,GlanAd00,def_int,0,,,,,
player,201810210tam,tam,GlanAd00,def_int_yds,0,,,,,
player,201810210tam,tam,GlanAd00,def_int_td,0,,,,,
player,201810210tam,tam,GlanAd00,def_int_long,0,,,,,
player,201810210tam,tam,GlanAd00,pass_defended,0,,,,,
player,201810210tam,tam,GlanAd00,sacks,1.0,,,,,
player,201810210tam,tam,GlanAd00,tackles_combined,7,,,,,
player,201810210tam,tam,GlanAd00,tackles_solo,5,,,,,
player,201810210tam,tam,GlanAd00,tackles_assists,2,,,,,
player,201810210tam,tam,GlanAd00,tackles_loss,1,,,,,
player,201810210tam,tam,GlanAd00,qb_hits,1,,,,,
player,201810210tam,tam,GlanAd00,fumbles_rec,0,,,,,
player,201810210tam,tam,GlanAd00,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,GlanAd00,fumbles_rec_td,0,,,,,
player,201810210tam,tam,GlanAd00,fumbles_forced,0,,,,,
player,201810210tam,tam,PierJa99,def_int,0,,,,,
player,201810210tam,tam,PierJa99,def_int_yds,0,,,,,
player,201810210tam,tam,PierJa99,def_int_td,0,,,,,
player,201810210tam,tam,PierJa99,def_int_long,0,,,,,
player,201810210tam,tam,PierJa99,pass_defended,0,,,,,
player,201810210tam,tam,PierJa99,sacks,1.0,,,,,
player,201810210tam,tam,PierJa99,tackles_combined,3,,,,,
player,201810210tam,tam,PierJa99,tackles_solo,3,,,,,
player,201810210tam,tam,PierJa99,tackles_assists,0,,,,,
player,201810210tam,tam,PierJa99,tackles_loss,1,,,,,
player,201810210tam,tam,PierJa99,qb_hits,1,,,,,
player,201810210tam,tam,PierJa99,fumbles_rec,0,,,,,
player,201810210tam,tam,PierJa99,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,PierJa99,fumbles_rec_td,0,,,,,
player,201810210tam,tam,PierJa99,fumbles_forced,0,,,,,
player,201810210tam,tam,GholWi00,def_int,0,,,,,
player,201810210tam,tam,GholWi00,def_int_yds,0,,,,,
player,201810210tam,tam,GholWi00,def_int_td,0,,,,,
player,201810210tam,tam,GholWi00,def_int_long,0,,,,,
player,201810210tam,tam,GholWi00,pass_defended,0,,,,,
player,201810210tam,tam,GholWi00,sacks,1.0,,,,,
player,201810210tam,tam,GholWi00,tackles_combined,1,,,,,
player,201810210tam,tam,GholWi00,tackles_solo,1,,,,,
player,201810210tam,tam,GholWi00,tackles_assists,0,,,,,
player,201810210tam,tam,GholWi00,tackles_loss,1,,,,,
player,201810210tam,tam,GholWi00,qb_hits,1,,,,,
player,201810210tam,tam,GholWi00,fumbles_rec,0,,,,,
player,201810210tam,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201810210tam,tam,GholWi00,fumbles_forced,0,,,,,
player,201810210tam,tam,DaviLa00,def_int,0,,,,,
player,201810210tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201810210tam,tam,DaviLa00,def_int_td,0,,,,,
player,201810210tam,tam,DaviLa00,def_int_long,0,,,,,
player,201810210tam,tam,DaviLa00,pass_defended,0,,,,,
player,201810210tam,tam,DaviLa00,sacks,0.0,,,,,
player,201810210tam,tam,DaviLa00,tackles_combined,8,,,,,
player,201810210tam,tam,DaviLa00,tackles_solo,7,,,,,
player,201810210tam,tam,DaviLa00,tackles_assists,1,,,,,
player,201810210tam,tam,DaviLa00,tackles_loss,2,,,,,
player,201810210tam,tam,DaviLa00,qb_hits,0,,,,,
player,201810210tam,tam,DaviLa00,fumbles_rec,0,,,,,
player,201810210tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201810210tam,tam,DaviLa00,fumbles_forced,1,,,,,
player,201810210tam,tam,EvanJu00,def_int,0,,,,,
player,201810210tam,tam,EvanJu00,def_int_yds,0,,,,,
player,201810210tam,tam,EvanJu00,def_int_td,0,,,,,
player,201810210tam,tam,EvanJu00,def_int_long,0,,,,,
player,201810210tam,tam,EvanJu00,pass_defended,0,,,,,
player,201810210tam,tam,EvanJu00,sacks,0.0,,,,,
player,201810210tam,tam,EvanJu00,tackles_combined,8,,,,,
player,201810210tam,tam,EvanJu00,tackles_solo,5,,,,,
player,201810210tam,tam,EvanJu00,tackles_assists,3,,,,,
player,201810210tam,tam,EvanJu00,tackles_loss,0,,,,,
player,201810210tam,tam,EvanJu00,qb_hits,0,,,,,
player,201810210tam,tam,EvanJu00,fumbles_rec,0,,,,,
player,201810210tam,tam,EvanJu00,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,EvanJu00,fumbles_rec_td,0,,,,,
player,201810210tam,tam,EvanJu00,fumbles_forced,0,,,,,
player,201810210tam,tam,AlexKw00,def_int,0,,,,,
player,201810210tam,tam,AlexKw00,def_int_yds,0,,,,,
player,201810210tam,tam,AlexKw00,def_int_td,0,,,,,
player,201810210tam,tam,AlexKw00,def_int_long,0,,,,,
player,201810210tam,tam,AlexKw00,pass_defended,1,,,,,
player,201810210tam,tam,AlexKw00,sacks,0.0,,,,,
player,201810210tam,tam,AlexKw00,tackles_combined,7,,,,,
player,201810210tam,tam,AlexKw00,tackles_solo,5,,,,,
player,201810210tam,tam,AlexKw00,tackles_assists,2,,,,,
player,201810210tam,tam,AlexKw00,tackles_loss,0,,,,,
player,201810210tam,tam,AlexKw00,qb_hits,0,,,,,
player,201810210tam,tam,AlexKw00,fumbles_rec,0,,,,,
player,201810210tam,tam,AlexKw00,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,AlexKw00,fumbles_rec_td,0,,,,,
player,201810210tam,tam,AlexKw00,fumbles_forced,0,,,,,
player,201810210tam,tam,StewM.00,def_int,0,,,,,
player,201810210tam,tam,StewM.00,def_int_yds,0,,,,,
player,201810210tam,tam,StewM.00,def_int_td,0,,,,,
player,201810210tam,tam,StewM.00,def_int_long,0,,,,,
player,201810210tam,tam,StewM.00,pass_defended,0,,,,,
player,201810210tam,tam,StewM.00,sacks,0.0,,,,,
player,201810210tam,tam,StewM.00,tackles_combined,5,,,,,
player,201810210tam,tam,StewM.00,tackles_solo,4,,,,,
player,201810210tam,tam,StewM.00,tackles_assists,1,,,,,
player,201810210tam,tam,StewM.00,tackles_loss,0,,,,,
player,201810210tam,tam,StewM.00,qb_hits,0,,,,,
player,201810210tam,tam,StewM.00,fumbles_rec,0,,,,,
player,201810210tam,tam,StewM.00,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,StewM.00,fumbles_rec_td,0,,,,,
player,201810210tam,tam,StewM.00,fumbles_forced,0,,,,,
player,201810210tam,tam,GrimBr20,def_int,0,,,,,
player,201810210tam,tam,GrimBr20,def_int_yds,0,,,,,
player,201810210tam,tam,GrimBr20,def_int_td,0,,,,,
player,201810210tam,tam,GrimBr20,def_int_long,0,,,,,
player,201810210tam,tam,GrimBr20,pass_defended,1,,,,,
player,201810210tam,tam,GrimBr20,sacks,0.0,,,,,
player,201810210tam,tam,GrimBr20,tackles_combined,3,,,,,
player,201810210tam,tam,GrimBr20,tackles_solo,2,,,,,
player,201810210tam,tam,GrimBr20,tackles_assists,1,,,,,
player,201810210tam,tam,GrimBr20,tackles_loss,0,,,,,
player,201810210tam,tam,GrimBr20,qb_hits,0,,,,,
player,201810210tam,tam,GrimBr20,fumbles_rec,0,,,,,
player,201810210tam,tam,GrimBr20,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,GrimBr20,fumbles_rec_td,0,,,,,
player,201810210tam,tam,GrimBr20,fumbles_forced,0,,,,,
player,201810210tam,tam,JohnIs00,def_int,0,,,,,
player,201810210tam,tam,JohnIs00,def_int_yds,0,,,,,
player,201810210tam,tam,JohnIs00,def_int_td,0,,,,,
player,201810210tam,tam,JohnIs00,def_int_long,0,,,,,
player,201810210tam,tam,JohnIs00,pass_defended,0,,,,,
player,201810210tam,tam,JohnIs00,sacks,0.0,,,,,
player,201810210tam,tam,JohnIs00,tackles_combined,3,,,,,
player,201810210tam,tam,JohnIs00,tackles_solo,3,,,,,
player,201810210tam,tam,JohnIs00,tackles_assists,0,,,,,
player,201810210tam,tam,JohnIs00,tackles_loss,0,,,,,
player,201810210tam,tam,JohnIs00,qb_hits,0,,,,,
player,201810210tam,tam,JohnIs00,fumbles_rec,1,,,,,
player,201810210tam,tam,JohnIs00,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,JohnIs00,fumbles_rec_td,0,,,,,
player,201810210tam,tam,JohnIs00,fumbles_forced,0,,,,,
player,201810210tam,tam,WhitJo03,def_int,0,,,,,
player,201810210tam,tam,WhitJo03,def_int_yds,0,,,,,
player,201810210tam,tam,WhitJo03,def_int_td,0,,,,,
player,201810210tam,tam,WhitJo03,def_int_long,0,,,,,
player,201810210tam,tam,WhitJo03,pass_defended,0,,,,,
player,201810210tam,tam,WhitJo03,sacks,0.0,,,,,
player,201810210tam,tam,WhitJo03,tackles_combined,3,,,,,
player,201810210tam,tam,WhitJo03,tackles_solo,3,,,,,
player,201810210tam,tam,WhitJo03,tackles_assists,0,,,,,
player,201810210tam,tam,WhitJo03,tackles_loss,0,,,,,
player,201810210tam,tam,WhitJo03,qb_hits,0,,,,,
player,201810210tam,tam,WhitJo03,fumbles_rec,0,,,,,
player,201810210tam,tam,WhitJo03,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,WhitJo03,fumbles_rec_td,0,,,,,
player,201810210tam,tam,WhitJo03,fumbles_forced,0,,,,,
player,201810210tam,tam,AlleBe00,def_int,0,,,,,
player,201810210tam,tam,AlleBe00,def_int_yds,0,,,,,
player,201810210tam,tam,AlleBe00,def_int_td,0,,,,,
player,201810210tam,tam,AlleBe00,def_int_long,0,,,,,
player,201810210tam,tam,AlleBe00,pass_defended,0,,,,,
player,201810210tam,tam,AlleBe00,sacks,0.0,,,,,
player,201810210tam,tam,AlleBe00,tackles_combined,2,,,,,
player,201810210tam,tam,AlleBe00,tackles_solo,2,,,,,
player,201810210tam,tam,AlleBe00,tackles_assists,0,,,,,
player,201810210tam,tam,AlleBe00,tackles_loss,1,,,,,
player,201810210tam,tam,AlleBe00,qb_hits,0,,,,,
player,201810210tam,tam,AlleBe00,fumbles_rec,0,,,,,
player,201810210tam,tam,AlleBe00,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,AlleBe00,fumbles_rec_td,0,,,,,
player,201810210tam,tam,AlleBe00,fumbles_forced,0,,,,,
player,201810210tam,tam,BondDe00,def_int,0,,,,,
player,201810210tam,tam,BondDe00,def_int_yds,0,,,,,
player,201810210tam,tam,BondDe00,def_int_td,0,,,,,
player,201810210tam,tam,BondDe00,def_int_long,0,,,,,
player,201810210tam,tam,BondDe00,pass_defended,0,,,,,
player,201810210tam,tam,BondDe00,sacks,0.0,,,,,
player,201810210tam,tam,BondDe00,tackles_combined,2,,,,,
player,201810210tam,tam,BondDe00,tackles_solo,2,,,,,
player,201810210tam,tam,BondDe00,tackles_assists,0,,,,,
player,201810210tam,tam,BondDe00,tackles_loss,0,,,,,
player,201810210tam,tam,BondDe00,qb_hits,0,,,,,
player,201810210tam,tam,BondDe00,fumbles_rec,0,,,,,
player,201810210tam,tam,BondDe00,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,BondDe00,fumbles_rec_td,0,,,,,
player,201810210tam,tam,BondDe00,fumbles_forced,0,,,,,
player,201810210tam,tam,DaviCa02,def_int,0,,,,,
player,201810210tam,tam,DaviCa02,def_int_yds,0,,,,,
player,201810210tam,tam,DaviCa02,def_int_td,0,,,,,
player,201810210tam,tam,DaviCa02,def_int_long,0,,,,,
player,201810210tam,tam,DaviCa02,pass_defended,1,,,,,
player,201810210tam,tam,DaviCa02,sacks,0.0,,,,,
player,201810210tam,tam,DaviCa02,tackles_combined,2,,,,,
player,201810210tam,tam,DaviCa02,tackles_solo,2,,,,,
player,201810210tam,tam,DaviCa02,tackles_assists,0,,,,,
player,201810210tam,tam,DaviCa02,tackles_loss,0,,,,,
player,201810210tam,tam,DaviCa02,qb_hits,0,,,,,
player,201810210tam,tam,DaviCa02,fumbles_rec,0,,,,,
player,201810210tam,tam,DaviCa02,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,DaviCa02,fumbles_rec_td,0,,,,,
player,201810210tam,tam,DaviCa02,fumbles_forced,0,,,,,
player,201810210tam,tam,AuclAn00,def_int,0,,,,,
player,201810210tam,tam,AuclAn00,def_int_yds,0,,,,,
player,201810210tam,tam,AuclAn00,def_int_td,0,,,,,
player,201810210tam,tam,AuclAn00,def_int_long,0,,,,,
player,201810210tam,tam,AuclAn00,pass_defended,0,,,,,
player,201810210tam,tam,AuclAn00,sacks,0.0,,,,,
player,201810210tam,tam,AuclAn00,tackles_combined,1,,,,,
player,201810210tam,tam,AuclAn00,tackles_solo,1,,,,,
player,201810210tam,tam,AuclAn00,tackles_assists,0,,,,,
player,201810210tam,tam,AuclAn00,tackles_loss,0,,,,,
player,201810210tam,tam,AuclAn00,qb_hits,0,,,,,
player,201810210tam,tam,AuclAn00,fumbles_rec,0,,,,,
player,201810210tam,tam,AuclAn00,fumbles_rec_yds,0,,,,,
player,201810210tam,tam,AuclAn00,fumbles_rec_td,0,,,,,
player,201810210tam,tam,AuclAn00,fumbles_forced,1,,,,,
player,201810210tam,tam,CichJa00,def_int,0,,,,,
player,201810210tam,tam,CichJa00,def_int_yds,0,,,,,
player,201810210tam,tam,CichJa00,def_int_td,0,,,,,
player,201810210tam,tam,CichJa00,def_int_long,0,,,,,
player,201810210tam,tam,CichJa00,pass_defended,0,,,,,
player,201810210tam,tam,CichJa00,sacks,0.0,,,,,
player,201810210tam,tam,CichJa00,tackles_combined,1,,,,,
