game,2018,11,20181118,201811180was,htx,"Houston Texans",23,was,"Washington Redskins",21
player,201811180was,was,SweaDJ00,fumbles_rec_td,0,,,,,
player,201811180was,was,SweaDJ00,fumbles_forced,1,,,,,
player,201811180was,was,EverDe01,def_int,0,,,,,
player,201811180was,was,EverDe01,def_int_yds,0,,,,,
player,201811180was,was,EverDe01,def_int_td,0,,,,,
player,201811180was,was,EverDe01,def_int_long,0,,,,,
player,201811180was,was,EverDe01,pass_defended,0,,,,,
player,201811180was,was,EverDe01,sacks,0.0,,,,,
player,201811180was,was,EverDe01,tackles_combined,1,,,,,
player,201811180was,was,EverDe01,tackles_solo,0,,,,,
player,201811180was,was,EverDe01,tackles_assists,1,,,,,
player,201811180was,was,EverDe01,tackles_loss,0,,,,,
player,201811180was,was,EverDe01,qb_hits,0,,,,,
player,201811180was,was,EverDe01,fumbles_rec,0,,,,,
player,201811180was,was,EverDe01,fumbles_rec_yds,0,,,,,
player,201811180was,was,EverDe01,fumbles_rec_td,0,,,,,
player,201811180was,was,EverDe01,fumbles_forced,0,,,,,
player,201811180was,was,JohnDa09,def_int,0,,,,,
player,201811180was,was,JohnDa09,def_int_yds,0,,,,,
player,201811180was,was,JohnDa09,def_int_td,0,,,,,
player,201811180was,was,JohnDa09,def_int_long,0,,,,,
player,201811180was,was,JohnDa09,pass_defended,0,,,,,
player,201811180was,was,JohnDa09,sacks,0.0,,,,,
player,201811180was,was,JohnDa09,tackles_combined,1,,,,,
player,201811180was,was,JohnDa09,tackles_solo,1,,,,,
player,201811180was,was,JohnDa09,tackles_assists,0,,,,,
player,201811180was,was,JohnDa09,tackles_loss,0,,,,,
player,201811180was,was,JohnDa09,qb_hits,0,,,,,
player,201811180was,was,JohnDa09,fumbles_rec,0,,,,,
player,201811180was,was,JohnDa09,fumbles_rec_yds,0,,,,,
player,201811180was,was,JohnDa09,fumbles_rec_td,0,,,,,
player,201811180was,was,JohnDa09,fumbles_forced,0,,,,,
player,201811180was,was,McGeSt01,def_int,0,,,,,
player,201811180was,was,McGeSt01,def_int_yds,0,,,,,
player,201811180was,was,McGeSt01,def_int_td,0,,,,,
player,201811180was,was,McGeSt01,def_int_long,0,,,,,
player,201811180was,was,McGeSt01,pass_defended,0,,,,,
player,201811180was,was,McGeSt01,sacks,0.0,,,,,
player,201811180was,was,McGeSt01,tackles_combined,1,,,,,
player,201811180was,was,McGeSt01,tackles_solo,1,,,,,
player,201811180was,was,McGeSt01,tackles_assists,0,,,,,
player,201811180was,was,McGeSt01,tackles_loss,0,,,,,
player,201811180was,was,McGeSt01,qb_hits,0,,,,,
player,201811180was,was,McGeSt01,fumbles_rec,0,,,,,
player,201811180was,was,McGeSt01,fumbles_rec_yds,0,,,,,
player,201811180was,was,McGeSt01,fumbles_rec_td,0,,,,,
player,201811180was,was,McGeSt01,fumbles_forced,0,,,,,
player,201811180was,was,SundNi00,def_int,0,,,,,
player,201811180was,was,SundNi00,def_int_yds,0,,,,,
player,201811180was,was,SundNi00,def_int_td,0,,,,,
player,201811180was,was,SundNi00,def_int_long,0,,,,,
player,201811180was,was,SundNi00,pass_defended,0,,,,,
player,201811180was,was,SundNi00,sacks,0.0,,,,,
player,201811180was,was,SundNi00,tackles_combined,1,,,,,
player,201811180was,was,SundNi00,tackles_solo,1,,,,,
player,201811180was,was,SundNi00,tackles_assists,0,,,,,
player,201811180was,was,SundNi00,tackles_loss,0,,,,,
player,201811180was,was,SundNi00,qb_hits,0,,,,,
player,201811180was,was,SundNi00,fumbles_rec,0,,,,,
player,201811180was,was,SundNi00,fumbles_rec_yds,0,,,,,
player,201811180was,was,SundNi00,fumbles_rec_td,0,,,,,
player,201811180was,was,SundNi00,fumbles_forced,0,,,,,
player,201811180was,was,VigiZa00,def_int,0,,,,,
player,201811180was,was,VigiZa00,def_int_yds,0,,,,,
player,201811180was,was,VigiZa00,def_int_td,0,,,,,
player,201811180was,was,VigiZa00,def_int_long,0,,,,,
player,201811180was,was,VigiZa00,pass_defended,0,,,,,
player,201811180was,was,VigiZa00,sacks,0.0,,,,,
player,201811180was,was,VigiZa00,tackles_combined,1,,,,,
player,201811180was,was,VigiZa00,tackles_solo,0,,,,,
player,201811180was,was,VigiZa00,tackles_assists,1,,,,,
player,201811180was,was,VigiZa00,tackles_loss,0,,,,,
player,201811180was,was,VigiZa00,qb_hits,0,,,,,
player,201811180was,was,VigiZa00,fumbles_rec,0,,,,,
player,201811180was,was,VigiZa00,fumbles_rec_yds,0,,,,,
player,201811180was,was,VigiZa00,fumbles_rec_td,0,,,,,
player,201811180was,was,VigiZa00,fumbles_forced,0,,,,,
player,201811180was,was,HarvJo01,def_int,0,,,,,
player,201811180was,was,HarvJo01,def_int_yds,0,,,,,
player,201811180was,was,HarvJo01,def_int_td,0,,,,,
player,201811180was,was,HarvJo01,def_int_long,0,,,,,
player,201811180was,was,HarvJo01,pass_defended,1,,,,,
player,201811180was,was,HarvJo01,sacks,0.0,,,,,
player,201811180was,was,HarvJo01,tackles_combined,0,,,,,
player,201811180was,was,HarvJo01,tackles_solo,0,,,,,
player,201811180was,was,HarvJo01,tackles_assists,0,,,,,
player,201811180was,was,HarvJo01,tackles_loss,0,,,,,
player,201811180was,was,HarvJo01,qb_hits,0,,,,,
player,201811180was,was,HarvJo01,fumbles_rec,0,,,,,
player,201811180was,was,HarvJo01,fumbles_rec_yds,0,,,,,
player,201811180was,was,HarvJo01,fumbles_rec_td,0,,,,,
player,201811180was,was,HarvJo01,fumbles_forced,0,,,,,
player,201811180was,htx,CartDe02,kick_ret,1,,,,,
player,201811180was,htx,CartDe02,kick_ret_yds,18,,,,,
player,201811180was,htx,CartDe02,kick_ret_yds_per_ret,18.0,,,,,
player,201811180was,htx,CartDe02,kick_ret_td,0,,,,,
player,201811180was,htx,CartDe02,kick_ret_long,18,,,,,
player,201811180was,htx,CartDe02,punt_ret,1,,,,,
player,201811180was,htx,CartDe02,punt_ret_yds,16,,,,,
player,201811180was,htx,CartDe02,punt_ret_yds_per_ret,16.0,,,,,
player,201811180was,htx,CartDe02,punt_ret_td,0,,,,,
player,201811180was,htx,CartDe02,punt_ret_long,16,,,,,
player,201811180was,was,JohnDa09,kick_ret,4,,,,,
player,201811180was,was,JohnDa09,kick_ret_yds,78,,,,,
player,201811180was,was,JohnDa09,kick_ret_yds_per_ret,19.5,,,,,
player,201811180was,was,JohnDa09,kick_ret_td,0,,,,,
player,201811180was,was,JohnDa09,kick_ret_long,27,,,,,
player,201811180was,was,JohnDa09,punt_ret,0,,,,,
player,201811180was,was,JohnDa09,punt_ret_yds,0,,,,,
player,201811180was,was,JohnDa09,punt_ret_yds_per_ret,,,,,,
player,201811180was,was,JohnDa09,punt_ret_td,0,,,,,
player,201811180was,was,JohnDa09,punt_ret_long,0,,,,,
player,201811180was,htx,FairKa01,xpm,2,,,,,
player,201811180was,htx,FairKa01,xpa,2,,,,,
player,201811180was,htx,FairKa01,fgm,3,,,,,
player,201811180was,htx,FairKa01,fga,5,,,,,
player,201811180was,htx,FairKa01,punt,0,,,,,
player,201811180was,htx,FairKa01,punt_yds,0,,,,,
player,201811180was,htx,FairKa01,punt_yds_per_punt,,,,,,
player,201811180was,htx,FairKa01,punt_long,0,,,,,
player,201811180was,htx,DaniTr00,xpm,,,,,,
player,201811180was,htx,DaniTr00,xpa,,,,,,
player,201811180was,htx,DaniTr00,fgm,,,,,,
player,201811180was,htx,DaniTr00,fga,,,,,,
player,201811180was,htx,DaniTr00,punt,1,,,,,
player,201811180was,htx,DaniTr00,punt_yds,30,,,,,
player,201811180was,htx,DaniTr00,punt_yds_per_punt,30.0,,,,,
player,201811180was,htx,DaniTr00,punt_long,30,,,,,
player,201811180was,was,HopkDu00,xpm,3,,,,,
player,201811180was,was,HopkDu00,xpa,3,,,,,
player,201811180was,was,HopkDu00,fgm,,,,,,
player,201811180was,was,HopkDu00,fga,1,,,,,
player,201811180was,was,HopkDu00,punt,0,,,,,
player,201811180was,was,HopkDu00,punt_yds,0,,,,,
player,201811180was,was,HopkDu00,punt_yds_per_punt,,,,,,
player,201811180was,was,HopkDu00,punt_long,0,,,,,
player,201811180was,was,WayxTr00,xpm,,,,,,
player,201811180was,was,WayxTr00,xpa,,,,,,
player,201811180was,was,WayxTr00,fgm,,,,,,
player,201811180was,was,WayxTr00,fga,,,,,,
player,201811180was,was,WayxTr00,punt,5,,,,,
player,201811180was,was,WayxTr00,punt_yds,202,,,,,
player,201811180was,was,WayxTr00,punt_yds_per_punt,40.4,,,,,
player,201811180was,was,WayxTr00,punt_long,51,,,,,
player,201811180was,htx,WatsDe00,pass_cmp,16,,,,,
player,201811180was,htx,WatsDe00,pass_att,24,,,,,
player,201811180was,htx,WatsDe00,pass_yds,208,,,,,
player,201811180was,htx,WatsDe00,pass_first_down,8,,,,,
player,201811180was,htx,WatsDe00,pass_air_yds,68,,,,,
player,201811180was,htx,WatsDe00,pass_air_yds_per_cmp,4.3,,,,,
player,201811180was,htx,WatsDe00,pass_air_yds_per_att,2.8,,,,,
player,201811180was,htx,WatsDe00,pass_tgt_yds_per_att,5.1,,,,,
player,201811180was,htx,WatsDe00,pass_yac,140,,,,,
player,201811180was,htx,WatsDe00,pass_yac_per_cmp,8.8,,,,,
player,201811180was,htx,WatsDe00,pass_drops,2,,,,,
player,201811180was,htx,WatsDe00,pass_drop_pct,8.3,,,,,
player,201811180was,htx,WatsDe00,pass_poor_throws,5,,,,,
player,201811180was,htx,WatsDe00,pass_poor_throw_pct,20.8,,,,,
player,201811180was,htx,WatsDe00,pass_blitzed,9,,,,,
player,201811180was,htx,WatsDe00,pass_hurried,4,,,,,
player,201811180was,htx,WatsDe00,pass_hits,1,,,,,
player,201811180was,htx,WatsDe00,rush_scrambles,2,,,,,
player,201811180was,htx,WatsDe00,rush_scrambles_yds_per_att,4.0,,,,,
player,201811180was,was,SmitAl03,pass_cmp,12,,,,,
player,201811180was,was,SmitAl03,pass_att,27,,,,,
player,201811180was,was,SmitAl03,pass_yds,135,,,,,
player,201811180was,was,SmitAl03,pass_first_down,8,,,,,
player,201811180was,was,SmitAl03,pass_air_yds,81,,,,,
player,201811180was,was,SmitAl03,pass_air_yds_per_cmp,6.8,,,,,
player,201811180was,was,SmitAl03,pass_air_yds_per_att,3.0,,,,,
player,201811180was,was,SmitAl03,pass_tgt_yds_per_att,10.3,,,,,
player,201811180was,was,SmitAl03,pass_yac,54,,,,,
player,201811180was,was,SmitAl03,pass_yac_per_cmp,4.5,,,,,
player,201811180was,was,SmitAl03,pass_drops,1,,,,,
player,201811180was,was,SmitAl03,pass_drop_pct,3.7,,,,,
player,201811180was,was,SmitAl03,pass_poor_throws,9,,,,,
player,201811180was,was,SmitAl03,pass_poor_throw_pct,33.3,,,,,
player,201811180was,was,SmitAl03,pass_blitzed,7,,,,,
player,201811180was,was,SmitAl03,pass_hurried,6,,,,,
player,201811180was,was,SmitAl03,pass_hits,1,,,,,
player,201811180was,was,SmitAl03,rush_scrambles,3,,,,,
player,201811180was,was,SmitAl03,rush_scrambles_yds_per_att,9.0,,,,,
player,201811180was,was,McCoCo00,pass_cmp,6,,,,,
player,201811180was,was,McCoCo00,pass_att,12,,,,,
player,201811180was,was,McCoCo00,pass_yds,54,,,,,
player,201811180was,was,McCoCo00,pass_first_down,4,,,,,
player,201811180was,was,McCoCo00,pass_air_yds,36,,,,,
player,201811180was,was,McCoCo00,pass_air_yds_per_cmp,6.0,,,,,
player,201811180was,was,McCoCo00,pass_air_yds_per_att,3.0,,,,,
player,201811180was,was,McCoCo00,pass_tgt_yds_per_att,11.3,,,,,
player,201811180was,was,McCoCo00,pass_yac,18,,,,,
player,201811180was,was,McCoCo00,pass_yac_per_cmp,3.0,,,,,
player,201811180was,was,McCoCo00,pass_drops,0,,,,,
player,201811180was,was,McCoCo00,pass_drop_pct,0.0,,,,,
player,201811180was,was,McCoCo00,pass_poor_throws,2,,,,,
player,201811180was,was,McCoCo00,pass_poor_throw_pct,16.7,,,,,
player,201811180was,was,McCoCo00,pass_blitzed,1,,,,,
player,201811180was,was,McCoCo00,pass_hurried,1,,,,,
player,201811180was,was,McCoCo00,pass_hits,0,,,,,
player,201811180was,was,McCoCo00,rush_scrambles,3,,,,,
player,201811180was,was,McCoCo00,rush_scrambles_yds_per_att,8.7,,,,,
player,201811180was,htx,MillLa01,rush_att,20,,,,,
player,201811180was,htx,MillLa01,rush_yds,86,,,,,
player,201811180was,htx,MillLa01,rush_first_down,4,,,,,
player,201811180was,htx,MillLa01,rush_yds_before_contact,56,,,,,
player,201811180was,htx,MillLa01,rush_yds_bc_per_rush,2.8,,,,,
player,201811180was,htx,MillLa01,rush_yac,30,,,,,
player,201811180was,htx,MillLa01,rush_yac_per_rush,1.5,,,,,
player,201811180was,htx,MillLa01,rush_broken_tackles,0,,,,,
player,201811180was,htx,MillLa01,rush_broken_tackles_per_rush,,,,,,
player,201811180was,htx,BlueAl00,rush_att,8,,,,,
player,201811180was,htx,BlueAl00,rush_yds,46,,,,,
player,201811180was,htx,BlueAl00,rush_first_down,3,,,,,
player,201811180was,htx,BlueAl00,rush_yds_before_contact,34,,,,,
player,201811180was,htx,BlueAl00,rush_yds_bc_per_rush,4.3,,,,,
player,201811180was,htx,BlueAl00,rush_yac,12,,,,,
player,201811180was,htx,BlueAl00,rush_yac_per_rush,1.5,,,,,
player,201811180was,htx,BlueAl00,rush_broken_tackles,0,,,,,
player,201811180was,htx,BlueAl00,rush_broken_tackles_per_rush,,,,,,
player,201811180was,htx,WatsDe00,rush_att,3,,,,,
player,201811180was,htx,WatsDe00,rush_yds,7,,,,,
player,201811180was,htx,WatsDe00,rush_first_down,0,,,,,
player,201811180was,htx,WatsDe00,rush_yds_before_contact,3,,,,,
player,201811180was,htx,WatsDe00,rush_yds_bc_per_rush,1.0,,,,,
player,201811180was,htx,WatsDe00,rush_yac,4,,,,,
player,201811180was,htx,WatsDe00,rush_yac_per_rush,1.3,,,,,
player,201811180was,htx,WatsDe00,rush_broken_tackles,1,,,,,
player,201811180was,htx,WatsDe00,rush_broken_tackles_per_rush,3.0,,,,,
player,201811180was,was,PeteAd01,rush_att,16,,,,,
player,201811180was,was,PeteAd01,rush_yds,51,,,,,
player,201811180was,was,PeteAd01,rush_first_down,4,,,,,
player,201811180was,was,PeteAd01,rush_yds_before_contact,28,,,,,
player,201811180was,was,PeteAd01,rush_yds_bc_per_rush,1.8,,,,,
player,201811180was,was,PeteAd01,rush_yac,23,,,,,
player,201811180was,was,PeteAd01,rush_yac_per_rush,1.4,,,,,
player,201811180was,was,PeteAd01,rush_broken_tackles,0,,,,,
player,201811180was,was,PeteAd01,rush_broken_tackles_per_rush,,,,,,
player,201811180was,was,McCoCo00,rush_att,5,,,,,
player,201811180was,was,McCoCo00,rush_yds,35,,,,,
player,201811180was,was,McCoCo00,rush_first_down,2,,,,,
player,201811180was,was,McCoCo00,rush_yds_before_contact,31,,,,,
player,201811180was,was,McCoCo00,rush_yds_bc_per_rush,6.2,,,,,
player,201811180was,was,McCoCo00,rush_yac,4,,,,,
player,201811180was,was,McCoCo00,rush_yac_per_rush,0.8,,,,,
player,201811180was,was,McCoCo00,rush_broken_tackles,0,,,,,
player,201811180was,was,McCoCo00,rush_broken_tackles_per_rush,,,,,,
player,201811180was,was,SmitAl03,rush_att,4,,,,,
player,201811180was,was,SmitAl03,rush_yds,33,,,,,
player,201811180was,was,SmitAl03,rush_first_down,3,,,,,
player,201811180was,was,SmitAl03,rush_yds_before_contact,32,,,,,
player,201811180was,was,SmitAl03,rush_yds_bc_per_rush,8.0,,,,,
player,201811180was,was,SmitAl03,rush_yac,1,,,,,
player,201811180was,was,SmitAl03,rush_yac_per_rush,0.3,,,,,
player,201811180was,was,SmitAl03,rush_broken_tackles,0,,,,,
player,201811180was,was,SmitAl03,rush_broken_tackles_per_rush,,,,,,
player,201811180was,was,MarsBy01,rush_att,2,,,,,
player,201811180was,was,MarsBy01,rush_yds,5,,,,,
player,201811180was,was,MarsBy01,rush_first_down,,,,,,
player,201811180was,was,MarsBy01,rush_yds_before_contact,4,,,,,
player,201811180was,was,MarsBy01,rush_yds_bc_per_rush,2.0,,,,,
player,201811180was,was,MarsBy01,rush_yac,1,,,,,
player,201811180was,was,MarsBy01,rush_yac_per_rush,0.5,,,,,
player,201811180was,was,MarsBy01,rush_broken_tackles,0,,,,,
player,201811180was,was,MarsBy01,rush_broken_tackles_per_rush,,,,,,
player,201811180was,was,BibbKa00,rush_att,1,,,,,
player,201811180was,was,BibbKa00,rush_yds,0,,,,,
player,201811180was,was,BibbKa00,rush_first_down,,,,,,
player,201811180was,was,BibbKa00,rush_yds_before_contact,0,,,,,
player,201811180was,was,BibbKa00,rush_yds_bc_per_rush,0.0,,,,,
player,201811180was,was,BibbKa00,rush_yac,0,,,,,
player,201811180was,was,BibbKa00,rush_yac_per_rush,0.0,,,,,
player,201811180was,was,BibbKa00,rush_broken_tackles,0,,,,,
player,201811180was,was,BibbKa00,rush_broken_tackles_per_rush,,,,,,
player,201811180was,was,QuinTr00,rush_att,1,,,,,
player,201811180was,was,QuinTr00,rush_yds,0,,,,,
player,201811180was,was,QuinTr00,rush_first_down,0,,,,,
player,201811180was,was,QuinTr00,rush_yds_before_contact,0,,,,,
player,201811180was,was,QuinTr00,rush_yds_bc_per_rush,0.0,,,,,
player,201811180was,was,QuinTr00,rush_yac,0,,,,,
player,201811180was,was,QuinTr00,rush_yac_per_rush,0.0,,,,,
player,201811180was,was,QuinTr00,rush_broken_tackles,0,,,,,
player,201811180was,was,QuinTr00,rush_broken_tackles_per_rush,,,,,,
player,201811180was,htx,HopkDe00,targets,6,,,,,
player,201811180was,htx,HopkDe00,rec,5,,,,,
player,201811180was,htx,HopkDe00,rec_yds,56,,,,,
player,201811180was,htx,HopkDe00,rec_first_down,3,,,,,
player,201811180was,htx,HopkDe00,rec_air_yds,53,,,,,
player,201811180was,htx,HopkDe00,rec_air_yds_per_rec,10.6,,,,,
player,201811180was,htx,HopkDe00,rec_yac,3,,,,,
player,201811180was,htx,HopkDe00,rec_yac_per_rec,0.6,,,,,
player,201811180was,htx,HopkDe00,rec_broken_tackles,1,,,,,
player,201811180was,htx,HopkDe00,rec_broken_tackles_per_rec,5.0,,,,,
player,201811180was,htx,HopkDe00,rec_drops,0,,,,,
player,201811180was,htx,HopkDe00,rec_drop_pct,0.0,,,,,
player,201811180was,htx,CoutKe00,targets,9,,,,,
player,201811180was,htx,CoutKe00,rec,5,,,,,
player,201811180was,htx,CoutKe00,rec_yds,77,,,,,
player,201811180was,htx,CoutKe00,rec_first_down,2,,,,,
player,201811180was,htx,CoutKe00,rec_air_yds,8,,,,,
player,201811180was,htx,CoutKe00,rec_air_yds_per_rec,1.6,,,,,
player,201811180was,htx,CoutKe00,rec_yac,69,,,,,
player,201811180was,htx,CoutKe00,rec_yac_per_rec,13.8,,,,,
player,201811180was,htx,CoutKe00,rec_broken_tackles,1,,,,,
player,201811180was,htx,CoutKe00,rec_broken_tackles_per_rec,5.0,,,,,
player,201811180was,htx,CoutKe00,rec_drops,1,,,,,
player,201811180was,htx,CoutKe00,rec_drop_pct,11.1,,,,,
player,201811180was,htx,MillLa01,targets,5,,,,,
player,201811180was,htx,MillLa01,rec,3,,,,,
player,201811180was,htx,MillLa01,rec_yds,22,,,,,
player,201811180was,htx,MillLa01,rec_first_down,1,,,,,
player,201811180was,htx,MillLa01,rec_air_yds,2,,,,,
player,201811180was,htx,MillLa01,rec_air_yds_per_rec,0.7,,,,,
player,201811180was,htx,MillLa01,rec_yac,20,,,,,
player,201811180was,htx,MillLa01,rec_yac_per_rec,6.7,,,,,
player,201811180was,htx,MillLa01,rec_broken_tackles,0,,,,,
player,201811180was,htx,MillLa01,rec_broken_tackles_per_rec,,,,,,
player,201811180was,htx,MillLa01,rec_drops,1,,,,,
player,201811180was,htx,MillLa01,rec_drop_pct,20.0,,,,,
player,201811180was,htx,AkinJo00,targets,2,,,,,
player,201811180was,htx,AkinJo00,rec,2,,,,,
player,201811180was,htx,AkinJo00,rec_yds,42,,,,,
player,201811180was,htx,AkinJo00,rec_first_down,2,,,,,
player,201811180was,htx,AkinJo00,rec_air_yds,6,,,,,
player,201811180was,htx,AkinJo00,rec_air_yds_per_rec,3.0,,,,,
player,201811180was,htx,AkinJo00,rec_yac,36,,,,,
player,201811180was,htx,AkinJo00,rec_yac_per_rec,18.0,,,,,
player,201811180was,htx,AkinJo00,rec_broken_tackles,1,,,,,
player,201811180was,htx,AkinJo00,rec_broken_tackles_per_rec,2.0,,,,,
player,201811180was,htx,AkinJo00,rec_drops,0,,,,,
player,201811180was,htx,AkinJo00,rec_drop_pct,0.0,,,,,
player,201811180was,htx,ThomJo05,targets,1,,,,,
player,201811180was,htx,ThomJo05,rec,1,,,,,
player,201811180was,htx,ThomJo05,rec_yds,11,,,,,
player,201811180was,htx,ThomJo05,rec_first_down,,,,,,
player,201811180was,htx,ThomJo05,rec_air_yds,-1,,,,,
player,201811180was,htx,ThomJo05,rec_air_yds_per_rec,-1.0,,,,,
player,201811180was,htx,ThomJo05,rec_yac,12,,,,,
player,201811180was,htx,ThomJo05,rec_yac_per_rec,12.0,,,,,
player,201811180was,htx,ThomJo05,rec_broken_tackles,0,,,,,
player,201811180was,htx,ThomJo05,rec_broken_tackles_per_rec,,,,,,
player,201811180was,htx,ThomJo05,rec_drops,0,,,,,
player,201811180was,htx,ThomJo05,rec_drop_pct,0.0,,,,,
player,201811180was,htx,ThomDe03,targets,1,,,,,
player,201811180was,htx,ThomDe03,rec,0,,,,,
player,201811180was,htx,ThomDe03,rec_yds,0,,,,,
player,201811180was,htx,ThomDe03,rec_first_down,,,,,,
player,201811180was,htx,ThomDe03,rec_air_yds,0,,,,,
player,201811180was,htx,ThomDe03,rec_air_yds_per_rec,,,,,,
player,201811180was,htx,ThomDe03,rec_yac,0,,,,,
player,201811180was,htx,ThomDe03,rec_yac_per_rec,,,,,,
player,201811180was,htx,ThomDe03,rec_broken_tackles,0,,,,,
player,201811180was,htx,ThomDe03,rec_broken_tackles_per_rec,,,,,,
player,201811180was,htx,ThomDe03,rec_drops,0,,,,,
player,201811180was,htx,ThomDe03,rec_drop_pct,0.0,,,,,
player,201811180was,was,ReedJo02,targets,11,,,,,
player,201811180was,was,ReedJo02,rec,7,,,,,
player,201811180was,was,ReedJo02,rec_yds,71,,,,,
player,201811180was,was,ReedJo02,rec_first_down,3,,,,,
player,201811180was,was,ReedJo02,rec_air_yds,40,,,,,
player,201811180was,was,ReedJo02,rec_air_yds_per_rec,5.7,,,,,
player,201811180was,was,ReedJo02,rec_yac,31,,,,,
player,201811180was,was,ReedJo02,rec_yac_per_rec,4.4,,,,,
player,201811180was,was,ReedJo02,rec_broken_tackles,0,,,,,
player,201811180was,was,ReedJo02,rec_broken_tackles_per_rec,,,,,,
player,201811180was,was,ReedJo02,rec_drops,0,,,,,
player,201811180was,was,ReedJo02,rec_drop_pct,0.0,,,,,
player,201811180was,was,QuinTr00,targets,4,,,,,
player,201811180was,was,QuinTr00,rec,4,,,,,
player,201811180was,was,QuinTr00,rec_yds,49,,,,,
player,201811180was,was,QuinTr00,rec_first_down,4,,,,,
player,201811180was,was,QuinTr00,rec_air_yds,33,,,,,
player,201811180was,was,QuinTr00,rec_air_yds_per_rec,8.3,,,,,
player,201811180was,was,QuinTr00,rec_yac,16,,,,,
player,201811180was,was,QuinTr00,rec_yac_per_rec,4.0,,,,,
player,201811180was,was,QuinTr00,rec_broken_tackles,0,,,,,
player,201811180was,was,QuinTr00,rec_broken_tackles_per_rec,,,,,,
player,201811180was,was,QuinTr00,rec_drops,0,,,,,
player,201811180was,was,QuinTr00,rec_drop_pct,0.0,,,,,
player,201811180was,was,DoctJo00,targets,7,,,,,
player,201811180was,was,DoctJo00,rec,3,,,,,
player,201811180was,was,DoctJo00,rec_yds,32,,,,,
player,201811180was,was,DoctJo00,rec_first_down,3,,,,,
player,201811180was,was,DoctJo00,rec_air_yds,19,,,,,
player,201811180was,was,DoctJo00,rec_air_yds_per_rec,6.3,,,,,
player,201811180was,was,DoctJo00,rec_yac,13,,,,,
player,201811180was,was,DoctJo00,rec_yac_per_rec,4.3,,,,,
player,201811180was,was,DoctJo00,rec_broken_tackles,0,,,,,
player,201811180was,was,DoctJo00,rec_broken_tackles_per_rec,,,,,,
player,201811180was,was,DoctJo00,rec_drops,0,,,,,
player,201811180was,was,DoctJo00,rec_drop_pct,0.0,,,,,
player,201811180was,was,BibbKa00,targets,3,,,,,
player,201811180was,was,BibbKa00,rec,2,,,,,
player,201811180was,was,BibbKa00,rec_yds,6,,,,,
player,201811180was,was,BibbKa00,rec_first_down,,,,,,
player,201811180was,was,BibbKa00,rec_air_yds,6,,,,,
player,201811180was,was,BibbKa00,rec_air_yds_per_rec,3.0,,,,,
player,201811180was,was,BibbKa00,rec_yac,0,,,,,
player,201811180was,was,BibbKa00,rec_yac_per_rec,0.0,,,,,
player,201811180was,was,BibbKa00,rec_broken_tackles,0,,,,,
player,201811180was,was,BibbKa00,rec_broken_tackles_per_rec,,,,,,
player,201811180was,was,BibbKa00,rec_drops,0,,,,,
player,201811180was,was,BibbKa00,rec_drop_pct,0.0,,,,,
player,201811180was,was,HarrMa05,targets,4,,,,,
player,201811180was,was,HarrMa05,rec,1,,,,,
player,201811180was,was,HarrMa05,rec_yds,13,,,,,
player,201811180was,was,HarrMa05,rec_first_down,1,,,,,
player,201811180was,was,HarrMa05,rec_air_yds,6,,,,,
player,201811180was,was,HarrMa05,rec_air_yds_per_rec,6.0,,,,,
player,201811180was,was,HarrMa05,rec_yac,7,,,,,
player,201811180was,was,HarrMa05,rec_yac_per_rec,7.0,,,,,
player,201811180was,was,HarrMa05,rec_broken_tackles,0,,,,,
player,201811180was,was,HarrMa05,rec_broken_tackles_per_rec,,,,,,
player,201811180was,was,HarrMa05,rec_drops,0,,,,,
player,201811180was,was,HarrMa05,rec_drop_pct,0.0,,,,,
player,201811180was,was,FloyMi00,targets,3,,,,,
player,201811180was,was,FloyMi00,rec,1,,,,,
player,201811180was,was,FloyMi00,rec_yds,18,,,,,
player,201811180was,was,FloyMi00,rec_first_down,1,,,,,
player,201811180was,was,FloyMi00,rec_air_yds,13,,,,,
player,201811180was,was,FloyMi00,rec_air_yds_per_rec,13.0,,,,,
player,201811180was,was,FloyMi00,rec_yac,5,,,,,
player,201811180was,was,FloyMi00,rec_yac_per_rec,5.0,,,,,
player,201811180was,was,FloyMi00,rec_broken_tackles,0,,,,,
player,201811180was,was,FloyMi00,rec_broken_tackles_per_rec,,,,,,
player,201811180was,was,FloyMi00,rec_drops,0,,,,,
player,201811180was,was,FloyMi00,rec_drop_pct,0.0,,,,,
player,201811180was,was,MarsBy01,targets,1,,,,,
player,201811180was,was,MarsBy01,rec,0,,,,,
player,201811180was,was,MarsBy01,rec_yds,0,,,,,
player,201811180was,was,MarsBy01,rec_first_down,,,,,,
player,201811180was,was,MarsBy01,rec_air_yds,0,,,,,
player,201811180was,was,MarsBy01,rec_air_yds_per_rec,,,,,,
player,201811180was,was,MarsBy01,rec_yac,0,,,,,
player,201811180was,was,MarsBy01,rec_yac_per_rec,,,,,,
player,201811180was,was,MarsBy01,rec_broken_tackles,0,,,,,
player,201811180was,was,MarsBy01,rec_broken_tackles_per_rec,,,,,,
player,201811180was,was,MarsBy01,rec_drops,0,,,,,
player,201811180was,was,MarsBy01,rec_drop_pct,0.0,,,,,
player,201811180was,was,DaviVe00,targets,2,,,,,
player,201811180was,was,DaviVe00,rec,0,,,,,
player,201811180was,was,DaviVe00,rec_yds,0,,,,,
player,201811180was,was,DaviVe00,rec_first_down,,,,,,
player,201811180was,was,DaviVe00,rec_air_yds,0,,,,,
