game,2018,1,20180909,201809090mia,oti,"Tennessee Titans",20,mia,"Miami Dolphins",27
player,201809090mia,oti,RyanLo00,fumbles_rec,0,,,,,
player,201809090mia,oti,RyanLo00,fumbles_rec_yds,0,,,,,
player,201809090mia,oti,RyanLo00,fumbles_rec_td,0,,,,,
player,201809090mia,oti,RyanLo00,fumbles_forced,0,,,,,
player,201809090mia,oti,CaseJu00,def_int,0,,,,,
player,201809090mia,oti,CaseJu00,def_int_yds,0,,,,,
player,201809090mia,oti,CaseJu00,def_int_td,0,,,,,
player,201809090mia,oti,CaseJu00,def_int_long,0,,,,,
player,201809090mia,oti,CaseJu00,pass_defended,0,,,,,
player,201809090mia,oti,CaseJu00,sacks,0.0,,,,,
player,201809090mia,oti,CaseJu00,tackles_combined,6,,,,,
player,201809090mia,oti,CaseJu00,tackles_solo,2,,,,,
player,201809090mia,oti,CaseJu00,tackles_assists,4,,,,,
player,201809090mia,oti,CaseJu00,tackles_loss,2,,,,,
player,201809090mia,oti,CaseJu00,qb_hits,1,,,,,
player,201809090mia,oti,CaseJu00,fumbles_rec,0,,,,,
player,201809090mia,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201809090mia,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201809090mia,oti,CaseJu00,fumbles_forced,0,,,,,
player,201809090mia,oti,BrowJa06,def_int,0,,,,,
player,201809090mia,oti,BrowJa06,def_int_yds,0,,,,,
player,201809090mia,oti,BrowJa06,def_int_td,0,,,,,
player,201809090mia,oti,BrowJa06,def_int_long,0,,,,,
player,201809090mia,oti,BrowJa06,pass_defended,0,,,,,
player,201809090mia,oti,BrowJa06,sacks,0.0,,,,,
player,201809090mia,oti,BrowJa06,tackles_combined,4,,,,,
player,201809090mia,oti,BrowJa06,tackles_solo,3,,,,,
player,201809090mia,oti,BrowJa06,tackles_assists,1,,,,,
player,201809090mia,oti,BrowJa06,tackles_loss,0,,,,,
player,201809090mia,oti,BrowJa06,qb_hits,0,,,,,
player,201809090mia,oti,BrowJa06,fumbles_rec,0,,,,,
player,201809090mia,oti,BrowJa06,fumbles_rec_yds,0,,,,,
player,201809090mia,oti,BrowJa06,fumbles_rec_td,0,,,,,
player,201809090mia,oti,BrowJa06,fumbles_forced,0,,,,,
player,201809090mia,oti,JackAd00,def_int,0,,,,,
player,201809090mia,oti,JackAd00,def_int_yds,0,,,,,
player,201809090mia,oti,JackAd00,def_int_td,0,,,,,
player,201809090mia,oti,JackAd00,def_int_long,0,,,,,
player,201809090mia,oti,JackAd00,pass_defended,0,,,,,
player,201809090mia,oti,JackAd00,sacks,0.0,,,,,
player,201809090mia,oti,JackAd00,tackles_combined,4,,,,,
player,201809090mia,oti,JackAd00,tackles_solo,4,,,,,
player,201809090mia,oti,JackAd00,tackles_assists,0,,,,,
player,201809090mia,oti,JackAd00,tackles_loss,0,,,,,
player,201809090mia,oti,JackAd00,qb_hits,0,,,,,
player,201809090mia,oti,JackAd00,fumbles_rec,0,,,,,
player,201809090mia,oti,JackAd00,fumbles_rec_yds,0,,,,,
player,201809090mia,oti,JackAd00,fumbles_rec_td,0,,,,,
player,201809090mia,oti,JackAd00,fumbles_forced,0,,,,,
player,201809090mia,oti,ByarKe01,def_int,0,,,,,
player,201809090mia,oti,ByarKe01,def_int_yds,0,,,,,
player,201809090mia,oti,ByarKe01,def_int_td,0,,,,,
player,201809090mia,oti,ByarKe01,def_int_long,0,,,,,
player,201809090mia,oti,ByarKe01,pass_defended,1,,,,,
player,201809090mia,oti,ByarKe01,sacks,0.0,,,,,
player,201809090mia,oti,ByarKe01,tackles_combined,3,,,,,
player,201809090mia,oti,ByarKe01,tackles_solo,3,,,,,
player,201809090mia,oti,ByarKe01,tackles_assists,0,,,,,
player,201809090mia,oti,ByarKe01,tackles_loss,0,,,,,
player,201809090mia,oti,ByarKe01,qb_hits,0,,,,,
player,201809090mia,oti,ByarKe01,fumbles_rec,0,,,,,
player,201809090mia,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201809090mia,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201809090mia,oti,ByarKe01,fumbles_forced,0,,,,,
player,201809090mia,oti,BateDa00,def_int,0,,,,,
player,201809090mia,oti,BateDa00,def_int_yds,0,,,,,
player,201809090mia,oti,BateDa00,def_int_td,0,,,,,
player,201809090mia,oti,BateDa00,def_int_long,0,,,,,
player,201809090mia,oti,BateDa00,pass_defended,0,,,,,
player,201809090mia,oti,BateDa00,sacks,0.0,,,,,
player,201809090mia,oti,BateDa00,tackles_combined,2,,,,,
player,201809090mia,oti,BateDa00,tackles_solo,1,,,,,
player,201809090mia,oti,BateDa00,tackles_assists,1,,,,,
player,201809090mia,oti,BateDa00,tackles_loss,0,,,,,
player,201809090mia,oti,BateDa00,qb_hits,0,,,,,
player,201809090mia,oti,BateDa00,fumbles_rec,0,,,,,
player,201809090mia,oti,BateDa00,fumbles_rec_yds,0,,,,,
player,201809090mia,oti,BateDa00,fumbles_rec_td,0,,,,,
player,201809090mia,oti,BateDa00,fumbles_forced,0,,,,,
player,201809090mia,oti,CompWi00,def_int,0,,,,,
player,201809090mia,oti,CompWi00,def_int_yds,0,,,,,
player,201809090mia,oti,CompWi00,def_int_td,0,,,,,
player,201809090mia,oti,CompWi00,def_int_long,0,,,,,
player,201809090mia,oti,CompWi00,pass_defended,0,,,,,
player,201809090mia,oti,CompWi00,sacks,0.0,,,,,
player,201809090mia,oti,CompWi00,tackles_combined,2,,,,,
player,201809090mia,oti,CompWi00,tackles_solo,0,,,,,
player,201809090mia,oti,CompWi00,tackles_assists,2,,,,,
player,201809090mia,oti,CompWi00,tackles_loss,0,,,,,
player,201809090mia,oti,CompWi00,qb_hits,0,,,,,
player,201809090mia,oti,CompWi00,fumbles_rec,0,,,,,
player,201809090mia,oti,CompWi00,fumbles_rec_yds,0,,,,,
player,201809090mia,oti,CompWi00,fumbles_rec_td,0,,,,,
player,201809090mia,oti,CompWi00,fumbles_forced,0,,,,,
player,201809090mia,oti,JoneDa04,def_int,0,,,,,
player,201809090mia,oti,JoneDa04,def_int_yds,0,,,,,
player,201809090mia,oti,JoneDa04,def_int_td,0,,,,,
player,201809090mia,oti,JoneDa04,def_int_long,0,,,,,
player,201809090mia,oti,JoneDa04,pass_defended,0,,,,,
player,201809090mia,oti,JoneDa04,sacks,0.0,,,,,
player,201809090mia,oti,JoneDa04,tackles_combined,2,,,,,
player,201809090mia,oti,JoneDa04,tackles_solo,1,,,,,
player,201809090mia,oti,JoneDa04,tackles_assists,1,,,,,
player,201809090mia,oti,JoneDa04,tackles_loss,0,,,,,
player,201809090mia,oti,JoneDa04,qb_hits,0,,,,,
player,201809090mia,oti,JoneDa04,fumbles_rec,0,,,,,
player,201809090mia,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201809090mia,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201809090mia,oti,JoneDa04,fumbles_forced,0,,,,,
player,201809090mia,oti,OrakBr99,def_int,0,,,,,
player,201809090mia,oti,OrakBr99,def_int_yds,0,,,,,
player,201809090mia,oti,OrakBr99,def_int_td,0,,,,,
player,201809090mia,oti,OrakBr99,def_int_long,0,,,,,
player,201809090mia,oti,OrakBr99,pass_defended,0,,,,,
player,201809090mia,oti,OrakBr99,sacks,0.0,,,,,
player,201809090mia,oti,OrakBr99,tackles_combined,2,,,,,
player,201809090mia,oti,OrakBr99,tackles_solo,0,,,,,
player,201809090mia,oti,OrakBr99,tackles_assists,2,,,,,
player,201809090mia,oti,OrakBr99,tackles_loss,0,,,,,
player,201809090mia,oti,OrakBr99,qb_hits,0,,,,,
player,201809090mia,oti,OrakBr99,fumbles_rec,0,,,,,
player,201809090mia,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201809090mia,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201809090mia,oti,OrakBr99,fumbles_forced,0,,,,,
player,201809090mia,oti,WallAa00,def_int,0,,,,,
player,201809090mia,oti,WallAa00,def_int_yds,0,,,,,
player,201809090mia,oti,WallAa00,def_int_td,0,,,,,
player,201809090mia,oti,WallAa00,def_int_long,0,,,,,
player,201809090mia,oti,WallAa00,pass_defended,0,,,,,
player,201809090mia,oti,WallAa00,sacks,0.0,,,,,
player,201809090mia,oti,WallAa00,tackles_combined,2,,,,,
player,201809090mia,oti,WallAa00,tackles_solo,0,,,,,
player,201809090mia,oti,WallAa00,tackles_assists,2,,,,,
player,201809090mia,oti,WallAa00,tackles_loss,0,,,,,
player,201809090mia,oti,WallAa00,qb_hits,0,,,,,
player,201809090mia,oti,WallAa00,fumbles_rec,0,,,,,
player,201809090mia,oti,WallAa00,fumbles_rec_yds,0,,,,,
player,201809090mia,oti,WallAa00,fumbles_rec_td,0,,,,,
player,201809090mia,oti,WallAa00,fumbles_forced,0,,,,,
player,201809090mia,oti,CruiDa00,def_int,0,,,,,
player,201809090mia,oti,CruiDa00,def_int_yds,0,,,,,
player,201809090mia,oti,CruiDa00,def_int_td,0,,,,,
player,201809090mia,oti,CruiDa00,def_int_long,0,,,,,
player,201809090mia,oti,CruiDa00,pass_defended,0,,,,,
player,201809090mia,oti,CruiDa00,sacks,0.0,,,,,
player,201809090mia,oti,CruiDa00,tackles_combined,1,,,,,
player,201809090mia,oti,CruiDa00,tackles_solo,1,,,,,
player,201809090mia,oti,CruiDa00,tackles_assists,0,,,,,
player,201809090mia,oti,CruiDa00,tackles_loss,0,,,,,
player,201809090mia,oti,CruiDa00,qb_hits,0,,,,,
player,201809090mia,oti,CruiDa00,fumbles_rec,0,,,,,
player,201809090mia,oti,CruiDa00,fumbles_rec_yds,0,,,,,
player,201809090mia,oti,CruiDa00,fumbles_rec_td,0,,,,,
player,201809090mia,oti,CruiDa00,fumbles_forced,0,,,,,
player,201809090mia,oti,FlueDa00,def_int,0,,,,,
player,201809090mia,oti,FlueDa00,def_int_yds,0,,,,,
player,201809090mia,oti,FlueDa00,def_int_td,0,,,,,
player,201809090mia,oti,FlueDa00,def_int_long,0,,,,,
player,201809090mia,oti,FlueDa00,pass_defended,0,,,,,
player,201809090mia,oti,FlueDa00,sacks,0.0,,,,,
player,201809090mia,oti,FlueDa00,tackles_combined,1,,,,,
player,201809090mia,oti,FlueDa00,tackles_solo,1,,,,,
player,201809090mia,oti,FlueDa00,tackles_assists,0,,,,,
player,201809090mia,oti,FlueDa00,tackles_loss,0,,,,,
player,201809090mia,oti,FlueDa00,qb_hits,0,,,,,
player,201809090mia,oti,FlueDa00,fumbles_rec,0,,,,,
player,201809090mia,oti,FlueDa00,fumbles_rec_yds,0,,,,,
player,201809090mia,oti,FlueDa00,fumbles_rec_td,0,,,,,
player,201809090mia,oti,FlueDa00,fumbles_forced,0,,,,,
player,201809090mia,oti,LogaBe00,def_int,0,,,,,
player,201809090mia,oti,LogaBe00,def_int_yds,0,,,,,
player,201809090mia,oti,LogaBe00,def_int_td,0,,,,,
player,201809090mia,oti,LogaBe00,def_int_long,0,,,,,
player,201809090mia,oti,LogaBe00,pass_defended,0,,,,,
player,201809090mia,oti,LogaBe00,sacks,0.0,,,,,
player,201809090mia,oti,LogaBe00,tackles_combined,1,,,,,
player,201809090mia,oti,LogaBe00,tackles_solo,0,,,,,
player,201809090mia,oti,LogaBe00,tackles_assists,1,,,,,
player,201809090mia,oti,LogaBe00,tackles_loss,0,,,,,
player,201809090mia,oti,LogaBe00,qb_hits,0,,,,,
player,201809090mia,oti,LogaBe00,fumbles_rec,0,,,,,
player,201809090mia,oti,LogaBe00,fumbles_rec_yds,0,,,,,
player,201809090mia,oti,LogaBe00,fumbles_rec_td,0,,,,,
player,201809090mia,oti,LogaBe00,fumbles_forced,0,,,,,
player,201809090mia,oti,MorgDe99,def_int,0,,,,,
player,201809090mia,oti,MorgDe99,def_int_yds,0,,,,,
player,201809090mia,oti,MorgDe99,def_int_td,0,,,,,
player,201809090mia,oti,MorgDe99,def_int_long,0,,,,,
player,201809090mia,oti,MorgDe99,pass_defended,0,,,,,
player,201809090mia,oti,MorgDe99,sacks,0.0,,,,,
player,201809090mia,oti,MorgDe99,tackles_combined,1,,,,,
player,201809090mia,oti,MorgDe99,tackles_solo,1,,,,,
player,201809090mia,oti,MorgDe99,tackles_assists,0,,,,,
player,201809090mia,oti,MorgDe99,tackles_loss,0,,,,,
player,201809090mia,oti,MorgDe99,qb_hits,0,,,,,
player,201809090mia,oti,MorgDe99,fumbles_rec,0,,,,,
player,201809090mia,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201809090mia,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201809090mia,oti,MorgDe99,fumbles_forced,0,,,,,
player,201809090mia,oti,SimsLe00,def_int,0,,,,,
player,201809090mia,oti,SimsLe00,def_int_yds,0,,,,,
player,201809090mia,oti,SimsLe00,def_int_td,0,,,,,
player,201809090mia,oti,SimsLe00,def_int_long,0,,,,,
player,201809090mia,oti,SimsLe00,pass_defended,0,,,,,
player,201809090mia,oti,SimsLe00,sacks,0.0,,,,,
player,201809090mia,oti,SimsLe00,tackles_combined,1,,,,,
player,201809090mia,oti,SimsLe00,tackles_solo,1,,,,,
player,201809090mia,oti,SimsLe00,tackles_assists,0,,,,,
player,201809090mia,oti,SimsLe00,tackles_loss,0,,,,,
player,201809090mia,oti,SimsLe00,qb_hits,0,,,,,
player,201809090mia,oti,SimsLe00,fumbles_rec,0,,,,,
player,201809090mia,oti,SimsLe00,fumbles_rec_yds,0,,,,,
player,201809090mia,oti,SimsLe00,fumbles_rec_td,0,,,,,
player,201809090mia,oti,SimsLe00,fumbles_forced,0,,,,,
player,201809090mia,mia,JoneRe99,def_int,2,,,,,
player,201809090mia,mia,JoneRe99,def_int_yds,80,,,,,
player,201809090mia,mia,JoneRe99,def_int_td,0,,,,,
player,201809090mia,mia,JoneRe99,def_int_long,54,,,,,
player,201809090mia,mia,JoneRe99,pass_defended,2,,,,,
player,201809090mia,mia,JoneRe99,sacks,0.0,,,,,
player,201809090mia,mia,JoneRe99,tackles_combined,7,,,,,
player,201809090mia,mia,JoneRe99,tackles_solo,4,,,,,
player,201809090mia,mia,JoneRe99,tackles_assists,3,,,,,
player,201809090mia,mia,JoneRe99,tackles_loss,1,,,,,
player,201809090mia,mia,JoneRe99,qb_hits,0,,,,,
player,201809090mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201809090mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201809090mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201809090mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201809090mia,mia,AlonKi00,def_int,1,,,,,
player,201809090mia,mia,AlonKi00,def_int_yds,1,,,,,
player,201809090mia,mia,AlonKi00,def_int_td,0,,,,,
player,201809090mia,mia,AlonKi00,def_int_long,1,,,,,
player,201809090mia,mia,AlonKi00,pass_defended,1,,,,,
player,201809090mia,mia,AlonKi00,sacks,0.0,,,,,
player,201809090mia,mia,AlonKi00,tackles_combined,6,,,,,
player,201809090mia,mia,AlonKi00,tackles_solo,6,,,,,
player,201809090mia,mia,AlonKi00,tackles_assists,0,,,,,
player,201809090mia,mia,AlonKi00,tackles_loss,0,,,,,
player,201809090mia,mia,AlonKi00,qb_hits,0,,,,,
player,201809090mia,mia,AlonKi00,fumbles_rec,0,,,,,
player,201809090mia,mia,AlonKi00,fumbles_rec_yds,0,,,,,
player,201809090mia,mia,AlonKi00,fumbles_rec_td,0,,,,,
player,201809090mia,mia,AlonKi00,fumbles_forced,0,,,,,
player,201809090mia,mia,McDoTJ00,def_int,0,,,,,
player,201809090mia,mia,McDoTJ00,def_int_yds,0,,,,,
player,201809090mia,mia,McDoTJ00,def_int_td,0,,,,,
player,201809090mia,mia,McDoTJ00,def_int_long,0,,,,,
player,201809090mia,mia,McDoTJ00,pass_defended,0,,,,,
player,201809090mia,mia,McDoTJ00,sacks,0.0,,,,,
player,201809090mia,mia,McDoTJ00,tackles_combined,8,,,,,
player,201809090mia,mia,McDoTJ00,tackles_solo,7,,,,,
player,201809090mia,mia,McDoTJ00,tackles_assists,1,,,,,
player,201809090mia,mia,McDoTJ00,tackles_loss,0,,,,,
player,201809090mia,mia,McDoTJ00,qb_hits,0,,,,,
player,201809090mia,mia,McDoTJ00,fumbles_rec,0,,,,,
player,201809090mia,mia,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201809090mia,mia,McDoTJ00,fumbles_rec_td,0,,,,,
player,201809090mia,mia,McDoTJ00,fumbles_forced,0,,,,,
player,201809090mia,mia,BakeJe00,def_int,0,,,,,
player,201809090mia,mia,BakeJe00,def_int_yds,0,,,,,
player,201809090mia,mia,BakeJe00,def_int_td,0,,,,,
player,201809090mia,mia,BakeJe00,def_int_long,0,,,,,
player,201809090mia,mia,BakeJe00,pass_defended,0,,,,,
player,201809090mia,mia,BakeJe00,sacks,0.0,,,,,
player,201809090mia,mia,BakeJe00,tackles_combined,6,,,,,
player,201809090mia,mia,BakeJe00,tackles_solo,3,,,,,
player,201809090mia,mia,BakeJe00,tackles_assists,3,,,,,
player,201809090mia,mia,BakeJe00,tackles_loss,0,,,,,
player,201809090mia,mia,BakeJe00,qb_hits,0,,,,,
player,201809090mia,mia,BakeJe00,fumbles_rec,0,,,,,
player,201809090mia,mia,BakeJe00,fumbles_rec_yds,0,,,,,
player,201809090mia,mia,BakeJe00,fumbles_rec_td,0,,,,,
player,201809090mia,mia,BakeJe00,fumbles_forced,0,,,,,
player,201809090mia,mia,FitzMi00,def_int,0,,,,,
player,201809090mia,mia,FitzMi00,def_int_yds,0,,,,,
player,201809090mia,mia,FitzMi00,def_int_td,0,,,,,
player,201809090mia,mia,FitzMi00,def_int_long,0,,,,,
player,201809090mia,mia,FitzMi00,pass_defended,1,,,,,
player,201809090mia,mia,FitzMi00,sacks,0.0,,,,,
player,201809090mia,mia,FitzMi00,tackles_combined,6,,,,,
player,201809090mia,mia,FitzMi00,tackles_solo,3,,,,,
player,201809090mia,mia,FitzMi00,tackles_assists,3,,,,,
player,201809090mia,mia,FitzMi00,tackles_loss,0,,,,,
player,201809090mia,mia,FitzMi00,qb_hits,0,,,,,
player,201809090mia,mia,FitzMi00,fumbles_rec,0,,,,,
player,201809090mia,mia,FitzMi00,fumbles_rec_yds,0,,,,,
player,201809090mia,mia,FitzMi00,fumbles_rec_td,0,,,,,
player,201809090mia,mia,FitzMi00,fumbles_forced,0,,,,,
player,201809090mia,mia,McMiRa02,def_int,0,,,,,
player,201809090mia,mia,McMiRa02,def_int_yds,0,,,,,
player,201809090mia,mia,McMiRa02,def_int_td,0,,,,,
player,201809090mia,mia,McMiRa02,def_int_long,0,,,,,
player,201809090mia,mia,McMiRa02,pass_defended,0,,,,,
player,201809090mia,mia,McMiRa02,sacks,0.0,,,,,
player,201809090mia,mia,McMiRa02,tackles_combined,6,,,,,
player,201809090mia,mia,McMiRa02,tackles_solo,3,,,,,
player,201809090mia,mia,McMiRa02,tackles_assists,3,,,,,
player,201809090mia,mia,McMiRa02,tackles_loss,0,,,,,
player,201809090mia,mia,McMiRa02,qb_hits,0,,,,,
player,201809090mia,mia,McMiRa02,fumbles_rec,0,,,,,
player,201809090mia,mia,McMiRa02,fumbles_rec_yds,0,,,,,
player,201809090mia,mia,McMiRa02,fumbles_rec_td,0,,,,,
player,201809090mia,mia,McMiRa02,fumbles_forced,0,,,,,
player,201809090mia,mia,HowaXa00,def_int,0,,,,,
player,201809090mia,mia,HowaXa00,def_int_yds,0,,,,,
player,201809090mia,mia,HowaXa00,def_int_td,0,,,,,
player,201809090mia,mia,HowaXa00,def_int_long,0,,,,,
player,201809090mia,mia,HowaXa00,pass_defended,0,,,,,
player,201809090mia,mia,HowaXa00,sacks,0.0,,,,,
player,201809090mia,mia,HowaXa00,tackles_combined,4,,,,,
player,201809090mia,mia,HowaXa00,tackles_solo,2,,,,,
player,201809090mia,mia,HowaXa00,tackles_assists,2,,,,,
player,201809090mia,mia,HowaXa00,tackles_loss,0,,,,,
player,201809090mia,mia,HowaXa00,qb_hits,0,,,,,
player,201809090mia,mia,HowaXa00,fumbles_rec,0,,,,,
player,201809090mia,mia,HowaXa00,fumbles_rec_yds,0,,,,,
player,201809090mia,mia,HowaXa00,fumbles_rec_td,0,,,,,
player,201809090mia,mia,HowaXa00,fumbles_forced,0,,,,,
player,201809090mia,mia,QuinRo00,def_int,0,,,,,
player,201809090mia,mia,QuinRo00,def_int_yds,0,,,,,
player,201809090mia,mia,QuinRo00,def_int_td,0,,,,,
player,201809090mia,mia,QuinRo00,def_int_long,0,,,,,
player,201809090mia,mia,QuinRo00,pass_defended,0,,,,,
player,201809090mia,mia,QuinRo00,sacks,0.0,,,,,
player,201809090mia,mia,QuinRo00,tackles_combined,4,,,,,
player,201809090mia,mia,QuinRo00,tackles_solo,1,,,,,
player,201809090mia,mia,QuinRo00,tackles_assists,3,,,,,
player,201809090mia,mia,QuinRo00,tackles_loss,0,,,,,
player,201809090mia,mia,QuinRo00,qb_hits,0,,,,,
player,201809090mia,mia,QuinRo00,fumbles_rec,0,,,,,
player,201809090mia,mia,QuinRo00,fumbles_rec_yds,0,,,,,
player,201809090mia,mia,QuinRo00,fumbles_rec_td,0,,,,,
player,201809090mia,mia,QuinRo00,fumbles_forced,0,,,,,
player,201809090mia,mia,SpenAk00,def_int,0,,,,,
player,201809090mia,mia,SpenAk00,def_int_yds,0,,,,,
player,201809090mia,mia,SpenAk00,def_int_td,0,,,,,
player,201809090mia,mia,SpenAk00,def_int_long,0,,,,,
player,201809090mia,mia,SpenAk00,pass_defended,0,,,,,
player,201809090mia,mia,SpenAk00,sacks,0.0,,,,,
player,201809090mia,mia,SpenAk00,tackles_combined,4,,,,,
player,201809090mia,mia,SpenAk00,tackles_solo,2,,,,,
player,201809090mia,mia,SpenAk00,tackles_assists,2,,,,,
player,201809090mia,mia,SpenAk00,tackles_loss,0,,,,,
player,201809090mia,mia,SpenAk00,qb_hits,0,,,,,
player,201809090mia,mia,SpenAk00,fumbles_rec,0,,,,,
player,201809090mia,mia,SpenAk00,fumbles_rec_yds,0,,,,,
player,201809090mia,mia,SpenAk00,fumbles_rec_td,0,,,,,
player,201809090mia,mia,SpenAk00,fumbles_forced,0,,,,,
player,201809090mia,mia,TaylVi00,def_int,0,,,,,
player,201809090mia,mia,TaylVi00,def_int_yds,0,,,,,
player,201809090mia,mia,TaylVi00,def_int_td,0,,,,,
player,201809090mia,mia,TaylVi00,def_int_long,0,,,,,
player,201809090mia,mia,TaylVi00,pass_defended,0,,,,,
player,201809090mia,mia,TaylVi00,sacks,0.0,,,,,
player,201809090mia,mia,TaylVi00,tackles_combined,4,,,,,
player,201809090mia,mia,TaylVi00,tackles_solo,3,,,,,
player,201809090mia,mia,TaylVi00,tackles_assists,1,,,,,
player,201809090mia,mia,TaylVi00,tackles_loss,0,,,,,
player,201809090mia,mia,TaylVi00,qb_hits,0,,,,,
player,201809090mia,mia,TaylVi00,fumbles_rec,0,,,,,
player,201809090mia,mia,TaylVi00,fumbles_rec_yds,0,,,,,
player,201809090mia,mia,TaylVi00,fumbles_rec_td,0,,,,,
player,201809090mia,mia,TaylVi00,fumbles_forced,0,,,,,
player,201809090mia,mia,WakeCa00,def_int,0,,,,,
player,201809090mia,mia,WakeCa00,def_int_yds,0,,,,,
player,201809090mia,mia,WakeCa00,def_int_td,0,,,,,
player,201809090mia,mia,WakeCa00,def_int_long,0,,,,,
player,201809090mia,mia,WakeCa00,pass_defended,0,,,,,
player,201809090mia,mia,WakeCa00,sacks,0.0,,,,,
player,201809090mia,mia,WakeCa00,tackles_combined,4,,,,,
player,201809090mia,mia,WakeCa00,tackles_solo,2,,,,,
player,201809090mia,mia,WakeCa00,tackles_assists,2,,,,,
player,201809090mia,mia,WakeCa00,tackles_loss,0,,,,,
player,201809090mia,mia,WakeCa00,qb_hits,0,,,,,
player,201809090mia,mia,WakeCa00,fumbles_rec,0,,,,,
player,201809090mia,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201809090mia,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201809090mia,mia,WakeCa00,fumbles_forced,0,,,,,
player,201809090mia,mia,GodcDa00,def_int,0,,,,,
player,201809090mia,mia,GodcDa00,def_int_yds,0,,,,,
player,201809090mia,mia,GodcDa00,def_int_td,0,,,,,
player,201809090mia,mia,GodcDa00,def_int_long,0,,,,,
player,201809090mia,mia,GodcDa00,pass_defended,0,,,,,
player,201809090mia,mia,GodcDa00,sacks,0.0,,,,,
player,201809090mia,mia,GodcDa00,tackles_combined,3,,,,,
player,201809090mia,mia,GodcDa00,tackles_solo,2,,,,,
player,201809090mia,mia,GodcDa00,tackles_assists,1,,,,,
player,201809090mia,mia,GodcDa00,tackles_loss,0,,,,,
player,201809090mia,mia,GodcDa00,qb_hits,0,,,,,
player,201809090mia,mia,GodcDa00,fumbles_rec,0,,,,,
player,201809090mia,mia,GodcDa00,fumbles_rec_yds,0,,,,,
player,201809090mia,mia,GodcDa00,fumbles_rec_td,0,,,,,
player,201809090mia,mia,GodcDa00,fumbles_forced,0,,,,,
player,201809090mia,mia,McCaBo01,def_int,0,,,,,
player,201809090mia,mia,McCaBo01,def_int_yds,0,,,,,
player,201809090mia,mia,McCaBo01,def_int_td,0,,,,,
player,201809090mia,mia,McCaBo01,def_int_long,0,,,,,
player,201809090mia,mia,McCaBo01,pass_defended,2,,,,,
player,201809090mia,mia,McCaBo01,sacks,0.0,,,,,
player,201809090mia,mia,McCaBo01,tackles_combined,2,,,,,
player,201809090mia,mia,McCaBo01,tackles_solo,2,,,,,
player,201809090mia,mia,McCaBo01,tackles_assists,0,,,,,
player,201809090mia,mia,McCaBo01,tackles_loss,0,,,,,
player,201809090mia,mia,McCaBo01,qb_hits,0,,,,,
player,201809090mia,mia,McCaBo01,fumbles_rec,0,,,,,
player,201809090mia,mia,McCaBo01,fumbles_rec_yds,0,,,,,
player,201809090mia,mia,McCaBo01,fumbles_rec_td,0,,,,,
player,201809090mia,mia,McCaBo01,fumbles_forced,0,,,,,
player,201809090mia,mia,AikeWa00,def_int,0,,,,,
player,201809090mia,mia,AikeWa00,def_int_yds,0,,,,,
player,201809090mia,mia,AikeWa00,def_int_td,0,,,,,
player,201809090mia,mia,AikeWa00,def_int_long,0,,,,,
player,201809090mia,mia,AikeWa00,pass_defended,0,,,,,
player,201809090mia,mia,AikeWa00,sacks,0.0,,,,,
player,201809090mia,mia,AikeWa00,tackles_combined,1,,,,,
player,201809090mia,mia,AikeWa00,tackles_solo,1,,,,,
player,201809090mia,mia,AikeWa00,tackles_assists,0,,,,,
player,201809090mia,mia,AikeWa00,tackles_loss,0,,,,,
player,201809090mia,mia,AikeWa00,qb_hits,0,,,,,
player,201809090mia,mia,AikeWa00,fumbles_rec,0,,,,,
player,201809090mia,mia,AikeWa00,fumbles_rec_yds,0,,,,,
player,201809090mia,mia,AikeWa00,fumbles_rec_td,0,,,,,
player,201809090mia,mia,AikeWa00,fumbles_forced,0,,,,,
player,201809090mia,mia,AlleCh02,def_int,0,,,,,
player,201809090mia,mia,AlleCh02,def_int_yds,0,,,,,
player,201809090mia,mia,AlleCh02,def_int_td,0,,,,,
player,201809090mia,mia,AlleCh02,def_int_long,0,,,,,
player,201809090mia,mia,AlleCh02,pass_defended,0,,,,,
player,201809090mia,mia,AlleCh02,sacks,0.0,,,,,
player,201809090mia,mia,AlleCh02,tackles_combined,1,,,,,
player,201809090mia,mia,AlleCh02,tackles_solo,0,,,,,
player,201809090mia,mia,AlleCh02,tackles_assists,1,,,,,
player,201809090mia,mia,AlleCh02,tackles_loss,0,,,,,
player,201809090mia,mia,AlleCh02,qb_hits,0,,,,,
player,201809090mia,mia,AlleCh02,fumbles_rec,0,,,,,
