game,2018,7,20181022,201810220atl,nyg,"New York Giants",20,atl,"Atlanta Falcons",23
player,201810220atl,nyg,EngrEv00,pass_yds,0,,,,,
player,201810220atl,nyg,EngrEv00,pass_td,0,,,,,
player,201810220atl,nyg,EngrEv00,pass_int,0,,,,,
player,201810220atl,nyg,EngrEv00,pass_sacked,0,,,,,
player,201810220atl,nyg,EngrEv00,pass_sacked_yds,0,,,,,
player,201810220atl,nyg,EngrEv00,pass_long,0,,,,,
player,201810220atl,nyg,EngrEv00,pass_rating,,,,,,
player,201810220atl,nyg,EngrEv00,rush_att,1,,,,,
player,201810220atl,nyg,EngrEv00,rush_yds,10,,,,,
player,201810220atl,nyg,EngrEv00,rush_td,0,,,,,
player,201810220atl,nyg,EngrEv00,rush_long,10,,,,,
player,201810220atl,nyg,EngrEv00,targets,4,,,,,
player,201810220atl,nyg,EngrEv00,rec,2,,,,,
player,201810220atl,nyg,EngrEv00,rec_yds,16,,,,,
player,201810220atl,nyg,EngrEv00,rec_td,0,,,,,
player,201810220atl,nyg,EngrEv00,rec_long,9,,,,,
player,201810220atl,nyg,EngrEv00,fumbles,0,,,,,
player,201810220atl,nyg,EngrEv00,fumbles_lost,0,,,,,
player,201810220atl,nyg,PennEl00,pass_cmp,0,,,,,
player,201810220atl,nyg,PennEl00,pass_att,0,,,,,
player,201810220atl,nyg,PennEl00,pass_yds,0,,,,,
player,201810220atl,nyg,PennEl00,pass_td,0,,,,,
player,201810220atl,nyg,PennEl00,pass_int,0,,,,,
player,201810220atl,nyg,PennEl00,pass_sacked,0,,,,,
player,201810220atl,nyg,PennEl00,pass_sacked_yds,0,,,,,
player,201810220atl,nyg,PennEl00,pass_long,0,,,,,
player,201810220atl,nyg,PennEl00,pass_rating,,,,,,
player,201810220atl,nyg,PennEl00,rush_att,1,,,,,
player,201810220atl,nyg,PennEl00,rush_yds,2,,,,,
player,201810220atl,nyg,PennEl00,rush_td,0,,,,,
player,201810220atl,nyg,PennEl00,rush_long,2,,,,,
player,201810220atl,nyg,PennEl00,targets,0,,,,,
player,201810220atl,nyg,PennEl00,rec,0,,,,,
player,201810220atl,nyg,PennEl00,rec_yds,0,,,,,
player,201810220atl,nyg,PennEl00,rec_td,0,,,,,
player,201810220atl,nyg,PennEl00,rec_long,0,,,,,
player,201810220atl,nyg,PennEl00,fumbles,0,,,,,
player,201810220atl,nyg,PennEl00,fumbles_lost,0,,,,,
player,201810220atl,nyg,ShepSt00,pass_cmp,0,,,,,
player,201810220atl,nyg,ShepSt00,pass_att,0,,,,,
player,201810220atl,nyg,ShepSt00,pass_yds,0,,,,,
player,201810220atl,nyg,ShepSt00,pass_td,0,,,,,
player,201810220atl,nyg,ShepSt00,pass_int,0,,,,,
player,201810220atl,nyg,ShepSt00,pass_sacked,0,,,,,
player,201810220atl,nyg,ShepSt00,pass_sacked_yds,0,,,,,
player,201810220atl,nyg,ShepSt00,pass_long,0,,,,,
player,201810220atl,nyg,ShepSt00,pass_rating,,,,,,
player,201810220atl,nyg,ShepSt00,rush_att,0,,,,,
player,201810220atl,nyg,ShepSt00,rush_yds,0,,,,,
player,201810220atl,nyg,ShepSt00,rush_td,0,,,,,
player,201810220atl,nyg,ShepSt00,rush_long,0,,,,,
player,201810220atl,nyg,ShepSt00,targets,8,,,,,
player,201810220atl,nyg,ShepSt00,rec,5,,,,,
player,201810220atl,nyg,ShepSt00,rec_yds,167,,,,,
player,201810220atl,nyg,ShepSt00,rec_td,0,,,,,
player,201810220atl,nyg,ShepSt00,rec_long,58,,,,,
player,201810220atl,nyg,ShepSt00,fumbles,0,,,,,
player,201810220atl,nyg,ShepSt00,fumbles_lost,0,,,,,
player,201810220atl,nyg,ElliRh00,pass_cmp,0,,,,,
player,201810220atl,nyg,ElliRh00,pass_att,0,,,,,
player,201810220atl,nyg,ElliRh00,pass_yds,0,,,,,
player,201810220atl,nyg,ElliRh00,pass_td,0,,,,,
player,201810220atl,nyg,ElliRh00,pass_int,0,,,,,
player,201810220atl,nyg,ElliRh00,pass_sacked,0,,,,,
player,201810220atl,nyg,ElliRh00,pass_sacked_yds,0,,,,,
player,201810220atl,nyg,ElliRh00,pass_long,0,,,,,
player,201810220atl,nyg,ElliRh00,pass_rating,,,,,,
player,201810220atl,nyg,ElliRh00,rush_att,0,,,,,
player,201810220atl,nyg,ElliRh00,rush_yds,0,,,,,
player,201810220atl,nyg,ElliRh00,rush_td,0,,,,,
player,201810220atl,nyg,ElliRh00,rush_long,0,,,,,
player,201810220atl,nyg,ElliRh00,targets,2,,,,,
player,201810220atl,nyg,ElliRh00,rec,2,,,,,
player,201810220atl,nyg,ElliRh00,rec_yds,11,,,,,
player,201810220atl,nyg,ElliRh00,rec_td,0,,,,,
player,201810220atl,nyg,ElliRh00,rec_long,7,,,,,
player,201810220atl,nyg,ElliRh00,fumbles,0,,,,,
player,201810220atl,nyg,ElliRh00,fumbles_lost,0,,,,,
player,201810220atl,nyg,FowlBe00,pass_cmp,0,,,,,
player,201810220atl,nyg,FowlBe00,pass_att,0,,,,,
player,201810220atl,nyg,FowlBe00,pass_yds,0,,,,,
player,201810220atl,nyg,FowlBe00,pass_td,0,,,,,
player,201810220atl,nyg,FowlBe00,pass_int,0,,,,,
player,201810220atl,nyg,FowlBe00,pass_sacked,0,,,,,
player,201810220atl,nyg,FowlBe00,pass_sacked_yds,0,,,,,
player,201810220atl,nyg,FowlBe00,pass_long,0,,,,,
player,201810220atl,nyg,FowlBe00,pass_rating,,,,,,
player,201810220atl,nyg,FowlBe00,rush_att,0,,,,,
player,201810220atl,nyg,FowlBe00,rush_yds,0,,,,,
player,201810220atl,nyg,FowlBe00,rush_td,0,,,,,
player,201810220atl,nyg,FowlBe00,rush_long,0,,,,,
player,201810220atl,nyg,FowlBe00,targets,1,,,,,
player,201810220atl,nyg,FowlBe00,rec,1,,,,,
player,201810220atl,nyg,FowlBe00,rec_yds,11,,,,,
player,201810220atl,nyg,FowlBe00,rec_td,0,,,,,
player,201810220atl,nyg,FowlBe00,rec_long,11,,,,,
player,201810220atl,nyg,FowlBe00,fumbles,0,,,,,
player,201810220atl,nyg,FowlBe00,fumbles_lost,0,,,,,
player,201810220atl,nyg,SimoSc00,pass_cmp,0,,,,,
player,201810220atl,nyg,SimoSc00,pass_att,0,,,,,
player,201810220atl,nyg,SimoSc00,pass_yds,0,,,,,
player,201810220atl,nyg,SimoSc00,pass_td,0,,,,,
player,201810220atl,nyg,SimoSc00,pass_int,0,,,,,
player,201810220atl,nyg,SimoSc00,pass_sacked,0,,,,,
player,201810220atl,nyg,SimoSc00,pass_sacked_yds,0,,,,,
player,201810220atl,nyg,SimoSc00,pass_long,0,,,,,
player,201810220atl,nyg,SimoSc00,pass_rating,,,,,,
player,201810220atl,nyg,SimoSc00,rush_att,0,,,,,
player,201810220atl,nyg,SimoSc00,rush_yds,0,,,,,
player,201810220atl,nyg,SimoSc00,rush_td,0,,,,,
player,201810220atl,nyg,SimoSc00,rush_long,0,,,,,
player,201810220atl,nyg,SimoSc00,targets,1,,,,,
player,201810220atl,nyg,SimoSc00,rec,0,,,,,
player,201810220atl,nyg,SimoSc00,rec_yds,0,,,,,
player,201810220atl,nyg,SimoSc00,rec_td,0,,,,,
player,201810220atl,nyg,SimoSc00,rec_long,0,,,,,
player,201810220atl,nyg,SimoSc00,fumbles,0,,,,,
player,201810220atl,nyg,SimoSc00,fumbles_lost,0,,,,,
player,201810220atl,nyg,BeckOd00,pass_cmp,0,,,,,
player,201810220atl,nyg,BeckOd00,pass_att,0,,,,,
player,201810220atl,nyg,BeckOd00,pass_yds,0,,,,,
player,201810220atl,nyg,BeckOd00,pass_td,0,,,,,
player,201810220atl,nyg,BeckOd00,pass_int,0,,,,,
player,201810220atl,nyg,BeckOd00,pass_sacked,0,,,,,
player,201810220atl,nyg,BeckOd00,pass_sacked_yds,0,,,,,
player,201810220atl,nyg,BeckOd00,pass_long,0,,,,,
player,201810220atl,nyg,BeckOd00,pass_rating,,,,,,
player,201810220atl,nyg,BeckOd00,rush_att,1,,,,,
player,201810220atl,nyg,BeckOd00,rush_yds,-1,,,,,
player,201810220atl,nyg,BeckOd00,rush_td,0,,,,,
player,201810220atl,nyg,BeckOd00,rush_long,-1,,,,,
player,201810220atl,nyg,BeckOd00,targets,11,,,,,
player,201810220atl,nyg,BeckOd00,rec,8,,,,,
player,201810220atl,nyg,BeckOd00,rec_yds,143,,,,,
player,201810220atl,nyg,BeckOd00,rec_td,1,,,,,
player,201810220atl,nyg,BeckOd00,rec_long,51,,,,,
player,201810220atl,nyg,BeckOd00,fumbles,0,,,,,
player,201810220atl,nyg,BeckOd00,fumbles_lost,0,,,,,
player,201810220atl,atl,RyanMa00,pass_cmp,31,,,,,
player,201810220atl,atl,RyanMa00,pass_att,39,,,,,
player,201810220atl,atl,RyanMa00,pass_yds,379,,,,,
player,201810220atl,atl,RyanMa00,pass_td,1,,,,,
player,201810220atl,atl,RyanMa00,pass_int,0,,,,,
player,201810220atl,atl,RyanMa00,pass_sacked,3,,,,,
player,201810220atl,atl,RyanMa00,pass_sacked_yds,23,,,,,
player,201810220atl,atl,RyanMa00,pass_long,47,,,,,
player,201810220atl,atl,RyanMa00,pass_rating,115.7,,,,,
player,201810220atl,atl,RyanMa00,rush_att,2,,,,,
player,201810220atl,atl,RyanMa00,rush_yds,1,,,,,
player,201810220atl,atl,RyanMa00,rush_td,0,,,,,
player,201810220atl,atl,RyanMa00,rush_long,2,,,,,
player,201810220atl,atl,RyanMa00,targets,0,,,,,
player,201810220atl,atl,RyanMa00,rec,0,,,,,
player,201810220atl,atl,RyanMa00,rec_yds,0,,,,,
player,201810220atl,atl,RyanMa00,rec_td,0,,,,,
player,201810220atl,atl,RyanMa00,rec_long,0,,,,,
player,201810220atl,atl,RyanMa00,fumbles,0,,,,,
player,201810220atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201810220atl,atl,ColeTe01,pass_cmp,0,,,,,
player,201810220atl,atl,ColeTe01,pass_att,0,,,,,
player,201810220atl,atl,ColeTe01,pass_yds,0,,,,,
player,201810220atl,atl,ColeTe01,pass_td,0,,,,,
player,201810220atl,atl,ColeTe01,pass_int,0,,,,,
player,201810220atl,atl,ColeTe01,pass_sacked,0,,,,,
player,201810220atl,atl,ColeTe01,pass_sacked_yds,0,,,,,
player,201810220atl,atl,ColeTe01,pass_long,0,,,,,
player,201810220atl,atl,ColeTe01,pass_rating,,,,,,
player,201810220atl,atl,ColeTe01,rush_att,11,,,,,
player,201810220atl,atl,ColeTe01,rush_yds,50,,,,,
player,201810220atl,atl,ColeTe01,rush_td,1,,,,,
player,201810220atl,atl,ColeTe01,rush_long,30,,,,,
player,201810220atl,atl,ColeTe01,targets,2,,,,,
player,201810220atl,atl,ColeTe01,rec,2,,,,,
player,201810220atl,atl,ColeTe01,rec_yds,32,,,,,
player,201810220atl,atl,ColeTe01,rec_td,0,,,,,
player,201810220atl,atl,ColeTe01,rec_long,32,,,,,
player,201810220atl,atl,ColeTe01,fumbles,0,,,,,
player,201810220atl,atl,ColeTe01,fumbles_lost,0,,,,,
player,201810220atl,atl,SmitIt00,pass_cmp,0,,,,,
player,201810220atl,atl,SmitIt00,pass_att,0,,,,,
player,201810220atl,atl,SmitIt00,pass_yds,0,,,,,
player,201810220atl,atl,SmitIt00,pass_td,0,,,,,
player,201810220atl,atl,SmitIt00,pass_int,0,,,,,
player,201810220atl,atl,SmitIt00,pass_sacked,0,,,,,
player,201810220atl,atl,SmitIt00,pass_sacked_yds,0,,,,,
player,201810220atl,atl,SmitIt00,pass_long,0,,,,,
player,201810220atl,atl,SmitIt00,pass_rating,,,,,,
player,201810220atl,atl,SmitIt00,rush_att,7,,,,,
player,201810220atl,atl,SmitIt00,rush_yds,16,,,,,
player,201810220atl,atl,SmitIt00,rush_td,0,,,,,
player,201810220atl,atl,SmitIt00,rush_long,6,,,,,
player,201810220atl,atl,SmitIt00,targets,2,,,,,
player,201810220atl,atl,SmitIt00,rec,2,,,,,
player,201810220atl,atl,SmitIt00,rec_yds,29,,,,,
player,201810220atl,atl,SmitIt00,rec_td,0,,,,,
player,201810220atl,atl,SmitIt00,rec_long,20,,,,,
player,201810220atl,atl,SmitIt00,fumbles,0,,,,,
player,201810220atl,atl,SmitIt00,fumbles_lost,0,,,,,
player,201810220atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201810220atl,atl,JoneJu02,pass_att,0,,,,,
player,201810220atl,atl,JoneJu02,pass_yds,0,,,,,
player,201810220atl,atl,JoneJu02,pass_td,0,,,,,
player,201810220atl,atl,JoneJu02,pass_int,0,,,,,
player,201810220atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201810220atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201810220atl,atl,JoneJu02,pass_long,0,,,,,
player,201810220atl,atl,JoneJu02,pass_rating,,,,,,
player,201810220atl,atl,JoneJu02,rush_att,0,,,,,
player,201810220atl,atl,JoneJu02,rush_yds,0,,,,,
player,201810220atl,atl,JoneJu02,rush_td,0,,,,,
player,201810220atl,atl,JoneJu02,rush_long,0,,,,,
player,201810220atl,atl,JoneJu02,targets,12,,,,,
player,201810220atl,atl,JoneJu02,rec,9,,,,,
player,201810220atl,atl,JoneJu02,rec_yds,104,,,,,
player,201810220atl,atl,JoneJu02,rec_td,0,,,,,
player,201810220atl,atl,JoneJu02,rec_long,19,,,,,
player,201810220atl,atl,JoneJu02,fumbles,1,,,,,
player,201810220atl,atl,JoneJu02,fumbles_lost,1,,,,,
player,201810220atl,atl,HallMa02,pass_cmp,0,,,,,
player,201810220atl,atl,HallMa02,pass_att,0,,,,,
player,201810220atl,atl,HallMa02,pass_yds,0,,,,,
player,201810220atl,atl,HallMa02,pass_td,0,,,,,
player,201810220atl,atl,HallMa02,pass_int,0,,,,,
player,201810220atl,atl,HallMa02,pass_sacked,0,,,,,
player,201810220atl,atl,HallMa02,pass_sacked_yds,0,,,,,
player,201810220atl,atl,HallMa02,pass_long,0,,,,,
player,201810220atl,atl,HallMa02,pass_rating,,,,,,
player,201810220atl,atl,HallMa02,rush_att,0,,,,,
player,201810220atl,atl,HallMa02,rush_yds,0,,,,,
player,201810220atl,atl,HallMa02,rush_td,0,,,,,
player,201810220atl,atl,HallMa02,rush_long,0,,,,,
player,201810220atl,atl,HallMa02,targets,3,,,,,
player,201810220atl,atl,HallMa02,rec,3,,,,,
player,201810220atl,atl,HallMa02,rec_yds,63,,,,,
player,201810220atl,atl,HallMa02,rec_td,1,,,,,
player,201810220atl,atl,HallMa02,rec_long,47,,,,,
player,201810220atl,atl,HallMa02,fumbles,0,,,,,
player,201810220atl,atl,HallMa02,fumbles_lost,0,,,,,
player,201810220atl,atl,HoopAu00,pass_cmp,0,,,,,
player,201810220atl,atl,HoopAu00,pass_att,0,,,,,
player,201810220atl,atl,HoopAu00,pass_yds,0,,,,,
player,201810220atl,atl,HoopAu00,pass_td,0,,,,,
player,201810220atl,atl,HoopAu00,pass_int,0,,,,,
player,201810220atl,atl,HoopAu00,pass_sacked,0,,,,,
player,201810220atl,atl,HoopAu00,pass_sacked_yds,0,,,,,
player,201810220atl,atl,HoopAu00,pass_long,0,,,,,
player,201810220atl,atl,HoopAu00,pass_rating,,,,,,
player,201810220atl,atl,HoopAu00,rush_att,0,,,,,
player,201810220atl,atl,HoopAu00,rush_yds,0,,,,,
player,201810220atl,atl,HoopAu00,rush_td,0,,,,,
player,201810220atl,atl,HoopAu00,rush_long,0,,,,,
player,201810220atl,atl,HoopAu00,targets,4,,,,,
player,201810220atl,atl,HoopAu00,rec,3,,,,,
player,201810220atl,atl,HoopAu00,rec_yds,48,,,,,
player,201810220atl,atl,HoopAu00,rec_td,0,,,,,
player,201810220atl,atl,HoopAu00,rec_long,36,,,,,
player,201810220atl,atl,HoopAu00,fumbles,0,,,,,
player,201810220atl,atl,HoopAu00,fumbles_lost,0,,,,,
player,201810220atl,atl,RidlCa00,pass_cmp,0,,,,,
player,201810220atl,atl,RidlCa00,pass_att,0,,,,,
player,201810220atl,atl,RidlCa00,pass_yds,0,,,,,
player,201810220atl,atl,RidlCa00,pass_td,0,,,,,
player,201810220atl,atl,RidlCa00,pass_int,0,,,,,
player,201810220atl,atl,RidlCa00,pass_sacked,0,,,,,
player,201810220atl,atl,RidlCa00,pass_sacked_yds,0,,,,,
player,201810220atl,atl,RidlCa00,pass_long,0,,,,,
player,201810220atl,atl,RidlCa00,pass_rating,,,,,,
player,201810220atl,atl,RidlCa00,rush_att,0,,,,,
player,201810220atl,atl,RidlCa00,rush_yds,0,,,,,
player,201810220atl,atl,RidlCa00,rush_td,0,,,,,
player,201810220atl,atl,RidlCa00,rush_long,0,,,,,
player,201810220atl,atl,RidlCa00,targets,6,,,,,
player,201810220atl,atl,RidlCa00,rec,5,,,,,
player,201810220atl,atl,RidlCa00,rec_yds,43,,,,,
player,201810220atl,atl,RidlCa00,rec_td,0,,,,,
player,201810220atl,atl,RidlCa00,rec_long,19,,,,,
player,201810220atl,atl,RidlCa00,fumbles,0,,,,,
player,201810220atl,atl,RidlCa00,fumbles_lost,0,,,,,
player,201810220atl,atl,HardJu00,pass_cmp,0,,,,,
player,201810220atl,atl,HardJu00,pass_att,0,,,,,
player,201810220atl,atl,HardJu00,pass_yds,0,,,,,
player,201810220atl,atl,HardJu00,pass_td,0,,,,,
player,201810220atl,atl,HardJu00,pass_int,0,,,,,
player,201810220atl,atl,HardJu00,pass_sacked,0,,,,,
player,201810220atl,atl,HardJu00,pass_sacked_yds,0,,,,,
player,201810220atl,atl,HardJu00,pass_long,0,,,,,
player,201810220atl,atl,HardJu00,pass_rating,,,,,,
player,201810220atl,atl,HardJu00,rush_att,0,,,,,
player,201810220atl,atl,HardJu00,rush_yds,0,,,,,
player,201810220atl,atl,HardJu00,rush_td,0,,,,,
player,201810220atl,atl,HardJu00,rush_long,0,,,,,
player,201810220atl,atl,HardJu00,targets,2,,,,,
player,201810220atl,atl,HardJu00,rec,2,,,,,
player,201810220atl,atl,HardJu00,rec_yds,24,,,,,
player,201810220atl,atl,HardJu00,rec_td,0,,,,,
player,201810220atl,atl,HardJu00,rec_long,15,,,,,
player,201810220atl,atl,HardJu00,fumbles,0,,,,,
player,201810220atl,atl,HardJu00,fumbles_lost,0,,,,,
player,201810220atl,atl,SanuMo00,pass_cmp,0,,,,,
player,201810220atl,atl,SanuMo00,pass_att,0,,,,,
player,201810220atl,atl,SanuMo00,pass_yds,0,,,,,
player,201810220atl,atl,SanuMo00,pass_td,0,,,,,
player,201810220atl,atl,SanuMo00,pass_int,0,,,,,
player,201810220atl,atl,SanuMo00,pass_sacked,0,,,,,
player,201810220atl,atl,SanuMo00,pass_sacked_yds,0,,,,,
player,201810220atl,atl,SanuMo00,pass_long,0,,,,,
player,201810220atl,atl,SanuMo00,pass_rating,,,,,,
player,201810220atl,atl,SanuMo00,rush_att,0,,,,,
player,201810220atl,atl,SanuMo00,rush_yds,0,,,,,
player,201810220atl,atl,SanuMo00,rush_td,0,,,,,
player,201810220atl,atl,SanuMo00,rush_long,0,,,,,
player,201810220atl,atl,SanuMo00,targets,2,,,,,
player,201810220atl,atl,SanuMo00,rec,2,,,,,
player,201810220atl,atl,SanuMo00,rec_yds,21,,,,,
player,201810220atl,atl,SanuMo00,rec_td,0,,,,,
player,201810220atl,atl,SanuMo00,rec_long,16,,,,,
player,201810220atl,atl,SanuMo00,fumbles,0,,,,,
player,201810220atl,atl,SanuMo00,fumbles_lost,0,,,,,
player,201810220atl,atl,SaubEr00,pass_cmp,0,,,,,
player,201810220atl,atl,SaubEr00,pass_att,0,,,,,
player,201810220atl,atl,SaubEr00,pass_yds,0,,,,,
player,201810220atl,atl,SaubEr00,pass_td,0,,,,,
player,201810220atl,atl,SaubEr00,pass_int,0,,,,,
player,201810220atl,atl,SaubEr00,pass_sacked,0,,,,,
player,201810220atl,atl,SaubEr00,pass_sacked_yds,0,,,,,
player,201810220atl,atl,SaubEr00,pass_long,0,,,,,
player,201810220atl,atl,SaubEr00,pass_rating,,,,,,
player,201810220atl,atl,SaubEr00,rush_att,0,,,,,
player,201810220atl,atl,SaubEr00,rush_yds,0,,,,,
player,201810220atl,atl,SaubEr00,rush_td,0,,,,,
player,201810220atl,atl,SaubEr00,rush_long,0,,,,,
player,201810220atl,atl,SaubEr00,targets,1,,,,,
player,201810220atl,atl,SaubEr00,rec,1,,,,,
player,201810220atl,atl,SaubEr00,rec_yds,8,,,,,
player,201810220atl,atl,SaubEr00,rec_td,0,,,,,
player,201810220atl,atl,SaubEr00,rec_long,8,,,,,
player,201810220atl,atl,SaubEr00,fumbles,0,,,,,
player,201810220atl,atl,SaubEr00,fumbles_lost,0,,,,,
player,201810220atl,atl,OrtiRi00,pass_cmp,0,,,,,
player,201810220atl,atl,OrtiRi00,pass_att,0,,,,,
player,201810220atl,atl,OrtiRi00,pass_yds,0,,,,,
player,201810220atl,atl,OrtiRi00,pass_td,0,,,,,
player,201810220atl,atl,OrtiRi00,pass_int,0,,,,,
player,201810220atl,atl,OrtiRi00,pass_sacked,0,,,,,
player,201810220atl,atl,OrtiRi00,pass_sacked_yds,0,,,,,
player,201810220atl,atl,OrtiRi00,pass_long,0,,,,,
player,201810220atl,atl,OrtiRi00,pass_rating,,,,,,
player,201810220atl,atl,OrtiRi00,rush_att,0,,,,,
player,201810220atl,atl,OrtiRi00,rush_yds,0,,,,,
player,201810220atl,atl,OrtiRi00,rush_td,0,,,,,
player,201810220atl,atl,OrtiRi00,rush_long,0,,,,,
player,201810220atl,atl,OrtiRi00,targets,2,,,,,
player,201810220atl,atl,OrtiRi00,rec,2,,,,,
player,201810220atl,atl,OrtiRi00,rec_yds,7,,,,,
player,201810220atl,atl,OrtiRi00,rec_td,0,,,,,
player,201810220atl,atl,OrtiRi00,rec_long,7,,,,,
player,201810220atl,atl,OrtiRi00,fumbles,0,,,,,
player,201810220atl,atl,OrtiRi00,fumbles_lost,0,,,,,
player,201810220atl,nyg,WebbBW00,def_int,0,,,,,
player,201810220atl,nyg,WebbBW00,def_int_yds,0,,,,,
player,201810220atl,nyg,WebbBW00,def_int_td,0,,,,,
player,201810220atl,nyg,WebbBW00,def_int_long,0,,,,,
player,201810220atl,nyg,WebbBW00,pass_defended,0,,,,,
player,201810220atl,nyg,WebbBW00,sacks,1.0,,,,,
player,201810220atl,nyg,WebbBW00,tackles_combined,2,,,,,
player,201810220atl,nyg,WebbBW00,tackles_solo,1,,,,,
player,201810220atl,nyg,WebbBW00,tackles_assists,1,,,,,
player,201810220atl,nyg,WebbBW00,tackles_loss,1,,,,,
player,201810220atl,nyg,WebbBW00,qb_hits,1,,,,,
player,201810220atl,nyg,WebbBW00,fumbles_rec,0,,,,,
player,201810220atl,nyg,WebbBW00,fumbles_rec_yds,0,,,,,
player,201810220atl,nyg,WebbBW00,fumbles_rec_td,0,,,,,
player,201810220atl,nyg,WebbBW00,fumbles_forced,0,,,,,
player,201810220atl,nyg,CartLo01,def_int,0,,,,,
player,201810220atl,nyg,CartLo01,def_int_yds,0,,,,,
player,201810220atl,nyg,CartLo01,def_int_td,0,,,,,
player,201810220atl,nyg,CartLo01,def_int_long,0,,,,,
player,201810220atl,nyg,CartLo01,pass_defended,0,,,,,
player,201810220atl,nyg,CartLo01,sacks,1.0,,,,,
player,201810220atl,nyg,CartLo01,tackles_combined,1,,,,,
player,201810220atl,nyg,CartLo01,tackles_solo,1,,,,,
player,201810220atl,nyg,CartLo01,tackles_assists,0,,,,,
player,201810220atl,nyg,CartLo01,tackles_loss,1,,,,,
