game,2018,6,20181015,201810150gnb,sfo,"San Francisco 49ers",30,gnb,"Green Bay Packers",33
player,201810150gnb,sfo,DayxSh00,fumbles_forced,0,,,,,
player,201810150gnb,sfo,FostRe00,def_int,0,,,,,
player,201810150gnb,sfo,FostRe00,def_int_yds,0,,,,,
player,201810150gnb,sfo,FostRe00,def_int_td,0,,,,,
player,201810150gnb,sfo,FostRe00,def_int_long,0,,,,,
player,201810150gnb,sfo,FostRe00,pass_defended,0,,,,,
player,201810150gnb,sfo,FostRe00,sacks,0.0,,,,,
player,201810150gnb,sfo,FostRe00,tackles_combined,9,,,,,
player,201810150gnb,sfo,FostRe00,tackles_solo,8,,,,,
player,201810150gnb,sfo,FostRe00,tackles_assists,1,,,,,
player,201810150gnb,sfo,FostRe00,tackles_loss,1,,,,,
player,201810150gnb,sfo,FostRe00,qb_hits,0,,,,,
player,201810150gnb,sfo,FostRe00,fumbles_rec,0,,,,,
player,201810150gnb,sfo,FostRe00,fumbles_rec_yds,0,,,,,
player,201810150gnb,sfo,FostRe00,fumbles_rec_td,0,,,,,
player,201810150gnb,sfo,FostRe00,fumbles_forced,0,,,,,
player,201810150gnb,sfo,TartJa00,def_int,0,,,,,
player,201810150gnb,sfo,TartJa00,def_int_yds,0,,,,,
player,201810150gnb,sfo,TartJa00,def_int_td,0,,,,,
player,201810150gnb,sfo,TartJa00,def_int_long,0,,,,,
player,201810150gnb,sfo,TartJa00,pass_defended,0,,,,,
player,201810150gnb,sfo,TartJa00,sacks,0.0,,,,,
player,201810150gnb,sfo,TartJa00,tackles_combined,9,,,,,
player,201810150gnb,sfo,TartJa00,tackles_solo,7,,,,,
player,201810150gnb,sfo,TartJa00,tackles_assists,2,,,,,
player,201810150gnb,sfo,TartJa00,tackles_loss,0,,,,,
player,201810150gnb,sfo,TartJa00,qb_hits,0,,,,,
player,201810150gnb,sfo,TartJa00,fumbles_rec,0,,,,,
player,201810150gnb,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201810150gnb,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201810150gnb,sfo,TartJa00,fumbles_forced,0,,,,,
player,201810150gnb,sfo,ColbAd00,def_int,0,,,,,
player,201810150gnb,sfo,ColbAd00,def_int_yds,0,,,,,
player,201810150gnb,sfo,ColbAd00,def_int_td,0,,,,,
player,201810150gnb,sfo,ColbAd00,def_int_long,0,,,,,
player,201810150gnb,sfo,ColbAd00,pass_defended,0,,,,,
player,201810150gnb,sfo,ColbAd00,sacks,0.0,,,,,
player,201810150gnb,sfo,ColbAd00,tackles_combined,7,,,,,
player,201810150gnb,sfo,ColbAd00,tackles_solo,5,,,,,
player,201810150gnb,sfo,ColbAd00,tackles_assists,2,,,,,
player,201810150gnb,sfo,ColbAd00,tackles_loss,0,,,,,
player,201810150gnb,sfo,ColbAd00,qb_hits,0,,,,,
player,201810150gnb,sfo,ColbAd00,fumbles_rec,0,,,,,
player,201810150gnb,sfo,ColbAd00,fumbles_rec_yds,0,,,,,
player,201810150gnb,sfo,ColbAd00,fumbles_rec_td,0,,,,,
player,201810150gnb,sfo,ColbAd00,fumbles_forced,0,,,,,
player,201810150gnb,sfo,WardJi01,def_int,0,,,,,
player,201810150gnb,sfo,WardJi01,def_int_yds,0,,,,,
player,201810150gnb,sfo,WardJi01,def_int_td,0,,,,,
player,201810150gnb,sfo,WardJi01,def_int_long,0,,,,,
player,201810150gnb,sfo,WardJi01,pass_defended,0,,,,,
player,201810150gnb,sfo,WardJi01,sacks,0.0,,,,,
player,201810150gnb,sfo,WardJi01,tackles_combined,5,,,,,
player,201810150gnb,sfo,WardJi01,tackles_solo,4,,,,,
player,201810150gnb,sfo,WardJi01,tackles_assists,1,,,,,
player,201810150gnb,sfo,WardJi01,tackles_loss,0,,,,,
player,201810150gnb,sfo,WardJi01,qb_hits,0,,,,,
player,201810150gnb,sfo,WardJi01,fumbles_rec,0,,,,,
player,201810150gnb,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201810150gnb,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201810150gnb,sfo,WardJi01,fumbles_forced,0,,,,,
player,201810150gnb,sfo,WarnFr00,def_int,0,,,,,
player,201810150gnb,sfo,WarnFr00,def_int_yds,0,,,,,
player,201810150gnb,sfo,WarnFr00,def_int_td,0,,,,,
player,201810150gnb,sfo,WarnFr00,def_int_long,0,,,,,
player,201810150gnb,sfo,WarnFr00,pass_defended,0,,,,,
player,201810150gnb,sfo,WarnFr00,sacks,0.0,,,,,
player,201810150gnb,sfo,WarnFr00,tackles_combined,4,,,,,
player,201810150gnb,sfo,WarnFr00,tackles_solo,3,,,,,
player,201810150gnb,sfo,WarnFr00,tackles_assists,1,,,,,
player,201810150gnb,sfo,WarnFr00,tackles_loss,0,,,,,
player,201810150gnb,sfo,WarnFr00,qb_hits,0,,,,,
player,201810150gnb,sfo,WarnFr00,fumbles_rec,0,,,,,
player,201810150gnb,sfo,WarnFr00,fumbles_rec_yds,0,,,,,
player,201810150gnb,sfo,WarnFr00,fumbles_rec_td,0,,,,,
player,201810150gnb,sfo,WarnFr00,fumbles_forced,0,,,,,
player,201810150gnb,sfo,ArmsAr01,def_int,0,,,,,
player,201810150gnb,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201810150gnb,sfo,ArmsAr01,def_int_td,0,,,,,
player,201810150gnb,sfo,ArmsAr01,def_int_long,0,,,,,
player,201810150gnb,sfo,ArmsAr01,pass_defended,0,,,,,
player,201810150gnb,sfo,ArmsAr01,sacks,0.0,,,,,
player,201810150gnb,sfo,ArmsAr01,tackles_combined,3,,,,,
player,201810150gnb,sfo,ArmsAr01,tackles_solo,3,,,,,
player,201810150gnb,sfo,ArmsAr01,tackles_assists,0,,,,,
player,201810150gnb,sfo,ArmsAr01,tackles_loss,0,,,,,
player,201810150gnb,sfo,ArmsAr01,qb_hits,0,,,,,
player,201810150gnb,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201810150gnb,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201810150gnb,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201810150gnb,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201810150gnb,sfo,MabiGr00,def_int,0,,,,,
player,201810150gnb,sfo,MabiGr00,def_int_yds,0,,,,,
player,201810150gnb,sfo,MabiGr00,def_int_td,0,,,,,
player,201810150gnb,sfo,MabiGr00,def_int_long,0,,,,,
player,201810150gnb,sfo,MabiGr00,pass_defended,0,,,,,
player,201810150gnb,sfo,MabiGr00,sacks,0.0,,,,,
player,201810150gnb,sfo,MabiGr00,tackles_combined,3,,,,,
player,201810150gnb,sfo,MabiGr00,tackles_solo,3,,,,,
player,201810150gnb,sfo,MabiGr00,tackles_assists,0,,,,,
player,201810150gnb,sfo,MabiGr00,tackles_loss,0,,,,,
player,201810150gnb,sfo,MabiGr00,qb_hits,0,,,,,
player,201810150gnb,sfo,MabiGr00,fumbles_rec,0,,,,,
player,201810150gnb,sfo,MabiGr00,fumbles_rec_yds,0,,,,,
player,201810150gnb,sfo,MabiGr00,fumbles_rec_td,0,,,,,
player,201810150gnb,sfo,MabiGr00,fumbles_forced,0,,,,,
player,201810150gnb,sfo,ReedD.00,def_int,0,,,,,
player,201810150gnb,sfo,ReedD.00,def_int_yds,0,,,,,
player,201810150gnb,sfo,ReedD.00,def_int_td,0,,,,,
player,201810150gnb,sfo,ReedD.00,def_int_long,0,,,,,
player,201810150gnb,sfo,ReedD.00,pass_defended,0,,,,,
player,201810150gnb,sfo,ReedD.00,sacks,0.0,,,,,
player,201810150gnb,sfo,ReedD.00,tackles_combined,3,,,,,
player,201810150gnb,sfo,ReedD.00,tackles_solo,3,,,,,
player,201810150gnb,sfo,ReedD.00,tackles_assists,0,,,,,
player,201810150gnb,sfo,ReedD.00,tackles_loss,0,,,,,
player,201810150gnb,sfo,ReedD.00,qb_hits,0,,,,,
player,201810150gnb,sfo,ReedD.00,fumbles_rec,0,,,,,
player,201810150gnb,sfo,ReedD.00,fumbles_rec_yds,0,,,,,
player,201810150gnb,sfo,ReedD.00,fumbles_rec_td,0,,,,,
player,201810150gnb,sfo,ReedD.00,fumbles_forced,0,,,,,
player,201810150gnb,sfo,MitcEa99,def_int,0,,,,,
player,201810150gnb,sfo,MitcEa99,def_int_yds,0,,,,,
player,201810150gnb,sfo,MitcEa99,def_int_td,0,,,,,
player,201810150gnb,sfo,MitcEa99,def_int_long,0,,,,,
player,201810150gnb,sfo,MitcEa99,pass_defended,0,,,,,
player,201810150gnb,sfo,MitcEa99,sacks,0.0,,,,,
player,201810150gnb,sfo,MitcEa99,tackles_combined,2,,,,,
player,201810150gnb,sfo,MitcEa99,tackles_solo,1,,,,,
player,201810150gnb,sfo,MitcEa99,tackles_assists,1,,,,,
player,201810150gnb,sfo,MitcEa99,tackles_loss,1,,,,,
player,201810150gnb,sfo,MitcEa99,qb_hits,1,,,,,
player,201810150gnb,sfo,MitcEa99,fumbles_rec,0,,,,,
player,201810150gnb,sfo,MitcEa99,fumbles_rec_yds,0,,,,,
player,201810150gnb,sfo,MitcEa99,fumbles_rec_td,0,,,,,
player,201810150gnb,sfo,MitcEa99,fumbles_forced,0,,,,,
player,201810150gnb,sfo,ExumAn00,def_int,0,,,,,
player,201810150gnb,sfo,ExumAn00,def_int_yds,0,,,,,
player,201810150gnb,sfo,ExumAn00,def_int_td,0,,,,,
player,201810150gnb,sfo,ExumAn00,def_int_long,0,,,,,
player,201810150gnb,sfo,ExumAn00,pass_defended,0,,,,,
player,201810150gnb,sfo,ExumAn00,sacks,0.0,,,,,
player,201810150gnb,sfo,ExumAn00,tackles_combined,1,,,,,
player,201810150gnb,sfo,ExumAn00,tackles_solo,1,,,,,
player,201810150gnb,sfo,ExumAn00,tackles_assists,0,,,,,
player,201810150gnb,sfo,ExumAn00,tackles_loss,0,,,,,
player,201810150gnb,sfo,ExumAn00,qb_hits,0,,,,,
player,201810150gnb,sfo,ExumAn00,fumbles_rec,0,,,,,
player,201810150gnb,sfo,ExumAn00,fumbles_rec_yds,0,,,,,
player,201810150gnb,sfo,ExumAn00,fumbles_rec_td,0,,,,,
player,201810150gnb,sfo,ExumAn00,fumbles_forced,0,,,,,
player,201810150gnb,sfo,LeexEl00,def_int,0,,,,,
player,201810150gnb,sfo,LeexEl00,def_int_yds,0,,,,,
player,201810150gnb,sfo,LeexEl00,def_int_td,0,,,,,
player,201810150gnb,sfo,LeexEl00,def_int_long,0,,,,,
player,201810150gnb,sfo,LeexEl00,pass_defended,0,,,,,
player,201810150gnb,sfo,LeexEl00,sacks,0.0,,,,,
player,201810150gnb,sfo,LeexEl00,tackles_combined,1,,,,,
player,201810150gnb,sfo,LeexEl00,tackles_solo,1,,,,,
player,201810150gnb,sfo,LeexEl00,tackles_assists,0,,,,,
player,201810150gnb,sfo,LeexEl00,tackles_loss,0,,,,,
player,201810150gnb,sfo,LeexEl00,qb_hits,0,,,,,
player,201810150gnb,sfo,LeexEl00,fumbles_rec,0,,,,,
player,201810150gnb,sfo,LeexEl00,fumbles_rec_yds,0,,,,,
player,201810150gnb,sfo,LeexEl00,fumbles_rec_td,0,,,,,
player,201810150gnb,sfo,LeexEl00,fumbles_forced,0,,,,,
player,201810150gnb,sfo,MarsCa00,def_int,0,,,,,
player,201810150gnb,sfo,MarsCa00,def_int_yds,0,,,,,
player,201810150gnb,sfo,MarsCa00,def_int_td,0,,,,,
player,201810150gnb,sfo,MarsCa00,def_int_long,0,,,,,
player,201810150gnb,sfo,MarsCa00,pass_defended,0,,,,,
player,201810150gnb,sfo,MarsCa00,sacks,0.0,,,,,
player,201810150gnb,sfo,MarsCa00,tackles_combined,1,,,,,
player,201810150gnb,sfo,MarsCa00,tackles_solo,0,,,,,
player,201810150gnb,sfo,MarsCa00,tackles_assists,1,,,,,
player,201810150gnb,sfo,MarsCa00,tackles_loss,0,,,,,
player,201810150gnb,sfo,MarsCa00,qb_hits,0,,,,,
player,201810150gnb,sfo,MarsCa00,fumbles_rec,0,,,,,
player,201810150gnb,sfo,MarsCa00,fumbles_rec_yds,0,,,,,
player,201810150gnb,sfo,MarsCa00,fumbles_rec_td,0,,,,,
player,201810150gnb,sfo,MarsCa00,fumbles_forced,0,,,,,
player,201810150gnb,sfo,SherRi00,def_int,0,,,,,
player,201810150gnb,sfo,SherRi00,def_int_yds,0,,,,,
player,201810150gnb,sfo,SherRi00,def_int_td,0,,,,,
player,201810150gnb,sfo,SherRi00,def_int_long,0,,,,,
player,201810150gnb,sfo,SherRi00,pass_defended,0,,,,,
player,201810150gnb,sfo,SherRi00,sacks,0.0,,,,,
player,201810150gnb,sfo,SherRi00,tackles_combined,1,,,,,
player,201810150gnb,sfo,SherRi00,tackles_solo,1,,,,,
player,201810150gnb,sfo,SherRi00,tackles_assists,0,,,,,
player,201810150gnb,sfo,SherRi00,tackles_loss,0,,,,,
player,201810150gnb,sfo,SherRi00,qb_hits,0,,,,,
player,201810150gnb,sfo,SherRi00,fumbles_rec,0,,,,,
player,201810150gnb,sfo,SherRi00,fumbles_rec_yds,0,,,,,
player,201810150gnb,sfo,SherRi00,fumbles_rec_td,0,,,,,
player,201810150gnb,sfo,SherRi00,fumbles_forced,0,,,,,
player,201810150gnb,sfo,SmitMa02,def_int,0,,,,,
player,201810150gnb,sfo,SmitMa02,def_int_yds,0,,,,,
player,201810150gnb,sfo,SmitMa02,def_int_td,0,,,,,
player,201810150gnb,sfo,SmitMa02,def_int_long,0,,,,,
player,201810150gnb,sfo,SmitMa02,pass_defended,0,,,,,
player,201810150gnb,sfo,SmitMa02,sacks,0.0,,,,,
player,201810150gnb,sfo,SmitMa02,tackles_combined,1,,,,,
player,201810150gnb,sfo,SmitMa02,tackles_solo,1,,,,,
player,201810150gnb,sfo,SmitMa02,tackles_assists,0,,,,,
player,201810150gnb,sfo,SmitMa02,tackles_loss,0,,,,,
player,201810150gnb,sfo,SmitMa02,qb_hits,1,,,,,
player,201810150gnb,sfo,SmitMa02,fumbles_rec,0,,,,,
player,201810150gnb,sfo,SmitMa02,fumbles_rec_yds,0,,,,,
player,201810150gnb,sfo,SmitMa02,fumbles_rec_td,0,,,,,
player,201810150gnb,sfo,SmitMa02,fumbles_forced,0,,,,,
player,201810150gnb,sfo,ThomSo00,def_int,0,,,,,
player,201810150gnb,sfo,ThomSo00,def_int_yds,0,,,,,
player,201810150gnb,sfo,ThomSo00,def_int_td,0,,,,,
player,201810150gnb,sfo,ThomSo00,def_int_long,0,,,,,
player,201810150gnb,sfo,ThomSo00,pass_defended,0,,,,,
player,201810150gnb,sfo,ThomSo00,sacks,0.0,,,,,
player,201810150gnb,sfo,ThomSo00,tackles_combined,1,,,,,
player,201810150gnb,sfo,ThomSo00,tackles_solo,1,,,,,
player,201810150gnb,sfo,ThomSo00,tackles_assists,0,,,,,
player,201810150gnb,sfo,ThomSo00,tackles_loss,1,,,,,
player,201810150gnb,sfo,ThomSo00,qb_hits,1,,,,,
player,201810150gnb,sfo,ThomSo00,fumbles_rec,0,,,,,
player,201810150gnb,sfo,ThomSo00,fumbles_rec_yds,0,,,,,
player,201810150gnb,sfo,ThomSo00,fumbles_rec_td,0,,,,,
player,201810150gnb,sfo,ThomSo00,fumbles_forced,0,,,,,
player,201810150gnb,sfo,WillKW00,def_int,0,,,,,
player,201810150gnb,sfo,WillKW00,def_int_yds,0,,,,,
player,201810150gnb,sfo,WillKW00,def_int_td,0,,,,,
player,201810150gnb,sfo,WillKW00,def_int_long,0,,,,,
player,201810150gnb,sfo,WillKW00,pass_defended,1,,,,,
player,201810150gnb,sfo,WillKW00,sacks,0.0,,,,,
player,201810150gnb,sfo,WillKW00,tackles_combined,1,,,,,
player,201810150gnb,sfo,WillKW00,tackles_solo,1,,,,,
player,201810150gnb,sfo,WillKW00,tackles_assists,0,,,,,
player,201810150gnb,sfo,WillKW00,tackles_loss,0,,,,,
player,201810150gnb,sfo,WillKW00,qb_hits,0,,,,,
player,201810150gnb,sfo,WillKW00,fumbles_rec,0,,,,,
player,201810150gnb,sfo,WillKW00,fumbles_rec_yds,0,,,,,
player,201810150gnb,sfo,WillKW00,fumbles_rec_td,0,,,,,
player,201810150gnb,sfo,WillKW00,fumbles_forced,0,,,,,
player,201810150gnb,gnb,KingKe01,def_int,1,,,,,
player,201810150gnb,gnb,KingKe01,def_int_yds,0,,,,,
player,201810150gnb,gnb,KingKe01,def_int_td,0,,,,,
player,201810150gnb,gnb,KingKe01,def_int_long,0,,,,,
player,201810150gnb,gnb,KingKe01,pass_defended,1,,,,,
player,201810150gnb,gnb,KingKe01,sacks,0.0,,,,,
player,201810150gnb,gnb,KingKe01,tackles_combined,4,,,,,
player,201810150gnb,gnb,KingKe01,tackles_solo,4,,,,,
player,201810150gnb,gnb,KingKe01,tackles_assists,0,,,,,
player,201810150gnb,gnb,KingKe01,tackles_loss,0,,,,,
player,201810150gnb,gnb,KingKe01,qb_hits,0,,,,,
player,201810150gnb,gnb,KingKe01,fumbles_rec,1,,,,,
player,201810150gnb,gnb,KingKe01,fumbles_rec_yds,0,,,,,
player,201810150gnb,gnb,KingKe01,fumbles_rec_td,0,,,,,
player,201810150gnb,gnb,KingKe01,fumbles_forced,0,,,,,
player,201810150gnb,gnb,ClarKe01,def_int,0,,,,,
player,201810150gnb,gnb,ClarKe01,def_int_yds,0,,,,,
player,201810150gnb,gnb,ClarKe01,def_int_td,0,,,,,
player,201810150gnb,gnb,ClarKe01,def_int_long,0,,,,,
player,201810150gnb,gnb,ClarKe01,pass_defended,0,,,,,
player,201810150gnb,gnb,ClarKe01,sacks,1.0,,,,,
player,201810150gnb,gnb,ClarKe01,tackles_combined,7,,,,,
player,201810150gnb,gnb,ClarKe01,tackles_solo,6,,,,,
player,201810150gnb,gnb,ClarKe01,tackles_assists,1,,,,,
player,201810150gnb,gnb,ClarKe01,tackles_loss,1,,,,,
player,201810150gnb,gnb,ClarKe01,qb_hits,1,,,,,
player,201810150gnb,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201810150gnb,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201810150gnb,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201810150gnb,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201810150gnb,gnb,MattCl99,def_int,0,,,,,
player,201810150gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201810150gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201810150gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201810150gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201810150gnb,gnb,MattCl99,sacks,1.0,,,,,
player,201810150gnb,gnb,MattCl99,tackles_combined,4,,,,,
player,201810150gnb,gnb,MattCl99,tackles_solo,2,,,,,
player,201810150gnb,gnb,MattCl99,tackles_assists,2,,,,,
player,201810150gnb,gnb,MattCl99,tackles_loss,1,,,,,
player,201810150gnb,gnb,MattCl99,qb_hits,2,,,,,
player,201810150gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201810150gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201810150gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201810150gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201810150gnb,gnb,MartBl01,def_int,0,,,,,
player,201810150gnb,gnb,MartBl01,def_int_yds,0,,,,,
player,201810150gnb,gnb,MartBl01,def_int_td,0,,,,,
player,201810150gnb,gnb,MartBl01,def_int_long,0,,,,,
player,201810150gnb,gnb,MartBl01,pass_defended,0,,,,,
player,201810150gnb,gnb,MartBl01,sacks,0.0,,,,,
player,201810150gnb,gnb,MartBl01,tackles_combined,12,,,,,
player,201810150gnb,gnb,MartBl01,tackles_solo,9,,,,,
player,201810150gnb,gnb,MartBl01,tackles_assists,3,,,,,
player,201810150gnb,gnb,MartBl01,tackles_loss,1,,,,,
player,201810150gnb,gnb,MartBl01,qb_hits,0,,,,,
player,201810150gnb,gnb,MartBl01,fumbles_rec,0,,,,,
player,201810150gnb,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201810150gnb,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201810150gnb,gnb,MartBl01,fumbles_forced,0,,,,,
player,201810150gnb,gnb,BricKe00,def_int,0,,,,,
player,201810150gnb,gnb,BricKe00,def_int_yds,0,,,,,
player,201810150gnb,gnb,BricKe00,def_int_td,0,,,,,
player,201810150gnb,gnb,BricKe00,def_int_long,0,,,,,
player,201810150gnb,gnb,BricKe00,pass_defended,0,,,,,
player,201810150gnb,gnb,BricKe00,sacks,0.0,,,,,
player,201810150gnb,gnb,BricKe00,tackles_combined,4,,,,,
player,201810150gnb,gnb,BricKe00,tackles_solo,3,,,,,
player,201810150gnb,gnb,BricKe00,tackles_assists,1,,,,,
player,201810150gnb,gnb,BricKe00,tackles_loss,0,,,,,
player,201810150gnb,gnb,BricKe00,qb_hits,0,,,,,
player,201810150gnb,gnb,BricKe00,fumbles_rec,0,,,,,
player,201810150gnb,gnb,BricKe00,fumbles_rec_yds,0,,,,,
player,201810150gnb,gnb,BricKe00,fumbles_rec_td,0,,,,,
player,201810150gnb,gnb,BricKe00,fumbles_forced,0,,,,,
player,201810150gnb,gnb,BurkOr00,def_int,0,,,,,
player,201810150gnb,gnb,BurkOr00,def_int_yds,0,,,,,
player,201810150gnb,gnb,BurkOr00,def_int_td,0,,,,,
player,201810150gnb,gnb,BurkOr00,def_int_long,0,,,,,
player,201810150gnb,gnb,BurkOr00,pass_defended,0,,,,,
player,201810150gnb,gnb,BurkOr00,sacks,0.0,,,,,
player,201810150gnb,gnb,BurkOr00,tackles_combined,4,,,,,
player,201810150gnb,gnb,BurkOr00,tackles_solo,2,,,,,
player,201810150gnb,gnb,BurkOr00,tackles_assists,2,,,,,
player,201810150gnb,gnb,BurkOr00,tackles_loss,0,,,,,
player,201810150gnb,gnb,BurkOr00,qb_hits,0,,,,,
player,201810150gnb,gnb,BurkOr00,fumbles_rec,0,,,,,
player,201810150gnb,gnb,BurkOr00,fumbles_rec_yds,0,,,,,
player,201810150gnb,gnb,BurkOr00,fumbles_rec_td,0,,,,,
player,201810150gnb,gnb,BurkOr00,fumbles_forced,0,,,,,
player,201810150gnb,gnb,FackKy00,def_int,0,,,,,
player,201810150gnb,gnb,FackKy00,def_int_yds,0,,,,,
player,201810150gnb,gnb,FackKy00,def_int_td,0,,,,,
player,201810150gnb,gnb,FackKy00,def_int_long,0,,,,,
player,201810150gnb,gnb,FackKy00,pass_defended,0,,,,,
player,201810150gnb,gnb,FackKy00,sacks,0.0,,,,,
player,201810150gnb,gnb,FackKy00,tackles_combined,4,,,,,
player,201810150gnb,gnb,FackKy00,tackles_solo,4,,,,,
player,201810150gnb,gnb,FackKy00,tackles_assists,0,,,,,
player,201810150gnb,gnb,FackKy00,tackles_loss,0,,,,,
player,201810150gnb,gnb,FackKy00,qb_hits,0,,,,,
player,201810150gnb,gnb,FackKy00,fumbles_rec,0,,,,,
player,201810150gnb,gnb,FackKy00,fumbles_rec_yds,0,,,,,
player,201810150gnb,gnb,FackKy00,fumbles_rec_td,0,,,,,
player,201810150gnb,gnb,FackKy00,fumbles_forced,0,,,,,
player,201810150gnb,gnb,ClinHa00,def_int,0,,,,,
player,201810150gnb,gnb,ClinHa00,def_int_yds,0,,,,,
player,201810150gnb,gnb,ClinHa00,def_int_td,0,,,,,
player,201810150gnb,gnb,ClinHa00,def_int_long,0,,,,,
player,201810150gnb,gnb,ClinHa00,pass_defended,0,,,,,
player,201810150gnb,gnb,ClinHa00,sacks,0.0,,,,,
player,201810150gnb,gnb,ClinHa00,tackles_combined,3,,,,,
player,201810150gnb,gnb,ClinHa00,tackles_solo,3,,,,,
player,201810150gnb,gnb,ClinHa00,tackles_assists,0,,,,,
player,201810150gnb,gnb,ClinHa00,tackles_loss,0,,,,,
player,201810150gnb,gnb,ClinHa00,qb_hits,1,,,,,
player,201810150gnb,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201810150gnb,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201810150gnb,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201810150gnb,gnb,ClinHa00,fumbles_forced,1,,,,,
player,201810150gnb,gnb,GilbRe01,def_int,0,,,,,
player,201810150gnb,gnb,GilbRe01,def_int_yds,0,,,,,
player,201810150gnb,gnb,GilbRe01,def_int_td,0,,,,,
player,201810150gnb,gnb,GilbRe01,def_int_long,0,,,,,
player,201810150gnb,gnb,GilbRe01,pass_defended,0,,,,,
player,201810150gnb,gnb,GilbRe01,sacks,0.0,,,,,
player,201810150gnb,gnb,GilbRe01,tackles_combined,3,,,,,
player,201810150gnb,gnb,GilbRe01,tackles_solo,2,,,,,
player,201810150gnb,gnb,GilbRe01,tackles_assists,1,,,,,
player,201810150gnb,gnb,GilbRe01,tackles_loss,0,,,,,
player,201810150gnb,gnb,GilbRe01,qb_hits,0,,,,,
player,201810150gnb,gnb,GilbRe01,fumbles_rec,0,,,,,
player,201810150gnb,gnb,GilbRe01,fumbles_rec_yds,0,,,,,
player,201810150gnb,gnb,GilbRe01,fumbles_rec_td,0,,,,,
player,201810150gnb,gnb,GilbRe01,fumbles_forced,0,,,,,
player,201810150gnb,gnb,WillTr99,def_int,0,,,,,
player,201810150gnb,gnb,WillTr99,def_int_yds,0,,,,,
player,201810150gnb,gnb,WillTr99,def_int_td,0,,,,,
player,201810150gnb,gnb,WillTr99,def_int_long,0,,,,,
player,201810150gnb,gnb,WillTr99,pass_defended,0,,,,,
player,201810150gnb,gnb,WillTr99,sacks,0.0,,,,,
player,201810150gnb,gnb,WillTr99,tackles_combined,3,,,,,
player,201810150gnb,gnb,WillTr99,tackles_solo,2,,,,,
player,201810150gnb,gnb,WillTr99,tackles_assists,1,,,,,
player,201810150gnb,gnb,WillTr99,tackles_loss,0,,,,,
player,201810150gnb,gnb,WillTr99,qb_hits,0,,,,,
player,201810150gnb,gnb,WillTr99,fumbles_rec,0,,,,,
player,201810150gnb,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201810150gnb,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201810150gnb,gnb,WillTr99,fumbles_forced,0,,,,,
player,201810150gnb,gnb,BrowTo01,def_int,0,,,,,
player,201810150gnb,gnb,BrowTo01,def_int_yds,0,,,,,
player,201810150gnb,gnb,BrowTo01,def_int_td,0,,,,,
player,201810150gnb,gnb,BrowTo01,def_int_long,0,,,,,
player,201810150gnb,gnb,BrowTo01,pass_defended,0,,,,,
player,201810150gnb,gnb,BrowTo01,sacks,0.0,,,,,
player,201810150gnb,gnb,BrowTo01,tackles_combined,2,,,,,
player,201810150gnb,gnb,BrowTo01,tackles_solo,2,,,,,
player,201810150gnb,gnb,BrowTo01,tackles_assists,0,,,,,
player,201810150gnb,gnb,BrowTo01,tackles_loss,0,,,,,
player,201810150gnb,gnb,BrowTo01,qb_hits,0,,,,,
player,201810150gnb,gnb,BrowTo01,fumbles_rec,0,,,,,
player,201810150gnb,gnb,BrowTo01,fumbles_rec_yds,0,,,,,
player,201810150gnb,gnb,BrowTo01,fumbles_rec_td,0,,,,,
player,201810150gnb,gnb,BrowTo01,fumbles_forced,0,,,,,
player,201810150gnb,gnb,DaniMi00,def_int,0,,,,,
player,201810150gnb,gnb,DaniMi00,def_int_yds,0,,,,,
player,201810150gnb,gnb,DaniMi00,def_int_td,0,,,,,
player,201810150gnb,gnb,DaniMi00,def_int_long,0,,,,,
player,201810150gnb,gnb,DaniMi00,pass_defended,0,,,,,
player,201810150gnb,gnb,DaniMi00,sacks,0.0,,,,,
player,201810150gnb,gnb,DaniMi00,tackles_combined,2,,,,,
player,201810150gnb,gnb,DaniMi00,tackles_solo,1,,,,,
