game,2018,10,20181111,201811110cle,atl,"Atlanta Falcons",16,cle,"Cleveland Browns",28
player,201811110cle,atl,KazeDa00,fumbles_forced,0,,,,,
player,201811110cle,atl,CampDe00,def_int,0,,,,,
player,201811110cle,atl,CampDe00,def_int_yds,0,,,,,
player,201811110cle,atl,CampDe00,def_int_td,0,,,,,
player,201811110cle,atl,CampDe00,def_int_long,0,,,,,
player,201811110cle,atl,CampDe00,pass_defended,0,,,,,
player,201811110cle,atl,CampDe00,sacks,0.0,,,,,
player,201811110cle,atl,CampDe00,tackles_combined,8,,,,,
player,201811110cle,atl,CampDe00,tackles_solo,5,,,,,
player,201811110cle,atl,CampDe00,tackles_assists,3,,,,,
player,201811110cle,atl,CampDe00,tackles_loss,0,,,,,
player,201811110cle,atl,CampDe00,qb_hits,0,,,,,
player,201811110cle,atl,CampDe00,fumbles_rec,0,,,,,
player,201811110cle,atl,CampDe00,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,CampDe00,fumbles_rec_td,0,,,,,
player,201811110cle,atl,CampDe00,fumbles_forced,0,,,,,
player,201811110cle,atl,AlfoRo00,def_int,0,,,,,
player,201811110cle,atl,AlfoRo00,def_int_yds,0,,,,,
player,201811110cle,atl,AlfoRo00,def_int_td,0,,,,,
player,201811110cle,atl,AlfoRo00,def_int_long,0,,,,,
player,201811110cle,atl,AlfoRo00,pass_defended,0,,,,,
player,201811110cle,atl,AlfoRo00,sacks,0.0,,,,,
player,201811110cle,atl,AlfoRo00,tackles_combined,5,,,,,
player,201811110cle,atl,AlfoRo00,tackles_solo,3,,,,,
player,201811110cle,atl,AlfoRo00,tackles_assists,2,,,,,
player,201811110cle,atl,AlfoRo00,tackles_loss,0,,,,,
player,201811110cle,atl,AlfoRo00,qb_hits,0,,,,,
player,201811110cle,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201811110cle,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201811110cle,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201811110cle,atl,RichJo00,def_int,0,,,,,
player,201811110cle,atl,RichJo00,def_int_yds,0,,,,,
player,201811110cle,atl,RichJo00,def_int_td,0,,,,,
player,201811110cle,atl,RichJo00,def_int_long,0,,,,,
player,201811110cle,atl,RichJo00,pass_defended,0,,,,,
player,201811110cle,atl,RichJo00,sacks,0.0,,,,,
player,201811110cle,atl,RichJo00,tackles_combined,4,,,,,
player,201811110cle,atl,RichJo00,tackles_solo,3,,,,,
player,201811110cle,atl,RichJo00,tackles_assists,1,,,,,
player,201811110cle,atl,RichJo00,tackles_loss,0,,,,,
player,201811110cle,atl,RichJo00,qb_hits,0,,,,,
player,201811110cle,atl,RichJo00,fumbles_rec,0,,,,,
player,201811110cle,atl,RichJo00,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,RichJo00,fumbles_rec_td,0,,,,,
player,201811110cle,atl,RichJo00,fumbles_forced,0,,,,,
player,201811110cle,atl,RileDu00,def_int,0,,,,,
player,201811110cle,atl,RileDu00,def_int_yds,0,,,,,
player,201811110cle,atl,RileDu00,def_int_td,0,,,,,
player,201811110cle,atl,RileDu00,def_int_long,0,,,,,
player,201811110cle,atl,RileDu00,pass_defended,0,,,,,
player,201811110cle,atl,RileDu00,sacks,0.0,,,,,
player,201811110cle,atl,RileDu00,tackles_combined,4,,,,,
player,201811110cle,atl,RileDu00,tackles_solo,2,,,,,
player,201811110cle,atl,RileDu00,tackles_assists,2,,,,,
player,201811110cle,atl,RileDu00,tackles_loss,0,,,,,
player,201811110cle,atl,RileDu00,qb_hits,0,,,,,
player,201811110cle,atl,RileDu00,fumbles_rec,0,,,,,
player,201811110cle,atl,RileDu00,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,RileDu00,fumbles_rec_td,0,,,,,
player,201811110cle,atl,RileDu00,fumbles_forced,0,,,,,
player,201811110cle,atl,ShelDe00,def_int,0,,,,,
player,201811110cle,atl,ShelDe00,def_int_yds,0,,,,,
player,201811110cle,atl,ShelDe00,def_int_td,0,,,,,
player,201811110cle,atl,ShelDe00,def_int_long,0,,,,,
player,201811110cle,atl,ShelDe00,pass_defended,0,,,,,
player,201811110cle,atl,ShelDe00,sacks,0.0,,,,,
player,201811110cle,atl,ShelDe00,tackles_combined,4,,,,,
player,201811110cle,atl,ShelDe00,tackles_solo,3,,,,,
player,201811110cle,atl,ShelDe00,tackles_assists,1,,,,,
player,201811110cle,atl,ShelDe00,tackles_loss,0,,,,,
player,201811110cle,atl,ShelDe00,qb_hits,0,,,,,
player,201811110cle,atl,ShelDe00,fumbles_rec,0,,,,,
player,201811110cle,atl,ShelDe00,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,ShelDe00,fumbles_rec_td,0,,,,,
player,201811110cle,atl,ShelDe00,fumbles_forced,0,,,,,
player,201811110cle,atl,IshmKe00,def_int,0,,,,,
player,201811110cle,atl,IshmKe00,def_int_yds,0,,,,,
player,201811110cle,atl,IshmKe00,def_int_td,0,,,,,
player,201811110cle,atl,IshmKe00,def_int_long,0,,,,,
player,201811110cle,atl,IshmKe00,pass_defended,0,,,,,
player,201811110cle,atl,IshmKe00,sacks,0.0,,,,,
player,201811110cle,atl,IshmKe00,tackles_combined,3,,,,,
player,201811110cle,atl,IshmKe00,tackles_solo,2,,,,,
player,201811110cle,atl,IshmKe00,tackles_assists,1,,,,,
player,201811110cle,atl,IshmKe00,tackles_loss,0,,,,,
player,201811110cle,atl,IshmKe00,qb_hits,0,,,,,
player,201811110cle,atl,IshmKe00,fumbles_rec,0,,,,,
player,201811110cle,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201811110cle,atl,IshmKe00,fumbles_forced,0,,,,,
player,201811110cle,atl,JarrGr00,def_int,0,,,,,
player,201811110cle,atl,JarrGr00,def_int_yds,0,,,,,
player,201811110cle,atl,JarrGr00,def_int_td,0,,,,,
player,201811110cle,atl,JarrGr00,def_int_long,0,,,,,
player,201811110cle,atl,JarrGr00,pass_defended,0,,,,,
player,201811110cle,atl,JarrGr00,sacks,0.0,,,,,
player,201811110cle,atl,JarrGr00,tackles_combined,3,,,,,
player,201811110cle,atl,JarrGr00,tackles_solo,1,,,,,
player,201811110cle,atl,JarrGr00,tackles_assists,2,,,,,
player,201811110cle,atl,JarrGr00,tackles_loss,0,,,,,
player,201811110cle,atl,JarrGr00,qb_hits,0,,,,,
player,201811110cle,atl,JarrGr00,fumbles_rec,0,,,,,
player,201811110cle,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201811110cle,atl,JarrGr00,fumbles_forced,0,,,,,
player,201811110cle,atl,OluoFo00,def_int,0,,,,,
player,201811110cle,atl,OluoFo00,def_int_yds,0,,,,,
player,201811110cle,atl,OluoFo00,def_int_td,0,,,,,
player,201811110cle,atl,OluoFo00,def_int_long,0,,,,,
player,201811110cle,atl,OluoFo00,pass_defended,0,,,,,
player,201811110cle,atl,OluoFo00,sacks,0.0,,,,,
player,201811110cle,atl,OluoFo00,tackles_combined,3,,,,,
player,201811110cle,atl,OluoFo00,tackles_solo,2,,,,,
player,201811110cle,atl,OluoFo00,tackles_assists,1,,,,,
player,201811110cle,atl,OluoFo00,tackles_loss,0,,,,,
player,201811110cle,atl,OluoFo00,qb_hits,0,,,,,
player,201811110cle,atl,OluoFo00,fumbles_rec,0,,,,,
player,201811110cle,atl,OluoFo00,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,OluoFo00,fumbles_rec_td,0,,,,,
player,201811110cle,atl,OluoFo00,fumbles_forced,0,,,,,
player,201811110cle,atl,CrawJa00,def_int,0,,,,,
player,201811110cle,atl,CrawJa00,def_int_yds,0,,,,,
player,201811110cle,atl,CrawJa00,def_int_td,0,,,,,
player,201811110cle,atl,CrawJa00,def_int_long,0,,,,,
player,201811110cle,atl,CrawJa00,pass_defended,0,,,,,
player,201811110cle,atl,CrawJa00,sacks,0.0,,,,,
player,201811110cle,atl,CrawJa00,tackles_combined,2,,,,,
player,201811110cle,atl,CrawJa00,tackles_solo,0,,,,,
player,201811110cle,atl,CrawJa00,tackles_assists,2,,,,,
player,201811110cle,atl,CrawJa00,tackles_loss,0,,,,,
player,201811110cle,atl,CrawJa00,qb_hits,0,,,,,
player,201811110cle,atl,CrawJa00,fumbles_rec,0,,,,,
player,201811110cle,atl,CrawJa00,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,CrawJa00,fumbles_rec_td,0,,,,,
player,201811110cle,atl,CrawJa00,fumbles_forced,0,,,,,
player,201811110cle,atl,IrviBr00,def_int,0,,,,,
player,201811110cle,atl,IrviBr00,def_int_yds,0,,,,,
player,201811110cle,atl,IrviBr00,def_int_td,0,,,,,
player,201811110cle,atl,IrviBr00,def_int_long,0,,,,,
player,201811110cle,atl,IrviBr00,pass_defended,0,,,,,
player,201811110cle,atl,IrviBr00,sacks,0.0,,,,,
player,201811110cle,atl,IrviBr00,tackles_combined,2,,,,,
player,201811110cle,atl,IrviBr00,tackles_solo,2,,,,,
player,201811110cle,atl,IrviBr00,tackles_assists,0,,,,,
player,201811110cle,atl,IrviBr00,tackles_loss,0,,,,,
player,201811110cle,atl,IrviBr00,qb_hits,0,,,,,
player,201811110cle,atl,IrviBr00,fumbles_rec,0,,,,,
player,201811110cle,atl,IrviBr00,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,IrviBr00,fumbles_rec_td,0,,,,,
player,201811110cle,atl,IrviBr00,fumbles_forced,0,,,,,
player,201811110cle,atl,NeasSh00,def_int,0,,,,,
player,201811110cle,atl,NeasSh00,def_int_yds,0,,,,,
player,201811110cle,atl,NeasSh00,def_int_td,0,,,,,
player,201811110cle,atl,NeasSh00,def_int_long,0,,,,,
player,201811110cle,atl,NeasSh00,pass_defended,0,,,,,
player,201811110cle,atl,NeasSh00,sacks,0.0,,,,,
player,201811110cle,atl,NeasSh00,tackles_combined,2,,,,,
player,201811110cle,atl,NeasSh00,tackles_solo,2,,,,,
player,201811110cle,atl,NeasSh00,tackles_assists,0,,,,,
player,201811110cle,atl,NeasSh00,tackles_loss,0,,,,,
player,201811110cle,atl,NeasSh00,qb_hits,0,,,,,
player,201811110cle,atl,NeasSh00,fumbles_rec,0,,,,,
player,201811110cle,atl,NeasSh00,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,NeasSh00,fumbles_rec_td,0,,,,,
player,201811110cle,atl,NeasSh00,fumbles_forced,0,,,,,
player,201811110cle,atl,ReedBr00,def_int,0,,,,,
player,201811110cle,atl,ReedBr00,def_int_yds,0,,,,,
player,201811110cle,atl,ReedBr00,def_int_td,0,,,,,
player,201811110cle,atl,ReedBr00,def_int_long,0,,,,,
player,201811110cle,atl,ReedBr00,pass_defended,0,,,,,
player,201811110cle,atl,ReedBr00,sacks,0.0,,,,,
player,201811110cle,atl,ReedBr00,tackles_combined,2,,,,,
player,201811110cle,atl,ReedBr00,tackles_solo,2,,,,,
player,201811110cle,atl,ReedBr00,tackles_assists,0,,,,,
player,201811110cle,atl,ReedBr00,tackles_loss,0,,,,,
player,201811110cle,atl,ReedBr00,qb_hits,0,,,,,
player,201811110cle,atl,ReedBr00,fumbles_rec,0,,,,,
player,201811110cle,atl,ReedBr00,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,ReedBr00,fumbles_rec_td,0,,,,,
player,201811110cle,atl,ReedBr00,fumbles_forced,1,,,,,
player,201811110cle,atl,TrufDe00,def_int,0,,,,,
player,201811110cle,atl,TrufDe00,def_int_yds,0,,,,,
player,201811110cle,atl,TrufDe00,def_int_td,0,,,,,
player,201811110cle,atl,TrufDe00,def_int_long,0,,,,,
player,201811110cle,atl,TrufDe00,pass_defended,0,,,,,
player,201811110cle,atl,TrufDe00,sacks,0.0,,,,,
player,201811110cle,atl,TrufDe00,tackles_combined,2,,,,,
player,201811110cle,atl,TrufDe00,tackles_solo,1,,,,,
player,201811110cle,atl,TrufDe00,tackles_assists,1,,,,,
player,201811110cle,atl,TrufDe00,tackles_loss,0,,,,,
player,201811110cle,atl,TrufDe00,qb_hits,0,,,,,
player,201811110cle,atl,TrufDe00,fumbles_rec,0,,,,,
player,201811110cle,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201811110cle,atl,TrufDe00,fumbles_forced,0,,,,,
player,201811110cle,atl,BethJu00,def_int,0,,,,,
player,201811110cle,atl,BethJu00,def_int_yds,0,,,,,
player,201811110cle,atl,BethJu00,def_int_td,0,,,,,
player,201811110cle,atl,BethJu00,def_int_long,0,,,,,
player,201811110cle,atl,BethJu00,pass_defended,0,,,,,
player,201811110cle,atl,BethJu00,sacks,0.0,,,,,
player,201811110cle,atl,BethJu00,tackles_combined,1,,,,,
player,201811110cle,atl,BethJu00,tackles_solo,1,,,,,
player,201811110cle,atl,BethJu00,tackles_assists,0,,,,,
player,201811110cle,atl,BethJu00,tackles_loss,0,,,,,
player,201811110cle,atl,BethJu00,qb_hits,0,,,,,
player,201811110cle,atl,BethJu00,fumbles_rec,0,,,,,
player,201811110cle,atl,BethJu00,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,BethJu00,fumbles_rec_td,0,,,,,
player,201811110cle,atl,BethJu00,fumbles_forced,0,,,,,
player,201811110cle,atl,CartBr00,def_int,0,,,,,
player,201811110cle,atl,CartBr00,def_int_yds,0,,,,,
player,201811110cle,atl,CartBr00,def_int_td,0,,,,,
player,201811110cle,atl,CartBr00,def_int_long,0,,,,,
player,201811110cle,atl,CartBr00,pass_defended,0,,,,,
player,201811110cle,atl,CartBr00,sacks,0.0,,,,,
player,201811110cle,atl,CartBr00,tackles_combined,1,,,,,
player,201811110cle,atl,CartBr00,tackles_solo,1,,,,,
player,201811110cle,atl,CartBr00,tackles_assists,0,,,,,
player,201811110cle,atl,CartBr00,tackles_loss,0,,,,,
player,201811110cle,atl,CartBr00,qb_hits,0,,,,,
player,201811110cle,atl,CartBr00,fumbles_rec,0,,,,,
player,201811110cle,atl,CartBr00,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,CartBr00,fumbles_rec_td,0,,,,,
player,201811110cle,atl,CartBr00,fumbles_forced,0,,,,,
player,201811110cle,atl,HallMa02,def_int,0,,,,,
player,201811110cle,atl,HallMa02,def_int_yds,0,,,,,
player,201811110cle,atl,HallMa02,def_int_td,0,,,,,
player,201811110cle,atl,HallMa02,def_int_long,0,,,,,
player,201811110cle,atl,HallMa02,pass_defended,0,,,,,
player,201811110cle,atl,HallMa02,sacks,0.0,,,,,
player,201811110cle,atl,HallMa02,tackles_combined,1,,,,,
player,201811110cle,atl,HallMa02,tackles_solo,1,,,,,
player,201811110cle,atl,HallMa02,tackles_assists,0,,,,,
player,201811110cle,atl,HallMa02,tackles_loss,0,,,,,
player,201811110cle,atl,HallMa02,qb_hits,0,,,,,
player,201811110cle,atl,HallMa02,fumbles_rec,0,,,,,
player,201811110cle,atl,HallMa02,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,HallMa02,fumbles_rec_td,0,,,,,
player,201811110cle,atl,HallMa02,fumbles_forced,0,,,,,
player,201811110cle,atl,McClTe00,def_int,0,,,,,
player,201811110cle,atl,McClTe00,def_int_yds,0,,,,,
player,201811110cle,atl,McClTe00,def_int_td,0,,,,,
player,201811110cle,atl,McClTe00,def_int_long,0,,,,,
player,201811110cle,atl,McClTe00,pass_defended,0,,,,,
player,201811110cle,atl,McClTe00,sacks,0.0,,,,,
player,201811110cle,atl,McClTe00,tackles_combined,1,,,,,
player,201811110cle,atl,McClTe00,tackles_solo,0,,,,,
player,201811110cle,atl,McClTe00,tackles_assists,1,,,,,
player,201811110cle,atl,McClTe00,tackles_loss,0,,,,,
player,201811110cle,atl,McClTe00,qb_hits,0,,,,,
player,201811110cle,atl,McClTe00,fumbles_rec,0,,,,,
player,201811110cle,atl,McClTe00,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,McClTe00,fumbles_rec_td,0,,,,,
player,201811110cle,atl,McClTe00,fumbles_forced,0,,,,,
player,201811110cle,atl,PoolBr01,def_int,0,,,,,
player,201811110cle,atl,PoolBr01,def_int_yds,0,,,,,
player,201811110cle,atl,PoolBr01,def_int_td,0,,,,,
player,201811110cle,atl,PoolBr01,def_int_long,0,,,,,
player,201811110cle,atl,PoolBr01,pass_defended,0,,,,,
player,201811110cle,atl,PoolBr01,sacks,0.0,,,,,
player,201811110cle,atl,PoolBr01,tackles_combined,1,,,,,
player,201811110cle,atl,PoolBr01,tackles_solo,0,,,,,
player,201811110cle,atl,PoolBr01,tackles_assists,1,,,,,
player,201811110cle,atl,PoolBr01,tackles_loss,0,,,,,
player,201811110cle,atl,PoolBr01,qb_hits,0,,,,,
player,201811110cle,atl,PoolBr01,fumbles_rec,0,,,,,
player,201811110cle,atl,PoolBr01,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,PoolBr01,fumbles_rec_td,0,,,,,
player,201811110cle,atl,PoolBr01,fumbles_forced,0,,,,,
player,201811110cle,atl,SenaDe00,def_int,0,,,,,
player,201811110cle,atl,SenaDe00,def_int_yds,0,,,,,
player,201811110cle,atl,SenaDe00,def_int_td,0,,,,,
player,201811110cle,atl,SenaDe00,def_int_long,0,,,,,
player,201811110cle,atl,SenaDe00,pass_defended,0,,,,,
player,201811110cle,atl,SenaDe00,sacks,0.0,,,,,
player,201811110cle,atl,SenaDe00,tackles_combined,1,,,,,
player,201811110cle,atl,SenaDe00,tackles_solo,0,,,,,
player,201811110cle,atl,SenaDe00,tackles_assists,1,,,,,
player,201811110cle,atl,SenaDe00,tackles_loss,0,,,,,
player,201811110cle,atl,SenaDe00,qb_hits,0,,,,,
player,201811110cle,atl,SenaDe00,fumbles_rec,0,,,,,
player,201811110cle,atl,SenaDe00,fumbles_rec_yds,0,,,,,
player,201811110cle,atl,SenaDe00,fumbles_rec_td,0,,,,,
player,201811110cle,atl,SenaDe00,fumbles_forced,0,,,,,
player,201811110cle,cle,SmitCh03,def_int,0,,,,,
player,201811110cle,cle,SmitCh03,def_int_yds,0,,,,,
player,201811110cle,cle,SmitCh03,def_int_td,0,,,,,
player,201811110cle,cle,SmitCh03,def_int_long,0,,,,,
player,201811110cle,cle,SmitCh03,pass_defended,0,,,,,
player,201811110cle,cle,SmitCh03,sacks,1.0,,,,,
player,201811110cle,cle,SmitCh03,tackles_combined,3,,,,,
player,201811110cle,cle,SmitCh03,tackles_solo,2,,,,,
player,201811110cle,cle,SmitCh03,tackles_assists,1,,,,,
player,201811110cle,cle,SmitCh03,tackles_loss,0,,,,,
player,201811110cle,cle,SmitCh03,qb_hits,1,,,,,
player,201811110cle,cle,SmitCh03,fumbles_rec,0,,,,,
player,201811110cle,cle,SmitCh03,fumbles_rec_yds,0,,,,,
player,201811110cle,cle,SmitCh03,fumbles_rec_td,0,,,,,
player,201811110cle,cle,SmitCh03,fumbles_forced,1,,,,,
player,201811110cle,cle,OgunLa00,def_int,0,,,,,
player,201811110cle,cle,OgunLa00,def_int_yds,0,,,,,
player,201811110cle,cle,OgunLa00,def_int_td,0,,,,,
player,201811110cle,cle,OgunLa00,def_int_long,0,,,,,
player,201811110cle,cle,OgunLa00,pass_defended,0,,,,,
player,201811110cle,cle,OgunLa00,sacks,0.5,,,,,
player,201811110cle,cle,OgunLa00,tackles_combined,4,,,,,
player,201811110cle,cle,OgunLa00,tackles_solo,2,,,,,
player,201811110cle,cle,OgunLa00,tackles_assists,2,,,,,
player,201811110cle,cle,OgunLa00,tackles_loss,0,,,,,
player,201811110cle,cle,OgunLa00,qb_hits,2,,,,,
player,201811110cle,cle,OgunLa00,fumbles_rec,0,,,,,
player,201811110cle,cle,OgunLa00,fumbles_rec_yds,0,,,,,
player,201811110cle,cle,OgunLa00,fumbles_rec_td,0,,,,,
player,201811110cle,cle,OgunLa00,fumbles_forced,0,,,,,
player,201811110cle,cle,OgbaEm00,def_int,0,,,,,
player,201811110cle,cle,OgbaEm00,def_int_yds,0,,,,,
player,201811110cle,cle,OgbaEm00,def_int_td,0,,,,,
player,201811110cle,cle,OgbaEm00,def_int_long,0,,,,,
player,201811110cle,cle,OgbaEm00,pass_defended,0,,,,,
player,201811110cle,cle,OgbaEm00,sacks,0.5,,,,,
player,201811110cle,cle,OgbaEm00,tackles_combined,1,,,,,
player,201811110cle,cle,OgbaEm00,tackles_solo,0,,,,,
player,201811110cle,cle,OgbaEm00,tackles_assists,1,,,,,
player,201811110cle,cle,OgbaEm00,tackles_loss,0,,,,,
player,201811110cle,cle,OgbaEm00,qb_hits,1,,,,,
player,201811110cle,cle,OgbaEm00,fumbles_rec,0,,,,,
player,201811110cle,cle,OgbaEm00,fumbles_rec_yds,0,,,,,
player,201811110cle,cle,OgbaEm00,fumbles_rec_td,0,,,,,
player,201811110cle,cle,OgbaEm00,fumbles_forced,0,,,,,
player,201811110cle,cle,CollJa00,def_int,0,,,,,
player,201811110cle,cle,CollJa00,def_int_yds,0,,,,,
player,201811110cle,cle,CollJa00,def_int_td,0,,,,,
player,201811110cle,cle,CollJa00,def_int_long,0,,,,,
player,201811110cle,cle,CollJa00,pass_defended,0,,,,,
player,201811110cle,cle,CollJa00,sacks,0.0,,,,,
player,201811110cle,cle,CollJa00,tackles_combined,9,,,,,
player,201811110cle,cle,CollJa00,tackles_solo,8,,,,,
player,201811110cle,cle,CollJa00,tackles_assists,1,,,,,
player,201811110cle,cle,CollJa00,tackles_loss,1,,,,,
player,201811110cle,cle,CollJa00,qb_hits,0,,,,,
player,201811110cle,cle,CollJa00,fumbles_rec,1,,,,,
player,201811110cle,cle,CollJa00,fumbles_rec_yds,0,,,,,
player,201811110cle,cle,CollJa00,fumbles_rec_td,0,,,,,
player,201811110cle,cle,CollJa00,fumbles_forced,0,,,,,
player,201811110cle,cle,SchoJo00,def_int,0,,,,,
player,201811110cle,cle,SchoJo00,def_int_yds,0,,,,,
player,201811110cle,cle,SchoJo00,def_int_td,0,,,,,
player,201811110cle,cle,SchoJo00,def_int_long,0,,,,,
player,201811110cle,cle,SchoJo00,pass_defended,0,,,,,
player,201811110cle,cle,SchoJo00,sacks,0.0,,,,,
player,201811110cle,cle,SchoJo00,tackles_combined,7,,,,,
player,201811110cle,cle,SchoJo00,tackles_solo,4,,,,,
player,201811110cle,cle,SchoJo00,tackles_assists,3,,,,,
player,201811110cle,cle,SchoJo00,tackles_loss,0,,,,,
player,201811110cle,cle,SchoJo00,qb_hits,0,,,,,
player,201811110cle,cle,SchoJo00,fumbles_rec,0,,,,,
player,201811110cle,cle,SchoJo00,fumbles_rec_yds,0,,,,,
player,201811110cle,cle,SchoJo00,fumbles_rec_td,0,,,,,
player,201811110cle,cle,SchoJo00,fumbles_forced,0,,,,,
player,201811110cle,cle,CarrTr00,def_int,0,,,,,
player,201811110cle,cle,CarrTr00,def_int_yds,0,,,,,
player,201811110cle,cle,CarrTr00,def_int_td,0,,,,,
player,201811110cle,cle,CarrTr00,def_int_long,0,,,,,
player,201811110cle,cle,CarrTr00,pass_defended,2,,,,,
player,201811110cle,cle,CarrTr00,sacks,0.0,,,,,
player,201811110cle,cle,CarrTr00,tackles_combined,6,,,,,
player,201811110cle,cle,CarrTr00,tackles_solo,4,,,,,
player,201811110cle,cle,CarrTr00,tackles_assists,2,,,,,
player,201811110cle,cle,CarrTr00,tackles_loss,0,,,,,
player,201811110cle,cle,CarrTr00,qb_hits,0,,,,,
player,201811110cle,cle,CarrTr00,fumbles_rec,1,,,,,
player,201811110cle,cle,CarrTr00,fumbles_rec_yds,0,,,,,
player,201811110cle,cle,CarrTr00,fumbles_rec_td,0,,,,,
player,201811110cle,cle,CarrTr00,fumbles_forced,1,,,,,
player,201811110cle,cle,VallTa00,def_int,0,,,,,
player,201811110cle,cle,VallTa00,def_int_yds,0,,,,,
player,201811110cle,cle,VallTa00,def_int_td,0,,,,,
player,201811110cle,cle,VallTa00,def_int_long,0,,,,,
player,201811110cle,cle,VallTa00,pass_defended,0,,,,,
player,201811110cle,cle,VallTa00,sacks,0.0,,,,,
player,201811110cle,cle,VallTa00,tackles_combined,6,,,,,
player,201811110cle,cle,VallTa00,tackles_solo,4,,,,,
player,201811110cle,cle,VallTa00,tackles_assists,2,,,,,
player,201811110cle,cle,VallTa00,tackles_loss,0,,,,,
player,201811110cle,cle,VallTa00,qb_hits,0,,,,,
player,201811110cle,cle,VallTa00,fumbles_rec,0,,,,,
player,201811110cle,cle,VallTa00,fumbles_rec_yds,0,,,,,
player,201811110cle,cle,VallTa00,fumbles_rec_td,0,,,,,
player,201811110cle,cle,VallTa00,fumbles_forced,0,,,,,
player,201811110cle,cle,BoddBr01,def_int,0,,,,,
player,201811110cle,cle,BoddBr01,def_int_yds,0,,,,,
player,201811110cle,cle,BoddBr01,def_int_td,0,,,,,
player,201811110cle,cle,BoddBr01,def_int_long,0,,,,,
player,201811110cle,cle,BoddBr01,pass_defended,1,,,,,
player,201811110cle,cle,BoddBr01,sacks,0.0,,,,,
player,201811110cle,cle,BoddBr01,tackles_combined,5,,,,,
player,201811110cle,cle,BoddBr01,tackles_solo,4,,,,,
player,201811110cle,cle,BoddBr01,tackles_assists,1,,,,,
player,201811110cle,cle,BoddBr01,tackles_loss,0,,,,,
player,201811110cle,cle,BoddBr01,qb_hits,0,,,,,
player,201811110cle,cle,BoddBr01,fumbles_rec,0,,,,,
player,201811110cle,cle,BoddBr01,fumbles_rec_yds,0,,,,,
player,201811110cle,cle,BoddBr01,fumbles_rec_td,0,,,,,
player,201811110cle,cle,BoddBr01,fumbles_forced,0,,,,,
player,201811110cle,cle,PeppJa00,def_int,0,,,,,
player,201811110cle,cle,PeppJa00,def_int_yds,0,,,,,
player,201811110cle,cle,PeppJa00,def_int_td,0,,,,,
player,201811110cle,cle,PeppJa00,def_int_long,0,,,,,
player,201811110cle,cle,PeppJa00,pass_defended,0,,,,,
player,201811110cle,cle,PeppJa00,sacks,0.0,,,,,
player,201811110cle,cle,PeppJa00,tackles_combined,5,,,,,
player,201811110cle,cle,PeppJa00,tackles_solo,3,,,,,
player,201811110cle,cle,PeppJa00,tackles_assists,2,,,,,
player,201811110cle,cle,PeppJa00,tackles_loss,0,,,,,
player,201811110cle,cle,PeppJa00,qb_hits,0,,,,,
player,201811110cle,cle,PeppJa00,fumbles_rec,0,,,,,
player,201811110cle,cle,PeppJa00,fumbles_rec_yds,0,,,,,
player,201811110cle,cle,PeppJa00,fumbles_rec_td,0,,,,,
player,201811110cle,cle,PeppJa00,fumbles_forced,0,,,,,
player,201811110cle,cle,RandDa00,def_int,0,,,,,
player,201811110cle,cle,RandDa00,def_int_yds,0,,,,,
player,201811110cle,cle,RandDa00,def_int_td,0,,,,,
player,201811110cle,cle,RandDa00,def_int_long,0,,,,,
player,201811110cle,cle,RandDa00,pass_defended,0,,,,,
player,201811110cle,cle,RandDa00,sacks,0.0,,,,,
player,201811110cle,cle,RandDa00,tackles_combined,4,,,,,
player,201811110cle,cle,RandDa00,tackles_solo,4,,,,,
player,201811110cle,cle,RandDa00,tackles_assists,0,,,,,
player,201811110cle,cle,RandDa00,tackles_loss,1,,,,,
player,201811110cle,cle,RandDa00,qb_hits,0,,,,,
player,201811110cle,cle,RandDa00,fumbles_rec,0,,,,,
player,201811110cle,cle,RandDa00,fumbles_rec_yds,0,,,,,
player,201811110cle,cle,RandDa00,fumbles_rec_td,0,,,,,
player,201811110cle,cle,RandDa00,fumbles_forced,0,,,,,
player,201811110cle,cle,AverGe00,def_int,0,,,,,
player,201811110cle,cle,AverGe00,def_int_yds,0,,,,,
player,201811110cle,cle,AverGe00,def_int_td,0,,,,,
