game,2018,16,20181223,201812230det,min,"Minnesota Vikings",27,det,"Detroit Lions",9
player,201812230det,min,RhodXa00,tackles_solo,4,,,,,
player,201812230det,min,RhodXa00,tackles_assists,2,,,,,
player,201812230det,min,RhodXa00,tackles_loss,0,,,,,
player,201812230det,min,RhodXa00,qb_hits,0,,,,,
player,201812230det,min,RhodXa00,fumbles_rec,0,,,,,
player,201812230det,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201812230det,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201812230det,min,RhodXa00,fumbles_forced,0,,,,,
player,201812230det,min,BarrAn00,def_int,0,,,,,
player,201812230det,min,BarrAn00,def_int_yds,0,,,,,
player,201812230det,min,BarrAn00,def_int_td,0,,,,,
player,201812230det,min,BarrAn00,def_int_long,0,,,,,
player,201812230det,min,BarrAn00,pass_defended,0,,,,,
player,201812230det,min,BarrAn00,sacks,0.0,,,,,
player,201812230det,min,BarrAn00,tackles_combined,5,,,,,
player,201812230det,min,BarrAn00,tackles_solo,3,,,,,
player,201812230det,min,BarrAn00,tackles_assists,2,,,,,
player,201812230det,min,BarrAn00,tackles_loss,2,,,,,
player,201812230det,min,BarrAn00,qb_hits,0,,,,,
player,201812230det,min,BarrAn00,fumbles_rec,0,,,,,
player,201812230det,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201812230det,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201812230det,min,BarrAn00,fumbles_forced,0,,,,,
player,201812230det,min,HarrAn01,def_int,0,,,,,
player,201812230det,min,HarrAn01,def_int_yds,0,,,,,
player,201812230det,min,HarrAn01,def_int_td,0,,,,,
player,201812230det,min,HarrAn01,def_int_long,0,,,,,
player,201812230det,min,HarrAn01,pass_defended,0,,,,,
player,201812230det,min,HarrAn01,sacks,0.0,,,,,
player,201812230det,min,HarrAn01,tackles_combined,5,,,,,
player,201812230det,min,HarrAn01,tackles_solo,5,,,,,
player,201812230det,min,HarrAn01,tackles_assists,0,,,,,
player,201812230det,min,HarrAn01,tackles_loss,0,,,,,
player,201812230det,min,HarrAn01,qb_hits,0,,,,,
player,201812230det,min,HarrAn01,fumbles_rec,0,,,,,
player,201812230det,min,HarrAn01,fumbles_rec_yds,0,,,,,
player,201812230det,min,HarrAn01,fumbles_rec_td,0,,,,,
player,201812230det,min,HarrAn01,fumbles_forced,0,,,,,
player,201812230det,min,AlexMa01,def_int,0,,,,,
player,201812230det,min,AlexMa01,def_int_yds,0,,,,,
player,201812230det,min,AlexMa01,def_int_td,0,,,,,
player,201812230det,min,AlexMa01,def_int_long,0,,,,,
player,201812230det,min,AlexMa01,pass_defended,2,,,,,
player,201812230det,min,AlexMa01,sacks,0.0,,,,,
player,201812230det,min,AlexMa01,tackles_combined,4,,,,,
player,201812230det,min,AlexMa01,tackles_solo,4,,,,,
player,201812230det,min,AlexMa01,tackles_assists,0,,,,,
player,201812230det,min,AlexMa01,tackles_loss,1,,,,,
player,201812230det,min,AlexMa01,qb_hits,0,,,,,
player,201812230det,min,AlexMa01,fumbles_rec,0,,,,,
player,201812230det,min,AlexMa01,fumbles_rec_yds,0,,,,,
player,201812230det,min,AlexMa01,fumbles_rec_td,0,,,,,
player,201812230det,min,AlexMa01,fumbles_forced,0,,,,,
player,201812230det,min,WaynTr00,def_int,0,,,,,
player,201812230det,min,WaynTr00,def_int_yds,0,,,,,
player,201812230det,min,WaynTr00,def_int_td,0,,,,,
player,201812230det,min,WaynTr00,def_int_long,0,,,,,
player,201812230det,min,WaynTr00,pass_defended,0,,,,,
player,201812230det,min,WaynTr00,sacks,0.0,,,,,
player,201812230det,min,WaynTr00,tackles_combined,3,,,,,
player,201812230det,min,WaynTr00,tackles_solo,3,,,,,
player,201812230det,min,WaynTr00,tackles_assists,0,,,,,
player,201812230det,min,WaynTr00,tackles_loss,0,,,,,
player,201812230det,min,WaynTr00,qb_hits,0,,,,,
player,201812230det,min,WaynTr00,fumbles_rec,0,,,,,
player,201812230det,min,WaynTr00,fumbles_rec_yds,0,,,,,
player,201812230det,min,WaynTr00,fumbles_rec_td,0,,,,,
player,201812230det,min,WaynTr00,fumbles_forced,0,,,,,
player,201812230det,min,HuntDa01,def_int,0,,,,,
player,201812230det,min,HuntDa01,def_int_yds,0,,,,,
player,201812230det,min,HuntDa01,def_int_td,0,,,,,
player,201812230det,min,HuntDa01,def_int_long,0,,,,,
player,201812230det,min,HuntDa01,pass_defended,0,,,,,
player,201812230det,min,HuntDa01,sacks,0.0,,,,,
player,201812230det,min,HuntDa01,tackles_combined,2,,,,,
player,201812230det,min,HuntDa01,tackles_solo,2,,,,,
player,201812230det,min,HuntDa01,tackles_assists,0,,,,,
player,201812230det,min,HuntDa01,tackles_loss,1,,,,,
player,201812230det,min,HuntDa01,qb_hits,0,,,,,
player,201812230det,min,HuntDa01,fumbles_rec,0,,,,,
player,201812230det,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201812230det,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201812230det,min,HuntDa01,fumbles_forced,0,,,,,
player,201812230det,min,JoseLi99,def_int,0,,,,,
player,201812230det,min,JoseLi99,def_int_yds,0,,,,,
player,201812230det,min,JoseLi99,def_int_td,0,,,,,
player,201812230det,min,JoseLi99,def_int_long,0,,,,,
player,201812230det,min,JoseLi99,pass_defended,0,,,,,
player,201812230det,min,JoseLi99,sacks,0.0,,,,,
player,201812230det,min,JoseLi99,tackles_combined,2,,,,,
player,201812230det,min,JoseLi99,tackles_solo,2,,,,,
player,201812230det,min,JoseLi99,tackles_assists,0,,,,,
player,201812230det,min,JoseLi99,tackles_loss,0,,,,,
player,201812230det,min,JoseLi99,qb_hits,0,,,,,
player,201812230det,min,JoseLi99,fumbles_rec,0,,,,,
player,201812230det,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201812230det,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201812230det,min,JoseLi99,fumbles_forced,0,,,,,
player,201812230det,min,KearJa00,def_int,0,,,,,
player,201812230det,min,KearJa00,def_int_yds,0,,,,,
player,201812230det,min,KearJa00,def_int_td,0,,,,,
player,201812230det,min,KearJa00,def_int_long,0,,,,,
player,201812230det,min,KearJa00,pass_defended,0,,,,,
player,201812230det,min,KearJa00,sacks,0.0,,,,,
player,201812230det,min,KearJa00,tackles_combined,2,,,,,
player,201812230det,min,KearJa00,tackles_solo,2,,,,,
player,201812230det,min,KearJa00,tackles_assists,0,,,,,
player,201812230det,min,KearJa00,tackles_loss,0,,,,,
player,201812230det,min,KearJa00,qb_hits,0,,,,,
player,201812230det,min,KearJa00,fumbles_rec,0,,,,,
player,201812230det,min,KearJa00,fumbles_rec_yds,0,,,,,
player,201812230det,min,KearJa00,fumbles_rec_td,0,,,,,
player,201812230det,min,KearJa00,fumbles_forced,0,,,,,
player,201812230det,min,AbduAm00,def_int,0,,,,,
player,201812230det,min,AbduAm00,def_int_yds,0,,,,,
player,201812230det,min,AbduAm00,def_int_td,0,,,,,
player,201812230det,min,AbduAm00,def_int_long,0,,,,,
player,201812230det,min,AbduAm00,pass_defended,0,,,,,
player,201812230det,min,AbduAm00,sacks,0.0,,,,,
player,201812230det,min,AbduAm00,tackles_combined,1,,,,,
player,201812230det,min,AbduAm00,tackles_solo,1,,,,,
player,201812230det,min,AbduAm00,tackles_assists,0,,,,,
player,201812230det,min,AbduAm00,tackles_loss,0,,,,,
player,201812230det,min,AbduAm00,qb_hits,0,,,,,
player,201812230det,min,AbduAm00,fumbles_rec,0,,,,,
player,201812230det,min,AbduAm00,fumbles_rec_yds,0,,,,,
player,201812230det,min,AbduAm00,fumbles_rec_td,0,,,,,
player,201812230det,min,AbduAm00,fumbles_forced,0,,,,,
player,201812230det,min,JohnTo01,def_int,0,,,,,
player,201812230det,min,JohnTo01,def_int_yds,0,,,,,
player,201812230det,min,JohnTo01,def_int_td,0,,,,,
player,201812230det,min,JohnTo01,def_int_long,0,,,,,
player,201812230det,min,JohnTo01,pass_defended,0,,,,,
player,201812230det,min,JohnTo01,sacks,0.0,,,,,
player,201812230det,min,JohnTo01,tackles_combined,1,,,,,
player,201812230det,min,JohnTo01,tackles_solo,1,,,,,
player,201812230det,min,JohnTo01,tackles_assists,0,,,,,
player,201812230det,min,JohnTo01,tackles_loss,0,,,,,
player,201812230det,min,JohnTo01,qb_hits,1,,,,,
player,201812230det,min,JohnTo01,fumbles_rec,0,,,,,
player,201812230det,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201812230det,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201812230det,min,JohnTo01,fumbles_forced,0,,,,,
player,201812230det,min,JohnJa09,def_int,0,,,,,
player,201812230det,min,JohnJa09,def_int_yds,0,,,,,
player,201812230det,min,JohnJa09,def_int_td,0,,,,,
player,201812230det,min,JohnJa09,def_int_long,0,,,,,
player,201812230det,min,JohnJa09,pass_defended,0,,,,,
player,201812230det,min,JohnJa09,sacks,0.0,,,,,
player,201812230det,min,JohnJa09,tackles_combined,1,,,,,
player,201812230det,min,JohnJa09,tackles_solo,1,,,,,
player,201812230det,min,JohnJa09,tackles_assists,0,,,,,
player,201812230det,min,JohnJa09,tackles_loss,1,,,,,
player,201812230det,min,JohnJa09,qb_hits,1,,,,,
player,201812230det,min,JohnJa09,fumbles_rec,0,,,,,
player,201812230det,min,JohnJa09,fumbles_rec_yds,0,,,,,
player,201812230det,min,JohnJa09,fumbles_rec_td,0,,,,,
player,201812230det,min,JohnJa09,fumbles_forced,0,,,,,
player,201812230det,min,RichSh00,def_int,0,,,,,
player,201812230det,min,RichSh00,def_int_yds,0,,,,,
player,201812230det,min,RichSh00,def_int_td,0,,,,,
player,201812230det,min,RichSh00,def_int_long,0,,,,,
player,201812230det,min,RichSh00,pass_defended,0,,,,,
player,201812230det,min,RichSh00,sacks,0.0,,,,,
player,201812230det,min,RichSh00,tackles_combined,1,,,,,
player,201812230det,min,RichSh00,tackles_solo,1,,,,,
player,201812230det,min,RichSh00,tackles_assists,0,,,,,
player,201812230det,min,RichSh00,tackles_loss,0,,,,,
player,201812230det,min,RichSh00,qb_hits,0,,,,,
player,201812230det,min,RichSh00,fumbles_rec,0,,,,,
player,201812230det,min,RichSh00,fumbles_rec_yds,0,,,,,
player,201812230det,min,RichSh00,fumbles_rec_td,0,,,,,
player,201812230det,min,RichSh00,fumbles_forced,0,,,,,
player,201812230det,det,LawsNe00,def_int,0,,,,,
player,201812230det,det,LawsNe00,def_int_yds,0,,,,,
player,201812230det,det,LawsNe00,def_int_td,0,,,,,
player,201812230det,det,LawsNe00,def_int_long,0,,,,,
player,201812230det,det,LawsNe00,pass_defended,0,,,,,
player,201812230det,det,LawsNe00,sacks,1.0,,,,,
player,201812230det,det,LawsNe00,tackles_combined,5,,,,,
player,201812230det,det,LawsNe00,tackles_solo,3,,,,,
player,201812230det,det,LawsNe00,tackles_assists,2,,,,,
player,201812230det,det,LawsNe00,tackles_loss,2,,,,,
player,201812230det,det,LawsNe00,qb_hits,1,,,,,
player,201812230det,det,LawsNe00,fumbles_rec,0,,,,,
player,201812230det,det,LawsNe00,fumbles_rec_yds,0,,,,,
player,201812230det,det,LawsNe00,fumbles_rec_td,0,,,,,
player,201812230det,det,LawsNe00,fumbles_forced,0,,,,,
player,201812230det,det,OkwaRo01,def_int,0,,,,,
player,201812230det,det,OkwaRo01,def_int_yds,0,,,,,
player,201812230det,det,OkwaRo01,def_int_td,0,,,,,
player,201812230det,det,OkwaRo01,def_int_long,0,,,,,
player,201812230det,det,OkwaRo01,pass_defended,0,,,,,
player,201812230det,det,OkwaRo01,sacks,1.0,,,,,
player,201812230det,det,OkwaRo01,tackles_combined,1,,,,,
player,201812230det,det,OkwaRo01,tackles_solo,1,,,,,
player,201812230det,det,OkwaRo01,tackles_assists,0,,,,,
player,201812230det,det,OkwaRo01,tackles_loss,1,,,,,
player,201812230det,det,OkwaRo01,qb_hits,1,,,,,
player,201812230det,det,OkwaRo01,fumbles_rec,0,,,,,
player,201812230det,det,OkwaRo01,fumbles_rec_yds,0,,,,,
player,201812230det,det,OkwaRo01,fumbles_rec_td,0,,,,,
player,201812230det,det,OkwaRo01,fumbles_forced,0,,,,,
player,201812230det,det,DiggQu00,def_int,0,,,,,
player,201812230det,det,DiggQu00,def_int_yds,0,,,,,
player,201812230det,det,DiggQu00,def_int_td,0,,,,,
player,201812230det,det,DiggQu00,def_int_long,0,,,,,
player,201812230det,det,DiggQu00,pass_defended,0,,,,,
player,201812230det,det,DiggQu00,sacks,0.0,,,,,
player,201812230det,det,DiggQu00,tackles_combined,7,,,,,
player,201812230det,det,DiggQu00,tackles_solo,6,,,,,
player,201812230det,det,DiggQu00,tackles_assists,1,,,,,
player,201812230det,det,DiggQu00,tackles_loss,0,,,,,
player,201812230det,det,DiggQu00,qb_hits,0,,,,,
player,201812230det,det,DiggQu00,fumbles_rec,0,,,,,
player,201812230det,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201812230det,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201812230det,det,DiggQu00,fumbles_forced,0,,,,,
player,201812230det,det,HarrDa03,def_int,0,,,,,
player,201812230det,det,HarrDa03,def_int_yds,0,,,,,
player,201812230det,det,HarrDa03,def_int_td,0,,,,,
player,201812230det,det,HarrDa03,def_int_long,0,,,,,
player,201812230det,det,HarrDa03,pass_defended,0,,,,,
player,201812230det,det,HarrDa03,sacks,0.0,,,,,
player,201812230det,det,HarrDa03,tackles_combined,5,,,,,
player,201812230det,det,HarrDa03,tackles_solo,3,,,,,
player,201812230det,det,HarrDa03,tackles_assists,2,,,,,
player,201812230det,det,HarrDa03,tackles_loss,0,,,,,
player,201812230det,det,HarrDa03,qb_hits,0,,,,,
player,201812230det,det,HarrDa03,fumbles_rec,0,,,,,
player,201812230det,det,HarrDa03,fumbles_rec_yds,0,,,,,
player,201812230det,det,HarrDa03,fumbles_rec_td,0,,,,,
player,201812230det,det,HarrDa03,fumbles_forced,0,,,,,
player,201812230det,det,JoneCh05,def_int,0,,,,,
player,201812230det,det,JoneCh05,def_int_yds,0,,,,,
player,201812230det,det,JoneCh05,def_int_td,0,,,,,
player,201812230det,det,JoneCh05,def_int_long,0,,,,,
player,201812230det,det,JoneCh05,pass_defended,0,,,,,
player,201812230det,det,JoneCh05,sacks,0.0,,,,,
player,201812230det,det,JoneCh05,tackles_combined,5,,,,,
player,201812230det,det,JoneCh05,tackles_solo,4,,,,,
player,201812230det,det,JoneCh05,tackles_assists,1,,,,,
player,201812230det,det,JoneCh05,tackles_loss,0,,,,,
player,201812230det,det,JoneCh05,qb_hits,0,,,,,
player,201812230det,det,JoneCh05,fumbles_rec,0,,,,,
player,201812230det,det,JoneCh05,fumbles_rec_yds,0,,,,,
player,201812230det,det,JoneCh05,fumbles_rec_td,0,,,,,
player,201812230det,det,JoneCh05,fumbles_forced,0,,,,,
player,201812230det,det,DaviJa01,def_int,0,,,,,
player,201812230det,det,DaviJa01,def_int_yds,0,,,,,
player,201812230det,det,DaviJa01,def_int_td,0,,,,,
player,201812230det,det,DaviJa01,def_int_long,0,,,,,
player,201812230det,det,DaviJa01,pass_defended,0,,,,,
player,201812230det,det,DaviJa01,sacks,0.0,,,,,
player,201812230det,det,DaviJa01,tackles_combined,4,,,,,
player,201812230det,det,DaviJa01,tackles_solo,3,,,,,
player,201812230det,det,DaviJa01,tackles_assists,1,,,,,
player,201812230det,det,DaviJa01,tackles_loss,0,,,,,
player,201812230det,det,DaviJa01,qb_hits,0,,,,,
player,201812230det,det,DaviJa01,fumbles_rec,0,,,,,
player,201812230det,det,DaviJa01,fumbles_rec_yds,0,,,,,
player,201812230det,det,DaviJa01,fumbles_rec_td,0,,,,,
player,201812230det,det,DaviJa01,fumbles_forced,0,,,,,
player,201812230det,det,JeanRi99,def_int,0,,,,,
player,201812230det,det,JeanRi99,def_int_yds,0,,,,,
player,201812230det,det,JeanRi99,def_int_td,0,,,,,
player,201812230det,det,JeanRi99,def_int_long,0,,,,,
player,201812230det,det,JeanRi99,pass_defended,0,,,,,
player,201812230det,det,JeanRi99,sacks,0.0,,,,,
player,201812230det,det,JeanRi99,tackles_combined,4,,,,,
player,201812230det,det,JeanRi99,tackles_solo,2,,,,,
player,201812230det,det,JeanRi99,tackles_assists,2,,,,,
player,201812230det,det,JeanRi99,tackles_loss,0,,,,,
player,201812230det,det,JeanRi99,qb_hits,0,,,,,
player,201812230det,det,JeanRi99,fumbles_rec,0,,,,,
player,201812230det,det,JeanRi99,fumbles_rec_yds,0,,,,,
player,201812230det,det,JeanRi99,fumbles_rec_td,0,,,,,
player,201812230det,det,JeanRi99,fumbles_forced,0,,,,,
player,201812230det,det,QuinGl99,def_int,0,,,,,
player,201812230det,det,QuinGl99,def_int_yds,0,,,,,
player,201812230det,det,QuinGl99,def_int_td,0,,,,,
player,201812230det,det,QuinGl99,def_int_long,0,,,,,
player,201812230det,det,QuinGl99,pass_defended,0,,,,,
player,201812230det,det,QuinGl99,sacks,0.0,,,,,
player,201812230det,det,QuinGl99,tackles_combined,4,,,,,
player,201812230det,det,QuinGl99,tackles_solo,2,,,,,
player,201812230det,det,QuinGl99,tackles_assists,2,,,,,
player,201812230det,det,QuinGl99,tackles_loss,0,,,,,
player,201812230det,det,QuinGl99,qb_hits,0,,,,,
player,201812230det,det,QuinGl99,fumbles_rec,0,,,,,
player,201812230det,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201812230det,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201812230det,det,QuinGl99,fumbles_forced,0,,,,,
player,201812230det,det,SlayDa00,def_int,0,,,,,
player,201812230det,det,SlayDa00,def_int_yds,0,,,,,
player,201812230det,det,SlayDa00,def_int_td,0,,,,,
player,201812230det,det,SlayDa00,def_int_long,0,,,,,
player,201812230det,det,SlayDa00,pass_defended,0,,,,,
player,201812230det,det,SlayDa00,sacks,0.0,,,,,
player,201812230det,det,SlayDa00,tackles_combined,4,,,,,
player,201812230det,det,SlayDa00,tackles_solo,3,,,,,
player,201812230det,det,SlayDa00,tackles_assists,1,,,,,
player,201812230det,det,SlayDa00,tackles_loss,1,,,,,
player,201812230det,det,SlayDa00,qb_hits,0,,,,,
player,201812230det,det,SlayDa00,fumbles_rec,0,,,,,
player,201812230det,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201812230det,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201812230det,det,SlayDa00,fumbles_forced,0,,,,,
player,201812230det,det,WalkTr01,def_int,0,,,,,
player,201812230det,det,WalkTr01,def_int_yds,0,,,,,
player,201812230det,det,WalkTr01,def_int_td,0,,,,,
player,201812230det,det,WalkTr01,def_int_long,0,,,,,
player,201812230det,det,WalkTr01,pass_defended,0,,,,,
player,201812230det,det,WalkTr01,sacks,0.0,,,,,
player,201812230det,det,WalkTr01,tackles_combined,4,,,,,
player,201812230det,det,WalkTr01,tackles_solo,3,,,,,
player,201812230det,det,WalkTr01,tackles_assists,1,,,,,
player,201812230det,det,WalkTr01,tackles_loss,0,,,,,
player,201812230det,det,WalkTr01,qb_hits,0,,,,,
player,201812230det,det,WalkTr01,fumbles_rec,0,,,,,
player,201812230det,det,WalkTr01,fumbles_rec_yds,0,,,,,
player,201812230det,det,WalkTr01,fumbles_rec_td,0,,,,,
player,201812230det,det,WalkTr01,fumbles_forced,0,,,,,
player,201812230det,det,WilsTa00,def_int,0,,,,,
player,201812230det,det,WilsTa00,def_int_yds,0,,,,,
player,201812230det,det,WilsTa00,def_int_td,0,,,,,
player,201812230det,det,WilsTa00,def_int_long,0,,,,,
player,201812230det,det,WilsTa00,pass_defended,0,,,,,
player,201812230det,det,WilsTa00,sacks,0.0,,,,,
player,201812230det,det,WilsTa00,tackles_combined,4,,,,,
player,201812230det,det,WilsTa00,tackles_solo,4,,,,,
player,201812230det,det,WilsTa00,tackles_assists,0,,,,,
player,201812230det,det,WilsTa00,tackles_loss,1,,,,,
player,201812230det,det,WilsTa00,qb_hits,0,,,,,
player,201812230det,det,WilsTa00,fumbles_rec,0,,,,,
player,201812230det,det,WilsTa00,fumbles_rec_yds,0,,,,,
player,201812230det,det,WilsTa00,fumbles_rec_td,0,,,,,
player,201812230det,det,WilsTa00,fumbles_forced,0,,,,,
player,201812230det,det,AtkiJo01,def_int,0,,,,,
player,201812230det,det,AtkiJo01,def_int_yds,0,,,,,
player,201812230det,det,AtkiJo01,def_int_td,0,,,,,
player,201812230det,det,AtkiJo01,def_int_long,0,,,,,
player,201812230det,det,AtkiJo01,pass_defended,0,,,,,
player,201812230det,det,AtkiJo01,sacks,0.0,,,,,
player,201812230det,det,AtkiJo01,tackles_combined,2,,,,,
player,201812230det,det,AtkiJo01,tackles_solo,1,,,,,
player,201812230det,det,AtkiJo01,tackles_assists,1,,,,,
player,201812230det,det,AtkiJo01,tackles_loss,1,,,,,
player,201812230det,det,AtkiJo01,qb_hits,1,,,,,
player,201812230det,det,AtkiJo01,fumbles_rec,0,,,,,
player,201812230det,det,AtkiJo01,fumbles_rec_yds,0,,,,,
player,201812230det,det,AtkiJo01,fumbles_rec_td,0,,,,,
player,201812230det,det,AtkiJo01,fumbles_forced,0,,,,,
player,201812230det,det,BellNi01,def_int,0,,,,,
player,201812230det,det,BellNi01,def_int_yds,0,,,,,
player,201812230det,det,BellNi01,def_int_td,0,,,,,
player,201812230det,det,BellNi01,def_int_long,0,,,,,
player,201812230det,det,BellNi01,pass_defended,0,,,,,
player,201812230det,det,BellNi01,sacks,0.0,,,,,
player,201812230det,det,BellNi01,tackles_combined,2,,,,,
player,201812230det,det,BellNi01,tackles_solo,1,,,,,
player,201812230det,det,BellNi01,tackles_assists,1,,,,,
player,201812230det,det,BellNi01,tackles_loss,0,,,,,
player,201812230det,det,BellNi01,qb_hits,0,,,,,
player,201812230det,det,BellNi01,fumbles_rec,0,,,,,
player,201812230det,det,BellNi01,fumbles_rec_yds,0,,,,,
player,201812230det,det,BellNi01,fumbles_rec_td,0,,,,,
player,201812230det,det,BellNi01,fumbles_forced,0,,,,,
player,201812230det,det,KennDe00,def_int,0,,,,,
player,201812230det,det,KennDe00,def_int_yds,0,,,,,
player,201812230det,det,KennDe00,def_int_td,0,,,,,
player,201812230det,det,KennDe00,def_int_long,0,,,,,
player,201812230det,det,KennDe00,pass_defended,0,,,,,
player,201812230det,det,KennDe00,sacks,0.0,,,,,
player,201812230det,det,KennDe00,tackles_combined,2,,,,,
player,201812230det,det,KennDe00,tackles_solo,0,,,,,
player,201812230det,det,KennDe00,tackles_assists,2,,,,,
player,201812230det,det,KennDe00,tackles_loss,0,,,,,
player,201812230det,det,KennDe00,qb_hits,0,,,,,
player,201812230det,det,KennDe00,fumbles_rec,0,,,,,
player,201812230det,det,KennDe00,fumbles_rec_yds,0,,,,,
player,201812230det,det,KennDe00,fumbles_rec_td,0,,,,,
player,201812230det,det,KennDe00,fumbles_forced,0,,,,,
player,201812230det,det,FordMi01,def_int,0,,,,,
player,201812230det,det,FordMi01,def_int_yds,0,,,,,
player,201812230det,det,FordMi01,def_int_td,0,,,,,
player,201812230det,det,FordMi01,def_int_long,0,,,,,
player,201812230det,det,FordMi01,pass_defended,0,,,,,
player,201812230det,det,FordMi01,sacks,0.0,,,,,
player,201812230det,det,FordMi01,tackles_combined,1,,,,,
player,201812230det,det,FordMi01,tackles_solo,1,,,,,
player,201812230det,det,FordMi01,tackles_assists,0,,,,,
player,201812230det,det,FordMi01,tackles_loss,0,,,,,
player,201812230det,det,FordMi01,qb_hits,0,,,,,
player,201812230det,det,FordMi01,fumbles_rec,0,,,,,
player,201812230det,det,FordMi01,fumbles_rec_yds,0,,,,,
player,201812230det,det,FordMi01,fumbles_rec_td,0,,,,,
player,201812230det,det,FordMi01,fumbles_forced,0,,,,,
player,201812230det,det,LeexEr00,def_int,0,,,,,
player,201812230det,det,LeexEr00,def_int_yds,0,,,,,
player,201812230det,det,LeexEr00,def_int_td,0,,,,,
player,201812230det,det,LeexEr00,def_int_long,0,,,,,
player,201812230det,det,LeexEr00,pass_defended,0,,,,,
player,201812230det,det,LeexEr00,sacks,0.0,,,,,
player,201812230det,det,LeexEr00,tackles_combined,1,,,,,
player,201812230det,det,LeexEr00,tackles_solo,1,,,,,
player,201812230det,det,LeexEr00,tackles_assists,0,,,,,
player,201812230det,det,LeexEr00,tackles_loss,0,,,,,
player,201812230det,det,LeexEr00,qb_hits,0,,,,,
player,201812230det,det,LeexEr00,fumbles_rec,0,,,,,
player,201812230det,det,LeexEr00,fumbles_rec_yds,0,,,,,
player,201812230det,det,LeexEr00,fumbles_rec_td,0,,,,,
player,201812230det,det,LeexEr00,fumbles_forced,0,,,,,
player,201812230det,det,RobiAS00,def_int,0,,,,,
player,201812230det,det,RobiAS00,def_int_yds,0,,,,,
player,201812230det,det,RobiAS00,def_int_td,0,,,,,
player,201812230det,det,RobiAS00,def_int_long,0,,,,,
player,201812230det,det,RobiAS00,pass_defended,0,,,,,
player,201812230det,det,RobiAS00,sacks,0.0,,,,,
player,201812230det,det,RobiAS00,tackles_combined,1,,,,,
player,201812230det,det,RobiAS00,tackles_solo,1,,,,,
player,201812230det,det,RobiAS00,tackles_assists,0,,,,,
player,201812230det,det,RobiAS00,tackles_loss,0,,,,,
player,201812230det,det,RobiAS00,qb_hits,0,,,,,
player,201812230det,det,RobiAS00,fumbles_rec,0,,,,,
player,201812230det,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201812230det,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201812230det,det,RobiAS00,fumbles_forced,0,,,,,
player,201812230det,det,SheaDe00,def_int,0,,,,,
player,201812230det,det,SheaDe00,def_int_yds,0,,,,,
player,201812230det,det,SheaDe00,def_int_td,0,,,,,
player,201812230det,det,SheaDe00,def_int_long,0,,,,,
player,201812230det,det,SheaDe00,pass_defended,0,,,,,
player,201812230det,det,SheaDe00,sacks,0.0,,,,,
player,201812230det,det,SheaDe00,tackles_combined,1,,,,,
player,201812230det,det,SheaDe00,tackles_solo,0,,,,,
player,201812230det,det,SheaDe00,tackles_assists,1,,,,,
player,201812230det,det,SheaDe00,tackles_loss,0,,,,,
player,201812230det,det,SheaDe00,qb_hits,0,,,,,
player,201812230det,det,SheaDe00,fumbles_rec,0,,,,,
player,201812230det,det,SheaDe00,fumbles_rec_yds,0,,,,,
player,201812230det,det,SheaDe00,fumbles_rec_td,0,,,,,
player,201812230det,det,SheaDe00,fumbles_forced,0,,,,,
player,201812230det,det,ZennZa00,def_int,0,,,,,
player,201812230det,det,ZennZa00,def_int_yds,0,,,,,
player,201812230det,det,ZennZa00,def_int_td,0,,,,,
player,201812230det,det,ZennZa00,def_int_long,0,,,,,
player,201812230det,det,ZennZa00,pass_defended,0,,,,,
player,201812230det,det,ZennZa00,sacks,0.0,,,,,
player,201812230det,det,ZennZa00,tackles_combined,1,,,,,
player,201812230det,det,ZennZa00,tackles_solo,1,,,,,
player,201812230det,det,ZennZa00,tackles_assists,0,,,,,
player,201812230det,det,ZennZa00,tackles_loss,0,,,,,
player,201812230det,det,ZennZa00,qb_hits,0,,,,,
player,201812230det,det,ZennZa00,fumbles_rec,0,,,,,
player,201812230det,det,ZennZa00,fumbles_rec_yds,0,,,,,
player,201812230det,det,ZennZa00,fumbles_rec_td,0,,,,,
player,201812230det,det,ZennZa00,fumbles_forced,0,,,,,
player,201812230det,det,AgneJa00,def_int,0,,,,,
player,201812230det,det,AgneJa00,def_int_yds,0,,,,,
player,201812230det,det,AgneJa00,def_int_td,0,,,,,
player,201812230det,det,AgneJa00,def_int_long,0,,,,,
player,201812230det,det,AgneJa00,pass_defended,0,,,,,
player,201812230det,det,AgneJa00,sacks,0.0,,,,,
player,201812230det,det,AgneJa00,tackles_combined,0,,,,,
