game,2018,11,20181118,201811180atl,dal,"Dallas Cowboys",22,atl,"Atlanta Falcons",19
player,201811180atl,dal,AwuzCh00,fumbles_rec_td,0,,,,,
player,201811180atl,dal,AwuzCh00,fumbles_forced,0,,,,,
player,201811180atl,dal,JoneBy00,def_int,0,,,,,
player,201811180atl,dal,JoneBy00,def_int_yds,0,,,,,
player,201811180atl,dal,JoneBy00,def_int_td,0,,,,,
player,201811180atl,dal,JoneBy00,def_int_long,0,,,,,
player,201811180atl,dal,JoneBy00,pass_defended,1,,,,,
player,201811180atl,dal,JoneBy00,sacks,0.0,,,,,
player,201811180atl,dal,JoneBy00,tackles_combined,7,,,,,
player,201811180atl,dal,JoneBy00,tackles_solo,5,,,,,
player,201811180atl,dal,JoneBy00,tackles_assists,2,,,,,
player,201811180atl,dal,JoneBy00,tackles_loss,1,,,,,
player,201811180atl,dal,JoneBy00,qb_hits,0,,,,,
player,201811180atl,dal,JoneBy00,fumbles_rec,0,,,,,
player,201811180atl,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201811180atl,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201811180atl,dal,JoneBy00,fumbles_forced,0,,,,,
player,201811180atl,dal,BrowAn02,def_int,0,,,,,
player,201811180atl,dal,BrowAn02,def_int_yds,0,,,,,
player,201811180atl,dal,BrowAn02,def_int_td,0,,,,,
player,201811180atl,dal,BrowAn02,def_int_long,0,,,,,
player,201811180atl,dal,BrowAn02,pass_defended,0,,,,,
player,201811180atl,dal,BrowAn02,sacks,0.0,,,,,
player,201811180atl,dal,BrowAn02,tackles_combined,3,,,,,
player,201811180atl,dal,BrowAn02,tackles_solo,3,,,,,
player,201811180atl,dal,BrowAn02,tackles_assists,0,,,,,
player,201811180atl,dal,BrowAn02,tackles_loss,0,,,,,
player,201811180atl,dal,BrowAn02,qb_hits,0,,,,,
player,201811180atl,dal,BrowAn02,fumbles_rec,0,,,,,
player,201811180atl,dal,BrowAn02,fumbles_rec_yds,0,,,,,
player,201811180atl,dal,BrowAn02,fumbles_rec_td,0,,,,,
player,201811180atl,dal,BrowAn02,fumbles_forced,0,,,,,
player,201811180atl,dal,HeatJe00,def_int,0,,,,,
player,201811180atl,dal,HeatJe00,def_int_yds,0,,,,,
player,201811180atl,dal,HeatJe00,def_int_td,0,,,,,
player,201811180atl,dal,HeatJe00,def_int_long,0,,,,,
player,201811180atl,dal,HeatJe00,pass_defended,0,,,,,
player,201811180atl,dal,HeatJe00,sacks,0.0,,,,,
player,201811180atl,dal,HeatJe00,tackles_combined,3,,,,,
player,201811180atl,dal,HeatJe00,tackles_solo,2,,,,,
player,201811180atl,dal,HeatJe00,tackles_assists,1,,,,,
player,201811180atl,dal,HeatJe00,tackles_loss,0,,,,,
player,201811180atl,dal,HeatJe00,qb_hits,0,,,,,
player,201811180atl,dal,HeatJe00,fumbles_rec,0,,,,,
player,201811180atl,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201811180atl,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201811180atl,dal,HeatJe00,fumbles_forced,0,,,,,
player,201811180atl,dal,WilsDa02,def_int,0,,,,,
player,201811180atl,dal,WilsDa02,def_int_yds,0,,,,,
player,201811180atl,dal,WilsDa02,def_int_td,0,,,,,
player,201811180atl,dal,WilsDa02,def_int_long,0,,,,,
player,201811180atl,dal,WilsDa02,pass_defended,0,,,,,
player,201811180atl,dal,WilsDa02,sacks,0.0,,,,,
player,201811180atl,dal,WilsDa02,tackles_combined,3,,,,,
player,201811180atl,dal,WilsDa02,tackles_solo,2,,,,,
player,201811180atl,dal,WilsDa02,tackles_assists,1,,,,,
player,201811180atl,dal,WilsDa02,tackles_loss,0,,,,,
player,201811180atl,dal,WilsDa02,qb_hits,1,,,,,
player,201811180atl,dal,WilsDa02,fumbles_rec,0,,,,,
player,201811180atl,dal,WilsDa02,fumbles_rec_yds,0,,,,,
player,201811180atl,dal,WilsDa02,fumbles_rec_td,0,,,,,
player,201811180atl,dal,WilsDa02,fumbles_forced,0,,,,,
player,201811180atl,dal,BrowNo00,def_int,0,,,,,
player,201811180atl,dal,BrowNo00,def_int_yds,0,,,,,
player,201811180atl,dal,BrowNo00,def_int_td,0,,,,,
player,201811180atl,dal,BrowNo00,def_int_long,0,,,,,
player,201811180atl,dal,BrowNo00,pass_defended,0,,,,,
player,201811180atl,dal,BrowNo00,sacks,0.0,,,,,
player,201811180atl,dal,BrowNo00,tackles_combined,2,,,,,
player,201811180atl,dal,BrowNo00,tackles_solo,2,,,,,
player,201811180atl,dal,BrowNo00,tackles_assists,0,,,,,
player,201811180atl,dal,BrowNo00,tackles_loss,0,,,,,
player,201811180atl,dal,BrowNo00,qb_hits,0,,,,,
player,201811180atl,dal,BrowNo00,fumbles_rec,0,,,,,
player,201811180atl,dal,BrowNo00,fumbles_rec_yds,0,,,,,
player,201811180atl,dal,BrowNo00,fumbles_rec_td,0,,,,,
player,201811180atl,dal,BrowNo00,fumbles_forced,0,,,,,
player,201811180atl,dal,CollMa00,def_int,0,,,,,
player,201811180atl,dal,CollMa00,def_int_yds,0,,,,,
player,201811180atl,dal,CollMa00,def_int_td,0,,,,,
player,201811180atl,dal,CollMa00,def_int_long,0,,,,,
player,201811180atl,dal,CollMa00,pass_defended,0,,,,,
player,201811180atl,dal,CollMa00,sacks,0.0,,,,,
player,201811180atl,dal,CollMa00,tackles_combined,2,,,,,
player,201811180atl,dal,CollMa00,tackles_solo,2,,,,,
player,201811180atl,dal,CollMa00,tackles_assists,0,,,,,
player,201811180atl,dal,CollMa00,tackles_loss,1,,,,,
player,201811180atl,dal,CollMa00,qb_hits,0,,,,,
player,201811180atl,dal,CollMa00,fumbles_rec,0,,,,,
player,201811180atl,dal,CollMa00,fumbles_rec_yds,0,,,,,
player,201811180atl,dal,CollMa00,fumbles_rec_td,0,,,,,
player,201811180atl,dal,CollMa00,fumbles_forced,0,,,,,
player,201811180atl,dal,SmitJa05,def_int,0,,,,,
player,201811180atl,dal,SmitJa05,def_int_yds,0,,,,,
player,201811180atl,dal,SmitJa05,def_int_td,0,,,,,
player,201811180atl,dal,SmitJa05,def_int_long,0,,,,,
player,201811180atl,dal,SmitJa05,pass_defended,0,,,,,
player,201811180atl,dal,SmitJa05,sacks,0.0,,,,,
player,201811180atl,dal,SmitJa05,tackles_combined,2,,,,,
player,201811180atl,dal,SmitJa05,tackles_solo,0,,,,,
player,201811180atl,dal,SmitJa05,tackles_assists,2,,,,,
player,201811180atl,dal,SmitJa05,tackles_loss,0,,,,,
player,201811180atl,dal,SmitJa05,qb_hits,0,,,,,
player,201811180atl,dal,SmitJa05,fumbles_rec,0,,,,,
player,201811180atl,dal,SmitJa05,fumbles_rec_yds,0,,,,,
player,201811180atl,dal,SmitJa05,fumbles_rec_td,0,,,,,
player,201811180atl,dal,SmitJa05,fumbles_forced,0,,,,,
player,201811180atl,dal,ArmsDo00,def_int,0,,,,,
player,201811180atl,dal,ArmsDo00,def_int_yds,0,,,,,
player,201811180atl,dal,ArmsDo00,def_int_td,0,,,,,
player,201811180atl,dal,ArmsDo00,def_int_long,0,,,,,
player,201811180atl,dal,ArmsDo00,pass_defended,0,,,,,
player,201811180atl,dal,ArmsDo00,sacks,0.0,,,,,
player,201811180atl,dal,ArmsDo00,tackles_combined,1,,,,,
player,201811180atl,dal,ArmsDo00,tackles_solo,1,,,,,
player,201811180atl,dal,ArmsDo00,tackles_assists,0,,,,,
player,201811180atl,dal,ArmsDo00,tackles_loss,0,,,,,
player,201811180atl,dal,ArmsDo00,qb_hits,0,,,,,
player,201811180atl,dal,ArmsDo00,fumbles_rec,0,,,,,
player,201811180atl,dal,ArmsDo00,fumbles_rec_yds,0,,,,,
player,201811180atl,dal,ArmsDo00,fumbles_rec_td,0,,,,,
player,201811180atl,dal,ArmsDo00,fumbles_forced,0,,,,,
player,201811180atl,dal,FrazKa00,def_int,0,,,,,
player,201811180atl,dal,FrazKa00,def_int_yds,0,,,,,
player,201811180atl,dal,FrazKa00,def_int_td,0,,,,,
player,201811180atl,dal,FrazKa00,def_int_long,0,,,,,
player,201811180atl,dal,FrazKa00,pass_defended,0,,,,,
player,201811180atl,dal,FrazKa00,sacks,0.0,,,,,
player,201811180atl,dal,FrazKa00,tackles_combined,1,,,,,
player,201811180atl,dal,FrazKa00,tackles_solo,1,,,,,
player,201811180atl,dal,FrazKa00,tackles_assists,0,,,,,
player,201811180atl,dal,FrazKa00,tackles_loss,0,,,,,
player,201811180atl,dal,FrazKa00,qb_hits,0,,,,,
player,201811180atl,dal,FrazKa00,fumbles_rec,0,,,,,
player,201811180atl,dal,FrazKa00,fumbles_rec_yds,0,,,,,
player,201811180atl,dal,FrazKa00,fumbles_rec_td,0,,,,,
player,201811180atl,dal,FrazKa00,fumbles_forced,0,,,,,
player,201811180atl,dal,LenoLa00,def_int,0,,,,,
player,201811180atl,dal,LenoLa00,def_int_yds,0,,,,,
player,201811180atl,dal,LenoLa00,def_int_td,0,,,,,
player,201811180atl,dal,LenoLa00,def_int_long,0,,,,,
player,201811180atl,dal,LenoLa00,pass_defended,0,,,,,
player,201811180atl,dal,LenoLa00,sacks,0.0,,,,,
player,201811180atl,dal,LenoLa00,tackles_combined,1,,,,,
player,201811180atl,dal,LenoLa00,tackles_solo,1,,,,,
player,201811180atl,dal,LenoLa00,tackles_assists,0,,,,,
player,201811180atl,dal,LenoLa00,tackles_loss,0,,,,,
player,201811180atl,dal,LenoLa00,qb_hits,0,,,,,
player,201811180atl,dal,LenoLa00,fumbles_rec,0,,,,,
player,201811180atl,dal,LenoLa00,fumbles_rec_yds,0,,,,,
player,201811180atl,dal,LenoLa00,fumbles_rec_td,0,,,,,
player,201811180atl,dal,LenoLa00,fumbles_forced,0,,,,,
player,201811180atl,dal,ReidCa00,def_int,0,,,,,
player,201811180atl,dal,ReidCa00,def_int_yds,0,,,,,
player,201811180atl,dal,ReidCa00,def_int_td,0,,,,,
player,201811180atl,dal,ReidCa00,def_int_long,0,,,,,
player,201811180atl,dal,ReidCa00,pass_defended,0,,,,,
player,201811180atl,dal,ReidCa00,sacks,0.0,,,,,
player,201811180atl,dal,ReidCa00,tackles_combined,1,,,,,
player,201811180atl,dal,ReidCa00,tackles_solo,1,,,,,
player,201811180atl,dal,ReidCa00,tackles_assists,0,,,,,
player,201811180atl,dal,ReidCa00,tackles_loss,0,,,,,
player,201811180atl,dal,ReidCa00,qb_hits,0,,,,,
player,201811180atl,dal,ReidCa00,fumbles_rec,0,,,,,
player,201811180atl,dal,ReidCa00,fumbles_rec_yds,0,,,,,
player,201811180atl,dal,ReidCa00,fumbles_rec_td,0,,,,,
player,201811180atl,dal,ReidCa00,fumbles_forced,0,,,,,
player,201811180atl,atl,BeasVi00,def_int,0,,,,,
player,201811180atl,atl,BeasVi00,def_int_yds,0,,,,,
player,201811180atl,atl,BeasVi00,def_int_td,0,,,,,
player,201811180atl,atl,BeasVi00,def_int_long,0,,,,,
player,201811180atl,atl,BeasVi00,pass_defended,0,,,,,
player,201811180atl,atl,BeasVi00,sacks,2.0,,,,,
player,201811180atl,atl,BeasVi00,tackles_combined,3,,,,,
player,201811180atl,atl,BeasVi00,tackles_solo,3,,,,,
player,201811180atl,atl,BeasVi00,tackles_assists,0,,,,,
player,201811180atl,atl,BeasVi00,tackles_loss,2,,,,,
player,201811180atl,atl,BeasVi00,qb_hits,2,,,,,
player,201811180atl,atl,BeasVi00,fumbles_rec,0,,,,,
player,201811180atl,atl,BeasVi00,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,BeasVi00,fumbles_rec_td,0,,,,,
player,201811180atl,atl,BeasVi00,fumbles_forced,0,,,,,
player,201811180atl,atl,OluoFo00,def_int,0,,,,,
player,201811180atl,atl,OluoFo00,def_int_yds,0,,,,,
player,201811180atl,atl,OluoFo00,def_int_td,0,,,,,
player,201811180atl,atl,OluoFo00,def_int_long,0,,,,,
player,201811180atl,atl,OluoFo00,pass_defended,0,,,,,
player,201811180atl,atl,OluoFo00,sacks,0.0,,,,,
player,201811180atl,atl,OluoFo00,tackles_combined,10,,,,,
player,201811180atl,atl,OluoFo00,tackles_solo,6,,,,,
player,201811180atl,atl,OluoFo00,tackles_assists,4,,,,,
player,201811180atl,atl,OluoFo00,tackles_loss,0,,,,,
player,201811180atl,atl,OluoFo00,qb_hits,0,,,,,
player,201811180atl,atl,OluoFo00,fumbles_rec,0,,,,,
player,201811180atl,atl,OluoFo00,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,OluoFo00,fumbles_rec_td,0,,,,,
player,201811180atl,atl,OluoFo00,fumbles_forced,0,,,,,
player,201811180atl,atl,CampDe00,def_int,0,,,,,
player,201811180atl,atl,CampDe00,def_int_yds,0,,,,,
player,201811180atl,atl,CampDe00,def_int_td,0,,,,,
player,201811180atl,atl,CampDe00,def_int_long,0,,,,,
player,201811180atl,atl,CampDe00,pass_defended,0,,,,,
player,201811180atl,atl,CampDe00,sacks,0.0,,,,,
player,201811180atl,atl,CampDe00,tackles_combined,6,,,,,
player,201811180atl,atl,CampDe00,tackles_solo,3,,,,,
player,201811180atl,atl,CampDe00,tackles_assists,3,,,,,
player,201811180atl,atl,CampDe00,tackles_loss,0,,,,,
player,201811180atl,atl,CampDe00,qb_hits,0,,,,,
player,201811180atl,atl,CampDe00,fumbles_rec,0,,,,,
player,201811180atl,atl,CampDe00,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,CampDe00,fumbles_rec_td,0,,,,,
player,201811180atl,atl,CampDe00,fumbles_forced,0,,,,,
player,201811180atl,atl,RileDu00,def_int,0,,,,,
player,201811180atl,atl,RileDu00,def_int_yds,0,,,,,
player,201811180atl,atl,RileDu00,def_int_td,0,,,,,
player,201811180atl,atl,RileDu00,def_int_long,0,,,,,
player,201811180atl,atl,RileDu00,pass_defended,0,,,,,
player,201811180atl,atl,RileDu00,sacks,0.0,,,,,
player,201811180atl,atl,RileDu00,tackles_combined,6,,,,,
player,201811180atl,atl,RileDu00,tackles_solo,3,,,,,
player,201811180atl,atl,RileDu00,tackles_assists,3,,,,,
player,201811180atl,atl,RileDu00,tackles_loss,0,,,,,
player,201811180atl,atl,RileDu00,qb_hits,0,,,,,
player,201811180atl,atl,RileDu00,fumbles_rec,0,,,,,
player,201811180atl,atl,RileDu00,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,RileDu00,fumbles_rec_td,0,,,,,
player,201811180atl,atl,RileDu00,fumbles_forced,0,,,,,
player,201811180atl,atl,AlfoRo00,def_int,0,,,,,
player,201811180atl,atl,AlfoRo00,def_int_yds,0,,,,,
player,201811180atl,atl,AlfoRo00,def_int_td,0,,,,,
player,201811180atl,atl,AlfoRo00,def_int_long,0,,,,,
player,201811180atl,atl,AlfoRo00,pass_defended,2,,,,,
player,201811180atl,atl,AlfoRo00,sacks,0.0,,,,,
player,201811180atl,atl,AlfoRo00,tackles_combined,5,,,,,
player,201811180atl,atl,AlfoRo00,tackles_solo,4,,,,,
player,201811180atl,atl,AlfoRo00,tackles_assists,1,,,,,
player,201811180atl,atl,AlfoRo00,tackles_loss,0,,,,,
player,201811180atl,atl,AlfoRo00,qb_hits,0,,,,,
player,201811180atl,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201811180atl,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201811180atl,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201811180atl,atl,KazeDa00,def_int,0,,,,,
player,201811180atl,atl,KazeDa00,def_int_yds,0,,,,,
player,201811180atl,atl,KazeDa00,def_int_td,0,,,,,
player,201811180atl,atl,KazeDa00,def_int_long,0,,,,,
player,201811180atl,atl,KazeDa00,pass_defended,0,,,,,
player,201811180atl,atl,KazeDa00,sacks,0.0,,,,,
player,201811180atl,atl,KazeDa00,tackles_combined,5,,,,,
player,201811180atl,atl,KazeDa00,tackles_solo,2,,,,,
player,201811180atl,atl,KazeDa00,tackles_assists,3,,,,,
player,201811180atl,atl,KazeDa00,tackles_loss,0,,,,,
player,201811180atl,atl,KazeDa00,qb_hits,0,,,,,
player,201811180atl,atl,KazeDa00,fumbles_rec,0,,,,,
player,201811180atl,atl,KazeDa00,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,KazeDa00,fumbles_rec_td,0,,,,,
player,201811180atl,atl,KazeDa00,fumbles_forced,0,,,,,
player,201811180atl,atl,TrufDe00,def_int,0,,,,,
player,201811180atl,atl,TrufDe00,def_int_yds,0,,,,,
player,201811180atl,atl,TrufDe00,def_int_td,0,,,,,
player,201811180atl,atl,TrufDe00,def_int_long,0,,,,,
player,201811180atl,atl,TrufDe00,pass_defended,1,,,,,
player,201811180atl,atl,TrufDe00,sacks,0.0,,,,,
player,201811180atl,atl,TrufDe00,tackles_combined,5,,,,,
player,201811180atl,atl,TrufDe00,tackles_solo,3,,,,,
player,201811180atl,atl,TrufDe00,tackles_assists,2,,,,,
player,201811180atl,atl,TrufDe00,tackles_loss,0,,,,,
player,201811180atl,atl,TrufDe00,qb_hits,0,,,,,
player,201811180atl,atl,TrufDe00,fumbles_rec,0,,,,,
player,201811180atl,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201811180atl,atl,TrufDe00,fumbles_forced,0,,,,,
player,201811180atl,atl,RichJo00,def_int,0,,,,,
player,201811180atl,atl,RichJo00,def_int_yds,0,,,,,
player,201811180atl,atl,RichJo00,def_int_td,0,,,,,
player,201811180atl,atl,RichJo00,def_int_long,0,,,,,
player,201811180atl,atl,RichJo00,pass_defended,1,,,,,
player,201811180atl,atl,RichJo00,sacks,0.0,,,,,
player,201811180atl,atl,RichJo00,tackles_combined,4,,,,,
player,201811180atl,atl,RichJo00,tackles_solo,3,,,,,
player,201811180atl,atl,RichJo00,tackles_assists,1,,,,,
player,201811180atl,atl,RichJo00,tackles_loss,0,,,,,
player,201811180atl,atl,RichJo00,qb_hits,0,,,,,
player,201811180atl,atl,RichJo00,fumbles_rec,0,,,,,
player,201811180atl,atl,RichJo00,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,RichJo00,fumbles_rec_td,0,,,,,
player,201811180atl,atl,RichJo00,fumbles_forced,0,,,,,
player,201811180atl,atl,JarrGr00,def_int,0,,,,,
player,201811180atl,atl,JarrGr00,def_int_yds,0,,,,,
player,201811180atl,atl,JarrGr00,def_int_td,0,,,,,
player,201811180atl,atl,JarrGr00,def_int_long,0,,,,,
player,201811180atl,atl,JarrGr00,pass_defended,0,,,,,
player,201811180atl,atl,JarrGr00,sacks,0.0,,,,,
player,201811180atl,atl,JarrGr00,tackles_combined,3,,,,,
player,201811180atl,atl,JarrGr00,tackles_solo,2,,,,,
player,201811180atl,atl,JarrGr00,tackles_assists,1,,,,,
player,201811180atl,atl,JarrGr00,tackles_loss,0,,,,,
player,201811180atl,atl,JarrGr00,qb_hits,2,,,,,
player,201811180atl,atl,JarrGr00,fumbles_rec,0,,,,,
player,201811180atl,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201811180atl,atl,JarrGr00,fumbles_forced,0,,,,,
player,201811180atl,atl,McClTe00,def_int,0,,,,,
player,201811180atl,atl,McClTe00,def_int_yds,0,,,,,
player,201811180atl,atl,McClTe00,def_int_td,0,,,,,
player,201811180atl,atl,McClTe00,def_int_long,0,,,,,
player,201811180atl,atl,McClTe00,pass_defended,0,,,,,
player,201811180atl,atl,McClTe00,sacks,0.0,,,,,
player,201811180atl,atl,McClTe00,tackles_combined,3,,,,,
player,201811180atl,atl,McClTe00,tackles_solo,0,,,,,
player,201811180atl,atl,McClTe00,tackles_assists,3,,,,,
player,201811180atl,atl,McClTe00,tackles_loss,0,,,,,
player,201811180atl,atl,McClTe00,qb_hits,0,,,,,
player,201811180atl,atl,McClTe00,fumbles_rec,0,,,,,
player,201811180atl,atl,McClTe00,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,McClTe00,fumbles_rec_td,0,,,,,
player,201811180atl,atl,McClTe00,fumbles_forced,0,,,,,
player,201811180atl,atl,NeasSh00,def_int,0,,,,,
player,201811180atl,atl,NeasSh00,def_int_yds,0,,,,,
player,201811180atl,atl,NeasSh00,def_int_td,0,,,,,
player,201811180atl,atl,NeasSh00,def_int_long,0,,,,,
player,201811180atl,atl,NeasSh00,pass_defended,0,,,,,
player,201811180atl,atl,NeasSh00,sacks,0.0,,,,,
player,201811180atl,atl,NeasSh00,tackles_combined,3,,,,,
player,201811180atl,atl,NeasSh00,tackles_solo,1,,,,,
player,201811180atl,atl,NeasSh00,tackles_assists,2,,,,,
player,201811180atl,atl,NeasSh00,tackles_loss,0,,,,,
player,201811180atl,atl,NeasSh00,qb_hits,0,,,,,
player,201811180atl,atl,NeasSh00,fumbles_rec,0,,,,,
player,201811180atl,atl,NeasSh00,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,NeasSh00,fumbles_rec_td,0,,,,,
player,201811180atl,atl,NeasSh00,fumbles_forced,0,,,,,
player,201811180atl,atl,CartBr00,def_int,0,,,,,
player,201811180atl,atl,CartBr00,def_int_yds,0,,,,,
player,201811180atl,atl,CartBr00,def_int_td,0,,,,,
player,201811180atl,atl,CartBr00,def_int_long,0,,,,,
player,201811180atl,atl,CartBr00,pass_defended,0,,,,,
player,201811180atl,atl,CartBr00,sacks,0.0,,,,,
player,201811180atl,atl,CartBr00,tackles_combined,2,,,,,
player,201811180atl,atl,CartBr00,tackles_solo,1,,,,,
player,201811180atl,atl,CartBr00,tackles_assists,1,,,,,
player,201811180atl,atl,CartBr00,tackles_loss,0,,,,,
player,201811180atl,atl,CartBr00,qb_hits,0,,,,,
player,201811180atl,atl,CartBr00,fumbles_rec,0,,,,,
player,201811180atl,atl,CartBr00,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,CartBr00,fumbles_rec_td,0,,,,,
player,201811180atl,atl,CartBr00,fumbles_forced,0,,,,,
player,201811180atl,atl,CrawJa00,def_int,0,,,,,
player,201811180atl,atl,CrawJa00,def_int_yds,0,,,,,
player,201811180atl,atl,CrawJa00,def_int_td,0,,,,,
player,201811180atl,atl,CrawJa00,def_int_long,0,,,,,
player,201811180atl,atl,CrawJa00,pass_defended,0,,,,,
player,201811180atl,atl,CrawJa00,sacks,0.0,,,,,
player,201811180atl,atl,CrawJa00,tackles_combined,2,,,,,
player,201811180atl,atl,CrawJa00,tackles_solo,2,,,,,
player,201811180atl,atl,CrawJa00,tackles_assists,0,,,,,
player,201811180atl,atl,CrawJa00,tackles_loss,0,,,,,
player,201811180atl,atl,CrawJa00,qb_hits,0,,,,,
player,201811180atl,atl,CrawJa00,fumbles_rec,0,,,,,
player,201811180atl,atl,CrawJa00,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,CrawJa00,fumbles_rec_td,0,,,,,
player,201811180atl,atl,CrawJa00,fumbles_forced,1,,,,,
player,201811180atl,atl,IrviBr00,def_int,0,,,,,
player,201811180atl,atl,IrviBr00,def_int_yds,0,,,,,
player,201811180atl,atl,IrviBr00,def_int_td,0,,,,,
player,201811180atl,atl,IrviBr00,def_int_long,0,,,,,
player,201811180atl,atl,IrviBr00,pass_defended,0,,,,,
player,201811180atl,atl,IrviBr00,sacks,0.0,,,,,
player,201811180atl,atl,IrviBr00,tackles_combined,2,,,,,
player,201811180atl,atl,IrviBr00,tackles_solo,1,,,,,
player,201811180atl,atl,IrviBr00,tackles_assists,1,,,,,
player,201811180atl,atl,IrviBr00,tackles_loss,0,,,,,
player,201811180atl,atl,IrviBr00,qb_hits,0,,,,,
player,201811180atl,atl,IrviBr00,fumbles_rec,0,,,,,
player,201811180atl,atl,IrviBr00,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,IrviBr00,fumbles_rec_td,0,,,,,
player,201811180atl,atl,IrviBr00,fumbles_forced,0,,,,,
player,201811180atl,atl,IshmKe00,def_int,0,,,,,
player,201811180atl,atl,IshmKe00,def_int_yds,0,,,,,
player,201811180atl,atl,IshmKe00,def_int_td,0,,,,,
player,201811180atl,atl,IshmKe00,def_int_long,0,,,,,
player,201811180atl,atl,IshmKe00,pass_defended,0,,,,,
player,201811180atl,atl,IshmKe00,sacks,0.0,,,,,
player,201811180atl,atl,IshmKe00,tackles_combined,2,,,,,
player,201811180atl,atl,IshmKe00,tackles_solo,1,,,,,
player,201811180atl,atl,IshmKe00,tackles_assists,1,,,,,
player,201811180atl,atl,IshmKe00,tackles_loss,0,,,,,
player,201811180atl,atl,IshmKe00,qb_hits,0,,,,,
player,201811180atl,atl,IshmKe00,fumbles_rec,0,,,,,
player,201811180atl,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201811180atl,atl,IshmKe00,fumbles_forced,0,,,,,
player,201811180atl,atl,McKiTa00,def_int,0,,,,,
player,201811180atl,atl,McKiTa00,def_int_yds,0,,,,,
player,201811180atl,atl,McKiTa00,def_int_td,0,,,,,
player,201811180atl,atl,McKiTa00,def_int_long,0,,,,,
player,201811180atl,atl,McKiTa00,pass_defended,0,,,,,
player,201811180atl,atl,McKiTa00,sacks,0.0,,,,,
player,201811180atl,atl,McKiTa00,tackles_combined,2,,,,,
player,201811180atl,atl,McKiTa00,tackles_solo,1,,,,,
player,201811180atl,atl,McKiTa00,tackles_assists,1,,,,,
player,201811180atl,atl,McKiTa00,tackles_loss,1,,,,,
player,201811180atl,atl,McKiTa00,qb_hits,1,,,,,
player,201811180atl,atl,McKiTa00,fumbles_rec,0,,,,,
player,201811180atl,atl,McKiTa00,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,McKiTa00,fumbles_rec_td,0,,,,,
player,201811180atl,atl,McKiTa00,fumbles_forced,0,,,,,
player,201811180atl,atl,PoolBr01,def_int,0,,,,,
player,201811180atl,atl,PoolBr01,def_int_yds,0,,,,,
player,201811180atl,atl,PoolBr01,def_int_td,0,,,,,
player,201811180atl,atl,PoolBr01,def_int_long,0,,,,,
player,201811180atl,atl,PoolBr01,pass_defended,0,,,,,
player,201811180atl,atl,PoolBr01,sacks,0.0,,,,,
player,201811180atl,atl,PoolBr01,tackles_combined,2,,,,,
player,201811180atl,atl,PoolBr01,tackles_solo,1,,,,,
player,201811180atl,atl,PoolBr01,tackles_assists,1,,,,,
player,201811180atl,atl,PoolBr01,tackles_loss,0,,,,,
player,201811180atl,atl,PoolBr01,qb_hits,0,,,,,
player,201811180atl,atl,PoolBr01,fumbles_rec,0,,,,,
player,201811180atl,atl,PoolBr01,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,PoolBr01,fumbles_rec_td,0,,,,,
player,201811180atl,atl,PoolBr01,fumbles_forced,0,,,,,
player,201811180atl,atl,ReedBr00,def_int,0,,,,,
player,201811180atl,atl,ReedBr00,def_int_yds,0,,,,,
player,201811180atl,atl,ReedBr00,def_int_td,0,,,,,
player,201811180atl,atl,ReedBr00,def_int_long,0,,,,,
player,201811180atl,atl,ReedBr00,pass_defended,0,,,,,
player,201811180atl,atl,ReedBr00,sacks,0.0,,,,,
player,201811180atl,atl,ReedBr00,tackles_combined,1,,,,,
player,201811180atl,atl,ReedBr00,tackles_solo,0,,,,,
player,201811180atl,atl,ReedBr00,tackles_assists,1,,,,,
player,201811180atl,atl,ReedBr00,tackles_loss,0,,,,,
player,201811180atl,atl,ReedBr00,qb_hits,1,,,,,
player,201811180atl,atl,ReedBr00,fumbles_rec,0,,,,,
player,201811180atl,atl,ReedBr00,fumbles_rec_yds,0,,,,,
player,201811180atl,atl,ReedBr00,fumbles_rec_td,0,,,,,
