game,2018,3,20180923,201809230rav,den,"Denver Broncos",14,rav,"Baltimore Ravens",27
player,201809230rav,den,StewDa00,fumbles_rec_yds,0,,,,,
player,201809230rav,den,StewDa00,fumbles_rec_td,0,,,,,
player,201809230rav,den,StewDa00,fumbles_forced,0,,,,,
player,201809230rav,den,DaviTo01,def_int,0,,,,,
player,201809230rav,den,DaviTo01,def_int_yds,0,,,,,
player,201809230rav,den,DaviTo01,def_int_td,0,,,,,
player,201809230rav,den,DaviTo01,def_int_long,0,,,,,
player,201809230rav,den,DaviTo01,pass_defended,0,,,,,
player,201809230rav,den,DaviTo01,sacks,0.0,,,,,
player,201809230rav,den,DaviTo01,tackles_combined,8,,,,,
player,201809230rav,den,DaviTo01,tackles_solo,4,,,,,
player,201809230rav,den,DaviTo01,tackles_assists,4,,,,,
player,201809230rav,den,DaviTo01,tackles_loss,0,,,,,
player,201809230rav,den,DaviTo01,qb_hits,0,,,,,
player,201809230rav,den,DaviTo01,fumbles_rec,0,,,,,
player,201809230rav,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201809230rav,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201809230rav,den,DaviTo01,fumbles_forced,0,,,,,
player,201809230rav,den,JeweJo00,def_int,0,,,,,
player,201809230rav,den,JeweJo00,def_int_yds,0,,,,,
player,201809230rav,den,JeweJo00,def_int_td,0,,,,,
player,201809230rav,den,JeweJo00,def_int_long,0,,,,,
player,201809230rav,den,JeweJo00,pass_defended,1,,,,,
player,201809230rav,den,JeweJo00,sacks,0.0,,,,,
player,201809230rav,den,JeweJo00,tackles_combined,8,,,,,
player,201809230rav,den,JeweJo00,tackles_solo,5,,,,,
player,201809230rav,den,JeweJo00,tackles_assists,3,,,,,
player,201809230rav,den,JeweJo00,tackles_loss,1,,,,,
player,201809230rav,den,JeweJo00,qb_hits,0,,,,,
player,201809230rav,den,JeweJo00,fumbles_rec,0,,,,,
player,201809230rav,den,JeweJo00,fumbles_rec_yds,0,,,,,
player,201809230rav,den,JeweJo00,fumbles_rec_td,0,,,,,
player,201809230rav,den,JeweJo00,fumbles_forced,0,,,,,
player,201809230rav,den,SimmJu00,def_int,0,,,,,
player,201809230rav,den,SimmJu00,def_int_yds,0,,,,,
player,201809230rav,den,SimmJu00,def_int_td,0,,,,,
player,201809230rav,den,SimmJu00,def_int_long,0,,,,,
player,201809230rav,den,SimmJu00,pass_defended,0,,,,,
player,201809230rav,den,SimmJu00,sacks,0.0,,,,,
player,201809230rav,den,SimmJu00,tackles_combined,5,,,,,
player,201809230rav,den,SimmJu00,tackles_solo,5,,,,,
player,201809230rav,den,SimmJu00,tackles_assists,0,,,,,
player,201809230rav,den,SimmJu00,tackles_loss,0,,,,,
player,201809230rav,den,SimmJu00,qb_hits,0,,,,,
player,201809230rav,den,SimmJu00,fumbles_rec,0,,,,,
player,201809230rav,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201809230rav,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201809230rav,den,SimmJu00,fumbles_forced,0,,,,,
player,201809230rav,den,WolfDe00,def_int,0,,,,,
player,201809230rav,den,WolfDe00,def_int_yds,0,,,,,
player,201809230rav,den,WolfDe00,def_int_td,0,,,,,
player,201809230rav,den,WolfDe00,def_int_long,0,,,,,
player,201809230rav,den,WolfDe00,pass_defended,2,,,,,
player,201809230rav,den,WolfDe00,sacks,0.0,,,,,
player,201809230rav,den,WolfDe00,tackles_combined,5,,,,,
player,201809230rav,den,WolfDe00,tackles_solo,4,,,,,
player,201809230rav,den,WolfDe00,tackles_assists,1,,,,,
player,201809230rav,den,WolfDe00,tackles_loss,0,,,,,
player,201809230rav,den,WolfDe00,qb_hits,0,,,,,
player,201809230rav,den,WolfDe00,fumbles_rec,0,,,,,
player,201809230rav,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201809230rav,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201809230rav,den,WolfDe00,fumbles_forced,0,,,,,
player,201809230rav,den,BarrSh00,def_int,0,,,,,
player,201809230rav,den,BarrSh00,def_int_yds,0,,,,,
player,201809230rav,den,BarrSh00,def_int_td,0,,,,,
player,201809230rav,den,BarrSh00,def_int_long,0,,,,,
player,201809230rav,den,BarrSh00,pass_defended,0,,,,,
player,201809230rav,den,BarrSh00,sacks,0.0,,,,,
player,201809230rav,den,BarrSh00,tackles_combined,4,,,,,
player,201809230rav,den,BarrSh00,tackles_solo,3,,,,,
player,201809230rav,den,BarrSh00,tackles_assists,1,,,,,
player,201809230rav,den,BarrSh00,tackles_loss,1,,,,,
player,201809230rav,den,BarrSh00,qb_hits,0,,,,,
player,201809230rav,den,BarrSh00,fumbles_rec,0,,,,,
player,201809230rav,den,BarrSh00,fumbles_rec_yds,0,,,,,
player,201809230rav,den,BarrSh00,fumbles_rec_td,0,,,,,
player,201809230rav,den,BarrSh00,fumbles_forced,0,,,,,
player,201809230rav,den,YiadIs00,def_int,0,,,,,
player,201809230rav,den,YiadIs00,def_int_yds,0,,,,,
player,201809230rav,den,YiadIs00,def_int_td,0,,,,,
player,201809230rav,den,YiadIs00,def_int_long,0,,,,,
player,201809230rav,den,YiadIs00,pass_defended,0,,,,,
player,201809230rav,den,YiadIs00,sacks,0.0,,,,,
player,201809230rav,den,YiadIs00,tackles_combined,4,,,,,
player,201809230rav,den,YiadIs00,tackles_solo,3,,,,,
player,201809230rav,den,YiadIs00,tackles_assists,1,,,,,
player,201809230rav,den,YiadIs00,tackles_loss,0,,,,,
player,201809230rav,den,YiadIs00,qb_hits,0,,,,,
player,201809230rav,den,YiadIs00,fumbles_rec,0,,,,,
player,201809230rav,den,YiadIs00,fumbles_rec_yds,0,,,,,
player,201809230rav,den,YiadIs00,fumbles_rec_td,0,,,,,
player,201809230rav,den,YiadIs00,fumbles_forced,0,,,,,
player,201809230rav,den,HarrCh01,def_int,0,,,,,
player,201809230rav,den,HarrCh01,def_int_yds,0,,,,,
player,201809230rav,den,HarrCh01,def_int_td,0,,,,,
player,201809230rav,den,HarrCh01,def_int_long,0,,,,,
player,201809230rav,den,HarrCh01,pass_defended,1,,,,,
player,201809230rav,den,HarrCh01,sacks,0.0,,,,,
player,201809230rav,den,HarrCh01,tackles_combined,3,,,,,
player,201809230rav,den,HarrCh01,tackles_solo,3,,,,,
player,201809230rav,den,HarrCh01,tackles_assists,0,,,,,
player,201809230rav,den,HarrCh01,tackles_loss,0,,,,,
player,201809230rav,den,HarrCh01,qb_hits,0,,,,,
player,201809230rav,den,HarrCh01,fumbles_rec,0,,,,,
player,201809230rav,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201809230rav,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201809230rav,den,HarrCh01,fumbles_forced,0,,,,,
player,201809230rav,den,HarrSh00,def_int,0,,,,,
player,201809230rav,den,HarrSh00,def_int_yds,0,,,,,
player,201809230rav,den,HarrSh00,def_int_td,0,,,,,
player,201809230rav,den,HarrSh00,def_int_long,0,,,,,
player,201809230rav,den,HarrSh00,pass_defended,0,,,,,
player,201809230rav,den,HarrSh00,sacks,0.0,,,,,
player,201809230rav,den,HarrSh00,tackles_combined,2,,,,,
player,201809230rav,den,HarrSh00,tackles_solo,1,,,,,
player,201809230rav,den,HarrSh00,tackles_assists,1,,,,,
player,201809230rav,den,HarrSh00,tackles_loss,0,,,,,
player,201809230rav,den,HarrSh00,qb_hits,0,,,,,
player,201809230rav,den,HarrSh00,fumbles_rec,0,,,,,
player,201809230rav,den,HarrSh00,fumbles_rec_yds,0,,,,,
player,201809230rav,den,HarrSh00,fumbles_rec_td,0,,,,,
player,201809230rav,den,HarrSh00,fumbles_forced,0,,,,,
player,201809230rav,den,JoneJo05,def_int,0,,,,,
player,201809230rav,den,JoneJo05,def_int_yds,0,,,,,
player,201809230rav,den,JoneJo05,def_int_td,0,,,,,
player,201809230rav,den,JoneJo05,def_int_long,0,,,,,
player,201809230rav,den,JoneJo05,pass_defended,0,,,,,
player,201809230rav,den,JoneJo05,sacks,0.0,,,,,
player,201809230rav,den,JoneJo05,tackles_combined,2,,,,,
player,201809230rav,den,JoneJo05,tackles_solo,2,,,,,
player,201809230rav,den,JoneJo05,tackles_assists,0,,,,,
player,201809230rav,den,JoneJo05,tackles_loss,0,,,,,
player,201809230rav,den,JoneJo05,qb_hits,0,,,,,
player,201809230rav,den,JoneJo05,fumbles_rec,0,,,,,
player,201809230rav,den,JoneJo05,fumbles_rec_yds,0,,,,,
player,201809230rav,den,JoneJo05,fumbles_rec_td,0,,,,,
player,201809230rav,den,JoneJo05,fumbles_forced,0,,,,,
player,201809230rav,den,KerrZa00,def_int,0,,,,,
player,201809230rav,den,KerrZa00,def_int_yds,0,,,,,
player,201809230rav,den,KerrZa00,def_int_td,0,,,,,
player,201809230rav,den,KerrZa00,def_int_long,0,,,,,
player,201809230rav,den,KerrZa00,pass_defended,0,,,,,
player,201809230rav,den,KerrZa00,sacks,0.0,,,,,
player,201809230rav,den,KerrZa00,tackles_combined,2,,,,,
player,201809230rav,den,KerrZa00,tackles_solo,1,,,,,
player,201809230rav,den,KerrZa00,tackles_assists,1,,,,,
player,201809230rav,den,KerrZa00,tackles_loss,0,,,,,
player,201809230rav,den,KerrZa00,qb_hits,0,,,,,
player,201809230rav,den,KerrZa00,fumbles_rec,0,,,,,
player,201809230rav,den,KerrZa00,fumbles_rec_yds,0,,,,,
player,201809230rav,den,KerrZa00,fumbles_rec_td,0,,,,,
player,201809230rav,den,KerrZa00,fumbles_forced,0,,,,,
player,201809230rav,den,MarsBr01,def_int,0,,,,,
player,201809230rav,den,MarsBr01,def_int_yds,0,,,,,
player,201809230rav,den,MarsBr01,def_int_td,0,,,,,
player,201809230rav,den,MarsBr01,def_int_long,0,,,,,
player,201809230rav,den,MarsBr01,pass_defended,0,,,,,
player,201809230rav,den,MarsBr01,sacks,0.0,,,,,
player,201809230rav,den,MarsBr01,tackles_combined,2,,,,,
player,201809230rav,den,MarsBr01,tackles_solo,1,,,,,
player,201809230rav,den,MarsBr01,tackles_assists,1,,,,,
player,201809230rav,den,MarsBr01,tackles_loss,0,,,,,
player,201809230rav,den,MarsBr01,qb_hits,0,,,,,
player,201809230rav,den,MarsBr01,fumbles_rec,0,,,,,
player,201809230rav,den,MarsBr01,fumbles_rec_yds,0,,,,,
player,201809230rav,den,MarsBr01,fumbles_rec_td,0,,,,,
player,201809230rav,den,MarsBr01,fumbles_forced,0,,,,,
player,201809230rav,den,MillVo00,def_int,0,,,,,
player,201809230rav,den,MillVo00,def_int_yds,0,,,,,
player,201809230rav,den,MillVo00,def_int_td,0,,,,,
player,201809230rav,den,MillVo00,def_int_long,0,,,,,
player,201809230rav,den,MillVo00,pass_defended,0,,,,,
player,201809230rav,den,MillVo00,sacks,0.0,,,,,
player,201809230rav,den,MillVo00,tackles_combined,2,,,,,
player,201809230rav,den,MillVo00,tackles_solo,2,,,,,
player,201809230rav,den,MillVo00,tackles_assists,0,,,,,
player,201809230rav,den,MillVo00,tackles_loss,0,,,,,
player,201809230rav,den,MillVo00,qb_hits,0,,,,,
player,201809230rav,den,MillVo00,fumbles_rec,0,,,,,
player,201809230rav,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201809230rav,den,MillVo00,fumbles_rec_td,0,,,,,
player,201809230rav,den,MillVo00,fumbles_forced,0,,,,,
player,201809230rav,den,ParkWi01,def_int,0,,,,,
player,201809230rav,den,ParkWi01,def_int_yds,0,,,,,
player,201809230rav,den,ParkWi01,def_int_td,0,,,,,
player,201809230rav,den,ParkWi01,def_int_long,0,,,,,
player,201809230rav,den,ParkWi01,pass_defended,0,,,,,
player,201809230rav,den,ParkWi01,sacks,0.0,,,,,
player,201809230rav,den,ParkWi01,tackles_combined,2,,,,,
player,201809230rav,den,ParkWi01,tackles_solo,1,,,,,
player,201809230rav,den,ParkWi01,tackles_assists,1,,,,,
player,201809230rav,den,ParkWi01,tackles_loss,0,,,,,
player,201809230rav,den,ParkWi01,qb_hits,0,,,,,
player,201809230rav,den,ParkWi01,fumbles_rec,0,,,,,
player,201809230rav,den,ParkWi01,fumbles_rec_yds,0,,,,,
player,201809230rav,den,ParkWi01,fumbles_rec_td,0,,,,,
player,201809230rav,den,ParkWi01,fumbles_forced,0,,,,,
player,201809230rav,den,RobyBr00,def_int,0,,,,,
player,201809230rav,den,RobyBr00,def_int_yds,0,,,,,
player,201809230rav,den,RobyBr00,def_int_td,0,,,,,
player,201809230rav,den,RobyBr00,def_int_long,0,,,,,
player,201809230rav,den,RobyBr00,pass_defended,0,,,,,
player,201809230rav,den,RobyBr00,sacks,0.0,,,,,
player,201809230rav,den,RobyBr00,tackles_combined,2,,,,,
player,201809230rav,den,RobyBr00,tackles_solo,2,,,,,
player,201809230rav,den,RobyBr00,tackles_assists,0,,,,,
player,201809230rav,den,RobyBr00,tackles_loss,0,,,,,
player,201809230rav,den,RobyBr00,qb_hits,0,,,,,
player,201809230rav,den,RobyBr00,fumbles_rec,0,,,,,
player,201809230rav,den,RobyBr00,fumbles_rec_yds,0,,,,,
player,201809230rav,den,RobyBr00,fumbles_rec_td,0,,,,,
player,201809230rav,den,RobyBr00,fumbles_forced,0,,,,,
player,201809230rav,den,GotsAd00,def_int,0,,,,,
player,201809230rav,den,GotsAd00,def_int_yds,0,,,,,
player,201809230rav,den,GotsAd00,def_int_td,0,,,,,
player,201809230rav,den,GotsAd00,def_int_long,0,,,,,
player,201809230rav,den,GotsAd00,pass_defended,1,,,,,
player,201809230rav,den,GotsAd00,sacks,0.0,,,,,
player,201809230rav,den,GotsAd00,tackles_combined,1,,,,,
player,201809230rav,den,GotsAd00,tackles_solo,1,,,,,
player,201809230rav,den,GotsAd00,tackles_assists,0,,,,,
player,201809230rav,den,GotsAd00,tackles_loss,1,,,,,
player,201809230rav,den,GotsAd00,qb_hits,1,,,,,
player,201809230rav,den,GotsAd00,fumbles_rec,0,,,,,
player,201809230rav,den,GotsAd00,fumbles_rec_yds,0,,,,,
player,201809230rav,den,GotsAd00,fumbles_rec_td,0,,,,,
player,201809230rav,den,GotsAd00,fumbles_forced,0,,,,,
player,201809230rav,den,JanoAn00,def_int,0,,,,,
player,201809230rav,den,JanoAn00,def_int_yds,0,,,,,
player,201809230rav,den,JanoAn00,def_int_td,0,,,,,
player,201809230rav,den,JanoAn00,def_int_long,0,,,,,
player,201809230rav,den,JanoAn00,pass_defended,0,,,,,
player,201809230rav,den,JanoAn00,sacks,0.0,,,,,
player,201809230rav,den,JanoAn00,tackles_combined,1,,,,,
player,201809230rav,den,JanoAn00,tackles_solo,1,,,,,
player,201809230rav,den,JanoAn00,tackles_assists,0,,,,,
player,201809230rav,den,JanoAn00,tackles_loss,0,,,,,
player,201809230rav,den,JanoAn00,qb_hits,0,,,,,
player,201809230rav,den,JanoAn00,fumbles_rec,0,,,,,
player,201809230rav,den,JanoAn00,fumbles_rec_yds,0,,,,,
player,201809230rav,den,JanoAn00,fumbles_rec_td,0,,,,,
player,201809230rav,den,JanoAn00,fumbles_forced,0,,,,,
player,201809230rav,den,PekoDo20,def_int,0,,,,,
player,201809230rav,den,PekoDo20,def_int_yds,0,,,,,
player,201809230rav,den,PekoDo20,def_int_td,0,,,,,
player,201809230rav,den,PekoDo20,def_int_long,0,,,,,
player,201809230rav,den,PekoDo20,pass_defended,0,,,,,
player,201809230rav,den,PekoDo20,sacks,0.0,,,,,
player,201809230rav,den,PekoDo20,tackles_combined,1,,,,,
player,201809230rav,den,PekoDo20,tackles_solo,0,,,,,
player,201809230rav,den,PekoDo20,tackles_assists,1,,,,,
player,201809230rav,den,PekoDo20,tackles_loss,0,,,,,
player,201809230rav,den,PekoDo20,qb_hits,0,,,,,
player,201809230rav,den,PekoDo20,fumbles_rec,0,,,,,
player,201809230rav,den,PekoDo20,fumbles_rec_yds,0,,,,,
player,201809230rav,den,PekoDo20,fumbles_rec_td,0,,,,,
player,201809230rav,den,PekoDo20,fumbles_forced,0,,,,,
player,201809230rav,den,SuttCo00,def_int,0,,,,,
player,201809230rav,den,SuttCo00,def_int_yds,0,,,,,
player,201809230rav,den,SuttCo00,def_int_td,0,,,,,
player,201809230rav,den,SuttCo00,def_int_long,0,,,,,
player,201809230rav,den,SuttCo00,pass_defended,0,,,,,
player,201809230rav,den,SuttCo00,sacks,0.0,,,,,
player,201809230rav,den,SuttCo00,tackles_combined,1,,,,,
player,201809230rav,den,SuttCo00,tackles_solo,1,,,,,
player,201809230rav,den,SuttCo00,tackles_assists,0,,,,,
player,201809230rav,den,SuttCo00,tackles_loss,0,,,,,
player,201809230rav,den,SuttCo00,qb_hits,0,,,,,
player,201809230rav,den,SuttCo00,fumbles_rec,0,,,,,
player,201809230rav,den,SuttCo00,fumbles_rec_yds,0,,,,,
player,201809230rav,den,SuttCo00,fumbles_rec_td,0,,,,,
player,201809230rav,den,SuttCo00,fumbles_forced,0,,,,,
player,201809230rav,den,ThomSh00,def_int,0,,,,,
player,201809230rav,den,ThomSh00,def_int_yds,0,,,,,
player,201809230rav,den,ThomSh00,def_int_td,0,,,,,
player,201809230rav,den,ThomSh00,def_int_long,0,,,,,
player,201809230rav,den,ThomSh00,pass_defended,0,,,,,
player,201809230rav,den,ThomSh00,sacks,0.0,,,,,
player,201809230rav,den,ThomSh00,tackles_combined,1,,,,,
player,201809230rav,den,ThomSh00,tackles_solo,0,,,,,
player,201809230rav,den,ThomSh00,tackles_assists,1,,,,,
player,201809230rav,den,ThomSh00,tackles_loss,0,,,,,
player,201809230rav,den,ThomSh00,qb_hits,0,,,,,
player,201809230rav,den,ThomSh00,fumbles_rec,0,,,,,
player,201809230rav,den,ThomSh00,fumbles_rec_yds,0,,,,,
player,201809230rav,den,ThomSh00,fumbles_rec_td,0,,,,,
player,201809230rav,den,ThomSh00,fumbles_forced,0,,,,,
player,201809230rav,rav,OnwuPa00,def_int,1,,,,,
player,201809230rav,rav,OnwuPa00,def_int_yds,33,,,,,
player,201809230rav,rav,OnwuPa00,def_int_td,0,,,,,
player,201809230rav,rav,OnwuPa00,def_int_long,33,,,,,
player,201809230rav,rav,OnwuPa00,pass_defended,1,,,,,
player,201809230rav,rav,OnwuPa00,sacks,0.0,,,,,
player,201809230rav,rav,OnwuPa00,tackles_combined,3,,,,,
player,201809230rav,rav,OnwuPa00,tackles_solo,2,,,,,
player,201809230rav,rav,OnwuPa00,tackles_assists,1,,,,,
player,201809230rav,rav,OnwuPa00,tackles_loss,0,,,,,
player,201809230rav,rav,OnwuPa00,qb_hits,0,,,,,
player,201809230rav,rav,OnwuPa00,fumbles_rec,0,,,,,
player,201809230rav,rav,OnwuPa00,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,OnwuPa00,fumbles_rec_td,0,,,,,
player,201809230rav,rav,OnwuPa00,fumbles_forced,0,,,,,
player,201809230rav,rav,SuggTe99,def_int,0,,,,,
player,201809230rav,rav,SuggTe99,def_int_yds,0,,,,,
player,201809230rav,rav,SuggTe99,def_int_td,0,,,,,
player,201809230rav,rav,SuggTe99,def_int_long,0,,,,,
player,201809230rav,rav,SuggTe99,pass_defended,0,,,,,
player,201809230rav,rav,SuggTe99,sacks,1.5,,,,,
player,201809230rav,rav,SuggTe99,tackles_combined,5,,,,,
player,201809230rav,rav,SuggTe99,tackles_solo,4,,,,,
player,201809230rav,rav,SuggTe99,tackles_assists,1,,,,,
player,201809230rav,rav,SuggTe99,tackles_loss,1,,,,,
player,201809230rav,rav,SuggTe99,qb_hits,2,,,,,
player,201809230rav,rav,SuggTe99,fumbles_rec,0,,,,,
player,201809230rav,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201809230rav,rav,SuggTe99,fumbles_forced,1,,,,,
player,201809230rav,rav,SmitZa00,def_int,0,,,,,
player,201809230rav,rav,SmitZa00,def_int_yds,0,,,,,
player,201809230rav,rav,SmitZa00,def_int_td,0,,,,,
player,201809230rav,rav,SmitZa00,def_int_long,0,,,,,
player,201809230rav,rav,SmitZa00,pass_defended,0,,,,,
player,201809230rav,rav,SmitZa00,sacks,1.0,,,,,
player,201809230rav,rav,SmitZa00,tackles_combined,2,,,,,
player,201809230rav,rav,SmitZa00,tackles_solo,1,,,,,
player,201809230rav,rav,SmitZa00,tackles_assists,1,,,,,
player,201809230rav,rav,SmitZa00,tackles_loss,1,,,,,
player,201809230rav,rav,SmitZa00,qb_hits,4,,,,,
player,201809230rav,rav,SmitZa00,fumbles_rec,0,,,,,
player,201809230rav,rav,SmitZa00,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,SmitZa00,fumbles_rec_td,0,,,,,
player,201809230rav,rav,SmitZa00,fumbles_forced,0,,,,,
player,201809230rav,rav,JudoMa00,def_int,0,,,,,
player,201809230rav,rav,JudoMa00,def_int_yds,0,,,,,
player,201809230rav,rav,JudoMa00,def_int_td,0,,,,,
player,201809230rav,rav,JudoMa00,def_int_long,0,,,,,
player,201809230rav,rav,JudoMa00,pass_defended,1,,,,,
player,201809230rav,rav,JudoMa00,sacks,0.5,,,,,
player,201809230rav,rav,JudoMa00,tackles_combined,1,,,,,
player,201809230rav,rav,JudoMa00,tackles_solo,0,,,,,
player,201809230rav,rav,JudoMa00,tackles_assists,1,,,,,
player,201809230rav,rav,JudoMa00,tackles_loss,0,,,,,
player,201809230rav,rav,JudoMa00,qb_hits,2,,,,,
player,201809230rav,rav,JudoMa00,fumbles_rec,0,,,,,
player,201809230rav,rav,JudoMa00,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,JudoMa00,fumbles_rec_td,0,,,,,
player,201809230rav,rav,JudoMa00,fumbles_forced,0,,,,,
player,201809230rav,rav,YounKe03,def_int,0,,,,,
player,201809230rav,rav,YounKe03,def_int_yds,0,,,,,
player,201809230rav,rav,YounKe03,def_int_td,0,,,,,
player,201809230rav,rav,YounKe03,def_int_long,0,,,,,
player,201809230rav,rav,YounKe03,pass_defended,0,,,,,
player,201809230rav,rav,YounKe03,sacks,0.0,,,,,
player,201809230rav,rav,YounKe03,tackles_combined,10,,,,,
player,201809230rav,rav,YounKe03,tackles_solo,8,,,,,
player,201809230rav,rav,YounKe03,tackles_assists,2,,,,,
player,201809230rav,rav,YounKe03,tackles_loss,1,,,,,
player,201809230rav,rav,YounKe03,qb_hits,0,,,,,
player,201809230rav,rav,YounKe03,fumbles_rec,0,,,,,
player,201809230rav,rav,YounKe03,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,YounKe03,fumbles_rec_td,0,,,,,
player,201809230rav,rav,YounKe03,fumbles_forced,0,,,,,
player,201809230rav,rav,CarrBr99,def_int,0,,,,,
player,201809230rav,rav,CarrBr99,def_int_yds,0,,,,,
player,201809230rav,rav,CarrBr99,def_int_td,0,,,,,
player,201809230rav,rav,CarrBr99,def_int_long,0,,,,,
player,201809230rav,rav,CarrBr99,pass_defended,0,,,,,
player,201809230rav,rav,CarrBr99,sacks,0.0,,,,,
player,201809230rav,rav,CarrBr99,tackles_combined,6,,,,,
player,201809230rav,rav,CarrBr99,tackles_solo,5,,,,,
player,201809230rav,rav,CarrBr99,tackles_assists,1,,,,,
player,201809230rav,rav,CarrBr99,tackles_loss,0,,,,,
player,201809230rav,rav,CarrBr99,qb_hits,0,,,,,
player,201809230rav,rav,CarrBr99,fumbles_rec,0,,,,,
player,201809230rav,rav,CarrBr99,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,CarrBr99,fumbles_rec_td,0,,,,,
player,201809230rav,rav,CarrBr99,fumbles_forced,0,,,,,
player,201809230rav,rav,JeffTo00,def_int,0,,,,,
player,201809230rav,rav,JeffTo00,def_int_yds,0,,,,,
player,201809230rav,rav,JeffTo00,def_int_td,0,,,,,
player,201809230rav,rav,JeffTo00,def_int_long,0,,,,,
player,201809230rav,rav,JeffTo00,pass_defended,0,,,,,
player,201809230rav,rav,JeffTo00,sacks,0.0,,,,,
player,201809230rav,rav,JeffTo00,tackles_combined,5,,,,,
player,201809230rav,rav,JeffTo00,tackles_solo,4,,,,,
player,201809230rav,rav,JeffTo00,tackles_assists,1,,,,,
player,201809230rav,rav,JeffTo00,tackles_loss,1,,,,,
player,201809230rav,rav,JeffTo00,qb_hits,0,,,,,
player,201809230rav,rav,JeffTo00,fumbles_rec,0,,,,,
player,201809230rav,rav,JeffTo00,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,JeffTo00,fumbles_rec_td,0,,,,,
player,201809230rav,rav,JeffTo00,fumbles_forced,0,,,,,
player,201809230rav,rav,LeviAn00,def_int,0,,,,,
player,201809230rav,rav,LeviAn00,def_int_yds,0,,,,,
player,201809230rav,rav,LeviAn00,def_int_td,0,,,,,
player,201809230rav,rav,LeviAn00,def_int_long,0,,,,,
player,201809230rav,rav,LeviAn00,pass_defended,0,,,,,
player,201809230rav,rav,LeviAn00,sacks,0.0,,,,,
player,201809230rav,rav,LeviAn00,tackles_combined,5,,,,,
player,201809230rav,rav,LeviAn00,tackles_solo,5,,,,,
player,201809230rav,rav,LeviAn00,tackles_assists,0,,,,,
player,201809230rav,rav,LeviAn00,tackles_loss,0,,,,,
player,201809230rav,rav,LeviAn00,qb_hits,0,,,,,
player,201809230rav,rav,LeviAn00,fumbles_rec,0,,,,,
player,201809230rav,rav,LeviAn00,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,LeviAn00,fumbles_rec_td,0,,,,,
player,201809230rav,rav,LeviAn00,fumbles_forced,0,,,,,
player,201809230rav,rav,WeddEr99,def_int,0,,,,,
player,201809230rav,rav,WeddEr99,def_int_yds,0,,,,,
player,201809230rav,rav,WeddEr99,def_int_td,0,,,,,
player,201809230rav,rav,WeddEr99,def_int_long,0,,,,,
player,201809230rav,rav,WeddEr99,pass_defended,0,,,,,
player,201809230rav,rav,WeddEr99,sacks,0.0,,,,,
player,201809230rav,rav,WeddEr99,tackles_combined,5,,,,,
player,201809230rav,rav,WeddEr99,tackles_solo,4,,,,,
player,201809230rav,rav,WeddEr99,tackles_assists,1,,,,,
player,201809230rav,rav,WeddEr99,tackles_loss,0,,,,,
player,201809230rav,rav,WeddEr99,qb_hits,1,,,,,
player,201809230rav,rav,WeddEr99,fumbles_rec,0,,,,,
player,201809230rav,rav,WeddEr99,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,WeddEr99,fumbles_rec_td,0,,,,,
player,201809230rav,rav,WeddEr99,fumbles_forced,0,,,,,
player,201809230rav,rav,YounTa01,def_int,0,,,,,
player,201809230rav,rav,YounTa01,def_int_yds,0,,,,,
player,201809230rav,rav,YounTa01,def_int_td,0,,,,,
player,201809230rav,rav,YounTa01,def_int_long,0,,,,,
player,201809230rav,rav,YounTa01,pass_defended,0,,,,,
player,201809230rav,rav,YounTa01,sacks,0.0,,,,,
player,201809230rav,rav,YounTa01,tackles_combined,3,,,,,
player,201809230rav,rav,YounTa01,tackles_solo,2,,,,,
player,201809230rav,rav,YounTa01,tackles_assists,1,,,,,
player,201809230rav,rav,YounTa01,tackles_loss,0,,,,,
player,201809230rav,rav,YounTa01,qb_hits,0,,,,,
player,201809230rav,rav,YounTa01,fumbles_rec,0,,,,,
player,201809230rav,rav,YounTa01,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,YounTa01,fumbles_rec_td,0,,,,,
player,201809230rav,rav,YounTa01,fumbles_forced,0,,,,,
player,201809230rav,rav,ClarCh00,def_int,0,,,,,
player,201809230rav,rav,ClarCh00,def_int_yds,0,,,,,
player,201809230rav,rav,ClarCh00,def_int_td,0,,,,,
player,201809230rav,rav,ClarCh00,def_int_long,0,,,,,
player,201809230rav,rav,ClarCh00,pass_defended,0,,,,,
player,201809230rav,rav,ClarCh00,sacks,0.0,,,,,
player,201809230rav,rav,ClarCh00,tackles_combined,2,,,,,
