game,2018,7,20181021,201810210chi,nwe,"New England Patriots",38,chi,"Chicago Bears",31
player,201810210chi,chi,JackEd01,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,JackEd01,fumbles_rec_td,0,,,,,
player,201810210chi,chi,JackEd01,fumbles_forced,0,,,,,
player,201810210chi,chi,AmosAd00,def_int,0,,,,,
player,201810210chi,chi,AmosAd00,def_int_yds,0,,,,,
player,201810210chi,chi,AmosAd00,def_int_td,0,,,,,
player,201810210chi,chi,AmosAd00,def_int_long,0,,,,,
player,201810210chi,chi,AmosAd00,pass_defended,1,,,,,
player,201810210chi,chi,AmosAd00,sacks,0.0,,,,,
player,201810210chi,chi,AmosAd00,tackles_combined,4,,,,,
player,201810210chi,chi,AmosAd00,tackles_solo,4,,,,,
player,201810210chi,chi,AmosAd00,tackles_assists,0,,,,,
player,201810210chi,chi,AmosAd00,tackles_loss,0,,,,,
player,201810210chi,chi,AmosAd00,qb_hits,0,,,,,
player,201810210chi,chi,AmosAd00,fumbles_rec,0,,,,,
player,201810210chi,chi,AmosAd00,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,AmosAd00,fumbles_rec_td,0,,,,,
player,201810210chi,chi,AmosAd00,fumbles_forced,0,,,,,
player,201810210chi,chi,AmukPr00,def_int,0,,,,,
player,201810210chi,chi,AmukPr00,def_int_yds,0,,,,,
player,201810210chi,chi,AmukPr00,def_int_td,0,,,,,
player,201810210chi,chi,AmukPr00,def_int_long,0,,,,,
player,201810210chi,chi,AmukPr00,pass_defended,0,,,,,
player,201810210chi,chi,AmukPr00,sacks,0.0,,,,,
player,201810210chi,chi,AmukPr00,tackles_combined,4,,,,,
player,201810210chi,chi,AmukPr00,tackles_solo,3,,,,,
player,201810210chi,chi,AmukPr00,tackles_assists,1,,,,,
player,201810210chi,chi,AmukPr00,tackles_loss,1,,,,,
player,201810210chi,chi,AmukPr00,qb_hits,0,,,,,
player,201810210chi,chi,AmukPr00,fumbles_rec,0,,,,,
player,201810210chi,chi,AmukPr00,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,AmukPr00,fumbles_rec_td,0,,,,,
player,201810210chi,chi,AmukPr00,fumbles_forced,0,,,,,
player,201810210chi,chi,NichBi00,def_int,0,,,,,
player,201810210chi,chi,NichBi00,def_int_yds,0,,,,,
player,201810210chi,chi,NichBi00,def_int_td,0,,,,,
player,201810210chi,chi,NichBi00,def_int_long,0,,,,,
player,201810210chi,chi,NichBi00,pass_defended,0,,,,,
player,201810210chi,chi,NichBi00,sacks,0.0,,,,,
player,201810210chi,chi,NichBi00,tackles_combined,4,,,,,
player,201810210chi,chi,NichBi00,tackles_solo,3,,,,,
player,201810210chi,chi,NichBi00,tackles_assists,1,,,,,
player,201810210chi,chi,NichBi00,tackles_loss,0,,,,,
player,201810210chi,chi,NichBi00,qb_hits,1,,,,,
player,201810210chi,chi,NichBi00,fumbles_rec,1,,,,,
player,201810210chi,chi,NichBi00,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,NichBi00,fumbles_rec_td,0,,,,,
player,201810210chi,chi,NichBi00,fumbles_forced,1,,,,,
player,201810210chi,chi,CallBr00,def_int,0,,,,,
player,201810210chi,chi,CallBr00,def_int_yds,0,,,,,
player,201810210chi,chi,CallBr00,def_int_td,0,,,,,
player,201810210chi,chi,CallBr00,def_int_long,0,,,,,
player,201810210chi,chi,CallBr00,pass_defended,0,,,,,
player,201810210chi,chi,CallBr00,sacks,0.0,,,,,
player,201810210chi,chi,CallBr00,tackles_combined,3,,,,,
player,201810210chi,chi,CallBr00,tackles_solo,2,,,,,
player,201810210chi,chi,CallBr00,tackles_assists,1,,,,,
player,201810210chi,chi,CallBr00,tackles_loss,0,,,,,
player,201810210chi,chi,CallBr00,qb_hits,0,,,,,
player,201810210chi,chi,CallBr00,fumbles_rec,0,,,,,
player,201810210chi,chi,CallBr00,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,CallBr00,fumbles_rec_td,0,,,,,
player,201810210chi,chi,CallBr00,fumbles_forced,0,,,,,
player,201810210chi,chi,FloyLe00,def_int,0,,,,,
player,201810210chi,chi,FloyLe00,def_int_yds,0,,,,,
player,201810210chi,chi,FloyLe00,def_int_td,0,,,,,
player,201810210chi,chi,FloyLe00,def_int_long,0,,,,,
player,201810210chi,chi,FloyLe00,pass_defended,0,,,,,
player,201810210chi,chi,FloyLe00,sacks,0.0,,,,,
player,201810210chi,chi,FloyLe00,tackles_combined,3,,,,,
player,201810210chi,chi,FloyLe00,tackles_solo,3,,,,,
player,201810210chi,chi,FloyLe00,tackles_assists,0,,,,,
player,201810210chi,chi,FloyLe00,tackles_loss,0,,,,,
player,201810210chi,chi,FloyLe00,qb_hits,0,,,,,
player,201810210chi,chi,FloyLe00,fumbles_rec,0,,,,,
player,201810210chi,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,FloyLe00,fumbles_rec_td,0,,,,,
player,201810210chi,chi,FloyLe00,fumbles_forced,0,,,,,
player,201810210chi,chi,KwiaNi00,def_int,0,,,,,
player,201810210chi,chi,KwiaNi00,def_int_yds,0,,,,,
player,201810210chi,chi,KwiaNi00,def_int_td,0,,,,,
player,201810210chi,chi,KwiaNi00,def_int_long,0,,,,,
player,201810210chi,chi,KwiaNi00,pass_defended,0,,,,,
player,201810210chi,chi,KwiaNi00,sacks,0.0,,,,,
player,201810210chi,chi,KwiaNi00,tackles_combined,3,,,,,
player,201810210chi,chi,KwiaNi00,tackles_solo,3,,,,,
player,201810210chi,chi,KwiaNi00,tackles_assists,0,,,,,
player,201810210chi,chi,KwiaNi00,tackles_loss,0,,,,,
player,201810210chi,chi,KwiaNi00,qb_hits,0,,,,,
player,201810210chi,chi,KwiaNi00,fumbles_rec,0,,,,,
player,201810210chi,chi,KwiaNi00,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,KwiaNi00,fumbles_rec_td,0,,,,,
player,201810210chi,chi,KwiaNi00,fumbles_forced,1,,,,,
player,201810210chi,chi,GoldEd00,def_int,0,,,,,
player,201810210chi,chi,GoldEd00,def_int_yds,0,,,,,
player,201810210chi,chi,GoldEd00,def_int_td,0,,,,,
player,201810210chi,chi,GoldEd00,def_int_long,0,,,,,
player,201810210chi,chi,GoldEd00,pass_defended,0,,,,,
player,201810210chi,chi,GoldEd00,sacks,0.0,,,,,
player,201810210chi,chi,GoldEd00,tackles_combined,2,,,,,
player,201810210chi,chi,GoldEd00,tackles_solo,2,,,,,
player,201810210chi,chi,GoldEd00,tackles_assists,0,,,,,
player,201810210chi,chi,GoldEd00,tackles_loss,1,,,,,
player,201810210chi,chi,GoldEd00,qb_hits,0,,,,,
player,201810210chi,chi,GoldEd00,fumbles_rec,0,,,,,
player,201810210chi,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201810210chi,chi,GoldEd00,fumbles_forced,0,,,,,
player,201810210chi,chi,HickAk00,def_int,0,,,,,
player,201810210chi,chi,HickAk00,def_int_yds,0,,,,,
player,201810210chi,chi,HickAk00,def_int_td,0,,,,,
player,201810210chi,chi,HickAk00,def_int_long,0,,,,,
player,201810210chi,chi,HickAk00,pass_defended,0,,,,,
player,201810210chi,chi,HickAk00,sacks,0.0,,,,,
player,201810210chi,chi,HickAk00,tackles_combined,2,,,,,
player,201810210chi,chi,HickAk00,tackles_solo,2,,,,,
player,201810210chi,chi,HickAk00,tackles_assists,0,,,,,
player,201810210chi,chi,HickAk00,tackles_loss,0,,,,,
player,201810210chi,chi,HickAk00,qb_hits,0,,,,,
player,201810210chi,chi,HickAk00,fumbles_rec,0,,,,,
player,201810210chi,chi,HickAk00,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,HickAk00,fumbles_rec_td,0,,,,,
player,201810210chi,chi,HickAk00,fumbles_forced,0,,,,,
player,201810210chi,chi,McMaSh99,def_int,0,,,,,
player,201810210chi,chi,McMaSh99,def_int_yds,0,,,,,
player,201810210chi,chi,McMaSh99,def_int_td,0,,,,,
player,201810210chi,chi,McMaSh99,def_int_long,0,,,,,
player,201810210chi,chi,McMaSh99,pass_defended,0,,,,,
player,201810210chi,chi,McMaSh99,sacks,0.0,,,,,
player,201810210chi,chi,McMaSh99,tackles_combined,2,,,,,
player,201810210chi,chi,McMaSh99,tackles_solo,2,,,,,
player,201810210chi,chi,McMaSh99,tackles_assists,0,,,,,
player,201810210chi,chi,McMaSh99,tackles_loss,0,,,,,
player,201810210chi,chi,McMaSh99,qb_hits,0,,,,,
player,201810210chi,chi,McMaSh99,fumbles_rec,0,,,,,
player,201810210chi,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201810210chi,chi,McMaSh99,fumbles_forced,0,,,,,
player,201810210chi,chi,BellJo02,def_int,0,,,,,
player,201810210chi,chi,BellJo02,def_int_yds,0,,,,,
player,201810210chi,chi,BellJo02,def_int_td,0,,,,,
player,201810210chi,chi,BellJo02,def_int_long,0,,,,,
player,201810210chi,chi,BellJo02,pass_defended,0,,,,,
player,201810210chi,chi,BellJo02,sacks,0.0,,,,,
player,201810210chi,chi,BellJo02,tackles_combined,1,,,,,
player,201810210chi,chi,BellJo02,tackles_solo,1,,,,,
player,201810210chi,chi,BellJo02,tackles_assists,0,,,,,
player,201810210chi,chi,BellJo02,tackles_loss,0,,,,,
player,201810210chi,chi,BellJo02,qb_hits,0,,,,,
player,201810210chi,chi,BellJo02,fumbles_rec,0,,,,,
player,201810210chi,chi,BellJo02,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,BellJo02,fumbles_rec_td,0,,,,,
player,201810210chi,chi,BellJo02,fumbles_forced,0,,,,,
player,201810210chi,chi,BrauBe00,def_int,0,,,,,
player,201810210chi,chi,BrauBe00,def_int_yds,0,,,,,
player,201810210chi,chi,BrauBe00,def_int_td,0,,,,,
player,201810210chi,chi,BrauBe00,def_int_long,0,,,,,
player,201810210chi,chi,BrauBe00,pass_defended,0,,,,,
player,201810210chi,chi,BrauBe00,sacks,0.0,,,,,
player,201810210chi,chi,BrauBe00,tackles_combined,1,,,,,
player,201810210chi,chi,BrauBe00,tackles_solo,1,,,,,
player,201810210chi,chi,BrauBe00,tackles_assists,0,,,,,
player,201810210chi,chi,BrauBe00,tackles_loss,0,,,,,
player,201810210chi,chi,BrauBe00,qb_hits,0,,,,,
player,201810210chi,chi,BrauBe00,fumbles_rec,0,,,,,
player,201810210chi,chi,BrauBe00,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,BrauBe00,fumbles_rec_td,0,,,,,
player,201810210chi,chi,BrauBe00,fumbles_forced,0,,,,,
player,201810210chi,chi,CunnBe01,def_int,0,,,,,
player,201810210chi,chi,CunnBe01,def_int_yds,0,,,,,
player,201810210chi,chi,CunnBe01,def_int_td,0,,,,,
player,201810210chi,chi,CunnBe01,def_int_long,0,,,,,
player,201810210chi,chi,CunnBe01,pass_defended,0,,,,,
player,201810210chi,chi,CunnBe01,sacks,0.0,,,,,
player,201810210chi,chi,CunnBe01,tackles_combined,1,,,,,
player,201810210chi,chi,CunnBe01,tackles_solo,1,,,,,
player,201810210chi,chi,CunnBe01,tackles_assists,0,,,,,
player,201810210chi,chi,CunnBe01,tackles_loss,0,,,,,
player,201810210chi,chi,CunnBe01,qb_hits,0,,,,,
player,201810210chi,chi,CunnBe01,fumbles_rec,0,,,,,
player,201810210chi,chi,CunnBe01,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,CunnBe01,fumbles_rec_td,0,,,,,
player,201810210chi,chi,CunnBe01,fumbles_forced,0,,,,,
player,201810210chi,chi,IyieJo00,def_int,0,,,,,
player,201810210chi,chi,IyieJo00,def_int_yds,0,,,,,
player,201810210chi,chi,IyieJo00,def_int_td,0,,,,,
player,201810210chi,chi,IyieJo00,def_int_long,0,,,,,
player,201810210chi,chi,IyieJo00,pass_defended,0,,,,,
player,201810210chi,chi,IyieJo00,sacks,0.0,,,,,
player,201810210chi,chi,IyieJo00,tackles_combined,1,,,,,
player,201810210chi,chi,IyieJo00,tackles_solo,1,,,,,
player,201810210chi,chi,IyieJo00,tackles_assists,0,,,,,
player,201810210chi,chi,IyieJo00,tackles_loss,0,,,,,
player,201810210chi,chi,IyieJo00,qb_hits,0,,,,,
player,201810210chi,chi,IyieJo00,fumbles_rec,0,,,,,
player,201810210chi,chi,IyieJo00,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,IyieJo00,fumbles_rec_td,0,,,,,
player,201810210chi,chi,IyieJo00,fumbles_forced,0,,,,,
player,201810210chi,chi,MackKh00,def_int,0,,,,,
player,201810210chi,chi,MackKh00,def_int_yds,0,,,,,
player,201810210chi,chi,MackKh00,def_int_td,0,,,,,
player,201810210chi,chi,MackKh00,def_int_long,0,,,,,
player,201810210chi,chi,MackKh00,pass_defended,0,,,,,
player,201810210chi,chi,MackKh00,sacks,0.0,,,,,
player,201810210chi,chi,MackKh00,tackles_combined,1,,,,,
player,201810210chi,chi,MackKh00,tackles_solo,1,,,,,
player,201810210chi,chi,MackKh00,tackles_assists,0,,,,,
player,201810210chi,chi,MackKh00,tackles_loss,0,,,,,
player,201810210chi,chi,MackKh00,qb_hits,0,,,,,
player,201810210chi,chi,MackKh00,fumbles_rec,0,,,,,
player,201810210chi,chi,MackKh00,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,MackKh00,fumbles_rec_td,0,,,,,
player,201810210chi,chi,MackKh00,fumbles_forced,0,,,,,
player,201810210chi,chi,HousDe00,def_int,0,,,,,
player,201810210chi,chi,HousDe00,def_int_yds,0,,,,,
player,201810210chi,chi,HousDe00,def_int_td,0,,,,,
player,201810210chi,chi,HousDe00,def_int_long,0,,,,,
player,201810210chi,chi,HousDe00,pass_defended,0,,,,,
player,201810210chi,chi,HousDe00,sacks,0.0,,,,,
player,201810210chi,chi,HousDe00,tackles_combined,0,,,,,
player,201810210chi,chi,HousDe00,tackles_solo,0,,,,,
player,201810210chi,chi,HousDe00,tackles_assists,0,,,,,
player,201810210chi,chi,HousDe00,tackles_loss,0,,,,,
player,201810210chi,chi,HousDe00,qb_hits,0,,,,,
player,201810210chi,chi,HousDe00,fumbles_rec,1,,,,,
player,201810210chi,chi,HousDe00,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,HousDe00,fumbles_rec_td,0,,,,,
player,201810210chi,chi,HousDe00,fumbles_forced,0,,,,,
player,201810210chi,chi,RobeRo00,def_int,0,,,,,
player,201810210chi,chi,RobeRo00,def_int_yds,0,,,,,
player,201810210chi,chi,RobeRo00,def_int_td,0,,,,,
player,201810210chi,chi,RobeRo00,def_int_long,0,,,,,
player,201810210chi,chi,RobeRo00,pass_defended,0,,,,,
player,201810210chi,chi,RobeRo00,sacks,0.0,,,,,
player,201810210chi,chi,RobeRo00,tackles_combined,0,,,,,
player,201810210chi,chi,RobeRo00,tackles_solo,0,,,,,
player,201810210chi,chi,RobeRo00,tackles_assists,0,,,,,
player,201810210chi,chi,RobeRo00,tackles_loss,0,,,,,
player,201810210chi,chi,RobeRo00,qb_hits,1,,,,,
player,201810210chi,chi,RobeRo00,fumbles_rec,0,,,,,
player,201810210chi,chi,RobeRo00,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,RobeRo00,fumbles_rec_td,0,,,,,
player,201810210chi,chi,RobeRo00,fumbles_forced,0,,,,,
player,201810210chi,nwe,EdelJu00,kick_ret,0,,,,,
player,201810210chi,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201810210chi,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201810210chi,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201810210chi,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201810210chi,nwe,EdelJu00,punt_ret,2,,,,,
player,201810210chi,nwe,EdelJu00,punt_ret_yds,3,,,,,
player,201810210chi,nwe,EdelJu00,punt_ret_yds_per_ret,1.5,,,,,
player,201810210chi,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201810210chi,nwe,EdelJu00,punt_ret_long,3,,,,,
player,201810210chi,nwe,PattCo00,kick_ret,4,,,,,
player,201810210chi,nwe,PattCo00,kick_ret_yds,179,,,,,
player,201810210chi,nwe,PattCo00,kick_ret_yds_per_ret,44.8,,,,,
player,201810210chi,nwe,PattCo00,kick_ret_td,1,,,,,
player,201810210chi,nwe,PattCo00,kick_ret_long,95,,,,,
player,201810210chi,nwe,PattCo00,punt_ret,0,,,,,
player,201810210chi,nwe,PattCo00,punt_ret_yds,0,,,,,
player,201810210chi,nwe,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201810210chi,nwe,PattCo00,punt_ret_td,0,,,,,
player,201810210chi,nwe,PattCo00,punt_ret_long,0,,,,,
player,201810210chi,chi,CoheTa00,kick_ret,0,,,,,
player,201810210chi,chi,CoheTa00,kick_ret_yds,0,,,,,
player,201810210chi,chi,CoheTa00,kick_ret_yds_per_ret,,,,,,
player,201810210chi,chi,CoheTa00,kick_ret_td,0,,,,,
player,201810210chi,chi,CoheTa00,kick_ret_long,0,,,,,
player,201810210chi,chi,CoheTa00,punt_ret,1,,,,,
player,201810210chi,chi,CoheTa00,punt_ret_yds,17,,,,,
player,201810210chi,chi,CoheTa00,punt_ret_yds_per_ret,17.0,,,,,
player,201810210chi,chi,CoheTa00,punt_ret_td,0,,,,,
player,201810210chi,chi,CoheTa00,punt_ret_long,17,,,,,
player,201810210chi,chi,CunnBe01,kick_ret,4,,,,,
player,201810210chi,chi,CunnBe01,kick_ret_yds,92,,,,,
player,201810210chi,chi,CunnBe01,kick_ret_yds_per_ret,23.0,,,,,
player,201810210chi,chi,CunnBe01,kick_ret_td,0,,,,,
player,201810210chi,chi,CunnBe01,kick_ret_long,31,,,,,
player,201810210chi,chi,CunnBe01,punt_ret,0,,,,,
player,201810210chi,chi,CunnBe01,punt_ret_yds,0,,,,,
player,201810210chi,chi,CunnBe01,punt_ret_yds_per_ret,,,,,,
player,201810210chi,chi,CunnBe01,punt_ret_td,0,,,,,
player,201810210chi,chi,CunnBe01,punt_ret_long,0,,,,,
player,201810210chi,nwe,GostSt20,xpm,5,,,,,
player,201810210chi,nwe,GostSt20,xpa,5,,,,,
player,201810210chi,nwe,GostSt20,fgm,1,,,,,
player,201810210chi,nwe,GostSt20,fga,1,,,,,
player,201810210chi,nwe,GostSt20,punt,0,,,,,
player,201810210chi,nwe,GostSt20,punt_yds,0,,,,,
player,201810210chi,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201810210chi,nwe,GostSt20,punt_long,0,,,,,
player,201810210chi,nwe,AlleRy01,xpm,,,,,,
player,201810210chi,nwe,AlleRy01,xpa,,,,,,
player,201810210chi,nwe,AlleRy01,fgm,,,,,,
player,201810210chi,nwe,AlleRy01,fga,,,,,,
player,201810210chi,nwe,AlleRy01,punt,4,,,,,
player,201810210chi,nwe,AlleRy01,punt_yds,171,,,,,
player,201810210chi,nwe,AlleRy01,punt_yds_per_punt,42.8,,,,,
player,201810210chi,nwe,AlleRy01,punt_long,53,,,,,
player,201810210chi,chi,ParkCo03,xpm,4,,,,,
player,201810210chi,chi,ParkCo03,xpa,4,,,,,
player,201810210chi,chi,ParkCo03,fgm,1,,,,,
player,201810210chi,chi,ParkCo03,fga,1,,,,,
player,201810210chi,chi,ParkCo03,punt,0,,,,,
player,201810210chi,chi,ParkCo03,punt_yds,0,,,,,
player,201810210chi,chi,ParkCo03,punt_yds_per_punt,,,,,,
player,201810210chi,chi,ParkCo03,punt_long,0,,,,,
player,201810210chi,chi,ODonPa00,xpm,,,,,,
player,201810210chi,chi,ODonPa00,xpa,,,,,,
player,201810210chi,chi,ODonPa00,fgm,,,,,,
player,201810210chi,chi,ODonPa00,fga,,,,,,
player,201810210chi,chi,ODonPa00,punt,4,,,,,
player,201810210chi,chi,ODonPa00,punt_yds,173,,,,,
player,201810210chi,chi,ODonPa00,punt_yds_per_punt,43.3,,,,,
player,201810210chi,chi,ODonPa00,punt_long,53,,,,,
player,201810210chi,nwe,BradTo00,pass_cmp,25,,,,,
player,201810210chi,nwe,BradTo00,pass_att,36,,,,,
player,201810210chi,nwe,BradTo00,pass_yds,277,,,,,
player,201810210chi,nwe,BradTo00,pass_first_down,15,,,,,
player,201810210chi,nwe,BradTo00,pass_air_yds,145,,,,,
player,201810210chi,nwe,BradTo00,pass_air_yds_per_cmp,5.8,,,,,
player,201810210chi,nwe,BradTo00,pass_air_yds_per_att,4.0,,,,,
player,201810210chi,nwe,BradTo00,pass_tgt_yds_per_att,6.5,,,,,
player,201810210chi,nwe,BradTo00,pass_yac,132,,,,,
player,201810210chi,nwe,BradTo00,pass_yac_per_cmp,5.3,,,,,
player,201810210chi,nwe,BradTo00,pass_drops,2,,,,,
player,201810210chi,nwe,BradTo00,pass_drop_pct,5.6,,,,,
player,201810210chi,nwe,BradTo00,pass_poor_throws,6,,,,,
player,201810210chi,nwe,BradTo00,pass_poor_throw_pct,16.7,,,,,
player,201810210chi,nwe,BradTo00,pass_blitzed,3,,,,,
player,201810210chi,nwe,BradTo00,pass_hurried,1,,,,,
player,201810210chi,nwe,BradTo00,pass_hits,1,,,,,
player,201810210chi,nwe,BradTo00,rush_scrambles,1,,,,,
player,201810210chi,nwe,BradTo00,rush_scrambles_yds_per_att,6.0,,,,,
player,201810210chi,chi,TrubMi00,pass_cmp,26,,,,,
player,201810210chi,chi,TrubMi00,pass_att,50,,,,,
player,201810210chi,chi,TrubMi00,pass_yds,333,,,,,
player,201810210chi,chi,TrubMi00,pass_first_down,18,,,,,
player,201810210chi,chi,TrubMi00,pass_air_yds,215,,,,,
player,201810210chi,chi,TrubMi00,pass_air_yds_per_cmp,8.3,,,,,
player,201810210chi,chi,TrubMi00,pass_air_yds_per_att,4.3,,,,,
player,201810210chi,chi,TrubMi00,pass_tgt_yds_per_att,11.3,,,,,
player,201810210chi,chi,TrubMi00,pass_yac,118,,,,,
player,201810210chi,chi,TrubMi00,pass_yac_per_cmp,4.5,,,,,
player,201810210chi,chi,TrubMi00,pass_drops,2,,,,,
player,201810210chi,chi,TrubMi00,pass_drop_pct,4.0,,,,,
player,201810210chi,chi,TrubMi00,pass_poor_throws,13,,,,,
player,201810210chi,chi,TrubMi00,pass_poor_throw_pct,26.0,,,,,
player,201810210chi,chi,TrubMi00,pass_blitzed,16,,,,,
player,201810210chi,chi,TrubMi00,pass_hurried,2,,,,,
player,201810210chi,chi,TrubMi00,pass_hits,3,,,,,
player,201810210chi,chi,TrubMi00,rush_scrambles,6,,,,,
player,201810210chi,chi,TrubMi00,rush_scrambles_yds_per_att,13.5,,,,,
player,201810210chi,nwe,WhitJa02,rush_att,11,,,,,
player,201810210chi,nwe,WhitJa02,rush_yds,40,,,,,
player,201810210chi,nwe,WhitJa02,rush_first_down,2,,,,,
player,201810210chi,nwe,WhitJa02,rush_yds_before_contact,27,,,,,
player,201810210chi,nwe,WhitJa02,rush_yds_bc_per_rush,2.5,,,,,
player,201810210chi,nwe,WhitJa02,rush_yac,13,,,,,
player,201810210chi,nwe,WhitJa02,rush_yac_per_rush,1.2,,,,,
player,201810210chi,nwe,WhitJa02,rush_broken_tackles,0,,,,,
player,201810210chi,nwe,WhitJa02,rush_broken_tackles_per_rush,,,,,,
player,201810210chi,nwe,BarnKe00,rush_att,10,,,,,
player,201810210chi,nwe,BarnKe00,rush_yds,36,,,,,
player,201810210chi,nwe,BarnKe00,rush_first_down,1,,,,,
player,201810210chi,nwe,BarnKe00,rush_yds_before_contact,21,,,,,
player,201810210chi,nwe,BarnKe00,rush_yds_bc_per_rush,2.1,,,,,
player,201810210chi,nwe,BarnKe00,rush_yac,15,,,,,
player,201810210chi,nwe,BarnKe00,rush_yac_per_rush,1.5,,,,,
player,201810210chi,nwe,BarnKe00,rush_broken_tackles,0,,,,,
player,201810210chi,nwe,BarnKe00,rush_broken_tackles_per_rush,,,,,,
player,201810210chi,nwe,MichSo00,rush_att,4,,,,,
player,201810210chi,nwe,MichSo00,rush_yds,22,,,,,
player,201810210chi,nwe,MichSo00,rush_first_down,2,,,,,
player,201810210chi,nwe,MichSo00,rush_yds_before_contact,3,,,,,
player,201810210chi,nwe,MichSo00,rush_yds_bc_per_rush,0.8,,,,,
player,201810210chi,nwe,MichSo00,rush_yac,19,,,,,
player,201810210chi,nwe,MichSo00,rush_yac_per_rush,4.8,,,,,
player,201810210chi,nwe,MichSo00,rush_broken_tackles,0,,,,,
player,201810210chi,nwe,MichSo00,rush_broken_tackles_per_rush,,,,,,
player,201810210chi,nwe,BradTo00,rush_att,1,,,,,
player,201810210chi,nwe,BradTo00,rush_yds,6,,,,,
player,201810210chi,nwe,BradTo00,rush_first_down,0,,,,,
player,201810210chi,nwe,BradTo00,rush_yds_before_contact,6,,,,,
player,201810210chi,nwe,BradTo00,rush_yds_bc_per_rush,6.0,,,,,
player,201810210chi,nwe,BradTo00,rush_yac,0,,,,,
player,201810210chi,nwe,BradTo00,rush_yac_per_rush,0.0,,,,,
player,201810210chi,nwe,BradTo00,rush_broken_tackles,0,,,,,
player,201810210chi,nwe,BradTo00,rush_broken_tackles_per_rush,,,,,,
player,201810210chi,nwe,PattCo00,rush_att,1,,,,,
player,201810210chi,nwe,PattCo00,rush_yds,4,,,,,
player,201810210chi,nwe,PattCo00,rush_first_down,,,,,,
player,201810210chi,nwe,PattCo00,rush_yds_before_contact,4,,,,,
player,201810210chi,nwe,PattCo00,rush_yds_bc_per_rush,4.0,,,,,
player,201810210chi,nwe,PattCo00,rush_yac,0,,,,,
player,201810210chi,nwe,PattCo00,rush_yac_per_rush,0.0,,,,,
player,201810210chi,nwe,PattCo00,rush_broken_tackles,0,,,,,
player,201810210chi,nwe,PattCo00,rush_broken_tackles_per_rush,,,,,,
player,201810210chi,chi,HowaJo00,rush_att,12,,,,,
player,201810210chi,chi,HowaJo00,rush_yds,39,,,,,
player,201810210chi,chi,HowaJo00,rush_first_down,2,,,,,
player,201810210chi,chi,HowaJo00,rush_yds_before_contact,23,,,,,
player,201810210chi,chi,HowaJo00,rush_yds_bc_per_rush,1.9,,,,,
player,201810210chi,chi,HowaJo00,rush_yac,16,,,,,
player,201810210chi,chi,HowaJo00,rush_yac_per_rush,1.3,,,,,
player,201810210chi,chi,HowaJo00,rush_broken_tackles,0,,,,,
player,201810210chi,chi,HowaJo00,rush_broken_tackles_per_rush,,,,,,
player,201810210chi,chi,CoheTa00,rush_att,6,,,,,
player,201810210chi,chi,CoheTa00,rush_yds,14,,,,,
player,201810210chi,chi,CoheTa00,rush_first_down,0,,,,,
player,201810210chi,chi,CoheTa00,rush_yds_before_contact,7,,,,,
player,201810210chi,chi,CoheTa00,rush_yds_bc_per_rush,1.2,,,,,
player,201810210chi,chi,CoheTa00,rush_yac,7,,,,,
player,201810210chi,chi,CoheTa00,rush_yac_per_rush,1.2,,,,,
player,201810210chi,chi,CoheTa00,rush_broken_tackles,0,,,,,
player,201810210chi,chi,CoheTa00,rush_broken_tackles_per_rush,,,,,,
player,201810210chi,chi,TrubMi00,rush_att,6,,,,,
player,201810210chi,chi,TrubMi00,rush_yds,81,,,,,
player,201810210chi,chi,TrubMi00,rush_first_down,5,,,,,
player,201810210chi,chi,TrubMi00,rush_yds_before_contact,30,,,,,
player,201810210chi,chi,TrubMi00,rush_yds_bc_per_rush,5.0,,,,,
player,201810210chi,chi,TrubMi00,rush_yac,51,,,,,
player,201810210chi,chi,TrubMi00,rush_yac_per_rush,8.5,,,,,
player,201810210chi,chi,TrubMi00,rush_broken_tackles,0,,,,,
player,201810210chi,chi,TrubMi00,rush_broken_tackles_per_rush,,,,,,
player,201810210chi,chi,GabrTa00,rush_att,1,,,,,
