game,2018,9,20181105,201811050dal,oti,"Tennessee Titans",28,dal,"Dallas Cowboys",14
player,201811050dal,oti,LandHa00,tackles_solo,2,,,,,
player,201811050dal,oti,LandHa00,tackles_assists,2,,,,,
player,201811050dal,oti,LandHa00,tackles_loss,2,,,,,
player,201811050dal,oti,LandHa00,qb_hits,1,,,,,
player,201811050dal,oti,LandHa00,fumbles_rec,0,,,,,
player,201811050dal,oti,LandHa00,fumbles_rec_yds,0,,,,,
player,201811050dal,oti,LandHa00,fumbles_rec_td,0,,,,,
player,201811050dal,oti,LandHa00,fumbles_forced,0,,,,,
player,201811050dal,oti,JohnAu01,def_int,0,,,,,
player,201811050dal,oti,JohnAu01,def_int_yds,0,,,,,
player,201811050dal,oti,JohnAu01,def_int_td,0,,,,,
player,201811050dal,oti,JohnAu01,def_int_long,0,,,,,
player,201811050dal,oti,JohnAu01,pass_defended,0,,,,,
player,201811050dal,oti,JohnAu01,sacks,1.0,,,,,
player,201811050dal,oti,JohnAu01,tackles_combined,1,,,,,
player,201811050dal,oti,JohnAu01,tackles_solo,1,,,,,
player,201811050dal,oti,JohnAu01,tackles_assists,0,,,,,
player,201811050dal,oti,JohnAu01,tackles_loss,1,,,,,
player,201811050dal,oti,JohnAu01,qb_hits,1,,,,,
player,201811050dal,oti,JohnAu01,fumbles_rec,0,,,,,
player,201811050dal,oti,JohnAu01,fumbles_rec_yds,0,,,,,
player,201811050dal,oti,JohnAu01,fumbles_rec_td,0,,,,,
player,201811050dal,oti,JohnAu01,fumbles_forced,0,,,,,
player,201811050dal,oti,OrakBr99,def_int,0,,,,,
player,201811050dal,oti,OrakBr99,def_int_yds,0,,,,,
player,201811050dal,oti,OrakBr99,def_int_td,0,,,,,
player,201811050dal,oti,OrakBr99,def_int_long,0,,,,,
player,201811050dal,oti,OrakBr99,pass_defended,1,,,,,
player,201811050dal,oti,OrakBr99,sacks,1.0,,,,,
player,201811050dal,oti,OrakBr99,tackles_combined,1,,,,,
player,201811050dal,oti,OrakBr99,tackles_solo,1,,,,,
player,201811050dal,oti,OrakBr99,tackles_assists,0,,,,,
player,201811050dal,oti,OrakBr99,tackles_loss,1,,,,,
player,201811050dal,oti,OrakBr99,qb_hits,1,,,,,
player,201811050dal,oti,OrakBr99,fumbles_rec,0,,,,,
player,201811050dal,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201811050dal,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201811050dal,oti,OrakBr99,fumbles_forced,0,,,,,
player,201811050dal,oti,ButlMa01,def_int,0,,,,,
player,201811050dal,oti,ButlMa01,def_int_yds,0,,,,,
player,201811050dal,oti,ButlMa01,def_int_td,0,,,,,
player,201811050dal,oti,ButlMa01,def_int_long,0,,,,,
player,201811050dal,oti,ButlMa01,pass_defended,0,,,,,
player,201811050dal,oti,ButlMa01,sacks,0.0,,,,,
player,201811050dal,oti,ButlMa01,tackles_combined,5,,,,,
player,201811050dal,oti,ButlMa01,tackles_solo,4,,,,,
player,201811050dal,oti,ButlMa01,tackles_assists,1,,,,,
player,201811050dal,oti,ButlMa01,tackles_loss,0,,,,,
player,201811050dal,oti,ButlMa01,qb_hits,0,,,,,
player,201811050dal,oti,ButlMa01,fumbles_rec,0,,,,,
player,201811050dal,oti,ButlMa01,fumbles_rec_yds,0,,,,,
player,201811050dal,oti,ButlMa01,fumbles_rec_td,0,,,,,
player,201811050dal,oti,ButlMa01,fumbles_forced,0,,,,,
player,201811050dal,oti,VaccKe00,def_int,0,,,,,
player,201811050dal,oti,VaccKe00,def_int_yds,0,,,,,
player,201811050dal,oti,VaccKe00,def_int_td,0,,,,,
player,201811050dal,oti,VaccKe00,def_int_long,0,,,,,
player,201811050dal,oti,VaccKe00,pass_defended,0,,,,,
player,201811050dal,oti,VaccKe00,sacks,0.0,,,,,
player,201811050dal,oti,VaccKe00,tackles_combined,5,,,,,
player,201811050dal,oti,VaccKe00,tackles_solo,5,,,,,
player,201811050dal,oti,VaccKe00,tackles_assists,0,,,,,
player,201811050dal,oti,VaccKe00,tackles_loss,0,,,,,
player,201811050dal,oti,VaccKe00,qb_hits,0,,,,,
player,201811050dal,oti,VaccKe00,fumbles_rec,0,,,,,
player,201811050dal,oti,VaccKe00,fumbles_rec_yds,0,,,,,
player,201811050dal,oti,VaccKe00,fumbles_rec_td,0,,,,,
player,201811050dal,oti,VaccKe00,fumbles_forced,0,,,,,
player,201811050dal,oti,RyanLo00,def_int,0,,,,,
player,201811050dal,oti,RyanLo00,def_int_yds,0,,,,,
player,201811050dal,oti,RyanLo00,def_int_td,0,,,,,
player,201811050dal,oti,RyanLo00,def_int_long,0,,,,,
player,201811050dal,oti,RyanLo00,pass_defended,0,,,,,
player,201811050dal,oti,RyanLo00,sacks,0.0,,,,,
player,201811050dal,oti,RyanLo00,tackles_combined,4,,,,,
player,201811050dal,oti,RyanLo00,tackles_solo,3,,,,,
player,201811050dal,oti,RyanLo00,tackles_assists,1,,,,,
player,201811050dal,oti,RyanLo00,tackles_loss,0,,,,,
player,201811050dal,oti,RyanLo00,qb_hits,1,,,,,
player,201811050dal,oti,RyanLo00,fumbles_rec,0,,,,,
player,201811050dal,oti,RyanLo00,fumbles_rec_yds,0,,,,,
player,201811050dal,oti,RyanLo00,fumbles_rec_td,0,,,,,
player,201811050dal,oti,RyanLo00,fumbles_forced,0,,,,,
player,201811050dal,oti,JackAd00,def_int,0,,,,,
player,201811050dal,oti,JackAd00,def_int_yds,0,,,,,
player,201811050dal,oti,JackAd00,def_int_td,0,,,,,
player,201811050dal,oti,JackAd00,def_int_long,0,,,,,
player,201811050dal,oti,JackAd00,pass_defended,0,,,,,
player,201811050dal,oti,JackAd00,sacks,0.0,,,,,
player,201811050dal,oti,JackAd00,tackles_combined,3,,,,,
player,201811050dal,oti,JackAd00,tackles_solo,3,,,,,
player,201811050dal,oti,JackAd00,tackles_assists,0,,,,,
player,201811050dal,oti,JackAd00,tackles_loss,0,,,,,
player,201811050dal,oti,JackAd00,qb_hits,0,,,,,
player,201811050dal,oti,JackAd00,fumbles_rec,0,,,,,
player,201811050dal,oti,JackAd00,fumbles_rec_yds,0,,,,,
player,201811050dal,oti,JackAd00,fumbles_rec_td,0,,,,,
player,201811050dal,oti,JackAd00,fumbles_forced,0,,,,,
player,201811050dal,oti,CaseJu00,def_int,0,,,,,
player,201811050dal,oti,CaseJu00,def_int_yds,0,,,,,
player,201811050dal,oti,CaseJu00,def_int_td,0,,,,,
player,201811050dal,oti,CaseJu00,def_int_long,0,,,,,
player,201811050dal,oti,CaseJu00,pass_defended,0,,,,,
player,201811050dal,oti,CaseJu00,sacks,0.0,,,,,
player,201811050dal,oti,CaseJu00,tackles_combined,2,,,,,
player,201811050dal,oti,CaseJu00,tackles_solo,1,,,,,
player,201811050dal,oti,CaseJu00,tackles_assists,1,,,,,
player,201811050dal,oti,CaseJu00,tackles_loss,0,,,,,
player,201811050dal,oti,CaseJu00,qb_hits,0,,,,,
player,201811050dal,oti,CaseJu00,fumbles_rec,0,,,,,
player,201811050dal,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201811050dal,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201811050dal,oti,CaseJu00,fumbles_forced,0,,,,,
player,201811050dal,oti,CorrKa00,def_int,0,,,,,
player,201811050dal,oti,CorrKa00,def_int_yds,0,,,,,
player,201811050dal,oti,CorrKa00,def_int_td,0,,,,,
player,201811050dal,oti,CorrKa00,def_int_long,0,,,,,
player,201811050dal,oti,CorrKa00,pass_defended,0,,,,,
player,201811050dal,oti,CorrKa00,sacks,0.0,,,,,
player,201811050dal,oti,CorrKa00,tackles_combined,2,,,,,
player,201811050dal,oti,CorrKa00,tackles_solo,2,,,,,
player,201811050dal,oti,CorrKa00,tackles_assists,0,,,,,
player,201811050dal,oti,CorrKa00,tackles_loss,0,,,,,
player,201811050dal,oti,CorrKa00,qb_hits,0,,,,,
player,201811050dal,oti,CorrKa00,fumbles_rec,0,,,,,
player,201811050dal,oti,CorrKa00,fumbles_rec_yds,0,,,,,
player,201811050dal,oti,CorrKa00,fumbles_rec_td,0,,,,,
player,201811050dal,oti,CorrKa00,fumbles_forced,0,,,,,
player,201811050dal,oti,EvanRa01,def_int,0,,,,,
player,201811050dal,oti,EvanRa01,def_int_yds,0,,,,,
player,201811050dal,oti,EvanRa01,def_int_td,0,,,,,
player,201811050dal,oti,EvanRa01,def_int_long,0,,,,,
player,201811050dal,oti,EvanRa01,pass_defended,0,,,,,
player,201811050dal,oti,EvanRa01,sacks,0.0,,,,,
player,201811050dal,oti,EvanRa01,tackles_combined,2,,,,,
player,201811050dal,oti,EvanRa01,tackles_solo,1,,,,,
player,201811050dal,oti,EvanRa01,tackles_assists,1,,,,,
player,201811050dal,oti,EvanRa01,tackles_loss,0,,,,,
player,201811050dal,oti,EvanRa01,qb_hits,0,,,,,
player,201811050dal,oti,EvanRa01,fumbles_rec,0,,,,,
player,201811050dal,oti,EvanRa01,fumbles_rec_yds,0,,,,,
player,201811050dal,oti,EvanRa01,fumbles_rec_td,0,,,,,
player,201811050dal,oti,EvanRa01,fumbles_forced,0,,,,,
player,201811050dal,oti,FincSh00,def_int,0,,,,,
player,201811050dal,oti,FincSh00,def_int_yds,0,,,,,
player,201811050dal,oti,FincSh00,def_int_td,0,,,,,
player,201811050dal,oti,FincSh00,def_int_long,0,,,,,
player,201811050dal,oti,FincSh00,pass_defended,0,,,,,
player,201811050dal,oti,FincSh00,sacks,0.0,,,,,
player,201811050dal,oti,FincSh00,tackles_combined,1,,,,,
player,201811050dal,oti,FincSh00,tackles_solo,1,,,,,
player,201811050dal,oti,FincSh00,tackles_assists,0,,,,,
player,201811050dal,oti,FincSh00,tackles_loss,0,,,,,
player,201811050dal,oti,FincSh00,qb_hits,0,,,,,
player,201811050dal,oti,FincSh00,fumbles_rec,0,,,,,
player,201811050dal,oti,FincSh00,fumbles_rec_yds,0,,,,,
player,201811050dal,oti,FincSh00,fumbles_rec_td,0,,,,,
player,201811050dal,oti,FincSh00,fumbles_forced,0,,,,,
player,201811050dal,oti,FlueDa00,def_int,0,,,,,
player,201811050dal,oti,FlueDa00,def_int_yds,0,,,,,
player,201811050dal,oti,FlueDa00,def_int_td,0,,,,,
player,201811050dal,oti,FlueDa00,def_int_long,0,,,,,
player,201811050dal,oti,FlueDa00,pass_defended,0,,,,,
player,201811050dal,oti,FlueDa00,sacks,0.0,,,,,
player,201811050dal,oti,FlueDa00,tackles_combined,1,,,,,
player,201811050dal,oti,FlueDa00,tackles_solo,1,,,,,
player,201811050dal,oti,FlueDa00,tackles_assists,0,,,,,
player,201811050dal,oti,FlueDa00,tackles_loss,0,,,,,
player,201811050dal,oti,FlueDa00,qb_hits,0,,,,,
player,201811050dal,oti,FlueDa00,fumbles_rec,0,,,,,
player,201811050dal,oti,FlueDa00,fumbles_rec_yds,0,,,,,
player,201811050dal,oti,FlueDa00,fumbles_rec_td,0,,,,,
player,201811050dal,oti,FlueDa00,fumbles_forced,0,,,,,
player,201811050dal,oti,KilgDa01,def_int,0,,,,,
player,201811050dal,oti,KilgDa01,def_int_yds,0,,,,,
player,201811050dal,oti,KilgDa01,def_int_td,0,,,,,
player,201811050dal,oti,KilgDa01,def_int_long,0,,,,,
player,201811050dal,oti,KilgDa01,pass_defended,0,,,,,
player,201811050dal,oti,KilgDa01,sacks,0.0,,,,,
player,201811050dal,oti,KilgDa01,tackles_combined,1,,,,,
player,201811050dal,oti,KilgDa01,tackles_solo,1,,,,,
player,201811050dal,oti,KilgDa01,tackles_assists,0,,,,,
player,201811050dal,oti,KilgDa01,tackles_loss,0,,,,,
player,201811050dal,oti,KilgDa01,qb_hits,0,,,,,
player,201811050dal,oti,KilgDa01,fumbles_rec,0,,,,,
player,201811050dal,oti,KilgDa01,fumbles_rec_yds,0,,,,,
player,201811050dal,oti,KilgDa01,fumbles_rec_td,0,,,,,
player,201811050dal,oti,KilgDa01,fumbles_forced,0,,,,,
player,201811050dal,oti,SimsLe00,def_int,0,,,,,
player,201811050dal,oti,SimsLe00,def_int_yds,0,,,,,
player,201811050dal,oti,SimsLe00,def_int_td,0,,,,,
player,201811050dal,oti,SimsLe00,def_int_long,0,,,,,
player,201811050dal,oti,SimsLe00,pass_defended,0,,,,,
player,201811050dal,oti,SimsLe00,sacks,0.0,,,,,
player,201811050dal,oti,SimsLe00,tackles_combined,1,,,,,
player,201811050dal,oti,SimsLe00,tackles_solo,1,,,,,
player,201811050dal,oti,SimsLe00,tackles_assists,0,,,,,
player,201811050dal,oti,SimsLe00,tackles_loss,0,,,,,
player,201811050dal,oti,SimsLe00,qb_hits,0,,,,,
player,201811050dal,oti,SimsLe00,fumbles_rec,0,,,,,
player,201811050dal,oti,SimsLe00,fumbles_rec_yds,0,,,,,
player,201811050dal,oti,SimsLe00,fumbles_rec_td,0,,,,,
player,201811050dal,oti,SimsLe00,fumbles_forced,0,,,,,
player,201811050dal,dal,LawrDe00,def_int,0,,,,,
player,201811050dal,dal,LawrDe00,def_int_yds,0,,,,,
player,201811050dal,dal,LawrDe00,def_int_td,0,,,,,
player,201811050dal,dal,LawrDe00,def_int_long,0,,,,,
player,201811050dal,dal,LawrDe00,pass_defended,0,,,,,
player,201811050dal,dal,LawrDe00,sacks,1.0,,,,,
player,201811050dal,dal,LawrDe00,tackles_combined,4,,,,,
player,201811050dal,dal,LawrDe00,tackles_solo,2,,,,,
player,201811050dal,dal,LawrDe00,tackles_assists,2,,,,,
player,201811050dal,dal,LawrDe00,tackles_loss,0,,,,,
player,201811050dal,dal,LawrDe00,qb_hits,0,,,,,
player,201811050dal,dal,LawrDe00,fumbles_rec,0,,,,,
player,201811050dal,dal,LawrDe00,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,LawrDe00,fumbles_rec_td,0,,,,,
player,201811050dal,dal,LawrDe00,fumbles_forced,1,,,,,
player,201811050dal,dal,RossDa02,def_int,0,,,,,
player,201811050dal,dal,RossDa02,def_int_yds,0,,,,,
player,201811050dal,dal,RossDa02,def_int_td,0,,,,,
player,201811050dal,dal,RossDa02,def_int_long,0,,,,,
player,201811050dal,dal,RossDa02,pass_defended,0,,,,,
player,201811050dal,dal,RossDa02,sacks,1.0,,,,,
player,201811050dal,dal,RossDa02,tackles_combined,3,,,,,
player,201811050dal,dal,RossDa02,tackles_solo,2,,,,,
player,201811050dal,dal,RossDa02,tackles_assists,1,,,,,
player,201811050dal,dal,RossDa02,tackles_loss,2,,,,,
player,201811050dal,dal,RossDa02,qb_hits,1,,,,,
player,201811050dal,dal,RossDa02,fumbles_rec,0,,,,,
player,201811050dal,dal,RossDa02,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,RossDa02,fumbles_rec_td,0,,,,,
player,201811050dal,dal,RossDa02,fumbles_forced,0,,,,,
player,201811050dal,dal,CrawTy00,def_int,0,,,,,
player,201811050dal,dal,CrawTy00,def_int_yds,0,,,,,
player,201811050dal,dal,CrawTy00,def_int_td,0,,,,,
player,201811050dal,dal,CrawTy00,def_int_long,0,,,,,
player,201811050dal,dal,CrawTy00,pass_defended,0,,,,,
player,201811050dal,dal,CrawTy00,sacks,1.0,,,,,
player,201811050dal,dal,CrawTy00,tackles_combined,2,,,,,
player,201811050dal,dal,CrawTy00,tackles_solo,2,,,,,
player,201811050dal,dal,CrawTy00,tackles_assists,0,,,,,
player,201811050dal,dal,CrawTy00,tackles_loss,1,,,,,
player,201811050dal,dal,CrawTy00,qb_hits,2,,,,,
player,201811050dal,dal,CrawTy00,fumbles_rec,0,,,,,
player,201811050dal,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201811050dal,dal,CrawTy00,fumbles_forced,0,,,,,
player,201811050dal,dal,ArmsDo00,def_int,0,,,,,
player,201811050dal,dal,ArmsDo00,def_int_yds,0,,,,,
player,201811050dal,dal,ArmsDo00,def_int_td,0,,,,,
player,201811050dal,dal,ArmsDo00,def_int_long,0,,,,,
player,201811050dal,dal,ArmsDo00,pass_defended,0,,,,,
player,201811050dal,dal,ArmsDo00,sacks,0.5,,,,,
player,201811050dal,dal,ArmsDo00,tackles_combined,2,,,,,
player,201811050dal,dal,ArmsDo00,tackles_solo,0,,,,,
player,201811050dal,dal,ArmsDo00,tackles_assists,2,,,,,
player,201811050dal,dal,ArmsDo00,tackles_loss,0,,,,,
player,201811050dal,dal,ArmsDo00,qb_hits,1,,,,,
player,201811050dal,dal,ArmsDo00,fumbles_rec,0,,,,,
player,201811050dal,dal,ArmsDo00,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,ArmsDo00,fumbles_rec_td,0,,,,,
player,201811050dal,dal,ArmsDo00,fumbles_forced,0,,,,,
player,201811050dal,dal,ReidCa00,def_int,0,,,,,
player,201811050dal,dal,ReidCa00,def_int_yds,0,,,,,
player,201811050dal,dal,ReidCa00,def_int_td,0,,,,,
player,201811050dal,dal,ReidCa00,def_int_long,0,,,,,
player,201811050dal,dal,ReidCa00,pass_defended,0,,,,,
player,201811050dal,dal,ReidCa00,sacks,0.5,,,,,
player,201811050dal,dal,ReidCa00,tackles_combined,1,,,,,
player,201811050dal,dal,ReidCa00,tackles_solo,0,,,,,
player,201811050dal,dal,ReidCa00,tackles_assists,1,,,,,
player,201811050dal,dal,ReidCa00,tackles_loss,0,,,,,
player,201811050dal,dal,ReidCa00,qb_hits,1,,,,,
player,201811050dal,dal,ReidCa00,fumbles_rec,0,,,,,
player,201811050dal,dal,ReidCa00,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,ReidCa00,fumbles_rec_td,0,,,,,
player,201811050dal,dal,ReidCa00,fumbles_forced,0,,,,,
player,201811050dal,dal,SmitJa05,def_int,0,,,,,
player,201811050dal,dal,SmitJa05,def_int_yds,0,,,,,
player,201811050dal,dal,SmitJa05,def_int_td,0,,,,,
player,201811050dal,dal,SmitJa05,def_int_long,0,,,,,
player,201811050dal,dal,SmitJa05,pass_defended,0,,,,,
player,201811050dal,dal,SmitJa05,sacks,0.0,,,,,
player,201811050dal,dal,SmitJa05,tackles_combined,9,,,,,
player,201811050dal,dal,SmitJa05,tackles_solo,6,,,,,
player,201811050dal,dal,SmitJa05,tackles_assists,3,,,,,
player,201811050dal,dal,SmitJa05,tackles_loss,0,,,,,
player,201811050dal,dal,SmitJa05,qb_hits,0,,,,,
player,201811050dal,dal,SmitJa05,fumbles_rec,1,,,,,
player,201811050dal,dal,SmitJa05,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,SmitJa05,fumbles_rec_td,0,,,,,
player,201811050dal,dal,SmitJa05,fumbles_forced,0,,,,,
player,201811050dal,dal,VandLe00,def_int,0,,,,,
player,201811050dal,dal,VandLe00,def_int_yds,0,,,,,
player,201811050dal,dal,VandLe00,def_int_td,0,,,,,
player,201811050dal,dal,VandLe00,def_int_long,0,,,,,
player,201811050dal,dal,VandLe00,pass_defended,1,,,,,
player,201811050dal,dal,VandLe00,sacks,0.0,,,,,
player,201811050dal,dal,VandLe00,tackles_combined,9,,,,,
player,201811050dal,dal,VandLe00,tackles_solo,6,,,,,
player,201811050dal,dal,VandLe00,tackles_assists,3,,,,,
player,201811050dal,dal,VandLe00,tackles_loss,0,,,,,
player,201811050dal,dal,VandLe00,qb_hits,0,,,,,
player,201811050dal,dal,VandLe00,fumbles_rec,0,,,,,
player,201811050dal,dal,VandLe00,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,VandLe00,fumbles_rec_td,0,,,,,
player,201811050dal,dal,VandLe00,fumbles_forced,0,,,,,
player,201811050dal,dal,AwuzCh00,def_int,0,,,,,
player,201811050dal,dal,AwuzCh00,def_int_yds,0,,,,,
player,201811050dal,dal,AwuzCh00,def_int_td,0,,,,,
player,201811050dal,dal,AwuzCh00,def_int_long,0,,,,,
player,201811050dal,dal,AwuzCh00,pass_defended,0,,,,,
player,201811050dal,dal,AwuzCh00,sacks,0.0,,,,,
player,201811050dal,dal,AwuzCh00,tackles_combined,7,,,,,
player,201811050dal,dal,AwuzCh00,tackles_solo,6,,,,,
player,201811050dal,dal,AwuzCh00,tackles_assists,1,,,,,
player,201811050dal,dal,AwuzCh00,tackles_loss,0,,,,,
player,201811050dal,dal,AwuzCh00,qb_hits,0,,,,,
player,201811050dal,dal,AwuzCh00,fumbles_rec,0,,,,,
player,201811050dal,dal,AwuzCh00,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,AwuzCh00,fumbles_rec_td,0,,,,,
player,201811050dal,dal,AwuzCh00,fumbles_forced,0,,,,,
player,201811050dal,dal,WoodXa00,def_int,0,,,,,
player,201811050dal,dal,WoodXa00,def_int_yds,0,,,,,
player,201811050dal,dal,WoodXa00,def_int_td,0,,,,,
player,201811050dal,dal,WoodXa00,def_int_long,0,,,,,
player,201811050dal,dal,WoodXa00,pass_defended,0,,,,,
player,201811050dal,dal,WoodXa00,sacks,0.0,,,,,
player,201811050dal,dal,WoodXa00,tackles_combined,7,,,,,
player,201811050dal,dal,WoodXa00,tackles_solo,4,,,,,
player,201811050dal,dal,WoodXa00,tackles_assists,3,,,,,
player,201811050dal,dal,WoodXa00,tackles_loss,0,,,,,
player,201811050dal,dal,WoodXa00,qb_hits,0,,,,,
player,201811050dal,dal,WoodXa00,fumbles_rec,0,,,,,
player,201811050dal,dal,WoodXa00,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,WoodXa00,fumbles_rec_td,0,,,,,
player,201811050dal,dal,WoodXa00,fumbles_forced,0,,,,,
player,201811050dal,dal,CollMa00,def_int,0,,,,,
player,201811050dal,dal,CollMa00,def_int_yds,0,,,,,
player,201811050dal,dal,CollMa00,def_int_td,0,,,,,
player,201811050dal,dal,CollMa00,def_int_long,0,,,,,
player,201811050dal,dal,CollMa00,pass_defended,0,,,,,
player,201811050dal,dal,CollMa00,sacks,0.0,,,,,
player,201811050dal,dal,CollMa00,tackles_combined,5,,,,,
player,201811050dal,dal,CollMa00,tackles_solo,3,,,,,
player,201811050dal,dal,CollMa00,tackles_assists,2,,,,,
player,201811050dal,dal,CollMa00,tackles_loss,0,,,,,
player,201811050dal,dal,CollMa00,qb_hits,0,,,,,
player,201811050dal,dal,CollMa00,fumbles_rec,0,,,,,
player,201811050dal,dal,CollMa00,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,CollMa00,fumbles_rec_td,0,,,,,
player,201811050dal,dal,CollMa00,fumbles_forced,0,,,,,
player,201811050dal,dal,HeatJe00,def_int,0,,,,,
player,201811050dal,dal,HeatJe00,def_int_yds,0,,,,,
player,201811050dal,dal,HeatJe00,def_int_td,0,,,,,
player,201811050dal,dal,HeatJe00,def_int_long,0,,,,,
player,201811050dal,dal,HeatJe00,pass_defended,0,,,,,
player,201811050dal,dal,HeatJe00,sacks,0.0,,,,,
player,201811050dal,dal,HeatJe00,tackles_combined,5,,,,,
player,201811050dal,dal,HeatJe00,tackles_solo,4,,,,,
player,201811050dal,dal,HeatJe00,tackles_assists,1,,,,,
player,201811050dal,dal,HeatJe00,tackles_loss,0,,,,,
player,201811050dal,dal,HeatJe00,qb_hits,0,,,,,
player,201811050dal,dal,HeatJe00,fumbles_rec,0,,,,,
player,201811050dal,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201811050dal,dal,HeatJe00,fumbles_forced,0,,,,,
player,201811050dal,dal,BrowAn02,def_int,0,,,,,
player,201811050dal,dal,BrowAn02,def_int_yds,0,,,,,
player,201811050dal,dal,BrowAn02,def_int_td,0,,,,,
player,201811050dal,dal,BrowAn02,def_int_long,0,,,,,
player,201811050dal,dal,BrowAn02,pass_defended,0,,,,,
player,201811050dal,dal,BrowAn02,sacks,0.0,,,,,
player,201811050dal,dal,BrowAn02,tackles_combined,4,,,,,
player,201811050dal,dal,BrowAn02,tackles_solo,2,,,,,
player,201811050dal,dal,BrowAn02,tackles_assists,2,,,,,
player,201811050dal,dal,BrowAn02,tackles_loss,0,,,,,
player,201811050dal,dal,BrowAn02,qb_hits,1,,,,,
player,201811050dal,dal,BrowAn02,fumbles_rec,0,,,,,
player,201811050dal,dal,BrowAn02,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,BrowAn02,fumbles_rec_td,0,,,,,
player,201811050dal,dal,BrowAn02,fumbles_forced,0,,,,,
player,201811050dal,dal,WilsDa02,def_int,0,,,,,
player,201811050dal,dal,WilsDa02,def_int_yds,0,,,,,
player,201811050dal,dal,WilsDa02,def_int_td,0,,,,,
player,201811050dal,dal,WilsDa02,def_int_long,0,,,,,
player,201811050dal,dal,WilsDa02,pass_defended,0,,,,,
player,201811050dal,dal,WilsDa02,sacks,0.0,,,,,
player,201811050dal,dal,WilsDa02,tackles_combined,3,,,,,
player,201811050dal,dal,WilsDa02,tackles_solo,2,,,,,
player,201811050dal,dal,WilsDa02,tackles_assists,1,,,,,
player,201811050dal,dal,WilsDa02,tackles_loss,0,,,,,
player,201811050dal,dal,WilsDa02,qb_hits,0,,,,,
player,201811050dal,dal,WilsDa02,fumbles_rec,0,,,,,
player,201811050dal,dal,WilsDa02,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,WilsDa02,fumbles_rec_td,0,,,,,
player,201811050dal,dal,WilsDa02,fumbles_forced,0,,,,,
player,201811050dal,dal,JoneBy00,def_int,0,,,,,
player,201811050dal,dal,JoneBy00,def_int_yds,0,,,,,
player,201811050dal,dal,JoneBy00,def_int_td,0,,,,,
player,201811050dal,dal,JoneBy00,def_int_long,0,,,,,
player,201811050dal,dal,JoneBy00,pass_defended,1,,,,,
player,201811050dal,dal,JoneBy00,sacks,0.0,,,,,
player,201811050dal,dal,JoneBy00,tackles_combined,2,,,,,
player,201811050dal,dal,JoneBy00,tackles_solo,2,,,,,
player,201811050dal,dal,JoneBy00,tackles_assists,0,,,,,
player,201811050dal,dal,JoneBy00,tackles_loss,0,,,,,
player,201811050dal,dal,JoneBy00,qb_hits,0,,,,,
player,201811050dal,dal,JoneBy00,fumbles_rec,0,,,,,
player,201811050dal,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201811050dal,dal,JoneBy00,fumbles_forced,0,,,,,
player,201811050dal,dal,WoodAn02,def_int,0,,,,,
player,201811050dal,dal,WoodAn02,def_int_yds,0,,,,,
player,201811050dal,dal,WoodAn02,def_int_td,0,,,,,
player,201811050dal,dal,WoodAn02,def_int_long,0,,,,,
player,201811050dal,dal,WoodAn02,pass_defended,0,,,,,
player,201811050dal,dal,WoodAn02,sacks,0.0,,,,,
player,201811050dal,dal,WoodAn02,tackles_combined,2,,,,,
player,201811050dal,dal,WoodAn02,tackles_solo,1,,,,,
player,201811050dal,dal,WoodAn02,tackles_assists,1,,,,,
player,201811050dal,dal,WoodAn02,tackles_loss,0,,,,,
player,201811050dal,dal,WoodAn02,qb_hits,0,,,,,
player,201811050dal,dal,WoodAn02,fumbles_rec,0,,,,,
player,201811050dal,dal,WoodAn02,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,WoodAn02,fumbles_rec_td,0,,,,,
player,201811050dal,dal,WoodAn02,fumbles_forced,0,,,,,
player,201811050dal,dal,CharTa00,def_int,0,,,,,
player,201811050dal,dal,CharTa00,def_int_yds,0,,,,,
player,201811050dal,dal,CharTa00,def_int_td,0,,,,,
player,201811050dal,dal,CharTa00,def_int_long,0,,,,,
player,201811050dal,dal,CharTa00,pass_defended,0,,,,,
player,201811050dal,dal,CharTa00,sacks,0.0,,,,,
player,201811050dal,dal,CharTa00,tackles_combined,1,,,,,
player,201811050dal,dal,CharTa00,tackles_solo,0,,,,,
player,201811050dal,dal,CharTa00,tackles_assists,1,,,,,
