game,2018,5,20181007,201810070htx,dal,"Dallas Cowboys",16,htx,"Houston Texans",19
player,201810070htx,htx,WebbJo00,tackles_assists,0,,,,,
player,201810070htx,htx,WebbJo00,tackles_loss,0,,,,,
player,201810070htx,htx,WebbJo00,qb_hits,0,,,,,
player,201810070htx,htx,WebbJo00,fumbles_rec,0,,,,,
player,201810070htx,htx,WebbJo00,fumbles_rec_yds,0,,,,,
player,201810070htx,htx,WebbJo00,fumbles_rec_td,0,,,,,
player,201810070htx,htx,WebbJo00,fumbles_forced,0,,,,,
player,201810070htx,htx,WebsKa00,def_int,0,,,,,
player,201810070htx,htx,WebsKa00,def_int_yds,0,,,,,
player,201810070htx,htx,WebsKa00,def_int_td,0,,,,,
player,201810070htx,htx,WebsKa00,def_int_long,0,,,,,
player,201810070htx,htx,WebsKa00,pass_defended,0,,,,,
player,201810070htx,htx,WebsKa00,sacks,0.0,,,,,
player,201810070htx,htx,WebsKa00,tackles_combined,1,,,,,
player,201810070htx,htx,WebsKa00,tackles_solo,1,,,,,
player,201810070htx,htx,WebsKa00,tackles_assists,0,,,,,
player,201810070htx,htx,WebsKa00,tackles_loss,0,,,,,
player,201810070htx,htx,WebsKa00,qb_hits,0,,,,,
player,201810070htx,htx,WebsKa00,fumbles_rec,0,,,,,
player,201810070htx,htx,WebsKa00,fumbles_rec_yds,0,,,,,
player,201810070htx,htx,WebsKa00,fumbles_rec_td,0,,,,,
player,201810070htx,htx,WebsKa00,fumbles_forced,0,,,,,
player,201810070htx,htx,HopkDe00,def_int,0,,,,,
player,201810070htx,htx,HopkDe00,def_int_yds,0,,,,,
player,201810070htx,htx,HopkDe00,def_int_td,0,,,,,
player,201810070htx,htx,HopkDe00,def_int_long,0,,,,,
player,201810070htx,htx,HopkDe00,pass_defended,1,,,,,
player,201810070htx,htx,HopkDe00,sacks,0.0,,,,,
player,201810070htx,htx,HopkDe00,tackles_combined,0,,,,,
player,201810070htx,htx,HopkDe00,tackles_solo,0,,,,,
player,201810070htx,htx,HopkDe00,tackles_assists,0,,,,,
player,201810070htx,htx,HopkDe00,tackles_loss,0,,,,,
player,201810070htx,htx,HopkDe00,qb_hits,0,,,,,
player,201810070htx,htx,HopkDe00,fumbles_rec,0,,,,,
player,201810070htx,htx,HopkDe00,fumbles_rec_yds,0,,,,,
player,201810070htx,htx,HopkDe00,fumbles_rec_td,0,,,,,
player,201810070htx,htx,HopkDe00,fumbles_forced,0,,,,,
player,201810070htx,dal,AustTa00,kick_ret,0,,,,,
player,201810070htx,dal,AustTa00,kick_ret_yds,0,,,,,
player,201810070htx,dal,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201810070htx,dal,AustTa00,kick_ret_td,0,,,,,
player,201810070htx,dal,AustTa00,kick_ret_long,0,,,,,
player,201810070htx,dal,AustTa00,punt_ret,2,,,,,
player,201810070htx,dal,AustTa00,punt_ret_yds,22,,,,,
player,201810070htx,dal,AustTa00,punt_ret_yds_per_ret,11.0,,,,,
player,201810070htx,dal,AustTa00,punt_ret_td,0,,,,,
player,201810070htx,dal,AustTa00,punt_ret_long,22,,,,,
player,201810070htx,htx,ErviTy00,kick_ret,0,,,,,
player,201810070htx,htx,ErviTy00,kick_ret_yds,0,,,,,
player,201810070htx,htx,ErviTy00,kick_ret_yds_per_ret,,,,,,
player,201810070htx,htx,ErviTy00,kick_ret_td,0,,,,,
player,201810070htx,htx,ErviTy00,kick_ret_long,0,,,,,
player,201810070htx,htx,ErviTy00,punt_ret,2,,,,,
player,201810070htx,htx,ErviTy00,punt_ret_yds,29,,,,,
player,201810070htx,htx,ErviTy00,punt_ret_yds_per_ret,14.5,,,,,
player,201810070htx,htx,ErviTy00,punt_ret_td,0,,,,,
player,201810070htx,htx,ErviTy00,punt_ret_long,16,,,,,
player,201810070htx,dal,MaheBr01,xpm,1,,,,,
player,201810070htx,dal,MaheBr01,xpa,1,,,,,
player,201810070htx,dal,MaheBr01,fgm,3,,,,,
player,201810070htx,dal,MaheBr01,fga,3,,,,,
player,201810070htx,dal,MaheBr01,punt,0,,,,,
player,201810070htx,dal,MaheBr01,punt_yds,0,,,,,
player,201810070htx,dal,MaheBr01,punt_yds_per_punt,,,,,,
player,201810070htx,dal,MaheBr01,punt_long,0,,,,,
player,201810070htx,dal,JoneCh02,xpm,,,,,,
player,201810070htx,dal,JoneCh02,xpa,,,,,,
player,201810070htx,dal,JoneCh02,fgm,,,,,,
player,201810070htx,dal,JoneCh02,fga,,,,,,
player,201810070htx,dal,JoneCh02,punt,5,,,,,
player,201810070htx,dal,JoneCh02,punt_yds,220,,,,,
player,201810070htx,dal,JoneCh02,punt_yds_per_punt,44.0,,,,,
player,201810070htx,dal,JoneCh02,punt_long,55,,,,,
player,201810070htx,htx,FairKa01,xpm,1,,,,,
player,201810070htx,htx,FairKa01,xpa,1,,,,,
player,201810070htx,htx,FairKa01,fgm,4,,,,,
player,201810070htx,htx,FairKa01,fga,5,,,,,
player,201810070htx,htx,FairKa01,punt,0,,,,,
player,201810070htx,htx,FairKa01,punt_yds,0,,,,,
player,201810070htx,htx,FairKa01,punt_yds_per_punt,,,,,,
player,201810070htx,htx,FairKa01,punt_long,0,,,,,
player,201810070htx,htx,DaniTr00,xpm,,,,,,
player,201810070htx,htx,DaniTr00,xpa,,,,,,
player,201810070htx,htx,DaniTr00,fgm,,,,,,
player,201810070htx,htx,DaniTr00,fga,,,,,,
player,201810070htx,htx,DaniTr00,punt,3,,,,,
player,201810070htx,htx,DaniTr00,punt_yds,160,,,,,
player,201810070htx,htx,DaniTr00,punt_yds_per_punt,53.3,,,,,
player,201810070htx,htx,DaniTr00,punt_long,61,,,,,
player,201810070htx,dal,PresDa01,pass_cmp,18,,,,,
player,201810070htx,dal,PresDa01,pass_att,29,,,,,
player,201810070htx,dal,PresDa01,pass_yds,208,,,,,
player,201810070htx,dal,PresDa01,pass_first_down,8,,,,,
player,201810070htx,dal,PresDa01,pass_air_yds,76,,,,,
player,201810070htx,dal,PresDa01,pass_air_yds_per_cmp,4.2,,,,,
player,201810070htx,dal,PresDa01,pass_air_yds_per_att,2.6,,,,,
player,201810070htx,dal,PresDa01,pass_tgt_yds_per_att,7.6,,,,,
player,201810070htx,dal,PresDa01,pass_yac,132,,,,,
player,201810070htx,dal,PresDa01,pass_yac_per_cmp,7.3,,,,,
player,201810070htx,dal,PresDa01,pass_drops,3,,,,,
player,201810070htx,dal,PresDa01,pass_drop_pct,10.3,,,,,
player,201810070htx,dal,PresDa01,pass_poor_throws,4,,,,,
player,201810070htx,dal,PresDa01,pass_poor_throw_pct,13.8,,,,,
player,201810070htx,dal,PresDa01,pass_blitzed,17,,,,,
player,201810070htx,dal,PresDa01,pass_hurried,6,,,,,
player,201810070htx,dal,PresDa01,pass_hits,3,,,,,
player,201810070htx,dal,PresDa01,rush_scrambles,2,,,,,
player,201810070htx,dal,PresDa01,rush_scrambles_yds_per_att,6.5,,,,,
player,201810070htx,htx,WatsDe00,pass_cmp,33,,,,,
player,201810070htx,htx,WatsDe00,pass_att,44,,,,,
player,201810070htx,htx,WatsDe00,pass_yds,375,,,,,
player,201810070htx,htx,WatsDe00,pass_first_down,18,,,,,
player,201810070htx,htx,WatsDe00,pass_air_yds,192,,,,,
player,201810070htx,htx,WatsDe00,pass_air_yds_per_cmp,5.8,,,,,
player,201810070htx,htx,WatsDe00,pass_air_yds_per_att,4.4,,,,,
player,201810070htx,htx,WatsDe00,pass_tgt_yds_per_att,6.6,,,,,
player,201810070htx,htx,WatsDe00,pass_yac,183,,,,,
player,201810070htx,htx,WatsDe00,pass_yac_per_cmp,5.5,,,,,
player,201810070htx,htx,WatsDe00,pass_drops,1,,,,,
player,201810070htx,htx,WatsDe00,pass_drop_pct,2.3,,,,,
player,201810070htx,htx,WatsDe00,pass_poor_throws,5,,,,,
player,201810070htx,htx,WatsDe00,pass_poor_throw_pct,11.4,,,,,
player,201810070htx,htx,WatsDe00,pass_blitzed,16,,,,,
player,201810070htx,htx,WatsDe00,pass_hurried,2,,,,,
player,201810070htx,htx,WatsDe00,pass_hits,9,,,,,
player,201810070htx,htx,WatsDe00,rush_scrambles,6,,,,,
player,201810070htx,htx,WatsDe00,rush_scrambles_yds_per_att,6.8,,,,,
player,201810070htx,dal,ElliEz00,rush_att,20,,,,,
player,201810070htx,dal,ElliEz00,rush_yds,54,,,,,
player,201810070htx,dal,ElliEz00,rush_first_down,4,,,,,
player,201810070htx,dal,ElliEz00,rush_yds_before_contact,41,,,,,
player,201810070htx,dal,ElliEz00,rush_yds_bc_per_rush,2.1,,,,,
player,201810070htx,dal,ElliEz00,rush_yac,13,,,,,
player,201810070htx,dal,ElliEz00,rush_yac_per_rush,0.7,,,,,
player,201810070htx,dal,ElliEz00,rush_broken_tackles,0,,,,,
player,201810070htx,dal,ElliEz00,rush_broken_tackles_per_rush,,,,,,
player,201810070htx,dal,PresDa01,rush_att,6,,,,,
player,201810070htx,dal,PresDa01,rush_yds,34,,,,,
player,201810070htx,dal,PresDa01,rush_first_down,1,,,,,
player,201810070htx,dal,PresDa01,rush_yds_before_contact,30,,,,,
player,201810070htx,dal,PresDa01,rush_yds_bc_per_rush,5.0,,,,,
player,201810070htx,dal,PresDa01,rush_yac,4,,,,,
player,201810070htx,dal,PresDa01,rush_yac_per_rush,0.7,,,,,
player,201810070htx,dal,PresDa01,rush_broken_tackles,0,,,,,
player,201810070htx,dal,PresDa01,rush_broken_tackles_per_rush,,,,,,
player,201810070htx,dal,SmitRo06,rush_att,3,,,,,
player,201810070htx,dal,SmitRo06,rush_yds,10,,,,,
player,201810070htx,dal,SmitRo06,rush_first_down,1,,,,,
player,201810070htx,dal,SmitRo06,rush_yds_before_contact,4,,,,,
player,201810070htx,dal,SmitRo06,rush_yds_bc_per_rush,1.3,,,,,
player,201810070htx,dal,SmitRo06,rush_yac,6,,,,,
player,201810070htx,dal,SmitRo06,rush_yac_per_rush,2.0,,,,,
player,201810070htx,dal,SmitRo06,rush_broken_tackles,0,,,,,
player,201810070htx,dal,SmitRo06,rush_broken_tackles_per_rush,,,,,,
player,201810070htx,htx,BlueAl00,rush_att,20,,,,,
player,201810070htx,htx,BlueAl00,rush_yds,46,,,,,
player,201810070htx,htx,BlueAl00,rush_first_down,3,,,,,
player,201810070htx,htx,BlueAl00,rush_yds_before_contact,31,,,,,
player,201810070htx,htx,BlueAl00,rush_yds_bc_per_rush,1.6,,,,,
player,201810070htx,htx,BlueAl00,rush_yac,15,,,,,
player,201810070htx,htx,BlueAl00,rush_yac_per_rush,0.8,,,,,
player,201810070htx,htx,BlueAl00,rush_broken_tackles,1,,,,,
player,201810070htx,htx,BlueAl00,rush_broken_tackles_per_rush,20.0,,,,,
player,201810070htx,htx,WatsDe00,rush_att,10,,,,,
player,201810070htx,htx,WatsDe00,rush_yds,40,,,,,
player,201810070htx,htx,WatsDe00,rush_first_down,1,,,,,
player,201810070htx,htx,WatsDe00,rush_yds_before_contact,40,,,,,
player,201810070htx,htx,WatsDe00,rush_yds_bc_per_rush,4.0,,,,,
player,201810070htx,htx,WatsDe00,rush_yac,0,,,,,
player,201810070htx,htx,WatsDe00,rush_yac_per_rush,0.0,,,,,
player,201810070htx,htx,WatsDe00,rush_broken_tackles,0,,,,,
player,201810070htx,htx,WatsDe00,rush_broken_tackles_per_rush,,,,,,
player,201810070htx,htx,CoutKe00,rush_att,1,,,,,
player,201810070htx,htx,CoutKe00,rush_yds,2,,,,,
player,201810070htx,htx,CoutKe00,rush_first_down,0,,,,,
player,201810070htx,htx,CoutKe00,rush_yds_before_contact,2,,,,,
player,201810070htx,htx,CoutKe00,rush_yds_bc_per_rush,2.0,,,,,
player,201810070htx,htx,CoutKe00,rush_yac,0,,,,,
player,201810070htx,htx,CoutKe00,rush_yac_per_rush,0.0,,,,,
player,201810070htx,htx,CoutKe00,rush_broken_tackles,0,,,,,
player,201810070htx,htx,CoutKe00,rush_broken_tackles_per_rush,,,,,,
player,201810070htx,dal,ElliEz00,targets,7,,,,,
player,201810070htx,dal,ElliEz00,rec,7,,,,,
player,201810070htx,dal,ElliEz00,rec_yds,30,,,,,
player,201810070htx,dal,ElliEz00,rec_first_down,1,,,,,
player,201810070htx,dal,ElliEz00,rec_air_yds,-14,,,,,
player,201810070htx,dal,ElliEz00,rec_air_yds_per_rec,-2.0,,,,,
player,201810070htx,dal,ElliEz00,rec_yac,44,,,,,
player,201810070htx,dal,ElliEz00,rec_yac_per_rec,6.3,,,,,
player,201810070htx,dal,ElliEz00,rec_broken_tackles,1,,,,,
player,201810070htx,dal,ElliEz00,rec_broken_tackles_per_rec,7.0,,,,,
player,201810070htx,dal,ElliEz00,rec_drops,0,,,,,
player,201810070htx,dal,ElliEz00,rec_drop_pct,0.0,,,,,
player,201810070htx,dal,SwaiGe00,targets,3,,,,,
player,201810070htx,dal,SwaiGe00,rec,3,,,,,
player,201810070htx,dal,SwaiGe00,rec_yds,55,,,,,
player,201810070htx,dal,SwaiGe00,rec_first_down,2,,,,,
player,201810070htx,dal,SwaiGe00,rec_air_yds,-1,,,,,
player,201810070htx,dal,SwaiGe00,rec_air_yds_per_rec,-0.3,,,,,
player,201810070htx,dal,SwaiGe00,rec_yac,56,,,,,
player,201810070htx,dal,SwaiGe00,rec_yac_per_rec,18.7,,,,,
player,201810070htx,dal,SwaiGe00,rec_broken_tackles,1,,,,,
player,201810070htx,dal,SwaiGe00,rec_broken_tackles_per_rec,3.0,,,,,
player,201810070htx,dal,SwaiGe00,rec_drops,0,,,,,
player,201810070htx,dal,SwaiGe00,rec_drop_pct,0.0,,,,,
player,201810070htx,dal,ThomDe04,targets,4,,,,,
player,201810070htx,dal,ThomDe04,rec,2,,,,,
player,201810070htx,dal,ThomDe04,rec_yds,19,,,,,
player,201810070htx,dal,ThomDe04,rec_first_down,1,,,,,
player,201810070htx,dal,ThomDe04,rec_air_yds,10,,,,,
player,201810070htx,dal,ThomDe04,rec_air_yds_per_rec,5.0,,,,,
player,201810070htx,dal,ThomDe04,rec_yac,9,,,,,
player,201810070htx,dal,ThomDe04,rec_yac_per_rec,4.5,,,,,
player,201810070htx,dal,ThomDe04,rec_broken_tackles,1,,,,,
player,201810070htx,dal,ThomDe04,rec_broken_tackles_per_rec,2.0,,,,,
player,201810070htx,dal,ThomDe04,rec_drops,1,,,,,
player,201810070htx,dal,ThomDe04,rec_drop_pct,25.0,,,,,
player,201810070htx,dal,JarwBl00,targets,2,,,,,
player,201810070htx,dal,JarwBl00,rec,1,,,,,
player,201810070htx,dal,JarwBl00,rec_yds,11,,,,,
player,201810070htx,dal,JarwBl00,rec_first_down,1,,,,,
player,201810070htx,dal,JarwBl00,rec_air_yds,2,,,,,
player,201810070htx,dal,JarwBl00,rec_air_yds_per_rec,2.0,,,,,
player,201810070htx,dal,JarwBl00,rec_yac,9,,,,,
player,201810070htx,dal,JarwBl00,rec_yac_per_rec,9.0,,,,,
player,201810070htx,dal,JarwBl00,rec_broken_tackles,1,,,,,
player,201810070htx,dal,JarwBl00,rec_broken_tackles_per_rec,1.0,,,,,
player,201810070htx,dal,JarwBl00,rec_drops,0,,,,,
player,201810070htx,dal,JarwBl00,rec_drop_pct,0.0,,,,,
player,201810070htx,dal,HurnAl01,targets,2,,,,,
player,201810070htx,dal,HurnAl01,rec,1,,,,,
player,201810070htx,dal,HurnAl01,rec_yds,3,,,,,
player,201810070htx,dal,HurnAl01,rec_first_down,1,,,,,
player,201810070htx,dal,HurnAl01,rec_air_yds,3,,,,,
player,201810070htx,dal,HurnAl01,rec_air_yds_per_rec,3.0,,,,,
player,201810070htx,dal,HurnAl01,rec_yac,0,,,,,
player,201810070htx,dal,HurnAl01,rec_yac_per_rec,0.0,,,,,
player,201810070htx,dal,HurnAl01,rec_broken_tackles,0,,,,,
player,201810070htx,dal,HurnAl01,rec_broken_tackles_per_rec,,,,,,
player,201810070htx,dal,HurnAl01,rec_drops,0,,,,,
player,201810070htx,dal,HurnAl01,rec_drop_pct,0.0,,,,,
player,201810070htx,dal,GallMi00,targets,3,,,,,
player,201810070htx,dal,GallMi00,rec,1,,,,,
player,201810070htx,dal,GallMi00,rec_yds,6,,,,,
player,201810070htx,dal,GallMi00,rec_first_down,,,,,,
player,201810070htx,dal,GallMi00,rec_air_yds,5,,,,,
player,201810070htx,dal,GallMi00,rec_air_yds_per_rec,5.0,,,,,
player,201810070htx,dal,GallMi00,rec_yac,1,,,,,
player,201810070htx,dal,GallMi00,rec_yac_per_rec,1.0,,,,,
player,201810070htx,dal,GallMi00,rec_broken_tackles,0,,,,,
player,201810070htx,dal,GallMi00,rec_broken_tackles_per_rec,,,,,,
player,201810070htx,dal,GallMi00,rec_drops,0,,,,,
player,201810070htx,dal,GallMi00,rec_drop_pct,0.0,,,,,
player,201810070htx,dal,BeasCo00,targets,3,,,,,
player,201810070htx,dal,BeasCo00,rec,1,,,,,
player,201810070htx,dal,BeasCo00,rec_yds,8,,,,,
player,201810070htx,dal,BeasCo00,rec_first_down,,,,,,
player,201810070htx,dal,BeasCo00,rec_air_yds,6,,,,,
player,201810070htx,dal,BeasCo00,rec_air_yds_per_rec,6.0,,,,,
player,201810070htx,dal,BeasCo00,rec_yac,2,,,,,
player,201810070htx,dal,BeasCo00,rec_yac_per_rec,2.0,,,,,
player,201810070htx,dal,BeasCo00,rec_broken_tackles,0,,,,,
player,201810070htx,dal,BeasCo00,rec_broken_tackles_per_rec,,,,,,
player,201810070htx,dal,BeasCo00,rec_drops,0,,,,,
player,201810070htx,dal,BeasCo00,rec_drop_pct,0.0,,,,,
player,201810070htx,dal,AustTa00,targets,3,,,,,
player,201810070htx,dal,AustTa00,rec,1,,,,,
player,201810070htx,dal,AustTa00,rec_yds,44,,,,,
player,201810070htx,dal,AustTa00,rec_first_down,1,,,,,
player,201810070htx,dal,AustTa00,rec_air_yds,44,,,,,
player,201810070htx,dal,AustTa00,rec_air_yds_per_rec,44.0,,,,,
player,201810070htx,dal,AustTa00,rec_yac,0,,,,,
player,201810070htx,dal,AustTa00,rec_yac_per_rec,0.0,,,,,
player,201810070htx,dal,AustTa00,rec_broken_tackles,0,,,,,
player,201810070htx,dal,AustTa00,rec_broken_tackles_per_rec,,,,,,
player,201810070htx,dal,AustTa00,rec_drops,2,,,,,
player,201810070htx,dal,AustTa00,rec_drop_pct,66.7,,,,,
player,201810070htx,dal,GathRi00,targets,1,,,,,
player,201810070htx,dal,GathRi00,rec,1,,,,,
player,201810070htx,dal,GathRi00,rec_yds,32,,,,,
player,201810070htx,dal,GathRi00,rec_first_down,1,,,,,
player,201810070htx,dal,GathRi00,rec_air_yds,21,,,,,
player,201810070htx,dal,GathRi00,rec_air_yds_per_rec,21.0,,,,,
player,201810070htx,dal,GathRi00,rec_yac,11,,,,,
player,201810070htx,dal,GathRi00,rec_yac_per_rec,11.0,,,,,
player,201810070htx,dal,GathRi00,rec_broken_tackles,0,,,,,
player,201810070htx,dal,GathRi00,rec_broken_tackles_per_rec,,,,,,
player,201810070htx,dal,GathRi00,rec_drops,0,,,,,
player,201810070htx,dal,GathRi00,rec_drop_pct,0.0,,,,,
player,201810070htx,htx,HopkDe00,targets,13,,,,,
player,201810070htx,htx,HopkDe00,rec,9,,,,,
player,201810070htx,htx,HopkDe00,rec_yds,151,,,,,
player,201810070htx,htx,HopkDe00,rec_first_down,6,,,,,
player,201810070htx,htx,HopkDe00,rec_air_yds,84,,,,,
player,201810070htx,htx,HopkDe00,rec_air_yds_per_rec,9.3,,,,,
player,201810070htx,htx,HopkDe00,rec_yac,67,,,,,
player,201810070htx,htx,HopkDe00,rec_yac_per_rec,7.4,,,,,
player,201810070htx,htx,HopkDe00,rec_broken_tackles,1,,,,,
player,201810070htx,htx,HopkDe00,rec_broken_tackles_per_rec,9.0,,,,,
player,201810070htx,htx,HopkDe00,rec_drops,0,,,,,
player,201810070htx,htx,HopkDe00,rec_drop_pct,0.0,,,,,
player,201810070htx,htx,BlueAl00,targets,8,,,,,
player,201810070htx,htx,BlueAl00,rec,8,,,,,
player,201810070htx,htx,BlueAl00,rec_yds,73,,,,,
player,201810070htx,htx,BlueAl00,rec_first_down,2,,,,,
player,201810070htx,htx,BlueAl00,rec_air_yds,10,,,,,
player,201810070htx,htx,BlueAl00,rec_air_yds_per_rec,1.3,,,,,
player,201810070htx,htx,BlueAl00,rec_yac,63,,,,,
player,201810070htx,htx,BlueAl00,rec_yac_per_rec,7.9,,,,,
player,201810070htx,htx,BlueAl00,rec_broken_tackles,1,,,,,
player,201810070htx,htx,BlueAl00,rec_broken_tackles_per_rec,8.0,,,,,
player,201810070htx,htx,BlueAl00,rec_drops,0,,,,,
player,201810070htx,htx,BlueAl00,rec_drop_pct,0.0,,,,,
player,201810070htx,htx,CoutKe00,targets,7,,,,,
player,201810070htx,htx,CoutKe00,rec,6,,,,,
player,201810070htx,htx,CoutKe00,rec_yds,51,,,,,
player,201810070htx,htx,CoutKe00,rec_first_down,4,,,,,
player,201810070htx,htx,CoutKe00,rec_air_yds,38,,,,,
player,201810070htx,htx,CoutKe00,rec_air_yds_per_rec,6.3,,,,,
player,201810070htx,htx,CoutKe00,rec_yac,13,,,,,
player,201810070htx,htx,CoutKe00,rec_yac_per_rec,2.2,,,,,
player,201810070htx,htx,CoutKe00,rec_broken_tackles,0,,,,,
player,201810070htx,htx,CoutKe00,rec_broken_tackles_per_rec,,,,,,
player,201810070htx,htx,CoutKe00,rec_drops,0,,,,,
player,201810070htx,htx,CoutKe00,rec_drop_pct,0.0,,,,,
player,201810070htx,htx,GrifRy00,targets,9,,,,,
player,201810070htx,htx,GrifRy00,rec,6,,,,,
player,201810070htx,htx,GrifRy00,rec_yds,65,,,,,
player,201810070htx,htx,GrifRy00,rec_first_down,4,,,,,
player,201810070htx,htx,GrifRy00,rec_air_yds,48,,,,,
player,201810070htx,htx,GrifRy00,rec_air_yds_per_rec,8.0,,,,,
player,201810070htx,htx,GrifRy00,rec_yac,17,,,,,
player,201810070htx,htx,GrifRy00,rec_yac_per_rec,2.8,,,,,
player,201810070htx,htx,GrifRy00,rec_broken_tackles,0,,,,,
player,201810070htx,htx,GrifRy00,rec_broken_tackles_per_rec,,,,,,
player,201810070htx,htx,GrifRy00,rec_drops,1,,,,,
player,201810070htx,htx,GrifRy00,rec_drop_pct,11.1,,,,,
player,201810070htx,htx,FullWi01,targets,3,,,,,
player,201810070htx,htx,FullWi01,rec,2,,,,,
player,201810070htx,htx,FullWi01,rec_yds,15,,,,,
player,201810070htx,htx,FullWi01,rec_first_down,1,,,,,
player,201810070htx,htx,FullWi01,rec_air_yds,1,,,,,
player,201810070htx,htx,FullWi01,rec_air_yds_per_rec,0.5,,,,,
player,201810070htx,htx,FullWi01,rec_yac,14,,,,,
player,201810070htx,htx,FullWi01,rec_yac_per_rec,7.0,,,,,
player,201810070htx,htx,FullWi01,rec_broken_tackles,0,,,,,
player,201810070htx,htx,FullWi01,rec_broken_tackles_per_rec,,,,,,
player,201810070htx,htx,FullWi01,rec_drops,0,,,,,
player,201810070htx,htx,FullWi01,rec_drop_pct,0.0,,,,,
player,201810070htx,htx,AkinJo00,targets,2,,,,,
player,201810070htx,htx,AkinJo00,rec,1,,,,,
player,201810070htx,htx,AkinJo00,rec_yds,9,,,,,
player,201810070htx,htx,AkinJo00,rec_first_down,,,,,,
player,201810070htx,htx,AkinJo00,rec_air_yds,4,,,,,
player,201810070htx,htx,AkinJo00,rec_air_yds_per_rec,4.0,,,,,
player,201810070htx,htx,AkinJo00,rec_yac,5,,,,,
player,201810070htx,htx,AkinJo00,rec_yac_per_rec,5.0,,,,,
player,201810070htx,htx,AkinJo00,rec_broken_tackles,0,,,,,
player,201810070htx,htx,AkinJo00,rec_broken_tackles_per_rec,,,,,,
player,201810070htx,htx,AkinJo00,rec_drops,0,,,,,
player,201810070htx,htx,AkinJo00,rec_drop_pct,0.0,,,,,
player,201810070htx,htx,ThomJo05,targets,1,,,,,
player,201810070htx,htx,ThomJo05,rec,1,,,,,
player,201810070htx,htx,ThomJo05,rec_yds,11,,,,,
player,201810070htx,htx,ThomJo05,rec_first_down,1,,,,,
player,201810070htx,htx,ThomJo05,rec_air_yds,7,,,,,
player,201810070htx,htx,ThomJo05,rec_air_yds_per_rec,7.0,,,,,
player,201810070htx,htx,ThomJo05,rec_yac,4,,,,,
player,201810070htx,htx,ThomJo05,rec_yac_per_rec,4.0,,,,,
player,201810070htx,htx,ThomJo05,rec_broken_tackles,1,,,,,
player,201810070htx,htx,ThomJo05,rec_broken_tackles_per_rec,1.0,,,,,
player,201810070htx,htx,ThomJo05,rec_drops,0,,,,,
player,201810070htx,htx,ThomJo05,rec_drop_pct,0.0,,,,,
player,201810070htx,htx,HopkDe00,pos,WR,,,,,
player,201810070htx,htx,HopkDe00,offense,80,,,,,
player,201810070htx,htx,HopkDe00,off_pct,100%,,,,,
player,201810070htx,htx,HopkDe00,defense,1,,,,,
player,201810070htx,htx,HopkDe00,def_pct,2%,,,,,
player,201810070htx,htx,HopkDe00,special_teams,0,,,,,
player,201810070htx,htx,HopkDe00,st_pct,0%,,,,,
player,201810070htx,htx,DaveJu00,pos,T,,,,,
player,201810070htx,htx,DaveJu00,offense,80,,,,,
player,201810070htx,htx,DaveJu00,off_pct,100%,,,,,
player,201810070htx,htx,DaveJu00,defense,0,,,,,
player,201810070htx,htx,DaveJu00,def_pct,0%,,,,,
player,201810070htx,htx,DaveJu00,special_teams,6,,,,,
player,201810070htx,htx,DaveJu00,st_pct,21%,,,,,
player,201810070htx,htx,MartNi00,pos,C,,,,,
player,201810070htx,htx,MartNi00,offense,80,,,,,
player,201810070htx,htx,MartNi00,off_pct,100%,,,,,
player,201810070htx,htx,MartNi00,defense,0,,,,,
player,201810070htx,htx,MartNi00,def_pct,0%,,,,,
player,201810070htx,htx,MartNi00,special_teams,6,,,,,
player,201810070htx,htx,MartNi00,st_pct,21%,,,,,
player,201810070htx,htx,FultZa00,pos,G,,,,,
player,201810070htx,htx,FultZa00,offense,80,,,,,
player,201810070htx,htx,FultZa00,off_pct,100%,,,,,
player,201810070htx,htx,FultZa00,defense,0,,,,,
player,201810070htx,htx,FultZa00,def_pct,0%,,,,,
player,201810070htx,htx,FultZa00,special_teams,6,,,,,
player,201810070htx,htx,FultZa00,st_pct,21%,,,,,
player,201810070htx,htx,LammKe00,pos,T,,,,,
player,201810070htx,htx,LammKe00,offense,80,,,,,
player,201810070htx,htx,LammKe00,off_pct,100%,,,,,
player,201810070htx,htx,LammKe00,defense,0,,,,,
player,201810070htx,htx,LammKe00,def_pct,0%,,,,,
player,201810070htx,htx,LammKe00,special_teams,6,,,,,
player,201810070htx,htx,LammKe00,st_pct,21%,,,,,
player,201810070htx,htx,KeleSe00,pos,G,,,,,
player,201810070htx,htx,KeleSe00,offense,80,,,,,
player,201810070htx,htx,KeleSe00,off_pct,100%,,,,,
player,201810070htx,htx,KeleSe00,defense,0,,,,,
player,201810070htx,htx,KeleSe00,def_pct,0%,,,,,
player,201810070htx,htx,KeleSe00,special_teams,6,,,,,
player,201810070htx,htx,KeleSe00,st_pct,21%,,,,,
player,201810070htx,htx,WatsDe00,pos,QB,,,,,
player,201810070htx,htx,WatsDe00,offense,80,,,,,
player,201810070htx,htx,WatsDe00,off_pct,100%,,,,,
player,201810070htx,htx,WatsDe00,defense,0,,,,,
player,201810070htx,htx,WatsDe00,def_pct,0%,,,,,
player,201810070htx,htx,WatsDe00,special_teams,0,,,,,
player,201810070htx,htx,WatsDe00,st_pct,0%,,,,,
player,201810070htx,htx,BlueAl00,pos,RB,,,,,
player,201810070htx,htx,BlueAl00,offense,79,,,,,
player,201810070htx,htx,BlueAl00,off_pct,99%,,,,,
player,201810070htx,htx,BlueAl00,defense,0,,,,,
