game,2018,3,20180923,201809230phi,clt,"Indianapolis Colts",16,phi,"Philadelphia Eagles",20
player,201809230phi,phi,GoedDa00,rec_broken_tackles,0,,,,,
player,201809230phi,phi,GoedDa00,rec_broken_tackles_per_rec,,,,,,
player,201809230phi,phi,GoedDa00,rec_drops,0,,,,,
player,201809230phi,phi,GoedDa00,rec_drop_pct,0.0,,,,,
player,201809230phi,phi,ErtzZa00,targets,10,,,,,
player,201809230phi,phi,ErtzZa00,rec,5,,,,,
player,201809230phi,phi,ErtzZa00,rec_yds,73,,,,,
player,201809230phi,phi,ErtzZa00,rec_first_down,4,,,,,
player,201809230phi,phi,ErtzZa00,rec_air_yds,50,,,,,
player,201809230phi,phi,ErtzZa00,rec_air_yds_per_rec,10.0,,,,,
player,201809230phi,phi,ErtzZa00,rec_yac,23,,,,,
player,201809230phi,phi,ErtzZa00,rec_yac_per_rec,4.6,,,,,
player,201809230phi,phi,ErtzZa00,rec_broken_tackles,0,,,,,
player,201809230phi,phi,ErtzZa00,rec_broken_tackles_per_rec,,,,,,
player,201809230phi,phi,ErtzZa00,rec_drops,1,,,,,
player,201809230phi,phi,ErtzZa00,rec_drop_pct,10.0,,,,,
player,201809230phi,phi,AghoNe00,targets,5,,,,,
player,201809230phi,phi,AghoNe00,rec,4,,,,,
player,201809230phi,phi,AghoNe00,rec_yds,24,,,,,
player,201809230phi,phi,AghoNe00,rec_first_down,3,,,,,
player,201809230phi,phi,AghoNe00,rec_air_yds,8,,,,,
player,201809230phi,phi,AghoNe00,rec_air_yds_per_rec,2.0,,,,,
player,201809230phi,phi,AghoNe00,rec_yac,16,,,,,
player,201809230phi,phi,AghoNe00,rec_yac_per_rec,4.0,,,,,
player,201809230phi,phi,AghoNe00,rec_broken_tackles,0,,,,,
player,201809230phi,phi,AghoNe00,rec_broken_tackles_per_rec,,,,,,
player,201809230phi,phi,AghoNe00,rec_drops,0,,,,,
player,201809230phi,phi,AghoNe00,rec_drop_pct,0.0,,,,,
player,201809230phi,phi,SmalWe00,targets,5,,,,,
player,201809230phi,phi,SmalWe00,rec,3,,,,,
player,201809230phi,phi,SmalWe00,rec_yds,35,,,,,
player,201809230phi,phi,SmalWe00,rec_first_down,1,,,,,
player,201809230phi,phi,SmalWe00,rec_air_yds,21,,,,,
player,201809230phi,phi,SmalWe00,rec_air_yds_per_rec,7.0,,,,,
player,201809230phi,phi,SmalWe00,rec_yac,14,,,,,
player,201809230phi,phi,SmalWe00,rec_yac_per_rec,4.7,,,,,
player,201809230phi,phi,SmalWe00,rec_broken_tackles,0,,,,,
player,201809230phi,phi,SmalWe00,rec_broken_tackles_per_rec,,,,,,
player,201809230phi,phi,SmalWe00,rec_drops,0,,,,,
player,201809230phi,phi,SmalWe00,rec_drop_pct,0.0,,,,,
player,201809230phi,phi,ClemCo00,targets,4,,,,,
player,201809230phi,phi,ClemCo00,rec,3,,,,,
player,201809230phi,phi,ClemCo00,rec_yds,19,,,,,
player,201809230phi,phi,ClemCo00,rec_first_down,0,,,,,
player,201809230phi,phi,ClemCo00,rec_air_yds,5,,,,,
player,201809230phi,phi,ClemCo00,rec_air_yds_per_rec,1.7,,,,,
player,201809230phi,phi,ClemCo00,rec_yac,14,,,,,
player,201809230phi,phi,ClemCo00,rec_yac_per_rec,4.7,,,,,
player,201809230phi,phi,ClemCo00,rec_broken_tackles,0,,,,,
player,201809230phi,phi,ClemCo00,rec_broken_tackles_per_rec,,,,,,
player,201809230phi,phi,ClemCo00,rec_drops,0,,,,,
player,201809230phi,phi,ClemCo00,rec_drop_pct,0.0,,,,,
player,201809230phi,phi,MattJo00,targets,2,,,,,
player,201809230phi,phi,MattJo00,rec,2,,,,,
player,201809230phi,phi,MattJo00,rec_yds,21,,,,,
player,201809230phi,phi,MattJo00,rec_first_down,,,,,,
player,201809230phi,phi,MattJo00,rec_air_yds,17,,,,,
player,201809230phi,phi,MattJo00,rec_air_yds_per_rec,8.5,,,,,
player,201809230phi,phi,MattJo00,rec_yac,4,,,,,
player,201809230phi,phi,MattJo00,rec_yac_per_rec,2.0,,,,,
player,201809230phi,phi,MattJo00,rec_broken_tackles,0,,,,,
player,201809230phi,phi,MattJo00,rec_broken_tackles_per_rec,,,,,,
player,201809230phi,phi,MattJo00,rec_drops,0,,,,,
player,201809230phi,phi,MattJo00,rec_drop_pct,0.0,,,,,
player,201809230phi,phi,PerkJo02,targets,4,,,,,
player,201809230phi,phi,PerkJo02,rec,1,,,,,
player,201809230phi,phi,PerkJo02,rec_yds,10,,,,,
player,201809230phi,phi,PerkJo02,rec_first_down,1,,,,,
player,201809230phi,phi,PerkJo02,rec_air_yds,5,,,,,
player,201809230phi,phi,PerkJo02,rec_air_yds_per_rec,5.0,,,,,
player,201809230phi,phi,PerkJo02,rec_yac,5,,,,,
player,201809230phi,phi,PerkJo02,rec_yac_per_rec,5.0,,,,,
player,201809230phi,phi,PerkJo02,rec_broken_tackles,0,,,,,
player,201809230phi,phi,PerkJo02,rec_broken_tackles_per_rec,,,,,,
player,201809230phi,phi,PerkJo02,rec_drops,1,,,,,
player,201809230phi,phi,PerkJo02,rec_drop_pct,25.0,,,,,
player,201809230phi,phi,BrooBr00,pos,G,,,,,
player,201809230phi,phi,BrooBr00,offense,82,,,,,
player,201809230phi,phi,BrooBr00,off_pct,100%,,,,,
player,201809230phi,phi,BrooBr00,defense,0,,,,,
player,201809230phi,phi,BrooBr00,def_pct,0%,,,,,
player,201809230phi,phi,BrooBr00,special_teams,5,,,,,
player,201809230phi,phi,BrooBr00,st_pct,18%,,,,,
player,201809230phi,phi,JohnLa01,pos,T,,,,,
player,201809230phi,phi,JohnLa01,offense,82,,,,,
player,201809230phi,phi,JohnLa01,off_pct,100%,,,,,
player,201809230phi,phi,JohnLa01,defense,0,,,,,
player,201809230phi,phi,JohnLa01,def_pct,0%,,,,,
player,201809230phi,phi,JohnLa01,special_teams,5,,,,,
player,201809230phi,phi,JohnLa01,st_pct,18%,,,,,
player,201809230phi,phi,WisnSt01,pos,G,,,,,
player,201809230phi,phi,WisnSt01,offense,82,,,,,
player,201809230phi,phi,WisnSt01,off_pct,100%,,,,,
player,201809230phi,phi,WisnSt01,defense,0,,,,,
player,201809230phi,phi,WisnSt01,def_pct,0%,,,,,
player,201809230phi,phi,WisnSt01,special_teams,5,,,,,
player,201809230phi,phi,WisnSt01,st_pct,18%,,,,,
player,201809230phi,phi,WentCa00,pos,QB,,,,,
player,201809230phi,phi,WentCa00,offense,82,,,,,
player,201809230phi,phi,WentCa00,off_pct,100%,,,,,
player,201809230phi,phi,WentCa00,defense,0,,,,,
player,201809230phi,phi,WentCa00,def_pct,0%,,,,,
player,201809230phi,phi,WentCa00,special_teams,0,,,,,
player,201809230phi,phi,WentCa00,st_pct,0%,,,,,
player,201809230phi,phi,KelcJa00,pos,C,,,,,
player,201809230phi,phi,KelcJa00,offense,82,,,,,
player,201809230phi,phi,KelcJa00,off_pct,100%,,,,,
player,201809230phi,phi,KelcJa00,defense,0,,,,,
player,201809230phi,phi,KelcJa00,def_pct,0%,,,,,
player,201809230phi,phi,KelcJa00,special_teams,0,,,,,
player,201809230phi,phi,KelcJa00,st_pct,0%,,,,,
player,201809230phi,phi,PeteJa21,pos,T,,,,,
player,201809230phi,phi,PeteJa21,offense,82,,,,,
player,201809230phi,phi,PeteJa21,off_pct,100%,,,,,
player,201809230phi,phi,PeteJa21,defense,0,,,,,
player,201809230phi,phi,PeteJa21,def_pct,0%,,,,,
player,201809230phi,phi,PeteJa21,special_teams,0,,,,,
player,201809230phi,phi,PeteJa21,st_pct,0%,,,,,
player,201809230phi,phi,ErtzZa00,pos,TE,,,,,
player,201809230phi,phi,ErtzZa00,offense,81,,,,,
player,201809230phi,phi,ErtzZa00,off_pct,99%,,,,,
player,201809230phi,phi,ErtzZa00,defense,0,,,,,
player,201809230phi,phi,ErtzZa00,def_pct,0%,,,,,
player,201809230phi,phi,ErtzZa00,special_teams,0,,,,,
player,201809230phi,phi,ErtzZa00,st_pct,0%,,,,,
player,201809230phi,phi,AghoNe00,pos,WR,,,,,
player,201809230phi,phi,AghoNe00,offense,80,,,,,
player,201809230phi,phi,AghoNe00,off_pct,98%,,,,,
player,201809230phi,phi,AghoNe00,defense,0,,,,,
player,201809230phi,phi,AghoNe00,def_pct,0%,,,,,
player,201809230phi,phi,AghoNe00,special_teams,0,,,,,
player,201809230phi,phi,AghoNe00,st_pct,0%,,,,,
player,201809230phi,phi,GoedDa00,pos,TE,,,,,
player,201809230phi,phi,GoedDa00,offense,55,,,,,
player,201809230phi,phi,GoedDa00,off_pct,67%,,,,,
player,201809230phi,phi,GoedDa00,defense,0,,,,,
player,201809230phi,phi,GoedDa00,def_pct,0%,,,,,
player,201809230phi,phi,GoedDa00,special_teams,10,,,,,
player,201809230phi,phi,GoedDa00,st_pct,36%,,,,,
player,201809230phi,phi,ClemCo00,pos,RB,,,,,
player,201809230phi,phi,ClemCo00,offense,45,,,,,
player,201809230phi,phi,ClemCo00,off_pct,55%,,,,,
player,201809230phi,phi,ClemCo00,defense,0,,,,,
player,201809230phi,phi,ClemCo00,def_pct,0%,,,,,
player,201809230phi,phi,ClemCo00,special_teams,6,,,,,
player,201809230phi,phi,ClemCo00,st_pct,21%,,,,,
player,201809230phi,phi,AikeKa00,pos,WR,,,,,
player,201809230phi,phi,AikeKa00,offense,45,,,,,
player,201809230phi,phi,AikeKa00,off_pct,55%,,,,,
player,201809230phi,phi,AikeKa00,defense,0,,,,,
player,201809230phi,phi,AikeKa00,def_pct,0%,,,,,
player,201809230phi,phi,AikeKa00,special_teams,5,,,,,
player,201809230phi,phi,AikeKa00,st_pct,18%,,,,,
player,201809230phi,phi,MattJo00,pos,WR,,,,,
player,201809230phi,phi,MattJo00,offense,33,,,,,
player,201809230phi,phi,MattJo00,off_pct,40%,,,,,
player,201809230phi,phi,MattJo00,defense,0,,,,,
player,201809230phi,phi,MattJo00,def_pct,0%,,,,,
player,201809230phi,phi,MattJo00,special_teams,0,,,,,
player,201809230phi,phi,MattJo00,st_pct,0%,,,,,
player,201809230phi,phi,PerkJo02,pos,TE,,,,,
player,201809230phi,phi,PerkJo02,offense,31,,,,,
player,201809230phi,phi,PerkJo02,off_pct,38%,,,,,
player,201809230phi,phi,PerkJo02,defense,0,,,,,
player,201809230phi,phi,PerkJo02,def_pct,0%,,,,,
player,201809230phi,phi,PerkJo02,special_teams,19,,,,,
player,201809230phi,phi,PerkJo02,st_pct,68%,,,,,
player,201809230phi,phi,SmalWe00,pos,RB,,,,,
player,201809230phi,phi,SmalWe00,offense,29,,,,,
player,201809230phi,phi,SmalWe00,off_pct,35%,,,,,
player,201809230phi,phi,SmalWe00,defense,0,,,,,
player,201809230phi,phi,SmalWe00,def_pct,0%,,,,,
player,201809230phi,phi,SmalWe00,special_teams,19,,,,,
player,201809230phi,phi,SmalWe00,st_pct,68%,,,,,
player,201809230phi,phi,AdamJo03,pos,RB,,,,,
player,201809230phi,phi,AdamJo03,offense,8,,,,,
player,201809230phi,phi,AdamJo03,off_pct,10%,,,,,
player,201809230phi,phi,AdamJo03,defense,0,,,,,
player,201809230phi,phi,AdamJo03,def_pct,0%,,,,,
player,201809230phi,phi,AdamJo03,special_teams,0,,,,,
player,201809230phi,phi,AdamJo03,st_pct,0%,,,,,
player,201809230phi,phi,SeumIs00,pos,G,,,,,
player,201809230phi,phi,SeumIs00,offense,2,,,,,
player,201809230phi,phi,SeumIs00,off_pct,2%,,,,,
player,201809230phi,phi,SeumIs00,defense,0,,,,,
player,201809230phi,phi,SeumIs00,def_pct,0%,,,,,
player,201809230phi,phi,SeumIs00,special_teams,5,,,,,
player,201809230phi,phi,SeumIs00,st_pct,18%,,,,,
player,201809230phi,phi,GibsSh00,pos,WR,,,,,
player,201809230phi,phi,GibsSh00,offense,1,,,,,
player,201809230phi,phi,GibsSh00,off_pct,1%,,,,,
player,201809230phi,phi,GibsSh00,defense,0,,,,,
player,201809230phi,phi,GibsSh00,def_pct,0%,,,,,
player,201809230phi,phi,GibsSh00,special_teams,13,,,,,
player,201809230phi,phi,GibsSh00,st_pct,46%,,,,,
player,201809230phi,phi,JenkMa99,pos,SS,,,,,
player,201809230phi,phi,JenkMa99,offense,0,,,,,
player,201809230phi,phi,JenkMa99,off_pct,0%,,,,,
player,201809230phi,phi,JenkMa99,defense,59,,,,,
player,201809230phi,phi,JenkMa99,def_pct,100%,,,,,
player,201809230phi,phi,JenkMa99,special_teams,8,,,,,
player,201809230phi,phi,JenkMa99,st_pct,29%,,,,,
player,201809230phi,phi,HickJo00,pos,LB,,,,,
player,201809230phi,phi,HickJo00,offense,0,,,,,
player,201809230phi,phi,HickJo00,off_pct,0%,,,,,
player,201809230phi,phi,HickJo00,defense,59,,,,,
player,201809230phi,phi,HickJo00,def_pct,100%,,,,,
player,201809230phi,phi,HickJo00,special_teams,4,,,,,
player,201809230phi,phi,HickJo00,st_pct,14%,,,,,
player,201809230phi,phi,DarbRo00,pos,CB,,,,,
player,201809230phi,phi,DarbRo00,offense,0,,,,,
player,201809230phi,phi,DarbRo00,off_pct,0%,,,,,
player,201809230phi,phi,DarbRo00,defense,59,,,,,
player,201809230phi,phi,DarbRo00,def_pct,100%,,,,,
player,201809230phi,phi,DarbRo00,special_teams,0,,,,,
player,201809230phi,phi,DarbRo00,st_pct,0%,,,,,
player,201809230phi,phi,MillJa02,pos,CB,,,,,
player,201809230phi,phi,MillJa02,offense,0,,,,,
player,201809230phi,phi,MillJa02,off_pct,0%,,,,,
player,201809230phi,phi,MillJa02,defense,55,,,,,
player,201809230phi,phi,MillJa02,def_pct,93%,,,,,
player,201809230phi,phi,MillJa02,special_teams,8,,,,,
player,201809230phi,phi,MillJa02,st_pct,29%,,,,,
player,201809230phi,phi,CoxxFl00,pos,DT,,,,,
player,201809230phi,phi,CoxxFl00,offense,0,,,,,
player,201809230phi,phi,CoxxFl00,off_pct,0%,,,,,
player,201809230phi,phi,CoxxFl00,defense,52,,,,,
player,201809230phi,phi,CoxxFl00,def_pct,88%,,,,,
player,201809230phi,phi,CoxxFl00,special_teams,0,,,,,
player,201809230phi,phi,CoxxFl00,st_pct,0%,,,,,
player,201809230phi,phi,GrahCo99,pos,FS,,,,,
player,201809230phi,phi,GrahCo99,offense,0,,,,,
player,201809230phi,phi,GrahCo99,off_pct,0%,,,,,
player,201809230phi,phi,GrahCo99,defense,47,,,,,
player,201809230phi,phi,GrahCo99,def_pct,80%,,,,,
player,201809230phi,phi,GrahCo99,special_teams,10,,,,,
player,201809230phi,phi,GrahCo99,st_pct,36%,,,,,
player,201809230phi,phi,JoneSi00,pos,CB,,,,,
player,201809230phi,phi,JoneSi00,offense,0,,,,,
player,201809230phi,phi,JoneSi00,off_pct,0%,,,,,
player,201809230phi,phi,JoneSi00,defense,46,,,,,
player,201809230phi,phi,JoneSi00,def_pct,78%,,,,,
player,201809230phi,phi,JoneSi00,special_teams,6,,,,,
player,201809230phi,phi,JoneSi00,st_pct,21%,,,,,
player,201809230phi,phi,BradNi00,pos,LB,,,,,
player,201809230phi,phi,BradNi00,offense,0,,,,,
player,201809230phi,phi,BradNi00,off_pct,0%,,,,,
player,201809230phi,phi,BradNi00,defense,41,,,,,
player,201809230phi,phi,BradNi00,def_pct,69%,,,,,
player,201809230phi,phi,BradNi00,special_teams,0,,,,,
player,201809230phi,phi,BradNi00,st_pct,0%,,,,,
player,201809230phi,phi,BarnDe01,pos,DE,,,,,
player,201809230phi,phi,BarnDe01,offense,0,,,,,
player,201809230phi,phi,BarnDe01,off_pct,0%,,,,,
player,201809230phi,phi,BarnDe01,defense,38,,,,,
player,201809230phi,phi,BarnDe01,def_pct,64%,,,,,
player,201809230phi,phi,BarnDe01,special_teams,4,,,,,
player,201809230phi,phi,BarnDe01,st_pct,14%,,,,,
player,201809230phi,phi,LongCh99,pos,DE,,,,,
player,201809230phi,phi,LongCh99,offense,0,,,,,
player,201809230phi,phi,LongCh99,off_pct,0%,,,,,
player,201809230phi,phi,LongCh99,defense,36,,,,,
player,201809230phi,phi,LongCh99,def_pct,61%,,,,,
player,201809230phi,phi,LongCh99,special_teams,0,,,,,
player,201809230phi,phi,LongCh99,st_pct,0%,,,,,
player,201809230phi,phi,BennMi99,pos,DE,,,,,
player,201809230phi,phi,BennMi99,offense,0,,,,,
player,201809230phi,phi,BennMi99,off_pct,0%,,,,,
player,201809230phi,phi,BennMi99,defense,35,,,,,
player,201809230phi,phi,BennMi99,def_pct,59%,,,,,
player,201809230phi,phi,BennMi99,special_teams,0,,,,,
player,201809230phi,phi,BennMi99,st_pct,0%,,,,,
player,201809230phi,phi,GrahBr99,pos,DE,,,,,
player,201809230phi,phi,GrahBr99,offense,0,,,,,
player,201809230phi,phi,GrahBr99,off_pct,0%,,,,,
player,201809230phi,phi,GrahBr99,defense,34,,,,,
player,201809230phi,phi,GrahBr99,def_pct,58%,,,,,
player,201809230phi,phi,GrahBr99,special_teams,4,,,,,
player,201809230phi,phi,GrahBr99,st_pct,14%,,,,,
player,201809230phi,phi,McLeRo00,pos,FS,,,,,
player,201809230phi,phi,McLeRo00,offense,0,,,,,
player,201809230phi,phi,McLeRo00,off_pct,0%,,,,,
player,201809230phi,phi,McLeRo00,defense,34,,,,,
player,201809230phi,phi,McLeRo00,def_pct,58%,,,,,
player,201809230phi,phi,McLeRo00,special_teams,4,,,,,
player,201809230phi,phi,McLeRo00,st_pct,14%,,,,,
player,201809230phi,phi,NgatHa20,pos,DT,,,,,
player,201809230phi,phi,NgatHa20,offense,0,,,,,
player,201809230phi,phi,NgatHa20,off_pct,0%,,,,,
player,201809230phi,phi,NgatHa20,defense,27,,,,,
player,201809230phi,phi,NgatHa20,def_pct,46%,,,,,
player,201809230phi,phi,NgatHa20,special_teams,4,,,,,
player,201809230phi,phi,NgatHa20,st_pct,14%,,,,,
player,201809230phi,phi,VaeaDe01,pos,DT,,,,,
player,201809230phi,phi,VaeaDe01,offense,0,,,,,
player,201809230phi,phi,VaeaDe01,off_pct,0%,,,,,
player,201809230phi,phi,VaeaDe01,defense,12,,,,,
player,201809230phi,phi,VaeaDe01,def_pct,20%,,,,,
player,201809230phi,phi,VaeaDe01,special_teams,9,,,,,
player,201809230phi,phi,VaeaDe01,st_pct,32%,,,,,
player,201809230phi,phi,GrugKa00,pos,LB,,,,,
player,201809230phi,phi,GrugKa00,offense,0,,,,,
player,201809230phi,phi,GrugKa00,off_pct,0%,,,,,
player,201809230phi,phi,GrugKa00,defense,9,,,,,
player,201809230phi,phi,GrugKa00,def_pct,15%,,,,,
player,201809230phi,phi,GrugKa00,special_teams,19,,,,,
player,201809230phi,phi,GrugKa00,st_pct,68%,,,,,
player,201809230phi,phi,DougRa00,pos,CB,,,,,
player,201809230phi,phi,DougRa00,offense,0,,,,,
player,201809230phi,phi,DougRa00,off_pct,0%,,,,,
player,201809230phi,phi,DougRa00,defense,4,,,,,
player,201809230phi,phi,DougRa00,def_pct,7%,,,,,
player,201809230phi,phi,DougRa00,special_teams,11,,,,,
player,201809230phi,phi,DougRa00,st_pct,39%,,,,,
player,201809230phi,phi,HectBr00,pos,DT,,,,,
player,201809230phi,phi,HectBr00,offense,0,,,,,
player,201809230phi,phi,HectBr00,off_pct,0%,,,,,
player,201809230phi,phi,HectBr00,defense,2,,,,,
player,201809230phi,phi,HectBr00,def_pct,3%,,,,,
player,201809230phi,phi,HectBr00,special_teams,4,,,,,
player,201809230phi,phi,HectBr00,st_pct,14%,,,,,
player,201809230phi,phi,ReynLa00,pos,LB,,,,,
player,201809230phi,phi,ReynLa00,offense,0,,,,,
player,201809230phi,phi,ReynLa00,off_pct,0%,,,,,
player,201809230phi,phi,ReynLa00,defense,0,,,,,
player,201809230phi,phi,ReynLa00,def_pct,0%,,,,,
player,201809230phi,phi,ReynLa00,special_teams,23,,,,,
player,201809230phi,phi,ReynLa00,st_pct,82%,,,,,
player,201809230phi,phi,MaddAv00,pos,CB,,,,,
player,201809230phi,phi,MaddAv00,offense,0,,,,,
player,201809230phi,phi,MaddAv00,off_pct,0%,,,,,
player,201809230phi,phi,MaddAv00,defense,0,,,,,
player,201809230phi,phi,MaddAv00,def_pct,0%,,,,,
player,201809230phi,phi,MaddAv00,special_teams,23,,,,,
player,201809230phi,phi,MaddAv00,st_pct,82%,,,,,
player,201809230phi,phi,AlexD.00,pos,LB,,,,,
player,201809230phi,phi,AlexD.00,offense,0,,,,,
player,201809230phi,phi,AlexD.00,off_pct,0%,,,,,
player,201809230phi,phi,AlexD.00,defense,0,,,,,
player,201809230phi,phi,AlexD.00,def_pct,0%,,,,,
player,201809230phi,phi,AlexD.00,special_teams,19,,,,,
player,201809230phi,phi,AlexD.00,st_pct,68%,,,,,
player,201809230phi,phi,GerrNa00,pos,LB,,,,,
player,201809230phi,phi,GerrNa00,offense,0,,,,,
player,201809230phi,phi,GerrNa00,off_pct,0%,,,,,
player,201809230phi,phi,GerrNa00,defense,0,,,,,
player,201809230phi,phi,GerrNa00,def_pct,0%,,,,,
player,201809230phi,phi,GerrNa00,special_teams,19,,,,,
player,201809230phi,phi,GerrNa00,st_pct,68%,,,,,
player,201809230phi,phi,ElliJa03,pos,K,,,,,
player,201809230phi,phi,ElliJa03,offense,0,,,,,
player,201809230phi,phi,ElliJa03,off_pct,0%,,,,,
player,201809230phi,phi,ElliJa03,defense,0,,,,,
player,201809230phi,phi,ElliJa03,def_pct,0%,,,,,
player,201809230phi,phi,ElliJa03,special_teams,10,,,,,
player,201809230phi,phi,ElliJa03,st_pct,36%,,,,,
player,201809230phi,phi,JohnCa02,pos,P,,,,,
player,201809230phi,phi,JohnCa02,offense,0,,,,,
player,201809230phi,phi,JohnCa02,off_pct,0%,,,,,
player,201809230phi,phi,JohnCa02,defense,0,,,,,
player,201809230phi,phi,JohnCa02,def_pct,0%,,,,,
player,201809230phi,phi,JohnCa02,special_teams,8,,,,,
player,201809230phi,phi,JohnCa02,st_pct,29%,,,,,
player,201809230phi,phi,LovaRi00,pos,LS,,,,,
player,201809230phi,phi,LovaRi00,offense,0,,,,,
player,201809230phi,phi,LovaRi00,off_pct,0%,,,,,
player,201809230phi,phi,LovaRi00,defense,0,,,,,
player,201809230phi,phi,LovaRi00,def_pct,0%,,,,,
player,201809230phi,phi,LovaRi00,special_teams,8,,,,,
player,201809230phi,phi,LovaRi00,st_pct,29%,,,,,
player,201809230phi,phi,HallDe02,pos,CB,,,,,
player,201809230phi,phi,HallDe02,offense,0,,,,,
player,201809230phi,phi,HallDe02,off_pct,0%,,,,,
player,201809230phi,phi,HallDe02,defense,0,,,,,
player,201809230phi,phi,HallDe02,def_pct,0%,,,,,
player,201809230phi,phi,HallDe02,special_teams,6,,,,,
player,201809230phi,phi,HallDe02,st_pct,21%,,,,,
player,201809230phi,phi,VaitHa00,pos,T,,,,,
player,201809230phi,phi,VaitHa00,offense,0,,,,,
player,201809230phi,phi,VaitHa00,off_pct,0%,,,,,
player,201809230phi,phi,VaitHa00,defense,0,,,,,
player,201809230phi,phi,VaitHa00,def_pct,0%,,,,,
player,201809230phi,phi,VaitHa00,special_teams,5,,,,,
player,201809230phi,phi,VaitHa00,st_pct,18%,,,,,
player,201809230phi,clt,SlauMa20,pos,G,,,,,
player,201809230phi,clt,SlauMa20,offense,59,,,,,
player,201809230phi,clt,SlauMa20,off_pct,100%,,,,,
player,201809230phi,clt,SlauMa20,defense,0,,,,,
player,201809230phi,clt,SlauMa20,def_pct,0%,,,,,
player,201809230phi,clt,SlauMa20,special_teams,4,,,,,
player,201809230phi,clt,SlauMa20,st_pct,14%,,,,,
player,201809230phi,clt,NelsQu00,pos,G,,,,,
player,201809230phi,clt,NelsQu00,offense,59,,,,,
player,201809230phi,clt,NelsQu00,off_pct,100%,,,,,
player,201809230phi,clt,NelsQu00,defense,0,,,,,
player,201809230phi,clt,NelsQu00,def_pct,0%,,,,,
player,201809230phi,clt,NelsQu00,special_teams,4,,,,,
player,201809230phi,clt,NelsQu00,st_pct,14%,,,,,
player,201809230phi,clt,ClarLe01,pos,T,,,,,
player,201809230phi,clt,ClarLe01,offense,59,,,,,
player,201809230phi,clt,ClarLe01,off_pct,100%,,,,,
player,201809230phi,clt,ClarLe01,defense,0,,,,,
player,201809230phi,clt,ClarLe01,def_pct,0%,,,,,
player,201809230phi,clt,ClarLe01,special_teams,2,,,,,
player,201809230phi,clt,ClarLe01,st_pct,7%,,,,,
player,201809230phi,clt,HiltT.00,pos,WR,,,,,
player,201809230phi,clt,HiltT.00,offense,59,,,,,
player,201809230phi,clt,HiltT.00,off_pct,100%,,,,,
player,201809230phi,clt,HiltT.00,defense,0,,,,,
player,201809230phi,clt,HiltT.00,def_pct,0%,,,,,
player,201809230phi,clt,HiltT.00,special_teams,1,,,,,
player,201809230phi,clt,HiltT.00,st_pct,4%,,,,,
player,201809230phi,clt,KellRy00,pos,C,,,,,
player,201809230phi,clt,KellRy00,offense,59,,,,,
player,201809230phi,clt,KellRy00,off_pct,100%,,,,,
player,201809230phi,clt,KellRy00,defense,0,,,,,
player,201809230phi,clt,KellRy00,def_pct,0%,,,,,
player,201809230phi,clt,KellRy00,special_teams,0,,,,,
player,201809230phi,clt,KellRy00,st_pct,0%,,,,,
player,201809230phi,clt,LuckAn00,pos,QB,,,,,
player,201809230phi,clt,LuckAn00,offense,58,,,,,
player,201809230phi,clt,LuckAn00,off_pct,98%,,,,,
player,201809230phi,clt,LuckAn00,defense,0,,,,,
player,201809230phi,clt,LuckAn00,def_pct,0%,,,,,
player,201809230phi,clt,LuckAn00,special_teams,0,,,,,
player,201809230phi,clt,LuckAn00,st_pct,0%,,,,,
player,201809230phi,clt,EbroEr00,pos,TE,,,,,
player,201809230phi,clt,EbroEr00,offense,52,,,,,
player,201809230phi,clt,EbroEr00,off_pct,88%,,,,,
player,201809230phi,clt,EbroEr00,defense,0,,,,,
player,201809230phi,clt,EbroEr00,def_pct,0%,,,,,
player,201809230phi,clt,EbroEr00,special_teams,0,,,,,
player,201809230phi,clt,EbroEr00,st_pct,0%,,,,,
player,201809230phi,clt,GranRy01,pos,WR,,,,,
player,201809230phi,clt,GranRy01,offense,50,,,,,
player,201809230phi,clt,GranRy01,off_pct,85%,,,,,
player,201809230phi,clt,GranRy01,defense,0,,,,,
player,201809230phi,clt,GranRy01,def_pct,0%,,,,,
player,201809230phi,clt,GranRy01,special_teams,0,,,,,
player,201809230phi,clt,GranRy01,st_pct,0%,,,,,
player,201809230phi,clt,HineNy00,pos,RB,,,,,
player,201809230phi,clt,HineNy00,offense,43,,,,,
player,201809230phi,clt,HineNy00,off_pct,73%,,,,,
player,201809230phi,clt,HineNy00,defense,0,,,,,
player,201809230phi,clt,HineNy00,def_pct,0%,,,,,
player,201809230phi,clt,HineNy00,special_teams,0,,,,,
player,201809230phi,clt,HineNy00,st_pct,0%,,,,,
player,201809230phi,clt,RogeCh02,pos,WR,,,,,
player,201809230phi,clt,RogeCh02,offense,40,,,,,
player,201809230phi,clt,RogeCh02,off_pct,68%,,,,,
player,201809230phi,clt,RogeCh02,defense,0,,,,,
player,201809230phi,clt,RogeCh02,def_pct,0%,,,,,
player,201809230phi,clt,RogeCh02,special_teams,2,,,,,
player,201809230phi,clt,RogeCh02,st_pct,7%,,,,,
player,201809230phi,clt,HaegJo00,pos,T,,,,,
player,201809230phi,clt,HaegJo00,offense,31,,,,,
player,201809230phi,clt,HaegJo00,off_pct,53%,,,,,
player,201809230phi,clt,HaegJo00,defense,0,,,,,
player,201809230phi,clt,HaegJo00,def_pct,0%,,,,,
player,201809230phi,clt,HaegJo00,special_teams,2,,,,,
player,201809230phi,clt,HaegJo00,st_pct,7%,,,,,
player,201809230phi,clt,GoodDe01,pos,T,,,,,
