game,2014,5,20141005,201410050oti,cle,"Cleveland Browns",29,oti,"Tennessee Titans",28
player,201410050oti,oti,WashLe00,rec_td,0,,,,,
player,201410050oti,oti,WashLe00,rec_long,7,,,,,
player,201410050oti,oti,WashLe00,fumbles,0,,,,,
player,201410050oti,oti,WashLe00,fumbles_lost,0,,,,,
player,201410050oti,cle,BryaAr00,def_int,0,,,,,
player,201410050oti,cle,BryaAr00,def_int_yds,0,,,,,
player,201410050oti,cle,BryaAr00,def_int_td,0,,,,,
player,201410050oti,cle,BryaAr00,def_int_long,0,,,,,
player,201410050oti,cle,BryaAr00,pass_defended,0,,,,,
player,201410050oti,cle,BryaAr00,sacks,1.0,,,,,
player,201410050oti,cle,BryaAr00,tackles_combined,6,,,,,
player,201410050oti,cle,BryaAr00,tackles_solo,3,,,,,
player,201410050oti,cle,BryaAr00,tackles_assists,3,,,,,
player,201410050oti,cle,BryaAr00,tackles_loss,1,,,,,
player,201410050oti,cle,BryaAr00,qb_hits,1,,,,,
player,201410050oti,cle,BryaAr00,fumbles_rec,0,,,,,
player,201410050oti,cle,BryaAr00,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,BryaAr00,fumbles_rec_td,0,,,,,
player,201410050oti,cle,BryaAr00,fumbles_forced,0,,,,,
player,201410050oti,cle,WillKW00,def_int,0,,,,,
player,201410050oti,cle,WillKW00,def_int_yds,0,,,,,
player,201410050oti,cle,WillKW00,def_int_td,0,,,,,
player,201410050oti,cle,WillKW00,def_int_long,0,,,,,
player,201410050oti,cle,WillKW00,pass_defended,1,,,,,
player,201410050oti,cle,WillKW00,sacks,1.0,,,,,
player,201410050oti,cle,WillKW00,tackles_combined,6,,,,,
player,201410050oti,cle,WillKW00,tackles_solo,6,,,,,
player,201410050oti,cle,WillKW00,tackles_assists,0,,,,,
player,201410050oti,cle,WillKW00,tackles_loss,1,,,,,
player,201410050oti,cle,WillKW00,qb_hits,1,,,,,
player,201410050oti,cle,WillKW00,fumbles_rec,0,,,,,
player,201410050oti,cle,WillKW00,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,WillKW00,fumbles_rec_td,0,,,,,
player,201410050oti,cle,WillKW00,fumbles_forced,0,,,,,
player,201410050oti,cle,SheaJa00,def_int,0,,,,,
player,201410050oti,cle,SheaJa00,def_int_yds,0,,,,,
player,201410050oti,cle,SheaJa00,def_int_td,0,,,,,
player,201410050oti,cle,SheaJa00,def_int_long,0,,,,,
player,201410050oti,cle,SheaJa00,pass_defended,1,,,,,
player,201410050oti,cle,SheaJa00,sacks,1.0,,,,,
player,201410050oti,cle,SheaJa00,tackles_combined,3,,,,,
player,201410050oti,cle,SheaJa00,tackles_solo,2,,,,,
player,201410050oti,cle,SheaJa00,tackles_assists,1,,,,,
player,201410050oti,cle,SheaJa00,tackles_loss,1,,,,,
player,201410050oti,cle,SheaJa00,qb_hits,1,,,,,
player,201410050oti,cle,SheaJa00,fumbles_rec,0,,,,,
player,201410050oti,cle,SheaJa00,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,SheaJa00,fumbles_rec_td,0,,,,,
player,201410050oti,cle,SheaJa00,fumbles_forced,0,,,,,
player,201410050oti,cle,DansKa20,def_int,0,,,,,
player,201410050oti,cle,DansKa20,def_int_yds,0,,,,,
player,201410050oti,cle,DansKa20,def_int_td,0,,,,,
player,201410050oti,cle,DansKa20,def_int_long,0,,,,,
player,201410050oti,cle,DansKa20,pass_defended,0,,,,,
player,201410050oti,cle,DansKa20,sacks,0.0,,,,,
player,201410050oti,cle,DansKa20,tackles_combined,8,,,,,
player,201410050oti,cle,DansKa20,tackles_solo,4,,,,,
player,201410050oti,cle,DansKa20,tackles_assists,4,,,,,
player,201410050oti,cle,DansKa20,tackles_loss,1,,,,,
player,201410050oti,cle,DansKa20,qb_hits,0,,,,,
player,201410050oti,cle,DansKa20,fumbles_rec,0,,,,,
player,201410050oti,cle,DansKa20,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,DansKa20,fumbles_rec_td,0,,,,,
player,201410050oti,cle,DansKa20,fumbles_forced,0,,,,,
player,201410050oti,cle,KirkCh00,def_int,0,,,,,
player,201410050oti,cle,KirkCh00,def_int_yds,0,,,,,
player,201410050oti,cle,KirkCh00,def_int_td,0,,,,,
player,201410050oti,cle,KirkCh00,def_int_long,0,,,,,
player,201410050oti,cle,KirkCh00,pass_defended,0,,,,,
player,201410050oti,cle,KirkCh00,sacks,0.0,,,,,
player,201410050oti,cle,KirkCh00,tackles_combined,7,,,,,
player,201410050oti,cle,KirkCh00,tackles_solo,4,,,,,
player,201410050oti,cle,KirkCh00,tackles_assists,3,,,,,
player,201410050oti,cle,KirkCh00,tackles_loss,0,,,,,
player,201410050oti,cle,KirkCh00,qb_hits,0,,,,,
player,201410050oti,cle,KirkCh00,fumbles_rec,0,,,,,
player,201410050oti,cle,KirkCh00,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,KirkCh00,fumbles_rec_td,0,,,,,
player,201410050oti,cle,KirkCh00,fumbles_forced,0,,,,,
player,201410050oti,cle,GipsTa00,def_int,0,,,,,
player,201410050oti,cle,GipsTa00,def_int_yds,0,,,,,
player,201410050oti,cle,GipsTa00,def_int_td,0,,,,,
player,201410050oti,cle,GipsTa00,def_int_long,0,,,,,
player,201410050oti,cle,GipsTa00,pass_defended,1,,,,,
player,201410050oti,cle,GipsTa00,sacks,0.0,,,,,
player,201410050oti,cle,GipsTa00,tackles_combined,4,,,,,
player,201410050oti,cle,GipsTa00,tackles_solo,3,,,,,
player,201410050oti,cle,GipsTa00,tackles_assists,1,,,,,
player,201410050oti,cle,GipsTa00,tackles_loss,0,,,,,
player,201410050oti,cle,GipsTa00,qb_hits,0,,,,,
player,201410050oti,cle,GipsTa00,fumbles_rec,0,,,,,
player,201410050oti,cle,GipsTa00,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,GipsTa00,fumbles_rec_td,0,,,,,
player,201410050oti,cle,GipsTa00,fumbles_forced,0,,,,,
player,201410050oti,cle,HadeJo99,def_int,0,,,,,
player,201410050oti,cle,HadeJo99,def_int_yds,0,,,,,
player,201410050oti,cle,HadeJo99,def_int_td,0,,,,,
player,201410050oti,cle,HadeJo99,def_int_long,0,,,,,
player,201410050oti,cle,HadeJo99,pass_defended,0,,,,,
player,201410050oti,cle,HadeJo99,sacks,0.0,,,,,
player,201410050oti,cle,HadeJo99,tackles_combined,4,,,,,
player,201410050oti,cle,HadeJo99,tackles_solo,2,,,,,
player,201410050oti,cle,HadeJo99,tackles_assists,2,,,,,
player,201410050oti,cle,HadeJo99,tackles_loss,0,,,,,
player,201410050oti,cle,HadeJo99,qb_hits,0,,,,,
player,201410050oti,cle,HadeJo99,fumbles_rec,0,,,,,
player,201410050oti,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201410050oti,cle,HadeJo99,fumbles_forced,0,,,,,
player,201410050oti,cle,SkriBu00,def_int,0,,,,,
player,201410050oti,cle,SkriBu00,def_int_yds,0,,,,,
player,201410050oti,cle,SkriBu00,def_int_td,0,,,,,
player,201410050oti,cle,SkriBu00,def_int_long,0,,,,,
player,201410050oti,cle,SkriBu00,pass_defended,0,,,,,
player,201410050oti,cle,SkriBu00,sacks,0.0,,,,,
player,201410050oti,cle,SkriBu00,tackles_combined,4,,,,,
player,201410050oti,cle,SkriBu00,tackles_solo,3,,,,,
player,201410050oti,cle,SkriBu00,tackles_assists,1,,,,,
player,201410050oti,cle,SkriBu00,tackles_loss,0,,,,,
player,201410050oti,cle,SkriBu00,qb_hits,0,,,,,
player,201410050oti,cle,SkriBu00,fumbles_rec,0,,,,,
player,201410050oti,cle,SkriBu00,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,SkriBu00,fumbles_rec_td,0,,,,,
player,201410050oti,cle,SkriBu00,fumbles_forced,0,,,,,
player,201410050oti,cle,WhitDo20,def_int,0,,,,,
player,201410050oti,cle,WhitDo20,def_int_yds,0,,,,,
player,201410050oti,cle,WhitDo20,def_int_td,0,,,,,
player,201410050oti,cle,WhitDo20,def_int_long,0,,,,,
player,201410050oti,cle,WhitDo20,pass_defended,0,,,,,
player,201410050oti,cle,WhitDo20,sacks,0.0,,,,,
player,201410050oti,cle,WhitDo20,tackles_combined,4,,,,,
player,201410050oti,cle,WhitDo20,tackles_solo,2,,,,,
player,201410050oti,cle,WhitDo20,tackles_assists,2,,,,,
player,201410050oti,cle,WhitDo20,tackles_loss,0,,,,,
player,201410050oti,cle,WhitDo20,qb_hits,0,,,,,
player,201410050oti,cle,WhitDo20,fumbles_rec,0,,,,,
player,201410050oti,cle,WhitDo20,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,WhitDo20,fumbles_rec_td,0,,,,,
player,201410050oti,cle,WhitDo20,fumbles_forced,0,,,,,
player,201410050oti,cle,WinnBi00,def_int,0,,,,,
player,201410050oti,cle,WinnBi00,def_int_yds,0,,,,,
player,201410050oti,cle,WinnBi00,def_int_td,0,,,,,
player,201410050oti,cle,WinnBi00,def_int_long,0,,,,,
player,201410050oti,cle,WinnBi00,pass_defended,0,,,,,
player,201410050oti,cle,WinnBi00,sacks,0.0,,,,,
player,201410050oti,cle,WinnBi00,tackles_combined,4,,,,,
player,201410050oti,cle,WinnBi00,tackles_solo,3,,,,,
player,201410050oti,cle,WinnBi00,tackles_assists,1,,,,,
player,201410050oti,cle,WinnBi00,tackles_loss,0,,,,,
player,201410050oti,cle,WinnBi00,qb_hits,0,,,,,
player,201410050oti,cle,WinnBi00,fumbles_rec,0,,,,,
player,201410050oti,cle,WinnBi00,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,WinnBi00,fumbles_rec_td,0,,,,,
player,201410050oti,cle,WinnBi00,fumbles_forced,0,,,,,
player,201410050oti,cle,MingBa00,def_int,0,,,,,
player,201410050oti,cle,MingBa00,def_int_yds,0,,,,,
player,201410050oti,cle,MingBa00,def_int_td,0,,,,,
player,201410050oti,cle,MingBa00,def_int_long,0,,,,,
player,201410050oti,cle,MingBa00,pass_defended,0,,,,,
player,201410050oti,cle,MingBa00,sacks,0.0,,,,,
player,201410050oti,cle,MingBa00,tackles_combined,3,,,,,
player,201410050oti,cle,MingBa00,tackles_solo,1,,,,,
player,201410050oti,cle,MingBa00,tackles_assists,2,,,,,
player,201410050oti,cle,MingBa00,tackles_loss,0,,,,,
player,201410050oti,cle,MingBa00,qb_hits,0,,,,,
player,201410050oti,cle,MingBa00,fumbles_rec,0,,,,,
player,201410050oti,cle,MingBa00,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,MingBa00,fumbles_rec_td,0,,,,,
player,201410050oti,cle,MingBa00,fumbles_forced,0,,,,,
player,201410050oti,cle,RubiAh99,def_int,0,,,,,
player,201410050oti,cle,RubiAh99,def_int_yds,0,,,,,
player,201410050oti,cle,RubiAh99,def_int_td,0,,,,,
player,201410050oti,cle,RubiAh99,def_int_long,0,,,,,
player,201410050oti,cle,RubiAh99,pass_defended,0,,,,,
player,201410050oti,cle,RubiAh99,sacks,0.0,,,,,
player,201410050oti,cle,RubiAh99,tackles_combined,3,,,,,
player,201410050oti,cle,RubiAh99,tackles_solo,2,,,,,
player,201410050oti,cle,RubiAh99,tackles_assists,1,,,,,
player,201410050oti,cle,RubiAh99,tackles_loss,0,,,,,
player,201410050oti,cle,RubiAh99,qb_hits,0,,,,,
player,201410050oti,cle,RubiAh99,fumbles_rec,0,,,,,
player,201410050oti,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201410050oti,cle,RubiAh99,fumbles_forced,0,,,,,
player,201410050oti,cle,KrugPa99,def_int,0,,,,,
player,201410050oti,cle,KrugPa99,def_int_yds,0,,,,,
player,201410050oti,cle,KrugPa99,def_int_td,0,,,,,
player,201410050oti,cle,KrugPa99,def_int_long,0,,,,,
player,201410050oti,cle,KrugPa99,pass_defended,0,,,,,
player,201410050oti,cle,KrugPa99,sacks,0.0,,,,,
player,201410050oti,cle,KrugPa99,tackles_combined,2,,,,,
player,201410050oti,cle,KrugPa99,tackles_solo,2,,,,,
player,201410050oti,cle,KrugPa99,tackles_assists,0,,,,,
player,201410050oti,cle,KrugPa99,tackles_loss,0,,,,,
player,201410050oti,cle,KrugPa99,qb_hits,1,,,,,
player,201410050oti,cle,KrugPa99,fumbles_rec,0,,,,,
player,201410050oti,cle,KrugPa99,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,KrugPa99,fumbles_rec_td,0,,,,,
player,201410050oti,cle,KrugPa99,fumbles_forced,0,,,,,
player,201410050oti,cle,RobeCr00,def_int,0,,,,,
player,201410050oti,cle,RobeCr00,def_int_yds,0,,,,,
player,201410050oti,cle,RobeCr00,def_int_td,0,,,,,
player,201410050oti,cle,RobeCr00,def_int_long,0,,,,,
player,201410050oti,cle,RobeCr00,pass_defended,0,,,,,
player,201410050oti,cle,RobeCr00,sacks,0.0,,,,,
player,201410050oti,cle,RobeCr00,tackles_combined,2,,,,,
player,201410050oti,cle,RobeCr00,tackles_solo,0,,,,,
player,201410050oti,cle,RobeCr00,tackles_assists,2,,,,,
player,201410050oti,cle,RobeCr00,tackles_loss,0,,,,,
player,201410050oti,cle,RobeCr00,qb_hits,0,,,,,
player,201410050oti,cle,RobeCr00,fumbles_rec,0,,,,,
player,201410050oti,cle,RobeCr00,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,RobeCr00,fumbles_rec_td,0,,,,,
player,201410050oti,cle,RobeCr00,fumbles_forced,0,,,,,
player,201410050oti,cle,BadeJo00,def_int,0,,,,,
player,201410050oti,cle,BadeJo00,def_int_yds,0,,,,,
player,201410050oti,cle,BadeJo00,def_int_td,0,,,,,
player,201410050oti,cle,BadeJo00,def_int_long,0,,,,,
player,201410050oti,cle,BadeJo00,pass_defended,0,,,,,
player,201410050oti,cle,BadeJo00,sacks,0.0,,,,,
player,201410050oti,cle,BadeJo00,tackles_combined,1,,,,,
player,201410050oti,cle,BadeJo00,tackles_solo,1,,,,,
player,201410050oti,cle,BadeJo00,tackles_assists,0,,,,,
player,201410050oti,cle,BadeJo00,tackles_loss,0,,,,,
player,201410050oti,cle,BadeJo00,qb_hits,0,,,,,
player,201410050oti,cle,BadeJo00,fumbles_rec,0,,,,,
player,201410050oti,cle,BadeJo00,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,BadeJo00,fumbles_rec_td,0,,,,,
player,201410050oti,cle,BadeJo00,fumbles_forced,0,,,,,
player,201410050oti,cle,BryaDe00,def_int,0,,,,,
player,201410050oti,cle,BryaDe00,def_int_yds,0,,,,,
player,201410050oti,cle,BryaDe00,def_int_td,0,,,,,
player,201410050oti,cle,BryaDe00,def_int_long,0,,,,,
player,201410050oti,cle,BryaDe00,pass_defended,1,,,,,
player,201410050oti,cle,BryaDe00,sacks,0.0,,,,,
player,201410050oti,cle,BryaDe00,tackles_combined,1,,,,,
player,201410050oti,cle,BryaDe00,tackles_solo,0,,,,,
player,201410050oti,cle,BryaDe00,tackles_assists,1,,,,,
player,201410050oti,cle,BryaDe00,tackles_loss,0,,,,,
player,201410050oti,cle,BryaDe00,qb_hits,0,,,,,
player,201410050oti,cle,BryaDe00,fumbles_rec,0,,,,,
player,201410050oti,cle,BryaDe00,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,BryaDe00,fumbles_rec_td,0,,,,,
player,201410050oti,cle,BryaDe00,fumbles_forced,0,,,,,
player,201410050oti,cle,CardTa00,def_int,0,,,,,
player,201410050oti,cle,CardTa00,def_int_yds,0,,,,,
player,201410050oti,cle,CardTa00,def_int_td,0,,,,,
player,201410050oti,cle,CardTa00,def_int_long,0,,,,,
player,201410050oti,cle,CardTa00,pass_defended,0,,,,,
player,201410050oti,cle,CardTa00,sacks,0.0,,,,,
player,201410050oti,cle,CardTa00,tackles_combined,1,,,,,
player,201410050oti,cle,CardTa00,tackles_solo,1,,,,,
player,201410050oti,cle,CardTa00,tackles_assists,0,,,,,
player,201410050oti,cle,CardTa00,tackles_loss,0,,,,,
player,201410050oti,cle,CardTa00,qb_hits,0,,,,,
player,201410050oti,cle,CardTa00,fumbles_rec,0,,,,,
player,201410050oti,cle,CardTa00,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,CardTa00,fumbles_rec_td,0,,,,,
player,201410050oti,cle,CardTa00,fumbles_forced,0,,,,,
player,201410050oti,cle,PoyeJo00,def_int,0,,,,,
player,201410050oti,cle,PoyeJo00,def_int_yds,0,,,,,
player,201410050oti,cle,PoyeJo00,def_int_td,0,,,,,
player,201410050oti,cle,PoyeJo00,def_int_long,0,,,,,
player,201410050oti,cle,PoyeJo00,pass_defended,0,,,,,
player,201410050oti,cle,PoyeJo00,sacks,0.0,,,,,
player,201410050oti,cle,PoyeJo00,tackles_combined,1,,,,,
player,201410050oti,cle,PoyeJo00,tackles_solo,1,,,,,
player,201410050oti,cle,PoyeJo00,tackles_assists,0,,,,,
player,201410050oti,cle,PoyeJo00,tackles_loss,0,,,,,
player,201410050oti,cle,PoyeJo00,qb_hits,0,,,,,
player,201410050oti,cle,PoyeJo00,fumbles_rec,0,,,,,
player,201410050oti,cle,PoyeJo00,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,PoyeJo00,fumbles_rec_td,0,,,,,
player,201410050oti,cle,PoyeJo00,fumbles_forced,0,,,,,
player,201410050oti,cle,TaylPh00,def_int,0,,,,,
player,201410050oti,cle,TaylPh00,def_int_yds,0,,,,,
player,201410050oti,cle,TaylPh00,def_int_td,0,,,,,
player,201410050oti,cle,TaylPh00,def_int_long,0,,,,,
player,201410050oti,cle,TaylPh00,pass_defended,0,,,,,
player,201410050oti,cle,TaylPh00,sacks,0.0,,,,,
player,201410050oti,cle,TaylPh00,tackles_combined,1,,,,,
player,201410050oti,cle,TaylPh00,tackles_solo,1,,,,,
player,201410050oti,cle,TaylPh00,tackles_assists,0,,,,,
player,201410050oti,cle,TaylPh00,tackles_loss,1,,,,,
player,201410050oti,cle,TaylPh00,qb_hits,0,,,,,
player,201410050oti,cle,TaylPh00,fumbles_rec,0,,,,,
player,201410050oti,cle,TaylPh00,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,TaylPh00,fumbles_rec_td,0,,,,,
player,201410050oti,cle,TaylPh00,fumbles_forced,0,,,,,
player,201410050oti,cle,YounCh02,def_int,0,,,,,
player,201410050oti,cle,YounCh02,def_int_yds,0,,,,,
player,201410050oti,cle,YounCh02,def_int_td,0,,,,,
player,201410050oti,cle,YounCh02,def_int_long,0,,,,,
player,201410050oti,cle,YounCh02,pass_defended,0,,,,,
player,201410050oti,cle,YounCh02,sacks,0.0,,,,,
player,201410050oti,cle,YounCh02,tackles_combined,1,,,,,
player,201410050oti,cle,YounCh02,tackles_solo,1,,,,,
player,201410050oti,cle,YounCh02,tackles_assists,0,,,,,
player,201410050oti,cle,YounCh02,tackles_loss,0,,,,,
player,201410050oti,cle,YounCh02,qb_hits,0,,,,,
player,201410050oti,cle,YounCh02,fumbles_rec,0,,,,,
player,201410050oti,cle,YounCh02,fumbles_rec_yds,0,,,,,
player,201410050oti,cle,YounCh02,fumbles_rec_td,0,,,,,
player,201410050oti,cle,YounCh02,fumbles_forced,0,,,,,
player,201410050oti,oti,GrifMi99,def_int,1,,,,,
player,201410050oti,oti,GrifMi99,def_int_yds,0,,,,,
player,201410050oti,oti,GrifMi99,def_int_td,0,,,,,
player,201410050oti,oti,GrifMi99,def_int_long,0,,,,,
player,201410050oti,oti,GrifMi99,pass_defended,1,,,,,
player,201410050oti,oti,GrifMi99,sacks,1.0,,,,,
player,201410050oti,oti,GrifMi99,tackles_combined,14,,,,,
player,201410050oti,oti,GrifMi99,tackles_solo,10,,,,,
player,201410050oti,oti,GrifMi99,tackles_assists,4,,,,,
player,201410050oti,oti,GrifMi99,tackles_loss,1,,,,,
player,201410050oti,oti,GrifMi99,qb_hits,1,,,,,
player,201410050oti,oti,GrifMi99,fumbles_rec,0,,,,,
player,201410050oti,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201410050oti,oti,GrifMi99,fumbles_forced,0,,,,,
player,201410050oti,oti,McCoJa99,def_int,0,,,,,
player,201410050oti,oti,McCoJa99,def_int_yds,0,,,,,
player,201410050oti,oti,McCoJa99,def_int_td,0,,,,,
player,201410050oti,oti,McCoJa99,def_int_long,0,,,,,
player,201410050oti,oti,McCoJa99,pass_defended,1,,,,,
player,201410050oti,oti,McCoJa99,sacks,0.0,,,,,
player,201410050oti,oti,McCoJa99,tackles_combined,7,,,,,
player,201410050oti,oti,McCoJa99,tackles_solo,6,,,,,
player,201410050oti,oti,McCoJa99,tackles_assists,1,,,,,
player,201410050oti,oti,McCoJa99,tackles_loss,0,,,,,
player,201410050oti,oti,McCoJa99,qb_hits,0,,,,,
player,201410050oti,oti,McCoJa99,fumbles_rec,0,,,,,
player,201410050oti,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201410050oti,oti,McCoJa99,fumbles_forced,0,,,,,
player,201410050oti,oti,WillAv00,def_int,0,,,,,
player,201410050oti,oti,WillAv00,def_int_yds,0,,,,,
player,201410050oti,oti,WillAv00,def_int_td,0,,,,,
player,201410050oti,oti,WillAv00,def_int_long,0,,,,,
player,201410050oti,oti,WillAv00,pass_defended,2,,,,,
player,201410050oti,oti,WillAv00,sacks,0.0,,,,,
player,201410050oti,oti,WillAv00,tackles_combined,7,,,,,
player,201410050oti,oti,WillAv00,tackles_solo,6,,,,,
player,201410050oti,oti,WillAv00,tackles_assists,1,,,,,
player,201410050oti,oti,WillAv00,tackles_loss,0,,,,,
player,201410050oti,oti,WillAv00,qb_hits,0,,,,,
player,201410050oti,oti,WillAv00,fumbles_rec,0,,,,,
player,201410050oti,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201410050oti,oti,WillAv00,fumbles_forced,0,,,,,
player,201410050oti,oti,SensCo00,def_int,0,,,,,
player,201410050oti,oti,SensCo00,def_int_yds,0,,,,,
player,201410050oti,oti,SensCo00,def_int_td,0,,,,,
player,201410050oti,oti,SensCo00,def_int_long,0,,,,,
player,201410050oti,oti,SensCo00,pass_defended,1,,,,,
player,201410050oti,oti,SensCo00,sacks,0.0,,,,,
player,201410050oti,oti,SensCo00,tackles_combined,6,,,,,
player,201410050oti,oti,SensCo00,tackles_solo,4,,,,,
player,201410050oti,oti,SensCo00,tackles_assists,2,,,,,
player,201410050oti,oti,SensCo00,tackles_loss,0,,,,,
player,201410050oti,oti,SensCo00,qb_hits,0,,,,,
player,201410050oti,oti,SensCo00,fumbles_rec,0,,,,,
player,201410050oti,oti,SensCo00,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,SensCo00,fumbles_rec_td,0,,,,,
player,201410050oti,oti,SensCo00,fumbles_forced,0,,,,,
player,201410050oti,oti,MorgDe99,def_int,0,,,,,
player,201410050oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201410050oti,oti,MorgDe99,def_int_td,0,,,,,
player,201410050oti,oti,MorgDe99,def_int_long,0,,,,,
player,201410050oti,oti,MorgDe99,pass_defended,1,,,,,
player,201410050oti,oti,MorgDe99,sacks,0.0,,,,,
player,201410050oti,oti,MorgDe99,tackles_combined,4,,,,,
player,201410050oti,oti,MorgDe99,tackles_solo,3,,,,,
player,201410050oti,oti,MorgDe99,tackles_assists,1,,,,,
player,201410050oti,oti,MorgDe99,tackles_loss,0,,,,,
player,201410050oti,oti,MorgDe99,qb_hits,0,,,,,
player,201410050oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201410050oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201410050oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201410050oti,oti,PitoRo00,def_int,0,,,,,
player,201410050oti,oti,PitoRo00,def_int_yds,0,,,,,
player,201410050oti,oti,PitoRo00,def_int_td,0,,,,,
player,201410050oti,oti,PitoRo00,def_int_long,0,,,,,
player,201410050oti,oti,PitoRo00,pass_defended,0,,,,,
player,201410050oti,oti,PitoRo00,sacks,0.0,,,,,
player,201410050oti,oti,PitoRo00,tackles_combined,4,,,,,
player,201410050oti,oti,PitoRo00,tackles_solo,2,,,,,
player,201410050oti,oti,PitoRo00,tackles_assists,2,,,,,
player,201410050oti,oti,PitoRo00,tackles_loss,1,,,,,
player,201410050oti,oti,PitoRo00,qb_hits,0,,,,,
player,201410050oti,oti,PitoRo00,fumbles_rec,0,,,,,
player,201410050oti,oti,PitoRo00,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,PitoRo00,fumbles_rec_td,0,,,,,
player,201410050oti,oti,PitoRo00,fumbles_forced,0,,,,,
player,201410050oti,oti,PollBe20,def_int,0,,,,,
player,201410050oti,oti,PollBe20,def_int_yds,0,,,,,
player,201410050oti,oti,PollBe20,def_int_td,0,,,,,
player,201410050oti,oti,PollBe20,def_int_long,0,,,,,
player,201410050oti,oti,PollBe20,pass_defended,1,,,,,
player,201410050oti,oti,PollBe20,sacks,0.0,,,,,
player,201410050oti,oti,PollBe20,tackles_combined,4,,,,,
player,201410050oti,oti,PollBe20,tackles_solo,2,,,,,
player,201410050oti,oti,PollBe20,tackles_assists,2,,,,,
player,201410050oti,oti,PollBe20,tackles_loss,0,,,,,
player,201410050oti,oti,PollBe20,qb_hits,0,,,,,
player,201410050oti,oti,PollBe20,fumbles_rec,0,,,,,
player,201410050oti,oti,PollBe20,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,PollBe20,fumbles_rec_td,0,,,,,
player,201410050oti,oti,PollBe20,fumbles_forced,0,,,,,
player,201410050oti,oti,WoodAl99,def_int,0,,,,,
player,201410050oti,oti,WoodAl99,def_int_yds,0,,,,,
player,201410050oti,oti,WoodAl99,def_int_td,0,,,,,
player,201410050oti,oti,WoodAl99,def_int_long,0,,,,,
player,201410050oti,oti,WoodAl99,pass_defended,0,,,,,
player,201410050oti,oti,WoodAl99,sacks,0.0,,,,,
player,201410050oti,oti,WoodAl99,tackles_combined,4,,,,,
player,201410050oti,oti,WoodAl99,tackles_solo,4,,,,,
player,201410050oti,oti,WoodAl99,tackles_assists,0,,,,,
player,201410050oti,oti,WoodAl99,tackles_loss,1,,,,,
player,201410050oti,oti,WoodAl99,qb_hits,0,,,,,
player,201410050oti,oti,WoodAl99,fumbles_rec,0,,,,,
player,201410050oti,oti,WoodAl99,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,WoodAl99,fumbles_rec_td,0,,,,,
player,201410050oti,oti,WoodAl99,fumbles_forced,0,,,,,
player,201410050oti,oti,AyerAk00,def_int,0,,,,,
player,201410050oti,oti,AyerAk00,def_int_yds,0,,,,,
player,201410050oti,oti,AyerAk00,def_int_td,0,,,,,
player,201410050oti,oti,AyerAk00,def_int_long,0,,,,,
player,201410050oti,oti,AyerAk00,pass_defended,0,,,,,
player,201410050oti,oti,AyerAk00,sacks,0.0,,,,,
player,201410050oti,oti,AyerAk00,tackles_combined,3,,,,,
player,201410050oti,oti,AyerAk00,tackles_solo,1,,,,,
player,201410050oti,oti,AyerAk00,tackles_assists,2,,,,,
player,201410050oti,oti,AyerAk00,tackles_loss,0,,,,,
player,201410050oti,oti,AyerAk00,qb_hits,0,,,,,
player,201410050oti,oti,AyerAk00,fumbles_rec,0,,,,,
player,201410050oti,oti,AyerAk00,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,AyerAk00,fumbles_rec_td,0,,,,,
