game,2014,4,20140928,201409280dal,nor,"New Orleans Saints",17,dal,"Dallas Cowboys",38
player,201409280dal,dal,HannJa00,rec_yds,0,,,,,
player,201409280dal,dal,HannJa00,rec_td,0,,,,,
player,201409280dal,dal,HannJa00,rec_long,0,,,,,
player,201409280dal,dal,HannJa00,fumbles,0,,,,,
player,201409280dal,dal,HannJa00,fumbles_lost,0,,,,,
player,201409280dal,dal,StreDe00,pass_cmp,0,,,,,
player,201409280dal,dal,StreDe00,pass_att,0,,,,,
player,201409280dal,dal,StreDe00,pass_yds,0,,,,,
player,201409280dal,dal,StreDe00,pass_td,0,,,,,
player,201409280dal,dal,StreDe00,pass_int,0,,,,,
player,201409280dal,dal,StreDe00,pass_sacked,0,,,,,
player,201409280dal,dal,StreDe00,pass_sacked_yds,0,,,,,
player,201409280dal,dal,StreDe00,pass_long,0,,,,,
player,201409280dal,dal,StreDe00,pass_rating,,,,,,
player,201409280dal,dal,StreDe00,rush_att,0,,,,,
player,201409280dal,dal,StreDe00,rush_yds,0,,,,,
player,201409280dal,dal,StreDe00,rush_td,0,,,,,
player,201409280dal,dal,StreDe00,rush_long,0,,,,,
player,201409280dal,dal,StreDe00,targets,1,,,,,
player,201409280dal,dal,StreDe00,rec,0,,,,,
player,201409280dal,dal,StreDe00,rec_yds,0,,,,,
player,201409280dal,dal,StreDe00,rec_td,0,,,,,
player,201409280dal,dal,StreDe00,rec_long,0,,,,,
player,201409280dal,dal,StreDe00,fumbles,0,,,,,
player,201409280dal,dal,StreDe00,fumbles_lost,0,,,,,
player,201409280dal,dal,HarrDw00,pass_cmp,0,,,,,
player,201409280dal,dal,HarrDw00,pass_att,0,,,,,
player,201409280dal,dal,HarrDw00,pass_yds,0,,,,,
player,201409280dal,dal,HarrDw00,pass_td,0,,,,,
player,201409280dal,dal,HarrDw00,pass_int,0,,,,,
player,201409280dal,dal,HarrDw00,pass_sacked,0,,,,,
player,201409280dal,dal,HarrDw00,pass_sacked_yds,0,,,,,
player,201409280dal,dal,HarrDw00,pass_long,0,,,,,
player,201409280dal,dal,HarrDw00,pass_rating,,,,,,
player,201409280dal,dal,HarrDw00,rush_att,1,,,,,
player,201409280dal,dal,HarrDw00,rush_yds,-1,,,,,
player,201409280dal,dal,HarrDw00,rush_td,0,,,,,
player,201409280dal,dal,HarrDw00,rush_long,-1,,,,,
player,201409280dal,dal,HarrDw00,targets,2,,,,,
player,201409280dal,dal,HarrDw00,rec,2,,,,,
player,201409280dal,dal,HarrDw00,rec_yds,18,,,,,
player,201409280dal,dal,HarrDw00,rec_td,0,,,,,
player,201409280dal,dal,HarrDw00,rec_long,10,,,,,
player,201409280dal,dal,HarrDw00,fumbles,0,,,,,
player,201409280dal,dal,HarrDw00,fumbles_lost,0,,,,,
player,201409280dal,nor,VaccKe00,def_int,0,,,,,
player,201409280dal,nor,VaccKe00,def_int_yds,0,,,,,
player,201409280dal,nor,VaccKe00,def_int_td,0,,,,,
player,201409280dal,nor,VaccKe00,def_int_long,0,,,,,
player,201409280dal,nor,VaccKe00,pass_defended,0,,,,,
player,201409280dal,nor,VaccKe00,sacks,1.0,,,,,
player,201409280dal,nor,VaccKe00,tackles_combined,6,,,,,
player,201409280dal,nor,VaccKe00,tackles_solo,6,,,,,
player,201409280dal,nor,VaccKe00,tackles_assists,0,,,,,
player,201409280dal,nor,VaccKe00,tackles_loss,1,,,,,
player,201409280dal,nor,VaccKe00,qb_hits,1,,,,,
player,201409280dal,nor,VaccKe00,fumbles_rec,0,,,,,
player,201409280dal,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201409280dal,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201409280dal,nor,VaccKe00,fumbles_forced,0,,,,,
player,201409280dal,nor,LoftCu99,def_int,0,,,,,
player,201409280dal,nor,LoftCu99,def_int_yds,0,,,,,
player,201409280dal,nor,LoftCu99,def_int_td,0,,,,,
player,201409280dal,nor,LoftCu99,def_int_long,0,,,,,
player,201409280dal,nor,LoftCu99,pass_defended,0,,,,,
player,201409280dal,nor,LoftCu99,sacks,0.0,,,,,
player,201409280dal,nor,LoftCu99,tackles_combined,11,,,,,
player,201409280dal,nor,LoftCu99,tackles_solo,9,,,,,
player,201409280dal,nor,LoftCu99,tackles_assists,2,,,,,
player,201409280dal,nor,LoftCu99,tackles_loss,0,,,,,
player,201409280dal,nor,LoftCu99,qb_hits,0,,,,,
player,201409280dal,nor,LoftCu99,fumbles_rec,0,,,,,
player,201409280dal,nor,LoftCu99,fumbles_rec_yds,0,,,,,
player,201409280dal,nor,LoftCu99,fumbles_rec_td,0,,,,,
player,201409280dal,nor,LoftCu99,fumbles_forced,0,,,,,
player,201409280dal,nor,ByrdJa99,def_int,0,,,,,
player,201409280dal,nor,ByrdJa99,def_int_yds,0,,,,,
player,201409280dal,nor,ByrdJa99,def_int_td,0,,,,,
player,201409280dal,nor,ByrdJa99,def_int_long,0,,,,,
player,201409280dal,nor,ByrdJa99,pass_defended,1,,,,,
player,201409280dal,nor,ByrdJa99,sacks,0.0,,,,,
player,201409280dal,nor,ByrdJa99,tackles_combined,7,,,,,
player,201409280dal,nor,ByrdJa99,tackles_solo,6,,,,,
player,201409280dal,nor,ByrdJa99,tackles_assists,1,,,,,
player,201409280dal,nor,ByrdJa99,tackles_loss,1,,,,,
player,201409280dal,nor,ByrdJa99,qb_hits,0,,,,,
player,201409280dal,nor,ByrdJa99,fumbles_rec,0,,,,,
player,201409280dal,nor,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201409280dal,nor,ByrdJa99,fumbles_rec_td,0,,,,,
player,201409280dal,nor,ByrdJa99,fumbles_forced,0,,,,,
player,201409280dal,nor,HumbRa00,def_int,0,,,,,
player,201409280dal,nor,HumbRa00,def_int_yds,0,,,,,
player,201409280dal,nor,HumbRa00,def_int_td,0,,,,,
player,201409280dal,nor,HumbRa00,def_int_long,0,,,,,
player,201409280dal,nor,HumbRa00,pass_defended,0,,,,,
player,201409280dal,nor,HumbRa00,sacks,0.0,,,,,
player,201409280dal,nor,HumbRa00,tackles_combined,6,,,,,
player,201409280dal,nor,HumbRa00,tackles_solo,5,,,,,
player,201409280dal,nor,HumbRa00,tackles_assists,1,,,,,
player,201409280dal,nor,HumbRa00,tackles_loss,0,,,,,
player,201409280dal,nor,HumbRa00,qb_hits,0,,,,,
player,201409280dal,nor,HumbRa00,fumbles_rec,0,,,,,
player,201409280dal,nor,HumbRa00,fumbles_rec_yds,0,,,,,
player,201409280dal,nor,HumbRa00,fumbles_rec_td,0,,,,,
player,201409280dal,nor,HumbRa00,fumbles_forced,0,,,,,
player,201409280dal,nor,BushRa00,def_int,0,,,,,
player,201409280dal,nor,BushRa00,def_int_yds,0,,,,,
player,201409280dal,nor,BushRa00,def_int_td,0,,,,,
player,201409280dal,nor,BushRa00,def_int_long,0,,,,,
player,201409280dal,nor,BushRa00,pass_defended,0,,,,,
player,201409280dal,nor,BushRa00,sacks,0.0,,,,,
player,201409280dal,nor,BushRa00,tackles_combined,5,,,,,
player,201409280dal,nor,BushRa00,tackles_solo,4,,,,,
player,201409280dal,nor,BushRa00,tackles_assists,1,,,,,
player,201409280dal,nor,BushRa00,tackles_loss,1,,,,,
player,201409280dal,nor,BushRa00,qb_hits,0,,,,,
player,201409280dal,nor,BushRa00,fumbles_rec,0,,,,,
player,201409280dal,nor,BushRa00,fumbles_rec_yds,0,,,,,
player,201409280dal,nor,BushRa00,fumbles_rec_td,0,,,,,
player,201409280dal,nor,BushRa00,fumbles_forced,0,,,,,
player,201409280dal,nor,BunkBr20,def_int,0,,,,,
player,201409280dal,nor,BunkBr20,def_int_yds,0,,,,,
player,201409280dal,nor,BunkBr20,def_int_td,0,,,,,
player,201409280dal,nor,BunkBr20,def_int_long,0,,,,,
player,201409280dal,nor,BunkBr20,pass_defended,0,,,,,
player,201409280dal,nor,BunkBr20,sacks,0.0,,,,,
player,201409280dal,nor,BunkBr20,tackles_combined,4,,,,,
player,201409280dal,nor,BunkBr20,tackles_solo,2,,,,,
player,201409280dal,nor,BunkBr20,tackles_assists,2,,,,,
player,201409280dal,nor,BunkBr20,tackles_loss,0,,,,,
player,201409280dal,nor,BunkBr20,qb_hits,0,,,,,
player,201409280dal,nor,BunkBr20,fumbles_rec,0,,,,,
player,201409280dal,nor,BunkBr20,fumbles_rec_yds,0,,,,,
player,201409280dal,nor,BunkBr20,fumbles_rec_td,0,,,,,
player,201409280dal,nor,BunkBr20,fumbles_forced,0,,,,,
player,201409280dal,nor,WhitCo01,def_int,0,,,,,
player,201409280dal,nor,WhitCo01,def_int_yds,0,,,,,
player,201409280dal,nor,WhitCo01,def_int_td,0,,,,,
player,201409280dal,nor,WhitCo01,def_int_long,0,,,,,
player,201409280dal,nor,WhitCo01,pass_defended,0,,,,,
player,201409280dal,nor,WhitCo01,sacks,0.0,,,,,
player,201409280dal,nor,WhitCo01,tackles_combined,4,,,,,
player,201409280dal,nor,WhitCo01,tackles_solo,4,,,,,
player,201409280dal,nor,WhitCo01,tackles_assists,0,,,,,
player,201409280dal,nor,WhitCo01,tackles_loss,0,,,,,
player,201409280dal,nor,WhitCo01,qb_hits,0,,,,,
player,201409280dal,nor,WhitCo01,fumbles_rec,0,,,,,
player,201409280dal,nor,WhitCo01,fumbles_rec_yds,0,,,,,
player,201409280dal,nor,WhitCo01,fumbles_rec_td,0,,,,,
player,201409280dal,nor,WhitCo01,fumbles_forced,0,,,,,
player,201409280dal,nor,JordCa00,def_int,0,,,,,
player,201409280dal,nor,JordCa00,def_int_yds,0,,,,,
player,201409280dal,nor,JordCa00,def_int_td,0,,,,,
player,201409280dal,nor,JordCa00,def_int_long,0,,,,,
player,201409280dal,nor,JordCa00,pass_defended,0,,,,,
player,201409280dal,nor,JordCa00,sacks,0.0,,,,,
player,201409280dal,nor,JordCa00,tackles_combined,3,,,,,
player,201409280dal,nor,JordCa00,tackles_solo,2,,,,,
player,201409280dal,nor,JordCa00,tackles_assists,1,,,,,
player,201409280dal,nor,JordCa00,tackles_loss,0,,,,,
player,201409280dal,nor,JordCa00,qb_hits,0,,,,,
player,201409280dal,nor,JordCa00,fumbles_rec,0,,,,,
player,201409280dal,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201409280dal,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201409280dal,nor,JordCa00,fumbles_forced,0,,,,,
player,201409280dal,nor,EdebKa00,def_int,0,,,,,
player,201409280dal,nor,EdebKa00,def_int_yds,0,,,,,
player,201409280dal,nor,EdebKa00,def_int_td,0,,,,,
player,201409280dal,nor,EdebKa00,def_int_long,0,,,,,
player,201409280dal,nor,EdebKa00,pass_defended,0,,,,,
player,201409280dal,nor,EdebKa00,sacks,0.0,,,,,
player,201409280dal,nor,EdebKa00,tackles_combined,2,,,,,
player,201409280dal,nor,EdebKa00,tackles_solo,2,,,,,
player,201409280dal,nor,EdebKa00,tackles_assists,0,,,,,
player,201409280dal,nor,EdebKa00,tackles_loss,1,,,,,
player,201409280dal,nor,EdebKa00,qb_hits,0,,,,,
player,201409280dal,nor,EdebKa00,fumbles_rec,0,,,,,
player,201409280dal,nor,EdebKa00,fumbles_rec_yds,0,,,,,
player,201409280dal,nor,EdebKa00,fumbles_rec_td,0,,,,,
player,201409280dal,nor,EdebKa00,fumbles_forced,0,,,,,
player,201409280dal,nor,HaraPa20,def_int,0,,,,,
player,201409280dal,nor,HaraPa20,def_int_yds,0,,,,,
player,201409280dal,nor,HaraPa20,def_int_td,0,,,,,
player,201409280dal,nor,HaraPa20,def_int_long,0,,,,,
player,201409280dal,nor,HaraPa20,pass_defended,0,,,,,
player,201409280dal,nor,HaraPa20,sacks,0.0,,,,,
player,201409280dal,nor,HaraPa20,tackles_combined,2,,,,,
player,201409280dal,nor,HaraPa20,tackles_solo,1,,,,,
player,201409280dal,nor,HaraPa20,tackles_assists,1,,,,,
player,201409280dal,nor,HaraPa20,tackles_loss,1,,,,,
player,201409280dal,nor,HaraPa20,qb_hits,1,,,,,
player,201409280dal,nor,HaraPa20,fumbles_rec,0,,,,,
player,201409280dal,nor,HaraPa20,fumbles_rec_yds,0,,,,,
player,201409280dal,nor,HaraPa20,fumbles_rec_td,0,,,,,
player,201409280dal,nor,HaraPa20,fumbles_forced,0,,,,,
player,201409280dal,nor,HickAk00,def_int,0,,,,,
player,201409280dal,nor,HickAk00,def_int_yds,0,,,,,
player,201409280dal,nor,HickAk00,def_int_td,0,,,,,
player,201409280dal,nor,HickAk00,def_int_long,0,,,,,
player,201409280dal,nor,HickAk00,pass_defended,0,,,,,
player,201409280dal,nor,HickAk00,sacks,0.0,,,,,
player,201409280dal,nor,HickAk00,tackles_combined,2,,,,,
player,201409280dal,nor,HickAk00,tackles_solo,2,,,,,
player,201409280dal,nor,HickAk00,tackles_assists,0,,,,,
player,201409280dal,nor,HickAk00,tackles_loss,2,,,,,
player,201409280dal,nor,HickAk00,qb_hits,0,,,,,
player,201409280dal,nor,HickAk00,fumbles_rec,0,,,,,
player,201409280dal,nor,HickAk00,fumbles_rec_yds,0,,,,,
player,201409280dal,nor,HickAk00,fumbles_rec_td,0,,,,,
player,201409280dal,nor,HickAk00,fumbles_forced,0,,,,,
player,201409280dal,nor,DixoBr01,def_int,0,,,,,
player,201409280dal,nor,DixoBr01,def_int_yds,0,,,,,
player,201409280dal,nor,DixoBr01,def_int_td,0,,,,,
player,201409280dal,nor,DixoBr01,def_int_long,0,,,,,
player,201409280dal,nor,DixoBr01,pass_defended,0,,,,,
player,201409280dal,nor,DixoBr01,sacks,0.0,,,,,
player,201409280dal,nor,DixoBr01,tackles_combined,1,,,,,
player,201409280dal,nor,DixoBr01,tackles_solo,1,,,,,
player,201409280dal,nor,DixoBr01,tackles_assists,0,,,,,
player,201409280dal,nor,DixoBr01,tackles_loss,0,,,,,
player,201409280dal,nor,DixoBr01,qb_hits,0,,,,,
player,201409280dal,nor,DixoBr01,fumbles_rec,0,,,,,
player,201409280dal,nor,DixoBr01,fumbles_rec_yds,0,,,,,
player,201409280dal,nor,DixoBr01,fumbles_rec_td,0,,,,,
player,201409280dal,nor,DixoBr01,fumbles_forced,0,,,,,
player,201409280dal,nor,FostGl00,def_int,0,,,,,
player,201409280dal,nor,FostGl00,def_int_yds,0,,,,,
player,201409280dal,nor,FostGl00,def_int_td,0,,,,,
player,201409280dal,nor,FostGl00,def_int_long,0,,,,,
player,201409280dal,nor,FostGl00,pass_defended,0,,,,,
player,201409280dal,nor,FostGl00,sacks,0.0,,,,,
player,201409280dal,nor,FostGl00,tackles_combined,1,,,,,
player,201409280dal,nor,FostGl00,tackles_solo,1,,,,,
player,201409280dal,nor,FostGl00,tackles_assists,0,,,,,
player,201409280dal,nor,FostGl00,tackles_loss,0,,,,,
player,201409280dal,nor,FostGl00,qb_hits,0,,,,,
player,201409280dal,nor,FostGl00,fumbles_rec,0,,,,,
player,201409280dal,nor,FostGl00,fumbles_rec_yds,0,,,,,
player,201409280dal,nor,FostGl00,fumbles_rec_td,0,,,,,
player,201409280dal,nor,FostGl00,fumbles_forced,0,,,,,
player,201409280dal,nor,GaleJu00,def_int,0,,,,,
player,201409280dal,nor,GaleJu00,def_int_yds,0,,,,,
player,201409280dal,nor,GaleJu00,def_int_td,0,,,,,
player,201409280dal,nor,GaleJu00,def_int_long,0,,,,,
player,201409280dal,nor,GaleJu00,pass_defended,0,,,,,
player,201409280dal,nor,GaleJu00,sacks,0.0,,,,,
player,201409280dal,nor,GaleJu00,tackles_combined,1,,,,,
player,201409280dal,nor,GaleJu00,tackles_solo,1,,,,,
player,201409280dal,nor,GaleJu00,tackles_assists,0,,,,,
player,201409280dal,nor,GaleJu00,tackles_loss,0,,,,,
player,201409280dal,nor,GaleJu00,qb_hits,1,,,,,
player,201409280dal,nor,GaleJu00,fumbles_rec,0,,,,,
player,201409280dal,nor,GaleJu00,fumbles_rec_yds,0,,,,,
player,201409280dal,nor,GaleJu00,fumbles_rec_td,0,,,,,
player,201409280dal,nor,GaleJu00,fumbles_forced,0,,,,,
player,201409280dal,nor,LewiKe96,def_int,0,,,,,
player,201409280dal,nor,LewiKe96,def_int_yds,0,,,,,
player,201409280dal,nor,LewiKe96,def_int_td,0,,,,,
player,201409280dal,nor,LewiKe96,def_int_long,0,,,,,
player,201409280dal,nor,LewiKe96,pass_defended,1,,,,,
player,201409280dal,nor,LewiKe96,sacks,0.0,,,,,
player,201409280dal,nor,LewiKe96,tackles_combined,1,,,,,
player,201409280dal,nor,LewiKe96,tackles_solo,0,,,,,
player,201409280dal,nor,LewiKe96,tackles_assists,1,,,,,
player,201409280dal,nor,LewiKe96,tackles_loss,0,,,,,
player,201409280dal,nor,LewiKe96,qb_hits,0,,,,,
player,201409280dal,nor,LewiKe96,fumbles_rec,0,,,,,
player,201409280dal,nor,LewiKe96,fumbles_rec_yds,0,,,,,
player,201409280dal,nor,LewiKe96,fumbles_rec_td,0,,,,,
player,201409280dal,nor,LewiKe96,fumbles_forced,0,,,,,
player,201409280dal,nor,WalkTy00,def_int,0,,,,,
player,201409280dal,nor,WalkTy00,def_int_yds,0,,,,,
player,201409280dal,nor,WalkTy00,def_int_td,0,,,,,
player,201409280dal,nor,WalkTy00,def_int_long,0,,,,,
player,201409280dal,nor,WalkTy00,pass_defended,0,,,,,
player,201409280dal,nor,WalkTy00,sacks,0.0,,,,,
player,201409280dal,nor,WalkTy00,tackles_combined,1,,,,,
player,201409280dal,nor,WalkTy00,tackles_solo,1,,,,,
player,201409280dal,nor,WalkTy00,tackles_assists,0,,,,,
player,201409280dal,nor,WalkTy00,tackles_loss,0,,,,,
player,201409280dal,nor,WalkTy00,qb_hits,0,,,,,
player,201409280dal,nor,WalkTy00,fumbles_rec,0,,,,,
player,201409280dal,nor,WalkTy00,fumbles_rec_yds,0,,,,,
player,201409280dal,nor,WalkTy00,fumbles_rec_td,0,,,,,
player,201409280dal,nor,WalkTy00,fumbles_forced,0,,,,,
player,201409280dal,dal,DuraJu99,def_int,1,,,,,
player,201409280dal,dal,DuraJu99,def_int_yds,1,,,,,
player,201409280dal,dal,DuraJu99,def_int_td,0,,,,,
player,201409280dal,dal,DuraJu99,def_int_long,1,,,,,
player,201409280dal,dal,DuraJu99,pass_defended,2,,,,,
player,201409280dal,dal,DuraJu99,sacks,0.0,,,,,
player,201409280dal,dal,DuraJu99,tackles_combined,8,,,,,
player,201409280dal,dal,DuraJu99,tackles_solo,3,,,,,
player,201409280dal,dal,DuraJu99,tackles_assists,5,,,,,
player,201409280dal,dal,DuraJu99,tackles_loss,0,,,,,
player,201409280dal,dal,DuraJu99,qb_hits,0,,,,,
player,201409280dal,dal,DuraJu99,fumbles_rec,0,,,,,
player,201409280dal,dal,DuraJu99,fumbles_rec_yds,0,,,,,
player,201409280dal,dal,DuraJu99,fumbles_rec_td,0,,,,,
player,201409280dal,dal,DuraJu99,fumbles_forced,1,,,,,
player,201409280dal,dal,CrawJa00,def_int,0,,,,,
player,201409280dal,dal,CrawJa00,def_int_yds,0,,,,,
player,201409280dal,dal,CrawJa00,def_int_td,0,,,,,
player,201409280dal,dal,CrawJa00,def_int_long,0,,,,,
player,201409280dal,dal,CrawJa00,pass_defended,0,,,,,
player,201409280dal,dal,CrawJa00,sacks,1.0,,,,,
player,201409280dal,dal,CrawJa00,tackles_combined,3,,,,,
player,201409280dal,dal,CrawJa00,tackles_solo,1,,,,,
player,201409280dal,dal,CrawJa00,tackles_assists,2,,,,,
player,201409280dal,dal,CrawJa00,tackles_loss,1,,,,,
player,201409280dal,dal,CrawJa00,qb_hits,1,,,,,
player,201409280dal,dal,CrawJa00,fumbles_rec,0,,,,,
player,201409280dal,dal,CrawJa00,fumbles_rec_yds,0,,,,,
player,201409280dal,dal,CrawJa00,fumbles_rec_td,0,,,,,
player,201409280dal,dal,CrawJa00,fumbles_forced,0,,,,,
player,201409280dal,dal,MeltHe99,def_int,0,,,,,
player,201409280dal,dal,MeltHe99,def_int_yds,0,,,,,
player,201409280dal,dal,MeltHe99,def_int_td,0,,,,,
player,201409280dal,dal,MeltHe99,def_int_long,0,,,,,
player,201409280dal,dal,MeltHe99,pass_defended,0,,,,,
player,201409280dal,dal,MeltHe99,sacks,1.0,,,,,
player,201409280dal,dal,MeltHe99,tackles_combined,1,,,,,
player,201409280dal,dal,MeltHe99,tackles_solo,1,,,,,
player,201409280dal,dal,MeltHe99,tackles_assists,0,,,,,
player,201409280dal,dal,MeltHe99,tackles_loss,1,,,,,
player,201409280dal,dal,MeltHe99,qb_hits,1,,,,,
player,201409280dal,dal,MeltHe99,fumbles_rec,0,,,,,
player,201409280dal,dal,MeltHe99,fumbles_rec_yds,0,,,,,
player,201409280dal,dal,MeltHe99,fumbles_rec_td,0,,,,,
player,201409280dal,dal,MeltHe99,fumbles_forced,0,,,,,
player,201409280dal,dal,ScanOr99,def_int,0,,,,,
player,201409280dal,dal,ScanOr99,def_int_yds,0,,,,,
player,201409280dal,dal,ScanOr99,def_int_td,0,,,,,
player,201409280dal,dal,ScanOr99,def_int_long,0,,,,,
player,201409280dal,dal,ScanOr99,pass_defended,2,,,,,
player,201409280dal,dal,ScanOr99,sacks,0.0,,,,,
player,201409280dal,dal,ScanOr99,tackles_combined,7,,,,,
player,201409280dal,dal,ScanOr99,tackles_solo,6,,,,,
player,201409280dal,dal,ScanOr99,tackles_assists,1,,,,,
player,201409280dal,dal,ScanOr99,tackles_loss,0,,,,,
player,201409280dal,dal,ScanOr99,qb_hits,0,,,,,
player,201409280dal,dal,ScanOr99,fumbles_rec,0,,,,,
player,201409280dal,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201409280dal,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201409280dal,dal,ScanOr99,fumbles_forced,0,,,,,
player,201409280dal,dal,CartBr00,def_int,0,,,,,
player,201409280dal,dal,CartBr00,def_int_yds,0,,,,,
player,201409280dal,dal,CartBr00,def_int_td,0,,,,,
player,201409280dal,dal,CartBr00,def_int_long,0,,,,,
player,201409280dal,dal,CartBr00,pass_defended,2,,,,,
player,201409280dal,dal,CartBr00,sacks,0.0,,,,,
player,201409280dal,dal,CartBr00,tackles_combined,6,,,,,
player,201409280dal,dal,CartBr00,tackles_solo,3,,,,,
player,201409280dal,dal,CartBr00,tackles_assists,3,,,,,
player,201409280dal,dal,CartBr00,tackles_loss,0,,,,,
player,201409280dal,dal,CartBr00,qb_hits,0,,,,,
player,201409280dal,dal,CartBr00,fumbles_rec,0,,,,,
player,201409280dal,dal,CartBr00,fumbles_rec_yds,0,,,,,
player,201409280dal,dal,CartBr00,fumbles_rec_td,0,,,,,
player,201409280dal,dal,CartBr00,fumbles_forced,0,,,,,
player,201409280dal,dal,ChurBa99,def_int,0,,,,,
player,201409280dal,dal,ChurBa99,def_int_yds,0,,,,,
player,201409280dal,dal,ChurBa99,def_int_td,0,,,,,
player,201409280dal,dal,ChurBa99,def_int_long,0,,,,,
player,201409280dal,dal,ChurBa99,pass_defended,0,,,,,
player,201409280dal,dal,ChurBa99,sacks,0.0,,,,,
player,201409280dal,dal,ChurBa99,tackles_combined,6,,,,,
player,201409280dal,dal,ChurBa99,tackles_solo,5,,,,,
player,201409280dal,dal,ChurBa99,tackles_assists,1,,,,,
player,201409280dal,dal,ChurBa99,tackles_loss,0,,,,,
player,201409280dal,dal,ChurBa99,qb_hits,0,,,,,
player,201409280dal,dal,ChurBa99,fumbles_rec,0,,,,,
player,201409280dal,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201409280dal,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201409280dal,dal,ChurBa99,fumbles_forced,0,,,,,
player,201409280dal,dal,WilcJ.00,def_int,0,,,,,
player,201409280dal,dal,WilcJ.00,def_int_yds,0,,,,,
player,201409280dal,dal,WilcJ.00,def_int_td,0,,,,,
player,201409280dal,dal,WilcJ.00,def_int_long,0,,,,,
player,201409280dal,dal,WilcJ.00,pass_defended,0,,,,,
player,201409280dal,dal,WilcJ.00,sacks,0.0,,,,,
player,201409280dal,dal,WilcJ.00,tackles_combined,5,,,,,
player,201409280dal,dal,WilcJ.00,tackles_solo,4,,,,,
player,201409280dal,dal,WilcJ.00,tackles_assists,1,,,,,
player,201409280dal,dal,WilcJ.00,tackles_loss,0,,,,,
player,201409280dal,dal,WilcJ.00,qb_hits,0,,,,,
player,201409280dal,dal,WilcJ.00,fumbles_rec,1,,,,,
player,201409280dal,dal,WilcJ.00,fumbles_rec_yds,11,,,,,
player,201409280dal,dal,WilcJ.00,fumbles_rec_td,0,,,,,
player,201409280dal,dal,WilcJ.00,fumbles_forced,0,,,,,
player,201409280dal,dal,CarrBr99,def_int,0,,,,,
player,201409280dal,dal,CarrBr99,def_int_yds,0,,,,,
player,201409280dal,dal,CarrBr99,def_int_td,0,,,,,
player,201409280dal,dal,CarrBr99,def_int_long,0,,,,,
player,201409280dal,dal,CarrBr99,pass_defended,0,,,,,
player,201409280dal,dal,CarrBr99,sacks,0.0,,,,,
player,201409280dal,dal,CarrBr99,tackles_combined,4,,,,,
player,201409280dal,dal,CarrBr99,tackles_solo,2,,,,,
player,201409280dal,dal,CarrBr99,tackles_assists,2,,,,,
player,201409280dal,dal,CarrBr99,tackles_loss,0,,,,,
player,201409280dal,dal,CarrBr99,qb_hits,0,,,,,
player,201409280dal,dal,CarrBr99,fumbles_rec,1,,,,,
player,201409280dal,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201409280dal,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201409280dal,dal,CarrBr99,fumbles_forced,0,,,,,
player,201409280dal,dal,CrawTy00,def_int,0,,,,,
player,201409280dal,dal,CrawTy00,def_int_yds,0,,,,,
player,201409280dal,dal,CrawTy00,def_int_td,0,,,,,
player,201409280dal,dal,CrawTy00,def_int_long,0,,,,,
player,201409280dal,dal,CrawTy00,pass_defended,1,,,,,
player,201409280dal,dal,CrawTy00,sacks,0.0,,,,,
player,201409280dal,dal,CrawTy00,tackles_combined,3,,,,,
player,201409280dal,dal,CrawTy00,tackles_solo,0,,,,,
player,201409280dal,dal,CrawTy00,tackles_assists,3,,,,,
player,201409280dal,dal,CrawTy00,tackles_loss,0,,,,,
player,201409280dal,dal,CrawTy00,qb_hits,1,,,,,
player,201409280dal,dal,CrawTy00,fumbles_rec,0,,,,,
player,201409280dal,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201409280dal,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201409280dal,dal,CrawTy00,fumbles_forced,0,,,,,
player,201409280dal,dal,MincJe99,def_int,0,,,,,
player,201409280dal,dal,MincJe99,def_int_yds,0,,,,,
player,201409280dal,dal,MincJe99,def_int_td,0,,,,,
player,201409280dal,dal,MincJe99,def_int_long,0,,,,,
player,201409280dal,dal,MincJe99,pass_defended,0,,,,,
player,201409280dal,dal,MincJe99,sacks,0.0,,,,,
player,201409280dal,dal,MincJe99,tackles_combined,3,,,,,
player,201409280dal,dal,MincJe99,tackles_solo,1,,,,,
player,201409280dal,dal,MincJe99,tackles_assists,2,,,,,
player,201409280dal,dal,MincJe99,tackles_loss,0,,,,,
player,201409280dal,dal,MincJe99,qb_hits,0,,,,,
player,201409280dal,dal,MincJe99,fumbles_rec,0,,,,,
player,201409280dal,dal,MincJe99,fumbles_rec_yds,0,,,,,
player,201409280dal,dal,MincJe99,fumbles_rec_td,0,,,,,
player,201409280dal,dal,MincJe99,fumbles_forced,0,,,,,
player,201409280dal,dal,MoorSt00,def_int,0,,,,,
player,201409280dal,dal,MoorSt00,def_int_yds,0,,,,,
player,201409280dal,dal,MoorSt00,def_int_td,0,,,,,
player,201409280dal,dal,MoorSt00,def_int_long,0,,,,,
