game,2014,2,20140914,201409140car,det,"Detroit Lions",7,car,"Carolina Panthers",24
player,201409140car,det,AnsaEz00,def_int,0,,,,,
player,201409140car,det,AnsaEz00,def_int_yds,0,,,,,
player,201409140car,det,AnsaEz00,def_int_td,0,,,,,
player,201409140car,det,AnsaEz00,def_int_long,0,,,,,
player,201409140car,det,AnsaEz00,pass_defended,0,,,,,
player,201409140car,det,AnsaEz00,sacks,0.5,,,,,
player,201409140car,det,AnsaEz00,tackles_combined,4,,,,,
player,201409140car,det,AnsaEz00,tackles_solo,2,,,,,
player,201409140car,det,AnsaEz00,tackles_assists,2,,,,,
player,201409140car,det,AnsaEz00,tackles_loss,1,,,,,
player,201409140car,det,AnsaEz00,qb_hits,1,,,,,
player,201409140car,det,AnsaEz00,fumbles_rec,0,,,,,
player,201409140car,det,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201409140car,det,AnsaEz00,fumbles_rec_td,0,,,,,
player,201409140car,det,AnsaEz00,fumbles_forced,0,,,,,
player,201409140car,det,JoneJa99,def_int,0,,,,,
player,201409140car,det,JoneJa99,def_int_yds,0,,,,,
player,201409140car,det,JoneJa99,def_int_td,0,,,,,
player,201409140car,det,JoneJa99,def_int_long,0,,,,,
player,201409140car,det,JoneJa99,pass_defended,0,,,,,
player,201409140car,det,JoneJa99,sacks,0.5,,,,,
player,201409140car,det,JoneJa99,tackles_combined,1,,,,,
player,201409140car,det,JoneJa99,tackles_solo,0,,,,,
player,201409140car,det,JoneJa99,tackles_assists,1,,,,,
player,201409140car,det,JoneJa99,tackles_loss,0,,,,,
player,201409140car,det,JoneJa99,qb_hits,2,,,,,
player,201409140car,det,JoneJa99,fumbles_rec,0,,,,,
player,201409140car,det,JoneJa99,fumbles_rec_yds,0,,,,,
player,201409140car,det,JoneJa99,fumbles_rec_td,0,,,,,
player,201409140car,det,JoneJa99,fumbles_forced,0,,,,,
player,201409140car,det,AbduIs00,def_int,0,,,,,
player,201409140car,det,AbduIs00,def_int_yds,0,,,,,
player,201409140car,det,AbduIs00,def_int_td,0,,,,,
player,201409140car,det,AbduIs00,def_int_long,0,,,,,
player,201409140car,det,AbduIs00,pass_defended,1,,,,,
player,201409140car,det,AbduIs00,sacks,0.0,,,,,
player,201409140car,det,AbduIs00,tackles_combined,8,,,,,
player,201409140car,det,AbduIs00,tackles_solo,2,,,,,
player,201409140car,det,AbduIs00,tackles_assists,6,,,,,
player,201409140car,det,AbduIs00,tackles_loss,0,,,,,
player,201409140car,det,AbduIs00,qb_hits,0,,,,,
player,201409140car,det,AbduIs00,fumbles_rec,0,,,,,
player,201409140car,det,AbduIs00,fumbles_rec_yds,0,,,,,
player,201409140car,det,AbduIs00,fumbles_rec_td,0,,,,,
player,201409140car,det,AbduIs00,fumbles_forced,0,,,,,
player,201409140car,det,LevyDe99,def_int,0,,,,,
player,201409140car,det,LevyDe99,def_int_yds,0,,,,,
player,201409140car,det,LevyDe99,def_int_td,0,,,,,
player,201409140car,det,LevyDe99,def_int_long,0,,,,,
player,201409140car,det,LevyDe99,pass_defended,0,,,,,
player,201409140car,det,LevyDe99,sacks,0.0,,,,,
player,201409140car,det,LevyDe99,tackles_combined,7,,,,,
player,201409140car,det,LevyDe99,tackles_solo,3,,,,,
player,201409140car,det,LevyDe99,tackles_assists,4,,,,,
player,201409140car,det,LevyDe99,tackles_loss,1,,,,,
player,201409140car,det,LevyDe99,qb_hits,0,,,,,
player,201409140car,det,LevyDe99,fumbles_rec,0,,,,,
player,201409140car,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201409140car,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201409140car,det,LevyDe99,fumbles_forced,0,,,,,
player,201409140car,det,MathRa99,def_int,0,,,,,
player,201409140car,det,MathRa99,def_int_yds,0,,,,,
player,201409140car,det,MathRa99,def_int_td,0,,,,,
player,201409140car,det,MathRa99,def_int_long,0,,,,,
player,201409140car,det,MathRa99,pass_defended,2,,,,,
player,201409140car,det,MathRa99,sacks,0.0,,,,,
player,201409140car,det,MathRa99,tackles_combined,5,,,,,
player,201409140car,det,MathRa99,tackles_solo,4,,,,,
player,201409140car,det,MathRa99,tackles_assists,1,,,,,
player,201409140car,det,MathRa99,tackles_loss,0,,,,,
player,201409140car,det,MathRa99,qb_hits,0,,,,,
player,201409140car,det,MathRa99,fumbles_rec,0,,,,,
player,201409140car,det,MathRa99,fumbles_rec_yds,0,,,,,
player,201409140car,det,MathRa99,fumbles_rec_td,0,,,,,
player,201409140car,det,MathRa99,fumbles_forced,0,,,,,
player,201409140car,det,QuinGl99,def_int,0,,,,,
player,201409140car,det,QuinGl99,def_int_yds,0,,,,,
player,201409140car,det,QuinGl99,def_int_td,0,,,,,
player,201409140car,det,QuinGl99,def_int_long,0,,,,,
player,201409140car,det,QuinGl99,pass_defended,0,,,,,
player,201409140car,det,QuinGl99,sacks,0.0,,,,,
player,201409140car,det,QuinGl99,tackles_combined,4,,,,,
player,201409140car,det,QuinGl99,tackles_solo,2,,,,,
player,201409140car,det,QuinGl99,tackles_assists,2,,,,,
player,201409140car,det,QuinGl99,tackles_loss,0,,,,,
player,201409140car,det,QuinGl99,qb_hits,0,,,,,
player,201409140car,det,QuinGl99,fumbles_rec,0,,,,,
player,201409140car,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201409140car,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201409140car,det,QuinGl99,fumbles_forced,0,,,,,
player,201409140car,det,SlayDa00,def_int,0,,,,,
player,201409140car,det,SlayDa00,def_int_yds,0,,,,,
player,201409140car,det,SlayDa00,def_int_td,0,,,,,
player,201409140car,det,SlayDa00,def_int_long,0,,,,,
player,201409140car,det,SlayDa00,pass_defended,0,,,,,
player,201409140car,det,SlayDa00,sacks,0.0,,,,,
player,201409140car,det,SlayDa00,tackles_combined,4,,,,,
player,201409140car,det,SlayDa00,tackles_solo,3,,,,,
player,201409140car,det,SlayDa00,tackles_assists,1,,,,,
player,201409140car,det,SlayDa00,tackles_loss,0,,,,,
player,201409140car,det,SlayDa00,qb_hits,0,,,,,
player,201409140car,det,SlayDa00,fumbles_rec,0,,,,,
player,201409140car,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201409140car,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201409140car,det,SlayDa00,fumbles_forced,0,,,,,
player,201409140car,det,TaylDe00,def_int,0,,,,,
player,201409140car,det,TaylDe00,def_int_yds,0,,,,,
player,201409140car,det,TaylDe00,def_int_td,0,,,,,
player,201409140car,det,TaylDe00,def_int_long,0,,,,,
player,201409140car,det,TaylDe00,pass_defended,0,,,,,
player,201409140car,det,TaylDe00,sacks,0.0,,,,,
player,201409140car,det,TaylDe00,tackles_combined,4,,,,,
player,201409140car,det,TaylDe00,tackles_solo,1,,,,,
player,201409140car,det,TaylDe00,tackles_assists,3,,,,,
player,201409140car,det,TaylDe00,tackles_loss,1,,,,,
player,201409140car,det,TaylDe00,qb_hits,0,,,,,
player,201409140car,det,TaylDe00,fumbles_rec,0,,,,,
player,201409140car,det,TaylDe00,fumbles_rec_yds,0,,,,,
player,201409140car,det,TaylDe00,fumbles_rec_td,0,,,,,
player,201409140car,det,TaylDe00,fumbles_forced,0,,,,,
player,201409140car,det,WhitTa00,def_int,0,,,,,
player,201409140car,det,WhitTa00,def_int_yds,0,,,,,
player,201409140car,det,WhitTa00,def_int_td,0,,,,,
player,201409140car,det,WhitTa00,def_int_long,0,,,,,
player,201409140car,det,WhitTa00,pass_defended,0,,,,,
player,201409140car,det,WhitTa00,sacks,0.0,,,,,
player,201409140car,det,WhitTa00,tackles_combined,4,,,,,
player,201409140car,det,WhitTa00,tackles_solo,1,,,,,
player,201409140car,det,WhitTa00,tackles_assists,3,,,,,
player,201409140car,det,WhitTa00,tackles_loss,0,,,,,
player,201409140car,det,WhitTa00,qb_hits,0,,,,,
player,201409140car,det,WhitTa00,fumbles_rec,0,,,,,
player,201409140car,det,WhitTa00,fumbles_rec_yds,0,,,,,
player,201409140car,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201409140car,det,WhitTa00,fumbles_forced,0,,,,,
player,201409140car,det,FairNi00,def_int,0,,,,,
player,201409140car,det,FairNi00,def_int_yds,0,,,,,
player,201409140car,det,FairNi00,def_int_td,0,,,,,
player,201409140car,det,FairNi00,def_int_long,0,,,,,
player,201409140car,det,FairNi00,pass_defended,0,,,,,
player,201409140car,det,FairNi00,sacks,0.0,,,,,
player,201409140car,det,FairNi00,tackles_combined,3,,,,,
player,201409140car,det,FairNi00,tackles_solo,1,,,,,
player,201409140car,det,FairNi00,tackles_assists,2,,,,,
player,201409140car,det,FairNi00,tackles_loss,1,,,,,
player,201409140car,det,FairNi00,qb_hits,0,,,,,
player,201409140car,det,FairNi00,fumbles_rec,0,,,,,
player,201409140car,det,FairNi00,fumbles_rec_yds,0,,,,,
player,201409140car,det,FairNi00,fumbles_rec_td,0,,,,,
player,201409140car,det,FairNi00,fumbles_forced,0,,,,,
player,201409140car,det,SuhxNd99,def_int,0,,,,,
player,201409140car,det,SuhxNd99,def_int_yds,0,,,,,
player,201409140car,det,SuhxNd99,def_int_td,0,,,,,
player,201409140car,det,SuhxNd99,def_int_long,0,,,,,
player,201409140car,det,SuhxNd99,pass_defended,0,,,,,
player,201409140car,det,SuhxNd99,sacks,0.0,,,,,
player,201409140car,det,SuhxNd99,tackles_combined,3,,,,,
player,201409140car,det,SuhxNd99,tackles_solo,3,,,,,
player,201409140car,det,SuhxNd99,tackles_assists,0,,,,,
player,201409140car,det,SuhxNd99,tackles_loss,2,,,,,
player,201409140car,det,SuhxNd99,qb_hits,0,,,,,
player,201409140car,det,SuhxNd99,fumbles_rec,0,,,,,
player,201409140car,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201409140car,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201409140car,det,SuhxNd99,fumbles_forced,0,,,,,
player,201409140car,det,JohnGe00,def_int,0,,,,,
player,201409140car,det,JohnGe00,def_int_yds,0,,,,,
player,201409140car,det,JohnGe00,def_int_td,0,,,,,
player,201409140car,det,JohnGe00,def_int_long,0,,,,,
player,201409140car,det,JohnGe00,pass_defended,0,,,,,
player,201409140car,det,JohnGe00,sacks,0.0,,,,,
player,201409140car,det,JohnGe00,tackles_combined,1,,,,,
player,201409140car,det,JohnGe00,tackles_solo,1,,,,,
player,201409140car,det,JohnGe00,tackles_assists,0,,,,,
player,201409140car,det,JohnGe00,tackles_loss,0,,,,,
player,201409140car,det,JohnGe00,qb_hits,0,,,,,
player,201409140car,det,JohnGe00,fumbles_rec,0,,,,,
player,201409140car,det,JohnGe00,fumbles_rec_yds,0,,,,,
player,201409140car,det,JohnGe00,fumbles_rec_td,0,,,,,
player,201409140car,det,JohnGe00,fumbles_forced,0,,,,,
player,201409140car,det,LewiTr00,def_int,0,,,,,
player,201409140car,det,LewiTr00,def_int_yds,0,,,,,
player,201409140car,det,LewiTr00,def_int_td,0,,,,,
player,201409140car,det,LewiTr00,def_int_long,0,,,,,
player,201409140car,det,LewiTr00,pass_defended,0,,,,,
player,201409140car,det,LewiTr00,sacks,0.0,,,,,
player,201409140car,det,LewiTr00,tackles_combined,1,,,,,
player,201409140car,det,LewiTr00,tackles_solo,1,,,,,
player,201409140car,det,LewiTr00,tackles_assists,0,,,,,
player,201409140car,det,LewiTr00,tackles_loss,0,,,,,
player,201409140car,det,LewiTr00,qb_hits,0,,,,,
player,201409140car,det,LewiTr00,fumbles_rec,0,,,,,
player,201409140car,det,LewiTr00,fumbles_rec_yds,0,,,,,
player,201409140car,det,LewiTr00,fumbles_rec_td,0,,,,,
player,201409140car,det,LewiTr00,fumbles_forced,0,,,,,
player,201409140car,det,SwanTr00,def_int,0,,,,,
player,201409140car,det,SwanTr00,def_int_yds,0,,,,,
player,201409140car,det,SwanTr00,def_int_td,0,,,,,
player,201409140car,det,SwanTr00,def_int_long,0,,,,,
player,201409140car,det,SwanTr00,pass_defended,0,,,,,
player,201409140car,det,SwanTr00,sacks,0.0,,,,,
player,201409140car,det,SwanTr00,tackles_combined,1,,,,,
player,201409140car,det,SwanTr00,tackles_solo,1,,,,,
player,201409140car,det,SwanTr00,tackles_assists,0,,,,,
player,201409140car,det,SwanTr00,tackles_loss,0,,,,,
player,201409140car,det,SwanTr00,qb_hits,0,,,,,
player,201409140car,det,SwanTr00,fumbles_rec,0,,,,,
player,201409140car,det,SwanTr00,fumbles_rec_yds,0,,,,,
player,201409140car,det,SwanTr00,fumbles_rec_td,0,,,,,
player,201409140car,det,SwanTr00,fumbles_forced,0,,,,,
player,201409140car,det,VaugCa00,def_int,0,,,,,
player,201409140car,det,VaugCa00,def_int_yds,0,,,,,
player,201409140car,det,VaugCa00,def_int_td,0,,,,,
player,201409140car,det,VaugCa00,def_int_long,0,,,,,
player,201409140car,det,VaugCa00,pass_defended,0,,,,,
player,201409140car,det,VaugCa00,sacks,0.0,,,,,
player,201409140car,det,VaugCa00,tackles_combined,1,,,,,
player,201409140car,det,VaugCa00,tackles_solo,1,,,,,
player,201409140car,det,VaugCa00,tackles_assists,0,,,,,
player,201409140car,det,VaugCa00,tackles_loss,0,,,,,
player,201409140car,det,VaugCa00,qb_hits,0,,,,,
player,201409140car,det,VaugCa00,fumbles_rec,0,,,,,
player,201409140car,det,VaugCa00,fumbles_rec_yds,0,,,,,
player,201409140car,det,VaugCa00,fumbles_rec_td,0,,,,,
player,201409140car,det,VaugCa00,fumbles_forced,0,,,,,
player,201409140car,det,TappDa20,def_int,,,,,,
player,201409140car,det,TappDa20,def_int_yds,,,,,,
player,201409140car,det,TappDa20,def_int_td,,,,,,
player,201409140car,det,TappDa20,def_int_long,,,,,,
player,201409140car,det,TappDa20,pass_defended,0,,,,,
player,201409140car,det,TappDa20,sacks,0.0,,,,,
player,201409140car,det,TappDa20,tackles_combined,0,,,,,
player,201409140car,det,TappDa20,tackles_solo,0,,,,,
player,201409140car,det,TappDa20,tackles_assists,0,,,,,
player,201409140car,det,TappDa20,tackles_loss,0,,,,,
player,201409140car,det,TappDa20,qb_hits,1,,,,,
player,201409140car,det,TappDa20,fumbles_rec,0,,,,,
player,201409140car,det,TappDa20,fumbles_rec_yds,,,,,,
player,201409140car,det,TappDa20,fumbles_rec_td,,,,,,
player,201409140car,det,TappDa20,fumbles_forced,0,,,,,
player,201409140car,car,WhitMe00,def_int,1,,,,,
player,201409140car,car,WhitMe00,def_int_yds,23,,,,,
player,201409140car,car,WhitMe00,def_int_td,0,,,,,
player,201409140car,car,WhitMe00,def_int_long,23,,,,,
player,201409140car,car,WhitMe00,pass_defended,3,,,,,
player,201409140car,car,WhitMe00,sacks,0.0,,,,,
player,201409140car,car,WhitMe00,tackles_combined,3,,,,,
player,201409140car,car,WhitMe00,tackles_solo,1,,,,,
player,201409140car,car,WhitMe00,tackles_assists,2,,,,,
player,201409140car,car,WhitMe00,tackles_loss,0,,,,,
player,201409140car,car,WhitMe00,qb_hits,0,,,,,
player,201409140car,car,WhitMe00,fumbles_rec,0,,,,,
player,201409140car,car,WhitMe00,fumbles_rec_yds,0,,,,,
player,201409140car,car,WhitMe00,fumbles_rec_td,0,,,,,
player,201409140car,car,WhitMe00,fumbles_forced,0,,,,,
player,201409140car,car,AddiMa00,def_int,0,,,,,
player,201409140car,car,AddiMa00,def_int_yds,0,,,,,
player,201409140car,car,AddiMa00,def_int_td,0,,,,,
player,201409140car,car,AddiMa00,def_int_long,0,,,,,
player,201409140car,car,AddiMa00,pass_defended,0,,,,,
player,201409140car,car,AddiMa00,sacks,2.5,,,,,
player,201409140car,car,AddiMa00,tackles_combined,3,,,,,
player,201409140car,car,AddiMa00,tackles_solo,2,,,,,
player,201409140car,car,AddiMa00,tackles_assists,1,,,,,
player,201409140car,car,AddiMa00,tackles_loss,2,,,,,
player,201409140car,car,AddiMa00,qb_hits,4,,,,,
player,201409140car,car,AddiMa00,fumbles_rec,0,,,,,
player,201409140car,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201409140car,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201409140car,car,AddiMa00,fumbles_forced,0,,,,,
player,201409140car,car,EdwaDw20,def_int,0,,,,,
player,201409140car,car,EdwaDw20,def_int_yds,0,,,,,
player,201409140car,car,EdwaDw20,def_int_td,0,,,,,
player,201409140car,car,EdwaDw20,def_int_long,0,,,,,
player,201409140car,car,EdwaDw20,pass_defended,0,,,,,
player,201409140car,car,EdwaDw20,sacks,1.5,,,,,
player,201409140car,car,EdwaDw20,tackles_combined,6,,,,,
player,201409140car,car,EdwaDw20,tackles_solo,3,,,,,
player,201409140car,car,EdwaDw20,tackles_assists,3,,,,,
player,201409140car,car,EdwaDw20,tackles_loss,1,,,,,
player,201409140car,car,EdwaDw20,qb_hits,2,,,,,
player,201409140car,car,EdwaDw20,fumbles_rec,0,,,,,
player,201409140car,car,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201409140car,car,EdwaDw20,fumbles_rec_td,0,,,,,
player,201409140car,car,EdwaDw20,fumbles_forced,0,,,,,
player,201409140car,car,DaviTh20,def_int,0,,,,,
player,201409140car,car,DaviTh20,def_int_yds,0,,,,,
player,201409140car,car,DaviTh20,def_int_td,0,,,,,
player,201409140car,car,DaviTh20,def_int_long,0,,,,,
player,201409140car,car,DaviTh20,pass_defended,0,,,,,
player,201409140car,car,DaviTh20,sacks,0.0,,,,,
player,201409140car,car,DaviTh20,tackles_combined,12,,,,,
player,201409140car,car,DaviTh20,tackles_solo,7,,,,,
player,201409140car,car,DaviTh20,tackles_assists,5,,,,,
player,201409140car,car,DaviTh20,tackles_loss,0,,,,,
player,201409140car,car,DaviTh20,qb_hits,0,,,,,
player,201409140car,car,DaviTh20,fumbles_rec,0,,,,,
player,201409140car,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201409140car,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201409140car,car,DaviTh20,fumbles_forced,0,,,,,
player,201409140car,car,KuecLu00,def_int,0,,,,,
player,201409140car,car,KuecLu00,def_int_yds,0,,,,,
player,201409140car,car,KuecLu00,def_int_td,0,,,,,
player,201409140car,car,KuecLu00,def_int_long,0,,,,,
player,201409140car,car,KuecLu00,pass_defended,2,,,,,
player,201409140car,car,KuecLu00,sacks,0.0,,,,,
player,201409140car,car,KuecLu00,tackles_combined,11,,,,,
player,201409140car,car,KuecLu00,tackles_solo,3,,,,,
player,201409140car,car,KuecLu00,tackles_assists,8,,,,,
player,201409140car,car,KuecLu00,tackles_loss,0,,,,,
player,201409140car,car,KuecLu00,qb_hits,0,,,,,
player,201409140car,car,KuecLu00,fumbles_rec,0,,,,,
player,201409140car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201409140car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201409140car,car,KuecLu00,fumbles_forced,0,,,,,
player,201409140car,car,CasoAn99,def_int,0,,,,,
player,201409140car,car,CasoAn99,def_int_yds,0,,,,,
player,201409140car,car,CasoAn99,def_int_td,0,,,,,
player,201409140car,car,CasoAn99,def_int_long,0,,,,,
player,201409140car,car,CasoAn99,pass_defended,0,,,,,
player,201409140car,car,CasoAn99,sacks,0.0,,,,,
player,201409140car,car,CasoAn99,tackles_combined,10,,,,,
player,201409140car,car,CasoAn99,tackles_solo,7,,,,,
player,201409140car,car,CasoAn99,tackles_assists,3,,,,,
player,201409140car,car,CasoAn99,tackles_loss,0,,,,,
player,201409140car,car,CasoAn99,qb_hits,0,,,,,
player,201409140car,car,CasoAn99,fumbles_rec,1,,,,,
player,201409140car,car,CasoAn99,fumbles_rec_yds,0,,,,,
player,201409140car,car,CasoAn99,fumbles_rec_td,0,,,,,
player,201409140car,car,CasoAn99,fumbles_forced,2,,,,,
player,201409140car,car,ColeCo20,def_int,0,,,,,
player,201409140car,car,ColeCo20,def_int_yds,0,,,,,
player,201409140car,car,ColeCo20,def_int_td,0,,,,,
player,201409140car,car,ColeCo20,def_int_long,0,,,,,
player,201409140car,car,ColeCo20,pass_defended,0,,,,,
player,201409140car,car,ColeCo20,sacks,0.0,,,,,
player,201409140car,car,ColeCo20,tackles_combined,4,,,,,
player,201409140car,car,ColeCo20,tackles_solo,2,,,,,
player,201409140car,car,ColeCo20,tackles_assists,2,,,,,
player,201409140car,car,ColeCo20,tackles_loss,1,,,,,
player,201409140car,car,ColeCo20,qb_hits,0,,,,,
player,201409140car,car,ColeCo20,fumbles_rec,0,,,,,
player,201409140car,car,ColeCo20,fumbles_rec_yds,0,,,,,
player,201409140car,car,ColeCo20,fumbles_rec_td,0,,,,,
player,201409140car,car,ColeCo20,fumbles_forced,0,,,,,
player,201409140car,car,KleiAJ00,def_int,0,,,,,
player,201409140car,car,KleiAJ00,def_int_yds,0,,,,,
player,201409140car,car,KleiAJ00,def_int_td,0,,,,,
player,201409140car,car,KleiAJ00,def_int_long,0,,,,,
player,201409140car,car,KleiAJ00,pass_defended,0,,,,,
player,201409140car,car,KleiAJ00,sacks,0.0,,,,,
player,201409140car,car,KleiAJ00,tackles_combined,4,,,,,
player,201409140car,car,KleiAJ00,tackles_solo,2,,,,,
player,201409140car,car,KleiAJ00,tackles_assists,2,,,,,
player,201409140car,car,KleiAJ00,tackles_loss,0,,,,,
player,201409140car,car,KleiAJ00,qb_hits,0,,,,,
player,201409140car,car,KleiAJ00,fumbles_rec,0,,,,,
player,201409140car,car,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201409140car,car,KleiAJ00,fumbles_rec_td,0,,,,,
player,201409140car,car,KleiAJ00,fumbles_forced,0,,,,,
player,201409140car,car,DeCoTh99,def_int,0,,,,,
player,201409140car,car,DeCoTh99,def_int_yds,0,,,,,
player,201409140car,car,DeCoTh99,def_int_td,0,,,,,
player,201409140car,car,DeCoTh99,def_int_long,0,,,,,
player,201409140car,car,DeCoTh99,pass_defended,1,,,,,
player,201409140car,car,DeCoTh99,sacks,0.0,,,,,
player,201409140car,car,DeCoTh99,tackles_combined,3,,,,,
player,201409140car,car,DeCoTh99,tackles_solo,2,,,,,
player,201409140car,car,DeCoTh99,tackles_assists,1,,,,,
player,201409140car,car,DeCoTh99,tackles_loss,0,,,,,
player,201409140car,car,DeCoTh99,qb_hits,0,,,,,
player,201409140car,car,DeCoTh99,fumbles_rec,0,,,,,
player,201409140car,car,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201409140car,car,DeCoTh99,fumbles_rec_td,0,,,,,
player,201409140car,car,DeCoTh99,fumbles_forced,0,,,,,
player,201409140car,car,ShorKa00,def_int,0,,,,,
player,201409140car,car,ShorKa00,def_int_yds,0,,,,,
player,201409140car,car,ShorKa00,def_int_td,0,,,,,
player,201409140car,car,ShorKa00,def_int_long,0,,,,,
player,201409140car,car,ShorKa00,pass_defended,1,,,,,
player,201409140car,car,ShorKa00,sacks,0.0,,,,,
player,201409140car,car,ShorKa00,tackles_combined,3,,,,,
player,201409140car,car,ShorKa00,tackles_solo,0,,,,,
player,201409140car,car,ShorKa00,tackles_assists,3,,,,,
player,201409140car,car,ShorKa00,tackles_loss,0,,,,,
player,201409140car,car,ShorKa00,qb_hits,2,,,,,
player,201409140car,car,ShorKa00,fumbles_rec,0,,,,,
player,201409140car,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201409140car,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201409140car,car,ShorKa00,fumbles_forced,0,,,,,
player,201409140car,car,BrocRi00,def_int,0,,,,,
player,201409140car,car,BrocRi00,def_int_yds,0,,,,,
player,201409140car,car,BrocRi00,def_int_td,0,,,,,
player,201409140car,car,BrocRi00,def_int_long,0,,,,,
player,201409140car,car,BrocRi00,pass_defended,0,,,,,
player,201409140car,car,BrocRi00,sacks,0.0,,,,,
player,201409140car,car,BrocRi00,tackles_combined,2,,,,,
player,201409140car,car,BrocRi00,tackles_solo,2,,,,,
player,201409140car,car,BrocRi00,tackles_assists,0,,,,,
player,201409140car,car,BrocRi00,tackles_loss,0,,,,,
player,201409140car,car,BrocRi00,qb_hits,0,,,,,
player,201409140car,car,BrocRi00,fumbles_rec,0,,,,,
player,201409140car,car,BrocRi00,fumbles_rec_yds,0,,,,,
player,201409140car,car,BrocRi00,fumbles_rec_td,0,,,,,
player,201409140car,car,BrocRi00,fumbles_forced,0,,,,,
player,201409140car,car,HarpRo21,def_int,0,,,,,
player,201409140car,car,HarpRo21,def_int_yds,0,,,,,
player,201409140car,car,HarpRo21,def_int_td,0,,,,,
player,201409140car,car,HarpRo21,def_int_long,0,,,,,
player,201409140car,car,HarpRo21,pass_defended,0,,,,,
player,201409140car,car,HarpRo21,sacks,0.0,,,,,
player,201409140car,car,HarpRo21,tackles_combined,2,,,,,
player,201409140car,car,HarpRo21,tackles_solo,1,,,,,
player,201409140car,car,HarpRo21,tackles_assists,1,,,,,
player,201409140car,car,HarpRo21,tackles_loss,0,,,,,
player,201409140car,car,HarpRo21,qb_hits,0,,,,,
player,201409140car,car,HarpRo21,fumbles_rec,0,,,,,
player,201409140car,car,HarpRo21,fumbles_rec_yds,0,,,,,
player,201409140car,car,HarpRo21,fumbles_rec_td,0,,,,,
player,201409140car,car,HarpRo21,fumbles_forced,0,,,,,
player,201409140car,car,LotuSt00,def_int,0,,,,,
player,201409140car,car,LotuSt00,def_int_yds,0,,,,,
player,201409140car,car,LotuSt00,def_int_td,0,,,,,
player,201409140car,car,LotuSt00,def_int_long,0,,,,,
player,201409140car,car,LotuSt00,pass_defended,0,,,,,
player,201409140car,car,LotuSt00,sacks,0.0,,,,,
player,201409140car,car,LotuSt00,tackles_combined,2,,,,,
player,201409140car,car,LotuSt00,tackles_solo,0,,,,,
player,201409140car,car,LotuSt00,tackles_assists,2,,,,,
player,201409140car,car,LotuSt00,tackles_loss,0,,,,,
player,201409140car,car,LotuSt00,qb_hits,0,,,,,
player,201409140car,car,LotuSt00,fumbles_rec,0,,,,,
player,201409140car,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201409140car,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201409140car,car,LotuSt00,fumbles_forced,0,,,,,
player,201409140car,car,BlacCh21,def_int,0,,,,,
player,201409140car,car,BlacCh21,def_int_yds,0,,,,,
player,201409140car,car,BlacCh21,def_int_td,0,,,,,
player,201409140car,car,BlacCh21,def_int_long,0,,,,,
player,201409140car,car,BlacCh21,pass_defended,0,,,,,
player,201409140car,car,BlacCh21,sacks,0.0,,,,,
player,201409140car,car,BlacCh21,tackles_combined,1,,,,,
player,201409140car,car,BlacCh21,tackles_solo,1,,,,,
player,201409140car,car,BlacCh21,tackles_assists,0,,,,,
player,201409140car,car,BlacCh21,tackles_loss,0,,,,,
player,201409140car,car,BlacCh21,qb_hits,0,,,,,
player,201409140car,car,BlacCh21,fumbles_rec,0,,,,,
player,201409140car,car,BlacCh21,fumbles_rec_yds,0,,,,,
player,201409140car,car,BlacCh21,fumbles_rec_td,0,,,,,
player,201409140car,car,BlacCh21,fumbles_forced,1,,,,,
player,201409140car,car,GodfCh99,def_int,0,,,,,
player,201409140car,car,GodfCh99,def_int_yds,0,,,,,
player,201409140car,car,GodfCh99,def_int_td,0,,,,,
player,201409140car,car,GodfCh99,def_int_long,0,,,,,
player,201409140car,car,GodfCh99,pass_defended,0,,,,,
player,201409140car,car,GodfCh99,sacks,0.0,,,,,
player,201409140car,car,GodfCh99,tackles_combined,1,,,,,
player,201409140car,car,GodfCh99,tackles_solo,1,,,,,
player,201409140car,car,GodfCh99,tackles_assists,0,,,,,
player,201409140car,car,GodfCh99,tackles_loss,0,,,,,
player,201409140car,car,GodfCh99,qb_hits,0,,,,,
player,201409140car,car,GodfCh99,fumbles_rec,0,,,,,
player,201409140car,car,GodfCh99,fumbles_rec_yds,0,,,,,
