game,2014,4,20140928,201409280rai,mia,"Miami Dolphins",38,rai,"Oakland Raiders",14
player,201409280rai,rai,YounUs99,fumbles_rec,0,,,,,
player,201409280rai,rai,YounUs99,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,YounUs99,fumbles_rec_td,0,,,,,
player,201409280rai,rai,YounUs99,fumbles_forced,0,,,,,
player,201409280rai,rai,MackKh00,def_int,0,,,,,
player,201409280rai,rai,MackKh00,def_int_yds,0,,,,,
player,201409280rai,rai,MackKh00,def_int_td,0,,,,,
player,201409280rai,rai,MackKh00,def_int_long,0,,,,,
player,201409280rai,rai,MackKh00,pass_defended,0,,,,,
player,201409280rai,rai,MackKh00,sacks,0.0,,,,,
player,201409280rai,rai,MackKh00,tackles_combined,5,,,,,
player,201409280rai,rai,MackKh00,tackles_solo,5,,,,,
player,201409280rai,rai,MackKh00,tackles_assists,0,,,,,
player,201409280rai,rai,MackKh00,tackles_loss,0,,,,,
player,201409280rai,rai,MackKh00,qb_hits,0,,,,,
player,201409280rai,rai,MackKh00,fumbles_rec,0,,,,,
player,201409280rai,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201409280rai,rai,MackKh00,fumbles_forced,0,,,,,
player,201409280rai,rai,RogeCa20,def_int,0,,,,,
player,201409280rai,rai,RogeCa20,def_int_yds,0,,,,,
player,201409280rai,rai,RogeCa20,def_int_td,0,,,,,
player,201409280rai,rai,RogeCa20,def_int_long,0,,,,,
player,201409280rai,rai,RogeCa20,pass_defended,0,,,,,
player,201409280rai,rai,RogeCa20,sacks,0.0,,,,,
player,201409280rai,rai,RogeCa20,tackles_combined,5,,,,,
player,201409280rai,rai,RogeCa20,tackles_solo,4,,,,,
player,201409280rai,rai,RogeCa20,tackles_assists,1,,,,,
player,201409280rai,rai,RogeCa20,tackles_loss,0,,,,,
player,201409280rai,rai,RogeCa20,qb_hits,0,,,,,
player,201409280rai,rai,RogeCa20,fumbles_rec,0,,,,,
player,201409280rai,rai,RogeCa20,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,RogeCa20,fumbles_rec_td,0,,,,,
player,201409280rai,rai,RogeCa20,fumbles_forced,1,,,,,
player,201409280rai,rai,WilsC.98,def_int,0,,,,,
player,201409280rai,rai,WilsC.98,def_int_yds,0,,,,,
player,201409280rai,rai,WilsC.98,def_int_td,0,,,,,
player,201409280rai,rai,WilsC.98,def_int_long,0,,,,,
player,201409280rai,rai,WilsC.98,pass_defended,0,,,,,
player,201409280rai,rai,WilsC.98,sacks,0.0,,,,,
player,201409280rai,rai,WilsC.98,tackles_combined,5,,,,,
player,201409280rai,rai,WilsC.98,tackles_solo,4,,,,,
player,201409280rai,rai,WilsC.98,tackles_assists,1,,,,,
player,201409280rai,rai,WilsC.98,tackles_loss,0,,,,,
player,201409280rai,rai,WilsC.98,qb_hits,0,,,,,
player,201409280rai,rai,WilsC.98,fumbles_rec,0,,,,,
player,201409280rai,rai,WilsC.98,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,WilsC.98,fumbles_rec_td,0,,,,,
player,201409280rai,rai,WilsC.98,fumbles_forced,0,,,,,
player,201409280rai,rai,BrowTa99,def_int,0,,,,,
player,201409280rai,rai,BrowTa99,def_int_yds,0,,,,,
player,201409280rai,rai,BrowTa99,def_int_td,0,,,,,
player,201409280rai,rai,BrowTa99,def_int_long,0,,,,,
player,201409280rai,rai,BrowTa99,pass_defended,0,,,,,
player,201409280rai,rai,BrowTa99,sacks,0.0,,,,,
player,201409280rai,rai,BrowTa99,tackles_combined,4,,,,,
player,201409280rai,rai,BrowTa99,tackles_solo,4,,,,,
player,201409280rai,rai,BrowTa99,tackles_assists,0,,,,,
player,201409280rai,rai,BrowTa99,tackles_loss,0,,,,,
player,201409280rai,rai,BrowTa99,qb_hits,0,,,,,
player,201409280rai,rai,BrowTa99,fumbles_rec,0,,,,,
player,201409280rai,rai,BrowTa99,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,BrowTa99,fumbles_rec_td,0,,,,,
player,201409280rai,rai,BrowTa99,fumbles_forced,0,,,,,
player,201409280rai,rai,ChekCh00,def_int,0,,,,,
player,201409280rai,rai,ChekCh00,def_int_yds,0,,,,,
player,201409280rai,rai,ChekCh00,def_int_td,0,,,,,
player,201409280rai,rai,ChekCh00,def_int_long,0,,,,,
player,201409280rai,rai,ChekCh00,pass_defended,0,,,,,
player,201409280rai,rai,ChekCh00,sacks,0.0,,,,,
player,201409280rai,rai,ChekCh00,tackles_combined,3,,,,,
player,201409280rai,rai,ChekCh00,tackles_solo,3,,,,,
player,201409280rai,rai,ChekCh00,tackles_assists,0,,,,,
player,201409280rai,rai,ChekCh00,tackles_loss,0,,,,,
player,201409280rai,rai,ChekCh00,qb_hits,0,,,,,
player,201409280rai,rai,ChekCh00,fumbles_rec,0,,,,,
player,201409280rai,rai,ChekCh00,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,ChekCh00,fumbles_rec_td,0,,,,,
player,201409280rai,rai,ChekCh00,fumbles_forced,0,,,,,
player,201409280rai,rai,TuckJu20,def_int,0,,,,,
player,201409280rai,rai,TuckJu20,def_int_yds,0,,,,,
player,201409280rai,rai,TuckJu20,def_int_td,0,,,,,
player,201409280rai,rai,TuckJu20,def_int_long,0,,,,,
player,201409280rai,rai,TuckJu20,pass_defended,0,,,,,
player,201409280rai,rai,TuckJu20,sacks,0.0,,,,,
player,201409280rai,rai,TuckJu20,tackles_combined,3,,,,,
player,201409280rai,rai,TuckJu20,tackles_solo,3,,,,,
player,201409280rai,rai,TuckJu20,tackles_assists,0,,,,,
player,201409280rai,rai,TuckJu20,tackles_loss,1,,,,,
player,201409280rai,rai,TuckJu20,qb_hits,0,,,,,
player,201409280rai,rai,TuckJu20,fumbles_rec,0,,,,,
player,201409280rai,rai,TuckJu20,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,TuckJu20,fumbles_rec_td,0,,,,,
player,201409280rai,rai,TuckJu20,fumbles_forced,1,,,,,
player,201409280rai,rai,WoodCh00,def_int,0,,,,,
player,201409280rai,rai,WoodCh00,def_int_yds,0,,,,,
player,201409280rai,rai,WoodCh00,def_int_td,0,,,,,
player,201409280rai,rai,WoodCh00,def_int_long,0,,,,,
player,201409280rai,rai,WoodCh00,pass_defended,1,,,,,
player,201409280rai,rai,WoodCh00,sacks,0.0,,,,,
player,201409280rai,rai,WoodCh00,tackles_combined,3,,,,,
player,201409280rai,rai,WoodCh00,tackles_solo,3,,,,,
player,201409280rai,rai,WoodCh00,tackles_assists,0,,,,,
player,201409280rai,rai,WoodCh00,tackles_loss,0,,,,,
player,201409280rai,rai,WoodCh00,qb_hits,0,,,,,
player,201409280rai,rai,WoodCh00,fumbles_rec,1,,,,,
player,201409280rai,rai,WoodCh00,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,WoodCh00,fumbles_rec_td,0,,,,,
player,201409280rai,rai,WoodCh00,fumbles_forced,0,,,,,
player,201409280rai,rai,FiliBo00,def_int,0,,,,,
player,201409280rai,rai,FiliBo00,def_int_yds,0,,,,,
player,201409280rai,rai,FiliBo00,def_int_td,0,,,,,
player,201409280rai,rai,FiliBo00,def_int_long,0,,,,,
player,201409280rai,rai,FiliBo00,pass_defended,0,,,,,
player,201409280rai,rai,FiliBo00,sacks,0.0,,,,,
player,201409280rai,rai,FiliBo00,tackles_combined,2,,,,,
player,201409280rai,rai,FiliBo00,tackles_solo,2,,,,,
player,201409280rai,rai,FiliBo00,tackles_assists,0,,,,,
player,201409280rai,rai,FiliBo00,tackles_loss,1,,,,,
player,201409280rai,rai,FiliBo00,qb_hits,0,,,,,
player,201409280rai,rai,FiliBo00,fumbles_rec,0,,,,,
player,201409280rai,rai,FiliBo00,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,FiliBo00,fumbles_rec_td,0,,,,,
player,201409280rai,rai,FiliBo00,fumbles_forced,0,,,,,
player,201409280rai,rai,DowlJo00,def_int,0,,,,,
player,201409280rai,rai,DowlJo00,def_int_yds,0,,,,,
player,201409280rai,rai,DowlJo00,def_int_td,0,,,,,
player,201409280rai,rai,DowlJo00,def_int_long,0,,,,,
player,201409280rai,rai,DowlJo00,pass_defended,0,,,,,
player,201409280rai,rai,DowlJo00,sacks,0.0,,,,,
player,201409280rai,rai,DowlJo00,tackles_combined,1,,,,,
player,201409280rai,rai,DowlJo00,tackles_solo,1,,,,,
player,201409280rai,rai,DowlJo00,tackles_assists,0,,,,,
player,201409280rai,rai,DowlJo00,tackles_loss,0,,,,,
player,201409280rai,rai,DowlJo00,qb_hits,0,,,,,
player,201409280rai,rai,DowlJo00,fumbles_rec,0,,,,,
player,201409280rai,rai,DowlJo00,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,DowlJo00,fumbles_rec_td,0,,,,,
player,201409280rai,rai,DowlJo00,fumbles_forced,0,,,,,
player,201409280rai,rai,ElliJu01,def_int,0,,,,,
player,201409280rai,rai,ElliJu01,def_int_yds,0,,,,,
player,201409280rai,rai,ElliJu01,def_int_td,0,,,,,
player,201409280rai,rai,ElliJu01,def_int_long,0,,,,,
player,201409280rai,rai,ElliJu01,pass_defended,0,,,,,
player,201409280rai,rai,ElliJu01,sacks,0.0,,,,,
player,201409280rai,rai,ElliJu01,tackles_combined,1,,,,,
player,201409280rai,rai,ElliJu01,tackles_solo,1,,,,,
player,201409280rai,rai,ElliJu01,tackles_assists,0,,,,,
player,201409280rai,rai,ElliJu01,tackles_loss,0,,,,,
player,201409280rai,rai,ElliJu01,qb_hits,0,,,,,
player,201409280rai,rai,ElliJu01,fumbles_rec,0,,,,,
player,201409280rai,rai,ElliJu01,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,ElliJu01,fumbles_rec_td,0,,,,,
player,201409280rai,rai,ElliJu01,fumbles_forced,0,,,,,
player,201409280rai,rai,LeonBr01,def_int,0,,,,,
player,201409280rai,rai,LeonBr01,def_int_yds,0,,,,,
player,201409280rai,rai,LeonBr01,def_int_td,0,,,,,
player,201409280rai,rai,LeonBr01,def_int_long,0,,,,,
player,201409280rai,rai,LeonBr01,pass_defended,0,,,,,
player,201409280rai,rai,LeonBr01,sacks,0.0,,,,,
player,201409280rai,rai,LeonBr01,tackles_combined,1,,,,,
player,201409280rai,rai,LeonBr01,tackles_solo,1,,,,,
player,201409280rai,rai,LeonBr01,tackles_assists,0,,,,,
player,201409280rai,rai,LeonBr01,tackles_loss,0,,,,,
player,201409280rai,rai,LeonBr01,qb_hits,0,,,,,
player,201409280rai,rai,LeonBr01,fumbles_rec,0,,,,,
player,201409280rai,rai,LeonBr01,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,LeonBr01,fumbles_rec_td,0,,,,,
player,201409280rai,rai,LeonBr01,fumbles_forced,1,,,,,
player,201409280rai,rai,MaiaKa99,def_int,0,,,,,
player,201409280rai,rai,MaiaKa99,def_int_yds,0,,,,,
player,201409280rai,rai,MaiaKa99,def_int_td,0,,,,,
player,201409280rai,rai,MaiaKa99,def_int_long,0,,,,,
player,201409280rai,rai,MaiaKa99,pass_defended,0,,,,,
player,201409280rai,rai,MaiaKa99,sacks,0.0,,,,,
player,201409280rai,rai,MaiaKa99,tackles_combined,1,,,,,
player,201409280rai,rai,MaiaKa99,tackles_solo,1,,,,,
player,201409280rai,rai,MaiaKa99,tackles_assists,0,,,,,
player,201409280rai,rai,MaiaKa99,tackles_loss,0,,,,,
player,201409280rai,rai,MaiaKa99,qb_hits,0,,,,,
player,201409280rai,rai,MaiaKa99,fumbles_rec,0,,,,,
player,201409280rai,rai,MaiaKa99,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,MaiaKa99,fumbles_rec_td,0,,,,,
player,201409280rai,rai,MaiaKa99,fumbles_forced,0,,,,,
player,201409280rai,rai,MurrLa00,def_int,0,,,,,
player,201409280rai,rai,MurrLa00,def_int_yds,0,,,,,
player,201409280rai,rai,MurrLa00,def_int_td,0,,,,,
player,201409280rai,rai,MurrLa00,def_int_long,0,,,,,
player,201409280rai,rai,MurrLa00,pass_defended,0,,,,,
player,201409280rai,rai,MurrLa00,sacks,0.0,,,,,
player,201409280rai,rai,MurrLa00,tackles_combined,1,,,,,
player,201409280rai,rai,MurrLa00,tackles_solo,1,,,,,
player,201409280rai,rai,MurrLa00,tackles_assists,0,,,,,
player,201409280rai,rai,MurrLa00,tackles_loss,0,,,,,
player,201409280rai,rai,MurrLa00,qb_hits,0,,,,,
player,201409280rai,rai,MurrLa00,fumbles_rec,0,,,,,
player,201409280rai,rai,MurrLa00,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,MurrLa00,fumbles_rec_td,0,,,,,
player,201409280rai,rai,MurrLa00,fumbles_forced,0,,,,,
player,201409280rai,rai,RossBr00,def_int,0,,,,,
player,201409280rai,rai,RossBr00,def_int_yds,0,,,,,
player,201409280rai,rai,RossBr00,def_int_td,0,,,,,
player,201409280rai,rai,RossBr00,def_int_long,0,,,,,
player,201409280rai,rai,RossBr00,pass_defended,0,,,,,
player,201409280rai,rai,RossBr00,sacks,0.0,,,,,
player,201409280rai,rai,RossBr00,tackles_combined,1,,,,,
player,201409280rai,rai,RossBr00,tackles_solo,0,,,,,
player,201409280rai,rai,RossBr00,tackles_assists,1,,,,,
player,201409280rai,rai,RossBr00,tackles_loss,0,,,,,
player,201409280rai,rai,RossBr00,qb_hits,1,,,,,
player,201409280rai,rai,RossBr00,fumbles_rec,0,,,,,
player,201409280rai,rai,RossBr00,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,RossBr00,fumbles_rec_td,0,,,,,
player,201409280rai,rai,RossBr00,fumbles_forced,0,,,,,
player,201409280rai,rai,SimsPa99,def_int,0,,,,,
player,201409280rai,rai,SimsPa99,def_int_yds,0,,,,,
player,201409280rai,rai,SimsPa99,def_int_td,0,,,,,
player,201409280rai,rai,SimsPa99,def_int_long,0,,,,,
player,201409280rai,rai,SimsPa99,pass_defended,0,,,,,
player,201409280rai,rai,SimsPa99,sacks,0.0,,,,,
player,201409280rai,rai,SimsPa99,tackles_combined,1,,,,,
player,201409280rai,rai,SimsPa99,tackles_solo,1,,,,,
player,201409280rai,rai,SimsPa99,tackles_assists,0,,,,,
player,201409280rai,rai,SimsPa99,tackles_loss,0,,,,,
player,201409280rai,rai,SimsPa99,qb_hits,0,,,,,
player,201409280rai,rai,SimsPa99,fumbles_rec,0,,,,,
player,201409280rai,rai,SimsPa99,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,SimsPa99,fumbles_rec_td,0,,,,,
player,201409280rai,rai,SimsPa99,fumbles_forced,0,,,,,
player,201409280rai,rai,SmitAn22,def_int,0,,,,,
player,201409280rai,rai,SmitAn22,def_int_yds,0,,,,,
player,201409280rai,rai,SmitAn22,def_int_td,0,,,,,
player,201409280rai,rai,SmitAn22,def_int_long,0,,,,,
player,201409280rai,rai,SmitAn22,pass_defended,0,,,,,
player,201409280rai,rai,SmitAn22,sacks,0.0,,,,,
player,201409280rai,rai,SmitAn22,tackles_combined,1,,,,,
player,201409280rai,rai,SmitAn22,tackles_solo,1,,,,,
player,201409280rai,rai,SmitAn22,tackles_assists,0,,,,,
player,201409280rai,rai,SmitAn22,tackles_loss,0,,,,,
player,201409280rai,rai,SmitAn22,qb_hits,1,,,,,
player,201409280rai,rai,SmitAn22,fumbles_rec,0,,,,,
player,201409280rai,rai,SmitAn22,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,SmitAn22,fumbles_rec_td,0,,,,,
player,201409280rai,rai,SmitAn22,fumbles_forced,0,,,,,
player,201409280rai,rai,CondJo20,def_int,0,,,,,
player,201409280rai,rai,CondJo20,def_int_yds,0,,,,,
player,201409280rai,rai,CondJo20,def_int_td,0,,,,,
player,201409280rai,rai,CondJo20,def_int_long,0,,,,,
player,201409280rai,rai,CondJo20,pass_defended,0,,,,,
player,201409280rai,rai,CondJo20,sacks,0.0,,,,,
player,201409280rai,rai,CondJo20,tackles_combined,0,,,,,
player,201409280rai,rai,CondJo20,tackles_solo,0,,,,,
player,201409280rai,rai,CondJo20,tackles_assists,0,,,,,
player,201409280rai,rai,CondJo20,tackles_loss,0,,,,,
player,201409280rai,rai,CondJo20,qb_hits,0,,,,,
player,201409280rai,rai,CondJo20,fumbles_rec,1,,,,,
player,201409280rai,rai,CondJo20,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,CondJo20,fumbles_rec_td,0,,,,,
player,201409280rai,rai,CondJo20,fumbles_forced,0,,,,,
player,201409280rai,rai,WoodLa99,def_int,0,,,,,
player,201409280rai,rai,WoodLa99,def_int_yds,0,,,,,
player,201409280rai,rai,WoodLa99,def_int_td,0,,,,,
player,201409280rai,rai,WoodLa99,def_int_long,0,,,,,
player,201409280rai,rai,WoodLa99,pass_defended,0,,,,,
player,201409280rai,rai,WoodLa99,sacks,0.0,,,,,
player,201409280rai,rai,WoodLa99,tackles_combined,0,,,,,
player,201409280rai,rai,WoodLa99,tackles_solo,0,,,,,
player,201409280rai,rai,WoodLa99,tackles_assists,0,,,,,
player,201409280rai,rai,WoodLa99,tackles_loss,0,,,,,
player,201409280rai,rai,WoodLa99,qb_hits,2,,,,,
player,201409280rai,rai,WoodLa99,fumbles_rec,0,,,,,
player,201409280rai,rai,WoodLa99,fumbles_rec_yds,0,,,,,
player,201409280rai,rai,WoodLa99,fumbles_rec_td,0,,,,,
player,201409280rai,rai,WoodLa99,fumbles_forced,0,,,,,
player,201409280rai,mia,LandJa00,kick_ret,1,,,,,
player,201409280rai,mia,LandJa00,kick_ret_yds,35,,,,,
player,201409280rai,mia,LandJa00,kick_ret_yds_per_ret,35.0,,,,,
player,201409280rai,mia,LandJa00,kick_ret_td,0,,,,,
player,201409280rai,mia,LandJa00,kick_ret_long,35,,,,,
player,201409280rai,mia,LandJa00,punt_ret,1,,,,,
player,201409280rai,mia,LandJa00,punt_ret_yds,9,,,,,
player,201409280rai,mia,LandJa00,punt_ret_yds_per_ret,9.0,,,,,
player,201409280rai,mia,LandJa00,punt_ret_td,0,,,,,
player,201409280rai,mia,LandJa00,punt_ret_long,9,,,,,
player,201409280rai,mia,WillDa05,kick_ret,1,,,,,
player,201409280rai,mia,WillDa05,kick_ret_yds,26,,,,,
player,201409280rai,mia,WillDa05,kick_ret_yds_per_ret,26.0,,,,,
player,201409280rai,mia,WillDa05,kick_ret_td,0,,,,,
player,201409280rai,mia,WillDa05,kick_ret_long,26,,,,,
player,201409280rai,mia,WillDa05,punt_ret,0,,,,,
player,201409280rai,mia,WillDa05,punt_ret_yds,0,,,,,
player,201409280rai,mia,WillDa05,punt_ret_yds_per_ret,,,,,,
player,201409280rai,mia,WillDa05,punt_ret_td,0,,,,,
player,201409280rai,mia,WillDa05,punt_ret_long,0,,,,,
player,201409280rai,rai,CarrTr00,kick_ret,0,,,,,
player,201409280rai,rai,CarrTr00,kick_ret_yds,0,,,,,
player,201409280rai,rai,CarrTr00,kick_ret_yds_per_ret,,,,,,
player,201409280rai,rai,CarrTr00,kick_ret_td,0,,,,,
player,201409280rai,rai,CarrTr00,kick_ret_long,0,,,,,
player,201409280rai,rai,CarrTr00,punt_ret,1,,,,,
player,201409280rai,rai,CarrTr00,punt_ret_yds,17,,,,,
player,201409280rai,rai,CarrTr00,punt_ret_yds_per_ret,17.0,,,,,
player,201409280rai,rai,CarrTr00,punt_ret_td,0,,,,,
player,201409280rai,rai,CarrTr00,punt_ret_long,17,,,,,
player,201409280rai,rai,MurrLa00,kick_ret,5,,,,,
player,201409280rai,rai,MurrLa00,kick_ret_yds,112,,,,,
player,201409280rai,rai,MurrLa00,kick_ret_yds_per_ret,22.4,,,,,
player,201409280rai,rai,MurrLa00,kick_ret_td,0,,,,,
player,201409280rai,rai,MurrLa00,kick_ret_long,32,,,,,
player,201409280rai,rai,MurrLa00,punt_ret,0,,,,,
player,201409280rai,rai,MurrLa00,punt_ret_yds,0,,,,,
player,201409280rai,rai,MurrLa00,punt_ret_yds_per_ret,,,,,,
player,201409280rai,rai,MurrLa00,punt_ret_td,0,,,,,
player,201409280rai,rai,MurrLa00,punt_ret_long,0,,,,,
player,201409280rai,mia,SturCa00,xpm,5,,,,,
player,201409280rai,mia,SturCa00,xpa,5,,,,,
player,201409280rai,mia,SturCa00,fgm,1,,,,,
player,201409280rai,mia,SturCa00,fga,1,,,,,
player,201409280rai,mia,SturCa00,punt,0,,,,,
player,201409280rai,mia,SturCa00,punt_yds,0,,,,,
player,201409280rai,mia,SturCa00,punt_yds_per_punt,,,,,,
player,201409280rai,mia,SturCa00,punt_long,0,,,,,
player,201409280rai,mia,FielBr20,xpm,,,,,,
player,201409280rai,mia,FielBr20,xpa,,,,,,
player,201409280rai,mia,FielBr20,fgm,,,,,,
player,201409280rai,mia,FielBr20,fga,,,,,,
player,201409280rai,mia,FielBr20,punt,2,,,,,
player,201409280rai,mia,FielBr20,punt_yds,81,,,,,
player,201409280rai,mia,FielBr20,punt_yds_per_punt,40.5,,,,,
player,201409280rai,mia,FielBr20,punt_long,41,,,,,
player,201409280rai,rai,janikseb01,xpm,2,,,,,
player,201409280rai,rai,janikseb01,xpa,2,,,,,
player,201409280rai,rai,janikseb01,fgm,,,,,,
player,201409280rai,rai,janikseb01,fga,,,,,,
player,201409280rai,rai,janikseb01,punt,0,,,,,
player,201409280rai,rai,janikseb01,punt_yds,0,,,,,
player,201409280rai,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201409280rai,rai,janikseb01,punt_long,0,,,,,
player,201409280rai,rai,KingMa00,xpm,,,,,,
player,201409280rai,rai,KingMa00,xpa,,,,,,
player,201409280rai,rai,KingMa00,fgm,,,,,,
player,201409280rai,rai,KingMa00,fga,,,,,,
player,201409280rai,rai,KingMa00,punt,6,,,,,
player,201409280rai,rai,KingMa00,punt_yds,292,,,,,
player,201409280rai,rai,KingMa00,punt_yds_per_punt,48.7,,,,,
player,201409280rai,rai,KingMa00,punt_long,57,,,,,
player,201409280rai,rai,PennDo20,pos,T,,,,,
player,201409280rai,rai,PennDo20,offense,65,,,,,
player,201409280rai,rai,PennDo20,off_pct,100%,,,,,
player,201409280rai,rai,PennDo20,defense,0,,,,,
player,201409280rai,rai,PennDo20,def_pct,0%,,,,,
player,201409280rai,rai,PennDo20,special_teams,2,,,,,
player,201409280rai,rai,PennDo20,st_pct,8%,,,,,
player,201409280rai,rai,WisnSt01,pos,C,,,,,
player,201409280rai,rai,WisnSt01,offense,65,,,,,
player,201409280rai,rai,WisnSt01,off_pct,100%,,,,,
player,201409280rai,rai,WisnSt01,defense,0,,,,,
player,201409280rai,rai,WisnSt01,def_pct,0%,,,,,
player,201409280rai,rai,WisnSt01,special_teams,2,,,,,
player,201409280rai,rai,WisnSt01,st_pct,8%,,,,,
player,201409280rai,rai,JackGa00,pos,G,,,,,
player,201409280rai,rai,JackGa00,offense,65,,,,,
player,201409280rai,rai,JackGa00,off_pct,100%,,,,,
player,201409280rai,rai,JackGa00,defense,0,,,,,
player,201409280rai,rai,JackGa00,def_pct,0%,,,,,
player,201409280rai,rai,JackGa00,special_teams,2,,,,,
player,201409280rai,rai,JackGa00,st_pct,8%,,,,,
player,201409280rai,rai,HowaAu20,pos,G,,,,,
player,201409280rai,rai,HowaAu20,offense,65,,,,,
player,201409280rai,rai,HowaAu20,off_pct,100%,,,,,
player,201409280rai,rai,HowaAu20,defense,0,,,,,
player,201409280rai,rai,HowaAu20,def_pct,0%,,,,,
player,201409280rai,rai,HowaAu20,special_teams,2,,,,,
player,201409280rai,rai,HowaAu20,st_pct,8%,,,,,
player,201409280rai,rai,HolmAn00,pos,WR,,,,,
player,201409280rai,rai,HolmAn00,offense,60,,,,,
player,201409280rai,rai,HolmAn00,off_pct,92%,,,,,
player,201409280rai,rai,HolmAn00,defense,0,,,,,
player,201409280rai,rai,HolmAn00,def_pct,0%,,,,,
player,201409280rai,rai,HolmAn00,special_teams,0,,,,,
player,201409280rai,rai,HolmAn00,st_pct,0%,,,,,
player,201409280rai,rai,JoneJa04,pos,WR,,,,,
player,201409280rai,rai,JoneJa04,offense,57,,,,,
player,201409280rai,rai,JoneJa04,off_pct,88%,,,,,
player,201409280rai,rai,JoneJa04,defense,0,,,,,
player,201409280rai,rai,JoneJa04,def_pct,0%,,,,,
player,201409280rai,rai,JoneJa04,special_teams,0,,,,,
player,201409280rai,rai,JoneJa04,st_pct,0%,,,,,
player,201409280rai,rai,WatsMe00,pos,T,,,,,
player,201409280rai,rai,WatsMe00,offense,46,,,,,
player,201409280rai,rai,WatsMe00,off_pct,71%,,,,,
player,201409280rai,rai,WatsMe00,defense,0,,,,,
player,201409280rai,rai,WatsMe00,def_pct,0%,,,,,
player,201409280rai,rai,WatsMe00,special_teams,2,,,,,
player,201409280rai,rai,WatsMe00,st_pct,8%,,,,,
player,201409280rai,rai,McFaDa00,pos,RB,,,,,
player,201409280rai,rai,McFaDa00,offense,44,,,,,
player,201409280rai,rai,McFaDa00,off_pct,68%,,,,,
player,201409280rai,rai,McFaDa00,defense,0,,,,,
player,201409280rai,rai,McFaDa00,def_pct,0%,,,,,
player,201409280rai,rai,McFaDa00,special_teams,0,,,,,
player,201409280rai,rai,McFaDa00,st_pct,0%,,,,,
player,201409280rai,rai,RiveMy00,pos,TE,,,,,
player,201409280rai,rai,RiveMy00,offense,41,,,,,
player,201409280rai,rai,RiveMy00,off_pct,63%,,,,,
player,201409280rai,rai,RiveMy00,defense,0,,,,,
player,201409280rai,rai,RiveMy00,def_pct,0%,,,,,
player,201409280rai,rai,RiveMy00,special_teams,8,,,,,
player,201409280rai,rai,RiveMy00,st_pct,31%,,,,,
player,201409280rai,rai,CarrDe02,pos,QB,,,,,
player,201409280rai,rai,CarrDe02,offense,41,,,,,
player,201409280rai,rai,CarrDe02,off_pct,63%,,,,,
player,201409280rai,rai,CarrDe02,defense,0,,,,,
player,201409280rai,rai,CarrDe02,def_pct,0%,,,,,
player,201409280rai,rai,CarrDe02,special_teams,0,,,,,
player,201409280rai,rai,CarrDe02,st_pct,0%,,,,,
player,201409280rai,rai,BrowVi00,pos,WR,,,,,
player,201409280rai,rai,BrowVi00,offense,32,,,,,
player,201409280rai,rai,BrowVi00,off_pct,49%,,,,,
player,201409280rai,rai,BrowVi00,defense,0,,,,,
player,201409280rai,rai,BrowVi00,def_pct,0%,,,,,
player,201409280rai,rai,BrowVi00,special_teams,0,,,,,
player,201409280rai,rai,BrowVi00,st_pct,0%,,,,,
player,201409280rai,rai,BarnKh20,pos,G,,,,,
player,201409280rai,rai,BarnKh20,offense,24,,,,,
player,201409280rai,rai,BarnKh20,off_pct,37%,,,,,
player,201409280rai,rai,BarnKh20,defense,0,,,,,
player,201409280rai,rai,BarnKh20,def_pct,0%,,,,,
player,201409280rai,rai,BarnKh20,special_teams,1,,,,,
player,201409280rai,rai,BarnKh20,st_pct,4%,,,,,
player,201409280rai,rai,McGlMa01,pos,QB,,,,,
player,201409280rai,rai,McGlMa01,offense,24,,,,,
player,201409280rai,rai,McGlMa01,off_pct,37%,,,,,
player,201409280rai,rai,McGlMa01,defense,0,,,,,
player,201409280rai,rai,McGlMa01,def_pct,0%,,,,,
player,201409280rai,rai,McGlMa01,special_teams,0,,,,,
player,201409280rai,rai,McGlMa01,st_pct,0%,,,,,
player,201409280rai,rai,AusbDa00,pos,TE,,,,,
player,201409280rai,rai,AusbDa00,offense,21,,,,,
player,201409280rai,rai,AusbDa00,off_pct,32%,,,,,
player,201409280rai,rai,AusbDa00,defense,0,,,,,
player,201409280rai,rai,AusbDa00,def_pct,0%,,,,,
player,201409280rai,rai,AusbDa00,special_teams,18,,,,,
player,201409280rai,rai,AusbDa00,st_pct,69%,,,,,
player,201409280rai,rai,ButlBr00,pos,WR,,,,,
