game,2014,16,20141221,201412210tam,gnb,"Green Bay Packers",20,tam,"Tampa Bay Buccaneers",3
player,201412210tam,gnb,PeppJu99,fumbles_rec_yds,0,,,,,
player,201412210tam,gnb,PeppJu99,fumbles_rec_td,0,,,,,
player,201412210tam,gnb,PeppJu99,fumbles_forced,1,,,,,
player,201412210tam,gnb,NealMi99,def_int,0,,,,,
player,201412210tam,gnb,NealMi99,def_int_yds,0,,,,,
player,201412210tam,gnb,NealMi99,def_int_td,0,,,,,
player,201412210tam,gnb,NealMi99,def_int_long,0,,,,,
player,201412210tam,gnb,NealMi99,pass_defended,0,,,,,
player,201412210tam,gnb,NealMi99,sacks,1.0,,,,,
player,201412210tam,gnb,NealMi99,tackles_combined,1,,,,,
player,201412210tam,gnb,NealMi99,tackles_solo,1,,,,,
player,201412210tam,gnb,NealMi99,tackles_assists,0,,,,,
player,201412210tam,gnb,NealMi99,tackles_loss,1,,,,,
player,201412210tam,gnb,NealMi99,qb_hits,1,,,,,
player,201412210tam,gnb,NealMi99,fumbles_rec,0,,,,,
player,201412210tam,gnb,NealMi99,fumbles_rec_yds,0,,,,,
player,201412210tam,gnb,NealMi99,fumbles_rec_td,0,,,,,
player,201412210tam,gnb,NealMi99,fumbles_forced,0,,,,,
player,201412210tam,gnb,BurnMo99,def_int,0,,,,,
player,201412210tam,gnb,BurnMo99,def_int_yds,0,,,,,
player,201412210tam,gnb,BurnMo99,def_int_td,0,,,,,
player,201412210tam,gnb,BurnMo99,def_int_long,0,,,,,
player,201412210tam,gnb,BurnMo99,pass_defended,0,,,,,
player,201412210tam,gnb,BurnMo99,sacks,0.5,,,,,
player,201412210tam,gnb,BurnMo99,tackles_combined,10,,,,,
player,201412210tam,gnb,BurnMo99,tackles_solo,9,,,,,
player,201412210tam,gnb,BurnMo99,tackles_assists,1,,,,,
player,201412210tam,gnb,BurnMo99,tackles_loss,1,,,,,
player,201412210tam,gnb,BurnMo99,qb_hits,1,,,,,
player,201412210tam,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201412210tam,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201412210tam,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201412210tam,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201412210tam,gnb,DaniMi00,def_int,0,,,,,
player,201412210tam,gnb,DaniMi00,def_int_yds,0,,,,,
player,201412210tam,gnb,DaniMi00,def_int_td,0,,,,,
player,201412210tam,gnb,DaniMi00,def_int_long,0,,,,,
player,201412210tam,gnb,DaniMi00,pass_defended,0,,,,,
player,201412210tam,gnb,DaniMi00,sacks,0.5,,,,,
player,201412210tam,gnb,DaniMi00,tackles_combined,3,,,,,
player,201412210tam,gnb,DaniMi00,tackles_solo,2,,,,,
player,201412210tam,gnb,DaniMi00,tackles_assists,1,,,,,
player,201412210tam,gnb,DaniMi00,tackles_loss,1,,,,,
player,201412210tam,gnb,DaniMi00,qb_hits,1,,,,,
player,201412210tam,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201412210tam,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201412210tam,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201412210tam,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201412210tam,gnb,BarrSa00,def_int,0,,,,,
player,201412210tam,gnb,BarrSa00,def_int_yds,0,,,,,
player,201412210tam,gnb,BarrSa00,def_int_td,0,,,,,
player,201412210tam,gnb,BarrSa00,def_int_long,0,,,,,
player,201412210tam,gnb,BarrSa00,pass_defended,0,,,,,
player,201412210tam,gnb,BarrSa00,sacks,0.0,,,,,
player,201412210tam,gnb,BarrSa00,tackles_combined,4,,,,,
player,201412210tam,gnb,BarrSa00,tackles_solo,2,,,,,
player,201412210tam,gnb,BarrSa00,tackles_assists,2,,,,,
player,201412210tam,gnb,BarrSa00,tackles_loss,0,,,,,
player,201412210tam,gnb,BarrSa00,qb_hits,1,,,,,
player,201412210tam,gnb,BarrSa00,fumbles_rec,0,,,,,
player,201412210tam,gnb,BarrSa00,fumbles_rec_yds,0,,,,,
player,201412210tam,gnb,BarrSa00,fumbles_rec_td,0,,,,,
player,201412210tam,gnb,BarrSa00,fumbles_forced,0,,,,,
player,201412210tam,gnb,ClinHa00,def_int,0,,,,,
player,201412210tam,gnb,ClinHa00,def_int_yds,0,,,,,
player,201412210tam,gnb,ClinHa00,def_int_td,0,,,,,
player,201412210tam,gnb,ClinHa00,def_int_long,0,,,,,
player,201412210tam,gnb,ClinHa00,pass_defended,0,,,,,
player,201412210tam,gnb,ClinHa00,sacks,0.0,,,,,
player,201412210tam,gnb,ClinHa00,tackles_combined,4,,,,,
player,201412210tam,gnb,ClinHa00,tackles_solo,3,,,,,
player,201412210tam,gnb,ClinHa00,tackles_assists,1,,,,,
player,201412210tam,gnb,ClinHa00,tackles_loss,0,,,,,
player,201412210tam,gnb,ClinHa00,qb_hits,0,,,,,
player,201412210tam,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201412210tam,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201412210tam,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201412210tam,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201412210tam,gnb,WillTr99,def_int,0,,,,,
player,201412210tam,gnb,WillTr99,def_int_yds,0,,,,,
player,201412210tam,gnb,WillTr99,def_int_td,0,,,,,
player,201412210tam,gnb,WillTr99,def_int_long,0,,,,,
player,201412210tam,gnb,WillTr99,pass_defended,0,,,,,
player,201412210tam,gnb,WillTr99,sacks,0.0,,,,,
player,201412210tam,gnb,WillTr99,tackles_combined,3,,,,,
player,201412210tam,gnb,WillTr99,tackles_solo,3,,,,,
player,201412210tam,gnb,WillTr99,tackles_assists,0,,,,,
player,201412210tam,gnb,WillTr99,tackles_loss,0,,,,,
player,201412210tam,gnb,WillTr99,qb_hits,0,,,,,
player,201412210tam,gnb,WillTr99,fumbles_rec,0,,,,,
player,201412210tam,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201412210tam,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201412210tam,gnb,WillTr99,fumbles_forced,0,,,,,
player,201412210tam,gnb,BoydJo00,def_int,0,,,,,
player,201412210tam,gnb,BoydJo00,def_int_yds,0,,,,,
player,201412210tam,gnb,BoydJo00,def_int_td,0,,,,,
player,201412210tam,gnb,BoydJo00,def_int_long,0,,,,,
player,201412210tam,gnb,BoydJo00,pass_defended,0,,,,,
player,201412210tam,gnb,BoydJo00,sacks,0.0,,,,,
player,201412210tam,gnb,BoydJo00,tackles_combined,2,,,,,
player,201412210tam,gnb,BoydJo00,tackles_solo,0,,,,,
player,201412210tam,gnb,BoydJo00,tackles_assists,2,,,,,
player,201412210tam,gnb,BoydJo00,tackles_loss,0,,,,,
player,201412210tam,gnb,BoydJo00,qb_hits,0,,,,,
player,201412210tam,gnb,BoydJo00,fumbles_rec,0,,,,,
player,201412210tam,gnb,BoydJo00,fumbles_rec_yds,0,,,,,
player,201412210tam,gnb,BoydJo00,fumbles_rec_td,0,,,,,
player,201412210tam,gnb,BoydJo00,fumbles_forced,0,,,,,
player,201412210tam,gnb,HawkA.20,def_int,0,,,,,
player,201412210tam,gnb,HawkA.20,def_int_yds,0,,,,,
player,201412210tam,gnb,HawkA.20,def_int_td,0,,,,,
player,201412210tam,gnb,HawkA.20,def_int_long,0,,,,,
player,201412210tam,gnb,HawkA.20,pass_defended,0,,,,,
player,201412210tam,gnb,HawkA.20,sacks,0.0,,,,,
player,201412210tam,gnb,HawkA.20,tackles_combined,2,,,,,
player,201412210tam,gnb,HawkA.20,tackles_solo,2,,,,,
player,201412210tam,gnb,HawkA.20,tackles_assists,0,,,,,
player,201412210tam,gnb,HawkA.20,tackles_loss,0,,,,,
player,201412210tam,gnb,HawkA.20,qb_hits,0,,,,,
player,201412210tam,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201412210tam,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201412210tam,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201412210tam,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201412210tam,gnb,HaywCa00,def_int,0,,,,,
player,201412210tam,gnb,HaywCa00,def_int_yds,0,,,,,
player,201412210tam,gnb,HaywCa00,def_int_td,0,,,,,
player,201412210tam,gnb,HaywCa00,def_int_long,0,,,,,
player,201412210tam,gnb,HaywCa00,pass_defended,0,,,,,
player,201412210tam,gnb,HaywCa00,sacks,0.0,,,,,
player,201412210tam,gnb,HaywCa00,tackles_combined,2,,,,,
player,201412210tam,gnb,HaywCa00,tackles_solo,2,,,,,
player,201412210tam,gnb,HaywCa00,tackles_assists,0,,,,,
player,201412210tam,gnb,HaywCa00,tackles_loss,0,,,,,
player,201412210tam,gnb,HaywCa00,qb_hits,0,,,,,
player,201412210tam,gnb,HaywCa00,fumbles_rec,0,,,,,
player,201412210tam,gnb,HaywCa00,fumbles_rec_yds,0,,,,,
player,201412210tam,gnb,HaywCa00,fumbles_rec_td,0,,,,,
player,201412210tam,gnb,HaywCa00,fumbles_forced,0,,,,,
player,201412210tam,gnb,BanjCh00,def_int,0,,,,,
player,201412210tam,gnb,BanjCh00,def_int_yds,0,,,,,
player,201412210tam,gnb,BanjCh00,def_int_td,0,,,,,
player,201412210tam,gnb,BanjCh00,def_int_long,0,,,,,
player,201412210tam,gnb,BanjCh00,pass_defended,0,,,,,
player,201412210tam,gnb,BanjCh00,sacks,0.0,,,,,
player,201412210tam,gnb,BanjCh00,tackles_combined,1,,,,,
player,201412210tam,gnb,BanjCh00,tackles_solo,1,,,,,
player,201412210tam,gnb,BanjCh00,tackles_assists,0,,,,,
player,201412210tam,gnb,BanjCh00,tackles_loss,0,,,,,
player,201412210tam,gnb,BanjCh00,qb_hits,0,,,,,
player,201412210tam,gnb,BanjCh00,fumbles_rec,0,,,,,
player,201412210tam,gnb,BanjCh00,fumbles_rec_yds,0,,,,,
player,201412210tam,gnb,BanjCh00,fumbles_rec_td,0,,,,,
player,201412210tam,gnb,BanjCh00,fumbles_forced,0,,,,,
player,201412210tam,gnb,ElliJa02,def_int,0,,,,,
player,201412210tam,gnb,ElliJa02,def_int_yds,0,,,,,
player,201412210tam,gnb,ElliJa02,def_int_td,0,,,,,
player,201412210tam,gnb,ElliJa02,def_int_long,0,,,,,
player,201412210tam,gnb,ElliJa02,pass_defended,0,,,,,
player,201412210tam,gnb,ElliJa02,sacks,0.0,,,,,
player,201412210tam,gnb,ElliJa02,tackles_combined,1,,,,,
player,201412210tam,gnb,ElliJa02,tackles_solo,1,,,,,
player,201412210tam,gnb,ElliJa02,tackles_assists,0,,,,,
player,201412210tam,gnb,ElliJa02,tackles_loss,0,,,,,
player,201412210tam,gnb,ElliJa02,qb_hits,1,,,,,
player,201412210tam,gnb,ElliJa02,fumbles_rec,0,,,,,
player,201412210tam,gnb,ElliJa02,fumbles_rec_yds,0,,,,,
player,201412210tam,gnb,ElliJa02,fumbles_rec_td,0,,,,,
player,201412210tam,gnb,ElliJa02,fumbles_forced,0,,,,,
player,201412210tam,gnb,JoneBr99,def_int,0,,,,,
player,201412210tam,gnb,JoneBr99,def_int_yds,0,,,,,
player,201412210tam,gnb,JoneBr99,def_int_td,0,,,,,
player,201412210tam,gnb,JoneBr99,def_int_long,0,,,,,
player,201412210tam,gnb,JoneBr99,pass_defended,0,,,,,
player,201412210tam,gnb,JoneBr99,sacks,0.0,,,,,
player,201412210tam,gnb,JoneBr99,tackles_combined,1,,,,,
player,201412210tam,gnb,JoneBr99,tackles_solo,0,,,,,
player,201412210tam,gnb,JoneBr99,tackles_assists,1,,,,,
player,201412210tam,gnb,JoneBr99,tackles_loss,0,,,,,
player,201412210tam,gnb,JoneBr99,qb_hits,1,,,,,
player,201412210tam,gnb,JoneBr99,fumbles_rec,0,,,,,
player,201412210tam,gnb,JoneBr99,fumbles_rec_yds,0,,,,,
player,201412210tam,gnb,JoneBr99,fumbles_rec_td,0,,,,,
player,201412210tam,gnb,JoneBr99,fumbles_forced,0,,,,,
player,201412210tam,gnb,PerrNi00,def_int,0,,,,,
player,201412210tam,gnb,PerrNi00,def_int_yds,0,,,,,
player,201412210tam,gnb,PerrNi00,def_int_td,0,,,,,
player,201412210tam,gnb,PerrNi00,def_int_long,0,,,,,
player,201412210tam,gnb,PerrNi00,pass_defended,0,,,,,
player,201412210tam,gnb,PerrNi00,sacks,0.0,,,,,
player,201412210tam,gnb,PerrNi00,tackles_combined,1,,,,,
player,201412210tam,gnb,PerrNi00,tackles_solo,1,,,,,
player,201412210tam,gnb,PerrNi00,tackles_assists,0,,,,,
player,201412210tam,gnb,PerrNi00,tackles_loss,0,,,,,
player,201412210tam,gnb,PerrNi00,qb_hits,0,,,,,
player,201412210tam,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201412210tam,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201412210tam,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201412210tam,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201412210tam,gnb,ShieSa00,def_int,0,,,,,
player,201412210tam,gnb,ShieSa00,def_int_yds,0,,,,,
player,201412210tam,gnb,ShieSa00,def_int_td,0,,,,,
player,201412210tam,gnb,ShieSa00,def_int_long,0,,,,,
player,201412210tam,gnb,ShieSa00,pass_defended,1,,,,,
player,201412210tam,gnb,ShieSa00,sacks,0.0,,,,,
player,201412210tam,gnb,ShieSa00,tackles_combined,1,,,,,
player,201412210tam,gnb,ShieSa00,tackles_solo,1,,,,,
player,201412210tam,gnb,ShieSa00,tackles_assists,0,,,,,
player,201412210tam,gnb,ShieSa00,tackles_loss,0,,,,,
player,201412210tam,gnb,ShieSa00,qb_hits,0,,,,,
player,201412210tam,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201412210tam,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201412210tam,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201412210tam,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201412210tam,gnb,CobbRa00,def_int,0,,,,,
player,201412210tam,gnb,CobbRa00,def_int_yds,0,,,,,
player,201412210tam,gnb,CobbRa00,def_int_td,0,,,,,
player,201412210tam,gnb,CobbRa00,def_int_long,0,,,,,
player,201412210tam,gnb,CobbRa00,pass_defended,0,,,,,
player,201412210tam,gnb,CobbRa00,sacks,0.0,,,,,
player,201412210tam,gnb,CobbRa00,tackles_combined,0,,,,,
player,201412210tam,gnb,CobbRa00,tackles_solo,0,,,,,
player,201412210tam,gnb,CobbRa00,tackles_assists,0,,,,,
player,201412210tam,gnb,CobbRa00,tackles_loss,0,,,,,
player,201412210tam,gnb,CobbRa00,qb_hits,0,,,,,
player,201412210tam,gnb,CobbRa00,fumbles_rec,1,,,,,
player,201412210tam,gnb,CobbRa00,fumbles_rec_yds,0,,,,,
player,201412210tam,gnb,CobbRa00,fumbles_rec_td,0,,,,,
player,201412210tam,gnb,CobbRa00,fumbles_forced,0,,,,,
player,201412210tam,gnb,HydeMi00,def_int,0,,,,,
player,201412210tam,gnb,HydeMi00,def_int_yds,0,,,,,
player,201412210tam,gnb,HydeMi00,def_int_td,0,,,,,
player,201412210tam,gnb,HydeMi00,def_int_long,0,,,,,
player,201412210tam,gnb,HydeMi00,pass_defended,1,,,,,
player,201412210tam,gnb,HydeMi00,sacks,0.0,,,,,
player,201412210tam,gnb,HydeMi00,tackles_combined,0,,,,,
player,201412210tam,gnb,HydeMi00,tackles_solo,0,,,,,
player,201412210tam,gnb,HydeMi00,tackles_assists,0,,,,,
player,201412210tam,gnb,HydeMi00,tackles_loss,0,,,,,
player,201412210tam,gnb,HydeMi00,qb_hits,0,,,,,
player,201412210tam,gnb,HydeMi00,fumbles_rec,0,,,,,
player,201412210tam,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201412210tam,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201412210tam,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201412210tam,gnb,GuioLe99,def_int,,,,,,
player,201412210tam,gnb,GuioLe99,def_int_yds,,,,,,
player,201412210tam,gnb,GuioLe99,def_int_td,,,,,,
player,201412210tam,gnb,GuioLe99,def_int_long,,,,,,
player,201412210tam,gnb,GuioLe99,pass_defended,,,,,,
player,201412210tam,gnb,GuioLe99,sacks,0.0,,,,,
player,201412210tam,gnb,GuioLe99,tackles_combined,,,,,,
player,201412210tam,gnb,GuioLe99,tackles_solo,,,,,,
player,201412210tam,gnb,GuioLe99,tackles_assists,,,,,,
player,201412210tam,gnb,GuioLe99,tackles_loss,1,,,,,
player,201412210tam,gnb,GuioLe99,qb_hits,1,,,,,
player,201412210tam,gnb,GuioLe99,fumbles_rec,,,,,,
player,201412210tam,gnb,GuioLe99,fumbles_rec_yds,,,,,,
player,201412210tam,gnb,GuioLe99,fumbles_rec_td,,,,,,
player,201412210tam,gnb,GuioLe99,fumbles_forced,,,,,,
player,201412210tam,gnb,PennMi00,def_int,,,,,,
player,201412210tam,gnb,PennMi00,def_int_yds,,,,,,
player,201412210tam,gnb,PennMi00,def_int_td,,,,,,
player,201412210tam,gnb,PennMi00,def_int_long,,,,,,
player,201412210tam,gnb,PennMi00,pass_defended,,,,,,
player,201412210tam,gnb,PennMi00,sacks,0.0,,,,,
player,201412210tam,gnb,PennMi00,tackles_combined,,,,,,
player,201412210tam,gnb,PennMi00,tackles_solo,,,,,,
player,201412210tam,gnb,PennMi00,tackles_assists,,,,,,
player,201412210tam,gnb,PennMi00,tackles_loss,0,,,,,
player,201412210tam,gnb,PennMi00,qb_hits,1,,,,,
player,201412210tam,gnb,PennMi00,fumbles_rec,,,,,,
player,201412210tam,gnb,PennMi00,fumbles_rec_yds,,,,,,
player,201412210tam,gnb,PennMi00,fumbles_rec_td,,,,,,
player,201412210tam,gnb,PennMi00,fumbles_forced,,,,,,
player,201412210tam,gnb,RichSe00,def_int,,,,,,
player,201412210tam,gnb,RichSe00,def_int_yds,,,,,,
player,201412210tam,gnb,RichSe00,def_int_td,,,,,,
player,201412210tam,gnb,RichSe00,def_int_long,,,,,,
player,201412210tam,gnb,RichSe00,pass_defended,,,,,,
player,201412210tam,gnb,RichSe00,sacks,0.0,,,,,
player,201412210tam,gnb,RichSe00,tackles_combined,,,,,,
player,201412210tam,gnb,RichSe00,tackles_solo,,,,,,
player,201412210tam,gnb,RichSe00,tackles_assists,,,,,,
player,201412210tam,gnb,RichSe00,tackles_loss,0,,,,,
player,201412210tam,gnb,RichSe00,qb_hits,1,,,,,
player,201412210tam,gnb,RichSe00,fumbles_rec,,,,,,
player,201412210tam,gnb,RichSe00,fumbles_rec_yds,,,,,,
player,201412210tam,gnb,RichSe00,fumbles_rec_td,,,,,,
player,201412210tam,gnb,RichSe00,fumbles_forced,,,,,,
player,201412210tam,tam,JohnMi98,def_int,0,,,,,
player,201412210tam,tam,JohnMi98,def_int_yds,0,,,,,
player,201412210tam,tam,JohnMi98,def_int_td,0,,,,,
player,201412210tam,tam,JohnMi98,def_int_long,0,,,,,
player,201412210tam,tam,JohnMi98,pass_defended,0,,,,,
player,201412210tam,tam,JohnMi98,sacks,1.0,,,,,
player,201412210tam,tam,JohnMi98,tackles_combined,3,,,,,
player,201412210tam,tam,JohnMi98,tackles_solo,1,,,,,
player,201412210tam,tam,JohnMi98,tackles_assists,2,,,,,
player,201412210tam,tam,JohnMi98,tackles_loss,0,,,,,
player,201412210tam,tam,JohnMi98,qb_hits,2,,,,,
player,201412210tam,tam,JohnMi98,fumbles_rec,0,,,,,
player,201412210tam,tam,JohnMi98,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,JohnMi98,fumbles_rec_td,0,,,,,
player,201412210tam,tam,JohnMi98,fumbles_forced,1,,,,,
player,201412210tam,tam,McDoBr01,def_int,0,,,,,
player,201412210tam,tam,McDoBr01,def_int_yds,0,,,,,
player,201412210tam,tam,McDoBr01,def_int_td,0,,,,,
player,201412210tam,tam,McDoBr01,def_int_long,0,,,,,
player,201412210tam,tam,McDoBr01,pass_defended,1,,,,,
player,201412210tam,tam,McDoBr01,sacks,0.0,,,,,
player,201412210tam,tam,McDoBr01,tackles_combined,9,,,,,
player,201412210tam,tam,McDoBr01,tackles_solo,8,,,,,
player,201412210tam,tam,McDoBr01,tackles_assists,1,,,,,
player,201412210tam,tam,McDoBr01,tackles_loss,0,,,,,
player,201412210tam,tam,McDoBr01,qb_hits,0,,,,,
player,201412210tam,tam,McDoBr01,fumbles_rec,0,,,,,
player,201412210tam,tam,McDoBr01,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,McDoBr01,fumbles_rec_td,0,,,,,
player,201412210tam,tam,McDoBr01,fumbles_forced,0,,,,,
player,201412210tam,tam,VernAl99,def_int,0,,,,,
player,201412210tam,tam,VernAl99,def_int_yds,0,,,,,
player,201412210tam,tam,VernAl99,def_int_td,0,,,,,
player,201412210tam,tam,VernAl99,def_int_long,0,,,,,
player,201412210tam,tam,VernAl99,pass_defended,0,,,,,
player,201412210tam,tam,VernAl99,sacks,0.0,,,,,
player,201412210tam,tam,VernAl99,tackles_combined,9,,,,,
player,201412210tam,tam,VernAl99,tackles_solo,6,,,,,
player,201412210tam,tam,VernAl99,tackles_assists,3,,,,,
player,201412210tam,tam,VernAl99,tackles_loss,1,,,,,
player,201412210tam,tam,VernAl99,qb_hits,0,,,,,
player,201412210tam,tam,VernAl99,fumbles_rec,0,,,,,
player,201412210tam,tam,VernAl99,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,VernAl99,fumbles_rec_td,0,,,,,
player,201412210tam,tam,VernAl99,fumbles_forced,0,,,,,
player,201412210tam,tam,DaviLa00,def_int,0,,,,,
player,201412210tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201412210tam,tam,DaviLa00,def_int_td,0,,,,,
player,201412210tam,tam,DaviLa00,def_int_long,0,,,,,
player,201412210tam,tam,DaviLa00,pass_defended,0,,,,,
player,201412210tam,tam,DaviLa00,sacks,0.0,,,,,
player,201412210tam,tam,DaviLa00,tackles_combined,8,,,,,
player,201412210tam,tam,DaviLa00,tackles_solo,7,,,,,
player,201412210tam,tam,DaviLa00,tackles_assists,1,,,,,
player,201412210tam,tam,DaviLa00,tackles_loss,1,,,,,
player,201412210tam,tam,DaviLa00,qb_hits,0,,,,,
player,201412210tam,tam,DaviLa00,fumbles_rec,0,,,,,
player,201412210tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201412210tam,tam,DaviLa00,fumbles_forced,0,,,,,
player,201412210tam,tam,JohnLe03,def_int,0,,,,,
player,201412210tam,tam,JohnLe03,def_int_yds,0,,,,,
player,201412210tam,tam,JohnLe03,def_int_td,0,,,,,
player,201412210tam,tam,JohnLe03,def_int_long,0,,,,,
player,201412210tam,tam,JohnLe03,pass_defended,1,,,,,
player,201412210tam,tam,JohnLe03,sacks,0.0,,,,,
player,201412210tam,tam,JohnLe03,tackles_combined,8,,,,,
player,201412210tam,tam,JohnLe03,tackles_solo,7,,,,,
player,201412210tam,tam,JohnLe03,tackles_assists,1,,,,,
player,201412210tam,tam,JohnLe03,tackles_loss,0,,,,,
player,201412210tam,tam,JohnLe03,qb_hits,0,,,,,
player,201412210tam,tam,JohnLe03,fumbles_rec,0,,,,,
player,201412210tam,tam,JohnLe03,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,JohnLe03,fumbles_rec_td,0,,,,,
player,201412210tam,tam,JohnLe03,fumbles_forced,1,,,,,
player,201412210tam,tam,FletDa00,def_int,0,,,,,
player,201412210tam,tam,FletDa00,def_int_yds,0,,,,,
player,201412210tam,tam,FletDa00,def_int_td,0,,,,,
player,201412210tam,tam,FletDa00,def_int_long,0,,,,,
player,201412210tam,tam,FletDa00,pass_defended,0,,,,,
player,201412210tam,tam,FletDa00,sacks,0.0,,,,,
player,201412210tam,tam,FletDa00,tackles_combined,6,,,,,
player,201412210tam,tam,FletDa00,tackles_solo,5,,,,,
player,201412210tam,tam,FletDa00,tackles_assists,1,,,,,
player,201412210tam,tam,FletDa00,tackles_loss,0,,,,,
player,201412210tam,tam,FletDa00,qb_hits,0,,,,,
player,201412210tam,tam,FletDa00,fumbles_rec,0,,,,,
player,201412210tam,tam,FletDa00,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,FletDa00,fumbles_rec_td,0,,,,,
player,201412210tam,tam,FletDa00,fumbles_forced,0,,,,,
player,201412210tam,tam,McDoCl99,def_int,0,,,,,
player,201412210tam,tam,McDoCl99,def_int_yds,0,,,,,
player,201412210tam,tam,McDoCl99,def_int_td,0,,,,,
player,201412210tam,tam,McDoCl99,def_int_long,0,,,,,
player,201412210tam,tam,McDoCl99,pass_defended,0,,,,,
player,201412210tam,tam,McDoCl99,sacks,0.0,,,,,
player,201412210tam,tam,McDoCl99,tackles_combined,6,,,,,
player,201412210tam,tam,McDoCl99,tackles_solo,5,,,,,
player,201412210tam,tam,McDoCl99,tackles_assists,1,,,,,
player,201412210tam,tam,McDoCl99,tackles_loss,0,,,,,
player,201412210tam,tam,McDoCl99,qb_hits,0,,,,,
player,201412210tam,tam,McDoCl99,fumbles_rec,1,,,,,
player,201412210tam,tam,McDoCl99,fumbles_rec_yds,1,,,,,
player,201412210tam,tam,McDoCl99,fumbles_rec_td,0,,,,,
player,201412210tam,tam,McDoCl99,fumbles_forced,0,,,,,
player,201412210tam,tam,GoldDa99,def_int,0,,,,,
player,201412210tam,tam,GoldDa99,def_int_yds,0,,,,,
player,201412210tam,tam,GoldDa99,def_int_td,0,,,,,
player,201412210tam,tam,GoldDa99,def_int_long,0,,,,,
player,201412210tam,tam,GoldDa99,pass_defended,1,,,,,
player,201412210tam,tam,GoldDa99,sacks,0.0,,,,,
player,201412210tam,tam,GoldDa99,tackles_combined,5,,,,,
player,201412210tam,tam,GoldDa99,tackles_solo,5,,,,,
player,201412210tam,tam,GoldDa99,tackles_assists,0,,,,,
player,201412210tam,tam,GoldDa99,tackles_loss,0,,,,,
player,201412210tam,tam,GoldDa99,qb_hits,0,,,,,
player,201412210tam,tam,GoldDa99,fumbles_rec,0,,,,,
player,201412210tam,tam,GoldDa99,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,GoldDa99,fumbles_rec_td,0,,,,,
player,201412210tam,tam,GoldDa99,fumbles_forced,0,,,,,
player,201412210tam,tam,BoweDa00,def_int,0,,,,,
player,201412210tam,tam,BoweDa00,def_int_yds,0,,,,,
player,201412210tam,tam,BoweDa00,def_int_td,0,,,,,
player,201412210tam,tam,BoweDa00,def_int_long,0,,,,,
player,201412210tam,tam,BoweDa00,pass_defended,0,,,,,
player,201412210tam,tam,BoweDa00,sacks,0.0,,,,,
player,201412210tam,tam,BoweDa00,tackles_combined,4,,,,,
player,201412210tam,tam,BoweDa00,tackles_solo,3,,,,,
player,201412210tam,tam,BoweDa00,tackles_assists,1,,,,,
player,201412210tam,tam,BoweDa00,tackles_loss,1,,,,,
player,201412210tam,tam,BoweDa00,qb_hits,0,,,,,
player,201412210tam,tam,BoweDa00,fumbles_rec,0,,,,,
player,201412210tam,tam,BoweDa00,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,BoweDa00,fumbles_rec_td,0,,,,,
player,201412210tam,tam,BoweDa00,fumbles_forced,0,,,,,
player,201412210tam,tam,BankJo00,def_int,0,,,,,
player,201412210tam,tam,BankJo00,def_int_yds,0,,,,,
player,201412210tam,tam,BankJo00,def_int_td,0,,,,,
player,201412210tam,tam,BankJo00,def_int_long,0,,,,,
player,201412210tam,tam,BankJo00,pass_defended,0,,,,,
player,201412210tam,tam,BankJo00,sacks,0.0,,,,,
player,201412210tam,tam,BankJo00,tackles_combined,3,,,,,
