game,2014,2,20140914,201409140cle,nor,"New Orleans Saints",24,cle,"Cleveland Browns",26
player,201409140cle,cle,BryaDe00,qb_hits,0,,,,,
player,201409140cle,cle,BryaDe00,fumbles_rec,0,,,,,
player,201409140cle,cle,BryaDe00,fumbles_rec_yds,0,,,,,
player,201409140cle,cle,BryaDe00,fumbles_rec_td,0,,,,,
player,201409140cle,cle,BryaDe00,fumbles_forced,0,,,,,
player,201409140cle,cle,WillKW00,def_int,0,,,,,
player,201409140cle,cle,WillKW00,def_int_yds,0,,,,,
player,201409140cle,cle,WillKW00,def_int_td,0,,,,,
player,201409140cle,cle,WillKW00,def_int_long,0,,,,,
player,201409140cle,cle,WillKW00,pass_defended,0,,,,,
player,201409140cle,cle,WillKW00,sacks,0.0,,,,,
player,201409140cle,cle,WillKW00,tackles_combined,2,,,,,
player,201409140cle,cle,WillKW00,tackles_solo,2,,,,,
player,201409140cle,cle,WillKW00,tackles_assists,0,,,,,
player,201409140cle,cle,WillKW00,tackles_loss,0,,,,,
player,201409140cle,cle,WillKW00,qb_hits,0,,,,,
player,201409140cle,cle,WillKW00,fumbles_rec,0,,,,,
player,201409140cle,cle,WillKW00,fumbles_rec_yds,0,,,,,
player,201409140cle,cle,WillKW00,fumbles_rec_td,0,,,,,
player,201409140cle,cle,WillKW00,fumbles_forced,0,,,,,
player,201409140cle,cle,BadeJo00,def_int,0,,,,,
player,201409140cle,cle,BadeJo00,def_int_yds,0,,,,,
player,201409140cle,cle,BadeJo00,def_int_td,0,,,,,
player,201409140cle,cle,BadeJo00,def_int_long,0,,,,,
player,201409140cle,cle,BadeJo00,pass_defended,0,,,,,
player,201409140cle,cle,BadeJo00,sacks,0.0,,,,,
player,201409140cle,cle,BadeJo00,tackles_combined,1,,,,,
player,201409140cle,cle,BadeJo00,tackles_solo,1,,,,,
player,201409140cle,cle,BadeJo00,tackles_assists,0,,,,,
player,201409140cle,cle,BadeJo00,tackles_loss,0,,,,,
player,201409140cle,cle,BadeJo00,qb_hits,0,,,,,
player,201409140cle,cle,BadeJo00,fumbles_rec,0,,,,,
player,201409140cle,cle,BadeJo00,fumbles_rec_yds,0,,,,,
player,201409140cle,cle,BadeJo00,fumbles_rec_td,0,,,,,
player,201409140cle,cle,BadeJo00,fumbles_forced,0,,,,,
player,201409140cle,cle,BryaAr00,def_int,0,,,,,
player,201409140cle,cle,BryaAr00,def_int_yds,0,,,,,
player,201409140cle,cle,BryaAr00,def_int_td,0,,,,,
player,201409140cle,cle,BryaAr00,def_int_long,0,,,,,
player,201409140cle,cle,BryaAr00,pass_defended,0,,,,,
player,201409140cle,cle,BryaAr00,sacks,0.0,,,,,
player,201409140cle,cle,BryaAr00,tackles_combined,1,,,,,
player,201409140cle,cle,BryaAr00,tackles_solo,0,,,,,
player,201409140cle,cle,BryaAr00,tackles_assists,1,,,,,
player,201409140cle,cle,BryaAr00,tackles_loss,0,,,,,
player,201409140cle,cle,BryaAr00,qb_hits,1,,,,,
player,201409140cle,cle,BryaAr00,fumbles_rec,0,,,,,
player,201409140cle,cle,BryaAr00,fumbles_rec_yds,0,,,,,
player,201409140cle,cle,BryaAr00,fumbles_rec_td,0,,,,,
player,201409140cle,cle,BryaAr00,fumbles_forced,0,,,,,
player,201409140cle,cle,LeonJi23,def_int,0,,,,,
player,201409140cle,cle,LeonJi23,def_int_yds,0,,,,,
player,201409140cle,cle,LeonJi23,def_int_td,0,,,,,
player,201409140cle,cle,LeonJi23,def_int_long,0,,,,,
player,201409140cle,cle,LeonJi23,pass_defended,0,,,,,
player,201409140cle,cle,LeonJi23,sacks,0.0,,,,,
player,201409140cle,cle,LeonJi23,tackles_combined,1,,,,,
player,201409140cle,cle,LeonJi23,tackles_solo,0,,,,,
player,201409140cle,cle,LeonJi23,tackles_assists,1,,,,,
player,201409140cle,cle,LeonJi23,tackles_loss,0,,,,,
player,201409140cle,cle,LeonJi23,qb_hits,0,,,,,
player,201409140cle,cle,LeonJi23,fumbles_rec,0,,,,,
player,201409140cle,cle,LeonJi23,fumbles_rec_yds,0,,,,,
player,201409140cle,cle,LeonJi23,fumbles_rec_td,0,,,,,
player,201409140cle,cle,LeonJi23,fumbles_forced,0,,,,,
player,201409140cle,cle,PoyeJo00,def_int,0,,,,,
player,201409140cle,cle,PoyeJo00,def_int_yds,0,,,,,
player,201409140cle,cle,PoyeJo00,def_int_td,0,,,,,
player,201409140cle,cle,PoyeJo00,def_int_long,0,,,,,
player,201409140cle,cle,PoyeJo00,pass_defended,0,,,,,
player,201409140cle,cle,PoyeJo00,sacks,0.0,,,,,
player,201409140cle,cle,PoyeJo00,tackles_combined,1,,,,,
player,201409140cle,cle,PoyeJo00,tackles_solo,1,,,,,
player,201409140cle,cle,PoyeJo00,tackles_assists,0,,,,,
player,201409140cle,cle,PoyeJo00,tackles_loss,0,,,,,
player,201409140cle,cle,PoyeJo00,qb_hits,0,,,,,
player,201409140cle,cle,PoyeJo00,fumbles_rec,0,,,,,
player,201409140cle,cle,PoyeJo00,fumbles_rec_yds,0,,,,,
player,201409140cle,cle,PoyeJo00,fumbles_rec_td,0,,,,,
player,201409140cle,cle,PoyeJo00,fumbles_forced,1,,,,,
player,201409140cle,cle,RobeCr00,def_int,0,,,,,
player,201409140cle,cle,RobeCr00,def_int_yds,0,,,,,
player,201409140cle,cle,RobeCr00,def_int_td,0,,,,,
player,201409140cle,cle,RobeCr00,def_int_long,0,,,,,
player,201409140cle,cle,RobeCr00,pass_defended,0,,,,,
player,201409140cle,cle,RobeCr00,sacks,0.0,,,,,
player,201409140cle,cle,RobeCr00,tackles_combined,1,,,,,
player,201409140cle,cle,RobeCr00,tackles_solo,1,,,,,
player,201409140cle,cle,RobeCr00,tackles_assists,0,,,,,
player,201409140cle,cle,RobeCr00,tackles_loss,0,,,,,
player,201409140cle,cle,RobeCr00,qb_hits,1,,,,,
player,201409140cle,cle,RobeCr00,fumbles_rec,0,,,,,
player,201409140cle,cle,RobeCr00,fumbles_rec_yds,0,,,,,
player,201409140cle,cle,RobeCr00,fumbles_rec_td,0,,,,,
player,201409140cle,cle,RobeCr00,fumbles_forced,0,,,,,
player,201409140cle,cle,TaylPh00,def_int,0,,,,,
player,201409140cle,cle,TaylPh00,def_int_yds,0,,,,,
player,201409140cle,cle,TaylPh00,def_int_td,0,,,,,
player,201409140cle,cle,TaylPh00,def_int_long,0,,,,,
player,201409140cle,cle,TaylPh00,pass_defended,0,,,,,
player,201409140cle,cle,TaylPh00,sacks,0.0,,,,,
player,201409140cle,cle,TaylPh00,tackles_combined,1,,,,,
player,201409140cle,cle,TaylPh00,tackles_solo,0,,,,,
player,201409140cle,cle,TaylPh00,tackles_assists,1,,,,,
player,201409140cle,cle,TaylPh00,tackles_loss,0,,,,,
player,201409140cle,cle,TaylPh00,qb_hits,0,,,,,
player,201409140cle,cle,TaylPh00,fumbles_rec,0,,,,,
player,201409140cle,cle,TaylPh00,fumbles_rec_yds,0,,,,,
player,201409140cle,cle,TaylPh00,fumbles_rec_td,0,,,,,
player,201409140cle,cle,TaylPh00,fumbles_forced,0,,,,,
player,201409140cle,cle,MoorMa02,def_int,0,,,,,
player,201409140cle,cle,MoorMa02,def_int_yds,0,,,,,
player,201409140cle,cle,MoorMa02,def_int_td,0,,,,,
player,201409140cle,cle,MoorMa02,def_int_long,0,,,,,
player,201409140cle,cle,MoorMa02,pass_defended,0,,,,,
player,201409140cle,cle,MoorMa02,sacks,0.0,,,,,
player,201409140cle,cle,MoorMa02,tackles_combined,0,,,,,
player,201409140cle,cle,MoorMa02,tackles_solo,0,,,,,
player,201409140cle,cle,MoorMa02,tackles_assists,0,,,,,
player,201409140cle,cle,MoorMa02,tackles_loss,0,,,,,
player,201409140cle,cle,MoorMa02,qb_hits,0,,,,,
player,201409140cle,cle,MoorMa02,fumbles_rec,1,,,,,
player,201409140cle,cle,MoorMa02,fumbles_rec_yds,0,,,,,
player,201409140cle,cle,MoorMa02,fumbles_rec_td,0,,,,,
player,201409140cle,cle,MoorMa02,fumbles_forced,0,,,,,
player,201409140cle,nor,CookBr00,kick_ret,0,,,,,
player,201409140cle,nor,CookBr00,kick_ret_yds,0,,,,,
player,201409140cle,nor,CookBr00,kick_ret_yds_per_ret,,,,,,
player,201409140cle,nor,CookBr00,kick_ret_td,0,,,,,
player,201409140cle,nor,CookBr00,kick_ret_long,0,,,,,
player,201409140cle,nor,CookBr00,punt_ret,1,,,,,
player,201409140cle,nor,CookBr00,punt_ret_yds,-2,,,,,
player,201409140cle,nor,CookBr00,punt_ret_yds_per_ret,-2.0,,,,,
player,201409140cle,nor,CookBr00,punt_ret_td,0,,,,,
player,201409140cle,nor,CookBr00,punt_ret_long,-2,,,,,
player,201409140cle,nor,CadeTr00,kick_ret,2,,,,,
player,201409140cle,nor,CadeTr00,kick_ret_yds,35,,,,,
player,201409140cle,nor,CadeTr00,kick_ret_yds_per_ret,17.5,,,,,
player,201409140cle,nor,CadeTr00,kick_ret_td,0,,,,,
player,201409140cle,nor,CadeTr00,kick_ret_long,19,,,,,
player,201409140cle,nor,CadeTr00,punt_ret,0,,,,,
player,201409140cle,nor,CadeTr00,punt_ret_yds,0,,,,,
player,201409140cle,nor,CadeTr00,punt_ret_yds_per_ret,,,,,,
player,201409140cle,nor,CadeTr00,punt_ret_td,0,,,,,
player,201409140cle,nor,CadeTr00,punt_ret_long,0,,,,,
player,201409140cle,nor,RobiKh00,kick_ret,1,,,,,
player,201409140cle,nor,RobiKh00,kick_ret_yds,28,,,,,
player,201409140cle,nor,RobiKh00,kick_ret_yds_per_ret,28.0,,,,,
player,201409140cle,nor,RobiKh00,kick_ret_td,0,,,,,
player,201409140cle,nor,RobiKh00,kick_ret_long,28,,,,,
player,201409140cle,nor,RobiKh00,punt_ret,0,,,,,
player,201409140cle,nor,RobiKh00,punt_ret_yds,0,,,,,
player,201409140cle,nor,RobiKh00,punt_ret_yds_per_ret,,,,,,
player,201409140cle,nor,RobiKh00,punt_ret_td,0,,,,,
player,201409140cle,nor,RobiKh00,punt_ret_long,0,,,,,
player,201409140cle,cle,BenjTr00,kick_ret,0,,,,,
player,201409140cle,cle,BenjTr00,kick_ret_yds,0,,,,,
player,201409140cle,cle,BenjTr00,kick_ret_yds_per_ret,,,,,,
player,201409140cle,cle,BenjTr00,kick_ret_td,0,,,,,
player,201409140cle,cle,BenjTr00,kick_ret_long,0,,,,,
player,201409140cle,cle,BenjTr00,punt_ret,1,,,,,
player,201409140cle,cle,BenjTr00,punt_ret_yds,2,,,,,
player,201409140cle,cle,BenjTr00,punt_ret_yds_per_ret,2.0,,,,,
player,201409140cle,cle,BenjTr00,punt_ret_td,0,,,,,
player,201409140cle,cle,BenjTr00,punt_ret_long,2,,,,,
player,201409140cle,cle,LeonJi23,kick_ret,1,,,,,
player,201409140cle,cle,LeonJi23,kick_ret_yds,5,,,,,
player,201409140cle,cle,LeonJi23,kick_ret_yds_per_ret,5.0,,,,,
player,201409140cle,cle,LeonJi23,kick_ret_td,0,,,,,
player,201409140cle,cle,LeonJi23,kick_ret_long,5,,,,,
player,201409140cle,cle,LeonJi23,punt_ret,0,,,,,
player,201409140cle,cle,LeonJi23,punt_ret_yds,0,,,,,
player,201409140cle,cle,LeonJi23,punt_ret_yds_per_ret,,,,,,
player,201409140cle,cle,LeonJi23,punt_ret_td,0,,,,,
player,201409140cle,cle,LeonJi23,punt_ret_long,0,,,,,
player,201409140cle,cle,MoorMa02,kick_ret,1,,,,,
player,201409140cle,cle,MoorMa02,kick_ret_yds,32,,,,,
player,201409140cle,cle,MoorMa02,kick_ret_yds_per_ret,32.0,,,,,
player,201409140cle,cle,MoorMa02,kick_ret_td,0,,,,,
player,201409140cle,cle,MoorMa02,kick_ret_long,32,,,,,
player,201409140cle,cle,MoorMa02,punt_ret,0,,,,,
player,201409140cle,cle,MoorMa02,punt_ret_yds,0,,,,,
player,201409140cle,cle,MoorMa02,punt_ret_yds_per_ret,,,,,,
player,201409140cle,cle,MoorMa02,punt_ret_td,0,,,,,
player,201409140cle,cle,MoorMa02,punt_ret_long,0,,,,,
player,201409140cle,nor,grahasha01,xpm,3,,,,,
player,201409140cle,nor,grahasha01,xpa,3,,,,,
player,201409140cle,nor,grahasha01,fgm,1,,,,,
player,201409140cle,nor,grahasha01,fga,1,,,,,
player,201409140cle,nor,grahasha01,punt,0,,,,,
player,201409140cle,nor,grahasha01,punt_yds,0,,,,,
player,201409140cle,nor,grahasha01,punt_yds_per_punt,,,,,,
player,201409140cle,nor,grahasha01,punt_long,0,,,,,
player,201409140cle,nor,MorsTh00,xpm,,,,,,
player,201409140cle,nor,MorsTh00,xpa,,,,,,
player,201409140cle,nor,MorsTh00,fgm,,,,,,
player,201409140cle,nor,MorsTh00,fga,,,,,,
player,201409140cle,nor,MorsTh00,punt,5,,,,,
player,201409140cle,nor,MorsTh00,punt_yds,206,,,,,
player,201409140cle,nor,MorsTh00,punt_yds_per_punt,41.2,,,,,
player,201409140cle,nor,MorsTh00,punt_long,47,,,,,
player,201409140cle,cle,cundibil01,xpm,2,,,,,
player,201409140cle,cle,cundibil01,xpa,2,,,,,
player,201409140cle,cle,cundibil01,fgm,2,,,,,
player,201409140cle,cle,cundibil01,fga,2,,,,,
player,201409140cle,cle,cundibil01,punt,0,,,,,
player,201409140cle,cle,cundibil01,punt_yds,0,,,,,
player,201409140cle,cle,cundibil01,punt_yds_per_punt,,,,,,
player,201409140cle,cle,cundibil01,punt_long,0,,,,,
player,201409140cle,cle,LannSp00,xpm,,,,,,
player,201409140cle,cle,LannSp00,xpa,,,,,,
player,201409140cle,cle,LannSp00,fgm,,,,,,
player,201409140cle,cle,LannSp00,fga,,,,,,
player,201409140cle,cle,LannSp00,punt,5,,,,,
player,201409140cle,cle,LannSp00,punt_yds,208,,,,,
player,201409140cle,cle,LannSp00,punt_yds_per_punt,41.6,,,,,
player,201409140cle,cle,LannSp00,punt_long,48,,,,,
player,201409140cle,cle,BitoJo00,pos,G,,,,,
player,201409140cle,cle,BitoJo00,offense,75,,,,,
player,201409140cle,cle,BitoJo00,off_pct,100%,,,,,
player,201409140cle,cle,BitoJo00,defense,0,,,,,
player,201409140cle,cle,BitoJo00,def_pct,0%,,,,,
player,201409140cle,cle,BitoJo00,special_teams,6,,,,,
player,201409140cle,cle,BitoJo00,st_pct,19%,,,,,
player,201409140cle,cle,ThomJo28,pos,T,,,,,
player,201409140cle,cle,ThomJo28,offense,75,,,,,
player,201409140cle,cle,ThomJo28,off_pct,100%,,,,,
player,201409140cle,cle,ThomJo28,defense,0,,,,,
player,201409140cle,cle,ThomJo28,def_pct,0%,,,,,
player,201409140cle,cle,ThomJo28,special_teams,6,,,,,
player,201409140cle,cle,ThomJo28,st_pct,19%,,,,,
player,201409140cle,cle,GrecJo20,pos,G,,,,,
player,201409140cle,cle,GrecJo20,offense,75,,,,,
player,201409140cle,cle,GrecJo20,off_pct,100%,,,,,
player,201409140cle,cle,GrecJo20,defense,0,,,,,
player,201409140cle,cle,GrecJo20,def_pct,0%,,,,,
player,201409140cle,cle,GrecJo20,special_teams,6,,,,,
player,201409140cle,cle,GrecJo20,st_pct,19%,,,,,
player,201409140cle,cle,SchwMi00,pos,T,,,,,
player,201409140cle,cle,SchwMi00,offense,75,,,,,
player,201409140cle,cle,SchwMi00,off_pct,100%,,,,,
player,201409140cle,cle,SchwMi00,defense,0,,,,,
player,201409140cle,cle,SchwMi00,def_pct,0%,,,,,
player,201409140cle,cle,SchwMi00,special_teams,6,,,,,
player,201409140cle,cle,SchwMi00,st_pct,19%,,,,,
player,201409140cle,cle,MackAl20,pos,C,,,,,
player,201409140cle,cle,MackAl20,offense,75,,,,,
player,201409140cle,cle,MackAl20,off_pct,100%,,,,,
player,201409140cle,cle,MackAl20,defense,0,,,,,
player,201409140cle,cle,MackAl20,def_pct,0%,,,,,
player,201409140cle,cle,MackAl20,special_teams,6,,,,,
player,201409140cle,cle,MackAl20,st_pct,19%,,,,,
player,201409140cle,cle,HoyeBr00,pos,QB,,,,,
player,201409140cle,cle,HoyeBr00,offense,72,,,,,
player,201409140cle,cle,HoyeBr00,off_pct,96%,,,,,
player,201409140cle,cle,HoyeBr00,defense,0,,,,,
player,201409140cle,cle,HoyeBr00,def_pct,0%,,,,,
player,201409140cle,cle,HoyeBr00,special_teams,0,,,,,
player,201409140cle,cle,HoyeBr00,st_pct,0%,,,,,
player,201409140cle,cle,HawkAn00,pos,WR,,,,,
player,201409140cle,cle,HawkAn00,offense,63,,,,,
player,201409140cle,cle,HawkAn00,off_pct,84%,,,,,
player,201409140cle,cle,HawkAn00,defense,0,,,,,
player,201409140cle,cle,HawkAn00,def_pct,0%,,,,,
player,201409140cle,cle,HawkAn00,special_teams,0,,,,,
player,201409140cle,cle,HawkAn00,st_pct,0%,,,,,
player,201409140cle,cle,AustMi00,pos,WR,,,,,
player,201409140cle,cle,AustMi00,offense,52,,,,,
player,201409140cle,cle,AustMi00,off_pct,69%,,,,,
player,201409140cle,cle,AustMi00,defense,0,,,,,
player,201409140cle,cle,AustMi00,def_pct,0%,,,,,
player,201409140cle,cle,AustMi00,special_teams,0,,,,,
player,201409140cle,cle,AustMi00,st_pct,0%,,,,,
player,201409140cle,cle,GabrTa00,pos,WR,,,,,
player,201409140cle,cle,GabrTa00,offense,50,,,,,
player,201409140cle,cle,GabrTa00,off_pct,67%,,,,,
player,201409140cle,cle,GabrTa00,defense,0,,,,,
player,201409140cle,cle,GabrTa00,def_pct,0%,,,,,
player,201409140cle,cle,GabrTa00,special_teams,2,,,,,
player,201409140cle,cle,GabrTa00,st_pct,6%,,,,,
player,201409140cle,cle,WestTe00,pos,RB,,,,,
player,201409140cle,cle,WestTe00,offense,47,,,,,
player,201409140cle,cle,WestTe00,off_pct,63%,,,,,
player,201409140cle,cle,WestTe00,defense,0,,,,,
player,201409140cle,cle,WestTe00,def_pct,0%,,,,,
player,201409140cle,cle,WestTe00,special_teams,0,,,,,
player,201409140cle,cle,WestTe00,st_pct,0%,,,,,
player,201409140cle,cle,BarnGa01,pos,TE,,,,,
player,201409140cle,cle,BarnGa01,offense,43,,,,,
player,201409140cle,cle,BarnGa01,off_pct,57%,,,,,
player,201409140cle,cle,BarnGa01,defense,0,,,,,
player,201409140cle,cle,BarnGa01,def_pct,0%,,,,,
player,201409140cle,cle,BarnGa01,special_teams,10,,,,,
player,201409140cle,cle,BarnGa01,st_pct,32%,,,,,
player,201409140cle,cle,DrayJi00,pos,TE,,,,,
player,201409140cle,cle,DrayJi00,offense,41,,,,,
player,201409140cle,cle,DrayJi00,off_pct,55%,,,,,
player,201409140cle,cle,DrayJi00,defense,0,,,,,
player,201409140cle,cle,DrayJi00,def_pct,0%,,,,,
player,201409140cle,cle,DrayJi00,special_teams,0,,,,,
player,201409140cle,cle,DrayJi00,st_pct,0%,,,,,
player,201409140cle,cle,CrowIs00,pos,RB,,,,,
player,201409140cle,cle,CrowIs00,offense,28,,,,,
player,201409140cle,cle,CrowIs00,off_pct,37%,,,,,
player,201409140cle,cle,CrowIs00,defense,0,,,,,
player,201409140cle,cle,CrowIs00,def_pct,0%,,,,,
player,201409140cle,cle,CrowIs00,special_teams,0,,,,,
player,201409140cle,cle,CrowIs00,st_pct,0%,,,,,
player,201409140cle,cle,AgneRa00,pos,FB,,,,,
player,201409140cle,cle,AgneRa00,offense,27,,,,,
player,201409140cle,cle,AgneRa00,off_pct,36%,,,,,
player,201409140cle,cle,AgneRa00,defense,0,,,,,
player,201409140cle,cle,AgneRa00,def_pct,0%,,,,,
player,201409140cle,cle,AgneRa00,special_teams,0,,,,,
player,201409140cle,cle,AgneRa00,st_pct,0%,,,,,
player,201409140cle,cle,BenjTr00,pos,WR,,,,,
player,201409140cle,cle,BenjTr00,offense,23,,,,,
player,201409140cle,cle,BenjTr00,off_pct,31%,,,,,
player,201409140cle,cle,BenjTr00,defense,0,,,,,
player,201409140cle,cle,BenjTr00,def_pct,0%,,,,,
player,201409140cle,cle,BenjTr00,special_teams,3,,,,,
player,201409140cle,cle,BenjTr00,st_pct,10%,,,,,
player,201409140cle,cle,ManzJo00,pos,QB,,,,,
player,201409140cle,cle,ManzJo00,offense,3,,,,,
player,201409140cle,cle,ManzJo00,off_pct,4%,,,,,
player,201409140cle,cle,ManzJo00,defense,0,,,,,
player,201409140cle,cle,ManzJo00,def_pct,0%,,,,,
player,201409140cle,cle,ManzJo00,special_teams,0,,,,,
player,201409140cle,cle,ManzJo00,st_pct,0%,,,,,
player,201409140cle,cle,RobiGe00,pos,TE,,,,,
player,201409140cle,cle,RobiGe00,offense,1,,,,,
player,201409140cle,cle,RobiGe00,off_pct,1%,,,,,
player,201409140cle,cle,RobiGe00,defense,0,,,,,
player,201409140cle,cle,RobiGe00,def_pct,0%,,,,,
player,201409140cle,cle,RobiGe00,special_teams,0,,,,,
player,201409140cle,cle,RobiGe00,st_pct,0%,,,,,
player,201409140cle,cle,DansKa20,pos,LB,,,,,
player,201409140cle,cle,DansKa20,offense,0,,,,,
player,201409140cle,cle,DansKa20,off_pct,0%,,,,,
player,201409140cle,cle,DansKa20,defense,69,,,,,
player,201409140cle,cle,DansKa20,def_pct,100%,,,,,
player,201409140cle,cle,DansKa20,special_teams,6,,,,,
player,201409140cle,cle,DansKa20,st_pct,19%,,,,,
player,201409140cle,cle,SkriBu00,pos,CB,,,,,
player,201409140cle,cle,SkriBu00,offense,0,,,,,
player,201409140cle,cle,SkriBu00,off_pct,0%,,,,,
player,201409140cle,cle,SkriBu00,defense,69,,,,,
player,201409140cle,cle,SkriBu00,def_pct,100%,,,,,
player,201409140cle,cle,SkriBu00,special_teams,6,,,,,
player,201409140cle,cle,SkriBu00,st_pct,19%,,,,,
player,201409140cle,cle,GipsTa00,pos,FS,,,,,
player,201409140cle,cle,GipsTa00,offense,0,,,,,
player,201409140cle,cle,GipsTa00,off_pct,0%,,,,,
player,201409140cle,cle,GipsTa00,defense,69,,,,,
player,201409140cle,cle,GipsTa00,def_pct,100%,,,,,
player,201409140cle,cle,GipsTa00,special_teams,2,,,,,
player,201409140cle,cle,GipsTa00,st_pct,6%,,,,,
player,201409140cle,cle,WhitDo20,pos,SS,,,,,
player,201409140cle,cle,WhitDo20,offense,0,,,,,
player,201409140cle,cle,WhitDo20,off_pct,0%,,,,,
player,201409140cle,cle,WhitDo20,defense,69,,,,,
player,201409140cle,cle,WhitDo20,def_pct,100%,,,,,
player,201409140cle,cle,WhitDo20,special_teams,0,,,,,
player,201409140cle,cle,WhitDo20,st_pct,0%,,,,,
player,201409140cle,cle,HadeJo99,pos,CB,,,,,
player,201409140cle,cle,HadeJo99,offense,0,,,,,
player,201409140cle,cle,HadeJo99,off_pct,0%,,,,,
player,201409140cle,cle,HadeJo99,defense,68,,,,,
player,201409140cle,cle,HadeJo99,def_pct,99%,,,,,
player,201409140cle,cle,HadeJo99,special_teams,9,,,,,
player,201409140cle,cle,HadeJo99,st_pct,29%,,,,,
player,201409140cle,cle,KrugPa99,pos,LB,,,,,
player,201409140cle,cle,KrugPa99,offense,0,,,,,
player,201409140cle,cle,KrugPa99,off_pct,0%,,,,,
player,201409140cle,cle,KrugPa99,defense,66,,,,,
player,201409140cle,cle,KrugPa99,def_pct,96%,,,,,
player,201409140cle,cle,KrugPa99,special_teams,2,,,,,
player,201409140cle,cle,KrugPa99,st_pct,6%,,,,,
player,201409140cle,cle,SheaJa00,pos,LB,,,,,
player,201409140cle,cle,SheaJa00,offense,0,,,,,
player,201409140cle,cle,SheaJa00,off_pct,0%,,,,,
player,201409140cle,cle,SheaJa00,defense,64,,,,,
player,201409140cle,cle,SheaJa00,def_pct,93%,,,,,
player,201409140cle,cle,SheaJa00,special_teams,2,,,,,
player,201409140cle,cle,SheaJa00,st_pct,6%,,,,,
player,201409140cle,cle,GilbJu00,pos,CB,,,,,
player,201409140cle,cle,GilbJu00,offense,0,,,,,
player,201409140cle,cle,GilbJu00,off_pct,0%,,,,,
player,201409140cle,cle,GilbJu00,defense,46,,,,,
player,201409140cle,cle,GilbJu00,def_pct,67%,,,,,
player,201409140cle,cle,GilbJu00,special_teams,3,,,,,
player,201409140cle,cle,GilbJu00,st_pct,10%,,,,,
player,201409140cle,cle,KirkCh00,pos,LB,,,,,
player,201409140cle,cle,KirkCh00,offense,0,,,,,
player,201409140cle,cle,KirkCh00,off_pct,0%,,,,,
player,201409140cle,cle,KirkCh00,defense,39,,,,,
player,201409140cle,cle,KirkCh00,def_pct,57%,,,,,
player,201409140cle,cle,KirkCh00,special_teams,17,,,,,
player,201409140cle,cle,KirkCh00,st_pct,55%,,,,,
player,201409140cle,cle,RubiAh99,pos,NT,,,,,
player,201409140cle,cle,RubiAh99,offense,0,,,,,
player,201409140cle,cle,RubiAh99,off_pct,0%,,,,,
player,201409140cle,cle,RubiAh99,defense,37,,,,,
player,201409140cle,cle,RubiAh99,def_pct,54%,,,,,
player,201409140cle,cle,RubiAh99,special_teams,4,,,,,
player,201409140cle,cle,RubiAh99,st_pct,13%,,,,,
player,201409140cle,cle,BryaDe00,pos,DE,,,,,
player,201409140cle,cle,BryaDe00,offense,0,,,,,
player,201409140cle,cle,BryaDe00,off_pct,0%,,,,,
player,201409140cle,cle,BryaDe00,defense,37,,,,,
player,201409140cle,cle,BryaDe00,def_pct,54%,,,,,
player,201409140cle,cle,BryaDe00,special_teams,2,,,,,
player,201409140cle,cle,BryaDe00,st_pct,6%,,,,,
player,201409140cle,cle,WinnBi00,pos,DE,,,,,
player,201409140cle,cle,WinnBi00,offense,0,,,,,
player,201409140cle,cle,WinnBi00,off_pct,0%,,,,,
player,201409140cle,cle,WinnBi00,defense,31,,,,,
player,201409140cle,cle,WinnBi00,def_pct,45%,,,,,
player,201409140cle,cle,WinnBi00,special_teams,10,,,,,
player,201409140cle,cle,WinnBi00,st_pct,32%,,,,,
player,201409140cle,cle,TaylPh00,pos,DE,,,,,
player,201409140cle,cle,TaylPh00,offense,0,,,,,
player,201409140cle,cle,TaylPh00,off_pct,0%,,,,,
player,201409140cle,cle,TaylPh00,defense,29,,,,,
player,201409140cle,cle,TaylPh00,def_pct,42%,,,,,
player,201409140cle,cle,TaylPh00,special_teams,5,,,,,
player,201409140cle,cle,TaylPh00,st_pct,16%,,,,,
player,201409140cle,cle,BryaAr00,pos,DE,,,,,
player,201409140cle,cle,BryaAr00,offense,0,,,,,
player,201409140cle,cle,BryaAr00,off_pct,0%,,,,,
player,201409140cle,cle,BryaAr00,defense,23,,,,,
player,201409140cle,cle,BryaAr00,def_pct,33%,,,,,
player,201409140cle,cle,BryaAr00,special_teams,16,,,,,
player,201409140cle,cle,BryaAr00,st_pct,52%,,,,,
player,201409140cle,cle,RobeCr00,pos,LB,,,,,
player,201409140cle,cle,RobeCr00,offense,0,,,,,
player,201409140cle,cle,RobeCr00,off_pct,0%,,,,,
player,201409140cle,cle,RobeCr00,defense,22,,,,,
player,201409140cle,cle,RobeCr00,def_pct,32%,,,,,
player,201409140cle,cle,RobeCr00,special_teams,24,,,,,
player,201409140cle,cle,RobeCr00,st_pct,77%,,,,,
player,201409140cle,cle,WillKW00,pos,CB,,,,,
player,201409140cle,cle,WillKW00,offense,0,,,,,
player,201409140cle,cle,WillKW00,off_pct,0%,,,,,
player,201409140cle,cle,WillKW00,defense,10,,,,,
player,201409140cle,cle,WillKW00,def_pct,14%,,,,,
player,201409140cle,cle,WillKW00,special_teams,9,,,,,
player,201409140cle,cle,WillKW00,st_pct,29%,,,,,
player,201409140cle,cle,LeonJi23,pos,SS,,,,,
player,201409140cle,cle,LeonJi23,offense,0,,,,,
player,201409140cle,cle,LeonJi23,off_pct,0%,,,,,
player,201409140cle,cle,LeonJi23,defense,9,,,,,
