game,2014,10,20141109,201411090rav,oti,"Tennessee Titans",7,rav,"Baltimore Ravens",21
player,201411090rav,oti,MorgDe99,fumbles_forced,0,,,,,
player,201411090rav,oti,WillAv00,def_int,0,,,,,
player,201411090rav,oti,WillAv00,def_int_yds,0,,,,,
player,201411090rav,oti,WillAv00,def_int_td,0,,,,,
player,201411090rav,oti,WillAv00,def_int_long,0,,,,,
player,201411090rav,oti,WillAv00,pass_defended,0,,,,,
player,201411090rav,oti,WillAv00,sacks,0.0,,,,,
player,201411090rav,oti,WillAv00,tackles_combined,9,,,,,
player,201411090rav,oti,WillAv00,tackles_solo,6,,,,,
player,201411090rav,oti,WillAv00,tackles_assists,3,,,,,
player,201411090rav,oti,WillAv00,tackles_loss,2,,,,,
player,201411090rav,oti,WillAv00,qb_hits,1,,,,,
player,201411090rav,oti,WillAv00,fumbles_rec,0,,,,,
player,201411090rav,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201411090rav,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201411090rav,oti,WillAv00,fumbles_forced,0,,,,,
player,201411090rav,oti,WoodWe20,def_int,0,,,,,
player,201411090rav,oti,WoodWe20,def_int_yds,0,,,,,
player,201411090rav,oti,WoodWe20,def_int_td,0,,,,,
player,201411090rav,oti,WoodWe20,def_int_long,0,,,,,
player,201411090rav,oti,WoodWe20,pass_defended,0,,,,,
player,201411090rav,oti,WoodWe20,sacks,0.0,,,,,
player,201411090rav,oti,WoodWe20,tackles_combined,9,,,,,
player,201411090rav,oti,WoodWe20,tackles_solo,3,,,,,
player,201411090rav,oti,WoodWe20,tackles_assists,6,,,,,
player,201411090rav,oti,WoodWe20,tackles_loss,0,,,,,
player,201411090rav,oti,WoodWe20,qb_hits,0,,,,,
player,201411090rav,oti,WoodWe20,fumbles_rec,0,,,,,
player,201411090rav,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201411090rav,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201411090rav,oti,WoodWe20,fumbles_forced,0,,,,,
player,201411090rav,oti,CaseJu00,def_int,0,,,,,
player,201411090rav,oti,CaseJu00,def_int_yds,0,,,,,
player,201411090rav,oti,CaseJu00,def_int_td,0,,,,,
player,201411090rav,oti,CaseJu00,def_int_long,0,,,,,
player,201411090rav,oti,CaseJu00,pass_defended,0,,,,,
player,201411090rav,oti,CaseJu00,sacks,0.0,,,,,
player,201411090rav,oti,CaseJu00,tackles_combined,6,,,,,
player,201411090rav,oti,CaseJu00,tackles_solo,3,,,,,
player,201411090rav,oti,CaseJu00,tackles_assists,3,,,,,
player,201411090rav,oti,CaseJu00,tackles_loss,1,,,,,
player,201411090rav,oti,CaseJu00,qb_hits,0,,,,,
player,201411090rav,oti,CaseJu00,fumbles_rec,0,,,,,
player,201411090rav,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201411090rav,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201411090rav,oti,CaseJu00,fumbles_forced,0,,,,,
player,201411090rav,oti,McCoJa99,def_int,0,,,,,
player,201411090rav,oti,McCoJa99,def_int_yds,0,,,,,
player,201411090rav,oti,McCoJa99,def_int_td,0,,,,,
player,201411090rav,oti,McCoJa99,def_int_long,0,,,,,
player,201411090rav,oti,McCoJa99,pass_defended,0,,,,,
player,201411090rav,oti,McCoJa99,sacks,0.0,,,,,
player,201411090rav,oti,McCoJa99,tackles_combined,6,,,,,
player,201411090rav,oti,McCoJa99,tackles_solo,4,,,,,
player,201411090rav,oti,McCoJa99,tackles_assists,2,,,,,
player,201411090rav,oti,McCoJa99,tackles_loss,0,,,,,
player,201411090rav,oti,McCoJa99,qb_hits,0,,,,,
player,201411090rav,oti,McCoJa99,fumbles_rec,0,,,,,
player,201411090rav,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201411090rav,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201411090rav,oti,McCoJa99,fumbles_forced,0,,,,,
player,201411090rav,oti,WrehBl00,def_int,0,,,,,
player,201411090rav,oti,WrehBl00,def_int_yds,0,,,,,
player,201411090rav,oti,WrehBl00,def_int_td,0,,,,,
player,201411090rav,oti,WrehBl00,def_int_long,0,,,,,
player,201411090rav,oti,WrehBl00,pass_defended,1,,,,,
player,201411090rav,oti,WrehBl00,sacks,0.0,,,,,
player,201411090rav,oti,WrehBl00,tackles_combined,6,,,,,
player,201411090rav,oti,WrehBl00,tackles_solo,5,,,,,
player,201411090rav,oti,WrehBl00,tackles_assists,1,,,,,
player,201411090rav,oti,WrehBl00,tackles_loss,0,,,,,
player,201411090rav,oti,WrehBl00,qb_hits,0,,,,,
player,201411090rav,oti,WrehBl00,fumbles_rec,0,,,,,
player,201411090rav,oti,WrehBl00,fumbles_rec_yds,0,,,,,
player,201411090rav,oti,WrehBl00,fumbles_rec_td,0,,,,,
player,201411090rav,oti,WrehBl00,fumbles_forced,0,,,,,
player,201411090rav,oti,GrifMi99,def_int,0,,,,,
player,201411090rav,oti,GrifMi99,def_int_yds,0,,,,,
player,201411090rav,oti,GrifMi99,def_int_td,0,,,,,
player,201411090rav,oti,GrifMi99,def_int_long,0,,,,,
player,201411090rav,oti,GrifMi99,pass_defended,0,,,,,
player,201411090rav,oti,GrifMi99,sacks,0.0,,,,,
player,201411090rav,oti,GrifMi99,tackles_combined,5,,,,,
player,201411090rav,oti,GrifMi99,tackles_solo,2,,,,,
player,201411090rav,oti,GrifMi99,tackles_assists,3,,,,,
player,201411090rav,oti,GrifMi99,tackles_loss,0,,,,,
player,201411090rav,oti,GrifMi99,qb_hits,0,,,,,
player,201411090rav,oti,GrifMi99,fumbles_rec,0,,,,,
player,201411090rav,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201411090rav,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201411090rav,oti,GrifMi99,fumbles_forced,0,,,,,
player,201411090rav,oti,WilsGe01,def_int,0,,,,,
player,201411090rav,oti,WilsGe01,def_int_yds,0,,,,,
player,201411090rav,oti,WilsGe01,def_int_td,0,,,,,
player,201411090rav,oti,WilsGe01,def_int_long,0,,,,,
player,201411090rav,oti,WilsGe01,pass_defended,1,,,,,
player,201411090rav,oti,WilsGe01,sacks,0.0,,,,,
player,201411090rav,oti,WilsGe01,tackles_combined,5,,,,,
player,201411090rav,oti,WilsGe01,tackles_solo,4,,,,,
player,201411090rav,oti,WilsGe01,tackles_assists,1,,,,,
player,201411090rav,oti,WilsGe01,tackles_loss,0,,,,,
player,201411090rav,oti,WilsGe01,qb_hits,0,,,,,
player,201411090rav,oti,WilsGe01,fumbles_rec,0,,,,,
player,201411090rav,oti,WilsGe01,fumbles_rec_yds,0,,,,,
player,201411090rav,oti,WilsGe01,fumbles_rec_td,0,,,,,
player,201411090rav,oti,WilsGe01,fumbles_forced,0,,,,,
player,201411090rav,oti,WimbKa20,def_int,0,,,,,
player,201411090rav,oti,WimbKa20,def_int_yds,0,,,,,
player,201411090rav,oti,WimbKa20,def_int_td,0,,,,,
player,201411090rav,oti,WimbKa20,def_int_long,0,,,,,
player,201411090rav,oti,WimbKa20,pass_defended,0,,,,,
player,201411090rav,oti,WimbKa20,sacks,0.0,,,,,
player,201411090rav,oti,WimbKa20,tackles_combined,3,,,,,
player,201411090rav,oti,WimbKa20,tackles_solo,1,,,,,
player,201411090rav,oti,WimbKa20,tackles_assists,2,,,,,
player,201411090rav,oti,WimbKa20,tackles_loss,0,,,,,
player,201411090rav,oti,WimbKa20,qb_hits,0,,,,,
player,201411090rav,oti,WimbKa20,fumbles_rec,0,,,,,
player,201411090rav,oti,WimbKa20,fumbles_rec_yds,0,,,,,
player,201411090rav,oti,WimbKa20,fumbles_rec_td,0,,,,,
player,201411090rav,oti,WimbKa20,fumbles_forced,0,,,,,
player,201411090rav,oti,WoodAl99,def_int,0,,,,,
player,201411090rav,oti,WoodAl99,def_int_yds,0,,,,,
player,201411090rav,oti,WoodAl99,def_int_td,0,,,,,
player,201411090rav,oti,WoodAl99,def_int_long,0,,,,,
player,201411090rav,oti,WoodAl99,pass_defended,0,,,,,
player,201411090rav,oti,WoodAl99,sacks,0.0,,,,,
player,201411090rav,oti,WoodAl99,tackles_combined,3,,,,,
player,201411090rav,oti,WoodAl99,tackles_solo,0,,,,,
player,201411090rav,oti,WoodAl99,tackles_assists,3,,,,,
player,201411090rav,oti,WoodAl99,tackles_loss,0,,,,,
player,201411090rav,oti,WoodAl99,qb_hits,0,,,,,
player,201411090rav,oti,WoodAl99,fumbles_rec,0,,,,,
player,201411090rav,oti,WoodAl99,fumbles_rec_yds,0,,,,,
player,201411090rav,oti,WoodAl99,fumbles_rec_td,0,,,,,
player,201411090rav,oti,WoodAl99,fumbles_forced,0,,,,,
player,201411090rav,oti,AndeJa21,def_int,0,,,,,
player,201411090rav,oti,AndeJa21,def_int_yds,0,,,,,
player,201411090rav,oti,AndeJa21,def_int_td,0,,,,,
player,201411090rav,oti,AndeJa21,def_int_long,0,,,,,
player,201411090rav,oti,AndeJa21,pass_defended,0,,,,,
player,201411090rav,oti,AndeJa21,sacks,0.0,,,,,
player,201411090rav,oti,AndeJa21,tackles_combined,2,,,,,
player,201411090rav,oti,AndeJa21,tackles_solo,2,,,,,
player,201411090rav,oti,AndeJa21,tackles_assists,0,,,,,
player,201411090rav,oti,AndeJa21,tackles_loss,0,,,,,
player,201411090rav,oti,AndeJa21,qb_hits,0,,,,,
player,201411090rav,oti,AndeJa21,fumbles_rec,0,,,,,
player,201411090rav,oti,AndeJa21,fumbles_rec_yds,0,,,,,
player,201411090rav,oti,AndeJa21,fumbles_rec_td,0,,,,,
player,201411090rav,oti,AndeJa21,fumbles_forced,0,,,,,
player,201411090rav,oti,KlugKa00,def_int,0,,,,,
player,201411090rav,oti,KlugKa00,def_int_yds,0,,,,,
player,201411090rav,oti,KlugKa00,def_int_td,0,,,,,
player,201411090rav,oti,KlugKa00,def_int_long,0,,,,,
player,201411090rav,oti,KlugKa00,pass_defended,0,,,,,
player,201411090rav,oti,KlugKa00,sacks,0.0,,,,,
player,201411090rav,oti,KlugKa00,tackles_combined,2,,,,,
player,201411090rav,oti,KlugKa00,tackles_solo,2,,,,,
player,201411090rav,oti,KlugKa00,tackles_assists,0,,,,,
player,201411090rav,oti,KlugKa00,tackles_loss,1,,,,,
player,201411090rav,oti,KlugKa00,qb_hits,0,,,,,
player,201411090rav,oti,KlugKa00,fumbles_rec,0,,,,,
player,201411090rav,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201411090rav,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201411090rav,oti,KlugKa00,fumbles_forced,0,,,,,
player,201411090rav,oti,PitoRo00,def_int,0,,,,,
player,201411090rav,oti,PitoRo00,def_int_yds,0,,,,,
player,201411090rav,oti,PitoRo00,def_int_td,0,,,,,
player,201411090rav,oti,PitoRo00,def_int_long,0,,,,,
player,201411090rav,oti,PitoRo00,pass_defended,0,,,,,
player,201411090rav,oti,PitoRo00,sacks,0.0,,,,,
player,201411090rav,oti,PitoRo00,tackles_combined,2,,,,,
player,201411090rav,oti,PitoRo00,tackles_solo,1,,,,,
player,201411090rav,oti,PitoRo00,tackles_assists,1,,,,,
player,201411090rav,oti,PitoRo00,tackles_loss,0,,,,,
player,201411090rav,oti,PitoRo00,qb_hits,0,,,,,
player,201411090rav,oti,PitoRo00,fumbles_rec,0,,,,,
player,201411090rav,oti,PitoRo00,fumbles_rec_yds,0,,,,,
player,201411090rav,oti,PitoRo00,fumbles_rec_td,0,,,,,
player,201411090rav,oti,PitoRo00,fumbles_forced,0,,,,,
player,201411090rav,oti,GoodZa00,def_int,0,,,,,
player,201411090rav,oti,GoodZa00,def_int_yds,0,,,,,
player,201411090rav,oti,GoodZa00,def_int_td,0,,,,,
player,201411090rav,oti,GoodZa00,def_int_long,0,,,,,
player,201411090rav,oti,GoodZa00,pass_defended,0,,,,,
player,201411090rav,oti,GoodZa00,sacks,0.0,,,,,
player,201411090rav,oti,GoodZa00,tackles_combined,1,,,,,
player,201411090rav,oti,GoodZa00,tackles_solo,1,,,,,
player,201411090rav,oti,GoodZa00,tackles_assists,0,,,,,
player,201411090rav,oti,GoodZa00,tackles_loss,0,,,,,
player,201411090rav,oti,GoodZa00,qb_hits,0,,,,,
player,201411090rav,oti,GoodZa00,fumbles_rec,0,,,,,
player,201411090rav,oti,GoodZa00,fumbles_rec_yds,0,,,,,
player,201411090rav,oti,GoodZa00,fumbles_rec_td,0,,,,,
player,201411090rav,oti,GoodZa00,fumbles_forced,0,,,,,
player,201411090rav,oti,GrovQu99,def_int,0,,,,,
player,201411090rav,oti,GrovQu99,def_int_yds,0,,,,,
player,201411090rav,oti,GrovQu99,def_int_td,0,,,,,
player,201411090rav,oti,GrovQu99,def_int_long,0,,,,,
player,201411090rav,oti,GrovQu99,pass_defended,0,,,,,
player,201411090rav,oti,GrovQu99,sacks,0.0,,,,,
player,201411090rav,oti,GrovQu99,tackles_combined,1,,,,,
player,201411090rav,oti,GrovQu99,tackles_solo,1,,,,,
player,201411090rav,oti,GrovQu99,tackles_assists,0,,,,,
player,201411090rav,oti,GrovQu99,tackles_loss,0,,,,,
player,201411090rav,oti,GrovQu99,qb_hits,0,,,,,
player,201411090rav,oti,GrovQu99,fumbles_rec,0,,,,,
player,201411090rav,oti,GrovQu99,fumbles_rec_yds,0,,,,,
player,201411090rav,oti,GrovQu99,fumbles_rec_td,0,,,,,
player,201411090rav,oti,GrovQu99,fumbles_forced,0,,,,,
player,201411090rav,oti,SensCo00,def_int,0,,,,,
player,201411090rav,oti,SensCo00,def_int_yds,0,,,,,
player,201411090rav,oti,SensCo00,def_int_td,0,,,,,
player,201411090rav,oti,SensCo00,def_int_long,0,,,,,
player,201411090rav,oti,SensCo00,pass_defended,0,,,,,
player,201411090rav,oti,SensCo00,sacks,0.0,,,,,
player,201411090rav,oti,SensCo00,tackles_combined,1,,,,,
player,201411090rav,oti,SensCo00,tackles_solo,1,,,,,
player,201411090rav,oti,SensCo00,tackles_assists,0,,,,,
player,201411090rav,oti,SensCo00,tackles_loss,0,,,,,
player,201411090rav,oti,SensCo00,qb_hits,0,,,,,
player,201411090rav,oti,SensCo00,fumbles_rec,0,,,,,
player,201411090rav,oti,SensCo00,fumbles_rec_yds,0,,,,,
player,201411090rav,oti,SensCo00,fumbles_rec_td,0,,,,,
player,201411090rav,oti,SensCo00,fumbles_forced,0,,,,,
player,201411090rav,oti,StafDa00,def_int,0,,,,,
player,201411090rav,oti,StafDa00,def_int_yds,0,,,,,
player,201411090rav,oti,StafDa00,def_int_td,0,,,,,
player,201411090rav,oti,StafDa00,def_int_long,0,,,,,
player,201411090rav,oti,StafDa00,pass_defended,1,,,,,
player,201411090rav,oti,StafDa00,sacks,0.0,,,,,
player,201411090rav,oti,StafDa00,tackles_combined,0,,,,,
player,201411090rav,oti,StafDa00,tackles_solo,0,,,,,
player,201411090rav,oti,StafDa00,tackles_assists,0,,,,,
player,201411090rav,oti,StafDa00,tackles_loss,,,,,,
player,201411090rav,oti,StafDa00,qb_hits,,,,,,
player,201411090rav,oti,StafDa00,fumbles_rec,1,,,,,
player,201411090rav,oti,StafDa00,fumbles_rec_yds,0,,,,,
player,201411090rav,oti,StafDa00,fumbles_rec_td,0,,,,,
player,201411090rav,oti,StafDa00,fumbles_forced,0,,,,,
player,201411090rav,rav,GorrDa00,def_int,1,,,,,
player,201411090rav,rav,GorrDa00,def_int_yds,15,,,,,
player,201411090rav,rav,GorrDa00,def_int_td,0,,,,,
player,201411090rav,rav,GorrDa00,def_int_long,15,,,,,
player,201411090rav,rav,GorrDa00,pass_defended,1,,,,,
player,201411090rav,rav,GorrDa00,sacks,0.0,,,,,
player,201411090rav,rav,GorrDa00,tackles_combined,2,,,,,
player,201411090rav,rav,GorrDa00,tackles_solo,2,,,,,
player,201411090rav,rav,GorrDa00,tackles_assists,0,,,,,
player,201411090rav,rav,GorrDa00,tackles_loss,0,,,,,
player,201411090rav,rav,GorrDa00,qb_hits,0,,,,,
player,201411090rav,rav,GorrDa00,fumbles_rec,0,,,,,
player,201411090rav,rav,GorrDa00,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,GorrDa00,fumbles_rec_td,0,,,,,
player,201411090rav,rav,GorrDa00,fumbles_forced,0,,,,,
player,201411090rav,rav,DumeEl20,def_int,0,,,,,
player,201411090rav,rav,DumeEl20,def_int_yds,0,,,,,
player,201411090rav,rav,DumeEl20,def_int_td,0,,,,,
player,201411090rav,rav,DumeEl20,def_int_long,0,,,,,
player,201411090rav,rav,DumeEl20,pass_defended,0,,,,,
player,201411090rav,rav,DumeEl20,sacks,2.5,,,,,
player,201411090rav,rav,DumeEl20,tackles_combined,5,,,,,
player,201411090rav,rav,DumeEl20,tackles_solo,3,,,,,
player,201411090rav,rav,DumeEl20,tackles_assists,2,,,,,
player,201411090rav,rav,DumeEl20,tackles_loss,2,,,,,
player,201411090rav,rav,DumeEl20,qb_hits,3,,,,,
player,201411090rav,rav,DumeEl20,fumbles_rec,0,,,,,
player,201411090rav,rav,DumeEl20,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,DumeEl20,fumbles_rec_td,0,,,,,
player,201411090rav,rav,DumeEl20,fumbles_forced,0,,,,,
player,201411090rav,rav,SuggTe99,def_int,0,,,,,
player,201411090rav,rav,SuggTe99,def_int_yds,0,,,,,
player,201411090rav,rav,SuggTe99,def_int_td,0,,,,,
player,201411090rav,rav,SuggTe99,def_int_long,0,,,,,
player,201411090rav,rav,SuggTe99,pass_defended,0,,,,,
player,201411090rav,rav,SuggTe99,sacks,1.5,,,,,
player,201411090rav,rav,SuggTe99,tackles_combined,6,,,,,
player,201411090rav,rav,SuggTe99,tackles_solo,2,,,,,
player,201411090rav,rav,SuggTe99,tackles_assists,4,,,,,
player,201411090rav,rav,SuggTe99,tackles_loss,1,,,,,
player,201411090rav,rav,SuggTe99,qb_hits,2,,,,,
player,201411090rav,rav,SuggTe99,fumbles_rec,0,,,,,
player,201411090rav,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201411090rav,rav,SuggTe99,fumbles_forced,0,,,,,
player,201411090rav,rav,JernTi00,def_int,0,,,,,
player,201411090rav,rav,JernTi00,def_int_yds,0,,,,,
player,201411090rav,rav,JernTi00,def_int_td,0,,,,,
player,201411090rav,rav,JernTi00,def_int_long,0,,,,,
player,201411090rav,rav,JernTi00,pass_defended,0,,,,,
player,201411090rav,rav,JernTi00,sacks,1.0,,,,,
player,201411090rav,rav,JernTi00,tackles_combined,4,,,,,
player,201411090rav,rav,JernTi00,tackles_solo,1,,,,,
player,201411090rav,rav,JernTi00,tackles_assists,3,,,,,
player,201411090rav,rav,JernTi00,tackles_loss,1,,,,,
player,201411090rav,rav,JernTi00,qb_hits,1,,,,,
player,201411090rav,rav,JernTi00,fumbles_rec,0,,,,,
player,201411090rav,rav,JernTi00,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,JernTi00,fumbles_rec_td,0,,,,,
player,201411090rav,rav,JernTi00,fumbles_forced,0,,,,,
player,201411090rav,rav,MoslC.00,def_int,0,,,,,
player,201411090rav,rav,MoslC.00,def_int_yds,0,,,,,
player,201411090rav,rav,MoslC.00,def_int_td,0,,,,,
player,201411090rav,rav,MoslC.00,def_int_long,0,,,,,
player,201411090rav,rav,MoslC.00,pass_defended,1,,,,,
player,201411090rav,rav,MoslC.00,sacks,0.0,,,,,
player,201411090rav,rav,MoslC.00,tackles_combined,5,,,,,
player,201411090rav,rav,MoslC.00,tackles_solo,3,,,,,
player,201411090rav,rav,MoslC.00,tackles_assists,2,,,,,
player,201411090rav,rav,MoslC.00,tackles_loss,0,,,,,
player,201411090rav,rav,MoslC.00,qb_hits,0,,,,,
player,201411090rav,rav,MoslC.00,fumbles_rec,0,,,,,
player,201411090rav,rav,MoslC.00,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,MoslC.00,fumbles_rec_td,0,,,,,
player,201411090rav,rav,MoslC.00,fumbles_forced,0,,,,,
player,201411090rav,rav,SmitDa24,def_int,0,,,,,
player,201411090rav,rav,SmitDa24,def_int_yds,0,,,,,
player,201411090rav,rav,SmitDa24,def_int_td,0,,,,,
player,201411090rav,rav,SmitDa24,def_int_long,0,,,,,
player,201411090rav,rav,SmitDa24,pass_defended,1,,,,,
player,201411090rav,rav,SmitDa24,sacks,0.0,,,,,
player,201411090rav,rav,SmitDa24,tackles_combined,5,,,,,
player,201411090rav,rav,SmitDa24,tackles_solo,1,,,,,
player,201411090rav,rav,SmitDa24,tackles_assists,4,,,,,
player,201411090rav,rav,SmitDa24,tackles_loss,0,,,,,
player,201411090rav,rav,SmitDa24,qb_hits,1,,,,,
player,201411090rav,rav,SmitDa24,fumbles_rec,0,,,,,
player,201411090rav,rav,SmitDa24,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,SmitDa24,fumbles_rec_td,0,,,,,
player,201411090rav,rav,SmitDa24,fumbles_forced,0,,,,,
player,201411090rav,rav,WebbLa99,def_int,0,,,,,
player,201411090rav,rav,WebbLa99,def_int_yds,0,,,,,
player,201411090rav,rav,WebbLa99,def_int_td,0,,,,,
player,201411090rav,rav,WebbLa99,def_int_long,0,,,,,
player,201411090rav,rav,WebbLa99,pass_defended,0,,,,,
player,201411090rav,rav,WebbLa99,sacks,0.0,,,,,
player,201411090rav,rav,WebbLa99,tackles_combined,5,,,,,
player,201411090rav,rav,WebbLa99,tackles_solo,4,,,,,
player,201411090rav,rav,WebbLa99,tackles_assists,1,,,,,
player,201411090rav,rav,WebbLa99,tackles_loss,0,,,,,
player,201411090rav,rav,WebbLa99,qb_hits,0,,,,,
player,201411090rav,rav,WebbLa99,fumbles_rec,0,,,,,
player,201411090rav,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201411090rav,rav,WebbLa99,fumbles_forced,0,,,,,
player,201411090rav,rav,LeviAn00,def_int,0,,,,,
player,201411090rav,rav,LeviAn00,def_int_yds,0,,,,,
player,201411090rav,rav,LeviAn00,def_int_td,0,,,,,
player,201411090rav,rav,LeviAn00,def_int_long,0,,,,,
player,201411090rav,rav,LeviAn00,pass_defended,2,,,,,
player,201411090rav,rav,LeviAn00,sacks,0.0,,,,,
player,201411090rav,rav,LeviAn00,tackles_combined,4,,,,,
player,201411090rav,rav,LeviAn00,tackles_solo,2,,,,,
player,201411090rav,rav,LeviAn00,tackles_assists,2,,,,,
player,201411090rav,rav,LeviAn00,tackles_loss,0,,,,,
player,201411090rav,rav,LeviAn00,qb_hits,0,,,,,
player,201411090rav,rav,LeviAn00,fumbles_rec,0,,,,,
player,201411090rav,rav,LeviAn00,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,LeviAn00,fumbles_rec_td,0,,,,,
player,201411090rav,rav,LeviAn00,fumbles_forced,0,,,,,
player,201411090rav,rav,UpshCo00,def_int,0,,,,,
player,201411090rav,rav,UpshCo00,def_int_yds,0,,,,,
player,201411090rav,rav,UpshCo00,def_int_td,0,,,,,
player,201411090rav,rav,UpshCo00,def_int_long,0,,,,,
player,201411090rav,rav,UpshCo00,pass_defended,0,,,,,
player,201411090rav,rav,UpshCo00,sacks,0.0,,,,,
player,201411090rav,rav,UpshCo00,tackles_combined,4,,,,,
player,201411090rav,rav,UpshCo00,tackles_solo,1,,,,,
player,201411090rav,rav,UpshCo00,tackles_assists,3,,,,,
player,201411090rav,rav,UpshCo00,tackles_loss,0,,,,,
player,201411090rav,rav,UpshCo00,qb_hits,0,,,,,
player,201411090rav,rav,UpshCo00,fumbles_rec,0,,,,,
player,201411090rav,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201411090rav,rav,UpshCo00,fumbles_forced,0,,,,,
player,201411090rav,rav,HillWi01,def_int,0,,,,,
player,201411090rav,rav,HillWi01,def_int_yds,0,,,,,
player,201411090rav,rav,HillWi01,def_int_td,0,,,,,
player,201411090rav,rav,HillWi01,def_int_long,0,,,,,
player,201411090rav,rav,HillWi01,pass_defended,1,,,,,
player,201411090rav,rav,HillWi01,sacks,0.0,,,,,
player,201411090rav,rav,HillWi01,tackles_combined,3,,,,,
player,201411090rav,rav,HillWi01,tackles_solo,1,,,,,
player,201411090rav,rav,HillWi01,tackles_assists,2,,,,,
player,201411090rav,rav,HillWi01,tackles_loss,0,,,,,
player,201411090rav,rav,HillWi01,qb_hits,0,,,,,
player,201411090rav,rav,HillWi01,fumbles_rec,0,,,,,
player,201411090rav,rav,HillWi01,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,HillWi01,fumbles_rec_td,0,,,,,
player,201411090rav,rav,HillWi01,fumbles_forced,0,,,,,
player,201411090rav,rav,McClAl00,def_int,0,,,,,
player,201411090rav,rav,McClAl00,def_int_yds,0,,,,,
player,201411090rav,rav,McClAl00,def_int_td,0,,,,,
player,201411090rav,rav,McClAl00,def_int_long,0,,,,,
player,201411090rav,rav,McClAl00,pass_defended,0,,,,,
player,201411090rav,rav,McClAl00,sacks,0.0,,,,,
player,201411090rav,rav,McClAl00,tackles_combined,3,,,,,
player,201411090rav,rav,McClAl00,tackles_solo,2,,,,,
player,201411090rav,rav,McClAl00,tackles_assists,1,,,,,
player,201411090rav,rav,McClAl00,tackles_loss,0,,,,,
player,201411090rav,rav,McClAl00,qb_hits,0,,,,,
player,201411090rav,rav,McClAl00,fumbles_rec,0,,,,,
player,201411090rav,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201411090rav,rav,McClAl00,fumbles_forced,1,,,,,
player,201411090rav,rav,NgatHa20,def_int,0,,,,,
player,201411090rav,rav,NgatHa20,def_int_yds,0,,,,,
player,201411090rav,rav,NgatHa20,def_int_td,0,,,,,
player,201411090rav,rav,NgatHa20,def_int_long,0,,,,,
player,201411090rav,rav,NgatHa20,pass_defended,1,,,,,
player,201411090rav,rav,NgatHa20,sacks,0.0,,,,,
player,201411090rav,rav,NgatHa20,tackles_combined,3,,,,,
player,201411090rav,rav,NgatHa20,tackles_solo,2,,,,,
player,201411090rav,rav,NgatHa20,tackles_assists,1,,,,,
player,201411090rav,rav,NgatHa20,tackles_loss,0,,,,,
player,201411090rav,rav,NgatHa20,qb_hits,0,,,,,
player,201411090rav,rav,NgatHa20,fumbles_rec,0,,,,,
player,201411090rav,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201411090rav,rav,NgatHa20,fumbles_forced,1,,,,,
player,201411090rav,rav,WillBr02,def_int,0,,,,,
player,201411090rav,rav,WillBr02,def_int_yds,0,,,,,
player,201411090rav,rav,WillBr02,def_int_td,0,,,,,
player,201411090rav,rav,WillBr02,def_int_long,0,,,,,
player,201411090rav,rav,WillBr02,pass_defended,0,,,,,
player,201411090rav,rav,WillBr02,sacks,0.0,,,,,
player,201411090rav,rav,WillBr02,tackles_combined,3,,,,,
player,201411090rav,rav,WillBr02,tackles_solo,2,,,,,
player,201411090rav,rav,WillBr02,tackles_assists,1,,,,,
player,201411090rav,rav,WillBr02,tackles_loss,0,,,,,
player,201411090rav,rav,WillBr02,qb_hits,0,,,,,
player,201411090rav,rav,WillBr02,fumbles_rec,0,,,,,
player,201411090rav,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201411090rav,rav,WillBr02,fumbles_forced,0,,,,,
player,201411090rav,rav,ElamMa00,def_int,0,,,,,
player,201411090rav,rav,ElamMa00,def_int_yds,0,,,,,
