game,2014,4,20140928,201409280rav,car,"Carolina Panthers",10,rav,"Baltimore Ravens",38
player,201409280rav,car,DeCoTh99,pass_defended,1,,,,,
player,201409280rav,car,DeCoTh99,sacks,0.0,,,,,
player,201409280rav,car,DeCoTh99,tackles_combined,7,,,,,
player,201409280rav,car,DeCoTh99,tackles_solo,4,,,,,
player,201409280rav,car,DeCoTh99,tackles_assists,3,,,,,
player,201409280rav,car,DeCoTh99,tackles_loss,0,,,,,
player,201409280rav,car,DeCoTh99,qb_hits,0,,,,,
player,201409280rav,car,DeCoTh99,fumbles_rec,0,,,,,
player,201409280rav,car,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201409280rav,car,DeCoTh99,fumbles_rec_td,0,,,,,
player,201409280rav,car,DeCoTh99,fumbles_forced,0,,,,,
player,201409280rav,car,HarpRo21,def_int,0,,,,,
player,201409280rav,car,HarpRo21,def_int_yds,0,,,,,
player,201409280rav,car,HarpRo21,def_int_td,0,,,,,
player,201409280rav,car,HarpRo21,def_int_long,0,,,,,
player,201409280rav,car,HarpRo21,pass_defended,0,,,,,
player,201409280rav,car,HarpRo21,sacks,0.0,,,,,
player,201409280rav,car,HarpRo21,tackles_combined,7,,,,,
player,201409280rav,car,HarpRo21,tackles_solo,2,,,,,
player,201409280rav,car,HarpRo21,tackles_assists,5,,,,,
player,201409280rav,car,HarpRo21,tackles_loss,0,,,,,
player,201409280rav,car,HarpRo21,qb_hits,0,,,,,
player,201409280rav,car,HarpRo21,fumbles_rec,0,,,,,
player,201409280rav,car,HarpRo21,fumbles_rec_yds,0,,,,,
player,201409280rav,car,HarpRo21,fumbles_rec_td,0,,,,,
player,201409280rav,car,HarpRo21,fumbles_forced,0,,,,,
player,201409280rav,car,KleiAJ00,def_int,0,,,,,
player,201409280rav,car,KleiAJ00,def_int_yds,0,,,,,
player,201409280rav,car,KleiAJ00,def_int_td,0,,,,,
player,201409280rav,car,KleiAJ00,def_int_long,0,,,,,
player,201409280rav,car,KleiAJ00,pass_defended,0,,,,,
player,201409280rav,car,KleiAJ00,sacks,0.0,,,,,
player,201409280rav,car,KleiAJ00,tackles_combined,7,,,,,
player,201409280rav,car,KleiAJ00,tackles_solo,4,,,,,
player,201409280rav,car,KleiAJ00,tackles_assists,3,,,,,
player,201409280rav,car,KleiAJ00,tackles_loss,0,,,,,
player,201409280rav,car,KleiAJ00,qb_hits,0,,,,,
player,201409280rav,car,KleiAJ00,fumbles_rec,0,,,,,
player,201409280rav,car,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201409280rav,car,KleiAJ00,fumbles_rec_td,0,,,,,
player,201409280rav,car,KleiAJ00,fumbles_forced,0,,,,,
player,201409280rav,car,NormJo01,def_int,0,,,,,
player,201409280rav,car,NormJo01,def_int_yds,0,,,,,
player,201409280rav,car,NormJo01,def_int_td,0,,,,,
player,201409280rav,car,NormJo01,def_int_long,0,,,,,
player,201409280rav,car,NormJo01,pass_defended,0,,,,,
player,201409280rav,car,NormJo01,sacks,0.0,,,,,
player,201409280rav,car,NormJo01,tackles_combined,6,,,,,
player,201409280rav,car,NormJo01,tackles_solo,3,,,,,
player,201409280rav,car,NormJo01,tackles_assists,3,,,,,
player,201409280rav,car,NormJo01,tackles_loss,0,,,,,
player,201409280rav,car,NormJo01,qb_hits,0,,,,,
player,201409280rav,car,NormJo01,fumbles_rec,0,,,,,
player,201409280rav,car,NormJo01,fumbles_rec_yds,0,,,,,
player,201409280rav,car,NormJo01,fumbles_rec_td,0,,,,,
player,201409280rav,car,NormJo01,fumbles_forced,0,,,,,
player,201409280rav,car,ShorKa00,def_int,0,,,,,
player,201409280rav,car,ShorKa00,def_int_yds,0,,,,,
player,201409280rav,car,ShorKa00,def_int_td,0,,,,,
player,201409280rav,car,ShorKa00,def_int_long,0,,,,,
player,201409280rav,car,ShorKa00,pass_defended,0,,,,,
player,201409280rav,car,ShorKa00,sacks,0.0,,,,,
player,201409280rav,car,ShorKa00,tackles_combined,5,,,,,
player,201409280rav,car,ShorKa00,tackles_solo,3,,,,,
player,201409280rav,car,ShorKa00,tackles_assists,2,,,,,
player,201409280rav,car,ShorKa00,tackles_loss,0,,,,,
player,201409280rav,car,ShorKa00,qb_hits,0,,,,,
player,201409280rav,car,ShorKa00,fumbles_rec,0,,,,,
player,201409280rav,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201409280rav,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201409280rav,car,ShorKa00,fumbles_forced,0,,,,,
player,201409280rav,car,BlacCh21,def_int,0,,,,,
player,201409280rav,car,BlacCh21,def_int_yds,0,,,,,
player,201409280rav,car,BlacCh21,def_int_td,0,,,,,
player,201409280rav,car,BlacCh21,def_int_long,0,,,,,
player,201409280rav,car,BlacCh21,pass_defended,0,,,,,
player,201409280rav,car,BlacCh21,sacks,0.0,,,,,
player,201409280rav,car,BlacCh21,tackles_combined,4,,,,,
player,201409280rav,car,BlacCh21,tackles_solo,2,,,,,
player,201409280rav,car,BlacCh21,tackles_assists,2,,,,,
player,201409280rav,car,BlacCh21,tackles_loss,0,,,,,
player,201409280rav,car,BlacCh21,qb_hits,1,,,,,
player,201409280rav,car,BlacCh21,fumbles_rec,0,,,,,
player,201409280rav,car,BlacCh21,fumbles_rec_yds,0,,,,,
player,201409280rav,car,BlacCh21,fumbles_rec_td,0,,,,,
player,201409280rav,car,BlacCh21,fumbles_forced,0,,,,,
player,201409280rav,car,EdwaDw20,def_int,0,,,,,
player,201409280rav,car,EdwaDw20,def_int_yds,0,,,,,
player,201409280rav,car,EdwaDw20,def_int_td,0,,,,,
player,201409280rav,car,EdwaDw20,def_int_long,0,,,,,
player,201409280rav,car,EdwaDw20,pass_defended,0,,,,,
player,201409280rav,car,EdwaDw20,sacks,0.0,,,,,
player,201409280rav,car,EdwaDw20,tackles_combined,3,,,,,
player,201409280rav,car,EdwaDw20,tackles_solo,2,,,,,
player,201409280rav,car,EdwaDw20,tackles_assists,1,,,,,
player,201409280rav,car,EdwaDw20,tackles_loss,1,,,,,
player,201409280rav,car,EdwaDw20,qb_hits,0,,,,,
player,201409280rav,car,EdwaDw20,fumbles_rec,0,,,,,
player,201409280rav,car,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201409280rav,car,EdwaDw20,fumbles_rec_td,0,,,,,
player,201409280rav,car,EdwaDw20,fumbles_forced,0,,,,,
player,201409280rav,car,HortWe00,def_int,0,,,,,
player,201409280rav,car,HortWe00,def_int_yds,0,,,,,
player,201409280rav,car,HortWe00,def_int_td,0,,,,,
player,201409280rav,car,HortWe00,def_int_long,0,,,,,
player,201409280rav,car,HortWe00,pass_defended,1,,,,,
player,201409280rav,car,HortWe00,sacks,0.0,,,,,
player,201409280rav,car,HortWe00,tackles_combined,3,,,,,
player,201409280rav,car,HortWe00,tackles_solo,0,,,,,
player,201409280rav,car,HortWe00,tackles_assists,3,,,,,
player,201409280rav,car,HortWe00,tackles_loss,0,,,,,
player,201409280rav,car,HortWe00,qb_hits,0,,,,,
player,201409280rav,car,HortWe00,fumbles_rec,0,,,,,
player,201409280rav,car,HortWe00,fumbles_rec_yds,0,,,,,
player,201409280rav,car,HortWe00,fumbles_rec_td,0,,,,,
player,201409280rav,car,HortWe00,fumbles_forced,0,,,,,
player,201409280rav,car,WhitMe00,def_int,0,,,,,
player,201409280rav,car,WhitMe00,def_int_yds,0,,,,,
player,201409280rav,car,WhitMe00,def_int_td,0,,,,,
player,201409280rav,car,WhitMe00,def_int_long,0,,,,,
player,201409280rav,car,WhitMe00,pass_defended,0,,,,,
player,201409280rav,car,WhitMe00,sacks,0.0,,,,,
player,201409280rav,car,WhitMe00,tackles_combined,3,,,,,
player,201409280rav,car,WhitMe00,tackles_solo,2,,,,,
player,201409280rav,car,WhitMe00,tackles_assists,1,,,,,
player,201409280rav,car,WhitMe00,tackles_loss,0,,,,,
player,201409280rav,car,WhitMe00,qb_hits,0,,,,,
player,201409280rav,car,WhitMe00,fumbles_rec,0,,,,,
player,201409280rav,car,WhitMe00,fumbles_rec_yds,0,,,,,
player,201409280rav,car,WhitMe00,fumbles_rec_td,0,,,,,
player,201409280rav,car,WhitMe00,fumbles_forced,0,,,,,
player,201409280rav,car,CasoAn99,def_int,0,,,,,
player,201409280rav,car,CasoAn99,def_int_yds,0,,,,,
player,201409280rav,car,CasoAn99,def_int_td,0,,,,,
player,201409280rav,car,CasoAn99,def_int_long,0,,,,,
player,201409280rav,car,CasoAn99,pass_defended,0,,,,,
player,201409280rav,car,CasoAn99,sacks,0.0,,,,,
player,201409280rav,car,CasoAn99,tackles_combined,2,,,,,
player,201409280rav,car,CasoAn99,tackles_solo,1,,,,,
player,201409280rav,car,CasoAn99,tackles_assists,1,,,,,
player,201409280rav,car,CasoAn99,tackles_loss,0,,,,,
player,201409280rav,car,CasoAn99,qb_hits,0,,,,,
player,201409280rav,car,CasoAn99,fumbles_rec,0,,,,,
player,201409280rav,car,CasoAn99,fumbles_rec_yds,0,,,,,
player,201409280rav,car,CasoAn99,fumbles_rec_td,0,,,,,
player,201409280rav,car,CasoAn99,fumbles_forced,0,,,,,
player,201409280rav,car,ColeCo20,def_int,0,,,,,
player,201409280rav,car,ColeCo20,def_int_yds,0,,,,,
player,201409280rav,car,ColeCo20,def_int_td,0,,,,,
player,201409280rav,car,ColeCo20,def_int_long,0,,,,,
player,201409280rav,car,ColeCo20,pass_defended,0,,,,,
player,201409280rav,car,ColeCo20,sacks,0.0,,,,,
player,201409280rav,car,ColeCo20,tackles_combined,2,,,,,
player,201409280rav,car,ColeCo20,tackles_solo,1,,,,,
player,201409280rav,car,ColeCo20,tackles_assists,1,,,,,
player,201409280rav,car,ColeCo20,tackles_loss,1,,,,,
player,201409280rav,car,ColeCo20,qb_hits,0,,,,,
player,201409280rav,car,ColeCo20,fumbles_rec,0,,,,,
player,201409280rav,car,ColeCo20,fumbles_rec_yds,0,,,,,
player,201409280rav,car,ColeCo20,fumbles_rec_td,0,,,,,
player,201409280rav,car,ColeCo20,fumbles_forced,0,,,,,
player,201409280rav,car,LotuSt00,def_int,0,,,,,
player,201409280rav,car,LotuSt00,def_int_yds,0,,,,,
player,201409280rav,car,LotuSt00,def_int_td,0,,,,,
player,201409280rav,car,LotuSt00,def_int_long,0,,,,,
player,201409280rav,car,LotuSt00,pass_defended,0,,,,,
player,201409280rav,car,LotuSt00,sacks,0.0,,,,,
player,201409280rav,car,LotuSt00,tackles_combined,2,,,,,
player,201409280rav,car,LotuSt00,tackles_solo,0,,,,,
player,201409280rav,car,LotuSt00,tackles_assists,2,,,,,
player,201409280rav,car,LotuSt00,tackles_loss,0,,,,,
player,201409280rav,car,LotuSt00,qb_hits,0,,,,,
player,201409280rav,car,LotuSt00,fumbles_rec,0,,,,,
player,201409280rav,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201409280rav,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201409280rav,car,LotuSt00,fumbles_forced,0,,,,,
player,201409280rav,car,DickEd00,def_int,0,,,,,
player,201409280rav,car,DickEd00,def_int_yds,0,,,,,
player,201409280rav,car,DickEd00,def_int_td,0,,,,,
player,201409280rav,car,DickEd00,def_int_long,0,,,,,
player,201409280rav,car,DickEd00,pass_defended,0,,,,,
player,201409280rav,car,DickEd00,sacks,0.0,,,,,
player,201409280rav,car,DickEd00,tackles_combined,1,,,,,
player,201409280rav,car,DickEd00,tackles_solo,1,,,,,
player,201409280rav,car,DickEd00,tackles_assists,0,,,,,
player,201409280rav,car,DickEd00,tackles_loss,0,,,,,
player,201409280rav,car,DickEd00,qb_hits,0,,,,,
player,201409280rav,car,DickEd00,fumbles_rec,0,,,,,
player,201409280rav,car,DickEd00,fumbles_rec_yds,0,,,,,
player,201409280rav,car,DickEd00,fumbles_rec_td,0,,,,,
player,201409280rav,car,DickEd00,fumbles_forced,0,,,,,
player,201409280rav,car,EalyKo00,def_int,0,,,,,
player,201409280rav,car,EalyKo00,def_int_yds,0,,,,,
player,201409280rav,car,EalyKo00,def_int_td,0,,,,,
player,201409280rav,car,EalyKo00,def_int_long,0,,,,,
player,201409280rav,car,EalyKo00,pass_defended,0,,,,,
player,201409280rav,car,EalyKo00,sacks,0.0,,,,,
player,201409280rav,car,EalyKo00,tackles_combined,1,,,,,
player,201409280rav,car,EalyKo00,tackles_solo,0,,,,,
player,201409280rav,car,EalyKo00,tackles_assists,1,,,,,
player,201409280rav,car,EalyKo00,tackles_loss,0,,,,,
player,201409280rav,car,EalyKo00,qb_hits,0,,,,,
player,201409280rav,car,EalyKo00,fumbles_rec,0,,,,,
player,201409280rav,car,EalyKo00,fumbles_rec_yds,0,,,,,
player,201409280rav,car,EalyKo00,fumbles_rec_td,0,,,,,
player,201409280rav,car,EalyKo00,fumbles_forced,0,,,,,
player,201409280rav,car,BenwBe00,def_int,0,,,,,
player,201409280rav,car,BenwBe00,def_int_yds,0,,,,,
player,201409280rav,car,BenwBe00,def_int_td,0,,,,,
player,201409280rav,car,BenwBe00,def_int_long,0,,,,,
player,201409280rav,car,BenwBe00,pass_defended,0,,,,,
player,201409280rav,car,BenwBe00,sacks,0.0,,,,,
player,201409280rav,car,BenwBe00,tackles_combined,0,,,,,
player,201409280rav,car,BenwBe00,tackles_solo,0,,,,,
player,201409280rav,car,BenwBe00,tackles_assists,0,,,,,
player,201409280rav,car,BenwBe00,tackles_loss,0,,,,,
player,201409280rav,car,BenwBe00,qb_hits,1,,,,,
player,201409280rav,car,BenwBe00,fumbles_rec,0,,,,,
player,201409280rav,car,BenwBe00,fumbles_rec_yds,0,,,,,
player,201409280rav,car,BenwBe00,fumbles_rec_td,0,,,,,
player,201409280rav,car,BenwBe00,fumbles_forced,0,,,,,
player,201409280rav,car,JacoBe00,def_int,,,,,,
player,201409280rav,car,JacoBe00,def_int_yds,,,,,,
player,201409280rav,car,JacoBe00,def_int_td,,,,,,
player,201409280rav,car,JacoBe00,def_int_long,,,,,,
player,201409280rav,car,JacoBe00,pass_defended,,,,,,
player,201409280rav,car,JacoBe00,sacks,0.0,,,,,
player,201409280rav,car,JacoBe00,tackles_combined,,,,,,
player,201409280rav,car,JacoBe00,tackles_solo,,,,,,
player,201409280rav,car,JacoBe00,tackles_assists,,,,,,
player,201409280rav,car,JacoBe00,tackles_loss,0,,,,,
player,201409280rav,car,JacoBe00,qb_hits,1,,,,,
player,201409280rav,car,JacoBe00,fumbles_rec,,,,,,
player,201409280rav,car,JacoBe00,fumbles_rec_yds,,,,,,
player,201409280rav,car,JacoBe00,fumbles_rec_td,,,,,,
player,201409280rav,car,JacoBe00,fumbles_forced,,,,,,
player,201409280rav,rav,DumeEl20,def_int,0,,,,,
player,201409280rav,rav,DumeEl20,def_int_yds,0,,,,,
player,201409280rav,rav,DumeEl20,def_int_td,0,,,,,
player,201409280rav,rav,DumeEl20,def_int_long,0,,,,,
player,201409280rav,rav,DumeEl20,pass_defended,0,,,,,
player,201409280rav,rav,DumeEl20,sacks,1.5,,,,,
player,201409280rav,rav,DumeEl20,tackles_combined,3,,,,,
player,201409280rav,rav,DumeEl20,tackles_solo,2,,,,,
player,201409280rav,rav,DumeEl20,tackles_assists,1,,,,,
player,201409280rav,rav,DumeEl20,tackles_loss,1,,,,,
player,201409280rav,rav,DumeEl20,qb_hits,3,,,,,
player,201409280rav,rav,DumeEl20,fumbles_rec,0,,,,,
player,201409280rav,rav,DumeEl20,fumbles_rec_yds,0,,,,,
player,201409280rav,rav,DumeEl20,fumbles_rec_td,0,,,,,
player,201409280rav,rav,DumeEl20,fumbles_forced,0,,,,,
player,201409280rav,rav,SuggTe99,def_int,0,,,,,
player,201409280rav,rav,SuggTe99,def_int_yds,0,,,,,
player,201409280rav,rav,SuggTe99,def_int_td,0,,,,,
player,201409280rav,rav,SuggTe99,def_int_long,0,,,,,
player,201409280rav,rav,SuggTe99,pass_defended,0,,,,,
player,201409280rav,rav,SuggTe99,sacks,0.5,,,,,
player,201409280rav,rav,SuggTe99,tackles_combined,2,,,,,
player,201409280rav,rav,SuggTe99,tackles_solo,0,,,,,
player,201409280rav,rav,SuggTe99,tackles_assists,2,,,,,
player,201409280rav,rav,SuggTe99,tackles_loss,0,,,,,
player,201409280rav,rav,SuggTe99,qb_hits,2,,,,,
player,201409280rav,rav,SuggTe99,fumbles_rec,0,,,,,
player,201409280rav,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201409280rav,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201409280rav,rav,SuggTe99,fumbles_forced,0,,,,,
player,201409280rav,rav,MoslC.00,def_int,0,,,,,
player,201409280rav,rav,MoslC.00,def_int_yds,0,,,,,
player,201409280rav,rav,MoslC.00,def_int_td,0,,,,,
player,201409280rav,rav,MoslC.00,def_int_long,0,,,,,
player,201409280rav,rav,MoslC.00,pass_defended,2,,,,,
player,201409280rav,rav,MoslC.00,sacks,0.0,,,,,
player,201409280rav,rav,MoslC.00,tackles_combined,11,,,,,
player,201409280rav,rav,MoslC.00,tackles_solo,7,,,,,
player,201409280rav,rav,MoslC.00,tackles_assists,4,,,,,
player,201409280rav,rav,MoslC.00,tackles_loss,1,,,,,
player,201409280rav,rav,MoslC.00,qb_hits,0,,,,,
player,201409280rav,rav,MoslC.00,fumbles_rec,0,,,,,
player,201409280rav,rav,MoslC.00,fumbles_rec_yds,0,,,,,
player,201409280rav,rav,MoslC.00,fumbles_rec_td,0,,,,,
player,201409280rav,rav,MoslC.00,fumbles_forced,0,,,,,
player,201409280rav,rav,SmitDa24,def_int,0,,,,,
player,201409280rav,rav,SmitDa24,def_int_yds,0,,,,,
player,201409280rav,rav,SmitDa24,def_int_td,0,,,,,
player,201409280rav,rav,SmitDa24,def_int_long,0,,,,,
player,201409280rav,rav,SmitDa24,pass_defended,0,,,,,
player,201409280rav,rav,SmitDa24,sacks,0.0,,,,,
player,201409280rav,rav,SmitDa24,tackles_combined,7,,,,,
player,201409280rav,rav,SmitDa24,tackles_solo,3,,,,,
player,201409280rav,rav,SmitDa24,tackles_assists,4,,,,,
player,201409280rav,rav,SmitDa24,tackles_loss,0,,,,,
player,201409280rav,rav,SmitDa24,qb_hits,0,,,,,
player,201409280rav,rav,SmitDa24,fumbles_rec,0,,,,,
player,201409280rav,rav,SmitDa24,fumbles_rec_yds,0,,,,,
player,201409280rav,rav,SmitDa24,fumbles_rec_td,0,,,,,
player,201409280rav,rav,SmitDa24,fumbles_forced,0,,,,,
player,201409280rav,rav,StewDa00,def_int,0,,,,,
player,201409280rav,rav,StewDa00,def_int_yds,0,,,,,
player,201409280rav,rav,StewDa00,def_int_td,0,,,,,
player,201409280rav,rav,StewDa00,def_int_long,0,,,,,
player,201409280rav,rav,StewDa00,pass_defended,0,,,,,
player,201409280rav,rav,StewDa00,sacks,0.0,,,,,
player,201409280rav,rav,StewDa00,tackles_combined,5,,,,,
player,201409280rav,rav,StewDa00,tackles_solo,5,,,,,
player,201409280rav,rav,StewDa00,tackles_assists,0,,,,,
player,201409280rav,rav,StewDa00,tackles_loss,1,,,,,
player,201409280rav,rav,StewDa00,qb_hits,0,,,,,
player,201409280rav,rav,StewDa00,fumbles_rec,0,,,,,
player,201409280rav,rav,StewDa00,fumbles_rec_yds,0,,,,,
player,201409280rav,rav,StewDa00,fumbles_rec_td,0,,,,,
player,201409280rav,rav,StewDa00,fumbles_forced,0,,,,,
player,201409280rav,rav,CantCh21,def_int,0,,,,,
player,201409280rav,rav,CantCh21,def_int_yds,0,,,,,
player,201409280rav,rav,CantCh21,def_int_td,0,,,,,
player,201409280rav,rav,CantCh21,def_int_long,0,,,,,
player,201409280rav,rav,CantCh21,pass_defended,1,,,,,
player,201409280rav,rav,CantCh21,sacks,0.0,,,,,
player,201409280rav,rav,CantCh21,tackles_combined,4,,,,,
player,201409280rav,rav,CantCh21,tackles_solo,0,,,,,
player,201409280rav,rav,CantCh21,tackles_assists,4,,,,,
player,201409280rav,rav,CantCh21,tackles_loss,0,,,,,
player,201409280rav,rav,CantCh21,qb_hits,0,,,,,
player,201409280rav,rav,CantCh21,fumbles_rec,0,,,,,
player,201409280rav,rav,CantCh21,fumbles_rec_yds,0,,,,,
player,201409280rav,rav,CantCh21,fumbles_rec_td,0,,,,,
player,201409280rav,rav,CantCh21,fumbles_forced,0,,,,,
player,201409280rav,rav,JackAs00,def_int,0,,,,,
player,201409280rav,rav,JackAs00,def_int_yds,0,,,,,
player,201409280rav,rav,JackAs00,def_int_td,0,,,,,
player,201409280rav,rav,JackAs00,def_int_long,0,,,,,
player,201409280rav,rav,JackAs00,pass_defended,0,,,,,
player,201409280rav,rav,JackAs00,sacks,0.0,,,,,
player,201409280rav,rav,JackAs00,tackles_combined,4,,,,,
player,201409280rav,rav,JackAs00,tackles_solo,2,,,,,
player,201409280rav,rav,JackAs00,tackles_assists,2,,,,,
player,201409280rav,rav,JackAs00,tackles_loss,0,,,,,
player,201409280rav,rav,JackAs00,qb_hits,0,,,,,
player,201409280rav,rav,JackAs00,fumbles_rec,0,,,,,
player,201409280rav,rav,JackAs00,fumbles_rec_yds,0,,,,,
player,201409280rav,rav,JackAs00,fumbles_rec_td,0,,,,,
player,201409280rav,rav,JackAs00,fumbles_forced,0,,,,,
player,201409280rav,rav,UpshCo00,def_int,0,,,,,
player,201409280rav,rav,UpshCo00,def_int_yds,0,,,,,
player,201409280rav,rav,UpshCo00,def_int_td,0,,,,,
player,201409280rav,rav,UpshCo00,def_int_long,0,,,,,
player,201409280rav,rav,UpshCo00,pass_defended,0,,,,,
player,201409280rav,rav,UpshCo00,sacks,0.0,,,,,
player,201409280rav,rav,UpshCo00,tackles_combined,4,,,,,
player,201409280rav,rav,UpshCo00,tackles_solo,1,,,,,
player,201409280rav,rav,UpshCo00,tackles_assists,3,,,,,
player,201409280rav,rav,UpshCo00,tackles_loss,0,,,,,
player,201409280rav,rav,UpshCo00,qb_hits,0,,,,,
player,201409280rav,rav,UpshCo00,fumbles_rec,0,,,,,
player,201409280rav,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201409280rav,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201409280rav,rav,UpshCo00,fumbles_forced,0,,,,,
player,201409280rav,rav,NgatHa20,def_int,0,,,,,
player,201409280rav,rav,NgatHa20,def_int_yds,0,,,,,
player,201409280rav,rav,NgatHa20,def_int_td,0,,,,,
player,201409280rav,rav,NgatHa20,def_int_long,0,,,,,
player,201409280rav,rav,NgatHa20,pass_defended,1,,,,,
player,201409280rav,rav,NgatHa20,sacks,0.0,,,,,
player,201409280rav,rav,NgatHa20,tackles_combined,3,,,,,
player,201409280rav,rav,NgatHa20,tackles_solo,1,,,,,
player,201409280rav,rav,NgatHa20,tackles_assists,2,,,,,
player,201409280rav,rav,NgatHa20,tackles_loss,0,,,,,
player,201409280rav,rav,NgatHa20,qb_hits,0,,,,,
player,201409280rav,rav,NgatHa20,fumbles_rec,0,,,,,
player,201409280rav,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201409280rav,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201409280rav,rav,NgatHa20,fumbles_forced,0,,,,,
player,201409280rav,rav,SmitJi03,def_int,0,,,,,
player,201409280rav,rav,SmitJi03,def_int_yds,0,,,,,
player,201409280rav,rav,SmitJi03,def_int_td,0,,,,,
player,201409280rav,rav,SmitJi03,def_int_long,0,,,,,
player,201409280rav,rav,SmitJi03,pass_defended,1,,,,,
player,201409280rav,rav,SmitJi03,sacks,0.0,,,,,
player,201409280rav,rav,SmitJi03,tackles_combined,3,,,,,
player,201409280rav,rav,SmitJi03,tackles_solo,3,,,,,
player,201409280rav,rav,SmitJi03,tackles_assists,0,,,,,
player,201409280rav,rav,SmitJi03,tackles_loss,0,,,,,
player,201409280rav,rav,SmitJi03,qb_hits,0,,,,,
player,201409280rav,rav,SmitJi03,fumbles_rec,0,,,,,
player,201409280rav,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201409280rav,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201409280rav,rav,SmitJi03,fumbles_forced,0,,,,,
player,201409280rav,rav,TysoDe00,def_int,0,,,,,
player,201409280rav,rav,TysoDe00,def_int_yds,0,,,,,
player,201409280rav,rav,TysoDe00,def_int_td,0,,,,,
player,201409280rav,rav,TysoDe00,def_int_long,0,,,,,
player,201409280rav,rav,TysoDe00,pass_defended,0,,,,,
player,201409280rav,rav,TysoDe00,sacks,0.0,,,,,
player,201409280rav,rav,TysoDe00,tackles_combined,3,,,,,
player,201409280rav,rav,TysoDe00,tackles_solo,1,,,,,
player,201409280rav,rav,TysoDe00,tackles_assists,2,,,,,
player,201409280rav,rav,TysoDe00,tackles_loss,0,,,,,
player,201409280rav,rav,TysoDe00,qb_hits,0,,,,,
player,201409280rav,rav,TysoDe00,fumbles_rec,0,,,,,
player,201409280rav,rav,TysoDe00,fumbles_rec_yds,0,,,,,
player,201409280rav,rav,TysoDe00,fumbles_rec_td,0,,,,,
player,201409280rav,rav,TysoDe00,fumbles_forced,0,,,,,
player,201409280rav,rav,BrooTe00,def_int,0,,,,,
player,201409280rav,rav,BrooTe00,def_int_yds,0,,,,,
player,201409280rav,rav,BrooTe00,def_int_td,0,,,,,
player,201409280rav,rav,BrooTe00,def_int_long,0,,,,,
player,201409280rav,rav,BrooTe00,pass_defended,0,,,,,
player,201409280rav,rav,BrooTe00,sacks,0.0,,,,,
player,201409280rav,rav,BrooTe00,tackles_combined,2,,,,,
player,201409280rav,rav,BrooTe00,tackles_solo,2,,,,,
player,201409280rav,rav,BrooTe00,tackles_assists,0,,,,,
player,201409280rav,rav,BrooTe00,tackles_loss,0,,,,,
player,201409280rav,rav,BrooTe00,qb_hits,0,,,,,
player,201409280rav,rav,BrooTe00,fumbles_rec,0,,,,,
player,201409280rav,rav,BrooTe00,fumbles_rec_yds,0,,,,,
player,201409280rav,rav,BrooTe00,fumbles_rec_td,0,,,,,
player,201409280rav,rav,BrooTe00,fumbles_forced,0,,,,,
player,201409280rav,rav,ElamMa00,def_int,0,,,,,
player,201409280rav,rav,ElamMa00,def_int_yds,0,,,,,
player,201409280rav,rav,ElamMa00,def_int_td,0,,,,,
player,201409280rav,rav,ElamMa00,def_int_long,0,,,,,
player,201409280rav,rav,ElamMa00,pass_defended,0,,,,,
player,201409280rav,rav,ElamMa00,sacks,0.0,,,,,
player,201409280rav,rav,ElamMa00,tackles_combined,2,,,,,
player,201409280rav,rav,ElamMa00,tackles_solo,2,,,,,
player,201409280rav,rav,ElamMa00,tackles_assists,0,,,,,
player,201409280rav,rav,ElamMa00,tackles_loss,0,,,,,
player,201409280rav,rav,ElamMa00,qb_hits,0,,,,,
player,201409280rav,rav,ElamMa00,fumbles_rec,0,,,,,
player,201409280rav,rav,ElamMa00,fumbles_rec_yds,0,,,,,
player,201409280rav,rav,ElamMa00,fumbles_rec_td,0,,,,,
player,201409280rav,rav,ElamMa00,fumbles_forced,0,,,,,
player,201409280rav,rav,TrawBr00,def_int,0,,,,,
player,201409280rav,rav,TrawBr00,def_int_yds,0,,,,,
player,201409280rav,rav,TrawBr00,def_int_td,0,,,,,
player,201409280rav,rav,TrawBr00,def_int_long,0,,,,,
player,201409280rav,rav,TrawBr00,pass_defended,0,,,,,
player,201409280rav,rav,TrawBr00,sacks,0.0,,,,,
player,201409280rav,rav,TrawBr00,tackles_combined,2,,,,,
player,201409280rav,rav,TrawBr00,tackles_solo,2,,,,,
player,201409280rav,rav,TrawBr00,tackles_assists,0,,,,,
player,201409280rav,rav,TrawBr00,tackles_loss,0,,,,,
player,201409280rav,rav,TrawBr00,qb_hits,1,,,,,
player,201409280rav,rav,TrawBr00,fumbles_rec,0,,,,,
player,201409280rav,rav,TrawBr00,fumbles_rec_yds,0,,,,,
