game,2014,3,20140921,201409210sea,den,"Denver Broncos",20,sea,"Seattle Seahawks",26
player,201409210sea,sea,LockRi00,tackles_combined,1,,,,,
player,201409210sea,sea,LockRi00,tackles_solo,1,,,,,
player,201409210sea,sea,LockRi00,tackles_assists,0,,,,,
player,201409210sea,sea,LockRi00,tackles_loss,0,,,,,
player,201409210sea,sea,LockRi00,qb_hits,0,,,,,
player,201409210sea,sea,LockRi00,fumbles_rec,0,,,,,
player,201409210sea,sea,LockRi00,fumbles_rec_yds,0,,,,,
player,201409210sea,sea,LockRi00,fumbles_rec_td,0,,,,,
player,201409210sea,sea,LockRi00,fumbles_forced,0,,,,,
player,201409210sea,sea,MebaBr99,def_int,0,,,,,
player,201409210sea,sea,MebaBr99,def_int_yds,0,,,,,
player,201409210sea,sea,MebaBr99,def_int_td,0,,,,,
player,201409210sea,sea,MebaBr99,def_int_long,0,,,,,
player,201409210sea,sea,MebaBr99,pass_defended,0,,,,,
player,201409210sea,sea,MebaBr99,sacks,0.0,,,,,
player,201409210sea,sea,MebaBr99,tackles_combined,1,,,,,
player,201409210sea,sea,MebaBr99,tackles_solo,1,,,,,
player,201409210sea,sea,MebaBr99,tackles_assists,0,,,,,
player,201409210sea,sea,MebaBr99,tackles_loss,1,,,,,
player,201409210sea,sea,MebaBr99,qb_hits,0,,,,,
player,201409210sea,sea,MebaBr99,fumbles_rec,0,,,,,
player,201409210sea,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201409210sea,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201409210sea,sea,MebaBr99,fumbles_forced,0,,,,,
player,201409210sea,sea,PierKe00,def_int,0,,,,,
player,201409210sea,sea,PierKe00,def_int_yds,0,,,,,
player,201409210sea,sea,PierKe00,def_int_td,0,,,,,
player,201409210sea,sea,PierKe00,def_int_long,0,,,,,
player,201409210sea,sea,PierKe00,pass_defended,0,,,,,
player,201409210sea,sea,PierKe00,sacks,0.0,,,,,
player,201409210sea,sea,PierKe00,tackles_combined,1,,,,,
player,201409210sea,sea,PierKe00,tackles_solo,1,,,,,
player,201409210sea,sea,PierKe00,tackles_assists,0,,,,,
player,201409210sea,sea,PierKe00,tackles_loss,0,,,,,
player,201409210sea,sea,PierKe00,qb_hits,0,,,,,
player,201409210sea,sea,PierKe00,fumbles_rec,0,,,,,
player,201409210sea,sea,PierKe00,fumbles_rec_yds,0,,,,,
player,201409210sea,sea,PierKe00,fumbles_rec_td,0,,,,,
player,201409210sea,sea,PierKe00,fumbles_forced,0,,,,,
player,201409210sea,sea,SheaDe00,def_int,0,,,,,
player,201409210sea,sea,SheaDe00,def_int_yds,0,,,,,
player,201409210sea,sea,SheaDe00,def_int_td,0,,,,,
player,201409210sea,sea,SheaDe00,def_int_long,0,,,,,
player,201409210sea,sea,SheaDe00,pass_defended,0,,,,,
player,201409210sea,sea,SheaDe00,sacks,0.0,,,,,
player,201409210sea,sea,SheaDe00,tackles_combined,1,,,,,
player,201409210sea,sea,SheaDe00,tackles_solo,0,,,,,
player,201409210sea,sea,SheaDe00,tackles_assists,1,,,,,
player,201409210sea,sea,SheaDe00,tackles_loss,0,,,,,
player,201409210sea,sea,SheaDe00,qb_hits,0,,,,,
player,201409210sea,sea,SheaDe00,fumbles_rec,0,,,,,
player,201409210sea,sea,SheaDe00,fumbles_rec_yds,0,,,,,
player,201409210sea,sea,SheaDe00,fumbles_rec_td,0,,,,,
player,201409210sea,sea,SheaDe00,fumbles_forced,0,,,,,
player,201409210sea,sea,BennMi99,def_int,0,,,,,
player,201409210sea,sea,BennMi99,def_int_yds,0,,,,,
player,201409210sea,sea,BennMi99,def_int_td,0,,,,,
player,201409210sea,sea,BennMi99,def_int_long,0,,,,,
player,201409210sea,sea,BennMi99,pass_defended,0,,,,,
player,201409210sea,sea,BennMi99,sacks,0.0,,,,,
player,201409210sea,sea,BennMi99,tackles_combined,0,,,,,
player,201409210sea,sea,BennMi99,tackles_solo,0,,,,,
player,201409210sea,sea,BennMi99,tackles_assists,0,,,,,
player,201409210sea,sea,BennMi99,tackles_loss,0,,,,,
player,201409210sea,sea,BennMi99,qb_hits,2,,,,,
player,201409210sea,sea,BennMi99,fumbles_rec,0,,,,,
player,201409210sea,sea,BennMi99,fumbles_rec_yds,0,,,,,
player,201409210sea,sea,BennMi99,fumbles_rec_td,0,,,,,
player,201409210sea,sea,BennMi99,fumbles_forced,0,,,,,
player,201409210sea,sea,HillJo01,def_int,0,,,,,
player,201409210sea,sea,HillJo01,def_int_yds,0,,,,,
player,201409210sea,sea,HillJo01,def_int_td,0,,,,,
player,201409210sea,sea,HillJo01,def_int_long,0,,,,,
player,201409210sea,sea,HillJo01,pass_defended,1,,,,,
player,201409210sea,sea,HillJo01,sacks,0.0,,,,,
player,201409210sea,sea,HillJo01,tackles_combined,0,,,,,
player,201409210sea,sea,HillJo01,tackles_solo,0,,,,,
player,201409210sea,sea,HillJo01,tackles_assists,0,,,,,
player,201409210sea,sea,HillJo01,tackles_loss,0,,,,,
player,201409210sea,sea,HillJo01,qb_hits,1,,,,,
player,201409210sea,sea,HillJo01,fumbles_rec,0,,,,,
player,201409210sea,sea,HillJo01,fumbles_rec_yds,0,,,,,
player,201409210sea,sea,HillJo01,fumbles_rec_td,0,,,,,
player,201409210sea,sea,HillJo01,fumbles_forced,0,,,,,
player,201409210sea,sea,SchoOB99,def_int,0,,,,,
player,201409210sea,sea,SchoOB99,def_int_yds,0,,,,,
player,201409210sea,sea,SchoOB99,def_int_td,0,,,,,
player,201409210sea,sea,SchoOB99,def_int_long,0,,,,,
player,201409210sea,sea,SchoOB99,pass_defended,0,,,,,
player,201409210sea,sea,SchoOB99,sacks,0.0,,,,,
player,201409210sea,sea,SchoOB99,tackles_combined,0,,,,,
player,201409210sea,sea,SchoOB99,tackles_solo,0,,,,,
player,201409210sea,sea,SchoOB99,tackles_assists,0,,,,,
player,201409210sea,sea,SchoOB99,tackles_loss,0,,,,,
player,201409210sea,sea,SchoOB99,qb_hits,2,,,,,
player,201409210sea,sea,SchoOB99,fumbles_rec,0,,,,,
player,201409210sea,sea,SchoOB99,fumbles_rec_yds,0,,,,,
player,201409210sea,sea,SchoOB99,fumbles_rec_td,0,,,,,
player,201409210sea,sea,SchoOB99,fumbles_forced,0,,,,,
player,201409210sea,den,BursIs01,kick_ret,0,,,,,
player,201409210sea,den,BursIs01,kick_ret_yds,0,,,,,
player,201409210sea,den,BursIs01,kick_ret_yds_per_ret,,,,,,
player,201409210sea,den,BursIs01,kick_ret_td,0,,,,,
player,201409210sea,den,BursIs01,kick_ret_long,0,,,,,
player,201409210sea,den,BursIs01,punt_ret,2,,,,,
player,201409210sea,den,BursIs01,punt_ret_yds,15,,,,,
player,201409210sea,den,BursIs01,punt_ret_yds_per_ret,7.5,,,,,
player,201409210sea,den,BursIs01,punt_ret_td,0,,,,,
player,201409210sea,den,BursIs01,punt_ret_long,15,,,,,
player,201409210sea,den,SandEm00,kick_ret,1,,,,,
player,201409210sea,den,SandEm00,kick_ret_yds,22,,,,,
player,201409210sea,den,SandEm00,kick_ret_yds_per_ret,22.0,,,,,
player,201409210sea,den,SandEm00,kick_ret_td,0,,,,,
player,201409210sea,den,SandEm00,kick_ret_long,22,,,,,
player,201409210sea,den,SandEm00,punt_ret,0,,,,,
player,201409210sea,den,SandEm00,punt_ret_yds,0,,,,,
player,201409210sea,den,SandEm00,punt_ret_yds_per_ret,,,,,,
player,201409210sea,den,SandEm00,punt_ret_td,0,,,,,
player,201409210sea,den,SandEm00,punt_ret_long,0,,,,,
player,201409210sea,sea,WaltBr00,kick_ret,0,,,,,
player,201409210sea,sea,WaltBr00,kick_ret_yds,0,,,,,
player,201409210sea,sea,WaltBr00,kick_ret_yds_per_ret,,,,,,
player,201409210sea,sea,WaltBr00,kick_ret_td,0,,,,,
player,201409210sea,sea,WaltBr00,kick_ret_long,0,,,,,
player,201409210sea,sea,WaltBr00,punt_ret,5,,,,,
player,201409210sea,sea,WaltBr00,punt_ret_yds,36,,,,,
player,201409210sea,sea,WaltBr00,punt_ret_yds_per_ret,7.2,,,,,
player,201409210sea,sea,WaltBr00,punt_ret_td,0,,,,,
player,201409210sea,sea,WaltBr00,punt_ret_long,11,,,,,
player,201409210sea,sea,HarvPe00,kick_ret,1,,,,,
player,201409210sea,sea,HarvPe00,kick_ret_yds,13,,,,,
player,201409210sea,sea,HarvPe00,kick_ret_yds_per_ret,13.0,,,,,
player,201409210sea,sea,HarvPe00,kick_ret_td,0,,,,,
player,201409210sea,sea,HarvPe00,kick_ret_long,13,,,,,
player,201409210sea,sea,HarvPe00,punt_ret,0,,,,,
player,201409210sea,sea,HarvPe00,punt_ret_yds,0,,,,,
player,201409210sea,sea,HarvPe00,punt_ret_yds_per_ret,,,,,,
player,201409210sea,sea,HarvPe00,punt_ret_td,0,,,,,
player,201409210sea,sea,HarvPe00,punt_ret_long,0,,,,,
player,201409210sea,den,McMaBr01,xpm,1,,,,,
player,201409210sea,den,McMaBr01,xpa,1,,,,,
player,201409210sea,den,McMaBr01,fgm,1,,,,,
player,201409210sea,den,McMaBr01,fga,1,,,,,
player,201409210sea,den,McMaBr01,punt,0,,,,,
player,201409210sea,den,McMaBr01,punt_yds,0,,,,,
player,201409210sea,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201409210sea,den,McMaBr01,punt_long,0,,,,,
player,201409210sea,den,ColqBr00,xpm,,,,,,
player,201409210sea,den,ColqBr00,xpa,,,,,,
player,201409210sea,den,ColqBr00,fgm,,,,,,
player,201409210sea,den,ColqBr00,fga,,,,,,
player,201409210sea,den,ColqBr00,punt,8,,,,,
player,201409210sea,den,ColqBr00,punt_yds,378,,,,,
player,201409210sea,den,ColqBr00,punt_yds_per_punt,47.3,,,,,
player,201409210sea,den,ColqBr00,punt_long,58,,,,,
player,201409210sea,sea,HausSt00,xpm,2,,,,,
player,201409210sea,sea,HausSt00,xpa,2,,,,,
player,201409210sea,sea,HausSt00,fgm,2,,,,,
player,201409210sea,sea,HausSt00,fga,3,,,,,
player,201409210sea,sea,HausSt00,punt,0,,,,,
player,201409210sea,sea,HausSt00,punt_yds,0,,,,,
player,201409210sea,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201409210sea,sea,HausSt00,punt_long,0,,,,,
player,201409210sea,sea,RyanJo21,xpm,,,,,,
player,201409210sea,sea,RyanJo21,xpa,,,,,,
player,201409210sea,sea,RyanJo21,fgm,,,,,,
player,201409210sea,sea,RyanJo21,fga,,,,,,
player,201409210sea,sea,RyanJo21,punt,6,,,,,
player,201409210sea,sea,RyanJo21,punt_yds,301,,,,,
player,201409210sea,sea,RyanJo21,punt_yds_per_punt,50.2,,,,,
player,201409210sea,sea,RyanJo21,punt_long,66,,,,,
player,201409210sea,sea,SweeJ.00,pos,G,,,,,
player,201409210sea,sea,SweeJ.00,offense,78,,,,,
player,201409210sea,sea,SweeJ.00,off_pct,100%,,,,,
player,201409210sea,sea,SweeJ.00,defense,0,,,,,
player,201409210sea,sea,SweeJ.00,def_pct,0%,,,,,
player,201409210sea,sea,SweeJ.00,special_teams,10,,,,,
player,201409210sea,sea,SweeJ.00,st_pct,31%,,,,,
player,201409210sea,sea,CarpJa00,pos,G,,,,,
player,201409210sea,sea,CarpJa00,offense,78,,,,,
player,201409210sea,sea,CarpJa00,off_pct,100%,,,,,
player,201409210sea,sea,CarpJa00,defense,0,,,,,
player,201409210sea,sea,CarpJa00,def_pct,0%,,,,,
player,201409210sea,sea,CarpJa00,special_teams,5,,,,,
player,201409210sea,sea,CarpJa00,st_pct,16%,,,,,
player,201409210sea,sea,BritJu00,pos,T,,,,,
player,201409210sea,sea,BritJu00,offense,78,,,,,
player,201409210sea,sea,BritJu00,off_pct,100%,,,,,
player,201409210sea,sea,BritJu00,defense,0,,,,,
player,201409210sea,sea,BritJu00,def_pct,0%,,,,,
player,201409210sea,sea,BritJu00,special_teams,5,,,,,
player,201409210sea,sea,BritJu00,st_pct,16%,,,,,
player,201409210sea,sea,UngeMa20,pos,C,,,,,
player,201409210sea,sea,UngeMa20,offense,78,,,,,
player,201409210sea,sea,UngeMa20,off_pct,100%,,,,,
player,201409210sea,sea,UngeMa20,defense,0,,,,,
player,201409210sea,sea,UngeMa20,def_pct,0%,,,,,
player,201409210sea,sea,UngeMa20,special_teams,1,,,,,
player,201409210sea,sea,UngeMa20,st_pct,3%,,,,,
player,201409210sea,sea,WilsRu00,pos,QB,,,,,
player,201409210sea,sea,WilsRu00,offense,78,,,,,
player,201409210sea,sea,WilsRu00,off_pct,100%,,,,,
player,201409210sea,sea,WilsRu00,defense,0,,,,,
player,201409210sea,sea,WilsRu00,def_pct,0%,,,,,
player,201409210sea,sea,WilsRu00,special_teams,0,,,,,
player,201409210sea,sea,WilsRu00,st_pct,0%,,,,,
player,201409210sea,sea,OkunRu20,pos,T,,,,,
player,201409210sea,sea,OkunRu20,offense,74,,,,,
player,201409210sea,sea,OkunRu20,off_pct,95%,,,,,
player,201409210sea,sea,OkunRu20,defense,0,,,,,
player,201409210sea,sea,OkunRu20,def_pct,0%,,,,,
player,201409210sea,sea,OkunRu20,special_teams,4,,,,,
player,201409210sea,sea,OkunRu20,st_pct,12%,,,,,
player,201409210sea,sea,MillZa01,pos,TE,,,,,
player,201409210sea,sea,MillZa01,offense,71,,,,,
player,201409210sea,sea,MillZa01,off_pct,91%,,,,,
player,201409210sea,sea,MillZa01,defense,0,,,,,
player,201409210sea,sea,MillZa01,def_pct,0%,,,,,
player,201409210sea,sea,MillZa01,special_teams,5,,,,,
player,201409210sea,sea,MillZa01,st_pct,16%,,,,,
player,201409210sea,sea,BaldDo00,pos,WR,,,,,
player,201409210sea,sea,BaldDo00,offense,68,,,,,
player,201409210sea,sea,BaldDo00,off_pct,87%,,,,,
player,201409210sea,sea,BaldDo00,defense,0,,,,,
player,201409210sea,sea,BaldDo00,def_pct,0%,,,,,
player,201409210sea,sea,BaldDo00,special_teams,13,,,,,
player,201409210sea,sea,BaldDo00,st_pct,41%,,,,,
player,201409210sea,sea,KearJe01,pos,WR,,,,,
player,201409210sea,sea,KearJe01,offense,63,,,,,
player,201409210sea,sea,KearJe01,off_pct,81%,,,,,
player,201409210sea,sea,KearJe01,defense,0,,,,,
player,201409210sea,sea,KearJe01,def_pct,0%,,,,,
player,201409210sea,sea,KearJe01,special_teams,16,,,,,
player,201409210sea,sea,KearJe01,st_pct,50%,,,,,
player,201409210sea,sea,LyncMa00,pos,RB,,,,,
player,201409210sea,sea,LyncMa00,offense,57,,,,,
player,201409210sea,sea,LyncMa00,off_pct,73%,,,,,
player,201409210sea,sea,LyncMa00,defense,0,,,,,
player,201409210sea,sea,LyncMa00,def_pct,0%,,,,,
player,201409210sea,sea,LyncMa00,special_teams,0,,,,,
player,201409210sea,sea,LyncMa00,st_pct,0%,,,,,
player,201409210sea,sea,HarvPe00,pos,WR,,,,,
player,201409210sea,sea,HarvPe00,offense,52,,,,,
player,201409210sea,sea,HarvPe00,off_pct,67%,,,,,
player,201409210sea,sea,HarvPe00,defense,0,,,,,
player,201409210sea,sea,HarvPe00,def_pct,0%,,,,,
player,201409210sea,sea,HarvPe00,special_teams,5,,,,,
player,201409210sea,sea,HarvPe00,st_pct,16%,,,,,
player,201409210sea,sea,WillLu00,pos,TE,,,,,
player,201409210sea,sea,WillLu00,offense,19,,,,,
player,201409210sea,sea,WillLu00,off_pct,24%,,,,,
player,201409210sea,sea,WillLu00,defense,0,,,,,
player,201409210sea,sea,WillLu00,def_pct,0%,,,,,
player,201409210sea,sea,WillLu00,special_teams,18,,,,,
player,201409210sea,sea,WillLu00,st_pct,56%,,,,,
player,201409210sea,sea,ColeDe00,pos,FB,,,,,
player,201409210sea,sea,ColeDe00,offense,14,,,,,
player,201409210sea,sea,ColeDe00,off_pct,18%,,,,,
player,201409210sea,sea,ColeDe00,defense,0,,,,,
player,201409210sea,sea,ColeDe00,def_pct,0%,,,,,
player,201409210sea,sea,ColeDe00,special_teams,24,,,,,
player,201409210sea,sea,ColeDe00,st_pct,75%,,,,,
player,201409210sea,sea,WaltBr00,pos,WR,,,,,
player,201409210sea,sea,WaltBr00,offense,14,,,,,
player,201409210sea,sea,WaltBr00,off_pct,18%,,,,,
player,201409210sea,sea,WaltBr00,defense,0,,,,,
player,201409210sea,sea,WaltBr00,def_pct,0%,,,,,
player,201409210sea,sea,WaltBr00,special_teams,11,,,,,
player,201409210sea,sea,WaltBr00,st_pct,34%,,,,,
player,201409210sea,sea,TurbRo00,pos,RB,,,,,
player,201409210sea,sea,TurbRo00,offense,14,,,,,
player,201409210sea,sea,TurbRo00,off_pct,18%,,,,,
player,201409210sea,sea,TurbRo00,defense,0,,,,,
player,201409210sea,sea,TurbRo00,def_pct,0%,,,,,
player,201409210sea,sea,TurbRo00,special_teams,0,,,,,
player,201409210sea,sea,TurbRo00,st_pct,0%,,,,,
player,201409210sea,sea,RichPa01,pos,WR,,,,,
player,201409210sea,sea,RichPa01,offense,10,,,,,
player,201409210sea,sea,RichPa01,off_pct,13%,,,,,
player,201409210sea,sea,RichPa01,defense,0,,,,,
player,201409210sea,sea,RichPa01,def_pct,0%,,,,,
player,201409210sea,sea,RichPa01,special_teams,0,,,,,
player,201409210sea,sea,RichPa01,st_pct,0%,,,,,
player,201409210sea,sea,LockRi00,pos,WR,,,,,
player,201409210sea,sea,LockRi00,offense,8,,,,,
player,201409210sea,sea,LockRi00,off_pct,10%,,,,,
player,201409210sea,sea,LockRi00,defense,0,,,,,
player,201409210sea,sea,LockRi00,def_pct,0%,,,,,
player,201409210sea,sea,LockRi00,special_teams,9,,,,,
player,201409210sea,sea,LockRi00,st_pct,28%,,,,,
player,201409210sea,sea,BailAl01,pos,T,,,,,
player,201409210sea,sea,BailAl01,offense,4,,,,,
player,201409210sea,sea,BailAl01,off_pct,5%,,,,,
player,201409210sea,sea,BailAl01,defense,0,,,,,
player,201409210sea,sea,BailAl01,def_pct,0%,,,,,
player,201409210sea,sea,BailAl01,special_teams,5,,,,,
player,201409210sea,sea,BailAl01,st_pct,16%,,,,,
player,201409210sea,sea,ChanKa99,pos,SS,,,,,
player,201409210sea,sea,ChanKa99,offense,0,,,,,
player,201409210sea,sea,ChanKa99,off_pct,0%,,,,,
player,201409210sea,sea,ChanKa99,defense,72,,,,,
player,201409210sea,sea,ChanKa99,def_pct,100%,,,,,
player,201409210sea,sea,ChanKa99,special_teams,7,,,,,
player,201409210sea,sea,ChanKa99,st_pct,22%,,,,,
player,201409210sea,sea,SherRi00,pos,CB,,,,,
player,201409210sea,sea,SherRi00,offense,0,,,,,
player,201409210sea,sea,SherRi00,off_pct,0%,,,,,
player,201409210sea,sea,SherRi00,defense,72,,,,,
player,201409210sea,sea,SherRi00,def_pct,100%,,,,,
player,201409210sea,sea,SherRi00,special_teams,7,,,,,
player,201409210sea,sea,SherRi00,st_pct,22%,,,,,
player,201409210sea,sea,MaxwBy00,pos,CB,,,,,
player,201409210sea,sea,MaxwBy00,offense,0,,,,,
player,201409210sea,sea,MaxwBy00,off_pct,0%,,,,,
player,201409210sea,sea,MaxwBy00,defense,72,,,,,
player,201409210sea,sea,MaxwBy00,def_pct,100%,,,,,
player,201409210sea,sea,MaxwBy00,special_teams,6,,,,,
player,201409210sea,sea,MaxwBy00,st_pct,19%,,,,,
player,201409210sea,sea,WrigK.00,pos,LB,,,,,
player,201409210sea,sea,WrigK.00,offense,0,,,,,
player,201409210sea,sea,WrigK.00,off_pct,0%,,,,,
player,201409210sea,sea,WrigK.00,defense,70,,,,,
player,201409210sea,sea,WrigK.00,def_pct,97%,,,,,
player,201409210sea,sea,WrigK.00,special_teams,6,,,,,
player,201409210sea,sea,WrigK.00,st_pct,19%,,,,,
player,201409210sea,sea,WagnBo00,pos,LB,,,,,
player,201409210sea,sea,WagnBo00,offense,0,,,,,
player,201409210sea,sea,WagnBo00,off_pct,0%,,,,,
player,201409210sea,sea,WagnBo00,defense,70,,,,,
player,201409210sea,sea,WagnBo00,def_pct,97%,,,,,
player,201409210sea,sea,WagnBo00,special_teams,2,,,,,
player,201409210sea,sea,WagnBo00,st_pct,6%,,,,,
player,201409210sea,sea,ThomEa99,pos,FS,,,,,
player,201409210sea,sea,ThomEa99,offense,0,,,,,
player,201409210sea,sea,ThomEa99,off_pct,0%,,,,,
player,201409210sea,sea,ThomEa99,defense,67,,,,,
player,201409210sea,sea,ThomEa99,def_pct,93%,,,,,
player,201409210sea,sea,ThomEa99,special_teams,4,,,,,
player,201409210sea,sea,ThomEa99,st_pct,12%,,,,,
player,201409210sea,sea,BennMi99,pos,DE,,,,,
player,201409210sea,sea,BennMi99,offense,0,,,,,
player,201409210sea,sea,BennMi99,off_pct,0%,,,,,
player,201409210sea,sea,BennMi99,defense,56,,,,,
player,201409210sea,sea,BennMi99,def_pct,78%,,,,,
player,201409210sea,sea,BennMi99,special_teams,2,,,,,
player,201409210sea,sea,BennMi99,st_pct,6%,,,,,
player,201409210sea,sea,AvriCl99,pos,DE,,,,,
player,201409210sea,sea,AvriCl99,offense,0,,,,,
player,201409210sea,sea,AvriCl99,off_pct,0%,,,,,
player,201409210sea,sea,AvriCl99,defense,55,,,,,
player,201409210sea,sea,AvriCl99,def_pct,76%,,,,,
player,201409210sea,sea,AvriCl99,special_teams,2,,,,,
player,201409210sea,sea,AvriCl99,st_pct,6%,,,,,
player,201409210sea,sea,BurlMa00,pos,CB,,,,,
player,201409210sea,sea,BurlMa00,offense,0,,,,,
player,201409210sea,sea,BurlMa00,off_pct,0%,,,,,
player,201409210sea,sea,BurlMa00,defense,42,,,,,
player,201409210sea,sea,BurlMa00,def_pct,58%,,,,,
player,201409210sea,sea,BurlMa00,special_teams,11,,,,,
player,201409210sea,sea,BurlMa00,st_pct,34%,,,,,
player,201409210sea,sea,SchoOB99,pos,DE,,,,,
player,201409210sea,sea,SchoOB99,offense,0,,,,,
player,201409210sea,sea,SchoOB99,off_pct,0%,,,,,
player,201409210sea,sea,SchoOB99,defense,41,,,,,
player,201409210sea,sea,SchoOB99,def_pct,57%,,,,,
player,201409210sea,sea,SchoOB99,special_teams,0,,,,,
player,201409210sea,sea,SchoOB99,st_pct,0%,,,,,
player,201409210sea,sea,WillKe98,pos,DT,,,,,
player,201409210sea,sea,WillKe98,offense,0,,,,,
player,201409210sea,sea,WillKe98,off_pct,0%,,,,,
player,201409210sea,sea,WillKe98,defense,38,,,,,
player,201409210sea,sea,WillKe98,def_pct,53%,,,,,
player,201409210sea,sea,WillKe98,special_teams,2,,,,,
player,201409210sea,sea,WillKe98,st_pct,6%,,,,,
player,201409210sea,sea,MebaBr99,pos,DT,,,,,
player,201409210sea,sea,MebaBr99,offense,0,,,,,
player,201409210sea,sea,MebaBr99,off_pct,0%,,,,,
player,201409210sea,sea,MebaBr99,defense,33,,,,,
player,201409210sea,sea,MebaBr99,def_pct,46%,,,,,
player,201409210sea,sea,MebaBr99,special_teams,0,,,,,
player,201409210sea,sea,MebaBr99,st_pct,0%,,,,,
player,201409210sea,sea,SmitMa02,pos,LB,,,,,
player,201409210sea,sea,SmitMa02,offense,0,,,,,
player,201409210sea,sea,SmitMa02,off_pct,0%,,,,,
player,201409210sea,sea,SmitMa02,defense,28,,,,,
player,201409210sea,sea,SmitMa02,def_pct,39%,,,,,
player,201409210sea,sea,SmitMa02,special_teams,18,,,,,
player,201409210sea,sea,SmitMa02,st_pct,56%,,,,,
player,201409210sea,sea,McDaTo20,pos,DT,,,,,
player,201409210sea,sea,McDaTo20,offense,0,,,,,
player,201409210sea,sea,McDaTo20,off_pct,0%,,,,,
player,201409210sea,sea,McDaTo20,defense,24,,,,,
player,201409210sea,sea,McDaTo20,def_pct,33%,,,,,
player,201409210sea,sea,McDaTo20,special_teams,2,,,,,
player,201409210sea,sea,McDaTo20,st_pct,6%,,,,,
player,201409210sea,sea,HillJo01,pos,DT,,,,,
player,201409210sea,sea,HillJo01,offense,0,,,,,
player,201409210sea,sea,HillJo01,off_pct,0%,,,,,
player,201409210sea,sea,HillJo01,defense,21,,,,,
player,201409210sea,sea,HillJo01,def_pct,29%,,,,,
player,201409210sea,sea,HillJo01,special_teams,0,,,,,
player,201409210sea,sea,HillJo01,st_pct,0%,,,,,
player,201409210sea,sea,MarsCa00,pos,DE,,,,,
player,201409210sea,sea,MarsCa00,offense,0,,,,,
player,201409210sea,sea,MarsCa00,off_pct,0%,,,,,
player,201409210sea,sea,MarsCa00,defense,20,,,,,
player,201409210sea,sea,MarsCa00,def_pct,28%,,,,,
player,201409210sea,sea,MarsCa00,special_teams,5,,,,,
player,201409210sea,sea,MarsCa00,st_pct,16%,,,,,
player,201409210sea,sea,ThomJo01,pos,CB,,,,,
player,201409210sea,sea,ThomJo01,offense,0,,,,,
player,201409210sea,sea,ThomJo01,off_pct,0%,,,,,
player,201409210sea,sea,ThomJo01,defense,6,,,,,
player,201409210sea,sea,ThomJo01,def_pct,8%,,,,,
player,201409210sea,sea,ThomJo01,special_teams,11,,,,,
player,201409210sea,sea,ThomJo01,st_pct,34%,,,,,
player,201409210sea,sea,JohnJe02,pos,SS,,,,,
player,201409210sea,sea,JohnJe02,offense,0,,,,,
player,201409210sea,sea,JohnJe02,off_pct,0%,,,,,
player,201409210sea,sea,JohnJe02,defense,5,,,,,
player,201409210sea,sea,JohnJe02,def_pct,7%,,,,,
player,201409210sea,sea,JohnJe02,special_teams,19,,,,,
player,201409210sea,sea,JohnJe02,st_pct,59%,,,,,
player,201409210sea,sea,CoylBr00,pos,LB,,,,,
player,201409210sea,sea,CoylBr00,offense,0,,,,,
player,201409210sea,sea,CoylBr00,off_pct,0%,,,,,
player,201409210sea,sea,CoylBr00,defense,0,,,,,
player,201409210sea,sea,CoylBr00,def_pct,0%,,,,,
player,201409210sea,sea,CoylBr00,special_teams,25,,,,,
player,201409210sea,sea,CoylBr00,st_pct,78%,,,,,
player,201409210sea,sea,SheaDe00,pos,FS,,,,,
player,201409210sea,sea,SheaDe00,offense,0,,,,,
player,201409210sea,sea,SheaDe00,off_pct,0%,,,,,
player,201409210sea,sea,SheaDe00,defense,0,,,,,
player,201409210sea,sea,SheaDe00,def_pct,0%,,,,,
player,201409210sea,sea,SheaDe00,special_teams,25,,,,,
player,201409210sea,sea,SheaDe00,st_pct,78%,,,,,
player,201409210sea,sea,MorgMi00,pos,LB,,,,,
player,201409210sea,sea,MorgMi00,offense,0,,,,,
player,201409210sea,sea,MorgMi00,off_pct,0%,,,,,
player,201409210sea,sea,MorgMi00,defense,0,,,,,
player,201409210sea,sea,MorgMi00,def_pct,0%,,,,,
player,201409210sea,sea,MorgMi00,special_teams,15,,,,,
player,201409210sea,sea,MorgMi00,st_pct,47%,,,,,
player,201409210sea,sea,RyanJo21,pos,P,,,,,
player,201409210sea,sea,RyanJo21,offense,0,,,,,
player,201409210sea,sea,RyanJo21,off_pct,0%,,,,,
player,201409210sea,sea,RyanJo21,defense,0,,,,,
player,201409210sea,sea,RyanJo21,def_pct,0%,,,,,
player,201409210sea,sea,RyanJo21,special_teams,12,,,,,
player,201409210sea,sea,RyanJo21,st_pct,38%,,,,,
player,201409210sea,sea,GresCl00,pos,LS,,,,,
player,201409210sea,sea,GresCl00,offense,0,,,,,
player,201409210sea,sea,GresCl00,off_pct,0%,,,,,
player,201409210sea,sea,GresCl00,defense,0,,,,,
player,201409210sea,sea,GresCl00,def_pct,0%,,,,,
player,201409210sea,sea,GresCl00,special_teams,11,,,,,
player,201409210sea,sea,GresCl00,st_pct,34%,,,,,
player,201409210sea,sea,HausSt00,pos,K,,,,,
player,201409210sea,sea,HausSt00,offense,0,,,,,
player,201409210sea,sea,HausSt00,off_pct,0%,,,,,
player,201409210sea,sea,HausSt00,defense,0,,,,,
