game,2014,13,20141130,201411300clt,was,"Washington Redskins",27,clt,"Indianapolis Colts",49
player,201411300clt,was,BeauSt00,def_int,0,,,,,
player,201411300clt,was,BeauSt00,def_int_yds,0,,,,,
player,201411300clt,was,BeauSt00,def_int_td,0,,,,,
player,201411300clt,was,BeauSt00,def_int_long,0,,,,,
player,201411300clt,was,BeauSt00,pass_defended,0,,,,,
player,201411300clt,was,BeauSt00,sacks,0.0,,,,,
player,201411300clt,was,BeauSt00,tackles_combined,3,,,,,
player,201411300clt,was,BeauSt00,tackles_solo,1,,,,,
player,201411300clt,was,BeauSt00,tackles_assists,2,,,,,
player,201411300clt,was,BeauSt00,tackles_loss,0,,,,,
player,201411300clt,was,BeauSt00,qb_hits,0,,,,,
player,201411300clt,was,BeauSt00,fumbles_rec,0,,,,,
player,201411300clt,was,BeauSt00,fumbles_rec_yds,0,,,,,
player,201411300clt,was,BeauSt00,fumbles_rec_td,0,,,,,
player,201411300clt,was,BeauSt00,fumbles_forced,0,,,,,
player,201411300clt,was,MurpTr00,def_int,0,,,,,
player,201411300clt,was,MurpTr00,def_int_yds,0,,,,,
player,201411300clt,was,MurpTr00,def_int_td,0,,,,,
player,201411300clt,was,MurpTr00,def_int_long,0,,,,,
player,201411300clt,was,MurpTr00,pass_defended,0,,,,,
player,201411300clt,was,MurpTr00,sacks,0.0,,,,,
player,201411300clt,was,MurpTr00,tackles_combined,3,,,,,
player,201411300clt,was,MurpTr00,tackles_solo,3,,,,,
player,201411300clt,was,MurpTr00,tackles_assists,0,,,,,
player,201411300clt,was,MurpTr00,tackles_loss,0,,,,,
player,201411300clt,was,MurpTr00,qb_hits,0,,,,,
player,201411300clt,was,MurpTr00,fumbles_rec,0,,,,,
player,201411300clt,was,MurpTr00,fumbles_rec_yds,0,,,,,
player,201411300clt,was,MurpTr00,fumbles_rec_td,0,,,,,
player,201411300clt,was,MurpTr00,fumbles_forced,0,,,,,
player,201411300clt,was,RobiKe01,def_int,0,,,,,
player,201411300clt,was,RobiKe01,def_int_yds,0,,,,,
player,201411300clt,was,RobiKe01,def_int_td,0,,,,,
player,201411300clt,was,RobiKe01,def_int_long,0,,,,,
player,201411300clt,was,RobiKe01,pass_defended,1,,,,,
player,201411300clt,was,RobiKe01,sacks,0.0,,,,,
player,201411300clt,was,RobiKe01,tackles_combined,3,,,,,
player,201411300clt,was,RobiKe01,tackles_solo,2,,,,,
player,201411300clt,was,RobiKe01,tackles_assists,1,,,,,
player,201411300clt,was,RobiKe01,tackles_loss,0,,,,,
player,201411300clt,was,RobiKe01,qb_hits,0,,,,,
player,201411300clt,was,RobiKe01,fumbles_rec,0,,,,,
player,201411300clt,was,RobiKe01,fumbles_rec_yds,0,,,,,
player,201411300clt,was,RobiKe01,fumbles_rec_td,0,,,,,
player,201411300clt,was,RobiKe01,fumbles_forced,0,,,,,
player,201411300clt,was,BrowEv99,def_int,0,,,,,
player,201411300clt,was,BrowEv99,def_int_yds,0,,,,,
player,201411300clt,was,BrowEv99,def_int_td,0,,,,,
player,201411300clt,was,BrowEv99,def_int_long,0,,,,,
player,201411300clt,was,BrowEv99,pass_defended,0,,,,,
player,201411300clt,was,BrowEv99,sacks,0.0,,,,,
player,201411300clt,was,BrowEv99,tackles_combined,2,,,,,
player,201411300clt,was,BrowEv99,tackles_solo,2,,,,,
player,201411300clt,was,BrowEv99,tackles_assists,0,,,,,
player,201411300clt,was,BrowEv99,tackles_loss,0,,,,,
player,201411300clt,was,BrowEv99,qb_hits,0,,,,,
player,201411300clt,was,BrowEv99,fumbles_rec,0,,,,,
player,201411300clt,was,BrowEv99,fumbles_rec_yds,0,,,,,
player,201411300clt,was,BrowEv99,fumbles_rec_td,0,,,,,
player,201411300clt,was,BrowEv99,fumbles_forced,0,,,,,
player,201411300clt,was,MinnCh00,def_int,0,,,,,
player,201411300clt,was,MinnCh00,def_int_yds,0,,,,,
player,201411300clt,was,MinnCh00,def_int_td,0,,,,,
player,201411300clt,was,MinnCh00,def_int_long,0,,,,,
player,201411300clt,was,MinnCh00,pass_defended,0,,,,,
player,201411300clt,was,MinnCh00,sacks,0.0,,,,,
player,201411300clt,was,MinnCh00,tackles_combined,2,,,,,
player,201411300clt,was,MinnCh00,tackles_solo,2,,,,,
player,201411300clt,was,MinnCh00,tackles_assists,0,,,,,
player,201411300clt,was,MinnCh00,tackles_loss,0,,,,,
player,201411300clt,was,MinnCh00,qb_hits,0,,,,,
player,201411300clt,was,MinnCh00,fumbles_rec,0,,,,,
player,201411300clt,was,MinnCh00,fumbles_rec_yds,0,,,,,
player,201411300clt,was,MinnCh00,fumbles_rec_td,0,,,,,
player,201411300clt,was,MinnCh00,fumbles_forced,0,,,,,
player,201411300clt,was,RobiTr02,def_int,0,,,,,
player,201411300clt,was,RobiTr02,def_int_yds,0,,,,,
player,201411300clt,was,RobiTr02,def_int_td,0,,,,,
player,201411300clt,was,RobiTr02,def_int_long,0,,,,,
player,201411300clt,was,RobiTr02,pass_defended,0,,,,,
player,201411300clt,was,RobiTr02,sacks,0.0,,,,,
player,201411300clt,was,RobiTr02,tackles_combined,2,,,,,
player,201411300clt,was,RobiTr02,tackles_solo,0,,,,,
player,201411300clt,was,RobiTr02,tackles_assists,2,,,,,
player,201411300clt,was,RobiTr02,tackles_loss,0,,,,,
player,201411300clt,was,RobiTr02,qb_hits,0,,,,,
player,201411300clt,was,RobiTr02,fumbles_rec,0,,,,,
player,201411300clt,was,RobiTr02,fumbles_rec_yds,0,,,,,
player,201411300clt,was,RobiTr02,fumbles_rec_td,0,,,,,
player,201411300clt,was,RobiTr02,fumbles_forced,0,,,,,
player,201411300clt,was,AmerDa00,def_int,0,,,,,
player,201411300clt,was,AmerDa00,def_int_yds,0,,,,,
player,201411300clt,was,AmerDa00,def_int_td,0,,,,,
player,201411300clt,was,AmerDa00,def_int_long,0,,,,,
player,201411300clt,was,AmerDa00,pass_defended,1,,,,,
player,201411300clt,was,AmerDa00,sacks,0.0,,,,,
player,201411300clt,was,AmerDa00,tackles_combined,1,,,,,
player,201411300clt,was,AmerDa00,tackles_solo,1,,,,,
player,201411300clt,was,AmerDa00,tackles_assists,0,,,,,
player,201411300clt,was,AmerDa00,tackles_loss,0,,,,,
player,201411300clt,was,AmerDa00,qb_hits,0,,,,,
player,201411300clt,was,AmerDa00,fumbles_rec,0,,,,,
player,201411300clt,was,AmerDa00,fumbles_rec_yds,0,,,,,
player,201411300clt,was,AmerDa00,fumbles_rec_td,0,,,,,
player,201411300clt,was,AmerDa00,fumbles_forced,0,,,,,
player,201411300clt,was,JenkJa01,def_int,0,,,,,
player,201411300clt,was,JenkJa01,def_int_yds,0,,,,,
player,201411300clt,was,JenkJa01,def_int_td,0,,,,,
player,201411300clt,was,JenkJa01,def_int_long,0,,,,,
player,201411300clt,was,JenkJa01,pass_defended,0,,,,,
player,201411300clt,was,JenkJa01,sacks,0.0,,,,,
player,201411300clt,was,JenkJa01,tackles_combined,1,,,,,
player,201411300clt,was,JenkJa01,tackles_solo,1,,,,,
player,201411300clt,was,JenkJa01,tackles_assists,0,,,,,
player,201411300clt,was,JenkJa01,tackles_loss,0,,,,,
player,201411300clt,was,JenkJa01,qb_hits,0,,,,,
player,201411300clt,was,JenkJa01,fumbles_rec,0,,,,,
player,201411300clt,was,JenkJa01,fumbles_rec_yds,0,,,,,
player,201411300clt,was,JenkJa01,fumbles_rec_td,0,,,,,
player,201411300clt,was,JenkJa01,fumbles_forced,0,,,,,
player,201411300clt,was,KearFr00,def_int,0,,,,,
player,201411300clt,was,KearFr00,def_int_yds,0,,,,,
player,201411300clt,was,KearFr00,def_int_td,0,,,,,
player,201411300clt,was,KearFr00,def_int_long,0,,,,,
player,201411300clt,was,KearFr00,pass_defended,0,,,,,
player,201411300clt,was,KearFr00,sacks,0.0,,,,,
player,201411300clt,was,KearFr00,tackles_combined,1,,,,,
player,201411300clt,was,KearFr00,tackles_solo,0,,,,,
player,201411300clt,was,KearFr00,tackles_assists,1,,,,,
player,201411300clt,was,KearFr00,tackles_loss,0,,,,,
player,201411300clt,was,KearFr00,qb_hits,0,,,,,
player,201411300clt,was,KearFr00,fumbles_rec,0,,,,,
player,201411300clt,was,KearFr00,fumbles_rec_yds,0,,,,,
player,201411300clt,was,KearFr00,fumbles_rec_td,0,,,,,
player,201411300clt,was,KearFr00,fumbles_forced,0,,,,,
player,201411300clt,was,MeriBr99,def_int,0,,,,,
player,201411300clt,was,MeriBr99,def_int_yds,0,,,,,
player,201411300clt,was,MeriBr99,def_int_td,0,,,,,
player,201411300clt,was,MeriBr99,def_int_long,0,,,,,
player,201411300clt,was,MeriBr99,pass_defended,0,,,,,
player,201411300clt,was,MeriBr99,sacks,0.0,,,,,
player,201411300clt,was,MeriBr99,tackles_combined,1,,,,,
player,201411300clt,was,MeriBr99,tackles_solo,1,,,,,
player,201411300clt,was,MeriBr99,tackles_assists,0,,,,,
player,201411300clt,was,MeriBr99,tackles_loss,0,,,,,
player,201411300clt,was,MeriBr99,qb_hits,0,,,,,
player,201411300clt,was,MeriBr99,fumbles_rec,0,,,,,
player,201411300clt,was,MeriBr99,fumbles_rec_yds,0,,,,,
player,201411300clt,was,MeriBr99,fumbles_rec_td,0,,,,,
player,201411300clt,was,MeriBr99,fumbles_forced,0,,,,,
player,201411300clt,was,PaulNi00,def_int,0,,,,,
player,201411300clt,was,PaulNi00,def_int_yds,0,,,,,
player,201411300clt,was,PaulNi00,def_int_td,0,,,,,
player,201411300clt,was,PaulNi00,def_int_long,0,,,,,
player,201411300clt,was,PaulNi00,pass_defended,0,,,,,
player,201411300clt,was,PaulNi00,sacks,0.0,,,,,
player,201411300clt,was,PaulNi00,tackles_combined,1,,,,,
player,201411300clt,was,PaulNi00,tackles_solo,1,,,,,
player,201411300clt,was,PaulNi00,tackles_assists,0,,,,,
player,201411300clt,was,PaulNi00,tackles_loss,0,,,,,
player,201411300clt,was,PaulNi00,qb_hits,0,,,,,
player,201411300clt,was,PaulNi00,fumbles_rec,0,,,,,
player,201411300clt,was,PaulNi00,fumbles_rec_yds,0,,,,,
player,201411300clt,was,PaulNi00,fumbles_rec_td,0,,,,,
player,201411300clt,was,PaulNi00,fumbles_forced,0,,,,,
player,201411300clt,was,ReddSi00,def_int,0,,,,,
player,201411300clt,was,ReddSi00,def_int_yds,0,,,,,
player,201411300clt,was,ReddSi00,def_int_td,0,,,,,
player,201411300clt,was,ReddSi00,def_int_long,0,,,,,
player,201411300clt,was,ReddSi00,pass_defended,0,,,,,
player,201411300clt,was,ReddSi00,sacks,0.0,,,,,
player,201411300clt,was,ReddSi00,tackles_combined,1,,,,,
player,201411300clt,was,ReddSi00,tackles_solo,1,,,,,
player,201411300clt,was,ReddSi00,tackles_assists,0,,,,,
player,201411300clt,was,ReddSi00,tackles_loss,0,,,,,
player,201411300clt,was,ReddSi00,qb_hits,0,,,,,
player,201411300clt,was,ReddSi00,fumbles_rec,0,,,,,
player,201411300clt,was,ReddSi00,fumbles_rec_yds,0,,,,,
player,201411300clt,was,ReddSi00,fumbles_rec_td,0,,,,,
player,201411300clt,was,ReddSi00,fumbles_forced,0,,,,,
player,201411300clt,was,RilePe00,def_int,0,,,,,
player,201411300clt,was,RilePe00,def_int_yds,0,,,,,
player,201411300clt,was,RilePe00,def_int_td,0,,,,,
player,201411300clt,was,RilePe00,def_int_long,0,,,,,
player,201411300clt,was,RilePe00,pass_defended,0,,,,,
player,201411300clt,was,RilePe00,sacks,0.0,,,,,
player,201411300clt,was,RilePe00,tackles_combined,1,,,,,
player,201411300clt,was,RilePe00,tackles_solo,1,,,,,
player,201411300clt,was,RilePe00,tackles_assists,0,,,,,
player,201411300clt,was,RilePe00,tackles_loss,0,,,,,
player,201411300clt,was,RilePe00,qb_hits,0,,,,,
player,201411300clt,was,RilePe00,fumbles_rec,0,,,,,
player,201411300clt,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201411300clt,was,RilePe00,fumbles_rec_td,0,,,,,
player,201411300clt,was,RilePe00,fumbles_forced,1,,,,,
player,201411300clt,was,YounDa01,def_int,0,,,,,
player,201411300clt,was,YounDa01,def_int_yds,0,,,,,
player,201411300clt,was,YounDa01,def_int_td,0,,,,,
player,201411300clt,was,YounDa01,def_int_long,0,,,,,
player,201411300clt,was,YounDa01,pass_defended,0,,,,,
player,201411300clt,was,YounDa01,sacks,0.0,,,,,
player,201411300clt,was,YounDa01,tackles_combined,1,,,,,
player,201411300clt,was,YounDa01,tackles_solo,1,,,,,
player,201411300clt,was,YounDa01,tackles_assists,0,,,,,
player,201411300clt,was,YounDa01,tackles_loss,0,,,,,
player,201411300clt,was,YounDa01,qb_hits,0,,,,,
player,201411300clt,was,YounDa01,fumbles_rec,0,,,,,
player,201411300clt,was,YounDa01,fumbles_rec_yds,0,,,,,
player,201411300clt,was,YounDa01,fumbles_rec_td,0,,,,,
player,201411300clt,was,YounDa01,fumbles_forced,0,,,,,
player,201411300clt,was,ChesCh21,def_int,0,,,,,
player,201411300clt,was,ChesCh21,def_int_yds,0,,,,,
player,201411300clt,was,ChesCh21,def_int_td,0,,,,,
player,201411300clt,was,ChesCh21,def_int_long,0,,,,,
player,201411300clt,was,ChesCh21,pass_defended,0,,,,,
player,201411300clt,was,ChesCh21,sacks,0.0,,,,,
player,201411300clt,was,ChesCh21,tackles_combined,0,,,,,
player,201411300clt,was,ChesCh21,tackles_solo,0,,,,,
player,201411300clt,was,ChesCh21,tackles_assists,0,,,,,
player,201411300clt,was,ChesCh21,tackles_loss,,,,,,
player,201411300clt,was,ChesCh21,qb_hits,,,,,,
player,201411300clt,was,ChesCh21,fumbles_rec,1,,,,,
player,201411300clt,was,ChesCh21,fumbles_rec_yds,0,,,,,
player,201411300clt,was,ChesCh21,fumbles_rec_td,0,,,,,
player,201411300clt,was,ChesCh21,fumbles_forced,0,,,,,
player,201411300clt,was,HatcJa20,def_int,0,,,,,
player,201411300clt,was,HatcJa20,def_int_yds,0,,,,,
player,201411300clt,was,HatcJa20,def_int_td,0,,,,,
player,201411300clt,was,HatcJa20,def_int_long,0,,,,,
player,201411300clt,was,HatcJa20,pass_defended,0,,,,,
player,201411300clt,was,HatcJa20,sacks,0.0,,,,,
player,201411300clt,was,HatcJa20,tackles_combined,0,,,,,
player,201411300clt,was,HatcJa20,tackles_solo,0,,,,,
player,201411300clt,was,HatcJa20,tackles_assists,0,,,,,
player,201411300clt,was,HatcJa20,tackles_loss,0,,,,,
player,201411300clt,was,HatcJa20,qb_hits,0,,,,,
player,201411300clt,was,HatcJa20,fumbles_rec,1,,,,,
player,201411300clt,was,HatcJa20,fumbles_rec_yds,0,,,,,
player,201411300clt,was,HatcJa20,fumbles_rec_td,0,,,,,
player,201411300clt,was,HatcJa20,fumbles_forced,0,,,,,
player,201411300clt,was,ThomPh00,def_int,,,,,,
player,201411300clt,was,ThomPh00,def_int_yds,,,,,,
player,201411300clt,was,ThomPh00,def_int_td,,,,,,
player,201411300clt,was,ThomPh00,def_int_long,,,,,,
player,201411300clt,was,ThomPh00,pass_defended,0,,,,,
player,201411300clt,was,ThomPh00,sacks,0.0,,,,,
player,201411300clt,was,ThomPh00,tackles_combined,5,,,,,
player,201411300clt,was,ThomPh00,tackles_solo,4,,,,,
player,201411300clt,was,ThomPh00,tackles_assists,1,,,,,
player,201411300clt,was,ThomPh00,tackles_loss,0,,,,,
player,201411300clt,was,ThomPh00,qb_hits,0,,,,,
player,201411300clt,was,ThomPh00,fumbles_rec,0,,,,,
player,201411300clt,was,ThomPh00,fumbles_rec_yds,,,,,,
player,201411300clt,was,ThomPh00,fumbles_rec_td,,,,,,
player,201411300clt,was,ThomPh00,fumbles_forced,0,,,,,
player,201411300clt,clt,WaldEr99,def_int,0,,,,,
player,201411300clt,clt,WaldEr99,def_int_yds,0,,,,,
player,201411300clt,clt,WaldEr99,def_int_td,0,,,,,
player,201411300clt,clt,WaldEr99,def_int_long,0,,,,,
player,201411300clt,clt,WaldEr99,pass_defended,0,,,,,
player,201411300clt,clt,WaldEr99,sacks,2.0,,,,,
player,201411300clt,clt,WaldEr99,tackles_combined,2,,,,,
player,201411300clt,clt,WaldEr99,tackles_solo,2,,,,,
player,201411300clt,clt,WaldEr99,tackles_assists,0,,,,,
player,201411300clt,clt,WaldEr99,tackles_loss,1,,,,,
player,201411300clt,clt,WaldEr99,qb_hits,3,,,,,
player,201411300clt,clt,WaldEr99,fumbles_rec,0,,,,,
player,201411300clt,clt,WaldEr99,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,WaldEr99,fumbles_rec_td,0,,,,,
player,201411300clt,clt,WaldEr99,fumbles_forced,1,,,,,
player,201411300clt,clt,NewsJo00,def_int,0,,,,,
player,201411300clt,clt,NewsJo00,def_int_yds,0,,,,,
player,201411300clt,clt,NewsJo00,def_int_td,0,,,,,
player,201411300clt,clt,NewsJo00,def_int_long,0,,,,,
player,201411300clt,clt,NewsJo00,pass_defended,0,,,,,
player,201411300clt,clt,NewsJo00,sacks,1.5,,,,,
player,201411300clt,clt,NewsJo00,tackles_combined,4,,,,,
player,201411300clt,clt,NewsJo00,tackles_solo,2,,,,,
player,201411300clt,clt,NewsJo00,tackles_assists,2,,,,,
player,201411300clt,clt,NewsJo00,tackles_loss,1,,,,,
player,201411300clt,clt,NewsJo00,qb_hits,2,,,,,
player,201411300clt,clt,NewsJo00,fumbles_rec,0,,,,,
player,201411300clt,clt,NewsJo00,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,NewsJo00,fumbles_rec_td,0,,,,,
player,201411300clt,clt,NewsJo00,fumbles_forced,1,,,,,
player,201411300clt,clt,FreeJe00,def_int,0,,,,,
player,201411300clt,clt,FreeJe00,def_int_yds,0,,,,,
player,201411300clt,clt,FreeJe00,def_int_td,0,,,,,
player,201411300clt,clt,FreeJe00,def_int_long,0,,,,,
player,201411300clt,clt,FreeJe00,pass_defended,1,,,,,
player,201411300clt,clt,FreeJe00,sacks,1.0,,,,,
player,201411300clt,clt,FreeJe00,tackles_combined,10,,,,,
player,201411300clt,clt,FreeJe00,tackles_solo,6,,,,,
player,201411300clt,clt,FreeJe00,tackles_assists,4,,,,,
player,201411300clt,clt,FreeJe00,tackles_loss,1,,,,,
player,201411300clt,clt,FreeJe00,qb_hits,1,,,,,
player,201411300clt,clt,FreeJe00,fumbles_rec,0,,,,,
player,201411300clt,clt,FreeJe00,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,FreeJe00,fumbles_rec_td,0,,,,,
player,201411300clt,clt,FreeJe00,fumbles_forced,0,,,,,
player,201411300clt,clt,ToleGr99,def_int,0,,,,,
player,201411300clt,clt,ToleGr99,def_int_yds,0,,,,,
player,201411300clt,clt,ToleGr99,def_int_td,0,,,,,
player,201411300clt,clt,ToleGr99,def_int_long,0,,,,,
player,201411300clt,clt,ToleGr99,pass_defended,0,,,,,
player,201411300clt,clt,ToleGr99,sacks,1.0,,,,,
player,201411300clt,clt,ToleGr99,tackles_combined,5,,,,,
player,201411300clt,clt,ToleGr99,tackles_solo,5,,,,,
player,201411300clt,clt,ToleGr99,tackles_assists,0,,,,,
player,201411300clt,clt,ToleGr99,tackles_loss,0,,,,,
player,201411300clt,clt,ToleGr99,qb_hits,0,,,,,
player,201411300clt,clt,ToleGr99,fumbles_rec,0,,,,,
player,201411300clt,clt,ToleGr99,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,ToleGr99,fumbles_rec_td,0,,,,,
player,201411300clt,clt,ToleGr99,fumbles_forced,1,,,,,
player,201411300clt,clt,JoneAr22,def_int,0,,,,,
player,201411300clt,clt,JoneAr22,def_int_yds,0,,,,,
player,201411300clt,clt,JoneAr22,def_int_td,0,,,,,
player,201411300clt,clt,JoneAr22,def_int_long,0,,,,,
player,201411300clt,clt,JoneAr22,pass_defended,0,,,,,
player,201411300clt,clt,JoneAr22,sacks,0.5,,,,,
player,201411300clt,clt,JoneAr22,tackles_combined,2,,,,,
player,201411300clt,clt,JoneAr22,tackles_solo,1,,,,,
player,201411300clt,clt,JoneAr22,tackles_assists,1,,,,,
player,201411300clt,clt,JoneAr22,tackles_loss,0,,,,,
player,201411300clt,clt,JoneAr22,qb_hits,1,,,,,
player,201411300clt,clt,JoneAr22,fumbles_rec,0,,,,,
player,201411300clt,clt,JoneAr22,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,JoneAr22,fumbles_rec_td,0,,,,,
player,201411300clt,clt,JoneAr22,fumbles_forced,0,,,,,
player,201411300clt,clt,AdamMi21,def_int,0,,,,,
player,201411300clt,clt,AdamMi21,def_int_yds,0,,,,,
player,201411300clt,clt,AdamMi21,def_int_td,0,,,,,
player,201411300clt,clt,AdamMi21,def_int_long,0,,,,,
player,201411300clt,clt,AdamMi21,pass_defended,1,,,,,
player,201411300clt,clt,AdamMi21,sacks,0.0,,,,,
player,201411300clt,clt,AdamMi21,tackles_combined,6,,,,,
player,201411300clt,clt,AdamMi21,tackles_solo,6,,,,,
player,201411300clt,clt,AdamMi21,tackles_assists,0,,,,,
player,201411300clt,clt,AdamMi21,tackles_loss,0,,,,,
player,201411300clt,clt,AdamMi21,qb_hits,0,,,,,
player,201411300clt,clt,AdamMi21,fumbles_rec,0,,,,,
player,201411300clt,clt,AdamMi21,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,AdamMi21,fumbles_rec_td,0,,,,,
player,201411300clt,clt,AdamMi21,fumbles_forced,0,,,,,
player,201411300clt,clt,ButlDa99,def_int,0,,,,,
player,201411300clt,clt,ButlDa99,def_int_yds,0,,,,,
player,201411300clt,clt,ButlDa99,def_int_td,0,,,,,
player,201411300clt,clt,ButlDa99,def_int_long,0,,,,,
player,201411300clt,clt,ButlDa99,pass_defended,1,,,,,
player,201411300clt,clt,ButlDa99,sacks,0.0,,,,,
player,201411300clt,clt,ButlDa99,tackles_combined,6,,,,,
player,201411300clt,clt,ButlDa99,tackles_solo,6,,,,,
player,201411300clt,clt,ButlDa99,tackles_assists,0,,,,,
player,201411300clt,clt,ButlDa99,tackles_loss,0,,,,,
player,201411300clt,clt,ButlDa99,qb_hits,0,,,,,
player,201411300clt,clt,ButlDa99,fumbles_rec,0,,,,,
player,201411300clt,clt,ButlDa99,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,ButlDa99,fumbles_rec_td,0,,,,,
player,201411300clt,clt,ButlDa99,fumbles_forced,0,,,,,
player,201411300clt,clt,JackDQ20,def_int,0,,,,,
player,201411300clt,clt,JackDQ20,def_int_yds,0,,,,,
player,201411300clt,clt,JackDQ20,def_int_td,0,,,,,
player,201411300clt,clt,JackDQ20,def_int_long,0,,,,,
player,201411300clt,clt,JackDQ20,pass_defended,1,,,,,
player,201411300clt,clt,JackDQ20,sacks,0.0,,,,,
player,201411300clt,clt,JackDQ20,tackles_combined,6,,,,,
player,201411300clt,clt,JackDQ20,tackles_solo,3,,,,,
player,201411300clt,clt,JackDQ20,tackles_assists,3,,,,,
player,201411300clt,clt,JackDQ20,tackles_loss,1,,,,,
player,201411300clt,clt,JackDQ20,qb_hits,0,,,,,
player,201411300clt,clt,JackDQ20,fumbles_rec,1,,,,,
player,201411300clt,clt,JackDQ20,fumbles_rec_yds,35,,,,,
player,201411300clt,clt,JackDQ20,fumbles_rec_td,1,,,,,
player,201411300clt,clt,JackDQ20,fumbles_forced,0,,,,,
player,201411300clt,clt,BrowSe00,def_int,0,,,,,
player,201411300clt,clt,BrowSe00,def_int_yds,0,,,,,
player,201411300clt,clt,BrowSe00,def_int_td,0,,,,,
player,201411300clt,clt,BrowSe00,def_int_long,0,,,,,
player,201411300clt,clt,BrowSe00,pass_defended,0,,,,,
player,201411300clt,clt,BrowSe00,sacks,0.0,,,,,
player,201411300clt,clt,BrowSe00,tackles_combined,4,,,,,
player,201411300clt,clt,BrowSe00,tackles_solo,3,,,,,
player,201411300clt,clt,BrowSe00,tackles_assists,1,,,,,
player,201411300clt,clt,BrowSe00,tackles_loss,0,,,,,
player,201411300clt,clt,BrowSe00,qb_hits,0,,,,,
player,201411300clt,clt,BrowSe00,fumbles_rec,0,,,,,
player,201411300clt,clt,BrowSe00,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,BrowSe00,fumbles_rec_td,0,,,,,
player,201411300clt,clt,BrowSe00,fumbles_forced,0,,,,,
player,201411300clt,clt,LandLa99,def_int,0,,,,,
player,201411300clt,clt,LandLa99,def_int_yds,0,,,,,
player,201411300clt,clt,LandLa99,def_int_td,0,,,,,
player,201411300clt,clt,LandLa99,def_int_long,0,,,,,
player,201411300clt,clt,LandLa99,pass_defended,0,,,,,
player,201411300clt,clt,LandLa99,sacks,0.0,,,,,
player,201411300clt,clt,LandLa99,tackles_combined,4,,,,,
player,201411300clt,clt,LandLa99,tackles_solo,2,,,,,
player,201411300clt,clt,LandLa99,tackles_assists,2,,,,,
player,201411300clt,clt,LandLa99,tackles_loss,1,,,,,
player,201411300clt,clt,LandLa99,qb_hits,1,,,,,
player,201411300clt,clt,LandLa99,fumbles_rec,0,,,,,
player,201411300clt,clt,LandLa99,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,LandLa99,fumbles_rec_td,0,,,,,
player,201411300clt,clt,LandLa99,fumbles_forced,0,,,,,
player,201411300clt,clt,ReddCo20,def_int,0,,,,,
player,201411300clt,clt,ReddCo20,def_int_yds,0,,,,,
player,201411300clt,clt,ReddCo20,def_int_td,0,,,,,
player,201411300clt,clt,ReddCo20,def_int_long,0,,,,,
player,201411300clt,clt,ReddCo20,pass_defended,1,,,,,
player,201411300clt,clt,ReddCo20,sacks,0.0,,,,,
player,201411300clt,clt,ReddCo20,tackles_combined,4,,,,,
player,201411300clt,clt,ReddCo20,tackles_solo,2,,,,,
player,201411300clt,clt,ReddCo20,tackles_assists,2,,,,,
player,201411300clt,clt,ReddCo20,tackles_loss,0,,,,,
player,201411300clt,clt,ReddCo20,qb_hits,3,,,,,
player,201411300clt,clt,ReddCo20,fumbles_rec,0,,,,,
player,201411300clt,clt,ReddCo20,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,ReddCo20,fumbles_rec_td,0,,,,,
player,201411300clt,clt,ReddCo20,fumbles_forced,0,,,,,
player,201411300clt,clt,ChapJo00,def_int,0,,,,,
player,201411300clt,clt,ChapJo00,def_int_yds,0,,,,,
player,201411300clt,clt,ChapJo00,def_int_td,0,,,,,
player,201411300clt,clt,ChapJo00,def_int_long,0,,,,,
player,201411300clt,clt,ChapJo00,pass_defended,0,,,,,
player,201411300clt,clt,ChapJo00,sacks,0.0,,,,,
player,201411300clt,clt,ChapJo00,tackles_combined,3,,,,,
player,201411300clt,clt,ChapJo00,tackles_solo,1,,,,,
player,201411300clt,clt,ChapJo00,tackles_assists,2,,,,,
player,201411300clt,clt,ChapJo00,tackles_loss,0,,,,,
player,201411300clt,clt,ChapJo00,qb_hits,0,,,,,
player,201411300clt,clt,ChapJo00,fumbles_rec,0,,,,,
player,201411300clt,clt,ChapJo00,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,ChapJo00,fumbles_rec_td,0,,,,,
player,201411300clt,clt,ChapJo00,fumbles_forced,0,,,,,
player,201411300clt,clt,DaviVo99,def_int,0,,,,,
player,201411300clt,clt,DaviVo99,def_int_yds,0,,,,,
player,201411300clt,clt,DaviVo99,def_int_td,0,,,,,
player,201411300clt,clt,DaviVo99,def_int_long,0,,,,,
player,201411300clt,clt,DaviVo99,pass_defended,2,,,,,
player,201411300clt,clt,DaviVo99,sacks,0.0,,,,,
player,201411300clt,clt,DaviVo99,tackles_combined,2,,,,,
player,201411300clt,clt,DaviVo99,tackles_solo,1,,,,,
player,201411300clt,clt,DaviVo99,tackles_assists,1,,,,,
player,201411300clt,clt,DaviVo99,tackles_loss,0,,,,,
