game,2014,8,20141026,201410260kan,ram,"St. Louis Rams",7,kan,"Kansas City Chiefs",34
player,201410260kan,kan,ColqDu20,def_int_long,0,,,,,
player,201410260kan,kan,ColqDu20,pass_defended,0,,,,,
player,201410260kan,kan,ColqDu20,sacks,0.0,,,,,
player,201410260kan,kan,ColqDu20,tackles_combined,1,,,,,
player,201410260kan,kan,ColqDu20,tackles_solo,1,,,,,
player,201410260kan,kan,ColqDu20,tackles_assists,0,,,,,
player,201410260kan,kan,ColqDu20,tackles_loss,0,,,,,
player,201410260kan,kan,ColqDu20,qb_hits,0,,,,,
player,201410260kan,kan,ColqDu20,fumbles_rec,0,,,,,
player,201410260kan,kan,ColqDu20,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,ColqDu20,fumbles_rec_td,0,,,,,
player,201410260kan,kan,ColqDu20,fumbles_forced,0,,,,,
player,201410260kan,kan,CoopMa00,def_int,0,,,,,
player,201410260kan,kan,CoopMa00,def_int_yds,0,,,,,
player,201410260kan,kan,CoopMa00,def_int_td,0,,,,,
player,201410260kan,kan,CoopMa00,def_int_long,0,,,,,
player,201410260kan,kan,CoopMa00,pass_defended,0,,,,,
player,201410260kan,kan,CoopMa00,sacks,0.0,,,,,
player,201410260kan,kan,CoopMa00,tackles_combined,1,,,,,
player,201410260kan,kan,CoopMa00,tackles_solo,1,,,,,
player,201410260kan,kan,CoopMa00,tackles_assists,0,,,,,
player,201410260kan,kan,CoopMa00,tackles_loss,0,,,,,
player,201410260kan,kan,CoopMa00,qb_hits,0,,,,,
player,201410260kan,kan,CoopMa00,fumbles_rec,0,,,,,
player,201410260kan,kan,CoopMa00,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,CoopMa00,fumbles_rec_td,0,,,,,
player,201410260kan,kan,CoopMa00,fumbles_forced,0,,,,,
player,201410260kan,kan,FranJe00,def_int,0,,,,,
player,201410260kan,kan,FranJe00,def_int_yds,0,,,,,
player,201410260kan,kan,FranJe00,def_int_td,0,,,,,
player,201410260kan,kan,FranJe00,def_int_long,0,,,,,
player,201410260kan,kan,FranJe00,pass_defended,0,,,,,
player,201410260kan,kan,FranJe00,sacks,0.0,,,,,
player,201410260kan,kan,FranJe00,tackles_combined,1,,,,,
player,201410260kan,kan,FranJe00,tackles_solo,1,,,,,
player,201410260kan,kan,FranJe00,tackles_assists,0,,,,,
player,201410260kan,kan,FranJe00,tackles_loss,0,,,,,
player,201410260kan,kan,FranJe00,qb_hits,0,,,,,
player,201410260kan,kan,FranJe00,fumbles_rec,0,,,,,
player,201410260kan,kan,FranJe00,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,FranJe00,fumbles_rec_td,0,,,,,
player,201410260kan,kan,FranJe00,fumbles_forced,0,,,,,
player,201410260kan,kan,HaliTa20,def_int,0,,,,,
player,201410260kan,kan,HaliTa20,def_int_yds,0,,,,,
player,201410260kan,kan,HaliTa20,def_int_td,0,,,,,
player,201410260kan,kan,HaliTa20,def_int_long,0,,,,,
player,201410260kan,kan,HaliTa20,pass_defended,0,,,,,
player,201410260kan,kan,HaliTa20,sacks,0.0,,,,,
player,201410260kan,kan,HaliTa20,tackles_combined,1,,,,,
player,201410260kan,kan,HaliTa20,tackles_solo,1,,,,,
player,201410260kan,kan,HaliTa20,tackles_assists,0,,,,,
player,201410260kan,kan,HaliTa20,tackles_loss,0,,,,,
player,201410260kan,kan,HaliTa20,qb_hits,1,,,,,
player,201410260kan,kan,HaliTa20,fumbles_rec,0,,,,,
player,201410260kan,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201410260kan,kan,HaliTa20,fumbles_forced,0,,,,,
player,201410260kan,kan,JohnJa04,def_int,0,,,,,
player,201410260kan,kan,JohnJa04,def_int_yds,0,,,,,
player,201410260kan,kan,JohnJa04,def_int_td,0,,,,,
player,201410260kan,kan,JohnJa04,def_int_long,0,,,,,
player,201410260kan,kan,JohnJa04,pass_defended,0,,,,,
player,201410260kan,kan,JohnJa04,sacks,0.0,,,,,
player,201410260kan,kan,JohnJa04,tackles_combined,1,,,,,
player,201410260kan,kan,JohnJa04,tackles_solo,1,,,,,
player,201410260kan,kan,JohnJa04,tackles_assists,0,,,,,
player,201410260kan,kan,JohnJa04,tackles_loss,0,,,,,
player,201410260kan,kan,JohnJa04,qb_hits,0,,,,,
player,201410260kan,kan,JohnJa04,fumbles_rec,0,,,,,
player,201410260kan,kan,JohnJa04,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,JohnJa04,fumbles_rec_td,0,,,,,
player,201410260kan,kan,JohnJa04,fumbles_forced,0,,,,,
player,201410260kan,kan,MartJo02,def_int,0,,,,,
player,201410260kan,kan,MartJo02,def_int_yds,0,,,,,
player,201410260kan,kan,MartJo02,def_int_td,0,,,,,
player,201410260kan,kan,MartJo02,def_int_long,0,,,,,
player,201410260kan,kan,MartJo02,pass_defended,0,,,,,
player,201410260kan,kan,MartJo02,sacks,0.0,,,,,
player,201410260kan,kan,MartJo02,tackles_combined,1,,,,,
player,201410260kan,kan,MartJo02,tackles_solo,1,,,,,
player,201410260kan,kan,MartJo02,tackles_assists,0,,,,,
player,201410260kan,kan,MartJo02,tackles_loss,0,,,,,
player,201410260kan,kan,MartJo02,qb_hits,0,,,,,
player,201410260kan,kan,MartJo02,fumbles_rec,0,,,,,
player,201410260kan,kan,MartJo02,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,MartJo02,fumbles_rec_td,0,,,,,
player,201410260kan,kan,MartJo02,fumbles_forced,0,,,,,
player,201410260kan,kan,McCrKe00,def_int,0,,,,,
player,201410260kan,kan,McCrKe00,def_int_yds,0,,,,,
player,201410260kan,kan,McCrKe00,def_int_td,0,,,,,
player,201410260kan,kan,McCrKe00,def_int_long,0,,,,,
player,201410260kan,kan,McCrKe00,pass_defended,0,,,,,
player,201410260kan,kan,McCrKe00,sacks,0.0,,,,,
player,201410260kan,kan,McCrKe00,tackles_combined,1,,,,,
player,201410260kan,kan,McCrKe00,tackles_solo,1,,,,,
player,201410260kan,kan,McCrKe00,tackles_assists,0,,,,,
player,201410260kan,kan,McCrKe00,tackles_loss,0,,,,,
player,201410260kan,kan,McCrKe00,qb_hits,0,,,,,
player,201410260kan,kan,McCrKe00,fumbles_rec,0,,,,,
player,201410260kan,kan,McCrKe00,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,McCrKe00,fumbles_rec_td,0,,,,,
player,201410260kan,kan,McCrKe00,fumbles_forced,0,,,,,
player,201410260kan,kan,SmitSe99,def_int,0,,,,,
player,201410260kan,kan,SmitSe99,def_int_yds,0,,,,,
player,201410260kan,kan,SmitSe99,def_int_td,0,,,,,
player,201410260kan,kan,SmitSe99,def_int_long,0,,,,,
player,201410260kan,kan,SmitSe99,pass_defended,1,,,,,
player,201410260kan,kan,SmitSe99,sacks,0.0,,,,,
player,201410260kan,kan,SmitSe99,tackles_combined,1,,,,,
player,201410260kan,kan,SmitSe99,tackles_solo,1,,,,,
player,201410260kan,kan,SmitSe99,tackles_assists,0,,,,,
player,201410260kan,kan,SmitSe99,tackles_loss,0,,,,,
player,201410260kan,kan,SmitSe99,qb_hits,0,,,,,
player,201410260kan,kan,SmitSe99,fumbles_rec,0,,,,,
player,201410260kan,kan,SmitSe99,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,SmitSe99,fumbles_rec_td,0,,,,,
player,201410260kan,kan,SmitSe99,fumbles_forced,0,,,,,
player,201410260kan,kan,WilsAl02,def_int,0,,,,,
player,201410260kan,kan,WilsAl02,def_int_yds,0,,,,,
player,201410260kan,kan,WilsAl02,def_int_td,0,,,,,
player,201410260kan,kan,WilsAl02,def_int_long,0,,,,,
player,201410260kan,kan,WilsAl02,pass_defended,0,,,,,
player,201410260kan,kan,WilsAl02,sacks,0.0,,,,,
player,201410260kan,kan,WilsAl02,tackles_combined,1,,,,,
player,201410260kan,kan,WilsAl02,tackles_solo,1,,,,,
player,201410260kan,kan,WilsAl02,tackles_assists,0,,,,,
player,201410260kan,kan,WilsAl02,tackles_loss,0,,,,,
player,201410260kan,kan,WilsAl02,qb_hits,0,,,,,
player,201410260kan,kan,WilsAl02,fumbles_rec,0,,,,,
player,201410260kan,kan,WilsAl02,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,WilsAl02,fumbles_rec_td,0,,,,,
player,201410260kan,kan,WilsAl02,fumbles_forced,0,,,,,
player,201410260kan,kan,VickKe99,def_int,,,,,,
player,201410260kan,kan,VickKe99,def_int_yds,,,,,,
player,201410260kan,kan,VickKe99,def_int_td,,,,,,
player,201410260kan,kan,VickKe99,def_int_long,,,,,,
player,201410260kan,kan,VickKe99,pass_defended,,,,,,
player,201410260kan,kan,VickKe99,sacks,0.0,,,,,
player,201410260kan,kan,VickKe99,tackles_combined,,,,,,
player,201410260kan,kan,VickKe99,tackles_solo,,,,,,
player,201410260kan,kan,VickKe99,tackles_assists,,,,,,
player,201410260kan,kan,VickKe99,tackles_loss,0,,,,,
player,201410260kan,kan,VickKe99,qb_hits,1,,,,,
player,201410260kan,kan,VickKe99,fumbles_rec,,,,,,
player,201410260kan,kan,VickKe99,fumbles_rec_yds,,,,,,
player,201410260kan,kan,VickKe99,fumbles_rec_td,,,,,,
player,201410260kan,kan,VickKe99,fumbles_forced,,,,,,
player,201410260kan,ram,AustTa00,kick_ret,1,,,,,
player,201410260kan,ram,AustTa00,kick_ret_yds,11,,,,,
player,201410260kan,ram,AustTa00,kick_ret_yds_per_ret,11.0,,,,,
player,201410260kan,ram,AustTa00,kick_ret_td,0,,,,,
player,201410260kan,ram,AustTa00,kick_ret_long,11,,,,,
player,201410260kan,ram,AustTa00,punt_ret,2,,,,,
player,201410260kan,ram,AustTa00,punt_ret_yds,42,,,,,
player,201410260kan,ram,AustTa00,punt_ret_yds_per_ret,21.0,,,,,
player,201410260kan,ram,AustTa00,punt_ret_td,0,,,,,
player,201410260kan,ram,AustTa00,punt_ret_long,38,,,,,
player,201410260kan,ram,CunnBe01,kick_ret,2,,,,,
player,201410260kan,ram,CunnBe01,kick_ret_yds,57,,,,,
player,201410260kan,ram,CunnBe01,kick_ret_yds_per_ret,28.5,,,,,
player,201410260kan,ram,CunnBe01,kick_ret_td,0,,,,,
player,201410260kan,ram,CunnBe01,kick_ret_long,41,,,,,
player,201410260kan,ram,CunnBe01,punt_ret,0,,,,,
player,201410260kan,ram,CunnBe01,punt_ret_yds,0,,,,,
player,201410260kan,ram,CunnBe01,punt_ret_yds_per_ret,,,,,,
player,201410260kan,ram,CunnBe01,punt_ret_td,0,,,,,
player,201410260kan,ram,CunnBe01,punt_ret_long,0,,,,,
player,201410260kan,kan,ThomDe05,kick_ret,0,,,,,
player,201410260kan,kan,ThomDe05,kick_ret_yds,0,,,,,
player,201410260kan,kan,ThomDe05,kick_ret_yds_per_ret,,,,,,
player,201410260kan,kan,ThomDe05,kick_ret_td,0,,,,,
player,201410260kan,kan,ThomDe05,kick_ret_long,0,,,,,
player,201410260kan,kan,ThomDe05,punt_ret,4,,,,,
player,201410260kan,kan,ThomDe05,punt_ret_yds,27,,,,,
player,201410260kan,kan,ThomDe05,punt_ret_yds_per_ret,6.8,,,,,
player,201410260kan,kan,ThomDe05,punt_ret_td,0,,,,,
player,201410260kan,kan,ThomDe05,punt_ret_long,14,,,,,
player,201410260kan,kan,DaviKn00,kick_ret,1,,,,,
player,201410260kan,kan,DaviKn00,kick_ret_yds,99,,,,,
player,201410260kan,kan,DaviKn00,kick_ret_yds_per_ret,99.0,,,,,
player,201410260kan,kan,DaviKn00,kick_ret_td,1,,,,,
player,201410260kan,kan,DaviKn00,kick_ret_long,99,,,,,
player,201410260kan,kan,DaviKn00,punt_ret,0,,,,,
player,201410260kan,kan,DaviKn00,punt_ret_yds,0,,,,,
player,201410260kan,kan,DaviKn00,punt_ret_yds_per_ret,,,,,,
player,201410260kan,kan,DaviKn00,punt_ret_td,0,,,,,
player,201410260kan,kan,DaviKn00,punt_ret_long,0,,,,,
player,201410260kan,ram,ZuerGr00,xpm,1,,,,,
player,201410260kan,ram,ZuerGr00,xpa,1,,,,,
player,201410260kan,ram,ZuerGr00,fgm,,,,,,
player,201410260kan,ram,ZuerGr00,fga,1,,,,,
player,201410260kan,ram,ZuerGr00,punt,0,,,,,
player,201410260kan,ram,ZuerGr00,punt_yds,0,,,,,
player,201410260kan,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201410260kan,ram,ZuerGr00,punt_long,0,,,,,
player,201410260kan,ram,HekkJo00,xpm,,,,,,
player,201410260kan,ram,HekkJo00,xpa,,,,,,
player,201410260kan,ram,HekkJo00,fgm,,,,,,
player,201410260kan,ram,HekkJo00,fga,,,,,,
player,201410260kan,ram,HekkJo00,punt,6,,,,,
player,201410260kan,ram,HekkJo00,punt_yds,324,,,,,
player,201410260kan,ram,HekkJo00,punt_yds_per_punt,54.0,,,,,
player,201410260kan,ram,HekkJo00,punt_long,60,,,,,
player,201410260kan,kan,SantCa01,xpm,4,,,,,
player,201410260kan,kan,SantCa01,xpa,4,,,,,
player,201410260kan,kan,SantCa01,fgm,2,,,,,
player,201410260kan,kan,SantCa01,fga,2,,,,,
player,201410260kan,kan,SantCa01,punt,0,,,,,
player,201410260kan,kan,SantCa01,punt_yds,0,,,,,
player,201410260kan,kan,SantCa01,punt_yds_per_punt,,,,,,
player,201410260kan,kan,SantCa01,punt_long,0,,,,,
player,201410260kan,kan,ColqDu20,xpm,,,,,,
player,201410260kan,kan,ColqDu20,xpa,,,,,,
player,201410260kan,kan,ColqDu20,fgm,,,,,,
player,201410260kan,kan,ColqDu20,fga,,,,,,
player,201410260kan,kan,ColqDu20,punt,4,,,,,
player,201410260kan,kan,ColqDu20,punt_yds,182,,,,,
player,201410260kan,kan,ColqDu20,punt_yds_per_punt,45.5,,,,,
player,201410260kan,kan,ColqDu20,punt_long,55,,,,,
player,201410260kan,kan,FishEr00,pos,T,,,,,
player,201410260kan,kan,FishEr00,offense,66,,,,,
player,201410260kan,kan,FishEr00,off_pct,100%,,,,,
player,201410260kan,kan,FishEr00,defense,0,,,,,
player,201410260kan,kan,FishEr00,def_pct,0%,,,,,
player,201410260kan,kan,FishEr00,special_teams,6,,,,,
player,201410260kan,kan,FishEr00,st_pct,22%,,,,,
player,201410260kan,kan,FultZa00,pos,G,,,,,
player,201410260kan,kan,FultZa00,offense,66,,,,,
player,201410260kan,kan,FultZa00,off_pct,100%,,,,,
player,201410260kan,kan,FultZa00,defense,0,,,,,
player,201410260kan,kan,FultZa00,def_pct,0%,,,,,
player,201410260kan,kan,FultZa00,special_teams,6,,,,,
player,201410260kan,kan,FultZa00,st_pct,22%,,,,,
player,201410260kan,kan,HudsRo00,pos,C,,,,,
player,201410260kan,kan,HudsRo00,offense,66,,,,,
player,201410260kan,kan,HudsRo00,off_pct,100%,,,,,
player,201410260kan,kan,HudsRo00,defense,0,,,,,
player,201410260kan,kan,HudsRo00,def_pct,0%,,,,,
player,201410260kan,kan,HudsRo00,special_teams,6,,,,,
player,201410260kan,kan,HudsRo00,st_pct,22%,,,,,
player,201410260kan,kan,McGlMi20,pos,G,,,,,
player,201410260kan,kan,McGlMi20,offense,66,,,,,
player,201410260kan,kan,McGlMi20,off_pct,100%,,,,,
player,201410260kan,kan,McGlMi20,defense,0,,,,,
player,201410260kan,kan,McGlMi20,def_pct,0%,,,,,
player,201410260kan,kan,McGlMi20,special_teams,0,,,,,
player,201410260kan,kan,McGlMi20,st_pct,0%,,,,,
player,201410260kan,kan,HarrRy20,pos,T,,,,,
player,201410260kan,kan,HarrRy20,offense,66,,,,,
player,201410260kan,kan,HarrRy20,off_pct,100%,,,,,
player,201410260kan,kan,HarrRy20,defense,0,,,,,
player,201410260kan,kan,HarrRy20,def_pct,0%,,,,,
player,201410260kan,kan,HarrRy20,special_teams,0,,,,,
player,201410260kan,kan,HarrRy20,st_pct,0%,,,,,
player,201410260kan,kan,SmitAl03,pos,QB,,,,,
player,201410260kan,kan,SmitAl03,offense,63,,,,,
player,201410260kan,kan,SmitAl03,off_pct,95%,,,,,
player,201410260kan,kan,SmitAl03,defense,0,,,,,
player,201410260kan,kan,SmitAl03,def_pct,0%,,,,,
player,201410260kan,kan,SmitAl03,special_teams,0,,,,,
player,201410260kan,kan,SmitAl03,st_pct,0%,,,,,
player,201410260kan,kan,FasaAn00,pos,TE,,,,,
player,201410260kan,kan,FasaAn00,offense,56,,,,,
player,201410260kan,kan,FasaAn00,off_pct,85%,,,,,
player,201410260kan,kan,FasaAn00,defense,0,,,,,
player,201410260kan,kan,FasaAn00,def_pct,0%,,,,,
player,201410260kan,kan,FasaAn00,special_teams,0,,,,,
player,201410260kan,kan,FasaAn00,st_pct,0%,,,,,
player,201410260kan,kan,BoweDw00,pos,WR,,,,,
player,201410260kan,kan,BoweDw00,offense,52,,,,,
player,201410260kan,kan,BoweDw00,off_pct,79%,,,,,
player,201410260kan,kan,BoweDw00,defense,0,,,,,
player,201410260kan,kan,BoweDw00,def_pct,0%,,,,,
player,201410260kan,kan,BoweDw00,special_teams,0,,,,,
player,201410260kan,kan,BoweDw00,st_pct,0%,,,,,
player,201410260kan,kan,CharJa00,pos,RB,,,,,
player,201410260kan,kan,CharJa00,offense,43,,,,,
player,201410260kan,kan,CharJa00,off_pct,65%,,,,,
player,201410260kan,kan,CharJa00,defense,0,,,,,
player,201410260kan,kan,CharJa00,def_pct,0%,,,,,
player,201410260kan,kan,CharJa00,special_teams,0,,,,,
player,201410260kan,kan,CharJa00,st_pct,0%,,,,,
player,201410260kan,kan,JenkA.00,pos,WR,,,,,
player,201410260kan,kan,JenkA.00,offense,39,,,,,
player,201410260kan,kan,JenkA.00,off_pct,59%,,,,,
player,201410260kan,kan,JenkA.00,defense,0,,,,,
player,201410260kan,kan,JenkA.00,def_pct,0%,,,,,
player,201410260kan,kan,JenkA.00,special_teams,0,,,,,
player,201410260kan,kan,JenkA.00,st_pct,0%,,,,,
player,201410260kan,kan,KelcTr00,pos,TE,,,,,
player,201410260kan,kan,KelcTr00,offense,38,,,,,
player,201410260kan,kan,KelcTr00,off_pct,58%,,,,,
player,201410260kan,kan,KelcTr00,defense,0,,,,,
player,201410260kan,kan,KelcTr00,def_pct,0%,,,,,
player,201410260kan,kan,KelcTr00,special_teams,6,,,,,
player,201410260kan,kan,KelcTr00,st_pct,22%,,,,,
player,201410260kan,kan,DaviKn00,pos,RB,,,,,
player,201410260kan,kan,DaviKn00,offense,22,,,,,
player,201410260kan,kan,DaviKn00,off_pct,33%,,,,,
player,201410260kan,kan,DaviKn00,defense,0,,,,,
player,201410260kan,kan,DaviKn00,def_pct,0%,,,,,
player,201410260kan,kan,DaviKn00,special_teams,2,,,,,
player,201410260kan,kan,DaviKn00,st_pct,7%,,,,,
player,201410260kan,kan,SherAn00,pos,FB,,,,,
player,201410260kan,kan,SherAn00,offense,20,,,,,
player,201410260kan,kan,SherAn00,off_pct,30%,,,,,
player,201410260kan,kan,SherAn00,defense,0,,,,,
player,201410260kan,kan,SherAn00,def_pct,0%,,,,,
player,201410260kan,kan,SherAn00,special_teams,13,,,,,
player,201410260kan,kan,SherAn00,st_pct,48%,,,,,
player,201410260kan,kan,HemiJu00,pos,WR,,,,,
player,201410260kan,kan,HemiJu00,offense,18,,,,,
player,201410260kan,kan,HemiJu00,off_pct,27%,,,,,
player,201410260kan,kan,HemiJu00,defense,0,,,,,
player,201410260kan,kan,HemiJu00,def_pct,0%,,,,,
player,201410260kan,kan,HemiJu00,special_teams,0,,,,,
player,201410260kan,kan,HemiJu00,st_pct,0%,,,,,
player,201410260kan,kan,HarrDe03,pos,TE,,,,,
player,201410260kan,kan,HarrDe03,offense,14,,,,,
player,201410260kan,kan,HarrDe03,off_pct,21%,,,,,
player,201410260kan,kan,HarrDe03,defense,0,,,,,
player,201410260kan,kan,HarrDe03,def_pct,0%,,,,,
player,201410260kan,kan,HarrDe03,special_teams,6,,,,,
player,201410260kan,kan,HarrDe03,st_pct,22%,,,,,
player,201410260kan,kan,ThomDe05,pos,RB,,,,,
player,201410260kan,kan,ThomDe05,offense,14,,,,,
player,201410260kan,kan,ThomDe05,off_pct,21%,,,,,
player,201410260kan,kan,ThomDe05,defense,0,,,,,
player,201410260kan,kan,ThomDe05,def_pct,0%,,,,,
player,201410260kan,kan,ThomDe05,special_teams,6,,,,,
player,201410260kan,kan,ThomDe05,st_pct,22%,,,,,
player,201410260kan,kan,HammFr00,pos,WR,,,,,
player,201410260kan,kan,HammFr00,offense,10,,,,,
player,201410260kan,kan,HammFr00,off_pct,15%,,,,,
player,201410260kan,kan,HammFr00,defense,0,,,,,
player,201410260kan,kan,HammFr00,def_pct,0%,,,,,
player,201410260kan,kan,HammFr00,special_teams,0,,,,,
player,201410260kan,kan,HammFr00,st_pct,0%,,,,,
player,201410260kan,kan,DaniCh00,pos,QB,,,,,
player,201410260kan,kan,DaniCh00,offense,3,,,,,
player,201410260kan,kan,DaniCh00,off_pct,5%,,,,,
player,201410260kan,kan,DaniCh00,defense,0,,,,,
player,201410260kan,kan,DaniCh00,def_pct,0%,,,,,
player,201410260kan,kan,DaniCh00,special_teams,0,,,,,
player,201410260kan,kan,DaniCh00,st_pct,0%,,,,,
player,201410260kan,kan,WilsAl02,pos,WR,,,,,
player,201410260kan,kan,WilsAl02,offense,2,,,,,
player,201410260kan,kan,WilsAl02,off_pct,3%,,,,,
player,201410260kan,kan,WilsAl02,defense,0,,,,,
player,201410260kan,kan,WilsAl02,def_pct,0%,,,,,
player,201410260kan,kan,WilsAl02,special_teams,14,,,,,
player,201410260kan,kan,WilsAl02,st_pct,52%,,,,,
player,201410260kan,kan,LinkJe20,pos,G,,,,,
player,201410260kan,kan,LinkJe20,offense,1,,,,,
player,201410260kan,kan,LinkJe20,off_pct,2%,,,,,
player,201410260kan,kan,LinkJe20,defense,0,,,,,
player,201410260kan,kan,LinkJe20,def_pct,0%,,,,,
player,201410260kan,kan,LinkJe20,special_teams,6,,,,,
player,201410260kan,kan,LinkJe20,st_pct,22%,,,,,
player,201410260kan,kan,StepDo00,pos,T,,,,,
player,201410260kan,kan,StepDo00,offense,1,,,,,
player,201410260kan,kan,StepDo00,off_pct,2%,,,,,
player,201410260kan,kan,StepDo00,defense,0,,,,,
player,201410260kan,kan,StepDo00,def_pct,0%,,,,,
player,201410260kan,kan,StepDo00,special_teams,6,,,,,
player,201410260kan,kan,StepDo00,st_pct,22%,,,,,
player,201410260kan,kan,SmitSe99,pos,CB,,,,,
player,201410260kan,kan,SmitSe99,offense,0,,,,,
player,201410260kan,kan,SmitSe99,off_pct,0%,,,,,
player,201410260kan,kan,SmitSe99,defense,52,,,,,
player,201410260kan,kan,SmitSe99,def_pct,100%,,,,,
player,201410260kan,kan,SmitSe99,special_teams,1,,,,,
player,201410260kan,kan,SmitSe99,st_pct,4%,,,,,
player,201410260kan,kan,HousJu00,pos,LB,,,,,
player,201410260kan,kan,HousJu00,offense,0,,,,,
player,201410260kan,kan,HousJu00,off_pct,0%,,,,,
player,201410260kan,kan,HousJu00,defense,46,,,,,
player,201410260kan,kan,HousJu00,def_pct,88%,,,,,
player,201410260kan,kan,HousJu00,special_teams,1,,,,,
player,201410260kan,kan,HousJu00,st_pct,4%,,,,,
player,201410260kan,kan,ParkRo01,pos,CB,,,,,
player,201410260kan,kan,ParkRo01,offense,0,,,,,
player,201410260kan,kan,ParkRo01,off_pct,0%,,,,,
player,201410260kan,kan,ParkRo01,defense,45,,,,,
player,201410260kan,kan,ParkRo01,def_pct,87%,,,,,
player,201410260kan,kan,ParkRo01,special_teams,5,,,,,
player,201410260kan,kan,ParkRo01,st_pct,19%,,,,,
player,201410260kan,kan,GainPh00,pos,CB,,,,,
player,201410260kan,kan,GainPh00,offense,0,,,,,
player,201410260kan,kan,GainPh00,off_pct,0%,,,,,
player,201410260kan,kan,GainPh00,defense,39,,,,,
player,201410260kan,kan,GainPh00,def_pct,75%,,,,,
player,201410260kan,kan,GainPh00,special_teams,15,,,,,
player,201410260kan,kan,GainPh00,st_pct,56%,,,,,
player,201410260kan,kan,JohnJa04,pos,LB,,,,,
player,201410260kan,kan,JohnJa04,offense,0,,,,,
player,201410260kan,kan,JohnJa04,off_pct,0%,,,,,
player,201410260kan,kan,JohnJa04,defense,39,,,,,
player,201410260kan,kan,JohnJa04,def_pct,75%,,,,,
player,201410260kan,kan,JohnJa04,special_teams,9,,,,,
player,201410260kan,kan,JohnJa04,st_pct,33%,,,,,
player,201410260kan,kan,AbduHu99,pos,FS,,,,,
player,201410260kan,kan,AbduHu99,offense,0,,,,,
player,201410260kan,kan,AbduHu99,off_pct,0%,,,,,
player,201410260kan,kan,AbduHu99,defense,38,,,,,
player,201410260kan,kan,AbduHu99,def_pct,73%,,,,,
player,201410260kan,kan,AbduHu99,special_teams,5,,,,,
player,201410260kan,kan,AbduHu99,st_pct,19%,,,,,
player,201410260kan,kan,MaugJo00,pos,LB,,,,,
player,201410260kan,kan,MaugJo00,offense,0,,,,,
player,201410260kan,kan,MaugJo00,off_pct,0%,,,,,
player,201410260kan,kan,MaugJo00,defense,38,,,,,
player,201410260kan,kan,MaugJo00,def_pct,73%,,,,,
player,201410260kan,kan,MaugJo00,special_teams,3,,,,,
player,201410260kan,kan,MaugJo00,st_pct,11%,,,,,
player,201410260kan,kan,PoexDo00,pos,NT,,,,,
player,201410260kan,kan,PoexDo00,offense,0,,,,,
player,201410260kan,kan,PoexDo00,off_pct,0%,,,,,
player,201410260kan,kan,PoexDo00,defense,36,,,,,
player,201410260kan,kan,PoexDo00,def_pct,69%,,,,,
player,201410260kan,kan,PoexDo00,special_teams,3,,,,,
player,201410260kan,kan,PoexDo00,st_pct,11%,,,,,
player,201410260kan,kan,HaliTa20,pos,LB,,,,,
player,201410260kan,kan,HaliTa20,offense,0,,,,,
player,201410260kan,kan,HaliTa20,off_pct,0%,,,,,
player,201410260kan,kan,HaliTa20,defense,33,,,,,
player,201410260kan,kan,HaliTa20,def_pct,63%,,,,,
player,201410260kan,kan,HaliTa20,special_teams,1,,,,,
player,201410260kan,kan,HaliTa20,st_pct,4%,,,,,
player,201410260kan,kan,HowaJa00,pos,DE,,,,,
player,201410260kan,kan,HowaJa00,offense,0,,,,,
player,201410260kan,kan,HowaJa00,off_pct,0%,,,,,
player,201410260kan,kan,HowaJa00,defense,33,,,,,
player,201410260kan,kan,HowaJa00,def_pct,63%,,,,,
player,201410260kan,kan,HowaJa00,special_teams,0,,,,,
player,201410260kan,kan,HowaJa00,st_pct,0%,,,,,
player,201410260kan,kan,BailAl00,pos,DE,,,,,
player,201410260kan,kan,BailAl00,offense,0,,,,,
player,201410260kan,kan,BailAl00,off_pct,0%,,,,,
player,201410260kan,kan,BailAl00,defense,30,,,,,
player,201410260kan,kan,BailAl00,def_pct,58%,,,,,
player,201410260kan,kan,BailAl00,special_teams,9,,,,,
player,201410260kan,kan,BailAl00,st_pct,33%,,,,,
player,201410260kan,kan,CoopMa00,pos,CB,,,,,
player,201410260kan,kan,CoopMa00,offense,0,,,,,
player,201410260kan,kan,CoopMa00,off_pct,0%,,,,,
player,201410260kan,kan,CoopMa00,defense,23,,,,,
player,201410260kan,kan,CoopMa00,def_pct,44%,,,,,
player,201410260kan,kan,CoopMa00,special_teams,18,,,,,
player,201410260kan,kan,CoopMa00,st_pct,67%,,,,,
player,201410260kan,kan,WalkVa99,pos,DE,,,,,
player,201410260kan,kan,WalkVa99,offense,0,,,,,
player,201410260kan,kan,WalkVa99,off_pct,0%,,,,,
player,201410260kan,kan,WalkVa99,defense,23,,,,,
player,201410260kan,kan,WalkVa99,def_pct,44%,,,,,
player,201410260kan,kan,WalkVa99,special_teams,0,,,,,
