game,2014,7,20141019,201410190dal,nyg,"New York Giants",21,dal,"Dallas Cowboys",31
player,201410190dal,nyg,KennDe00,fumbles_forced,0,,,,,
player,201410190dal,nyg,HankJo00,def_int,0,,,,,
player,201410190dal,nyg,HankJo00,def_int_yds,0,,,,,
player,201410190dal,nyg,HankJo00,def_int_td,0,,,,,
player,201410190dal,nyg,HankJo00,def_int_long,0,,,,,
player,201410190dal,nyg,HankJo00,pass_defended,0,,,,,
player,201410190dal,nyg,HankJo00,sacks,0.0,,,,,
player,201410190dal,nyg,HankJo00,tackles_combined,3,,,,,
player,201410190dal,nyg,HankJo00,tackles_solo,3,,,,,
player,201410190dal,nyg,HankJo00,tackles_assists,0,,,,,
player,201410190dal,nyg,HankJo00,tackles_loss,0,,,,,
player,201410190dal,nyg,HankJo00,qb_hits,0,,,,,
player,201410190dal,nyg,HankJo00,fumbles_rec,0,,,,,
player,201410190dal,nyg,HankJo00,fumbles_rec_yds,0,,,,,
player,201410190dal,nyg,HankJo00,fumbles_rec_td,0,,,,,
player,201410190dal,nyg,HankJo00,fumbles_forced,0,,,,,
player,201410190dal,nyg,RollAn20,def_int,0,,,,,
player,201410190dal,nyg,RollAn20,def_int_yds,0,,,,,
player,201410190dal,nyg,RollAn20,def_int_td,0,,,,,
player,201410190dal,nyg,RollAn20,def_int_long,0,,,,,
player,201410190dal,nyg,RollAn20,pass_defended,0,,,,,
player,201410190dal,nyg,RollAn20,sacks,0.0,,,,,
player,201410190dal,nyg,RollAn20,tackles_combined,3,,,,,
player,201410190dal,nyg,RollAn20,tackles_solo,2,,,,,
player,201410190dal,nyg,RollAn20,tackles_assists,1,,,,,
player,201410190dal,nyg,RollAn20,tackles_loss,0,,,,,
player,201410190dal,nyg,RollAn20,qb_hits,0,,,,,
player,201410190dal,nyg,RollAn20,fumbles_rec,0,,,,,
player,201410190dal,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201410190dal,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201410190dal,nyg,RollAn20,fumbles_forced,0,,,,,
player,201410190dal,nyg,KiwaMa20,def_int,0,,,,,
player,201410190dal,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201410190dal,nyg,KiwaMa20,def_int_td,0,,,,,
player,201410190dal,nyg,KiwaMa20,def_int_long,0,,,,,
player,201410190dal,nyg,KiwaMa20,pass_defended,0,,,,,
player,201410190dal,nyg,KiwaMa20,sacks,0.0,,,,,
player,201410190dal,nyg,KiwaMa20,tackles_combined,2,,,,,
player,201410190dal,nyg,KiwaMa20,tackles_solo,2,,,,,
player,201410190dal,nyg,KiwaMa20,tackles_assists,0,,,,,
player,201410190dal,nyg,KiwaMa20,tackles_loss,0,,,,,
player,201410190dal,nyg,KiwaMa20,qb_hits,0,,,,,
player,201410190dal,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201410190dal,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201410190dal,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201410190dal,nyg,KiwaMa20,fumbles_forced,0,,,,,
player,201410190dal,nyg,PattMi20,def_int,0,,,,,
player,201410190dal,nyg,PattMi20,def_int_yds,0,,,,,
player,201410190dal,nyg,PattMi20,def_int_td,0,,,,,
player,201410190dal,nyg,PattMi20,def_int_long,0,,,,,
player,201410190dal,nyg,PattMi20,pass_defended,0,,,,,
player,201410190dal,nyg,PattMi20,sacks,0.0,,,,,
player,201410190dal,nyg,PattMi20,tackles_combined,2,,,,,
player,201410190dal,nyg,PattMi20,tackles_solo,1,,,,,
player,201410190dal,nyg,PattMi20,tackles_assists,1,,,,,
player,201410190dal,nyg,PattMi20,tackles_loss,0,,,,,
player,201410190dal,nyg,PattMi20,qb_hits,0,,,,,
player,201410190dal,nyg,PattMi20,fumbles_rec,0,,,,,
player,201410190dal,nyg,PattMi20,fumbles_rec_yds,0,,,,,
player,201410190dal,nyg,PattMi20,fumbles_rec_td,0,,,,,
player,201410190dal,nyg,PattMi20,fumbles_forced,0,,,,,
player,201410190dal,nyg,AyerRo99,def_int,0,,,,,
player,201410190dal,nyg,AyerRo99,def_int_yds,0,,,,,
player,201410190dal,nyg,AyerRo99,def_int_td,0,,,,,
player,201410190dal,nyg,AyerRo99,def_int_long,0,,,,,
player,201410190dal,nyg,AyerRo99,pass_defended,0,,,,,
player,201410190dal,nyg,AyerRo99,sacks,0.0,,,,,
player,201410190dal,nyg,AyerRo99,tackles_combined,1,,,,,
player,201410190dal,nyg,AyerRo99,tackles_solo,1,,,,,
player,201410190dal,nyg,AyerRo99,tackles_assists,0,,,,,
player,201410190dal,nyg,AyerRo99,tackles_loss,0,,,,,
player,201410190dal,nyg,AyerRo99,qb_hits,0,,,,,
player,201410190dal,nyg,AyerRo99,fumbles_rec,0,,,,,
player,201410190dal,nyg,AyerRo99,fumbles_rec_yds,0,,,,,
player,201410190dal,nyg,AyerRo99,fumbles_rec_td,0,,,,,
player,201410190dal,nyg,AyerRo99,fumbles_forced,0,,,,,
player,201410190dal,nyg,BrowSt99,def_int,0,,,,,
player,201410190dal,nyg,BrowSt99,def_int_yds,0,,,,,
player,201410190dal,nyg,BrowSt99,def_int_td,0,,,,,
player,201410190dal,nyg,BrowSt99,def_int_long,0,,,,,
player,201410190dal,nyg,BrowSt99,pass_defended,0,,,,,
player,201410190dal,nyg,BrowSt99,sacks,0.0,,,,,
player,201410190dal,nyg,BrowSt99,tackles_combined,1,,,,,
player,201410190dal,nyg,BrowSt99,tackles_solo,1,,,,,
player,201410190dal,nyg,BrowSt99,tackles_assists,0,,,,,
player,201410190dal,nyg,BrowSt99,tackles_loss,0,,,,,
player,201410190dal,nyg,BrowSt99,qb_hits,0,,,,,
player,201410190dal,nyg,BrowSt99,fumbles_rec,0,,,,,
player,201410190dal,nyg,BrowSt99,fumbles_rec_yds,0,,,,,
player,201410190dal,nyg,BrowSt99,fumbles_rec_td,0,,,,,
player,201410190dal,nyg,BrowSt99,fumbles_forced,0,,,,,
player,201410190dal,nyg,HerzMa00,def_int,0,,,,,
player,201410190dal,nyg,HerzMa00,def_int_yds,0,,,,,
player,201410190dal,nyg,HerzMa00,def_int_td,0,,,,,
player,201410190dal,nyg,HerzMa00,def_int_long,0,,,,,
player,201410190dal,nyg,HerzMa00,pass_defended,0,,,,,
player,201410190dal,nyg,HerzMa00,sacks,0.0,,,,,
player,201410190dal,nyg,HerzMa00,tackles_combined,1,,,,,
player,201410190dal,nyg,HerzMa00,tackles_solo,1,,,,,
player,201410190dal,nyg,HerzMa00,tackles_assists,0,,,,,
player,201410190dal,nyg,HerzMa00,tackles_loss,0,,,,,
player,201410190dal,nyg,HerzMa00,qb_hits,0,,,,,
player,201410190dal,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201410190dal,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201410190dal,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201410190dal,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201410190dal,nyg,HoslJa00,def_int,0,,,,,
player,201410190dal,nyg,HoslJa00,def_int_yds,0,,,,,
player,201410190dal,nyg,HoslJa00,def_int_td,0,,,,,
player,201410190dal,nyg,HoslJa00,def_int_long,0,,,,,
player,201410190dal,nyg,HoslJa00,pass_defended,0,,,,,
player,201410190dal,nyg,HoslJa00,sacks,0.0,,,,,
player,201410190dal,nyg,HoslJa00,tackles_combined,1,,,,,
player,201410190dal,nyg,HoslJa00,tackles_solo,1,,,,,
player,201410190dal,nyg,HoslJa00,tackles_assists,0,,,,,
player,201410190dal,nyg,HoslJa00,tackles_loss,0,,,,,
player,201410190dal,nyg,HoslJa00,qb_hits,0,,,,,
player,201410190dal,nyg,HoslJa00,fumbles_rec,0,,,,,
player,201410190dal,nyg,HoslJa00,fumbles_rec_yds,0,,,,,
player,201410190dal,nyg,HoslJa00,fumbles_rec_td,0,,,,,
player,201410190dal,nyg,HoslJa00,fumbles_forced,0,,,,,
player,201410190dal,nyg,KuhnMa00,def_int,0,,,,,
player,201410190dal,nyg,KuhnMa00,def_int_yds,0,,,,,
player,201410190dal,nyg,KuhnMa00,def_int_td,0,,,,,
player,201410190dal,nyg,KuhnMa00,def_int_long,0,,,,,
player,201410190dal,nyg,KuhnMa00,pass_defended,0,,,,,
player,201410190dal,nyg,KuhnMa00,sacks,0.0,,,,,
player,201410190dal,nyg,KuhnMa00,tackles_combined,1,,,,,
player,201410190dal,nyg,KuhnMa00,tackles_solo,1,,,,,
player,201410190dal,nyg,KuhnMa00,tackles_assists,0,,,,,
player,201410190dal,nyg,KuhnMa00,tackles_loss,0,,,,,
player,201410190dal,nyg,KuhnMa00,qb_hits,0,,,,,
player,201410190dal,nyg,KuhnMa00,fumbles_rec,0,,,,,
player,201410190dal,nyg,KuhnMa00,fumbles_rec_yds,0,,,,,
player,201410190dal,nyg,KuhnMa00,fumbles_rec_td,0,,,,,
player,201410190dal,nyg,KuhnMa00,fumbles_forced,0,,,,,
player,201410190dal,nyg,RodgDo99,def_int,0,,,,,
player,201410190dal,nyg,RodgDo99,def_int_yds,0,,,,,
player,201410190dal,nyg,RodgDo99,def_int_td,0,,,,,
player,201410190dal,nyg,RodgDo99,def_int_long,0,,,,,
player,201410190dal,nyg,RodgDo99,pass_defended,0,,,,,
player,201410190dal,nyg,RodgDo99,sacks,0.0,,,,,
player,201410190dal,nyg,RodgDo99,tackles_combined,1,,,,,
player,201410190dal,nyg,RodgDo99,tackles_solo,1,,,,,
player,201410190dal,nyg,RodgDo99,tackles_assists,0,,,,,
player,201410190dal,nyg,RodgDo99,tackles_loss,0,,,,,
player,201410190dal,nyg,RodgDo99,qb_hits,0,,,,,
player,201410190dal,nyg,RodgDo99,fumbles_rec,0,,,,,
player,201410190dal,nyg,RodgDo99,fumbles_rec_yds,0,,,,,
player,201410190dal,nyg,RodgDo99,fumbles_rec_td,0,,,,,
player,201410190dal,nyg,RodgDo99,fumbles_forced,0,,,,,
player,201410190dal,nyg,JenkCu20,def_int,0,,,,,
player,201410190dal,nyg,JenkCu20,def_int_yds,0,,,,,
player,201410190dal,nyg,JenkCu20,def_int_td,0,,,,,
player,201410190dal,nyg,JenkCu20,def_int_long,0,,,,,
player,201410190dal,nyg,JenkCu20,pass_defended,0,,,,,
player,201410190dal,nyg,JenkCu20,sacks,0.0,,,,,
player,201410190dal,nyg,JenkCu20,tackles_combined,0,,,,,
player,201410190dal,nyg,JenkCu20,tackles_solo,0,,,,,
player,201410190dal,nyg,JenkCu20,tackles_assists,0,,,,,
player,201410190dal,nyg,JenkCu20,tackles_loss,0,,,,,
player,201410190dal,nyg,JenkCu20,qb_hits,1,,,,,
player,201410190dal,nyg,JenkCu20,fumbles_rec,0,,,,,
player,201410190dal,nyg,JenkCu20,fumbles_rec_yds,0,,,,,
player,201410190dal,nyg,JenkCu20,fumbles_rec_td,0,,,,,
player,201410190dal,nyg,JenkCu20,fumbles_forced,0,,,,,
player,201410190dal,dal,ChurBa99,def_int,0,,,,,
player,201410190dal,dal,ChurBa99,def_int_yds,0,,,,,
player,201410190dal,dal,ChurBa99,def_int_td,0,,,,,
player,201410190dal,dal,ChurBa99,def_int_long,0,,,,,
player,201410190dal,dal,ChurBa99,pass_defended,0,,,,,
player,201410190dal,dal,ChurBa99,sacks,0.0,,,,,
player,201410190dal,dal,ChurBa99,tackles_combined,8,,,,,
player,201410190dal,dal,ChurBa99,tackles_solo,6,,,,,
player,201410190dal,dal,ChurBa99,tackles_assists,2,,,,,
player,201410190dal,dal,ChurBa99,tackles_loss,0,,,,,
player,201410190dal,dal,ChurBa99,qb_hits,0,,,,,
player,201410190dal,dal,ChurBa99,fumbles_rec,0,,,,,
player,201410190dal,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201410190dal,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201410190dal,dal,ChurBa99,fumbles_forced,1,,,,,
player,201410190dal,dal,DuraJu99,def_int,0,,,,,
player,201410190dal,dal,DuraJu99,def_int_yds,0,,,,,
player,201410190dal,dal,DuraJu99,def_int_td,0,,,,,
player,201410190dal,dal,DuraJu99,def_int_long,0,,,,,
player,201410190dal,dal,DuraJu99,pass_defended,0,,,,,
player,201410190dal,dal,DuraJu99,sacks,0.0,,,,,
player,201410190dal,dal,DuraJu99,tackles_combined,8,,,,,
player,201410190dal,dal,DuraJu99,tackles_solo,4,,,,,
player,201410190dal,dal,DuraJu99,tackles_assists,4,,,,,
player,201410190dal,dal,DuraJu99,tackles_loss,0,,,,,
player,201410190dal,dal,DuraJu99,qb_hits,0,,,,,
player,201410190dal,dal,DuraJu99,fumbles_rec,1,,,,,
player,201410190dal,dal,DuraJu99,fumbles_rec_yds,0,,,,,
player,201410190dal,dal,DuraJu99,fumbles_rec_td,0,,,,,
player,201410190dal,dal,DuraJu99,fumbles_forced,1,,,,,
player,201410190dal,dal,CrawTy00,def_int,0,,,,,
player,201410190dal,dal,CrawTy00,def_int_yds,0,,,,,
player,201410190dal,dal,CrawTy00,def_int_td,0,,,,,
player,201410190dal,dal,CrawTy00,def_int_long,0,,,,,
player,201410190dal,dal,CrawTy00,pass_defended,0,,,,,
player,201410190dal,dal,CrawTy00,sacks,0.0,,,,,
player,201410190dal,dal,CrawTy00,tackles_combined,5,,,,,
player,201410190dal,dal,CrawTy00,tackles_solo,3,,,,,
player,201410190dal,dal,CrawTy00,tackles_assists,2,,,,,
player,201410190dal,dal,CrawTy00,tackles_loss,0,,,,,
player,201410190dal,dal,CrawTy00,qb_hits,1,,,,,
player,201410190dal,dal,CrawTy00,fumbles_rec,0,,,,,
player,201410190dal,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201410190dal,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201410190dal,dal,CrawTy00,fumbles_forced,0,,,,,
player,201410190dal,dal,HeatJe00,def_int,0,,,,,
player,201410190dal,dal,HeatJe00,def_int_yds,0,,,,,
player,201410190dal,dal,HeatJe00,def_int_td,0,,,,,
player,201410190dal,dal,HeatJe00,def_int_long,0,,,,,
player,201410190dal,dal,HeatJe00,pass_defended,0,,,,,
player,201410190dal,dal,HeatJe00,sacks,0.0,,,,,
player,201410190dal,dal,HeatJe00,tackles_combined,5,,,,,
player,201410190dal,dal,HeatJe00,tackles_solo,4,,,,,
player,201410190dal,dal,HeatJe00,tackles_assists,1,,,,,
player,201410190dal,dal,HeatJe00,tackles_loss,0,,,,,
player,201410190dal,dal,HeatJe00,qb_hits,0,,,,,
player,201410190dal,dal,HeatJe00,fumbles_rec,0,,,,,
player,201410190dal,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201410190dal,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201410190dal,dal,HeatJe00,fumbles_forced,0,,,,,
player,201410190dal,dal,McClRo00,def_int,0,,,,,
player,201410190dal,dal,McClRo00,def_int_yds,0,,,,,
player,201410190dal,dal,McClRo00,def_int_td,0,,,,,
player,201410190dal,dal,McClRo00,def_int_long,0,,,,,
player,201410190dal,dal,McClRo00,pass_defended,0,,,,,
player,201410190dal,dal,McClRo00,sacks,0.0,,,,,
player,201410190dal,dal,McClRo00,tackles_combined,4,,,,,
player,201410190dal,dal,McClRo00,tackles_solo,4,,,,,
player,201410190dal,dal,McClRo00,tackles_assists,0,,,,,
player,201410190dal,dal,McClRo00,tackles_loss,1,,,,,
player,201410190dal,dal,McClRo00,qb_hits,0,,,,,
player,201410190dal,dal,McClRo00,fumbles_rec,0,,,,,
player,201410190dal,dal,McClRo00,fumbles_rec_yds,0,,,,,
player,201410190dal,dal,McClRo00,fumbles_rec_td,0,,,,,
player,201410190dal,dal,McClRo00,fumbles_forced,0,,,,,
player,201410190dal,dal,MoorSt00,def_int,0,,,,,
player,201410190dal,dal,MoorSt00,def_int_yds,0,,,,,
player,201410190dal,dal,MoorSt00,def_int_td,0,,,,,
player,201410190dal,dal,MoorSt00,def_int_long,0,,,,,
player,201410190dal,dal,MoorSt00,pass_defended,2,,,,,
player,201410190dal,dal,MoorSt00,sacks,0.0,,,,,
player,201410190dal,dal,MoorSt00,tackles_combined,4,,,,,
player,201410190dal,dal,MoorSt00,tackles_solo,3,,,,,
player,201410190dal,dal,MoorSt00,tackles_assists,1,,,,,
player,201410190dal,dal,MoorSt00,tackles_loss,0,,,,,
player,201410190dal,dal,MoorSt00,qb_hits,0,,,,,
player,201410190dal,dal,MoorSt00,fumbles_rec,0,,,,,
player,201410190dal,dal,MoorSt00,fumbles_rec_yds,0,,,,,
player,201410190dal,dal,MoorSt00,fumbles_rec_td,0,,,,,
player,201410190dal,dal,MoorSt00,fumbles_forced,0,,,,,
player,201410190dal,dal,SelvGe99,def_int,0,,,,,
player,201410190dal,dal,SelvGe99,def_int_yds,0,,,,,
player,201410190dal,dal,SelvGe99,def_int_td,0,,,,,
player,201410190dal,dal,SelvGe99,def_int_long,0,,,,,
player,201410190dal,dal,SelvGe99,pass_defended,1,,,,,
player,201410190dal,dal,SelvGe99,sacks,0.0,,,,,
player,201410190dal,dal,SelvGe99,tackles_combined,4,,,,,
player,201410190dal,dal,SelvGe99,tackles_solo,3,,,,,
player,201410190dal,dal,SelvGe99,tackles_assists,1,,,,,
player,201410190dal,dal,SelvGe99,tackles_loss,1,,,,,
player,201410190dal,dal,SelvGe99,qb_hits,0,,,,,
player,201410190dal,dal,SelvGe99,fumbles_rec,0,,,,,
player,201410190dal,dal,SelvGe99,fumbles_rec_yds,0,,,,,
player,201410190dal,dal,SelvGe99,fumbles_rec_td,0,,,,,
player,201410190dal,dal,SelvGe99,fumbles_forced,0,,,,,
player,201410190dal,dal,McClTe00,def_int,0,,,,,
player,201410190dal,dal,McClTe00,def_int_yds,0,,,,,
player,201410190dal,dal,McClTe00,def_int_td,0,,,,,
player,201410190dal,dal,McClTe00,def_int_long,0,,,,,
player,201410190dal,dal,McClTe00,pass_defended,0,,,,,
player,201410190dal,dal,McClTe00,sacks,0.0,,,,,
player,201410190dal,dal,McClTe00,tackles_combined,3,,,,,
player,201410190dal,dal,McClTe00,tackles_solo,3,,,,,
player,201410190dal,dal,McClTe00,tackles_assists,0,,,,,
player,201410190dal,dal,McClTe00,tackles_loss,2,,,,,
player,201410190dal,dal,McClTe00,qb_hits,0,,,,,
player,201410190dal,dal,McClTe00,fumbles_rec,0,,,,,
player,201410190dal,dal,McClTe00,fumbles_rec_yds,0,,,,,
player,201410190dal,dal,McClTe00,fumbles_rec_td,0,,,,,
player,201410190dal,dal,McClTe00,fumbles_forced,0,,,,,
player,201410190dal,dal,CarrBr99,def_int,0,,,,,
player,201410190dal,dal,CarrBr99,def_int_yds,0,,,,,
player,201410190dal,dal,CarrBr99,def_int_td,0,,,,,
player,201410190dal,dal,CarrBr99,def_int_long,0,,,,,
player,201410190dal,dal,CarrBr99,pass_defended,0,,,,,
player,201410190dal,dal,CarrBr99,sacks,0.0,,,,,
player,201410190dal,dal,CarrBr99,tackles_combined,2,,,,,
player,201410190dal,dal,CarrBr99,tackles_solo,2,,,,,
player,201410190dal,dal,CarrBr99,tackles_assists,0,,,,,
player,201410190dal,dal,CarrBr99,tackles_loss,0,,,,,
player,201410190dal,dal,CarrBr99,qb_hits,0,,,,,
player,201410190dal,dal,CarrBr99,fumbles_rec,0,,,,,
player,201410190dal,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201410190dal,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201410190dal,dal,CarrBr99,fumbles_forced,0,,,,,
player,201410190dal,dal,HaydNi99,def_int,0,,,,,
player,201410190dal,dal,HaydNi99,def_int_yds,0,,,,,
player,201410190dal,dal,HaydNi99,def_int_td,0,,,,,
player,201410190dal,dal,HaydNi99,def_int_long,0,,,,,
player,201410190dal,dal,HaydNi99,pass_defended,0,,,,,
player,201410190dal,dal,HaydNi99,sacks,0.0,,,,,
player,201410190dal,dal,HaydNi99,tackles_combined,2,,,,,
player,201410190dal,dal,HaydNi99,tackles_solo,0,,,,,
player,201410190dal,dal,HaydNi99,tackles_assists,2,,,,,
player,201410190dal,dal,HaydNi99,tackles_loss,0,,,,,
player,201410190dal,dal,HaydNi99,qb_hits,0,,,,,
player,201410190dal,dal,HaydNi99,fumbles_rec,0,,,,,
player,201410190dal,dal,HaydNi99,fumbles_rec_yds,0,,,,,
player,201410190dal,dal,HaydNi99,fumbles_rec_td,0,,,,,
player,201410190dal,dal,HaydNi99,fumbles_forced,0,,,,,
player,201410190dal,dal,ScanOr99,def_int,0,,,,,
player,201410190dal,dal,ScanOr99,def_int_yds,0,,,,,
player,201410190dal,dal,ScanOr99,def_int_td,0,,,,,
player,201410190dal,dal,ScanOr99,def_int_long,0,,,,,
player,201410190dal,dal,ScanOr99,pass_defended,0,,,,,
player,201410190dal,dal,ScanOr99,sacks,0.0,,,,,
player,201410190dal,dal,ScanOr99,tackles_combined,2,,,,,
player,201410190dal,dal,ScanOr99,tackles_solo,2,,,,,
player,201410190dal,dal,ScanOr99,tackles_assists,0,,,,,
player,201410190dal,dal,ScanOr99,tackles_loss,0,,,,,
player,201410190dal,dal,ScanOr99,qb_hits,0,,,,,
player,201410190dal,dal,ScanOr99,fumbles_rec,0,,,,,
player,201410190dal,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201410190dal,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201410190dal,dal,ScanOr99,fumbles_forced,0,,,,,
player,201410190dal,dal,BailDa00,def_int,0,,,,,
player,201410190dal,dal,BailDa00,def_int_yds,0,,,,,
player,201410190dal,dal,BailDa00,def_int_td,0,,,,,
player,201410190dal,dal,BailDa00,def_int_long,0,,,,,
player,201410190dal,dal,BailDa00,pass_defended,0,,,,,
player,201410190dal,dal,BailDa00,sacks,0.0,,,,,
player,201410190dal,dal,BailDa00,tackles_combined,1,,,,,
player,201410190dal,dal,BailDa00,tackles_solo,1,,,,,
player,201410190dal,dal,BailDa00,tackles_assists,0,,,,,
player,201410190dal,dal,BailDa00,tackles_loss,0,,,,,
player,201410190dal,dal,BailDa00,qb_hits,0,,,,,
player,201410190dal,dal,BailDa00,fumbles_rec,0,,,,,
player,201410190dal,dal,BailDa00,fumbles_rec_yds,0,,,,,
player,201410190dal,dal,BailDa00,fumbles_rec_td,0,,,,,
player,201410190dal,dal,BailDa00,fumbles_forced,0,,,,,
player,201410190dal,dal,EdwaLa00,def_int,0,,,,,
player,201410190dal,dal,EdwaLa00,def_int_yds,0,,,,,
player,201410190dal,dal,EdwaLa00,def_int_td,0,,,,,
player,201410190dal,dal,EdwaLa00,def_int_long,0,,,,,
player,201410190dal,dal,EdwaLa00,pass_defended,0,,,,,
player,201410190dal,dal,EdwaLa00,sacks,0.0,,,,,
player,201410190dal,dal,EdwaLa00,tackles_combined,1,,,,,
player,201410190dal,dal,EdwaLa00,tackles_solo,1,,,,,
player,201410190dal,dal,EdwaLa00,tackles_assists,0,,,,,
player,201410190dal,dal,EdwaLa00,tackles_loss,0,,,,,
player,201410190dal,dal,EdwaLa00,qb_hits,0,,,,,
player,201410190dal,dal,EdwaLa00,fumbles_rec,0,,,,,
player,201410190dal,dal,EdwaLa00,fumbles_rec_yds,0,,,,,
player,201410190dal,dal,EdwaLa00,fumbles_rec_td,0,,,,,
player,201410190dal,dal,EdwaLa00,fumbles_forced,0,,,,,
player,201410190dal,dal,HitcAn00,def_int,0,,,,,
player,201410190dal,dal,HitcAn00,def_int_yds,0,,,,,
player,201410190dal,dal,HitcAn00,def_int_td,0,,,,,
player,201410190dal,dal,HitcAn00,def_int_long,0,,,,,
player,201410190dal,dal,HitcAn00,pass_defended,0,,,,,
player,201410190dal,dal,HitcAn00,sacks,0.0,,,,,
player,201410190dal,dal,HitcAn00,tackles_combined,1,,,,,
player,201410190dal,dal,HitcAn00,tackles_solo,1,,,,,
player,201410190dal,dal,HitcAn00,tackles_assists,0,,,,,
player,201410190dal,dal,HitcAn00,tackles_loss,0,,,,,
player,201410190dal,dal,HitcAn00,qb_hits,0,,,,,
player,201410190dal,dal,HitcAn00,fumbles_rec,0,,,,,
player,201410190dal,dal,HitcAn00,fumbles_rec_yds,0,,,,,
player,201410190dal,dal,HitcAn00,fumbles_rec_td,0,,,,,
player,201410190dal,dal,HitcAn00,fumbles_forced,0,,,,,
player,201410190dal,dal,MeltHe99,def_int,0,,,,,
player,201410190dal,dal,MeltHe99,def_int_yds,0,,,,,
player,201410190dal,dal,MeltHe99,def_int_td,0,,,,,
player,201410190dal,dal,MeltHe99,def_int_long,0,,,,,
player,201410190dal,dal,MeltHe99,pass_defended,0,,,,,
player,201410190dal,dal,MeltHe99,sacks,0.0,,,,,
player,201410190dal,dal,MeltHe99,tackles_combined,1,,,,,
player,201410190dal,dal,MeltHe99,tackles_solo,1,,,,,
player,201410190dal,dal,MeltHe99,tackles_assists,0,,,,,
player,201410190dal,dal,MeltHe99,tackles_loss,0,,,,,
player,201410190dal,dal,MeltHe99,qb_hits,0,,,,,
player,201410190dal,dal,MeltHe99,fumbles_rec,1,,,,,
player,201410190dal,dal,MeltHe99,fumbles_rec_yds,1,,,,,
player,201410190dal,dal,MeltHe99,fumbles_rec_td,0,,,,,
player,201410190dal,dal,MeltHe99,fumbles_forced,0,,,,,
player,201410190dal,dal,MincJe99,def_int,0,,,,,
player,201410190dal,dal,MincJe99,def_int_yds,0,,,,,
player,201410190dal,dal,MincJe99,def_int_td,0,,,,,
player,201410190dal,dal,MincJe99,def_int_long,0,,,,,
player,201410190dal,dal,MincJe99,pass_defended,0,,,,,
player,201410190dal,dal,MincJe99,sacks,0.0,,,,,
player,201410190dal,dal,MincJe99,tackles_combined,1,,,,,
player,201410190dal,dal,MincJe99,tackles_solo,0,,,,,
player,201410190dal,dal,MincJe99,tackles_assists,1,,,,,
player,201410190dal,dal,MincJe99,tackles_loss,0,,,,,
player,201410190dal,dal,MincJe99,qb_hits,2,,,,,
player,201410190dal,dal,MincJe99,fumbles_rec,0,,,,,
player,201410190dal,dal,MincJe99,fumbles_rec_yds,0,,,,,
player,201410190dal,dal,MincJe99,fumbles_rec_td,0,,,,,
player,201410190dal,dal,MincJe99,fumbles_forced,0,,,,,
player,201410190dal,dal,RandJo01,def_int,0,,,,,
player,201410190dal,dal,RandJo01,def_int_yds,0,,,,,
player,201410190dal,dal,RandJo01,def_int_td,0,,,,,
player,201410190dal,dal,RandJo01,def_int_long,0,,,,,
player,201410190dal,dal,RandJo01,pass_defended,0,,,,,
player,201410190dal,dal,RandJo01,sacks,0.0,,,,,
player,201410190dal,dal,RandJo01,tackles_combined,1,,,,,
player,201410190dal,dal,RandJo01,tackles_solo,1,,,,,
player,201410190dal,dal,RandJo01,tackles_assists,0,,,,,
player,201410190dal,dal,RandJo01,tackles_loss,0,,,,,
player,201410190dal,dal,RandJo01,qb_hits,0,,,,,
player,201410190dal,dal,RandJo01,fumbles_rec,0,,,,,
player,201410190dal,dal,RandJo01,fumbles_rec_yds,0,,,,,
player,201410190dal,dal,RandJo01,fumbles_rec_td,0,,,,,
player,201410190dal,dal,RandJo01,fumbles_forced,0,,,,,
player,201410190dal,dal,SpenAn99,def_int,0,,,,,
player,201410190dal,dal,SpenAn99,def_int_yds,0,,,,,
player,201410190dal,dal,SpenAn99,def_int_td,0,,,,,
player,201410190dal,dal,SpenAn99,def_int_long,0,,,,,
player,201410190dal,dal,SpenAn99,pass_defended,0,,,,,
player,201410190dal,dal,SpenAn99,sacks,0.0,,,,,
player,201410190dal,dal,SpenAn99,tackles_combined,1,,,,,
player,201410190dal,dal,SpenAn99,tackles_solo,1,,,,,
player,201410190dal,dal,SpenAn99,tackles_assists,0,,,,,
player,201410190dal,dal,SpenAn99,tackles_loss,0,,,,,
player,201410190dal,dal,SpenAn99,qb_hits,0,,,,,
