game,2014,14,20141207,201412070cle,clt,"Indianapolis Colts",25,cle,"Cleveland Browns",24
player,201412070cle,cle,BryaDe00,tackles_assists,2,,,,,
player,201412070cle,cle,BryaDe00,tackles_loss,0,,,,,
player,201412070cle,cle,BryaDe00,qb_hits,4,,,,,
player,201412070cle,cle,BryaDe00,fumbles_rec,0,,,,,
player,201412070cle,cle,BryaDe00,fumbles_rec_yds,0,,,,,
player,201412070cle,cle,BryaDe00,fumbles_rec_td,0,,,,,
player,201412070cle,cle,BryaDe00,fumbles_forced,0,,,,,
player,201412070cle,cle,KitcIs00,def_int,0,,,,,
player,201412070cle,cle,KitcIs00,def_int_yds,0,,,,,
player,201412070cle,cle,KitcIs00,def_int_td,0,,,,,
player,201412070cle,cle,KitcIs00,def_int_long,0,,,,,
player,201412070cle,cle,KitcIs00,pass_defended,0,,,,,
player,201412070cle,cle,KitcIs00,sacks,0.0,,,,,
player,201412070cle,cle,KitcIs00,tackles_combined,2,,,,,
player,201412070cle,cle,KitcIs00,tackles_solo,0,,,,,
player,201412070cle,cle,KitcIs00,tackles_assists,2,,,,,
player,201412070cle,cle,KitcIs00,tackles_loss,0,,,,,
player,201412070cle,cle,KitcIs00,qb_hits,0,,,,,
player,201412070cle,cle,KitcIs00,fumbles_rec,0,,,,,
player,201412070cle,cle,KitcIs00,fumbles_rec_yds,0,,,,,
player,201412070cle,cle,KitcIs00,fumbles_rec_td,0,,,,,
player,201412070cle,cle,KitcIs00,fumbles_forced,0,,,,,
player,201412070cle,cle,PoyeJo00,def_int,0,,,,,
player,201412070cle,cle,PoyeJo00,def_int_yds,0,,,,,
player,201412070cle,cle,PoyeJo00,def_int_td,0,,,,,
player,201412070cle,cle,PoyeJo00,def_int_long,0,,,,,
player,201412070cle,cle,PoyeJo00,pass_defended,0,,,,,
player,201412070cle,cle,PoyeJo00,sacks,0.0,,,,,
player,201412070cle,cle,PoyeJo00,tackles_combined,2,,,,,
player,201412070cle,cle,PoyeJo00,tackles_solo,1,,,,,
player,201412070cle,cle,PoyeJo00,tackles_assists,1,,,,,
player,201412070cle,cle,PoyeJo00,tackles_loss,0,,,,,
player,201412070cle,cle,PoyeJo00,qb_hits,0,,,,,
player,201412070cle,cle,PoyeJo00,fumbles_rec,0,,,,,
player,201412070cle,cle,PoyeJo00,fumbles_rec_yds,0,,,,,
player,201412070cle,cle,PoyeJo00,fumbles_rec_td,0,,,,,
player,201412070cle,cle,PoyeJo00,fumbles_forced,0,,,,,
player,201412070cle,cle,WinnBi00,def_int,0,,,,,
player,201412070cle,cle,WinnBi00,def_int_yds,0,,,,,
player,201412070cle,cle,WinnBi00,def_int_td,0,,,,,
player,201412070cle,cle,WinnBi00,def_int_long,0,,,,,
player,201412070cle,cle,WinnBi00,pass_defended,0,,,,,
player,201412070cle,cle,WinnBi00,sacks,0.0,,,,,
player,201412070cle,cle,WinnBi00,tackles_combined,2,,,,,
player,201412070cle,cle,WinnBi00,tackles_solo,1,,,,,
player,201412070cle,cle,WinnBi00,tackles_assists,1,,,,,
player,201412070cle,cle,WinnBi00,tackles_loss,0,,,,,
player,201412070cle,cle,WinnBi00,qb_hits,1,,,,,
player,201412070cle,cle,WinnBi00,fumbles_rec,0,,,,,
player,201412070cle,cle,WinnBi00,fumbles_rec_yds,0,,,,,
player,201412070cle,cle,WinnBi00,fumbles_rec_td,0,,,,,
player,201412070cle,cle,WinnBi00,fumbles_forced,0,,,,,
player,201412070cle,cle,DileZa99,def_int,0,,,,,
player,201412070cle,cle,DileZa99,def_int_yds,0,,,,,
player,201412070cle,cle,DileZa99,def_int_td,0,,,,,
player,201412070cle,cle,DileZa99,def_int_long,0,,,,,
player,201412070cle,cle,DileZa99,pass_defended,0,,,,,
player,201412070cle,cle,DileZa99,sacks,0.0,,,,,
player,201412070cle,cle,DileZa99,tackles_combined,1,,,,,
player,201412070cle,cle,DileZa99,tackles_solo,1,,,,,
player,201412070cle,cle,DileZa99,tackles_assists,0,,,,,
player,201412070cle,cle,DileZa99,tackles_loss,0,,,,,
player,201412070cle,cle,DileZa99,qb_hits,0,,,,,
player,201412070cle,cle,DileZa99,fumbles_rec,0,,,,,
player,201412070cle,cle,DileZa99,fumbles_rec_yds,0,,,,,
player,201412070cle,cle,DileZa99,fumbles_rec_td,0,,,,,
player,201412070cle,cle,DileZa99,fumbles_forced,0,,,,,
player,201412070cle,cle,MartEr02,def_int,0,,,,,
player,201412070cle,cle,MartEr02,def_int_yds,0,,,,,
player,201412070cle,cle,MartEr02,def_int_td,0,,,,,
player,201412070cle,cle,MartEr02,def_int_long,0,,,,,
player,201412070cle,cle,MartEr02,pass_defended,0,,,,,
player,201412070cle,cle,MartEr02,sacks,0.0,,,,,
player,201412070cle,cle,MartEr02,tackles_combined,1,,,,,
player,201412070cle,cle,MartEr02,tackles_solo,1,,,,,
player,201412070cle,cle,MartEr02,tackles_assists,0,,,,,
player,201412070cle,cle,MartEr02,tackles_loss,0,,,,,
player,201412070cle,cle,MartEr02,qb_hits,0,,,,,
player,201412070cle,cle,MartEr02,fumbles_rec,0,,,,,
player,201412070cle,cle,MartEr02,fumbles_rec_yds,0,,,,,
player,201412070cle,cle,MartEr02,fumbles_rec_td,0,,,,,
player,201412070cle,cle,MartEr02,fumbles_forced,1,,,,,
player,201412070cle,cle,RubiAh99,def_int,0,,,,,
player,201412070cle,cle,RubiAh99,def_int_yds,0,,,,,
player,201412070cle,cle,RubiAh99,def_int_td,0,,,,,
player,201412070cle,cle,RubiAh99,def_int_long,0,,,,,
player,201412070cle,cle,RubiAh99,pass_defended,0,,,,,
player,201412070cle,cle,RubiAh99,sacks,0.0,,,,,
player,201412070cle,cle,RubiAh99,tackles_combined,1,,,,,
player,201412070cle,cle,RubiAh99,tackles_solo,0,,,,,
player,201412070cle,cle,RubiAh99,tackles_assists,1,,,,,
player,201412070cle,cle,RubiAh99,tackles_loss,0,,,,,
player,201412070cle,cle,RubiAh99,qb_hits,2,,,,,
player,201412070cle,cle,RubiAh99,fumbles_rec,0,,,,,
player,201412070cle,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201412070cle,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201412070cle,cle,RubiAh99,fumbles_forced,0,,,,,
player,201412070cle,cle,YounCh02,def_int,0,,,,,
player,201412070cle,cle,YounCh02,def_int_yds,0,,,,,
player,201412070cle,cle,YounCh02,def_int_td,0,,,,,
player,201412070cle,cle,YounCh02,def_int_long,0,,,,,
player,201412070cle,cle,YounCh02,pass_defended,0,,,,,
player,201412070cle,cle,YounCh02,sacks,0.0,,,,,
player,201412070cle,cle,YounCh02,tackles_combined,1,,,,,
player,201412070cle,cle,YounCh02,tackles_solo,0,,,,,
player,201412070cle,cle,YounCh02,tackles_assists,1,,,,,
player,201412070cle,cle,YounCh02,tackles_loss,0,,,,,
player,201412070cle,cle,YounCh02,qb_hits,0,,,,,
player,201412070cle,cle,YounCh02,fumbles_rec,0,,,,,
player,201412070cle,cle,YounCh02,fumbles_rec_yds,0,,,,,
player,201412070cle,cle,YounCh02,fumbles_rec_td,0,,,,,
player,201412070cle,cle,YounCh02,fumbles_forced,0,,,,,
player,201412070cle,cle,SheaJa00,def_int,0,,,,,
player,201412070cle,cle,SheaJa00,def_int_yds,0,,,,,
player,201412070cle,cle,SheaJa00,def_int_td,0,,,,,
player,201412070cle,cle,SheaJa00,def_int_long,0,,,,,
player,201412070cle,cle,SheaJa00,pass_defended,0,,,,,
player,201412070cle,cle,SheaJa00,sacks,0.0,,,,,
player,201412070cle,cle,SheaJa00,tackles_combined,0,,,,,
player,201412070cle,cle,SheaJa00,tackles_solo,0,,,,,
player,201412070cle,cle,SheaJa00,tackles_assists,0,,,,,
player,201412070cle,cle,SheaJa00,tackles_loss,0,,,,,
player,201412070cle,cle,SheaJa00,qb_hits,1,,,,,
player,201412070cle,cle,SheaJa00,fumbles_rec,0,,,,,
player,201412070cle,cle,SheaJa00,fumbles_rec_yds,0,,,,,
player,201412070cle,cle,SheaJa00,fumbles_rec_td,0,,,,,
player,201412070cle,cle,SheaJa00,fumbles_forced,0,,,,,
player,201412070cle,clt,CribJo01,kick_ret,5,,,,,
player,201412070cle,clt,CribJo01,kick_ret_yds,141,,,,,
player,201412070cle,clt,CribJo01,kick_ret_yds_per_ret,28.2,,,,,
player,201412070cle,clt,CribJo01,kick_ret_td,0,,,,,
player,201412070cle,clt,CribJo01,kick_ret_long,41,,,,,
player,201412070cle,clt,CribJo01,punt_ret,3,,,,,
player,201412070cle,clt,CribJo01,punt_ret_yds,4,,,,,
player,201412070cle,clt,CribJo01,punt_ret_yds_per_ret,1.3,,,,,
player,201412070cle,clt,CribJo01,punt_ret_td,0,,,,,
player,201412070cle,clt,CribJo01,punt_ret_long,7,,,,,
player,201412070cle,cle,BenjTr00,kick_ret,5,,,,,
player,201412070cle,cle,BenjTr00,kick_ret_yds,99,,,,,
player,201412070cle,cle,BenjTr00,kick_ret_yds_per_ret,19.8,,,,,
player,201412070cle,cle,BenjTr00,kick_ret_td,0,,,,,
player,201412070cle,cle,BenjTr00,kick_ret_long,28,,,,,
player,201412070cle,cle,BenjTr00,punt_ret,4,,,,,
player,201412070cle,cle,BenjTr00,punt_ret_yds,65,,,,,
player,201412070cle,cle,BenjTr00,punt_ret_yds_per_ret,16.3,,,,,
player,201412070cle,cle,BenjTr00,punt_ret_td,0,,,,,
player,201412070cle,cle,BenjTr00,punt_ret_long,37,,,,,
player,201412070cle,clt,vinatada01,xpm,1,,,,,
player,201412070cle,clt,vinatada01,xpa,1,,,,,
player,201412070cle,clt,vinatada01,fgm,2,,,,,
player,201412070cle,clt,vinatada01,fga,2,,,,,
player,201412070cle,clt,vinatada01,punt,0,,,,,
player,201412070cle,clt,vinatada01,punt_yds,0,,,,,
player,201412070cle,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201412070cle,clt,vinatada01,punt_long,0,,,,,
player,201412070cle,clt,McAfPa44,xpm,,,,,,
player,201412070cle,clt,McAfPa44,xpa,,,,,,
player,201412070cle,clt,McAfPa44,fgm,,,,,,
player,201412070cle,clt,McAfPa44,fga,,,,,,
player,201412070cle,clt,McAfPa44,punt,7,,,,,
player,201412070cle,clt,McAfPa44,punt_yds,329,,,,,
player,201412070cle,clt,McAfPa44,punt_yds_per_punt,47.0,,,,,
player,201412070cle,clt,McAfPa44,punt_long,59,,,,,
player,201412070cle,cle,cundibil01,xpm,3,,,,,
player,201412070cle,cle,cundibil01,xpa,3,,,,,
player,201412070cle,cle,cundibil01,fgm,1,,,,,
player,201412070cle,cle,cundibil01,fga,2,,,,,
player,201412070cle,cle,cundibil01,punt,0,,,,,
player,201412070cle,cle,cundibil01,punt_yds,0,,,,,
player,201412070cle,cle,cundibil01,punt_yds_per_punt,,,,,,
player,201412070cle,cle,cundibil01,punt_long,0,,,,,
player,201412070cle,cle,LannSp00,xpm,,,,,,
player,201412070cle,cle,LannSp00,xpa,,,,,,
player,201412070cle,cle,LannSp00,fgm,,,,,,
player,201412070cle,cle,LannSp00,fga,,,,,,
player,201412070cle,cle,LannSp00,punt,9,,,,,
player,201412070cle,cle,LannSp00,punt_yds,407,,,,,
player,201412070cle,cle,LannSp00,punt_yds_per_punt,45.2,,,,,
player,201412070cle,cle,LannSp00,punt_long,56,,,,,
player,201412070cle,cle,GrecJo20,pos,G,,,,,
player,201412070cle,cle,GrecJo20,offense,65,,,,,
player,201412070cle,cle,GrecJo20,off_pct,100%,,,,,
player,201412070cle,cle,GrecJo20,defense,0,,,,,
player,201412070cle,cle,GrecJo20,def_pct,0%,,,,,
player,201412070cle,cle,GrecJo20,special_teams,5,,,,,
player,201412070cle,cle,GrecJo20,st_pct,14%,,,,,
player,201412070cle,cle,BitoJo00,pos,G,,,,,
player,201412070cle,cle,BitoJo00,offense,65,,,,,
player,201412070cle,cle,BitoJo00,off_pct,100%,,,,,
player,201412070cle,cle,BitoJo00,defense,0,,,,,
player,201412070cle,cle,BitoJo00,def_pct,0%,,,,,
player,201412070cle,cle,BitoJo00,special_teams,5,,,,,
player,201412070cle,cle,BitoJo00,st_pct,14%,,,,,
player,201412070cle,cle,SeymRy00,pos,T,,,,,
player,201412070cle,cle,SeymRy00,offense,65,,,,,
player,201412070cle,cle,SeymRy00,off_pct,100%,,,,,
player,201412070cle,cle,SeymRy00,defense,0,,,,,
player,201412070cle,cle,SeymRy00,def_pct,0%,,,,,
player,201412070cle,cle,SeymRy00,special_teams,5,,,,,
player,201412070cle,cle,SeymRy00,st_pct,14%,,,,,
player,201412070cle,cle,ThomJo28,pos,T,,,,,
player,201412070cle,cle,ThomJo28,offense,65,,,,,
player,201412070cle,cle,ThomJo28,off_pct,100%,,,,,
player,201412070cle,cle,ThomJo28,defense,0,,,,,
player,201412070cle,cle,ThomJo28,def_pct,0%,,,,,
player,201412070cle,cle,ThomJo28,special_teams,5,,,,,
player,201412070cle,cle,ThomJo28,st_pct,14%,,,,,
player,201412070cle,cle,SchwMi00,pos,T,,,,,
player,201412070cle,cle,SchwMi00,offense,65,,,,,
player,201412070cle,cle,SchwMi00,off_pct,100%,,,,,
player,201412070cle,cle,SchwMi00,defense,0,,,,,
player,201412070cle,cle,SchwMi00,def_pct,0%,,,,,
player,201412070cle,cle,SchwMi00,special_teams,5,,,,,
player,201412070cle,cle,SchwMi00,st_pct,14%,,,,,
player,201412070cle,cle,HoyeBr00,pos,QB,,,,,
player,201412070cle,cle,HoyeBr00,offense,65,,,,,
player,201412070cle,cle,HoyeBr00,off_pct,100%,,,,,
player,201412070cle,cle,HoyeBr00,defense,0,,,,,
player,201412070cle,cle,HoyeBr00,def_pct,0%,,,,,
player,201412070cle,cle,HoyeBr00,special_teams,0,,,,,
player,201412070cle,cle,HoyeBr00,st_pct,0%,,,,,
player,201412070cle,cle,CameJo00,pos,TE,,,,,
player,201412070cle,cle,CameJo00,offense,51,,,,,
player,201412070cle,cle,CameJo00,off_pct,78%,,,,,
player,201412070cle,cle,CameJo00,defense,0,,,,,
player,201412070cle,cle,CameJo00,def_pct,0%,,,,,
player,201412070cle,cle,CameJo00,special_teams,0,,,,,
player,201412070cle,cle,CameJo00,st_pct,0%,,,,,
player,201412070cle,cle,GordJo02,pos,WR,,,,,
player,201412070cle,cle,GordJo02,offense,50,,,,,
player,201412070cle,cle,GordJo02,off_pct,77%,,,,,
player,201412070cle,cle,GordJo02,defense,0,,,,,
player,201412070cle,cle,GordJo02,def_pct,0%,,,,,
player,201412070cle,cle,GordJo02,special_teams,0,,,,,
player,201412070cle,cle,GordJo02,st_pct,0%,,,,,
player,201412070cle,cle,HawkAn00,pos,WR,,,,,
player,201412070cle,cle,HawkAn00,offense,48,,,,,
player,201412070cle,cle,HawkAn00,off_pct,74%,,,,,
player,201412070cle,cle,HawkAn00,defense,0,,,,,
player,201412070cle,cle,HawkAn00,def_pct,0%,,,,,
player,201412070cle,cle,HawkAn00,special_teams,0,,,,,
player,201412070cle,cle,HawkAn00,st_pct,0%,,,,,
player,201412070cle,cle,GabrTa00,pos,WR,,,,,
player,201412070cle,cle,GabrTa00,offense,41,,,,,
player,201412070cle,cle,GabrTa00,off_pct,63%,,,,,
player,201412070cle,cle,GabrTa00,defense,0,,,,,
player,201412070cle,cle,GabrTa00,def_pct,0%,,,,,
player,201412070cle,cle,GabrTa00,special_teams,0,,,,,
player,201412070cle,cle,GabrTa00,st_pct,0%,,,,,
player,201412070cle,cle,DrayJi00,pos,TE,,,,,
player,201412070cle,cle,DrayJi00,offense,35,,,,,
player,201412070cle,cle,DrayJi00,off_pct,54%,,,,,
player,201412070cle,cle,DrayJi00,defense,0,,,,,
player,201412070cle,cle,DrayJi00,def_pct,0%,,,,,
player,201412070cle,cle,DrayJi00,special_teams,5,,,,,
player,201412070cle,cle,DrayJi00,st_pct,14%,,,,,
player,201412070cle,cle,WestTe00,pos,RB,,,,,
player,201412070cle,cle,WestTe00,offense,35,,,,,
player,201412070cle,cle,WestTe00,off_pct,54%,,,,,
player,201412070cle,cle,WestTe00,defense,0,,,,,
player,201412070cle,cle,WestTe00,def_pct,0%,,,,,
player,201412070cle,cle,WestTe00,special_teams,0,,,,,
player,201412070cle,cle,WestTe00,st_pct,0%,,,,,
player,201412070cle,cle,CrowIs00,pos,RB,,,,,
player,201412070cle,cle,CrowIs00,offense,30,,,,,
player,201412070cle,cle,CrowIs00,off_pct,46%,,,,,
player,201412070cle,cle,CrowIs00,defense,0,,,,,
player,201412070cle,cle,CrowIs00,def_pct,0%,,,,,
player,201412070cle,cle,CrowIs00,special_teams,0,,,,,
player,201412070cle,cle,CrowIs00,st_pct,0%,,,,,
player,201412070cle,cle,BenjTr00,pos,WR,,,,,
player,201412070cle,cle,BenjTr00,offense,20,,,,,
player,201412070cle,cle,BenjTr00,off_pct,31%,,,,,
player,201412070cle,cle,BenjTr00,defense,0,,,,,
player,201412070cle,cle,BenjTr00,def_pct,0%,,,,,
player,201412070cle,cle,BenjTr00,special_teams,11,,,,,
player,201412070cle,cle,BenjTr00,st_pct,31%,,,,,
player,201412070cle,cle,AgneRa00,pos,FB,,,,,
player,201412070cle,cle,AgneRa00,offense,15,,,,,
player,201412070cle,cle,AgneRa00,off_pct,23%,,,,,
player,201412070cle,cle,AgneRa00,defense,0,,,,,
player,201412070cle,cle,AgneRa00,def_pct,0%,,,,,
player,201412070cle,cle,AgneRa00,special_teams,0,,,,,
player,201412070cle,cle,AgneRa00,st_pct,0%,,,,,
player,201412070cle,cle,RobeCr00,pos,LB,,,,,
player,201412070cle,cle,RobeCr00,offense,0,,,,,
player,201412070cle,cle,RobeCr00,off_pct,0%,,,,,
player,201412070cle,cle,RobeCr00,defense,81,,,,,
player,201412070cle,cle,RobeCr00,def_pct,100%,,,,,
player,201412070cle,cle,RobeCr00,special_teams,4,,,,,
player,201412070cle,cle,RobeCr00,st_pct,11%,,,,,
player,201412070cle,cle,WhitDo20,pos,SS,,,,,
player,201412070cle,cle,WhitDo20,offense,0,,,,,
player,201412070cle,cle,WhitDo20,off_pct,0%,,,,,
player,201412070cle,cle,WhitDo20,defense,81,,,,,
player,201412070cle,cle,WhitDo20,def_pct,100%,,,,,
player,201412070cle,cle,WhitDo20,special_teams,1,,,,,
player,201412070cle,cle,WhitDo20,st_pct,3%,,,,,
player,201412070cle,cle,LeonJi23,pos,SS,,,,,
player,201412070cle,cle,LeonJi23,offense,0,,,,,
player,201412070cle,cle,LeonJi23,off_pct,0%,,,,,
player,201412070cle,cle,LeonJi23,defense,80,,,,,
player,201412070cle,cle,LeonJi23,def_pct,99%,,,,,
player,201412070cle,cle,LeonJi23,special_teams,11,,,,,
player,201412070cle,cle,LeonJi23,st_pct,31%,,,,,
player,201412070cle,cle,HadeJo99,pos,CB,,,,,
player,201412070cle,cle,HadeJo99,offense,0,,,,,
player,201412070cle,cle,HadeJo99,off_pct,0%,,,,,
player,201412070cle,cle,HadeJo99,defense,80,,,,,
player,201412070cle,cle,HadeJo99,def_pct,99%,,,,,
player,201412070cle,cle,HadeJo99,special_teams,10,,,,,
player,201412070cle,cle,HadeJo99,st_pct,29%,,,,,
player,201412070cle,cle,SkriBu00,pos,CB,,,,,
player,201412070cle,cle,SkriBu00,offense,0,,,,,
player,201412070cle,cle,SkriBu00,off_pct,0%,,,,,
player,201412070cle,cle,SkriBu00,defense,80,,,,,
player,201412070cle,cle,SkriBu00,def_pct,99%,,,,,
player,201412070cle,cle,SkriBu00,special_teams,10,,,,,
player,201412070cle,cle,SkriBu00,st_pct,29%,,,,,
player,201412070cle,cle,KrugPa99,pos,LB,,,,,
player,201412070cle,cle,KrugPa99,offense,0,,,,,
player,201412070cle,cle,KrugPa99,off_pct,0%,,,,,
player,201412070cle,cle,KrugPa99,defense,76,,,,,
player,201412070cle,cle,KrugPa99,def_pct,94%,,,,,
player,201412070cle,cle,KrugPa99,special_teams,4,,,,,
player,201412070cle,cle,KrugPa99,st_pct,11%,,,,,
player,201412070cle,cle,MingBa00,pos,LB,,,,,
player,201412070cle,cle,MingBa00,offense,0,,,,,
player,201412070cle,cle,MingBa00,off_pct,0%,,,,,
player,201412070cle,cle,MingBa00,defense,59,,,,,
player,201412070cle,cle,MingBa00,def_pct,73%,,,,,
player,201412070cle,cle,MingBa00,special_teams,15,,,,,
player,201412070cle,cle,MingBa00,st_pct,43%,,,,,
player,201412070cle,cle,BryaDe00,pos,DE,,,,,
player,201412070cle,cle,BryaDe00,offense,0,,,,,
player,201412070cle,cle,BryaDe00,off_pct,0%,,,,,
player,201412070cle,cle,BryaDe00,defense,59,,,,,
player,201412070cle,cle,BryaDe00,def_pct,73%,,,,,
player,201412070cle,cle,BryaDe00,special_teams,4,,,,,
player,201412070cle,cle,BryaDe00,st_pct,11%,,,,,
player,201412070cle,cle,GilbJu00,pos,CB,,,,,
player,201412070cle,cle,GilbJu00,offense,0,,,,,
player,201412070cle,cle,GilbJu00,off_pct,0%,,,,,
player,201412070cle,cle,GilbJu00,defense,49,,,,,
player,201412070cle,cle,GilbJu00,def_pct,60%,,,,,
player,201412070cle,cle,GilbJu00,special_teams,1,,,,,
player,201412070cle,cle,GilbJu00,st_pct,3%,,,,,
player,201412070cle,cle,WinnBi00,pos,DE,,,,,
player,201412070cle,cle,WinnBi00,offense,0,,,,,
player,201412070cle,cle,WinnBi00,off_pct,0%,,,,,
player,201412070cle,cle,WinnBi00,defense,47,,,,,
player,201412070cle,cle,WinnBi00,def_pct,58%,,,,,
player,201412070cle,cle,WinnBi00,special_teams,15,,,,,
player,201412070cle,cle,WinnBi00,st_pct,43%,,,,,
player,201412070cle,cle,KirkCh00,pos,LB,,,,,
player,201412070cle,cle,KirkCh00,offense,0,,,,,
player,201412070cle,cle,KirkCh00,off_pct,0%,,,,,
player,201412070cle,cle,KirkCh00,defense,40,,,,,
player,201412070cle,cle,KirkCh00,def_pct,49%,,,,,
player,201412070cle,cle,KirkCh00,special_teams,18,,,,,
player,201412070cle,cle,KirkCh00,st_pct,51%,,,,,
player,201412070cle,cle,RubiAh99,pos,NT,,,,,
player,201412070cle,cle,RubiAh99,offense,0,,,,,
player,201412070cle,cle,RubiAh99,off_pct,0%,,,,,
player,201412070cle,cle,RubiAh99,defense,40,,,,,
player,201412070cle,cle,RubiAh99,def_pct,49%,,,,,
player,201412070cle,cle,RubiAh99,special_teams,3,,,,,
player,201412070cle,cle,RubiAh99,st_pct,9%,,,,,
player,201412070cle,cle,PoyeJo00,pos,FS,,,,,
player,201412070cle,cle,PoyeJo00,offense,0,,,,,
player,201412070cle,cle,PoyeJo00,off_pct,0%,,,,,
player,201412070cle,cle,PoyeJo00,defense,32,,,,,
player,201412070cle,cle,PoyeJo00,def_pct,40%,,,,,
player,201412070cle,cle,PoyeJo00,special_teams,30,,,,,
player,201412070cle,cle,PoyeJo00,st_pct,86%,,,,,
player,201412070cle,cle,SheaJa00,pos,LB,,,,,
player,201412070cle,cle,SheaJa00,offense,0,,,,,
player,201412070cle,cle,SheaJa00,off_pct,0%,,,,,
player,201412070cle,cle,SheaJa00,defense,27,,,,,
player,201412070cle,cle,SheaJa00,def_pct,33%,,,,,
player,201412070cle,cle,SheaJa00,special_teams,0,,,,,
player,201412070cle,cle,SheaJa00,st_pct,0%,,,,,
player,201412070cle,cle,WillKW00,pos,CB,,,,,
player,201412070cle,cle,WillKW00,offense,0,,,,,
player,201412070cle,cle,WillKW00,off_pct,0%,,,,,
player,201412070cle,cle,WillKW00,defense,26,,,,,
player,201412070cle,cle,WillKW00,def_pct,32%,,,,,
player,201412070cle,cle,WillKW00,special_teams,7,,,,,
player,201412070cle,cle,WillKW00,st_pct,20%,,,,,
player,201412070cle,cle,KitcIs00,pos,NT,,,,,
player,201412070cle,cle,KitcIs00,offense,0,,,,,
player,201412070cle,cle,KitcIs00,off_pct,0%,,,,,
player,201412070cle,cle,KitcIs00,defense,17,,,,,
player,201412070cle,cle,KitcIs00,def_pct,21%,,,,,
player,201412070cle,cle,KitcIs00,special_teams,0,,,,,
player,201412070cle,cle,KitcIs00,st_pct,0%,,,,,
player,201412070cle,cle,FuaxSi00,pos,DT,,,,,
player,201412070cle,cle,FuaxSi00,offense,0,,,,,
player,201412070cle,cle,FuaxSi00,off_pct,0%,,,,,
player,201412070cle,cle,FuaxSi00,defense,14,,,,,
player,201412070cle,cle,FuaxSi00,def_pct,17%,,,,,
player,201412070cle,cle,FuaxSi00,special_teams,0,,,,,
player,201412070cle,cle,FuaxSi00,st_pct,0%,,,,,
player,201412070cle,cle,CardTa00,pos,LB,,,,,
player,201412070cle,cle,CardTa00,offense,0,,,,,
player,201412070cle,cle,CardTa00,off_pct,0%,,,,,
player,201412070cle,cle,CardTa00,defense,1,,,,,
player,201412070cle,cle,CardTa00,def_pct,1%,,,,,
player,201412070cle,cle,CardTa00,special_teams,29,,,,,
player,201412070cle,cle,CardTa00,st_pct,83%,,,,,
player,201412070cle,cle,MartEr02,pos,LB,,,,,
player,201412070cle,cle,MartEr02,offense,0,,,,,
player,201412070cle,cle,MartEr02,off_pct,0%,,,,,
player,201412070cle,cle,MartEr02,defense,1,,,,,
player,201412070cle,cle,MartEr02,def_pct,1%,,,,,
player,201412070cle,cle,MartEr02,special_teams,26,,,,,
player,201412070cle,cle,MartEr02,st_pct,74%,,,,,
player,201412070cle,cle,BadeJo00,pos,SS,,,,,
player,201412070cle,cle,BadeJo00,offense,0,,,,,
player,201412070cle,cle,BadeJo00,off_pct,0%,,,,,
player,201412070cle,cle,BadeJo00,defense,0,,,,,
player,201412070cle,cle,BadeJo00,def_pct,0%,,,,,
player,201412070cle,cle,BadeJo00,special_teams,29,,,,,
player,201412070cle,cle,BadeJo00,st_pct,83%,,,,,
player,201412070cle,cle,DileZa99,pos,LB,,,,,
player,201412070cle,cle,DileZa99,offense,0,,,,,
player,201412070cle,cle,DileZa99,off_pct,0%,,,,,
player,201412070cle,cle,DileZa99,defense,0,,,,,
player,201412070cle,cle,DileZa99,def_pct,0%,,,,,
player,201412070cle,cle,DileZa99,special_teams,26,,,,,
player,201412070cle,cle,DileZa99,st_pct,74%,,,,,
player,201412070cle,cle,MoorMa02,pos,WR,,,,,
player,201412070cle,cle,MoorMa02,offense,0,,,,,
player,201412070cle,cle,MoorMa02,off_pct,0%,,,,,
player,201412070cle,cle,MoorMa02,defense,0,,,,,
player,201412070cle,cle,MoorMa02,def_pct,0%,,,,,
player,201412070cle,cle,MoorMa02,special_teams,20,,,,,
player,201412070cle,cle,MoorMa02,st_pct,57%,,,,,
player,201412070cle,cle,DrauSh00,pos,RB,,,,,
player,201412070cle,cle,DrauSh00,offense,0,,,,,
player,201412070cle,cle,DrauSh00,off_pct,0%,,,,,
player,201412070cle,cle,DrauSh00,defense,0,,,,,
player,201412070cle,cle,DrauSh00,def_pct,0%,,,,,
player,201412070cle,cle,DrauSh00,special_teams,17,,,,,
player,201412070cle,cle,DrauSh00,st_pct,49%,,,,,
player,201412070cle,cle,LannSp00,pos,P,,,,,
player,201412070cle,cle,LannSp00,offense,0,,,,,
player,201412070cle,cle,LannSp00,off_pct,0%,,,,,
player,201412070cle,cle,LannSp00,defense,0,,,,,
player,201412070cle,cle,LannSp00,def_pct,0%,,,,,
player,201412070cle,cle,LannSp00,special_teams,14,,,,,
player,201412070cle,cle,LannSp00,st_pct,40%,,,,,
player,201412070cle,cle,YounCh02,pos,LS,,,,,
player,201412070cle,cle,YounCh02,offense,0,,,,,
player,201412070cle,cle,YounCh02,off_pct,0%,,,,,
player,201412070cle,cle,YounCh02,defense,0,,,,,
player,201412070cle,cle,YounCh02,def_pct,0%,,,,,
player,201412070cle,cle,YounCh02,special_teams,14,,,,,
player,201412070cle,cle,YounCh02,st_pct,40%,,,,,
player,201412070cle,cle,DesiPi00,pos,CB,,,,,
