game,2014,1,20140908,201409080det,nyg,"New York Giants",14,det,"Detroit Lions",35
player,201409080det,det,FullCo00,def_pct,0%,,,,,
player,201409080det,det,FullCo00,special_teams,7,,,,,
player,201409080det,det,FullCo00,st_pct,27%,,,,,
player,201409080det,det,RiddTh00,pos,RB,,,,,
player,201409080det,det,RiddTh00,offense,5,,,,,
player,201409080det,det,RiddTh00,off_pct,7%,,,,,
player,201409080det,det,RiddTh00,defense,0,,,,,
player,201409080det,det,RiddTh00,def_pct,0%,,,,,
player,201409080det,det,RiddTh00,special_teams,18,,,,,
player,201409080det,det,RiddTh00,st_pct,69%,,,,,
player,201409080det,det,WaddLa01,pos,T,,,,,
player,201409080det,det,WaddLa01,offense,5,,,,,
player,201409080det,det,WaddLa01,off_pct,7%,,,,,
player,201409080det,det,WaddLa01,defense,0,,,,,
player,201409080det,det,WaddLa01,def_pct,0%,,,,,
player,201409080det,det,WaddLa01,special_teams,0,,,,,
player,201409080det,det,WaddLa01,st_pct,0%,,,,,
player,201409080det,det,OwenMo01,pos,FB,,,,,
player,201409080det,det,OwenMo01,offense,1,,,,,
player,201409080det,det,OwenMo01,off_pct,1%,,,,,
player,201409080det,det,OwenMo01,defense,0,,,,,
player,201409080det,det,OwenMo01,def_pct,0%,,,,,
player,201409080det,det,OwenMo01,special_teams,18,,,,,
player,201409080det,det,OwenMo01,st_pct,69%,,,,,
player,201409080det,det,TullSt20,pos,LB,,,,,
player,201409080det,det,TullSt20,offense,0,,,,,
player,201409080det,det,TullSt20,off_pct,0%,,,,,
player,201409080det,det,TullSt20,defense,60,,,,,
player,201409080det,det,TullSt20,def_pct,100%,,,,,
player,201409080det,det,TullSt20,special_teams,2,,,,,
player,201409080det,det,TullSt20,st_pct,8%,,,,,
player,201409080det,det,LevyDe99,pos,LB,,,,,
player,201409080det,det,LevyDe99,offense,0,,,,,
player,201409080det,det,LevyDe99,off_pct,0%,,,,,
player,201409080det,det,LevyDe99,defense,60,,,,,
player,201409080det,det,LevyDe99,def_pct,100%,,,,,
player,201409080det,det,LevyDe99,special_teams,2,,,,,
player,201409080det,det,LevyDe99,st_pct,8%,,,,,
player,201409080det,det,MathRa99,pos,CB,,,,,
player,201409080det,det,MathRa99,offense,0,,,,,
player,201409080det,det,MathRa99,off_pct,0%,,,,,
player,201409080det,det,MathRa99,defense,58,,,,,
player,201409080det,det,MathRa99,def_pct,97%,,,,,
player,201409080det,det,MathRa99,special_teams,2,,,,,
player,201409080det,det,MathRa99,st_pct,8%,,,,,
player,201409080det,det,AbduIs00,pos,SS,,,,,
player,201409080det,det,AbduIs00,offense,0,,,,,
player,201409080det,det,AbduIs00,off_pct,0%,,,,,
player,201409080det,det,AbduIs00,defense,57,,,,,
player,201409080det,det,AbduIs00,def_pct,95%,,,,,
player,201409080det,det,AbduIs00,special_teams,8,,,,,
player,201409080det,det,AbduIs00,st_pct,31%,,,,,
player,201409080det,det,SlayDa00,pos,CB,,,,,
player,201409080det,det,SlayDa00,offense,0,,,,,
player,201409080det,det,SlayDa00,off_pct,0%,,,,,
player,201409080det,det,SlayDa00,defense,57,,,,,
player,201409080det,det,SlayDa00,def_pct,95%,,,,,
player,201409080det,det,SlayDa00,special_teams,0,,,,,
player,201409080det,det,SlayDa00,st_pct,0%,,,,,
player,201409080det,det,QuinGl99,pos,FS,,,,,
player,201409080det,det,QuinGl99,offense,0,,,,,
player,201409080det,det,QuinGl99,off_pct,0%,,,,,
player,201409080det,det,QuinGl99,defense,55,,,,,
player,201409080det,det,QuinGl99,def_pct,92%,,,,,
player,201409080det,det,QuinGl99,special_teams,1,,,,,
player,201409080det,det,QuinGl99,st_pct,4%,,,,,
player,201409080det,det,SuhxNd99,pos,DT,,,,,
player,201409080det,det,SuhxNd99,offense,0,,,,,
player,201409080det,det,SuhxNd99,off_pct,0%,,,,,
player,201409080det,det,SuhxNd99,defense,50,,,,,
player,201409080det,det,SuhxNd99,def_pct,83%,,,,,
player,201409080det,det,SuhxNd99,special_teams,2,,,,,
player,201409080det,det,SuhxNd99,st_pct,8%,,,,,
player,201409080det,det,LawsNe00,pos,CB,,,,,
player,201409080det,det,LawsNe00,offense,0,,,,,
player,201409080det,det,LawsNe00,off_pct,0%,,,,,
player,201409080det,det,LawsNe00,defense,49,,,,,
player,201409080det,det,LawsNe00,def_pct,82%,,,,,
player,201409080det,det,LawsNe00,special_teams,17,,,,,
player,201409080det,det,LawsNe00,st_pct,65%,,,,,
player,201409080det,det,JoneJa99,pos,DE,,,,,
player,201409080det,det,JoneJa99,offense,0,,,,,
player,201409080det,det,JoneJa99,off_pct,0%,,,,,
player,201409080det,det,JoneJa99,defense,40,,,,,
player,201409080det,det,JoneJa99,def_pct,67%,,,,,
player,201409080det,det,JoneJa99,special_teams,2,,,,,
player,201409080det,det,JoneJa99,st_pct,8%,,,,,
player,201409080det,det,AnsaEz00,pos,DE,,,,,
player,201409080det,det,AnsaEz00,offense,0,,,,,
player,201409080det,det,AnsaEz00,off_pct,0%,,,,,
player,201409080det,det,AnsaEz00,defense,39,,,,,
player,201409080det,det,AnsaEz00,def_pct,65%,,,,,
player,201409080det,det,AnsaEz00,special_teams,0,,,,,
player,201409080det,det,AnsaEz00,st_pct,0%,,,,,
player,201409080det,det,FairNi00,pos,DT,,,,,
player,201409080det,det,FairNi00,offense,0,,,,,
player,201409080det,det,FairNi00,off_pct,0%,,,,,
player,201409080det,det,FairNi00,defense,31,,,,,
player,201409080det,det,FairNi00,def_pct,52%,,,,,
player,201409080det,det,FairNi00,special_teams,2,,,,,
player,201409080det,det,FairNi00,st_pct,8%,,,,,
player,201409080det,det,JohnGe00,pos,DE,,,,,
player,201409080det,det,JohnGe00,offense,0,,,,,
player,201409080det,det,JohnGe00,off_pct,0%,,,,,
player,201409080det,det,JohnGe00,defense,27,,,,,
player,201409080det,det,JohnGe00,def_pct,45%,,,,,
player,201409080det,det,JohnGe00,special_teams,11,,,,,
player,201409080det,det,JohnGe00,st_pct,42%,,,,,
player,201409080det,det,MoslC.20,pos,DT,,,,,
player,201409080det,det,MoslC.20,offense,0,,,,,
player,201409080det,det,MoslC.20,off_pct,0%,,,,,
player,201409080det,det,MoslC.20,defense,25,,,,,
player,201409080det,det,MoslC.20,def_pct,42%,,,,,
player,201409080det,det,MoslC.20,special_teams,2,,,,,
player,201409080det,det,MoslC.20,st_pct,8%,,,,,
player,201409080det,det,TaylDe00,pos,DE,,,,,
player,201409080det,det,TaylDe00,offense,0,,,,,
player,201409080det,det,TaylDe00,off_pct,0%,,,,,
player,201409080det,det,TaylDe00,defense,21,,,,,
player,201409080det,det,TaylDe00,def_pct,35%,,,,,
player,201409080det,det,TaylDe00,special_teams,0,,,,,
player,201409080det,det,TaylDe00,st_pct,0%,,,,,
player,201409080det,det,TappDa20,pos,DE,,,,,
player,201409080det,det,TappDa20,offense,0,,,,,
player,201409080det,det,TappDa20,off_pct,0%,,,,,
player,201409080det,det,TappDa20,defense,10,,,,,
player,201409080det,det,TappDa20,def_pct,17%,,,,,
player,201409080det,det,TappDa20,special_teams,0,,,,,
player,201409080det,det,TappDa20,st_pct,0%,,,,,
player,201409080det,det,CoupJe00,pos,SS,,,,,
player,201409080det,det,CoupJe00,offense,0,,,,,
player,201409080det,det,CoupJe00,off_pct,0%,,,,,
player,201409080det,det,CoupJe00,defense,7,,,,,
player,201409080det,det,CoupJe00,def_pct,12%,,,,,
player,201409080det,det,CoupJe00,special_teams,16,,,,,
player,201409080det,det,CoupJe00,st_pct,62%,,,,,
player,201409080det,det,WhitTa00,pos,LB,,,,,
player,201409080det,det,WhitTa00,offense,0,,,,,
player,201409080det,det,WhitTa00,off_pct,0%,,,,,
player,201409080det,det,WhitTa00,defense,4,,,,,
player,201409080det,det,WhitTa00,def_pct,7%,,,,,
player,201409080det,det,WhitTa00,special_teams,18,,,,,
player,201409080det,det,WhitTa00,st_pct,69%,,,,,
player,201409080det,det,PalmAs99,pos,LB,,,,,
player,201409080det,det,PalmAs99,offense,0,,,,,
player,201409080det,det,PalmAs99,off_pct,0%,,,,,
player,201409080det,det,PalmAs99,defense,4,,,,,
player,201409080det,det,PalmAs99,def_pct,7%,,,,,
player,201409080det,det,PalmAs99,special_teams,18,,,,,
player,201409080det,det,PalmAs99,st_pct,69%,,,,,
player,201409080det,det,BentBi00,pos,CB,,,,,
player,201409080det,det,BentBi00,offense,0,,,,,
player,201409080det,det,BentBi00,off_pct,0%,,,,,
player,201409080det,det,BentBi00,defense,3,,,,,
player,201409080det,det,BentBi00,def_pct,5%,,,,,
player,201409080det,det,BentBi00,special_teams,2,,,,,
player,201409080det,det,BentBi00,st_pct,8%,,,,,
player,201409080det,det,ReidCa00,pos,DT,,,,,
player,201409080det,det,ReidCa00,offense,0,,,,,
player,201409080det,det,ReidCa00,off_pct,0%,,,,,
player,201409080det,det,ReidCa00,defense,3,,,,,
player,201409080det,det,ReidCa00,def_pct,5%,,,,,
player,201409080det,det,ReidCa00,special_teams,0,,,,,
player,201409080det,det,ReidCa00,st_pct,0%,,,,,
player,201409080det,det,LewiTr00,pos,LB,,,,,
player,201409080det,det,LewiTr00,offense,0,,,,,
player,201409080det,det,LewiTr00,off_pct,0%,,,,,
player,201409080det,det,LewiTr00,defense,0,,,,,
player,201409080det,det,LewiTr00,def_pct,0%,,,,,
player,201409080det,det,LewiTr00,special_teams,18,,,,,
player,201409080det,det,LewiTr00,st_pct,69%,,,,,
player,201409080det,det,MartSa01,pos,P,,,,,
player,201409080det,det,MartSa01,offense,0,,,,,
player,201409080det,det,MartSa01,off_pct,0%,,,,,
player,201409080det,det,MartSa01,defense,0,,,,,
player,201409080det,det,MartSa01,def_pct,0%,,,,,
player,201409080det,det,MartSa01,special_teams,15,,,,,
player,201409080det,det,MartSa01,st_pct,58%,,,,,
player,201409080det,det,VaugCa00,pos,CB,,,,,
player,201409080det,det,VaugCa00,offense,0,,,,,
player,201409080det,det,VaugCa00,off_pct,0%,,,,,
player,201409080det,det,VaugCa00,defense,0,,,,,
player,201409080det,det,VaugCa00,def_pct,0%,,,,,
player,201409080det,det,VaugCa00,special_teams,14,,,,,
player,201409080det,det,VaugCa00,st_pct,54%,,,,,
player,201409080det,det,SwanTr00,pos,C,,,,,
player,201409080det,det,SwanTr00,offense,0,,,,,
player,201409080det,det,SwanTr00,off_pct,0%,,,,,
player,201409080det,det,SwanTr00,defense,0,,,,,
player,201409080det,det,SwanTr00,def_pct,0%,,,,,
player,201409080det,det,SwanTr00,special_teams,9,,,,,
player,201409080det,det,SwanTr00,st_pct,35%,,,,,
player,201409080det,det,MuhlDo20,pos,LS,,,,,
player,201409080det,det,MuhlDo20,offense,0,,,,,
player,201409080det,det,MuhlDo20,off_pct,0%,,,,,
player,201409080det,det,MuhlDo20,defense,0,,,,,
player,201409080det,det,MuhlDo20,def_pct,0%,,,,,
player,201409080det,det,MuhlDo20,special_teams,8,,,,,
player,201409080det,det,MuhlDo20,st_pct,31%,,,,,
player,201409080det,det,FreeNa00,pos,K,,,,,
player,201409080det,det,FreeNa00,offense,0,,,,,
player,201409080det,det,FreeNa00,off_pct,0%,,,,,
player,201409080det,det,FreeNa00,defense,0,,,,,
player,201409080det,det,FreeNa00,def_pct,0%,,,,,
player,201409080det,det,FreeNa00,special_teams,6,,,,,
player,201409080det,det,FreeNa00,st_pct,23%,,,,,
player,201409080det,nyg,RichWe00,pos,C,,,,,
player,201409080det,nyg,RichWe00,offense,60,,,,,
player,201409080det,nyg,RichWe00,off_pct,100%,,,,,
player,201409080det,nyg,RichWe00,defense,0,,,,,
player,201409080det,nyg,RichWe00,def_pct,0%,,,,,
player,201409080det,nyg,RichWe00,special_teams,2,,,,,
player,201409080det,nyg,RichWe00,st_pct,8%,,,,,
player,201409080det,nyg,PughJu00,pos,T,,,,,
player,201409080det,nyg,PughJu00,offense,60,,,,,
player,201409080det,nyg,PughJu00,off_pct,100%,,,,,
player,201409080det,nyg,PughJu00,defense,0,,,,,
player,201409080det,nyg,PughJu00,def_pct,0%,,,,,
player,201409080det,nyg,PughJu00,special_teams,1,,,,,
player,201409080det,nyg,PughJu00,st_pct,4%,,,,,
player,201409080det,nyg,BeatWi20,pos,T,,,,,
player,201409080det,nyg,BeatWi20,offense,60,,,,,
player,201409080det,nyg,BeatWi20,off_pct,100%,,,,,
player,201409080det,nyg,BeatWi20,defense,0,,,,,
player,201409080det,nyg,BeatWi20,def_pct,0%,,,,,
player,201409080det,nyg,BeatWi20,special_teams,1,,,,,
player,201409080det,nyg,BeatWi20,st_pct,4%,,,,,
player,201409080det,nyg,MannEl00,pos,QB,,,,,
player,201409080det,nyg,MannEl00,offense,60,,,,,
player,201409080det,nyg,MannEl00,off_pct,100%,,,,,
player,201409080det,nyg,MannEl00,defense,0,,,,,
player,201409080det,nyg,MannEl00,def_pct,0%,,,,,
player,201409080det,nyg,MannEl00,special_teams,0,,,,,
player,201409080det,nyg,MannEl00,st_pct,0%,,,,,
player,201409080det,nyg,WaltJ.20,pos,C,,,,,
player,201409080det,nyg,WaltJ.20,offense,60,,,,,
player,201409080det,nyg,WaltJ.20,off_pct,100%,,,,,
player,201409080det,nyg,WaltJ.20,defense,0,,,,,
player,201409080det,nyg,WaltJ.20,def_pct,0%,,,,,
player,201409080det,nyg,WaltJ.20,special_teams,0,,,,,
player,201409080det,nyg,WaltJ.20,st_pct,0%,,,,,
player,201409080det,nyg,JerrJo20,pos,G,,,,,
player,201409080det,nyg,JerrJo20,offense,58,,,,,
player,201409080det,nyg,JerrJo20,off_pct,97%,,,,,
player,201409080det,nyg,JerrJo20,defense,0,,,,,
player,201409080det,nyg,JerrJo20,def_pct,0%,,,,,
player,201409080det,nyg,JerrJo20,special_teams,2,,,,,
player,201409080det,nyg,JerrJo20,st_pct,8%,,,,,
player,201409080det,nyg,CruzVi00,pos,WR,,,,,
player,201409080det,nyg,CruzVi00,offense,57,,,,,
player,201409080det,nyg,CruzVi00,off_pct,95%,,,,,
player,201409080det,nyg,CruzVi00,defense,0,,,,,
player,201409080det,nyg,CruzVi00,def_pct,0%,,,,,
player,201409080det,nyg,CruzVi00,special_teams,0,,,,,
player,201409080det,nyg,CruzVi00,st_pct,0%,,,,,
player,201409080det,nyg,RandRu00,pos,WR,,,,,
player,201409080det,nyg,RandRu00,offense,56,,,,,
player,201409080det,nyg,RandRu00,off_pct,93%,,,,,
player,201409080det,nyg,RandRu00,defense,0,,,,,
player,201409080det,nyg,RandRu00,def_pct,0%,,,,,
player,201409080det,nyg,RandRu00,special_teams,0,,,,,
player,201409080det,nyg,RandRu00,st_pct,0%,,,,,
player,201409080det,nyg,DonnLa00,pos,TE,,,,,
player,201409080det,nyg,DonnLa00,offense,52,,,,,
player,201409080det,nyg,DonnLa00,off_pct,87%,,,,,
player,201409080det,nyg,DonnLa00,defense,0,,,,,
player,201409080det,nyg,DonnLa00,def_pct,0%,,,,,
player,201409080det,nyg,DonnLa00,special_teams,5,,,,,
player,201409080det,nyg,DonnLa00,st_pct,19%,,,,,
player,201409080det,nyg,JernJe00,pos,WR,,,,,
player,201409080det,nyg,JernJe00,offense,51,,,,,
player,201409080det,nyg,JernJe00,off_pct,85%,,,,,
player,201409080det,nyg,JernJe00,defense,0,,,,,
player,201409080det,nyg,JernJe00,def_pct,0%,,,,,
player,201409080det,nyg,JernJe00,special_teams,0,,,,,
player,201409080det,nyg,JernJe00,st_pct,0%,,,,,
player,201409080det,nyg,JennRa00,pos,RB,,,,,
player,201409080det,nyg,JennRa00,offense,42,,,,,
player,201409080det,nyg,JennRa00,off_pct,70%,,,,,
player,201409080det,nyg,JennRa00,defense,0,,,,,
player,201409080det,nyg,JennRa00,def_pct,0%,,,,,
player,201409080det,nyg,JennRa00,special_teams,0,,,,,
player,201409080det,nyg,JennRa00,st_pct,0%,,,,,
player,201409080det,nyg,WillAn00,pos,RB,,,,,
player,201409080det,nyg,WillAn00,offense,18,,,,,
player,201409080det,nyg,WillAn00,off_pct,30%,,,,,
player,201409080det,nyg,WillAn00,defense,0,,,,,
player,201409080det,nyg,WillAn00,def_pct,0%,,,,,
player,201409080det,nyg,WillAn00,special_teams,2,,,,,
player,201409080det,nyg,WillAn00,st_pct,8%,,,,,
player,201409080det,nyg,FellDa00,pos,TE,,,,,
player,201409080det,nyg,FellDa00,offense,13,,,,,
player,201409080det,nyg,FellDa00,off_pct,22%,,,,,
player,201409080det,nyg,FellDa00,defense,0,,,,,
player,201409080det,nyg,FellDa00,def_pct,0%,,,,,
player,201409080det,nyg,FellDa00,special_teams,12,,,,,
player,201409080det,nyg,FellDa00,st_pct,46%,,,,,
player,201409080det,nyg,HynoHe01,pos,FB,,,,,
player,201409080det,nyg,HynoHe01,offense,6,,,,,
player,201409080det,nyg,HynoHe01,off_pct,10%,,,,,
player,201409080det,nyg,HynoHe01,defense,0,,,,,
player,201409080det,nyg,HynoHe01,def_pct,0%,,,,,
player,201409080det,nyg,HynoHe01,special_teams,7,,,,,
player,201409080det,nyg,HynoHe01,st_pct,27%,,,,,
player,201409080det,nyg,ReynDa01,pos,C,,,,,
player,201409080det,nyg,ReynDa01,offense,3,,,,,
player,201409080det,nyg,ReynDa01,off_pct,5%,,,,,
player,201409080det,nyg,ReynDa01,defense,0,,,,,
player,201409080det,nyg,ReynDa01,def_pct,0%,,,,,
player,201409080det,nyg,ReynDa01,special_teams,2,,,,,
player,201409080det,nyg,ReynDa01,st_pct,8%,,,,,
player,201409080det,nyg,MoslBr00,pos,G,,,,,
player,201409080det,nyg,MoslBr00,offense,2,,,,,
player,201409080det,nyg,MoslBr00,off_pct,3%,,,,,
player,201409080det,nyg,MoslBr00,defense,0,,,,,
player,201409080det,nyg,MoslBr00,def_pct,0%,,,,,
player,201409080det,nyg,MoslBr00,special_teams,2,,,,,
player,201409080det,nyg,MoslBr00,st_pct,8%,,,,,
player,201409080det,nyg,WashCo01,pos,WR,,,,,
player,201409080det,nyg,WashCo01,offense,2,,,,,
player,201409080det,nyg,WashCo01,off_pct,3%,,,,,
player,201409080det,nyg,WashCo01,defense,0,,,,,
player,201409080det,nyg,WashCo01,def_pct,0%,,,,,
player,201409080det,nyg,WashCo01,special_teams,2,,,,,
player,201409080det,nyg,WashCo01,st_pct,8%,,,,,
player,201409080det,nyg,WillJa02,pos,LB,,,,,
player,201409080det,nyg,WillJa02,offense,0,,,,,
player,201409080det,nyg,WillJa02,off_pct,0%,,,,,
player,201409080det,nyg,WillJa02,defense,67,,,,,
player,201409080det,nyg,WillJa02,def_pct,100%,,,,,
player,201409080det,nyg,WillJa02,special_teams,9,,,,,
player,201409080det,nyg,WillJa02,st_pct,35%,,,,,
player,201409080det,nyg,RollAn20,pos,SS,,,,,
player,201409080det,nyg,RollAn20,offense,0,,,,,
player,201409080det,nyg,RollAn20,off_pct,0%,,,,,
player,201409080det,nyg,RollAn20,defense,67,,,,,
player,201409080det,nyg,RollAn20,def_pct,100%,,,,,
player,201409080det,nyg,RollAn20,special_teams,0,,,,,
player,201409080det,nyg,RollAn20,st_pct,0%,,,,,
player,201409080det,nyg,BrowSt99,pos,FS,,,,,
player,201409080det,nyg,BrowSt99,offense,0,,,,,
player,201409080det,nyg,BrowSt99,off_pct,0%,,,,,
player,201409080det,nyg,BrowSt99,defense,67,,,,,
player,201409080det,nyg,BrowSt99,def_pct,100%,,,,,
player,201409080det,nyg,BrowSt99,special_teams,0,,,,,
player,201409080det,nyg,BrowSt99,st_pct,0%,,,,,
player,201409080det,nyg,RodgDo99,pos,CB,,,,,
player,201409080det,nyg,RodgDo99,offense,0,,,,,
player,201409080det,nyg,RodgDo99,off_pct,0%,,,,,
player,201409080det,nyg,RodgDo99,defense,65,,,,,
player,201409080det,nyg,RodgDo99,def_pct,97%,,,,,
player,201409080det,nyg,RodgDo99,special_teams,7,,,,,
player,201409080det,nyg,RodgDo99,st_pct,27%,,,,,
player,201409080det,nyg,AmukPr00,pos,CB,,,,,
player,201409080det,nyg,AmukPr00,offense,0,,,,,
player,201409080det,nyg,AmukPr00,off_pct,0%,,,,,
player,201409080det,nyg,AmukPr00,defense,63,,,,,
player,201409080det,nyg,AmukPr00,def_pct,94%,,,,,
player,201409080det,nyg,AmukPr00,special_teams,1,,,,,
player,201409080det,nyg,AmukPr00,st_pct,4%,,,,,
player,201409080det,nyg,KiwaMa20,pos,DE,,,,,
player,201409080det,nyg,KiwaMa20,offense,0,,,,,
player,201409080det,nyg,KiwaMa20,off_pct,0%,,,,,
player,201409080det,nyg,KiwaMa20,defense,57,,,,,
player,201409080det,nyg,KiwaMa20,def_pct,85%,,,,,
player,201409080det,nyg,KiwaMa20,special_teams,6,,,,,
player,201409080det,nyg,KiwaMa20,st_pct,23%,,,,,
player,201409080det,nyg,PierJa99,pos,DE,,,,,
player,201409080det,nyg,PierJa99,offense,0,,,,,
player,201409080det,nyg,PierJa99,off_pct,0%,,,,,
player,201409080det,nyg,PierJa99,defense,51,,,,,
player,201409080det,nyg,PierJa99,def_pct,76%,,,,,
player,201409080det,nyg,PierJa99,special_teams,5,,,,,
player,201409080det,nyg,PierJa99,st_pct,19%,,,,,
player,201409080det,nyg,HankJo00,pos,DT,,,,,
player,201409080det,nyg,HankJo00,offense,0,,,,,
player,201409080det,nyg,HankJo00,off_pct,0%,,,,,
player,201409080det,nyg,HankJo00,defense,46,,,,,
player,201409080det,nyg,HankJo00,def_pct,69%,,,,,
player,201409080det,nyg,HankJo00,special_teams,3,,,,,
player,201409080det,nyg,HankJo00,st_pct,12%,,,,,
player,201409080det,nyg,McClJa01,pos,LB,,,,,
player,201409080det,nyg,McClJa01,offense,0,,,,,
player,201409080det,nyg,McClJa01,off_pct,0%,,,,,
player,201409080det,nyg,McClJa01,defense,44,,,,,
player,201409080det,nyg,McClJa01,def_pct,66%,,,,,
player,201409080det,nyg,McClJa01,special_teams,9,,,,,
player,201409080det,nyg,McClJa01,st_pct,35%,,,,,
player,201409080det,nyg,BeasJo99,pos,LB,,,,,
player,201409080det,nyg,BeasJo99,offense,0,,,,,
player,201409080det,nyg,BeasJo99,off_pct,0%,,,,,
player,201409080det,nyg,BeasJo99,defense,43,,,,,
player,201409080det,nyg,BeasJo99,def_pct,64%,,,,,
player,201409080det,nyg,BeasJo99,special_teams,0,,,,,
player,201409080det,nyg,BeasJo99,st_pct,0%,,,,,
player,201409080det,nyg,ThurWa99,pos,CB,,,,,
player,201409080det,nyg,ThurWa99,offense,0,,,,,
player,201409080det,nyg,ThurWa99,off_pct,0%,,,,,
player,201409080det,nyg,ThurWa99,defense,41,,,,,
player,201409080det,nyg,ThurWa99,def_pct,61%,,,,,
player,201409080det,nyg,ThurWa99,special_teams,0,,,,,
player,201409080det,nyg,ThurWa99,st_pct,0%,,,,,
player,201409080det,nyg,PattMi20,pos,DT,,,,,
player,201409080det,nyg,PattMi20,offense,0,,,,,
player,201409080det,nyg,PattMi20,off_pct,0%,,,,,
player,201409080det,nyg,PattMi20,defense,39,,,,,
player,201409080det,nyg,PattMi20,def_pct,58%,,,,,
player,201409080det,nyg,PattMi20,special_teams,6,,,,,
player,201409080det,nyg,PattMi20,st_pct,23%,,,,,
player,201409080det,nyg,AyerRo99,pos,DE,,,,,
player,201409080det,nyg,AyerRo99,offense,0,,,,,
player,201409080det,nyg,AyerRo99,off_pct,0%,,,,,
player,201409080det,nyg,AyerRo99,defense,34,,,,,
player,201409080det,nyg,AyerRo99,def_pct,51%,,,,,
player,201409080det,nyg,AyerRo99,special_teams,0,,,,,
player,201409080det,nyg,AyerRo99,st_pct,0%,,,,,
player,201409080det,nyg,JenkCu20,pos,DT,,,,,
player,201409080det,nyg,JenkCu20,offense,0,,,,,
player,201409080det,nyg,JenkCu20,off_pct,0%,,,,,
player,201409080det,nyg,JenkCu20,defense,28,,,,,
player,201409080det,nyg,JenkCu20,def_pct,42%,,,,,
player,201409080det,nyg,JenkCu20,special_teams,5,,,,,
player,201409080det,nyg,JenkCu20,st_pct,19%,,,,,
player,201409080det,nyg,MoorDa01,pos,DE,,,,,
player,201409080det,nyg,MoorDa01,offense,0,,,,,
player,201409080det,nyg,MoorDa01,off_pct,0%,,,,,
player,201409080det,nyg,MoorDa01,defense,10,,,,,
player,201409080det,nyg,MoorDa01,def_pct,15%,,,,,
player,201409080det,nyg,MoorDa01,special_teams,6,,,,,
player,201409080det,nyg,MoorDa01,st_pct,23%,,,,,
player,201409080det,nyg,HerzMa00,pos,LB,,,,,
player,201409080det,nyg,HerzMa00,offense,0,,,,,
player,201409080det,nyg,HerzMa00,off_pct,0%,,,,,
player,201409080det,nyg,HerzMa00,defense,6,,,,,
player,201409080det,nyg,HerzMa00,def_pct,9%,,,,,
player,201409080det,nyg,HerzMa00,special_teams,24,,,,,
player,201409080det,nyg,HerzMa00,st_pct,92%,,,,,
player,201409080det,nyg,BerhNa00,pos,SS,,,,,
player,201409080det,nyg,BerhNa00,offense,0,,,,,
player,201409080det,nyg,BerhNa00,off_pct,0%,,,,,
player,201409080det,nyg,BerhNa00,defense,4,,,,,
player,201409080det,nyg,BerhNa00,def_pct,6%,,,,,
player,201409080det,nyg,BerhNa00,special_teams,24,,,,,
player,201409080det,nyg,BerhNa00,st_pct,92%,,,,,
player,201409080det,nyg,KennDe00,pos,LB,,,,,
player,201409080det,nyg,KennDe00,offense,0,,,,,
player,201409080det,nyg,KennDe00,off_pct,0%,,,,,
player,201409080det,nyg,KennDe00,defense,2,,,,,
player,201409080det,nyg,KennDe00,def_pct,3%,,,,,
player,201409080det,nyg,KennDe00,special_teams,12,,,,,
player,201409080det,nyg,KennDe00,st_pct,46%,,,,,
player,201409080det,nyg,BowmZa20,pos,CB,,,,,
player,201409080det,nyg,BowmZa20,offense,0,,,,,
player,201409080det,nyg,BowmZa20,off_pct,0%,,,,,
player,201409080det,nyg,BowmZa20,defense,1,,,,,
player,201409080det,nyg,BowmZa20,def_pct,1%,,,,,
player,201409080det,nyg,BowmZa20,special_teams,24,,,,,
player,201409080det,nyg,BowmZa20,st_pct,92%,,,,,
player,201409080det,nyg,DempQu99,pos,FS,,,,,
player,201409080det,nyg,DempQu99,offense,0,,,,,
player,201409080det,nyg,DempQu99,off_pct,0%,,,,,
player,201409080det,nyg,DempQu99,defense,1,,,,,
player,201409080det,nyg,DempQu99,def_pct,1%,,,,,
player,201409080det,nyg,DempQu99,special_teams,23,,,,,
player,201409080det,nyg,DempQu99,st_pct,88%,,,,,
player,201409080det,nyg,PaysSp00,pos,LB,,,,,
player,201409080det,nyg,PaysSp00,offense,0,,,,,
player,201409080det,nyg,PaysSp00,off_pct,0%,,,,,
player,201409080det,nyg,PaysSp00,defense,0,,,,,
player,201409080det,nyg,PaysSp00,def_pct,0%,,,,,
player,201409080det,nyg,PaysSp00,special_teams,24,,,,,
player,201409080det,nyg,PaysSp00,st_pct,92%,,,,,
player,201409080det,nyg,McBrTr99,pos,CB,,,,,
player,201409080det,nyg,McBrTr99,offense,0,,,,,
player,201409080det,nyg,McBrTr99,off_pct,0%,,,,,
player,201409080det,nyg,McBrTr99,defense,0,,,,,
player,201409080det,nyg,McBrTr99,def_pct,0%,,,,,
player,201409080det,nyg,McBrTr99,special_teams,15,,,,,
player,201409080det,nyg,McBrTr99,st_pct,58%,,,,,
player,201409080det,nyg,HillPe00,pos,RB,,,,,
player,201409080det,nyg,HillPe00,offense,0,,,,,
player,201409080det,nyg,HillPe00,off_pct,0%,,,,,
player,201409080det,nyg,HillPe00,defense,0,,,,,
player,201409080det,nyg,HillPe00,def_pct,0%,,,,,
player,201409080det,nyg,HillPe00,special_teams,10,,,,,
player,201409080det,nyg,HillPe00,st_pct,38%,,,,,
player,201409080det,nyg,WeatSt20,pos,P,,,,,
player,201409080det,nyg,WeatSt20,offense,0,,,,,
