game,2014,3,20140921,201409210ram,dal,"Dallas Cowboys",34,ram,"St. Louis Rams",31
player,201409210ram,dal,WilbKy00,tackles_loss,0,,,,,
player,201409210ram,dal,WilbKy00,qb_hits,1,,,,,
player,201409210ram,dal,WilbKy00,fumbles_rec,0,,,,,
player,201409210ram,dal,WilbKy00,fumbles_rec_yds,0,,,,,
player,201409210ram,dal,WilbKy00,fumbles_rec_td,0,,,,,
player,201409210ram,dal,WilbKy00,fumbles_forced,0,,,,,
player,201409210ram,dal,ChurBa99,def_int,0,,,,,
player,201409210ram,dal,ChurBa99,def_int_yds,0,,,,,
player,201409210ram,dal,ChurBa99,def_int_td,0,,,,,
player,201409210ram,dal,ChurBa99,def_int_long,0,,,,,
player,201409210ram,dal,ChurBa99,pass_defended,0,,,,,
player,201409210ram,dal,ChurBa99,sacks,0.0,,,,,
player,201409210ram,dal,ChurBa99,tackles_combined,5,,,,,
player,201409210ram,dal,ChurBa99,tackles_solo,4,,,,,
player,201409210ram,dal,ChurBa99,tackles_assists,1,,,,,
player,201409210ram,dal,ChurBa99,tackles_loss,0,,,,,
player,201409210ram,dal,ChurBa99,qb_hits,0,,,,,
player,201409210ram,dal,ChurBa99,fumbles_rec,0,,,,,
player,201409210ram,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201409210ram,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201409210ram,dal,ChurBa99,fumbles_forced,0,,,,,
player,201409210ram,dal,ScanOr99,def_int,0,,,,,
player,201409210ram,dal,ScanOr99,def_int_yds,0,,,,,
player,201409210ram,dal,ScanOr99,def_int_td,0,,,,,
player,201409210ram,dal,ScanOr99,def_int_long,0,,,,,
player,201409210ram,dal,ScanOr99,pass_defended,0,,,,,
player,201409210ram,dal,ScanOr99,sacks,0.0,,,,,
player,201409210ram,dal,ScanOr99,tackles_combined,5,,,,,
player,201409210ram,dal,ScanOr99,tackles_solo,4,,,,,
player,201409210ram,dal,ScanOr99,tackles_assists,1,,,,,
player,201409210ram,dal,ScanOr99,tackles_loss,0,,,,,
player,201409210ram,dal,ScanOr99,qb_hits,1,,,,,
player,201409210ram,dal,ScanOr99,fumbles_rec,0,,,,,
player,201409210ram,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201409210ram,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201409210ram,dal,ScanOr99,fumbles_forced,0,,,,,
player,201409210ram,dal,WilcJ.00,def_int,0,,,,,
player,201409210ram,dal,WilcJ.00,def_int_yds,0,,,,,
player,201409210ram,dal,WilcJ.00,def_int_td,0,,,,,
player,201409210ram,dal,WilcJ.00,def_int_long,0,,,,,
player,201409210ram,dal,WilcJ.00,pass_defended,0,,,,,
player,201409210ram,dal,WilcJ.00,sacks,0.0,,,,,
player,201409210ram,dal,WilcJ.00,tackles_combined,4,,,,,
player,201409210ram,dal,WilcJ.00,tackles_solo,4,,,,,
player,201409210ram,dal,WilcJ.00,tackles_assists,0,,,,,
player,201409210ram,dal,WilcJ.00,tackles_loss,0,,,,,
player,201409210ram,dal,WilcJ.00,qb_hits,0,,,,,
player,201409210ram,dal,WilcJ.00,fumbles_rec,0,,,,,
player,201409210ram,dal,WilcJ.00,fumbles_rec_yds,0,,,,,
player,201409210ram,dal,WilcJ.00,fumbles_rec_td,0,,,,,
player,201409210ram,dal,WilcJ.00,fumbles_forced,0,,,,,
player,201409210ram,dal,HaydNi99,def_int,0,,,,,
player,201409210ram,dal,HaydNi99,def_int_yds,0,,,,,
player,201409210ram,dal,HaydNi99,def_int_td,0,,,,,
player,201409210ram,dal,HaydNi99,def_int_long,0,,,,,
player,201409210ram,dal,HaydNi99,pass_defended,0,,,,,
player,201409210ram,dal,HaydNi99,sacks,0.0,,,,,
player,201409210ram,dal,HaydNi99,tackles_combined,3,,,,,
player,201409210ram,dal,HaydNi99,tackles_solo,2,,,,,
player,201409210ram,dal,HaydNi99,tackles_assists,1,,,,,
player,201409210ram,dal,HaydNi99,tackles_loss,0,,,,,
player,201409210ram,dal,HaydNi99,qb_hits,1,,,,,
player,201409210ram,dal,HaydNi99,fumbles_rec,0,,,,,
player,201409210ram,dal,HaydNi99,fumbles_rec_yds,0,,,,,
player,201409210ram,dal,HaydNi99,fumbles_rec_td,0,,,,,
player,201409210ram,dal,HaydNi99,fumbles_forced,0,,,,,
player,201409210ram,dal,BishKe01,def_int,0,,,,,
player,201409210ram,dal,BishKe01,def_int_yds,0,,,,,
player,201409210ram,dal,BishKe01,def_int_td,0,,,,,
player,201409210ram,dal,BishKe01,def_int_long,0,,,,,
player,201409210ram,dal,BishKe01,pass_defended,0,,,,,
player,201409210ram,dal,BishKe01,sacks,0.0,,,,,
player,201409210ram,dal,BishKe01,tackles_combined,2,,,,,
player,201409210ram,dal,BishKe01,tackles_solo,2,,,,,
player,201409210ram,dal,BishKe01,tackles_assists,0,,,,,
player,201409210ram,dal,BishKe01,tackles_loss,0,,,,,
player,201409210ram,dal,BishKe01,qb_hits,0,,,,,
player,201409210ram,dal,BishKe01,fumbles_rec,0,,,,,
player,201409210ram,dal,BishKe01,fumbles_rec_yds,0,,,,,
player,201409210ram,dal,BishKe01,fumbles_rec_td,0,,,,,
player,201409210ram,dal,BishKe01,fumbles_forced,0,,,,,
player,201409210ram,dal,CarrBr99,def_int,0,,,,,
player,201409210ram,dal,CarrBr99,def_int_yds,0,,,,,
player,201409210ram,dal,CarrBr99,def_int_td,0,,,,,
player,201409210ram,dal,CarrBr99,def_int_long,0,,,,,
player,201409210ram,dal,CarrBr99,pass_defended,0,,,,,
player,201409210ram,dal,CarrBr99,sacks,0.0,,,,,
player,201409210ram,dal,CarrBr99,tackles_combined,2,,,,,
player,201409210ram,dal,CarrBr99,tackles_solo,2,,,,,
player,201409210ram,dal,CarrBr99,tackles_assists,0,,,,,
player,201409210ram,dal,CarrBr99,tackles_loss,0,,,,,
player,201409210ram,dal,CarrBr99,qb_hits,0,,,,,
player,201409210ram,dal,CarrBr99,fumbles_rec,0,,,,,
player,201409210ram,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201409210ram,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201409210ram,dal,CarrBr99,fumbles_forced,0,,,,,
player,201409210ram,dal,McClTe00,def_int,0,,,,,
player,201409210ram,dal,McClTe00,def_int_yds,0,,,,,
player,201409210ram,dal,McClTe00,def_int_td,0,,,,,
player,201409210ram,dal,McClTe00,def_int_long,0,,,,,
player,201409210ram,dal,McClTe00,pass_defended,0,,,,,
player,201409210ram,dal,McClTe00,sacks,0.0,,,,,
player,201409210ram,dal,McClTe00,tackles_combined,2,,,,,
player,201409210ram,dal,McClTe00,tackles_solo,1,,,,,
player,201409210ram,dal,McClTe00,tackles_assists,1,,,,,
player,201409210ram,dal,McClTe00,tackles_loss,0,,,,,
player,201409210ram,dal,McClTe00,qb_hits,0,,,,,
player,201409210ram,dal,McClTe00,fumbles_rec,0,,,,,
player,201409210ram,dal,McClTe00,fumbles_rec_yds,0,,,,,
player,201409210ram,dal,McClTe00,fumbles_rec_td,0,,,,,
player,201409210ram,dal,McClTe00,fumbles_forced,0,,,,,
player,201409210ram,dal,MincJe99,def_int,0,,,,,
player,201409210ram,dal,MincJe99,def_int_yds,0,,,,,
player,201409210ram,dal,MincJe99,def_int_td,0,,,,,
player,201409210ram,dal,MincJe99,def_int_long,0,,,,,
player,201409210ram,dal,MincJe99,pass_defended,0,,,,,
player,201409210ram,dal,MincJe99,sacks,0.0,,,,,
player,201409210ram,dal,MincJe99,tackles_combined,2,,,,,
player,201409210ram,dal,MincJe99,tackles_solo,2,,,,,
player,201409210ram,dal,MincJe99,tackles_assists,0,,,,,
player,201409210ram,dal,MincJe99,tackles_loss,0,,,,,
player,201409210ram,dal,MincJe99,qb_hits,0,,,,,
player,201409210ram,dal,MincJe99,fumbles_rec,0,,,,,
player,201409210ram,dal,MincJe99,fumbles_rec_yds,0,,,,,
player,201409210ram,dal,MincJe99,fumbles_rec_td,0,,,,,
player,201409210ram,dal,MincJe99,fumbles_forced,0,,,,,
player,201409210ram,dal,CrawJa00,def_int,0,,,,,
player,201409210ram,dal,CrawJa00,def_int_yds,0,,,,,
player,201409210ram,dal,CrawJa00,def_int_td,0,,,,,
player,201409210ram,dal,CrawJa00,def_int_long,0,,,,,
player,201409210ram,dal,CrawJa00,pass_defended,0,,,,,
player,201409210ram,dal,CrawJa00,sacks,0.0,,,,,
player,201409210ram,dal,CrawJa00,tackles_combined,1,,,,,
player,201409210ram,dal,CrawJa00,tackles_solo,1,,,,,
player,201409210ram,dal,CrawJa00,tackles_assists,0,,,,,
player,201409210ram,dal,CrawJa00,tackles_loss,0,,,,,
player,201409210ram,dal,CrawJa00,qb_hits,0,,,,,
player,201409210ram,dal,CrawJa00,fumbles_rec,0,,,,,
player,201409210ram,dal,CrawJa00,fumbles_rec_yds,0,,,,,
player,201409210ram,dal,CrawJa00,fumbles_rec_td,0,,,,,
player,201409210ram,dal,CrawJa00,fumbles_forced,0,,,,,
player,201409210ram,dal,CrawTy00,def_int,0,,,,,
player,201409210ram,dal,CrawTy00,def_int_yds,0,,,,,
player,201409210ram,dal,CrawTy00,def_int_td,0,,,,,
player,201409210ram,dal,CrawTy00,def_int_long,0,,,,,
player,201409210ram,dal,CrawTy00,pass_defended,0,,,,,
player,201409210ram,dal,CrawTy00,sacks,0.0,,,,,
player,201409210ram,dal,CrawTy00,tackles_combined,1,,,,,
player,201409210ram,dal,CrawTy00,tackles_solo,1,,,,,
player,201409210ram,dal,CrawTy00,tackles_assists,0,,,,,
player,201409210ram,dal,CrawTy00,tackles_loss,0,,,,,
player,201409210ram,dal,CrawTy00,qb_hits,1,,,,,
player,201409210ram,dal,CrawTy00,fumbles_rec,0,,,,,
player,201409210ram,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201409210ram,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201409210ram,dal,CrawTy00,fumbles_forced,0,,,,,
player,201409210ram,dal,HarrDw00,def_int,0,,,,,
player,201409210ram,dal,HarrDw00,def_int_yds,0,,,,,
player,201409210ram,dal,HarrDw00,def_int_td,0,,,,,
player,201409210ram,dal,HarrDw00,def_int_long,0,,,,,
player,201409210ram,dal,HarrDw00,pass_defended,0,,,,,
player,201409210ram,dal,HarrDw00,sacks,0.0,,,,,
player,201409210ram,dal,HarrDw00,tackles_combined,1,,,,,
player,201409210ram,dal,HarrDw00,tackles_solo,1,,,,,
player,201409210ram,dal,HarrDw00,tackles_assists,0,,,,,
player,201409210ram,dal,HarrDw00,tackles_loss,0,,,,,
player,201409210ram,dal,HarrDw00,qb_hits,0,,,,,
player,201409210ram,dal,HarrDw00,fumbles_rec,0,,,,,
player,201409210ram,dal,HarrDw00,fumbles_rec_yds,0,,,,,
player,201409210ram,dal,HarrDw00,fumbles_rec_td,0,,,,,
player,201409210ram,dal,HarrDw00,fumbles_forced,0,,,,,
player,201409210ram,dal,LawrCa01,def_int,0,,,,,
player,201409210ram,dal,LawrCa01,def_int_yds,0,,,,,
player,201409210ram,dal,LawrCa01,def_int_td,0,,,,,
player,201409210ram,dal,LawrCa01,def_int_long,0,,,,,
player,201409210ram,dal,LawrCa01,pass_defended,0,,,,,
player,201409210ram,dal,LawrCa01,sacks,0.0,,,,,
player,201409210ram,dal,LawrCa01,tackles_combined,1,,,,,
player,201409210ram,dal,LawrCa01,tackles_solo,1,,,,,
player,201409210ram,dal,LawrCa01,tackles_assists,0,,,,,
player,201409210ram,dal,LawrCa01,tackles_loss,0,,,,,
player,201409210ram,dal,LawrCa01,qb_hits,0,,,,,
player,201409210ram,dal,LawrCa01,fumbles_rec,0,,,,,
player,201409210ram,dal,LawrCa01,fumbles_rec_yds,0,,,,,
player,201409210ram,dal,LawrCa01,fumbles_rec_td,0,,,,,
player,201409210ram,dal,LawrCa01,fumbles_forced,0,,,,,
player,201409210ram,dal,MeltHe99,def_int,0,,,,,
player,201409210ram,dal,MeltHe99,def_int_yds,0,,,,,
player,201409210ram,dal,MeltHe99,def_int_td,0,,,,,
player,201409210ram,dal,MeltHe99,def_int_long,0,,,,,
player,201409210ram,dal,MeltHe99,pass_defended,0,,,,,
player,201409210ram,dal,MeltHe99,sacks,0.0,,,,,
player,201409210ram,dal,MeltHe99,tackles_combined,1,,,,,
player,201409210ram,dal,MeltHe99,tackles_solo,1,,,,,
player,201409210ram,dal,MeltHe99,tackles_assists,0,,,,,
player,201409210ram,dal,MeltHe99,tackles_loss,0,,,,,
player,201409210ram,dal,MeltHe99,qb_hits,0,,,,,
player,201409210ram,dal,MeltHe99,fumbles_rec,1,,,,,
player,201409210ram,dal,MeltHe99,fumbles_rec_yds,0,,,,,
player,201409210ram,dal,MeltHe99,fumbles_rec_td,0,,,,,
player,201409210ram,dal,MeltHe99,fumbles_forced,0,,,,,
player,201409210ram,dal,MoorSt00,def_int,0,,,,,
player,201409210ram,dal,MoorSt00,def_int_yds,0,,,,,
player,201409210ram,dal,MoorSt00,def_int_td,0,,,,,
player,201409210ram,dal,MoorSt00,def_int_long,0,,,,,
player,201409210ram,dal,MoorSt00,pass_defended,0,,,,,
player,201409210ram,dal,MoorSt00,sacks,0.0,,,,,
player,201409210ram,dal,MoorSt00,tackles_combined,1,,,,,
player,201409210ram,dal,MoorSt00,tackles_solo,0,,,,,
player,201409210ram,dal,MoorSt00,tackles_assists,1,,,,,
player,201409210ram,dal,MoorSt00,tackles_loss,0,,,,,
player,201409210ram,dal,MoorSt00,qb_hits,0,,,,,
player,201409210ram,dal,MoorSt00,fumbles_rec,0,,,,,
player,201409210ram,dal,MoorSt00,fumbles_rec_yds,0,,,,,
player,201409210ram,dal,MoorSt00,fumbles_rec_td,0,,,,,
player,201409210ram,dal,MoorSt00,fumbles_forced,0,,,,,
player,201409210ram,dal,SelvGe99,def_int,0,,,,,
player,201409210ram,dal,SelvGe99,def_int_yds,0,,,,,
player,201409210ram,dal,SelvGe99,def_int_td,0,,,,,
player,201409210ram,dal,SelvGe99,def_int_long,0,,,,,
player,201409210ram,dal,SelvGe99,pass_defended,0,,,,,
player,201409210ram,dal,SelvGe99,sacks,0.0,,,,,
player,201409210ram,dal,SelvGe99,tackles_combined,1,,,,,
player,201409210ram,dal,SelvGe99,tackles_solo,1,,,,,
player,201409210ram,dal,SelvGe99,tackles_assists,0,,,,,
player,201409210ram,dal,SelvGe99,tackles_loss,0,,,,,
player,201409210ram,dal,SelvGe99,qb_hits,0,,,,,
player,201409210ram,dal,SelvGe99,fumbles_rec,0,,,,,
player,201409210ram,dal,SelvGe99,fumbles_rec_yds,0,,,,,
player,201409210ram,dal,SelvGe99,fumbles_rec_td,0,,,,,
player,201409210ram,dal,SelvGe99,fumbles_forced,0,,,,,
player,201409210ram,dal,SpilCJ99,def_int,0,,,,,
player,201409210ram,dal,SpilCJ99,def_int_yds,0,,,,,
player,201409210ram,dal,SpilCJ99,def_int_td,0,,,,,
player,201409210ram,dal,SpilCJ99,def_int_long,0,,,,,
player,201409210ram,dal,SpilCJ99,pass_defended,0,,,,,
player,201409210ram,dal,SpilCJ99,sacks,0.0,,,,,
player,201409210ram,dal,SpilCJ99,tackles_combined,1,,,,,
player,201409210ram,dal,SpilCJ99,tackles_solo,1,,,,,
player,201409210ram,dal,SpilCJ99,tackles_assists,0,,,,,
player,201409210ram,dal,SpilCJ99,tackles_loss,0,,,,,
player,201409210ram,dal,SpilCJ99,qb_hits,0,,,,,
player,201409210ram,dal,SpilCJ99,fumbles_rec,0,,,,,
player,201409210ram,dal,SpilCJ99,fumbles_rec_yds,0,,,,,
player,201409210ram,dal,SpilCJ99,fumbles_rec_td,0,,,,,
player,201409210ram,dal,SpilCJ99,fumbles_forced,0,,,,,
player,201409210ram,ram,JenkJa03,def_int,1,,,,,
player,201409210ram,ram,JenkJa03,def_int_yds,25,,,,,
player,201409210ram,ram,JenkJa03,def_int_td,1,,,,,
player,201409210ram,ram,JenkJa03,def_int_long,25,,,,,
player,201409210ram,ram,JenkJa03,pass_defended,1,,,,,
player,201409210ram,ram,JenkJa03,sacks,0.0,,,,,
player,201409210ram,ram,JenkJa03,tackles_combined,5,,,,,
player,201409210ram,ram,JenkJa03,tackles_solo,5,,,,,
player,201409210ram,ram,JenkJa03,tackles_assists,0,,,,,
player,201409210ram,ram,JenkJa03,tackles_loss,0,,,,,
player,201409210ram,ram,JenkJa03,qb_hits,0,,,,,
player,201409210ram,ram,JenkJa03,fumbles_rec,0,,,,,
player,201409210ram,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201409210ram,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201409210ram,ram,JenkJa03,fumbles_forced,0,,,,,
player,201409210ram,ram,OgleAl00,def_int,0,,,,,
player,201409210ram,ram,OgleAl00,def_int_yds,0,,,,,
player,201409210ram,ram,OgleAl00,def_int_td,0,,,,,
player,201409210ram,ram,OgleAl00,def_int_long,0,,,,,
player,201409210ram,ram,OgleAl00,pass_defended,0,,,,,
player,201409210ram,ram,OgleAl00,sacks,0.0,,,,,
player,201409210ram,ram,OgleAl00,tackles_combined,10,,,,,
player,201409210ram,ram,OgleAl00,tackles_solo,10,,,,,
player,201409210ram,ram,OgleAl00,tackles_assists,0,,,,,
player,201409210ram,ram,OgleAl00,tackles_loss,1,,,,,
player,201409210ram,ram,OgleAl00,qb_hits,0,,,,,
player,201409210ram,ram,OgleAl00,fumbles_rec,0,,,,,
player,201409210ram,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201409210ram,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201409210ram,ram,OgleAl00,fumbles_forced,1,,,,,
player,201409210ram,ram,LaurJa99,def_int,0,,,,,
player,201409210ram,ram,LaurJa99,def_int_yds,0,,,,,
player,201409210ram,ram,LaurJa99,def_int_td,0,,,,,
player,201409210ram,ram,LaurJa99,def_int_long,0,,,,,
player,201409210ram,ram,LaurJa99,pass_defended,0,,,,,
player,201409210ram,ram,LaurJa99,sacks,0.0,,,,,
player,201409210ram,ram,LaurJa99,tackles_combined,9,,,,,
player,201409210ram,ram,LaurJa99,tackles_solo,8,,,,,
player,201409210ram,ram,LaurJa99,tackles_assists,1,,,,,
player,201409210ram,ram,LaurJa99,tackles_loss,0,,,,,
player,201409210ram,ram,LaurJa99,qb_hits,0,,,,,
player,201409210ram,ram,LaurJa99,fumbles_rec,0,,,,,
player,201409210ram,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201409210ram,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201409210ram,ram,LaurJa99,fumbles_forced,0,,,,,
player,201409210ram,ram,McDoTJ00,def_int,0,,,,,
player,201409210ram,ram,McDoTJ00,def_int_yds,0,,,,,
player,201409210ram,ram,McDoTJ00,def_int_td,0,,,,,
player,201409210ram,ram,McDoTJ00,def_int_long,0,,,,,
player,201409210ram,ram,McDoTJ00,pass_defended,0,,,,,
player,201409210ram,ram,McDoTJ00,sacks,0.0,,,,,
player,201409210ram,ram,McDoTJ00,tackles_combined,4,,,,,
player,201409210ram,ram,McDoTJ00,tackles_solo,3,,,,,
player,201409210ram,ram,McDoTJ00,tackles_assists,1,,,,,
player,201409210ram,ram,McDoTJ00,tackles_loss,0,,,,,
player,201409210ram,ram,McDoTJ00,qb_hits,0,,,,,
player,201409210ram,ram,McDoTJ00,fumbles_rec,0,,,,,
player,201409210ram,ram,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201409210ram,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201409210ram,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201409210ram,ram,McLeRo00,def_int,0,,,,,
player,201409210ram,ram,McLeRo00,def_int_yds,0,,,,,
player,201409210ram,ram,McLeRo00,def_int_td,0,,,,,
player,201409210ram,ram,McLeRo00,def_int_long,0,,,,,
player,201409210ram,ram,McLeRo00,pass_defended,1,,,,,
player,201409210ram,ram,McLeRo00,sacks,0.0,,,,,
player,201409210ram,ram,McLeRo00,tackles_combined,4,,,,,
player,201409210ram,ram,McLeRo00,tackles_solo,3,,,,,
player,201409210ram,ram,McLeRo00,tackles_assists,1,,,,,
player,201409210ram,ram,McLeRo00,tackles_loss,0,,,,,
player,201409210ram,ram,McLeRo00,qb_hits,0,,,,,
player,201409210ram,ram,McLeRo00,fumbles_rec,0,,,,,
player,201409210ram,ram,McLeRo00,fumbles_rec_yds,0,,,,,
player,201409210ram,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201409210ram,ram,McLeRo00,fumbles_forced,0,,,,,
player,201409210ram,ram,DunbJo20,def_int,0,,,,,
player,201409210ram,ram,DunbJo20,def_int_yds,0,,,,,
player,201409210ram,ram,DunbJo20,def_int_td,0,,,,,
player,201409210ram,ram,DunbJo20,def_int_long,0,,,,,
player,201409210ram,ram,DunbJo20,pass_defended,0,,,,,
player,201409210ram,ram,DunbJo20,sacks,0.0,,,,,
player,201409210ram,ram,DunbJo20,tackles_combined,3,,,,,
player,201409210ram,ram,DunbJo20,tackles_solo,2,,,,,
player,201409210ram,ram,DunbJo20,tackles_assists,1,,,,,
player,201409210ram,ram,DunbJo20,tackles_loss,1,,,,,
player,201409210ram,ram,DunbJo20,qb_hits,0,,,,,
player,201409210ram,ram,DunbJo20,fumbles_rec,0,,,,,
player,201409210ram,ram,DunbJo20,fumbles_rec_yds,0,,,,,
player,201409210ram,ram,DunbJo20,fumbles_rec_td,0,,,,,
player,201409210ram,ram,DunbJo20,fumbles_forced,0,,,,,
player,201409210ram,ram,HayeWi99,def_int,0,,,,,
player,201409210ram,ram,HayeWi99,def_int_yds,0,,,,,
player,201409210ram,ram,HayeWi99,def_int_td,0,,,,,
player,201409210ram,ram,HayeWi99,def_int_long,0,,,,,
player,201409210ram,ram,HayeWi99,pass_defended,0,,,,,
player,201409210ram,ram,HayeWi99,sacks,0.0,,,,,
player,201409210ram,ram,HayeWi99,tackles_combined,3,,,,,
player,201409210ram,ram,HayeWi99,tackles_solo,2,,,,,
player,201409210ram,ram,HayeWi99,tackles_assists,1,,,,,
player,201409210ram,ram,HayeWi99,tackles_loss,1,,,,,
player,201409210ram,ram,HayeWi99,qb_hits,0,,,,,
player,201409210ram,ram,HayeWi99,fumbles_rec,0,,,,,
player,201409210ram,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201409210ram,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201409210ram,ram,HayeWi99,fumbles_forced,0,,,,,
player,201409210ram,ram,BrocMi00,def_int,0,,,,,
player,201409210ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201409210ram,ram,BrocMi00,def_int_td,0,,,,,
player,201409210ram,ram,BrocMi00,def_int_long,0,,,,,
player,201409210ram,ram,BrocMi00,pass_defended,0,,,,,
player,201409210ram,ram,BrocMi00,sacks,0.0,,,,,
player,201409210ram,ram,BrocMi00,tackles_combined,2,,,,,
player,201409210ram,ram,BrocMi00,tackles_solo,2,,,,,
player,201409210ram,ram,BrocMi00,tackles_assists,0,,,,,
player,201409210ram,ram,BrocMi00,tackles_loss,0,,,,,
player,201409210ram,ram,BrocMi00,qb_hits,0,,,,,
player,201409210ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201409210ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201409210ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201409210ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201409210ram,ram,JoynLa00,def_int,0,,,,,
player,201409210ram,ram,JoynLa00,def_int_yds,0,,,,,
player,201409210ram,ram,JoynLa00,def_int_td,0,,,,,
player,201409210ram,ram,JoynLa00,def_int_long,0,,,,,
player,201409210ram,ram,JoynLa00,pass_defended,0,,,,,
player,201409210ram,ram,JoynLa00,sacks,0.0,,,,,
player,201409210ram,ram,JoynLa00,tackles_combined,2,,,,,
player,201409210ram,ram,JoynLa00,tackles_solo,2,,,,,
player,201409210ram,ram,JoynLa00,tackles_assists,0,,,,,
player,201409210ram,ram,JoynLa00,tackles_loss,0,,,,,
player,201409210ram,ram,JoynLa00,qb_hits,0,,,,,
player,201409210ram,ram,JoynLa00,fumbles_rec,0,,,,,
player,201409210ram,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201409210ram,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201409210ram,ram,JoynLa00,fumbles_forced,0,,,,,
player,201409210ram,ram,LangKe98,def_int,0,,,,,
player,201409210ram,ram,LangKe98,def_int_yds,0,,,,,
player,201409210ram,ram,LangKe98,def_int_td,0,,,,,
player,201409210ram,ram,LangKe98,def_int_long,0,,,,,
player,201409210ram,ram,LangKe98,pass_defended,0,,,,,
player,201409210ram,ram,LangKe98,sacks,0.0,,,,,
player,201409210ram,ram,LangKe98,tackles_combined,2,,,,,
player,201409210ram,ram,LangKe98,tackles_solo,1,,,,,
player,201409210ram,ram,LangKe98,tackles_assists,1,,,,,
player,201409210ram,ram,LangKe98,tackles_loss,0,,,,,
player,201409210ram,ram,LangKe98,qb_hits,0,,,,,
player,201409210ram,ram,LangKe98,fumbles_rec,0,,,,,
player,201409210ram,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201409210ram,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201409210ram,ram,LangKe98,fumbles_forced,0,,,,,
player,201409210ram,ram,QuinRo00,def_int,0,,,,,
player,201409210ram,ram,QuinRo00,def_int_yds,0,,,,,
player,201409210ram,ram,QuinRo00,def_int_td,0,,,,,
player,201409210ram,ram,QuinRo00,def_int_long,0,,,,,
player,201409210ram,ram,QuinRo00,pass_defended,0,,,,,
player,201409210ram,ram,QuinRo00,sacks,0.0,,,,,
player,201409210ram,ram,QuinRo00,tackles_combined,2,,,,,
player,201409210ram,ram,QuinRo00,tackles_solo,2,,,,,
player,201409210ram,ram,QuinRo00,tackles_assists,0,,,,,
player,201409210ram,ram,QuinRo00,tackles_loss,1,,,,,
player,201409210ram,ram,QuinRo00,qb_hits,0,,,,,
player,201409210ram,ram,QuinRo00,fumbles_rec,0,,,,,
player,201409210ram,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201409210ram,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201409210ram,ram,QuinRo00,fumbles_forced,0,,,,,
player,201409210ram,ram,ReynCh00,def_int,0,,,,,
player,201409210ram,ram,ReynCh00,def_int_yds,0,,,,,
player,201409210ram,ram,ReynCh00,def_int_td,0,,,,,
player,201409210ram,ram,ReynCh00,def_int_long,0,,,,,
player,201409210ram,ram,ReynCh00,pass_defended,0,,,,,
player,201409210ram,ram,ReynCh00,sacks,0.0,,,,,
player,201409210ram,ram,ReynCh00,tackles_combined,2,,,,,
player,201409210ram,ram,ReynCh00,tackles_solo,2,,,,,
player,201409210ram,ram,ReynCh00,tackles_assists,0,,,,,
player,201409210ram,ram,ReynCh00,tackles_loss,0,,,,,
player,201409210ram,ram,ReynCh00,qb_hits,0,,,,,
player,201409210ram,ram,ReynCh00,fumbles_rec,0,,,,,
player,201409210ram,ram,ReynCh00,fumbles_rec_yds,0,,,,,
player,201409210ram,ram,ReynCh00,fumbles_rec_td,0,,,,,
player,201409210ram,ram,ReynCh00,fumbles_forced,0,,,,,
player,201409210ram,ram,WestEt00,def_int,0,,,,,
player,201409210ram,ram,WestEt00,def_int_yds,0,,,,,
player,201409210ram,ram,WestEt00,def_int_td,0,,,,,
player,201409210ram,ram,WestEt00,def_int_long,0,,,,,
player,201409210ram,ram,WestEt00,pass_defended,0,,,,,
player,201409210ram,ram,WestEt00,sacks,0.0,,,,,
player,201409210ram,ram,WestEt00,tackles_combined,2,,,,,
player,201409210ram,ram,WestEt00,tackles_solo,0,,,,,
player,201409210ram,ram,WestEt00,tackles_assists,2,,,,,
