game,2014,2,20140914,201409140tam,ram,"St. Louis Rams",19,tam,"Tampa Bay Buccaneers",17
player,201409140tam,ram,OgleAl00,tackles_loss,0,,,,,
player,201409140tam,ram,OgleAl00,qb_hits,0,,,,,
player,201409140tam,ram,OgleAl00,fumbles_rec,0,,,,,
player,201409140tam,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201409140tam,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201409140tam,ram,OgleAl00,fumbles_forced,0,,,,,
player,201409140tam,ram,GainE.00,def_int,0,,,,,
player,201409140tam,ram,GainE.00,def_int_yds,0,,,,,
player,201409140tam,ram,GainE.00,def_int_td,0,,,,,
player,201409140tam,ram,GainE.00,def_int_long,0,,,,,
player,201409140tam,ram,GainE.00,pass_defended,0,,,,,
player,201409140tam,ram,GainE.00,sacks,0.0,,,,,
player,201409140tam,ram,GainE.00,tackles_combined,5,,,,,
player,201409140tam,ram,GainE.00,tackles_solo,5,,,,,
player,201409140tam,ram,GainE.00,tackles_assists,0,,,,,
player,201409140tam,ram,GainE.00,tackles_loss,1,,,,,
player,201409140tam,ram,GainE.00,qb_hits,0,,,,,
player,201409140tam,ram,GainE.00,fumbles_rec,0,,,,,
player,201409140tam,ram,GainE.00,fumbles_rec_yds,0,,,,,
player,201409140tam,ram,GainE.00,fumbles_rec_td,0,,,,,
player,201409140tam,ram,GainE.00,fumbles_forced,0,,,,,
player,201409140tam,ram,McDoTJ00,def_int,0,,,,,
player,201409140tam,ram,McDoTJ00,def_int_yds,0,,,,,
player,201409140tam,ram,McDoTJ00,def_int_td,0,,,,,
player,201409140tam,ram,McDoTJ00,def_int_long,0,,,,,
player,201409140tam,ram,McDoTJ00,pass_defended,0,,,,,
player,201409140tam,ram,McDoTJ00,sacks,0.0,,,,,
player,201409140tam,ram,McDoTJ00,tackles_combined,5,,,,,
player,201409140tam,ram,McDoTJ00,tackles_solo,5,,,,,
player,201409140tam,ram,McDoTJ00,tackles_assists,0,,,,,
player,201409140tam,ram,McDoTJ00,tackles_loss,0,,,,,
player,201409140tam,ram,McDoTJ00,qb_hits,0,,,,,
player,201409140tam,ram,McDoTJ00,fumbles_rec,0,,,,,
player,201409140tam,ram,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201409140tam,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201409140tam,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201409140tam,ram,HayeWi99,def_int,0,,,,,
player,201409140tam,ram,HayeWi99,def_int_yds,0,,,,,
player,201409140tam,ram,HayeWi99,def_int_td,0,,,,,
player,201409140tam,ram,HayeWi99,def_int_long,0,,,,,
player,201409140tam,ram,HayeWi99,pass_defended,0,,,,,
player,201409140tam,ram,HayeWi99,sacks,0.0,,,,,
player,201409140tam,ram,HayeWi99,tackles_combined,4,,,,,
player,201409140tam,ram,HayeWi99,tackles_solo,3,,,,,
player,201409140tam,ram,HayeWi99,tackles_assists,1,,,,,
player,201409140tam,ram,HayeWi99,tackles_loss,1,,,,,
player,201409140tam,ram,HayeWi99,qb_hits,0,,,,,
player,201409140tam,ram,HayeWi99,fumbles_rec,0,,,,,
player,201409140tam,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201409140tam,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201409140tam,ram,HayeWi99,fumbles_forced,0,,,,,
player,201409140tam,ram,JenkJa03,def_int,0,,,,,
player,201409140tam,ram,JenkJa03,def_int_yds,0,,,,,
player,201409140tam,ram,JenkJa03,def_int_td,0,,,,,
player,201409140tam,ram,JenkJa03,def_int_long,0,,,,,
player,201409140tam,ram,JenkJa03,pass_defended,0,,,,,
player,201409140tam,ram,JenkJa03,sacks,0.0,,,,,
player,201409140tam,ram,JenkJa03,tackles_combined,4,,,,,
player,201409140tam,ram,JenkJa03,tackles_solo,4,,,,,
player,201409140tam,ram,JenkJa03,tackles_assists,0,,,,,
player,201409140tam,ram,JenkJa03,tackles_loss,0,,,,,
player,201409140tam,ram,JenkJa03,qb_hits,0,,,,,
player,201409140tam,ram,JenkJa03,fumbles_rec,0,,,,,
player,201409140tam,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201409140tam,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201409140tam,ram,JenkJa03,fumbles_forced,0,,,,,
player,201409140tam,ram,McGeBr00,def_int,0,,,,,
player,201409140tam,ram,McGeBr00,def_int_yds,0,,,,,
player,201409140tam,ram,McGeBr00,def_int_td,0,,,,,
player,201409140tam,ram,McGeBr00,def_int_long,0,,,,,
player,201409140tam,ram,McGeBr00,pass_defended,0,,,,,
player,201409140tam,ram,McGeBr00,sacks,0.0,,,,,
player,201409140tam,ram,McGeBr00,tackles_combined,4,,,,,
player,201409140tam,ram,McGeBr00,tackles_solo,3,,,,,
player,201409140tam,ram,McGeBr00,tackles_assists,1,,,,,
player,201409140tam,ram,McGeBr00,tackles_loss,0,,,,,
player,201409140tam,ram,McGeBr00,qb_hits,0,,,,,
player,201409140tam,ram,McGeBr00,fumbles_rec,0,,,,,
player,201409140tam,ram,McGeBr00,fumbles_rec_yds,0,,,,,
player,201409140tam,ram,McGeBr00,fumbles_rec_td,0,,,,,
player,201409140tam,ram,McGeBr00,fumbles_forced,0,,,,,
player,201409140tam,ram,DunbJo20,def_int,0,,,,,
player,201409140tam,ram,DunbJo20,def_int_yds,0,,,,,
player,201409140tam,ram,DunbJo20,def_int_td,0,,,,,
player,201409140tam,ram,DunbJo20,def_int_long,0,,,,,
player,201409140tam,ram,DunbJo20,pass_defended,0,,,,,
player,201409140tam,ram,DunbJo20,sacks,0.0,,,,,
player,201409140tam,ram,DunbJo20,tackles_combined,3,,,,,
player,201409140tam,ram,DunbJo20,tackles_solo,3,,,,,
player,201409140tam,ram,DunbJo20,tackles_assists,0,,,,,
player,201409140tam,ram,DunbJo20,tackles_loss,1,,,,,
player,201409140tam,ram,DunbJo20,qb_hits,0,,,,,
player,201409140tam,ram,DunbJo20,fumbles_rec,0,,,,,
player,201409140tam,ram,DunbJo20,fumbles_rec_yds,0,,,,,
player,201409140tam,ram,DunbJo20,fumbles_rec_td,0,,,,,
player,201409140tam,ram,DunbJo20,fumbles_forced,0,,,,,
player,201409140tam,ram,QuinRo00,def_int,0,,,,,
player,201409140tam,ram,QuinRo00,def_int_yds,0,,,,,
player,201409140tam,ram,QuinRo00,def_int_td,0,,,,,
player,201409140tam,ram,QuinRo00,def_int_long,0,,,,,
player,201409140tam,ram,QuinRo00,pass_defended,0,,,,,
player,201409140tam,ram,QuinRo00,sacks,0.0,,,,,
player,201409140tam,ram,QuinRo00,tackles_combined,3,,,,,
player,201409140tam,ram,QuinRo00,tackles_solo,2,,,,,
player,201409140tam,ram,QuinRo00,tackles_assists,1,,,,,
player,201409140tam,ram,QuinRo00,tackles_loss,1,,,,,
player,201409140tam,ram,QuinRo00,qb_hits,1,,,,,
player,201409140tam,ram,QuinRo00,fumbles_rec,0,,,,,
player,201409140tam,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201409140tam,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201409140tam,ram,QuinRo00,fumbles_forced,0,,,,,
player,201409140tam,ram,SimsEu99,def_int,0,,,,,
player,201409140tam,ram,SimsEu99,def_int_yds,0,,,,,
player,201409140tam,ram,SimsEu99,def_int_td,0,,,,,
player,201409140tam,ram,SimsEu99,def_int_long,0,,,,,
player,201409140tam,ram,SimsEu99,pass_defended,0,,,,,
player,201409140tam,ram,SimsEu99,sacks,0.0,,,,,
player,201409140tam,ram,SimsEu99,tackles_combined,3,,,,,
player,201409140tam,ram,SimsEu99,tackles_solo,2,,,,,
player,201409140tam,ram,SimsEu99,tackles_assists,1,,,,,
player,201409140tam,ram,SimsEu99,tackles_loss,0,,,,,
player,201409140tam,ram,SimsEu99,qb_hits,0,,,,,
player,201409140tam,ram,SimsEu99,fumbles_rec,0,,,,,
player,201409140tam,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201409140tam,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201409140tam,ram,SimsEu99,fumbles_forced,0,,,,,
player,201409140tam,ram,ArmsRa01,def_int,0,,,,,
player,201409140tam,ram,ArmsRa01,def_int_yds,0,,,,,
player,201409140tam,ram,ArmsRa01,def_int_td,0,,,,,
player,201409140tam,ram,ArmsRa01,def_int_long,0,,,,,
player,201409140tam,ram,ArmsRa01,pass_defended,0,,,,,
player,201409140tam,ram,ArmsRa01,sacks,0.0,,,,,
player,201409140tam,ram,ArmsRa01,tackles_combined,2,,,,,
player,201409140tam,ram,ArmsRa01,tackles_solo,2,,,,,
player,201409140tam,ram,ArmsRa01,tackles_assists,0,,,,,
player,201409140tam,ram,ArmsRa01,tackles_loss,0,,,,,
player,201409140tam,ram,ArmsRa01,qb_hits,0,,,,,
player,201409140tam,ram,ArmsRa01,fumbles_rec,0,,,,,
player,201409140tam,ram,ArmsRa01,fumbles_rec_yds,0,,,,,
player,201409140tam,ram,ArmsRa01,fumbles_rec_td,0,,,,,
player,201409140tam,ram,ArmsRa01,fumbles_forced,0,,,,,
player,201409140tam,ram,LangKe98,def_int,0,,,,,
player,201409140tam,ram,LangKe98,def_int_yds,0,,,,,
player,201409140tam,ram,LangKe98,def_int_td,0,,,,,
player,201409140tam,ram,LangKe98,def_int_long,0,,,,,
player,201409140tam,ram,LangKe98,pass_defended,0,,,,,
player,201409140tam,ram,LangKe98,sacks,0.0,,,,,
player,201409140tam,ram,LangKe98,tackles_combined,2,,,,,
player,201409140tam,ram,LangKe98,tackles_solo,0,,,,,
player,201409140tam,ram,LangKe98,tackles_assists,2,,,,,
player,201409140tam,ram,LangKe98,tackles_loss,0,,,,,
player,201409140tam,ram,LangKe98,qb_hits,0,,,,,
player,201409140tam,ram,LangKe98,fumbles_rec,0,,,,,
player,201409140tam,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201409140tam,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201409140tam,ram,LangKe98,fumbles_forced,0,,,,,
player,201409140tam,ram,CarrAl99,def_int,0,,,,,
player,201409140tam,ram,CarrAl99,def_int_yds,0,,,,,
player,201409140tam,ram,CarrAl99,def_int_td,0,,,,,
player,201409140tam,ram,CarrAl99,def_int_long,0,,,,,
player,201409140tam,ram,CarrAl99,pass_defended,0,,,,,
player,201409140tam,ram,CarrAl99,sacks,0.0,,,,,
player,201409140tam,ram,CarrAl99,tackles_combined,1,,,,,
player,201409140tam,ram,CarrAl99,tackles_solo,1,,,,,
player,201409140tam,ram,CarrAl99,tackles_assists,0,,,,,
player,201409140tam,ram,CarrAl99,tackles_loss,0,,,,,
player,201409140tam,ram,CarrAl99,qb_hits,0,,,,,
player,201409140tam,ram,CarrAl99,fumbles_rec,0,,,,,
player,201409140tam,ram,CarrAl99,fumbles_rec_yds,0,,,,,
player,201409140tam,ram,CarrAl99,fumbles_rec_td,0,,,,,
player,201409140tam,ram,CarrAl99,fumbles_forced,0,,,,,
player,201409140tam,ram,ReynCh00,def_int,0,,,,,
player,201409140tam,ram,ReynCh00,def_int_yds,0,,,,,
player,201409140tam,ram,ReynCh00,def_int_td,0,,,,,
player,201409140tam,ram,ReynCh00,def_int_long,0,,,,,
player,201409140tam,ram,ReynCh00,pass_defended,0,,,,,
player,201409140tam,ram,ReynCh00,sacks,0.0,,,,,
player,201409140tam,ram,ReynCh00,tackles_combined,1,,,,,
player,201409140tam,ram,ReynCh00,tackles_solo,1,,,,,
player,201409140tam,ram,ReynCh00,tackles_assists,0,,,,,
player,201409140tam,ram,ReynCh00,tackles_loss,0,,,,,
player,201409140tam,ram,ReynCh00,qb_hits,0,,,,,
player,201409140tam,ram,ReynCh00,fumbles_rec,0,,,,,
player,201409140tam,ram,ReynCh00,fumbles_rec_yds,0,,,,,
player,201409140tam,ram,ReynCh00,fumbles_rec_td,0,,,,,
player,201409140tam,ram,ReynCh00,fumbles_forced,0,,,,,
player,201409140tam,ram,RobeMa00,def_int,0,,,,,
player,201409140tam,ram,RobeMa00,def_int_yds,0,,,,,
player,201409140tam,ram,RobeMa00,def_int_td,0,,,,,
player,201409140tam,ram,RobeMa00,def_int_long,0,,,,,
player,201409140tam,ram,RobeMa00,pass_defended,0,,,,,
player,201409140tam,ram,RobeMa00,sacks,0.0,,,,,
player,201409140tam,ram,RobeMa00,tackles_combined,1,,,,,
player,201409140tam,ram,RobeMa00,tackles_solo,1,,,,,
player,201409140tam,ram,RobeMa00,tackles_assists,0,,,,,
player,201409140tam,ram,RobeMa00,tackles_loss,0,,,,,
player,201409140tam,ram,RobeMa00,qb_hits,0,,,,,
player,201409140tam,ram,RobeMa00,fumbles_rec,0,,,,,
player,201409140tam,ram,RobeMa00,fumbles_rec_yds,0,,,,,
player,201409140tam,ram,RobeMa00,fumbles_rec_td,0,,,,,
player,201409140tam,ram,RobeMa00,fumbles_forced,0,,,,,
player,201409140tam,ram,ZuerGr00,def_int,0,,,,,
player,201409140tam,ram,ZuerGr00,def_int_yds,0,,,,,
player,201409140tam,ram,ZuerGr00,def_int_td,0,,,,,
player,201409140tam,ram,ZuerGr00,def_int_long,0,,,,,
player,201409140tam,ram,ZuerGr00,pass_defended,0,,,,,
player,201409140tam,ram,ZuerGr00,sacks,0.0,,,,,
player,201409140tam,ram,ZuerGr00,tackles_combined,1,,,,,
player,201409140tam,ram,ZuerGr00,tackles_solo,1,,,,,
player,201409140tam,ram,ZuerGr00,tackles_assists,0,,,,,
player,201409140tam,ram,ZuerGr00,tackles_loss,0,,,,,
player,201409140tam,ram,ZuerGr00,qb_hits,0,,,,,
player,201409140tam,ram,ZuerGr00,fumbles_rec,0,,,,,
player,201409140tam,ram,ZuerGr00,fumbles_rec_yds,0,,,,,
player,201409140tam,ram,ZuerGr00,fumbles_rec_td,0,,,,,
player,201409140tam,ram,ZuerGr00,fumbles_forced,0,,,,,
player,201409140tam,ram,BrocMi00,def_int,0,,,,,
player,201409140tam,ram,BrocMi00,def_int_yds,0,,,,,
player,201409140tam,ram,BrocMi00,def_int_td,0,,,,,
player,201409140tam,ram,BrocMi00,def_int_long,0,,,,,
player,201409140tam,ram,BrocMi00,pass_defended,0,,,,,
player,201409140tam,ram,BrocMi00,sacks,0.0,,,,,
player,201409140tam,ram,BrocMi00,tackles_combined,0,,,,,
player,201409140tam,ram,BrocMi00,tackles_solo,0,,,,,
player,201409140tam,ram,BrocMi00,tackles_assists,0,,,,,
player,201409140tam,ram,BrocMi00,tackles_loss,0,,,,,
player,201409140tam,ram,BrocMi00,qb_hits,1,,,,,
player,201409140tam,ram,BrocMi00,fumbles_rec,0,,,,,
player,201409140tam,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201409140tam,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201409140tam,ram,BrocMi00,fumbles_forced,0,,,,,
player,201409140tam,tam,GholWi00,def_int,0,,,,,
player,201409140tam,tam,GholWi00,def_int_yds,0,,,,,
player,201409140tam,tam,GholWi00,def_int_td,0,,,,,
player,201409140tam,tam,GholWi00,def_int_long,0,,,,,
player,201409140tam,tam,GholWi00,pass_defended,0,,,,,
player,201409140tam,tam,GholWi00,sacks,1.0,,,,,
player,201409140tam,tam,GholWi00,tackles_combined,7,,,,,
player,201409140tam,tam,GholWi00,tackles_solo,5,,,,,
player,201409140tam,tam,GholWi00,tackles_assists,2,,,,,
player,201409140tam,tam,GholWi00,tackles_loss,1,,,,,
player,201409140tam,tam,GholWi00,qb_hits,1,,,,,
player,201409140tam,tam,GholWi00,fumbles_rec,0,,,,,
player,201409140tam,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201409140tam,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201409140tam,tam,GholWi00,fumbles_forced,0,,,,,
player,201409140tam,tam,McDoCl99,def_int,0,,,,,
player,201409140tam,tam,McDoCl99,def_int_yds,0,,,,,
player,201409140tam,tam,McDoCl99,def_int_td,0,,,,,
player,201409140tam,tam,McDoCl99,def_int_long,0,,,,,
player,201409140tam,tam,McDoCl99,pass_defended,0,,,,,
player,201409140tam,tam,McDoCl99,sacks,1.0,,,,,
player,201409140tam,tam,McDoCl99,tackles_combined,7,,,,,
player,201409140tam,tam,McDoCl99,tackles_solo,6,,,,,
player,201409140tam,tam,McDoCl99,tackles_assists,1,,,,,
player,201409140tam,tam,McDoCl99,tackles_loss,1,,,,,
player,201409140tam,tam,McDoCl99,qb_hits,1,,,,,
player,201409140tam,tam,McDoCl99,fumbles_rec,0,,,,,
player,201409140tam,tam,McDoCl99,fumbles_rec_yds,0,,,,,
player,201409140tam,tam,McDoCl99,fumbles_rec_td,0,,,,,
player,201409140tam,tam,McDoCl99,fumbles_forced,0,,,,,
player,201409140tam,tam,GoldDa99,def_int,0,,,,,
player,201409140tam,tam,GoldDa99,def_int_yds,0,,,,,
player,201409140tam,tam,GoldDa99,def_int_td,0,,,,,
player,201409140tam,tam,GoldDa99,def_int_long,0,,,,,
player,201409140tam,tam,GoldDa99,pass_defended,0,,,,,
player,201409140tam,tam,GoldDa99,sacks,0.0,,,,,
player,201409140tam,tam,GoldDa99,tackles_combined,11,,,,,
player,201409140tam,tam,GoldDa99,tackles_solo,9,,,,,
player,201409140tam,tam,GoldDa99,tackles_assists,2,,,,,
player,201409140tam,tam,GoldDa99,tackles_loss,0,,,,,
player,201409140tam,tam,GoldDa99,qb_hits,0,,,,,
player,201409140tam,tam,GoldDa99,fumbles_rec,1,,,,,
player,201409140tam,tam,GoldDa99,fumbles_rec_yds,2,,,,,
player,201409140tam,tam,GoldDa99,fumbles_rec_td,0,,,,,
player,201409140tam,tam,GoldDa99,fumbles_forced,0,,,,,
player,201409140tam,tam,BarrMa00,def_int,0,,,,,
player,201409140tam,tam,BarrMa00,def_int_yds,0,,,,,
player,201409140tam,tam,BarrMa00,def_int_td,0,,,,,
player,201409140tam,tam,BarrMa00,def_int_long,0,,,,,
player,201409140tam,tam,BarrMa00,pass_defended,1,,,,,
player,201409140tam,tam,BarrMa00,sacks,0.0,,,,,
player,201409140tam,tam,BarrMa00,tackles_combined,8,,,,,
player,201409140tam,tam,BarrMa00,tackles_solo,6,,,,,
player,201409140tam,tam,BarrMa00,tackles_assists,2,,,,,
player,201409140tam,tam,BarrMa00,tackles_loss,0,,,,,
player,201409140tam,tam,BarrMa00,qb_hits,0,,,,,
player,201409140tam,tam,BarrMa00,fumbles_rec,0,,,,,
player,201409140tam,tam,BarrMa00,fumbles_rec_yds,0,,,,,
player,201409140tam,tam,BarrMa00,fumbles_rec_td,0,,,,,
player,201409140tam,tam,BarrMa00,fumbles_forced,0,,,,,
player,201409140tam,tam,VernAl99,def_int,0,,,,,
player,201409140tam,tam,VernAl99,def_int_yds,0,,,,,
player,201409140tam,tam,VernAl99,def_int_td,0,,,,,
player,201409140tam,tam,VernAl99,def_int_long,0,,,,,
player,201409140tam,tam,VernAl99,pass_defended,0,,,,,
player,201409140tam,tam,VernAl99,sacks,0.0,,,,,
player,201409140tam,tam,VernAl99,tackles_combined,8,,,,,
player,201409140tam,tam,VernAl99,tackles_solo,8,,,,,
player,201409140tam,tam,VernAl99,tackles_assists,0,,,,,
player,201409140tam,tam,VernAl99,tackles_loss,1,,,,,
player,201409140tam,tam,VernAl99,qb_hits,0,,,,,
player,201409140tam,tam,VernAl99,fumbles_rec,0,,,,,
player,201409140tam,tam,VernAl99,fumbles_rec_yds,0,,,,,
player,201409140tam,tam,VernAl99,fumbles_rec_td,0,,,,,
player,201409140tam,tam,VernAl99,fumbles_forced,0,,,,,
player,201409140tam,tam,DaviLa00,def_int,0,,,,,
player,201409140tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201409140tam,tam,DaviLa00,def_int_td,0,,,,,
player,201409140tam,tam,DaviLa00,def_int_long,0,,,,,
player,201409140tam,tam,DaviLa00,pass_defended,0,,,,,
player,201409140tam,tam,DaviLa00,sacks,0.0,,,,,
player,201409140tam,tam,DaviLa00,tackles_combined,7,,,,,
player,201409140tam,tam,DaviLa00,tackles_solo,5,,,,,
player,201409140tam,tam,DaviLa00,tackles_assists,2,,,,,
player,201409140tam,tam,DaviLa00,tackles_loss,2,,,,,
player,201409140tam,tam,DaviLa00,qb_hits,0,,,,,
player,201409140tam,tam,DaviLa00,fumbles_rec,0,,,,,
player,201409140tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201409140tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201409140tam,tam,DaviLa00,fumbles_forced,0,,,,,
player,201409140tam,tam,BankJo00,def_int,0,,,,,
player,201409140tam,tam,BankJo00,def_int_yds,0,,,,,
player,201409140tam,tam,BankJo00,def_int_td,0,,,,,
player,201409140tam,tam,BankJo00,def_int_long,0,,,,,
player,201409140tam,tam,BankJo00,pass_defended,0,,,,,
player,201409140tam,tam,BankJo00,sacks,0.0,,,,,
player,201409140tam,tam,BankJo00,tackles_combined,4,,,,,
player,201409140tam,tam,BankJo00,tackles_solo,3,,,,,
player,201409140tam,tam,BankJo00,tackles_assists,1,,,,,
player,201409140tam,tam,BankJo00,tackles_loss,0,,,,,
player,201409140tam,tam,BankJo00,qb_hits,0,,,,,
player,201409140tam,tam,BankJo00,fumbles_rec,0,,,,,
player,201409140tam,tam,BankJo00,fumbles_rec_yds,0,,,,,
player,201409140tam,tam,BankJo00,fumbles_rec_td,0,,,,,
player,201409140tam,tam,BankJo00,fumbles_forced,0,,,,,
player,201409140tam,tam,LansDa00,def_int,0,,,,,
player,201409140tam,tam,LansDa00,def_int_yds,0,,,,,
player,201409140tam,tam,LansDa00,def_int_td,0,,,,,
player,201409140tam,tam,LansDa00,def_int_long,0,,,,,
player,201409140tam,tam,LansDa00,pass_defended,0,,,,,
player,201409140tam,tam,LansDa00,sacks,0.0,,,,,
player,201409140tam,tam,LansDa00,tackles_combined,3,,,,,
player,201409140tam,tam,LansDa00,tackles_solo,3,,,,,
player,201409140tam,tam,LansDa00,tackles_assists,0,,,,,
player,201409140tam,tam,LansDa00,tackles_loss,0,,,,,
player,201409140tam,tam,LansDa00,qb_hits,0,,,,,
player,201409140tam,tam,LansDa00,fumbles_rec,0,,,,,
player,201409140tam,tam,LansDa00,fumbles_rec_yds,0,,,,,
player,201409140tam,tam,LansDa00,fumbles_rec_td,0,,,,,
player,201409140tam,tam,LansDa00,fumbles_forced,0,,,,,
player,201409140tam,tam,CasiJo99,def_int,0,,,,,
player,201409140tam,tam,CasiJo99,def_int_yds,0,,,,,
player,201409140tam,tam,CasiJo99,def_int_td,0,,,,,
player,201409140tam,tam,CasiJo99,def_int_long,0,,,,,
player,201409140tam,tam,CasiJo99,pass_defended,0,,,,,
player,201409140tam,tam,CasiJo99,sacks,0.0,,,,,
player,201409140tam,tam,CasiJo99,tackles_combined,2,,,,,
player,201409140tam,tam,CasiJo99,tackles_solo,1,,,,,
player,201409140tam,tam,CasiJo99,tackles_assists,1,,,,,
player,201409140tam,tam,CasiJo99,tackles_loss,0,,,,,
player,201409140tam,tam,CasiJo99,qb_hits,0,,,,,
player,201409140tam,tam,CasiJo99,fumbles_rec,0,,,,,
player,201409140tam,tam,CasiJo99,fumbles_rec_yds,0,,,,,
player,201409140tam,tam,CasiJo99,fumbles_rec_td,0,,,,,
player,201409140tam,tam,CasiJo99,fumbles_forced,0,,,,,
player,201409140tam,tam,FletDa00,def_int,0,,,,,
player,201409140tam,tam,FletDa00,def_int_yds,0,,,,,
player,201409140tam,tam,FletDa00,def_int_td,0,,,,,
player,201409140tam,tam,FletDa00,def_int_long,0,,,,,
player,201409140tam,tam,FletDa00,pass_defended,0,,,,,
player,201409140tam,tam,FletDa00,sacks,0.0,,,,,
player,201409140tam,tam,FletDa00,tackles_combined,2,,,,,
player,201409140tam,tam,FletDa00,tackles_solo,2,,,,,
player,201409140tam,tam,FletDa00,tackles_assists,0,,,,,
player,201409140tam,tam,FletDa00,tackles_loss,0,,,,,
player,201409140tam,tam,FletDa00,qb_hits,0,,,,,
player,201409140tam,tam,FletDa00,fumbles_rec,0,,,,,
player,201409140tam,tam,FletDa00,fumbles_rec_yds,0,,,,,
player,201409140tam,tam,FletDa00,fumbles_rec_td,0,,,,,
player,201409140tam,tam,FletDa00,fumbles_forced,0,,,,,
player,201409140tam,tam,FostMa00,def_int,0,,,,,
player,201409140tam,tam,FostMa00,def_int_yds,0,,,,,
player,201409140tam,tam,FostMa00,def_int_td,0,,,,,
player,201409140tam,tam,FostMa00,def_int_long,0,,,,,
player,201409140tam,tam,FostMa00,pass_defended,0,,,,,
player,201409140tam,tam,FostMa00,sacks,0.0,,,,,
player,201409140tam,tam,FostMa00,tackles_combined,2,,,,,
player,201409140tam,tam,FostMa00,tackles_solo,2,,,,,
player,201409140tam,tam,FostMa00,tackles_assists,0,,,,,
player,201409140tam,tam,FostMa00,tackles_loss,0,,,,,
player,201409140tam,tam,FostMa00,qb_hits,0,,,,,
player,201409140tam,tam,FostMa00,fumbles_rec,0,,,,,
player,201409140tam,tam,FostMa00,fumbles_rec_yds,0,,,,,
player,201409140tam,tam,FostMa00,fumbles_rec_td,0,,,,,
player,201409140tam,tam,FostMa00,fumbles_forced,0,,,,,
player,201409140tam,tam,BoweDa00,def_int,0,,,,,
player,201409140tam,tam,BoweDa00,def_int_yds,0,,,,,
player,201409140tam,tam,BoweDa00,def_int_td,0,,,,,
player,201409140tam,tam,BoweDa00,def_int_long,0,,,,,
player,201409140tam,tam,BoweDa00,pass_defended,0,,,,,
player,201409140tam,tam,BoweDa00,sacks,0.0,,,,,
player,201409140tam,tam,BoweDa00,tackles_combined,1,,,,,
player,201409140tam,tam,BoweDa00,tackles_solo,0,,,,,
player,201409140tam,tam,BoweDa00,tackles_assists,1,,,,,
player,201409140tam,tam,BoweDa00,tackles_loss,0,,,,,
player,201409140tam,tam,BoweDa00,qb_hits,1,,,,,
player,201409140tam,tam,BoweDa00,fumbles_rec,0,,,,,
player,201409140tam,tam,BoweDa00,fumbles_rec_yds,0,,,,,
player,201409140tam,tam,BoweDa00,fumbles_rec_td,0,,,,,
player,201409140tam,tam,BoweDa00,fumbles_forced,0,,,,,
player,201409140tam,tam,ButlCr99,def_int,0,,,,,
player,201409140tam,tam,ButlCr99,def_int_yds,0,,,,,
player,201409140tam,tam,ButlCr99,def_int_td,0,,,,,
player,201409140tam,tam,ButlCr99,def_int_long,0,,,,,
player,201409140tam,tam,ButlCr99,pass_defended,0,,,,,
player,201409140tam,tam,ButlCr99,sacks,0.0,,,,,
player,201409140tam,tam,ButlCr99,tackles_combined,1,,,,,
player,201409140tam,tam,ButlCr99,tackles_solo,1,,,,,
player,201409140tam,tam,ButlCr99,tackles_assists,0,,,,,
player,201409140tam,tam,ButlCr99,tackles_loss,0,,,,,
player,201409140tam,tam,ButlCr99,qb_hits,0,,,,,
player,201409140tam,tam,ButlCr99,fumbles_rec,0,,,,,
player,201409140tam,tam,ButlCr99,fumbles_rec_yds,0,,,,,
player,201409140tam,tam,ButlCr99,fumbles_rec_td,0,,,,,
player,201409140tam,tam,ButlCr99,fumbles_forced,0,,,,,
player,201409140tam,tam,OmamPa00,def_int,0,,,,,
player,201409140tam,tam,OmamPa00,def_int_yds,0,,,,,
player,201409140tam,tam,OmamPa00,def_int_td,0,,,,,
player,201409140tam,tam,OmamPa00,def_int_long,0,,,,,
player,201409140tam,tam,OmamPa00,pass_defended,0,,,,,
player,201409140tam,tam,OmamPa00,sacks,0.0,,,,,
player,201409140tam,tam,OmamPa00,tackles_combined,1,,,,,
player,201409140tam,tam,OmamPa00,tackles_solo,1,,,,,
player,201409140tam,tam,OmamPa00,tackles_assists,0,,,,,
player,201409140tam,tam,OmamPa00,tackles_loss,0,,,,,
player,201409140tam,tam,OmamPa00,qb_hits,0,,,,,
