game,2014,5,20141005,201410050car,chi,"Chicago Bears",24,car,"Carolina Panthers",31
player,201410050car,chi,FreyIs00,fumbles_forced,1,,,,,
player,201410050car,chi,WillD.20,def_int,0,,,,,
player,201410050car,chi,WillD.20,def_int_yds,0,,,,,
player,201410050car,chi,WillD.20,def_int_td,0,,,,,
player,201410050car,chi,WillD.20,def_int_long,0,,,,,
player,201410050car,chi,WillD.20,pass_defended,0,,,,,
player,201410050car,chi,WillD.20,sacks,0.0,,,,,
player,201410050car,chi,WillD.20,tackles_combined,6,,,,,
player,201410050car,chi,WillD.20,tackles_solo,3,,,,,
player,201410050car,chi,WillD.20,tackles_assists,3,,,,,
player,201410050car,chi,WillD.20,tackles_loss,0,,,,,
player,201410050car,chi,WillD.20,qb_hits,0,,,,,
player,201410050car,chi,WillD.20,fumbles_rec,0,,,,,
player,201410050car,chi,WillD.20,fumbles_rec_yds,0,,,,,
player,201410050car,chi,WillD.20,fumbles_rec_td,0,,,,,
player,201410050car,chi,WillD.20,fumbles_forced,0,,,,,
player,201410050car,chi,BostJo00,def_int,0,,,,,
player,201410050car,chi,BostJo00,def_int_yds,0,,,,,
player,201410050car,chi,BostJo00,def_int_td,0,,,,,
player,201410050car,chi,BostJo00,def_int_long,0,,,,,
player,201410050car,chi,BostJo00,pass_defended,0,,,,,
player,201410050car,chi,BostJo00,sacks,0.0,,,,,
player,201410050car,chi,BostJo00,tackles_combined,4,,,,,
player,201410050car,chi,BostJo00,tackles_solo,2,,,,,
player,201410050car,chi,BostJo00,tackles_assists,2,,,,,
player,201410050car,chi,BostJo00,tackles_loss,0,,,,,
player,201410050car,chi,BostJo00,qb_hits,0,,,,,
player,201410050car,chi,BostJo00,fumbles_rec,0,,,,,
player,201410050car,chi,BostJo00,fumbles_rec_yds,0,,,,,
player,201410050car,chi,BostJo00,fumbles_rec_td,0,,,,,
player,201410050car,chi,BostJo00,fumbles_forced,0,,,,,
player,201410050car,chi,JennTi20,def_int,0,,,,,
player,201410050car,chi,JennTi20,def_int_yds,0,,,,,
player,201410050car,chi,JennTi20,def_int_td,0,,,,,
player,201410050car,chi,JennTi20,def_int_long,0,,,,,
player,201410050car,chi,JennTi20,pass_defended,1,,,,,
player,201410050car,chi,JennTi20,sacks,0.0,,,,,
player,201410050car,chi,JennTi20,tackles_combined,4,,,,,
player,201410050car,chi,JennTi20,tackles_solo,2,,,,,
player,201410050car,chi,JennTi20,tackles_assists,2,,,,,
player,201410050car,chi,JennTi20,tackles_loss,0,,,,,
player,201410050car,chi,JennTi20,qb_hits,0,,,,,
player,201410050car,chi,JennTi20,fumbles_rec,0,,,,,
player,201410050car,chi,JennTi20,fumbles_rec_yds,0,,,,,
player,201410050car,chi,JennTi20,fumbles_rec_td,0,,,,,
player,201410050car,chi,JennTi20,fumbles_forced,0,,,,,
player,201410050car,chi,McCrDa00,def_int,0,,,,,
player,201410050car,chi,McCrDa00,def_int_yds,0,,,,,
player,201410050car,chi,McCrDa00,def_int_td,0,,,,,
player,201410050car,chi,McCrDa00,def_int_long,0,,,,,
player,201410050car,chi,McCrDa00,pass_defended,0,,,,,
player,201410050car,chi,McCrDa00,sacks,0.0,,,,,
player,201410050car,chi,McCrDa00,tackles_combined,4,,,,,
player,201410050car,chi,McCrDa00,tackles_solo,2,,,,,
player,201410050car,chi,McCrDa00,tackles_assists,2,,,,,
player,201410050car,chi,McCrDa00,tackles_loss,0,,,,,
player,201410050car,chi,McCrDa00,qb_hits,0,,,,,
player,201410050car,chi,McCrDa00,fumbles_rec,0,,,,,
player,201410050car,chi,McCrDa00,fumbles_rec_yds,0,,,,,
player,201410050car,chi,McCrDa00,fumbles_rec_td,0,,,,,
player,201410050car,chi,McCrDa00,fumbles_forced,0,,,,,
player,201410050car,chi,MundRy00,def_int,0,,,,,
player,201410050car,chi,MundRy00,def_int_yds,0,,,,,
player,201410050car,chi,MundRy00,def_int_td,0,,,,,
player,201410050car,chi,MundRy00,def_int_long,0,,,,,
player,201410050car,chi,MundRy00,pass_defended,0,,,,,
player,201410050car,chi,MundRy00,sacks,0.0,,,,,
player,201410050car,chi,MundRy00,tackles_combined,4,,,,,
player,201410050car,chi,MundRy00,tackles_solo,1,,,,,
player,201410050car,chi,MundRy00,tackles_assists,3,,,,,
player,201410050car,chi,MundRy00,tackles_loss,0,,,,,
player,201410050car,chi,MundRy00,qb_hits,0,,,,,
player,201410050car,chi,MundRy00,fumbles_rec,0,,,,,
player,201410050car,chi,MundRy00,fumbles_rec_yds,0,,,,,
player,201410050car,chi,MundRy00,fumbles_rec_td,0,,,,,
player,201410050car,chi,MundRy00,fumbles_forced,0,,,,,
player,201410050car,chi,SuttWi00,def_int,0,,,,,
player,201410050car,chi,SuttWi00,def_int_yds,0,,,,,
player,201410050car,chi,SuttWi00,def_int_td,0,,,,,
player,201410050car,chi,SuttWi00,def_int_long,0,,,,,
player,201410050car,chi,SuttWi00,pass_defended,0,,,,,
player,201410050car,chi,SuttWi00,sacks,0.0,,,,,
player,201410050car,chi,SuttWi00,tackles_combined,4,,,,,
player,201410050car,chi,SuttWi00,tackles_solo,1,,,,,
player,201410050car,chi,SuttWi00,tackles_assists,3,,,,,
player,201410050car,chi,SuttWi00,tackles_loss,0,,,,,
player,201410050car,chi,SuttWi00,qb_hits,0,,,,,
player,201410050car,chi,SuttWi00,fumbles_rec,0,,,,,
player,201410050car,chi,SuttWi00,fumbles_rec_yds,0,,,,,
player,201410050car,chi,SuttWi00,fumbles_rec_td,0,,,,,
player,201410050car,chi,SuttWi00,fumbles_forced,0,,,,,
player,201410050car,chi,FullKy00,def_int,0,,,,,
player,201410050car,chi,FullKy00,def_int_yds,0,,,,,
player,201410050car,chi,FullKy00,def_int_td,0,,,,,
player,201410050car,chi,FullKy00,def_int_long,0,,,,,
player,201410050car,chi,FullKy00,pass_defended,1,,,,,
player,201410050car,chi,FullKy00,sacks,0.0,,,,,
player,201410050car,chi,FullKy00,tackles_combined,3,,,,,
player,201410050car,chi,FullKy00,tackles_solo,1,,,,,
player,201410050car,chi,FullKy00,tackles_assists,2,,,,,
player,201410050car,chi,FullKy00,tackles_loss,0,,,,,
player,201410050car,chi,FullKy00,qb_hits,0,,,,,
player,201410050car,chi,FullKy00,fumbles_rec,0,,,,,
player,201410050car,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201410050car,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201410050car,chi,FullKy00,fumbles_forced,0,,,,,
player,201410050car,chi,FergEg00,def_int,0,,,,,
player,201410050car,chi,FergEg00,def_int_yds,0,,,,,
player,201410050car,chi,FergEg00,def_int_td,0,,,,,
player,201410050car,chi,FergEg00,def_int_long,0,,,,,
player,201410050car,chi,FergEg00,pass_defended,2,,,,,
player,201410050car,chi,FergEg00,sacks,0.0,,,,,
player,201410050car,chi,FergEg00,tackles_combined,2,,,,,
player,201410050car,chi,FergEg00,tackles_solo,0,,,,,
player,201410050car,chi,FergEg00,tackles_assists,2,,,,,
player,201410050car,chi,FergEg00,tackles_loss,0,,,,,
player,201410050car,chi,FergEg00,qb_hits,0,,,,,
player,201410050car,chi,FergEg00,fumbles_rec,0,,,,,
player,201410050car,chi,FergEg00,fumbles_rec_yds,0,,,,,
player,201410050car,chi,FergEg00,fumbles_rec_td,0,,,,,
player,201410050car,chi,FergEg00,fumbles_forced,0,,,,,
player,201410050car,chi,HousLa99,def_int,0,,,,,
player,201410050car,chi,HousLa99,def_int_yds,0,,,,,
player,201410050car,chi,HousLa99,def_int_td,0,,,,,
player,201410050car,chi,HousLa99,def_int_long,0,,,,,
player,201410050car,chi,HousLa99,pass_defended,0,,,,,
player,201410050car,chi,HousLa99,sacks,0.0,,,,,
player,201410050car,chi,HousLa99,tackles_combined,2,,,,,
player,201410050car,chi,HousLa99,tackles_solo,2,,,,,
player,201410050car,chi,HousLa99,tackles_assists,0,,,,,
player,201410050car,chi,HousLa99,tackles_loss,0,,,,,
player,201410050car,chi,HousLa99,qb_hits,0,,,,,
player,201410050car,chi,HousLa99,fumbles_rec,1,,,,,
player,201410050car,chi,HousLa99,fumbles_rec_yds,0,,,,,
player,201410050car,chi,HousLa99,fumbles_rec_td,0,,,,,
player,201410050car,chi,HousLa99,fumbles_forced,0,,,,,
player,201410050car,chi,CareKa00,def_int,0,,,,,
player,201410050car,chi,CareKa00,def_int_yds,0,,,,,
player,201410050car,chi,CareKa00,def_int_td,0,,,,,
player,201410050car,chi,CareKa00,def_int_long,0,,,,,
player,201410050car,chi,CareKa00,pass_defended,0,,,,,
player,201410050car,chi,CareKa00,sacks,0.0,,,,,
player,201410050car,chi,CareKa00,tackles_combined,1,,,,,
player,201410050car,chi,CareKa00,tackles_solo,0,,,,,
player,201410050car,chi,CareKa00,tackles_assists,1,,,,,
player,201410050car,chi,CareKa00,tackles_loss,0,,,,,
player,201410050car,chi,CareKa00,qb_hits,0,,,,,
player,201410050car,chi,CareKa00,fumbles_rec,0,,,,,
player,201410050car,chi,CareKa00,fumbles_rec_yds,0,,,,,
player,201410050car,chi,CareKa00,fumbles_rec_td,0,,,,,
player,201410050car,chi,CareKa00,fumbles_forced,0,,,,,
player,201410050car,chi,GreeKh00,def_int,0,,,,,
player,201410050car,chi,GreeKh00,def_int_yds,0,,,,,
player,201410050car,chi,GreeKh00,def_int_td,0,,,,,
player,201410050car,chi,GreeKh00,def_int_long,0,,,,,
player,201410050car,chi,GreeKh00,pass_defended,0,,,,,
player,201410050car,chi,GreeKh00,sacks,0.0,,,,,
player,201410050car,chi,GreeKh00,tackles_combined,1,,,,,
player,201410050car,chi,GreeKh00,tackles_solo,1,,,,,
player,201410050car,chi,GreeKh00,tackles_assists,0,,,,,
player,201410050car,chi,GreeKh00,tackles_loss,0,,,,,
player,201410050car,chi,GreeKh00,qb_hits,0,,,,,
player,201410050car,chi,GreeKh00,fumbles_rec,0,,,,,
player,201410050car,chi,GreeKh00,fumbles_rec_yds,0,,,,,
player,201410050car,chi,GreeKh00,fumbles_rec_td,0,,,,,
player,201410050car,chi,GreeKh00,fumbles_forced,0,,,,,
player,201410050car,chi,JoneCh05,def_int,0,,,,,
player,201410050car,chi,JoneCh05,def_int_yds,0,,,,,
player,201410050car,chi,JoneCh05,def_int_td,0,,,,,
player,201410050car,chi,JoneCh05,def_int_long,0,,,,,
player,201410050car,chi,JoneCh05,pass_defended,0,,,,,
player,201410050car,chi,JoneCh05,sacks,0.0,,,,,
player,201410050car,chi,JoneCh05,tackles_combined,1,,,,,
player,201410050car,chi,JoneCh05,tackles_solo,0,,,,,
player,201410050car,chi,JoneCh05,tackles_assists,1,,,,,
player,201410050car,chi,JoneCh05,tackles_loss,0,,,,,
player,201410050car,chi,JoneCh05,qb_hits,0,,,,,
player,201410050car,chi,JoneCh05,fumbles_rec,0,,,,,
player,201410050car,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201410050car,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201410050car,chi,JoneCh05,fumbles_forced,0,,,,,
player,201410050car,chi,PerrSe00,def_int,0,,,,,
player,201410050car,chi,PerrSe00,def_int_yds,0,,,,,
player,201410050car,chi,PerrSe00,def_int_td,0,,,,,
player,201410050car,chi,PerrSe00,def_int_long,0,,,,,
player,201410050car,chi,PerrSe00,pass_defended,0,,,,,
player,201410050car,chi,PerrSe00,sacks,0.0,,,,,
player,201410050car,chi,PerrSe00,tackles_combined,1,,,,,
player,201410050car,chi,PerrSe00,tackles_solo,1,,,,,
player,201410050car,chi,PerrSe00,tackles_assists,0,,,,,
player,201410050car,chi,PerrSe00,tackles_loss,0,,,,,
player,201410050car,chi,PerrSe00,qb_hits,0,,,,,
player,201410050car,chi,PerrSe00,fumbles_rec,0,,,,,
player,201410050car,chi,PerrSe00,fumbles_rec_yds,0,,,,,
player,201410050car,chi,PerrSe00,fumbles_rec_td,0,,,,,
player,201410050car,chi,PerrSe00,fumbles_forced,1,,,,,
player,201410050car,chi,ScotTr99,def_int,0,,,,,
player,201410050car,chi,ScotTr99,def_int_yds,0,,,,,
player,201410050car,chi,ScotTr99,def_int_td,0,,,,,
player,201410050car,chi,ScotTr99,def_int_long,0,,,,,
player,201410050car,chi,ScotTr99,pass_defended,0,,,,,
player,201410050car,chi,ScotTr99,sacks,0.0,,,,,
player,201410050car,chi,ScotTr99,tackles_combined,1,,,,,
player,201410050car,chi,ScotTr99,tackles_solo,1,,,,,
player,201410050car,chi,ScotTr99,tackles_assists,0,,,,,
player,201410050car,chi,ScotTr99,tackles_loss,0,,,,,
player,201410050car,chi,ScotTr99,qb_hits,0,,,,,
player,201410050car,chi,ScotTr99,fumbles_rec,0,,,,,
player,201410050car,chi,ScotTr99,fumbles_rec_yds,0,,,,,
player,201410050car,chi,ScotTr99,fumbles_rec_td,0,,,,,
player,201410050car,chi,ScotTr99,fumbles_forced,0,,,,,
player,201410050car,chi,WashCo00,def_int,0,,,,,
player,201410050car,chi,WashCo00,def_int_yds,0,,,,,
player,201410050car,chi,WashCo00,def_int_td,0,,,,,
player,201410050car,chi,WashCo00,def_int_long,0,,,,,
player,201410050car,chi,WashCo00,pass_defended,0,,,,,
player,201410050car,chi,WashCo00,sacks,0.0,,,,,
player,201410050car,chi,WashCo00,tackles_combined,1,,,,,
player,201410050car,chi,WashCo00,tackles_solo,1,,,,,
player,201410050car,chi,WashCo00,tackles_assists,0,,,,,
player,201410050car,chi,WashCo00,tackles_loss,0,,,,,
player,201410050car,chi,WashCo00,qb_hits,0,,,,,
player,201410050car,chi,WashCo00,fumbles_rec,0,,,,,
player,201410050car,chi,WashCo00,fumbles_rec_yds,0,,,,,
player,201410050car,chi,WashCo00,fumbles_rec_td,0,,,,,
player,201410050car,chi,WashCo00,fumbles_forced,0,,,,,
player,201410050car,chi,HursDe00,def_int,,,,,,
player,201410050car,chi,HursDe00,def_int_yds,,,,,,
player,201410050car,chi,HursDe00,def_int_td,,,,,,
player,201410050car,chi,HursDe00,def_int_long,,,,,,
player,201410050car,chi,HursDe00,pass_defended,,,,,,
player,201410050car,chi,HursDe00,sacks,0.0,,,,,
player,201410050car,chi,HursDe00,tackles_combined,,,,,,
player,201410050car,chi,HursDe00,tackles_solo,,,,,,
player,201410050car,chi,HursDe00,tackles_assists,,,,,,
player,201410050car,chi,HursDe00,tackles_loss,1,,,,,
player,201410050car,chi,HursDe00,qb_hits,1,,,,,
player,201410050car,chi,HursDe00,fumbles_rec,,,,,,
player,201410050car,chi,HursDe00,fumbles_rec_yds,,,,,,
player,201410050car,chi,HursDe00,fumbles_rec_td,,,,,,
player,201410050car,chi,HursDe00,fumbles_forced,,,,,,
player,201410050car,car,DeCoTh99,def_int,1,,,,,
player,201410050car,car,DeCoTh99,def_int_yds,35,,,,,
player,201410050car,car,DeCoTh99,def_int_td,0,,,,,
player,201410050car,car,DeCoTh99,def_int_long,35,,,,,
player,201410050car,car,DeCoTh99,pass_defended,1,,,,,
player,201410050car,car,DeCoTh99,sacks,0.0,,,,,
player,201410050car,car,DeCoTh99,tackles_combined,4,,,,,
player,201410050car,car,DeCoTh99,tackles_solo,1,,,,,
player,201410050car,car,DeCoTh99,tackles_assists,3,,,,,
player,201410050car,car,DeCoTh99,tackles_loss,0,,,,,
player,201410050car,car,DeCoTh99,qb_hits,0,,,,,
player,201410050car,car,DeCoTh99,fumbles_rec,0,,,,,
player,201410050car,car,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201410050car,car,DeCoTh99,fumbles_rec_td,0,,,,,
player,201410050car,car,DeCoTh99,fumbles_forced,0,,,,,
player,201410050car,car,HarpRo21,def_int,1,,,,,
player,201410050car,car,HarpRo21,def_int_yds,1,,,,,
player,201410050car,car,HarpRo21,def_int_td,0,,,,,
player,201410050car,car,HarpRo21,def_int_long,1,,,,,
player,201410050car,car,HarpRo21,pass_defended,1,,,,,
player,201410050car,car,HarpRo21,sacks,0.0,,,,,
player,201410050car,car,HarpRo21,tackles_combined,1,,,,,
player,201410050car,car,HarpRo21,tackles_solo,1,,,,,
player,201410050car,car,HarpRo21,tackles_assists,0,,,,,
player,201410050car,car,HarpRo21,tackles_loss,0,,,,,
player,201410050car,car,HarpRo21,qb_hits,0,,,,,
player,201410050car,car,HarpRo21,fumbles_rec,0,,,,,
player,201410050car,car,HarpRo21,fumbles_rec_yds,0,,,,,
player,201410050car,car,HarpRo21,fumbles_rec_td,0,,,,,
player,201410050car,car,HarpRo21,fumbles_forced,0,,,,,
player,201410050car,car,HortWe00,def_int,0,,,,,
player,201410050car,car,HortWe00,def_int_yds,0,,,,,
player,201410050car,car,HortWe00,def_int_td,0,,,,,
player,201410050car,car,HortWe00,def_int_long,0,,,,,
player,201410050car,car,HortWe00,pass_defended,0,,,,,
player,201410050car,car,HortWe00,sacks,1.0,,,,,
player,201410050car,car,HortWe00,tackles_combined,4,,,,,
player,201410050car,car,HortWe00,tackles_solo,3,,,,,
player,201410050car,car,HortWe00,tackles_assists,1,,,,,
player,201410050car,car,HortWe00,tackles_loss,2,,,,,
player,201410050car,car,HortWe00,qb_hits,1,,,,,
player,201410050car,car,HortWe00,fumbles_rec,0,,,,,
player,201410050car,car,HortWe00,fumbles_rec_yds,0,,,,,
player,201410050car,car,HortWe00,fumbles_rec_td,0,,,,,
player,201410050car,car,HortWe00,fumbles_forced,0,,,,,
player,201410050car,car,JohnCh98,def_int,0,,,,,
player,201410050car,car,JohnCh98,def_int_yds,0,,,,,
player,201410050car,car,JohnCh98,def_int_td,0,,,,,
player,201410050car,car,JohnCh98,def_int_long,0,,,,,
player,201410050car,car,JohnCh98,pass_defended,1,,,,,
player,201410050car,car,JohnCh98,sacks,1.0,,,,,
player,201410050car,car,JohnCh98,tackles_combined,2,,,,,
player,201410050car,car,JohnCh98,tackles_solo,1,,,,,
player,201410050car,car,JohnCh98,tackles_assists,1,,,,,
player,201410050car,car,JohnCh98,tackles_loss,1,,,,,
player,201410050car,car,JohnCh98,qb_hits,1,,,,,
player,201410050car,car,JohnCh98,fumbles_rec,1,,,,,
player,201410050car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201410050car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201410050car,car,JohnCh98,fumbles_forced,0,,,,,
player,201410050car,car,ShorKa00,def_int,0,,,,,
player,201410050car,car,ShorKa00,def_int_yds,0,,,,,
player,201410050car,car,ShorKa00,def_int_td,0,,,,,
player,201410050car,car,ShorKa00,def_int_long,0,,,,,
player,201410050car,car,ShorKa00,pass_defended,0,,,,,
player,201410050car,car,ShorKa00,sacks,1.0,,,,,
player,201410050car,car,ShorKa00,tackles_combined,1,,,,,
player,201410050car,car,ShorKa00,tackles_solo,1,,,,,
player,201410050car,car,ShorKa00,tackles_assists,0,,,,,
player,201410050car,car,ShorKa00,tackles_loss,0,,,,,
player,201410050car,car,ShorKa00,qb_hits,2,,,,,
player,201410050car,car,ShorKa00,fumbles_rec,1,,,,,
player,201410050car,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201410050car,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201410050car,car,ShorKa00,fumbles_forced,1,,,,,
player,201410050car,car,EdwaDw20,def_int,0,,,,,
player,201410050car,car,EdwaDw20,def_int_yds,0,,,,,
player,201410050car,car,EdwaDw20,def_int_td,0,,,,,
player,201410050car,car,EdwaDw20,def_int_long,0,,,,,
player,201410050car,car,EdwaDw20,pass_defended,0,,,,,
player,201410050car,car,EdwaDw20,sacks,0.5,,,,,
player,201410050car,car,EdwaDw20,tackles_combined,3,,,,,
player,201410050car,car,EdwaDw20,tackles_solo,1,,,,,
player,201410050car,car,EdwaDw20,tackles_assists,2,,,,,
player,201410050car,car,EdwaDw20,tackles_loss,0,,,,,
player,201410050car,car,EdwaDw20,qb_hits,2,,,,,
player,201410050car,car,EdwaDw20,fumbles_rec,0,,,,,
player,201410050car,car,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201410050car,car,EdwaDw20,fumbles_rec_td,0,,,,,
player,201410050car,car,EdwaDw20,fumbles_forced,0,,,,,
player,201410050car,car,AddiMa00,def_int,0,,,,,
player,201410050car,car,AddiMa00,def_int_yds,0,,,,,
player,201410050car,car,AddiMa00,def_int_td,0,,,,,
player,201410050car,car,AddiMa00,def_int_long,0,,,,,
player,201410050car,car,AddiMa00,pass_defended,0,,,,,
player,201410050car,car,AddiMa00,sacks,0.5,,,,,
player,201410050car,car,AddiMa00,tackles_combined,1,,,,,
player,201410050car,car,AddiMa00,tackles_solo,0,,,,,
player,201410050car,car,AddiMa00,tackles_assists,1,,,,,
player,201410050car,car,AddiMa00,tackles_loss,0,,,,,
player,201410050car,car,AddiMa00,qb_hits,1,,,,,
player,201410050car,car,AddiMa00,fumbles_rec,0,,,,,
player,201410050car,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201410050car,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201410050car,car,AddiMa00,fumbles_forced,0,,,,,
player,201410050car,car,KuecLu00,def_int,0,,,,,
player,201410050car,car,KuecLu00,def_int_yds,0,,,,,
player,201410050car,car,KuecLu00,def_int_td,0,,,,,
player,201410050car,car,KuecLu00,def_int_long,0,,,,,
player,201410050car,car,KuecLu00,pass_defended,0,,,,,
player,201410050car,car,KuecLu00,sacks,0.0,,,,,
player,201410050car,car,KuecLu00,tackles_combined,15,,,,,
player,201410050car,car,KuecLu00,tackles_solo,11,,,,,
player,201410050car,car,KuecLu00,tackles_assists,4,,,,,
player,201410050car,car,KuecLu00,tackles_loss,0,,,,,
player,201410050car,car,KuecLu00,qb_hits,0,,,,,
player,201410050car,car,KuecLu00,fumbles_rec,0,,,,,
player,201410050car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201410050car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201410050car,car,KuecLu00,fumbles_forced,0,,,,,
player,201410050car,car,DaviTh20,def_int,0,,,,,
player,201410050car,car,DaviTh20,def_int_yds,0,,,,,
player,201410050car,car,DaviTh20,def_int_td,0,,,,,
player,201410050car,car,DaviTh20,def_int_long,0,,,,,
player,201410050car,car,DaviTh20,pass_defended,0,,,,,
player,201410050car,car,DaviTh20,sacks,0.0,,,,,
player,201410050car,car,DaviTh20,tackles_combined,8,,,,,
player,201410050car,car,DaviTh20,tackles_solo,6,,,,,
player,201410050car,car,DaviTh20,tackles_assists,2,,,,,
player,201410050car,car,DaviTh20,tackles_loss,1,,,,,
player,201410050car,car,DaviTh20,qb_hits,0,,,,,
player,201410050car,car,DaviTh20,fumbles_rec,0,,,,,
player,201410050car,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201410050car,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201410050car,car,DaviTh20,fumbles_forced,0,,,,,
player,201410050car,car,CasoAn99,def_int,0,,,,,
player,201410050car,car,CasoAn99,def_int_yds,0,,,,,
player,201410050car,car,CasoAn99,def_int_td,0,,,,,
player,201410050car,car,CasoAn99,def_int_long,0,,,,,
player,201410050car,car,CasoAn99,pass_defended,1,,,,,
player,201410050car,car,CasoAn99,sacks,0.0,,,,,
player,201410050car,car,CasoAn99,tackles_combined,6,,,,,
player,201410050car,car,CasoAn99,tackles_solo,3,,,,,
player,201410050car,car,CasoAn99,tackles_assists,3,,,,,
player,201410050car,car,CasoAn99,tackles_loss,0,,,,,
player,201410050car,car,CasoAn99,qb_hits,0,,,,,
player,201410050car,car,CasoAn99,fumbles_rec,1,,,,,
player,201410050car,car,CasoAn99,fumbles_rec_yds,0,,,,,
player,201410050car,car,CasoAn99,fumbles_rec_td,0,,,,,
player,201410050car,car,CasoAn99,fumbles_forced,1,,,,,
player,201410050car,car,WhitMe00,def_int,0,,,,,
player,201410050car,car,WhitMe00,def_int_yds,0,,,,,
player,201410050car,car,WhitMe00,def_int_td,0,,,,,
player,201410050car,car,WhitMe00,def_int_long,0,,,,,
player,201410050car,car,WhitMe00,pass_defended,1,,,,,
player,201410050car,car,WhitMe00,sacks,0.0,,,,,
player,201410050car,car,WhitMe00,tackles_combined,4,,,,,
player,201410050car,car,WhitMe00,tackles_solo,4,,,,,
player,201410050car,car,WhitMe00,tackles_assists,0,,,,,
player,201410050car,car,WhitMe00,tackles_loss,0,,,,,
player,201410050car,car,WhitMe00,qb_hits,0,,,,,
player,201410050car,car,WhitMe00,fumbles_rec,0,,,,,
player,201410050car,car,WhitMe00,fumbles_rec_yds,0,,,,,
player,201410050car,car,WhitMe00,fumbles_rec_td,0,,,,,
player,201410050car,car,WhitMe00,fumbles_forced,0,,,,,
player,201410050car,car,NormJo01,def_int,0,,,,,
player,201410050car,car,NormJo01,def_int_yds,0,,,,,
player,201410050car,car,NormJo01,def_int_td,0,,,,,
player,201410050car,car,NormJo01,def_int_long,0,,,,,
player,201410050car,car,NormJo01,pass_defended,0,,,,,
player,201410050car,car,NormJo01,sacks,0.0,,,,,
player,201410050car,car,NormJo01,tackles_combined,3,,,,,
player,201410050car,car,NormJo01,tackles_solo,2,,,,,
player,201410050car,car,NormJo01,tackles_assists,1,,,,,
player,201410050car,car,NormJo01,tackles_loss,0,,,,,
player,201410050car,car,NormJo01,qb_hits,0,,,,,
player,201410050car,car,NormJo01,fumbles_rec,0,,,,,
player,201410050car,car,NormJo01,fumbles_rec_yds,0,,,,,
player,201410050car,car,NormJo01,fumbles_rec_td,0,,,,,
player,201410050car,car,NormJo01,fumbles_forced,0,,,,,
player,201410050car,car,BenwBe00,def_int,0,,,,,
player,201410050car,car,BenwBe00,def_int_yds,0,,,,,
player,201410050car,car,BenwBe00,def_int_td,0,,,,,
player,201410050car,car,BenwBe00,def_int_long,0,,,,,
player,201410050car,car,BenwBe00,pass_defended,0,,,,,
player,201410050car,car,BenwBe00,sacks,0.0,,,,,
player,201410050car,car,BenwBe00,tackles_combined,2,,,,,
player,201410050car,car,BenwBe00,tackles_solo,2,,,,,
player,201410050car,car,BenwBe00,tackles_assists,0,,,,,
player,201410050car,car,BenwBe00,tackles_loss,0,,,,,
player,201410050car,car,BenwBe00,qb_hits,0,,,,,
player,201410050car,car,BenwBe00,fumbles_rec,0,,,,,
player,201410050car,car,BenwBe00,fumbles_rec_yds,0,,,,,
player,201410050car,car,BenwBe00,fumbles_rec_td,0,,,,,
player,201410050car,car,BenwBe00,fumbles_forced,0,,,,,
player,201410050car,car,BlacCh21,def_int,0,,,,,
player,201410050car,car,BlacCh21,def_int_yds,0,,,,,
player,201410050car,car,BlacCh21,def_int_td,0,,,,,
player,201410050car,car,BlacCh21,def_int_long,0,,,,,
player,201410050car,car,BlacCh21,pass_defended,0,,,,,
player,201410050car,car,BlacCh21,sacks,0.0,,,,,
player,201410050car,car,BlacCh21,tackles_combined,2,,,,,
player,201410050car,car,BlacCh21,tackles_solo,2,,,,,
player,201410050car,car,BlacCh21,tackles_assists,0,,,,,
player,201410050car,car,BlacCh21,tackles_loss,0,,,,,
player,201410050car,car,BlacCh21,qb_hits,0,,,,,
player,201410050car,car,BlacCh21,fumbles_rec,0,,,,,
player,201410050car,car,BlacCh21,fumbles_rec_yds,0,,,,,
player,201410050car,car,BlacCh21,fumbles_rec_td,0,,,,,
player,201410050car,car,BlacCh21,fumbles_forced,0,,,,,
player,201410050car,car,GodfCh99,def_int,0,,,,,
player,201410050car,car,GodfCh99,def_int_yds,0,,,,,
player,201410050car,car,GodfCh99,def_int_td,0,,,,,
player,201410050car,car,GodfCh99,def_int_long,0,,,,,
player,201410050car,car,GodfCh99,pass_defended,0,,,,,
player,201410050car,car,GodfCh99,sacks,0.0,,,,,
player,201410050car,car,GodfCh99,tackles_combined,2,,,,,
player,201410050car,car,GodfCh99,tackles_solo,2,,,,,
player,201410050car,car,GodfCh99,tackles_assists,0,,,,,
player,201410050car,car,GodfCh99,tackles_loss,0,,,,,
