game,2014,12,20141123,201411230sdg,ram,"St. Louis Rams",24,sdg,"San Diego Chargers",27
player,201411230sdg,sdg,PaleTe00,pass_defended,0,,,,,
player,201411230sdg,sdg,PaleTe00,sacks,0.0,,,,,
player,201411230sdg,sdg,PaleTe00,tackles_combined,3,,,,,
player,201411230sdg,sdg,PaleTe00,tackles_solo,1,,,,,
player,201411230sdg,sdg,PaleTe00,tackles_assists,2,,,,,
player,201411230sdg,sdg,PaleTe00,tackles_loss,1,,,,,
player,201411230sdg,sdg,PaleTe00,qb_hits,0,,,,,
player,201411230sdg,sdg,PaleTe00,fumbles_rec,0,,,,,
player,201411230sdg,sdg,PaleTe00,fumbles_rec_yds,0,,,,,
player,201411230sdg,sdg,PaleTe00,fumbles_rec_td,0,,,,,
player,201411230sdg,sdg,PaleTe00,fumbles_forced,0,,,,,
player,201411230sdg,sdg,StucDa20,def_int,0,,,,,
player,201411230sdg,sdg,StucDa20,def_int_yds,0,,,,,
player,201411230sdg,sdg,StucDa20,def_int_td,0,,,,,
player,201411230sdg,sdg,StucDa20,def_int_long,0,,,,,
player,201411230sdg,sdg,StucDa20,pass_defended,0,,,,,
player,201411230sdg,sdg,StucDa20,sacks,0.0,,,,,
player,201411230sdg,sdg,StucDa20,tackles_combined,3,,,,,
player,201411230sdg,sdg,StucDa20,tackles_solo,2,,,,,
player,201411230sdg,sdg,StucDa20,tackles_assists,1,,,,,
player,201411230sdg,sdg,StucDa20,tackles_loss,0,,,,,
player,201411230sdg,sdg,StucDa20,qb_hits,0,,,,,
player,201411230sdg,sdg,StucDa20,fumbles_rec,0,,,,,
player,201411230sdg,sdg,StucDa20,fumbles_rec_yds,0,,,,,
player,201411230sdg,sdg,StucDa20,fumbles_rec_td,0,,,,,
player,201411230sdg,sdg,StucDa20,fumbles_forced,0,,,,,
player,201411230sdg,sdg,TeoxMa00,def_int,0,,,,,
player,201411230sdg,sdg,TeoxMa00,def_int_yds,0,,,,,
player,201411230sdg,sdg,TeoxMa00,def_int_td,0,,,,,
player,201411230sdg,sdg,TeoxMa00,def_int_long,0,,,,,
player,201411230sdg,sdg,TeoxMa00,pass_defended,1,,,,,
player,201411230sdg,sdg,TeoxMa00,sacks,0.0,,,,,
player,201411230sdg,sdg,TeoxMa00,tackles_combined,3,,,,,
player,201411230sdg,sdg,TeoxMa00,tackles_solo,2,,,,,
player,201411230sdg,sdg,TeoxMa00,tackles_assists,1,,,,,
player,201411230sdg,sdg,TeoxMa00,tackles_loss,0,,,,,
player,201411230sdg,sdg,TeoxMa00,qb_hits,0,,,,,
player,201411230sdg,sdg,TeoxMa00,fumbles_rec,0,,,,,
player,201411230sdg,sdg,TeoxMa00,fumbles_rec_yds,0,,,,,
player,201411230sdg,sdg,TeoxMa00,fumbles_rec_td,0,,,,,
player,201411230sdg,sdg,TeoxMa00,fumbles_forced,0,,,,,
player,201411230sdg,sdg,AjirSe00,def_int,0,,,,,
player,201411230sdg,sdg,AjirSe00,def_int_yds,0,,,,,
player,201411230sdg,sdg,AjirSe00,def_int_td,0,,,,,
player,201411230sdg,sdg,AjirSe00,def_int_long,0,,,,,
player,201411230sdg,sdg,AjirSe00,pass_defended,0,,,,,
player,201411230sdg,sdg,AjirSe00,sacks,0.0,,,,,
player,201411230sdg,sdg,AjirSe00,tackles_combined,2,,,,,
player,201411230sdg,sdg,AjirSe00,tackles_solo,1,,,,,
player,201411230sdg,sdg,AjirSe00,tackles_assists,1,,,,,
player,201411230sdg,sdg,AjirSe00,tackles_loss,0,,,,,
player,201411230sdg,sdg,AjirSe00,qb_hits,0,,,,,
player,201411230sdg,sdg,AjirSe00,fumbles_rec,0,,,,,
player,201411230sdg,sdg,AjirSe00,fumbles_rec_yds,0,,,,,
player,201411230sdg,sdg,AjirSe00,fumbles_rec_td,0,,,,,
player,201411230sdg,sdg,AjirSe00,fumbles_forced,0,,,,,
player,201411230sdg,sdg,BrowDo00,def_int,0,,,,,
player,201411230sdg,sdg,BrowDo00,def_int_yds,0,,,,,
player,201411230sdg,sdg,BrowDo00,def_int_td,0,,,,,
player,201411230sdg,sdg,BrowDo00,def_int_long,0,,,,,
player,201411230sdg,sdg,BrowDo00,pass_defended,0,,,,,
player,201411230sdg,sdg,BrowDo00,sacks,0.0,,,,,
player,201411230sdg,sdg,BrowDo00,tackles_combined,2,,,,,
player,201411230sdg,sdg,BrowDo00,tackles_solo,2,,,,,
player,201411230sdg,sdg,BrowDo00,tackles_assists,0,,,,,
player,201411230sdg,sdg,BrowDo00,tackles_loss,0,,,,,
player,201411230sdg,sdg,BrowDo00,qb_hits,0,,,,,
player,201411230sdg,sdg,BrowDo00,fumbles_rec,0,,,,,
player,201411230sdg,sdg,BrowDo00,fumbles_rec_yds,0,,,,,
player,201411230sdg,sdg,BrowDo00,fumbles_rec_td,0,,,,,
player,201411230sdg,sdg,BrowDo00,fumbles_forced,0,,,,,
player,201411230sdg,sdg,IngrMe00,def_int,0,,,,,
player,201411230sdg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201411230sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201411230sdg,sdg,IngrMe00,def_int_long,0,,,,,
player,201411230sdg,sdg,IngrMe00,pass_defended,1,,,,,
player,201411230sdg,sdg,IngrMe00,sacks,0.0,,,,,
player,201411230sdg,sdg,IngrMe00,tackles_combined,2,,,,,
player,201411230sdg,sdg,IngrMe00,tackles_solo,2,,,,,
player,201411230sdg,sdg,IngrMe00,tackles_assists,0,,,,,
player,201411230sdg,sdg,IngrMe00,tackles_loss,0,,,,,
player,201411230sdg,sdg,IngrMe00,qb_hits,0,,,,,
player,201411230sdg,sdg,IngrMe00,fumbles_rec,1,,,,,
player,201411230sdg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201411230sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201411230sdg,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201411230sdg,sdg,MathRi99,def_int,0,,,,,
player,201411230sdg,sdg,MathRi99,def_int_yds,0,,,,,
player,201411230sdg,sdg,MathRi99,def_int_td,0,,,,,
player,201411230sdg,sdg,MathRi99,def_int_long,0,,,,,
player,201411230sdg,sdg,MathRi99,pass_defended,0,,,,,
player,201411230sdg,sdg,MathRi99,sacks,0.0,,,,,
player,201411230sdg,sdg,MathRi99,tackles_combined,2,,,,,
player,201411230sdg,sdg,MathRi99,tackles_solo,2,,,,,
player,201411230sdg,sdg,MathRi99,tackles_assists,0,,,,,
player,201411230sdg,sdg,MathRi99,tackles_loss,1,,,,,
player,201411230sdg,sdg,MathRi99,qb_hits,2,,,,,
player,201411230sdg,sdg,MathRi99,fumbles_rec,0,,,,,
player,201411230sdg,sdg,MathRi99,fumbles_rec_yds,0,,,,,
player,201411230sdg,sdg,MathRi99,fumbles_rec_td,0,,,,,
player,201411230sdg,sdg,MathRi99,fumbles_forced,0,,,,,
player,201411230sdg,sdg,ReyeKe00,def_int,0,,,,,
player,201411230sdg,sdg,ReyeKe00,def_int_yds,0,,,,,
player,201411230sdg,sdg,ReyeKe00,def_int_td,0,,,,,
player,201411230sdg,sdg,ReyeKe00,def_int_long,0,,,,,
player,201411230sdg,sdg,ReyeKe00,pass_defended,0,,,,,
player,201411230sdg,sdg,ReyeKe00,sacks,0.0,,,,,
player,201411230sdg,sdg,ReyeKe00,tackles_combined,2,,,,,
player,201411230sdg,sdg,ReyeKe00,tackles_solo,0,,,,,
player,201411230sdg,sdg,ReyeKe00,tackles_assists,2,,,,,
player,201411230sdg,sdg,ReyeKe00,tackles_loss,0,,,,,
player,201411230sdg,sdg,ReyeKe00,qb_hits,0,,,,,
player,201411230sdg,sdg,ReyeKe00,fumbles_rec,0,,,,,
player,201411230sdg,sdg,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201411230sdg,sdg,ReyeKe00,fumbles_rec_td,0,,,,,
player,201411230sdg,sdg,ReyeKe00,fumbles_forced,0,,,,,
player,201411230sdg,sdg,WillTo00,def_int,0,,,,,
player,201411230sdg,sdg,WillTo00,def_int_yds,0,,,,,
player,201411230sdg,sdg,WillTo00,def_int_td,0,,,,,
player,201411230sdg,sdg,WillTo00,def_int_long,0,,,,,
player,201411230sdg,sdg,WillTo00,pass_defended,0,,,,,
player,201411230sdg,sdg,WillTo00,sacks,0.0,,,,,
player,201411230sdg,sdg,WillTo00,tackles_combined,2,,,,,
player,201411230sdg,sdg,WillTo00,tackles_solo,2,,,,,
player,201411230sdg,sdg,WillTo00,tackles_assists,0,,,,,
player,201411230sdg,sdg,WillTo00,tackles_loss,0,,,,,
player,201411230sdg,sdg,WillTo00,qb_hits,0,,,,,
player,201411230sdg,sdg,WillTo00,fumbles_rec,0,,,,,
player,201411230sdg,sdg,WillTo00,fumbles_rec_yds,0,,,,,
player,201411230sdg,sdg,WillTo00,fumbles_rec_td,0,,,,,
player,201411230sdg,sdg,WillTo00,fumbles_forced,0,,,,,
player,201411230sdg,sdg,AlleKe00,def_int,0,,,,,
player,201411230sdg,sdg,AlleKe00,def_int_yds,0,,,,,
player,201411230sdg,sdg,AlleKe00,def_int_td,0,,,,,
player,201411230sdg,sdg,AlleKe00,def_int_long,0,,,,,
player,201411230sdg,sdg,AlleKe00,pass_defended,0,,,,,
player,201411230sdg,sdg,AlleKe00,sacks,0.0,,,,,
player,201411230sdg,sdg,AlleKe00,tackles_combined,1,,,,,
player,201411230sdg,sdg,AlleKe00,tackles_solo,1,,,,,
player,201411230sdg,sdg,AlleKe00,tackles_assists,0,,,,,
player,201411230sdg,sdg,AlleKe00,tackles_loss,0,,,,,
player,201411230sdg,sdg,AlleKe00,qb_hits,0,,,,,
player,201411230sdg,sdg,AlleKe00,fumbles_rec,0,,,,,
player,201411230sdg,sdg,AlleKe00,fumbles_rec_yds,0,,,,,
player,201411230sdg,sdg,AlleKe00,fumbles_rec_td,0,,,,,
player,201411230sdg,sdg,AlleKe00,fumbles_forced,0,,,,,
player,201411230sdg,sdg,DaviCh05,def_int,0,,,,,
player,201411230sdg,sdg,DaviCh05,def_int_yds,0,,,,,
player,201411230sdg,sdg,DaviCh05,def_int_td,0,,,,,
player,201411230sdg,sdg,DaviCh05,def_int_long,0,,,,,
player,201411230sdg,sdg,DaviCh05,pass_defended,0,,,,,
player,201411230sdg,sdg,DaviCh05,sacks,0.0,,,,,
player,201411230sdg,sdg,DaviCh05,tackles_combined,1,,,,,
player,201411230sdg,sdg,DaviCh05,tackles_solo,1,,,,,
player,201411230sdg,sdg,DaviCh05,tackles_assists,0,,,,,
player,201411230sdg,sdg,DaviCh05,tackles_loss,0,,,,,
player,201411230sdg,sdg,DaviCh05,qb_hits,0,,,,,
player,201411230sdg,sdg,DaviCh05,fumbles_rec,0,,,,,
player,201411230sdg,sdg,DaviCh05,fumbles_rec_yds,0,,,,,
player,201411230sdg,sdg,DaviCh05,fumbles_rec_td,0,,,,,
player,201411230sdg,sdg,DaviCh05,fumbles_forced,0,,,,,
player,201411230sdg,ram,AustTa00,kick_ret,0,,,,,
player,201411230sdg,ram,AustTa00,kick_ret_yds,0,,,,,
player,201411230sdg,ram,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201411230sdg,ram,AustTa00,kick_ret_td,0,,,,,
player,201411230sdg,ram,AustTa00,kick_ret_long,0,,,,,
player,201411230sdg,ram,AustTa00,punt_ret,2,,,,,
player,201411230sdg,ram,AustTa00,punt_ret_yds,44,,,,,
player,201411230sdg,ram,AustTa00,punt_ret_yds_per_ret,22.0,,,,,
player,201411230sdg,ram,AustTa00,punt_ret_td,0,,,,,
player,201411230sdg,ram,AustTa00,punt_ret_long,38,,,,,
player,201411230sdg,ram,CunnBe01,kick_ret,5,,,,,
player,201411230sdg,ram,CunnBe01,kick_ret_yds,133,,,,,
player,201411230sdg,ram,CunnBe01,kick_ret_yds_per_ret,26.6,,,,,
player,201411230sdg,ram,CunnBe01,kick_ret_td,0,,,,,
player,201411230sdg,ram,CunnBe01,kick_ret_long,33,,,,,
player,201411230sdg,ram,CunnBe01,punt_ret,0,,,,,
player,201411230sdg,ram,CunnBe01,punt_ret_yds,0,,,,,
player,201411230sdg,ram,CunnBe01,punt_ret_yds_per_ret,,,,,,
player,201411230sdg,ram,CunnBe01,punt_ret_td,0,,,,,
player,201411230sdg,ram,CunnBe01,punt_ret_long,0,,,,,
player,201411230sdg,ram,BailSt01,kick_ret,1,,,,,
player,201411230sdg,ram,BailSt01,kick_ret_yds,9,,,,,
player,201411230sdg,ram,BailSt01,kick_ret_yds_per_ret,9.0,,,,,
player,201411230sdg,ram,BailSt01,kick_ret_td,0,,,,,
player,201411230sdg,ram,BailSt01,kick_ret_long,9,,,,,
player,201411230sdg,ram,BailSt01,punt_ret,0,,,,,
player,201411230sdg,ram,BailSt01,punt_ret_yds,0,,,,,
player,201411230sdg,ram,BailSt01,punt_ret_yds_per_ret,,,,,,
player,201411230sdg,ram,BailSt01,punt_ret_td,0,,,,,
player,201411230sdg,ram,BailSt01,punt_ret_long,0,,,,,
player,201411230sdg,sdg,AlleKe00,kick_ret,0,,,,,
player,201411230sdg,sdg,AlleKe00,kick_ret_yds,0,,,,,
player,201411230sdg,sdg,AlleKe00,kick_ret_yds_per_ret,,,,,,
player,201411230sdg,sdg,AlleKe00,kick_ret_td,0,,,,,
player,201411230sdg,sdg,AlleKe00,kick_ret_long,0,,,,,
player,201411230sdg,sdg,AlleKe00,punt_ret,1,,,,,
player,201411230sdg,sdg,AlleKe00,punt_ret_yds,0,,,,,
player,201411230sdg,sdg,AlleKe00,punt_ret_yds_per_ret,0.0,,,,,
player,201411230sdg,sdg,AlleKe00,punt_ret_td,0,,,,,
player,201411230sdg,sdg,AlleKe00,punt_ret_long,0,,,,,
player,201411230sdg,sdg,DaviCh05,kick_ret,2,,,,,
player,201411230sdg,sdg,DaviCh05,kick_ret_yds,43,,,,,
player,201411230sdg,sdg,DaviCh05,kick_ret_yds_per_ret,21.5,,,,,
player,201411230sdg,sdg,DaviCh05,kick_ret_td,0,,,,,
player,201411230sdg,sdg,DaviCh05,kick_ret_long,22,,,,,
player,201411230sdg,sdg,DaviCh05,punt_ret,0,,,,,
player,201411230sdg,sdg,DaviCh05,punt_ret_yds,0,,,,,
player,201411230sdg,sdg,DaviCh05,punt_ret_yds_per_ret,,,,,,
player,201411230sdg,sdg,DaviCh05,punt_ret_td,0,,,,,
player,201411230sdg,sdg,DaviCh05,punt_ret_long,0,,,,,
player,201411230sdg,ram,ZuerGr00,xpm,3,,,,,
player,201411230sdg,ram,ZuerGr00,xpa,3,,,,,
player,201411230sdg,ram,ZuerGr00,fgm,1,,,,,
player,201411230sdg,ram,ZuerGr00,fga,2,,,,,
player,201411230sdg,ram,ZuerGr00,punt,0,,,,,
player,201411230sdg,ram,ZuerGr00,punt_yds,0,,,,,
player,201411230sdg,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201411230sdg,ram,ZuerGr00,punt_long,0,,,,,
player,201411230sdg,ram,HekkJo00,xpm,,,,,,
player,201411230sdg,ram,HekkJo00,xpa,,,,,,
player,201411230sdg,ram,HekkJo00,fgm,,,,,,
player,201411230sdg,ram,HekkJo00,fga,,,,,,
player,201411230sdg,ram,HekkJo00,punt,4,,,,,
player,201411230sdg,ram,HekkJo00,punt_yds,178,,,,,
player,201411230sdg,ram,HekkJo00,punt_yds_per_punt,44.5,,,,,
player,201411230sdg,ram,HekkJo00,punt_long,57,,,,,
player,201411230sdg,sdg,novaknic01,xpm,3,,,,,
player,201411230sdg,sdg,novaknic01,xpa,3,,,,,
player,201411230sdg,sdg,novaknic01,fgm,2,,,,,
player,201411230sdg,sdg,novaknic01,fga,2,,,,,
player,201411230sdg,sdg,novaknic01,punt,0,,,,,
player,201411230sdg,sdg,novaknic01,punt_yds,0,,,,,
player,201411230sdg,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201411230sdg,sdg,novaknic01,punt_long,0,,,,,
player,201411230sdg,sdg,ScifMi20,xpm,,,,,,
player,201411230sdg,sdg,ScifMi20,xpa,,,,,,
player,201411230sdg,sdg,ScifMi20,fgm,,,,,,
player,201411230sdg,sdg,ScifMi20,fga,,,,,,
player,201411230sdg,sdg,ScifMi20,punt,4,,,,,
player,201411230sdg,sdg,ScifMi20,punt_yds,197,,,,,
player,201411230sdg,sdg,ScifMi20,punt_yds_per_punt,49.3,,,,,
player,201411230sdg,sdg,ScifMi20,punt_long,55,,,,,
player,201411230sdg,sdg,AlleKe00,pos,WR,,,,,
player,201411230sdg,sdg,AlleKe00,offense,63,,,,,
player,201411230sdg,sdg,AlleKe00,off_pct,100%,,,,,
player,201411230sdg,sdg,AlleKe00,defense,0,,,,,
player,201411230sdg,sdg,AlleKe00,def_pct,0%,,,,,
player,201411230sdg,sdg,AlleKe00,special_teams,6,,,,,
player,201411230sdg,sdg,AlleKe00,st_pct,20%,,,,,
player,201411230sdg,sdg,RineCh20,pos,G,,,,,
player,201411230sdg,sdg,RineCh20,offense,63,,,,,
player,201411230sdg,sdg,RineCh20,off_pct,100%,,,,,
player,201411230sdg,sdg,RineCh20,defense,0,,,,,
player,201411230sdg,sdg,RineCh20,def_pct,0%,,,,,
player,201411230sdg,sdg,RineCh20,special_teams,5,,,,,
player,201411230sdg,sdg,RineCh20,st_pct,17%,,,,,
player,201411230sdg,sdg,TrouJo00,pos,G,,,,,
player,201411230sdg,sdg,TrouJo00,offense,63,,,,,
player,201411230sdg,sdg,TrouJo00,off_pct,100%,,,,,
player,201411230sdg,sdg,TrouJo00,defense,0,,,,,
player,201411230sdg,sdg,TrouJo00,def_pct,0%,,,,,
player,201411230sdg,sdg,TrouJo00,special_teams,5,,,,,
player,201411230sdg,sdg,TrouJo00,st_pct,17%,,,,,
player,201411230sdg,sdg,WattCh00,pos,G,,,,,
player,201411230sdg,sdg,WattCh00,offense,63,,,,,
player,201411230sdg,sdg,WattCh00,off_pct,100%,,,,,
player,201411230sdg,sdg,WattCh00,defense,0,,,,,
player,201411230sdg,sdg,WattCh00,def_pct,0%,,,,,
player,201411230sdg,sdg,WattCh00,special_teams,5,,,,,
player,201411230sdg,sdg,WattCh00,st_pct,17%,,,,,
player,201411230sdg,sdg,DunlKi20,pos,T,,,,,
player,201411230sdg,sdg,DunlKi20,offense,63,,,,,
player,201411230sdg,sdg,DunlKi20,off_pct,100%,,,,,
player,201411230sdg,sdg,DunlKi20,defense,0,,,,,
player,201411230sdg,sdg,DunlKi20,def_pct,0%,,,,,
player,201411230sdg,sdg,DunlKi20,special_teams,5,,,,,
player,201411230sdg,sdg,DunlKi20,st_pct,17%,,,,,
player,201411230sdg,sdg,FlukDJ00,pos,T,,,,,
player,201411230sdg,sdg,FlukDJ00,offense,63,,,,,
player,201411230sdg,sdg,FlukDJ00,off_pct,100%,,,,,
player,201411230sdg,sdg,FlukDJ00,defense,0,,,,,
player,201411230sdg,sdg,FlukDJ00,def_pct,0%,,,,,
player,201411230sdg,sdg,FlukDJ00,special_teams,0,,,,,
player,201411230sdg,sdg,FlukDJ00,st_pct,0%,,,,,
player,201411230sdg,sdg,RivePh00,pos,QB,,,,,
player,201411230sdg,sdg,RivePh00,offense,63,,,,,
player,201411230sdg,sdg,RivePh00,off_pct,100%,,,,,
player,201411230sdg,sdg,RivePh00,defense,0,,,,,
player,201411230sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201411230sdg,sdg,RivePh00,special_teams,0,,,,,
player,201411230sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201411230sdg,sdg,FloyMa00,pos,WR,,,,,
player,201411230sdg,sdg,FloyMa00,offense,59,,,,,
player,201411230sdg,sdg,FloyMa00,off_pct,94%,,,,,
player,201411230sdg,sdg,FloyMa00,defense,0,,,,,
player,201411230sdg,sdg,FloyMa00,def_pct,0%,,,,,
player,201411230sdg,sdg,FloyMa00,special_teams,1,,,,,
player,201411230sdg,sdg,FloyMa00,st_pct,3%,,,,,
player,201411230sdg,sdg,RoyaEd00,pos,WR,,,,,
player,201411230sdg,sdg,RoyaEd00,offense,47,,,,,
player,201411230sdg,sdg,RoyaEd00,off_pct,75%,,,,,
player,201411230sdg,sdg,RoyaEd00,defense,0,,,,,
player,201411230sdg,sdg,RoyaEd00,def_pct,0%,,,,,
player,201411230sdg,sdg,RoyaEd00,special_teams,0,,,,,
player,201411230sdg,sdg,RoyaEd00,st_pct,0%,,,,,
player,201411230sdg,sdg,GateAn00,pos,TE,,,,,
player,201411230sdg,sdg,GateAn00,offense,43,,,,,
player,201411230sdg,sdg,GateAn00,off_pct,68%,,,,,
player,201411230sdg,sdg,GateAn00,defense,0,,,,,
player,201411230sdg,sdg,GateAn00,def_pct,0%,,,,,
player,201411230sdg,sdg,GateAn00,special_teams,0,,,,,
player,201411230sdg,sdg,GateAn00,st_pct,0%,,,,,
player,201411230sdg,sdg,MathRy00,pos,RB,,,,,
player,201411230sdg,sdg,MathRy00,offense,28,,,,,
player,201411230sdg,sdg,MathRy00,off_pct,44%,,,,,
player,201411230sdg,sdg,MathRy00,defense,0,,,,,
player,201411230sdg,sdg,MathRy00,def_pct,0%,,,,,
player,201411230sdg,sdg,MathRy00,special_teams,0,,,,,
player,201411230sdg,sdg,MathRy00,st_pct,0%,,,,,
player,201411230sdg,sdg,GreeLa00,pos,TE,,,,,
player,201411230sdg,sdg,GreeLa00,offense,25,,,,,
player,201411230sdg,sdg,GreeLa00,off_pct,40%,,,,,
player,201411230sdg,sdg,GreeLa00,defense,0,,,,,
player,201411230sdg,sdg,GreeLa00,def_pct,0%,,,,,
player,201411230sdg,sdg,GreeLa00,special_teams,21,,,,,
player,201411230sdg,sdg,GreeLa00,st_pct,70%,,,,,
player,201411230sdg,sdg,OlivBr01,pos,RB,,,,,
player,201411230sdg,sdg,OlivBr01,offense,17,,,,,
player,201411230sdg,sdg,OlivBr01,off_pct,27%,,,,,
player,201411230sdg,sdg,OlivBr01,defense,0,,,,,
player,201411230sdg,sdg,OlivBr01,def_pct,0%,,,,,
player,201411230sdg,sdg,OlivBr01,special_teams,0,,,,,
player,201411230sdg,sdg,OlivBr01,st_pct,0%,,,,,
player,201411230sdg,sdg,BrowDo00,pos,RB,,,,,
player,201411230sdg,sdg,BrowDo00,offense,16,,,,,
player,201411230sdg,sdg,BrowDo00,off_pct,25%,,,,,
player,201411230sdg,sdg,BrowDo00,defense,0,,,,,
player,201411230sdg,sdg,BrowDo00,def_pct,0%,,,,,
player,201411230sdg,sdg,BrowDo00,special_teams,14,,,,,
player,201411230sdg,sdg,BrowDo00,st_pct,47%,,,,,
player,201411230sdg,sdg,AjirSe00,pos,WR,,,,,
player,201411230sdg,sdg,AjirSe00,offense,9,,,,,
player,201411230sdg,sdg,AjirSe00,off_pct,14%,,,,,
player,201411230sdg,sdg,AjirSe00,defense,0,,,,,
player,201411230sdg,sdg,AjirSe00,def_pct,0%,,,,,
player,201411230sdg,sdg,AjirSe00,special_teams,19,,,,,
player,201411230sdg,sdg,AjirSe00,st_pct,63%,,,,,
player,201411230sdg,sdg,PhilJo00,pos,TE,,,,,
player,201411230sdg,sdg,PhilJo00,offense,4,,,,,
player,201411230sdg,sdg,PhilJo00,off_pct,6%,,,,,
player,201411230sdg,sdg,PhilJo00,defense,0,,,,,
player,201411230sdg,sdg,PhilJo00,def_pct,0%,,,,,
player,201411230sdg,sdg,PhilJo00,special_teams,15,,,,,
player,201411230sdg,sdg,PhilJo00,st_pct,50%,,,,,
player,201411230sdg,sdg,JohnDa05,pos,TE,,,,,
player,201411230sdg,sdg,JohnDa05,offense,4,,,,,
player,201411230sdg,sdg,JohnDa05,off_pct,6%,,,,,
player,201411230sdg,sdg,JohnDa05,defense,0,,,,,
player,201411230sdg,sdg,JohnDa05,def_pct,0%,,,,,
player,201411230sdg,sdg,JohnDa05,special_teams,4,,,,,
player,201411230sdg,sdg,JohnDa05,st_pct,13%,,,,,
player,201411230sdg,sdg,WeddEr99,pos,FS,,,,,
player,201411230sdg,sdg,WeddEr99,offense,0,,,,,
player,201411230sdg,sdg,WeddEr99,off_pct,0%,,,,,
player,201411230sdg,sdg,WeddEr99,defense,64,,,,,
player,201411230sdg,sdg,WeddEr99,def_pct,100%,,,,,
player,201411230sdg,sdg,WeddEr99,special_teams,16,,,,,
player,201411230sdg,sdg,WeddEr99,st_pct,53%,,,,,
player,201411230sdg,sdg,WrigSh00,pos,CB,,,,,
player,201411230sdg,sdg,WrigSh00,offense,0,,,,,
player,201411230sdg,sdg,WrigSh00,off_pct,0%,,,,,
player,201411230sdg,sdg,WrigSh00,defense,64,,,,,
player,201411230sdg,sdg,WrigSh00,def_pct,100%,,,,,
player,201411230sdg,sdg,WrigSh00,special_teams,16,,,,,
player,201411230sdg,sdg,WrigSh00,st_pct,53%,,,,,
player,201411230sdg,sdg,FlowBr99,pos,CB,,,,,
player,201411230sdg,sdg,FlowBr99,offense,0,,,,,
player,201411230sdg,sdg,FlowBr99,off_pct,0%,,,,,
player,201411230sdg,sdg,FlowBr99,defense,64,,,,,
player,201411230sdg,sdg,FlowBr99,def_pct,100%,,,,,
player,201411230sdg,sdg,FlowBr99,special_teams,5,,,,,
player,201411230sdg,sdg,FlowBr99,st_pct,17%,,,,,
player,201411230sdg,sdg,GilcMa00,pos,SS,,,,,
player,201411230sdg,sdg,GilcMa00,offense,0,,,,,
player,201411230sdg,sdg,GilcMa00,off_pct,0%,,,,,
player,201411230sdg,sdg,GilcMa00,defense,64,,,,,
player,201411230sdg,sdg,GilcMa00,def_pct,100%,,,,,
player,201411230sdg,sdg,GilcMa00,special_teams,1,,,,,
player,201411230sdg,sdg,GilcMa00,st_pct,3%,,,,,
player,201411230sdg,sdg,IngrMe00,pos,LB,,,,,
player,201411230sdg,sdg,IngrMe00,offense,0,,,,,
player,201411230sdg,sdg,IngrMe00,off_pct,0%,,,,,
player,201411230sdg,sdg,IngrMe00,defense,57,,,,,
player,201411230sdg,sdg,IngrMe00,def_pct,89%,,,,,
player,201411230sdg,sdg,IngrMe00,special_teams,0,,,,,
player,201411230sdg,sdg,IngrMe00,st_pct,0%,,,,,
player,201411230sdg,sdg,LiugCo00,pos,DT,,,,,
player,201411230sdg,sdg,LiugCo00,offense,0,,,,,
player,201411230sdg,sdg,LiugCo00,off_pct,0%,,,,,
player,201411230sdg,sdg,LiugCo00,defense,50,,,,,
player,201411230sdg,sdg,LiugCo00,def_pct,78%,,,,,
player,201411230sdg,sdg,LiugCo00,special_teams,5,,,,,
player,201411230sdg,sdg,LiugCo00,st_pct,17%,,,,,
player,201411230sdg,sdg,StucDa20,pos,SS,,,,,
player,201411230sdg,sdg,StucDa20,offense,0,,,,,
player,201411230sdg,sdg,StucDa20,off_pct,0%,,,,,
player,201411230sdg,sdg,StucDa20,defense,42,,,,,
player,201411230sdg,sdg,StucDa20,def_pct,66%,,,,,
player,201411230sdg,sdg,StucDa20,special_teams,25,,,,,
player,201411230sdg,sdg,StucDa20,st_pct,83%,,,,,
player,201411230sdg,sdg,TeoxMa00,pos,LB,,,,,
player,201411230sdg,sdg,TeoxMa00,offense,0,,,,,
player,201411230sdg,sdg,TeoxMa00,off_pct,0%,,,,,
player,201411230sdg,sdg,TeoxMa00,defense,42,,,,,
player,201411230sdg,sdg,TeoxMa00,def_pct,66%,,,,,
player,201411230sdg,sdg,TeoxMa00,special_teams,0,,,,,
player,201411230sdg,sdg,TeoxMa00,st_pct,0%,,,,,
player,201411230sdg,sdg,ReyeKe00,pos,DE,,,,,
player,201411230sdg,sdg,ReyeKe00,offense,0,,,,,
player,201411230sdg,sdg,ReyeKe00,off_pct,0%,,,,,
player,201411230sdg,sdg,ReyeKe00,defense,32,,,,,
player,201411230sdg,sdg,ReyeKe00,def_pct,50%,,,,,
player,201411230sdg,sdg,ReyeKe00,special_teams,10,,,,,
