game,2014,10,20141109,201411090det,mia,"Miami Dolphins",16,det,"Detroit Lions",20
player,201411090det,det,MoslC.20,fumbles_rec_td,0,,,,,
player,201411090det,det,MoslC.20,fumbles_forced,0,,,,,
player,201411090det,det,TaylDe00,def_int,0,,,,,
player,201411090det,det,TaylDe00,def_int_yds,0,,,,,
player,201411090det,det,TaylDe00,def_int_td,0,,,,,
player,201411090det,det,TaylDe00,def_int_long,0,,,,,
player,201411090det,det,TaylDe00,pass_defended,0,,,,,
player,201411090det,det,TaylDe00,sacks,0.0,,,,,
player,201411090det,det,TaylDe00,tackles_combined,2,,,,,
player,201411090det,det,TaylDe00,tackles_solo,1,,,,,
player,201411090det,det,TaylDe00,tackles_assists,1,,,,,
player,201411090det,det,TaylDe00,tackles_loss,0,,,,,
player,201411090det,det,TaylDe00,qb_hits,0,,,,,
player,201411090det,det,TaylDe00,fumbles_rec,0,,,,,
player,201411090det,det,TaylDe00,fumbles_rec_yds,0,,,,,
player,201411090det,det,TaylDe00,fumbles_rec_td,0,,,,,
player,201411090det,det,TaylDe00,fumbles_forced,0,,,,,
player,201411090det,det,VanNKy00,def_int,0,,,,,
player,201411090det,det,VanNKy00,def_int_yds,0,,,,,
player,201411090det,det,VanNKy00,def_int_td,0,,,,,
player,201411090det,det,VanNKy00,def_int_long,0,,,,,
player,201411090det,det,VanNKy00,pass_defended,0,,,,,
player,201411090det,det,VanNKy00,sacks,0.0,,,,,
player,201411090det,det,VanNKy00,tackles_combined,2,,,,,
player,201411090det,det,VanNKy00,tackles_solo,2,,,,,
player,201411090det,det,VanNKy00,tackles_assists,0,,,,,
player,201411090det,det,VanNKy00,tackles_loss,0,,,,,
player,201411090det,det,VanNKy00,qb_hits,0,,,,,
player,201411090det,det,VanNKy00,fumbles_rec,0,,,,,
player,201411090det,det,VanNKy00,fumbles_rec_yds,0,,,,,
player,201411090det,det,VanNKy00,fumbles_rec_td,0,,,,,
player,201411090det,det,VanNKy00,fumbles_forced,0,,,,,
player,201411090det,det,VaugCa00,def_int,0,,,,,
player,201411090det,det,VaugCa00,def_int_yds,0,,,,,
player,201411090det,det,VaugCa00,def_int_td,0,,,,,
player,201411090det,det,VaugCa00,def_int_long,0,,,,,
player,201411090det,det,VaugCa00,pass_defended,1,,,,,
player,201411090det,det,VaugCa00,sacks,0.0,,,,,
player,201411090det,det,VaugCa00,tackles_combined,2,,,,,
player,201411090det,det,VaugCa00,tackles_solo,2,,,,,
player,201411090det,det,VaugCa00,tackles_assists,0,,,,,
player,201411090det,det,VaugCa00,tackles_loss,0,,,,,
player,201411090det,det,VaugCa00,qb_hits,0,,,,,
player,201411090det,det,VaugCa00,fumbles_rec,0,,,,,
player,201411090det,det,VaugCa00,fumbles_rec_yds,0,,,,,
player,201411090det,det,VaugCa00,fumbles_rec_td,0,,,,,
player,201411090det,det,VaugCa00,fumbles_forced,0,,,,,
player,201411090det,det,ByneJo00,def_int,0,,,,,
player,201411090det,det,ByneJo00,def_int_yds,0,,,,,
player,201411090det,det,ByneJo00,def_int_td,0,,,,,
player,201411090det,det,ByneJo00,def_int_long,0,,,,,
player,201411090det,det,ByneJo00,pass_defended,0,,,,,
player,201411090det,det,ByneJo00,sacks,0.0,,,,,
player,201411090det,det,ByneJo00,tackles_combined,1,,,,,
player,201411090det,det,ByneJo00,tackles_solo,0,,,,,
player,201411090det,det,ByneJo00,tackles_assists,1,,,,,
player,201411090det,det,ByneJo00,tackles_loss,0,,,,,
player,201411090det,det,ByneJo00,qb_hits,0,,,,,
player,201411090det,det,ByneJo00,fumbles_rec,1,,,,,
player,201411090det,det,ByneJo00,fumbles_rec_yds,0,,,,,
player,201411090det,det,ByneJo00,fumbles_rec_td,0,,,,,
player,201411090det,det,ByneJo00,fumbles_forced,0,,,,,
player,201411090det,det,CareDo00,def_int,0,,,,,
player,201411090det,det,CareDo00,def_int_yds,0,,,,,
player,201411090det,det,CareDo00,def_int_td,0,,,,,
player,201411090det,det,CareDo00,def_int_long,0,,,,,
player,201411090det,det,CareDo00,pass_defended,0,,,,,
player,201411090det,det,CareDo00,sacks,0.0,,,,,
player,201411090det,det,CareDo00,tackles_combined,1,,,,,
player,201411090det,det,CareDo00,tackles_solo,1,,,,,
player,201411090det,det,CareDo00,tackles_assists,0,,,,,
player,201411090det,det,CareDo00,tackles_loss,0,,,,,
player,201411090det,det,CareDo00,qb_hits,0,,,,,
player,201411090det,det,CareDo00,fumbles_rec,0,,,,,
player,201411090det,det,CareDo00,fumbles_rec_yds,0,,,,,
player,201411090det,det,CareDo00,fumbles_rec_td,0,,,,,
player,201411090det,det,CareDo00,fumbles_forced,0,,,,,
player,201411090det,det,DaviKe01,def_int,0,,,,,
player,201411090det,det,DaviKe01,def_int_yds,0,,,,,
player,201411090det,det,DaviKe01,def_int_td,0,,,,,
player,201411090det,det,DaviKe01,def_int_long,0,,,,,
player,201411090det,det,DaviKe01,pass_defended,0,,,,,
player,201411090det,det,DaviKe01,sacks,0.0,,,,,
player,201411090det,det,DaviKe01,tackles_combined,1,,,,,
player,201411090det,det,DaviKe01,tackles_solo,1,,,,,
player,201411090det,det,DaviKe01,tackles_assists,0,,,,,
player,201411090det,det,DaviKe01,tackles_loss,0,,,,,
player,201411090det,det,DaviKe01,qb_hits,0,,,,,
player,201411090det,det,DaviKe01,fumbles_rec,0,,,,,
player,201411090det,det,DaviKe01,fumbles_rec_yds,0,,,,,
player,201411090det,det,DaviKe01,fumbles_rec_td,0,,,,,
player,201411090det,det,DaviKe01,fumbles_forced,0,,,,,
player,201411090det,det,JohnGe00,def_int,0,,,,,
player,201411090det,det,JohnGe00,def_int_yds,0,,,,,
player,201411090det,det,JohnGe00,def_int_td,0,,,,,
player,201411090det,det,JohnGe00,def_int_long,0,,,,,
player,201411090det,det,JohnGe00,pass_defended,0,,,,,
player,201411090det,det,JohnGe00,sacks,0.0,,,,,
player,201411090det,det,JohnGe00,tackles_combined,1,,,,,
player,201411090det,det,JohnGe00,tackles_solo,1,,,,,
player,201411090det,det,JohnGe00,tackles_assists,0,,,,,
player,201411090det,det,JohnGe00,tackles_loss,0,,,,,
player,201411090det,det,JohnGe00,qb_hits,1,,,,,
player,201411090det,det,JohnGe00,fumbles_rec,0,,,,,
player,201411090det,det,JohnGe00,fumbles_rec_yds,0,,,,,
player,201411090det,det,JohnGe00,fumbles_rec_td,0,,,,,
player,201411090det,det,JohnGe00,fumbles_forced,0,,,,,
player,201411090det,det,JoneJa99,def_int,0,,,,,
player,201411090det,det,JoneJa99,def_int_yds,0,,,,,
player,201411090det,det,JoneJa99,def_int_td,0,,,,,
player,201411090det,det,JoneJa99,def_int_long,0,,,,,
player,201411090det,det,JoneJa99,pass_defended,0,,,,,
player,201411090det,det,JoneJa99,sacks,0.0,,,,,
player,201411090det,det,JoneJa99,tackles_combined,1,,,,,
player,201411090det,det,JoneJa99,tackles_solo,0,,,,,
player,201411090det,det,JoneJa99,tackles_assists,1,,,,,
player,201411090det,det,JoneJa99,tackles_loss,0,,,,,
player,201411090det,det,JoneJa99,qb_hits,1,,,,,
player,201411090det,det,JoneJa99,fumbles_rec,0,,,,,
player,201411090det,det,JoneJa99,fumbles_rec_yds,0,,,,,
player,201411090det,det,JoneJa99,fumbles_rec_td,0,,,,,
player,201411090det,det,JoneJa99,fumbles_forced,0,,,,,
player,201411090det,det,QuinGl99,def_int,0,,,,,
player,201411090det,det,QuinGl99,def_int_yds,0,,,,,
player,201411090det,det,QuinGl99,def_int_td,0,,,,,
player,201411090det,det,QuinGl99,def_int_long,0,,,,,
player,201411090det,det,QuinGl99,pass_defended,0,,,,,
player,201411090det,det,QuinGl99,sacks,0.0,,,,,
player,201411090det,det,QuinGl99,tackles_combined,1,,,,,
player,201411090det,det,QuinGl99,tackles_solo,1,,,,,
player,201411090det,det,QuinGl99,tackles_assists,0,,,,,
player,201411090det,det,QuinGl99,tackles_loss,0,,,,,
player,201411090det,det,QuinGl99,qb_hits,0,,,,,
player,201411090det,det,QuinGl99,fumbles_rec,0,,,,,
player,201411090det,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201411090det,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201411090det,det,QuinGl99,fumbles_forced,0,,,,,
player,201411090det,det,FlueAn99,def_int,0,,,,,
player,201411090det,det,FlueAn99,def_int_yds,0,,,,,
player,201411090det,det,FlueAn99,def_int_td,0,,,,,
player,201411090det,det,FlueAn99,def_int_long,0,,,,,
player,201411090det,det,FlueAn99,pass_defended,0,,,,,
player,201411090det,det,FlueAn99,sacks,0.0,,,,,
player,201411090det,det,FlueAn99,tackles_combined,0,,,,,
player,201411090det,det,FlueAn99,tackles_solo,0,,,,,
player,201411090det,det,FlueAn99,tackles_assists,0,,,,,
player,201411090det,det,FlueAn99,tackles_loss,0,,,,,
player,201411090det,det,FlueAn99,qb_hits,1,,,,,
player,201411090det,det,FlueAn99,fumbles_rec,0,,,,,
player,201411090det,det,FlueAn99,fumbles_rec_yds,0,,,,,
player,201411090det,det,FlueAn99,fumbles_rec_td,0,,,,,
player,201411090det,det,FlueAn99,fumbles_forced,0,,,,,
player,201411090det,mia,LandJa00,kick_ret,2,,,,,
player,201411090det,mia,LandJa00,kick_ret_yds,77,,,,,
player,201411090det,mia,LandJa00,kick_ret_yds_per_ret,38.5,,,,,
player,201411090det,mia,LandJa00,kick_ret_td,0,,,,,
player,201411090det,mia,LandJa00,kick_ret_long,46,,,,,
player,201411090det,mia,LandJa00,punt_ret,1,,,,,
player,201411090det,mia,LandJa00,punt_ret_yds,5,,,,,
player,201411090det,mia,LandJa00,punt_ret_yds_per_ret,5.0,,,,,
player,201411090det,mia,LandJa00,punt_ret_td,0,,,,,
player,201411090det,mia,LandJa00,punt_ret_long,5,,,,,
player,201411090det,det,RossJe01,kick_ret,4,,,,,
player,201411090det,det,RossJe01,kick_ret_yds,102,,,,,
player,201411090det,det,RossJe01,kick_ret_yds_per_ret,25.5,,,,,
player,201411090det,det,RossJe01,kick_ret_td,0,,,,,
player,201411090det,det,RossJe01,kick_ret_long,28,,,,,
player,201411090det,det,RossJe01,punt_ret,3,,,,,
player,201411090det,det,RossJe01,punt_ret_yds,16,,,,,
player,201411090det,det,RossJe01,punt_ret_yds_per_ret,5.3,,,,,
player,201411090det,det,RossJe01,punt_ret_td,0,,,,,
player,201411090det,det,RossJe01,punt_ret_long,13,,,,,
player,201411090det,mia,SturCa00,xpm,1,,,,,
player,201411090det,mia,SturCa00,xpa,1,,,,,
player,201411090det,mia,SturCa00,fgm,3,,,,,
player,201411090det,mia,SturCa00,fga,3,,,,,
player,201411090det,mia,SturCa00,punt,0,,,,,
player,201411090det,mia,SturCa00,punt_yds,0,,,,,
player,201411090det,mia,SturCa00,punt_yds_per_punt,,,,,,
player,201411090det,mia,SturCa00,punt_long,0,,,,,
player,201411090det,mia,FielBr20,xpm,,,,,,
player,201411090det,mia,FielBr20,xpa,,,,,,
player,201411090det,mia,FielBr20,fgm,,,,,,
player,201411090det,mia,FielBr20,fga,,,,,,
player,201411090det,mia,FielBr20,punt,4,,,,,
player,201411090det,mia,FielBr20,punt_yds,188,,,,,
player,201411090det,mia,FielBr20,punt_yds_per_punt,47.0,,,,,
player,201411090det,mia,FielBr20,punt_long,55,,,,,
player,201411090det,det,PratMa20,xpm,2,,,,,
player,201411090det,det,PratMa20,xpa,2,,,,,
player,201411090det,det,PratMa20,fgm,2,,,,,
player,201411090det,det,PratMa20,fga,3,,,,,
player,201411090det,det,PratMa20,punt,0,,,,,
player,201411090det,det,PratMa20,punt_yds,0,,,,,
player,201411090det,det,PratMa20,punt_yds_per_punt,,,,,,
player,201411090det,det,PratMa20,punt_long,0,,,,,
player,201411090det,det,MartSa01,xpm,,,,,,
player,201411090det,det,MartSa01,xpa,,,,,,
player,201411090det,det,MartSa01,fgm,,,,,,
player,201411090det,det,MartSa01,fga,,,,,,
player,201411090det,det,MartSa01,punt,3,,,,,
player,201411090det,det,MartSa01,punt_yds,137,,,,,
player,201411090det,det,MartSa01,punt_yds_per_punt,45.7,,,,,
player,201411090det,det,MartSa01,punt_long,59,,,,,
player,201411090det,det,SimsRo20,pos,G,,,,,
player,201411090det,det,SimsRo20,offense,67,,,,,
player,201411090det,det,SimsRo20,off_pct,100%,,,,,
player,201411090det,det,SimsRo20,defense,0,,,,,
player,201411090det,det,SimsRo20,def_pct,0%,,,,,
player,201411090det,det,SimsRo20,special_teams,5,,,,,
player,201411090det,det,SimsRo20,st_pct,17%,,,,,
player,201411090det,det,ReifRi00,pos,T,,,,,
player,201411090det,det,ReifRi00,offense,67,,,,,
player,201411090det,det,ReifRi00,off_pct,100%,,,,,
player,201411090det,det,ReifRi00,defense,0,,,,,
player,201411090det,det,ReifRi00,def_pct,0%,,,,,
player,201411090det,det,ReifRi00,special_teams,5,,,,,
player,201411090det,det,ReifRi00,st_pct,17%,,,,,
player,201411090det,det,RaioDo20,pos,C,,,,,
player,201411090det,det,RaioDo20,offense,67,,,,,
player,201411090det,det,RaioDo20,off_pct,100%,,,,,
player,201411090det,det,RaioDo20,defense,0,,,,,
player,201411090det,det,RaioDo20,def_pct,0%,,,,,
player,201411090det,det,RaioDo20,special_teams,2,,,,,
player,201411090det,det,RaioDo20,st_pct,7%,,,,,
player,201411090det,det,StafMa00,pos,QB,,,,,
player,201411090det,det,StafMa00,offense,67,,,,,
player,201411090det,det,StafMa00,off_pct,100%,,,,,
player,201411090det,det,StafMa00,defense,0,,,,,
player,201411090det,det,StafMa00,def_pct,0%,,,,,
player,201411090det,det,StafMa00,special_teams,0,,,,,
player,201411090det,det,StafMa00,st_pct,0%,,,,,
player,201411090det,det,TateGo00,pos,WR,,,,,
player,201411090det,det,TateGo00,offense,63,,,,,
player,201411090det,det,TateGo00,off_pct,94%,,,,,
player,201411090det,det,TateGo00,defense,0,,,,,
player,201411090det,det,TateGo00,def_pct,0%,,,,,
player,201411090det,det,TateGo00,special_teams,0,,,,,
player,201411090det,det,TateGo00,st_pct,0%,,,,,
player,201411090det,det,SwanTr00,pos,C,,,,,
player,201411090det,det,SwanTr00,offense,59,,,,,
player,201411090det,det,SwanTr00,off_pct,88%,,,,,
player,201411090det,det,SwanTr00,defense,0,,,,,
player,201411090det,det,SwanTr00,def_pct,0%,,,,,
player,201411090det,det,SwanTr00,special_teams,7,,,,,
player,201411090det,det,SwanTr00,st_pct,24%,,,,,
player,201411090det,det,JohnCa00,pos,WR,,,,,
player,201411090det,det,JohnCa00,offense,58,,,,,
player,201411090det,det,JohnCa00,off_pct,87%,,,,,
player,201411090det,det,JohnCa00,defense,0,,,,,
player,201411090det,det,JohnCa00,def_pct,0%,,,,,
player,201411090det,det,JohnCa00,special_teams,0,,,,,
player,201411090det,det,JohnCa00,st_pct,0%,,,,,
player,201411090det,det,WaddLa01,pos,T,,,,,
player,201411090det,det,WaddLa01,offense,45,,,,,
player,201411090det,det,WaddLa01,off_pct,67%,,,,,
player,201411090det,det,WaddLa01,defense,0,,,,,
player,201411090det,det,WaddLa01,def_pct,0%,,,,,
player,201411090det,det,WaddLa01,special_teams,3,,,,,
player,201411090det,det,WaddLa01,st_pct,10%,,,,,
player,201411090det,det,BellJo01,pos,RB,,,,,
player,201411090det,det,BellJo01,offense,45,,,,,
player,201411090det,det,BellJo01,off_pct,67%,,,,,
player,201411090det,det,BellJo01,defense,0,,,,,
player,201411090det,det,BellJo01,def_pct,0%,,,,,
player,201411090det,det,BellJo01,special_teams,0,,,,,
player,201411090det,det,BellJo01,st_pct,0%,,,,,
player,201411090det,det,RossJe01,pos,WR,,,,,
player,201411090det,det,RossJe01,offense,44,,,,,
player,201411090det,det,RossJe01,off_pct,66%,,,,,
player,201411090det,det,RossJe01,defense,0,,,,,
player,201411090det,det,RossJe01,def_pct,0%,,,,,
player,201411090det,det,RossJe01,special_teams,10,,,,,
player,201411090det,det,RossJe01,st_pct,34%,,,,,
player,201411090det,det,PettBr00,pos,TE,,,,,
player,201411090det,det,PettBr00,offense,43,,,,,
player,201411090det,det,PettBr00,off_pct,64%,,,,,
player,201411090det,det,PettBr00,defense,0,,,,,
player,201411090det,det,PettBr00,def_pct,0%,,,,,
player,201411090det,det,PettBr00,special_teams,0,,,,,
player,201411090det,det,PettBr00,st_pct,0%,,,,,
player,201411090det,det,DaviKe01,pos,TE,,,,,
player,201411090det,det,DaviKe01,offense,26,,,,,
player,201411090det,det,DaviKe01,off_pct,39%,,,,,
player,201411090det,det,DaviKe01,defense,0,,,,,
player,201411090det,det,DaviKe01,def_pct,0%,,,,,
player,201411090det,det,DaviKe01,special_teams,5,,,,,
player,201411090det,det,DaviKe01,st_pct,17%,,,,,
player,201411090det,det,LucaCo01,pos,T,,,,,
player,201411090det,det,LucaCo01,offense,22,,,,,
player,201411090det,det,LucaCo01,off_pct,33%,,,,,
player,201411090det,det,LucaCo01,defense,0,,,,,
player,201411090det,det,LucaCo01,def_pct,0%,,,,,
player,201411090det,det,LucaCo01,special_teams,5,,,,,
player,201411090det,det,LucaCo01,st_pct,17%,,,,,
player,201411090det,det,BushRe00,pos,RB,,,,,
player,201411090det,det,BushRe00,offense,19,,,,,
player,201411090det,det,BushRe00,off_pct,28%,,,,,
player,201411090det,det,BushRe00,defense,0,,,,,
player,201411090det,det,BushRe00,def_pct,0%,,,,,
player,201411090det,det,BushRe00,special_teams,0,,,,,
player,201411090det,det,BushRe00,st_pct,0%,,,,,
player,201411090det,det,CollJe01,pos,FB,,,,,
player,201411090det,det,CollJe01,offense,17,,,,,
player,201411090det,det,CollJe01,off_pct,25%,,,,,
player,201411090det,det,CollJe01,defense,0,,,,,
player,201411090det,det,CollJe01,def_pct,0%,,,,,
player,201411090det,det,CollJe01,special_teams,15,,,,,
player,201411090det,det,CollJe01,st_pct,52%,,,,,
player,201411090det,det,FullCo00,pos,WR,,,,,
player,201411090det,det,FullCo00,offense,13,,,,,
player,201411090det,det,FullCo00,off_pct,19%,,,,,
player,201411090det,det,FullCo00,defense,0,,,,,
player,201411090det,det,FullCo00,def_pct,0%,,,,,
player,201411090det,det,FullCo00,special_teams,5,,,,,
player,201411090det,det,FullCo00,st_pct,17%,,,,,
player,201411090det,det,WarfLa00,pos,G,,,,,
player,201411090det,det,WarfLa00,offense,8,,,,,
player,201411090det,det,WarfLa00,off_pct,12%,,,,,
player,201411090det,det,WarfLa00,defense,0,,,,,
player,201411090det,det,WarfLa00,def_pct,0%,,,,,
player,201411090det,det,WarfLa00,special_teams,0,,,,,
player,201411090det,det,WarfLa00,st_pct,0%,,,,,
player,201411090det,det,RiddTh00,pos,RB,,,,,
player,201411090det,det,RiddTh00,offense,7,,,,,
player,201411090det,det,RiddTh00,off_pct,10%,,,,,
player,201411090det,det,RiddTh00,defense,0,,,,,
player,201411090det,det,RiddTh00,def_pct,0%,,,,,
player,201411090det,det,RiddTh00,special_teams,0,,,,,
player,201411090det,det,RiddTh00,st_pct,0%,,,,,
player,201411090det,det,MathRa99,pos,CB,,,,,
player,201411090det,det,MathRa99,offense,0,,,,,
player,201411090det,det,MathRa99,off_pct,0%,,,,,
player,201411090det,det,MathRa99,defense,61,,,,,
player,201411090det,det,MathRa99,def_pct,100%,,,,,
player,201411090det,det,MathRa99,special_teams,5,,,,,
player,201411090det,det,MathRa99,st_pct,17%,,,,,
player,201411090det,det,QuinGl99,pos,FS,,,,,
player,201411090det,det,QuinGl99,offense,0,,,,,
player,201411090det,det,QuinGl99,off_pct,0%,,,,,
player,201411090det,det,QuinGl99,defense,61,,,,,
player,201411090det,det,QuinGl99,def_pct,100%,,,,,
player,201411090det,det,QuinGl99,special_teams,5,,,,,
player,201411090det,det,QuinGl99,st_pct,17%,,,,,
player,201411090det,det,LevyDe99,pos,LB,,,,,
player,201411090det,det,LevyDe99,offense,0,,,,,
player,201411090det,det,LevyDe99,off_pct,0%,,,,,
player,201411090det,det,LevyDe99,defense,61,,,,,
player,201411090det,det,LevyDe99,def_pct,100%,,,,,
player,201411090det,det,LevyDe99,special_teams,4,,,,,
player,201411090det,det,LevyDe99,st_pct,14%,,,,,
player,201411090det,det,SlayDa00,pos,CB,,,,,
player,201411090det,det,SlayDa00,offense,0,,,,,
player,201411090det,det,SlayDa00,off_pct,0%,,,,,
player,201411090det,det,SlayDa00,defense,61,,,,,
player,201411090det,det,SlayDa00,def_pct,100%,,,,,
player,201411090det,det,SlayDa00,special_teams,2,,,,,
player,201411090det,det,SlayDa00,st_pct,7%,,,,,
player,201411090det,det,IhedJa00,pos,SS,,,,,
player,201411090det,det,IhedJa00,offense,0,,,,,
player,201411090det,det,IhedJa00,off_pct,0%,,,,,
player,201411090det,det,IhedJa00,defense,58,,,,,
player,201411090det,det,IhedJa00,def_pct,95%,,,,,
player,201411090det,det,IhedJa00,special_teams,0,,,,,
player,201411090det,det,IhedJa00,st_pct,0%,,,,,
player,201411090det,det,SuhxNd99,pos,DT,,,,,
player,201411090det,det,SuhxNd99,offense,0,,,,,
player,201411090det,det,SuhxNd99,off_pct,0%,,,,,
player,201411090det,det,SuhxNd99,defense,48,,,,,
player,201411090det,det,SuhxNd99,def_pct,79%,,,,,
player,201411090det,det,SuhxNd99,special_teams,5,,,,,
player,201411090det,det,SuhxNd99,st_pct,17%,,,,,
player,201411090det,det,JoneJa99,pos,DE,,,,,
player,201411090det,det,JoneJa99,offense,0,,,,,
player,201411090det,det,JoneJa99,off_pct,0%,,,,,
player,201411090det,det,JoneJa99,defense,43,,,,,
player,201411090det,det,JoneJa99,def_pct,70%,,,,,
player,201411090det,det,JoneJa99,special_teams,5,,,,,
player,201411090det,det,JoneJa99,st_pct,17%,,,,,
player,201411090det,det,MoslC.20,pos,DT,,,,,
player,201411090det,det,MoslC.20,offense,0,,,,,
player,201411090det,det,MoslC.20,off_pct,0%,,,,,
player,201411090det,det,MoslC.20,defense,42,,,,,
player,201411090det,det,MoslC.20,def_pct,69%,,,,,
player,201411090det,det,MoslC.20,special_teams,9,,,,,
player,201411090det,det,MoslC.20,st_pct,31%,,,,,
player,201411090det,det,VaugCa00,pos,CB,,,,,
player,201411090det,det,VaugCa00,offense,0,,,,,
player,201411090det,det,VaugCa00,off_pct,0%,,,,,
player,201411090det,det,VaugCa00,defense,41,,,,,
player,201411090det,det,VaugCa00,def_pct,67%,,,,,
player,201411090det,det,VaugCa00,special_teams,5,,,,,
player,201411090det,det,VaugCa00,st_pct,17%,,,,,
player,201411090det,det,WhitTa00,pos,LB,,,,,
player,201411090det,det,WhitTa00,offense,0,,,,,
player,201411090det,det,WhitTa00,off_pct,0%,,,,,
player,201411090det,det,WhitTa00,defense,39,,,,,
player,201411090det,det,WhitTa00,def_pct,64%,,,,,
player,201411090det,det,WhitTa00,special_teams,10,,,,,
player,201411090det,det,WhitTa00,st_pct,34%,,,,,
player,201411090det,det,AnsaEz00,pos,DE,,,,,
player,201411090det,det,AnsaEz00,offense,0,,,,,
player,201411090det,det,AnsaEz00,off_pct,0%,,,,,
player,201411090det,det,AnsaEz00,defense,36,,,,,
player,201411090det,det,AnsaEz00,def_pct,59%,,,,,
player,201411090det,det,AnsaEz00,special_teams,0,,,,,
player,201411090det,det,AnsaEz00,st_pct,0%,,,,,
player,201411090det,det,JohnGe00,pos,DE,,,,,
player,201411090det,det,JohnGe00,offense,0,,,,,
player,201411090det,det,JohnGe00,off_pct,0%,,,,,
player,201411090det,det,JohnGe00,defense,29,,,,,
player,201411090det,det,JohnGe00,def_pct,48%,,,,,
player,201411090det,det,JohnGe00,special_teams,10,,,,,
player,201411090det,det,JohnGe00,st_pct,34%,,,,,
player,201411090det,det,ByneJo00,pos,LB,,,,,
player,201411090det,det,ByneJo00,offense,0,,,,,
player,201411090det,det,ByneJo00,off_pct,0%,,,,,
player,201411090det,det,ByneJo00,defense,20,,,,,
player,201411090det,det,ByneJo00,def_pct,33%,,,,,
player,201411090det,det,ByneJo00,special_teams,19,,,,,
player,201411090det,det,ByneJo00,st_pct,66%,,,,,
player,201411090det,det,TappDa20,pos,DE,,,,,
player,201411090det,det,TappDa20,offense,0,,,,,
player,201411090det,det,TappDa20,off_pct,0%,,,,,
player,201411090det,det,TappDa20,defense,15,,,,,
player,201411090det,det,TappDa20,def_pct,25%,,,,,
player,201411090det,det,TappDa20,special_teams,9,,,,,
player,201411090det,det,TappDa20,st_pct,31%,,,,,
player,201411090det,det,TaylDe00,pos,DE,,,,,
player,201411090det,det,TaylDe00,offense,0,,,,,
player,201411090det,det,TaylDe00,off_pct,0%,,,,,
player,201411090det,det,TaylDe00,defense,14,,,,,
player,201411090det,det,TaylDe00,def_pct,23%,,,,,
player,201411090det,det,TaylDe00,special_teams,6,,,,,
player,201411090det,det,TaylDe00,st_pct,21%,,,,,
player,201411090det,det,CareDo00,pos,FS,,,,,
player,201411090det,det,CareDo00,offense,0,,,,,
player,201411090det,det,CareDo00,off_pct,0%,,,,,
player,201411090det,det,CareDo00,defense,13,,,,,
player,201411090det,det,CareDo00,def_pct,21%,,,,,
player,201411090det,det,CareDo00,special_teams,23,,,,,
player,201411090det,det,CareDo00,st_pct,79%,,,,,
player,201411090det,det,FlueAn99,pos,DT,,,,,
player,201411090det,det,FlueAn99,offense,0,,,,,
player,201411090det,det,FlueAn99,off_pct,0%,,,,,
player,201411090det,det,FlueAn99,defense,10,,,,,
player,201411090det,det,FlueAn99,def_pct,16%,,,,,
player,201411090det,det,FlueAn99,special_teams,4,,,,,
player,201411090det,det,FlueAn99,st_pct,14%,,,,,
player,201411090det,det,PalmAs99,pos,LB,,,,,
player,201411090det,det,PalmAs99,offense,0,,,,,
player,201411090det,det,PalmAs99,off_pct,0%,,,,,
player,201411090det,det,PalmAs99,defense,7,,,,,
player,201411090det,det,PalmAs99,def_pct,11%,,,,,
player,201411090det,det,PalmAs99,special_teams,20,,,,,
player,201411090det,det,PalmAs99,st_pct,69%,,,,,
player,201411090det,det,ReidCa00,pos,DT,,,,,
player,201411090det,det,ReidCa00,offense,0,,,,,
player,201411090det,det,ReidCa00,off_pct,0%,,,,,
player,201411090det,det,ReidCa00,defense,7,,,,,
player,201411090det,det,ReidCa00,def_pct,11%,,,,,
player,201411090det,det,ReidCa00,special_teams,3,,,,,
player,201411090det,det,ReidCa00,st_pct,10%,,,,,
player,201411090det,det,AbduIs00,pos,SS,,,,,
player,201411090det,det,AbduIs00,offense,0,,,,,
player,201411090det,det,AbduIs00,off_pct,0%,,,,,
player,201411090det,det,AbduIs00,defense,3,,,,,
player,201411090det,det,AbduIs00,def_pct,5%,,,,,
player,201411090det,det,AbduIs00,special_teams,23,,,,,
player,201411090det,det,AbduIs00,st_pct,79%,,,,,
player,201411090det,det,VanNKy00,pos,LB,,,,,
player,201411090det,det,VanNKy00,offense,0,,,,,
player,201411090det,det,VanNKy00,off_pct,0%,,,,,
player,201411090det,det,VanNKy00,defense,2,,,,,
player,201411090det,det,VanNKy00,def_pct,3%,,,,,
player,201411090det,det,VanNKy00,special_teams,17,,,,,
player,201411090det,det,VanNKy00,st_pct,59%,,,,,
player,201411090det,det,StanJu00,pos,LB,,,,,
player,201411090det,det,StanJu00,offense,0,,,,,
player,201411090det,det,StanJu00,off_pct,0%,,,,,
player,201411090det,det,StanJu00,defense,0,,,,,
player,201411090det,det,StanJu00,def_pct,0%,,,,,
player,201411090det,det,StanJu00,special_teams,19,,,,,
player,201411090det,det,StanJu00,st_pct,66%,,,,,
player,201411090det,det,MartSa01,pos,P,,,,,
player,201411090det,det,MartSa01,offense,0,,,,,
player,201411090det,det,MartSa01,off_pct,0%,,,,,
player,201411090det,det,MartSa01,defense,0,,,,,
player,201411090det,det,MartSa01,def_pct,0%,,,,,
player,201411090det,det,MartSa01,special_teams,15,,,,,
player,201411090det,det,MartSa01,st_pct,52%,,,,,
