game,2014,16,20141221,201412210ram,nyg,"New York Giants",37,ram,"St. Louis Rams",27
player,201412210ram,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201412210ram,ram,SimsEu99,fumbles_forced,0,,,,,
player,201412210ram,ram,BateDa00,def_int,0,,,,,
player,201412210ram,ram,BateDa00,def_int_yds,0,,,,,
player,201412210ram,ram,BateDa00,def_int_td,0,,,,,
player,201412210ram,ram,BateDa00,def_int_long,0,,,,,
player,201412210ram,ram,BateDa00,pass_defended,0,,,,,
player,201412210ram,ram,BateDa00,sacks,0.0,,,,,
player,201412210ram,ram,BateDa00,tackles_combined,1,,,,,
player,201412210ram,ram,BateDa00,tackles_solo,1,,,,,
player,201412210ram,ram,BateDa00,tackles_assists,0,,,,,
player,201412210ram,ram,BateDa00,tackles_loss,0,,,,,
player,201412210ram,ram,BateDa00,qb_hits,0,,,,,
player,201412210ram,ram,BateDa00,fumbles_rec,0,,,,,
player,201412210ram,ram,BateDa00,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,BateDa00,fumbles_rec_td,0,,,,,
player,201412210ram,ram,BateDa00,fumbles_forced,0,,,,,
player,201412210ram,ram,DaviCo02,def_int,0,,,,,
player,201412210ram,ram,DaviCo02,def_int_yds,0,,,,,
player,201412210ram,ram,DaviCo02,def_int_td,0,,,,,
player,201412210ram,ram,DaviCo02,def_int_long,0,,,,,
player,201412210ram,ram,DaviCo02,pass_defended,0,,,,,
player,201412210ram,ram,DaviCo02,sacks,0.0,,,,,
player,201412210ram,ram,DaviCo02,tackles_combined,1,,,,,
player,201412210ram,ram,DaviCo02,tackles_solo,0,,,,,
player,201412210ram,ram,DaviCo02,tackles_assists,1,,,,,
player,201412210ram,ram,DaviCo02,tackles_loss,0,,,,,
player,201412210ram,ram,DaviCo02,qb_hits,0,,,,,
player,201412210ram,ram,DaviCo02,fumbles_rec,0,,,,,
player,201412210ram,ram,DaviCo02,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,DaviCo02,fumbles_rec_td,0,,,,,
player,201412210ram,ram,DaviCo02,fumbles_forced,0,,,,,
player,201412210ram,ram,DonaAa00,def_int,0,,,,,
player,201412210ram,ram,DonaAa00,def_int_yds,0,,,,,
player,201412210ram,ram,DonaAa00,def_int_td,0,,,,,
player,201412210ram,ram,DonaAa00,def_int_long,0,,,,,
player,201412210ram,ram,DonaAa00,pass_defended,0,,,,,
player,201412210ram,ram,DonaAa00,sacks,0.0,,,,,
player,201412210ram,ram,DonaAa00,tackles_combined,1,,,,,
player,201412210ram,ram,DonaAa00,tackles_solo,1,,,,,
player,201412210ram,ram,DonaAa00,tackles_assists,0,,,,,
player,201412210ram,ram,DonaAa00,tackles_loss,0,,,,,
player,201412210ram,ram,DonaAa00,qb_hits,0,,,,,
player,201412210ram,ram,DonaAa00,fumbles_rec,0,,,,,
player,201412210ram,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201412210ram,ram,DonaAa00,fumbles_forced,0,,,,,
player,201412210ram,ram,DunbJo20,def_int,0,,,,,
player,201412210ram,ram,DunbJo20,def_int_yds,0,,,,,
player,201412210ram,ram,DunbJo20,def_int_td,0,,,,,
player,201412210ram,ram,DunbJo20,def_int_long,0,,,,,
player,201412210ram,ram,DunbJo20,pass_defended,0,,,,,
player,201412210ram,ram,DunbJo20,sacks,0.0,,,,,
player,201412210ram,ram,DunbJo20,tackles_combined,1,,,,,
player,201412210ram,ram,DunbJo20,tackles_solo,1,,,,,
player,201412210ram,ram,DunbJo20,tackles_assists,0,,,,,
player,201412210ram,ram,DunbJo20,tackles_loss,0,,,,,
player,201412210ram,ram,DunbJo20,qb_hits,0,,,,,
player,201412210ram,ram,DunbJo20,fumbles_rec,0,,,,,
player,201412210ram,ram,DunbJo20,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,DunbJo20,fumbles_rec_td,0,,,,,
player,201412210ram,ram,DunbJo20,fumbles_forced,0,,,,,
player,201412210ram,ram,JoynLa00,def_int,0,,,,,
player,201412210ram,ram,JoynLa00,def_int_yds,0,,,,,
player,201412210ram,ram,JoynLa00,def_int_td,0,,,,,
player,201412210ram,ram,JoynLa00,def_int_long,0,,,,,
player,201412210ram,ram,JoynLa00,pass_defended,0,,,,,
player,201412210ram,ram,JoynLa00,sacks,0.0,,,,,
player,201412210ram,ram,JoynLa00,tackles_combined,1,,,,,
player,201412210ram,ram,JoynLa00,tackles_solo,1,,,,,
player,201412210ram,ram,JoynLa00,tackles_assists,0,,,,,
player,201412210ram,ram,JoynLa00,tackles_loss,0,,,,,
player,201412210ram,ram,JoynLa00,qb_hits,0,,,,,
player,201412210ram,ram,JoynLa00,fumbles_rec,0,,,,,
player,201412210ram,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201412210ram,ram,JoynLa00,fumbles_forced,0,,,,,
player,201412210ram,ram,LangKe98,def_int,0,,,,,
player,201412210ram,ram,LangKe98,def_int_yds,0,,,,,
player,201412210ram,ram,LangKe98,def_int_td,0,,,,,
player,201412210ram,ram,LangKe98,def_int_long,0,,,,,
player,201412210ram,ram,LangKe98,pass_defended,0,,,,,
player,201412210ram,ram,LangKe98,sacks,0.0,,,,,
player,201412210ram,ram,LangKe98,tackles_combined,1,,,,,
player,201412210ram,ram,LangKe98,tackles_solo,1,,,,,
player,201412210ram,ram,LangKe98,tackles_assists,0,,,,,
player,201412210ram,ram,LangKe98,tackles_loss,0,,,,,
player,201412210ram,ram,LangKe98,qb_hits,0,,,,,
player,201412210ram,ram,LangKe98,fumbles_rec,0,,,,,
player,201412210ram,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201412210ram,ram,LangKe98,fumbles_forced,0,,,,,
player,201412210ram,ram,LongCh99,def_int,0,,,,,
player,201412210ram,ram,LongCh99,def_int_yds,0,,,,,
player,201412210ram,ram,LongCh99,def_int_td,0,,,,,
player,201412210ram,ram,LongCh99,def_int_long,0,,,,,
player,201412210ram,ram,LongCh99,pass_defended,0,,,,,
player,201412210ram,ram,LongCh99,sacks,0.0,,,,,
player,201412210ram,ram,LongCh99,tackles_combined,1,,,,,
player,201412210ram,ram,LongCh99,tackles_solo,1,,,,,
player,201412210ram,ram,LongCh99,tackles_assists,0,,,,,
player,201412210ram,ram,LongCh99,tackles_loss,0,,,,,
player,201412210ram,ram,LongCh99,qb_hits,0,,,,,
player,201412210ram,ram,LongCh99,fumbles_rec,0,,,,,
player,201412210ram,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201412210ram,ram,LongCh99,fumbles_forced,0,,,,,
player,201412210ram,nyg,DempQu99,kick_ret,1,,,,,
player,201412210ram,nyg,DempQu99,kick_ret_yds,21,,,,,
player,201412210ram,nyg,DempQu99,kick_ret_yds_per_ret,21.0,,,,,
player,201412210ram,nyg,DempQu99,kick_ret_td,0,,,,,
player,201412210ram,nyg,DempQu99,kick_ret_long,21,,,,,
player,201412210ram,nyg,DempQu99,punt_ret,0,,,,,
player,201412210ram,nyg,DempQu99,punt_ret_yds,0,,,,,
player,201412210ram,nyg,DempQu99,punt_ret_yds_per_ret,,,,,,
player,201412210ram,nyg,DempQu99,punt_ret_td,0,,,,,
player,201412210ram,nyg,DempQu99,punt_ret_long,0,,,,,
player,201412210ram,nyg,ParkPr00,kick_ret,1,,,,,
player,201412210ram,nyg,ParkPr00,kick_ret_yds,24,,,,,
player,201412210ram,nyg,ParkPr00,kick_ret_yds_per_ret,24.0,,,,,
player,201412210ram,nyg,ParkPr00,kick_ret_td,0,,,,,
player,201412210ram,nyg,ParkPr00,kick_ret_long,24,,,,,
player,201412210ram,nyg,ParkPr00,punt_ret,0,,,,,
player,201412210ram,nyg,ParkPr00,punt_ret_yds,0,,,,,
player,201412210ram,nyg,ParkPr00,punt_ret_yds_per_ret,,,,,,
player,201412210ram,nyg,ParkPr00,punt_ret_td,0,,,,,
player,201412210ram,nyg,ParkPr00,punt_ret_long,0,,,,,
player,201412210ram,ram,AustTa00,kick_ret,0,,,,,
player,201412210ram,ram,AustTa00,kick_ret_yds,0,,,,,
player,201412210ram,ram,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201412210ram,ram,AustTa00,kick_ret_td,0,,,,,
player,201412210ram,ram,AustTa00,kick_ret_long,0,,,,,
player,201412210ram,ram,AustTa00,punt_ret,3,,,,,
player,201412210ram,ram,AustTa00,punt_ret_yds,61,,,,,
player,201412210ram,ram,AustTa00,punt_ret_yds_per_ret,20.3,,,,,
player,201412210ram,ram,AustTa00,punt_ret_td,0,,,,,
player,201412210ram,ram,AustTa00,punt_ret_long,41,,,,,
player,201412210ram,ram,CunnBe01,kick_ret,4,,,,,
player,201412210ram,ram,CunnBe01,kick_ret_yds,83,,,,,
player,201412210ram,ram,CunnBe01,kick_ret_yds_per_ret,20.8,,,,,
player,201412210ram,ram,CunnBe01,kick_ret_td,0,,,,,
player,201412210ram,ram,CunnBe01,kick_ret_long,25,,,,,
player,201412210ram,ram,CunnBe01,punt_ret,0,,,,,
player,201412210ram,ram,CunnBe01,punt_ret_yds,0,,,,,
player,201412210ram,ram,CunnBe01,punt_ret_yds_per_ret,,,,,,
player,201412210ram,ram,CunnBe01,punt_ret_td,0,,,,,
player,201412210ram,ram,CunnBe01,punt_ret_long,0,,,,,
player,201412210ram,ram,BarnTi01,kick_ret,1,,,,,
player,201412210ram,ram,BarnTi01,kick_ret_yds,7,,,,,
player,201412210ram,ram,BarnTi01,kick_ret_yds_per_ret,7.0,,,,,
player,201412210ram,ram,BarnTi01,kick_ret_td,0,,,,,
player,201412210ram,ram,BarnTi01,kick_ret_long,7,,,,,
player,201412210ram,ram,BarnTi01,punt_ret,0,,,,,
player,201412210ram,ram,BarnTi01,punt_ret_yds,0,,,,,
player,201412210ram,ram,BarnTi01,punt_ret_yds_per_ret,,,,,,
player,201412210ram,ram,BarnTi01,punt_ret_td,0,,,,,
player,201412210ram,ram,BarnTi01,punt_ret_long,0,,,,,
player,201412210ram,nyg,brownjos01,xpm,4,,,,,
player,201412210ram,nyg,brownjos01,xpa,4,,,,,
player,201412210ram,nyg,brownjos01,fgm,3,,,,,
player,201412210ram,nyg,brownjos01,fga,4,,,,,
player,201412210ram,nyg,brownjos01,punt,0,,,,,
player,201412210ram,nyg,brownjos01,punt_yds,0,,,,,
player,201412210ram,nyg,brownjos01,punt_yds_per_punt,,,,,,
player,201412210ram,nyg,brownjos01,punt_long,0,,,,,
player,201412210ram,nyg,WeatSt20,xpm,,,,,,
player,201412210ram,nyg,WeatSt20,xpa,,,,,,
player,201412210ram,nyg,WeatSt20,fgm,,,,,,
player,201412210ram,nyg,WeatSt20,fga,,,,,,
player,201412210ram,nyg,WeatSt20,punt,3,,,,,
player,201412210ram,nyg,WeatSt20,punt_yds,152,,,,,
player,201412210ram,nyg,WeatSt20,punt_yds_per_punt,50.7,,,,,
player,201412210ram,nyg,WeatSt20,punt_long,54,,,,,
player,201412210ram,ram,ZuerGr00,xpm,3,,,,,
player,201412210ram,ram,ZuerGr00,xpa,3,,,,,
player,201412210ram,ram,ZuerGr00,fgm,2,,,,,
player,201412210ram,ram,ZuerGr00,fga,2,,,,,
player,201412210ram,ram,ZuerGr00,punt,0,,,,,
player,201412210ram,ram,ZuerGr00,punt_yds,0,,,,,
player,201412210ram,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201412210ram,ram,ZuerGr00,punt_long,0,,,,,
player,201412210ram,ram,HekkJo00,xpm,,,,,,
player,201412210ram,ram,HekkJo00,xpa,,,,,,
player,201412210ram,ram,HekkJo00,fgm,,,,,,
player,201412210ram,ram,HekkJo00,fga,,,,,,
player,201412210ram,ram,HekkJo00,punt,4,,,,,
player,201412210ram,ram,HekkJo00,punt_yds,202,,,,,
player,201412210ram,ram,HekkJo00,punt_yds_per_punt,50.5,,,,,
player,201412210ram,ram,HekkJo00,punt_long,56,,,,,
player,201412210ram,ram,SaffRo20,pos,T,,,,,
player,201412210ram,ram,SaffRo20,offense,61,,,,,
player,201412210ram,ram,SaffRo20,off_pct,100%,,,,,
player,201412210ram,ram,SaffRo20,defense,0,,,,,
player,201412210ram,ram,SaffRo20,def_pct,0%,,,,,
player,201412210ram,ram,SaffRo20,special_teams,5,,,,,
player,201412210ram,ram,SaffRo20,st_pct,15%,,,,,
player,201412210ram,ram,RobiGr01,pos,G,,,,,
player,201412210ram,ram,RobiGr01,offense,61,,,,,
player,201412210ram,ram,RobiGr01,off_pct,100%,,,,,
player,201412210ram,ram,RobiGr01,defense,0,,,,,
player,201412210ram,ram,RobiGr01,def_pct,0%,,,,,
player,201412210ram,ram,RobiGr01,special_teams,5,,,,,
player,201412210ram,ram,RobiGr01,st_pct,15%,,,,,
player,201412210ram,ram,JoseDa20,pos,G,,,,,
player,201412210ram,ram,JoseDa20,offense,61,,,,,
player,201412210ram,ram,JoseDa20,off_pct,100%,,,,,
player,201412210ram,ram,JoseDa20,defense,0,,,,,
player,201412210ram,ram,JoseDa20,def_pct,0%,,,,,
player,201412210ram,ram,JoseDa20,special_teams,5,,,,,
player,201412210ram,ram,JoseDa20,st_pct,15%,,,,,
player,201412210ram,ram,BarkJo00,pos,T,,,,,
player,201412210ram,ram,BarkJo00,offense,61,,,,,
player,201412210ram,ram,BarkJo00,off_pct,100%,,,,,
player,201412210ram,ram,BarkJo00,defense,0,,,,,
player,201412210ram,ram,BarkJo00,def_pct,0%,,,,,
player,201412210ram,ram,BarkJo00,special_teams,5,,,,,
player,201412210ram,ram,BarkJo00,st_pct,15%,,,,,
player,201412210ram,ram,WellSc20,pos,C,,,,,
player,201412210ram,ram,WellSc20,offense,61,,,,,
player,201412210ram,ram,WellSc20,off_pct,100%,,,,,
player,201412210ram,ram,WellSc20,defense,0,,,,,
player,201412210ram,ram,WellSc20,def_pct,0%,,,,,
player,201412210ram,ram,WellSc20,special_teams,0,,,,,
player,201412210ram,ram,WellSc20,st_pct,0%,,,,,
player,201412210ram,ram,HillSh00,pos,QB,,,,,
player,201412210ram,ram,HillSh00,offense,61,,,,,
player,201412210ram,ram,HillSh00,off_pct,100%,,,,,
player,201412210ram,ram,HillSh00,defense,0,,,,,
player,201412210ram,ram,HillSh00,def_pct,0%,,,,,
player,201412210ram,ram,HillSh00,special_teams,0,,,,,
player,201412210ram,ram,HillSh00,st_pct,0%,,,,,
player,201412210ram,ram,BritKe00,pos,WR,,,,,
player,201412210ram,ram,BritKe00,offense,53,,,,,
player,201412210ram,ram,BritKe00,off_pct,87%,,,,,
player,201412210ram,ram,BritKe00,defense,0,,,,,
player,201412210ram,ram,BritKe00,def_pct,0%,,,,,
player,201412210ram,ram,BritKe00,special_teams,1,,,,,
player,201412210ram,ram,BritKe00,st_pct,3%,,,,,
player,201412210ram,ram,BailSt01,pos,WR,,,,,
player,201412210ram,ram,BailSt01,offense,43,,,,,
player,201412210ram,ram,BailSt01,off_pct,70%,,,,,
player,201412210ram,ram,BailSt01,defense,0,,,,,
player,201412210ram,ram,BailSt01,def_pct,0%,,,,,
player,201412210ram,ram,BailSt01,special_teams,5,,,,,
player,201412210ram,ram,BailSt01,st_pct,15%,,,,,
player,201412210ram,ram,AustTa00,pos,WR,,,,,
player,201412210ram,ram,AustTa00,offense,43,,,,,
player,201412210ram,ram,AustTa00,off_pct,70%,,,,,
player,201412210ram,ram,AustTa00,defense,0,,,,,
player,201412210ram,ram,AustTa00,def_pct,0%,,,,,
player,201412210ram,ram,AustTa00,special_teams,4,,,,,
player,201412210ram,ram,AustTa00,st_pct,12%,,,,,
player,201412210ram,ram,CookJa02,pos,TE,,,,,
player,201412210ram,ram,CookJa02,offense,38,,,,,
player,201412210ram,ram,CookJa02,off_pct,62%,,,,,
player,201412210ram,ram,CookJa02,defense,0,,,,,
player,201412210ram,ram,CookJa02,def_pct,0%,,,,,
player,201412210ram,ram,CookJa02,special_teams,1,,,,,
player,201412210ram,ram,CookJa02,st_pct,3%,,,,,
player,201412210ram,ram,KendLa00,pos,TE,,,,,
player,201412210ram,ram,KendLa00,offense,34,,,,,
player,201412210ram,ram,KendLa00,off_pct,56%,,,,,
player,201412210ram,ram,KendLa00,defense,0,,,,,
player,201412210ram,ram,KendLa00,def_pct,0%,,,,,
player,201412210ram,ram,KendLa00,special_teams,5,,,,,
player,201412210ram,ram,KendLa00,st_pct,15%,,,,,
player,201412210ram,ram,CunnBe01,pos,RB,,,,,
player,201412210ram,ram,CunnBe01,offense,29,,,,,
player,201412210ram,ram,CunnBe01,off_pct,48%,,,,,
player,201412210ram,ram,CunnBe01,defense,0,,,,,
player,201412210ram,ram,CunnBe01,def_pct,0%,,,,,
player,201412210ram,ram,CunnBe01,special_teams,16,,,,,
player,201412210ram,ram,CunnBe01,st_pct,48%,,,,,
player,201412210ram,ram,MasoTr00,pos,RB,,,,,
player,201412210ram,ram,MasoTr00,offense,29,,,,,
player,201412210ram,ram,MasoTr00,off_pct,48%,,,,,
player,201412210ram,ram,MasoTr00,defense,0,,,,,
player,201412210ram,ram,MasoTr00,def_pct,0%,,,,,
player,201412210ram,ram,MasoTr00,special_teams,0,,,,,
player,201412210ram,ram,MasoTr00,st_pct,0%,,,,,
player,201412210ram,ram,HarkCo00,pos,TE,,,,,
player,201412210ram,ram,HarkCo00,offense,22,,,,,
player,201412210ram,ram,HarkCo00,off_pct,36%,,,,,
player,201412210ram,ram,HarkCo00,defense,0,,,,,
player,201412210ram,ram,HarkCo00,def_pct,0%,,,,,
player,201412210ram,ram,HarkCo00,special_teams,18,,,,,
player,201412210ram,ram,HarkCo00,st_pct,55%,,,,,
player,201412210ram,ram,GiveCh00,pos,WR,,,,,
player,201412210ram,ram,GiveCh00,offense,11,,,,,
player,201412210ram,ram,GiveCh00,off_pct,18%,,,,,
player,201412210ram,ram,GiveCh00,defense,0,,,,,
player,201412210ram,ram,GiveCh00,def_pct,0%,,,,,
player,201412210ram,ram,GiveCh00,special_teams,0,,,,,
player,201412210ram,ram,GiveCh00,st_pct,0%,,,,,
player,201412210ram,ram,StacZa00,pos,RB,,,,,
player,201412210ram,ram,StacZa00,offense,3,,,,,
player,201412210ram,ram,StacZa00,off_pct,5%,,,,,
player,201412210ram,ram,StacZa00,defense,0,,,,,
player,201412210ram,ram,StacZa00,def_pct,0%,,,,,
player,201412210ram,ram,StacZa00,special_teams,0,,,,,
player,201412210ram,ram,StacZa00,st_pct,0%,,,,,
player,201412210ram,ram,McLeRo00,pos,FS,,,,,
player,201412210ram,ram,McLeRo00,offense,0,,,,,
player,201412210ram,ram,McLeRo00,off_pct,0%,,,,,
player,201412210ram,ram,McLeRo00,defense,71,,,,,
player,201412210ram,ram,McLeRo00,def_pct,100%,,,,,
player,201412210ram,ram,McLeRo00,special_teams,12,,,,,
player,201412210ram,ram,McLeRo00,st_pct,36%,,,,,
player,201412210ram,ram,McDoTJ00,pos,SS,,,,,
player,201412210ram,ram,McDoTJ00,offense,0,,,,,
player,201412210ram,ram,McDoTJ00,off_pct,0%,,,,,
player,201412210ram,ram,McDoTJ00,defense,71,,,,,
player,201412210ram,ram,McDoTJ00,def_pct,100%,,,,,
player,201412210ram,ram,McDoTJ00,special_teams,10,,,,,
player,201412210ram,ram,McDoTJ00,st_pct,30%,,,,,
player,201412210ram,ram,LaurJa99,pos,LB,,,,,
player,201412210ram,ram,LaurJa99,offense,0,,,,,
player,201412210ram,ram,LaurJa99,off_pct,0%,,,,,
player,201412210ram,ram,LaurJa99,defense,71,,,,,
player,201412210ram,ram,LaurJa99,def_pct,100%,,,,,
player,201412210ram,ram,LaurJa99,special_teams,0,,,,,
player,201412210ram,ram,LaurJa99,st_pct,0%,,,,,
player,201412210ram,ram,OgleAl00,pos,LB,,,,,
player,201412210ram,ram,OgleAl00,offense,0,,,,,
player,201412210ram,ram,OgleAl00,off_pct,0%,,,,,
player,201412210ram,ram,OgleAl00,defense,71,,,,,
player,201412210ram,ram,OgleAl00,def_pct,100%,,,,,
player,201412210ram,ram,OgleAl00,special_teams,0,,,,,
player,201412210ram,ram,OgleAl00,st_pct,0%,,,,,
player,201412210ram,ram,JenkJa03,pos,CB,,,,,
player,201412210ram,ram,JenkJa03,offense,0,,,,,
player,201412210ram,ram,JenkJa03,off_pct,0%,,,,,
player,201412210ram,ram,JenkJa03,defense,67,,,,,
player,201412210ram,ram,JenkJa03,def_pct,94%,,,,,
player,201412210ram,ram,JenkJa03,special_teams,10,,,,,
player,201412210ram,ram,JenkJa03,st_pct,30%,,,,,
player,201412210ram,ram,JohnTr05,pos,CB,,,,,
player,201412210ram,ram,JohnTr05,offense,0,,,,,
player,201412210ram,ram,JohnTr05,off_pct,0%,,,,,
player,201412210ram,ram,JohnTr05,defense,54,,,,,
player,201412210ram,ram,JohnTr05,def_pct,76%,,,,,
player,201412210ram,ram,JohnTr05,special_teams,5,,,,,
player,201412210ram,ram,JohnTr05,st_pct,15%,,,,,
player,201412210ram,ram,DonaAa00,pos,DT,,,,,
player,201412210ram,ram,DonaAa00,offense,0,,,,,
player,201412210ram,ram,DonaAa00,off_pct,0%,,,,,
player,201412210ram,ram,DonaAa00,defense,53,,,,,
player,201412210ram,ram,DonaAa00,def_pct,75%,,,,,
player,201412210ram,ram,DonaAa00,special_teams,7,,,,,
player,201412210ram,ram,DonaAa00,st_pct,21%,,,,,
player,201412210ram,ram,QuinRo00,pos,DE,,,,,
player,201412210ram,ram,QuinRo00,offense,0,,,,,
player,201412210ram,ram,QuinRo00,off_pct,0%,,,,,
player,201412210ram,ram,QuinRo00,defense,51,,,,,
player,201412210ram,ram,QuinRo00,def_pct,72%,,,,,
player,201412210ram,ram,QuinRo00,special_teams,8,,,,,
player,201412210ram,ram,QuinRo00,st_pct,24%,,,,,
player,201412210ram,ram,BrocMi00,pos,DT,,,,,
player,201412210ram,ram,BrocMi00,offense,0,,,,,
player,201412210ram,ram,BrocMi00,off_pct,0%,,,,,
player,201412210ram,ram,BrocMi00,defense,50,,,,,
player,201412210ram,ram,BrocMi00,def_pct,70%,,,,,
player,201412210ram,ram,BrocMi00,special_teams,8,,,,,
player,201412210ram,ram,BrocMi00,st_pct,24%,,,,,
player,201412210ram,ram,LongCh99,pos,DE,,,,,
player,201412210ram,ram,LongCh99,offense,0,,,,,
player,201412210ram,ram,LongCh99,off_pct,0%,,,,,
player,201412210ram,ram,LongCh99,defense,45,,,,,
player,201412210ram,ram,LongCh99,def_pct,63%,,,,,
player,201412210ram,ram,LongCh99,special_teams,0,,,,,
player,201412210ram,ram,LongCh99,st_pct,0%,,,,,
player,201412210ram,ram,GainE.00,pos,CB,,,,,
player,201412210ram,ram,GainE.00,offense,0,,,,,
player,201412210ram,ram,GainE.00,off_pct,0%,,,,,
player,201412210ram,ram,GainE.00,defense,42,,,,,
player,201412210ram,ram,GainE.00,def_pct,59%,,,,,
player,201412210ram,ram,GainE.00,special_teams,4,,,,,
player,201412210ram,ram,GainE.00,st_pct,12%,,,,,
player,201412210ram,ram,SimsEu99,pos,DE,,,,,
player,201412210ram,ram,SimsEu99,offense,0,,,,,
player,201412210ram,ram,SimsEu99,off_pct,0%,,,,,
player,201412210ram,ram,SimsEu99,defense,32,,,,,
player,201412210ram,ram,SimsEu99,def_pct,45%,,,,,
player,201412210ram,ram,SimsEu99,special_teams,8,,,,,
player,201412210ram,ram,SimsEu99,st_pct,24%,,,,,
player,201412210ram,ram,LangKe98,pos,DT,,,,,
player,201412210ram,ram,LangKe98,offense,0,,,,,
player,201412210ram,ram,LangKe98,off_pct,0%,,,,,
player,201412210ram,ram,LangKe98,defense,30,,,,,
player,201412210ram,ram,LangKe98,def_pct,42%,,,,,
player,201412210ram,ram,LangKe98,special_teams,4,,,,,
player,201412210ram,ram,LangKe98,st_pct,12%,,,,,
player,201412210ram,ram,BarrMa00,pos,SS,,,,,
player,201412210ram,ram,BarrMa00,offense,0,,,,,
player,201412210ram,ram,BarrMa00,off_pct,0%,,,,,
player,201412210ram,ram,BarrMa00,defense,20,,,,,
player,201412210ram,ram,BarrMa00,def_pct,28%,,,,,
player,201412210ram,ram,BarrMa00,special_teams,3,,,,,
player,201412210ram,ram,BarrMa00,st_pct,9%,,,,,
player,201412210ram,ram,DunbJo20,pos,LB,,,,,
player,201412210ram,ram,DunbJo20,offense,0,,,,,
player,201412210ram,ram,DunbJo20,off_pct,0%,,,,,
player,201412210ram,ram,DunbJo20,defense,19,,,,,
player,201412210ram,ram,DunbJo20,def_pct,27%,,,,,
player,201412210ram,ram,DunbJo20,special_teams,0,,,,,
player,201412210ram,ram,DunbJo20,st_pct,0%,,,,,
player,201412210ram,ram,HayeWi99,pos,DE,,,,,
player,201412210ram,ram,HayeWi99,offense,0,,,,,
player,201412210ram,ram,HayeWi99,off_pct,0%,,,,,
player,201412210ram,ram,HayeWi99,defense,18,,,,,
player,201412210ram,ram,HayeWi99,def_pct,25%,,,,,
player,201412210ram,ram,HayeWi99,special_teams,4,,,,,
player,201412210ram,ram,HayeWi99,st_pct,12%,,,,,
player,201412210ram,ram,JoynLa00,pos,FS,,,,,
player,201412210ram,ram,JoynLa00,offense,0,,,,,
player,201412210ram,ram,JoynLa00,off_pct,0%,,,,,
player,201412210ram,ram,JoynLa00,defense,16,,,,,
player,201412210ram,ram,JoynLa00,def_pct,23%,,,,,
player,201412210ram,ram,JoynLa00,special_teams,9,,,,,
player,201412210ram,ram,JoynLa00,st_pct,27%,,,,,
player,201412210ram,ram,BateDa00,pos,LB,,,,,
player,201412210ram,ram,BateDa00,offense,0,,,,,
player,201412210ram,ram,BateDa00,off_pct,0%,,,,,
player,201412210ram,ram,BateDa00,defense,0,,,,,
player,201412210ram,ram,BateDa00,def_pct,0%,,,,,
player,201412210ram,ram,BateDa00,special_teams,28,,,,,
player,201412210ram,ram,BateDa00,st_pct,85%,,,,,
player,201412210ram,ram,HerrWi99,pos,LB,,,,,
player,201412210ram,ram,HerrWi99,offense,0,,,,,
player,201412210ram,ram,HerrWi99,off_pct,0%,,,,,
player,201412210ram,ram,HerrWi99,defense,0,,,,,
player,201412210ram,ram,HerrWi99,def_pct,0%,,,,,
player,201412210ram,ram,HerrWi99,special_teams,28,,,,,
player,201412210ram,ram,HerrWi99,st_pct,85%,,,,,
player,201412210ram,ram,DaviCo02,pos,FS,,,,,
player,201412210ram,ram,DaviCo02,offense,0,,,,,
player,201412210ram,ram,DaviCo02,off_pct,0%,,,,,
player,201412210ram,ram,DaviCo02,defense,0,,,,,
player,201412210ram,ram,DaviCo02,def_pct,0%,,,,,
player,201412210ram,ram,DaviCo02,special_teams,20,,,,,
player,201412210ram,ram,DaviCo02,st_pct,61%,,,,,
player,201412210ram,ram,ReynCh00,pos,RB,,,,,
player,201412210ram,ram,ReynCh00,offense,0,,,,,
player,201412210ram,ram,ReynCh00,off_pct,0%,,,,,
player,201412210ram,ram,ReynCh00,defense,0,,,,,
player,201412210ram,ram,ReynCh00,def_pct,0%,,,,,
player,201412210ram,ram,ReynCh00,special_teams,20,,,,,
player,201412210ram,ram,ReynCh00,st_pct,61%,,,,,
player,201412210ram,ram,WattTr00,pos,RB,,,,,
player,201412210ram,ram,WattTr00,offense,0,,,,,
player,201412210ram,ram,WattTr00,off_pct,0%,,,,,
player,201412210ram,ram,WattTr00,defense,0,,,,,
player,201412210ram,ram,WattTr00,def_pct,0%,,,,,
player,201412210ram,ram,WattTr00,special_teams,19,,,,,
player,201412210ram,ram,WattTr00,st_pct,58%,,,,,
player,201412210ram,ram,AlexMa00,pos,SS,,,,,
