game,2014,13,20141130,201411300min,car,"Carolina Panthers",13,min,"Minnesota Vikings",31
player,201411300min,car,GanoGr44,xpa,1,,,,,
player,201411300min,car,GanoGr44,fgm,2,,,,,
player,201411300min,car,GanoGr44,fga,2,,,,,
player,201411300min,car,GanoGr44,punt,0,,,,,
player,201411300min,car,GanoGr44,punt_yds,0,,,,,
player,201411300min,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201411300min,car,GanoGr44,punt_long,0,,,,,
player,201411300min,car,NortBr00,xpm,,,,,,
player,201411300min,car,NortBr00,xpa,,,,,,
player,201411300min,car,NortBr00,fgm,,,,,,
player,201411300min,car,NortBr00,fga,,,,,,
player,201411300min,car,NortBr00,punt,4,,,,,
player,201411300min,car,NortBr00,punt_yds,146,,,,,
player,201411300min,car,NortBr00,punt_yds_per_punt,36.5,,,,,
player,201411300min,car,NortBr00,punt_long,43,,,,,
player,201411300min,min,WalsBl00,xpm,4,,,,,
player,201411300min,min,WalsBl00,xpa,4,,,,,
player,201411300min,min,WalsBl00,fgm,1,,,,,
player,201411300min,min,WalsBl00,fga,1,,,,,
player,201411300min,min,WalsBl00,punt,0,,,,,
player,201411300min,min,WalsBl00,punt_yds,0,,,,,
player,201411300min,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201411300min,min,WalsBl00,punt_long,0,,,,,
player,201411300min,min,LockJe00,xpm,,,,,,
player,201411300min,min,LockJe00,xpa,,,,,,
player,201411300min,min,LockJe00,fgm,,,,,,
player,201411300min,min,LockJe00,fga,,,,,,
player,201411300min,min,LockJe00,punt,6,,,,,
player,201411300min,min,LockJe00,punt_yds,251,,,,,
player,201411300min,min,LockJe00,punt_yds_per_punt,41.8,,,,,
player,201411300min,min,LockJe00,punt_long,56,,,,,
player,201411300min,min,HarrMi01,pos,T,,,,,
player,201411300min,min,HarrMi01,offense,48,,,,,
player,201411300min,min,HarrMi01,off_pct,100%,,,,,
player,201411300min,min,HarrMi01,defense,0,,,,,
player,201411300min,min,HarrMi01,def_pct,0%,,,,,
player,201411300min,min,HarrMi01,special_teams,5,,,,,
player,201411300min,min,HarrMi01,st_pct,17%,,,,,
player,201411300min,min,SullJo24,pos,C,,,,,
player,201411300min,min,SullJo24,offense,48,,,,,
player,201411300min,min,SullJo24,off_pct,100%,,,,,
player,201411300min,min,SullJo24,defense,0,,,,,
player,201411300min,min,SullJo24,def_pct,0%,,,,,
player,201411300min,min,SullJo24,special_teams,5,,,,,
player,201411300min,min,SullJo24,st_pct,17%,,,,,
player,201411300min,min,BergJo20,pos,C,,,,,
player,201411300min,min,BergJo20,offense,48,,,,,
player,201411300min,min,BergJo20,off_pct,100%,,,,,
player,201411300min,min,BergJo20,defense,0,,,,,
player,201411300min,min,BergJo20,def_pct,0%,,,,,
player,201411300min,min,BergJo20,special_teams,5,,,,,
player,201411300min,min,BergJo20,st_pct,17%,,,,,
player,201411300min,min,KaliMa00,pos,T,,,,,
player,201411300min,min,KaliMa00,offense,48,,,,,
player,201411300min,min,KaliMa00,off_pct,100%,,,,,
player,201411300min,min,KaliMa00,defense,0,,,,,
player,201411300min,min,KaliMa00,def_pct,0%,,,,,
player,201411300min,min,KaliMa00,special_teams,5,,,,,
player,201411300min,min,KaliMa00,st_pct,17%,,,,,
player,201411300min,min,JohnCh23,pos,G,,,,,
player,201411300min,min,JohnCh23,offense,48,,,,,
player,201411300min,min,JohnCh23,off_pct,100%,,,,,
player,201411300min,min,JohnCh23,defense,0,,,,,
player,201411300min,min,JohnCh23,def_pct,0%,,,,,
player,201411300min,min,JohnCh23,special_teams,0,,,,,
player,201411300min,min,JohnCh23,st_pct,0%,,,,,
player,201411300min,min,BridTe00,pos,QB,,,,,
player,201411300min,min,BridTe00,offense,48,,,,,
player,201411300min,min,BridTe00,off_pct,100%,,,,,
player,201411300min,min,BridTe00,defense,0,,,,,
player,201411300min,min,BridTe00,def_pct,0%,,,,,
player,201411300min,min,BridTe00,special_teams,0,,,,,
player,201411300min,min,BridTe00,st_pct,0%,,,,,
player,201411300min,min,JohnCh08,pos,WR,,,,,
player,201411300min,min,JohnCh08,offense,47,,,,,
player,201411300min,min,JohnCh08,off_pct,98%,,,,,
player,201411300min,min,JohnCh08,defense,0,,,,,
player,201411300min,min,JohnCh08,def_pct,0%,,,,,
player,201411300min,min,JohnCh08,special_teams,0,,,,,
player,201411300min,min,JohnCh08,st_pct,0%,,,,,
player,201411300min,min,RudoKy00,pos,TE,,,,,
player,201411300min,min,RudoKy00,offense,44,,,,,
player,201411300min,min,RudoKy00,off_pct,92%,,,,,
player,201411300min,min,RudoKy00,defense,0,,,,,
player,201411300min,min,RudoKy00,def_pct,0%,,,,,
player,201411300min,min,RudoKy00,special_teams,0,,,,,
player,201411300min,min,RudoKy00,st_pct,0%,,,,,
player,201411300min,min,JennGr00,pos,WR,,,,,
player,201411300min,min,JennGr00,offense,38,,,,,
player,201411300min,min,JennGr00,off_pct,79%,,,,,
player,201411300min,min,JennGr00,defense,0,,,,,
player,201411300min,min,JennGr00,def_pct,0%,,,,,
player,201411300min,min,JennGr00,special_teams,0,,,,,
player,201411300min,min,JennGr00,st_pct,0%,,,,,
player,201411300min,min,AsiaMa00,pos,RB,,,,,
player,201411300min,min,AsiaMa00,offense,36,,,,,
player,201411300min,min,AsiaMa00,off_pct,75%,,,,,
player,201411300min,min,AsiaMa00,defense,0,,,,,
player,201411300min,min,AsiaMa00,def_pct,0%,,,,,
player,201411300min,min,AsiaMa00,special_teams,3,,,,,
player,201411300min,min,AsiaMa00,st_pct,10%,,,,,
player,201411300min,min,WrigJa02,pos,WR,,,,,
player,201411300min,min,WrigJa02,offense,28,,,,,
player,201411300min,min,WrigJa02,off_pct,58%,,,,,
player,201411300min,min,WrigJa02,defense,0,,,,,
player,201411300min,min,WrigJa02,def_pct,0%,,,,,
player,201411300min,min,WrigJa02,special_teams,0,,,,,
player,201411300min,min,WrigJa02,st_pct,0%,,,,,
player,201411300min,min,ElliRh00,pos,TE,,,,,
player,201411300min,min,ElliRh00,offense,20,,,,,
player,201411300min,min,ElliRh00,off_pct,42%,,,,,
player,201411300min,min,ElliRh00,defense,0,,,,,
player,201411300min,min,ElliRh00,def_pct,0%,,,,,
player,201411300min,min,ElliRh00,special_teams,21,,,,,
player,201411300min,min,ElliRh00,st_pct,70%,,,,,
player,201411300min,min,FeltJe00,pos,FB,,,,,
player,201411300min,min,FeltJe00,offense,11,,,,,
player,201411300min,min,FeltJe00,off_pct,23%,,,,,
player,201411300min,min,FeltJe00,defense,0,,,,,
player,201411300min,min,FeltJe00,def_pct,0%,,,,,
player,201411300min,min,FeltJe00,special_teams,8,,,,,
player,201411300min,min,FeltJe00,st_pct,27%,,,,,
player,201411300min,min,TateBe00,pos,RB,,,,,
player,201411300min,min,TateBe00,offense,7,,,,,
player,201411300min,min,TateBe00,off_pct,15%,,,,,
player,201411300min,min,TateBe00,defense,0,,,,,
player,201411300min,min,TateBe00,def_pct,0%,,,,,
player,201411300min,min,TateBe00,special_teams,0,,,,,
player,201411300min,min,TateBe00,st_pct,0%,,,,,
player,201411300min,min,BanyJo00,pos,RB,,,,,
player,201411300min,min,BanyJo00,offense,5,,,,,
player,201411300min,min,BanyJo00,off_pct,10%,,,,,
player,201411300min,min,BanyJo00,defense,0,,,,,
player,201411300min,min,BanyJo00,def_pct,0%,,,,,
player,201411300min,min,BanyJo00,special_teams,7,,,,,
player,201411300min,min,BanyJo00,st_pct,23%,,,,,
player,201411300min,min,PattCo00,pos,WR,,,,,
player,201411300min,min,PattCo00,offense,3,,,,,
player,201411300min,min,PattCo00,off_pct,6%,,,,,
player,201411300min,min,PattCo00,defense,0,,,,,
player,201411300min,min,PattCo00,def_pct,0%,,,,,
player,201411300min,min,PattCo00,special_teams,4,,,,,
player,201411300min,min,PattCo00,st_pct,13%,,,,,
player,201411300min,min,ThieAd00,pos,WR,,,,,
player,201411300min,min,ThieAd00,offense,1,,,,,
player,201411300min,min,ThieAd00,off_pct,2%,,,,,
player,201411300min,min,ThieAd00,defense,0,,,,,
player,201411300min,min,ThieAd00,def_pct,0%,,,,,
player,201411300min,min,ThieAd00,special_teams,20,,,,,
player,201411300min,min,ThieAd00,st_pct,67%,,,,,
player,201411300min,min,RhodXa00,pos,CB,,,,,
player,201411300min,min,RhodXa00,offense,0,,,,,
player,201411300min,min,RhodXa00,off_pct,0%,,,,,
player,201411300min,min,RhodXa00,defense,74,,,,,
player,201411300min,min,RhodXa00,def_pct,100%,,,,,
player,201411300min,min,RhodXa00,special_teams,7,,,,,
player,201411300min,min,RhodXa00,st_pct,23%,,,,,
player,201411300min,min,BlanRo00,pos,SS,,,,,
player,201411300min,min,BlanRo00,offense,0,,,,,
player,201411300min,min,BlanRo00,off_pct,0%,,,,,
player,201411300min,min,BlanRo00,defense,74,,,,,
player,201411300min,min,BlanRo00,def_pct,100%,,,,,
player,201411300min,min,BlanRo00,special_teams,6,,,,,
player,201411300min,min,BlanRo00,st_pct,20%,,,,,
player,201411300min,min,GreeCh99,pos,LB,,,,,
player,201411300min,min,GreeCh99,offense,0,,,,,
player,201411300min,min,GreeCh99,off_pct,0%,,,,,
player,201411300min,min,GreeCh99,defense,74,,,,,
player,201411300min,min,GreeCh99,def_pct,100%,,,,,
player,201411300min,min,GreeCh99,special_teams,5,,,,,
player,201411300min,min,GreeCh99,st_pct,17%,,,,,
player,201411300min,min,SmitHa00,pos,FS,,,,,
player,201411300min,min,SmitHa00,offense,0,,,,,
player,201411300min,min,SmitHa00,off_pct,0%,,,,,
player,201411300min,min,SmitHa00,defense,74,,,,,
player,201411300min,min,SmitHa00,def_pct,100%,,,,,
player,201411300min,min,SmitHa00,special_teams,4,,,,,
player,201411300min,min,SmitHa00,st_pct,13%,,,,,
player,201411300min,min,MunnCa99,pos,CB,,,,,
player,201411300min,min,MunnCa99,offense,0,,,,,
player,201411300min,min,MunnCa99,off_pct,0%,,,,,
player,201411300min,min,MunnCa99,defense,74,,,,,
player,201411300min,min,MunnCa99,def_pct,100%,,,,,
player,201411300min,min,MunnCa99,special_teams,2,,,,,
player,201411300min,min,MunnCa99,st_pct,7%,,,,,
player,201411300min,min,GrifEv99,pos,DE,,,,,
player,201411300min,min,GrifEv99,offense,0,,,,,
player,201411300min,min,GrifEv99,off_pct,0%,,,,,
player,201411300min,min,GrifEv99,defense,65,,,,,
player,201411300min,min,GrifEv99,def_pct,88%,,,,,
player,201411300min,min,GrifEv99,special_teams,5,,,,,
player,201411300min,min,GrifEv99,st_pct,17%,,,,,
player,201411300min,min,JoseLi99,pos,NT,,,,,
player,201411300min,min,JoseLi99,offense,0,,,,,
player,201411300min,min,JoseLi99,off_pct,0%,,,,,
player,201411300min,min,JoseLi99,defense,59,,,,,
player,201411300min,min,JoseLi99,def_pct,80%,,,,,
player,201411300min,min,JoseLi99,special_teams,4,,,,,
player,201411300min,min,JoseLi99,st_pct,13%,,,,,
player,201411300min,min,RobiBr98,pos,DE,,,,,
player,201411300min,min,RobiBr98,offense,0,,,,,
player,201411300min,min,RobiBr98,off_pct,0%,,,,,
player,201411300min,min,RobiBr98,defense,57,,,,,
player,201411300min,min,RobiBr98,def_pct,77%,,,,,
player,201411300min,min,RobiBr98,special_teams,5,,,,,
player,201411300min,min,RobiBr98,st_pct,17%,,,,,
player,201411300min,min,BarrAn00,pos,LB,,,,,
player,201411300min,min,BarrAn00,offense,0,,,,,
player,201411300min,min,BarrAn00,off_pct,0%,,,,,
player,201411300min,min,BarrAn00,defense,53,,,,,
player,201411300min,min,BarrAn00,def_pct,72%,,,,,
player,201411300min,min,BarrAn00,special_teams,4,,,,,
player,201411300min,min,BarrAn00,st_pct,13%,,,,,
player,201411300min,min,RobiJo01,pos,CB,,,,,
player,201411300min,min,RobiJo01,offense,0,,,,,
player,201411300min,min,RobiJo01,off_pct,0%,,,,,
player,201411300min,min,RobiJo01,defense,41,,,,,
player,201411300min,min,RobiJo01,def_pct,55%,,,,,
player,201411300min,min,RobiJo01,special_teams,15,,,,,
player,201411300min,min,RobiJo01,st_pct,50%,,,,,
player,201411300min,min,JohnTo01,pos,DT,,,,,
player,201411300min,min,JohnTo01,offense,0,,,,,
player,201411300min,min,JohnTo01,off_pct,0%,,,,,
player,201411300min,min,JohnTo01,defense,41,,,,,
player,201411300min,min,JohnTo01,def_pct,55%,,,,,
player,201411300min,min,JohnTo01,special_teams,4,,,,,
player,201411300min,min,JohnTo01,st_pct,13%,,,,,
player,201411300min,min,StepSh00,pos,NT,,,,,
player,201411300min,min,StepSh00,offense,0,,,,,
player,201411300min,min,StepSh00,off_pct,0%,,,,,
player,201411300min,min,StepSh00,defense,37,,,,,
player,201411300min,min,StepSh00,def_pct,50%,,,,,
player,201411300min,min,StepSh00,special_teams,1,,,,,
player,201411300min,min,StepSh00,st_pct,3%,,,,,
player,201411300min,min,BrinJa99,pos,LB,,,,,
player,201411300min,min,BrinJa99,offense,0,,,,,
player,201411300min,min,BrinJa99,off_pct,0%,,,,,
player,201411300min,min,BrinJa99,defense,33,,,,,
player,201411300min,min,BrinJa99,def_pct,45%,,,,,
player,201411300min,min,BrinJa99,special_teams,15,,,,,
player,201411300min,min,BrinJa99,st_pct,50%,,,,,
player,201411300min,min,WootCo99,pos,DE,,,,,
player,201411300min,min,WootCo99,offense,0,,,,,
player,201411300min,min,WootCo99,off_pct,0%,,,,,
player,201411300min,min,WootCo99,defense,26,,,,,
player,201411300min,min,WootCo99,def_pct,35%,,,,,
player,201411300min,min,WootCo99,special_teams,6,,,,,
player,201411300min,min,WootCo99,st_pct,20%,,,,,
player,201411300min,min,HodgGe00,pos,LB,,,,,
player,201411300min,min,HodgGe00,offense,0,,,,,
player,201411300min,min,HodgGe00,off_pct,0%,,,,,
player,201411300min,min,HodgGe00,defense,21,,,,,
player,201411300min,min,HodgGe00,def_pct,28%,,,,,
player,201411300min,min,HodgGe00,special_teams,14,,,,,
player,201411300min,min,HodgGe00,st_pct,47%,,,,,
player,201411300min,min,FloySh00,pos,DT,,,,,
player,201411300min,min,FloySh00,offense,0,,,,,
player,201411300min,min,FloySh00,off_pct,0%,,,,,
player,201411300min,min,FloySh00,defense,7,,,,,
player,201411300min,min,FloySh00,def_pct,9%,,,,,
player,201411300min,min,FloySh00,special_teams,0,,,,,
player,201411300min,min,FloySh00,st_pct,0%,,,,,
player,201411300min,min,SendAn00,pos,FS,,,,,
player,201411300min,min,SendAn00,offense,0,,,,,
player,201411300min,min,SendAn00,off_pct,0%,,,,,
player,201411300min,min,SendAn00,defense,4,,,,,
player,201411300min,min,SendAn00,def_pct,5%,,,,,
player,201411300min,min,SendAn00,special_teams,20,,,,,
player,201411300min,min,SendAn00,st_pct,67%,,,,,
player,201411300min,min,CricSc00,pos,DE,,,,,
player,201411300min,min,CricSc00,offense,0,,,,,
player,201411300min,min,CricSc00,off_pct,0%,,,,,
player,201411300min,min,CricSc00,defense,0,,,,,
player,201411300min,min,CricSc00,def_pct,0%,,,,,
player,201411300min,min,CricSc00,special_teams,20,,,,,
player,201411300min,min,CricSc00,st_pct,67%,,,,,
player,201411300min,min,ColeAu00,pos,LB,,,,,
player,201411300min,min,ColeAu00,offense,0,,,,,
player,201411300min,min,ColeAu00,off_pct,0%,,,,,
player,201411300min,min,ColeAu00,defense,0,,,,,
player,201411300min,min,ColeAu00,def_pct,0%,,,,,
player,201411300min,min,ColeAu00,special_teams,20,,,,,
player,201411300min,min,ColeAu00,st_pct,67%,,,,,
player,201411300min,min,SherMa20,pos,CB,,,,,
player,201411300min,min,SherMa20,offense,0,,,,,
player,201411300min,min,SherMa20,off_pct,0%,,,,,
player,201411300min,min,SherMa20,defense,0,,,,,
player,201411300min,min,SherMa20,def_pct,0%,,,,,
player,201411300min,min,SherMa20,special_teams,19,,,,,
player,201411300min,min,SherMa20,st_pct,63%,,,,,
player,201411300min,min,ExumAn00,pos,SS,,,,,
player,201411300min,min,ExumAn00,offense,0,,,,,
player,201411300min,min,ExumAn00,off_pct,0%,,,,,
player,201411300min,min,ExumAn00,defense,0,,,,,
player,201411300min,min,ExumAn00,def_pct,0%,,,,,
player,201411300min,min,ExumAn00,special_teams,16,,,,,
player,201411300min,min,ExumAn00,st_pct,53%,,,,,
player,201411300min,min,PricJa00,pos,CB,,,,,
player,201411300min,min,PricJa00,offense,0,,,,,
player,201411300min,min,PricJa00,off_pct,0%,,,,,
player,201411300min,min,PricJa00,defense,0,,,,,
player,201411300min,min,PricJa00,def_pct,0%,,,,,
player,201411300min,min,PricJa00,special_teams,12,,,,,
player,201411300min,min,PricJa00,st_pct,40%,,,,,
player,201411300min,min,LoefCu20,pos,LS,,,,,
player,201411300min,min,LoefCu20,offense,0,,,,,
player,201411300min,min,LoefCu20,off_pct,0%,,,,,
player,201411300min,min,LoefCu20,defense,0,,,,,
player,201411300min,min,LoefCu20,def_pct,0%,,,,,
player,201411300min,min,LoefCu20,special_teams,11,,,,,
player,201411300min,min,LoefCu20,st_pct,37%,,,,,
player,201411300min,min,WalsBl00,pos,K,,,,,
player,201411300min,min,WalsBl00,offense,0,,,,,
player,201411300min,min,WalsBl00,off_pct,0%,,,,,
player,201411300min,min,WalsBl00,defense,0,,,,,
player,201411300min,min,WalsBl00,def_pct,0%,,,,,
player,201411300min,min,WalsBl00,special_teams,11,,,,,
player,201411300min,min,WalsBl00,st_pct,37%,,,,,
player,201411300min,min,LockJe00,pos,P,,,,,
player,201411300min,min,LockJe00,offense,0,,,,,
player,201411300min,min,LockJe00,off_pct,0%,,,,,
player,201411300min,min,LockJe00,defense,0,,,,,
player,201411300min,min,LockJe00,def_pct,0%,,,,,
player,201411300min,min,LockJe00,special_teams,11,,,,,
player,201411300min,min,LockJe00,st_pct,37%,,,,,
player,201411300min,min,WentAu01,pos,G,,,,,
player,201411300min,min,WentAu01,offense,0,,,,,
player,201411300min,min,WentAu01,off_pct,0%,,,,,
player,201411300min,min,WentAu01,defense,0,,,,,
player,201411300min,min,WentAu01,def_pct,0%,,,,,
player,201411300min,min,WentAu01,special_teams,5,,,,,
player,201411300min,min,WentAu01,st_pct,17%,,,,,
player,201411300min,min,DucaVl20,pos,G,,,,,
player,201411300min,min,DucaVl20,offense,0,,,,,
player,201411300min,min,DucaVl20,off_pct,0%,,,,,
player,201411300min,min,DucaVl20,defense,0,,,,,
player,201411300min,min,DucaVl20,def_pct,0%,,,,,
player,201411300min,min,DucaVl20,special_teams,5,,,,,
player,201411300min,min,DucaVl20,st_pct,17%,,,,,
player,201411300min,car,BellBy00,pos,T,,,,,
player,201411300min,car,BellBy00,offense,74,,,,,
player,201411300min,car,BellBy00,off_pct,100%,,,,,
player,201411300min,car,BellBy00,defense,0,,,,,
player,201411300min,car,BellBy00,def_pct,0%,,,,,
player,201411300min,car,BellBy00,special_teams,3,,,,,
player,201411300min,car,BellBy00,st_pct,10%,,,,,
player,201411300min,car,NorwAn01,pos,G,,,,,
player,201411300min,car,NorwAn01,offense,74,,,,,
player,201411300min,car,NorwAn01,off_pct,100%,,,,,
player,201411300min,car,NorwAn01,defense,0,,,,,
player,201411300min,car,NorwAn01,def_pct,0%,,,,,
player,201411300min,car,NorwAn01,special_teams,3,,,,,
player,201411300min,car,NorwAn01,st_pct,10%,,,,,
player,201411300min,car,RemmMi00,pos,T,,,,,
player,201411300min,car,RemmMi00,offense,74,,,,,
player,201411300min,car,RemmMi00,off_pct,100%,,,,,
player,201411300min,car,RemmMi00,defense,0,,,,,
player,201411300min,car,RemmMi00,def_pct,0%,,,,,
player,201411300min,car,RemmMi00,special_teams,0,,,,,
player,201411300min,car,RemmMi00,st_pct,0%,,,,,
player,201411300min,car,OlseGr00,pos,TE,,,,,
player,201411300min,car,OlseGr00,offense,74,,,,,
player,201411300min,car,OlseGr00,off_pct,100%,,,,,
player,201411300min,car,OlseGr00,defense,0,,,,,
player,201411300min,car,OlseGr00,def_pct,0%,,,,,
player,201411300min,car,OlseGr00,special_teams,0,,,,,
player,201411300min,car,OlseGr00,st_pct,0%,,,,,
player,201411300min,car,KaliRy20,pos,C,,,,,
player,201411300min,car,KaliRy20,offense,74,,,,,
player,201411300min,car,KaliRy20,off_pct,100%,,,,,
player,201411300min,car,KaliRy20,defense,0,,,,,
player,201411300min,car,KaliRy20,def_pct,0%,,,,,
player,201411300min,car,KaliRy20,special_teams,0,,,,,
player,201411300min,car,KaliRy20,st_pct,0%,,,,,
player,201411300min,car,NewtCa00,pos,QB,,,,,
player,201411300min,car,NewtCa00,offense,74,,,,,
player,201411300min,car,NewtCa00,off_pct,100%,,,,,
player,201411300min,car,NewtCa00,defense,0,,,,,
player,201411300min,car,NewtCa00,def_pct,0%,,,,,
player,201411300min,car,NewtCa00,special_teams,0,,,,,
player,201411300min,car,NewtCa00,st_pct,0%,,,,,
player,201411300min,car,CotcJe00,pos,WR,,,,,
player,201411300min,car,CotcJe00,offense,59,,,,,
player,201411300min,car,CotcJe00,off_pct,80%,,,,,
player,201411300min,car,CotcJe00,defense,0,,,,,
player,201411300min,car,CotcJe00,def_pct,0%,,,,,
player,201411300min,car,CotcJe00,special_teams,0,,,,,
player,201411300min,car,CotcJe00,st_pct,0%,,,,,
player,201411300min,car,BenjKe00,pos,WR,,,,,
player,201411300min,car,BenjKe00,offense,54,,,,,
player,201411300min,car,BenjKe00,off_pct,73%,,,,,
player,201411300min,car,BenjKe00,defense,0,,,,,
player,201411300min,car,BenjKe00,def_pct,0%,,,,,
player,201411300min,car,BenjKe00,special_teams,0,,,,,
player,201411300min,car,BenjKe00,st_pct,0%,,,,,
player,201411300min,car,TurnTr01,pos,G,,,,,
player,201411300min,car,TurnTr01,offense,45,,,,,
player,201411300min,car,TurnTr01,off_pct,61%,,,,,
player,201411300min,car,TurnTr01,defense,0,,,,,
player,201411300min,car,TurnTr01,def_pct,0%,,,,,
player,201411300min,car,TurnTr01,special_teams,0,,,,,
player,201411300min,car,TurnTr01,st_pct,0%,,,,,
player,201411300min,car,BrowPh00,pos,WR,,,,,
player,201411300min,car,BrowPh00,offense,43,,,,,
player,201411300min,car,BrowPh00,off_pct,58%,,,,,
player,201411300min,car,BrowPh00,defense,0,,,,,
player,201411300min,car,BrowPh00,def_pct,0%,,,,,
player,201411300min,car,BrowPh00,special_teams,0,,,,,
player,201411300min,car,BrowPh00,st_pct,0%,,,,,
player,201411300min,car,StewJo00,pos,RB,,,,,
player,201411300min,car,StewJo00,offense,42,,,,,
player,201411300min,car,StewJo00,off_pct,57%,,,,,
player,201411300min,car,StewJo00,defense,0,,,,,
player,201411300min,car,StewJo00,def_pct,0%,,,,,
player,201411300min,car,StewJo00,special_teams,0,,,,,
player,201411300min,car,StewJo00,st_pct,0%,,,,,
player,201411300min,car,TolbMi00,pos,FB,,,,,
player,201411300min,car,TolbMi00,offense,33,,,,,
player,201411300min,car,TolbMi00,off_pct,45%,,,,,
player,201411300min,car,TolbMi00,defense,0,,,,,
player,201411300min,car,TolbMi00,def_pct,0%,,,,,
player,201411300min,car,TolbMi00,special_teams,6,,,,,
player,201411300min,car,TolbMi00,st_pct,20%,,,,,
player,201411300min,car,ScotCh23,pos,G,,,,,
player,201411300min,car,ScotCh23,offense,29,,,,,
player,201411300min,car,ScotCh23,off_pct,39%,,,,,
player,201411300min,car,ScotCh23,defense,0,,,,,
player,201411300min,car,ScotCh23,def_pct,0%,,,,,
player,201411300min,car,ScotCh23,special_teams,3,,,,,
player,201411300min,car,ScotCh23,st_pct,10%,,,,,
player,201411300min,car,DickEd00,pos,TE,,,,,
player,201411300min,car,DickEd00,offense,25,,,,,
player,201411300min,car,DickEd00,off_pct,34%,,,,,
player,201411300min,car,DickEd00,defense,0,,,,,
player,201411300min,car,DickEd00,def_pct,0%,,,,,
player,201411300min,car,DickEd00,special_teams,15,,,,,
player,201411300min,car,DickEd00,st_pct,50%,,,,,
player,201411300min,car,BersBr00,pos,WR,,,,,
player,201411300min,car,BersBr00,offense,18,,,,,
player,201411300min,car,BersBr00,off_pct,24%,,,,,
player,201411300min,car,BersBr00,defense,0,,,,,
player,201411300min,car,BersBr00,def_pct,0%,,,,,
player,201411300min,car,BersBr00,special_teams,7,,,,,
player,201411300min,car,BersBr00,st_pct,23%,,,,,
player,201411300min,car,WillDe02,pos,RB,,,,,
player,201411300min,car,WillDe02,offense,14,,,,,
player,201411300min,car,WillDe02,off_pct,19%,,,,,
player,201411300min,car,WillDe02,defense,0,,,,,
player,201411300min,car,WillDe02,def_pct,0%,,,,,
player,201411300min,car,WillDe02,special_teams,0,,,,,
player,201411300min,car,WillDe02,st_pct,0%,,,,,
player,201411300min,car,PresDe00,pos,WR,,,,,
player,201411300min,car,PresDe00,offense,5,,,,,
player,201411300min,car,PresDe00,off_pct,7%,,,,,
player,201411300min,car,PresDe00,defense,0,,,,,
player,201411300min,car,PresDe00,def_pct,0%,,,,,
player,201411300min,car,PresDe00,special_teams,6,,,,,
player,201411300min,car,PresDe00,st_pct,20%,,,,,
player,201411300min,car,WillBr04,pos,TE,,,,,
player,201411300min,car,WillBr04,offense,2,,,,,
player,201411300min,car,WillBr04,off_pct,3%,,,,,
player,201411300min,car,WillBr04,defense,0,,,,,
player,201411300min,car,WillBr04,def_pct,0%,,,,,
player,201411300min,car,WillBr04,special_teams,18,,,,,
player,201411300min,car,WillBr04,st_pct,60%,,,,,
player,201411300min,car,WhitFo00,pos,RB,,,,,
player,201411300min,car,WhitFo00,offense,1,,,,,
player,201411300min,car,WhitFo00,off_pct,1%,,,,,
player,201411300min,car,WhitFo00,defense,0,,,,,
player,201411300min,car,WhitFo00,def_pct,0%,,,,,
player,201411300min,car,WhitFo00,special_teams,10,,,,,
player,201411300min,car,WhitFo00,st_pct,33%,,,,,
player,201411300min,car,HarpRo21,pos,SS,,,,,
player,201411300min,car,HarpRo21,offense,0,,,,,
player,201411300min,car,HarpRo21,off_pct,0%,,,,,
player,201411300min,car,HarpRo21,defense,48,,,,,
player,201411300min,car,HarpRo21,def_pct,100%,,,,,
player,201411300min,car,HarpRo21,special_teams,11,,,,,
player,201411300min,car,HarpRo21,st_pct,37%,,,,,
player,201411300min,car,NormJo01,pos,CB,,,,,
player,201411300min,car,NormJo01,offense,0,,,,,
player,201411300min,car,NormJo01,off_pct,0%,,,,,
player,201411300min,car,NormJo01,defense,48,,,,,
player,201411300min,car,NormJo01,def_pct,100%,,,,,
player,201411300min,car,NormJo01,special_teams,10,,,,,
player,201411300min,car,NormJo01,st_pct,33%,,,,,
player,201411300min,car,DaviTh20,pos,LB,,,,,
player,201411300min,car,DaviTh20,offense,0,,,,,
player,201411300min,car,DaviTh20,off_pct,0%,,,,,
player,201411300min,car,DaviTh20,defense,48,,,,,
player,201411300min,car,DaviTh20,def_pct,100%,,,,,
player,201411300min,car,DaviTh20,special_teams,6,,,,,
player,201411300min,car,DaviTh20,st_pct,20%,,,,,
player,201411300min,car,KuecLu00,pos,LB,,,,,
player,201411300min,car,KuecLu00,offense,0,,,,,
player,201411300min,car,KuecLu00,off_pct,0%,,,,,
player,201411300min,car,KuecLu00,defense,48,,,,,
player,201411300min,car,KuecLu00,def_pct,100%,,,,,
player,201411300min,car,KuecLu00,special_teams,6,,,,,
player,201411300min,car,KuecLu00,st_pct,20%,,,,,
player,201411300min,car,JohnCh98,pos,DE,,,,,
player,201411300min,car,JohnCh98,offense,0,,,,,
player,201411300min,car,JohnCh98,off_pct,0%,,,,,
player,201411300min,car,JohnCh98,defense,41,,,,,
player,201411300min,car,JohnCh98,def_pct,85%,,,,,
player,201411300min,car,JohnCh98,special_teams,0,,,,,
player,201411300min,car,JohnCh98,st_pct,0%,,,,,
player,201411300min,car,BenwBe00,pos,CB,,,,,
player,201411300min,car,BenwBe00,offense,0,,,,,
player,201411300min,car,BenwBe00,off_pct,0%,,,,,
