game,2014,7,20141019,201410190sdg,kan,"Kansas City Chiefs",23,sdg,"San Diego Chargers",20
player,201410190sdg,sdg,PhilJo00,targets,1,,,,,
player,201410190sdg,sdg,PhilJo00,rec,1,,,,,
player,201410190sdg,sdg,PhilJo00,rec_yds,1,,,,,
player,201410190sdg,sdg,PhilJo00,rec_td,1,,,,,
player,201410190sdg,sdg,PhilJo00,rec_long,1,,,,,
player,201410190sdg,sdg,PhilJo00,fumbles,0,,,,,
player,201410190sdg,sdg,PhilJo00,fumbles_lost,0,,,,,
player,201410190sdg,kan,ColeKu99,def_int,1,,,,,
player,201410190sdg,kan,ColeKu99,def_int_yds,12,,,,,
player,201410190sdg,kan,ColeKu99,def_int_td,0,,,,,
player,201410190sdg,kan,ColeKu99,def_int_long,12,,,,,
player,201410190sdg,kan,ColeKu99,pass_defended,1,,,,,
player,201410190sdg,kan,ColeKu99,sacks,0.0,,,,,
player,201410190sdg,kan,ColeKu99,tackles_combined,1,,,,,
player,201410190sdg,kan,ColeKu99,tackles_solo,1,,,,,
player,201410190sdg,kan,ColeKu99,tackles_assists,0,,,,,
player,201410190sdg,kan,ColeKu99,tackles_loss,0,,,,,
player,201410190sdg,kan,ColeKu99,qb_hits,0,,,,,
player,201410190sdg,kan,ColeKu99,fumbles_rec,0,,,,,
player,201410190sdg,kan,ColeKu99,fumbles_rec_yds,0,,,,,
player,201410190sdg,kan,ColeKu99,fumbles_rec_td,0,,,,,
player,201410190sdg,kan,ColeKu99,fumbles_forced,0,,,,,
player,201410190sdg,kan,HousJu00,def_int,0,,,,,
player,201410190sdg,kan,HousJu00,def_int_yds,0,,,,,
player,201410190sdg,kan,HousJu00,def_int_td,0,,,,,
player,201410190sdg,kan,HousJu00,def_int_long,0,,,,,
player,201410190sdg,kan,HousJu00,pass_defended,0,,,,,
player,201410190sdg,kan,HousJu00,sacks,1.0,,,,,
player,201410190sdg,kan,HousJu00,tackles_combined,4,,,,,
player,201410190sdg,kan,HousJu00,tackles_solo,3,,,,,
player,201410190sdg,kan,HousJu00,tackles_assists,1,,,,,
player,201410190sdg,kan,HousJu00,tackles_loss,2,,,,,
player,201410190sdg,kan,HousJu00,qb_hits,1,,,,,
player,201410190sdg,kan,HousJu00,fumbles_rec,0,,,,,
player,201410190sdg,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201410190sdg,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201410190sdg,kan,HousJu00,fumbles_forced,0,,,,,
player,201410190sdg,kan,HaliTa20,def_int,0,,,,,
player,201410190sdg,kan,HaliTa20,def_int_yds,0,,,,,
player,201410190sdg,kan,HaliTa20,def_int_td,0,,,,,
player,201410190sdg,kan,HaliTa20,def_int_long,0,,,,,
player,201410190sdg,kan,HaliTa20,pass_defended,0,,,,,
player,201410190sdg,kan,HaliTa20,sacks,1.0,,,,,
player,201410190sdg,kan,HaliTa20,tackles_combined,3,,,,,
player,201410190sdg,kan,HaliTa20,tackles_solo,3,,,,,
player,201410190sdg,kan,HaliTa20,tackles_assists,0,,,,,
player,201410190sdg,kan,HaliTa20,tackles_loss,0,,,,,
player,201410190sdg,kan,HaliTa20,qb_hits,1,,,,,
player,201410190sdg,kan,HaliTa20,fumbles_rec,0,,,,,
player,201410190sdg,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201410190sdg,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201410190sdg,kan,HaliTa20,fumbles_forced,1,,,,,
player,201410190sdg,kan,AbduHu99,def_int,0,,,,,
player,201410190sdg,kan,AbduHu99,def_int_yds,0,,,,,
player,201410190sdg,kan,AbduHu99,def_int_td,0,,,,,
player,201410190sdg,kan,AbduHu99,def_int_long,0,,,,,
player,201410190sdg,kan,AbduHu99,pass_defended,0,,,,,
player,201410190sdg,kan,AbduHu99,sacks,0.0,,,,,
player,201410190sdg,kan,AbduHu99,tackles_combined,6,,,,,
player,201410190sdg,kan,AbduHu99,tackles_solo,5,,,,,
player,201410190sdg,kan,AbduHu99,tackles_assists,1,,,,,
player,201410190sdg,kan,AbduHu99,tackles_loss,0,,,,,
player,201410190sdg,kan,AbduHu99,qb_hits,1,,,,,
player,201410190sdg,kan,AbduHu99,fumbles_rec,0,,,,,
player,201410190sdg,kan,AbduHu99,fumbles_rec_yds,0,,,,,
player,201410190sdg,kan,AbduHu99,fumbles_rec_td,0,,,,,
player,201410190sdg,kan,AbduHu99,fumbles_forced,0,,,,,
player,201410190sdg,kan,FlemJa00,def_int,0,,,,,
player,201410190sdg,kan,FlemJa00,def_int_yds,0,,,,,
player,201410190sdg,kan,FlemJa00,def_int_td,0,,,,,
player,201410190sdg,kan,FlemJa00,def_int_long,0,,,,,
player,201410190sdg,kan,FlemJa00,pass_defended,0,,,,,
player,201410190sdg,kan,FlemJa00,sacks,0.0,,,,,
player,201410190sdg,kan,FlemJa00,tackles_combined,6,,,,,
player,201410190sdg,kan,FlemJa00,tackles_solo,6,,,,,
player,201410190sdg,kan,FlemJa00,tackles_assists,0,,,,,
player,201410190sdg,kan,FlemJa00,tackles_loss,0,,,,,
player,201410190sdg,kan,FlemJa00,qb_hits,0,,,,,
player,201410190sdg,kan,FlemJa00,fumbles_rec,0,,,,,
player,201410190sdg,kan,FlemJa00,fumbles_rec_yds,0,,,,,
player,201410190sdg,kan,FlemJa00,fumbles_rec_td,0,,,,,
player,201410190sdg,kan,FlemJa00,fumbles_forced,0,,,,,
player,201410190sdg,kan,MaugJo00,def_int,0,,,,,
player,201410190sdg,kan,MaugJo00,def_int_yds,0,,,,,
player,201410190sdg,kan,MaugJo00,def_int_td,0,,,,,
player,201410190sdg,kan,MaugJo00,def_int_long,0,,,,,
player,201410190sdg,kan,MaugJo00,pass_defended,0,,,,,
player,201410190sdg,kan,MaugJo00,sacks,0.0,,,,,
player,201410190sdg,kan,MaugJo00,tackles_combined,5,,,,,
player,201410190sdg,kan,MaugJo00,tackles_solo,5,,,,,
player,201410190sdg,kan,MaugJo00,tackles_assists,0,,,,,
player,201410190sdg,kan,MaugJo00,tackles_loss,1,,,,,
player,201410190sdg,kan,MaugJo00,qb_hits,0,,,,,
player,201410190sdg,kan,MaugJo00,fumbles_rec,0,,,,,
player,201410190sdg,kan,MaugJo00,fumbles_rec_yds,0,,,,,
player,201410190sdg,kan,MaugJo00,fumbles_rec_td,0,,,,,
player,201410190sdg,kan,MaugJo00,fumbles_forced,0,,,,,
player,201410190sdg,kan,JohnJa04,def_int,0,,,,,
player,201410190sdg,kan,JohnJa04,def_int_yds,0,,,,,
player,201410190sdg,kan,JohnJa04,def_int_td,0,,,,,
player,201410190sdg,kan,JohnJa04,def_int_long,0,,,,,
player,201410190sdg,kan,JohnJa04,pass_defended,0,,,,,
player,201410190sdg,kan,JohnJa04,sacks,0.0,,,,,
player,201410190sdg,kan,JohnJa04,tackles_combined,4,,,,,
player,201410190sdg,kan,JohnJa04,tackles_solo,3,,,,,
player,201410190sdg,kan,JohnJa04,tackles_assists,1,,,,,
player,201410190sdg,kan,JohnJa04,tackles_loss,1,,,,,
player,201410190sdg,kan,JohnJa04,qb_hits,0,,,,,
player,201410190sdg,kan,JohnJa04,fumbles_rec,0,,,,,
player,201410190sdg,kan,JohnJa04,fumbles_rec_yds,0,,,,,
player,201410190sdg,kan,JohnJa04,fumbles_rec_td,0,,,,,
player,201410190sdg,kan,JohnJa04,fumbles_forced,0,,,,,
player,201410190sdg,kan,ParkRo01,def_int,0,,,,,
player,201410190sdg,kan,ParkRo01,def_int_yds,0,,,,,
player,201410190sdg,kan,ParkRo01,def_int_td,0,,,,,
player,201410190sdg,kan,ParkRo01,def_int_long,0,,,,,
player,201410190sdg,kan,ParkRo01,pass_defended,1,,,,,
player,201410190sdg,kan,ParkRo01,sacks,0.0,,,,,
player,201410190sdg,kan,ParkRo01,tackles_combined,3,,,,,
player,201410190sdg,kan,ParkRo01,tackles_solo,1,,,,,
player,201410190sdg,kan,ParkRo01,tackles_assists,2,,,,,
player,201410190sdg,kan,ParkRo01,tackles_loss,0,,,,,
player,201410190sdg,kan,ParkRo01,qb_hits,0,,,,,
player,201410190sdg,kan,ParkRo01,fumbles_rec,0,,,,,
player,201410190sdg,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201410190sdg,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201410190sdg,kan,ParkRo01,fumbles_forced,0,,,,,
player,201410190sdg,kan,BailAl00,def_int,0,,,,,
player,201410190sdg,kan,BailAl00,def_int_yds,0,,,,,
player,201410190sdg,kan,BailAl00,def_int_td,0,,,,,
player,201410190sdg,kan,BailAl00,def_int_long,0,,,,,
player,201410190sdg,kan,BailAl00,pass_defended,0,,,,,
player,201410190sdg,kan,BailAl00,sacks,0.0,,,,,
player,201410190sdg,kan,BailAl00,tackles_combined,2,,,,,
player,201410190sdg,kan,BailAl00,tackles_solo,1,,,,,
player,201410190sdg,kan,BailAl00,tackles_assists,1,,,,,
player,201410190sdg,kan,BailAl00,tackles_loss,0,,,,,
player,201410190sdg,kan,BailAl00,qb_hits,0,,,,,
player,201410190sdg,kan,BailAl00,fumbles_rec,0,,,,,
player,201410190sdg,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201410190sdg,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201410190sdg,kan,BailAl00,fumbles_forced,0,,,,,
player,201410190sdg,kan,MartJo02,def_int,0,,,,,
player,201410190sdg,kan,MartJo02,def_int_yds,0,,,,,
player,201410190sdg,kan,MartJo02,def_int_td,0,,,,,
player,201410190sdg,kan,MartJo02,def_int_long,0,,,,,
player,201410190sdg,kan,MartJo02,pass_defended,0,,,,,
player,201410190sdg,kan,MartJo02,sacks,0.0,,,,,
player,201410190sdg,kan,MartJo02,tackles_combined,2,,,,,
player,201410190sdg,kan,MartJo02,tackles_solo,2,,,,,
player,201410190sdg,kan,MartJo02,tackles_assists,0,,,,,
player,201410190sdg,kan,MartJo02,tackles_loss,0,,,,,
player,201410190sdg,kan,MartJo02,qb_hits,0,,,,,
player,201410190sdg,kan,MartJo02,fumbles_rec,0,,,,,
player,201410190sdg,kan,MartJo02,fumbles_rec_yds,0,,,,,
player,201410190sdg,kan,MartJo02,fumbles_rec_td,0,,,,,
player,201410190sdg,kan,MartJo02,fumbles_forced,0,,,,,
player,201410190sdg,kan,SmitSe99,def_int,0,,,,,
player,201410190sdg,kan,SmitSe99,def_int_yds,0,,,,,
player,201410190sdg,kan,SmitSe99,def_int_td,0,,,,,
player,201410190sdg,kan,SmitSe99,def_int_long,0,,,,,
player,201410190sdg,kan,SmitSe99,pass_defended,1,,,,,
player,201410190sdg,kan,SmitSe99,sacks,0.0,,,,,
player,201410190sdg,kan,SmitSe99,tackles_combined,2,,,,,
player,201410190sdg,kan,SmitSe99,tackles_solo,2,,,,,
player,201410190sdg,kan,SmitSe99,tackles_assists,0,,,,,
player,201410190sdg,kan,SmitSe99,tackles_loss,0,,,,,
player,201410190sdg,kan,SmitSe99,qb_hits,0,,,,,
player,201410190sdg,kan,SmitSe99,fumbles_rec,0,,,,,
player,201410190sdg,kan,SmitSe99,fumbles_rec_yds,0,,,,,
player,201410190sdg,kan,SmitSe99,fumbles_rec_td,0,,,,,
player,201410190sdg,kan,SmitSe99,fumbles_forced,0,,,,,
player,201410190sdg,kan,FranJe00,def_int,0,,,,,
player,201410190sdg,kan,FranJe00,def_int_yds,0,,,,,
player,201410190sdg,kan,FranJe00,def_int_td,0,,,,,
player,201410190sdg,kan,FranJe00,def_int_long,0,,,,,
player,201410190sdg,kan,FranJe00,pass_defended,0,,,,,
player,201410190sdg,kan,FranJe00,sacks,0.0,,,,,
player,201410190sdg,kan,FranJe00,tackles_combined,1,,,,,
player,201410190sdg,kan,FranJe00,tackles_solo,1,,,,,
player,201410190sdg,kan,FranJe00,tackles_assists,0,,,,,
player,201410190sdg,kan,FranJe00,tackles_loss,0,,,,,
player,201410190sdg,kan,FranJe00,qb_hits,0,,,,,
player,201410190sdg,kan,FranJe00,fumbles_rec,0,,,,,
player,201410190sdg,kan,FranJe00,fumbles_rec_yds,0,,,,,
player,201410190sdg,kan,FranJe00,fumbles_rec_td,0,,,,,
player,201410190sdg,kan,FranJe00,fumbles_forced,0,,,,,
player,201410190sdg,kan,PoexDo00,def_int,0,,,,,
player,201410190sdg,kan,PoexDo00,def_int_yds,0,,,,,
player,201410190sdg,kan,PoexDo00,def_int_td,0,,,,,
player,201410190sdg,kan,PoexDo00,def_int_long,0,,,,,
player,201410190sdg,kan,PoexDo00,pass_defended,0,,,,,
player,201410190sdg,kan,PoexDo00,sacks,0.0,,,,,
player,201410190sdg,kan,PoexDo00,tackles_combined,1,,,,,
player,201410190sdg,kan,PoexDo00,tackles_solo,1,,,,,
player,201410190sdg,kan,PoexDo00,tackles_assists,0,,,,,
player,201410190sdg,kan,PoexDo00,tackles_loss,0,,,,,
player,201410190sdg,kan,PoexDo00,qb_hits,0,,,,,
player,201410190sdg,kan,PoexDo00,fumbles_rec,0,,,,,
player,201410190sdg,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201410190sdg,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201410190sdg,kan,PoexDo00,fumbles_forced,0,,,,,
player,201410190sdg,kan,SherAn00,def_int,0,,,,,
player,201410190sdg,kan,SherAn00,def_int_yds,0,,,,,
player,201410190sdg,kan,SherAn00,def_int_td,0,,,,,
player,201410190sdg,kan,SherAn00,def_int_long,0,,,,,
player,201410190sdg,kan,SherAn00,pass_defended,0,,,,,
player,201410190sdg,kan,SherAn00,sacks,0.0,,,,,
player,201410190sdg,kan,SherAn00,tackles_combined,1,,,,,
player,201410190sdg,kan,SherAn00,tackles_solo,1,,,,,
player,201410190sdg,kan,SherAn00,tackles_assists,0,,,,,
player,201410190sdg,kan,SherAn00,tackles_loss,0,,,,,
player,201410190sdg,kan,SherAn00,qb_hits,0,,,,,
player,201410190sdg,kan,SherAn00,fumbles_rec,0,,,,,
player,201410190sdg,kan,SherAn00,fumbles_rec_yds,0,,,,,
player,201410190sdg,kan,SherAn00,fumbles_rec_td,0,,,,,
player,201410190sdg,kan,SherAn00,fumbles_forced,0,,,,,
player,201410190sdg,kan,GainPh00,def_int,0,,,,,
player,201410190sdg,kan,GainPh00,def_int_yds,0,,,,,
player,201410190sdg,kan,GainPh00,def_int_td,0,,,,,
player,201410190sdg,kan,GainPh00,def_int_long,0,,,,,
player,201410190sdg,kan,GainPh00,pass_defended,1,,,,,
player,201410190sdg,kan,GainPh00,sacks,0.0,,,,,
player,201410190sdg,kan,GainPh00,tackles_combined,0,,,,,
player,201410190sdg,kan,GainPh00,tackles_solo,0,,,,,
player,201410190sdg,kan,GainPh00,tackles_assists,0,,,,,
player,201410190sdg,kan,GainPh00,tackles_loss,0,,,,,
player,201410190sdg,kan,GainPh00,qb_hits,0,,,,,
player,201410190sdg,kan,GainPh00,fumbles_rec,0,,,,,
player,201410190sdg,kan,GainPh00,fumbles_rec_yds,0,,,,,
player,201410190sdg,kan,GainPh00,fumbles_rec_td,0,,,,,
player,201410190sdg,kan,GainPh00,fumbles_forced,0,,,,,
player,201410190sdg,sdg,GilcMa00,def_int,0,,,,,
player,201410190sdg,sdg,GilcMa00,def_int_yds,0,,,,,
player,201410190sdg,sdg,GilcMa00,def_int_td,0,,,,,
player,201410190sdg,sdg,GilcMa00,def_int_long,0,,,,,
player,201410190sdg,sdg,GilcMa00,pass_defended,0,,,,,
player,201410190sdg,sdg,GilcMa00,sacks,1.0,,,,,
player,201410190sdg,sdg,GilcMa00,tackles_combined,7,,,,,
player,201410190sdg,sdg,GilcMa00,tackles_solo,5,,,,,
player,201410190sdg,sdg,GilcMa00,tackles_assists,2,,,,,
player,201410190sdg,sdg,GilcMa00,tackles_loss,1,,,,,
player,201410190sdg,sdg,GilcMa00,qb_hits,1,,,,,
player,201410190sdg,sdg,GilcMa00,fumbles_rec,0,,,,,
player,201410190sdg,sdg,GilcMa00,fumbles_rec_yds,0,,,,,
player,201410190sdg,sdg,GilcMa00,fumbles_rec_td,0,,,,,
player,201410190sdg,sdg,GilcMa00,fumbles_forced,0,,,,,
player,201410190sdg,sdg,LiugCo00,def_int,0,,,,,
player,201410190sdg,sdg,LiugCo00,def_int_yds,0,,,,,
player,201410190sdg,sdg,LiugCo00,def_int_td,0,,,,,
player,201410190sdg,sdg,LiugCo00,def_int_long,0,,,,,
player,201410190sdg,sdg,LiugCo00,pass_defended,1,,,,,
player,201410190sdg,sdg,LiugCo00,sacks,1.0,,,,,
player,201410190sdg,sdg,LiugCo00,tackles_combined,6,,,,,
player,201410190sdg,sdg,LiugCo00,tackles_solo,4,,,,,
player,201410190sdg,sdg,LiugCo00,tackles_assists,2,,,,,
player,201410190sdg,sdg,LiugCo00,tackles_loss,1,,,,,
player,201410190sdg,sdg,LiugCo00,qb_hits,1,,,,,
player,201410190sdg,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201410190sdg,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201410190sdg,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201410190sdg,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201410190sdg,sdg,JohnJa23,def_int,0,,,,,
player,201410190sdg,sdg,JohnJa23,def_int_yds,0,,,,,
player,201410190sdg,sdg,JohnJa23,def_int_td,0,,,,,
player,201410190sdg,sdg,JohnJa23,def_int_long,0,,,,,
player,201410190sdg,sdg,JohnJa23,pass_defended,0,,,,,
player,201410190sdg,sdg,JohnJa23,sacks,1.0,,,,,
player,201410190sdg,sdg,JohnJa23,tackles_combined,4,,,,,
player,201410190sdg,sdg,JohnJa23,tackles_solo,2,,,,,
player,201410190sdg,sdg,JohnJa23,tackles_assists,2,,,,,
player,201410190sdg,sdg,JohnJa23,tackles_loss,1,,,,,
player,201410190sdg,sdg,JohnJa23,qb_hits,1,,,,,
player,201410190sdg,sdg,JohnJa23,fumbles_rec,0,,,,,
player,201410190sdg,sdg,JohnJa23,fumbles_rec_yds,0,,,,,
player,201410190sdg,sdg,JohnJa23,fumbles_rec_td,0,,,,,
player,201410190sdg,sdg,JohnJa23,fumbles_forced,0,,,,,
player,201410190sdg,sdg,WeddEr99,def_int,0,,,,,
player,201410190sdg,sdg,WeddEr99,def_int_yds,0,,,,,
player,201410190sdg,sdg,WeddEr99,def_int_td,0,,,,,
player,201410190sdg,sdg,WeddEr99,def_int_long,0,,,,,
player,201410190sdg,sdg,WeddEr99,pass_defended,0,,,,,
player,201410190sdg,sdg,WeddEr99,sacks,0.0,,,,,
player,201410190sdg,sdg,WeddEr99,tackles_combined,13,,,,,
player,201410190sdg,sdg,WeddEr99,tackles_solo,10,,,,,
player,201410190sdg,sdg,WeddEr99,tackles_assists,3,,,,,
player,201410190sdg,sdg,WeddEr99,tackles_loss,0,,,,,
player,201410190sdg,sdg,WeddEr99,qb_hits,0,,,,,
player,201410190sdg,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201410190sdg,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201410190sdg,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201410190sdg,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201410190sdg,sdg,ButlDo99,def_int,0,,,,,
player,201410190sdg,sdg,ButlDo99,def_int_yds,0,,,,,
player,201410190sdg,sdg,ButlDo99,def_int_td,0,,,,,
player,201410190sdg,sdg,ButlDo99,def_int_long,0,,,,,
player,201410190sdg,sdg,ButlDo99,pass_defended,0,,,,,
player,201410190sdg,sdg,ButlDo99,sacks,0.0,,,,,
player,201410190sdg,sdg,ButlDo99,tackles_combined,10,,,,,
player,201410190sdg,sdg,ButlDo99,tackles_solo,5,,,,,
player,201410190sdg,sdg,ButlDo99,tackles_assists,5,,,,,
player,201410190sdg,sdg,ButlDo99,tackles_loss,0,,,,,
player,201410190sdg,sdg,ButlDo99,qb_hits,0,,,,,
player,201410190sdg,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201410190sdg,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201410190sdg,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201410190sdg,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201410190sdg,sdg,MarsRi20,def_int,0,,,,,
player,201410190sdg,sdg,MarsRi20,def_int_yds,0,,,,,
player,201410190sdg,sdg,MarsRi20,def_int_td,0,,,,,
player,201410190sdg,sdg,MarsRi20,def_int_long,0,,,,,
player,201410190sdg,sdg,MarsRi20,pass_defended,0,,,,,
player,201410190sdg,sdg,MarsRi20,sacks,0.0,,,,,
player,201410190sdg,sdg,MarsRi20,tackles_combined,8,,,,,
player,201410190sdg,sdg,MarsRi20,tackles_solo,6,,,,,
player,201410190sdg,sdg,MarsRi20,tackles_assists,2,,,,,
player,201410190sdg,sdg,MarsRi20,tackles_loss,0,,,,,
player,201410190sdg,sdg,MarsRi20,qb_hits,0,,,,,
player,201410190sdg,sdg,MarsRi20,fumbles_rec,0,,,,,
player,201410190sdg,sdg,MarsRi20,fumbles_rec_yds,0,,,,,
player,201410190sdg,sdg,MarsRi20,fumbles_rec_td,0,,,,,
player,201410190sdg,sdg,MarsRi20,fumbles_forced,0,,,,,
player,201410190sdg,sdg,WrigSh00,def_int,0,,,,,
player,201410190sdg,sdg,WrigSh00,def_int_yds,0,,,,,
player,201410190sdg,sdg,WrigSh00,def_int_td,0,,,,,
player,201410190sdg,sdg,WrigSh00,def_int_long,0,,,,,
player,201410190sdg,sdg,WrigSh00,pass_defended,0,,,,,
player,201410190sdg,sdg,WrigSh00,sacks,0.0,,,,,
player,201410190sdg,sdg,WrigSh00,tackles_combined,8,,,,,
player,201410190sdg,sdg,WrigSh00,tackles_solo,7,,,,,
player,201410190sdg,sdg,WrigSh00,tackles_assists,1,,,,,
player,201410190sdg,sdg,WrigSh00,tackles_loss,0,,,,,
player,201410190sdg,sdg,WrigSh00,qb_hits,0,,,,,
player,201410190sdg,sdg,WrigSh00,fumbles_rec,0,,,,,
player,201410190sdg,sdg,WrigSh00,fumbles_rec_yds,0,,,,,
player,201410190sdg,sdg,WrigSh00,fumbles_rec_td,0,,,,,
player,201410190sdg,sdg,WrigSh00,fumbles_forced,0,,,,,
player,201410190sdg,sdg,ConnKa99,def_int,0,,,,,
player,201410190sdg,sdg,ConnKa99,def_int_yds,0,,,,,
player,201410190sdg,sdg,ConnKa99,def_int_td,0,,,,,
player,201410190sdg,sdg,ConnKa99,def_int_long,0,,,,,
player,201410190sdg,sdg,ConnKa99,pass_defended,0,,,,,
player,201410190sdg,sdg,ConnKa99,sacks,0.0,,,,,
player,201410190sdg,sdg,ConnKa99,tackles_combined,7,,,,,
player,201410190sdg,sdg,ConnKa99,tackles_solo,4,,,,,
player,201410190sdg,sdg,ConnKa99,tackles_assists,3,,,,,
player,201410190sdg,sdg,ConnKa99,tackles_loss,0,,,,,
player,201410190sdg,sdg,ConnKa99,qb_hits,0,,,,,
player,201410190sdg,sdg,ConnKa99,fumbles_rec,0,,,,,
player,201410190sdg,sdg,ConnKa99,fumbles_rec_yds,0,,,,,
player,201410190sdg,sdg,ConnKa99,fumbles_rec_td,0,,,,,
player,201410190sdg,sdg,ConnKa99,fumbles_forced,0,,,,,
player,201410190sdg,sdg,CarrRy00,def_int,0,,,,,
player,201410190sdg,sdg,CarrRy00,def_int_yds,0,,,,,
player,201410190sdg,sdg,CarrRy00,def_int_td,0,,,,,
player,201410190sdg,sdg,CarrRy00,def_int_long,0,,,,,
player,201410190sdg,sdg,CarrRy00,pass_defended,0,,,,,
player,201410190sdg,sdg,CarrRy00,sacks,0.0,,,,,
player,201410190sdg,sdg,CarrRy00,tackles_combined,5,,,,,
player,201410190sdg,sdg,CarrRy00,tackles_solo,5,,,,,
player,201410190sdg,sdg,CarrRy00,tackles_assists,0,,,,,
player,201410190sdg,sdg,CarrRy00,tackles_loss,1,,,,,
player,201410190sdg,sdg,CarrRy00,qb_hits,0,,,,,
player,201410190sdg,sdg,CarrRy00,fumbles_rec,0,,,,,
player,201410190sdg,sdg,CarrRy00,fumbles_rec_yds,0,,,,,
player,201410190sdg,sdg,CarrRy00,fumbles_rec_td,0,,,,,
player,201410190sdg,sdg,CarrRy00,fumbles_forced,0,,,,,
player,201410190sdg,sdg,WalkRe00,def_int,0,,,,,
player,201410190sdg,sdg,WalkRe00,def_int_yds,0,,,,,
player,201410190sdg,sdg,WalkRe00,def_int_td,0,,,,,
player,201410190sdg,sdg,WalkRe00,def_int_long,0,,,,,
player,201410190sdg,sdg,WalkRe00,pass_defended,0,,,,,
player,201410190sdg,sdg,WalkRe00,sacks,0.0,,,,,
player,201410190sdg,sdg,WalkRe00,tackles_combined,5,,,,,
player,201410190sdg,sdg,WalkRe00,tackles_solo,4,,,,,
player,201410190sdg,sdg,WalkRe00,tackles_assists,1,,,,,
player,201410190sdg,sdg,WalkRe00,tackles_loss,0,,,,,
player,201410190sdg,sdg,WalkRe00,qb_hits,2,,,,,
player,201410190sdg,sdg,WalkRe00,fumbles_rec,0,,,,,
player,201410190sdg,sdg,WalkRe00,fumbles_rec_yds,0,,,,,
player,201410190sdg,sdg,WalkRe00,fumbles_rec_td,0,,,,,
player,201410190sdg,sdg,WalkRe00,fumbles_forced,0,,,,,
player,201410190sdg,sdg,GachAn00,def_int,0,,,,,
player,201410190sdg,sdg,GachAn00,def_int_yds,0,,,,,
player,201410190sdg,sdg,GachAn00,def_int_td,0,,,,,
player,201410190sdg,sdg,GachAn00,def_int_long,0,,,,,
player,201410190sdg,sdg,GachAn00,pass_defended,0,,,,,
player,201410190sdg,sdg,GachAn00,sacks,0.0,,,,,
player,201410190sdg,sdg,GachAn00,tackles_combined,4,,,,,
player,201410190sdg,sdg,GachAn00,tackles_solo,2,,,,,
player,201410190sdg,sdg,GachAn00,tackles_assists,2,,,,,
player,201410190sdg,sdg,GachAn00,tackles_loss,0,,,,,
player,201410190sdg,sdg,GachAn00,qb_hits,0,,,,,
player,201410190sdg,sdg,GachAn00,fumbles_rec,0,,,,,
player,201410190sdg,sdg,GachAn00,fumbles_rec_yds,0,,,,,
player,201410190sdg,sdg,GachAn00,fumbles_rec_td,0,,,,,
player,201410190sdg,sdg,GachAn00,fumbles_forced,0,,,,,
player,201410190sdg,sdg,FlowBr99,def_int,0,,,,,
player,201410190sdg,sdg,FlowBr99,def_int_yds,0,,,,,
player,201410190sdg,sdg,FlowBr99,def_int_td,0,,,,,
player,201410190sdg,sdg,FlowBr99,def_int_long,0,,,,,
player,201410190sdg,sdg,FlowBr99,pass_defended,0,,,,,
player,201410190sdg,sdg,FlowBr99,sacks,0.0,,,,,
player,201410190sdg,sdg,FlowBr99,tackles_combined,3,,,,,
player,201410190sdg,sdg,FlowBr99,tackles_solo,1,,,,,
player,201410190sdg,sdg,FlowBr99,tackles_assists,2,,,,,
player,201410190sdg,sdg,FlowBr99,tackles_loss,0,,,,,
player,201410190sdg,sdg,FlowBr99,qb_hits,0,,,,,
player,201410190sdg,sdg,FlowBr99,fumbles_rec,0,,,,,
player,201410190sdg,sdg,FlowBr99,fumbles_rec_yds,0,,,,,
player,201410190sdg,sdg,FlowBr99,fumbles_rec_td,0,,,,,
player,201410190sdg,sdg,FlowBr99,fumbles_forced,0,,,,,
player,201410190sdg,sdg,PaleTe00,def_int,0,,,,,
player,201410190sdg,sdg,PaleTe00,def_int_yds,0,,,,,
player,201410190sdg,sdg,PaleTe00,def_int_td,0,,,,,
player,201410190sdg,sdg,PaleTe00,def_int_long,0,,,,,
player,201410190sdg,sdg,PaleTe00,pass_defended,0,,,,,
player,201410190sdg,sdg,PaleTe00,sacks,0.0,,,,,
player,201410190sdg,sdg,PaleTe00,tackles_combined,3,,,,,
