game,2014,2,20140915,201409150clt,phi,"Philadelphia Eagles",30,clt,"Indianapolis Colts",27
player,201409150clt,clt,WernBj00,def_int_long,0,,,,,
player,201409150clt,clt,WernBj00,pass_defended,0,,,,,
player,201409150clt,clt,WernBj00,sacks,0.0,,,,,
player,201409150clt,clt,WernBj00,tackles_combined,2,,,,,
player,201409150clt,clt,WernBj00,tackles_solo,1,,,,,
player,201409150clt,clt,WernBj00,tackles_assists,1,,,,,
player,201409150clt,clt,WernBj00,tackles_loss,0,,,,,
player,201409150clt,clt,WernBj00,qb_hits,1,,,,,
player,201409150clt,clt,WernBj00,fumbles_rec,0,,,,,
player,201409150clt,clt,WernBj00,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,WernBj00,fumbles_rec_td,0,,,,,
player,201409150clt,clt,WernBj00,fumbles_forced,0,,,,,
player,201409150clt,clt,AlleDw00,def_int,0,,,,,
player,201409150clt,clt,AlleDw00,def_int_yds,0,,,,,
player,201409150clt,clt,AlleDw00,def_int_td,0,,,,,
player,201409150clt,clt,AlleDw00,def_int_long,0,,,,,
player,201409150clt,clt,AlleDw00,pass_defended,0,,,,,
player,201409150clt,clt,AlleDw00,sacks,0.0,,,,,
player,201409150clt,clt,AlleDw00,tackles_combined,1,,,,,
player,201409150clt,clt,AlleDw00,tackles_solo,0,,,,,
player,201409150clt,clt,AlleDw00,tackles_assists,1,,,,,
player,201409150clt,clt,AlleDw00,tackles_loss,0,,,,,
player,201409150clt,clt,AlleDw00,qb_hits,0,,,,,
player,201409150clt,clt,AlleDw00,fumbles_rec,0,,,,,
player,201409150clt,clt,AlleDw00,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,AlleDw00,fumbles_rec_td,0,,,,,
player,201409150clt,clt,AlleDw00,fumbles_forced,0,,,,,
player,201409150clt,clt,HughMo00,def_int,0,,,,,
player,201409150clt,clt,HughMo00,def_int_yds,0,,,,,
player,201409150clt,clt,HughMo00,def_int_td,0,,,,,
player,201409150clt,clt,HughMo00,def_int_long,0,,,,,
player,201409150clt,clt,HughMo00,pass_defended,0,,,,,
player,201409150clt,clt,HughMo00,sacks,0.0,,,,,
player,201409150clt,clt,HughMo00,tackles_combined,1,,,,,
player,201409150clt,clt,HughMo00,tackles_solo,1,,,,,
player,201409150clt,clt,HughMo00,tackles_assists,0,,,,,
player,201409150clt,clt,HughMo00,tackles_loss,0,,,,,
player,201409150clt,clt,HughMo00,qb_hits,0,,,,,
player,201409150clt,clt,HughMo00,fumbles_rec,0,,,,,
player,201409150clt,clt,HughMo00,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,HughMo00,fumbles_rec_td,0,,,,,
player,201409150clt,clt,HughMo00,fumbles_forced,0,,,,,
player,201409150clt,clt,OverMa00,def_int,0,,,,,
player,201409150clt,clt,OverMa00,def_int_yds,0,,,,,
player,201409150clt,clt,OverMa00,def_int_td,0,,,,,
player,201409150clt,clt,OverMa00,def_int_long,0,,,,,
player,201409150clt,clt,OverMa00,pass_defended,0,,,,,
player,201409150clt,clt,OverMa00,sacks,0.0,,,,,
player,201409150clt,clt,OverMa00,tackles_combined,1,,,,,
player,201409150clt,clt,OverMa00,tackles_solo,1,,,,,
player,201409150clt,clt,OverMa00,tackles_assists,0,,,,,
player,201409150clt,clt,OverMa00,tackles_loss,0,,,,,
player,201409150clt,clt,OverMa00,qb_hits,0,,,,,
player,201409150clt,clt,OverMa00,fumbles_rec,0,,,,,
player,201409150clt,clt,OverMa00,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,OverMa00,fumbles_rec_td,0,,,,,
player,201409150clt,clt,OverMa00,fumbles_forced,0,,,,,
player,201409150clt,clt,ReddCo20,def_int,0,,,,,
player,201409150clt,clt,ReddCo20,def_int_yds,0,,,,,
player,201409150clt,clt,ReddCo20,def_int_td,0,,,,,
player,201409150clt,clt,ReddCo20,def_int_long,0,,,,,
player,201409150clt,clt,ReddCo20,pass_defended,0,,,,,
player,201409150clt,clt,ReddCo20,sacks,0.0,,,,,
player,201409150clt,clt,ReddCo20,tackles_combined,1,,,,,
player,201409150clt,clt,ReddCo20,tackles_solo,0,,,,,
player,201409150clt,clt,ReddCo20,tackles_assists,1,,,,,
player,201409150clt,clt,ReddCo20,tackles_loss,0,,,,,
player,201409150clt,clt,ReddCo20,qb_hits,1,,,,,
player,201409150clt,clt,ReddCo20,fumbles_rec,0,,,,,
player,201409150clt,clt,ReddCo20,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,ReddCo20,fumbles_rec_td,0,,,,,
player,201409150clt,clt,ReddCo20,fumbles_forced,0,,,,,
player,201409150clt,clt,BrowSe00,def_int,,,,,,
player,201409150clt,clt,BrowSe00,def_int_yds,,,,,,
player,201409150clt,clt,BrowSe00,def_int_td,,,,,,
player,201409150clt,clt,BrowSe00,def_int_long,,,,,,
player,201409150clt,clt,BrowSe00,pass_defended,,,,,,
player,201409150clt,clt,BrowSe00,sacks,0.0,,,,,
player,201409150clt,clt,BrowSe00,tackles_combined,,,,,,
player,201409150clt,clt,BrowSe00,tackles_solo,,,,,,
player,201409150clt,clt,BrowSe00,tackles_assists,,,,,,
player,201409150clt,clt,BrowSe00,tackles_loss,0,,,,,
player,201409150clt,clt,BrowSe00,qb_hits,1,,,,,
player,201409150clt,clt,BrowSe00,fumbles_rec,,,,,,
player,201409150clt,clt,BrowSe00,fumbles_rec_yds,,,,,,
player,201409150clt,clt,BrowSe00,fumbles_rec_td,,,,,,
player,201409150clt,clt,BrowSe00,fumbles_forced,,,,,,
player,201409150clt,phi,SproDa00,kick_ret,0,,,,,
player,201409150clt,phi,SproDa00,kick_ret_yds,0,,,,,
player,201409150clt,phi,SproDa00,kick_ret_yds_per_ret,,,,,,
player,201409150clt,phi,SproDa00,kick_ret_td,0,,,,,
player,201409150clt,phi,SproDa00,kick_ret_long,0,,,,,
player,201409150clt,phi,SproDa00,punt_ret,4,,,,,
player,201409150clt,phi,SproDa00,punt_ret_yds,25,,,,,
player,201409150clt,phi,SproDa00,punt_ret_yds_per_ret,6.3,,,,,
player,201409150clt,phi,SproDa00,punt_ret_td,0,,,,,
player,201409150clt,phi,SproDa00,punt_ret_long,8,,,,,
player,201409150clt,phi,CarrNo00,kick_ret,1,,,,,
player,201409150clt,phi,CarrNo00,kick_ret_yds,21,,,,,
player,201409150clt,phi,CarrNo00,kick_ret_yds_per_ret,21.0,,,,,
player,201409150clt,phi,CarrNo00,kick_ret_td,0,,,,,
player,201409150clt,phi,CarrNo00,kick_ret_long,21,,,,,
player,201409150clt,phi,CarrNo00,punt_ret,0,,,,,
player,201409150clt,phi,CarrNo00,punt_ret_yds,0,,,,,
player,201409150clt,phi,CarrNo00,punt_ret_yds_per_ret,,,,,,
player,201409150clt,phi,CarrNo00,punt_ret_td,0,,,,,
player,201409150clt,phi,CarrNo00,punt_ret_long,0,,,,,
player,201409150clt,clt,WhalGr00,kick_ret,1,,,,,
player,201409150clt,clt,WhalGr00,kick_ret_yds,29,,,,,
player,201409150clt,clt,WhalGr00,kick_ret_yds_per_ret,29.0,,,,,
player,201409150clt,clt,WhalGr00,kick_ret_td,0,,,,,
player,201409150clt,clt,WhalGr00,kick_ret_long,29,,,,,
player,201409150clt,clt,WhalGr00,punt_ret,4,,,,,
player,201409150clt,clt,WhalGr00,punt_ret_yds,44,,,,,
player,201409150clt,clt,WhalGr00,punt_ret_yds_per_ret,11.0,,,,,
player,201409150clt,clt,WhalGr00,punt_ret_td,0,,,,,
player,201409150clt,clt,WhalGr00,punt_ret_long,22,,,,,
player,201409150clt,clt,HerrDa00,kick_ret,1,,,,,
player,201409150clt,clt,HerrDa00,kick_ret_yds,25,,,,,
player,201409150clt,clt,HerrDa00,kick_ret_yds_per_ret,25.0,,,,,
player,201409150clt,clt,HerrDa00,kick_ret_td,0,,,,,
player,201409150clt,clt,HerrDa00,kick_ret_long,25,,,,,
player,201409150clt,clt,HerrDa00,punt_ret,0,,,,,
player,201409150clt,clt,HerrDa00,punt_ret_yds,0,,,,,
player,201409150clt,clt,HerrDa00,punt_ret_yds_per_ret,,,,,,
player,201409150clt,clt,HerrDa00,punt_ret_td,0,,,,,
player,201409150clt,clt,HerrDa00,punt_ret_long,0,,,,,
player,201409150clt,phi,ParkCo03,xpm,3,,,,,
player,201409150clt,phi,ParkCo03,xpa,3,,,,,
player,201409150clt,phi,ParkCo03,fgm,3,,,,,
player,201409150clt,phi,ParkCo03,fga,4,,,,,
player,201409150clt,phi,ParkCo03,punt,0,,,,,
player,201409150clt,phi,ParkCo03,punt_yds,0,,,,,
player,201409150clt,phi,ParkCo03,punt_yds_per_punt,,,,,,
player,201409150clt,phi,ParkCo03,punt_long,0,,,,,
player,201409150clt,phi,JoneDo21,xpm,,,,,,
player,201409150clt,phi,JoneDo21,xpa,,,,,,
player,201409150clt,phi,JoneDo21,fgm,,,,,,
player,201409150clt,phi,JoneDo21,fga,,,,,,
player,201409150clt,phi,JoneDo21,punt,4,,,,,
player,201409150clt,phi,JoneDo21,punt_yds,215,,,,,
player,201409150clt,phi,JoneDo21,punt_yds_per_punt,53.8,,,,,
player,201409150clt,phi,JoneDo21,punt_long,59,,,,,
player,201409150clt,clt,vinatada01,xpm,3,,,,,
player,201409150clt,clt,vinatada01,xpa,3,,,,,
player,201409150clt,clt,vinatada01,fgm,2,,,,,
player,201409150clt,clt,vinatada01,fga,2,,,,,
player,201409150clt,clt,vinatada01,punt,0,,,,,
player,201409150clt,clt,vinatada01,punt_yds,0,,,,,
player,201409150clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201409150clt,clt,vinatada01,punt_long,0,,,,,
player,201409150clt,clt,McAfPa44,xpm,,,,,,
player,201409150clt,clt,McAfPa44,xpa,,,,,,
player,201409150clt,clt,McAfPa44,fgm,,,,,,
player,201409150clt,clt,McAfPa44,fga,,,,,,
player,201409150clt,clt,McAfPa44,punt,4,,,,,
player,201409150clt,clt,McAfPa44,punt_yds,221,,,,,
player,201409150clt,clt,McAfPa44,punt_yds_per_punt,55.3,,,,,
player,201409150clt,clt,McAfPa44,punt_long,61,,,,,
player,201409150clt,clt,ThorHu00,pos,G,,,,,
player,201409150clt,clt,ThorHu00,offense,72,,,,,
player,201409150clt,clt,ThorHu00,off_pct,100%,,,,,
player,201409150clt,clt,ThorHu00,defense,0,,,,,
player,201409150clt,clt,ThorHu00,def_pct,0%,,,,,
player,201409150clt,clt,ThorHu00,special_teams,5,,,,,
player,201409150clt,clt,ThorHu00,st_pct,16%,,,,,
player,201409150clt,clt,MewhJa00,pos,G,,,,,
player,201409150clt,clt,MewhJa00,offense,72,,,,,
player,201409150clt,clt,MewhJa00,off_pct,100%,,,,,
player,201409150clt,clt,MewhJa00,defense,0,,,,,
player,201409150clt,clt,MewhJa00,def_pct,0%,,,,,
player,201409150clt,clt,MewhJa00,special_teams,5,,,,,
player,201409150clt,clt,MewhJa00,st_pct,16%,,,,,
player,201409150clt,clt,CherGo20,pos,T,,,,,
player,201409150clt,clt,CherGo20,offense,72,,,,,
player,201409150clt,clt,CherGo20,off_pct,100%,,,,,
player,201409150clt,clt,CherGo20,defense,0,,,,,
player,201409150clt,clt,CherGo20,def_pct,0%,,,,,
player,201409150clt,clt,CherGo20,special_teams,5,,,,,
player,201409150clt,clt,CherGo20,st_pct,16%,,,,,
player,201409150clt,clt,CastAn00,pos,T,,,,,
player,201409150clt,clt,CastAn00,offense,72,,,,,
player,201409150clt,clt,CastAn00,off_pct,100%,,,,,
player,201409150clt,clt,CastAn00,defense,0,,,,,
player,201409150clt,clt,CastAn00,def_pct,0%,,,,,
player,201409150clt,clt,CastAn00,special_teams,0,,,,,
player,201409150clt,clt,CastAn00,st_pct,0%,,,,,
player,201409150clt,clt,LuckAn00,pos,QB,,,,,
player,201409150clt,clt,LuckAn00,offense,72,,,,,
player,201409150clt,clt,LuckAn00,off_pct,100%,,,,,
player,201409150clt,clt,LuckAn00,defense,0,,,,,
player,201409150clt,clt,LuckAn00,def_pct,0%,,,,,
player,201409150clt,clt,LuckAn00,special_teams,0,,,,,
player,201409150clt,clt,LuckAn00,st_pct,0%,,,,,
player,201409150clt,clt,ShipA.20,pos,C,,,,,
player,201409150clt,clt,ShipA.20,offense,72,,,,,
player,201409150clt,clt,ShipA.20,off_pct,100%,,,,,
player,201409150clt,clt,ShipA.20,defense,0,,,,,
player,201409150clt,clt,ShipA.20,def_pct,0%,,,,,
player,201409150clt,clt,ShipA.20,special_teams,0,,,,,
player,201409150clt,clt,ShipA.20,st_pct,0%,,,,,
player,201409150clt,clt,AlleDw00,pos,TE,,,,,
player,201409150clt,clt,AlleDw00,offense,58,,,,,
player,201409150clt,clt,AlleDw00,off_pct,81%,,,,,
player,201409150clt,clt,AlleDw00,defense,0,,,,,
player,201409150clt,clt,AlleDw00,def_pct,0%,,,,,
player,201409150clt,clt,AlleDw00,special_teams,4,,,,,
player,201409150clt,clt,AlleDw00,st_pct,12%,,,,,
player,201409150clt,clt,WaynRe00,pos,WR,,,,,
player,201409150clt,clt,WaynRe00,offense,58,,,,,
player,201409150clt,clt,WaynRe00,off_pct,81%,,,,,
player,201409150clt,clt,WaynRe00,defense,0,,,,,
player,201409150clt,clt,WaynRe00,def_pct,0%,,,,,
player,201409150clt,clt,WaynRe00,special_teams,0,,,,,
player,201409150clt,clt,WaynRe00,st_pct,0%,,,,,
player,201409150clt,clt,FleeCo00,pos,TE,,,,,
player,201409150clt,clt,FleeCo00,offense,52,,,,,
player,201409150clt,clt,FleeCo00,off_pct,72%,,,,,
player,201409150clt,clt,FleeCo00,defense,0,,,,,
player,201409150clt,clt,FleeCo00,def_pct,0%,,,,,
player,201409150clt,clt,FleeCo00,special_teams,0,,,,,
player,201409150clt,clt,FleeCo00,st_pct,0%,,,,,
player,201409150clt,clt,HiltT.00,pos,WR,,,,,
player,201409150clt,clt,HiltT.00,offense,49,,,,,
player,201409150clt,clt,HiltT.00,off_pct,68%,,,,,
player,201409150clt,clt,HiltT.00,defense,0,,,,,
player,201409150clt,clt,HiltT.00,def_pct,0%,,,,,
player,201409150clt,clt,HiltT.00,special_teams,0,,,,,
player,201409150clt,clt,HiltT.00,st_pct,0%,,,,,
player,201409150clt,clt,BradAh00,pos,RB,,,,,
player,201409150clt,clt,BradAh00,offense,44,,,,,
player,201409150clt,clt,BradAh00,off_pct,61%,,,,,
player,201409150clt,clt,BradAh00,defense,0,,,,,
player,201409150clt,clt,BradAh00,def_pct,0%,,,,,
player,201409150clt,clt,BradAh00,special_teams,0,,,,,
player,201409150clt,clt,BradAh00,st_pct,0%,,,,,
player,201409150clt,clt,DoylJa00,pos,TE,,,,,
player,201409150clt,clt,DoylJa00,offense,36,,,,,
player,201409150clt,clt,DoylJa00,off_pct,50%,,,,,
player,201409150clt,clt,DoylJa00,defense,0,,,,,
player,201409150clt,clt,DoylJa00,def_pct,0%,,,,,
player,201409150clt,clt,DoylJa00,special_teams,21,,,,,
player,201409150clt,clt,DoylJa00,st_pct,66%,,,,,
player,201409150clt,clt,RichTr00,pos,RB,,,,,
player,201409150clt,clt,RichTr00,offense,30,,,,,
player,201409150clt,clt,RichTr00,off_pct,42%,,,,,
player,201409150clt,clt,RichTr00,defense,0,,,,,
player,201409150clt,clt,RichTr00,def_pct,0%,,,,,
player,201409150clt,clt,RichTr00,special_teams,0,,,,,
player,201409150clt,clt,RichTr00,st_pct,0%,,,,,
player,201409150clt,clt,NickHa01,pos,WR,,,,,
player,201409150clt,clt,NickHa01,offense,29,,,,,
player,201409150clt,clt,NickHa01,off_pct,40%,,,,,
player,201409150clt,clt,NickHa01,defense,0,,,,,
player,201409150clt,clt,NickHa01,def_pct,0%,,,,,
player,201409150clt,clt,NickHa01,special_teams,0,,,,,
player,201409150clt,clt,NickHa01,st_pct,0%,,,,,
player,201409150clt,clt,MoncDo00,pos,WR,,,,,
player,201409150clt,clt,MoncDo00,offense,2,,,,,
player,201409150clt,clt,MoncDo00,off_pct,3%,,,,,
player,201409150clt,clt,MoncDo00,defense,0,,,,,
player,201409150clt,clt,MoncDo00,def_pct,0%,,,,,
player,201409150clt,clt,MoncDo00,special_teams,16,,,,,
player,201409150clt,clt,MoncDo00,st_pct,50%,,,,,
player,201409150clt,clt,HarvMa00,pos,LB,,,,,
player,201409150clt,clt,HarvMa00,offense,1,,,,,
player,201409150clt,clt,HarvMa00,off_pct,1%,,,,,
player,201409150clt,clt,HarvMa00,defense,0,,,,,
player,201409150clt,clt,HarvMa00,def_pct,0%,,,,,
player,201409150clt,clt,HarvMa00,special_teams,27,,,,,
player,201409150clt,clt,HarvMa00,st_pct,84%,,,,,
player,201409150clt,clt,LouiLa20,pos,G,,,,,
player,201409150clt,clt,LouiLa20,offense,1,,,,,
player,201409150clt,clt,LouiLa20,off_pct,1%,,,,,
player,201409150clt,clt,LouiLa20,defense,0,,,,,
player,201409150clt,clt,LouiLa20,def_pct,0%,,,,,
player,201409150clt,clt,LouiLa20,special_teams,5,,,,,
player,201409150clt,clt,LouiLa20,st_pct,16%,,,,,
player,201409150clt,clt,JackDQ20,pos,LB,,,,,
player,201409150clt,clt,JackDQ20,offense,0,,,,,
player,201409150clt,clt,JackDQ20,off_pct,0%,,,,,
player,201409150clt,clt,JackDQ20,defense,68,,,,,
player,201409150clt,clt,JackDQ20,def_pct,100%,,,,,
player,201409150clt,clt,JackDQ20,special_teams,7,,,,,
player,201409150clt,clt,JackDQ20,st_pct,22%,,,,,
player,201409150clt,clt,AdamMi21,pos,SS,,,,,
player,201409150clt,clt,AdamMi21,offense,0,,,,,
player,201409150clt,clt,AdamMi21,off_pct,0%,,,,,
player,201409150clt,clt,AdamMi21,defense,68,,,,,
player,201409150clt,clt,AdamMi21,def_pct,100%,,,,,
player,201409150clt,clt,AdamMi21,special_teams,6,,,,,
player,201409150clt,clt,AdamMi21,st_pct,19%,,,,,
player,201409150clt,clt,ToleGr99,pos,CB,,,,,
player,201409150clt,clt,ToleGr99,offense,0,,,,,
player,201409150clt,clt,ToleGr99,off_pct,0%,,,,,
player,201409150clt,clt,ToleGr99,defense,68,,,,,
player,201409150clt,clt,ToleGr99,def_pct,100%,,,,,
player,201409150clt,clt,ToleGr99,special_teams,0,,,,,
player,201409150clt,clt,ToleGr99,st_pct,0%,,,,,
player,201409150clt,clt,DaviVo99,pos,CB,,,,,
player,201409150clt,clt,DaviVo99,offense,0,,,,,
player,201409150clt,clt,DaviVo99,off_pct,0%,,,,,
player,201409150clt,clt,DaviVo99,defense,68,,,,,
player,201409150clt,clt,DaviVo99,def_pct,100%,,,,,
player,201409150clt,clt,DaviVo99,special_teams,0,,,,,
player,201409150clt,clt,DaviVo99,st_pct,0%,,,,,
player,201409150clt,clt,ButlDa99,pos,CB,,,,,
player,201409150clt,clt,ButlDa99,offense,0,,,,,
player,201409150clt,clt,ButlDa99,off_pct,0%,,,,,
player,201409150clt,clt,ButlDa99,defense,63,,,,,
player,201409150clt,clt,ButlDa99,def_pct,93%,,,,,
player,201409150clt,clt,ButlDa99,special_teams,0,,,,,
player,201409150clt,clt,ButlDa99,st_pct,0%,,,,,
player,201409150clt,clt,McNaJo00,pos,LB,,,,,
player,201409150clt,clt,McNaJo00,offense,0,,,,,
player,201409150clt,clt,McNaJo00,off_pct,0%,,,,,
player,201409150clt,clt,McNaJo00,defense,62,,,,,
player,201409150clt,clt,McNaJo00,def_pct,91%,,,,,
player,201409150clt,clt,McNaJo00,special_teams,11,,,,,
player,201409150clt,clt,McNaJo00,st_pct,34%,,,,,
player,201409150clt,clt,LandLa99,pos,FS,,,,,
player,201409150clt,clt,LandLa99,offense,0,,,,,
player,201409150clt,clt,LandLa99,off_pct,0%,,,,,
player,201409150clt,clt,LandLa99,defense,54,,,,,
player,201409150clt,clt,LandLa99,def_pct,79%,,,,,
player,201409150clt,clt,LandLa99,special_teams,0,,,,,
player,201409150clt,clt,LandLa99,st_pct,0%,,,,,
player,201409150clt,clt,WernBj00,pos,LB,,,,,
player,201409150clt,clt,WernBj00,offense,0,,,,,
player,201409150clt,clt,WernBj00,off_pct,0%,,,,,
player,201409150clt,clt,WernBj00,defense,51,,,,,
player,201409150clt,clt,WernBj00,def_pct,75%,,,,,
player,201409150clt,clt,WernBj00,special_teams,7,,,,,
player,201409150clt,clt,WernBj00,st_pct,22%,,,,,
player,201409150clt,clt,ReddCo20,pos,DE,,,,,
player,201409150clt,clt,ReddCo20,offense,0,,,,,
player,201409150clt,clt,ReddCo20,off_pct,0%,,,,,
player,201409150clt,clt,ReddCo20,defense,49,,,,,
player,201409150clt,clt,ReddCo20,def_pct,72%,,,,,
player,201409150clt,clt,ReddCo20,special_teams,8,,,,,
player,201409150clt,clt,ReddCo20,st_pct,25%,,,,,
player,201409150clt,clt,WaldEr99,pos,LB,,,,,
player,201409150clt,clt,WaldEr99,offense,0,,,,,
player,201409150clt,clt,WaldEr99,off_pct,0%,,,,,
player,201409150clt,clt,WaldEr99,defense,43,,,,,
player,201409150clt,clt,WaldEr99,def_pct,63%,,,,,
player,201409150clt,clt,WaldEr99,special_teams,0,,,,,
player,201409150clt,clt,WaldEr99,st_pct,0%,,,,,
player,201409150clt,clt,JeanRi99,pos,DE,,,,,
player,201409150clt,clt,JeanRi99,offense,0,,,,,
player,201409150clt,clt,JeanRi99,off_pct,0%,,,,,
player,201409150clt,clt,JeanRi99,defense,35,,,,,
player,201409150clt,clt,JeanRi99,def_pct,51%,,,,,
player,201409150clt,clt,JeanRi99,special_teams,7,,,,,
player,201409150clt,clt,JeanRi99,st_pct,22%,,,,,
player,201409150clt,clt,ChapJo00,pos,NT,,,,,
player,201409150clt,clt,ChapJo00,offense,0,,,,,
player,201409150clt,clt,ChapJo00,off_pct,0%,,,,,
player,201409150clt,clt,ChapJo00,defense,31,,,,,
player,201409150clt,clt,ChapJo00,def_pct,46%,,,,,
player,201409150clt,clt,ChapJo00,special_teams,4,,,,,
player,201409150clt,clt,ChapJo00,st_pct,12%,,,,,
player,201409150clt,clt,HughMo00,pos,NT,,,,,
player,201409150clt,clt,HughMo00,offense,0,,,,,
player,201409150clt,clt,HughMo00,off_pct,0%,,,,,
player,201409150clt,clt,HughMo00,defense,27,,,,,
player,201409150clt,clt,HughMo00,def_pct,40%,,,,,
player,201409150clt,clt,HughMo00,special_teams,0,,,,,
player,201409150clt,clt,HughMo00,st_pct,0%,,,,,
player,201409150clt,clt,KerrZa00,pos,DT,,,,,
player,201409150clt,clt,KerrZa00,offense,0,,,,,
player,201409150clt,clt,KerrZa00,off_pct,0%,,,,,
player,201409150clt,clt,KerrZa00,defense,20,,,,,
player,201409150clt,clt,KerrZa00,def_pct,29%,,,,,
player,201409150clt,clt,KerrZa00,special_teams,13,,,,,
player,201409150clt,clt,KerrZa00,st_pct,41%,,,,,
player,201409150clt,clt,NewsJo00,pos,LB,,,,,
player,201409150clt,clt,NewsJo00,offense,0,,,,,
player,201409150clt,clt,NewsJo00,off_pct,0%,,,,,
player,201409150clt,clt,NewsJo00,defense,17,,,,,
player,201409150clt,clt,NewsJo00,def_pct,25%,,,,,
player,201409150clt,clt,NewsJo00,special_teams,4,,,,,
player,201409150clt,clt,NewsJo00,st_pct,12%,,,,,
player,201409150clt,clt,JoneAr22,pos,DT,,,,,
player,201409150clt,clt,JoneAr22,offense,0,,,,,
player,201409150clt,clt,JoneAr22,off_pct,0%,,,,,
player,201409150clt,clt,JoneAr22,defense,13,,,,,
player,201409150clt,clt,JoneAr22,def_pct,19%,,,,,
player,201409150clt,clt,JoneAr22,special_teams,0,,,,,
player,201409150clt,clt,JoneAr22,st_pct,0%,,,,,
player,201409150clt,clt,MuamHe00,pos,LB,,,,,
player,201409150clt,clt,MuamHe00,offense,0,,,,,
player,201409150clt,clt,MuamHe00,off_pct,0%,,,,,
player,201409150clt,clt,MuamHe00,defense,6,,,,,
player,201409150clt,clt,MuamHe00,def_pct,9%,,,,,
player,201409150clt,clt,MuamHe00,special_teams,10,,,,,
player,201409150clt,clt,MuamHe00,st_pct,31%,,,,,
player,201409150clt,clt,GordJo01,pos,CB,,,,,
player,201409150clt,clt,GordJo01,offense,0,,,,,
player,201409150clt,clt,GordJo01,off_pct,0%,,,,,
player,201409150clt,clt,GordJo01,defense,5,,,,,
player,201409150clt,clt,GordJo01,def_pct,7%,,,,,
player,201409150clt,clt,GordJo01,special_teams,23,,,,,
player,201409150clt,clt,GordJo01,st_pct,72%,,,,,
player,201409150clt,clt,AndeCo01,pos,SS,,,,,
player,201409150clt,clt,AndeCo01,offense,0,,,,,
player,201409150clt,clt,AndeCo01,off_pct,0%,,,,,
player,201409150clt,clt,AndeCo01,defense,0,,,,,
player,201409150clt,clt,AndeCo01,def_pct,0%,,,,,
player,201409150clt,clt,AndeCo01,special_teams,27,,,,,
player,201409150clt,clt,AndeCo01,st_pct,84%,,,,,
player,201409150clt,clt,StudAn99,pos,LB,,,,,
player,201409150clt,clt,StudAn99,offense,0,,,,,
player,201409150clt,clt,StudAn99,off_pct,0%,,,,,
player,201409150clt,clt,StudAn99,defense,0,,,,,
player,201409150clt,clt,StudAn99,def_pct,0%,,,,,
player,201409150clt,clt,StudAn99,special_teams,25,,,,,
player,201409150clt,clt,StudAn99,st_pct,78%,,,,,
player,201409150clt,clt,PuriLo01,pos,CB,,,,,
player,201409150clt,clt,PuriLo01,offense,0,,,,,
player,201409150clt,clt,PuriLo01,off_pct,0%,,,,,
player,201409150clt,clt,PuriLo01,defense,0,,,,,
player,201409150clt,clt,PuriLo01,def_pct,0%,,,,,
player,201409150clt,clt,PuriLo01,special_teams,21,,,,,
player,201409150clt,clt,PuriLo01,st_pct,66%,,,,,
player,201409150clt,clt,BrowSe00,pos,FS,,,,,
player,201409150clt,clt,BrowSe00,offense,0,,,,,
player,201409150clt,clt,BrowSe00,off_pct,0%,,,,,
player,201409150clt,clt,BrowSe00,defense,0,,,,,
player,201409150clt,clt,BrowSe00,def_pct,0%,,,,,
player,201409150clt,clt,BrowSe00,special_teams,21,,,,,
player,201409150clt,clt,BrowSe00,st_pct,66%,,,,,
player,201409150clt,clt,HerrDa00,pos,RB,,,,,
player,201409150clt,clt,HerrDa00,offense,0,,,,,
player,201409150clt,clt,HerrDa00,off_pct,0%,,,,,
player,201409150clt,clt,HerrDa00,defense,0,,,,,
player,201409150clt,clt,HerrDa00,def_pct,0%,,,,,
player,201409150clt,clt,HerrDa00,special_teams,20,,,,,
player,201409150clt,clt,HerrDa00,st_pct,62%,,,,,
player,201409150clt,clt,WhalGr00,pos,WR,,,,,
player,201409150clt,clt,WhalGr00,offense,0,,,,,
player,201409150clt,clt,WhalGr00,off_pct,0%,,,,,
player,201409150clt,clt,WhalGr00,defense,0,,,,,
player,201409150clt,clt,WhalGr00,def_pct,0%,,,,,
player,201409150clt,clt,WhalGr00,special_teams,16,,,,,
player,201409150clt,clt,WhalGr00,st_pct,50%,,,,,
player,201409150clt,clt,McAfPa44,pos,P,,,,,
player,201409150clt,clt,McAfPa44,offense,0,,,,,
player,201409150clt,clt,McAfPa44,off_pct,0%,,,,,
player,201409150clt,clt,McAfPa44,defense,0,,,,,
player,201409150clt,clt,McAfPa44,def_pct,0%,,,,,
player,201409150clt,clt,McAfPa44,special_teams,15,,,,,
player,201409150clt,clt,McAfPa44,st_pct,47%,,,,,
player,201409150clt,clt,OverMa00,pos,LS,,,,,
player,201409150clt,clt,OverMa00,offense,0,,,,,
player,201409150clt,clt,OverMa00,off_pct,0%,,,,,
player,201409150clt,clt,OverMa00,defense,0,,,,,
player,201409150clt,clt,OverMa00,def_pct,0%,,,,,
player,201409150clt,clt,OverMa00,special_teams,9,,,,,
player,201409150clt,clt,OverMa00,st_pct,28%,,,,,
player,201409150clt,clt,vinatada01,pos,K,,,,,
