game,2014,3,20140921,201409210nor,min,"Minnesota Vikings",9,nor,"New Orleans Saints",20
player,201409210nor,min,HodgGe00,qb_hits,0,,,,,
player,201409210nor,min,HodgGe00,fumbles_rec,0,,,,,
player,201409210nor,min,HodgGe00,fumbles_rec_yds,0,,,,,
player,201409210nor,min,HodgGe00,fumbles_rec_td,0,,,,,
player,201409210nor,min,HodgGe00,fumbles_forced,0,,,,,
player,201409210nor,min,MunnCa99,def_int,0,,,,,
player,201409210nor,min,MunnCa99,def_int_yds,0,,,,,
player,201409210nor,min,MunnCa99,def_int_td,0,,,,,
player,201409210nor,min,MunnCa99,def_int_long,0,,,,,
player,201409210nor,min,MunnCa99,pass_defended,0,,,,,
player,201409210nor,min,MunnCa99,sacks,0.0,,,,,
player,201409210nor,min,MunnCa99,tackles_combined,6,,,,,
player,201409210nor,min,MunnCa99,tackles_solo,5,,,,,
player,201409210nor,min,MunnCa99,tackles_assists,1,,,,,
player,201409210nor,min,MunnCa99,tackles_loss,1,,,,,
player,201409210nor,min,MunnCa99,qb_hits,0,,,,,
player,201409210nor,min,MunnCa99,fumbles_rec,0,,,,,
player,201409210nor,min,MunnCa99,fumbles_rec_yds,0,,,,,
player,201409210nor,min,MunnCa99,fumbles_rec_td,0,,,,,
player,201409210nor,min,MunnCa99,fumbles_forced,0,,,,,
player,201409210nor,min,RobiJo01,def_int,0,,,,,
player,201409210nor,min,RobiJo01,def_int_yds,0,,,,,
player,201409210nor,min,RobiJo01,def_int_td,0,,,,,
player,201409210nor,min,RobiJo01,def_int_long,0,,,,,
player,201409210nor,min,RobiJo01,pass_defended,0,,,,,
player,201409210nor,min,RobiJo01,sacks,0.0,,,,,
player,201409210nor,min,RobiJo01,tackles_combined,6,,,,,
player,201409210nor,min,RobiJo01,tackles_solo,5,,,,,
player,201409210nor,min,RobiJo01,tackles_assists,1,,,,,
player,201409210nor,min,RobiJo01,tackles_loss,0,,,,,
player,201409210nor,min,RobiJo01,qb_hits,0,,,,,
player,201409210nor,min,RobiJo01,fumbles_rec,0,,,,,
player,201409210nor,min,RobiJo01,fumbles_rec_yds,0,,,,,
player,201409210nor,min,RobiJo01,fumbles_rec_td,0,,,,,
player,201409210nor,min,RobiJo01,fumbles_forced,0,,,,,
player,201409210nor,min,BrinJa99,def_int,0,,,,,
player,201409210nor,min,BrinJa99,def_int_yds,0,,,,,
player,201409210nor,min,BrinJa99,def_int_td,0,,,,,
player,201409210nor,min,BrinJa99,def_int_long,0,,,,,
player,201409210nor,min,BrinJa99,pass_defended,0,,,,,
player,201409210nor,min,BrinJa99,sacks,0.0,,,,,
player,201409210nor,min,BrinJa99,tackles_combined,5,,,,,
player,201409210nor,min,BrinJa99,tackles_solo,3,,,,,
player,201409210nor,min,BrinJa99,tackles_assists,2,,,,,
player,201409210nor,min,BrinJa99,tackles_loss,0,,,,,
player,201409210nor,min,BrinJa99,qb_hits,0,,,,,
player,201409210nor,min,BrinJa99,fumbles_rec,0,,,,,
player,201409210nor,min,BrinJa99,fumbles_rec_yds,0,,,,,
player,201409210nor,min,BrinJa99,fumbles_rec_td,0,,,,,
player,201409210nor,min,BrinJa99,fumbles_forced,0,,,,,
player,201409210nor,min,JoseLi99,def_int,0,,,,,
player,201409210nor,min,JoseLi99,def_int_yds,0,,,,,
player,201409210nor,min,JoseLi99,def_int_td,0,,,,,
player,201409210nor,min,JoseLi99,def_int_long,0,,,,,
player,201409210nor,min,JoseLi99,pass_defended,0,,,,,
player,201409210nor,min,JoseLi99,sacks,0.0,,,,,
player,201409210nor,min,JoseLi99,tackles_combined,4,,,,,
player,201409210nor,min,JoseLi99,tackles_solo,3,,,,,
player,201409210nor,min,JoseLi99,tackles_assists,1,,,,,
player,201409210nor,min,JoseLi99,tackles_loss,1,,,,,
player,201409210nor,min,JoseLi99,qb_hits,0,,,,,
player,201409210nor,min,JoseLi99,fumbles_rec,0,,,,,
player,201409210nor,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201409210nor,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201409210nor,min,JoseLi99,fumbles_forced,0,,,,,
player,201409210nor,min,RhodXa00,def_int,0,,,,,
player,201409210nor,min,RhodXa00,def_int_yds,0,,,,,
player,201409210nor,min,RhodXa00,def_int_td,0,,,,,
player,201409210nor,min,RhodXa00,def_int_long,0,,,,,
player,201409210nor,min,RhodXa00,pass_defended,0,,,,,
player,201409210nor,min,RhodXa00,sacks,0.0,,,,,
player,201409210nor,min,RhodXa00,tackles_combined,4,,,,,
player,201409210nor,min,RhodXa00,tackles_solo,2,,,,,
player,201409210nor,min,RhodXa00,tackles_assists,2,,,,,
player,201409210nor,min,RhodXa00,tackles_loss,0,,,,,
player,201409210nor,min,RhodXa00,qb_hits,0,,,,,
player,201409210nor,min,RhodXa00,fumbles_rec,0,,,,,
player,201409210nor,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201409210nor,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201409210nor,min,RhodXa00,fumbles_forced,0,,,,,
player,201409210nor,min,SmitHa00,def_int,0,,,,,
player,201409210nor,min,SmitHa00,def_int_yds,0,,,,,
player,201409210nor,min,SmitHa00,def_int_td,0,,,,,
player,201409210nor,min,SmitHa00,def_int_long,0,,,,,
player,201409210nor,min,SmitHa00,pass_defended,3,,,,,
player,201409210nor,min,SmitHa00,sacks,0.0,,,,,
player,201409210nor,min,SmitHa00,tackles_combined,4,,,,,
player,201409210nor,min,SmitHa00,tackles_solo,2,,,,,
player,201409210nor,min,SmitHa00,tackles_assists,2,,,,,
player,201409210nor,min,SmitHa00,tackles_loss,0,,,,,
player,201409210nor,min,SmitHa00,qb_hits,0,,,,,
player,201409210nor,min,SmitHa00,fumbles_rec,0,,,,,
player,201409210nor,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201409210nor,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201409210nor,min,SmitHa00,fumbles_forced,0,,,,,
player,201409210nor,min,GreeCh99,def_int,0,,,,,
player,201409210nor,min,GreeCh99,def_int_yds,0,,,,,
player,201409210nor,min,GreeCh99,def_int_td,0,,,,,
player,201409210nor,min,GreeCh99,def_int_long,0,,,,,
player,201409210nor,min,GreeCh99,pass_defended,0,,,,,
player,201409210nor,min,GreeCh99,sacks,0.0,,,,,
player,201409210nor,min,GreeCh99,tackles_combined,3,,,,,
player,201409210nor,min,GreeCh99,tackles_solo,1,,,,,
player,201409210nor,min,GreeCh99,tackles_assists,2,,,,,
player,201409210nor,min,GreeCh99,tackles_loss,0,,,,,
player,201409210nor,min,GreeCh99,qb_hits,0,,,,,
player,201409210nor,min,GreeCh99,fumbles_rec,0,,,,,
player,201409210nor,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201409210nor,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201409210nor,min,GreeCh99,fumbles_forced,0,,,,,
player,201409210nor,min,RobiBr98,def_int,0,,,,,
player,201409210nor,min,RobiBr98,def_int_yds,0,,,,,
player,201409210nor,min,RobiBr98,def_int_td,0,,,,,
player,201409210nor,min,RobiBr98,def_int_long,0,,,,,
player,201409210nor,min,RobiBr98,pass_defended,0,,,,,
player,201409210nor,min,RobiBr98,sacks,0.0,,,,,
player,201409210nor,min,RobiBr98,tackles_combined,3,,,,,
player,201409210nor,min,RobiBr98,tackles_solo,1,,,,,
player,201409210nor,min,RobiBr98,tackles_assists,2,,,,,
player,201409210nor,min,RobiBr98,tackles_loss,0,,,,,
player,201409210nor,min,RobiBr98,qb_hits,0,,,,,
player,201409210nor,min,RobiBr98,fumbles_rec,0,,,,,
player,201409210nor,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201409210nor,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201409210nor,min,RobiBr98,fumbles_forced,0,,,,,
player,201409210nor,min,FloySh00,def_int,0,,,,,
player,201409210nor,min,FloySh00,def_int_yds,0,,,,,
player,201409210nor,min,FloySh00,def_int_td,0,,,,,
player,201409210nor,min,FloySh00,def_int_long,0,,,,,
player,201409210nor,min,FloySh00,pass_defended,0,,,,,
player,201409210nor,min,FloySh00,sacks,0.0,,,,,
player,201409210nor,min,FloySh00,tackles_combined,2,,,,,
player,201409210nor,min,FloySh00,tackles_solo,2,,,,,
player,201409210nor,min,FloySh00,tackles_assists,0,,,,,
player,201409210nor,min,FloySh00,tackles_loss,0,,,,,
player,201409210nor,min,FloySh00,qb_hits,0,,,,,
player,201409210nor,min,FloySh00,fumbles_rec,0,,,,,
player,201409210nor,min,FloySh00,fumbles_rec_yds,0,,,,,
player,201409210nor,min,FloySh00,fumbles_rec_td,0,,,,,
player,201409210nor,min,FloySh00,fumbles_forced,0,,,,,
player,201409210nor,min,GrifEv99,def_int,0,,,,,
player,201409210nor,min,GrifEv99,def_int_yds,0,,,,,
player,201409210nor,min,GrifEv99,def_int_td,0,,,,,
player,201409210nor,min,GrifEv99,def_int_long,0,,,,,
player,201409210nor,min,GrifEv99,pass_defended,0,,,,,
player,201409210nor,min,GrifEv99,sacks,0.0,,,,,
player,201409210nor,min,GrifEv99,tackles_combined,2,,,,,
player,201409210nor,min,GrifEv99,tackles_solo,2,,,,,
player,201409210nor,min,GrifEv99,tackles_assists,0,,,,,
player,201409210nor,min,GrifEv99,tackles_loss,0,,,,,
player,201409210nor,min,GrifEv99,qb_hits,1,,,,,
player,201409210nor,min,GrifEv99,fumbles_rec,0,,,,,
player,201409210nor,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201409210nor,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201409210nor,min,GrifEv99,fumbles_forced,0,,,,,
player,201409210nor,min,JohnTo01,def_int,0,,,,,
player,201409210nor,min,JohnTo01,def_int_yds,0,,,,,
player,201409210nor,min,JohnTo01,def_int_td,0,,,,,
player,201409210nor,min,JohnTo01,def_int_long,0,,,,,
player,201409210nor,min,JohnTo01,pass_defended,0,,,,,
player,201409210nor,min,JohnTo01,sacks,0.0,,,,,
player,201409210nor,min,JohnTo01,tackles_combined,2,,,,,
player,201409210nor,min,JohnTo01,tackles_solo,2,,,,,
player,201409210nor,min,JohnTo01,tackles_assists,0,,,,,
player,201409210nor,min,JohnTo01,tackles_loss,0,,,,,
player,201409210nor,min,JohnTo01,qb_hits,0,,,,,
player,201409210nor,min,JohnTo01,fumbles_rec,0,,,,,
player,201409210nor,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201409210nor,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201409210nor,min,JohnTo01,fumbles_forced,0,,,,,
player,201409210nor,min,PricJa00,def_int,0,,,,,
player,201409210nor,min,PricJa00,def_int_yds,0,,,,,
player,201409210nor,min,PricJa00,def_int_td,0,,,,,
player,201409210nor,min,PricJa00,def_int_long,0,,,,,
player,201409210nor,min,PricJa00,pass_defended,0,,,,,
player,201409210nor,min,PricJa00,sacks,0.0,,,,,
player,201409210nor,min,PricJa00,tackles_combined,2,,,,,
player,201409210nor,min,PricJa00,tackles_solo,2,,,,,
player,201409210nor,min,PricJa00,tackles_assists,0,,,,,
player,201409210nor,min,PricJa00,tackles_loss,0,,,,,
player,201409210nor,min,PricJa00,qb_hits,0,,,,,
player,201409210nor,min,PricJa00,fumbles_rec,0,,,,,
player,201409210nor,min,PricJa00,fumbles_rec_yds,0,,,,,
player,201409210nor,min,PricJa00,fumbles_rec_td,0,,,,,
player,201409210nor,min,PricJa00,fumbles_forced,0,,,,,
player,201409210nor,min,MautMi00,def_int,0,,,,,
player,201409210nor,min,MautMi00,def_int_yds,0,,,,,
player,201409210nor,min,MautMi00,def_int_td,0,,,,,
player,201409210nor,min,MautMi00,def_int_long,0,,,,,
player,201409210nor,min,MautMi00,pass_defended,0,,,,,
player,201409210nor,min,MautMi00,sacks,0.0,,,,,
player,201409210nor,min,MautMi00,tackles_combined,1,,,,,
player,201409210nor,min,MautMi00,tackles_solo,1,,,,,
player,201409210nor,min,MautMi00,tackles_assists,0,,,,,
player,201409210nor,min,MautMi00,tackles_loss,,,,,,
player,201409210nor,min,MautMi00,qb_hits,,,,,,
player,201409210nor,min,MautMi00,fumbles_rec,0,,,,,
player,201409210nor,min,MautMi00,fumbles_rec_yds,0,,,,,
player,201409210nor,min,MautMi00,fumbles_rec_td,0,,,,,
player,201409210nor,min,MautMi00,fumbles_forced,0,,,,,
player,201409210nor,nor,GaleJu00,def_int,0,,,,,
player,201409210nor,nor,GaleJu00,def_int_yds,0,,,,,
player,201409210nor,nor,GaleJu00,def_int_td,0,,,,,
player,201409210nor,nor,GaleJu00,def_int_long,0,,,,,
player,201409210nor,nor,GaleJu00,pass_defended,0,,,,,
player,201409210nor,nor,GaleJu00,sacks,1.0,,,,,
player,201409210nor,nor,GaleJu00,tackles_combined,7,,,,,
player,201409210nor,nor,GaleJu00,tackles_solo,4,,,,,
player,201409210nor,nor,GaleJu00,tackles_assists,3,,,,,
player,201409210nor,nor,GaleJu00,tackles_loss,2,,,,,
player,201409210nor,nor,GaleJu00,qb_hits,2,,,,,
player,201409210nor,nor,GaleJu00,fumbles_rec,0,,,,,
player,201409210nor,nor,GaleJu00,fumbles_rec_yds,0,,,,,
player,201409210nor,nor,GaleJu00,fumbles_rec_td,0,,,,,
player,201409210nor,nor,GaleJu00,fumbles_forced,0,,,,,
player,201409210nor,nor,JordCa00,def_int,0,,,,,
player,201409210nor,nor,JordCa00,def_int_yds,0,,,,,
player,201409210nor,nor,JordCa00,def_int_td,0,,,,,
player,201409210nor,nor,JordCa00,def_int_long,0,,,,,
player,201409210nor,nor,JordCa00,pass_defended,0,,,,,
player,201409210nor,nor,JordCa00,sacks,1.0,,,,,
player,201409210nor,nor,JordCa00,tackles_combined,2,,,,,
player,201409210nor,nor,JordCa00,tackles_solo,2,,,,,
player,201409210nor,nor,JordCa00,tackles_assists,0,,,,,
player,201409210nor,nor,JordCa00,tackles_loss,1,,,,,
player,201409210nor,nor,JordCa00,qb_hits,1,,,,,
player,201409210nor,nor,JordCa00,fumbles_rec,0,,,,,
player,201409210nor,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201409210nor,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201409210nor,nor,JordCa00,fumbles_forced,0,,,,,
player,201409210nor,nor,LoftCu99,def_int,0,,,,,
player,201409210nor,nor,LoftCu99,def_int_yds,0,,,,,
player,201409210nor,nor,LoftCu99,def_int_td,0,,,,,
player,201409210nor,nor,LoftCu99,def_int_long,0,,,,,
player,201409210nor,nor,LoftCu99,pass_defended,0,,,,,
player,201409210nor,nor,LoftCu99,sacks,0.0,,,,,
player,201409210nor,nor,LoftCu99,tackles_combined,8,,,,,
player,201409210nor,nor,LoftCu99,tackles_solo,7,,,,,
player,201409210nor,nor,LoftCu99,tackles_assists,1,,,,,
player,201409210nor,nor,LoftCu99,tackles_loss,2,,,,,
player,201409210nor,nor,LoftCu99,qb_hits,1,,,,,
player,201409210nor,nor,LoftCu99,fumbles_rec,0,,,,,
player,201409210nor,nor,LoftCu99,fumbles_rec_yds,0,,,,,
player,201409210nor,nor,LoftCu99,fumbles_rec_td,0,,,,,
player,201409210nor,nor,LoftCu99,fumbles_forced,0,,,,,
player,201409210nor,nor,ByrdJa99,def_int,0,,,,,
player,201409210nor,nor,ByrdJa99,def_int_yds,0,,,,,
player,201409210nor,nor,ByrdJa99,def_int_td,0,,,,,
player,201409210nor,nor,ByrdJa99,def_int_long,0,,,,,
player,201409210nor,nor,ByrdJa99,pass_defended,0,,,,,
player,201409210nor,nor,ByrdJa99,sacks,0.0,,,,,
player,201409210nor,nor,ByrdJa99,tackles_combined,6,,,,,
player,201409210nor,nor,ByrdJa99,tackles_solo,5,,,,,
player,201409210nor,nor,ByrdJa99,tackles_assists,1,,,,,
player,201409210nor,nor,ByrdJa99,tackles_loss,0,,,,,
player,201409210nor,nor,ByrdJa99,qb_hits,0,,,,,
player,201409210nor,nor,ByrdJa99,fumbles_rec,0,,,,,
player,201409210nor,nor,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201409210nor,nor,ByrdJa99,fumbles_rec_td,0,,,,,
player,201409210nor,nor,ByrdJa99,fumbles_forced,0,,,,,
player,201409210nor,nor,BushRa00,def_int,0,,,,,
player,201409210nor,nor,BushRa00,def_int_yds,0,,,,,
player,201409210nor,nor,BushRa00,def_int_td,0,,,,,
player,201409210nor,nor,BushRa00,def_int_long,0,,,,,
player,201409210nor,nor,BushRa00,pass_defended,0,,,,,
player,201409210nor,nor,BushRa00,sacks,0.0,,,,,
player,201409210nor,nor,BushRa00,tackles_combined,4,,,,,
player,201409210nor,nor,BushRa00,tackles_solo,3,,,,,
player,201409210nor,nor,BushRa00,tackles_assists,1,,,,,
player,201409210nor,nor,BushRa00,tackles_loss,0,,,,,
player,201409210nor,nor,BushRa00,qb_hits,0,,,,,
player,201409210nor,nor,BushRa00,fumbles_rec,0,,,,,
player,201409210nor,nor,BushRa00,fumbles_rec_yds,0,,,,,
player,201409210nor,nor,BushRa00,fumbles_rec_td,0,,,,,
player,201409210nor,nor,BushRa00,fumbles_forced,0,,,,,
player,201409210nor,nor,VaccKe00,def_int,0,,,,,
player,201409210nor,nor,VaccKe00,def_int_yds,0,,,,,
player,201409210nor,nor,VaccKe00,def_int_td,0,,,,,
player,201409210nor,nor,VaccKe00,def_int_long,0,,,,,
player,201409210nor,nor,VaccKe00,pass_defended,1,,,,,
player,201409210nor,nor,VaccKe00,sacks,0.0,,,,,
player,201409210nor,nor,VaccKe00,tackles_combined,4,,,,,
player,201409210nor,nor,VaccKe00,tackles_solo,2,,,,,
player,201409210nor,nor,VaccKe00,tackles_assists,2,,,,,
player,201409210nor,nor,VaccKe00,tackles_loss,0,,,,,
player,201409210nor,nor,VaccKe00,qb_hits,0,,,,,
player,201409210nor,nor,VaccKe00,fumbles_rec,0,,,,,
player,201409210nor,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201409210nor,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201409210nor,nor,VaccKe00,fumbles_forced,0,,,,,
player,201409210nor,nor,HumbRa00,def_int,0,,,,,
player,201409210nor,nor,HumbRa00,def_int_yds,0,,,,,
player,201409210nor,nor,HumbRa00,def_int_td,0,,,,,
player,201409210nor,nor,HumbRa00,def_int_long,0,,,,,
player,201409210nor,nor,HumbRa00,pass_defended,1,,,,,
player,201409210nor,nor,HumbRa00,sacks,0.0,,,,,
player,201409210nor,nor,HumbRa00,tackles_combined,3,,,,,
player,201409210nor,nor,HumbRa00,tackles_solo,3,,,,,
player,201409210nor,nor,HumbRa00,tackles_assists,0,,,,,
player,201409210nor,nor,HumbRa00,tackles_loss,0,,,,,
player,201409210nor,nor,HumbRa00,qb_hits,0,,,,,
player,201409210nor,nor,HumbRa00,fumbles_rec,0,,,,,
player,201409210nor,nor,HumbRa00,fumbles_rec_yds,0,,,,,
player,201409210nor,nor,HumbRa00,fumbles_rec_td,0,,,,,
player,201409210nor,nor,HumbRa00,fumbles_forced,0,,,,,
player,201409210nor,nor,WhitCo01,def_int,0,,,,,
player,201409210nor,nor,WhitCo01,def_int_yds,0,,,,,
player,201409210nor,nor,WhitCo01,def_int_td,0,,,,,
player,201409210nor,nor,WhitCo01,def_int_long,0,,,,,
player,201409210nor,nor,WhitCo01,pass_defended,0,,,,,
player,201409210nor,nor,WhitCo01,sacks,0.0,,,,,
player,201409210nor,nor,WhitCo01,tackles_combined,3,,,,,
player,201409210nor,nor,WhitCo01,tackles_solo,3,,,,,
player,201409210nor,nor,WhitCo01,tackles_assists,0,,,,,
player,201409210nor,nor,WhitCo01,tackles_loss,0,,,,,
player,201409210nor,nor,WhitCo01,qb_hits,0,,,,,
player,201409210nor,nor,WhitCo01,fumbles_rec,0,,,,,
player,201409210nor,nor,WhitCo01,fumbles_rec_yds,0,,,,,
player,201409210nor,nor,WhitCo01,fumbles_rec_td,0,,,,,
player,201409210nor,nor,WhitCo01,fumbles_forced,0,,,,,
player,201409210nor,nor,HaraPa20,def_int,0,,,,,
player,201409210nor,nor,HaraPa20,def_int_yds,0,,,,,
player,201409210nor,nor,HaraPa20,def_int_td,0,,,,,
player,201409210nor,nor,HaraPa20,def_int_long,0,,,,,
player,201409210nor,nor,HaraPa20,pass_defended,0,,,,,
player,201409210nor,nor,HaraPa20,sacks,0.0,,,,,
player,201409210nor,nor,HaraPa20,tackles_combined,2,,,,,
player,201409210nor,nor,HaraPa20,tackles_solo,2,,,,,
player,201409210nor,nor,HaraPa20,tackles_assists,0,,,,,
player,201409210nor,nor,HaraPa20,tackles_loss,0,,,,,
player,201409210nor,nor,HaraPa20,qb_hits,0,,,,,
player,201409210nor,nor,HaraPa20,fumbles_rec,0,,,,,
player,201409210nor,nor,HaraPa20,fumbles_rec_yds,0,,,,,
player,201409210nor,nor,HaraPa20,fumbles_rec_td,0,,,,,
player,201409210nor,nor,HaraPa20,fumbles_forced,0,,,,,
player,201409210nor,nor,HillJo02,def_int,0,,,,,
player,201409210nor,nor,HillJo02,def_int_yds,0,,,,,
player,201409210nor,nor,HillJo02,def_int_td,0,,,,,
player,201409210nor,nor,HillJo02,def_int_long,0,,,,,
player,201409210nor,nor,HillJo02,pass_defended,0,,,,,
player,201409210nor,nor,HillJo02,sacks,0.0,,,,,
player,201409210nor,nor,HillJo02,tackles_combined,2,,,,,
player,201409210nor,nor,HillJo02,tackles_solo,2,,,,,
player,201409210nor,nor,HillJo02,tackles_assists,0,,,,,
player,201409210nor,nor,HillJo02,tackles_loss,0,,,,,
player,201409210nor,nor,HillJo02,qb_hits,0,,,,,
player,201409210nor,nor,HillJo02,fumbles_rec,0,,,,,
player,201409210nor,nor,HillJo02,fumbles_rec_yds,0,,,,,
player,201409210nor,nor,HillJo02,fumbles_rec_td,0,,,,,
player,201409210nor,nor,HillJo02,fumbles_forced,0,,,,,
player,201409210nor,nor,LewiKe96,def_int,0,,,,,
player,201409210nor,nor,LewiKe96,def_int_yds,0,,,,,
player,201409210nor,nor,LewiKe96,def_int_td,0,,,,,
player,201409210nor,nor,LewiKe96,def_int_long,0,,,,,
player,201409210nor,nor,LewiKe96,pass_defended,1,,,,,
player,201409210nor,nor,LewiKe96,sacks,0.0,,,,,
player,201409210nor,nor,LewiKe96,tackles_combined,2,,,,,
player,201409210nor,nor,LewiKe96,tackles_solo,2,,,,,
player,201409210nor,nor,LewiKe96,tackles_assists,0,,,,,
player,201409210nor,nor,LewiKe96,tackles_loss,0,,,,,
player,201409210nor,nor,LewiKe96,qb_hits,0,,,,,
player,201409210nor,nor,LewiKe96,fumbles_rec,0,,,,,
player,201409210nor,nor,LewiKe96,fumbles_rec_yds,0,,,,,
player,201409210nor,nor,LewiKe96,fumbles_rec_td,0,,,,,
player,201409210nor,nor,LewiKe96,fumbles_forced,0,,,,,
player,201409210nor,nor,RobiPa99,def_int,0,,,,,
player,201409210nor,nor,RobiPa99,def_int_yds,0,,,,,
player,201409210nor,nor,RobiPa99,def_int_td,0,,,,,
player,201409210nor,nor,RobiPa99,def_int_long,0,,,,,
player,201409210nor,nor,RobiPa99,pass_defended,0,,,,,
player,201409210nor,nor,RobiPa99,sacks,0.0,,,,,
player,201409210nor,nor,RobiPa99,tackles_combined,2,,,,,
player,201409210nor,nor,RobiPa99,tackles_solo,2,,,,,
player,201409210nor,nor,RobiPa99,tackles_assists,0,,,,,
player,201409210nor,nor,RobiPa99,tackles_loss,0,,,,,
player,201409210nor,nor,RobiPa99,qb_hits,0,,,,,
player,201409210nor,nor,RobiPa99,fumbles_rec,0,,,,,
player,201409210nor,nor,RobiPa99,fumbles_rec_yds,0,,,,,
player,201409210nor,nor,RobiPa99,fumbles_rec_td,0,,,,,
player,201409210nor,nor,RobiPa99,fumbles_forced,0,,,,,
player,201409210nor,nor,BunkBr20,def_int,0,,,,,
player,201409210nor,nor,BunkBr20,def_int_yds,0,,,,,
player,201409210nor,nor,BunkBr20,def_int_td,0,,,,,
player,201409210nor,nor,BunkBr20,def_int_long,0,,,,,
player,201409210nor,nor,BunkBr20,pass_defended,0,,,,,
player,201409210nor,nor,BunkBr20,sacks,0.0,,,,,
player,201409210nor,nor,BunkBr20,tackles_combined,1,,,,,
player,201409210nor,nor,BunkBr20,tackles_solo,0,,,,,
player,201409210nor,nor,BunkBr20,tackles_assists,1,,,,,
player,201409210nor,nor,BunkBr20,tackles_loss,0,,,,,
player,201409210nor,nor,BunkBr20,qb_hits,0,,,,,
player,201409210nor,nor,BunkBr20,fumbles_rec,0,,,,,
player,201409210nor,nor,BunkBr20,fumbles_rec_yds,0,,,,,
player,201409210nor,nor,BunkBr20,fumbles_rec_td,0,,,,,
player,201409210nor,nor,BunkBr20,fumbles_forced,0,,,,,
player,201409210nor,nor,DixoBr01,def_int,0,,,,,
player,201409210nor,nor,DixoBr01,def_int_yds,0,,,,,
player,201409210nor,nor,DixoBr01,def_int_td,0,,,,,
player,201409210nor,nor,DixoBr01,def_int_long,0,,,,,
player,201409210nor,nor,DixoBr01,pass_defended,0,,,,,
player,201409210nor,nor,DixoBr01,sacks,0.0,,,,,
player,201409210nor,nor,DixoBr01,tackles_combined,1,,,,,
player,201409210nor,nor,DixoBr01,tackles_solo,1,,,,,
player,201409210nor,nor,DixoBr01,tackles_assists,0,,,,,
player,201409210nor,nor,DixoBr01,tackles_loss,0,,,,,
player,201409210nor,nor,DixoBr01,qb_hits,0,,,,,
player,201409210nor,nor,DixoBr01,fumbles_rec,0,,,,,
player,201409210nor,nor,DixoBr01,fumbles_rec_yds,0,,,,,
player,201409210nor,nor,DixoBr01,fumbles_rec_td,0,,,,,
player,201409210nor,nor,DixoBr01,fumbles_forced,0,,,,,
player,201409210nor,nor,HickAk00,def_int,0,,,,,
player,201409210nor,nor,HickAk00,def_int_yds,0,,,,,
player,201409210nor,nor,HickAk00,def_int_td,0,,,,,
player,201409210nor,nor,HickAk00,def_int_long,0,,,,,
player,201409210nor,nor,HickAk00,pass_defended,0,,,,,
player,201409210nor,nor,HickAk00,sacks,0.0,,,,,
player,201409210nor,nor,HickAk00,tackles_combined,1,,,,,
player,201409210nor,nor,HickAk00,tackles_solo,1,,,,,
player,201409210nor,nor,HickAk00,tackles_assists,0,,,,,
player,201409210nor,nor,HickAk00,tackles_loss,0,,,,,
player,201409210nor,nor,HickAk00,qb_hits,1,,,,,
player,201409210nor,nor,HickAk00,fumbles_rec,0,,,,,
player,201409210nor,nor,HickAk00,fumbles_rec_yds,0,,,,,
player,201409210nor,nor,HickAk00,fumbles_rec_td,0,,,,,
player,201409210nor,nor,HickAk00,fumbles_forced,0,,,,,
player,201409210nor,nor,JohnAu00,def_int,0,,,,,
player,201409210nor,nor,JohnAu00,def_int_yds,0,,,,,
player,201409210nor,nor,JohnAu00,def_int_td,0,,,,,
player,201409210nor,nor,JohnAu00,def_int_long,0,,,,,
player,201409210nor,nor,JohnAu00,pass_defended,0,,,,,
player,201409210nor,nor,JohnAu00,sacks,0.0,,,,,
player,201409210nor,nor,JohnAu00,tackles_combined,1,,,,,
player,201409210nor,nor,JohnAu00,tackles_solo,1,,,,,
player,201409210nor,nor,JohnAu00,tackles_assists,0,,,,,
player,201409210nor,nor,JohnAu00,tackles_loss,0,,,,,
player,201409210nor,nor,JohnAu00,qb_hits,0,,,,,
player,201409210nor,nor,JohnAu00,fumbles_rec,0,,,,,
player,201409210nor,nor,JohnAu00,fumbles_rec_yds,0,,,,,
player,201409210nor,nor,JohnAu00,fumbles_rec_td,0,,,,,
player,201409210nor,nor,JohnAu00,fumbles_forced,0,,,,,
player,201409210nor,nor,KnoxKy00,def_int,0,,,,,
player,201409210nor,nor,KnoxKy00,def_int_yds,0,,,,,
player,201409210nor,nor,KnoxKy00,def_int_td,0,,,,,
player,201409210nor,nor,KnoxKy00,def_int_long,0,,,,,
