game,2014,3,20140921,201409210nyg,htx,"Houston Texans",17,nyg,"New York Giants",30
player,201409210nyg,htx,WattJ.00,fumbles_forced,0,,,,,
player,201409210nyg,htx,CushBr99,def_int,0,,,,,
player,201409210nyg,htx,CushBr99,def_int_yds,0,,,,,
player,201409210nyg,htx,CushBr99,def_int_td,0,,,,,
player,201409210nyg,htx,CushBr99,def_int_long,0,,,,,
player,201409210nyg,htx,CushBr99,pass_defended,0,,,,,
player,201409210nyg,htx,CushBr99,sacks,0.0,,,,,
player,201409210nyg,htx,CushBr99,tackles_combined,17,,,,,
player,201409210nyg,htx,CushBr99,tackles_solo,8,,,,,
player,201409210nyg,htx,CushBr99,tackles_assists,9,,,,,
player,201409210nyg,htx,CushBr99,tackles_loss,0,,,,,
player,201409210nyg,htx,CushBr99,qb_hits,0,,,,,
player,201409210nyg,htx,CushBr99,fumbles_rec,0,,,,,
player,201409210nyg,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,CushBr99,fumbles_forced,0,,,,,
player,201409210nyg,htx,LewiKe00,def_int,0,,,,,
player,201409210nyg,htx,LewiKe00,def_int_yds,0,,,,,
player,201409210nyg,htx,LewiKe00,def_int_td,0,,,,,
player,201409210nyg,htx,LewiKe00,def_int_long,0,,,,,
player,201409210nyg,htx,LewiKe00,pass_defended,0,,,,,
player,201409210nyg,htx,LewiKe00,sacks,0.0,,,,,
player,201409210nyg,htx,LewiKe00,tackles_combined,12,,,,,
player,201409210nyg,htx,LewiKe00,tackles_solo,11,,,,,
player,201409210nyg,htx,LewiKe00,tackles_assists,1,,,,,
player,201409210nyg,htx,LewiKe00,tackles_loss,0,,,,,
player,201409210nyg,htx,LewiKe00,qb_hits,0,,,,,
player,201409210nyg,htx,LewiKe00,fumbles_rec,0,,,,,
player,201409210nyg,htx,LewiKe00,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,LewiKe00,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,LewiKe00,fumbles_forced,1,,,,,
player,201409210nyg,htx,SweaDJ00,def_int,0,,,,,
player,201409210nyg,htx,SweaDJ00,def_int_yds,0,,,,,
player,201409210nyg,htx,SweaDJ00,def_int_td,0,,,,,
player,201409210nyg,htx,SweaDJ00,def_int_long,0,,,,,
player,201409210nyg,htx,SweaDJ00,pass_defended,0,,,,,
player,201409210nyg,htx,SweaDJ00,sacks,0.0,,,,,
player,201409210nyg,htx,SweaDJ00,tackles_combined,6,,,,,
player,201409210nyg,htx,SweaDJ00,tackles_solo,2,,,,,
player,201409210nyg,htx,SweaDJ00,tackles_assists,4,,,,,
player,201409210nyg,htx,SweaDJ00,tackles_loss,0,,,,,
player,201409210nyg,htx,SweaDJ00,qb_hits,0,,,,,
player,201409210nyg,htx,SweaDJ00,fumbles_rec,0,,,,,
player,201409210nyg,htx,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,SweaDJ00,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,SweaDJ00,fumbles_forced,0,,,,,
player,201409210nyg,htx,CricJa00,def_int,0,,,,,
player,201409210nyg,htx,CricJa00,def_int_yds,0,,,,,
player,201409210nyg,htx,CricJa00,def_int_td,0,,,,,
player,201409210nyg,htx,CricJa00,def_int_long,0,,,,,
player,201409210nyg,htx,CricJa00,pass_defended,0,,,,,
player,201409210nyg,htx,CricJa00,sacks,0.0,,,,,
player,201409210nyg,htx,CricJa00,tackles_combined,5,,,,,
player,201409210nyg,htx,CricJa00,tackles_solo,2,,,,,
player,201409210nyg,htx,CricJa00,tackles_assists,3,,,,,
player,201409210nyg,htx,CricJa00,tackles_loss,0,,,,,
player,201409210nyg,htx,CricJa00,qb_hits,0,,,,,
player,201409210nyg,htx,CricJa00,fumbles_rec,0,,,,,
player,201409210nyg,htx,CricJa00,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,CricJa00,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,CricJa00,fumbles_forced,0,,,,,
player,201409210nyg,htx,JamiTi99,def_int,0,,,,,
player,201409210nyg,htx,JamiTi99,def_int_yds,0,,,,,
player,201409210nyg,htx,JamiTi99,def_int_td,0,,,,,
player,201409210nyg,htx,JamiTi99,def_int_long,0,,,,,
player,201409210nyg,htx,JamiTi99,pass_defended,0,,,,,
player,201409210nyg,htx,JamiTi99,sacks,0.0,,,,,
player,201409210nyg,htx,JamiTi99,tackles_combined,5,,,,,
player,201409210nyg,htx,JamiTi99,tackles_solo,4,,,,,
player,201409210nyg,htx,JamiTi99,tackles_assists,1,,,,,
player,201409210nyg,htx,JamiTi99,tackles_loss,0,,,,,
player,201409210nyg,htx,JamiTi99,qb_hits,0,,,,,
player,201409210nyg,htx,JamiTi99,fumbles_rec,0,,,,,
player,201409210nyg,htx,JamiTi99,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,JamiTi99,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,JamiTi99,fumbles_forced,0,,,,,
player,201409210nyg,htx,JoseJo20,def_int,0,,,,,
player,201409210nyg,htx,JoseJo20,def_int_yds,0,,,,,
player,201409210nyg,htx,JoseJo20,def_int_td,0,,,,,
player,201409210nyg,htx,JoseJo20,def_int_long,0,,,,,
player,201409210nyg,htx,JoseJo20,pass_defended,0,,,,,
player,201409210nyg,htx,JoseJo20,sacks,0.0,,,,,
player,201409210nyg,htx,JoseJo20,tackles_combined,5,,,,,
player,201409210nyg,htx,JoseJo20,tackles_solo,5,,,,,
player,201409210nyg,htx,JoseJo20,tackles_assists,0,,,,,
player,201409210nyg,htx,JoseJo20,tackles_loss,0,,,,,
player,201409210nyg,htx,JoseJo20,qb_hits,0,,,,,
player,201409210nyg,htx,JoseJo20,fumbles_rec,1,,,,,
player,201409210nyg,htx,JoseJo20,fumbles_rec_yds,24,,,,,
player,201409210nyg,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,JoseJo20,fumbles_forced,0,,,,,
player,201409210nyg,htx,MannDa21,def_int,0,,,,,
player,201409210nyg,htx,MannDa21,def_int_yds,0,,,,,
player,201409210nyg,htx,MannDa21,def_int_td,0,,,,,
player,201409210nyg,htx,MannDa21,def_int_long,0,,,,,
player,201409210nyg,htx,MannDa21,pass_defended,1,,,,,
player,201409210nyg,htx,MannDa21,sacks,0.0,,,,,
player,201409210nyg,htx,MannDa21,tackles_combined,5,,,,,
player,201409210nyg,htx,MannDa21,tackles_solo,3,,,,,
player,201409210nyg,htx,MannDa21,tackles_assists,2,,,,,
player,201409210nyg,htx,MannDa21,tackles_loss,0,,,,,
player,201409210nyg,htx,MannDa21,qb_hits,0,,,,,
player,201409210nyg,htx,MannDa21,fumbles_rec,0,,,,,
player,201409210nyg,htx,MannDa21,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,MannDa21,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,MannDa21,fumbles_forced,0,,,,,
player,201409210nyg,htx,MercWh00,def_int,0,,,,,
player,201409210nyg,htx,MercWh00,def_int_yds,0,,,,,
player,201409210nyg,htx,MercWh00,def_int_td,0,,,,,
player,201409210nyg,htx,MercWh00,def_int_long,0,,,,,
player,201409210nyg,htx,MercWh00,pass_defended,0,,,,,
player,201409210nyg,htx,MercWh00,sacks,0.0,,,,,
player,201409210nyg,htx,MercWh00,tackles_combined,5,,,,,
player,201409210nyg,htx,MercWh00,tackles_solo,3,,,,,
player,201409210nyg,htx,MercWh00,tackles_assists,2,,,,,
player,201409210nyg,htx,MercWh00,tackles_loss,0,,,,,
player,201409210nyg,htx,MercWh00,qb_hits,0,,,,,
player,201409210nyg,htx,MercWh00,fumbles_rec,0,,,,,
player,201409210nyg,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,MercWh00,fumbles_forced,0,,,,,
player,201409210nyg,htx,MohaMi00,def_int,0,,,,,
player,201409210nyg,htx,MohaMi00,def_int_yds,0,,,,,
player,201409210nyg,htx,MohaMi00,def_int_td,0,,,,,
player,201409210nyg,htx,MohaMi00,def_int_long,0,,,,,
player,201409210nyg,htx,MohaMi00,pass_defended,0,,,,,
player,201409210nyg,htx,MohaMi00,sacks,0.0,,,,,
player,201409210nyg,htx,MohaMi00,tackles_combined,4,,,,,
player,201409210nyg,htx,MohaMi00,tackles_solo,2,,,,,
player,201409210nyg,htx,MohaMi00,tackles_assists,2,,,,,
player,201409210nyg,htx,MohaMi00,tackles_loss,0,,,,,
player,201409210nyg,htx,MohaMi00,qb_hits,0,,,,,
player,201409210nyg,htx,MohaMi00,fumbles_rec,0,,,,,
player,201409210nyg,htx,MohaMi00,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,MohaMi00,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,MohaMi00,fumbles_forced,0,,,,,
player,201409210nyg,htx,MorrDa01,def_int,0,,,,,
player,201409210nyg,htx,MorrDa01,def_int_yds,0,,,,,
player,201409210nyg,htx,MorrDa01,def_int_td,0,,,,,
player,201409210nyg,htx,MorrDa01,def_int_long,0,,,,,
player,201409210nyg,htx,MorrDa01,pass_defended,1,,,,,
player,201409210nyg,htx,MorrDa01,sacks,0.0,,,,,
player,201409210nyg,htx,MorrDa01,tackles_combined,4,,,,,
player,201409210nyg,htx,MorrDa01,tackles_solo,4,,,,,
player,201409210nyg,htx,MorrDa01,tackles_assists,0,,,,,
player,201409210nyg,htx,MorrDa01,tackles_loss,0,,,,,
player,201409210nyg,htx,MorrDa01,qb_hits,0,,,,,
player,201409210nyg,htx,MorrDa01,fumbles_rec,0,,,,,
player,201409210nyg,htx,MorrDa01,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,MorrDa01,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,MorrDa01,fumbles_forced,0,,,,,
player,201409210nyg,htx,ReedBr00,def_int,0,,,,,
player,201409210nyg,htx,ReedBr00,def_int_yds,0,,,,,
player,201409210nyg,htx,ReedBr00,def_int_td,0,,,,,
player,201409210nyg,htx,ReedBr00,def_int_long,0,,,,,
player,201409210nyg,htx,ReedBr00,pass_defended,0,,,,,
player,201409210nyg,htx,ReedBr00,sacks,0.0,,,,,
player,201409210nyg,htx,ReedBr00,tackles_combined,4,,,,,
player,201409210nyg,htx,ReedBr00,tackles_solo,2,,,,,
player,201409210nyg,htx,ReedBr00,tackles_assists,2,,,,,
player,201409210nyg,htx,ReedBr00,tackles_loss,0,,,,,
player,201409210nyg,htx,ReedBr00,qb_hits,0,,,,,
player,201409210nyg,htx,ReedBr00,fumbles_rec,0,,,,,
player,201409210nyg,htx,ReedBr00,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,ReedBr00,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,ReedBr00,fumbles_forced,0,,,,,
player,201409210nyg,htx,TuggJu00,def_int,0,,,,,
player,201409210nyg,htx,TuggJu00,def_int_yds,0,,,,,
player,201409210nyg,htx,TuggJu00,def_int_td,0,,,,,
player,201409210nyg,htx,TuggJu00,def_int_long,0,,,,,
player,201409210nyg,htx,TuggJu00,pass_defended,0,,,,,
player,201409210nyg,htx,TuggJu00,sacks,0.0,,,,,
player,201409210nyg,htx,TuggJu00,tackles_combined,4,,,,,
player,201409210nyg,htx,TuggJu00,tackles_solo,2,,,,,
player,201409210nyg,htx,TuggJu00,tackles_assists,2,,,,,
player,201409210nyg,htx,TuggJu00,tackles_loss,0,,,,,
player,201409210nyg,htx,TuggJu00,qb_hits,0,,,,,
player,201409210nyg,htx,TuggJu00,fumbles_rec,0,,,,,
player,201409210nyg,htx,TuggJu00,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,TuggJu00,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,TuggJu00,fumbles_forced,0,,,,,
player,201409210nyg,htx,BouyA.00,def_int,0,,,,,
player,201409210nyg,htx,BouyA.00,def_int_yds,0,,,,,
player,201409210nyg,htx,BouyA.00,def_int_td,0,,,,,
player,201409210nyg,htx,BouyA.00,def_int_long,0,,,,,
player,201409210nyg,htx,BouyA.00,pass_defended,0,,,,,
player,201409210nyg,htx,BouyA.00,sacks,0.0,,,,,
player,201409210nyg,htx,BouyA.00,tackles_combined,3,,,,,
player,201409210nyg,htx,BouyA.00,tackles_solo,1,,,,,
player,201409210nyg,htx,BouyA.00,tackles_assists,2,,,,,
player,201409210nyg,htx,BouyA.00,tackles_loss,0,,,,,
player,201409210nyg,htx,BouyA.00,qb_hits,0,,,,,
player,201409210nyg,htx,BouyA.00,fumbles_rec,0,,,,,
player,201409210nyg,htx,BouyA.00,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,BouyA.00,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,BouyA.00,fumbles_forced,0,,,,,
player,201409210nyg,htx,PoweJe00,def_int,0,,,,,
player,201409210nyg,htx,PoweJe00,def_int_yds,0,,,,,
player,201409210nyg,htx,PoweJe00,def_int_td,0,,,,,
player,201409210nyg,htx,PoweJe00,def_int_long,0,,,,,
player,201409210nyg,htx,PoweJe00,pass_defended,0,,,,,
player,201409210nyg,htx,PoweJe00,sacks,0.0,,,,,
player,201409210nyg,htx,PoweJe00,tackles_combined,3,,,,,
player,201409210nyg,htx,PoweJe00,tackles_solo,3,,,,,
player,201409210nyg,htx,PoweJe00,tackles_assists,0,,,,,
player,201409210nyg,htx,PoweJe00,tackles_loss,0,,,,,
player,201409210nyg,htx,PoweJe00,qb_hits,0,,,,,
player,201409210nyg,htx,PoweJe00,fumbles_rec,0,,,,,
player,201409210nyg,htx,PoweJe00,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,PoweJe00,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,PoweJe00,fumbles_forced,0,,,,,
player,201409210nyg,htx,JackKa99,def_int,0,,,,,
player,201409210nyg,htx,JackKa99,def_int_yds,0,,,,,
player,201409210nyg,htx,JackKa99,def_int_td,0,,,,,
player,201409210nyg,htx,JackKa99,def_int_long,0,,,,,
player,201409210nyg,htx,JackKa99,pass_defended,1,,,,,
player,201409210nyg,htx,JackKa99,sacks,0.0,,,,,
player,201409210nyg,htx,JackKa99,tackles_combined,2,,,,,
player,201409210nyg,htx,JackKa99,tackles_solo,2,,,,,
player,201409210nyg,htx,JackKa99,tackles_assists,0,,,,,
player,201409210nyg,htx,JackKa99,tackles_loss,2,,,,,
player,201409210nyg,htx,JackKa99,qb_hits,0,,,,,
player,201409210nyg,htx,JackKa99,fumbles_rec,0,,,,,
player,201409210nyg,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,JackKa99,fumbles_forced,0,,,,,
player,201409210nyg,htx,BullRa00,def_int,0,,,,,
player,201409210nyg,htx,BullRa00,def_int_yds,0,,,,,
player,201409210nyg,htx,BullRa00,def_int_td,0,,,,,
player,201409210nyg,htx,BullRa00,def_int_long,0,,,,,
player,201409210nyg,htx,BullRa00,pass_defended,0,,,,,
player,201409210nyg,htx,BullRa00,sacks,0.0,,,,,
player,201409210nyg,htx,BullRa00,tackles_combined,1,,,,,
player,201409210nyg,htx,BullRa00,tackles_solo,1,,,,,
player,201409210nyg,htx,BullRa00,tackles_assists,0,,,,,
player,201409210nyg,htx,BullRa00,tackles_loss,0,,,,,
player,201409210nyg,htx,BullRa00,qb_hits,0,,,,,
player,201409210nyg,htx,BullRa00,fumbles_rec,0,,,,,
player,201409210nyg,htx,BullRa00,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,BullRa00,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,BullRa00,fumbles_forced,0,,,,,
player,201409210nyg,htx,DentAk00,def_int,0,,,,,
player,201409210nyg,htx,DentAk00,def_int_yds,0,,,,,
player,201409210nyg,htx,DentAk00,def_int_td,0,,,,,
player,201409210nyg,htx,DentAk00,def_int_long,0,,,,,
player,201409210nyg,htx,DentAk00,pass_defended,0,,,,,
player,201409210nyg,htx,DentAk00,sacks,0.0,,,,,
player,201409210nyg,htx,DentAk00,tackles_combined,1,,,,,
player,201409210nyg,htx,DentAk00,tackles_solo,1,,,,,
player,201409210nyg,htx,DentAk00,tackles_assists,0,,,,,
player,201409210nyg,htx,DentAk00,tackles_loss,0,,,,,
player,201409210nyg,htx,DentAk00,qb_hits,0,,,,,
player,201409210nyg,htx,DentAk00,fumbles_rec,0,,,,,
player,201409210nyg,htx,DentAk00,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,DentAk00,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,DentAk00,fumbles_forced,0,,,,,
player,201409210nyg,htx,SappRi99,def_int,0,,,,,
player,201409210nyg,htx,SappRi99,def_int_yds,0,,,,,
player,201409210nyg,htx,SappRi99,def_int_td,0,,,,,
player,201409210nyg,htx,SappRi99,def_int_long,0,,,,,
player,201409210nyg,htx,SappRi99,pass_defended,0,,,,,
player,201409210nyg,htx,SappRi99,sacks,0.0,,,,,
player,201409210nyg,htx,SappRi99,tackles_combined,1,,,,,
player,201409210nyg,htx,SappRi99,tackles_solo,1,,,,,
player,201409210nyg,htx,SappRi99,tackles_assists,0,,,,,
player,201409210nyg,htx,SappRi99,tackles_loss,0,,,,,
player,201409210nyg,htx,SappRi99,qb_hits,0,,,,,
player,201409210nyg,htx,SappRi99,fumbles_rec,0,,,,,
player,201409210nyg,htx,SappRi99,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,SappRi99,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,SappRi99,fumbles_forced,0,,,,,
player,201409210nyg,htx,TarpJe00,def_int,0,,,,,
player,201409210nyg,htx,TarpJe00,def_int_yds,0,,,,,
player,201409210nyg,htx,TarpJe00,def_int_td,0,,,,,
player,201409210nyg,htx,TarpJe00,def_int_long,0,,,,,
player,201409210nyg,htx,TarpJe00,pass_defended,0,,,,,
player,201409210nyg,htx,TarpJe00,sacks,0.0,,,,,
player,201409210nyg,htx,TarpJe00,tackles_combined,1,,,,,
player,201409210nyg,htx,TarpJe00,tackles_solo,1,,,,,
player,201409210nyg,htx,TarpJe00,tackles_assists,0,,,,,
player,201409210nyg,htx,TarpJe00,tackles_loss,0,,,,,
player,201409210nyg,htx,TarpJe00,qb_hits,0,,,,,
player,201409210nyg,htx,TarpJe00,fumbles_rec,0,,,,,
player,201409210nyg,htx,TarpJe00,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,TarpJe00,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,TarpJe00,fumbles_forced,0,,,,,
player,201409210nyg,htx,WeekJo00,def_int,0,,,,,
player,201409210nyg,htx,WeekJo00,def_int_yds,0,,,,,
player,201409210nyg,htx,WeekJo00,def_int_td,0,,,,,
player,201409210nyg,htx,WeekJo00,def_int_long,0,,,,,
player,201409210nyg,htx,WeekJo00,pass_defended,0,,,,,
player,201409210nyg,htx,WeekJo00,sacks,0.0,,,,,
player,201409210nyg,htx,WeekJo00,tackles_combined,1,,,,,
player,201409210nyg,htx,WeekJo00,tackles_solo,1,,,,,
player,201409210nyg,htx,WeekJo00,tackles_assists,0,,,,,
player,201409210nyg,htx,WeekJo00,tackles_loss,0,,,,,
player,201409210nyg,htx,WeekJo00,qb_hits,0,,,,,
player,201409210nyg,htx,WeekJo00,fumbles_rec,0,,,,,
player,201409210nyg,htx,WeekJo00,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,WeekJo00,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,WeekJo00,fumbles_forced,0,,,,,
player,201409210nyg,htx,FitzRy00,def_int,0,,,,,
player,201409210nyg,htx,FitzRy00,def_int_yds,0,,,,,
player,201409210nyg,htx,FitzRy00,def_int_td,0,,,,,
player,201409210nyg,htx,FitzRy00,def_int_long,0,,,,,
player,201409210nyg,htx,FitzRy00,pass_defended,0,,,,,
player,201409210nyg,htx,FitzRy00,sacks,0.0,,,,,
player,201409210nyg,htx,FitzRy00,tackles_combined,0,,,,,
player,201409210nyg,htx,FitzRy00,tackles_solo,0,,,,,
player,201409210nyg,htx,FitzRy00,tackles_assists,0,,,,,
player,201409210nyg,htx,FitzRy00,tackles_loss,,,,,,
player,201409210nyg,htx,FitzRy00,qb_hits,,,,,,
player,201409210nyg,htx,FitzRy00,fumbles_rec,1,,,,,
player,201409210nyg,htx,FitzRy00,fumbles_rec_yds,0,,,,,
player,201409210nyg,htx,FitzRy00,fumbles_rec_td,0,,,,,
player,201409210nyg,htx,FitzRy00,fumbles_forced,0,,,,,
player,201409210nyg,nyg,AmukPr00,def_int,1,,,,,
player,201409210nyg,nyg,AmukPr00,def_int_yds,0,,,,,
player,201409210nyg,nyg,AmukPr00,def_int_td,0,,,,,
player,201409210nyg,nyg,AmukPr00,def_int_long,0,,,,,
player,201409210nyg,nyg,AmukPr00,pass_defended,2,,,,,
player,201409210nyg,nyg,AmukPr00,sacks,0.0,,,,,
player,201409210nyg,nyg,AmukPr00,tackles_combined,6,,,,,
player,201409210nyg,nyg,AmukPr00,tackles_solo,4,,,,,
player,201409210nyg,nyg,AmukPr00,tackles_assists,2,,,,,
player,201409210nyg,nyg,AmukPr00,tackles_loss,0,,,,,
player,201409210nyg,nyg,AmukPr00,qb_hits,0,,,,,
player,201409210nyg,nyg,AmukPr00,fumbles_rec,0,,,,,
player,201409210nyg,nyg,AmukPr00,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,AmukPr00,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,AmukPr00,fumbles_forced,0,,,,,
player,201409210nyg,nyg,RollAn20,def_int,1,,,,,
player,201409210nyg,nyg,RollAn20,def_int_yds,25,,,,,
player,201409210nyg,nyg,RollAn20,def_int_td,0,,,,,
player,201409210nyg,nyg,RollAn20,def_int_long,25,,,,,
player,201409210nyg,nyg,RollAn20,pass_defended,1,,,,,
player,201409210nyg,nyg,RollAn20,sacks,0.0,,,,,
player,201409210nyg,nyg,RollAn20,tackles_combined,4,,,,,
player,201409210nyg,nyg,RollAn20,tackles_solo,3,,,,,
player,201409210nyg,nyg,RollAn20,tackles_assists,1,,,,,
player,201409210nyg,nyg,RollAn20,tackles_loss,0,,,,,
player,201409210nyg,nyg,RollAn20,qb_hits,0,,,,,
player,201409210nyg,nyg,RollAn20,fumbles_rec,0,,,,,
player,201409210nyg,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,RollAn20,fumbles_forced,0,,,,,
player,201409210nyg,nyg,RodgDo99,def_int,1,,,,,
player,201409210nyg,nyg,RodgDo99,def_int_yds,10,,,,,
player,201409210nyg,nyg,RodgDo99,def_int_td,0,,,,,
player,201409210nyg,nyg,RodgDo99,def_int_long,10,,,,,
player,201409210nyg,nyg,RodgDo99,pass_defended,2,,,,,
player,201409210nyg,nyg,RodgDo99,sacks,0.0,,,,,
player,201409210nyg,nyg,RodgDo99,tackles_combined,3,,,,,
player,201409210nyg,nyg,RodgDo99,tackles_solo,3,,,,,
player,201409210nyg,nyg,RodgDo99,tackles_assists,0,,,,,
player,201409210nyg,nyg,RodgDo99,tackles_loss,1,,,,,
player,201409210nyg,nyg,RodgDo99,qb_hits,0,,,,,
player,201409210nyg,nyg,RodgDo99,fumbles_rec,0,,,,,
player,201409210nyg,nyg,RodgDo99,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,RodgDo99,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,RodgDo99,fumbles_forced,0,,,,,
player,201409210nyg,nyg,McBrTr99,def_int,0,,,,,
player,201409210nyg,nyg,McBrTr99,def_int_yds,0,,,,,
player,201409210nyg,nyg,McBrTr99,def_int_td,0,,,,,
player,201409210nyg,nyg,McBrTr99,def_int_long,0,,,,,
player,201409210nyg,nyg,McBrTr99,pass_defended,0,,,,,
player,201409210nyg,nyg,McBrTr99,sacks,1.0,,,,,
player,201409210nyg,nyg,McBrTr99,tackles_combined,6,,,,,
player,201409210nyg,nyg,McBrTr99,tackles_solo,5,,,,,
player,201409210nyg,nyg,McBrTr99,tackles_assists,1,,,,,
player,201409210nyg,nyg,McBrTr99,tackles_loss,1,,,,,
player,201409210nyg,nyg,McBrTr99,qb_hits,0,,,,,
player,201409210nyg,nyg,McBrTr99,fumbles_rec,0,,,,,
player,201409210nyg,nyg,McBrTr99,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,McBrTr99,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,McBrTr99,fumbles_forced,0,,,,,
player,201409210nyg,nyg,McClJa01,def_int,0,,,,,
player,201409210nyg,nyg,McClJa01,def_int_yds,0,,,,,
player,201409210nyg,nyg,McClJa01,def_int_td,0,,,,,
player,201409210nyg,nyg,McClJa01,def_int_long,0,,,,,
player,201409210nyg,nyg,McClJa01,pass_defended,0,,,,,
player,201409210nyg,nyg,McClJa01,sacks,0.5,,,,,
player,201409210nyg,nyg,McClJa01,tackles_combined,11,,,,,
player,201409210nyg,nyg,McClJa01,tackles_solo,9,,,,,
player,201409210nyg,nyg,McClJa01,tackles_assists,2,,,,,
player,201409210nyg,nyg,McClJa01,tackles_loss,1,,,,,
player,201409210nyg,nyg,McClJa01,qb_hits,1,,,,,
player,201409210nyg,nyg,McClJa01,fumbles_rec,0,,,,,
player,201409210nyg,nyg,McClJa01,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,McClJa01,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,McClJa01,fumbles_forced,0,,,,,
player,201409210nyg,nyg,HankJo00,def_int,0,,,,,
player,201409210nyg,nyg,HankJo00,def_int_yds,0,,,,,
player,201409210nyg,nyg,HankJo00,def_int_td,0,,,,,
player,201409210nyg,nyg,HankJo00,def_int_long,0,,,,,
player,201409210nyg,nyg,HankJo00,pass_defended,1,,,,,
player,201409210nyg,nyg,HankJo00,sacks,0.5,,,,,
player,201409210nyg,nyg,HankJo00,tackles_combined,4,,,,,
player,201409210nyg,nyg,HankJo00,tackles_solo,1,,,,,
player,201409210nyg,nyg,HankJo00,tackles_assists,3,,,,,
player,201409210nyg,nyg,HankJo00,tackles_loss,0,,,,,
player,201409210nyg,nyg,HankJo00,qb_hits,1,,,,,
player,201409210nyg,nyg,HankJo00,fumbles_rec,0,,,,,
player,201409210nyg,nyg,HankJo00,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,HankJo00,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,HankJo00,fumbles_forced,0,,,,,
player,201409210nyg,nyg,PierJa99,def_int,0,,,,,
player,201409210nyg,nyg,PierJa99,def_int_yds,0,,,,,
player,201409210nyg,nyg,PierJa99,def_int_td,0,,,,,
player,201409210nyg,nyg,PierJa99,def_int_long,0,,,,,
player,201409210nyg,nyg,PierJa99,pass_defended,1,,,,,
player,201409210nyg,nyg,PierJa99,sacks,0.0,,,,,
player,201409210nyg,nyg,PierJa99,tackles_combined,7,,,,,
player,201409210nyg,nyg,PierJa99,tackles_solo,6,,,,,
player,201409210nyg,nyg,PierJa99,tackles_assists,1,,,,,
player,201409210nyg,nyg,PierJa99,tackles_loss,1,,,,,
player,201409210nyg,nyg,PierJa99,qb_hits,0,,,,,
player,201409210nyg,nyg,PierJa99,fumbles_rec,0,,,,,
player,201409210nyg,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,PierJa99,fumbles_forced,0,,,,,
player,201409210nyg,nyg,WillJa02,def_int,0,,,,,
player,201409210nyg,nyg,WillJa02,def_int_yds,0,,,,,
player,201409210nyg,nyg,WillJa02,def_int_td,0,,,,,
