game,2014,16,20141221,201412210mia,min,"Minnesota Vikings",35,mia,"Miami Dolphins",37
player,201412210mia,min,JohnTo01,tackles_loss,1,,,,,
player,201412210mia,min,JohnTo01,qb_hits,2,,,,,
player,201412210mia,min,JohnTo01,fumbles_rec,0,,,,,
player,201412210mia,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201412210mia,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201412210mia,min,JohnTo01,fumbles_forced,0,,,,,
player,201412210mia,min,BlanRo00,def_int,0,,,,,
player,201412210mia,min,BlanRo00,def_int_yds,0,,,,,
player,201412210mia,min,BlanRo00,def_int_td,0,,,,,
player,201412210mia,min,BlanRo00,def_int_long,0,,,,,
player,201412210mia,min,BlanRo00,pass_defended,0,,,,,
player,201412210mia,min,BlanRo00,sacks,0.0,,,,,
player,201412210mia,min,BlanRo00,tackles_combined,11,,,,,
player,201412210mia,min,BlanRo00,tackles_solo,9,,,,,
player,201412210mia,min,BlanRo00,tackles_assists,2,,,,,
player,201412210mia,min,BlanRo00,tackles_loss,0,,,,,
player,201412210mia,min,BlanRo00,qb_hits,0,,,,,
player,201412210mia,min,BlanRo00,fumbles_rec,0,,,,,
player,201412210mia,min,BlanRo00,fumbles_rec_yds,0,,,,,
player,201412210mia,min,BlanRo00,fumbles_rec_td,0,,,,,
player,201412210mia,min,BlanRo00,fumbles_forced,0,,,,,
player,201412210mia,min,HodgGe00,def_int,0,,,,,
player,201412210mia,min,HodgGe00,def_int_yds,0,,,,,
player,201412210mia,min,HodgGe00,def_int_td,0,,,,,
player,201412210mia,min,HodgGe00,def_int_long,0,,,,,
player,201412210mia,min,HodgGe00,pass_defended,0,,,,,
player,201412210mia,min,HodgGe00,sacks,0.0,,,,,
player,201412210mia,min,HodgGe00,tackles_combined,6,,,,,
player,201412210mia,min,HodgGe00,tackles_solo,6,,,,,
player,201412210mia,min,HodgGe00,tackles_assists,0,,,,,
player,201412210mia,min,HodgGe00,tackles_loss,0,,,,,
player,201412210mia,min,HodgGe00,qb_hits,0,,,,,
player,201412210mia,min,HodgGe00,fumbles_rec,0,,,,,
player,201412210mia,min,HodgGe00,fumbles_rec_yds,0,,,,,
player,201412210mia,min,HodgGe00,fumbles_rec_td,0,,,,,
player,201412210mia,min,HodgGe00,fumbles_forced,0,,,,,
player,201412210mia,min,BrinJa99,def_int,0,,,,,
player,201412210mia,min,BrinJa99,def_int_yds,0,,,,,
player,201412210mia,min,BrinJa99,def_int_td,0,,,,,
player,201412210mia,min,BrinJa99,def_int_long,0,,,,,
player,201412210mia,min,BrinJa99,pass_defended,0,,,,,
player,201412210mia,min,BrinJa99,sacks,0.0,,,,,
player,201412210mia,min,BrinJa99,tackles_combined,5,,,,,
player,201412210mia,min,BrinJa99,tackles_solo,5,,,,,
player,201412210mia,min,BrinJa99,tackles_assists,0,,,,,
player,201412210mia,min,BrinJa99,tackles_loss,0,,,,,
player,201412210mia,min,BrinJa99,qb_hits,0,,,,,
player,201412210mia,min,BrinJa99,fumbles_rec,0,,,,,
player,201412210mia,min,BrinJa99,fumbles_rec_yds,0,,,,,
player,201412210mia,min,BrinJa99,fumbles_rec_td,0,,,,,
player,201412210mia,min,BrinJa99,fumbles_forced,0,,,,,
player,201412210mia,min,RhodXa00,def_int,0,,,,,
player,201412210mia,min,RhodXa00,def_int_yds,0,,,,,
player,201412210mia,min,RhodXa00,def_int_td,0,,,,,
player,201412210mia,min,RhodXa00,def_int_long,0,,,,,
player,201412210mia,min,RhodXa00,pass_defended,0,,,,,
player,201412210mia,min,RhodXa00,sacks,0.0,,,,,
player,201412210mia,min,RhodXa00,tackles_combined,5,,,,,
player,201412210mia,min,RhodXa00,tackles_solo,5,,,,,
player,201412210mia,min,RhodXa00,tackles_assists,0,,,,,
player,201412210mia,min,RhodXa00,tackles_loss,1,,,,,
player,201412210mia,min,RhodXa00,qb_hits,0,,,,,
player,201412210mia,min,RhodXa00,fumbles_rec,0,,,,,
player,201412210mia,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201412210mia,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201412210mia,min,RhodXa00,fumbles_forced,0,,,,,
player,201412210mia,min,JoseLi99,def_int,0,,,,,
player,201412210mia,min,JoseLi99,def_int_yds,0,,,,,
player,201412210mia,min,JoseLi99,def_int_td,0,,,,,
player,201412210mia,min,JoseLi99,def_int_long,0,,,,,
player,201412210mia,min,JoseLi99,pass_defended,0,,,,,
player,201412210mia,min,JoseLi99,sacks,0.0,,,,,
player,201412210mia,min,JoseLi99,tackles_combined,4,,,,,
player,201412210mia,min,JoseLi99,tackles_solo,3,,,,,
player,201412210mia,min,JoseLi99,tackles_assists,1,,,,,
player,201412210mia,min,JoseLi99,tackles_loss,0,,,,,
player,201412210mia,min,JoseLi99,qb_hits,2,,,,,
player,201412210mia,min,JoseLi99,fumbles_rec,0,,,,,
player,201412210mia,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201412210mia,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201412210mia,min,JoseLi99,fumbles_forced,0,,,,,
player,201412210mia,min,FloySh00,def_int,0,,,,,
player,201412210mia,min,FloySh00,def_int_yds,0,,,,,
player,201412210mia,min,FloySh00,def_int_td,0,,,,,
player,201412210mia,min,FloySh00,def_int_long,0,,,,,
player,201412210mia,min,FloySh00,pass_defended,0,,,,,
player,201412210mia,min,FloySh00,sacks,0.0,,,,,
player,201412210mia,min,FloySh00,tackles_combined,3,,,,,
player,201412210mia,min,FloySh00,tackles_solo,3,,,,,
player,201412210mia,min,FloySh00,tackles_assists,0,,,,,
player,201412210mia,min,FloySh00,tackles_loss,1,,,,,
player,201412210mia,min,FloySh00,qb_hits,0,,,,,
player,201412210mia,min,FloySh00,fumbles_rec,0,,,,,
player,201412210mia,min,FloySh00,fumbles_rec_yds,0,,,,,
player,201412210mia,min,FloySh00,fumbles_rec_td,0,,,,,
player,201412210mia,min,FloySh00,fumbles_forced,0,,,,,
player,201412210mia,min,MunnCa99,def_int,0,,,,,
player,201412210mia,min,MunnCa99,def_int_yds,0,,,,,
player,201412210mia,min,MunnCa99,def_int_td,0,,,,,
player,201412210mia,min,MunnCa99,def_int_long,0,,,,,
player,201412210mia,min,MunnCa99,pass_defended,0,,,,,
player,201412210mia,min,MunnCa99,sacks,0.0,,,,,
player,201412210mia,min,MunnCa99,tackles_combined,3,,,,,
player,201412210mia,min,MunnCa99,tackles_solo,2,,,,,
player,201412210mia,min,MunnCa99,tackles_assists,1,,,,,
player,201412210mia,min,MunnCa99,tackles_loss,0,,,,,
player,201412210mia,min,MunnCa99,qb_hits,0,,,,,
player,201412210mia,min,MunnCa99,fumbles_rec,0,,,,,
player,201412210mia,min,MunnCa99,fumbles_rec_yds,0,,,,,
player,201412210mia,min,MunnCa99,fumbles_rec_td,0,,,,,
player,201412210mia,min,MunnCa99,fumbles_forced,0,,,,,
player,201412210mia,min,SendAn00,def_int,0,,,,,
player,201412210mia,min,SendAn00,def_int_yds,0,,,,,
player,201412210mia,min,SendAn00,def_int_td,0,,,,,
player,201412210mia,min,SendAn00,def_int_long,0,,,,,
player,201412210mia,min,SendAn00,pass_defended,0,,,,,
player,201412210mia,min,SendAn00,sacks,0.0,,,,,
player,201412210mia,min,SendAn00,tackles_combined,3,,,,,
player,201412210mia,min,SendAn00,tackles_solo,3,,,,,
player,201412210mia,min,SendAn00,tackles_assists,0,,,,,
player,201412210mia,min,SendAn00,tackles_loss,0,,,,,
player,201412210mia,min,SendAn00,qb_hits,0,,,,,
player,201412210mia,min,SendAn00,fumbles_rec,0,,,,,
player,201412210mia,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201412210mia,min,SendAn00,fumbles_rec_td,0,,,,,
player,201412210mia,min,SendAn00,fumbles_forced,0,,,,,
player,201412210mia,min,ColeAu00,def_int,0,,,,,
player,201412210mia,min,ColeAu00,def_int_yds,0,,,,,
player,201412210mia,min,ColeAu00,def_int_td,0,,,,,
player,201412210mia,min,ColeAu00,def_int_long,0,,,,,
player,201412210mia,min,ColeAu00,pass_defended,0,,,,,
player,201412210mia,min,ColeAu00,sacks,0.0,,,,,
player,201412210mia,min,ColeAu00,tackles_combined,2,,,,,
player,201412210mia,min,ColeAu00,tackles_solo,2,,,,,
player,201412210mia,min,ColeAu00,tackles_assists,0,,,,,
player,201412210mia,min,ColeAu00,tackles_loss,0,,,,,
player,201412210mia,min,ColeAu00,qb_hits,0,,,,,
player,201412210mia,min,ColeAu00,fumbles_rec,0,,,,,
player,201412210mia,min,ColeAu00,fumbles_rec_yds,0,,,,,
player,201412210mia,min,ColeAu00,fumbles_rec_td,0,,,,,
player,201412210mia,min,ColeAu00,fumbles_forced,0,,,,,
player,201412210mia,min,GreeCh99,def_int,0,,,,,
player,201412210mia,min,GreeCh99,def_int_yds,0,,,,,
player,201412210mia,min,GreeCh99,def_int_td,0,,,,,
player,201412210mia,min,GreeCh99,def_int_long,0,,,,,
player,201412210mia,min,GreeCh99,pass_defended,0,,,,,
player,201412210mia,min,GreeCh99,sacks,0.0,,,,,
player,201412210mia,min,GreeCh99,tackles_combined,2,,,,,
player,201412210mia,min,GreeCh99,tackles_solo,2,,,,,
player,201412210mia,min,GreeCh99,tackles_assists,0,,,,,
player,201412210mia,min,GreeCh99,tackles_loss,0,,,,,
player,201412210mia,min,GreeCh99,qb_hits,1,,,,,
player,201412210mia,min,GreeCh99,fumbles_rec,0,,,,,
player,201412210mia,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201412210mia,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201412210mia,min,GreeCh99,fumbles_forced,0,,,,,
player,201412210mia,min,RobiJo01,def_int,0,,,,,
player,201412210mia,min,RobiJo01,def_int_yds,0,,,,,
player,201412210mia,min,RobiJo01,def_int_td,0,,,,,
player,201412210mia,min,RobiJo01,def_int_long,0,,,,,
player,201412210mia,min,RobiJo01,pass_defended,0,,,,,
player,201412210mia,min,RobiJo01,sacks,0.0,,,,,
player,201412210mia,min,RobiJo01,tackles_combined,2,,,,,
player,201412210mia,min,RobiJo01,tackles_solo,2,,,,,
player,201412210mia,min,RobiJo01,tackles_assists,0,,,,,
player,201412210mia,min,RobiJo01,tackles_loss,0,,,,,
player,201412210mia,min,RobiJo01,qb_hits,0,,,,,
player,201412210mia,min,RobiJo01,fumbles_rec,0,,,,,
player,201412210mia,min,RobiJo01,fumbles_rec_yds,0,,,,,
player,201412210mia,min,RobiJo01,fumbles_rec_td,0,,,,,
player,201412210mia,min,RobiJo01,fumbles_forced,0,,,,,
player,201412210mia,min,RobiBr98,def_int,0,,,,,
player,201412210mia,min,RobiBr98,def_int_yds,0,,,,,
player,201412210mia,min,RobiBr98,def_int_td,0,,,,,
player,201412210mia,min,RobiBr98,def_int_long,0,,,,,
player,201412210mia,min,RobiBr98,pass_defended,0,,,,,
player,201412210mia,min,RobiBr98,sacks,0.0,,,,,
player,201412210mia,min,RobiBr98,tackles_combined,2,,,,,
player,201412210mia,min,RobiBr98,tackles_solo,2,,,,,
player,201412210mia,min,RobiBr98,tackles_assists,0,,,,,
player,201412210mia,min,RobiBr98,tackles_loss,0,,,,,
player,201412210mia,min,RobiBr98,qb_hits,0,,,,,
player,201412210mia,min,RobiBr98,fumbles_rec,0,,,,,
player,201412210mia,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201412210mia,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201412210mia,min,RobiBr98,fumbles_forced,0,,,,,
player,201412210mia,min,CricSc00,def_int,0,,,,,
player,201412210mia,min,CricSc00,def_int_yds,0,,,,,
player,201412210mia,min,CricSc00,def_int_td,0,,,,,
player,201412210mia,min,CricSc00,def_int_long,0,,,,,
player,201412210mia,min,CricSc00,pass_defended,0,,,,,
player,201412210mia,min,CricSc00,sacks,0.0,,,,,
player,201412210mia,min,CricSc00,tackles_combined,1,,,,,
player,201412210mia,min,CricSc00,tackles_solo,1,,,,,
player,201412210mia,min,CricSc00,tackles_assists,0,,,,,
player,201412210mia,min,CricSc00,tackles_loss,0,,,,,
player,201412210mia,min,CricSc00,qb_hits,0,,,,,
player,201412210mia,min,CricSc00,fumbles_rec,0,,,,,
player,201412210mia,min,CricSc00,fumbles_rec_yds,0,,,,,
player,201412210mia,min,CricSc00,fumbles_rec_td,0,,,,,
player,201412210mia,min,CricSc00,fumbles_forced,0,,,,,
player,201412210mia,min,ExumAn00,def_int,0,,,,,
player,201412210mia,min,ExumAn00,def_int_yds,0,,,,,
player,201412210mia,min,ExumAn00,def_int_td,0,,,,,
player,201412210mia,min,ExumAn00,def_int_long,0,,,,,
player,201412210mia,min,ExumAn00,pass_defended,0,,,,,
player,201412210mia,min,ExumAn00,sacks,0.0,,,,,
player,201412210mia,min,ExumAn00,tackles_combined,1,,,,,
player,201412210mia,min,ExumAn00,tackles_solo,1,,,,,
player,201412210mia,min,ExumAn00,tackles_assists,0,,,,,
player,201412210mia,min,ExumAn00,tackles_loss,0,,,,,
player,201412210mia,min,ExumAn00,qb_hits,0,,,,,
player,201412210mia,min,ExumAn00,fumbles_rec,1,,,,,
player,201412210mia,min,ExumAn00,fumbles_rec_yds,0,,,,,
player,201412210mia,min,ExumAn00,fumbles_rec_td,0,,,,,
player,201412210mia,min,ExumAn00,fumbles_forced,0,,,,,
player,201412210mia,min,GrifEv99,def_int,0,,,,,
player,201412210mia,min,GrifEv99,def_int_yds,0,,,,,
player,201412210mia,min,GrifEv99,def_int_td,0,,,,,
player,201412210mia,min,GrifEv99,def_int_long,0,,,,,
player,201412210mia,min,GrifEv99,pass_defended,0,,,,,
player,201412210mia,min,GrifEv99,sacks,0.0,,,,,
player,201412210mia,min,GrifEv99,tackles_combined,1,,,,,
player,201412210mia,min,GrifEv99,tackles_solo,1,,,,,
player,201412210mia,min,GrifEv99,tackles_assists,0,,,,,
player,201412210mia,min,GrifEv99,tackles_loss,0,,,,,
player,201412210mia,min,GrifEv99,qb_hits,2,,,,,
player,201412210mia,min,GrifEv99,fumbles_rec,0,,,,,
player,201412210mia,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201412210mia,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201412210mia,min,GrifEv99,fumbles_forced,0,,,,,
player,201412210mia,min,SherMa20,def_int,0,,,,,
player,201412210mia,min,SherMa20,def_int_yds,0,,,,,
player,201412210mia,min,SherMa20,def_int_td,0,,,,,
player,201412210mia,min,SherMa20,def_int_long,0,,,,,
player,201412210mia,min,SherMa20,pass_defended,0,,,,,
player,201412210mia,min,SherMa20,sacks,0.0,,,,,
player,201412210mia,min,SherMa20,tackles_combined,1,,,,,
player,201412210mia,min,SherMa20,tackles_solo,1,,,,,
player,201412210mia,min,SherMa20,tackles_assists,0,,,,,
player,201412210mia,min,SherMa20,tackles_loss,0,,,,,
player,201412210mia,min,SherMa20,qb_hits,0,,,,,
player,201412210mia,min,SherMa20,fumbles_rec,0,,,,,
player,201412210mia,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201412210mia,min,SherMa20,fumbles_rec_td,0,,,,,
player,201412210mia,min,SherMa20,fumbles_forced,0,,,,,
player,201412210mia,min,TratJu00,def_int,0,,,,,
player,201412210mia,min,TratJu00,def_int_yds,0,,,,,
player,201412210mia,min,TratJu00,def_int_td,0,,,,,
player,201412210mia,min,TratJu00,def_int_long,0,,,,,
player,201412210mia,min,TratJu00,pass_defended,0,,,,,
player,201412210mia,min,TratJu00,sacks,0.0,,,,,
player,201412210mia,min,TratJu00,tackles_combined,1,,,,,
player,201412210mia,min,TratJu00,tackles_solo,1,,,,,
player,201412210mia,min,TratJu00,tackles_assists,0,,,,,
player,201412210mia,min,TratJu00,tackles_loss,0,,,,,
player,201412210mia,min,TratJu00,qb_hits,0,,,,,
player,201412210mia,min,TratJu00,fumbles_rec,0,,,,,
player,201412210mia,min,TratJu00,fumbles_rec_yds,0,,,,,
player,201412210mia,min,TratJu00,fumbles_rec_td,0,,,,,
player,201412210mia,min,TratJu00,fumbles_forced,0,,,,,
player,201412210mia,min,WattBr00,def_int,0,,,,,
player,201412210mia,min,WattBr00,def_int_yds,0,,,,,
player,201412210mia,min,WattBr00,def_int_td,0,,,,,
player,201412210mia,min,WattBr00,def_int_long,0,,,,,
player,201412210mia,min,WattBr00,pass_defended,0,,,,,
player,201412210mia,min,WattBr00,sacks,0.0,,,,,
player,201412210mia,min,WattBr00,tackles_combined,1,,,,,
player,201412210mia,min,WattBr00,tackles_solo,1,,,,,
player,201412210mia,min,WattBr00,tackles_assists,0,,,,,
player,201412210mia,min,WattBr00,tackles_loss,0,,,,,
player,201412210mia,min,WattBr00,qb_hits,0,,,,,
player,201412210mia,min,WattBr00,fumbles_rec,0,,,,,
player,201412210mia,min,WattBr00,fumbles_rec_yds,0,,,,,
player,201412210mia,min,WattBr00,fumbles_rec_td,0,,,,,
player,201412210mia,min,WattBr00,fumbles_forced,0,,,,,
player,201412210mia,min,WootCo99,def_int,0,,,,,
player,201412210mia,min,WootCo99,def_int_yds,0,,,,,
player,201412210mia,min,WootCo99,def_int_td,0,,,,,
player,201412210mia,min,WootCo99,def_int_long,0,,,,,
player,201412210mia,min,WootCo99,pass_defended,0,,,,,
player,201412210mia,min,WootCo99,sacks,0.0,,,,,
player,201412210mia,min,WootCo99,tackles_combined,1,,,,,
player,201412210mia,min,WootCo99,tackles_solo,1,,,,,
player,201412210mia,min,WootCo99,tackles_assists,0,,,,,
player,201412210mia,min,WootCo99,tackles_loss,0,,,,,
player,201412210mia,min,WootCo99,qb_hits,0,,,,,
player,201412210mia,min,WootCo99,fumbles_rec,0,,,,,
player,201412210mia,min,WootCo99,fumbles_rec_yds,0,,,,,
player,201412210mia,min,WootCo99,fumbles_rec_td,0,,,,,
player,201412210mia,min,WootCo99,fumbles_forced,0,,,,,
player,201412210mia,min,StepSh00,def_int,0,,,,,
player,201412210mia,min,StepSh00,def_int_yds,0,,,,,
player,201412210mia,min,StepSh00,def_int_td,0,,,,,
player,201412210mia,min,StepSh00,def_int_long,0,,,,,
player,201412210mia,min,StepSh00,pass_defended,0,,,,,
player,201412210mia,min,StepSh00,sacks,0.0,,,,,
player,201412210mia,min,StepSh00,tackles_combined,0,,,,,
player,201412210mia,min,StepSh00,tackles_solo,0,,,,,
player,201412210mia,min,StepSh00,tackles_assists,0,,,,,
player,201412210mia,min,StepSh00,tackles_loss,0,,,,,
player,201412210mia,min,StepSh00,qb_hits,1,,,,,
player,201412210mia,min,StepSh00,fumbles_rec,0,,,,,
player,201412210mia,min,StepSh00,fumbles_rec_yds,0,,,,,
player,201412210mia,min,StepSh00,fumbles_rec_td,0,,,,,
player,201412210mia,min,StepSh00,fumbles_forced,0,,,,,
player,201412210mia,mia,ShelDe00,def_int,1,,,,,
player,201412210mia,mia,ShelDe00,def_int_yds,2,,,,,
player,201412210mia,mia,ShelDe00,def_int_td,0,,,,,
player,201412210mia,mia,ShelDe00,def_int_long,2,,,,,
player,201412210mia,mia,ShelDe00,pass_defended,1,,,,,
player,201412210mia,mia,ShelDe00,sacks,0.0,,,,,
player,201412210mia,mia,ShelDe00,tackles_combined,2,,,,,
player,201412210mia,mia,ShelDe00,tackles_solo,2,,,,,
player,201412210mia,mia,ShelDe00,tackles_assists,0,,,,,
player,201412210mia,mia,ShelDe00,tackles_loss,0,,,,,
player,201412210mia,mia,ShelDe00,qb_hits,0,,,,,
player,201412210mia,mia,ShelDe00,fumbles_rec,0,,,,,
player,201412210mia,mia,ShelDe00,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,ShelDe00,fumbles_rec_td,0,,,,,
player,201412210mia,mia,ShelDe00,fumbles_forced,0,,,,,
player,201412210mia,mia,WakeCa00,def_int,0,,,,,
player,201412210mia,mia,WakeCa00,def_int_yds,0,,,,,
player,201412210mia,mia,WakeCa00,def_int_td,0,,,,,
player,201412210mia,mia,WakeCa00,def_int_long,0,,,,,
player,201412210mia,mia,WakeCa00,pass_defended,0,,,,,
player,201412210mia,mia,WakeCa00,sacks,2.0,,,,,
player,201412210mia,mia,WakeCa00,tackles_combined,5,,,,,
player,201412210mia,mia,WakeCa00,tackles_solo,4,,,,,
player,201412210mia,mia,WakeCa00,tackles_assists,1,,,,,
player,201412210mia,mia,WakeCa00,tackles_loss,2,,,,,
player,201412210mia,mia,WakeCa00,qb_hits,3,,,,,
player,201412210mia,mia,WakeCa00,fumbles_rec,0,,,,,
player,201412210mia,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201412210mia,mia,WakeCa00,fumbles_forced,0,,,,,
player,201412210mia,mia,JordDi00,def_int,0,,,,,
player,201412210mia,mia,JordDi00,def_int_yds,0,,,,,
player,201412210mia,mia,JordDi00,def_int_td,0,,,,,
player,201412210mia,mia,JordDi00,def_int_long,0,,,,,
player,201412210mia,mia,JordDi00,pass_defended,0,,,,,
player,201412210mia,mia,JordDi00,sacks,1.0,,,,,
player,201412210mia,mia,JordDi00,tackles_combined,5,,,,,
player,201412210mia,mia,JordDi00,tackles_solo,5,,,,,
player,201412210mia,mia,JordDi00,tackles_assists,0,,,,,
player,201412210mia,mia,JordDi00,tackles_loss,1,,,,,
player,201412210mia,mia,JordDi00,qb_hits,1,,,,,
player,201412210mia,mia,JordDi00,fumbles_rec,0,,,,,
player,201412210mia,mia,JordDi00,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,JordDi00,fumbles_rec_td,0,,,,,
player,201412210mia,mia,JordDi00,fumbles_forced,0,,,,,
player,201412210mia,mia,StarRa20,def_int,0,,,,,
player,201412210mia,mia,StarRa20,def_int_yds,0,,,,,
player,201412210mia,mia,StarRa20,def_int_td,0,,,,,
player,201412210mia,mia,StarRa20,def_int_long,0,,,,,
player,201412210mia,mia,StarRa20,pass_defended,0,,,,,
player,201412210mia,mia,StarRa20,sacks,1.0,,,,,
player,201412210mia,mia,StarRa20,tackles_combined,3,,,,,
player,201412210mia,mia,StarRa20,tackles_solo,2,,,,,
player,201412210mia,mia,StarRa20,tackles_assists,1,,,,,
player,201412210mia,mia,StarRa20,tackles_loss,1,,,,,
player,201412210mia,mia,StarRa20,qb_hits,1,,,,,
player,201412210mia,mia,StarRa20,fumbles_rec,0,,,,,
player,201412210mia,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201412210mia,mia,StarRa20,fumbles_forced,0,,,,,
player,201412210mia,mia,MisiKo99,def_int,0,,,,,
player,201412210mia,mia,MisiKo99,def_int_yds,0,,,,,
player,201412210mia,mia,MisiKo99,def_int_td,0,,,,,
player,201412210mia,mia,MisiKo99,def_int_long,0,,,,,
player,201412210mia,mia,MisiKo99,pass_defended,0,,,,,
player,201412210mia,mia,MisiKo99,sacks,0.0,,,,,
player,201412210mia,mia,MisiKo99,tackles_combined,7,,,,,
player,201412210mia,mia,MisiKo99,tackles_solo,6,,,,,
player,201412210mia,mia,MisiKo99,tackles_assists,1,,,,,
player,201412210mia,mia,MisiKo99,tackles_loss,0,,,,,
player,201412210mia,mia,MisiKo99,qb_hits,0,,,,,
player,201412210mia,mia,MisiKo99,fumbles_rec,0,,,,,
player,201412210mia,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201412210mia,mia,MisiKo99,fumbles_forced,0,,,,,
player,201412210mia,mia,JenkJe00,def_int,0,,,,,
player,201412210mia,mia,JenkJe00,def_int_yds,0,,,,,
player,201412210mia,mia,JenkJe00,def_int_td,0,,,,,
player,201412210mia,mia,JenkJe00,def_int_long,0,,,,,
player,201412210mia,mia,JenkJe00,pass_defended,0,,,,,
player,201412210mia,mia,JenkJe00,sacks,0.0,,,,,
player,201412210mia,mia,JenkJe00,tackles_combined,6,,,,,
player,201412210mia,mia,JenkJe00,tackles_solo,5,,,,,
player,201412210mia,mia,JenkJe00,tackles_assists,1,,,,,
player,201412210mia,mia,JenkJe00,tackles_loss,0,,,,,
player,201412210mia,mia,JenkJe00,qb_hits,0,,,,,
player,201412210mia,mia,JenkJe00,fumbles_rec,0,,,,,
player,201412210mia,mia,JenkJe00,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,JenkJe00,fumbles_rec_td,0,,,,,
player,201412210mia,mia,JenkJe00,fumbles_forced,0,,,,,
player,201412210mia,mia,WilsJi00,def_int,0,,,,,
player,201412210mia,mia,WilsJi00,def_int_yds,0,,,,,
player,201412210mia,mia,WilsJi00,def_int_td,0,,,,,
player,201412210mia,mia,WilsJi00,def_int_long,0,,,,,
player,201412210mia,mia,WilsJi00,pass_defended,0,,,,,
player,201412210mia,mia,WilsJi00,sacks,0.0,,,,,
player,201412210mia,mia,WilsJi00,tackles_combined,6,,,,,
player,201412210mia,mia,WilsJi00,tackles_solo,6,,,,,
player,201412210mia,mia,WilsJi00,tackles_assists,0,,,,,
player,201412210mia,mia,WilsJi00,tackles_loss,0,,,,,
player,201412210mia,mia,WilsJi00,qb_hits,0,,,,,
player,201412210mia,mia,WilsJi00,fumbles_rec,0,,,,,
player,201412210mia,mia,WilsJi00,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,WilsJi00,fumbles_rec_td,0,,,,,
player,201412210mia,mia,WilsJi00,fumbles_forced,0,,,,,
player,201412210mia,mia,JoneRe99,def_int,0,,,,,
player,201412210mia,mia,JoneRe99,def_int_yds,0,,,,,
player,201412210mia,mia,JoneRe99,def_int_td,0,,,,,
player,201412210mia,mia,JoneRe99,def_int_long,0,,,,,
player,201412210mia,mia,JoneRe99,pass_defended,0,,,,,
player,201412210mia,mia,JoneRe99,sacks,0.0,,,,,
player,201412210mia,mia,JoneRe99,tackles_combined,5,,,,,
player,201412210mia,mia,JoneRe99,tackles_solo,5,,,,,
player,201412210mia,mia,JoneRe99,tackles_assists,0,,,,,
player,201412210mia,mia,JoneRe99,tackles_loss,0,,,,,
player,201412210mia,mia,JoneRe99,qb_hits,0,,,,,
player,201412210mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201412210mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201412210mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201412210mia,mia,GrimBr20,def_int,0,,,,,
player,201412210mia,mia,GrimBr20,def_int_yds,0,,,,,
player,201412210mia,mia,GrimBr20,def_int_td,0,,,,,
player,201412210mia,mia,GrimBr20,def_int_long,0,,,,,
player,201412210mia,mia,GrimBr20,pass_defended,0,,,,,
player,201412210mia,mia,GrimBr20,sacks,0.0,,,,,
player,201412210mia,mia,GrimBr20,tackles_combined,3,,,,,
player,201412210mia,mia,GrimBr20,tackles_solo,3,,,,,
player,201412210mia,mia,GrimBr20,tackles_assists,0,,,,,
player,201412210mia,mia,GrimBr20,tackles_loss,0,,,,,
player,201412210mia,mia,GrimBr20,qb_hits,0,,,,,
player,201412210mia,mia,GrimBr20,fumbles_rec,0,,,,,
player,201412210mia,mia,GrimBr20,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,GrimBr20,fumbles_rec_td,0,,,,,
player,201412210mia,mia,GrimBr20,fumbles_forced,0,,,,,
player,201412210mia,mia,OdriJa99,def_int,0,,,,,
player,201412210mia,mia,OdriJa99,def_int_yds,0,,,,,
player,201412210mia,mia,OdriJa99,def_int_td,0,,,,,
player,201412210mia,mia,OdriJa99,def_int_long,0,,,,,
player,201412210mia,mia,OdriJa99,pass_defended,0,,,,,
player,201412210mia,mia,OdriJa99,sacks,0.0,,,,,
player,201412210mia,mia,OdriJa99,tackles_combined,3,,,,,
player,201412210mia,mia,OdriJa99,tackles_solo,3,,,,,
