game,2014,14,20141207,201412070sdg,nwe,"New England Patriots",23,sdg,"San Diego Chargers",14
player,201412070sdg,sdg,FlowBr99,fumbles_forced,0,,,,,
player,201412070sdg,sdg,ButlDo99,def_int,0,,,,,
player,201412070sdg,sdg,ButlDo99,def_int_yds,0,,,,,
player,201412070sdg,sdg,ButlDo99,def_int_td,0,,,,,
player,201412070sdg,sdg,ButlDo99,def_int_long,0,,,,,
player,201412070sdg,sdg,ButlDo99,pass_defended,0,,,,,
player,201412070sdg,sdg,ButlDo99,sacks,0.0,,,,,
player,201412070sdg,sdg,ButlDo99,tackles_combined,4,,,,,
player,201412070sdg,sdg,ButlDo99,tackles_solo,1,,,,,
player,201412070sdg,sdg,ButlDo99,tackles_assists,3,,,,,
player,201412070sdg,sdg,ButlDo99,tackles_loss,0,,,,,
player,201412070sdg,sdg,ButlDo99,qb_hits,0,,,,,
player,201412070sdg,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201412070sdg,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201412070sdg,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201412070sdg,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201412070sdg,sdg,ReyeKe00,def_int,0,,,,,
player,201412070sdg,sdg,ReyeKe00,def_int_yds,0,,,,,
player,201412070sdg,sdg,ReyeKe00,def_int_td,0,,,,,
player,201412070sdg,sdg,ReyeKe00,def_int_long,0,,,,,
player,201412070sdg,sdg,ReyeKe00,pass_defended,0,,,,,
player,201412070sdg,sdg,ReyeKe00,sacks,0.0,,,,,
player,201412070sdg,sdg,ReyeKe00,tackles_combined,3,,,,,
player,201412070sdg,sdg,ReyeKe00,tackles_solo,1,,,,,
player,201412070sdg,sdg,ReyeKe00,tackles_assists,2,,,,,
player,201412070sdg,sdg,ReyeKe00,tackles_loss,0,,,,,
player,201412070sdg,sdg,ReyeKe00,qb_hits,1,,,,,
player,201412070sdg,sdg,ReyeKe00,fumbles_rec,0,,,,,
player,201412070sdg,sdg,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201412070sdg,sdg,ReyeKe00,fumbles_rec_td,0,,,,,
player,201412070sdg,sdg,ReyeKe00,fumbles_forced,0,,,,,
player,201412070sdg,sdg,StucDa20,def_int,0,,,,,
player,201412070sdg,sdg,StucDa20,def_int_yds,0,,,,,
player,201412070sdg,sdg,StucDa20,def_int_td,0,,,,,
player,201412070sdg,sdg,StucDa20,def_int_long,0,,,,,
player,201412070sdg,sdg,StucDa20,pass_defended,0,,,,,
player,201412070sdg,sdg,StucDa20,sacks,0.0,,,,,
player,201412070sdg,sdg,StucDa20,tackles_combined,3,,,,,
player,201412070sdg,sdg,StucDa20,tackles_solo,3,,,,,
player,201412070sdg,sdg,StucDa20,tackles_assists,0,,,,,
player,201412070sdg,sdg,StucDa20,tackles_loss,0,,,,,
player,201412070sdg,sdg,StucDa20,qb_hits,0,,,,,
player,201412070sdg,sdg,StucDa20,fumbles_rec,1,,,,,
player,201412070sdg,sdg,StucDa20,fumbles_rec_yds,53,,,,,
player,201412070sdg,sdg,StucDa20,fumbles_rec_td,1,,,,,
player,201412070sdg,sdg,StucDa20,fumbles_forced,0,,,,,
player,201412070sdg,sdg,LissSe99,def_int,0,,,,,
player,201412070sdg,sdg,LissSe99,def_int_yds,0,,,,,
player,201412070sdg,sdg,LissSe99,def_int_td,0,,,,,
player,201412070sdg,sdg,LissSe99,def_int_long,0,,,,,
player,201412070sdg,sdg,LissSe99,pass_defended,0,,,,,
player,201412070sdg,sdg,LissSe99,sacks,0.0,,,,,
player,201412070sdg,sdg,LissSe99,tackles_combined,2,,,,,
player,201412070sdg,sdg,LissSe99,tackles_solo,2,,,,,
player,201412070sdg,sdg,LissSe99,tackles_assists,0,,,,,
player,201412070sdg,sdg,LissSe99,tackles_loss,0,,,,,
player,201412070sdg,sdg,LissSe99,qb_hits,1,,,,,
player,201412070sdg,sdg,LissSe99,fumbles_rec,0,,,,,
player,201412070sdg,sdg,LissSe99,fumbles_rec_yds,0,,,,,
player,201412070sdg,sdg,LissSe99,fumbles_rec_td,0,,,,,
player,201412070sdg,sdg,LissSe99,fumbles_forced,0,,,,,
player,201412070sdg,sdg,MathRi99,def_int,0,,,,,
player,201412070sdg,sdg,MathRi99,def_int_yds,0,,,,,
player,201412070sdg,sdg,MathRi99,def_int_td,0,,,,,
player,201412070sdg,sdg,MathRi99,def_int_long,0,,,,,
player,201412070sdg,sdg,MathRi99,pass_defended,0,,,,,
player,201412070sdg,sdg,MathRi99,sacks,0.0,,,,,
player,201412070sdg,sdg,MathRi99,tackles_combined,2,,,,,
player,201412070sdg,sdg,MathRi99,tackles_solo,2,,,,,
player,201412070sdg,sdg,MathRi99,tackles_assists,0,,,,,
player,201412070sdg,sdg,MathRi99,tackles_loss,0,,,,,
player,201412070sdg,sdg,MathRi99,qb_hits,0,,,,,
player,201412070sdg,sdg,MathRi99,fumbles_rec,0,,,,,
player,201412070sdg,sdg,MathRi99,fumbles_rec_yds,0,,,,,
player,201412070sdg,sdg,MathRi99,fumbles_rec_td,0,,,,,
player,201412070sdg,sdg,MathRi99,fumbles_forced,0,,,,,
player,201412070sdg,sdg,AjirSe00,def_int,0,,,,,
player,201412070sdg,sdg,AjirSe00,def_int_yds,0,,,,,
player,201412070sdg,sdg,AjirSe00,def_int_td,0,,,,,
player,201412070sdg,sdg,AjirSe00,def_int_long,0,,,,,
player,201412070sdg,sdg,AjirSe00,pass_defended,0,,,,,
player,201412070sdg,sdg,AjirSe00,sacks,0.0,,,,,
player,201412070sdg,sdg,AjirSe00,tackles_combined,1,,,,,
player,201412070sdg,sdg,AjirSe00,tackles_solo,0,,,,,
player,201412070sdg,sdg,AjirSe00,tackles_assists,1,,,,,
player,201412070sdg,sdg,AjirSe00,tackles_loss,0,,,,,
player,201412070sdg,sdg,AjirSe00,qb_hits,0,,,,,
player,201412070sdg,sdg,AjirSe00,fumbles_rec,0,,,,,
player,201412070sdg,sdg,AjirSe00,fumbles_rec_yds,0,,,,,
player,201412070sdg,sdg,AjirSe00,fumbles_rec_td,0,,,,,
player,201412070sdg,sdg,AjirSe00,fumbles_forced,0,,,,,
player,201412070sdg,sdg,BrowDo00,def_int,0,,,,,
player,201412070sdg,sdg,BrowDo00,def_int_yds,0,,,,,
player,201412070sdg,sdg,BrowDo00,def_int_td,0,,,,,
player,201412070sdg,sdg,BrowDo00,def_int_long,0,,,,,
player,201412070sdg,sdg,BrowDo00,pass_defended,0,,,,,
player,201412070sdg,sdg,BrowDo00,sacks,0.0,,,,,
player,201412070sdg,sdg,BrowDo00,tackles_combined,1,,,,,
player,201412070sdg,sdg,BrowDo00,tackles_solo,1,,,,,
player,201412070sdg,sdg,BrowDo00,tackles_assists,0,,,,,
player,201412070sdg,sdg,BrowDo00,tackles_loss,0,,,,,
player,201412070sdg,sdg,BrowDo00,qb_hits,0,,,,,
player,201412070sdg,sdg,BrowDo00,fumbles_rec,0,,,,,
player,201412070sdg,sdg,BrowDo00,fumbles_rec_yds,0,,,,,
player,201412070sdg,sdg,BrowDo00,fumbles_rec_td,0,,,,,
player,201412070sdg,sdg,BrowDo00,fumbles_forced,0,,,,,
player,201412070sdg,sdg,DaviCh05,def_int,0,,,,,
player,201412070sdg,sdg,DaviCh05,def_int_yds,0,,,,,
player,201412070sdg,sdg,DaviCh05,def_int_td,0,,,,,
player,201412070sdg,sdg,DaviCh05,def_int_long,0,,,,,
player,201412070sdg,sdg,DaviCh05,pass_defended,0,,,,,
player,201412070sdg,sdg,DaviCh05,sacks,0.0,,,,,
player,201412070sdg,sdg,DaviCh05,tackles_combined,1,,,,,
player,201412070sdg,sdg,DaviCh05,tackles_solo,1,,,,,
player,201412070sdg,sdg,DaviCh05,tackles_assists,0,,,,,
player,201412070sdg,sdg,DaviCh05,tackles_loss,0,,,,,
player,201412070sdg,sdg,DaviCh05,qb_hits,0,,,,,
player,201412070sdg,sdg,DaviCh05,fumbles_rec,0,,,,,
player,201412070sdg,sdg,DaviCh05,fumbles_rec_yds,0,,,,,
player,201412070sdg,sdg,DaviCh05,fumbles_rec_td,0,,,,,
player,201412070sdg,sdg,DaviCh05,fumbles_forced,0,,,,,
player,201412070sdg,sdg,PaleTe00,def_int,0,,,,,
player,201412070sdg,sdg,PaleTe00,def_int_yds,0,,,,,
player,201412070sdg,sdg,PaleTe00,def_int_td,0,,,,,
player,201412070sdg,sdg,PaleTe00,def_int_long,0,,,,,
player,201412070sdg,sdg,PaleTe00,pass_defended,0,,,,,
player,201412070sdg,sdg,PaleTe00,sacks,0.0,,,,,
player,201412070sdg,sdg,PaleTe00,tackles_combined,1,,,,,
player,201412070sdg,sdg,PaleTe00,tackles_solo,1,,,,,
player,201412070sdg,sdg,PaleTe00,tackles_assists,0,,,,,
player,201412070sdg,sdg,PaleTe00,tackles_loss,0,,,,,
player,201412070sdg,sdg,PaleTe00,qb_hits,0,,,,,
player,201412070sdg,sdg,PaleTe00,fumbles_rec,0,,,,,
player,201412070sdg,sdg,PaleTe00,fumbles_rec_yds,0,,,,,
player,201412070sdg,sdg,PaleTe00,fumbles_rec_td,0,,,,,
player,201412070sdg,sdg,PaleTe00,fumbles_forced,0,,,,,
player,201412070sdg,sdg,WrigSh00,def_int,0,,,,,
player,201412070sdg,sdg,WrigSh00,def_int_yds,0,,,,,
player,201412070sdg,sdg,WrigSh00,def_int_td,0,,,,,
player,201412070sdg,sdg,WrigSh00,def_int_long,0,,,,,
player,201412070sdg,sdg,WrigSh00,pass_defended,2,,,,,
player,201412070sdg,sdg,WrigSh00,sacks,0.0,,,,,
player,201412070sdg,sdg,WrigSh00,tackles_combined,1,,,,,
player,201412070sdg,sdg,WrigSh00,tackles_solo,1,,,,,
player,201412070sdg,sdg,WrigSh00,tackles_assists,0,,,,,
player,201412070sdg,sdg,WrigSh00,tackles_loss,0,,,,,
player,201412070sdg,sdg,WrigSh00,qb_hits,0,,,,,
player,201412070sdg,sdg,WrigSh00,fumbles_rec,0,,,,,
player,201412070sdg,sdg,WrigSh00,fumbles_rec_yds,0,,,,,
player,201412070sdg,sdg,WrigSh00,fumbles_rec_td,0,,,,,
player,201412070sdg,sdg,WrigSh00,fumbles_forced,0,,,,,
player,201412070sdg,sdg,AttaJe00,def_int,0,,,,,
player,201412070sdg,sdg,AttaJe00,def_int_yds,0,,,,,
player,201412070sdg,sdg,AttaJe00,def_int_td,0,,,,,
player,201412070sdg,sdg,AttaJe00,def_int_long,0,,,,,
player,201412070sdg,sdg,AttaJe00,pass_defended,1,,,,,
player,201412070sdg,sdg,AttaJe00,sacks,0.0,,,,,
player,201412070sdg,sdg,AttaJe00,tackles_combined,0,,,,,
player,201412070sdg,sdg,AttaJe00,tackles_solo,0,,,,,
player,201412070sdg,sdg,AttaJe00,tackles_assists,0,,,,,
player,201412070sdg,sdg,AttaJe00,tackles_loss,0,,,,,
player,201412070sdg,sdg,AttaJe00,qb_hits,0,,,,,
player,201412070sdg,sdg,AttaJe00,fumbles_rec,0,,,,,
player,201412070sdg,sdg,AttaJe00,fumbles_rec_yds,0,,,,,
player,201412070sdg,sdg,AttaJe00,fumbles_rec_td,0,,,,,
player,201412070sdg,sdg,AttaJe00,fumbles_forced,0,,,,,
player,201412070sdg,sdg,FreeDw00,def_int,0,,,,,
player,201412070sdg,sdg,FreeDw00,def_int_yds,0,,,,,
player,201412070sdg,sdg,FreeDw00,def_int_td,0,,,,,
player,201412070sdg,sdg,FreeDw00,def_int_long,0,,,,,
player,201412070sdg,sdg,FreeDw00,pass_defended,0,,,,,
player,201412070sdg,sdg,FreeDw00,sacks,0.0,,,,,
player,201412070sdg,sdg,FreeDw00,tackles_combined,0,,,,,
player,201412070sdg,sdg,FreeDw00,tackles_solo,0,,,,,
player,201412070sdg,sdg,FreeDw00,tackles_assists,0,,,,,
player,201412070sdg,sdg,FreeDw00,tackles_loss,0,,,,,
player,201412070sdg,sdg,FreeDw00,qb_hits,1,,,,,
player,201412070sdg,sdg,FreeDw00,fumbles_rec,0,,,,,
player,201412070sdg,sdg,FreeDw00,fumbles_rec_yds,0,,,,,
player,201412070sdg,sdg,FreeDw00,fumbles_rec_td,0,,,,,
player,201412070sdg,sdg,FreeDw00,fumbles_forced,0,,,,,
player,201412070sdg,sdg,GateAn00,def_int,0,,,,,
player,201412070sdg,sdg,GateAn00,def_int_yds,0,,,,,
player,201412070sdg,sdg,GateAn00,def_int_td,0,,,,,
player,201412070sdg,sdg,GateAn00,def_int_long,0,,,,,
player,201412070sdg,sdg,GateAn00,pass_defended,0,,,,,
player,201412070sdg,sdg,GateAn00,sacks,0.0,,,,,
player,201412070sdg,sdg,GateAn00,tackles_combined,0,,,,,
player,201412070sdg,sdg,GateAn00,tackles_solo,0,,,,,
player,201412070sdg,sdg,GateAn00,tackles_assists,0,,,,,
player,201412070sdg,sdg,GateAn00,tackles_loss,,,,,,
player,201412070sdg,sdg,GateAn00,qb_hits,,,,,,
player,201412070sdg,sdg,GateAn00,fumbles_rec,1,,,,,
player,201412070sdg,sdg,GateAn00,fumbles_rec_yds,0,,,,,
player,201412070sdg,sdg,GateAn00,fumbles_rec_td,0,,,,,
player,201412070sdg,sdg,GateAn00,fumbles_forced,0,,,,,
player,201412070sdg,sdg,WillTo00,def_int,0,,,,,
player,201412070sdg,sdg,WillTo00,def_int_yds,0,,,,,
player,201412070sdg,sdg,WillTo00,def_int_td,0,,,,,
player,201412070sdg,sdg,WillTo00,def_int_long,0,,,,,
player,201412070sdg,sdg,WillTo00,pass_defended,1,,,,,
player,201412070sdg,sdg,WillTo00,sacks,0.0,,,,,
player,201412070sdg,sdg,WillTo00,tackles_combined,0,,,,,
player,201412070sdg,sdg,WillTo00,tackles_solo,0,,,,,
player,201412070sdg,sdg,WillTo00,tackles_assists,0,,,,,
player,201412070sdg,sdg,WillTo00,tackles_loss,0,,,,,
player,201412070sdg,sdg,WillTo00,qb_hits,0,,,,,
player,201412070sdg,sdg,WillTo00,fumbles_rec,0,,,,,
player,201412070sdg,sdg,WillTo00,fumbles_rec_yds,0,,,,,
player,201412070sdg,sdg,WillTo00,fumbles_rec_td,0,,,,,
player,201412070sdg,sdg,WillTo00,fumbles_forced,0,,,,,
player,201412070sdg,nwe,EdelJu00,kick_ret,0,,,,,
player,201412070sdg,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201412070sdg,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201412070sdg,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201412070sdg,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201412070sdg,nwe,EdelJu00,punt_ret,3,,,,,
player,201412070sdg,nwe,EdelJu00,punt_ret_yds,20,,,,,
player,201412070sdg,nwe,EdelJu00,punt_ret_yds_per_ret,6.7,,,,,
player,201412070sdg,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201412070sdg,nwe,EdelJu00,punt_ret_long,16,,,,,
player,201412070sdg,nwe,AmenDa00,kick_ret,2,,,,,
player,201412070sdg,nwe,AmenDa00,kick_ret_yds,43,,,,,
player,201412070sdg,nwe,AmenDa00,kick_ret_yds_per_ret,21.5,,,,,
player,201412070sdg,nwe,AmenDa00,kick_ret_td,0,,,,,
player,201412070sdg,nwe,AmenDa00,kick_ret_long,22,,,,,
player,201412070sdg,nwe,AmenDa00,punt_ret,1,,,,,
player,201412070sdg,nwe,AmenDa00,punt_ret_yds,0,,,,,
player,201412070sdg,nwe,AmenDa00,punt_ret_yds_per_ret,0.0,,,,,
player,201412070sdg,nwe,AmenDa00,punt_ret_td,0,,,,,
player,201412070sdg,nwe,AmenDa00,punt_ret_long,0,,,,,
player,201412070sdg,nwe,SlatMa00,kick_ret,1,,,,,
player,201412070sdg,nwe,SlatMa00,kick_ret_yds,18,,,,,
player,201412070sdg,nwe,SlatMa00,kick_ret_yds_per_ret,18.0,,,,,
player,201412070sdg,nwe,SlatMa00,kick_ret_td,0,,,,,
player,201412070sdg,nwe,SlatMa00,kick_ret_long,18,,,,,
player,201412070sdg,nwe,SlatMa00,punt_ret,0,,,,,
player,201412070sdg,nwe,SlatMa00,punt_ret_yds,0,,,,,
player,201412070sdg,nwe,SlatMa00,punt_ret_yds_per_ret,,,,,,
player,201412070sdg,nwe,SlatMa00,punt_ret_td,0,,,,,
player,201412070sdg,nwe,SlatMa00,punt_ret_long,0,,,,,
player,201412070sdg,sdg,AlleKe00,kick_ret,0,,,,,
player,201412070sdg,sdg,AlleKe00,kick_ret_yds,0,,,,,
player,201412070sdg,sdg,AlleKe00,kick_ret_yds_per_ret,,,,,,
player,201412070sdg,sdg,AlleKe00,kick_ret_td,0,,,,,
player,201412070sdg,sdg,AlleKe00,kick_ret_long,0,,,,,
player,201412070sdg,sdg,AlleKe00,punt_ret,2,,,,,
player,201412070sdg,sdg,AlleKe00,punt_ret_yds,7,,,,,
player,201412070sdg,sdg,AlleKe00,punt_ret_yds_per_ret,3.5,,,,,
player,201412070sdg,sdg,AlleKe00,punt_ret_td,0,,,,,
player,201412070sdg,sdg,AlleKe00,punt_ret_long,7,,,,,
player,201412070sdg,sdg,BrowDo00,kick_ret,1,,,,,
player,201412070sdg,sdg,BrowDo00,kick_ret_yds,8,,,,,
player,201412070sdg,sdg,BrowDo00,kick_ret_yds_per_ret,8.0,,,,,
player,201412070sdg,sdg,BrowDo00,kick_ret_td,0,,,,,
player,201412070sdg,sdg,BrowDo00,kick_ret_long,8,,,,,
player,201412070sdg,sdg,BrowDo00,punt_ret,0,,,,,
player,201412070sdg,sdg,BrowDo00,punt_ret_yds,0,,,,,
player,201412070sdg,sdg,BrowDo00,punt_ret_yds_per_ret,,,,,,
player,201412070sdg,sdg,BrowDo00,punt_ret_td,0,,,,,
player,201412070sdg,sdg,BrowDo00,punt_ret_long,0,,,,,
player,201412070sdg,sdg,DaviCh05,kick_ret,1,,,,,
player,201412070sdg,sdg,DaviCh05,kick_ret_yds,25,,,,,
player,201412070sdg,sdg,DaviCh05,kick_ret_yds_per_ret,25.0,,,,,
player,201412070sdg,sdg,DaviCh05,kick_ret_td,0,,,,,
player,201412070sdg,sdg,DaviCh05,kick_ret_long,25,,,,,
player,201412070sdg,sdg,DaviCh05,punt_ret,0,,,,,
player,201412070sdg,sdg,DaviCh05,punt_ret_yds,0,,,,,
player,201412070sdg,sdg,DaviCh05,punt_ret_yds_per_ret,,,,,,
player,201412070sdg,sdg,DaviCh05,punt_ret_td,0,,,,,
player,201412070sdg,sdg,DaviCh05,punt_ret_long,0,,,,,
player,201412070sdg,nwe,GostSt20,xpm,2,,,,,
player,201412070sdg,nwe,GostSt20,xpa,2,,,,,
player,201412070sdg,nwe,GostSt20,fgm,3,,,,,
player,201412070sdg,nwe,GostSt20,fga,3,,,,,
player,201412070sdg,nwe,GostSt20,punt,0,,,,,
player,201412070sdg,nwe,GostSt20,punt_yds,0,,,,,
player,201412070sdg,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201412070sdg,nwe,GostSt20,punt_long,0,,,,,
player,201412070sdg,nwe,AlleRy01,xpm,,,,,,
player,201412070sdg,nwe,AlleRy01,xpa,,,,,,
player,201412070sdg,nwe,AlleRy01,fgm,,,,,,
player,201412070sdg,nwe,AlleRy01,fga,,,,,,
player,201412070sdg,nwe,AlleRy01,punt,5,,,,,
player,201412070sdg,nwe,AlleRy01,punt_yds,247,,,,,
player,201412070sdg,nwe,AlleRy01,punt_yds_per_punt,49.4,,,,,
player,201412070sdg,nwe,AlleRy01,punt_long,60,,,,,
player,201412070sdg,sdg,novaknic01,xpm,2,,,,,
player,201412070sdg,sdg,novaknic01,xpa,2,,,,,
player,201412070sdg,sdg,novaknic01,fgm,,,,,,
player,201412070sdg,sdg,novaknic01,fga,,,,,,
player,201412070sdg,sdg,novaknic01,punt,6,,,,,
player,201412070sdg,sdg,novaknic01,punt_yds,240,,,,,
player,201412070sdg,sdg,novaknic01,punt_yds_per_punt,40.0,,,,,
player,201412070sdg,sdg,novaknic01,punt_long,51,,,,,
player,201412070sdg,sdg,ScifMi20,xpm,,,,,,
player,201412070sdg,sdg,ScifMi20,xpa,,,,,,
player,201412070sdg,sdg,ScifMi20,fgm,,,,,,
player,201412070sdg,sdg,ScifMi20,fga,,,,,,
player,201412070sdg,sdg,ScifMi20,punt,1,,,,,
player,201412070sdg,sdg,ScifMi20,punt_yds,46,,,,,
player,201412070sdg,sdg,ScifMi20,punt_yds_per_punt,46.0,,,,,
player,201412070sdg,sdg,ScifMi20,punt_long,46,,,,,
player,201412070sdg,sdg,AlleKe00,pos,WR,,,,,
player,201412070sdg,sdg,AlleKe00,offense,57,,,,,
player,201412070sdg,sdg,AlleKe00,off_pct,100%,,,,,
player,201412070sdg,sdg,AlleKe00,defense,0,,,,,
player,201412070sdg,sdg,AlleKe00,def_pct,0%,,,,,
player,201412070sdg,sdg,AlleKe00,special_teams,4,,,,,
player,201412070sdg,sdg,AlleKe00,st_pct,13%,,,,,
player,201412070sdg,sdg,DunlKi20,pos,T,,,,,
player,201412070sdg,sdg,DunlKi20,offense,57,,,,,
player,201412070sdg,sdg,DunlKi20,off_pct,100%,,,,,
player,201412070sdg,sdg,DunlKi20,defense,0,,,,,
player,201412070sdg,sdg,DunlKi20,def_pct,0%,,,,,
player,201412070sdg,sdg,DunlKi20,special_teams,2,,,,,
player,201412070sdg,sdg,DunlKi20,st_pct,7%,,,,,
player,201412070sdg,sdg,RineCh20,pos,G,,,,,
player,201412070sdg,sdg,RineCh20,offense,57,,,,,
player,201412070sdg,sdg,RineCh20,off_pct,100%,,,,,
player,201412070sdg,sdg,RineCh20,defense,0,,,,,
player,201412070sdg,sdg,RineCh20,def_pct,0%,,,,,
player,201412070sdg,sdg,RineCh20,special_teams,2,,,,,
player,201412070sdg,sdg,RineCh20,st_pct,7%,,,,,
player,201412070sdg,sdg,TrouJo00,pos,G,,,,,
player,201412070sdg,sdg,TrouJo00,offense,57,,,,,
player,201412070sdg,sdg,TrouJo00,off_pct,100%,,,,,
player,201412070sdg,sdg,TrouJo00,defense,0,,,,,
player,201412070sdg,sdg,TrouJo00,def_pct,0%,,,,,
player,201412070sdg,sdg,TrouJo00,special_teams,2,,,,,
player,201412070sdg,sdg,TrouJo00,st_pct,7%,,,,,
player,201412070sdg,sdg,FlukDJ00,pos,T,,,,,
player,201412070sdg,sdg,FlukDJ00,offense,57,,,,,
player,201412070sdg,sdg,FlukDJ00,off_pct,100%,,,,,
player,201412070sdg,sdg,FlukDJ00,defense,0,,,,,
player,201412070sdg,sdg,FlukDJ00,def_pct,0%,,,,,
player,201412070sdg,sdg,FlukDJ00,special_teams,2,,,,,
player,201412070sdg,sdg,FlukDJ00,st_pct,7%,,,,,
player,201412070sdg,sdg,RivePh00,pos,QB,,,,,
player,201412070sdg,sdg,RivePh00,offense,57,,,,,
player,201412070sdg,sdg,RivePh00,off_pct,100%,,,,,
player,201412070sdg,sdg,RivePh00,defense,0,,,,,
player,201412070sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201412070sdg,sdg,RivePh00,special_teams,0,,,,,
player,201412070sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201412070sdg,sdg,WattCh00,pos,G,,,,,
player,201412070sdg,sdg,WattCh00,offense,57,,,,,
player,201412070sdg,sdg,WattCh00,off_pct,100%,,,,,
player,201412070sdg,sdg,WattCh00,defense,0,,,,,
player,201412070sdg,sdg,WattCh00,def_pct,0%,,,,,
player,201412070sdg,sdg,WattCh00,special_teams,0,,,,,
player,201412070sdg,sdg,WattCh00,st_pct,0%,,,,,
player,201412070sdg,sdg,FloyMa00,pos,WR,,,,,
player,201412070sdg,sdg,FloyMa00,offense,56,,,,,
player,201412070sdg,sdg,FloyMa00,off_pct,98%,,,,,
player,201412070sdg,sdg,FloyMa00,defense,0,,,,,
player,201412070sdg,sdg,FloyMa00,def_pct,0%,,,,,
player,201412070sdg,sdg,FloyMa00,special_teams,0,,,,,
player,201412070sdg,sdg,FloyMa00,st_pct,0%,,,,,
player,201412070sdg,sdg,RoyaEd00,pos,WR,,,,,
player,201412070sdg,sdg,RoyaEd00,offense,54,,,,,
player,201412070sdg,sdg,RoyaEd00,off_pct,95%,,,,,
player,201412070sdg,sdg,RoyaEd00,defense,0,,,,,
player,201412070sdg,sdg,RoyaEd00,def_pct,0%,,,,,
player,201412070sdg,sdg,RoyaEd00,special_teams,1,,,,,
player,201412070sdg,sdg,RoyaEd00,st_pct,3%,,,,,
player,201412070sdg,sdg,GateAn00,pos,TE,,,,,
player,201412070sdg,sdg,GateAn00,offense,51,,,,,
player,201412070sdg,sdg,GateAn00,off_pct,89%,,,,,
player,201412070sdg,sdg,GateAn00,defense,0,,,,,
player,201412070sdg,sdg,GateAn00,def_pct,0%,,,,,
player,201412070sdg,sdg,GateAn00,special_teams,0,,,,,
player,201412070sdg,sdg,GateAn00,st_pct,0%,,,,,
player,201412070sdg,sdg,MathRy00,pos,RB,,,,,
player,201412070sdg,sdg,MathRy00,offense,28,,,,,
player,201412070sdg,sdg,MathRy00,off_pct,49%,,,,,
player,201412070sdg,sdg,MathRy00,defense,0,,,,,
player,201412070sdg,sdg,MathRy00,def_pct,0%,,,,,
player,201412070sdg,sdg,MathRy00,special_teams,0,,,,,
player,201412070sdg,sdg,MathRy00,st_pct,0%,,,,,
player,201412070sdg,sdg,BrowDo00,pos,RB,,,,,
player,201412070sdg,sdg,BrowDo00,offense,21,,,,,
player,201412070sdg,sdg,BrowDo00,off_pct,37%,,,,,
player,201412070sdg,sdg,BrowDo00,defense,0,,,,,
player,201412070sdg,sdg,BrowDo00,def_pct,0%,,,,,
player,201412070sdg,sdg,BrowDo00,special_teams,11,,,,,
player,201412070sdg,sdg,BrowDo00,st_pct,37%,,,,,
player,201412070sdg,sdg,GreeLa00,pos,TE,,,,,
player,201412070sdg,sdg,GreeLa00,offense,9,,,,,
player,201412070sdg,sdg,GreeLa00,off_pct,16%,,,,,
player,201412070sdg,sdg,GreeLa00,defense,0,,,,,
player,201412070sdg,sdg,GreeLa00,def_pct,0%,,,,,
player,201412070sdg,sdg,GreeLa00,special_teams,11,,,,,
player,201412070sdg,sdg,GreeLa00,st_pct,37%,,,,,
player,201412070sdg,sdg,OlivBr01,pos,RB,,,,,
player,201412070sdg,sdg,OlivBr01,offense,7,,,,,
player,201412070sdg,sdg,OlivBr01,off_pct,12%,,,,,
player,201412070sdg,sdg,OlivBr01,defense,0,,,,,
player,201412070sdg,sdg,OlivBr01,def_pct,0%,,,,,
player,201412070sdg,sdg,OlivBr01,special_teams,0,,,,,
player,201412070sdg,sdg,OlivBr01,st_pct,0%,,,,,
player,201412070sdg,sdg,PhilJo00,pos,TE,,,,,
player,201412070sdg,sdg,PhilJo00,offense,2,,,,,
player,201412070sdg,sdg,PhilJo00,off_pct,4%,,,,,
player,201412070sdg,sdg,PhilJo00,defense,0,,,,,
player,201412070sdg,sdg,PhilJo00,def_pct,0%,,,,,
player,201412070sdg,sdg,PhilJo00,special_teams,17,,,,,
player,201412070sdg,sdg,PhilJo00,st_pct,57%,,,,,
player,201412070sdg,sdg,WeddEr99,pos,FS,,,,,
player,201412070sdg,sdg,WeddEr99,offense,0,,,,,
player,201412070sdg,sdg,WeddEr99,off_pct,0%,,,,,
player,201412070sdg,sdg,WeddEr99,defense,77,,,,,
player,201412070sdg,sdg,WeddEr99,def_pct,100%,,,,,
player,201412070sdg,sdg,WeddEr99,special_teams,17,,,,,
player,201412070sdg,sdg,WeddEr99,st_pct,57%,,,,,
player,201412070sdg,sdg,FlowBr99,pos,CB,,,,,
player,201412070sdg,sdg,FlowBr99,offense,0,,,,,
player,201412070sdg,sdg,FlowBr99,off_pct,0%,,,,,
player,201412070sdg,sdg,FlowBr99,defense,76,,,,,
