game,2014,11,20141116,201411160kan,sea,"Seattle Seahawks",20,kan,"Kansas City Chiefs",24
player,201411160kan,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201411160kan,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201411160kan,sea,WrigK.00,fumbles_forced,0,,,,,
player,201411160kan,sea,DobbDe00,def_int,0,,,,,
player,201411160kan,sea,DobbDe00,def_int_yds,0,,,,,
player,201411160kan,sea,DobbDe00,def_int_td,0,,,,,
player,201411160kan,sea,DobbDe00,def_int_long,0,,,,,
player,201411160kan,sea,DobbDe00,pass_defended,0,,,,,
player,201411160kan,sea,DobbDe00,sacks,0.0,,,,,
player,201411160kan,sea,DobbDe00,tackles_combined,2,,,,,
player,201411160kan,sea,DobbDe00,tackles_solo,2,,,,,
player,201411160kan,sea,DobbDe00,tackles_assists,0,,,,,
player,201411160kan,sea,DobbDe00,tackles_loss,0,,,,,
player,201411160kan,sea,DobbDe00,qb_hits,0,,,,,
player,201411160kan,sea,DobbDe00,fumbles_rec,0,,,,,
player,201411160kan,sea,DobbDe00,fumbles_rec_yds,0,,,,,
player,201411160kan,sea,DobbDe00,fumbles_rec_td,0,,,,,
player,201411160kan,sea,DobbDe00,fumbles_forced,0,,,,,
player,201411160kan,sea,McDaTo20,def_int,0,,,,,
player,201411160kan,sea,McDaTo20,def_int_yds,0,,,,,
player,201411160kan,sea,McDaTo20,def_int_td,0,,,,,
player,201411160kan,sea,McDaTo20,def_int_long,0,,,,,
player,201411160kan,sea,McDaTo20,pass_defended,0,,,,,
player,201411160kan,sea,McDaTo20,sacks,0.0,,,,,
player,201411160kan,sea,McDaTo20,tackles_combined,2,,,,,
player,201411160kan,sea,McDaTo20,tackles_solo,2,,,,,
player,201411160kan,sea,McDaTo20,tackles_assists,0,,,,,
player,201411160kan,sea,McDaTo20,tackles_loss,0,,,,,
player,201411160kan,sea,McDaTo20,qb_hits,0,,,,,
player,201411160kan,sea,McDaTo20,fumbles_rec,0,,,,,
player,201411160kan,sea,McDaTo20,fumbles_rec_yds,0,,,,,
player,201411160kan,sea,McDaTo20,fumbles_rec_td,0,,,,,
player,201411160kan,sea,McDaTo20,fumbles_forced,0,,,,,
player,201411160kan,sea,AvriCl99,def_int,0,,,,,
player,201411160kan,sea,AvriCl99,def_int_yds,0,,,,,
player,201411160kan,sea,AvriCl99,def_int_td,0,,,,,
player,201411160kan,sea,AvriCl99,def_int_long,0,,,,,
player,201411160kan,sea,AvriCl99,pass_defended,0,,,,,
player,201411160kan,sea,AvriCl99,sacks,0.0,,,,,
player,201411160kan,sea,AvriCl99,tackles_combined,1,,,,,
player,201411160kan,sea,AvriCl99,tackles_solo,1,,,,,
player,201411160kan,sea,AvriCl99,tackles_assists,0,,,,,
player,201411160kan,sea,AvriCl99,tackles_loss,0,,,,,
player,201411160kan,sea,AvriCl99,qb_hits,0,,,,,
player,201411160kan,sea,AvriCl99,fumbles_rec,0,,,,,
player,201411160kan,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201411160kan,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201411160kan,sea,AvriCl99,fumbles_forced,0,,,,,
player,201411160kan,sea,HillJo01,def_int,0,,,,,
player,201411160kan,sea,HillJo01,def_int_yds,0,,,,,
player,201411160kan,sea,HillJo01,def_int_td,0,,,,,
player,201411160kan,sea,HillJo01,def_int_long,0,,,,,
player,201411160kan,sea,HillJo01,pass_defended,0,,,,,
player,201411160kan,sea,HillJo01,sacks,0.0,,,,,
player,201411160kan,sea,HillJo01,tackles_combined,1,,,,,
player,201411160kan,sea,HillJo01,tackles_solo,1,,,,,
player,201411160kan,sea,HillJo01,tackles_assists,0,,,,,
player,201411160kan,sea,HillJo01,tackles_loss,0,,,,,
player,201411160kan,sea,HillJo01,qb_hits,0,,,,,
player,201411160kan,sea,HillJo01,fumbles_rec,1,,,,,
player,201411160kan,sea,HillJo01,fumbles_rec_yds,0,,,,,
player,201411160kan,sea,HillJo01,fumbles_rec_td,0,,,,,
player,201411160kan,sea,HillJo01,fumbles_forced,0,,,,,
player,201411160kan,sea,IrviBr00,def_int,0,,,,,
player,201411160kan,sea,IrviBr00,def_int_yds,0,,,,,
player,201411160kan,sea,IrviBr00,def_int_td,0,,,,,
player,201411160kan,sea,IrviBr00,def_int_long,0,,,,,
player,201411160kan,sea,IrviBr00,pass_defended,0,,,,,
player,201411160kan,sea,IrviBr00,sacks,0.0,,,,,
player,201411160kan,sea,IrviBr00,tackles_combined,1,,,,,
player,201411160kan,sea,IrviBr00,tackles_solo,1,,,,,
player,201411160kan,sea,IrviBr00,tackles_assists,0,,,,,
player,201411160kan,sea,IrviBr00,tackles_loss,0,,,,,
player,201411160kan,sea,IrviBr00,qb_hits,0,,,,,
player,201411160kan,sea,IrviBr00,fumbles_rec,0,,,,,
player,201411160kan,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201411160kan,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201411160kan,sea,IrviBr00,fumbles_forced,0,,,,,
player,201411160kan,sea,PierKe00,def_int,0,,,,,
player,201411160kan,sea,PierKe00,def_int_yds,0,,,,,
player,201411160kan,sea,PierKe00,def_int_td,0,,,,,
player,201411160kan,sea,PierKe00,def_int_long,0,,,,,
player,201411160kan,sea,PierKe00,pass_defended,0,,,,,
player,201411160kan,sea,PierKe00,sacks,0.0,,,,,
player,201411160kan,sea,PierKe00,tackles_combined,1,,,,,
player,201411160kan,sea,PierKe00,tackles_solo,1,,,,,
player,201411160kan,sea,PierKe00,tackles_assists,0,,,,,
player,201411160kan,sea,PierKe00,tackles_loss,0,,,,,
player,201411160kan,sea,PierKe00,qb_hits,0,,,,,
player,201411160kan,sea,PierKe00,fumbles_rec,0,,,,,
player,201411160kan,sea,PierKe00,fumbles_rec_yds,0,,,,,
player,201411160kan,sea,PierKe00,fumbles_rec_td,0,,,,,
player,201411160kan,sea,PierKe00,fumbles_forced,0,,,,,
player,201411160kan,sea,SchoOB99,def_int,0,,,,,
player,201411160kan,sea,SchoOB99,def_int_yds,0,,,,,
player,201411160kan,sea,SchoOB99,def_int_td,0,,,,,
player,201411160kan,sea,SchoOB99,def_int_long,0,,,,,
player,201411160kan,sea,SchoOB99,pass_defended,0,,,,,
player,201411160kan,sea,SchoOB99,sacks,0.0,,,,,
player,201411160kan,sea,SchoOB99,tackles_combined,1,,,,,
player,201411160kan,sea,SchoOB99,tackles_solo,1,,,,,
player,201411160kan,sea,SchoOB99,tackles_assists,0,,,,,
player,201411160kan,sea,SchoOB99,tackles_loss,0,,,,,
player,201411160kan,sea,SchoOB99,qb_hits,0,,,,,
player,201411160kan,sea,SchoOB99,fumbles_rec,0,,,,,
player,201411160kan,sea,SchoOB99,fumbles_rec_yds,0,,,,,
player,201411160kan,sea,SchoOB99,fumbles_rec_td,0,,,,,
player,201411160kan,sea,SchoOB99,fumbles_forced,0,,,,,
player,201411160kan,sea,SheaDe00,def_int,0,,,,,
player,201411160kan,sea,SheaDe00,def_int_yds,0,,,,,
player,201411160kan,sea,SheaDe00,def_int_td,0,,,,,
player,201411160kan,sea,SheaDe00,def_int_long,0,,,,,
player,201411160kan,sea,SheaDe00,pass_defended,0,,,,,
player,201411160kan,sea,SheaDe00,sacks,0.0,,,,,
player,201411160kan,sea,SheaDe00,tackles_combined,1,,,,,
player,201411160kan,sea,SheaDe00,tackles_solo,1,,,,,
player,201411160kan,sea,SheaDe00,tackles_assists,0,,,,,
player,201411160kan,sea,SheaDe00,tackles_loss,0,,,,,
player,201411160kan,sea,SheaDe00,qb_hits,0,,,,,
player,201411160kan,sea,SheaDe00,fumbles_rec,0,,,,,
player,201411160kan,sea,SheaDe00,fumbles_rec_yds,0,,,,,
player,201411160kan,sea,SheaDe00,fumbles_rec_td,0,,,,,
player,201411160kan,sea,SheaDe00,fumbles_forced,0,,,,,
player,201411160kan,sea,TukuWi00,def_int,0,,,,,
player,201411160kan,sea,TukuWi00,def_int_yds,0,,,,,
player,201411160kan,sea,TukuWi00,def_int_td,0,,,,,
player,201411160kan,sea,TukuWi00,def_int_long,0,,,,,
player,201411160kan,sea,TukuWi00,pass_defended,0,,,,,
player,201411160kan,sea,TukuWi00,sacks,0.0,,,,,
player,201411160kan,sea,TukuWi00,tackles_combined,1,,,,,
player,201411160kan,sea,TukuWi00,tackles_solo,0,,,,,
player,201411160kan,sea,TukuWi00,tackles_assists,1,,,,,
player,201411160kan,sea,TukuWi00,tackles_loss,0,,,,,
player,201411160kan,sea,TukuWi00,qb_hits,0,,,,,
player,201411160kan,sea,TukuWi00,fumbles_rec,0,,,,,
player,201411160kan,sea,TukuWi00,fumbles_rec_yds,0,,,,,
player,201411160kan,sea,TukuWi00,fumbles_rec_td,0,,,,,
player,201411160kan,sea,TukuWi00,fumbles_forced,0,,,,,
player,201411160kan,sea,WillKe98,def_int,0,,,,,
player,201411160kan,sea,WillKe98,def_int_yds,0,,,,,
player,201411160kan,sea,WillKe98,def_int_td,0,,,,,
player,201411160kan,sea,WillKe98,def_int_long,0,,,,,
player,201411160kan,sea,WillKe98,pass_defended,0,,,,,
player,201411160kan,sea,WillKe98,sacks,0.0,,,,,
player,201411160kan,sea,WillKe98,tackles_combined,1,,,,,
player,201411160kan,sea,WillKe98,tackles_solo,1,,,,,
player,201411160kan,sea,WillKe98,tackles_assists,0,,,,,
player,201411160kan,sea,WillKe98,tackles_loss,0,,,,,
player,201411160kan,sea,WillKe98,qb_hits,0,,,,,
player,201411160kan,sea,WillKe98,fumbles_rec,0,,,,,
player,201411160kan,sea,WillKe98,fumbles_rec_yds,0,,,,,
player,201411160kan,sea,WillKe98,fumbles_rec_td,0,,,,,
player,201411160kan,sea,WillKe98,fumbles_forced,0,,,,,
player,201411160kan,sea,JohnJe02,def_int,0,,,,,
player,201411160kan,sea,JohnJe02,def_int_yds,0,,,,,
player,201411160kan,sea,JohnJe02,def_int_td,0,,,,,
player,201411160kan,sea,JohnJe02,def_int_long,0,,,,,
player,201411160kan,sea,JohnJe02,pass_defended,0,,,,,
player,201411160kan,sea,JohnJe02,sacks,0.0,,,,,
player,201411160kan,sea,JohnJe02,tackles_combined,0,,,,,
player,201411160kan,sea,JohnJe02,tackles_solo,0,,,,,
player,201411160kan,sea,JohnJe02,tackles_assists,0,,,,,
player,201411160kan,sea,JohnJe02,tackles_loss,0,,,,,
player,201411160kan,sea,JohnJe02,qb_hits,0,,,,,
player,201411160kan,sea,JohnJe02,fumbles_rec,1,,,,,
player,201411160kan,sea,JohnJe02,fumbles_rec_yds,0,,,,,
player,201411160kan,sea,JohnJe02,fumbles_rec_td,0,,,,,
player,201411160kan,sea,JohnJe02,fumbles_forced,0,,,,,
player,201411160kan,sea,MaxwBy00,def_int,0,,,,,
player,201411160kan,sea,MaxwBy00,def_int_yds,0,,,,,
player,201411160kan,sea,MaxwBy00,def_int_td,0,,,,,
player,201411160kan,sea,MaxwBy00,def_int_long,0,,,,,
player,201411160kan,sea,MaxwBy00,pass_defended,0,,,,,
player,201411160kan,sea,MaxwBy00,sacks,0.0,,,,,
player,201411160kan,sea,MaxwBy00,tackles_combined,0,,,,,
player,201411160kan,sea,MaxwBy00,tackles_solo,0,,,,,
player,201411160kan,sea,MaxwBy00,tackles_assists,0,,,,,
player,201411160kan,sea,MaxwBy00,tackles_loss,0,,,,,
player,201411160kan,sea,MaxwBy00,qb_hits,0,,,,,
player,201411160kan,sea,MaxwBy00,fumbles_rec,1,,,,,
player,201411160kan,sea,MaxwBy00,fumbles_rec_yds,0,,,,,
player,201411160kan,sea,MaxwBy00,fumbles_rec_td,0,,,,,
player,201411160kan,sea,MaxwBy00,fumbles_forced,0,,,,,
player,201411160kan,kan,HaliTa20,def_int,0,,,,,
player,201411160kan,kan,HaliTa20,def_int_yds,0,,,,,
player,201411160kan,kan,HaliTa20,def_int_td,0,,,,,
player,201411160kan,kan,HaliTa20,def_int_long,0,,,,,
player,201411160kan,kan,HaliTa20,pass_defended,0,,,,,
player,201411160kan,kan,HaliTa20,sacks,1.0,,,,,
player,201411160kan,kan,HaliTa20,tackles_combined,7,,,,,
player,201411160kan,kan,HaliTa20,tackles_solo,7,,,,,
player,201411160kan,kan,HaliTa20,tackles_assists,0,,,,,
player,201411160kan,kan,HaliTa20,tackles_loss,1,,,,,
player,201411160kan,kan,HaliTa20,qb_hits,3,,,,,
player,201411160kan,kan,HaliTa20,fumbles_rec,0,,,,,
player,201411160kan,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201411160kan,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201411160kan,kan,HaliTa20,fumbles_forced,0,,,,,
player,201411160kan,kan,PoexDo00,def_int,0,,,,,
player,201411160kan,kan,PoexDo00,def_int_yds,0,,,,,
player,201411160kan,kan,PoexDo00,def_int_td,0,,,,,
player,201411160kan,kan,PoexDo00,def_int_long,0,,,,,
player,201411160kan,kan,PoexDo00,pass_defended,0,,,,,
player,201411160kan,kan,PoexDo00,sacks,1.0,,,,,
player,201411160kan,kan,PoexDo00,tackles_combined,3,,,,,
player,201411160kan,kan,PoexDo00,tackles_solo,2,,,,,
player,201411160kan,kan,PoexDo00,tackles_assists,1,,,,,
player,201411160kan,kan,PoexDo00,tackles_loss,1,,,,,
player,201411160kan,kan,PoexDo00,qb_hits,2,,,,,
player,201411160kan,kan,PoexDo00,fumbles_rec,0,,,,,
player,201411160kan,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201411160kan,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201411160kan,kan,PoexDo00,fumbles_forced,0,,,,,
player,201411160kan,kan,ParkRo01,def_int,0,,,,,
player,201411160kan,kan,ParkRo01,def_int_yds,0,,,,,
player,201411160kan,kan,ParkRo01,def_int_td,0,,,,,
player,201411160kan,kan,ParkRo01,def_int_long,0,,,,,
player,201411160kan,kan,ParkRo01,pass_defended,0,,,,,
player,201411160kan,kan,ParkRo01,sacks,0.0,,,,,
player,201411160kan,kan,ParkRo01,tackles_combined,11,,,,,
player,201411160kan,kan,ParkRo01,tackles_solo,11,,,,,
player,201411160kan,kan,ParkRo01,tackles_assists,0,,,,,
player,201411160kan,kan,ParkRo01,tackles_loss,0,,,,,
player,201411160kan,kan,ParkRo01,qb_hits,0,,,,,
player,201411160kan,kan,ParkRo01,fumbles_rec,0,,,,,
player,201411160kan,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201411160kan,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201411160kan,kan,ParkRo01,fumbles_forced,0,,,,,
player,201411160kan,kan,AbduHu99,def_int,0,,,,,
player,201411160kan,kan,AbduHu99,def_int_yds,0,,,,,
player,201411160kan,kan,AbduHu99,def_int_td,0,,,,,
player,201411160kan,kan,AbduHu99,def_int_long,0,,,,,
player,201411160kan,kan,AbduHu99,pass_defended,1,,,,,
player,201411160kan,kan,AbduHu99,sacks,0.0,,,,,
player,201411160kan,kan,AbduHu99,tackles_combined,5,,,,,
player,201411160kan,kan,AbduHu99,tackles_solo,3,,,,,
player,201411160kan,kan,AbduHu99,tackles_assists,2,,,,,
player,201411160kan,kan,AbduHu99,tackles_loss,0,,,,,
player,201411160kan,kan,AbduHu99,qb_hits,0,,,,,
player,201411160kan,kan,AbduHu99,fumbles_rec,0,,,,,
player,201411160kan,kan,AbduHu99,fumbles_rec_yds,0,,,,,
player,201411160kan,kan,AbduHu99,fumbles_rec_td,0,,,,,
player,201411160kan,kan,AbduHu99,fumbles_forced,0,,,,,
player,201411160kan,kan,BerrEr99,def_int,0,,,,,
player,201411160kan,kan,BerrEr99,def_int_yds,0,,,,,
player,201411160kan,kan,BerrEr99,def_int_td,0,,,,,
player,201411160kan,kan,BerrEr99,def_int_long,0,,,,,
player,201411160kan,kan,BerrEr99,pass_defended,1,,,,,
player,201411160kan,kan,BerrEr99,sacks,0.0,,,,,
player,201411160kan,kan,BerrEr99,tackles_combined,5,,,,,
player,201411160kan,kan,BerrEr99,tackles_solo,5,,,,,
player,201411160kan,kan,BerrEr99,tackles_assists,0,,,,,
player,201411160kan,kan,BerrEr99,tackles_loss,0,,,,,
player,201411160kan,kan,BerrEr99,qb_hits,0,,,,,
player,201411160kan,kan,BerrEr99,fumbles_rec,0,,,,,
player,201411160kan,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201411160kan,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201411160kan,kan,BerrEr99,fumbles_forced,0,,,,,
player,201411160kan,kan,GainPh00,def_int,0,,,,,
player,201411160kan,kan,GainPh00,def_int_yds,0,,,,,
player,201411160kan,kan,GainPh00,def_int_td,0,,,,,
player,201411160kan,kan,GainPh00,def_int_long,0,,,,,
player,201411160kan,kan,GainPh00,pass_defended,0,,,,,
player,201411160kan,kan,GainPh00,sacks,0.0,,,,,
player,201411160kan,kan,GainPh00,tackles_combined,5,,,,,
player,201411160kan,kan,GainPh00,tackles_solo,5,,,,,
player,201411160kan,kan,GainPh00,tackles_assists,0,,,,,
player,201411160kan,kan,GainPh00,tackles_loss,1,,,,,
player,201411160kan,kan,GainPh00,qb_hits,0,,,,,
player,201411160kan,kan,GainPh00,fumbles_rec,0,,,,,
player,201411160kan,kan,GainPh00,fumbles_rec_yds,0,,,,,
player,201411160kan,kan,GainPh00,fumbles_rec_td,0,,,,,
player,201411160kan,kan,GainPh00,fumbles_forced,0,,,,,
player,201411160kan,kan,HousJu00,def_int,0,,,,,
player,201411160kan,kan,HousJu00,def_int_yds,0,,,,,
player,201411160kan,kan,HousJu00,def_int_td,0,,,,,
player,201411160kan,kan,HousJu00,def_int_long,0,,,,,
player,201411160kan,kan,HousJu00,pass_defended,1,,,,,
player,201411160kan,kan,HousJu00,sacks,0.0,,,,,
player,201411160kan,kan,HousJu00,tackles_combined,4,,,,,
player,201411160kan,kan,HousJu00,tackles_solo,2,,,,,
player,201411160kan,kan,HousJu00,tackles_assists,2,,,,,
player,201411160kan,kan,HousJu00,tackles_loss,0,,,,,
player,201411160kan,kan,HousJu00,qb_hits,3,,,,,
player,201411160kan,kan,HousJu00,fumbles_rec,0,,,,,
player,201411160kan,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201411160kan,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201411160kan,kan,HousJu00,fumbles_forced,0,,,,,
player,201411160kan,kan,MaugJo00,def_int,0,,,,,
player,201411160kan,kan,MaugJo00,def_int_yds,0,,,,,
player,201411160kan,kan,MaugJo00,def_int_td,0,,,,,
player,201411160kan,kan,MaugJo00,def_int_long,0,,,,,
player,201411160kan,kan,MaugJo00,pass_defended,0,,,,,
player,201411160kan,kan,MaugJo00,sacks,0.0,,,,,
player,201411160kan,kan,MaugJo00,tackles_combined,4,,,,,
player,201411160kan,kan,MaugJo00,tackles_solo,3,,,,,
player,201411160kan,kan,MaugJo00,tackles_assists,1,,,,,
player,201411160kan,kan,MaugJo00,tackles_loss,0,,,,,
player,201411160kan,kan,MaugJo00,qb_hits,1,,,,,
player,201411160kan,kan,MaugJo00,fumbles_rec,0,,,,,
player,201411160kan,kan,MaugJo00,fumbles_rec_yds,0,,,,,
player,201411160kan,kan,MaugJo00,fumbles_rec_td,0,,,,,
player,201411160kan,kan,MaugJo00,fumbles_forced,0,,,,,
player,201411160kan,kan,ColeKu99,def_int,0,,,,,
player,201411160kan,kan,ColeKu99,def_int_yds,0,,,,,
player,201411160kan,kan,ColeKu99,def_int_td,0,,,,,
player,201411160kan,kan,ColeKu99,def_int_long,0,,,,,
player,201411160kan,kan,ColeKu99,pass_defended,0,,,,,
player,201411160kan,kan,ColeKu99,sacks,0.0,,,,,
player,201411160kan,kan,ColeKu99,tackles_combined,3,,,,,
player,201411160kan,kan,ColeKu99,tackles_solo,2,,,,,
player,201411160kan,kan,ColeKu99,tackles_assists,1,,,,,
player,201411160kan,kan,ColeKu99,tackles_loss,0,,,,,
player,201411160kan,kan,ColeKu99,qb_hits,0,,,,,
player,201411160kan,kan,ColeKu99,fumbles_rec,0,,,,,
player,201411160kan,kan,ColeKu99,fumbles_rec_yds,0,,,,,
player,201411160kan,kan,ColeKu99,fumbles_rec_td,0,,,,,
player,201411160kan,kan,ColeKu99,fumbles_forced,0,,,,,
player,201411160kan,kan,HowaJa00,def_int,0,,,,,
player,201411160kan,kan,HowaJa00,def_int_yds,0,,,,,
player,201411160kan,kan,HowaJa00,def_int_td,0,,,,,
player,201411160kan,kan,HowaJa00,def_int_long,0,,,,,
player,201411160kan,kan,HowaJa00,pass_defended,0,,,,,
player,201411160kan,kan,HowaJa00,sacks,0.0,,,,,
player,201411160kan,kan,HowaJa00,tackles_combined,3,,,,,
player,201411160kan,kan,HowaJa00,tackles_solo,1,,,,,
player,201411160kan,kan,HowaJa00,tackles_assists,2,,,,,
player,201411160kan,kan,HowaJa00,tackles_loss,1,,,,,
player,201411160kan,kan,HowaJa00,qb_hits,0,,,,,
player,201411160kan,kan,HowaJa00,fumbles_rec,0,,,,,
player,201411160kan,kan,HowaJa00,fumbles_rec_yds,0,,,,,
player,201411160kan,kan,HowaJa00,fumbles_rec_td,0,,,,,
player,201411160kan,kan,HowaJa00,fumbles_forced,0,,,,,
player,201411160kan,kan,JohnJa04,def_int,0,,,,,
player,201411160kan,kan,JohnJa04,def_int_yds,0,,,,,
player,201411160kan,kan,JohnJa04,def_int_td,0,,,,,
player,201411160kan,kan,JohnJa04,def_int_long,0,,,,,
player,201411160kan,kan,JohnJa04,pass_defended,0,,,,,
player,201411160kan,kan,JohnJa04,sacks,0.0,,,,,
player,201411160kan,kan,JohnJa04,tackles_combined,3,,,,,
player,201411160kan,kan,JohnJa04,tackles_solo,3,,,,,
player,201411160kan,kan,JohnJa04,tackles_assists,0,,,,,
player,201411160kan,kan,JohnJa04,tackles_loss,0,,,,,
player,201411160kan,kan,JohnJa04,qb_hits,0,,,,,
player,201411160kan,kan,JohnJa04,fumbles_rec,0,,,,,
player,201411160kan,kan,JohnJa04,fumbles_rec_yds,0,,,,,
player,201411160kan,kan,JohnJa04,fumbles_rec_td,0,,,,,
player,201411160kan,kan,JohnJa04,fumbles_forced,0,,,,,
player,201411160kan,kan,VickKe99,def_int,0,,,,,
player,201411160kan,kan,VickKe99,def_int_yds,0,,,,,
player,201411160kan,kan,VickKe99,def_int_td,0,,,,,
player,201411160kan,kan,VickKe99,def_int_long,0,,,,,
player,201411160kan,kan,VickKe99,pass_defended,0,,,,,
player,201411160kan,kan,VickKe99,sacks,0.0,,,,,
player,201411160kan,kan,VickKe99,tackles_combined,3,,,,,
player,201411160kan,kan,VickKe99,tackles_solo,2,,,,,
player,201411160kan,kan,VickKe99,tackles_assists,1,,,,,
player,201411160kan,kan,VickKe99,tackles_loss,0,,,,,
player,201411160kan,kan,VickKe99,qb_hits,0,,,,,
player,201411160kan,kan,VickKe99,fumbles_rec,0,,,,,
player,201411160kan,kan,VickKe99,fumbles_rec_yds,0,,,,,
player,201411160kan,kan,VickKe99,fumbles_rec_td,0,,,,,
player,201411160kan,kan,VickKe99,fumbles_forced,0,,,,,
player,201411160kan,kan,WalkVa99,def_int,0,,,,,
player,201411160kan,kan,WalkVa99,def_int_yds,0,,,,,
player,201411160kan,kan,WalkVa99,def_int_td,0,,,,,
player,201411160kan,kan,WalkVa99,def_int_long,0,,,,,
player,201411160kan,kan,WalkVa99,pass_defended,0,,,,,
player,201411160kan,kan,WalkVa99,sacks,0.0,,,,,
player,201411160kan,kan,WalkVa99,tackles_combined,3,,,,,
player,201411160kan,kan,WalkVa99,tackles_solo,2,,,,,
player,201411160kan,kan,WalkVa99,tackles_assists,1,,,,,
player,201411160kan,kan,WalkVa99,tackles_loss,1,,,,,
player,201411160kan,kan,WalkVa99,qb_hits,0,,,,,
player,201411160kan,kan,WalkVa99,fumbles_rec,0,,,,,
player,201411160kan,kan,WalkVa99,fumbles_rec_yds,0,,,,,
player,201411160kan,kan,WalkVa99,fumbles_rec_td,0,,,,,
player,201411160kan,kan,WalkVa99,fumbles_forced,0,,,,,
player,201411160kan,kan,BailAl00,def_int,0,,,,,
player,201411160kan,kan,BailAl00,def_int_yds,0,,,,,
player,201411160kan,kan,BailAl00,def_int_td,0,,,,,
player,201411160kan,kan,BailAl00,def_int_long,0,,,,,
player,201411160kan,kan,BailAl00,pass_defended,0,,,,,
player,201411160kan,kan,BailAl00,sacks,0.0,,,,,
player,201411160kan,kan,BailAl00,tackles_combined,2,,,,,
player,201411160kan,kan,BailAl00,tackles_solo,2,,,,,
player,201411160kan,kan,BailAl00,tackles_assists,0,,,,,
player,201411160kan,kan,BailAl00,tackles_loss,0,,,,,
player,201411160kan,kan,BailAl00,qb_hits,0,,,,,
player,201411160kan,kan,BailAl00,fumbles_rec,0,,,,,
player,201411160kan,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201411160kan,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201411160kan,kan,BailAl00,fumbles_forced,0,,,,,
player,201411160kan,kan,SherAn00,def_int,0,,,,,
player,201411160kan,kan,SherAn00,def_int_yds,0,,,,,
player,201411160kan,kan,SherAn00,def_int_td,0,,,,,
player,201411160kan,kan,SherAn00,def_int_long,0,,,,,
player,201411160kan,kan,SherAn00,pass_defended,0,,,,,
player,201411160kan,kan,SherAn00,sacks,0.0,,,,,
player,201411160kan,kan,SherAn00,tackles_combined,2,,,,,
player,201411160kan,kan,SherAn00,tackles_solo,2,,,,,
player,201411160kan,kan,SherAn00,tackles_assists,0,,,,,
player,201411160kan,kan,SherAn00,tackles_loss,0,,,,,
player,201411160kan,kan,SherAn00,qb_hits,0,,,,,
player,201411160kan,kan,SherAn00,fumbles_rec,0,,,,,
player,201411160kan,kan,SherAn00,fumbles_rec_yds,0,,,,,
player,201411160kan,kan,SherAn00,fumbles_rec_td,0,,,,,
player,201411160kan,kan,SherAn00,fumbles_forced,0,,,,,
player,201411160kan,kan,SmitSe99,def_int,0,,,,,
player,201411160kan,kan,SmitSe99,def_int_yds,0,,,,,
player,201411160kan,kan,SmitSe99,def_int_td,0,,,,,
player,201411160kan,kan,SmitSe99,def_int_long,0,,,,,
player,201411160kan,kan,SmitSe99,pass_defended,2,,,,,
player,201411160kan,kan,SmitSe99,sacks,0.0,,,,,
player,201411160kan,kan,SmitSe99,tackles_combined,2,,,,,
player,201411160kan,kan,SmitSe99,tackles_solo,2,,,,,
player,201411160kan,kan,SmitSe99,tackles_assists,0,,,,,
player,201411160kan,kan,SmitSe99,tackles_loss,0,,,,,
player,201411160kan,kan,SmitSe99,qb_hits,0,,,,,
player,201411160kan,kan,SmitSe99,fumbles_rec,0,,,,,
player,201411160kan,kan,SmitSe99,fumbles_rec_yds,0,,,,,
player,201411160kan,kan,SmitSe99,fumbles_rec_td,0,,,,,
player,201411160kan,kan,SmitSe99,fumbles_forced,0,,,,,
player,201411160kan,kan,WilsAl02,def_int,0,,,,,
player,201411160kan,kan,WilsAl02,def_int_yds,0,,,,,
player,201411160kan,kan,WilsAl02,def_int_td,0,,,,,
player,201411160kan,kan,WilsAl02,def_int_long,0,,,,,
player,201411160kan,kan,WilsAl02,pass_defended,0,,,,,
player,201411160kan,kan,WilsAl02,sacks,0.0,,,,,
player,201411160kan,kan,WilsAl02,tackles_combined,2,,,,,
player,201411160kan,kan,WilsAl02,tackles_solo,2,,,,,
player,201411160kan,kan,WilsAl02,tackles_assists,0,,,,,
player,201411160kan,kan,WilsAl02,tackles_loss,0,,,,,
player,201411160kan,kan,WilsAl02,qb_hits,0,,,,,
player,201411160kan,kan,WilsAl02,fumbles_rec,0,,,,,
player,201411160kan,kan,WilsAl02,fumbles_rec_yds,0,,,,,
player,201411160kan,kan,WilsAl02,fumbles_rec_td,0,,,,,
player,201411160kan,kan,WilsAl02,fumbles_forced,1,,,,,
