game,2014,11,20141117,201411170oti,pit,"Pittsburgh Steelers",27,oti,"Tennessee Titans",24
player,201411170oti,pit,SpenSe00,fumbles_rec_yds,0,,,,,
player,201411170oti,pit,SpenSe00,fumbles_rec_td,0,,,,,
player,201411170oti,pit,SpenSe00,fumbles_forced,0,,,,,
player,201411170oti,pit,HarrJa23,def_int,0,,,,,
player,201411170oti,pit,HarrJa23,def_int_yds,0,,,,,
player,201411170oti,pit,HarrJa23,def_int_td,0,,,,,
player,201411170oti,pit,HarrJa23,def_int_long,0,,,,,
player,201411170oti,pit,HarrJa23,pass_defended,0,,,,,
player,201411170oti,pit,HarrJa23,sacks,0.0,,,,,
player,201411170oti,pit,HarrJa23,tackles_combined,4,,,,,
player,201411170oti,pit,HarrJa23,tackles_solo,1,,,,,
player,201411170oti,pit,HarrJa23,tackles_assists,3,,,,,
player,201411170oti,pit,HarrJa23,tackles_loss,0,,,,,
player,201411170oti,pit,HarrJa23,qb_hits,1,,,,,
player,201411170oti,pit,HarrJa23,fumbles_rec,0,,,,,
player,201411170oti,pit,HarrJa23,fumbles_rec_yds,0,,,,,
player,201411170oti,pit,HarrJa23,fumbles_rec_td,0,,,,,
player,201411170oti,pit,HarrJa23,fumbles_forced,0,,,,,
player,201411170oti,pit,TimmLa99,def_int,0,,,,,
player,201411170oti,pit,TimmLa99,def_int_yds,0,,,,,
player,201411170oti,pit,TimmLa99,def_int_td,0,,,,,
player,201411170oti,pit,TimmLa99,def_int_long,0,,,,,
player,201411170oti,pit,TimmLa99,pass_defended,0,,,,,
player,201411170oti,pit,TimmLa99,sacks,0.0,,,,,
player,201411170oti,pit,TimmLa99,tackles_combined,3,,,,,
player,201411170oti,pit,TimmLa99,tackles_solo,3,,,,,
player,201411170oti,pit,TimmLa99,tackles_assists,0,,,,,
player,201411170oti,pit,TimmLa99,tackles_loss,0,,,,,
player,201411170oti,pit,TimmLa99,qb_hits,0,,,,,
player,201411170oti,pit,TimmLa99,fumbles_rec,0,,,,,
player,201411170oti,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201411170oti,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201411170oti,pit,TimmLa99,fumbles_forced,0,,,,,
player,201411170oti,pit,HeywCa01,def_int,0,,,,,
player,201411170oti,pit,HeywCa01,def_int_yds,0,,,,,
player,201411170oti,pit,HeywCa01,def_int_td,0,,,,,
player,201411170oti,pit,HeywCa01,def_int_long,0,,,,,
player,201411170oti,pit,HeywCa01,pass_defended,0,,,,,
player,201411170oti,pit,HeywCa01,sacks,0.0,,,,,
player,201411170oti,pit,HeywCa01,tackles_combined,2,,,,,
player,201411170oti,pit,HeywCa01,tackles_solo,1,,,,,
player,201411170oti,pit,HeywCa01,tackles_assists,1,,,,,
player,201411170oti,pit,HeywCa01,tackles_loss,0,,,,,
player,201411170oti,pit,HeywCa01,qb_hits,1,,,,,
player,201411170oti,pit,HeywCa01,fumbles_rec,0,,,,,
player,201411170oti,pit,HeywCa01,fumbles_rec_yds,0,,,,,
player,201411170oti,pit,HeywCa01,fumbles_rec_td,0,,,,,
player,201411170oti,pit,HeywCa01,fumbles_forced,0,,,,,
player,201411170oti,pit,KeisBr20,def_int,0,,,,,
player,201411170oti,pit,KeisBr20,def_int_yds,0,,,,,
player,201411170oti,pit,KeisBr20,def_int_td,0,,,,,
player,201411170oti,pit,KeisBr20,def_int_long,0,,,,,
player,201411170oti,pit,KeisBr20,pass_defended,2,,,,,
player,201411170oti,pit,KeisBr20,sacks,0.0,,,,,
player,201411170oti,pit,KeisBr20,tackles_combined,2,,,,,
player,201411170oti,pit,KeisBr20,tackles_solo,0,,,,,
player,201411170oti,pit,KeisBr20,tackles_assists,2,,,,,
player,201411170oti,pit,KeisBr20,tackles_loss,0,,,,,
player,201411170oti,pit,KeisBr20,qb_hits,1,,,,,
player,201411170oti,pit,KeisBr20,fumbles_rec,0,,,,,
player,201411170oti,pit,KeisBr20,fumbles_rec_yds,0,,,,,
player,201411170oti,pit,KeisBr20,fumbles_rec_td,0,,,,,
player,201411170oti,pit,KeisBr20,fumbles_forced,0,,,,,
player,201411170oti,pit,WoriJa99,def_int,0,,,,,
player,201411170oti,pit,WoriJa99,def_int_yds,0,,,,,
player,201411170oti,pit,WoriJa99,def_int_td,0,,,,,
player,201411170oti,pit,WoriJa99,def_int_long,0,,,,,
player,201411170oti,pit,WoriJa99,pass_defended,0,,,,,
player,201411170oti,pit,WoriJa99,sacks,0.0,,,,,
player,201411170oti,pit,WoriJa99,tackles_combined,2,,,,,
player,201411170oti,pit,WoriJa99,tackles_solo,1,,,,,
player,201411170oti,pit,WoriJa99,tackles_assists,1,,,,,
player,201411170oti,pit,WoriJa99,tackles_loss,0,,,,,
player,201411170oti,pit,WoriJa99,qb_hits,1,,,,,
player,201411170oti,pit,WoriJa99,fumbles_rec,0,,,,,
player,201411170oti,pit,WoriJa99,fumbles_rec_yds,0,,,,,
player,201411170oti,pit,WoriJa99,fumbles_rec_td,0,,,,,
player,201411170oti,pit,WoriJa99,fumbles_forced,0,,,,,
player,201411170oti,pit,BlakAn00,def_int,0,,,,,
player,201411170oti,pit,BlakAn00,def_int_yds,0,,,,,
player,201411170oti,pit,BlakAn00,def_int_td,0,,,,,
player,201411170oti,pit,BlakAn00,def_int_long,0,,,,,
player,201411170oti,pit,BlakAn00,pass_defended,0,,,,,
player,201411170oti,pit,BlakAn00,sacks,0.0,,,,,
player,201411170oti,pit,BlakAn00,tackles_combined,1,,,,,
player,201411170oti,pit,BlakAn00,tackles_solo,0,,,,,
player,201411170oti,pit,BlakAn00,tackles_assists,1,,,,,
player,201411170oti,pit,BlakAn00,tackles_loss,0,,,,,
player,201411170oti,pit,BlakAn00,qb_hits,0,,,,,
player,201411170oti,pit,BlakAn00,fumbles_rec,0,,,,,
player,201411170oti,pit,BlakAn00,fumbles_rec_yds,0,,,,,
player,201411170oti,pit,BlakAn00,fumbles_rec_td,0,,,,,
player,201411170oti,pit,BlakAn00,fumbles_forced,0,,,,,
player,201411170oti,pit,GarvTe00,def_int,0,,,,,
player,201411170oti,pit,GarvTe00,def_int_yds,0,,,,,
player,201411170oti,pit,GarvTe00,def_int_td,0,,,,,
player,201411170oti,pit,GarvTe00,def_int_long,0,,,,,
player,201411170oti,pit,GarvTe00,pass_defended,0,,,,,
player,201411170oti,pit,GarvTe00,sacks,0.0,,,,,
player,201411170oti,pit,GarvTe00,tackles_combined,1,,,,,
player,201411170oti,pit,GarvTe00,tackles_solo,0,,,,,
player,201411170oti,pit,GarvTe00,tackles_assists,1,,,,,
player,201411170oti,pit,GarvTe00,tackles_loss,0,,,,,
player,201411170oti,pit,GarvTe00,qb_hits,0,,,,,
player,201411170oti,pit,GarvTe00,fumbles_rec,0,,,,,
player,201411170oti,pit,GarvTe00,fumbles_rec_yds,0,,,,,
player,201411170oti,pit,GarvTe00,fumbles_rec_td,0,,,,,
player,201411170oti,pit,GarvTe00,fumbles_forced,0,,,,,
player,201411170oti,pit,JohnWi00,def_int,0,,,,,
player,201411170oti,pit,JohnWi00,def_int_yds,0,,,,,
player,201411170oti,pit,JohnWi00,def_int_td,0,,,,,
player,201411170oti,pit,JohnWi00,def_int_long,0,,,,,
player,201411170oti,pit,JohnWi00,pass_defended,0,,,,,
player,201411170oti,pit,JohnWi00,sacks,0.0,,,,,
player,201411170oti,pit,JohnWi00,tackles_combined,1,,,,,
player,201411170oti,pit,JohnWi00,tackles_solo,1,,,,,
player,201411170oti,pit,JohnWi00,tackles_assists,0,,,,,
player,201411170oti,pit,JohnWi00,tackles_loss,0,,,,,
player,201411170oti,pit,JohnWi00,qb_hits,0,,,,,
player,201411170oti,pit,JohnWi00,fumbles_rec,0,,,,,
player,201411170oti,pit,JohnWi00,fumbles_rec_yds,0,,,,,
player,201411170oti,pit,JohnWi00,fumbles_rec_td,0,,,,,
player,201411170oti,pit,JohnWi00,fumbles_forced,0,,,,,
player,201411170oti,pit,McCaBr99,def_int,0,,,,,
player,201411170oti,pit,McCaBr99,def_int_yds,0,,,,,
player,201411170oti,pit,McCaBr99,def_int_td,0,,,,,
player,201411170oti,pit,McCaBr99,def_int_long,0,,,,,
player,201411170oti,pit,McCaBr99,pass_defended,0,,,,,
player,201411170oti,pit,McCaBr99,sacks,0.0,,,,,
player,201411170oti,pit,McCaBr99,tackles_combined,1,,,,,
player,201411170oti,pit,McCaBr99,tackles_solo,0,,,,,
player,201411170oti,pit,McCaBr99,tackles_assists,1,,,,,
player,201411170oti,pit,McCaBr99,tackles_loss,0,,,,,
player,201411170oti,pit,McCaBr99,qb_hits,0,,,,,
player,201411170oti,pit,McCaBr99,fumbles_rec,0,,,,,
player,201411170oti,pit,McCaBr99,fumbles_rec_yds,0,,,,,
player,201411170oti,pit,McCaBr99,fumbles_rec_td,0,,,,,
player,201411170oti,pit,McCaBr99,fumbles_forced,0,,,,,
player,201411170oti,pit,WebbBW00,def_int,0,,,,,
player,201411170oti,pit,WebbBW00,def_int_yds,0,,,,,
player,201411170oti,pit,WebbBW00,def_int_td,0,,,,,
player,201411170oti,pit,WebbBW00,def_int_long,0,,,,,
player,201411170oti,pit,WebbBW00,pass_defended,0,,,,,
player,201411170oti,pit,WebbBW00,sacks,0.0,,,,,
player,201411170oti,pit,WebbBW00,tackles_combined,1,,,,,
player,201411170oti,pit,WebbBW00,tackles_solo,1,,,,,
player,201411170oti,pit,WebbBW00,tackles_assists,0,,,,,
player,201411170oti,pit,WebbBW00,tackles_loss,0,,,,,
player,201411170oti,pit,WebbBW00,qb_hits,0,,,,,
player,201411170oti,pit,WebbBW00,fumbles_rec,0,,,,,
player,201411170oti,pit,WebbBW00,fumbles_rec_yds,0,,,,,
player,201411170oti,pit,WebbBW00,fumbles_rec_td,0,,,,,
player,201411170oti,pit,WebbBW00,fumbles_forced,0,,,,,
player,201411170oti,pit,MoatAr00,def_int,0,,,,,
player,201411170oti,pit,MoatAr00,def_int_yds,0,,,,,
player,201411170oti,pit,MoatAr00,def_int_td,0,,,,,
player,201411170oti,pit,MoatAr00,def_int_long,0,,,,,
player,201411170oti,pit,MoatAr00,pass_defended,0,,,,,
player,201411170oti,pit,MoatAr00,sacks,0.0,,,,,
player,201411170oti,pit,MoatAr00,tackles_combined,0,,,,,
player,201411170oti,pit,MoatAr00,tackles_solo,0,,,,,
player,201411170oti,pit,MoatAr00,tackles_assists,0,,,,,
player,201411170oti,pit,MoatAr00,tackles_loss,0,,,,,
player,201411170oti,pit,MoatAr00,qb_hits,1,,,,,
player,201411170oti,pit,MoatAr00,fumbles_rec,0,,,,,
player,201411170oti,pit,MoatAr00,fumbles_rec_yds,0,,,,,
player,201411170oti,pit,MoatAr00,fumbles_rec_td,0,,,,,
player,201411170oti,pit,MoatAr00,fumbles_forced,0,,,,,
player,201411170oti,pit,AlleCo00,def_int,,,,,,
player,201411170oti,pit,AlleCo00,def_int_yds,,,,,,
player,201411170oti,pit,AlleCo00,def_int_td,,,,,,
player,201411170oti,pit,AlleCo00,def_int_long,,,,,,
player,201411170oti,pit,AlleCo00,pass_defended,,,,,,
player,201411170oti,pit,AlleCo00,sacks,0.0,,,,,
player,201411170oti,pit,AlleCo00,tackles_combined,,,,,,
player,201411170oti,pit,AlleCo00,tackles_solo,,,,,,
player,201411170oti,pit,AlleCo00,tackles_assists,,,,,,
player,201411170oti,pit,AlleCo00,tackles_loss,0,,,,,
player,201411170oti,pit,AlleCo00,qb_hits,1,,,,,
player,201411170oti,pit,AlleCo00,fumbles_rec,,,,,,
player,201411170oti,pit,AlleCo00,fumbles_rec_yds,,,,,,
player,201411170oti,pit,AlleCo00,fumbles_rec_td,,,,,,
player,201411170oti,pit,AlleCo00,fumbles_forced,,,,,,
player,201411170oti,oti,McCoJa99,def_int,1,,,,,
player,201411170oti,oti,McCoJa99,def_int_yds,0,,,,,
player,201411170oti,oti,McCoJa99,def_int_td,0,,,,,
player,201411170oti,oti,McCoJa99,def_int_long,0,,,,,
player,201411170oti,oti,McCoJa99,pass_defended,1,,,,,
player,201411170oti,oti,McCoJa99,sacks,0.0,,,,,
player,201411170oti,oti,McCoJa99,tackles_combined,7,,,,,
player,201411170oti,oti,McCoJa99,tackles_solo,7,,,,,
player,201411170oti,oti,McCoJa99,tackles_assists,0,,,,,
player,201411170oti,oti,McCoJa99,tackles_loss,0,,,,,
player,201411170oti,oti,McCoJa99,qb_hits,0,,,,,
player,201411170oti,oti,McCoJa99,fumbles_rec,0,,,,,
player,201411170oti,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201411170oti,oti,McCoJa99,fumbles_forced,0,,,,,
player,201411170oti,oti,WillAv00,def_int,0,,,,,
player,201411170oti,oti,WillAv00,def_int_yds,0,,,,,
player,201411170oti,oti,WillAv00,def_int_td,0,,,,,
player,201411170oti,oti,WillAv00,def_int_long,0,,,,,
player,201411170oti,oti,WillAv00,pass_defended,0,,,,,
player,201411170oti,oti,WillAv00,sacks,2.0,,,,,
player,201411170oti,oti,WillAv00,tackles_combined,8,,,,,
player,201411170oti,oti,WillAv00,tackles_solo,2,,,,,
player,201411170oti,oti,WillAv00,tackles_assists,6,,,,,
player,201411170oti,oti,WillAv00,tackles_loss,1,,,,,
player,201411170oti,oti,WillAv00,qb_hits,3,,,,,
player,201411170oti,oti,WillAv00,fumbles_rec,0,,,,,
player,201411170oti,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201411170oti,oti,WillAv00,fumbles_forced,0,,,,,
player,201411170oti,oti,PhilSh20,def_int,0,,,,,
player,201411170oti,oti,PhilSh20,def_int_yds,0,,,,,
player,201411170oti,oti,PhilSh20,def_int_td,0,,,,,
player,201411170oti,oti,PhilSh20,def_int_long,0,,,,,
player,201411170oti,oti,PhilSh20,pass_defended,0,,,,,
player,201411170oti,oti,PhilSh20,sacks,1.0,,,,,
player,201411170oti,oti,PhilSh20,tackles_combined,2,,,,,
player,201411170oti,oti,PhilSh20,tackles_solo,1,,,,,
player,201411170oti,oti,PhilSh20,tackles_assists,1,,,,,
player,201411170oti,oti,PhilSh20,tackles_loss,1,,,,,
player,201411170oti,oti,PhilSh20,qb_hits,1,,,,,
player,201411170oti,oti,PhilSh20,fumbles_rec,0,,,,,
player,201411170oti,oti,PhilSh20,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,PhilSh20,fumbles_rec_td,0,,,,,
player,201411170oti,oti,PhilSh20,fumbles_forced,0,,,,,
player,201411170oti,oti,GrovQu99,def_int,0,,,,,
player,201411170oti,oti,GrovQu99,def_int_yds,0,,,,,
player,201411170oti,oti,GrovQu99,def_int_td,0,,,,,
player,201411170oti,oti,GrovQu99,def_int_long,0,,,,,
player,201411170oti,oti,GrovQu99,pass_defended,0,,,,,
player,201411170oti,oti,GrovQu99,sacks,1.0,,,,,
player,201411170oti,oti,GrovQu99,tackles_combined,1,,,,,
player,201411170oti,oti,GrovQu99,tackles_solo,1,,,,,
player,201411170oti,oti,GrovQu99,tackles_assists,0,,,,,
player,201411170oti,oti,GrovQu99,tackles_loss,1,,,,,
player,201411170oti,oti,GrovQu99,qb_hits,1,,,,,
player,201411170oti,oti,GrovQu99,fumbles_rec,0,,,,,
player,201411170oti,oti,GrovQu99,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,GrovQu99,fumbles_rec_td,0,,,,,
player,201411170oti,oti,GrovQu99,fumbles_forced,0,,,,,
player,201411170oti,oti,MorgDe99,def_int,0,,,,,
player,201411170oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201411170oti,oti,MorgDe99,def_int_td,0,,,,,
player,201411170oti,oti,MorgDe99,def_int_long,0,,,,,
player,201411170oti,oti,MorgDe99,pass_defended,0,,,,,
player,201411170oti,oti,MorgDe99,sacks,0.5,,,,,
player,201411170oti,oti,MorgDe99,tackles_combined,5,,,,,
player,201411170oti,oti,MorgDe99,tackles_solo,1,,,,,
player,201411170oti,oti,MorgDe99,tackles_assists,4,,,,,
player,201411170oti,oti,MorgDe99,tackles_loss,0,,,,,
player,201411170oti,oti,MorgDe99,qb_hits,1,,,,,
player,201411170oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201411170oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201411170oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201411170oti,oti,WoodWe20,def_int,0,,,,,
player,201411170oti,oti,WoodWe20,def_int_yds,0,,,,,
player,201411170oti,oti,WoodWe20,def_int_td,0,,,,,
player,201411170oti,oti,WoodWe20,def_int_long,0,,,,,
player,201411170oti,oti,WoodWe20,pass_defended,0,,,,,
player,201411170oti,oti,WoodWe20,sacks,0.5,,,,,
player,201411170oti,oti,WoodWe20,tackles_combined,3,,,,,
player,201411170oti,oti,WoodWe20,tackles_solo,0,,,,,
player,201411170oti,oti,WoodWe20,tackles_assists,3,,,,,
player,201411170oti,oti,WoodWe20,tackles_loss,0,,,,,
player,201411170oti,oti,WoodWe20,qb_hits,1,,,,,
player,201411170oti,oti,WoodWe20,fumbles_rec,0,,,,,
player,201411170oti,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201411170oti,oti,WoodWe20,fumbles_forced,0,,,,,
player,201411170oti,oti,WilsGe01,def_int,0,,,,,
player,201411170oti,oti,WilsGe01,def_int_yds,0,,,,,
player,201411170oti,oti,WilsGe01,def_int_td,0,,,,,
player,201411170oti,oti,WilsGe01,def_int_long,0,,,,,
player,201411170oti,oti,WilsGe01,pass_defended,0,,,,,
player,201411170oti,oti,WilsGe01,sacks,0.0,,,,,
player,201411170oti,oti,WilsGe01,tackles_combined,8,,,,,
player,201411170oti,oti,WilsGe01,tackles_solo,7,,,,,
player,201411170oti,oti,WilsGe01,tackles_assists,1,,,,,
player,201411170oti,oti,WilsGe01,tackles_loss,1,,,,,
player,201411170oti,oti,WilsGe01,qb_hits,0,,,,,
player,201411170oti,oti,WilsGe01,fumbles_rec,0,,,,,
player,201411170oti,oti,WilsGe01,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,WilsGe01,fumbles_rec_td,0,,,,,
player,201411170oti,oti,WilsGe01,fumbles_forced,0,,,,,
player,201411170oti,oti,CaseJu00,def_int,0,,,,,
player,201411170oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201411170oti,oti,CaseJu00,def_int_td,0,,,,,
player,201411170oti,oti,CaseJu00,def_int_long,0,,,,,
player,201411170oti,oti,CaseJu00,pass_defended,0,,,,,
player,201411170oti,oti,CaseJu00,sacks,0.0,,,,,
player,201411170oti,oti,CaseJu00,tackles_combined,7,,,,,
player,201411170oti,oti,CaseJu00,tackles_solo,5,,,,,
player,201411170oti,oti,CaseJu00,tackles_assists,2,,,,,
player,201411170oti,oti,CaseJu00,tackles_loss,1,,,,,
player,201411170oti,oti,CaseJu00,qb_hits,0,,,,,
player,201411170oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201411170oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201411170oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201411170oti,oti,GrifMi99,def_int,0,,,,,
player,201411170oti,oti,GrifMi99,def_int_yds,0,,,,,
player,201411170oti,oti,GrifMi99,def_int_td,0,,,,,
player,201411170oti,oti,GrifMi99,def_int_long,0,,,,,
player,201411170oti,oti,GrifMi99,pass_defended,2,,,,,
player,201411170oti,oti,GrifMi99,sacks,0.0,,,,,
player,201411170oti,oti,GrifMi99,tackles_combined,7,,,,,
player,201411170oti,oti,GrifMi99,tackles_solo,5,,,,,
player,201411170oti,oti,GrifMi99,tackles_assists,2,,,,,
player,201411170oti,oti,GrifMi99,tackles_loss,1,,,,,
player,201411170oti,oti,GrifMi99,qb_hits,0,,,,,
player,201411170oti,oti,GrifMi99,fumbles_rec,0,,,,,
player,201411170oti,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201411170oti,oti,GrifMi99,fumbles_forced,0,,,,,
player,201411170oti,oti,StafDa00,def_int,0,,,,,
player,201411170oti,oti,StafDa00,def_int_yds,0,,,,,
player,201411170oti,oti,StafDa00,def_int_td,0,,,,,
player,201411170oti,oti,StafDa00,def_int_long,0,,,,,
player,201411170oti,oti,StafDa00,pass_defended,0,,,,,
player,201411170oti,oti,StafDa00,sacks,0.0,,,,,
player,201411170oti,oti,StafDa00,tackles_combined,7,,,,,
player,201411170oti,oti,StafDa00,tackles_solo,5,,,,,
player,201411170oti,oti,StafDa00,tackles_assists,2,,,,,
player,201411170oti,oti,StafDa00,tackles_loss,1,,,,,
player,201411170oti,oti,StafDa00,qb_hits,0,,,,,
player,201411170oti,oti,StafDa00,fumbles_rec,0,,,,,
player,201411170oti,oti,StafDa00,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,StafDa00,fumbles_rec_td,0,,,,,
player,201411170oti,oti,StafDa00,fumbles_forced,0,,,,,
player,201411170oti,oti,WimbKa20,def_int,0,,,,,
player,201411170oti,oti,WimbKa20,def_int_yds,0,,,,,
player,201411170oti,oti,WimbKa20,def_int_td,0,,,,,
player,201411170oti,oti,WimbKa20,def_int_long,0,,,,,
player,201411170oti,oti,WimbKa20,pass_defended,0,,,,,
player,201411170oti,oti,WimbKa20,sacks,0.0,,,,,
player,201411170oti,oti,WimbKa20,tackles_combined,5,,,,,
player,201411170oti,oti,WimbKa20,tackles_solo,1,,,,,
player,201411170oti,oti,WimbKa20,tackles_assists,4,,,,,
player,201411170oti,oti,WimbKa20,tackles_loss,0,,,,,
player,201411170oti,oti,WimbKa20,qb_hits,1,,,,,
player,201411170oti,oti,WimbKa20,fumbles_rec,0,,,,,
player,201411170oti,oti,WimbKa20,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,WimbKa20,fumbles_rec_td,0,,,,,
player,201411170oti,oti,WimbKa20,fumbles_forced,0,,,,,
player,201411170oti,oti,KlugKa00,def_int,0,,,,,
player,201411170oti,oti,KlugKa00,def_int_yds,0,,,,,
player,201411170oti,oti,KlugKa00,def_int_td,0,,,,,
player,201411170oti,oti,KlugKa00,def_int_long,0,,,,,
player,201411170oti,oti,KlugKa00,pass_defended,0,,,,,
player,201411170oti,oti,KlugKa00,sacks,0.0,,,,,
player,201411170oti,oti,KlugKa00,tackles_combined,3,,,,,
player,201411170oti,oti,KlugKa00,tackles_solo,1,,,,,
player,201411170oti,oti,KlugKa00,tackles_assists,2,,,,,
player,201411170oti,oti,KlugKa00,tackles_loss,0,,,,,
player,201411170oti,oti,KlugKa00,qb_hits,0,,,,,
player,201411170oti,oti,KlugKa00,fumbles_rec,0,,,,,
player,201411170oti,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201411170oti,oti,KlugKa00,fumbles_forced,0,,,,,
player,201411170oti,oti,PitoRo00,def_int,0,,,,,
player,201411170oti,oti,PitoRo00,def_int_yds,0,,,,,
player,201411170oti,oti,PitoRo00,def_int_td,0,,,,,
player,201411170oti,oti,PitoRo00,def_int_long,0,,,,,
player,201411170oti,oti,PitoRo00,pass_defended,0,,,,,
player,201411170oti,oti,PitoRo00,sacks,0.0,,,,,
player,201411170oti,oti,PitoRo00,tackles_combined,3,,,,,
player,201411170oti,oti,PitoRo00,tackles_solo,1,,,,,
player,201411170oti,oti,PitoRo00,tackles_assists,2,,,,,
player,201411170oti,oti,PitoRo00,tackles_loss,0,,,,,
player,201411170oti,oti,PitoRo00,qb_hits,0,,,,,
player,201411170oti,oti,PitoRo00,fumbles_rec,0,,,,,
player,201411170oti,oti,PitoRo00,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,PitoRo00,fumbles_rec_td,0,,,,,
player,201411170oti,oti,PitoRo00,fumbles_forced,0,,,,,
player,201411170oti,oti,SensCo00,def_int,0,,,,,
player,201411170oti,oti,SensCo00,def_int_yds,0,,,,,
player,201411170oti,oti,SensCo00,def_int_td,0,,,,,
player,201411170oti,oti,SensCo00,def_int_long,0,,,,,
player,201411170oti,oti,SensCo00,pass_defended,0,,,,,
player,201411170oti,oti,SensCo00,sacks,0.0,,,,,
player,201411170oti,oti,SensCo00,tackles_combined,3,,,,,
player,201411170oti,oti,SensCo00,tackles_solo,2,,,,,
player,201411170oti,oti,SensCo00,tackles_assists,1,,,,,
player,201411170oti,oti,SensCo00,tackles_loss,0,,,,,
player,201411170oti,oti,SensCo00,qb_hits,0,,,,,
player,201411170oti,oti,SensCo00,fumbles_rec,0,,,,,
player,201411170oti,oti,SensCo00,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,SensCo00,fumbles_rec_td,0,,,,,
player,201411170oti,oti,SensCo00,fumbles_forced,0,,,,,
player,201411170oti,oti,WrehBl00,def_int,0,,,,,
player,201411170oti,oti,WrehBl00,def_int_yds,0,,,,,
player,201411170oti,oti,WrehBl00,def_int_td,0,,,,,
player,201411170oti,oti,WrehBl00,def_int_long,0,,,,,
player,201411170oti,oti,WrehBl00,pass_defended,2,,,,,
player,201411170oti,oti,WrehBl00,sacks,0.0,,,,,
player,201411170oti,oti,WrehBl00,tackles_combined,3,,,,,
player,201411170oti,oti,WrehBl00,tackles_solo,2,,,,,
player,201411170oti,oti,WrehBl00,tackles_assists,1,,,,,
player,201411170oti,oti,WrehBl00,tackles_loss,0,,,,,
player,201411170oti,oti,WrehBl00,qb_hits,0,,,,,
player,201411170oti,oti,WrehBl00,fumbles_rec,0,,,,,
player,201411170oti,oti,WrehBl00,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,WrehBl00,fumbles_rec_td,0,,,,,
player,201411170oti,oti,WrehBl00,fumbles_forced,0,,,,,
player,201411170oti,oti,HuffMa00,def_int,0,,,,,
player,201411170oti,oti,HuffMa00,def_int_yds,0,,,,,
player,201411170oti,oti,HuffMa00,def_int_td,0,,,,,
player,201411170oti,oti,HuffMa00,def_int_long,0,,,,,
player,201411170oti,oti,HuffMa00,pass_defended,0,,,,,
player,201411170oti,oti,HuffMa00,sacks,0.0,,,,,
player,201411170oti,oti,HuffMa00,tackles_combined,2,,,,,
player,201411170oti,oti,HuffMa00,tackles_solo,1,,,,,
player,201411170oti,oti,HuffMa00,tackles_assists,1,,,,,
player,201411170oti,oti,HuffMa00,tackles_loss,0,,,,,
player,201411170oti,oti,HuffMa00,qb_hits,0,,,,,
player,201411170oti,oti,HuffMa00,fumbles_rec,0,,,,,
player,201411170oti,oti,HuffMa00,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,HuffMa00,fumbles_rec_td,0,,,,,
player,201411170oti,oti,HuffMa00,fumbles_forced,0,,,,,
player,201411170oti,oti,GoodZa00,def_int,0,,,,,
player,201411170oti,oti,GoodZa00,def_int_yds,0,,,,,
player,201411170oti,oti,GoodZa00,def_int_td,0,,,,,
player,201411170oti,oti,GoodZa00,def_int_long,0,,,,,
player,201411170oti,oti,GoodZa00,pass_defended,0,,,,,
player,201411170oti,oti,GoodZa00,sacks,0.0,,,,,
player,201411170oti,oti,GoodZa00,tackles_combined,1,,,,,
player,201411170oti,oti,GoodZa00,tackles_solo,1,,,,,
player,201411170oti,oti,GoodZa00,tackles_assists,0,,,,,
player,201411170oti,oti,GoodZa00,tackles_loss,0,,,,,
player,201411170oti,oti,GoodZa00,qb_hits,0,,,,,
player,201411170oti,oti,GoodZa00,fumbles_rec,0,,,,,
player,201411170oti,oti,GoodZa00,fumbles_rec_yds,0,,,,,
