game,2014,1,20140907,201409070htx,was,"Washington Redskins",6,htx,"Houston Texans",17
player,201409070htx,htx,FitzRy00,tackles_assists,0,,,,,
player,201409070htx,htx,FitzRy00,tackles_loss,,,,,,
player,201409070htx,htx,FitzRy00,qb_hits,,,,,,
player,201409070htx,htx,FitzRy00,fumbles_rec,1,,,,,
player,201409070htx,htx,FitzRy00,fumbles_rec_yds,0,,,,,
player,201409070htx,htx,FitzRy00,fumbles_rec_td,0,,,,,
player,201409070htx,htx,FitzRy00,fumbles_forced,0,,,,,
player,201409070htx,htx,MercWh00,def_int,0,,,,,
player,201409070htx,htx,MercWh00,def_int_yds,0,,,,,
player,201409070htx,htx,MercWh00,def_int_td,0,,,,,
player,201409070htx,htx,MercWh00,def_int_long,0,,,,,
player,201409070htx,htx,MercWh00,pass_defended,0,,,,,
player,201409070htx,htx,MercWh00,sacks,0.0,,,,,
player,201409070htx,htx,MercWh00,tackles_combined,0,,,,,
player,201409070htx,htx,MercWh00,tackles_solo,0,,,,,
player,201409070htx,htx,MercWh00,tackles_assists,0,,,,,
player,201409070htx,htx,MercWh00,tackles_loss,0,,,,,
player,201409070htx,htx,MercWh00,qb_hits,2,,,,,
player,201409070htx,htx,MercWh00,fumbles_rec,0,,,,,
player,201409070htx,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201409070htx,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201409070htx,htx,MercWh00,fumbles_forced,0,,,,,
player,201409070htx,was,RobeAn00,kick_ret,2,,,,,
player,201409070htx,was,RobeAn00,kick_ret_yds,56,,,,,
player,201409070htx,was,RobeAn00,kick_ret_yds_per_ret,28.0,,,,,
player,201409070htx,was,RobeAn00,kick_ret_td,0,,,,,
player,201409070htx,was,RobeAn00,kick_ret_long,28,,,,,
player,201409070htx,was,RobeAn00,punt_ret,2,,,,,
player,201409070htx,was,RobeAn00,punt_ret_yds,36,,,,,
player,201409070htx,was,RobeAn00,punt_ret_yds_per_ret,18.0,,,,,
player,201409070htx,was,RobeAn00,punt_ret_td,0,,,,,
player,201409070htx,was,RobeAn00,punt_ret_long,25,,,,,
player,201409070htx,htx,JohnDa04,kick_ret,1,,,,,
player,201409070htx,htx,JohnDa04,kick_ret_yds,27,,,,,
player,201409070htx,htx,JohnDa04,kick_ret_yds_per_ret,27.0,,,,,
player,201409070htx,htx,JohnDa04,kick_ret_td,0,,,,,
player,201409070htx,htx,JohnDa04,kick_ret_long,27,,,,,
player,201409070htx,htx,JohnDa04,punt_ret,4,,,,,
player,201409070htx,htx,JohnDa04,punt_ret_yds,28,,,,,
player,201409070htx,htx,JohnDa04,punt_ret_yds_per_ret,7.0,,,,,
player,201409070htx,htx,JohnDa04,punt_ret_td,0,,,,,
player,201409070htx,htx,JohnDa04,punt_ret_long,12,,,,,
player,201409070htx,was,ForbKa00,xpm,,,,,,
player,201409070htx,was,ForbKa00,xpa,1,,,,,
player,201409070htx,was,ForbKa00,fgm,,,,,,
player,201409070htx,was,ForbKa00,fga,,,,,,
player,201409070htx,was,ForbKa00,punt,0,,,,,
player,201409070htx,was,ForbKa00,punt_yds,0,,,,,
player,201409070htx,was,ForbKa00,punt_yds_per_punt,,,,,,
player,201409070htx,was,ForbKa00,punt_long,0,,,,,
player,201409070htx,was,WayxTr00,xpm,,,,,,
player,201409070htx,was,WayxTr00,xpa,,,,,,
player,201409070htx,was,WayxTr00,fgm,,,,,,
player,201409070htx,was,WayxTr00,fga,,,,,,
player,201409070htx,was,WayxTr00,punt,5,,,,,
player,201409070htx,was,WayxTr00,punt_yds,246,,,,,
player,201409070htx,was,WayxTr00,punt_yds_per_punt,49.2,,,,,
player,201409070htx,was,WayxTr00,punt_long,61,,,,,
player,201409070htx,htx,BullRa00,xpm,2,,,,,
player,201409070htx,htx,BullRa00,xpa,2,,,,,
player,201409070htx,htx,BullRa00,fgm,1,,,,,
player,201409070htx,htx,BullRa00,fga,1,,,,,
player,201409070htx,htx,BullRa00,punt,0,,,,,
player,201409070htx,htx,BullRa00,punt_yds,0,,,,,
player,201409070htx,htx,BullRa00,punt_yds_per_punt,,,,,,
player,201409070htx,htx,BullRa00,punt_long,0,,,,,
player,201409070htx,htx,LechSh20,xpm,,,,,,
player,201409070htx,htx,LechSh20,xpa,,,,,,
player,201409070htx,htx,LechSh20,fgm,,,,,,
player,201409070htx,htx,LechSh20,fga,,,,,,
player,201409070htx,htx,LechSh20,punt,6,,,,,
player,201409070htx,htx,LechSh20,punt_yds,306,,,,,
player,201409070htx,htx,LechSh20,punt_yds_per_punt,51.0,,,,,
player,201409070htx,htx,LechSh20,punt_long,60,,,,,
player,201409070htx,htx,BrooBr00,pos,G,,,,,
player,201409070htx,htx,BrooBr00,offense,60,,,,,
player,201409070htx,htx,BrooBr00,off_pct,100%,,,,,
player,201409070htx,htx,BrooBr00,defense,0,,,,,
player,201409070htx,htx,BrooBr00,def_pct,0%,,,,,
player,201409070htx,htx,BrooBr00,special_teams,3,,,,,
player,201409070htx,htx,BrooBr00,st_pct,14%,,,,,
player,201409070htx,htx,BrowDu20,pos,T,,,,,
player,201409070htx,htx,BrowDu20,offense,60,,,,,
player,201409070htx,htx,BrowDu20,off_pct,100%,,,,,
player,201409070htx,htx,BrowDu20,defense,0,,,,,
player,201409070htx,htx,BrowDu20,def_pct,0%,,,,,
player,201409070htx,htx,BrowDu20,special_teams,3,,,,,
player,201409070htx,htx,BrowDu20,st_pct,14%,,,,,
player,201409070htx,htx,JoneBe01,pos,G,,,,,
player,201409070htx,htx,JoneBe01,offense,60,,,,,
player,201409070htx,htx,JoneBe01,off_pct,100%,,,,,
player,201409070htx,htx,JoneBe01,defense,0,,,,,
player,201409070htx,htx,JoneBe01,def_pct,0%,,,,,
player,201409070htx,htx,JoneBe01,special_teams,3,,,,,
player,201409070htx,htx,JoneBe01,st_pct,14%,,,,,
player,201409070htx,htx,NewtDe00,pos,T,,,,,
player,201409070htx,htx,NewtDe00,offense,60,,,,,
player,201409070htx,htx,NewtDe00,off_pct,100%,,,,,
player,201409070htx,htx,NewtDe00,defense,0,,,,,
player,201409070htx,htx,NewtDe00,def_pct,0%,,,,,
player,201409070htx,htx,NewtDe00,special_teams,3,,,,,
player,201409070htx,htx,NewtDe00,st_pct,14%,,,,,
player,201409070htx,htx,FitzRy00,pos,QB,,,,,
player,201409070htx,htx,FitzRy00,offense,60,,,,,
player,201409070htx,htx,FitzRy00,off_pct,100%,,,,,
player,201409070htx,htx,FitzRy00,defense,0,,,,,
player,201409070htx,htx,FitzRy00,def_pct,0%,,,,,
player,201409070htx,htx,FitzRy00,special_teams,0,,,,,
player,201409070htx,htx,FitzRy00,st_pct,0%,,,,,
player,201409070htx,htx,MyerCh20,pos,C,,,,,
player,201409070htx,htx,MyerCh20,offense,60,,,,,
player,201409070htx,htx,MyerCh20,off_pct,100%,,,,,
player,201409070htx,htx,MyerCh20,defense,0,,,,,
player,201409070htx,htx,MyerCh20,def_pct,0%,,,,,
player,201409070htx,htx,MyerCh20,special_teams,0,,,,,
player,201409070htx,htx,MyerCh20,st_pct,0%,,,,,
player,201409070htx,htx,JohnAn02,pos,WR,,,,,
player,201409070htx,htx,JohnAn02,offense,59,,,,,
player,201409070htx,htx,JohnAn02,off_pct,98%,,,,,
player,201409070htx,htx,JohnAn02,defense,0,,,,,
player,201409070htx,htx,JohnAn02,def_pct,0%,,,,,
player,201409070htx,htx,JohnAn02,special_teams,0,,,,,
player,201409070htx,htx,JohnAn02,st_pct,0%,,,,,
player,201409070htx,htx,FostAr00,pos,RB,,,,,
player,201409070htx,htx,FostAr00,offense,58,,,,,
player,201409070htx,htx,FostAr00,off_pct,97%,,,,,
player,201409070htx,htx,FostAr00,defense,0,,,,,
player,201409070htx,htx,FostAr00,def_pct,0%,,,,,
player,201409070htx,htx,FostAr00,special_teams,0,,,,,
player,201409070htx,htx,FostAr00,st_pct,0%,,,,,
player,201409070htx,htx,HopkDe00,pos,WR,,,,,
player,201409070htx,htx,HopkDe00,offense,55,,,,,
player,201409070htx,htx,HopkDe00,off_pct,92%,,,,,
player,201409070htx,htx,HopkDe00,defense,1,,,,,
player,201409070htx,htx,HopkDe00,def_pct,2%,,,,,
player,201409070htx,htx,HopkDe00,special_teams,0,,,,,
player,201409070htx,htx,HopkDe00,st_pct,0%,,,,,
player,201409070htx,htx,FiedC.00,pos,TE,,,,,
player,201409070htx,htx,FiedC.00,offense,55,,,,,
player,201409070htx,htx,FiedC.00,off_pct,92%,,,,,
player,201409070htx,htx,FiedC.00,defense,0,,,,,
player,201409070htx,htx,FiedC.00,def_pct,0%,,,,,
player,201409070htx,htx,FiedC.00,special_teams,5,,,,,
player,201409070htx,htx,FiedC.00,st_pct,23%,,,,,
player,201409070htx,htx,GrifRy00,pos,TE,,,,,
player,201409070htx,htx,GrifRy00,offense,27,,,,,
player,201409070htx,htx,GrifRy00,off_pct,45%,,,,,
player,201409070htx,htx,GrifRy00,defense,0,,,,,
player,201409070htx,htx,GrifRy00,def_pct,0%,,,,,
player,201409070htx,htx,GrifRy00,special_teams,5,,,,,
player,201409070htx,htx,GrifRy00,st_pct,23%,,,,,
player,201409070htx,htx,ProsJa00,pos,FB,,,,,
player,201409070htx,htx,ProsJa00,offense,16,,,,,
player,201409070htx,htx,ProsJa00,off_pct,27%,,,,,
player,201409070htx,htx,ProsJa00,defense,0,,,,,
player,201409070htx,htx,ProsJa00,def_pct,0%,,,,,
player,201409070htx,htx,ProsJa00,special_teams,2,,,,,
player,201409070htx,htx,ProsJa00,st_pct,9%,,,,,
player,201409070htx,htx,JohnDa04,pos,WR,,,,,
player,201409070htx,htx,JohnDa04,offense,15,,,,,
player,201409070htx,htx,JohnDa04,off_pct,25%,,,,,
player,201409070htx,htx,JohnDa04,defense,0,,,,,
player,201409070htx,htx,JohnDa04,def_pct,0%,,,,,
player,201409070htx,htx,JohnDa04,special_teams,8,,,,,
player,201409070htx,htx,JohnDa04,st_pct,36%,,,,,
player,201409070htx,htx,GrimJo01,pos,RB,,,,,
player,201409070htx,htx,GrimJo01,offense,8,,,,,
player,201409070htx,htx,GrimJo01,off_pct,13%,,,,,
player,201409070htx,htx,GrimJo01,defense,0,,,,,
player,201409070htx,htx,GrimJo01,def_pct,0%,,,,,
player,201409070htx,htx,GrimJo01,special_teams,11,,,,,
player,201409070htx,htx,GrimJo01,st_pct,50%,,,,,
player,201409070htx,htx,Sua-Xa00,pos,G,,,,,
player,201409070htx,htx,Sua-Xa00,offense,3,,,,,
player,201409070htx,htx,Sua-Xa00,off_pct,5%,,,,,
player,201409070htx,htx,Sua-Xa00,defense,0,,,,,
player,201409070htx,htx,Sua-Xa00,def_pct,0%,,,,,
player,201409070htx,htx,Sua-Xa00,special_teams,3,,,,,
player,201409070htx,htx,Sua-Xa00,st_pct,14%,,,,,
player,201409070htx,htx,BlueAl00,pos,RB,,,,,
player,201409070htx,htx,BlueAl00,offense,2,,,,,
player,201409070htx,htx,BlueAl00,off_pct,3%,,,,,
player,201409070htx,htx,BlueAl00,defense,0,,,,,
player,201409070htx,htx,BlueAl00,def_pct,0%,,,,,
player,201409070htx,htx,BlueAl00,special_teams,17,,,,,
player,201409070htx,htx,BlueAl00,st_pct,77%,,,,,
player,201409070htx,htx,MartKe01,pos,WR,,,,,
player,201409070htx,htx,MartKe01,offense,2,,,,,
player,201409070htx,htx,MartKe01,off_pct,3%,,,,,
player,201409070htx,htx,MartKe01,defense,0,,,,,
player,201409070htx,htx,MartKe01,def_pct,0%,,,,,
player,201409070htx,htx,MartKe01,special_teams,0,,,,,
player,201409070htx,htx,MartKe01,st_pct,0%,,,,,
player,201409070htx,htx,SweaDJ00,pos,SS,,,,,
player,201409070htx,htx,SweaDJ00,offense,0,,,,,
player,201409070htx,htx,SweaDJ00,off_pct,0%,,,,,
player,201409070htx,htx,SweaDJ00,defense,65,,,,,
player,201409070htx,htx,SweaDJ00,def_pct,100%,,,,,
player,201409070htx,htx,SweaDJ00,special_teams,1,,,,,
player,201409070htx,htx,SweaDJ00,st_pct,5%,,,,,
player,201409070htx,htx,JackKa99,pos,CB,,,,,
player,201409070htx,htx,JackKa99,offense,0,,,,,
player,201409070htx,htx,JackKa99,off_pct,0%,,,,,
player,201409070htx,htx,JackKa99,defense,65,,,,,
player,201409070htx,htx,JackKa99,def_pct,100%,,,,,
player,201409070htx,htx,JackKa99,special_teams,1,,,,,
player,201409070htx,htx,JackKa99,st_pct,5%,,,,,
player,201409070htx,htx,LewiKe00,pos,FS,,,,,
player,201409070htx,htx,LewiKe00,offense,0,,,,,
player,201409070htx,htx,LewiKe00,off_pct,0%,,,,,
player,201409070htx,htx,LewiKe00,defense,64,,,,,
player,201409070htx,htx,LewiKe00,def_pct,98%,,,,,
player,201409070htx,htx,LewiKe00,special_teams,7,,,,,
player,201409070htx,htx,LewiKe00,st_pct,32%,,,,,
player,201409070htx,htx,WattJ.00,pos,DE,,,,,
player,201409070htx,htx,WattJ.00,offense,0,,,,,
player,201409070htx,htx,WattJ.00,off_pct,0%,,,,,
player,201409070htx,htx,WattJ.00,defense,61,,,,,
player,201409070htx,htx,WattJ.00,def_pct,94%,,,,,
player,201409070htx,htx,WattJ.00,special_teams,1,,,,,
player,201409070htx,htx,WattJ.00,st_pct,5%,,,,,
player,201409070htx,htx,ReedBr00,pos,LB,,,,,
player,201409070htx,htx,ReedBr00,offense,0,,,,,
player,201409070htx,htx,ReedBr00,off_pct,0%,,,,,
player,201409070htx,htx,ReedBr00,defense,60,,,,,
player,201409070htx,htx,ReedBr00,def_pct,92%,,,,,
player,201409070htx,htx,ReedBr00,special_teams,1,,,,,
player,201409070htx,htx,ReedBr00,st_pct,5%,,,,,
player,201409070htx,htx,JoseJo20,pos,CB,,,,,
player,201409070htx,htx,JoseJo20,offense,0,,,,,
player,201409070htx,htx,JoseJo20,off_pct,0%,,,,,
player,201409070htx,htx,JoseJo20,defense,60,,,,,
player,201409070htx,htx,JoseJo20,def_pct,92%,,,,,
player,201409070htx,htx,JoseJo20,special_teams,0,,,,,
player,201409070htx,htx,JoseJo20,st_pct,0%,,,,,
player,201409070htx,htx,JamiTi99,pos,DE,,,,,
player,201409070htx,htx,JamiTi99,offense,0,,,,,
player,201409070htx,htx,JamiTi99,off_pct,0%,,,,,
player,201409070htx,htx,JamiTi99,defense,46,,,,,
player,201409070htx,htx,JamiTi99,def_pct,71%,,,,,
player,201409070htx,htx,JamiTi99,special_teams,1,,,,,
player,201409070htx,htx,JamiTi99,st_pct,5%,,,,,
player,201409070htx,htx,MannDa21,pos,FS,,,,,
player,201409070htx,htx,MannDa21,offense,0,,,,,
player,201409070htx,htx,MannDa21,off_pct,0%,,,,,
player,201409070htx,htx,MannDa21,defense,45,,,,,
player,201409070htx,htx,MannDa21,def_pct,69%,,,,,
player,201409070htx,htx,MannDa21,special_teams,12,,,,,
player,201409070htx,htx,MannDa21,st_pct,55%,,,,,
player,201409070htx,htx,CushBr99,pos,LB,,,,,
player,201409070htx,htx,CushBr99,offense,0,,,,,
player,201409070htx,htx,CushBr99,off_pct,0%,,,,,
player,201409070htx,htx,CushBr99,defense,42,,,,,
player,201409070htx,htx,CushBr99,def_pct,65%,,,,,
player,201409070htx,htx,CushBr99,special_teams,1,,,,,
player,201409070htx,htx,CushBr99,st_pct,5%,,,,,
player,201409070htx,htx,CricJa00,pos,DE,,,,,
player,201409070htx,htx,CricJa00,offense,0,,,,,
player,201409070htx,htx,CricJa00,off_pct,0%,,,,,
player,201409070htx,htx,CricJa00,defense,41,,,,,
player,201409070htx,htx,CricJa00,def_pct,63%,,,,,
player,201409070htx,htx,CricJa00,special_teams,1,,,,,
player,201409070htx,htx,CricJa00,st_pct,5%,,,,,
player,201409070htx,htx,BouyA.00,pos,CB,,,,,
player,201409070htx,htx,BouyA.00,offense,0,,,,,
player,201409070htx,htx,BouyA.00,off_pct,0%,,,,,
player,201409070htx,htx,BouyA.00,defense,34,,,,,
player,201409070htx,htx,BouyA.00,def_pct,52%,,,,,
player,201409070htx,htx,BouyA.00,special_teams,8,,,,,
player,201409070htx,htx,BouyA.00,st_pct,36%,,,,,
player,201409070htx,htx,MercWh00,pos,LB,,,,,
player,201409070htx,htx,MercWh00,offense,0,,,,,
player,201409070htx,htx,MercWh00,off_pct,0%,,,,,
player,201409070htx,htx,MercWh00,defense,28,,,,,
player,201409070htx,htx,MercWh00,def_pct,43%,,,,,
player,201409070htx,htx,MercWh00,special_teams,5,,,,,
player,201409070htx,htx,MercWh00,st_pct,23%,,,,,
player,201409070htx,htx,MohaMi00,pos,LB,,,,,
player,201409070htx,htx,MohaMi00,offense,0,,,,,
player,201409070htx,htx,MohaMi00,off_pct,0%,,,,,
player,201409070htx,htx,MohaMi00,defense,24,,,,,
player,201409070htx,htx,MohaMi00,def_pct,37%,,,,,
player,201409070htx,htx,MohaMi00,special_teams,16,,,,,
player,201409070htx,htx,MohaMi00,st_pct,73%,,,,,
player,201409070htx,htx,ClowJa00,pos,LB,,,,,
player,201409070htx,htx,ClowJa00,offense,0,,,,,
player,201409070htx,htx,ClowJa00,off_pct,0%,,,,,
player,201409070htx,htx,ClowJa00,defense,23,,,,,
player,201409070htx,htx,ClowJa00,def_pct,35%,,,,,
player,201409070htx,htx,ClowJa00,special_teams,3,,,,,
player,201409070htx,htx,ClowJa00,st_pct,14%,,,,,
player,201409070htx,htx,PoweJe00,pos,NT,,,,,
player,201409070htx,htx,PoweJe00,offense,0,,,,,
player,201409070htx,htx,PoweJe00,off_pct,0%,,,,,
player,201409070htx,htx,PoweJe00,defense,21,,,,,
player,201409070htx,htx,PoweJe00,def_pct,32%,,,,,
player,201409070htx,htx,PoweJe00,special_teams,1,,,,,
player,201409070htx,htx,PoweJe00,st_pct,5%,,,,,
player,201409070htx,htx,TuggJu00,pos,LB,,,,,
player,201409070htx,htx,TuggJu00,offense,0,,,,,
player,201409070htx,htx,TuggJu00,off_pct,0%,,,,,
player,201409070htx,htx,TuggJu00,defense,19,,,,,
player,201409070htx,htx,TuggJu00,def_pct,29%,,,,,
player,201409070htx,htx,TuggJu00,special_teams,17,,,,,
player,201409070htx,htx,TuggJu00,st_pct,77%,,,,,
player,201409070htx,htx,HalxAn00,pos,CB,,,,,
player,201409070htx,htx,HalxAn00,offense,0,,,,,
player,201409070htx,htx,HalxAn00,off_pct,0%,,,,,
player,201409070htx,htx,HalxAn00,defense,11,,,,,
player,201409070htx,htx,HalxAn00,def_pct,17%,,,,,
player,201409070htx,htx,HalxAn00,special_teams,7,,,,,
player,201409070htx,htx,HalxAn00,st_pct,32%,,,,,
player,201409070htx,htx,MorrDa01,pos,CB,,,,,
player,201409070htx,htx,MorrDa01,offense,0,,,,,
player,201409070htx,htx,MorrDa01,off_pct,0%,,,,,
player,201409070htx,htx,MorrDa01,defense,3,,,,,
player,201409070htx,htx,MorrDa01,def_pct,5%,,,,,
player,201409070htx,htx,MorrDa01,special_teams,1,,,,,
player,201409070htx,htx,MorrDa01,st_pct,5%,,,,,
player,201409070htx,htx,PagaJe00,pos,DE,,,,,
player,201409070htx,htx,PagaJe00,offense,0,,,,,
player,201409070htx,htx,PagaJe00,off_pct,0%,,,,,
player,201409070htx,htx,PagaJe00,defense,1,,,,,
player,201409070htx,htx,PagaJe00,def_pct,2%,,,,,
player,201409070htx,htx,PagaJe00,special_teams,0,,,,,
player,201409070htx,htx,PagaJe00,st_pct,0%,,,,,
player,201409070htx,htx,TarpJe00,pos,LB,,,,,
player,201409070htx,htx,TarpJe00,offense,0,,,,,
player,201409070htx,htx,TarpJe00,off_pct,0%,,,,,
player,201409070htx,htx,TarpJe00,defense,0,,,,,
player,201409070htx,htx,TarpJe00,def_pct,0%,,,,,
player,201409070htx,htx,TarpJe00,special_teams,18,,,,,
player,201409070htx,htx,TarpJe00,st_pct,82%,,,,,
player,201409070htx,htx,PleaEd00,pos,SS,,,,,
player,201409070htx,htx,PleaEd00,offense,0,,,,,
player,201409070htx,htx,PleaEd00,off_pct,0%,,,,,
player,201409070htx,htx,PleaEd00,defense,0,,,,,
player,201409070htx,htx,PleaEd00,def_pct,0%,,,,,
player,201409070htx,htx,PleaEd00,special_teams,17,,,,,
player,201409070htx,htx,PleaEd00,st_pct,77%,,,,,
player,201409070htx,htx,MackEl20,pos,CB,,,,,
player,201409070htx,htx,MackEl20,offense,0,,,,,
player,201409070htx,htx,MackEl20,off_pct,0%,,,,,
player,201409070htx,htx,MackEl20,defense,0,,,,,
player,201409070htx,htx,MackEl20,def_pct,0%,,,,,
player,201409070htx,htx,MackEl20,special_teams,16,,,,,
player,201409070htx,htx,MackEl20,st_pct,73%,,,,,
player,201409070htx,htx,DentAk00,pos,LB,,,,,
player,201409070htx,htx,DentAk00,offense,0,,,,,
player,201409070htx,htx,DentAk00,off_pct,0%,,,,,
player,201409070htx,htx,DentAk00,defense,0,,,,,
player,201409070htx,htx,DentAk00,def_pct,0%,,,,,
player,201409070htx,htx,DentAk00,special_teams,15,,,,,
player,201409070htx,htx,DentAk00,st_pct,68%,,,,,
player,201409070htx,htx,LechSh20,pos,P,,,,,
player,201409070htx,htx,LechSh20,offense,0,,,,,
player,201409070htx,htx,LechSh20,off_pct,0%,,,,,
player,201409070htx,htx,LechSh20,defense,0,,,,,
player,201409070htx,htx,LechSh20,def_pct,0%,,,,,
player,201409070htx,htx,LechSh20,special_teams,9,,,,,
player,201409070htx,htx,LechSh20,st_pct,41%,,,,,
player,201409070htx,htx,WeekJo00,pos,LS,,,,,
player,201409070htx,htx,WeekJo00,offense,0,,,,,
player,201409070htx,htx,WeekJo00,off_pct,0%,,,,,
player,201409070htx,htx,WeekJo00,defense,0,,,,,
player,201409070htx,htx,WeekJo00,def_pct,0%,,,,,
player,201409070htx,htx,WeekJo00,special_teams,9,,,,,
player,201409070htx,htx,WeekJo00,st_pct,41%,,,,,
player,201409070htx,htx,BullRa00,pos,K,,,,,
player,201409070htx,htx,BullRa00,offense,0,,,,,
player,201409070htx,htx,BullRa00,off_pct,0%,,,,,
player,201409070htx,htx,BullRa00,defense,0,,,,,
player,201409070htx,htx,BullRa00,def_pct,0%,,,,,
player,201409070htx,htx,BullRa00,special_teams,7,,,,,
player,201409070htx,htx,BullRa00,st_pct,32%,,,,,
player,201409070htx,htx,ClabTy20,pos,T,,,,,
player,201409070htx,htx,ClabTy20,offense,0,,,,,
player,201409070htx,htx,ClabTy20,off_pct,0%,,,,,
player,201409070htx,htx,ClabTy20,defense,0,,,,,
player,201409070htx,htx,ClabTy20,def_pct,0%,,,,,
player,201409070htx,htx,ClabTy20,special_teams,3,,,,,
player,201409070htx,htx,ClabTy20,st_pct,14%,,,,,
player,201409070htx,was,WillTr21,pos,T,,,,,
player,201409070htx,was,WillTr21,offense,65,,,,,
player,201409070htx,was,WillTr21,off_pct,100%,,,,,
player,201409070htx,was,WillTr21,defense,0,,,,,
player,201409070htx,was,WillTr21,def_pct,0%,,,,,
player,201409070htx,was,WillTr21,special_teams,1,,,,,
player,201409070htx,was,WillTr21,st_pct,5%,,,,,
player,201409070htx,was,PoluTy20,pos,T,,,,,
player,201409070htx,was,PoluTy20,offense,65,,,,,
player,201409070htx,was,PoluTy20,off_pct,100%,,,,,
player,201409070htx,was,PoluTy20,defense,0,,,,,
player,201409070htx,was,PoluTy20,def_pct,0%,,,,,
player,201409070htx,was,PoluTy20,special_teams,1,,,,,
player,201409070htx,was,PoluTy20,st_pct,5%,,,,,
player,201409070htx,was,ChesCh21,pos,G,,,,,
player,201409070htx,was,ChesCh21,offense,65,,,,,
player,201409070htx,was,ChesCh21,off_pct,100%,,,,,
player,201409070htx,was,ChesCh21,defense,0,,,,,
player,201409070htx,was,ChesCh21,def_pct,0%,,,,,
player,201409070htx,was,ChesCh21,special_teams,1,,,,,
player,201409070htx,was,ChesCh21,st_pct,5%,,,,,
player,201409070htx,was,LauvSh20,pos,G,,,,,
player,201409070htx,was,LauvSh20,offense,65,,,,,
player,201409070htx,was,LauvSh20,off_pct,100%,,,,,
player,201409070htx,was,LauvSh20,defense,0,,,,,
player,201409070htx,was,LauvSh20,def_pct,0%,,,,,
player,201409070htx,was,LauvSh20,special_teams,1,,,,,
player,201409070htx,was,LauvSh20,st_pct,5%,,,,,
player,201409070htx,was,LichKo20,pos,C,,,,,
player,201409070htx,was,LichKo20,offense,65,,,,,
player,201409070htx,was,LichKo20,off_pct,100%,,,,,
player,201409070htx,was,LichKo20,defense,0,,,,,
player,201409070htx,was,LichKo20,def_pct,0%,,,,,
player,201409070htx,was,LichKo20,special_teams,0,,,,,
player,201409070htx,was,LichKo20,st_pct,0%,,,,,
player,201409070htx,was,GrifRo01,pos,QB,,,,,
player,201409070htx,was,GrifRo01,offense,65,,,,,
player,201409070htx,was,GrifRo01,off_pct,100%,,,,,
player,201409070htx,was,GrifRo01,defense,0,,,,,
player,201409070htx,was,GrifRo01,def_pct,0%,,,,,
player,201409070htx,was,GrifRo01,special_teams,0,,,,,
player,201409070htx,was,GrifRo01,st_pct,0%,,,,,
player,201409070htx,was,JackDe00,pos,WR,,,,,
player,201409070htx,was,JackDe00,offense,60,,,,,
player,201409070htx,was,JackDe00,off_pct,92%,,,,,
player,201409070htx,was,JackDe00,defense,0,,,,,
player,201409070htx,was,JackDe00,def_pct,0%,,,,,
player,201409070htx,was,JackDe00,special_teams,0,,,,,
player,201409070htx,was,JackDe00,st_pct,0%,,,,,
player,201409070htx,was,GarcPi00,pos,WR,,,,,
player,201409070htx,was,GarcPi00,offense,56,,,,,
player,201409070htx,was,GarcPi00,off_pct,86%,,,,,
player,201409070htx,was,GarcPi00,defense,0,,,,,
player,201409070htx,was,GarcPi00,def_pct,0%,,,,,
player,201409070htx,was,GarcPi00,special_teams,0,,,,,
player,201409070htx,was,GarcPi00,st_pct,0%,,,,,
player,201409070htx,was,RobeAn00,pos,WR,,,,,
player,201409070htx,was,RobeAn00,offense,49,,,,,
player,201409070htx,was,RobeAn00,off_pct,75%,,,,,
player,201409070htx,was,RobeAn00,defense,0,,,,,
player,201409070htx,was,RobeAn00,def_pct,0%,,,,,
player,201409070htx,was,RobeAn00,special_teams,10,,,,,
player,201409070htx,was,RobeAn00,st_pct,45%,,,,,
player,201409070htx,was,PaulLo00,pos,TE,,,,,
player,201409070htx,was,PaulLo00,offense,44,,,,,
player,201409070htx,was,PaulLo00,off_pct,68%,,,,,
player,201409070htx,was,PaulLo00,defense,0,,,,,
player,201409070htx,was,PaulLo00,def_pct,0%,,,,,
player,201409070htx,was,PaulLo00,special_teams,10,,,,,
player,201409070htx,was,PaulLo00,st_pct,45%,,,,,
player,201409070htx,was,MorrAl00,pos,RB,,,,,
player,201409070htx,was,MorrAl00,offense,38,,,,,
player,201409070htx,was,MorrAl00,off_pct,58%,,,,,
player,201409070htx,was,MorrAl00,defense,0,,,,,
player,201409070htx,was,MorrAl00,def_pct,0%,,,,,
player,201409070htx,was,MorrAl00,special_teams,0,,,,,
player,201409070htx,was,MorrAl00,st_pct,0%,,,,,
player,201409070htx,was,PaulNi00,pos,TE,,,,,
player,201409070htx,was,PaulNi00,offense,26,,,,,
player,201409070htx,was,PaulNi00,off_pct,40%,,,,,
player,201409070htx,was,PaulNi00,defense,0,,,,,
player,201409070htx,was,PaulNi00,def_pct,0%,,,,,
player,201409070htx,was,PaulNi00,special_teams,17,,,,,
player,201409070htx,was,PaulNi00,st_pct,77%,,,,,
player,201409070htx,was,HeluRo00,pos,RB,,,,,
player,201409070htx,was,HeluRo00,offense,23,,,,,
player,201409070htx,was,HeluRo00,off_pct,35%,,,,,
player,201409070htx,was,HeluRo00,defense,0,,,,,
player,201409070htx,was,HeluRo00,def_pct,0%,,,,,
player,201409070htx,was,HeluRo00,special_teams,11,,,,,
