game,2014,3,20140921,201409210mia,kan,"Kansas City Chiefs",34,mia,"Miami Dolphins",15
player,201409210mia,mia,WheePh99,def_int,0,,,,,
player,201409210mia,mia,WheePh99,def_int_yds,0,,,,,
player,201409210mia,mia,WheePh99,def_int_td,0,,,,,
player,201409210mia,mia,WheePh99,def_int_long,0,,,,,
player,201409210mia,mia,WheePh99,pass_defended,0,,,,,
player,201409210mia,mia,WheePh99,sacks,0.0,,,,,
player,201409210mia,mia,WheePh99,tackles_combined,6,,,,,
player,201409210mia,mia,WheePh99,tackles_solo,6,,,,,
player,201409210mia,mia,WheePh99,tackles_assists,0,,,,,
player,201409210mia,mia,WheePh99,tackles_loss,1,,,,,
player,201409210mia,mia,WheePh99,qb_hits,0,,,,,
player,201409210mia,mia,WheePh99,fumbles_rec,0,,,,,
player,201409210mia,mia,WheePh99,fumbles_rec_yds,0,,,,,
player,201409210mia,mia,WheePh99,fumbles_rec_td,0,,,,,
player,201409210mia,mia,WheePh99,fumbles_forced,0,,,,,
player,201409210mia,mia,FinnCo20,def_int,0,,,,,
player,201409210mia,mia,FinnCo20,def_int_yds,0,,,,,
player,201409210mia,mia,FinnCo20,def_int_td,0,,,,,
player,201409210mia,mia,FinnCo20,def_int_long,0,,,,,
player,201409210mia,mia,FinnCo20,pass_defended,1,,,,,
player,201409210mia,mia,FinnCo20,sacks,0.0,,,,,
player,201409210mia,mia,FinnCo20,tackles_combined,5,,,,,
player,201409210mia,mia,FinnCo20,tackles_solo,5,,,,,
player,201409210mia,mia,FinnCo20,tackles_assists,0,,,,,
player,201409210mia,mia,FinnCo20,tackles_loss,0,,,,,
player,201409210mia,mia,FinnCo20,qb_hits,0,,,,,
player,201409210mia,mia,FinnCo20,fumbles_rec,0,,,,,
player,201409210mia,mia,FinnCo20,fumbles_rec_yds,0,,,,,
player,201409210mia,mia,FinnCo20,fumbles_rec_td,0,,,,,
player,201409210mia,mia,FinnCo20,fumbles_forced,0,,,,,
player,201409210mia,mia,DelmLo99,def_int,0,,,,,
player,201409210mia,mia,DelmLo99,def_int_yds,0,,,,,
player,201409210mia,mia,DelmLo99,def_int_td,0,,,,,
player,201409210mia,mia,DelmLo99,def_int_long,0,,,,,
player,201409210mia,mia,DelmLo99,pass_defended,0,,,,,
player,201409210mia,mia,DelmLo99,sacks,0.0,,,,,
player,201409210mia,mia,DelmLo99,tackles_combined,3,,,,,
player,201409210mia,mia,DelmLo99,tackles_solo,3,,,,,
player,201409210mia,mia,DelmLo99,tackles_assists,0,,,,,
player,201409210mia,mia,DelmLo99,tackles_loss,0,,,,,
player,201409210mia,mia,DelmLo99,qb_hits,0,,,,,
player,201409210mia,mia,DelmLo99,fumbles_rec,0,,,,,
player,201409210mia,mia,DelmLo99,fumbles_rec_yds,0,,,,,
player,201409210mia,mia,DelmLo99,fumbles_rec_td,0,,,,,
player,201409210mia,mia,DelmLo99,fumbles_forced,0,,,,,
player,201409210mia,mia,MitcEa99,def_int,0,,,,,
player,201409210mia,mia,MitcEa99,def_int_yds,0,,,,,
player,201409210mia,mia,MitcEa99,def_int_td,0,,,,,
player,201409210mia,mia,MitcEa99,def_int_long,0,,,,,
player,201409210mia,mia,MitcEa99,pass_defended,0,,,,,
player,201409210mia,mia,MitcEa99,sacks,0.0,,,,,
player,201409210mia,mia,MitcEa99,tackles_combined,3,,,,,
player,201409210mia,mia,MitcEa99,tackles_solo,2,,,,,
player,201409210mia,mia,MitcEa99,tackles_assists,1,,,,,
player,201409210mia,mia,MitcEa99,tackles_loss,1,,,,,
player,201409210mia,mia,MitcEa99,qb_hits,0,,,,,
player,201409210mia,mia,MitcEa99,fumbles_rec,0,,,,,
player,201409210mia,mia,MitcEa99,fumbles_rec_yds,0,,,,,
player,201409210mia,mia,MitcEa99,fumbles_rec_td,0,,,,,
player,201409210mia,mia,MitcEa99,fumbles_forced,0,,,,,
player,201409210mia,mia,WakeCa00,def_int,0,,,,,
player,201409210mia,mia,WakeCa00,def_int_yds,0,,,,,
player,201409210mia,mia,WakeCa00,def_int_td,0,,,,,
player,201409210mia,mia,WakeCa00,def_int_long,0,,,,,
player,201409210mia,mia,WakeCa00,pass_defended,0,,,,,
player,201409210mia,mia,WakeCa00,sacks,0.0,,,,,
player,201409210mia,mia,WakeCa00,tackles_combined,3,,,,,
player,201409210mia,mia,WakeCa00,tackles_solo,3,,,,,
player,201409210mia,mia,WakeCa00,tackles_assists,0,,,,,
player,201409210mia,mia,WakeCa00,tackles_loss,1,,,,,
player,201409210mia,mia,WakeCa00,qb_hits,0,,,,,
player,201409210mia,mia,WakeCa00,fumbles_rec,0,,,,,
player,201409210mia,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201409210mia,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201409210mia,mia,WakeCa00,fumbles_forced,0,,,,,
player,201409210mia,mia,FreeJo01,def_int,0,,,,,
player,201409210mia,mia,FreeJo01,def_int_yds,0,,,,,
player,201409210mia,mia,FreeJo01,def_int_td,0,,,,,
player,201409210mia,mia,FreeJo01,def_int_long,0,,,,,
player,201409210mia,mia,FreeJo01,pass_defended,0,,,,,
player,201409210mia,mia,FreeJo01,sacks,0.0,,,,,
player,201409210mia,mia,FreeJo01,tackles_combined,2,,,,,
player,201409210mia,mia,FreeJo01,tackles_solo,1,,,,,
player,201409210mia,mia,FreeJo01,tackles_assists,1,,,,,
player,201409210mia,mia,FreeJo01,tackles_loss,0,,,,,
player,201409210mia,mia,FreeJo01,qb_hits,0,,,,,
player,201409210mia,mia,FreeJo01,fumbles_rec,0,,,,,
player,201409210mia,mia,FreeJo01,fumbles_rec_yds,0,,,,,
player,201409210mia,mia,FreeJo01,fumbles_rec_td,0,,,,,
player,201409210mia,mia,FreeJo01,fumbles_forced,0,,,,,
player,201409210mia,mia,ThomMi02,def_int,0,,,,,
player,201409210mia,mia,ThomMi02,def_int_yds,0,,,,,
player,201409210mia,mia,ThomMi02,def_int_td,0,,,,,
player,201409210mia,mia,ThomMi02,def_int_long,0,,,,,
player,201409210mia,mia,ThomMi02,pass_defended,0,,,,,
player,201409210mia,mia,ThomMi02,sacks,0.0,,,,,
player,201409210mia,mia,ThomMi02,tackles_combined,2,,,,,
player,201409210mia,mia,ThomMi02,tackles_solo,2,,,,,
player,201409210mia,mia,ThomMi02,tackles_assists,0,,,,,
player,201409210mia,mia,ThomMi02,tackles_loss,0,,,,,
player,201409210mia,mia,ThomMi02,qb_hits,0,,,,,
player,201409210mia,mia,ThomMi02,fumbles_rec,0,,,,,
player,201409210mia,mia,ThomMi02,fumbles_rec_yds,0,,,,,
player,201409210mia,mia,ThomMi02,fumbles_rec_td,0,,,,,
player,201409210mia,mia,ThomMi02,fumbles_forced,0,,,,,
player,201409210mia,mia,AikeWa00,def_int,0,,,,,
player,201409210mia,mia,AikeWa00,def_int_yds,0,,,,,
player,201409210mia,mia,AikeWa00,def_int_td,0,,,,,
player,201409210mia,mia,AikeWa00,def_int_long,0,,,,,
player,201409210mia,mia,AikeWa00,pass_defended,0,,,,,
player,201409210mia,mia,AikeWa00,sacks,0.0,,,,,
player,201409210mia,mia,AikeWa00,tackles_combined,1,,,,,
player,201409210mia,mia,AikeWa00,tackles_solo,1,,,,,
player,201409210mia,mia,AikeWa00,tackles_assists,0,,,,,
player,201409210mia,mia,AikeWa00,tackles_loss,0,,,,,
player,201409210mia,mia,AikeWa00,qb_hits,0,,,,,
player,201409210mia,mia,AikeWa00,fumbles_rec,0,,,,,
player,201409210mia,mia,AikeWa00,fumbles_rec_yds,0,,,,,
player,201409210mia,mia,AikeWa00,fumbles_rec_td,0,,,,,
player,201409210mia,mia,AikeWa00,fumbles_forced,0,,,,,
player,201409210mia,mia,DaviWi02,def_int,0,,,,,
player,201409210mia,mia,DaviWi02,def_int_yds,0,,,,,
player,201409210mia,mia,DaviWi02,def_int_td,0,,,,,
player,201409210mia,mia,DaviWi02,def_int_long,0,,,,,
player,201409210mia,mia,DaviWi02,pass_defended,0,,,,,
player,201409210mia,mia,DaviWi02,sacks,0.0,,,,,
player,201409210mia,mia,DaviWi02,tackles_combined,1,,,,,
player,201409210mia,mia,DaviWi02,tackles_solo,1,,,,,
player,201409210mia,mia,DaviWi02,tackles_assists,0,,,,,
player,201409210mia,mia,DaviWi02,tackles_loss,0,,,,,
player,201409210mia,mia,DaviWi02,qb_hits,0,,,,,
player,201409210mia,mia,DaviWi02,fumbles_rec,0,,,,,
player,201409210mia,mia,DaviWi02,fumbles_rec_yds,0,,,,,
player,201409210mia,mia,DaviWi02,fumbles_rec_td,0,,,,,
player,201409210mia,mia,DaviWi02,fumbles_forced,0,,,,,
player,201409210mia,mia,FielBr20,def_int,0,,,,,
player,201409210mia,mia,FielBr20,def_int_yds,0,,,,,
player,201409210mia,mia,FielBr20,def_int_td,0,,,,,
player,201409210mia,mia,FielBr20,def_int_long,0,,,,,
player,201409210mia,mia,FielBr20,pass_defended,0,,,,,
player,201409210mia,mia,FielBr20,sacks,0.0,,,,,
player,201409210mia,mia,FielBr20,tackles_combined,1,,,,,
player,201409210mia,mia,FielBr20,tackles_solo,1,,,,,
player,201409210mia,mia,FielBr20,tackles_assists,0,,,,,
player,201409210mia,mia,FielBr20,tackles_loss,0,,,,,
player,201409210mia,mia,FielBr20,qb_hits,0,,,,,
player,201409210mia,mia,FielBr20,fumbles_rec,0,,,,,
player,201409210mia,mia,FielBr20,fumbles_rec_yds,0,,,,,
player,201409210mia,mia,FielBr20,fumbles_rec_td,0,,,,,
player,201409210mia,mia,FielBr20,fumbles_forced,0,,,,,
player,201409210mia,mia,ShepKe00,def_int,0,,,,,
player,201409210mia,mia,ShepKe00,def_int_yds,0,,,,,
player,201409210mia,mia,ShepKe00,def_int_td,0,,,,,
player,201409210mia,mia,ShepKe00,def_int_long,0,,,,,
player,201409210mia,mia,ShepKe00,pass_defended,0,,,,,
player,201409210mia,mia,ShepKe00,sacks,0.0,,,,,
player,201409210mia,mia,ShepKe00,tackles_combined,1,,,,,
player,201409210mia,mia,ShepKe00,tackles_solo,0,,,,,
player,201409210mia,mia,ShepKe00,tackles_assists,1,,,,,
player,201409210mia,mia,ShepKe00,tackles_loss,0,,,,,
player,201409210mia,mia,ShepKe00,qb_hits,0,,,,,
player,201409210mia,mia,ShepKe00,fumbles_rec,0,,,,,
player,201409210mia,mia,ShepKe00,fumbles_rec_yds,0,,,,,
player,201409210mia,mia,ShepKe00,fumbles_rec_td,0,,,,,
player,201409210mia,mia,ShepKe00,fumbles_forced,0,,,,,
player,201409210mia,mia,SturCa00,def_int,0,,,,,
player,201409210mia,mia,SturCa00,def_int_yds,0,,,,,
player,201409210mia,mia,SturCa00,def_int_td,0,,,,,
player,201409210mia,mia,SturCa00,def_int_long,0,,,,,
player,201409210mia,mia,SturCa00,pass_defended,0,,,,,
player,201409210mia,mia,SturCa00,sacks,0.0,,,,,
player,201409210mia,mia,SturCa00,tackles_combined,1,,,,,
player,201409210mia,mia,SturCa00,tackles_solo,1,,,,,
player,201409210mia,mia,SturCa00,tackles_assists,0,,,,,
player,201409210mia,mia,SturCa00,tackles_loss,0,,,,,
player,201409210mia,mia,SturCa00,qb_hits,0,,,,,
player,201409210mia,mia,SturCa00,fumbles_rec,0,,,,,
player,201409210mia,mia,SturCa00,fumbles_rec_yds,0,,,,,
player,201409210mia,mia,SturCa00,fumbles_rec_td,0,,,,,
player,201409210mia,mia,SturCa00,fumbles_forced,0,,,,,
player,201409210mia,mia,ShelDe00,def_int,0,,,,,
player,201409210mia,mia,ShelDe00,def_int_yds,0,,,,,
player,201409210mia,mia,ShelDe00,def_int_td,0,,,,,
player,201409210mia,mia,ShelDe00,def_int_long,0,,,,,
player,201409210mia,mia,ShelDe00,pass_defended,0,,,,,
player,201409210mia,mia,ShelDe00,sacks,0.0,,,,,
player,201409210mia,mia,ShelDe00,tackles_combined,0,,,,,
player,201409210mia,mia,ShelDe00,tackles_solo,0,,,,,
player,201409210mia,mia,ShelDe00,tackles_assists,0,,,,,
player,201409210mia,mia,ShelDe00,tackles_loss,0,,,,,
player,201409210mia,mia,ShelDe00,qb_hits,0,,,,,
player,201409210mia,mia,ShelDe00,fumbles_rec,1,,,,,
player,201409210mia,mia,ShelDe00,fumbles_rec_yds,0,,,,,
player,201409210mia,mia,ShelDe00,fumbles_rec_td,0,,,,,
player,201409210mia,mia,ShelDe00,fumbles_forced,0,,,,,
player,201409210mia,kan,HammFr00,kick_ret,0,,,,,
player,201409210mia,kan,HammFr00,kick_ret_yds,0,,,,,
player,201409210mia,kan,HammFr00,kick_ret_yds_per_ret,,,,,,
player,201409210mia,kan,HammFr00,kick_ret_td,0,,,,,
player,201409210mia,kan,HammFr00,kick_ret_long,0,,,,,
player,201409210mia,kan,HammFr00,punt_ret,5,,,,,
player,201409210mia,kan,HammFr00,punt_ret_yds,100,,,,,
player,201409210mia,kan,HammFr00,punt_ret_yds_per_ret,20.0,,,,,
player,201409210mia,kan,HammFr00,punt_ret_td,0,,,,,
player,201409210mia,kan,HammFr00,punt_ret_long,47,,,,,
player,201409210mia,kan,McKnJo00,kick_ret,3,,,,,
player,201409210mia,kan,McKnJo00,kick_ret_yds,65,,,,,
player,201409210mia,kan,McKnJo00,kick_ret_yds_per_ret,21.7,,,,,
player,201409210mia,kan,McKnJo00,kick_ret_td,0,,,,,
player,201409210mia,kan,McKnJo00,kick_ret_long,25,,,,,
player,201409210mia,kan,McKnJo00,punt_ret,0,,,,,
player,201409210mia,kan,McKnJo00,punt_ret_yds,0,,,,,
player,201409210mia,kan,McKnJo00,punt_ret_yds_per_ret,,,,,,
player,201409210mia,kan,McKnJo00,punt_ret_td,0,,,,,
player,201409210mia,kan,McKnJo00,punt_ret_long,0,,,,,
player,201409210mia,mia,LandJa00,kick_ret,5,,,,,
player,201409210mia,mia,LandJa00,kick_ret_yds,174,,,,,
player,201409210mia,mia,LandJa00,kick_ret_yds_per_ret,34.8,,,,,
player,201409210mia,mia,LandJa00,kick_ret_td,0,,,,,
player,201409210mia,mia,LandJa00,kick_ret_long,74,,,,,
player,201409210mia,mia,LandJa00,punt_ret,3,,,,,
player,201409210mia,mia,LandJa00,punt_ret_yds,11,,,,,
player,201409210mia,mia,LandJa00,punt_ret_yds_per_ret,3.7,,,,,
player,201409210mia,mia,LandJa00,punt_ret_td,0,,,,,
player,201409210mia,mia,LandJa00,punt_ret_long,9,,,,,
player,201409210mia,mia,GarnNa20,kick_ret,1,,,,,
player,201409210mia,mia,GarnNa20,kick_ret_yds,13,,,,,
player,201409210mia,mia,GarnNa20,kick_ret_yds_per_ret,13.0,,,,,
player,201409210mia,mia,GarnNa20,kick_ret_td,0,,,,,
player,201409210mia,mia,GarnNa20,kick_ret_long,13,,,,,
player,201409210mia,mia,GarnNa20,punt_ret,0,,,,,
player,201409210mia,mia,GarnNa20,punt_ret_yds,0,,,,,
player,201409210mia,mia,GarnNa20,punt_ret_yds_per_ret,,,,,,
player,201409210mia,mia,GarnNa20,punt_ret_td,0,,,,,
player,201409210mia,mia,GarnNa20,punt_ret_long,0,,,,,
player,201409210mia,mia,WillDa05,kick_ret,1,,,,,
player,201409210mia,mia,WillDa05,kick_ret_yds,25,,,,,
player,201409210mia,mia,WillDa05,kick_ret_yds_per_ret,25.0,,,,,
player,201409210mia,mia,WillDa05,kick_ret_td,0,,,,,
player,201409210mia,mia,WillDa05,kick_ret_long,25,,,,,
player,201409210mia,mia,WillDa05,punt_ret,0,,,,,
player,201409210mia,mia,WillDa05,punt_ret_yds,0,,,,,
player,201409210mia,mia,WillDa05,punt_ret_yds_per_ret,,,,,,
player,201409210mia,mia,WillDa05,punt_ret_td,0,,,,,
player,201409210mia,mia,WillDa05,punt_ret_long,0,,,,,
player,201409210mia,kan,SantCa01,xpm,4,,,,,
player,201409210mia,kan,SantCa01,xpa,4,,,,,
player,201409210mia,kan,SantCa01,fgm,,,,,,
player,201409210mia,kan,SantCa01,fga,,,,,,
player,201409210mia,kan,SantCa01,punt,0,,,,,
player,201409210mia,kan,SantCa01,punt_yds,0,,,,,
player,201409210mia,kan,SantCa01,punt_yds_per_punt,,,,,,
player,201409210mia,kan,SantCa01,punt_long,0,,,,,
player,201409210mia,kan,ColqDu20,xpm,,,,,,
player,201409210mia,kan,ColqDu20,xpa,,,,,,
player,201409210mia,kan,ColqDu20,fgm,,,,,,
player,201409210mia,kan,ColqDu20,fga,,,,,,
player,201409210mia,kan,ColqDu20,punt,5,,,,,
player,201409210mia,kan,ColqDu20,punt_yds,255,,,,,
player,201409210mia,kan,ColqDu20,punt_yds_per_punt,51.0,,,,,
player,201409210mia,kan,ColqDu20,punt_long,64,,,,,
player,201409210mia,mia,SturCa00,xpm,1,,,,,
player,201409210mia,mia,SturCa00,xpa,1,,,,,
player,201409210mia,mia,SturCa00,fgm,2,,,,,
player,201409210mia,mia,SturCa00,fga,3,,,,,
player,201409210mia,mia,SturCa00,punt,0,,,,,
player,201409210mia,mia,SturCa00,punt_yds,0,,,,,
player,201409210mia,mia,SturCa00,punt_yds_per_punt,,,,,,
player,201409210mia,mia,SturCa00,punt_long,0,,,,,
player,201409210mia,mia,FielBr20,xpm,,,,,,
player,201409210mia,mia,FielBr20,xpa,,,,,,
player,201409210mia,mia,FielBr20,fgm,,,,,,
player,201409210mia,mia,FielBr20,fga,,,,,,
player,201409210mia,mia,FielBr20,punt,7,,,,,
player,201409210mia,mia,FielBr20,punt_yds,327,,,,,
player,201409210mia,mia,FielBr20,punt_yds_per_punt,46.7,,,,,
player,201409210mia,mia,FielBr20,punt_long,60,,,,,
player,201409210mia,mia,AlbeBr20,pos,T,,,,,
player,201409210mia,mia,AlbeBr20,offense,70,,,,,
player,201409210mia,mia,AlbeBr20,off_pct,100%,,,,,
player,201409210mia,mia,AlbeBr20,defense,0,,,,,
player,201409210mia,mia,AlbeBr20,def_pct,0%,,,,,
player,201409210mia,mia,AlbeBr20,special_teams,4,,,,,
player,201409210mia,mia,AlbeBr20,st_pct,13%,,,,,
player,201409210mia,mia,CollDa20,pos,G,,,,,
player,201409210mia,mia,CollDa20,offense,70,,,,,
player,201409210mia,mia,CollDa20,off_pct,100%,,,,,
player,201409210mia,mia,CollDa20,defense,0,,,,,
player,201409210mia,mia,CollDa20,def_pct,0%,,,,,
player,201409210mia,mia,CollDa20,special_teams,4,,,,,
player,201409210mia,mia,CollDa20,st_pct,13%,,,,,
player,201409210mia,mia,JameJa01,pos,T,,,,,
player,201409210mia,mia,JameJa01,offense,70,,,,,
player,201409210mia,mia,JameJa01,off_pct,100%,,,,,
player,201409210mia,mia,JameJa01,defense,0,,,,,
player,201409210mia,mia,JameJa01,def_pct,0%,,,,,
player,201409210mia,mia,JameJa01,special_teams,4,,,,,
player,201409210mia,mia,JameJa01,st_pct,13%,,,,,
player,201409210mia,mia,ThomDa04,pos,G,,,,,
player,201409210mia,mia,ThomDa04,offense,70,,,,,
player,201409210mia,mia,ThomDa04,off_pct,100%,,,,,
player,201409210mia,mia,ThomDa04,defense,0,,,,,
player,201409210mia,mia,ThomDa04,def_pct,0%,,,,,
player,201409210mia,mia,ThomDa04,special_teams,4,,,,,
player,201409210mia,mia,ThomDa04,st_pct,13%,,,,,
player,201409210mia,mia,SateSa20,pos,C,,,,,
player,201409210mia,mia,SateSa20,offense,70,,,,,
player,201409210mia,mia,SateSa20,off_pct,100%,,,,,
player,201409210mia,mia,SateSa20,defense,0,,,,,
player,201409210mia,mia,SateSa20,def_pct,0%,,,,,
player,201409210mia,mia,SateSa20,special_teams,0,,,,,
player,201409210mia,mia,SateSa20,st_pct,0%,,,,,
player,201409210mia,mia,TannRy00,pos,QB,,,,,
player,201409210mia,mia,TannRy00,offense,70,,,,,
player,201409210mia,mia,TannRy00,off_pct,100%,,,,,
player,201409210mia,mia,TannRy00,defense,0,,,,,
player,201409210mia,mia,TannRy00,def_pct,0%,,,,,
player,201409210mia,mia,TannRy00,special_teams,0,,,,,
player,201409210mia,mia,TannRy00,st_pct,0%,,,,,
player,201409210mia,mia,HartBr00,pos,WR,,,,,
player,201409210mia,mia,HartBr00,offense,64,,,,,
player,201409210mia,mia,HartBr00,off_pct,91%,,,,,
player,201409210mia,mia,HartBr00,defense,0,,,,,
player,201409210mia,mia,HartBr00,def_pct,0%,,,,,
player,201409210mia,mia,HartBr00,special_teams,1,,,,,
player,201409210mia,mia,HartBr00,st_pct,3%,,,,,
player,201409210mia,mia,ClayCh00,pos,TE,,,,,
player,201409210mia,mia,ClayCh00,offense,56,,,,,
player,201409210mia,mia,ClayCh00,off_pct,80%,,,,,
player,201409210mia,mia,ClayCh00,defense,0,,,,,
player,201409210mia,mia,ClayCh00,def_pct,0%,,,,,
player,201409210mia,mia,ClayCh00,special_teams,0,,,,,
player,201409210mia,mia,ClayCh00,st_pct,0%,,,,,
player,201409210mia,mia,WallMi00,pos,WR,,,,,
player,201409210mia,mia,WallMi00,offense,56,,,,,
player,201409210mia,mia,WallMi00,off_pct,80%,,,,,
player,201409210mia,mia,WallMi00,defense,0,,,,,
player,201409210mia,mia,WallMi00,def_pct,0%,,,,,
player,201409210mia,mia,WallMi00,special_teams,0,,,,,
player,201409210mia,mia,WallMi00,st_pct,0%,,,,,
player,201409210mia,mia,MillLa01,pos,RB,,,,,
player,201409210mia,mia,MillLa01,offense,54,,,,,
player,201409210mia,mia,MillLa01,off_pct,77%,,,,,
player,201409210mia,mia,MillLa01,defense,0,,,,,
player,201409210mia,mia,MillLa01,def_pct,0%,,,,,
player,201409210mia,mia,MillLa01,special_teams,0,,,,,
player,201409210mia,mia,MillLa01,st_pct,0%,,,,,
player,201409210mia,mia,GibsBr00,pos,WR,,,,,
player,201409210mia,mia,GibsBr00,offense,41,,,,,
player,201409210mia,mia,GibsBr00,off_pct,59%,,,,,
player,201409210mia,mia,GibsBr00,defense,0,,,,,
player,201409210mia,mia,GibsBr00,def_pct,0%,,,,,
player,201409210mia,mia,GibsBr00,special_teams,0,,,,,
player,201409210mia,mia,GibsBr00,st_pct,0%,,,,,
player,201409210mia,mia,LandJa00,pos,WR,,,,,
player,201409210mia,mia,LandJa00,offense,32,,,,,
player,201409210mia,mia,LandJa00,off_pct,46%,,,,,
player,201409210mia,mia,LandJa00,defense,0,,,,,
player,201409210mia,mia,LandJa00,def_pct,0%,,,,,
player,201409210mia,mia,LandJa00,special_teams,13,,,,,
player,201409210mia,mia,LandJa00,st_pct,43%,,,,,
player,201409210mia,mia,SimsDi00,pos,TE,,,,,
player,201409210mia,mia,SimsDi00,offense,23,,,,,
player,201409210mia,mia,SimsDi00,off_pct,33%,,,,,
player,201409210mia,mia,SimsDi00,defense,0,,,,,
player,201409210mia,mia,SimsDi00,def_pct,0%,,,,,
player,201409210mia,mia,SimsDi00,special_teams,0,,,,,
player,201409210mia,mia,SimsDi00,st_pct,0%,,,,,
player,201409210mia,mia,ThomDa03,pos,RB,,,,,
player,201409210mia,mia,ThomDa03,offense,14,,,,,
player,201409210mia,mia,ThomDa03,off_pct,20%,,,,,
player,201409210mia,mia,ThomDa03,defense,0,,,,,
player,201409210mia,mia,ThomDa03,def_pct,0%,,,,,
player,201409210mia,mia,ThomDa03,special_teams,9,,,,,
player,201409210mia,mia,ThomDa03,st_pct,30%,,,,,
player,201409210mia,mia,MattRi00,pos,WR,,,,,
player,201409210mia,mia,MattRi00,offense,7,,,,,
player,201409210mia,mia,MattRi00,off_pct,10%,,,,,
player,201409210mia,mia,MattRi00,defense,0,,,,,
player,201409210mia,mia,MattRi00,def_pct,0%,,,,,
player,201409210mia,mia,MattRi00,special_teams,21,,,,,
player,201409210mia,mia,MattRi00,st_pct,70%,,,,,
player,201409210mia,mia,WillDa05,pos,RB,,,,,
player,201409210mia,mia,WillDa05,offense,2,,,,,
player,201409210mia,mia,WillDa05,off_pct,3%,,,,,
player,201409210mia,mia,WillDa05,defense,0,,,,,
player,201409210mia,mia,WillDa05,def_pct,0%,,,,,
player,201409210mia,mia,WillDa05,special_teams,22,,,,,
player,201409210mia,mia,WillDa05,st_pct,73%,,,,,
player,201409210mia,mia,HoskHa00,pos,TE,,,,,
player,201409210mia,mia,HoskHa00,offense,1,,,,,
player,201409210mia,mia,HoskHa00,off_pct,1%,,,,,
player,201409210mia,mia,HoskHa00,defense,0,,,,,
player,201409210mia,mia,HoskHa00,def_pct,0%,,,,,
player,201409210mia,mia,HoskHa00,special_teams,7,,,,,
player,201409210mia,mia,HoskHa00,st_pct,23%,,,,,
player,201409210mia,mia,TrusJa99,pos,LB,,,,,
player,201409210mia,mia,TrusJa99,offense,0,,,,,
player,201409210mia,mia,TrusJa99,off_pct,0%,,,,,
player,201409210mia,mia,TrusJa99,defense,72,,,,,
player,201409210mia,mia,TrusJa99,def_pct,100%,,,,,
player,201409210mia,mia,TrusJa99,special_teams,15,,,,,
player,201409210mia,mia,TrusJa99,st_pct,50%,,,,,
player,201409210mia,mia,JenkJe00,pos,LB,,,,,
player,201409210mia,mia,JenkJe00,offense,0,,,,,
player,201409210mia,mia,JenkJe00,off_pct,0%,,,,,
player,201409210mia,mia,JenkJe00,defense,72,,,,,
player,201409210mia,mia,JenkJe00,def_pct,100%,,,,,
player,201409210mia,mia,JenkJe00,special_teams,7,,,,,
player,201409210mia,mia,JenkJe00,st_pct,23%,,,,,
player,201409210mia,mia,FinnCo20,pos,CB,,,,,
player,201409210mia,mia,FinnCo20,offense,0,,,,,
player,201409210mia,mia,FinnCo20,off_pct,0%,,,,,
player,201409210mia,mia,FinnCo20,defense,72,,,,,
player,201409210mia,mia,FinnCo20,def_pct,100%,,,,,
player,201409210mia,mia,FinnCo20,special_teams,4,,,,,
player,201409210mia,mia,FinnCo20,st_pct,13%,,,,,
player,201409210mia,mia,GrimBr20,pos,CB,,,,,
player,201409210mia,mia,GrimBr20,offense,0,,,,,
player,201409210mia,mia,GrimBr20,off_pct,0%,,,,,
player,201409210mia,mia,GrimBr20,defense,72,,,,,
player,201409210mia,mia,GrimBr20,def_pct,100%,,,,,
player,201409210mia,mia,GrimBr20,special_teams,0,,,,,
player,201409210mia,mia,GrimBr20,st_pct,0%,,,,,
player,201409210mia,mia,DelmLo99,pos,FS,,,,,
player,201409210mia,mia,DelmLo99,offense,0,,,,,
player,201409210mia,mia,DelmLo99,off_pct,0%,,,,,
player,201409210mia,mia,DelmLo99,defense,72,,,,,
player,201409210mia,mia,DelmLo99,def_pct,100%,,,,,
player,201409210mia,mia,DelmLo99,special_teams,0,,,,,
player,201409210mia,mia,DelmLo99,st_pct,0%,,,,,
player,201409210mia,mia,WilsJi00,pos,SS,,,,,
player,201409210mia,mia,WilsJi00,offense,0,,,,,
player,201409210mia,mia,WilsJi00,off_pct,0%,,,,,
player,201409210mia,mia,WilsJi00,defense,70,,,,,
player,201409210mia,mia,WilsJi00,def_pct,97%,,,,,
player,201409210mia,mia,WilsJi00,special_teams,6,,,,,
player,201409210mia,mia,WilsJi00,st_pct,20%,,,,,
player,201409210mia,mia,VernOl00,pos,DE,,,,,
player,201409210mia,mia,VernOl00,offense,0,,,,,
player,201409210mia,mia,VernOl00,off_pct,0%,,,,,
player,201409210mia,mia,VernOl00,defense,62,,,,,
player,201409210mia,mia,VernOl00,def_pct,86%,,,,,
player,201409210mia,mia,VernOl00,special_teams,4,,,,,
player,201409210mia,mia,VernOl00,st_pct,13%,,,,,
player,201409210mia,mia,OdriJa99,pos,DT,,,,,
player,201409210mia,mia,OdriJa99,offense,0,,,,,
player,201409210mia,mia,OdriJa99,off_pct,0%,,,,,
player,201409210mia,mia,OdriJa99,defense,55,,,,,
player,201409210mia,mia,OdriJa99,def_pct,76%,,,,,
player,201409210mia,mia,OdriJa99,special_teams,4,,,,,
player,201409210mia,mia,OdriJa99,st_pct,13%,,,,,
