game,2014,14,20141207,201412070mia,rav,"Baltimore Ravens",28,mia,"Miami Dolphins",13
player,201412070mia,mia,WilsJi00,def_int_yds,0,,,,,
player,201412070mia,mia,WilsJi00,def_int_td,0,,,,,
player,201412070mia,mia,WilsJi00,def_int_long,0,,,,,
player,201412070mia,mia,WilsJi00,pass_defended,0,,,,,
player,201412070mia,mia,WilsJi00,sacks,0.0,,,,,
player,201412070mia,mia,WilsJi00,tackles_combined,2,,,,,
player,201412070mia,mia,WilsJi00,tackles_solo,1,,,,,
player,201412070mia,mia,WilsJi00,tackles_assists,1,,,,,
player,201412070mia,mia,WilsJi00,tackles_loss,0,,,,,
player,201412070mia,mia,WilsJi00,qb_hits,0,,,,,
player,201412070mia,mia,WilsJi00,fumbles_rec,0,,,,,
player,201412070mia,mia,WilsJi00,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,WilsJi00,fumbles_rec_td,0,,,,,
player,201412070mia,mia,WilsJi00,fumbles_forced,0,,,,,
player,201412070mia,mia,JohnAn04,def_int,0,,,,,
player,201412070mia,mia,JohnAn04,def_int_yds,0,,,,,
player,201412070mia,mia,JohnAn04,def_int_td,0,,,,,
player,201412070mia,mia,JohnAn04,def_int_long,0,,,,,
player,201412070mia,mia,JohnAn04,pass_defended,0,,,,,
player,201412070mia,mia,JohnAn04,sacks,0.0,,,,,
player,201412070mia,mia,JohnAn04,tackles_combined,1,,,,,
player,201412070mia,mia,JohnAn04,tackles_solo,0,,,,,
player,201412070mia,mia,JohnAn04,tackles_assists,1,,,,,
player,201412070mia,mia,JohnAn04,tackles_loss,0,,,,,
player,201412070mia,mia,JohnAn04,qb_hits,0,,,,,
player,201412070mia,mia,JohnAn04,fumbles_rec,0,,,,,
player,201412070mia,mia,JohnAn04,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,JohnAn04,fumbles_rec_td,0,,,,,
player,201412070mia,mia,JohnAn04,fumbles_forced,0,,,,,
player,201412070mia,mia,JordDi00,def_int,0,,,,,
player,201412070mia,mia,JordDi00,def_int_yds,0,,,,,
player,201412070mia,mia,JordDi00,def_int_td,0,,,,,
player,201412070mia,mia,JordDi00,def_int_long,0,,,,,
player,201412070mia,mia,JordDi00,pass_defended,0,,,,,
player,201412070mia,mia,JordDi00,sacks,0.0,,,,,
player,201412070mia,mia,JordDi00,tackles_combined,1,,,,,
player,201412070mia,mia,JordDi00,tackles_solo,1,,,,,
player,201412070mia,mia,JordDi00,tackles_assists,0,,,,,
player,201412070mia,mia,JordDi00,tackles_loss,0,,,,,
player,201412070mia,mia,JordDi00,qb_hits,0,,,,,
player,201412070mia,mia,JordDi00,fumbles_rec,0,,,,,
player,201412070mia,mia,JordDi00,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,JordDi00,fumbles_rec_td,0,,,,,
player,201412070mia,mia,JordDi00,fumbles_forced,0,,,,,
player,201412070mia,mia,ShepKe00,def_int,0,,,,,
player,201412070mia,mia,ShepKe00,def_int_yds,0,,,,,
player,201412070mia,mia,ShepKe00,def_int_td,0,,,,,
player,201412070mia,mia,ShepKe00,def_int_long,0,,,,,
player,201412070mia,mia,ShepKe00,pass_defended,0,,,,,
player,201412070mia,mia,ShepKe00,sacks,0.0,,,,,
player,201412070mia,mia,ShepKe00,tackles_combined,1,,,,,
player,201412070mia,mia,ShepKe00,tackles_solo,1,,,,,
player,201412070mia,mia,ShepKe00,tackles_assists,0,,,,,
player,201412070mia,mia,ShepKe00,tackles_loss,0,,,,,
player,201412070mia,mia,ShepKe00,qb_hits,0,,,,,
player,201412070mia,mia,ShepKe00,fumbles_rec,0,,,,,
player,201412070mia,mia,ShepKe00,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,ShepKe00,fumbles_rec_td,0,,,,,
player,201412070mia,mia,ShepKe00,fumbles_forced,0,,,,,
player,201412070mia,mia,LandJa00,def_int,0,,,,,
player,201412070mia,mia,LandJa00,def_int_yds,0,,,,,
player,201412070mia,mia,LandJa00,def_int_td,0,,,,,
player,201412070mia,mia,LandJa00,def_int_long,0,,,,,
player,201412070mia,mia,LandJa00,pass_defended,0,,,,,
player,201412070mia,mia,LandJa00,sacks,0.0,,,,,
player,201412070mia,mia,LandJa00,tackles_combined,0,,,,,
player,201412070mia,mia,LandJa00,tackles_solo,0,,,,,
player,201412070mia,mia,LandJa00,tackles_assists,0,,,,,
player,201412070mia,mia,LandJa00,tackles_loss,0,,,,,
player,201412070mia,mia,LandJa00,qb_hits,0,,,,,
player,201412070mia,mia,LandJa00,fumbles_rec,1,,,,,
player,201412070mia,mia,LandJa00,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,LandJa00,fumbles_rec_td,0,,,,,
player,201412070mia,mia,LandJa00,fumbles_forced,0,,,,,
player,201412070mia,mia,SimsDi00,def_int,0,,,,,
player,201412070mia,mia,SimsDi00,def_int_yds,0,,,,,
player,201412070mia,mia,SimsDi00,def_int_td,0,,,,,
player,201412070mia,mia,SimsDi00,def_int_long,0,,,,,
player,201412070mia,mia,SimsDi00,pass_defended,0,,,,,
player,201412070mia,mia,SimsDi00,sacks,0.0,,,,,
player,201412070mia,mia,SimsDi00,tackles_combined,0,,,,,
player,201412070mia,mia,SimsDi00,tackles_solo,0,,,,,
player,201412070mia,mia,SimsDi00,tackles_assists,0,,,,,
player,201412070mia,mia,SimsDi00,tackles_loss,,,,,,
player,201412070mia,mia,SimsDi00,qb_hits,,,,,,
player,201412070mia,mia,SimsDi00,fumbles_rec,1,,,,,
player,201412070mia,mia,SimsDi00,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,SimsDi00,fumbles_rec_td,0,,,,,
player,201412070mia,mia,SimsDi00,fumbles_forced,0,,,,,
player,201412070mia,mia,WakeCa00,def_int,0,,,,,
player,201412070mia,mia,WakeCa00,def_int_yds,0,,,,,
player,201412070mia,mia,WakeCa00,def_int_td,0,,,,,
player,201412070mia,mia,WakeCa00,def_int_long,0,,,,,
player,201412070mia,mia,WakeCa00,pass_defended,1,,,,,
player,201412070mia,mia,WakeCa00,sacks,0.0,,,,,
player,201412070mia,mia,WakeCa00,tackles_combined,0,,,,,
player,201412070mia,mia,WakeCa00,tackles_solo,0,,,,,
player,201412070mia,mia,WakeCa00,tackles_assists,0,,,,,
player,201412070mia,mia,WakeCa00,tackles_loss,0,,,,,
player,201412070mia,mia,WakeCa00,qb_hits,0,,,,,
player,201412070mia,mia,WakeCa00,fumbles_rec,0,,,,,
player,201412070mia,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201412070mia,mia,WakeCa00,fumbles_forced,0,,,,,
player,201412070mia,rav,JoneJa03,kick_ret,0,,,,,
player,201412070mia,rav,JoneJa03,kick_ret_yds,0,,,,,
player,201412070mia,rav,JoneJa03,kick_ret_yds_per_ret,,,,,,
player,201412070mia,rav,JoneJa03,kick_ret_td,0,,,,,
player,201412070mia,rav,JoneJa03,kick_ret_long,0,,,,,
player,201412070mia,rav,JoneJa03,punt_ret,2,,,,,
player,201412070mia,rav,JoneJa03,punt_ret_yds,8,,,,,
player,201412070mia,rav,JoneJa03,punt_ret_yds_per_ret,4.0,,,,,
player,201412070mia,rav,JoneJa03,punt_ret_td,0,,,,,
player,201412070mia,rav,JoneJa03,punt_ret_long,8,,,,,
player,201412070mia,mia,LandJa00,kick_ret,2,,,,,
player,201412070mia,mia,LandJa00,kick_ret_yds,61,,,,,
player,201412070mia,mia,LandJa00,kick_ret_yds_per_ret,30.5,,,,,
player,201412070mia,mia,LandJa00,kick_ret_td,0,,,,,
player,201412070mia,mia,LandJa00,kick_ret_long,36,,,,,
player,201412070mia,mia,LandJa00,punt_ret,3,,,,,
player,201412070mia,mia,LandJa00,punt_ret_yds,12,,,,,
player,201412070mia,mia,LandJa00,punt_ret_yds_per_ret,4.0,,,,,
player,201412070mia,mia,LandJa00,punt_ret_td,0,,,,,
player,201412070mia,mia,LandJa00,punt_ret_long,5,,,,,
player,201412070mia,rav,TuckJu00,xpm,4,,,,,
player,201412070mia,rav,TuckJu00,xpa,4,,,,,
player,201412070mia,rav,TuckJu00,fgm,,,,,,
player,201412070mia,rav,TuckJu00,fga,,,,,,
player,201412070mia,rav,TuckJu00,punt,0,,,,,
player,201412070mia,rav,TuckJu00,punt_yds,0,,,,,
player,201412070mia,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201412070mia,rav,TuckJu00,punt_long,0,,,,,
player,201412070mia,rav,KochSa20,xpm,,,,,,
player,201412070mia,rav,KochSa20,xpa,,,,,,
player,201412070mia,rav,KochSa20,fgm,,,,,,
player,201412070mia,rav,KochSa20,fga,,,,,,
player,201412070mia,rav,KochSa20,punt,4,,,,,
player,201412070mia,rav,KochSa20,punt_yds,181,,,,,
player,201412070mia,rav,KochSa20,punt_yds_per_punt,45.3,,,,,
player,201412070mia,rav,KochSa20,punt_long,48,,,,,
player,201412070mia,mia,SturCa00,xpm,1,,,,,
player,201412070mia,mia,SturCa00,xpa,1,,,,,
player,201412070mia,mia,SturCa00,fgm,2,,,,,
player,201412070mia,mia,SturCa00,fga,2,,,,,
player,201412070mia,mia,SturCa00,punt,0,,,,,
player,201412070mia,mia,SturCa00,punt_yds,0,,,,,
player,201412070mia,mia,SturCa00,punt_yds_per_punt,,,,,,
player,201412070mia,mia,SturCa00,punt_long,0,,,,,
player,201412070mia,mia,FielBr20,xpm,,,,,,
player,201412070mia,mia,FielBr20,xpa,,,,,,
player,201412070mia,mia,FielBr20,fgm,,,,,,
player,201412070mia,mia,FielBr20,fga,,,,,,
player,201412070mia,mia,FielBr20,punt,5,,,,,
player,201412070mia,mia,FielBr20,punt_yds,257,,,,,
player,201412070mia,mia,FielBr20,punt_yds_per_punt,51.4,,,,,
player,201412070mia,mia,FielBr20,punt_long,60,,,,,
player,201412070mia,mia,ThomDa04,pos,G,,,,,
player,201412070mia,mia,ThomDa04,offense,57,,,,,
player,201412070mia,mia,ThomDa04,off_pct,100%,,,,,
player,201412070mia,mia,ThomDa04,defense,0,,,,,
player,201412070mia,mia,ThomDa04,def_pct,0%,,,,,
player,201412070mia,mia,ThomDa04,special_teams,3,,,,,
player,201412070mia,mia,ThomDa04,st_pct,12%,,,,,
player,201412070mia,mia,JameJa01,pos,T,,,,,
player,201412070mia,mia,JameJa01,offense,57,,,,,
player,201412070mia,mia,JameJa01,off_pct,100%,,,,,
player,201412070mia,mia,JameJa01,defense,0,,,,,
player,201412070mia,mia,JameJa01,def_pct,0%,,,,,
player,201412070mia,mia,JameJa01,special_teams,3,,,,,
player,201412070mia,mia,JameJa01,st_pct,12%,,,,,
player,201412070mia,mia,PounMi00,pos,C,,,,,
player,201412070mia,mia,PounMi00,offense,57,,,,,
player,201412070mia,mia,PounMi00,off_pct,100%,,,,,
player,201412070mia,mia,PounMi00,defense,0,,,,,
player,201412070mia,mia,PounMi00,def_pct,0%,,,,,
player,201412070mia,mia,PounMi00,special_teams,0,,,,,
player,201412070mia,mia,PounMi00,st_pct,0%,,,,,
player,201412070mia,mia,TannRy00,pos,QB,,,,,
player,201412070mia,mia,TannRy00,offense,57,,,,,
player,201412070mia,mia,TannRy00,off_pct,100%,,,,,
player,201412070mia,mia,TannRy00,defense,0,,,,,
player,201412070mia,mia,TannRy00,def_pct,0%,,,,,
player,201412070mia,mia,TannRy00,special_teams,0,,,,,
player,201412070mia,mia,TannRy00,st_pct,0%,,,,,
player,201412070mia,mia,SateSa20,pos,C,,,,,
player,201412070mia,mia,SateSa20,offense,55,,,,,
player,201412070mia,mia,SateSa20,off_pct,96%,,,,,
player,201412070mia,mia,SateSa20,defense,0,,,,,
player,201412070mia,mia,SateSa20,def_pct,0%,,,,,
player,201412070mia,mia,SateSa20,special_teams,0,,,,,
player,201412070mia,mia,SateSa20,st_pct,0%,,,,,
player,201412070mia,mia,WallMi00,pos,WR,,,,,
player,201412070mia,mia,WallMi00,offense,46,,,,,
player,201412070mia,mia,WallMi00,off_pct,81%,,,,,
player,201412070mia,mia,WallMi00,defense,0,,,,,
player,201412070mia,mia,WallMi00,def_pct,0%,,,,,
player,201412070mia,mia,WallMi00,special_teams,0,,,,,
player,201412070mia,mia,WallMi00,st_pct,0%,,,,,
player,201412070mia,mia,HartBr00,pos,WR,,,,,
player,201412070mia,mia,HartBr00,offense,42,,,,,
player,201412070mia,mia,HartBr00,off_pct,74%,,,,,
player,201412070mia,mia,HartBr00,defense,0,,,,,
player,201412070mia,mia,HartBr00,def_pct,0%,,,,,
player,201412070mia,mia,HartBr00,special_teams,0,,,,,
player,201412070mia,mia,HartBr00,st_pct,0%,,,,,
player,201412070mia,mia,CollDa20,pos,G,,,,,
player,201412070mia,mia,CollDa20,offense,40,,,,,
player,201412070mia,mia,CollDa20,off_pct,70%,,,,,
player,201412070mia,mia,CollDa20,defense,0,,,,,
player,201412070mia,mia,CollDa20,def_pct,0%,,,,,
player,201412070mia,mia,CollDa20,special_teams,3,,,,,
player,201412070mia,mia,CollDa20,st_pct,12%,,,,,
player,201412070mia,mia,LandJa00,pos,WR,,,,,
player,201412070mia,mia,LandJa00,offense,39,,,,,
player,201412070mia,mia,LandJa00,off_pct,68%,,,,,
player,201412070mia,mia,LandJa00,defense,0,,,,,
player,201412070mia,mia,LandJa00,def_pct,0%,,,,,
player,201412070mia,mia,LandJa00,special_teams,9,,,,,
player,201412070mia,mia,LandJa00,st_pct,36%,,,,,
player,201412070mia,mia,SimsDi00,pos,TE,,,,,
player,201412070mia,mia,SimsDi00,offense,39,,,,,
player,201412070mia,mia,SimsDi00,off_pct,68%,,,,,
player,201412070mia,mia,SimsDi00,defense,0,,,,,
player,201412070mia,mia,SimsDi00,def_pct,0%,,,,,
player,201412070mia,mia,SimsDi00,special_teams,1,,,,,
player,201412070mia,mia,SimsDi00,st_pct,4%,,,,,
player,201412070mia,mia,MillLa01,pos,RB,,,,,
player,201412070mia,mia,MillLa01,offense,34,,,,,
player,201412070mia,mia,MillLa01,off_pct,60%,,,,,
player,201412070mia,mia,MillLa01,defense,0,,,,,
player,201412070mia,mia,MillLa01,def_pct,0%,,,,,
player,201412070mia,mia,MillLa01,special_teams,0,,,,,
player,201412070mia,mia,MillLa01,st_pct,0%,,,,,
player,201412070mia,mia,ClayCh00,pos,TE,,,,,
player,201412070mia,mia,ClayCh00,offense,27,,,,,
player,201412070mia,mia,ClayCh00,off_pct,47%,,,,,
player,201412070mia,mia,ClayCh00,defense,0,,,,,
player,201412070mia,mia,ClayCh00,def_pct,0%,,,,,
player,201412070mia,mia,ClayCh00,special_teams,0,,,,,
player,201412070mia,mia,ClayCh00,st_pct,0%,,,,,
player,201412070mia,mia,GibsBr00,pos,WR,,,,,
player,201412070mia,mia,GibsBr00,offense,22,,,,,
player,201412070mia,mia,GibsBr00,off_pct,39%,,,,,
player,201412070mia,mia,GibsBr00,defense,0,,,,,
player,201412070mia,mia,GibsBr00,def_pct,0%,,,,,
player,201412070mia,mia,GibsBr00,special_teams,0,,,,,
player,201412070mia,mia,GibsBr00,st_pct,0%,,,,,
player,201412070mia,mia,SmitSh22,pos,G,,,,,
player,201412070mia,mia,SmitSh22,offense,19,,,,,
player,201412070mia,mia,SmitSh22,off_pct,33%,,,,,
player,201412070mia,mia,SmitSh22,defense,0,,,,,
player,201412070mia,mia,SmitSh22,def_pct,0%,,,,,
player,201412070mia,mia,SmitSh22,special_teams,3,,,,,
player,201412070mia,mia,SmitSh22,st_pct,12%,,,,,
player,201412070mia,mia,MattRi00,pos,WR,,,,,
player,201412070mia,mia,MattRi00,offense,12,,,,,
player,201412070mia,mia,MattRi00,off_pct,21%,,,,,
player,201412070mia,mia,MattRi00,defense,0,,,,,
player,201412070mia,mia,MattRi00,def_pct,0%,,,,,
player,201412070mia,mia,MattRi00,special_teams,10,,,,,
player,201412070mia,mia,MattRi00,st_pct,40%,,,,,
player,201412070mia,mia,ThomDa03,pos,RB,,,,,
player,201412070mia,mia,ThomDa03,offense,12,,,,,
player,201412070mia,mia,ThomDa03,off_pct,21%,,,,,
player,201412070mia,mia,ThomDa03,defense,0,,,,,
player,201412070mia,mia,ThomDa03,def_pct,0%,,,,,
player,201412070mia,mia,ThomDa03,special_teams,3,,,,,
player,201412070mia,mia,ThomDa03,st_pct,12%,,,,,
player,201412070mia,mia,WillDa05,pos,RB,,,,,
player,201412070mia,mia,WillDa05,offense,11,,,,,
player,201412070mia,mia,WillDa05,off_pct,19%,,,,,
player,201412070mia,mia,WillDa05,defense,0,,,,,
player,201412070mia,mia,WillDa05,def_pct,0%,,,,,
player,201412070mia,mia,WillDa05,special_teams,18,,,,,
player,201412070mia,mia,WillDa05,st_pct,72%,,,,,
player,201412070mia,mia,HoskHa00,pos,TE,,,,,
player,201412070mia,mia,HoskHa00,offense,1,,,,,
player,201412070mia,mia,HoskHa00,off_pct,2%,,,,,
player,201412070mia,mia,HoskHa00,defense,0,,,,,
player,201412070mia,mia,HoskHa00,def_pct,0%,,,,,
player,201412070mia,mia,HoskHa00,special_teams,5,,,,,
player,201412070mia,mia,HoskHa00,st_pct,20%,,,,,
player,201412070mia,mia,GrimBr20,pos,CB,,,,,
player,201412070mia,mia,GrimBr20,offense,0,,,,,
player,201412070mia,mia,GrimBr20,off_pct,0%,,,,,
player,201412070mia,mia,GrimBr20,defense,64,,,,,
player,201412070mia,mia,GrimBr20,def_pct,98%,,,,,
player,201412070mia,mia,GrimBr20,special_teams,4,,,,,
player,201412070mia,mia,GrimBr20,st_pct,16%,,,,,
player,201412070mia,mia,JoneRe99,pos,FS,,,,,
player,201412070mia,mia,JoneRe99,offense,0,,,,,
player,201412070mia,mia,JoneRe99,off_pct,0%,,,,,
player,201412070mia,mia,JoneRe99,defense,63,,,,,
player,201412070mia,mia,JoneRe99,def_pct,97%,,,,,
player,201412070mia,mia,JoneRe99,special_teams,4,,,,,
player,201412070mia,mia,JoneRe99,st_pct,16%,,,,,
player,201412070mia,mia,StanR.00,pos,CB,,,,,
player,201412070mia,mia,StanR.00,offense,0,,,,,
player,201412070mia,mia,StanR.00,off_pct,0%,,,,,
player,201412070mia,mia,StanR.00,defense,62,,,,,
player,201412070mia,mia,StanR.00,def_pct,95%,,,,,
player,201412070mia,mia,StanR.00,special_teams,8,,,,,
player,201412070mia,mia,StanR.00,st_pct,32%,,,,,
player,201412070mia,mia,MisiKo99,pos,LB,,,,,
player,201412070mia,mia,MisiKo99,offense,0,,,,,
player,201412070mia,mia,MisiKo99,off_pct,0%,,,,,
player,201412070mia,mia,MisiKo99,defense,56,,,,,
player,201412070mia,mia,MisiKo99,def_pct,86%,,,,,
player,201412070mia,mia,MisiKo99,special_teams,0,,,,,
player,201412070mia,mia,MisiKo99,st_pct,0%,,,,,
player,201412070mia,mia,DelmLo99,pos,FS,,,,,
player,201412070mia,mia,DelmLo99,offense,0,,,,,
player,201412070mia,mia,DelmLo99,off_pct,0%,,,,,
player,201412070mia,mia,DelmLo99,defense,54,,,,,
player,201412070mia,mia,DelmLo99,def_pct,83%,,,,,
player,201412070mia,mia,DelmLo99,special_teams,0,,,,,
player,201412070mia,mia,DelmLo99,st_pct,0%,,,,,
player,201412070mia,mia,VernOl00,pos,DE,,,,,
player,201412070mia,mia,VernOl00,offense,0,,,,,
player,201412070mia,mia,VernOl00,off_pct,0%,,,,,
player,201412070mia,mia,VernOl00,defense,48,,,,,
player,201412070mia,mia,VernOl00,def_pct,74%,,,,,
player,201412070mia,mia,VernOl00,special_teams,4,,,,,
player,201412070mia,mia,VernOl00,st_pct,16%,,,,,
player,201412070mia,mia,WheePh99,pos,LB,,,,,
player,201412070mia,mia,WheePh99,offense,0,,,,,
player,201412070mia,mia,WheePh99,off_pct,0%,,,,,
player,201412070mia,mia,WheePh99,defense,48,,,,,
player,201412070mia,mia,WheePh99,def_pct,74%,,,,,
player,201412070mia,mia,WheePh99,special_teams,0,,,,,
player,201412070mia,mia,WheePh99,st_pct,0%,,,,,
player,201412070mia,mia,JenkJe00,pos,LB,,,,,
player,201412070mia,mia,JenkJe00,offense,0,,,,,
player,201412070mia,mia,JenkJe00,off_pct,0%,,,,,
player,201412070mia,mia,JenkJe00,defense,42,,,,,
player,201412070mia,mia,JenkJe00,def_pct,65%,,,,,
player,201412070mia,mia,JenkJe00,special_teams,3,,,,,
player,201412070mia,mia,JenkJe00,st_pct,12%,,,,,
player,201412070mia,mia,MitcEa99,pos,DT,,,,,
player,201412070mia,mia,MitcEa99,offense,0,,,,,
player,201412070mia,mia,MitcEa99,off_pct,0%,,,,,
player,201412070mia,mia,MitcEa99,defense,40,,,,,
player,201412070mia,mia,MitcEa99,def_pct,62%,,,,,
player,201412070mia,mia,MitcEa99,special_teams,7,,,,,
player,201412070mia,mia,MitcEa99,st_pct,28%,,,,,
player,201412070mia,mia,OdriJa99,pos,DT,,,,,
player,201412070mia,mia,OdriJa99,offense,0,,,,,
player,201412070mia,mia,OdriJa99,off_pct,0%,,,,,
player,201412070mia,mia,OdriJa99,defense,40,,,,,
player,201412070mia,mia,OdriJa99,def_pct,62%,,,,,
player,201412070mia,mia,OdriJa99,special_teams,4,,,,,
player,201412070mia,mia,OdriJa99,st_pct,16%,,,,,
player,201412070mia,mia,WakeCa00,pos,DE,,,,,
player,201412070mia,mia,WakeCa00,offense,0,,,,,
player,201412070mia,mia,WakeCa00,off_pct,0%,,,,,
player,201412070mia,mia,WakeCa00,defense,38,,,,,
player,201412070mia,mia,WakeCa00,def_pct,58%,,,,,
player,201412070mia,mia,WakeCa00,special_teams,0,,,,,
player,201412070mia,mia,WakeCa00,st_pct,0%,,,,,
player,201412070mia,mia,ShelDe00,pos,DE,,,,,
player,201412070mia,mia,ShelDe00,offense,0,,,,,
player,201412070mia,mia,ShelDe00,off_pct,0%,,,,,
player,201412070mia,mia,ShelDe00,defense,35,,,,,
player,201412070mia,mia,ShelDe00,def_pct,54%,,,,,
player,201412070mia,mia,ShelDe00,special_teams,7,,,,,
player,201412070mia,mia,ShelDe00,st_pct,28%,,,,,
player,201412070mia,mia,StarRa20,pos,DT,,,,,
player,201412070mia,mia,StarRa20,offense,0,,,,,
player,201412070mia,mia,StarRa20,off_pct,0%,,,,,
player,201412070mia,mia,StarRa20,defense,34,,,,,
player,201412070mia,mia,StarRa20,def_pct,52%,,,,,
player,201412070mia,mia,StarRa20,special_teams,4,,,,,
player,201412070mia,mia,StarRa20,st_pct,16%,,,,,
player,201412070mia,mia,WilsJi00,pos,SS,,,,,
player,201412070mia,mia,WilsJi00,offense,0,,,,,
player,201412070mia,mia,WilsJi00,off_pct,0%,,,,,
player,201412070mia,mia,WilsJi00,defense,29,,,,,
player,201412070mia,mia,WilsJi00,def_pct,45%,,,,,
player,201412070mia,mia,WilsJi00,special_teams,6,,,,,
player,201412070mia,mia,WilsJi00,st_pct,24%,,,,,
player,201412070mia,mia,TrusJa99,pos,LB,,,,,
player,201412070mia,mia,TrusJa99,offense,0,,,,,
player,201412070mia,mia,TrusJa99,off_pct,0%,,,,,
player,201412070mia,mia,TrusJa99,defense,25,,,,,
player,201412070mia,mia,TrusJa99,def_pct,38%,,,,,
player,201412070mia,mia,TrusJa99,special_teams,25,,,,,
player,201412070mia,mia,TrusJa99,st_pct,100%,,,,,
player,201412070mia,mia,JordDi00,pos,DE,,,,,
player,201412070mia,mia,JordDi00,offense,0,,,,,
player,201412070mia,mia,JordDi00,off_pct,0%,,,,,
player,201412070mia,mia,JordDi00,defense,20,,,,,
player,201412070mia,mia,JordDi00,def_pct,31%,,,,,
player,201412070mia,mia,JordDi00,special_teams,17,,,,,
player,201412070mia,mia,JordDi00,st_pct,68%,,,,,
player,201412070mia,mia,JohnAn04,pos,DT,,,,,
player,201412070mia,mia,JohnAn04,offense,0,,,,,
player,201412070mia,mia,JohnAn04,off_pct,0%,,,,,
player,201412070mia,mia,JohnAn04,defense,15,,,,,
player,201412070mia,mia,JohnAn04,def_pct,23%,,,,,
player,201412070mia,mia,JohnAn04,special_teams,0,,,,,
player,201412070mia,mia,JohnAn04,st_pct,0%,,,,,
player,201412070mia,mia,AikeWa00,pos,SS,,,,,
player,201412070mia,mia,AikeWa00,offense,0,,,,,
player,201412070mia,mia,AikeWa00,off_pct,0%,,,,,
player,201412070mia,mia,AikeWa00,defense,2,,,,,
player,201412070mia,mia,AikeWa00,def_pct,3%,,,,,
player,201412070mia,mia,AikeWa00,special_teams,18,,,,,
player,201412070mia,mia,AikeWa00,st_pct,72%,,,,,
player,201412070mia,mia,TripJo00,pos,LB,,,,,
player,201412070mia,mia,TripJo00,offense,0,,,,,
player,201412070mia,mia,TripJo00,off_pct,0%,,,,,
player,201412070mia,mia,TripJo00,defense,0,,,,,
player,201412070mia,mia,TripJo00,def_pct,0%,,,,,
player,201412070mia,mia,TripJo00,special_teams,22,,,,,
player,201412070mia,mia,TripJo00,st_pct,88%,,,,,
player,201412070mia,mia,KovaJo00,pos,DB,,,,,
player,201412070mia,mia,KovaJo00,offense,0,,,,,
player,201412070mia,mia,KovaJo00,off_pct,0%,,,,,
player,201412070mia,mia,KovaJo00,defense,0,,,,,
player,201412070mia,mia,KovaJo00,def_pct,0%,,,,,
player,201412070mia,mia,KovaJo00,special_teams,20,,,,,
player,201412070mia,mia,KovaJo00,st_pct,80%,,,,,
player,201412070mia,mia,FedeTe00,pos,DE,,,,,
player,201412070mia,mia,FedeTe00,offense,0,,,,,
player,201412070mia,mia,FedeTe00,off_pct,0%,,,,,
player,201412070mia,mia,FedeTe00,defense,0,,,,,
player,201412070mia,mia,FedeTe00,def_pct,0%,,,,,
player,201412070mia,mia,FedeTe00,special_teams,13,,,,,
player,201412070mia,mia,FedeTe00,st_pct,52%,,,,,
player,201412070mia,mia,ShepKe00,pos,LB,,,,,
player,201412070mia,mia,ShepKe00,offense,0,,,,,
player,201412070mia,mia,ShepKe00,off_pct,0%,,,,,
player,201412070mia,mia,ShepKe00,defense,0,,,,,
player,201412070mia,mia,ShepKe00,def_pct,0%,,,,,
player,201412070mia,mia,ShepKe00,special_teams,13,,,,,
player,201412070mia,mia,ShepKe00,st_pct,52%,,,,,
player,201412070mia,mia,JoneDo02,pos,SS,,,,,
player,201412070mia,mia,JoneDo02,offense,0,,,,,
player,201412070mia,mia,JoneDo02,off_pct,0%,,,,,
player,201412070mia,mia,JoneDo02,defense,0,,,,,
player,201412070mia,mia,JoneDo02,def_pct,0%,,,,,
player,201412070mia,mia,JoneDo02,special_teams,12,,,,,
player,201412070mia,mia,JoneDo02,st_pct,48%,,,,,
player,201412070mia,mia,FielBr20,pos,P,,,,,
player,201412070mia,mia,FielBr20,offense,0,,,,,
player,201412070mia,mia,FielBr20,off_pct,0%,,,,,
player,201412070mia,mia,FielBr20,defense,0,,,,,
player,201412070mia,mia,FielBr20,def_pct,0%,,,,,
player,201412070mia,mia,FielBr20,special_teams,8,,,,,
player,201412070mia,mia,FielBr20,st_pct,32%,,,,,
player,201412070mia,mia,DennJo20,pos,LS,,,,,
player,201412070mia,mia,DennJo20,offense,0,,,,,
player,201412070mia,mia,DennJo20,off_pct,0%,,,,,
player,201412070mia,mia,DennJo20,defense,0,,,,,
player,201412070mia,mia,DennJo20,def_pct,0%,,,,,
player,201412070mia,mia,DennJo20,special_teams,8,,,,,
player,201412070mia,mia,DennJo20,st_pct,32%,,,,,
player,201412070mia,mia,SturCa00,pos,K,,,,,
player,201412070mia,mia,SturCa00,offense,0,,,,,
player,201412070mia,mia,SturCa00,off_pct,0%,,,,,
player,201412070mia,mia,SturCa00,defense,0,,,,,
player,201412070mia,mia,SturCa00,def_pct,0%,,,,,
player,201412070mia,mia,SturCa00,special_teams,7,,,,,
player,201412070mia,mia,SturCa00,st_pct,28%,,,,,
player,201412070mia,mia,FoxxJa20,pos,T,,,,,
