game,2014,14,20141208,201412080gnb,atl,"Atlanta Falcons",37,gnb,"Green Bay Packers",43
player,201412080gnb,atl,BierKr99,fumbles_rec,0,,,,,
player,201412080gnb,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,BierKr99,fumbles_forced,0,,,,,
player,201412080gnb,atl,LoweDw99,def_int,0,,,,,
player,201412080gnb,atl,LoweDw99,def_int_yds,0,,,,,
player,201412080gnb,atl,LoweDw99,def_int_td,0,,,,,
player,201412080gnb,atl,LoweDw99,def_int_long,0,,,,,
player,201412080gnb,atl,LoweDw99,pass_defended,0,,,,,
player,201412080gnb,atl,LoweDw99,sacks,0.0,,,,,
player,201412080gnb,atl,LoweDw99,tackles_combined,13,,,,,
player,201412080gnb,atl,LoweDw99,tackles_solo,11,,,,,
player,201412080gnb,atl,LoweDw99,tackles_assists,2,,,,,
player,201412080gnb,atl,LoweDw99,tackles_loss,0,,,,,
player,201412080gnb,atl,LoweDw99,qb_hits,0,,,,,
player,201412080gnb,atl,LoweDw99,fumbles_rec,0,,,,,
player,201412080gnb,atl,LoweDw99,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,LoweDw99,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,LoweDw99,fumbles_forced,1,,,,,
player,201412080gnb,atl,IshmKe00,def_int,0,,,,,
player,201412080gnb,atl,IshmKe00,def_int_yds,0,,,,,
player,201412080gnb,atl,IshmKe00,def_int_td,0,,,,,
player,201412080gnb,atl,IshmKe00,def_int_long,0,,,,,
player,201412080gnb,atl,IshmKe00,pass_defended,1,,,,,
player,201412080gnb,atl,IshmKe00,sacks,0.0,,,,,
player,201412080gnb,atl,IshmKe00,tackles_combined,7,,,,,
player,201412080gnb,atl,IshmKe00,tackles_solo,5,,,,,
player,201412080gnb,atl,IshmKe00,tackles_assists,2,,,,,
player,201412080gnb,atl,IshmKe00,tackles_loss,1,,,,,
player,201412080gnb,atl,IshmKe00,qb_hits,0,,,,,
player,201412080gnb,atl,IshmKe00,fumbles_rec,0,,,,,
player,201412080gnb,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,IshmKe00,fumbles_forced,0,,,,,
player,201412080gnb,atl,McClRo98,def_int,0,,,,,
player,201412080gnb,atl,McClRo98,def_int_yds,0,,,,,
player,201412080gnb,atl,McClRo98,def_int_td,0,,,,,
player,201412080gnb,atl,McClRo98,def_int_long,0,,,,,
player,201412080gnb,atl,McClRo98,pass_defended,0,,,,,
player,201412080gnb,atl,McClRo98,sacks,0.0,,,,,
player,201412080gnb,atl,McClRo98,tackles_combined,7,,,,,
player,201412080gnb,atl,McClRo98,tackles_solo,6,,,,,
player,201412080gnb,atl,McClRo98,tackles_assists,1,,,,,
player,201412080gnb,atl,McClRo98,tackles_loss,0,,,,,
player,201412080gnb,atl,McClRo98,qb_hits,0,,,,,
player,201412080gnb,atl,McClRo98,fumbles_rec,0,,,,,
player,201412080gnb,atl,McClRo98,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,McClRo98,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,McClRo98,fumbles_forced,0,,,,,
player,201412080gnb,atl,ShemPr00,def_int,0,,,,,
player,201412080gnb,atl,ShemPr00,def_int_yds,0,,,,,
player,201412080gnb,atl,ShemPr00,def_int_td,0,,,,,
player,201412080gnb,atl,ShemPr00,def_int_long,0,,,,,
player,201412080gnb,atl,ShemPr00,pass_defended,0,,,,,
player,201412080gnb,atl,ShemPr00,sacks,0.0,,,,,
player,201412080gnb,atl,ShemPr00,tackles_combined,7,,,,,
player,201412080gnb,atl,ShemPr00,tackles_solo,4,,,,,
player,201412080gnb,atl,ShemPr00,tackles_assists,3,,,,,
player,201412080gnb,atl,ShemPr00,tackles_loss,0,,,,,
player,201412080gnb,atl,ShemPr00,qb_hits,0,,,,,
player,201412080gnb,atl,ShemPr00,fumbles_rec,0,,,,,
player,201412080gnb,atl,ShemPr00,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,ShemPr00,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,ShemPr00,fumbles_forced,0,,,,,
player,201412080gnb,atl,BabiJo20,def_int,0,,,,,
player,201412080gnb,atl,BabiJo20,def_int_yds,0,,,,,
player,201412080gnb,atl,BabiJo20,def_int_td,0,,,,,
player,201412080gnb,atl,BabiJo20,def_int_long,0,,,,,
player,201412080gnb,atl,BabiJo20,pass_defended,0,,,,,
player,201412080gnb,atl,BabiJo20,sacks,0.0,,,,,
player,201412080gnb,atl,BabiJo20,tackles_combined,5,,,,,
player,201412080gnb,atl,BabiJo20,tackles_solo,2,,,,,
player,201412080gnb,atl,BabiJo20,tackles_assists,3,,,,,
player,201412080gnb,atl,BabiJo20,tackles_loss,0,,,,,
player,201412080gnb,atl,BabiJo20,qb_hits,0,,,,,
player,201412080gnb,atl,BabiJo20,fumbles_rec,0,,,,,
player,201412080gnb,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,BabiJo20,fumbles_forced,0,,,,,
player,201412080gnb,atl,TrufDe00,def_int,0,,,,,
player,201412080gnb,atl,TrufDe00,def_int_yds,0,,,,,
player,201412080gnb,atl,TrufDe00,def_int_td,0,,,,,
player,201412080gnb,atl,TrufDe00,def_int_long,0,,,,,
player,201412080gnb,atl,TrufDe00,pass_defended,1,,,,,
player,201412080gnb,atl,TrufDe00,sacks,0.0,,,,,
player,201412080gnb,atl,TrufDe00,tackles_combined,5,,,,,
player,201412080gnb,atl,TrufDe00,tackles_solo,5,,,,,
player,201412080gnb,atl,TrufDe00,tackles_assists,0,,,,,
player,201412080gnb,atl,TrufDe00,tackles_loss,1,,,,,
player,201412080gnb,atl,TrufDe00,qb_hits,0,,,,,
player,201412080gnb,atl,TrufDe00,fumbles_rec,0,,,,,
player,201412080gnb,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,TrufDe00,fumbles_forced,0,,,,,
player,201412080gnb,atl,WorrPa00,def_int,0,,,,,
player,201412080gnb,atl,WorrPa00,def_int_yds,0,,,,,
player,201412080gnb,atl,WorrPa00,def_int_td,0,,,,,
player,201412080gnb,atl,WorrPa00,def_int_long,0,,,,,
player,201412080gnb,atl,WorrPa00,pass_defended,1,,,,,
player,201412080gnb,atl,WorrPa00,sacks,0.0,,,,,
player,201412080gnb,atl,WorrPa00,tackles_combined,5,,,,,
player,201412080gnb,atl,WorrPa00,tackles_solo,3,,,,,
player,201412080gnb,atl,WorrPa00,tackles_assists,2,,,,,
player,201412080gnb,atl,WorrPa00,tackles_loss,1,,,,,
player,201412080gnb,atl,WorrPa00,qb_hits,1,,,,,
player,201412080gnb,atl,WorrPa00,fumbles_rec,0,,,,,
player,201412080gnb,atl,WorrPa00,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,WorrPa00,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,WorrPa00,fumbles_forced,0,,,,,
player,201412080gnb,atl,BartJo01,def_int,0,,,,,
player,201412080gnb,atl,BartJo01,def_int_yds,0,,,,,
player,201412080gnb,atl,BartJo01,def_int_td,0,,,,,
player,201412080gnb,atl,BartJo01,def_int_long,0,,,,,
player,201412080gnb,atl,BartJo01,pass_defended,0,,,,,
player,201412080gnb,atl,BartJo01,sacks,0.0,,,,,
player,201412080gnb,atl,BartJo01,tackles_combined,4,,,,,
player,201412080gnb,atl,BartJo01,tackles_solo,2,,,,,
player,201412080gnb,atl,BartJo01,tackles_assists,2,,,,,
player,201412080gnb,atl,BartJo01,tackles_loss,0,,,,,
player,201412080gnb,atl,BartJo01,qb_hits,0,,,,,
player,201412080gnb,atl,BartJo01,fumbles_rec,0,,,,,
player,201412080gnb,atl,BartJo01,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,BartJo01,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,BartJo01,fumbles_forced,0,,,,,
player,201412080gnb,atl,MoorWi99,def_int,0,,,,,
player,201412080gnb,atl,MoorWi99,def_int_yds,0,,,,,
player,201412080gnb,atl,MoorWi99,def_int_td,0,,,,,
player,201412080gnb,atl,MoorWi99,def_int_long,0,,,,,
player,201412080gnb,atl,MoorWi99,pass_defended,0,,,,,
player,201412080gnb,atl,MoorWi99,sacks,0.0,,,,,
player,201412080gnb,atl,MoorWi99,tackles_combined,3,,,,,
player,201412080gnb,atl,MoorWi99,tackles_solo,1,,,,,
player,201412080gnb,atl,MoorWi99,tackles_assists,2,,,,,
player,201412080gnb,atl,MoorWi99,tackles_loss,0,,,,,
player,201412080gnb,atl,MoorWi99,qb_hits,0,,,,,
player,201412080gnb,atl,MoorWi99,fumbles_rec,0,,,,,
player,201412080gnb,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,MoorWi99,fumbles_forced,0,,,,,
player,201412080gnb,atl,WilsJo99,def_int,0,,,,,
player,201412080gnb,atl,WilsJo99,def_int_yds,0,,,,,
player,201412080gnb,atl,WilsJo99,def_int_td,0,,,,,
player,201412080gnb,atl,WilsJo99,def_int_long,0,,,,,
player,201412080gnb,atl,WilsJo99,pass_defended,0,,,,,
player,201412080gnb,atl,WilsJo99,sacks,0.0,,,,,
player,201412080gnb,atl,WilsJo99,tackles_combined,2,,,,,
player,201412080gnb,atl,WilsJo99,tackles_solo,2,,,,,
player,201412080gnb,atl,WilsJo99,tackles_assists,0,,,,,
player,201412080gnb,atl,WilsJo99,tackles_loss,0,,,,,
player,201412080gnb,atl,WilsJo99,qb_hits,0,,,,,
player,201412080gnb,atl,WilsJo99,fumbles_rec,0,,,,,
player,201412080gnb,atl,WilsJo99,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,WilsJo99,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,WilsJo99,fumbles_forced,0,,,,,
player,201412080gnb,atl,ArenJa99,def_int,0,,,,,
player,201412080gnb,atl,ArenJa99,def_int_yds,0,,,,,
player,201412080gnb,atl,ArenJa99,def_int_td,0,,,,,
player,201412080gnb,atl,ArenJa99,def_int_long,0,,,,,
player,201412080gnb,atl,ArenJa99,pass_defended,0,,,,,
player,201412080gnb,atl,ArenJa99,sacks,0.0,,,,,
player,201412080gnb,atl,ArenJa99,tackles_combined,1,,,,,
player,201412080gnb,atl,ArenJa99,tackles_solo,1,,,,,
player,201412080gnb,atl,ArenJa99,tackles_assists,0,,,,,
player,201412080gnb,atl,ArenJa99,tackles_loss,0,,,,,
player,201412080gnb,atl,ArenJa99,qb_hits,0,,,,,
player,201412080gnb,atl,ArenJa99,fumbles_rec,0,,,,,
player,201412080gnb,atl,ArenJa99,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,ArenJa99,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,ArenJa99,fumbles_forced,0,,,,,
player,201412080gnb,atl,BoshMa00,def_int,0,,,,,
player,201412080gnb,atl,BoshMa00,def_int_yds,0,,,,,
player,201412080gnb,atl,BoshMa00,def_int_td,0,,,,,
player,201412080gnb,atl,BoshMa00,def_int_long,0,,,,,
player,201412080gnb,atl,BoshMa00,pass_defended,0,,,,,
player,201412080gnb,atl,BoshMa00,sacks,0.0,,,,,
player,201412080gnb,atl,BoshMa00,tackles_combined,1,,,,,
player,201412080gnb,atl,BoshMa00,tackles_solo,1,,,,,
player,201412080gnb,atl,BoshMa00,tackles_assists,0,,,,,
player,201412080gnb,atl,BoshMa00,tackles_loss,0,,,,,
player,201412080gnb,atl,BoshMa00,qb_hits,0,,,,,
player,201412080gnb,atl,BoshMa00,fumbles_rec,0,,,,,
player,201412080gnb,atl,BoshMa00,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,BoshMa00,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,BoshMa00,fumbles_forced,0,,,,,
player,201412080gnb,atl,FreeDe00,def_int,0,,,,,
player,201412080gnb,atl,FreeDe00,def_int_yds,0,,,,,
player,201412080gnb,atl,FreeDe00,def_int_td,0,,,,,
player,201412080gnb,atl,FreeDe00,def_int_long,0,,,,,
player,201412080gnb,atl,FreeDe00,pass_defended,0,,,,,
player,201412080gnb,atl,FreeDe00,sacks,0.0,,,,,
player,201412080gnb,atl,FreeDe00,tackles_combined,1,,,,,
player,201412080gnb,atl,FreeDe00,tackles_solo,1,,,,,
player,201412080gnb,atl,FreeDe00,tackles_assists,0,,,,,
player,201412080gnb,atl,FreeDe00,tackles_loss,0,,,,,
player,201412080gnb,atl,FreeDe00,qb_hits,0,,,,,
player,201412080gnb,atl,FreeDe00,fumbles_rec,0,,,,,
player,201412080gnb,atl,FreeDe00,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,FreeDe00,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,FreeDe00,fumbles_forced,0,,,,,
player,201412080gnb,atl,GoodMa01,def_int,0,,,,,
player,201412080gnb,atl,GoodMa01,def_int_yds,0,,,,,
player,201412080gnb,atl,GoodMa01,def_int_td,0,,,,,
player,201412080gnb,atl,GoodMa01,def_int_long,0,,,,,
player,201412080gnb,atl,GoodMa01,pass_defended,0,,,,,
player,201412080gnb,atl,GoodMa01,sacks,0.0,,,,,
player,201412080gnb,atl,GoodMa01,tackles_combined,1,,,,,
player,201412080gnb,atl,GoodMa01,tackles_solo,0,,,,,
player,201412080gnb,atl,GoodMa01,tackles_assists,1,,,,,
player,201412080gnb,atl,GoodMa01,tackles_loss,0,,,,,
player,201412080gnb,atl,GoodMa01,qb_hits,0,,,,,
player,201412080gnb,atl,GoodMa01,fumbles_rec,0,,,,,
player,201412080gnb,atl,GoodMa01,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,GoodMa01,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,GoodMa01,fumbles_forced,0,,,,,
player,201412080gnb,atl,HarrJo02,def_int,0,,,,,
player,201412080gnb,atl,HarrJo02,def_int_yds,0,,,,,
player,201412080gnb,atl,HarrJo02,def_int_td,0,,,,,
player,201412080gnb,atl,HarrJo02,def_int_long,0,,,,,
player,201412080gnb,atl,HarrJo02,pass_defended,0,,,,,
player,201412080gnb,atl,HarrJo02,sacks,0.0,,,,,
player,201412080gnb,atl,HarrJo02,tackles_combined,1,,,,,
player,201412080gnb,atl,HarrJo02,tackles_solo,1,,,,,
player,201412080gnb,atl,HarrJo02,tackles_assists,0,,,,,
player,201412080gnb,atl,HarrJo02,tackles_loss,0,,,,,
player,201412080gnb,atl,HarrJo02,qb_hits,0,,,,,
player,201412080gnb,atl,HarrJo02,fumbles_rec,0,,,,,
player,201412080gnb,atl,HarrJo02,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,HarrJo02,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,HarrJo02,fumbles_forced,0,,,,,
player,201412080gnb,atl,MassJo00,def_int,0,,,,,
player,201412080gnb,atl,MassJo00,def_int_yds,0,,,,,
player,201412080gnb,atl,MassJo00,def_int_td,0,,,,,
player,201412080gnb,atl,MassJo00,def_int_long,0,,,,,
player,201412080gnb,atl,MassJo00,pass_defended,0,,,,,
player,201412080gnb,atl,MassJo00,sacks,0.0,,,,,
player,201412080gnb,atl,MassJo00,tackles_combined,1,,,,,
player,201412080gnb,atl,MassJo00,tackles_solo,1,,,,,
player,201412080gnb,atl,MassJo00,tackles_assists,0,,,,,
player,201412080gnb,atl,MassJo00,tackles_loss,0,,,,,
player,201412080gnb,atl,MassJo00,qb_hits,0,,,,,
player,201412080gnb,atl,MassJo00,fumbles_rec,0,,,,,
player,201412080gnb,atl,MassJo00,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,MassJo00,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,MassJo00,fumbles_forced,0,,,,,
player,201412080gnb,atl,MattCl01,def_int,0,,,,,
player,201412080gnb,atl,MattCl01,def_int_yds,0,,,,,
player,201412080gnb,atl,MattCl01,def_int_td,0,,,,,
player,201412080gnb,atl,MattCl01,def_int_long,0,,,,,
player,201412080gnb,atl,MattCl01,pass_defended,0,,,,,
player,201412080gnb,atl,MattCl01,sacks,0.0,,,,,
player,201412080gnb,atl,MattCl01,tackles_combined,1,,,,,
player,201412080gnb,atl,MattCl01,tackles_solo,1,,,,,
player,201412080gnb,atl,MattCl01,tackles_assists,0,,,,,
player,201412080gnb,atl,MattCl01,tackles_loss,0,,,,,
player,201412080gnb,atl,MattCl01,qb_hits,0,,,,,
player,201412080gnb,atl,MattCl01,fumbles_rec,0,,,,,
player,201412080gnb,atl,MattCl01,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,MattCl01,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,MattCl01,fumbles_forced,0,,,,,
player,201412080gnb,atl,PeteCo00,def_int,0,,,,,
player,201412080gnb,atl,PeteCo00,def_int_yds,0,,,,,
player,201412080gnb,atl,PeteCo00,def_int_td,0,,,,,
player,201412080gnb,atl,PeteCo00,def_int_long,0,,,,,
player,201412080gnb,atl,PeteCo00,pass_defended,0,,,,,
player,201412080gnb,atl,PeteCo00,sacks,0.0,,,,,
player,201412080gnb,atl,PeteCo00,tackles_combined,1,,,,,
player,201412080gnb,atl,PeteCo00,tackles_solo,0,,,,,
player,201412080gnb,atl,PeteCo00,tackles_assists,1,,,,,
player,201412080gnb,atl,PeteCo00,tackles_loss,0,,,,,
player,201412080gnb,atl,PeteCo00,qb_hits,0,,,,,
player,201412080gnb,atl,PeteCo00,fumbles_rec,0,,,,,
player,201412080gnb,atl,PeteCo00,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,PeteCo00,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,PeteCo00,fumbles_forced,0,,,,,
player,201412080gnb,atl,SoliPa99,def_int,0,,,,,
player,201412080gnb,atl,SoliPa99,def_int_yds,0,,,,,
player,201412080gnb,atl,SoliPa99,def_int_td,0,,,,,
player,201412080gnb,atl,SoliPa99,def_int_long,0,,,,,
player,201412080gnb,atl,SoliPa99,pass_defended,0,,,,,
player,201412080gnb,atl,SoliPa99,sacks,0.0,,,,,
player,201412080gnb,atl,SoliPa99,tackles_combined,1,,,,,
player,201412080gnb,atl,SoliPa99,tackles_solo,1,,,,,
player,201412080gnb,atl,SoliPa99,tackles_assists,0,,,,,
player,201412080gnb,atl,SoliPa99,tackles_loss,1,,,,,
player,201412080gnb,atl,SoliPa99,qb_hits,0,,,,,
player,201412080gnb,atl,SoliPa99,fumbles_rec,0,,,,,
player,201412080gnb,atl,SoliPa99,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,SoliPa99,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,SoliPa99,fumbles_forced,0,,,,,
player,201412080gnb,atl,SoutDe00,def_int,0,,,,,
player,201412080gnb,atl,SoutDe00,def_int_yds,0,,,,,
player,201412080gnb,atl,SoutDe00,def_int_td,0,,,,,
player,201412080gnb,atl,SoutDe00,def_int_long,0,,,,,
player,201412080gnb,atl,SoutDe00,pass_defended,0,,,,,
player,201412080gnb,atl,SoutDe00,sacks,0.0,,,,,
player,201412080gnb,atl,SoutDe00,tackles_combined,1,,,,,
player,201412080gnb,atl,SoutDe00,tackles_solo,0,,,,,
player,201412080gnb,atl,SoutDe00,tackles_assists,1,,,,,
player,201412080gnb,atl,SoutDe00,tackles_loss,0,,,,,
player,201412080gnb,atl,SoutDe00,qb_hits,0,,,,,
player,201412080gnb,atl,SoutDe00,fumbles_rec,0,,,,,
player,201412080gnb,atl,SoutDe00,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,SoutDe00,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,SoutDe00,fumbles_forced,0,,,,,
player,201412080gnb,atl,StupNa01,def_int,0,,,,,
player,201412080gnb,atl,StupNa01,def_int_yds,0,,,,,
player,201412080gnb,atl,StupNa01,def_int_td,0,,,,,
player,201412080gnb,atl,StupNa01,def_int_long,0,,,,,
player,201412080gnb,atl,StupNa01,pass_defended,0,,,,,
player,201412080gnb,atl,StupNa01,sacks,0.0,,,,,
player,201412080gnb,atl,StupNa01,tackles_combined,1,,,,,
player,201412080gnb,atl,StupNa01,tackles_solo,0,,,,,
player,201412080gnb,atl,StupNa01,tackles_assists,1,,,,,
player,201412080gnb,atl,StupNa01,tackles_loss,0,,,,,
player,201412080gnb,atl,StupNa01,qb_hits,0,,,,,
player,201412080gnb,atl,StupNa01,fumbles_rec,0,,,,,
player,201412080gnb,atl,StupNa01,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,StupNa01,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,StupNa01,fumbles_forced,0,,,,,
player,201412080gnb,atl,UmenOs99,def_int,0,,,,,
player,201412080gnb,atl,UmenOs99,def_int_yds,0,,,,,
player,201412080gnb,atl,UmenOs99,def_int_td,0,,,,,
player,201412080gnb,atl,UmenOs99,def_int_long,0,,,,,
player,201412080gnb,atl,UmenOs99,pass_defended,0,,,,,
player,201412080gnb,atl,UmenOs99,sacks,0.0,,,,,
player,201412080gnb,atl,UmenOs99,tackles_combined,0,,,,,
player,201412080gnb,atl,UmenOs99,tackles_solo,0,,,,,
player,201412080gnb,atl,UmenOs99,tackles_assists,0,,,,,
player,201412080gnb,atl,UmenOs99,tackles_loss,0,,,,,
player,201412080gnb,atl,UmenOs99,qb_hits,1,,,,,
player,201412080gnb,atl,UmenOs99,fumbles_rec,0,,,,,
player,201412080gnb,atl,UmenOs99,fumbles_rec_yds,0,,,,,
player,201412080gnb,atl,UmenOs99,fumbles_rec_td,0,,,,,
player,201412080gnb,atl,UmenOs99,fumbles_forced,0,,,,,
player,201412080gnb,gnb,BurnMo99,def_int,1,,,,,
player,201412080gnb,gnb,BurnMo99,def_int_yds,32,,,,,
player,201412080gnb,gnb,BurnMo99,def_int_td,0,,,,,
player,201412080gnb,gnb,BurnMo99,def_int_long,32,,,,,
player,201412080gnb,gnb,BurnMo99,pass_defended,1,,,,,
player,201412080gnb,gnb,BurnMo99,sacks,0.0,,,,,
player,201412080gnb,gnb,BurnMo99,tackles_combined,8,,,,,
player,201412080gnb,gnb,BurnMo99,tackles_solo,6,,,,,
player,201412080gnb,gnb,BurnMo99,tackles_assists,2,,,,,
player,201412080gnb,gnb,BurnMo99,tackles_loss,1,,,,,
player,201412080gnb,gnb,BurnMo99,qb_hits,0,,,,,
player,201412080gnb,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201412080gnb,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201412080gnb,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201412080gnb,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201412080gnb,gnb,MattCl99,def_int,0,,,,,
player,201412080gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201412080gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201412080gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201412080gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201412080gnb,gnb,MattCl99,sacks,1.0,,,,,
player,201412080gnb,gnb,MattCl99,tackles_combined,5,,,,,
player,201412080gnb,gnb,MattCl99,tackles_solo,1,,,,,
player,201412080gnb,gnb,MattCl99,tackles_assists,4,,,,,
player,201412080gnb,gnb,MattCl99,tackles_loss,1,,,,,
player,201412080gnb,gnb,MattCl99,qb_hits,2,,,,,
player,201412080gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201412080gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201412080gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201412080gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201412080gnb,gnb,BarrSa00,def_int,0,,,,,
player,201412080gnb,gnb,BarrSa00,def_int_yds,0,,,,,
player,201412080gnb,gnb,BarrSa00,def_int_td,0,,,,,
player,201412080gnb,gnb,BarrSa00,def_int_long,0,,,,,
player,201412080gnb,gnb,BarrSa00,pass_defended,0,,,,,
player,201412080gnb,gnb,BarrSa00,sacks,0.0,,,,,
player,201412080gnb,gnb,BarrSa00,tackles_combined,7,,,,,
player,201412080gnb,gnb,BarrSa00,tackles_solo,5,,,,,
player,201412080gnb,gnb,BarrSa00,tackles_assists,2,,,,,
player,201412080gnb,gnb,BarrSa00,tackles_loss,1,,,,,
player,201412080gnb,gnb,BarrSa00,qb_hits,0,,,,,
player,201412080gnb,gnb,BarrSa00,fumbles_rec,0,,,,,
player,201412080gnb,gnb,BarrSa00,fumbles_rec_yds,0,,,,,
player,201412080gnb,gnb,BarrSa00,fumbles_rec_td,0,,,,,
player,201412080gnb,gnb,BarrSa00,fumbles_forced,0,,,,,
player,201412080gnb,gnb,ClinHa00,def_int,0,,,,,
player,201412080gnb,gnb,ClinHa00,def_int_yds,0,,,,,
player,201412080gnb,gnb,ClinHa00,def_int_td,0,,,,,
player,201412080gnb,gnb,ClinHa00,def_int_long,0,,,,,
player,201412080gnb,gnb,ClinHa00,pass_defended,0,,,,,
player,201412080gnb,gnb,ClinHa00,sacks,0.0,,,,,
player,201412080gnb,gnb,ClinHa00,tackles_combined,7,,,,,
player,201412080gnb,gnb,ClinHa00,tackles_solo,5,,,,,
player,201412080gnb,gnb,ClinHa00,tackles_assists,2,,,,,
player,201412080gnb,gnb,ClinHa00,tackles_loss,0,,,,,
player,201412080gnb,gnb,ClinHa00,qb_hits,0,,,,,
player,201412080gnb,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201412080gnb,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201412080gnb,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201412080gnb,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201412080gnb,gnb,HaywCa00,def_int,0,,,,,
player,201412080gnb,gnb,HaywCa00,def_int_yds,0,,,,,
player,201412080gnb,gnb,HaywCa00,def_int_td,0,,,,,
player,201412080gnb,gnb,HaywCa00,def_int_long,0,,,,,
player,201412080gnb,gnb,HaywCa00,pass_defended,0,,,,,
player,201412080gnb,gnb,HaywCa00,sacks,0.0,,,,,
player,201412080gnb,gnb,HaywCa00,tackles_combined,6,,,,,
player,201412080gnb,gnb,HaywCa00,tackles_solo,4,,,,,
player,201412080gnb,gnb,HaywCa00,tackles_assists,2,,,,,
player,201412080gnb,gnb,HaywCa00,tackles_loss,0,,,,,
player,201412080gnb,gnb,HaywCa00,qb_hits,0,,,,,
player,201412080gnb,gnb,HaywCa00,fumbles_rec,0,,,,,
player,201412080gnb,gnb,HaywCa00,fumbles_rec_yds,0,,,,,
player,201412080gnb,gnb,HaywCa00,fumbles_rec_td,0,,,,,
player,201412080gnb,gnb,HaywCa00,fumbles_forced,0,,,,,
player,201412080gnb,gnb,WillTr99,def_int,0,,,,,
player,201412080gnb,gnb,WillTr99,def_int_yds,0,,,,,
player,201412080gnb,gnb,WillTr99,def_int_td,0,,,,,
player,201412080gnb,gnb,WillTr99,def_int_long,0,,,,,
player,201412080gnb,gnb,WillTr99,pass_defended,1,,,,,
player,201412080gnb,gnb,WillTr99,sacks,0.0,,,,,
player,201412080gnb,gnb,WillTr99,tackles_combined,5,,,,,
player,201412080gnb,gnb,WillTr99,tackles_solo,4,,,,,
player,201412080gnb,gnb,WillTr99,tackles_assists,1,,,,,
player,201412080gnb,gnb,WillTr99,tackles_loss,0,,,,,
player,201412080gnb,gnb,WillTr99,qb_hits,0,,,,,
player,201412080gnb,gnb,WillTr99,fumbles_rec,0,,,,,
player,201412080gnb,gnb,WillTr99,fumbles_rec_yds,0,,,,,
