game,2014,9,20141102,201411020min,was,"Washington Redskins",26,min,"Minnesota Vikings",29
player,201411020min,was,HaywAd98,def_int,0,,,,,
player,201411020min,was,HaywAd98,def_int_yds,0,,,,,
player,201411020min,was,HaywAd98,def_int_td,0,,,,,
player,201411020min,was,HaywAd98,def_int_long,0,,,,,
player,201411020min,was,HaywAd98,pass_defended,0,,,,,
player,201411020min,was,HaywAd98,sacks,0.0,,,,,
player,201411020min,was,HaywAd98,tackles_combined,3,,,,,
player,201411020min,was,HaywAd98,tackles_solo,3,,,,,
player,201411020min,was,HaywAd98,tackles_assists,0,,,,,
player,201411020min,was,HaywAd98,tackles_loss,0,,,,,
player,201411020min,was,HaywAd98,qb_hits,0,,,,,
player,201411020min,was,HaywAd98,fumbles_rec,0,,,,,
player,201411020min,was,HaywAd98,fumbles_rec_yds,0,,,,,
player,201411020min,was,HaywAd98,fumbles_rec_td,0,,,,,
player,201411020min,was,HaywAd98,fumbles_forced,0,,,,,
player,201411020min,was,KerrRy00,def_int,0,,,,,
player,201411020min,was,KerrRy00,def_int_yds,0,,,,,
player,201411020min,was,KerrRy00,def_int_td,0,,,,,
player,201411020min,was,KerrRy00,def_int_long,0,,,,,
player,201411020min,was,KerrRy00,pass_defended,0,,,,,
player,201411020min,was,KerrRy00,sacks,0.0,,,,,
player,201411020min,was,KerrRy00,tackles_combined,3,,,,,
player,201411020min,was,KerrRy00,tackles_solo,3,,,,,
player,201411020min,was,KerrRy00,tackles_assists,0,,,,,
player,201411020min,was,KerrRy00,tackles_loss,0,,,,,
player,201411020min,was,KerrRy00,qb_hits,0,,,,,
player,201411020min,was,KerrRy00,fumbles_rec,0,,,,,
player,201411020min,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201411020min,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201411020min,was,KerrRy00,fumbles_forced,0,,,,,
player,201411020min,was,BakeCh99,def_int,0,,,,,
player,201411020min,was,BakeCh99,def_int_yds,0,,,,,
player,201411020min,was,BakeCh99,def_int_td,0,,,,,
player,201411020min,was,BakeCh99,def_int_long,0,,,,,
player,201411020min,was,BakeCh99,pass_defended,0,,,,,
player,201411020min,was,BakeCh99,sacks,0.0,,,,,
player,201411020min,was,BakeCh99,tackles_combined,2,,,,,
player,201411020min,was,BakeCh99,tackles_solo,1,,,,,
player,201411020min,was,BakeCh99,tackles_assists,1,,,,,
player,201411020min,was,BakeCh99,tackles_loss,0,,,,,
player,201411020min,was,BakeCh99,qb_hits,0,,,,,
player,201411020min,was,BakeCh99,fumbles_rec,0,,,,,
player,201411020min,was,BakeCh99,fumbles_rec_yds,0,,,,,
player,201411020min,was,BakeCh99,fumbles_rec_td,0,,,,,
player,201411020min,was,BakeCh99,fumbles_forced,0,,,,,
player,201411020min,was,JenkJa01,def_int,0,,,,,
player,201411020min,was,JenkJa01,def_int_yds,0,,,,,
player,201411020min,was,JenkJa01,def_int_td,0,,,,,
player,201411020min,was,JenkJa01,def_int_long,0,,,,,
player,201411020min,was,JenkJa01,pass_defended,0,,,,,
player,201411020min,was,JenkJa01,sacks,0.0,,,,,
player,201411020min,was,JenkJa01,tackles_combined,2,,,,,
player,201411020min,was,JenkJa01,tackles_solo,1,,,,,
player,201411020min,was,JenkJa01,tackles_assists,1,,,,,
player,201411020min,was,JenkJa01,tackles_loss,0,,,,,
player,201411020min,was,JenkJa01,qb_hits,1,,,,,
player,201411020min,was,JenkJa01,fumbles_rec,0,,,,,
player,201411020min,was,JenkJa01,fumbles_rec_yds,0,,,,,
player,201411020min,was,JenkJa01,fumbles_rec_td,0,,,,,
player,201411020min,was,JenkJa01,fumbles_forced,0,,,,,
player,201411020min,was,BoweSt20,def_int,0,,,,,
player,201411020min,was,BoweSt20,def_int_yds,0,,,,,
player,201411020min,was,BoweSt20,def_int_td,0,,,,,
player,201411020min,was,BoweSt20,def_int_long,0,,,,,
player,201411020min,was,BoweSt20,pass_defended,0,,,,,
player,201411020min,was,BoweSt20,sacks,0.0,,,,,
player,201411020min,was,BoweSt20,tackles_combined,1,,,,,
player,201411020min,was,BoweSt20,tackles_solo,1,,,,,
player,201411020min,was,BoweSt20,tackles_assists,0,,,,,
player,201411020min,was,BoweSt20,tackles_loss,0,,,,,
player,201411020min,was,BoweSt20,qb_hits,0,,,,,
player,201411020min,was,BoweSt20,fumbles_rec,0,,,,,
player,201411020min,was,BoweSt20,fumbles_rec_yds,0,,,,,
player,201411020min,was,BoweSt20,fumbles_rec_td,0,,,,,
player,201411020min,was,BoweSt20,fumbles_forced,0,,,,,
player,201411020min,was,BrowEv99,def_int,0,,,,,
player,201411020min,was,BrowEv99,def_int_yds,0,,,,,
player,201411020min,was,BrowEv99,def_int_td,0,,,,,
player,201411020min,was,BrowEv99,def_int_long,0,,,,,
player,201411020min,was,BrowEv99,pass_defended,0,,,,,
player,201411020min,was,BrowEv99,sacks,0.0,,,,,
player,201411020min,was,BrowEv99,tackles_combined,1,,,,,
player,201411020min,was,BrowEv99,tackles_solo,1,,,,,
player,201411020min,was,BrowEv99,tackles_assists,0,,,,,
player,201411020min,was,BrowEv99,tackles_loss,0,,,,,
player,201411020min,was,BrowEv99,qb_hits,0,,,,,
player,201411020min,was,BrowEv99,fumbles_rec,0,,,,,
player,201411020min,was,BrowEv99,fumbles_rec_yds,0,,,,,
player,201411020min,was,BrowEv99,fumbles_rec_td,0,,,,,
player,201411020min,was,BrowEv99,fumbles_forced,0,,,,,
player,201411020min,was,CompWi00,def_int,0,,,,,
player,201411020min,was,CompWi00,def_int_yds,0,,,,,
player,201411020min,was,CompWi00,def_int_td,0,,,,,
player,201411020min,was,CompWi00,def_int_long,0,,,,,
player,201411020min,was,CompWi00,pass_defended,0,,,,,
player,201411020min,was,CompWi00,sacks,0.0,,,,,
player,201411020min,was,CompWi00,tackles_combined,1,,,,,
player,201411020min,was,CompWi00,tackles_solo,1,,,,,
player,201411020min,was,CompWi00,tackles_assists,0,,,,,
player,201411020min,was,CompWi00,tackles_loss,0,,,,,
player,201411020min,was,CompWi00,qb_hits,0,,,,,
player,201411020min,was,CompWi00,fumbles_rec,0,,,,,
player,201411020min,was,CompWi00,fumbles_rec_yds,0,,,,,
player,201411020min,was,CompWi00,fumbles_rec_td,0,,,,,
player,201411020min,was,CompWi00,fumbles_forced,0,,,,,
player,201411020min,was,RobeAn00,def_int,0,,,,,
player,201411020min,was,RobeAn00,def_int_yds,0,,,,,
player,201411020min,was,RobeAn00,def_int_td,0,,,,,
player,201411020min,was,RobeAn00,def_int_long,0,,,,,
player,201411020min,was,RobeAn00,pass_defended,0,,,,,
player,201411020min,was,RobeAn00,sacks,0.0,,,,,
player,201411020min,was,RobeAn00,tackles_combined,0,,,,,
player,201411020min,was,RobeAn00,tackles_solo,0,,,,,
player,201411020min,was,RobeAn00,tackles_assists,0,,,,,
player,201411020min,was,RobeAn00,tackles_loss,0,,,,,
player,201411020min,was,RobeAn00,qb_hits,0,,,,,
player,201411020min,was,RobeAn00,fumbles_rec,1,,,,,
player,201411020min,was,RobeAn00,fumbles_rec_yds,0,,,,,
player,201411020min,was,RobeAn00,fumbles_rec_td,0,,,,,
player,201411020min,was,RobeAn00,fumbles_forced,0,,,,,
player,201411020min,was,BiggE.99,def_int,,,,,,
player,201411020min,was,BiggE.99,def_int_yds,,,,,,
player,201411020min,was,BiggE.99,def_int_td,,,,,,
player,201411020min,was,BiggE.99,def_int_long,,,,,,
player,201411020min,was,BiggE.99,pass_defended,,,,,,
player,201411020min,was,BiggE.99,sacks,0.0,,,,,
player,201411020min,was,BiggE.99,tackles_combined,,,,,,
player,201411020min,was,BiggE.99,tackles_solo,,,,,,
player,201411020min,was,BiggE.99,tackles_assists,,,,,,
player,201411020min,was,BiggE.99,tackles_loss,0,,,,,
player,201411020min,was,BiggE.99,qb_hits,1,,,,,
player,201411020min,was,BiggE.99,fumbles_rec,,,,,,
player,201411020min,was,BiggE.99,fumbles_rec_yds,,,,,,
player,201411020min,was,BiggE.99,fumbles_rec_td,,,,,,
player,201411020min,was,BiggE.99,fumbles_forced,,,,,,
player,201411020min,min,MunnCa99,def_int,1,,,,,
player,201411020min,min,MunnCa99,def_int_yds,1,,,,,
player,201411020min,min,MunnCa99,def_int_td,0,,,,,
player,201411020min,min,MunnCa99,def_int_long,1,,,,,
player,201411020min,min,MunnCa99,pass_defended,1,,,,,
player,201411020min,min,MunnCa99,sacks,0.0,,,,,
player,201411020min,min,MunnCa99,tackles_combined,3,,,,,
player,201411020min,min,MunnCa99,tackles_solo,2,,,,,
player,201411020min,min,MunnCa99,tackles_assists,1,,,,,
player,201411020min,min,MunnCa99,tackles_loss,0,,,,,
player,201411020min,min,MunnCa99,qb_hits,0,,,,,
player,201411020min,min,MunnCa99,fumbles_rec,0,,,,,
player,201411020min,min,MunnCa99,fumbles_rec_yds,0,,,,,
player,201411020min,min,MunnCa99,fumbles_rec_td,0,,,,,
player,201411020min,min,MunnCa99,fumbles_forced,0,,,,,
player,201411020min,min,GreeCh99,def_int,0,,,,,
player,201411020min,min,GreeCh99,def_int_yds,0,,,,,
player,201411020min,min,GreeCh99,def_int_td,0,,,,,
player,201411020min,min,GreeCh99,def_int_long,0,,,,,
player,201411020min,min,GreeCh99,pass_defended,0,,,,,
player,201411020min,min,GreeCh99,sacks,1.0,,,,,
player,201411020min,min,GreeCh99,tackles_combined,8,,,,,
player,201411020min,min,GreeCh99,tackles_solo,4,,,,,
player,201411020min,min,GreeCh99,tackles_assists,4,,,,,
player,201411020min,min,GreeCh99,tackles_loss,1,,,,,
player,201411020min,min,GreeCh99,qb_hits,1,,,,,
player,201411020min,min,GreeCh99,fumbles_rec,0,,,,,
player,201411020min,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201411020min,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201411020min,min,GreeCh99,fumbles_forced,0,,,,,
player,201411020min,min,GrifEv99,def_int,0,,,,,
player,201411020min,min,GrifEv99,def_int_yds,0,,,,,
player,201411020min,min,GrifEv99,def_int_td,0,,,,,
player,201411020min,min,GrifEv99,def_int_long,0,,,,,
player,201411020min,min,GrifEv99,pass_defended,0,,,,,
player,201411020min,min,GrifEv99,sacks,1.0,,,,,
player,201411020min,min,GrifEv99,tackles_combined,8,,,,,
player,201411020min,min,GrifEv99,tackles_solo,6,,,,,
player,201411020min,min,GrifEv99,tackles_assists,2,,,,,
player,201411020min,min,GrifEv99,tackles_loss,3,,,,,
player,201411020min,min,GrifEv99,qb_hits,4,,,,,
player,201411020min,min,GrifEv99,fumbles_rec,0,,,,,
player,201411020min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201411020min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201411020min,min,GrifEv99,fumbles_forced,0,,,,,
player,201411020min,min,BarrAn00,def_int,0,,,,,
player,201411020min,min,BarrAn00,def_int_yds,0,,,,,
player,201411020min,min,BarrAn00,def_int_td,0,,,,,
player,201411020min,min,BarrAn00,def_int_long,0,,,,,
player,201411020min,min,BarrAn00,pass_defended,0,,,,,
player,201411020min,min,BarrAn00,sacks,1.0,,,,,
player,201411020min,min,BarrAn00,tackles_combined,4,,,,,
player,201411020min,min,BarrAn00,tackles_solo,4,,,,,
player,201411020min,min,BarrAn00,tackles_assists,0,,,,,
player,201411020min,min,BarrAn00,tackles_loss,2,,,,,
player,201411020min,min,BarrAn00,qb_hits,1,,,,,
player,201411020min,min,BarrAn00,fumbles_rec,0,,,,,
player,201411020min,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201411020min,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201411020min,min,BarrAn00,fumbles_forced,0,,,,,
player,201411020min,min,RobiBr98,def_int,0,,,,,
player,201411020min,min,RobiBr98,def_int_yds,0,,,,,
player,201411020min,min,RobiBr98,def_int_td,0,,,,,
player,201411020min,min,RobiBr98,def_int_long,0,,,,,
player,201411020min,min,RobiBr98,pass_defended,0,,,,,
player,201411020min,min,RobiBr98,sacks,1.0,,,,,
player,201411020min,min,RobiBr98,tackles_combined,2,,,,,
player,201411020min,min,RobiBr98,tackles_solo,2,,,,,
player,201411020min,min,RobiBr98,tackles_assists,0,,,,,
player,201411020min,min,RobiBr98,tackles_loss,1,,,,,
player,201411020min,min,RobiBr98,qb_hits,1,,,,,
player,201411020min,min,RobiBr98,fumbles_rec,0,,,,,
player,201411020min,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201411020min,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201411020min,min,RobiBr98,fumbles_forced,0,,,,,
player,201411020min,min,FloySh00,def_int,0,,,,,
player,201411020min,min,FloySh00,def_int_yds,0,,,,,
player,201411020min,min,FloySh00,def_int_td,0,,,,,
player,201411020min,min,FloySh00,def_int_long,0,,,,,
player,201411020min,min,FloySh00,pass_defended,0,,,,,
player,201411020min,min,FloySh00,sacks,0.5,,,,,
player,201411020min,min,FloySh00,tackles_combined,5,,,,,
player,201411020min,min,FloySh00,tackles_solo,1,,,,,
player,201411020min,min,FloySh00,tackles_assists,4,,,,,
player,201411020min,min,FloySh00,tackles_loss,0,,,,,
player,201411020min,min,FloySh00,qb_hits,1,,,,,
player,201411020min,min,FloySh00,fumbles_rec,0,,,,,
player,201411020min,min,FloySh00,fumbles_rec_yds,0,,,,,
player,201411020min,min,FloySh00,fumbles_rec_td,0,,,,,
player,201411020min,min,FloySh00,fumbles_forced,0,,,,,
player,201411020min,min,JohnTo01,def_int,0,,,,,
player,201411020min,min,JohnTo01,def_int_yds,0,,,,,
player,201411020min,min,JohnTo01,def_int_td,0,,,,,
player,201411020min,min,JohnTo01,def_int_long,0,,,,,
player,201411020min,min,JohnTo01,pass_defended,0,,,,,
player,201411020min,min,JohnTo01,sacks,0.5,,,,,
player,201411020min,min,JohnTo01,tackles_combined,1,,,,,
player,201411020min,min,JohnTo01,tackles_solo,0,,,,,
player,201411020min,min,JohnTo01,tackles_assists,1,,,,,
player,201411020min,min,JohnTo01,tackles_loss,0,,,,,
player,201411020min,min,JohnTo01,qb_hits,1,,,,,
player,201411020min,min,JohnTo01,fumbles_rec,0,,,,,
player,201411020min,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201411020min,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201411020min,min,JohnTo01,fumbles_forced,0,,,,,
player,201411020min,min,SmitHa00,def_int,0,,,,,
player,201411020min,min,SmitHa00,def_int_yds,0,,,,,
player,201411020min,min,SmitHa00,def_int_td,0,,,,,
player,201411020min,min,SmitHa00,def_int_long,0,,,,,
player,201411020min,min,SmitHa00,pass_defended,0,,,,,
player,201411020min,min,SmitHa00,sacks,0.0,,,,,
player,201411020min,min,SmitHa00,tackles_combined,10,,,,,
player,201411020min,min,SmitHa00,tackles_solo,10,,,,,
player,201411020min,min,SmitHa00,tackles_assists,0,,,,,
player,201411020min,min,SmitHa00,tackles_loss,0,,,,,
player,201411020min,min,SmitHa00,qb_hits,0,,,,,
player,201411020min,min,SmitHa00,fumbles_rec,0,,,,,
player,201411020min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201411020min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201411020min,min,SmitHa00,fumbles_forced,0,,,,,
player,201411020min,min,BlanRo00,def_int,0,,,,,
player,201411020min,min,BlanRo00,def_int_yds,0,,,,,
player,201411020min,min,BlanRo00,def_int_td,0,,,,,
player,201411020min,min,BlanRo00,def_int_long,0,,,,,
player,201411020min,min,BlanRo00,pass_defended,0,,,,,
player,201411020min,min,BlanRo00,sacks,0.0,,,,,
player,201411020min,min,BlanRo00,tackles_combined,6,,,,,
player,201411020min,min,BlanRo00,tackles_solo,5,,,,,
player,201411020min,min,BlanRo00,tackles_assists,1,,,,,
player,201411020min,min,BlanRo00,tackles_loss,0,,,,,
player,201411020min,min,BlanRo00,qb_hits,0,,,,,
player,201411020min,min,BlanRo00,fumbles_rec,0,,,,,
player,201411020min,min,BlanRo00,fumbles_rec_yds,0,,,,,
player,201411020min,min,BlanRo00,fumbles_rec_td,0,,,,,
player,201411020min,min,BlanRo00,fumbles_forced,0,,,,,
player,201411020min,min,RobiJo01,def_int,0,,,,,
player,201411020min,min,RobiJo01,def_int_yds,0,,,,,
player,201411020min,min,RobiJo01,def_int_td,0,,,,,
player,201411020min,min,RobiJo01,def_int_long,0,,,,,
player,201411020min,min,RobiJo01,pass_defended,0,,,,,
player,201411020min,min,RobiJo01,sacks,0.0,,,,,
player,201411020min,min,RobiJo01,tackles_combined,3,,,,,
player,201411020min,min,RobiJo01,tackles_solo,3,,,,,
player,201411020min,min,RobiJo01,tackles_assists,0,,,,,
player,201411020min,min,RobiJo01,tackles_loss,0,,,,,
player,201411020min,min,RobiJo01,qb_hits,0,,,,,
player,201411020min,min,RobiJo01,fumbles_rec,0,,,,,
player,201411020min,min,RobiJo01,fumbles_rec_yds,0,,,,,
player,201411020min,min,RobiJo01,fumbles_rec_td,0,,,,,
player,201411020min,min,RobiJo01,fumbles_forced,0,,,,,
player,201411020min,min,RhodXa00,def_int,0,,,,,
player,201411020min,min,RhodXa00,def_int_yds,0,,,,,
player,201411020min,min,RhodXa00,def_int_td,0,,,,,
player,201411020min,min,RhodXa00,def_int_long,0,,,,,
player,201411020min,min,RhodXa00,pass_defended,1,,,,,
player,201411020min,min,RhodXa00,sacks,0.0,,,,,
player,201411020min,min,RhodXa00,tackles_combined,2,,,,,
player,201411020min,min,RhodXa00,tackles_solo,2,,,,,
player,201411020min,min,RhodXa00,tackles_assists,0,,,,,
player,201411020min,min,RhodXa00,tackles_loss,0,,,,,
player,201411020min,min,RhodXa00,qb_hits,0,,,,,
player,201411020min,min,RhodXa00,fumbles_rec,0,,,,,
player,201411020min,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201411020min,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201411020min,min,RhodXa00,fumbles_forced,0,,,,,
player,201411020min,min,SherMa20,def_int,0,,,,,
player,201411020min,min,SherMa20,def_int_yds,0,,,,,
player,201411020min,min,SherMa20,def_int_td,0,,,,,
player,201411020min,min,SherMa20,def_int_long,0,,,,,
player,201411020min,min,SherMa20,pass_defended,0,,,,,
player,201411020min,min,SherMa20,sacks,0.0,,,,,
player,201411020min,min,SherMa20,tackles_combined,2,,,,,
player,201411020min,min,SherMa20,tackles_solo,2,,,,,
player,201411020min,min,SherMa20,tackles_assists,0,,,,,
player,201411020min,min,SherMa20,tackles_loss,0,,,,,
player,201411020min,min,SherMa20,qb_hits,0,,,,,
player,201411020min,min,SherMa20,fumbles_rec,0,,,,,
player,201411020min,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201411020min,min,SherMa20,fumbles_rec_td,0,,,,,
player,201411020min,min,SherMa20,fumbles_forced,0,,,,,
player,201411020min,min,BrinJa99,def_int,0,,,,,
player,201411020min,min,BrinJa99,def_int_yds,0,,,,,
player,201411020min,min,BrinJa99,def_int_td,0,,,,,
player,201411020min,min,BrinJa99,def_int_long,0,,,,,
player,201411020min,min,BrinJa99,pass_defended,0,,,,,
player,201411020min,min,BrinJa99,sacks,0.0,,,,,
player,201411020min,min,BrinJa99,tackles_combined,1,,,,,
player,201411020min,min,BrinJa99,tackles_solo,0,,,,,
player,201411020min,min,BrinJa99,tackles_assists,1,,,,,
player,201411020min,min,BrinJa99,tackles_loss,0,,,,,
player,201411020min,min,BrinJa99,qb_hits,0,,,,,
player,201411020min,min,BrinJa99,fumbles_rec,0,,,,,
player,201411020min,min,BrinJa99,fumbles_rec_yds,0,,,,,
player,201411020min,min,BrinJa99,fumbles_rec_td,0,,,,,
player,201411020min,min,BrinJa99,fumbles_forced,0,,,,,
player,201411020min,min,ColeAu00,def_int,0,,,,,
player,201411020min,min,ColeAu00,def_int_yds,0,,,,,
player,201411020min,min,ColeAu00,def_int_td,0,,,,,
player,201411020min,min,ColeAu00,def_int_long,0,,,,,
player,201411020min,min,ColeAu00,pass_defended,0,,,,,
player,201411020min,min,ColeAu00,sacks,0.0,,,,,
player,201411020min,min,ColeAu00,tackles_combined,1,,,,,
player,201411020min,min,ColeAu00,tackles_solo,1,,,,,
player,201411020min,min,ColeAu00,tackles_assists,0,,,,,
player,201411020min,min,ColeAu00,tackles_loss,0,,,,,
player,201411020min,min,ColeAu00,qb_hits,0,,,,,
player,201411020min,min,ColeAu00,fumbles_rec,0,,,,,
player,201411020min,min,ColeAu00,fumbles_rec_yds,0,,,,,
player,201411020min,min,ColeAu00,fumbles_rec_td,0,,,,,
player,201411020min,min,ColeAu00,fumbles_forced,0,,,,,
player,201411020min,min,ElliRh00,def_int,0,,,,,
player,201411020min,min,ElliRh00,def_int_yds,0,,,,,
player,201411020min,min,ElliRh00,def_int_td,0,,,,,
player,201411020min,min,ElliRh00,def_int_long,0,,,,,
player,201411020min,min,ElliRh00,pass_defended,0,,,,,
player,201411020min,min,ElliRh00,sacks,0.0,,,,,
player,201411020min,min,ElliRh00,tackles_combined,1,,,,,
player,201411020min,min,ElliRh00,tackles_solo,1,,,,,
player,201411020min,min,ElliRh00,tackles_assists,0,,,,,
player,201411020min,min,ElliRh00,tackles_loss,0,,,,,
player,201411020min,min,ElliRh00,qb_hits,0,,,,,
player,201411020min,min,ElliRh00,fumbles_rec,0,,,,,
player,201411020min,min,ElliRh00,fumbles_rec_yds,0,,,,,
player,201411020min,min,ElliRh00,fumbles_rec_td,0,,,,,
player,201411020min,min,ElliRh00,fumbles_forced,0,,,,,
player,201411020min,min,JoseLi99,def_int,0,,,,,
player,201411020min,min,JoseLi99,def_int_yds,0,,,,,
player,201411020min,min,JoseLi99,def_int_td,0,,,,,
player,201411020min,min,JoseLi99,def_int_long,0,,,,,
player,201411020min,min,JoseLi99,pass_defended,0,,,,,
player,201411020min,min,JoseLi99,sacks,0.0,,,,,
player,201411020min,min,JoseLi99,tackles_combined,1,,,,,
player,201411020min,min,JoseLi99,tackles_solo,1,,,,,
player,201411020min,min,JoseLi99,tackles_assists,0,,,,,
player,201411020min,min,JoseLi99,tackles_loss,0,,,,,
player,201411020min,min,JoseLi99,qb_hits,1,,,,,
player,201411020min,min,JoseLi99,fumbles_rec,0,,,,,
player,201411020min,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201411020min,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201411020min,min,JoseLi99,fumbles_forced,0,,,,,
player,201411020min,min,ThieAd00,def_int,0,,,,,
player,201411020min,min,ThieAd00,def_int_yds,0,,,,,
player,201411020min,min,ThieAd00,def_int_td,0,,,,,
player,201411020min,min,ThieAd00,def_int_long,0,,,,,
player,201411020min,min,ThieAd00,pass_defended,0,,,,,
player,201411020min,min,ThieAd00,sacks,0.0,,,,,
player,201411020min,min,ThieAd00,tackles_combined,1,,,,,
player,201411020min,min,ThieAd00,tackles_solo,1,,,,,
player,201411020min,min,ThieAd00,tackles_assists,0,,,,,
player,201411020min,min,ThieAd00,tackles_loss,0,,,,,
player,201411020min,min,ThieAd00,qb_hits,0,,,,,
player,201411020min,min,ThieAd00,fumbles_rec,0,,,,,
player,201411020min,min,ThieAd00,fumbles_rec_yds,0,,,,,
player,201411020min,min,ThieAd00,fumbles_rec_td,0,,,,,
player,201411020min,min,ThieAd00,fumbles_forced,0,,,,,
player,201411020min,was,RobeAn00,kick_ret,2,,,,,
player,201411020min,was,RobeAn00,kick_ret_yds,64,,,,,
player,201411020min,was,RobeAn00,kick_ret_yds_per_ret,32.0,,,,,
player,201411020min,was,RobeAn00,kick_ret_td,0,,,,,
player,201411020min,was,RobeAn00,kick_ret_long,45,,,,,
player,201411020min,was,RobeAn00,punt_ret,3,,,,,
player,201411020min,was,RobeAn00,punt_ret_yds,1,,,,,
player,201411020min,was,RobeAn00,punt_ret_yds_per_ret,0.3,,,,,
player,201411020min,was,RobeAn00,punt_ret_td,0,,,,,
player,201411020min,was,RobeAn00,punt_ret_long,1,,,,,
player,201411020min,min,SherMa20,kick_ret,0,,,,,
player,201411020min,min,SherMa20,kick_ret_yds,0,,,,,
player,201411020min,min,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201411020min,min,SherMa20,kick_ret_td,0,,,,,
player,201411020min,min,SherMa20,kick_ret_long,0,,,,,
player,201411020min,min,SherMa20,punt_ret,1,,,,,
player,201411020min,min,SherMa20,punt_ret_yds,8,,,,,
player,201411020min,min,SherMa20,punt_ret_yds_per_ret,8.0,,,,,
player,201411020min,min,SherMa20,punt_ret_td,0,,,,,
player,201411020min,min,SherMa20,punt_ret_long,8,,,,,
player,201411020min,min,PattCo00,kick_ret,3,,,,,
player,201411020min,min,PattCo00,kick_ret_yds,70,,,,,
player,201411020min,min,PattCo00,kick_ret_yds_per_ret,23.3,,,,,
player,201411020min,min,PattCo00,kick_ret_td,0,,,,,
player,201411020min,min,PattCo00,kick_ret_long,32,,,,,
player,201411020min,min,PattCo00,punt_ret,0,,,,,
player,201411020min,min,PattCo00,punt_ret_yds,0,,,,,
player,201411020min,min,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201411020min,min,PattCo00,punt_ret_td,0,,,,,
player,201411020min,min,PattCo00,punt_ret_long,0,,,,,
player,201411020min,min,GrayMa00,kick_ret,1,,,,,
player,201411020min,min,GrayMa00,kick_ret_yds,14,,,,,
player,201411020min,min,GrayMa00,kick_ret_yds_per_ret,14.0,,,,,
player,201411020min,min,GrayMa00,kick_ret_td,0,,,,,
player,201411020min,min,GrayMa00,kick_ret_long,14,,,,,
player,201411020min,min,GrayMa00,punt_ret,0,,,,,
player,201411020min,min,GrayMa00,punt_ret_yds,0,,,,,
player,201411020min,min,GrayMa00,punt_ret_yds_per_ret,,,,,,
player,201411020min,min,GrayMa00,punt_ret_td,0,,,,,
player,201411020min,min,GrayMa00,punt_ret_long,0,,,,,
player,201411020min,was,ForbKa00,xpm,2,,,,,
player,201411020min,was,ForbKa00,xpa,2,,,,,
player,201411020min,was,ForbKa00,fgm,2,,,,,
player,201411020min,was,ForbKa00,fga,2,,,,,
player,201411020min,was,ForbKa00,punt,0,,,,,
player,201411020min,was,ForbKa00,punt_yds,0,,,,,
player,201411020min,was,ForbKa00,punt_yds_per_punt,,,,,,
player,201411020min,was,ForbKa00,punt_long,0,,,,,
player,201411020min,was,WayxTr00,xpm,,,,,,
player,201411020min,was,WayxTr00,xpa,,,,,,
player,201411020min,was,WayxTr00,fgm,,,,,,
player,201411020min,was,WayxTr00,fga,,,,,,
player,201411020min,was,WayxTr00,punt,3,,,,,
player,201411020min,was,WayxTr00,punt_yds,136,,,,,
player,201411020min,was,WayxTr00,punt_yds_per_punt,45.3,,,,,
player,201411020min,was,WayxTr00,punt_long,51,,,,,
player,201411020min,min,WalsBl00,xpm,3,,,,,
player,201411020min,min,WalsBl00,xpa,3,,,,,
player,201411020min,min,WalsBl00,fgm,,,,,,
player,201411020min,min,WalsBl00,fga,,,,,,
player,201411020min,min,WalsBl00,punt,0,,,,,
player,201411020min,min,WalsBl00,punt_yds,0,,,,,
player,201411020min,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201411020min,min,WalsBl00,punt_long,0,,,,,
player,201411020min,min,LockJe00,xpm,,,,,,
player,201411020min,min,LockJe00,xpa,,,,,,
player,201411020min,min,LockJe00,fgm,,,,,,
player,201411020min,min,LockJe00,fga,,,,,,
player,201411020min,min,LockJe00,punt,6,,,,,
player,201411020min,min,LockJe00,punt_yds,243,,,,,
player,201411020min,min,LockJe00,punt_yds_per_punt,40.5,,,,,
player,201411020min,min,LockJe00,punt_long,50,,,,,
player,201411020min,min,LoadPh20,pos,T,,,,,
player,201411020min,min,LoadPh20,offense,73,,,,,
player,201411020min,min,LoadPh20,off_pct,100%,,,,,
player,201411020min,min,LoadPh20,defense,0,,,,,
player,201411020min,min,LoadPh20,def_pct,0%,,,,,
