game,2014,2,20140914,201409140nyg,crd,"Arizona Cardinals",25,nyg,"New York Giants",14
player,201409140nyg,nyg,HynoHe01,off_pct,17%,,,,,
player,201409140nyg,nyg,HynoHe01,defense,0,,,,,
player,201409140nyg,nyg,HynoHe01,def_pct,0%,,,,,
player,201409140nyg,nyg,HynoHe01,special_teams,6,,,,,
player,201409140nyg,nyg,HynoHe01,st_pct,24%,,,,,
player,201409140nyg,nyg,ParkPr00,pos,WR,,,,,
player,201409140nyg,nyg,ParkPr00,offense,3,,,,,
player,201409140nyg,nyg,ParkPr00,off_pct,4%,,,,,
player,201409140nyg,nyg,ParkPr00,defense,0,,,,,
player,201409140nyg,nyg,ParkPr00,def_pct,0%,,,,,
player,201409140nyg,nyg,ParkPr00,special_teams,8,,,,,
player,201409140nyg,nyg,ParkPr00,st_pct,32%,,,,,
player,201409140nyg,nyg,ReynDa01,pos,C,,,,,
player,201409140nyg,nyg,ReynDa01,offense,2,,,,,
player,201409140nyg,nyg,ReynDa01,off_pct,3%,,,,,
player,201409140nyg,nyg,ReynDa01,defense,0,,,,,
player,201409140nyg,nyg,ReynDa01,def_pct,0%,,,,,
player,201409140nyg,nyg,ReynDa01,special_teams,2,,,,,
player,201409140nyg,nyg,ReynDa01,st_pct,8%,,,,,
player,201409140nyg,nyg,WillJa02,pos,LB,,,,,
player,201409140nyg,nyg,WillJa02,offense,0,,,,,
player,201409140nyg,nyg,WillJa02,off_pct,0%,,,,,
player,201409140nyg,nyg,WillJa02,defense,68,,,,,
player,201409140nyg,nyg,WillJa02,def_pct,100%,,,,,
player,201409140nyg,nyg,WillJa02,special_teams,5,,,,,
player,201409140nyg,nyg,WillJa02,st_pct,20%,,,,,
player,201409140nyg,nyg,RollAn20,pos,SS,,,,,
player,201409140nyg,nyg,RollAn20,offense,0,,,,,
player,201409140nyg,nyg,RollAn20,off_pct,0%,,,,,
player,201409140nyg,nyg,RollAn20,defense,68,,,,,
player,201409140nyg,nyg,RollAn20,def_pct,100%,,,,,
player,201409140nyg,nyg,RollAn20,special_teams,0,,,,,
player,201409140nyg,nyg,RollAn20,st_pct,0%,,,,,
player,201409140nyg,nyg,BrowSt99,pos,FS,,,,,
player,201409140nyg,nyg,BrowSt99,offense,0,,,,,
player,201409140nyg,nyg,BrowSt99,off_pct,0%,,,,,
player,201409140nyg,nyg,BrowSt99,defense,67,,,,,
player,201409140nyg,nyg,BrowSt99,def_pct,99%,,,,,
player,201409140nyg,nyg,BrowSt99,special_teams,0,,,,,
player,201409140nyg,nyg,BrowSt99,st_pct,0%,,,,,
player,201409140nyg,nyg,AmukPr00,pos,CB,,,,,
player,201409140nyg,nyg,AmukPr00,offense,0,,,,,
player,201409140nyg,nyg,AmukPr00,off_pct,0%,,,,,
player,201409140nyg,nyg,AmukPr00,defense,67,,,,,
player,201409140nyg,nyg,AmukPr00,def_pct,99%,,,,,
player,201409140nyg,nyg,AmukPr00,special_teams,0,,,,,
player,201409140nyg,nyg,AmukPr00,st_pct,0%,,,,,
player,201409140nyg,nyg,RodgDo99,pos,CB,,,,,
player,201409140nyg,nyg,RodgDo99,offense,0,,,,,
player,201409140nyg,nyg,RodgDo99,off_pct,0%,,,,,
player,201409140nyg,nyg,RodgDo99,defense,63,,,,,
player,201409140nyg,nyg,RodgDo99,def_pct,93%,,,,,
player,201409140nyg,nyg,RodgDo99,special_teams,9,,,,,
player,201409140nyg,nyg,RodgDo99,st_pct,36%,,,,,
player,201409140nyg,nyg,PierJa99,pos,DE,,,,,
player,201409140nyg,nyg,PierJa99,offense,0,,,,,
player,201409140nyg,nyg,PierJa99,off_pct,0%,,,,,
player,201409140nyg,nyg,PierJa99,defense,58,,,,,
player,201409140nyg,nyg,PierJa99,def_pct,85%,,,,,
player,201409140nyg,nyg,PierJa99,special_teams,5,,,,,
player,201409140nyg,nyg,PierJa99,st_pct,20%,,,,,
player,201409140nyg,nyg,McClJa01,pos,LB,,,,,
player,201409140nyg,nyg,McClJa01,offense,0,,,,,
player,201409140nyg,nyg,McClJa01,off_pct,0%,,,,,
player,201409140nyg,nyg,McClJa01,defense,46,,,,,
player,201409140nyg,nyg,McClJa01,def_pct,68%,,,,,
player,201409140nyg,nyg,McClJa01,special_teams,9,,,,,
player,201409140nyg,nyg,McClJa01,st_pct,36%,,,,,
player,201409140nyg,nyg,KiwaMa20,pos,DE,,,,,
player,201409140nyg,nyg,KiwaMa20,offense,0,,,,,
player,201409140nyg,nyg,KiwaMa20,off_pct,0%,,,,,
player,201409140nyg,nyg,KiwaMa20,defense,46,,,,,
player,201409140nyg,nyg,KiwaMa20,def_pct,68%,,,,,
player,201409140nyg,nyg,KiwaMa20,special_teams,5,,,,,
player,201409140nyg,nyg,KiwaMa20,st_pct,20%,,,,,
player,201409140nyg,nyg,BeasJo99,pos,LB,,,,,
player,201409140nyg,nyg,BeasJo99,offense,0,,,,,
player,201409140nyg,nyg,BeasJo99,off_pct,0%,,,,,
player,201409140nyg,nyg,BeasJo99,defense,43,,,,,
player,201409140nyg,nyg,BeasJo99,def_pct,63%,,,,,
player,201409140nyg,nyg,BeasJo99,special_teams,0,,,,,
player,201409140nyg,nyg,BeasJo99,st_pct,0%,,,,,
player,201409140nyg,nyg,HankJo00,pos,DT,,,,,
player,201409140nyg,nyg,HankJo00,offense,0,,,,,
player,201409140nyg,nyg,HankJo00,off_pct,0%,,,,,
player,201409140nyg,nyg,HankJo00,defense,42,,,,,
player,201409140nyg,nyg,HankJo00,def_pct,62%,,,,,
player,201409140nyg,nyg,HankJo00,special_teams,2,,,,,
player,201409140nyg,nyg,HankJo00,st_pct,8%,,,,,
player,201409140nyg,nyg,JenkCu20,pos,DT,,,,,
player,201409140nyg,nyg,JenkCu20,offense,0,,,,,
player,201409140nyg,nyg,JenkCu20,off_pct,0%,,,,,
player,201409140nyg,nyg,JenkCu20,defense,40,,,,,
player,201409140nyg,nyg,JenkCu20,def_pct,59%,,,,,
player,201409140nyg,nyg,JenkCu20,special_teams,5,,,,,
player,201409140nyg,nyg,JenkCu20,st_pct,20%,,,,,
player,201409140nyg,nyg,PattMi20,pos,DT,,,,,
player,201409140nyg,nyg,PattMi20,offense,0,,,,,
player,201409140nyg,nyg,PattMi20,off_pct,0%,,,,,
player,201409140nyg,nyg,PattMi20,defense,30,,,,,
player,201409140nyg,nyg,PattMi20,def_pct,44%,,,,,
player,201409140nyg,nyg,PattMi20,special_teams,5,,,,,
player,201409140nyg,nyg,PattMi20,st_pct,20%,,,,,
player,201409140nyg,nyg,ThurWa99,pos,CB,,,,,
player,201409140nyg,nyg,ThurWa99,offense,0,,,,,
player,201409140nyg,nyg,ThurWa99,off_pct,0%,,,,,
player,201409140nyg,nyg,ThurWa99,defense,25,,,,,
player,201409140nyg,nyg,ThurWa99,def_pct,37%,,,,,
player,201409140nyg,nyg,ThurWa99,special_teams,3,,,,,
player,201409140nyg,nyg,ThurWa99,st_pct,12%,,,,,
player,201409140nyg,nyg,AyerRo99,pos,DE,,,,,
player,201409140nyg,nyg,AyerRo99,offense,0,,,,,
player,201409140nyg,nyg,AyerRo99,off_pct,0%,,,,,
player,201409140nyg,nyg,AyerRo99,defense,25,,,,,
player,201409140nyg,nyg,AyerRo99,def_pct,37%,,,,,
player,201409140nyg,nyg,AyerRo99,special_teams,0,,,,,
player,201409140nyg,nyg,AyerRo99,st_pct,0%,,,,,
player,201409140nyg,nyg,MoorDa01,pos,DE,,,,,
player,201409140nyg,nyg,MoorDa01,offense,0,,,,,
player,201409140nyg,nyg,MoorDa01,off_pct,0%,,,,,
player,201409140nyg,nyg,MoorDa01,defense,20,,,,,
player,201409140nyg,nyg,MoorDa01,def_pct,29%,,,,,
player,201409140nyg,nyg,MoorDa01,special_teams,7,,,,,
player,201409140nyg,nyg,MoorDa01,st_pct,28%,,,,,
player,201409140nyg,nyg,HerzMa00,pos,LB,,,,,
player,201409140nyg,nyg,HerzMa00,offense,0,,,,,
player,201409140nyg,nyg,HerzMa00,off_pct,0%,,,,,
player,201409140nyg,nyg,HerzMa00,defense,15,,,,,
player,201409140nyg,nyg,HerzMa00,def_pct,22%,,,,,
player,201409140nyg,nyg,HerzMa00,special_teams,23,,,,,
player,201409140nyg,nyg,HerzMa00,st_pct,92%,,,,,
player,201409140nyg,nyg,McBrTr99,pos,CB,,,,,
player,201409140nyg,nyg,McBrTr99,offense,0,,,,,
player,201409140nyg,nyg,McBrTr99,off_pct,0%,,,,,
player,201409140nyg,nyg,McBrTr99,defense,12,,,,,
player,201409140nyg,nyg,McBrTr99,def_pct,18%,,,,,
player,201409140nyg,nyg,McBrTr99,special_teams,14,,,,,
player,201409140nyg,nyg,McBrTr99,st_pct,56%,,,,,
player,201409140nyg,nyg,BromJa00,pos,DT,,,,,
player,201409140nyg,nyg,BromJa00,offense,0,,,,,
player,201409140nyg,nyg,BromJa00,off_pct,0%,,,,,
player,201409140nyg,nyg,BromJa00,defense,12,,,,,
player,201409140nyg,nyg,BromJa00,def_pct,18%,,,,,
player,201409140nyg,nyg,BromJa00,special_teams,2,,,,,
player,201409140nyg,nyg,BromJa00,st_pct,8%,,,,,
player,201409140nyg,nyg,PaysSp00,pos,LB,,,,,
player,201409140nyg,nyg,PaysSp00,offense,0,,,,,
player,201409140nyg,nyg,PaysSp00,off_pct,0%,,,,,
player,201409140nyg,nyg,PaysSp00,defense,1,,,,,
player,201409140nyg,nyg,PaysSp00,def_pct,1%,,,,,
player,201409140nyg,nyg,PaysSp00,special_teams,22,,,,,
player,201409140nyg,nyg,PaysSp00,st_pct,88%,,,,,
player,201409140nyg,nyg,BowmZa20,pos,CB,,,,,
player,201409140nyg,nyg,BowmZa20,offense,0,,,,,
player,201409140nyg,nyg,BowmZa20,off_pct,0%,,,,,
player,201409140nyg,nyg,BowmZa20,defense,0,,,,,
player,201409140nyg,nyg,BowmZa20,def_pct,0%,,,,,
player,201409140nyg,nyg,BowmZa20,special_teams,23,,,,,
player,201409140nyg,nyg,BowmZa20,st_pct,92%,,,,,
player,201409140nyg,nyg,DempQu99,pos,FS,,,,,
player,201409140nyg,nyg,DempQu99,offense,0,,,,,
player,201409140nyg,nyg,DempQu99,off_pct,0%,,,,,
player,201409140nyg,nyg,DempQu99,defense,0,,,,,
player,201409140nyg,nyg,DempQu99,def_pct,0%,,,,,
player,201409140nyg,nyg,DempQu99,special_teams,23,,,,,
player,201409140nyg,nyg,DempQu99,st_pct,92%,,,,,
player,201409140nyg,nyg,BerhNa00,pos,SS,,,,,
player,201409140nyg,nyg,BerhNa00,offense,0,,,,,
player,201409140nyg,nyg,BerhNa00,off_pct,0%,,,,,
player,201409140nyg,nyg,BerhNa00,defense,0,,,,,
player,201409140nyg,nyg,BerhNa00,def_pct,0%,,,,,
player,201409140nyg,nyg,BerhNa00,special_teams,22,,,,,
player,201409140nyg,nyg,BerhNa00,st_pct,88%,,,,,
player,201409140nyg,nyg,HillPe00,pos,RB,,,,,
player,201409140nyg,nyg,HillPe00,offense,0,,,,,
player,201409140nyg,nyg,HillPe00,off_pct,0%,,,,,
player,201409140nyg,nyg,HillPe00,defense,0,,,,,
player,201409140nyg,nyg,HillPe00,def_pct,0%,,,,,
player,201409140nyg,nyg,HillPe00,special_teams,14,,,,,
player,201409140nyg,nyg,HillPe00,st_pct,56%,,,,,
player,201409140nyg,nyg,WashCo01,pos,WR,,,,,
player,201409140nyg,nyg,WashCo01,offense,0,,,,,
player,201409140nyg,nyg,WashCo01,off_pct,0%,,,,,
player,201409140nyg,nyg,WashCo01,defense,0,,,,,
player,201409140nyg,nyg,WashCo01,def_pct,0%,,,,,
player,201409140nyg,nyg,WashCo01,special_teams,11,,,,,
player,201409140nyg,nyg,WashCo01,st_pct,44%,,,,,
player,201409140nyg,nyg,RobiAd00,pos,TE,,,,,
player,201409140nyg,nyg,RobiAd00,offense,0,,,,,
player,201409140nyg,nyg,RobiAd00,off_pct,0%,,,,,
player,201409140nyg,nyg,RobiAd00,defense,0,,,,,
player,201409140nyg,nyg,RobiAd00,def_pct,0%,,,,,
player,201409140nyg,nyg,RobiAd00,special_teams,7,,,,,
player,201409140nyg,nyg,RobiAd00,st_pct,28%,,,,,
player,201409140nyg,nyg,DeOsZa99,pos,LS,,,,,
player,201409140nyg,nyg,DeOsZa99,offense,0,,,,,
player,201409140nyg,nyg,DeOsZa99,off_pct,0%,,,,,
player,201409140nyg,nyg,DeOsZa99,defense,0,,,,,
player,201409140nyg,nyg,DeOsZa99,def_pct,0%,,,,,
player,201409140nyg,nyg,DeOsZa99,special_teams,6,,,,,
player,201409140nyg,nyg,DeOsZa99,st_pct,24%,,,,,
player,201409140nyg,nyg,WeatSt20,pos,P,,,,,
player,201409140nyg,nyg,WeatSt20,offense,0,,,,,
player,201409140nyg,nyg,WeatSt20,off_pct,0%,,,,,
player,201409140nyg,nyg,WeatSt20,defense,0,,,,,
player,201409140nyg,nyg,WeatSt20,def_pct,0%,,,,,
player,201409140nyg,nyg,WeatSt20,special_teams,6,,,,,
player,201409140nyg,nyg,WeatSt20,st_pct,24%,,,,,
player,201409140nyg,nyg,brownjos01,pos,K,,,,,
player,201409140nyg,nyg,brownjos01,offense,0,,,,,
player,201409140nyg,nyg,brownjos01,off_pct,0%,,,,,
player,201409140nyg,nyg,brownjos01,defense,0,,,,,
player,201409140nyg,nyg,brownjos01,def_pct,0%,,,,,
player,201409140nyg,nyg,brownjos01,special_teams,5,,,,,
player,201409140nyg,nyg,brownjos01,st_pct,20%,,,,,
player,201409140nyg,nyg,MoslBr00,pos,G,,,,,
player,201409140nyg,nyg,MoslBr00,offense,0,,,,,
player,201409140nyg,nyg,MoslBr00,off_pct,0%,,,,,
player,201409140nyg,nyg,MoslBr00,defense,0,,,,,
player,201409140nyg,nyg,MoslBr00,def_pct,0%,,,,,
player,201409140nyg,nyg,MoslBr00,special_teams,2,,,,,
player,201409140nyg,nyg,MoslBr00,st_pct,8%,,,,,
player,201409140nyg,crd,MassBo00,pos,T,,,,,
player,201409140nyg,crd,MassBo00,offense,68,,,,,
player,201409140nyg,crd,MassBo00,off_pct,100%,,,,,
player,201409140nyg,crd,MassBo00,defense,0,,,,,
player,201409140nyg,crd,MassBo00,def_pct,0%,,,,,
player,201409140nyg,crd,MassBo00,special_teams,5,,,,,
player,201409140nyg,crd,MassBo00,st_pct,20%,,,,,
player,201409140nyg,crd,FanaPa20,pos,G,,,,,
player,201409140nyg,crd,FanaPa20,offense,68,,,,,
player,201409140nyg,crd,FanaPa20,off_pct,100%,,,,,
player,201409140nyg,crd,FanaPa20,defense,0,,,,,
player,201409140nyg,crd,FanaPa20,def_pct,0%,,,,,
player,201409140nyg,crd,FanaPa20,special_teams,5,,,,,
player,201409140nyg,crd,FanaPa20,st_pct,20%,,,,,
player,201409140nyg,crd,VeldJa20,pos,T,,,,,
player,201409140nyg,crd,VeldJa20,offense,68,,,,,
player,201409140nyg,crd,VeldJa20,off_pct,100%,,,,,
player,201409140nyg,crd,VeldJa20,defense,0,,,,,
player,201409140nyg,crd,VeldJa20,def_pct,0%,,,,,
player,201409140nyg,crd,VeldJa20,special_teams,5,,,,,
player,201409140nyg,crd,VeldJa20,st_pct,20%,,,,,
player,201409140nyg,crd,StanDr00,pos,QB,,,,,
player,201409140nyg,crd,StanDr00,offense,68,,,,,
player,201409140nyg,crd,StanDr00,off_pct,100%,,,,,
player,201409140nyg,crd,StanDr00,defense,0,,,,,
player,201409140nyg,crd,StanDr00,def_pct,0%,,,,,
player,201409140nyg,crd,StanDr00,special_teams,0,,,,,
player,201409140nyg,crd,StanDr00,st_pct,0%,,,,,
player,201409140nyg,crd,SendLy20,pos,C,,,,,
player,201409140nyg,crd,SendLy20,offense,68,,,,,
player,201409140nyg,crd,SendLy20,off_pct,100%,,,,,
player,201409140nyg,crd,SendLy20,defense,0,,,,,
player,201409140nyg,crd,SendLy20,def_pct,0%,,,,,
player,201409140nyg,crd,SendLy20,special_teams,0,,,,,
player,201409140nyg,crd,SendLy20,st_pct,0%,,,,,
player,201409140nyg,crd,LarsTe20,pos,G,,,,,
player,201409140nyg,crd,LarsTe20,offense,66,,,,,
player,201409140nyg,crd,LarsTe20,off_pct,97%,,,,,
player,201409140nyg,crd,LarsTe20,defense,0,,,,,
player,201409140nyg,crd,LarsTe20,def_pct,0%,,,,,
player,201409140nyg,crd,LarsTe20,special_teams,5,,,,,
player,201409140nyg,crd,LarsTe20,st_pct,20%,,,,,
player,201409140nyg,crd,CarlJo00,pos,TE,,,,,
player,201409140nyg,crd,CarlJo00,offense,66,,,,,
player,201409140nyg,crd,CarlJo00,off_pct,97%,,,,,
player,201409140nyg,crd,CarlJo00,defense,0,,,,,
player,201409140nyg,crd,CarlJo00,def_pct,0%,,,,,
player,201409140nyg,crd,CarlJo00,special_teams,0,,,,,
player,201409140nyg,crd,CarlJo00,st_pct,0%,,,,,
player,201409140nyg,crd,FitzLa00,pos,WR,,,,,
player,201409140nyg,crd,FitzLa00,offense,55,,,,,
player,201409140nyg,crd,FitzLa00,off_pct,81%,,,,,
player,201409140nyg,crd,FitzLa00,defense,0,,,,,
player,201409140nyg,crd,FitzLa00,def_pct,0%,,,,,
player,201409140nyg,crd,FitzLa00,special_teams,0,,,,,
player,201409140nyg,crd,FitzLa00,st_pct,0%,,,,,
player,201409140nyg,crd,FloyMi00,pos,WR,,,,,
player,201409140nyg,crd,FloyMi00,offense,52,,,,,
player,201409140nyg,crd,FloyMi00,off_pct,76%,,,,,
player,201409140nyg,crd,FloyMi00,defense,0,,,,,
player,201409140nyg,crd,FloyMi00,def_pct,0%,,,,,
player,201409140nyg,crd,FloyMi00,special_teams,0,,,,,
player,201409140nyg,crd,FloyMi00,st_pct,0%,,,,,
player,201409140nyg,crd,ElliAn00,pos,RB,,,,,
player,201409140nyg,crd,ElliAn00,offense,43,,,,,
player,201409140nyg,crd,ElliAn00,off_pct,63%,,,,,
player,201409140nyg,crd,ElliAn00,defense,0,,,,,
player,201409140nyg,crd,ElliAn00,def_pct,0%,,,,,
player,201409140nyg,crd,ElliAn00,special_teams,0,,,,,
player,201409140nyg,crd,ElliAn00,st_pct,0%,,,,,
player,201409140nyg,crd,BrowJo02,pos,WR,,,,,
player,201409140nyg,crd,BrowJo02,offense,33,,,,,
player,201409140nyg,crd,BrowJo02,off_pct,49%,,,,,
player,201409140nyg,crd,BrowJo02,defense,0,,,,,
player,201409140nyg,crd,BrowJo02,def_pct,0%,,,,,
player,201409140nyg,crd,BrowJo02,special_teams,0,,,,,
player,201409140nyg,crd,BrowJo02,st_pct,0%,,,,,
player,201409140nyg,crd,HousRo01,pos,TE,,,,,
player,201409140nyg,crd,HousRo01,offense,25,,,,,
player,201409140nyg,crd,HousRo01,off_pct,37%,,,,,
player,201409140nyg,crd,HousRo01,defense,0,,,,,
player,201409140nyg,crd,HousRo01,def_pct,0%,,,,,
player,201409140nyg,crd,HousRo01,special_teams,6,,,,,
player,201409140nyg,crd,HousRo01,st_pct,24%,,,,,
player,201409140nyg,crd,DwyeJo00,pos,RB,,,,,
player,201409140nyg,crd,DwyeJo00,offense,23,,,,,
player,201409140nyg,crd,DwyeJo00,off_pct,34%,,,,,
player,201409140nyg,crd,DwyeJo00,defense,0,,,,,
player,201409140nyg,crd,DwyeJo00,def_pct,0%,,,,,
player,201409140nyg,crd,DwyeJo00,special_teams,3,,,,,
player,201409140nyg,crd,DwyeJo00,st_pct,12%,,,,,
player,201409140nyg,crd,NiklTr00,pos,TE,,,,,
player,201409140nyg,crd,NiklTr00,offense,17,,,,,
player,201409140nyg,crd,NiklTr00,off_pct,25%,,,,,
player,201409140nyg,crd,NiklTr00,defense,0,,,,,
player,201409140nyg,crd,NiklTr00,def_pct,0%,,,,,
player,201409140nyg,crd,NiklTr00,special_teams,11,,,,,
player,201409140nyg,crd,NiklTr00,st_pct,44%,,,,,
player,201409140nyg,crd,HughRo00,pos,RB,,,,,
player,201409140nyg,crd,HughRo00,offense,12,,,,,
player,201409140nyg,crd,HughRo00,off_pct,18%,,,,,
player,201409140nyg,crd,HughRo00,defense,0,,,,,
player,201409140nyg,crd,HughRo00,def_pct,0%,,,,,
player,201409140nyg,crd,HughRo00,special_teams,17,,,,,
player,201409140nyg,crd,HughRo00,st_pct,68%,,,,,
player,201409140nyg,crd,GinnTe00,pos,WR,,,,,
player,201409140nyg,crd,GinnTe00,offense,11,,,,,
player,201409140nyg,crd,GinnTe00,off_pct,16%,,,,,
player,201409140nyg,crd,GinnTe00,defense,0,,,,,
player,201409140nyg,crd,GinnTe00,def_pct,0%,,,,,
player,201409140nyg,crd,GinnTe00,special_teams,7,,,,,
player,201409140nyg,crd,GinnTe00,st_pct,28%,,,,,
player,201409140nyg,crd,TaylSt00,pos,RB,,,,,
player,201409140nyg,crd,TaylSt00,offense,2,,,,,
player,201409140nyg,crd,TaylSt00,off_pct,3%,,,,,
player,201409140nyg,crd,TaylSt00,defense,0,,,,,
player,201409140nyg,crd,TaylSt00,def_pct,0%,,,,,
player,201409140nyg,crd,TaylSt00,special_teams,10,,,,,
player,201409140nyg,crd,TaylSt00,st_pct,40%,,,,,
player,201409140nyg,crd,CoopJo01,pos,G,,,,,
player,201409140nyg,crd,CoopJo01,offense,2,,,,,
player,201409140nyg,crd,CoopJo01,off_pct,3%,,,,,
player,201409140nyg,crd,CoopJo01,defense,0,,,,,
player,201409140nyg,crd,CoopJo01,def_pct,0%,,,,,
player,201409140nyg,crd,CoopJo01,special_teams,0,,,,,
player,201409140nyg,crd,CoopJo01,st_pct,0%,,,,,
player,201409140nyg,crd,BrowJa03,pos,WR,,,,,
player,201409140nyg,crd,BrowJa03,offense,1,,,,,
player,201409140nyg,crd,BrowJa03,off_pct,1%,,,,,
player,201409140nyg,crd,BrowJa03,defense,0,,,,,
player,201409140nyg,crd,BrowJa03,def_pct,0%,,,,,
player,201409140nyg,crd,BrowJa03,special_teams,17,,,,,
player,201409140nyg,crd,BrowJa03,st_pct,68%,,,,,
player,201409140nyg,crd,JohnRa98,pos,FS,,,,,
player,201409140nyg,crd,JohnRa98,offense,0,,,,,
player,201409140nyg,crd,JohnRa98,off_pct,0%,,,,,
player,201409140nyg,crd,JohnRa98,defense,72,,,,,
player,201409140nyg,crd,JohnRa98,def_pct,100%,,,,,
player,201409140nyg,crd,JohnRa98,special_teams,14,,,,,
player,201409140nyg,crd,JohnRa98,st_pct,56%,,,,,
player,201409140nyg,crd,FootLa20,pos,LB,,,,,
player,201409140nyg,crd,FootLa20,offense,0,,,,,
player,201409140nyg,crd,FootLa20,off_pct,0%,,,,,
player,201409140nyg,crd,FootLa20,defense,72,,,,,
player,201409140nyg,crd,FootLa20,def_pct,100%,,,,,
player,201409140nyg,crd,FootLa20,special_teams,3,,,,,
player,201409140nyg,crd,FootLa20,st_pct,12%,,,,,
player,201409140nyg,crd,JeffTo00,pos,SS,,,,,
player,201409140nyg,crd,JeffTo00,offense,0,,,,,
player,201409140nyg,crd,JeffTo00,off_pct,0%,,,,,
player,201409140nyg,crd,JeffTo00,defense,70,,,,,
player,201409140nyg,crd,JeffTo00,def_pct,97%,,,,,
player,201409140nyg,crd,JeffTo00,special_teams,13,,,,,
player,201409140nyg,crd,JeffTo00,st_pct,52%,,,,,
player,201409140nyg,crd,PetePa00,pos,CB,,,,,
player,201409140nyg,crd,PetePa00,offense,0,,,,,
player,201409140nyg,crd,PetePa00,off_pct,0%,,,,,
player,201409140nyg,crd,PetePa00,defense,70,,,,,
player,201409140nyg,crd,PetePa00,def_pct,97%,,,,,
player,201409140nyg,crd,PetePa00,special_teams,3,,,,,
player,201409140nyg,crd,PetePa00,st_pct,12%,,,,,
player,201409140nyg,crd,CromAn20,pos,CB,,,,,
player,201409140nyg,crd,CromAn20,offense,0,,,,,
player,201409140nyg,crd,CromAn20,off_pct,0%,,,,,
player,201409140nyg,crd,CromAn20,defense,70,,,,,
player,201409140nyg,crd,CromAn20,def_pct,97%,,,,,
player,201409140nyg,crd,CromAn20,special_teams,3,,,,,
player,201409140nyg,crd,CromAn20,st_pct,12%,,,,,
player,201409140nyg,crd,CampCa99,pos,DE,,,,,
player,201409140nyg,crd,CampCa99,offense,0,,,,,
player,201409140nyg,crd,CampCa99,off_pct,0%,,,,,
player,201409140nyg,crd,CampCa99,defense,66,,,,,
player,201409140nyg,crd,CampCa99,def_pct,92%,,,,,
player,201409140nyg,crd,CampCa99,special_teams,7,,,,,
player,201409140nyg,crd,CampCa99,st_pct,28%,,,,,
player,201409140nyg,crd,PoweJe99,pos,CB,,,,,
player,201409140nyg,crd,PoweJe99,offense,0,,,,,
player,201409140nyg,crd,PoweJe99,off_pct,0%,,,,,
player,201409140nyg,crd,PoweJe99,defense,58,,,,,
player,201409140nyg,crd,PoweJe99,def_pct,81%,,,,,
player,201409140nyg,crd,PoweJe99,special_teams,10,,,,,
player,201409140nyg,crd,PoweJe99,st_pct,40%,,,,,
player,201409140nyg,crd,KellTo21,pos,DT,,,,,
player,201409140nyg,crd,KellTo21,offense,0,,,,,
player,201409140nyg,crd,KellTo21,off_pct,0%,,,,,
player,201409140nyg,crd,KellTo21,defense,54,,,,,
player,201409140nyg,crd,KellTo21,def_pct,75%,,,,,
player,201409140nyg,crd,KellTo21,special_teams,2,,,,,
player,201409140nyg,crd,KellTo21,st_pct,8%,,,,,
player,201409140nyg,crd,ShauMa99,pos,LB,,,,,
player,201409140nyg,crd,ShauMa99,offense,0,,,,,
player,201409140nyg,crd,ShauMa99,off_pct,0%,,,,,
player,201409140nyg,crd,ShauMa99,defense,53,,,,,
player,201409140nyg,crd,ShauMa99,def_pct,74%,,,,,
player,201409140nyg,crd,ShauMa99,special_teams,7,,,,,
player,201409140nyg,crd,ShauMa99,st_pct,28%,,,,,
player,201409140nyg,crd,KeisTh00,pos,LB,,,,,
player,201409140nyg,crd,KeisTh00,offense,0,,,,,
player,201409140nyg,crd,KeisTh00,off_pct,0%,,,,,
player,201409140nyg,crd,KeisTh00,defense,50,,,,,
player,201409140nyg,crd,KeisTh00,def_pct,69%,,,,,
player,201409140nyg,crd,KeisTh00,special_teams,2,,,,,
player,201409140nyg,crd,KeisTh00,st_pct,8%,,,,,
player,201409140nyg,crd,BucaDe00,pos,SS,,,,,
player,201409140nyg,crd,BucaDe00,offense,0,,,,,
player,201409140nyg,crd,BucaDe00,off_pct,0%,,,,,
player,201409140nyg,crd,BucaDe00,defense,37,,,,,
player,201409140nyg,crd,BucaDe00,def_pct,51%,,,,,
player,201409140nyg,crd,BucaDe00,special_teams,8,,,,,
player,201409140nyg,crd,BucaDe00,st_pct,32%,,,,,
player,201409140nyg,crd,AchoSa00,pos,LB,,,,,
player,201409140nyg,crd,AchoSa00,offense,0,,,,,
player,201409140nyg,crd,AchoSa00,off_pct,0%,,,,,
player,201409140nyg,crd,AchoSa00,defense,36,,,,,
player,201409140nyg,crd,AchoSa00,def_pct,50%,,,,,
player,201409140nyg,crd,AchoSa00,special_teams,13,,,,,
player,201409140nyg,crd,AchoSa00,st_pct,52%,,,,,
player,201409140nyg,crd,MintKe00,pos,LB,,,,,
player,201409140nyg,crd,MintKe00,offense,0,,,,,
player,201409140nyg,crd,MintKe00,off_pct,0%,,,,,
player,201409140nyg,crd,MintKe00,defense,34,,,,,
player,201409140nyg,crd,MintKe00,def_pct,47%,,,,,
player,201409140nyg,crd,MintKe00,special_teams,1,,,,,
player,201409140nyg,crd,MintKe00,st_pct,4%,,,,,
player,201409140nyg,crd,StinEd00,pos,DT,,,,,
player,201409140nyg,crd,StinEd00,offense,0,,,,,
player,201409140nyg,crd,StinEd00,off_pct,0%,,,,,
player,201409140nyg,crd,StinEd00,defense,18,,,,,
player,201409140nyg,crd,StinEd00,def_pct,25%,,,,,
