game,2014,2,20140914,201409140sfo,chi,"Chicago Bears",28,sfo,"San Francisco 49ers",20
player,201409140sfo,chi,YounWi99,def_int_yds,0,,,,,
player,201409140sfo,chi,YounWi99,def_int_td,0,,,,,
player,201409140sfo,chi,YounWi99,def_int_long,0,,,,,
player,201409140sfo,chi,YounWi99,pass_defended,0,,,,,
player,201409140sfo,chi,YounWi99,sacks,2.0,,,,,
player,201409140sfo,chi,YounWi99,tackles_combined,4,,,,,
player,201409140sfo,chi,YounWi99,tackles_solo,4,,,,,
player,201409140sfo,chi,YounWi99,tackles_assists,0,,,,,
player,201409140sfo,chi,YounWi99,tackles_loss,2,,,,,
player,201409140sfo,chi,YounWi99,qb_hits,2,,,,,
player,201409140sfo,chi,YounWi99,fumbles_rec,0,,,,,
player,201409140sfo,chi,YounWi99,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,YounWi99,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,YounWi99,fumbles_forced,0,,,,,
player,201409140sfo,chi,McClSh00,def_int,0,,,,,
player,201409140sfo,chi,McClSh00,def_int_yds,0,,,,,
player,201409140sfo,chi,McClSh00,def_int_td,0,,,,,
player,201409140sfo,chi,McClSh00,def_int_long,0,,,,,
player,201409140sfo,chi,McClSh00,pass_defended,0,,,,,
player,201409140sfo,chi,McClSh00,sacks,1.0,,,,,
player,201409140sfo,chi,McClSh00,tackles_combined,3,,,,,
player,201409140sfo,chi,McClSh00,tackles_solo,3,,,,,
player,201409140sfo,chi,McClSh00,tackles_assists,0,,,,,
player,201409140sfo,chi,McClSh00,tackles_loss,1,,,,,
player,201409140sfo,chi,McClSh00,qb_hits,1,,,,,
player,201409140sfo,chi,McClSh00,fumbles_rec,0,,,,,
player,201409140sfo,chi,McClSh00,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,McClSh00,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,McClSh00,fumbles_forced,0,,,,,
player,201409140sfo,chi,PaeaSt00,def_int,0,,,,,
player,201409140sfo,chi,PaeaSt00,def_int_yds,0,,,,,
player,201409140sfo,chi,PaeaSt00,def_int_td,0,,,,,
player,201409140sfo,chi,PaeaSt00,def_int_long,0,,,,,
player,201409140sfo,chi,PaeaSt00,pass_defended,0,,,,,
player,201409140sfo,chi,PaeaSt00,sacks,1.0,,,,,
player,201409140sfo,chi,PaeaSt00,tackles_combined,1,,,,,
player,201409140sfo,chi,PaeaSt00,tackles_solo,1,,,,,
player,201409140sfo,chi,PaeaSt00,tackles_assists,0,,,,,
player,201409140sfo,chi,PaeaSt00,tackles_loss,0,,,,,
player,201409140sfo,chi,PaeaSt00,qb_hits,1,,,,,
player,201409140sfo,chi,PaeaSt00,fumbles_rec,0,,,,,
player,201409140sfo,chi,PaeaSt00,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,PaeaSt00,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,PaeaSt00,fumbles_forced,0,,,,,
player,201409140sfo,chi,MundRy00,def_int,0,,,,,
player,201409140sfo,chi,MundRy00,def_int_yds,0,,,,,
player,201409140sfo,chi,MundRy00,def_int_td,0,,,,,
player,201409140sfo,chi,MundRy00,def_int_long,0,,,,,
player,201409140sfo,chi,MundRy00,pass_defended,0,,,,,
player,201409140sfo,chi,MundRy00,sacks,0.0,,,,,
player,201409140sfo,chi,MundRy00,tackles_combined,7,,,,,
player,201409140sfo,chi,MundRy00,tackles_solo,6,,,,,
player,201409140sfo,chi,MundRy00,tackles_assists,1,,,,,
player,201409140sfo,chi,MundRy00,tackles_loss,0,,,,,
player,201409140sfo,chi,MundRy00,qb_hits,0,,,,,
player,201409140sfo,chi,MundRy00,fumbles_rec,0,,,,,
player,201409140sfo,chi,MundRy00,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,MundRy00,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,MundRy00,fumbles_forced,0,,,,,
player,201409140sfo,chi,BrigLa99,def_int,0,,,,,
player,201409140sfo,chi,BrigLa99,def_int_yds,0,,,,,
player,201409140sfo,chi,BrigLa99,def_int_td,0,,,,,
player,201409140sfo,chi,BrigLa99,def_int_long,0,,,,,
player,201409140sfo,chi,BrigLa99,pass_defended,0,,,,,
player,201409140sfo,chi,BrigLa99,sacks,0.0,,,,,
player,201409140sfo,chi,BrigLa99,tackles_combined,6,,,,,
player,201409140sfo,chi,BrigLa99,tackles_solo,6,,,,,
player,201409140sfo,chi,BrigLa99,tackles_assists,0,,,,,
player,201409140sfo,chi,BrigLa99,tackles_loss,1,,,,,
player,201409140sfo,chi,BrigLa99,qb_hits,0,,,,,
player,201409140sfo,chi,BrigLa99,fumbles_rec,0,,,,,
player,201409140sfo,chi,BrigLa99,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,BrigLa99,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,BrigLa99,fumbles_forced,0,,,,,
player,201409140sfo,chi,BostJo00,def_int,0,,,,,
player,201409140sfo,chi,BostJo00,def_int_yds,0,,,,,
player,201409140sfo,chi,BostJo00,def_int_td,0,,,,,
player,201409140sfo,chi,BostJo00,def_int_long,0,,,,,
player,201409140sfo,chi,BostJo00,pass_defended,0,,,,,
player,201409140sfo,chi,BostJo00,sacks,0.0,,,,,
player,201409140sfo,chi,BostJo00,tackles_combined,4,,,,,
player,201409140sfo,chi,BostJo00,tackles_solo,3,,,,,
player,201409140sfo,chi,BostJo00,tackles_assists,1,,,,,
player,201409140sfo,chi,BostJo00,tackles_loss,1,,,,,
player,201409140sfo,chi,BostJo00,qb_hits,0,,,,,
player,201409140sfo,chi,BostJo00,fumbles_rec,0,,,,,
player,201409140sfo,chi,BostJo00,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,BostJo00,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,BostJo00,fumbles_forced,0,,,,,
player,201409140sfo,chi,TillCh20,def_int,0,,,,,
player,201409140sfo,chi,TillCh20,def_int_yds,0,,,,,
player,201409140sfo,chi,TillCh20,def_int_td,0,,,,,
player,201409140sfo,chi,TillCh20,def_int_long,0,,,,,
player,201409140sfo,chi,TillCh20,pass_defended,1,,,,,
player,201409140sfo,chi,TillCh20,sacks,0.0,,,,,
player,201409140sfo,chi,TillCh20,tackles_combined,4,,,,,
player,201409140sfo,chi,TillCh20,tackles_solo,4,,,,,
player,201409140sfo,chi,TillCh20,tackles_assists,0,,,,,
player,201409140sfo,chi,TillCh20,tackles_loss,0,,,,,
player,201409140sfo,chi,TillCh20,qb_hits,0,,,,,
player,201409140sfo,chi,TillCh20,fumbles_rec,0,,,,,
player,201409140sfo,chi,TillCh20,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,TillCh20,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,TillCh20,fumbles_forced,0,,,,,
player,201409140sfo,chi,AlleJa22,def_int,0,,,,,
player,201409140sfo,chi,AlleJa22,def_int_yds,0,,,,,
player,201409140sfo,chi,AlleJa22,def_int_td,0,,,,,
player,201409140sfo,chi,AlleJa22,def_int_long,0,,,,,
player,201409140sfo,chi,AlleJa22,pass_defended,0,,,,,
player,201409140sfo,chi,AlleJa22,sacks,0.0,,,,,
player,201409140sfo,chi,AlleJa22,tackles_combined,3,,,,,
player,201409140sfo,chi,AlleJa22,tackles_solo,3,,,,,
player,201409140sfo,chi,AlleJa22,tackles_assists,0,,,,,
player,201409140sfo,chi,AlleJa22,tackles_loss,1,,,,,
player,201409140sfo,chi,AlleJa22,qb_hits,0,,,,,
player,201409140sfo,chi,AlleJa22,fumbles_rec,0,,,,,
player,201409140sfo,chi,AlleJa22,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,AlleJa22,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,AlleJa22,fumbles_forced,1,,,,,
player,201409140sfo,chi,JennTi20,def_int,0,,,,,
player,201409140sfo,chi,JennTi20,def_int_yds,0,,,,,
player,201409140sfo,chi,JennTi20,def_int_td,0,,,,,
player,201409140sfo,chi,JennTi20,def_int_long,0,,,,,
player,201409140sfo,chi,JennTi20,pass_defended,0,,,,,
player,201409140sfo,chi,JennTi20,sacks,0.0,,,,,
player,201409140sfo,chi,JennTi20,tackles_combined,3,,,,,
player,201409140sfo,chi,JennTi20,tackles_solo,1,,,,,
player,201409140sfo,chi,JennTi20,tackles_assists,2,,,,,
player,201409140sfo,chi,JennTi20,tackles_loss,0,,,,,
player,201409140sfo,chi,JennTi20,qb_hits,0,,,,,
player,201409140sfo,chi,JennTi20,fumbles_rec,0,,,,,
player,201409140sfo,chi,JennTi20,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,JennTi20,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,JennTi20,fumbles_forced,0,,,,,
player,201409140sfo,chi,McCrDa00,def_int,0,,,,,
player,201409140sfo,chi,McCrDa00,def_int_yds,0,,,,,
player,201409140sfo,chi,McCrDa00,def_int_td,0,,,,,
player,201409140sfo,chi,McCrDa00,def_int_long,0,,,,,
player,201409140sfo,chi,McCrDa00,pass_defended,0,,,,,
player,201409140sfo,chi,McCrDa00,sacks,0.0,,,,,
player,201409140sfo,chi,McCrDa00,tackles_combined,3,,,,,
player,201409140sfo,chi,McCrDa00,tackles_solo,3,,,,,
player,201409140sfo,chi,McCrDa00,tackles_assists,0,,,,,
player,201409140sfo,chi,McCrDa00,tackles_loss,0,,,,,
player,201409140sfo,chi,McCrDa00,qb_hits,0,,,,,
player,201409140sfo,chi,McCrDa00,fumbles_rec,1,,,,,
player,201409140sfo,chi,McCrDa00,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,McCrDa00,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,McCrDa00,fumbles_forced,0,,,,,
player,201409140sfo,chi,JoneCh05,def_int,0,,,,,
player,201409140sfo,chi,JoneCh05,def_int_yds,0,,,,,
player,201409140sfo,chi,JoneCh05,def_int_td,0,,,,,
player,201409140sfo,chi,JoneCh05,def_int_long,0,,,,,
player,201409140sfo,chi,JoneCh05,pass_defended,0,,,,,
player,201409140sfo,chi,JoneCh05,sacks,0.0,,,,,
player,201409140sfo,chi,JoneCh05,tackles_combined,2,,,,,
player,201409140sfo,chi,JoneCh05,tackles_solo,1,,,,,
player,201409140sfo,chi,JoneCh05,tackles_assists,1,,,,,
player,201409140sfo,chi,JoneCh05,tackles_loss,0,,,,,
player,201409140sfo,chi,JoneCh05,qb_hits,0,,,,,
player,201409140sfo,chi,JoneCh05,fumbles_rec,0,,,,,
player,201409140sfo,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,JoneCh05,fumbles_forced,0,,,,,
player,201409140sfo,chi,McMaSh99,def_int,0,,,,,
player,201409140sfo,chi,McMaSh99,def_int_yds,0,,,,,
player,201409140sfo,chi,McMaSh99,def_int_td,0,,,,,
player,201409140sfo,chi,McMaSh99,def_int_long,0,,,,,
player,201409140sfo,chi,McMaSh99,pass_defended,0,,,,,
player,201409140sfo,chi,McMaSh99,sacks,0.0,,,,,
player,201409140sfo,chi,McMaSh99,tackles_combined,2,,,,,
player,201409140sfo,chi,McMaSh99,tackles_solo,2,,,,,
player,201409140sfo,chi,McMaSh99,tackles_assists,0,,,,,
player,201409140sfo,chi,McMaSh99,tackles_loss,0,,,,,
player,201409140sfo,chi,McMaSh99,qb_hits,0,,,,,
player,201409140sfo,chi,McMaSh99,fumbles_rec,0,,,,,
player,201409140sfo,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,McMaSh99,fumbles_forced,0,,,,,
player,201409140sfo,chi,RatlJa20,def_int,0,,,,,
player,201409140sfo,chi,RatlJa20,def_int_yds,0,,,,,
player,201409140sfo,chi,RatlJa20,def_int_td,0,,,,,
player,201409140sfo,chi,RatlJa20,def_int_long,0,,,,,
player,201409140sfo,chi,RatlJa20,pass_defended,0,,,,,
player,201409140sfo,chi,RatlJa20,sacks,0.0,,,,,
player,201409140sfo,chi,RatlJa20,tackles_combined,2,,,,,
player,201409140sfo,chi,RatlJa20,tackles_solo,2,,,,,
player,201409140sfo,chi,RatlJa20,tackles_assists,0,,,,,
player,201409140sfo,chi,RatlJa20,tackles_loss,1,,,,,
player,201409140sfo,chi,RatlJa20,qb_hits,0,,,,,
player,201409140sfo,chi,RatlJa20,fumbles_rec,0,,,,,
player,201409140sfo,chi,RatlJa20,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,RatlJa20,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,RatlJa20,fumbles_forced,0,,,,,
player,201409140sfo,chi,VereBr00,def_int,0,,,,,
player,201409140sfo,chi,VereBr00,def_int_yds,0,,,,,
player,201409140sfo,chi,VereBr00,def_int_td,0,,,,,
player,201409140sfo,chi,VereBr00,def_int_long,0,,,,,
player,201409140sfo,chi,VereBr00,pass_defended,0,,,,,
player,201409140sfo,chi,VereBr00,sacks,0.0,,,,,
player,201409140sfo,chi,VereBr00,tackles_combined,2,,,,,
player,201409140sfo,chi,VereBr00,tackles_solo,1,,,,,
player,201409140sfo,chi,VereBr00,tackles_assists,1,,,,,
player,201409140sfo,chi,VereBr00,tackles_loss,0,,,,,
player,201409140sfo,chi,VereBr00,qb_hits,0,,,,,
player,201409140sfo,chi,VereBr00,fumbles_rec,0,,,,,
player,201409140sfo,chi,VereBr00,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,VereBr00,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,VereBr00,fumbles_forced,0,,,,,
player,201409140sfo,chi,DrauSh00,def_int,0,,,,,
player,201409140sfo,chi,DrauSh00,def_int_yds,0,,,,,
player,201409140sfo,chi,DrauSh00,def_int_td,0,,,,,
player,201409140sfo,chi,DrauSh00,def_int_long,0,,,,,
player,201409140sfo,chi,DrauSh00,pass_defended,0,,,,,
player,201409140sfo,chi,DrauSh00,sacks,0.0,,,,,
player,201409140sfo,chi,DrauSh00,tackles_combined,1,,,,,
player,201409140sfo,chi,DrauSh00,tackles_solo,1,,,,,
player,201409140sfo,chi,DrauSh00,tackles_assists,0,,,,,
player,201409140sfo,chi,DrauSh00,tackles_loss,0,,,,,
player,201409140sfo,chi,DrauSh00,qb_hits,0,,,,,
player,201409140sfo,chi,DrauSh00,fumbles_rec,0,,,,,
player,201409140sfo,chi,DrauSh00,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,DrauSh00,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,DrauSh00,fumbles_forced,0,,,,,
player,201409140sfo,chi,FergEg00,def_int,0,,,,,
player,201409140sfo,chi,FergEg00,def_int_yds,0,,,,,
player,201409140sfo,chi,FergEg00,def_int_td,0,,,,,
player,201409140sfo,chi,FergEg00,def_int_long,0,,,,,
player,201409140sfo,chi,FergEg00,pass_defended,0,,,,,
player,201409140sfo,chi,FergEg00,sacks,0.0,,,,,
player,201409140sfo,chi,FergEg00,tackles_combined,1,,,,,
player,201409140sfo,chi,FergEg00,tackles_solo,1,,,,,
player,201409140sfo,chi,FergEg00,tackles_assists,0,,,,,
player,201409140sfo,chi,FergEg00,tackles_loss,0,,,,,
player,201409140sfo,chi,FergEg00,qb_hits,0,,,,,
player,201409140sfo,chi,FergEg00,fumbles_rec,0,,,,,
player,201409140sfo,chi,FergEg00,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,FergEg00,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,FergEg00,fumbles_forced,0,,,,,
player,201409140sfo,chi,ODonPa00,def_int,0,,,,,
player,201409140sfo,chi,ODonPa00,def_int_yds,0,,,,,
player,201409140sfo,chi,ODonPa00,def_int_td,0,,,,,
player,201409140sfo,chi,ODonPa00,def_int_long,0,,,,,
player,201409140sfo,chi,ODonPa00,pass_defended,0,,,,,
player,201409140sfo,chi,ODonPa00,sacks,0.0,,,,,
player,201409140sfo,chi,ODonPa00,tackles_combined,1,,,,,
player,201409140sfo,chi,ODonPa00,tackles_solo,1,,,,,
player,201409140sfo,chi,ODonPa00,tackles_assists,0,,,,,
player,201409140sfo,chi,ODonPa00,tackles_loss,0,,,,,
player,201409140sfo,chi,ODonPa00,qb_hits,0,,,,,
player,201409140sfo,chi,ODonPa00,fumbles_rec,0,,,,,
player,201409140sfo,chi,ODonPa00,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,ODonPa00,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,ODonPa00,fumbles_forced,0,,,,,
player,201409140sfo,chi,WillD.20,def_int,0,,,,,
player,201409140sfo,chi,WillD.20,def_int_yds,0,,,,,
player,201409140sfo,chi,WillD.20,def_int_td,0,,,,,
player,201409140sfo,chi,WillD.20,def_int_long,0,,,,,
player,201409140sfo,chi,WillD.20,pass_defended,0,,,,,
player,201409140sfo,chi,WillD.20,sacks,0.0,,,,,
player,201409140sfo,chi,WillD.20,tackles_combined,1,,,,,
player,201409140sfo,chi,WillD.20,tackles_solo,1,,,,,
player,201409140sfo,chi,WillD.20,tackles_assists,0,,,,,
player,201409140sfo,chi,WillD.20,tackles_loss,0,,,,,
player,201409140sfo,chi,WillD.20,qb_hits,0,,,,,
player,201409140sfo,chi,WillD.20,fumbles_rec,0,,,,,
player,201409140sfo,chi,WillD.20,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,WillD.20,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,WillD.20,fumbles_forced,0,,,,,
player,201409140sfo,chi,HousLa99,def_int,0,,,,,
player,201409140sfo,chi,HousLa99,def_int_yds,0,,,,,
player,201409140sfo,chi,HousLa99,def_int_td,0,,,,,
player,201409140sfo,chi,HousLa99,def_int_long,0,,,,,
player,201409140sfo,chi,HousLa99,pass_defended,0,,,,,
player,201409140sfo,chi,HousLa99,sacks,0.0,,,,,
player,201409140sfo,chi,HousLa99,tackles_combined,0,,,,,
player,201409140sfo,chi,HousLa99,tackles_solo,0,,,,,
player,201409140sfo,chi,HousLa99,tackles_assists,0,,,,,
player,201409140sfo,chi,HousLa99,tackles_loss,0,,,,,
player,201409140sfo,chi,HousLa99,qb_hits,1,,,,,
player,201409140sfo,chi,HousLa99,fumbles_rec,0,,,,,
player,201409140sfo,chi,HousLa99,fumbles_rec_yds,0,,,,,
player,201409140sfo,chi,HousLa99,fumbles_rec_td,0,,,,,
player,201409140sfo,chi,HousLa99,fumbles_forced,0,,,,,
player,201409140sfo,sfo,SmitJu20,def_int,0,,,,,
player,201409140sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201409140sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201409140sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201409140sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201409140sfo,sfo,SmitJu20,sacks,1.0,,,,,
player,201409140sfo,sfo,SmitJu20,tackles_combined,2,,,,,
player,201409140sfo,sfo,SmitJu20,tackles_solo,1,,,,,
player,201409140sfo,sfo,SmitJu20,tackles_assists,1,,,,,
player,201409140sfo,sfo,SmitJu20,tackles_loss,1,,,,,
player,201409140sfo,sfo,SmitJu20,qb_hits,2,,,,,
player,201409140sfo,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201409140sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201409140sfo,sfo,WillPa98,def_int,0,,,,,
player,201409140sfo,sfo,WillPa98,def_int_yds,0,,,,,
player,201409140sfo,sfo,WillPa98,def_int_td,0,,,,,
player,201409140sfo,sfo,WillPa98,def_int_long,0,,,,,
player,201409140sfo,sfo,WillPa98,pass_defended,1,,,,,
player,201409140sfo,sfo,WillPa98,sacks,0.0,,,,,
player,201409140sfo,sfo,WillPa98,tackles_combined,8,,,,,
player,201409140sfo,sfo,WillPa98,tackles_solo,7,,,,,
player,201409140sfo,sfo,WillPa98,tackles_assists,1,,,,,
player,201409140sfo,sfo,WillPa98,tackles_loss,0,,,,,
player,201409140sfo,sfo,WillPa98,qb_hits,0,,,,,
player,201409140sfo,sfo,WillPa98,fumbles_rec,0,,,,,
player,201409140sfo,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,WillPa98,fumbles_forced,0,,,,,
player,201409140sfo,sfo,BethAn20,def_int,0,,,,,
player,201409140sfo,sfo,BethAn20,def_int_yds,0,,,,,
player,201409140sfo,sfo,BethAn20,def_int_td,0,,,,,
player,201409140sfo,sfo,BethAn20,def_int_long,0,,,,,
player,201409140sfo,sfo,BethAn20,pass_defended,1,,,,,
player,201409140sfo,sfo,BethAn20,sacks,0.0,,,,,
player,201409140sfo,sfo,BethAn20,tackles_combined,5,,,,,
player,201409140sfo,sfo,BethAn20,tackles_solo,4,,,,,
player,201409140sfo,sfo,BethAn20,tackles_assists,1,,,,,
player,201409140sfo,sfo,BethAn20,tackles_loss,1,,,,,
player,201409140sfo,sfo,BethAn20,qb_hits,0,,,,,
player,201409140sfo,sfo,BethAn20,fumbles_rec,0,,,,,
player,201409140sfo,sfo,BethAn20,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,BethAn20,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,BethAn20,fumbles_forced,0,,,,,
player,201409140sfo,sfo,CullCh00,def_int,0,,,,,
player,201409140sfo,sfo,CullCh00,def_int_yds,0,,,,,
player,201409140sfo,sfo,CullCh00,def_int_td,0,,,,,
player,201409140sfo,sfo,CullCh00,def_int_long,0,,,,,
player,201409140sfo,sfo,CullCh00,pass_defended,0,,,,,
player,201409140sfo,sfo,CullCh00,sacks,0.0,,,,,
player,201409140sfo,sfo,CullCh00,tackles_combined,5,,,,,
player,201409140sfo,sfo,CullCh00,tackles_solo,5,,,,,
player,201409140sfo,sfo,CullCh00,tackles_assists,0,,,,,
player,201409140sfo,sfo,CullCh00,tackles_loss,0,,,,,
player,201409140sfo,sfo,CullCh00,qb_hits,0,,,,,
player,201409140sfo,sfo,CullCh00,fumbles_rec,0,,,,,
player,201409140sfo,sfo,CullCh00,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,CullCh00,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,CullCh00,fumbles_forced,0,,,,,
player,201409140sfo,sfo,WardJi01,def_int,0,,,,,
player,201409140sfo,sfo,WardJi01,def_int_yds,0,,,,,
player,201409140sfo,sfo,WardJi01,def_int_td,0,,,,,
player,201409140sfo,sfo,WardJi01,def_int_long,0,,,,,
player,201409140sfo,sfo,WardJi01,pass_defended,0,,,,,
player,201409140sfo,sfo,WardJi01,sacks,0.0,,,,,
player,201409140sfo,sfo,WardJi01,tackles_combined,4,,,,,
player,201409140sfo,sfo,WardJi01,tackles_solo,4,,,,,
player,201409140sfo,sfo,WardJi01,tackles_assists,0,,,,,
player,201409140sfo,sfo,WardJi01,tackles_loss,0,,,,,
player,201409140sfo,sfo,WardJi01,qb_hits,0,,,,,
player,201409140sfo,sfo,WardJi01,fumbles_rec,0,,,,,
player,201409140sfo,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,WardJi01,fumbles_forced,0,,,,,
player,201409140sfo,sfo,WilhMi00,def_int,0,,,,,
player,201409140sfo,sfo,WilhMi00,def_int_yds,0,,,,,
player,201409140sfo,sfo,WilhMi00,def_int_td,0,,,,,
player,201409140sfo,sfo,WilhMi00,def_int_long,0,,,,,
player,201409140sfo,sfo,WilhMi00,pass_defended,1,,,,,
player,201409140sfo,sfo,WilhMi00,sacks,0.0,,,,,
player,201409140sfo,sfo,WilhMi00,tackles_combined,3,,,,,
player,201409140sfo,sfo,WilhMi00,tackles_solo,2,,,,,
player,201409140sfo,sfo,WilhMi00,tackles_assists,1,,,,,
player,201409140sfo,sfo,WilhMi00,tackles_loss,0,,,,,
player,201409140sfo,sfo,WilhMi00,qb_hits,0,,,,,
player,201409140sfo,sfo,WilhMi00,fumbles_rec,0,,,,,
player,201409140sfo,sfo,WilhMi00,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,WilhMi00,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,WilhMi00,fumbles_forced,0,,,,,
player,201409140sfo,sfo,CoxxPe99,def_int,0,,,,,
player,201409140sfo,sfo,CoxxPe99,def_int_yds,0,,,,,
player,201409140sfo,sfo,CoxxPe99,def_int_td,0,,,,,
player,201409140sfo,sfo,CoxxPe99,def_int_long,0,,,,,
player,201409140sfo,sfo,CoxxPe99,pass_defended,1,,,,,
player,201409140sfo,sfo,CoxxPe99,sacks,0.0,,,,,
player,201409140sfo,sfo,CoxxPe99,tackles_combined,2,,,,,
player,201409140sfo,sfo,CoxxPe99,tackles_solo,2,,,,,
player,201409140sfo,sfo,CoxxPe99,tackles_assists,0,,,,,
player,201409140sfo,sfo,CoxxPe99,tackles_loss,0,,,,,
player,201409140sfo,sfo,CoxxPe99,qb_hits,0,,,,,
player,201409140sfo,sfo,CoxxPe99,fumbles_rec,0,,,,,
player,201409140sfo,sfo,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,CoxxPe99,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,CoxxPe99,fumbles_forced,0,,,,,
player,201409140sfo,sfo,McDoRa99,def_int,0,,,,,
player,201409140sfo,sfo,McDoRa99,def_int_yds,0,,,,,
player,201409140sfo,sfo,McDoRa99,def_int_td,0,,,,,
player,201409140sfo,sfo,McDoRa99,def_int_long,0,,,,,
player,201409140sfo,sfo,McDoRa99,pass_defended,0,,,,,
player,201409140sfo,sfo,McDoRa99,sacks,0.0,,,,,
player,201409140sfo,sfo,McDoRa99,tackles_combined,2,,,,,
player,201409140sfo,sfo,McDoRa99,tackles_solo,2,,,,,
player,201409140sfo,sfo,McDoRa99,tackles_assists,0,,,,,
player,201409140sfo,sfo,McDoRa99,tackles_loss,0,,,,,
player,201409140sfo,sfo,McDoRa99,qb_hits,0,,,,,
player,201409140sfo,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201409140sfo,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201409140sfo,sfo,ReidEr00,def_int,0,,,,,
player,201409140sfo,sfo,ReidEr00,def_int_yds,0,,,,,
player,201409140sfo,sfo,ReidEr00,def_int_td,0,,,,,
player,201409140sfo,sfo,ReidEr00,def_int_long,0,,,,,
player,201409140sfo,sfo,ReidEr00,pass_defended,0,,,,,
player,201409140sfo,sfo,ReidEr00,sacks,0.0,,,,,
player,201409140sfo,sfo,ReidEr00,tackles_combined,2,,,,,
player,201409140sfo,sfo,ReidEr00,tackles_solo,2,,,,,
player,201409140sfo,sfo,ReidEr00,tackles_assists,0,,,,,
player,201409140sfo,sfo,ReidEr00,tackles_loss,0,,,,,
player,201409140sfo,sfo,ReidEr00,qb_hits,0,,,,,
player,201409140sfo,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201409140sfo,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201409140sfo,sfo,BrooAh21,def_int,0,,,,,
player,201409140sfo,sfo,BrooAh21,def_int_yds,0,,,,,
player,201409140sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201409140sfo,sfo,BrooAh21,def_int_long,0,,,,,
