game,2014,12,20141123,201411230sfo,was,"Washington Redskins",13,sfo,"San Francisco 49ers",17
player,201411230sfo,sfo,CullCh00,qb_hits,0,,,,,
player,201411230sfo,sfo,CullCh00,fumbles_rec,0,,,,,
player,201411230sfo,sfo,CullCh00,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,CullCh00,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,CullCh00,fumbles_forced,0,,,,,
player,201411230sfo,sfo,DahlCr99,def_int,0,,,,,
player,201411230sfo,sfo,DahlCr99,def_int_yds,0,,,,,
player,201411230sfo,sfo,DahlCr99,def_int_td,0,,,,,
player,201411230sfo,sfo,DahlCr99,def_int_long,0,,,,,
player,201411230sfo,sfo,DahlCr99,pass_defended,0,,,,,
player,201411230sfo,sfo,DahlCr99,sacks,0.0,,,,,
player,201411230sfo,sfo,DahlCr99,tackles_combined,1,,,,,
player,201411230sfo,sfo,DahlCr99,tackles_solo,1,,,,,
player,201411230sfo,sfo,DahlCr99,tackles_assists,0,,,,,
player,201411230sfo,sfo,DahlCr99,tackles_loss,0,,,,,
player,201411230sfo,sfo,DahlCr99,qb_hits,0,,,,,
player,201411230sfo,sfo,DahlCr99,fumbles_rec,0,,,,,
player,201411230sfo,sfo,DahlCr99,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,DahlCr99,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,DahlCr99,fumbles_forced,0,,,,,
player,201411230sfo,sfo,JohnDo02,def_int,0,,,,,
player,201411230sfo,sfo,JohnDo02,def_int_yds,0,,,,,
player,201411230sfo,sfo,JohnDo02,def_int_td,0,,,,,
player,201411230sfo,sfo,JohnDo02,def_int_long,0,,,,,
player,201411230sfo,sfo,JohnDo02,pass_defended,0,,,,,
player,201411230sfo,sfo,JohnDo02,sacks,0.0,,,,,
player,201411230sfo,sfo,JohnDo02,tackles_combined,1,,,,,
player,201411230sfo,sfo,JohnDo02,tackles_solo,1,,,,,
player,201411230sfo,sfo,JohnDo02,tackles_assists,0,,,,,
player,201411230sfo,sfo,JohnDo02,tackles_loss,0,,,,,
player,201411230sfo,sfo,JohnDo02,qb_hits,0,,,,,
player,201411230sfo,sfo,JohnDo02,fumbles_rec,0,,,,,
player,201411230sfo,sfo,JohnDo02,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,JohnDo02,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,JohnDo02,fumbles_forced,0,,,,,
player,201411230sfo,sfo,McCrL.00,def_int,0,,,,,
player,201411230sfo,sfo,McCrL.00,def_int_yds,0,,,,,
player,201411230sfo,sfo,McCrL.00,def_int_td,0,,,,,
player,201411230sfo,sfo,McCrL.00,def_int_long,0,,,,,
player,201411230sfo,sfo,McCrL.00,pass_defended,0,,,,,
player,201411230sfo,sfo,McCrL.00,sacks,0.0,,,,,
player,201411230sfo,sfo,McCrL.00,tackles_combined,1,,,,,
player,201411230sfo,sfo,McCrL.00,tackles_solo,1,,,,,
player,201411230sfo,sfo,McCrL.00,tackles_assists,0,,,,,
player,201411230sfo,sfo,McCrL.00,tackles_loss,0,,,,,
player,201411230sfo,sfo,McCrL.00,qb_hits,0,,,,,
player,201411230sfo,sfo,McCrL.00,fumbles_rec,0,,,,,
player,201411230sfo,sfo,McCrL.00,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,McCrL.00,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,McCrL.00,fumbles_forced,0,,,,,
player,201411230sfo,sfo,McFaLe00,def_int,0,,,,,
player,201411230sfo,sfo,McFaLe00,def_int_yds,0,,,,,
player,201411230sfo,sfo,McFaLe00,def_int_td,0,,,,,
player,201411230sfo,sfo,McFaLe00,def_int_long,0,,,,,
player,201411230sfo,sfo,McFaLe00,pass_defended,0,,,,,
player,201411230sfo,sfo,McFaLe00,sacks,0.0,,,,,
player,201411230sfo,sfo,McFaLe00,tackles_combined,1,,,,,
player,201411230sfo,sfo,McFaLe00,tackles_solo,1,,,,,
player,201411230sfo,sfo,McFaLe00,tackles_assists,0,,,,,
player,201411230sfo,sfo,McFaLe00,tackles_loss,0,,,,,
player,201411230sfo,sfo,McFaLe00,qb_hits,0,,,,,
player,201411230sfo,sfo,McFaLe00,fumbles_rec,0,,,,,
player,201411230sfo,sfo,McFaLe00,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,McFaLe00,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,McFaLe00,fumbles_forced,0,,,,,
player,201411230sfo,sfo,SkutDa00,def_int,0,,,,,
player,201411230sfo,sfo,SkutDa00,def_int_yds,0,,,,,
player,201411230sfo,sfo,SkutDa00,def_int_td,0,,,,,
player,201411230sfo,sfo,SkutDa00,def_int_long,0,,,,,
player,201411230sfo,sfo,SkutDa00,pass_defended,0,,,,,
player,201411230sfo,sfo,SkutDa00,sacks,0.0,,,,,
player,201411230sfo,sfo,SkutDa00,tackles_combined,1,,,,,
player,201411230sfo,sfo,SkutDa00,tackles_solo,1,,,,,
player,201411230sfo,sfo,SkutDa00,tackles_assists,0,,,,,
player,201411230sfo,sfo,SkutDa00,tackles_loss,0,,,,,
player,201411230sfo,sfo,SkutDa00,qb_hits,0,,,,,
player,201411230sfo,sfo,SkutDa00,fumbles_rec,0,,,,,
player,201411230sfo,sfo,SkutDa00,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,SkutDa00,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,SkutDa00,fumbles_forced,0,,,,,
player,201411230sfo,sfo,VentRa20,def_int,0,,,,,
player,201411230sfo,sfo,VentRa20,def_int_yds,0,,,,,
player,201411230sfo,sfo,VentRa20,def_int_td,0,,,,,
player,201411230sfo,sfo,VentRa20,def_int_long,0,,,,,
player,201411230sfo,sfo,VentRa20,pass_defended,0,,,,,
player,201411230sfo,sfo,VentRa20,sacks,0.0,,,,,
player,201411230sfo,sfo,VentRa20,tackles_combined,1,,,,,
player,201411230sfo,sfo,VentRa20,tackles_solo,1,,,,,
player,201411230sfo,sfo,VentRa20,tackles_assists,0,,,,,
player,201411230sfo,sfo,VentRa20,tackles_loss,0,,,,,
player,201411230sfo,sfo,VentRa20,qb_hits,0,,,,,
player,201411230sfo,sfo,VentRa20,fumbles_rec,0,,,,,
player,201411230sfo,sfo,VentRa20,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,VentRa20,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,VentRa20,fumbles_forced,0,,,,,
player,201411230sfo,sfo,KaepCo00,def_int,0,,,,,
player,201411230sfo,sfo,KaepCo00,def_int_yds,0,,,,,
player,201411230sfo,sfo,KaepCo00,def_int_td,0,,,,,
player,201411230sfo,sfo,KaepCo00,def_int_long,0,,,,,
player,201411230sfo,sfo,KaepCo00,pass_defended,0,,,,,
player,201411230sfo,sfo,KaepCo00,sacks,0.0,,,,,
player,201411230sfo,sfo,KaepCo00,tackles_combined,0,,,,,
player,201411230sfo,sfo,KaepCo00,tackles_solo,0,,,,,
player,201411230sfo,sfo,KaepCo00,tackles_assists,0,,,,,
player,201411230sfo,sfo,KaepCo00,tackles_loss,,,,,,
player,201411230sfo,sfo,KaepCo00,qb_hits,,,,,,
player,201411230sfo,sfo,KaepCo00,fumbles_rec,1,,,,,
player,201411230sfo,sfo,KaepCo00,fumbles_rec_yds,-2,,,,,
player,201411230sfo,sfo,KaepCo00,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,KaepCo00,fumbles_forced,0,,,,,
player,201411230sfo,was,RobeAn00,kick_ret,2,,,,,
player,201411230sfo,was,RobeAn00,kick_ret_yds,37,,,,,
player,201411230sfo,was,RobeAn00,kick_ret_yds_per_ret,18.5,,,,,
player,201411230sfo,was,RobeAn00,kick_ret_td,0,,,,,
player,201411230sfo,was,RobeAn00,kick_ret_long,19,,,,,
player,201411230sfo,was,RobeAn00,punt_ret,2,,,,,
player,201411230sfo,was,RobeAn00,punt_ret_yds,11,,,,,
player,201411230sfo,was,RobeAn00,punt_ret_yds_per_ret,5.5,,,,,
player,201411230sfo,was,RobeAn00,punt_ret_td,0,,,,,
player,201411230sfo,was,RobeAn00,punt_ret_long,7,,,,,
player,201411230sfo,was,JackDe00,kick_ret,0,,,,,
player,201411230sfo,was,JackDe00,kick_ret_yds,0,,,,,
player,201411230sfo,was,JackDe00,kick_ret_yds_per_ret,,,,,,
player,201411230sfo,was,JackDe00,kick_ret_td,0,,,,,
player,201411230sfo,was,JackDe00,kick_ret_long,0,,,,,
player,201411230sfo,was,JackDe00,punt_ret,1,,,,,
player,201411230sfo,was,JackDe00,punt_ret_yds,0,,,,,
player,201411230sfo,was,JackDe00,punt_ret_yds_per_ret,0.0,,,,,
player,201411230sfo,was,JackDe00,punt_ret_td,0,,,,,
player,201411230sfo,was,JackDe00,punt_ret_long,0,,,,,
player,201411230sfo,sfo,CoxxPe99,kick_ret,0,,,,,
player,201411230sfo,sfo,CoxxPe99,kick_ret_yds,0,,,,,
player,201411230sfo,sfo,CoxxPe99,kick_ret_yds_per_ret,,,,,,
player,201411230sfo,sfo,CoxxPe99,kick_ret_td,0,,,,,
player,201411230sfo,sfo,CoxxPe99,kick_ret_long,0,,,,,
player,201411230sfo,sfo,CoxxPe99,punt_ret,4,,,,,
player,201411230sfo,sfo,CoxxPe99,punt_ret_yds,8,,,,,
player,201411230sfo,sfo,CoxxPe99,punt_ret_yds_per_ret,2.0,,,,,
player,201411230sfo,sfo,CoxxPe99,punt_ret_td,0,,,,,
player,201411230sfo,sfo,CoxxPe99,punt_ret_long,4,,,,,
player,201411230sfo,sfo,HydeCa00,kick_ret,4,,,,,
player,201411230sfo,sfo,HydeCa00,kick_ret_yds,98,,,,,
player,201411230sfo,sfo,HydeCa00,kick_ret_yds_per_ret,24.5,,,,,
player,201411230sfo,sfo,HydeCa00,kick_ret_td,0,,,,,
player,201411230sfo,sfo,HydeCa00,kick_ret_long,29,,,,,
player,201411230sfo,sfo,HydeCa00,punt_ret,0,,,,,
player,201411230sfo,sfo,HydeCa00,punt_ret_yds,0,,,,,
player,201411230sfo,sfo,HydeCa00,punt_ret_yds_per_ret,,,,,,
player,201411230sfo,sfo,HydeCa00,punt_ret_td,0,,,,,
player,201411230sfo,sfo,HydeCa00,punt_ret_long,0,,,,,
player,201411230sfo,was,ForbKa00,xpm,1,,,,,
player,201411230sfo,was,ForbKa00,xpa,1,,,,,
player,201411230sfo,was,ForbKa00,fgm,2,,,,,
player,201411230sfo,was,ForbKa00,fga,2,,,,,
player,201411230sfo,was,ForbKa00,punt,0,,,,,
player,201411230sfo,was,ForbKa00,punt_yds,0,,,,,
player,201411230sfo,was,ForbKa00,punt_yds_per_punt,,,,,,
player,201411230sfo,was,ForbKa00,punt_long,0,,,,,
player,201411230sfo,was,WayxTr00,xpm,,,,,,
player,201411230sfo,was,WayxTr00,xpa,,,,,,
player,201411230sfo,was,WayxTr00,fgm,,,,,,
player,201411230sfo,was,WayxTr00,fga,,,,,,
player,201411230sfo,was,WayxTr00,punt,8,,,,,
player,201411230sfo,was,WayxTr00,punt_yds,373,,,,,
player,201411230sfo,was,WayxTr00,punt_yds_per_punt,46.6,,,,,
player,201411230sfo,was,WayxTr00,punt_long,55,,,,,
player,201411230sfo,sfo,dawsophi01,xpm,2,,,,,
player,201411230sfo,sfo,dawsophi01,xpa,2,,,,,
player,201411230sfo,sfo,dawsophi01,fgm,1,,,,,
player,201411230sfo,sfo,dawsophi01,fga,1,,,,,
player,201411230sfo,sfo,dawsophi01,punt,0,,,,,
player,201411230sfo,sfo,dawsophi01,punt_yds,0,,,,,
player,201411230sfo,sfo,dawsophi01,punt_yds_per_punt,,,,,,
player,201411230sfo,sfo,dawsophi01,punt_long,0,,,,,
player,201411230sfo,sfo,LeexAn20,xpm,,,,,,
player,201411230sfo,sfo,LeexAn20,xpa,,,,,,
player,201411230sfo,sfo,LeexAn20,fgm,,,,,,
player,201411230sfo,sfo,LeexAn20,fga,,,,,,
player,201411230sfo,sfo,LeexAn20,punt,6,,,,,
player,201411230sfo,sfo,LeexAn20,punt_yds,302,,,,,
player,201411230sfo,sfo,LeexAn20,punt_yds_per_punt,50.3,,,,,
player,201411230sfo,sfo,LeexAn20,punt_long,57,,,,,
player,201411230sfo,sfo,StalJo20,pos,T,,,,,
player,201411230sfo,sfo,StalJo20,offense,61,,,,,
player,201411230sfo,sfo,StalJo20,off_pct,100%,,,,,
player,201411230sfo,sfo,StalJo20,defense,0,,,,,
player,201411230sfo,sfo,StalJo20,def_pct,0%,,,,,
player,201411230sfo,sfo,StalJo20,special_teams,3,,,,,
player,201411230sfo,sfo,StalJo20,st_pct,11%,,,,,
player,201411230sfo,sfo,IupaMi20,pos,G,,,,,
player,201411230sfo,sfo,IupaMi20,offense,61,,,,,
player,201411230sfo,sfo,IupaMi20,off_pct,100%,,,,,
player,201411230sfo,sfo,IupaMi20,defense,0,,,,,
player,201411230sfo,sfo,IupaMi20,def_pct,0%,,,,,
player,201411230sfo,sfo,IupaMi20,special_teams,3,,,,,
player,201411230sfo,sfo,IupaMi20,st_pct,11%,,,,,
player,201411230sfo,sfo,MartJo01,pos,T,,,,,
player,201411230sfo,sfo,MartJo01,offense,61,,,,,
player,201411230sfo,sfo,MartJo01,off_pct,100%,,,,,
player,201411230sfo,sfo,MartJo01,defense,0,,,,,
player,201411230sfo,sfo,MartJo01,def_pct,0%,,,,,
player,201411230sfo,sfo,MartJo01,special_teams,3,,,,,
player,201411230sfo,sfo,MartJo01,st_pct,11%,,,,,
player,201411230sfo,sfo,MartMa01,pos,C,,,,,
player,201411230sfo,sfo,MartMa01,offense,61,,,,,
player,201411230sfo,sfo,MartMa01,off_pct,100%,,,,,
player,201411230sfo,sfo,MartMa01,defense,0,,,,,
player,201411230sfo,sfo,MartMa01,def_pct,0%,,,,,
player,201411230sfo,sfo,MartMa01,special_teams,3,,,,,
player,201411230sfo,sfo,MartMa01,st_pct,11%,,,,,
player,201411230sfo,sfo,BoonAl21,pos,G,,,,,
player,201411230sfo,sfo,BoonAl21,offense,61,,,,,
player,201411230sfo,sfo,BoonAl21,off_pct,100%,,,,,
player,201411230sfo,sfo,BoonAl21,defense,0,,,,,
player,201411230sfo,sfo,BoonAl21,def_pct,0%,,,,,
player,201411230sfo,sfo,BoonAl21,special_teams,3,,,,,
player,201411230sfo,sfo,BoonAl21,st_pct,11%,,,,,
player,201411230sfo,sfo,KaepCo00,pos,QB,,,,,
player,201411230sfo,sfo,KaepCo00,offense,61,,,,,
player,201411230sfo,sfo,KaepCo00,off_pct,100%,,,,,
player,201411230sfo,sfo,KaepCo00,defense,0,,,,,
player,201411230sfo,sfo,KaepCo00,def_pct,0%,,,,,
player,201411230sfo,sfo,KaepCo00,special_teams,0,,,,,
player,201411230sfo,sfo,KaepCo00,st_pct,0%,,,,,
player,201411230sfo,sfo,DaviVe00,pos,TE,,,,,
player,201411230sfo,sfo,DaviVe00,offense,59,,,,,
player,201411230sfo,sfo,DaviVe00,off_pct,97%,,,,,
player,201411230sfo,sfo,DaviVe00,defense,0,,,,,
player,201411230sfo,sfo,DaviVe00,def_pct,0%,,,,,
player,201411230sfo,sfo,DaviVe00,special_teams,0,,,,,
player,201411230sfo,sfo,DaviVe00,st_pct,0%,,,,,
player,201411230sfo,sfo,BoldAn00,pos,WR,,,,,
player,201411230sfo,sfo,BoldAn00,offense,54,,,,,
player,201411230sfo,sfo,BoldAn00,off_pct,89%,,,,,
player,201411230sfo,sfo,BoldAn00,defense,0,,,,,
player,201411230sfo,sfo,BoldAn00,def_pct,0%,,,,,
player,201411230sfo,sfo,BoldAn00,special_teams,0,,,,,
player,201411230sfo,sfo,BoldAn00,st_pct,0%,,,,,
player,201411230sfo,sfo,CrabMi00,pos,WR,,,,,
player,201411230sfo,sfo,CrabMi00,offense,50,,,,,
player,201411230sfo,sfo,CrabMi00,off_pct,82%,,,,,
player,201411230sfo,sfo,CrabMi00,defense,0,,,,,
player,201411230sfo,sfo,CrabMi00,def_pct,0%,,,,,
player,201411230sfo,sfo,CrabMi00,special_teams,0,,,,,
player,201411230sfo,sfo,CrabMi00,st_pct,0%,,,,,
player,201411230sfo,sfo,MillBr02,pos,FB,,,,,
player,201411230sfo,sfo,MillBr02,offense,40,,,,,
player,201411230sfo,sfo,MillBr02,off_pct,66%,,,,,
player,201411230sfo,sfo,MillBr02,defense,0,,,,,
player,201411230sfo,sfo,MillBr02,def_pct,0%,,,,,
player,201411230sfo,sfo,MillBr02,special_teams,4,,,,,
player,201411230sfo,sfo,MillBr02,st_pct,15%,,,,,
player,201411230sfo,sfo,GoreFr00,pos,RB,,,,,
player,201411230sfo,sfo,GoreFr00,offense,40,,,,,
player,201411230sfo,sfo,GoreFr00,off_pct,66%,,,,,
player,201411230sfo,sfo,GoreFr00,defense,0,,,,,
player,201411230sfo,sfo,GoreFr00,def_pct,0%,,,,,
player,201411230sfo,sfo,GoreFr00,special_teams,0,,,,,
player,201411230sfo,sfo,GoreFr00,st_pct,0%,,,,,
player,201411230sfo,sfo,JohnSt00,pos,WR,,,,,
player,201411230sfo,sfo,JohnSt00,offense,23,,,,,
player,201411230sfo,sfo,JohnSt00,off_pct,38%,,,,,
player,201411230sfo,sfo,JohnSt00,defense,0,,,,,
player,201411230sfo,sfo,JohnSt00,def_pct,0%,,,,,
player,201411230sfo,sfo,JohnSt00,special_teams,0,,,,,
player,201411230sfo,sfo,JohnSt00,st_pct,0%,,,,,
player,201411230sfo,sfo,HydeCa00,pos,RB,,,,,
player,201411230sfo,sfo,HydeCa00,offense,15,,,,,
player,201411230sfo,sfo,HydeCa00,off_pct,25%,,,,,
player,201411230sfo,sfo,HydeCa00,defense,0,,,,,
player,201411230sfo,sfo,HydeCa00,def_pct,0%,,,,,
player,201411230sfo,sfo,HydeCa00,special_teams,4,,,,,
player,201411230sfo,sfo,HydeCa00,st_pct,15%,,,,,
player,201411230sfo,sfo,CarrDe00,pos,TE,,,,,
player,201411230sfo,sfo,CarrDe00,offense,11,,,,,
player,201411230sfo,sfo,CarrDe00,off_pct,18%,,,,,
player,201411230sfo,sfo,CarrDe00,defense,0,,,,,
player,201411230sfo,sfo,CarrDe00,def_pct,0%,,,,,
player,201411230sfo,sfo,CarrDe00,special_teams,9,,,,,
player,201411230sfo,sfo,CarrDe00,st_pct,33%,,,,,
player,201411230sfo,sfo,LloyBr00,pos,WR,,,,,
player,201411230sfo,sfo,LloyBr00,offense,8,,,,,
player,201411230sfo,sfo,LloyBr00,off_pct,13%,,,,,
player,201411230sfo,sfo,LloyBr00,defense,0,,,,,
player,201411230sfo,sfo,LloyBr00,def_pct,0%,,,,,
player,201411230sfo,sfo,LloyBr00,special_teams,0,,,,,
player,201411230sfo,sfo,LloyBr00,st_pct,0%,,,,,
player,201411230sfo,sfo,OsgoKa00,pos,WR,,,,,
player,201411230sfo,sfo,OsgoKa00,offense,2,,,,,
player,201411230sfo,sfo,OsgoKa00,off_pct,3%,,,,,
player,201411230sfo,sfo,OsgoKa00,defense,0,,,,,
player,201411230sfo,sfo,OsgoKa00,def_pct,0%,,,,,
player,201411230sfo,sfo,OsgoKa00,special_teams,21,,,,,
player,201411230sfo,sfo,OsgoKa00,st_pct,78%,,,,,
player,201411230sfo,sfo,LoonJo01,pos,G,,,,,
player,201411230sfo,sfo,LoonJo01,offense,2,,,,,
player,201411230sfo,sfo,LoonJo01,off_pct,3%,,,,,
player,201411230sfo,sfo,LoonJo01,defense,0,,,,,
player,201411230sfo,sfo,LoonJo01,def_pct,0%,,,,,
player,201411230sfo,sfo,LoonJo01,special_teams,3,,,,,
player,201411230sfo,sfo,LoonJo01,st_pct,11%,,,,,
player,201411230sfo,sfo,FarrDi00,pos,G,,,,,
player,201411230sfo,sfo,FarrDi00,offense,1,,,,,
player,201411230sfo,sfo,FarrDi00,off_pct,2%,,,,,
player,201411230sfo,sfo,FarrDi00,defense,0,,,,,
player,201411230sfo,sfo,FarrDi00,def_pct,0%,,,,,
player,201411230sfo,sfo,FarrDi00,special_teams,0,,,,,
player,201411230sfo,sfo,FarrDi00,st_pct,0%,,,,,
player,201411230sfo,sfo,WilhMi00,pos,LB,,,,,
player,201411230sfo,sfo,WilhMi00,offense,0,,,,,
player,201411230sfo,sfo,WilhMi00,off_pct,0%,,,,,
player,201411230sfo,sfo,WilhMi00,defense,55,,,,,
player,201411230sfo,sfo,WilhMi00,def_pct,100%,,,,,
player,201411230sfo,sfo,WilhMi00,special_teams,11,,,,,
player,201411230sfo,sfo,WilhMi00,st_pct,41%,,,,,
player,201411230sfo,sfo,BethAn20,pos,SS,,,,,
player,201411230sfo,sfo,BethAn20,offense,0,,,,,
player,201411230sfo,sfo,BethAn20,off_pct,0%,,,,,
player,201411230sfo,sfo,BethAn20,defense,55,,,,,
player,201411230sfo,sfo,BethAn20,def_pct,100%,,,,,
player,201411230sfo,sfo,BethAn20,special_teams,0,,,,,
player,201411230sfo,sfo,BethAn20,st_pct,0%,,,,,
player,201411230sfo,sfo,BorlCh00,pos,LB,,,,,
player,201411230sfo,sfo,BorlCh00,offense,0,,,,,
player,201411230sfo,sfo,BorlCh00,off_pct,0%,,,,,
player,201411230sfo,sfo,BorlCh00,defense,54,,,,,
player,201411230sfo,sfo,BorlCh00,def_pct,98%,,,,,
player,201411230sfo,sfo,BorlCh00,special_teams,8,,,,,
player,201411230sfo,sfo,BorlCh00,st_pct,30%,,,,,
player,201411230sfo,sfo,ReidEr00,pos,FS,,,,,
player,201411230sfo,sfo,ReidEr00,offense,0,,,,,
player,201411230sfo,sfo,ReidEr00,off_pct,0%,,,,,
player,201411230sfo,sfo,ReidEr00,defense,54,,,,,
player,201411230sfo,sfo,ReidEr00,def_pct,98%,,,,,
player,201411230sfo,sfo,ReidEr00,special_teams,6,,,,,
player,201411230sfo,sfo,ReidEr00,st_pct,22%,,,,,
player,201411230sfo,sfo,CoxxPe99,pos,CB,,,,,
player,201411230sfo,sfo,CoxxPe99,offense,0,,,,,
player,201411230sfo,sfo,CoxxPe99,off_pct,0%,,,,,
player,201411230sfo,sfo,CoxxPe99,defense,52,,,,,
player,201411230sfo,sfo,CoxxPe99,def_pct,95%,,,,,
player,201411230sfo,sfo,CoxxPe99,special_teams,11,,,,,
player,201411230sfo,sfo,CoxxPe99,st_pct,41%,,,,,
player,201411230sfo,sfo,SmitAl04,pos,LB,,,,,
player,201411230sfo,sfo,SmitAl04,offense,0,,,,,
player,201411230sfo,sfo,SmitAl04,off_pct,0%,,,,,
player,201411230sfo,sfo,SmitAl04,defense,52,,,,,
player,201411230sfo,sfo,SmitAl04,def_pct,95%,,,,,
player,201411230sfo,sfo,SmitAl04,special_teams,3,,,,,
player,201411230sfo,sfo,SmitAl04,st_pct,11%,,,,,
player,201411230sfo,sfo,CullCh00,pos,CB,,,,,
player,201411230sfo,sfo,CullCh00,offense,0,,,,,
player,201411230sfo,sfo,CullCh00,off_pct,0%,,,,,
player,201411230sfo,sfo,CullCh00,defense,52,,,,,
player,201411230sfo,sfo,CullCh00,def_pct,95%,,,,,
player,201411230sfo,sfo,CullCh00,special_teams,0,,,,,
player,201411230sfo,sfo,CullCh00,st_pct,0%,,,,,
player,201411230sfo,sfo,McDoRa99,pos,DE,,,,,
player,201411230sfo,sfo,McDoRa99,offense,0,,,,,
player,201411230sfo,sfo,McDoRa99,off_pct,0%,,,,,
player,201411230sfo,sfo,McDoRa99,defense,50,,,,,
player,201411230sfo,sfo,McDoRa99,def_pct,91%,,,,,
player,201411230sfo,sfo,McDoRa99,special_teams,3,,,,,
player,201411230sfo,sfo,McDoRa99,st_pct,11%,,,,,
player,201411230sfo,sfo,SmitJu20,pos,DE,,,,,
player,201411230sfo,sfo,SmitJu20,offense,0,,,,,
player,201411230sfo,sfo,SmitJu20,off_pct,0%,,,,,
player,201411230sfo,sfo,SmitJu20,defense,41,,,,,
player,201411230sfo,sfo,SmitJu20,def_pct,75%,,,,,
player,201411230sfo,sfo,SmitJu20,special_teams,0,,,,,
player,201411230sfo,sfo,SmitJu20,st_pct,0%,,,,,
player,201411230sfo,sfo,BrooAh21,pos,LB,,,,,
player,201411230sfo,sfo,BrooAh21,offense,0,,,,,
player,201411230sfo,sfo,BrooAh21,off_pct,0%,,,,,
player,201411230sfo,sfo,BrooAh21,defense,37,,,,,
player,201411230sfo,sfo,BrooAh21,def_pct,67%,,,,,
player,201411230sfo,sfo,BrooAh21,special_teams,0,,,,,
player,201411230sfo,sfo,BrooAh21,st_pct,0%,,,,,
player,201411230sfo,sfo,JohnDo02,pos,CB,,,,,
player,201411230sfo,sfo,JohnDo02,offense,0,,,,,
player,201411230sfo,sfo,JohnDo02,off_pct,0%,,,,,
player,201411230sfo,sfo,JohnDo02,defense,29,,,,,
player,201411230sfo,sfo,JohnDo02,def_pct,53%,,,,,
player,201411230sfo,sfo,JohnDo02,special_teams,11,,,,,
player,201411230sfo,sfo,JohnDo02,st_pct,41%,,,,,
player,201411230sfo,sfo,DialQu00,pos,NT,,,,,
player,201411230sfo,sfo,DialQu00,offense,0,,,,,
player,201411230sfo,sfo,DialQu00,off_pct,0%,,,,,
player,201411230sfo,sfo,DialQu00,defense,24,,,,,
player,201411230sfo,sfo,DialQu00,def_pct,44%,,,,,
player,201411230sfo,sfo,DialQu00,special_teams,3,,,,,
player,201411230sfo,sfo,DialQu00,st_pct,11%,,,,,
player,201411230sfo,sfo,LyncAa00,pos,LB,,,,,
player,201411230sfo,sfo,LyncAa00,offense,0,,,,,
player,201411230sfo,sfo,LyncAa00,off_pct,0%,,,,,
player,201411230sfo,sfo,LyncAa00,defense,21,,,,,
player,201411230sfo,sfo,LyncAa00,def_pct,38%,,,,,
player,201411230sfo,sfo,LyncAa00,special_teams,11,,,,,
player,201411230sfo,sfo,LyncAa00,st_pct,41%,,,,,
player,201411230sfo,sfo,JeroTo00,pos,DE,,,,,
player,201411230sfo,sfo,JeroTo00,offense,0,,,,,
player,201411230sfo,sfo,JeroTo00,off_pct,0%,,,,,
player,201411230sfo,sfo,JeroTo00,defense,17,,,,,
player,201411230sfo,sfo,JeroTo00,def_pct,31%,,,,,
player,201411230sfo,sfo,JeroTo00,special_teams,7,,,,,
player,201411230sfo,sfo,JeroTo00,st_pct,26%,,,,,
player,201411230sfo,sfo,CarrCo00,pos,DE,,,,,
player,201411230sfo,sfo,CarrCo00,offense,0,,,,,
player,201411230sfo,sfo,CarrCo00,off_pct,0%,,,,,
player,201411230sfo,sfo,CarrCo00,defense,7,,,,,
player,201411230sfo,sfo,CarrCo00,def_pct,13%,,,,,
player,201411230sfo,sfo,CarrCo00,special_teams,3,,,,,
player,201411230sfo,sfo,CarrCo00,st_pct,11%,,,,,
player,201411230sfo,sfo,DahlCr99,pos,SS,,,,,
player,201411230sfo,sfo,DahlCr99,offense,0,,,,,
player,201411230sfo,sfo,DahlCr99,off_pct,0%,,,,,
player,201411230sfo,sfo,DahlCr99,defense,4,,,,,
player,201411230sfo,sfo,DahlCr99,def_pct,7%,,,,,
player,201411230sfo,sfo,DahlCr99,special_teams,24,,,,,
player,201411230sfo,sfo,DahlCr99,st_pct,89%,,,,,
player,201411230sfo,sfo,McFaLe00,pos,CB,,,,,
player,201411230sfo,sfo,McFaLe00,offense,0,,,,,
player,201411230sfo,sfo,McFaLe00,off_pct,0%,,,,,
player,201411230sfo,sfo,McFaLe00,defense,1,,,,,
player,201411230sfo,sfo,McFaLe00,def_pct,2%,,,,,
player,201411230sfo,sfo,McFaLe00,special_teams,11,,,,,
player,201411230sfo,sfo,McFaLe00,st_pct,41%,,,,,
player,201411230sfo,sfo,VentRa20,pos,SS,,,,,
player,201411230sfo,sfo,VentRa20,offense,0,,,,,
player,201411230sfo,sfo,VentRa20,off_pct,0%,,,,,
