game,2014,6,20141012,201410120atl,chi,"Chicago Bears",27,atl,"Atlanta Falcons",13
player,201410120atl,chi,SharDa01,def_int_yds,0,,,,,
player,201410120atl,chi,SharDa01,def_int_td,0,,,,,
player,201410120atl,chi,SharDa01,def_int_long,0,,,,,
player,201410120atl,chi,SharDa01,pass_defended,1,,,,,
player,201410120atl,chi,SharDa01,sacks,0.0,,,,,
player,201410120atl,chi,SharDa01,tackles_combined,5,,,,,
player,201410120atl,chi,SharDa01,tackles_solo,4,,,,,
player,201410120atl,chi,SharDa01,tackles_assists,1,,,,,
player,201410120atl,chi,SharDa01,tackles_loss,0,,,,,
player,201410120atl,chi,SharDa01,qb_hits,1,,,,,
player,201410120atl,chi,SharDa01,fumbles_rec,0,,,,,
player,201410120atl,chi,SharDa01,fumbles_rec_yds,0,,,,,
player,201410120atl,chi,SharDa01,fumbles_rec_td,0,,,,,
player,201410120atl,chi,SharDa01,fumbles_forced,0,,,,,
player,201410120atl,chi,JoneCh05,def_int,0,,,,,
player,201410120atl,chi,JoneCh05,def_int_yds,0,,,,,
player,201410120atl,chi,JoneCh05,def_int_td,0,,,,,
player,201410120atl,chi,JoneCh05,def_int_long,0,,,,,
player,201410120atl,chi,JoneCh05,pass_defended,0,,,,,
player,201410120atl,chi,JoneCh05,sacks,0.0,,,,,
player,201410120atl,chi,JoneCh05,tackles_combined,4,,,,,
player,201410120atl,chi,JoneCh05,tackles_solo,1,,,,,
player,201410120atl,chi,JoneCh05,tackles_assists,3,,,,,
player,201410120atl,chi,JoneCh05,tackles_loss,0,,,,,
player,201410120atl,chi,JoneCh05,qb_hits,0,,,,,
player,201410120atl,chi,JoneCh05,fumbles_rec,0,,,,,
player,201410120atl,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201410120atl,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201410120atl,chi,JoneCh05,fumbles_forced,0,,,,,
player,201410120atl,chi,ContCh00,def_int,0,,,,,
player,201410120atl,chi,ContCh00,def_int_yds,0,,,,,
player,201410120atl,chi,ContCh00,def_int_td,0,,,,,
player,201410120atl,chi,ContCh00,def_int_long,0,,,,,
player,201410120atl,chi,ContCh00,pass_defended,0,,,,,
player,201410120atl,chi,ContCh00,sacks,0.0,,,,,
player,201410120atl,chi,ContCh00,tackles_combined,3,,,,,
player,201410120atl,chi,ContCh00,tackles_solo,3,,,,,
player,201410120atl,chi,ContCh00,tackles_assists,0,,,,,
player,201410120atl,chi,ContCh00,tackles_loss,0,,,,,
player,201410120atl,chi,ContCh00,qb_hits,0,,,,,
player,201410120atl,chi,ContCh00,fumbles_rec,0,,,,,
player,201410120atl,chi,ContCh00,fumbles_rec_yds,0,,,,,
player,201410120atl,chi,ContCh00,fumbles_rec_td,0,,,,,
player,201410120atl,chi,ContCh00,fumbles_forced,0,,,,,
player,201410120atl,chi,VereBr00,def_int,0,,,,,
player,201410120atl,chi,VereBr00,def_int_yds,0,,,,,
player,201410120atl,chi,VereBr00,def_int_td,0,,,,,
player,201410120atl,chi,VereBr00,def_int_long,0,,,,,
player,201410120atl,chi,VereBr00,pass_defended,0,,,,,
player,201410120atl,chi,VereBr00,sacks,0.0,,,,,
player,201410120atl,chi,VereBr00,tackles_combined,2,,,,,
player,201410120atl,chi,VereBr00,tackles_solo,2,,,,,
player,201410120atl,chi,VereBr00,tackles_assists,0,,,,,
player,201410120atl,chi,VereBr00,tackles_loss,0,,,,,
player,201410120atl,chi,VereBr00,qb_hits,0,,,,,
player,201410120atl,chi,VereBr00,fumbles_rec,0,,,,,
player,201410120atl,chi,VereBr00,fumbles_rec_yds,0,,,,,
player,201410120atl,chi,VereBr00,fumbles_rec_td,0,,,,,
player,201410120atl,chi,VereBr00,fumbles_forced,0,,,,,
player,201410120atl,chi,HousLa99,def_int,0,,,,,
player,201410120atl,chi,HousLa99,def_int_yds,0,,,,,
player,201410120atl,chi,HousLa99,def_int_td,0,,,,,
player,201410120atl,chi,HousLa99,def_int_long,0,,,,,
player,201410120atl,chi,HousLa99,pass_defended,0,,,,,
player,201410120atl,chi,HousLa99,sacks,0.0,,,,,
player,201410120atl,chi,HousLa99,tackles_combined,1,,,,,
player,201410120atl,chi,HousLa99,tackles_solo,1,,,,,
player,201410120atl,chi,HousLa99,tackles_assists,0,,,,,
player,201410120atl,chi,HousLa99,tackles_loss,0,,,,,
player,201410120atl,chi,HousLa99,qb_hits,2,,,,,
player,201410120atl,chi,HousLa99,fumbles_rec,0,,,,,
player,201410120atl,chi,HousLa99,fumbles_rec_yds,0,,,,,
player,201410120atl,chi,HousLa99,fumbles_rec_td,0,,,,,
player,201410120atl,chi,HousLa99,fumbles_forced,0,,,,,
player,201410120atl,chi,JennTi20,def_int,0,,,,,
player,201410120atl,chi,JennTi20,def_int_yds,0,,,,,
player,201410120atl,chi,JennTi20,def_int_td,0,,,,,
player,201410120atl,chi,JennTi20,def_int_long,0,,,,,
player,201410120atl,chi,JennTi20,pass_defended,1,,,,,
player,201410120atl,chi,JennTi20,sacks,0.0,,,,,
player,201410120atl,chi,JennTi20,tackles_combined,1,,,,,
player,201410120atl,chi,JennTi20,tackles_solo,1,,,,,
player,201410120atl,chi,JennTi20,tackles_assists,0,,,,,
player,201410120atl,chi,JennTi20,tackles_loss,0,,,,,
player,201410120atl,chi,JennTi20,qb_hits,0,,,,,
player,201410120atl,chi,JennTi20,fumbles_rec,0,,,,,
player,201410120atl,chi,JennTi20,fumbles_rec_yds,0,,,,,
player,201410120atl,chi,JennTi20,fumbles_rec_td,0,,,,,
player,201410120atl,chi,JennTi20,fumbles_forced,0,,,,,
player,201410120atl,chi,LattDe01,def_int,0,,,,,
player,201410120atl,chi,LattDe01,def_int_yds,0,,,,,
player,201410120atl,chi,LattDe01,def_int_td,0,,,,,
player,201410120atl,chi,LattDe01,def_int_long,0,,,,,
player,201410120atl,chi,LattDe01,pass_defended,0,,,,,
player,201410120atl,chi,LattDe01,sacks,0.0,,,,,
player,201410120atl,chi,LattDe01,tackles_combined,1,,,,,
player,201410120atl,chi,LattDe01,tackles_solo,1,,,,,
player,201410120atl,chi,LattDe01,tackles_assists,0,,,,,
player,201410120atl,chi,LattDe01,tackles_loss,0,,,,,
player,201410120atl,chi,LattDe01,qb_hits,0,,,,,
player,201410120atl,chi,LattDe01,fumbles_rec,0,,,,,
player,201410120atl,chi,LattDe01,fumbles_rec_yds,0,,,,,
player,201410120atl,chi,LattDe01,fumbles_rec_td,0,,,,,
player,201410120atl,chi,LattDe01,fumbles_forced,0,,,,,
player,201410120atl,chi,MundRy00,def_int,0,,,,,
player,201410120atl,chi,MundRy00,def_int_yds,0,,,,,
player,201410120atl,chi,MundRy00,def_int_td,0,,,,,
player,201410120atl,chi,MundRy00,def_int_long,0,,,,,
player,201410120atl,chi,MundRy00,pass_defended,0,,,,,
player,201410120atl,chi,MundRy00,sacks,0.0,,,,,
player,201410120atl,chi,MundRy00,tackles_combined,1,,,,,
player,201410120atl,chi,MundRy00,tackles_solo,1,,,,,
player,201410120atl,chi,MundRy00,tackles_assists,0,,,,,
player,201410120atl,chi,MundRy00,tackles_loss,0,,,,,
player,201410120atl,chi,MundRy00,qb_hits,0,,,,,
player,201410120atl,chi,MundRy00,fumbles_rec,0,,,,,
player,201410120atl,chi,MundRy00,fumbles_rec_yds,0,,,,,
player,201410120atl,chi,MundRy00,fumbles_rec_td,0,,,,,
player,201410120atl,chi,MundRy00,fumbles_forced,0,,,,,
player,201410120atl,chi,PerrSe00,def_int,0,,,,,
player,201410120atl,chi,PerrSe00,def_int_yds,0,,,,,
player,201410120atl,chi,PerrSe00,def_int_td,0,,,,,
player,201410120atl,chi,PerrSe00,def_int_long,0,,,,,
player,201410120atl,chi,PerrSe00,pass_defended,0,,,,,
player,201410120atl,chi,PerrSe00,sacks,0.0,,,,,
player,201410120atl,chi,PerrSe00,tackles_combined,1,,,,,
player,201410120atl,chi,PerrSe00,tackles_solo,1,,,,,
player,201410120atl,chi,PerrSe00,tackles_assists,0,,,,,
player,201410120atl,chi,PerrSe00,tackles_loss,0,,,,,
player,201410120atl,chi,PerrSe00,qb_hits,0,,,,,
player,201410120atl,chi,PerrSe00,fumbles_rec,0,,,,,
player,201410120atl,chi,PerrSe00,fumbles_rec_yds,0,,,,,
player,201410120atl,chi,PerrSe00,fumbles_rec_td,0,,,,,
player,201410120atl,chi,PerrSe00,fumbles_forced,0,,,,,
player,201410120atl,chi,WillTe00,def_int,0,,,,,
player,201410120atl,chi,WillTe00,def_int_yds,0,,,,,
player,201410120atl,chi,WillTe00,def_int_td,0,,,,,
player,201410120atl,chi,WillTe00,def_int_long,0,,,,,
player,201410120atl,chi,WillTe00,pass_defended,0,,,,,
player,201410120atl,chi,WillTe00,sacks,0.0,,,,,
player,201410120atl,chi,WillTe00,tackles_combined,1,,,,,
player,201410120atl,chi,WillTe00,tackles_solo,1,,,,,
player,201410120atl,chi,WillTe00,tackles_assists,0,,,,,
player,201410120atl,chi,WillTe00,tackles_loss,0,,,,,
player,201410120atl,chi,WillTe00,qb_hits,0,,,,,
player,201410120atl,chi,WillTe00,fumbles_rec,0,,,,,
player,201410120atl,chi,WillTe00,fumbles_rec_yds,0,,,,,
player,201410120atl,chi,WillTe00,fumbles_rec_td,0,,,,,
player,201410120atl,chi,WillTe00,fumbles_forced,0,,,,,
player,201410120atl,chi,FergEg00,def_int,0,,,,,
player,201410120atl,chi,FergEg00,def_int_yds,0,,,,,
player,201410120atl,chi,FergEg00,def_int_td,0,,,,,
player,201410120atl,chi,FergEg00,def_int_long,0,,,,,
player,201410120atl,chi,FergEg00,pass_defended,1,,,,,
player,201410120atl,chi,FergEg00,sacks,0.0,,,,,
player,201410120atl,chi,FergEg00,tackles_combined,0,,,,,
player,201410120atl,chi,FergEg00,tackles_solo,0,,,,,
player,201410120atl,chi,FergEg00,tackles_assists,0,,,,,
player,201410120atl,chi,FergEg00,tackles_loss,0,,,,,
player,201410120atl,chi,FergEg00,qb_hits,0,,,,,
player,201410120atl,chi,FergEg00,fumbles_rec,0,,,,,
player,201410120atl,chi,FergEg00,fumbles_rec_yds,0,,,,,
player,201410120atl,chi,FergEg00,fumbles_rec_td,0,,,,,
player,201410120atl,chi,FergEg00,fumbles_forced,0,,,,,
player,201410120atl,chi,SuttWi00,def_int,0,,,,,
player,201410120atl,chi,SuttWi00,def_int_yds,0,,,,,
player,201410120atl,chi,SuttWi00,def_int_td,0,,,,,
player,201410120atl,chi,SuttWi00,def_int_long,0,,,,,
player,201410120atl,chi,SuttWi00,pass_defended,1,,,,,
player,201410120atl,chi,SuttWi00,sacks,0.0,,,,,
player,201410120atl,chi,SuttWi00,tackles_combined,0,,,,,
player,201410120atl,chi,SuttWi00,tackles_solo,0,,,,,
player,201410120atl,chi,SuttWi00,tackles_assists,0,,,,,
player,201410120atl,chi,SuttWi00,tackles_loss,0,,,,,
player,201410120atl,chi,SuttWi00,qb_hits,0,,,,,
player,201410120atl,chi,SuttWi00,fumbles_rec,0,,,,,
player,201410120atl,chi,SuttWi00,fumbles_rec_yds,0,,,,,
player,201410120atl,chi,SuttWi00,fumbles_rec_td,0,,,,,
player,201410120atl,chi,SuttWi00,fumbles_forced,0,,,,,
player,201410120atl,chi,RatlJa20,def_int,,,,,,
player,201410120atl,chi,RatlJa20,def_int_yds,,,,,,
player,201410120atl,chi,RatlJa20,def_int_td,,,,,,
player,201410120atl,chi,RatlJa20,def_int_long,,,,,,
player,201410120atl,chi,RatlJa20,pass_defended,,,,,,
player,201410120atl,chi,RatlJa20,sacks,0.0,,,,,
player,201410120atl,chi,RatlJa20,tackles_combined,,,,,,
player,201410120atl,chi,RatlJa20,tackles_solo,,,,,,
player,201410120atl,chi,RatlJa20,tackles_assists,,,,,,
player,201410120atl,chi,RatlJa20,tackles_loss,2,,,,,
player,201410120atl,chi,RatlJa20,qb_hits,2,,,,,
player,201410120atl,chi,RatlJa20,fumbles_rec,,,,,,
player,201410120atl,chi,RatlJa20,fumbles_rec_yds,,,,,,
player,201410120atl,chi,RatlJa20,fumbles_rec_td,,,,,,
player,201410120atl,chi,RatlJa20,fumbles_forced,,,,,,
player,201410120atl,atl,MassJo00,def_int,0,,,,,
player,201410120atl,atl,MassJo00,def_int_yds,0,,,,,
player,201410120atl,atl,MassJo00,def_int_td,0,,,,,
player,201410120atl,atl,MassJo00,def_int_long,0,,,,,
player,201410120atl,atl,MassJo00,pass_defended,0,,,,,
player,201410120atl,atl,MassJo00,sacks,1.0,,,,,
player,201410120atl,atl,MassJo00,tackles_combined,4,,,,,
player,201410120atl,atl,MassJo00,tackles_solo,4,,,,,
player,201410120atl,atl,MassJo00,tackles_assists,0,,,,,
player,201410120atl,atl,MassJo00,tackles_loss,2,,,,,
player,201410120atl,atl,MassJo00,qb_hits,2,,,,,
player,201410120atl,atl,MassJo00,fumbles_rec,0,,,,,
player,201410120atl,atl,MassJo00,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,MassJo00,fumbles_rec_td,0,,,,,
player,201410120atl,atl,MassJo00,fumbles_forced,0,,,,,
player,201410120atl,atl,McClRo98,def_int,0,,,,,
player,201410120atl,atl,McClRo98,def_int_yds,0,,,,,
player,201410120atl,atl,McClRo98,def_int_td,0,,,,,
player,201410120atl,atl,McClRo98,def_int_long,0,,,,,
player,201410120atl,atl,McClRo98,pass_defended,0,,,,,
player,201410120atl,atl,McClRo98,sacks,1.0,,,,,
player,201410120atl,atl,McClRo98,tackles_combined,2,,,,,
player,201410120atl,atl,McClRo98,tackles_solo,2,,,,,
player,201410120atl,atl,McClRo98,tackles_assists,0,,,,,
player,201410120atl,atl,McClRo98,tackles_loss,1,,,,,
player,201410120atl,atl,McClRo98,qb_hits,1,,,,,
player,201410120atl,atl,McClRo98,fumbles_rec,0,,,,,
player,201410120atl,atl,McClRo98,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,McClRo98,fumbles_rec_td,0,,,,,
player,201410120atl,atl,McClRo98,fumbles_forced,0,,,,,
player,201410120atl,atl,BartJo01,def_int,0,,,,,
player,201410120atl,atl,BartJo01,def_int_yds,0,,,,,
player,201410120atl,atl,BartJo01,def_int_td,0,,,,,
player,201410120atl,atl,BartJo01,def_int_long,0,,,,,
player,201410120atl,atl,BartJo01,pass_defended,0,,,,,
player,201410120atl,atl,BartJo01,sacks,0.0,,,,,
player,201410120atl,atl,BartJo01,tackles_combined,6,,,,,
player,201410120atl,atl,BartJo01,tackles_solo,3,,,,,
player,201410120atl,atl,BartJo01,tackles_assists,3,,,,,
player,201410120atl,atl,BartJo01,tackles_loss,0,,,,,
player,201410120atl,atl,BartJo01,qb_hits,0,,,,,
player,201410120atl,atl,BartJo01,fumbles_rec,0,,,,,
player,201410120atl,atl,BartJo01,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,BartJo01,fumbles_rec_td,0,,,,,
player,201410120atl,atl,BartJo01,fumbles_forced,0,,,,,
player,201410120atl,atl,IshmKe00,def_int,0,,,,,
player,201410120atl,atl,IshmKe00,def_int_yds,0,,,,,
player,201410120atl,atl,IshmKe00,def_int_td,0,,,,,
player,201410120atl,atl,IshmKe00,def_int_long,0,,,,,
player,201410120atl,atl,IshmKe00,pass_defended,0,,,,,
player,201410120atl,atl,IshmKe00,sacks,0.0,,,,,
player,201410120atl,atl,IshmKe00,tackles_combined,6,,,,,
player,201410120atl,atl,IshmKe00,tackles_solo,6,,,,,
player,201410120atl,atl,IshmKe00,tackles_assists,0,,,,,
player,201410120atl,atl,IshmKe00,tackles_loss,0,,,,,
player,201410120atl,atl,IshmKe00,qb_hits,0,,,,,
player,201410120atl,atl,IshmKe00,fumbles_rec,0,,,,,
player,201410120atl,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201410120atl,atl,IshmKe00,fumbles_forced,0,,,,,
player,201410120atl,atl,WilsJo99,def_int,0,,,,,
player,201410120atl,atl,WilsJo99,def_int_yds,0,,,,,
player,201410120atl,atl,WilsJo99,def_int_td,0,,,,,
player,201410120atl,atl,WilsJo99,def_int_long,0,,,,,
player,201410120atl,atl,WilsJo99,pass_defended,0,,,,,
player,201410120atl,atl,WilsJo99,sacks,0.0,,,,,
player,201410120atl,atl,WilsJo99,tackles_combined,6,,,,,
player,201410120atl,atl,WilsJo99,tackles_solo,4,,,,,
player,201410120atl,atl,WilsJo99,tackles_assists,2,,,,,
player,201410120atl,atl,WilsJo99,tackles_loss,0,,,,,
player,201410120atl,atl,WilsJo99,qb_hits,0,,,,,
player,201410120atl,atl,WilsJo99,fumbles_rec,0,,,,,
player,201410120atl,atl,WilsJo99,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,WilsJo99,fumbles_rec_td,0,,,,,
player,201410120atl,atl,WilsJo99,fumbles_forced,0,,,,,
player,201410120atl,atl,WorrPa00,def_int,0,,,,,
player,201410120atl,atl,WorrPa00,def_int_yds,0,,,,,
player,201410120atl,atl,WorrPa00,def_int_td,0,,,,,
player,201410120atl,atl,WorrPa00,def_int_long,0,,,,,
player,201410120atl,atl,WorrPa00,pass_defended,0,,,,,
player,201410120atl,atl,WorrPa00,sacks,0.0,,,,,
player,201410120atl,atl,WorrPa00,tackles_combined,6,,,,,
player,201410120atl,atl,WorrPa00,tackles_solo,5,,,,,
player,201410120atl,atl,WorrPa00,tackles_assists,1,,,,,
player,201410120atl,atl,WorrPa00,tackles_loss,0,,,,,
player,201410120atl,atl,WorrPa00,qb_hits,0,,,,,
player,201410120atl,atl,WorrPa00,fumbles_rec,0,,,,,
player,201410120atl,atl,WorrPa00,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,WorrPa00,fumbles_rec_td,0,,,,,
player,201410120atl,atl,WorrPa00,fumbles_forced,0,,,,,
player,201410120atl,atl,BierKr99,def_int,0,,,,,
player,201410120atl,atl,BierKr99,def_int_yds,0,,,,,
player,201410120atl,atl,BierKr99,def_int_td,0,,,,,
player,201410120atl,atl,BierKr99,def_int_long,0,,,,,
player,201410120atl,atl,BierKr99,pass_defended,0,,,,,
player,201410120atl,atl,BierKr99,sacks,0.0,,,,,
player,201410120atl,atl,BierKr99,tackles_combined,4,,,,,
player,201410120atl,atl,BierKr99,tackles_solo,3,,,,,
player,201410120atl,atl,BierKr99,tackles_assists,1,,,,,
player,201410120atl,atl,BierKr99,tackles_loss,0,,,,,
player,201410120atl,atl,BierKr99,qb_hits,0,,,,,
player,201410120atl,atl,BierKr99,fumbles_rec,0,,,,,
player,201410120atl,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201410120atl,atl,BierKr99,fumbles_forced,0,,,,,
player,201410120atl,atl,JackTy98,def_int,0,,,,,
player,201410120atl,atl,JackTy98,def_int_yds,0,,,,,
player,201410120atl,atl,JackTy98,def_int_td,0,,,,,
player,201410120atl,atl,JackTy98,def_int_long,0,,,,,
player,201410120atl,atl,JackTy98,pass_defended,0,,,,,
player,201410120atl,atl,JackTy98,sacks,0.0,,,,,
player,201410120atl,atl,JackTy98,tackles_combined,4,,,,,
player,201410120atl,atl,JackTy98,tackles_solo,3,,,,,
player,201410120atl,atl,JackTy98,tackles_assists,1,,,,,
player,201410120atl,atl,JackTy98,tackles_loss,1,,,,,
player,201410120atl,atl,JackTy98,qb_hits,0,,,,,
player,201410120atl,atl,JackTy98,fumbles_rec,0,,,,,
player,201410120atl,atl,JackTy98,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,JackTy98,fumbles_rec_td,0,,,,,
player,201410120atl,atl,JackTy98,fumbles_forced,0,,,,,
player,201410120atl,atl,TrufDe00,def_int,0,,,,,
player,201410120atl,atl,TrufDe00,def_int_yds,0,,,,,
player,201410120atl,atl,TrufDe00,def_int_td,0,,,,,
player,201410120atl,atl,TrufDe00,def_int_long,0,,,,,
player,201410120atl,atl,TrufDe00,pass_defended,1,,,,,
player,201410120atl,atl,TrufDe00,sacks,0.0,,,,,
player,201410120atl,atl,TrufDe00,tackles_combined,4,,,,,
player,201410120atl,atl,TrufDe00,tackles_solo,3,,,,,
player,201410120atl,atl,TrufDe00,tackles_assists,1,,,,,
player,201410120atl,atl,TrufDe00,tackles_loss,0,,,,,
player,201410120atl,atl,TrufDe00,qb_hits,0,,,,,
player,201410120atl,atl,TrufDe00,fumbles_rec,0,,,,,
player,201410120atl,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201410120atl,atl,TrufDe00,fumbles_forced,0,,,,,
player,201410120atl,atl,AlfoRo00,def_int,0,,,,,
player,201410120atl,atl,AlfoRo00,def_int_yds,0,,,,,
player,201410120atl,atl,AlfoRo00,def_int_td,0,,,,,
player,201410120atl,atl,AlfoRo00,def_int_long,0,,,,,
player,201410120atl,atl,AlfoRo00,pass_defended,1,,,,,
player,201410120atl,atl,AlfoRo00,sacks,0.0,,,,,
player,201410120atl,atl,AlfoRo00,tackles_combined,3,,,,,
player,201410120atl,atl,AlfoRo00,tackles_solo,3,,,,,
player,201410120atl,atl,AlfoRo00,tackles_assists,0,,,,,
player,201410120atl,atl,AlfoRo00,tackles_loss,1,,,,,
player,201410120atl,atl,AlfoRo00,qb_hits,0,,,,,
player,201410120atl,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201410120atl,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201410120atl,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201410120atl,atl,LoweDw99,def_int,0,,,,,
player,201410120atl,atl,LoweDw99,def_int_yds,0,,,,,
player,201410120atl,atl,LoweDw99,def_int_td,0,,,,,
player,201410120atl,atl,LoweDw99,def_int_long,0,,,,,
player,201410120atl,atl,LoweDw99,pass_defended,0,,,,,
player,201410120atl,atl,LoweDw99,sacks,0.0,,,,,
player,201410120atl,atl,LoweDw99,tackles_combined,3,,,,,
player,201410120atl,atl,LoweDw99,tackles_solo,3,,,,,
player,201410120atl,atl,LoweDw99,tackles_assists,0,,,,,
player,201410120atl,atl,LoweDw99,tackles_loss,0,,,,,
player,201410120atl,atl,LoweDw99,qb_hits,0,,,,,
player,201410120atl,atl,LoweDw99,fumbles_rec,0,,,,,
player,201410120atl,atl,LoweDw99,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,LoweDw99,fumbles_rec_td,0,,,,,
player,201410120atl,atl,LoweDw99,fumbles_forced,0,,,,,
player,201410120atl,atl,SoliPa99,def_int,0,,,,,
player,201410120atl,atl,SoliPa99,def_int_yds,0,,,,,
player,201410120atl,atl,SoliPa99,def_int_td,0,,,,,
player,201410120atl,atl,SoliPa99,def_int_long,0,,,,,
player,201410120atl,atl,SoliPa99,pass_defended,0,,,,,
player,201410120atl,atl,SoliPa99,sacks,0.0,,,,,
player,201410120atl,atl,SoliPa99,tackles_combined,3,,,,,
player,201410120atl,atl,SoliPa99,tackles_solo,2,,,,,
player,201410120atl,atl,SoliPa99,tackles_assists,1,,,,,
player,201410120atl,atl,SoliPa99,tackles_loss,0,,,,,
player,201410120atl,atl,SoliPa99,qb_hits,0,,,,,
player,201410120atl,atl,SoliPa99,fumbles_rec,0,,,,,
player,201410120atl,atl,SoliPa99,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,SoliPa99,fumbles_rec_td,0,,,,,
player,201410120atl,atl,SoliPa99,fumbles_forced,0,,,,,
player,201410120atl,atl,BabiJo20,def_int,0,,,,,
player,201410120atl,atl,BabiJo20,def_int_yds,0,,,,,
player,201410120atl,atl,BabiJo20,def_int_td,0,,,,,
player,201410120atl,atl,BabiJo20,def_int_long,0,,,,,
player,201410120atl,atl,BabiJo20,pass_defended,0,,,,,
player,201410120atl,atl,BabiJo20,sacks,0.0,,,,,
player,201410120atl,atl,BabiJo20,tackles_combined,2,,,,,
player,201410120atl,atl,BabiJo20,tackles_solo,2,,,,,
player,201410120atl,atl,BabiJo20,tackles_assists,0,,,,,
player,201410120atl,atl,BabiJo20,tackles_loss,0,,,,,
player,201410120atl,atl,BabiJo20,qb_hits,1,,,,,
player,201410120atl,atl,BabiJo20,fumbles_rec,0,,,,,
player,201410120atl,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201410120atl,atl,BabiJo20,fumbles_forced,0,,,,,
player,201410120atl,atl,GoodMa01,def_int,0,,,,,
player,201410120atl,atl,GoodMa01,def_int_yds,0,,,,,
player,201410120atl,atl,GoodMa01,def_int_td,0,,,,,
player,201410120atl,atl,GoodMa01,def_int_long,0,,,,,
player,201410120atl,atl,GoodMa01,pass_defended,0,,,,,
player,201410120atl,atl,GoodMa01,sacks,0.0,,,,,
player,201410120atl,atl,GoodMa01,tackles_combined,2,,,,,
player,201410120atl,atl,GoodMa01,tackles_solo,0,,,,,
player,201410120atl,atl,GoodMa01,tackles_assists,2,,,,,
player,201410120atl,atl,GoodMa01,tackles_loss,0,,,,,
player,201410120atl,atl,GoodMa01,qb_hits,0,,,,,
player,201410120atl,atl,GoodMa01,fumbles_rec,0,,,,,
player,201410120atl,atl,GoodMa01,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,GoodMa01,fumbles_rec_td,0,,,,,
player,201410120atl,atl,GoodMa01,fumbles_forced,0,,,,,
player,201410120atl,atl,DiMaPa00,def_int,0,,,,,
player,201410120atl,atl,DiMaPa00,def_int_yds,0,,,,,
player,201410120atl,atl,DiMaPa00,def_int_td,0,,,,,
player,201410120atl,atl,DiMaPa00,def_int_long,0,,,,,
player,201410120atl,atl,DiMaPa00,pass_defended,0,,,,,
player,201410120atl,atl,DiMaPa00,sacks,0.0,,,,,
player,201410120atl,atl,DiMaPa00,tackles_combined,1,,,,,
player,201410120atl,atl,DiMaPa00,tackles_solo,1,,,,,
player,201410120atl,atl,DiMaPa00,tackles_assists,0,,,,,
player,201410120atl,atl,DiMaPa00,tackles_loss,0,,,,,
player,201410120atl,atl,DiMaPa00,qb_hits,0,,,,,
player,201410120atl,atl,DiMaPa00,fumbles_rec,0,,,,,
player,201410120atl,atl,DiMaPa00,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,DiMaPa00,fumbles_rec_td,0,,,,,
player,201410120atl,atl,DiMaPa00,fumbles_forced,0,,,,,
player,201410120atl,atl,HarrJo02,def_int,0,,,,,
player,201410120atl,atl,HarrJo02,def_int_yds,0,,,,,
player,201410120atl,atl,HarrJo02,def_int_td,0,,,,,
player,201410120atl,atl,HarrJo02,def_int_long,0,,,,,
player,201410120atl,atl,HarrJo02,pass_defended,0,,,,,
player,201410120atl,atl,HarrJo02,sacks,0.0,,,,,
player,201410120atl,atl,HarrJo02,tackles_combined,1,,,,,
player,201410120atl,atl,HarrJo02,tackles_solo,1,,,,,
player,201410120atl,atl,HarrJo02,tackles_assists,0,,,,,
player,201410120atl,atl,HarrJo02,tackles_loss,0,,,,,
player,201410120atl,atl,HarrJo02,qb_hits,0,,,,,
player,201410120atl,atl,HarrJo02,fumbles_rec,0,,,,,
player,201410120atl,atl,HarrJo02,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,HarrJo02,fumbles_rec_td,0,,,,,
player,201410120atl,atl,HarrJo02,fumbles_forced,0,,,,,
player,201410120atl,atl,PeteCo00,def_int,0,,,,,
player,201410120atl,atl,PeteCo00,def_int_yds,0,,,,,
player,201410120atl,atl,PeteCo00,def_int_td,0,,,,,
player,201410120atl,atl,PeteCo00,def_int_long,0,,,,,
player,201410120atl,atl,PeteCo00,pass_defended,0,,,,,
player,201410120atl,atl,PeteCo00,sacks,0.0,,,,,
player,201410120atl,atl,PeteCo00,tackles_combined,1,,,,,
