game,2014,14,20141207,201412070crd,kan,"Kansas City Chiefs",14,crd,"Arizona Cardinals",17
player,201412070crd,crd,AchoSa00,defense,20,,,,,
player,201412070crd,crd,AchoSa00,def_pct,31%,,,,,
player,201412070crd,crd,AchoSa00,special_teams,9,,,,,
player,201412070crd,crd,AchoSa00,st_pct,39%,,,,,
player,201412070crd,crd,BethJu00,pos,CB,,,,,
player,201412070crd,crd,BethJu00,offense,0,,,,,
player,201412070crd,crd,BethJu00,off_pct,0%,,,,,
player,201412070crd,crd,BethJu00,defense,18,,,,,
player,201412070crd,crd,BethJu00,def_pct,28%,,,,,
player,201412070crd,crd,BethJu00,special_teams,16,,,,,
player,201412070crd,crd,BethJu00,st_pct,70%,,,,,
player,201412070crd,crd,AlexLo99,pos,LB,,,,,
player,201412070crd,crd,AlexLo99,offense,0,,,,,
player,201412070crd,crd,AlexLo99,off_pct,0%,,,,,
player,201412070crd,crd,AlexLo99,defense,15,,,,,
player,201412070crd,crd,AlexLo99,def_pct,23%,,,,,
player,201412070crd,crd,AlexLo99,special_teams,16,,,,,
player,201412070crd,crd,AlexLo99,st_pct,70%,,,,,
player,201412070crd,crd,MaurJo00,pos,DE,,,,,
player,201412070crd,crd,MaurJo00,offense,0,,,,,
player,201412070crd,crd,MaurJo00,off_pct,0%,,,,,
player,201412070crd,crd,MaurJo00,defense,3,,,,,
player,201412070crd,crd,MaurJo00,def_pct,5%,,,,,
player,201412070crd,crd,MaurJo00,special_teams,2,,,,,
player,201412070crd,crd,MaurJo00,st_pct,9%,,,,,
player,201412070crd,crd,DemeKe00,pos,LB,,,,,
player,201412070crd,crd,DemeKe00,offense,0,,,,,
player,201412070crd,crd,DemeKe00,off_pct,0%,,,,,
player,201412070crd,crd,DemeKe00,defense,0,,,,,
player,201412070crd,crd,DemeKe00,def_pct,0%,,,,,
player,201412070crd,crd,DemeKe00,special_teams,16,,,,,
player,201412070crd,crd,DemeKe00,st_pct,70%,,,,,
player,201412070crd,crd,BenaMa00,pos,LB,,,,,
player,201412070crd,crd,BenaMa00,offense,0,,,,,
player,201412070crd,crd,BenaMa00,off_pct,0%,,,,,
player,201412070crd,crd,BenaMa00,defense,0,,,,,
player,201412070crd,crd,BenaMa00,def_pct,0%,,,,,
player,201412070crd,crd,BenaMa00,special_teams,13,,,,,
player,201412070crd,crd,BenaMa00,st_pct,57%,,,,,
player,201412070crd,crd,CarsGl01,pos,LB,,,,,
player,201412070crd,crd,CarsGl01,offense,0,,,,,
player,201412070crd,crd,CarsGl01,off_pct,0%,,,,,
player,201412070crd,crd,CarsGl01,defense,0,,,,,
player,201412070crd,crd,CarsGl01,def_pct,0%,,,,,
player,201412070crd,crd,CarsGl01,special_teams,10,,,,,
player,201412070crd,crd,CarsGl01,st_pct,43%,,,,,
player,201412070crd,crd,CataCh00,pos,K,,,,,
player,201412070crd,crd,CataCh00,offense,0,,,,,
player,201412070crd,crd,CataCh00,off_pct,0%,,,,,
player,201412070crd,crd,CataCh00,defense,0,,,,,
player,201412070crd,crd,CataCh00,def_pct,0%,,,,,
player,201412070crd,crd,CataCh00,special_teams,10,,,,,
player,201412070crd,crd,CataCh00,st_pct,43%,,,,,
player,201412070crd,crd,LeacMi00,pos,LS,,,,,
player,201412070crd,crd,LeacMi00,offense,0,,,,,
player,201412070crd,crd,LeacMi00,off_pct,0%,,,,,
player,201412070crd,crd,LeacMi00,defense,0,,,,,
player,201412070crd,crd,LeacMi00,def_pct,0%,,,,,
player,201412070crd,crd,LeacMi00,special_teams,9,,,,,
player,201412070crd,crd,LeacMi00,st_pct,39%,,,,,
player,201412070crd,crd,ButlDr00,pos,P,,,,,
player,201412070crd,crd,ButlDr00,offense,0,,,,,
player,201412070crd,crd,ButlDr00,off_pct,0%,,,,,
player,201412070crd,crd,ButlDr00,defense,0,,,,,
player,201412070crd,crd,ButlDr00,def_pct,0%,,,,,
player,201412070crd,crd,ButlDr00,special_teams,9,,,,,
player,201412070crd,crd,ButlDr00,st_pct,39%,,,,,
player,201412070crd,crd,SoweBr00,pos,T,,,,,
player,201412070crd,crd,SoweBr00,offense,0,,,,,
player,201412070crd,crd,SoweBr00,off_pct,0%,,,,,
player,201412070crd,crd,SoweBr00,defense,0,,,,,
player,201412070crd,crd,SoweBr00,def_pct,0%,,,,,
player,201412070crd,crd,SoweBr00,special_teams,5,,,,,
player,201412070crd,crd,SoweBr00,st_pct,22%,,,,,
player,201412070crd,crd,WatfEa00,pos,G,,,,,
player,201412070crd,crd,WatfEa00,offense,0,,,,,
player,201412070crd,crd,WatfEa00,off_pct,0%,,,,,
player,201412070crd,crd,WatfEa00,defense,0,,,,,
player,201412070crd,crd,WatfEa00,def_pct,0%,,,,,
player,201412070crd,crd,WatfEa00,special_teams,1,,,,,
player,201412070crd,crd,WatfEa00,st_pct,4%,,,,,
player,201412070crd,kan,FishEr00,pos,T,,,,,
player,201412070crd,kan,FishEr00,offense,65,,,,,
player,201412070crd,kan,FishEr00,off_pct,100%,,,,,
player,201412070crd,kan,FishEr00,defense,0,,,,,
player,201412070crd,kan,FishEr00,def_pct,0%,,,,,
player,201412070crd,kan,FishEr00,special_teams,2,,,,,
player,201412070crd,kan,FishEr00,st_pct,9%,,,,,
player,201412070crd,kan,FultZa00,pos,G,,,,,
player,201412070crd,kan,FultZa00,offense,65,,,,,
player,201412070crd,kan,FultZa00,off_pct,100%,,,,,
player,201412070crd,kan,FultZa00,defense,0,,,,,
player,201412070crd,kan,FultZa00,def_pct,0%,,,,,
player,201412070crd,kan,FultZa00,special_teams,2,,,,,
player,201412070crd,kan,FultZa00,st_pct,9%,,,,,
player,201412070crd,kan,HudsRo00,pos,C,,,,,
player,201412070crd,kan,HudsRo00,offense,65,,,,,
player,201412070crd,kan,HudsRo00,off_pct,100%,,,,,
player,201412070crd,kan,HudsRo00,defense,0,,,,,
player,201412070crd,kan,HudsRo00,def_pct,0%,,,,,
player,201412070crd,kan,HudsRo00,special_teams,2,,,,,
player,201412070crd,kan,HudsRo00,st_pct,9%,,,,,
player,201412070crd,kan,SmitAl03,pos,QB,,,,,
player,201412070crd,kan,SmitAl03,offense,65,,,,,
player,201412070crd,kan,SmitAl03,off_pct,100%,,,,,
player,201412070crd,kan,SmitAl03,defense,0,,,,,
player,201412070crd,kan,SmitAl03,def_pct,0%,,,,,
player,201412070crd,kan,SmitAl03,special_teams,0,,,,,
player,201412070crd,kan,SmitAl03,st_pct,0%,,,,,
player,201412070crd,kan,HarrRy20,pos,T,,,,,
player,201412070crd,kan,HarrRy20,offense,65,,,,,
player,201412070crd,kan,HarrRy20,off_pct,100%,,,,,
player,201412070crd,kan,HarrRy20,defense,0,,,,,
player,201412070crd,kan,HarrRy20,def_pct,0%,,,,,
player,201412070crd,kan,HarrRy20,special_teams,0,,,,,
player,201412070crd,kan,HarrRy20,st_pct,0%,,,,,
player,201412070crd,kan,McGlMi20,pos,G,,,,,
player,201412070crd,kan,McGlMi20,offense,65,,,,,
player,201412070crd,kan,McGlMi20,off_pct,100%,,,,,
player,201412070crd,kan,McGlMi20,defense,0,,,,,
player,201412070crd,kan,McGlMi20,def_pct,0%,,,,,
player,201412070crd,kan,McGlMi20,special_teams,0,,,,,
player,201412070crd,kan,McGlMi20,st_pct,0%,,,,,
player,201412070crd,kan,BoweDw00,pos,WR,,,,,
player,201412070crd,kan,BoweDw00,offense,56,,,,,
player,201412070crd,kan,BoweDw00,off_pct,86%,,,,,
player,201412070crd,kan,BoweDw00,defense,0,,,,,
player,201412070crd,kan,BoweDw00,def_pct,0%,,,,,
player,201412070crd,kan,BoweDw00,special_teams,0,,,,,
player,201412070crd,kan,BoweDw00,st_pct,0%,,,,,
player,201412070crd,kan,KelcTr00,pos,TE,,,,,
player,201412070crd,kan,KelcTr00,offense,53,,,,,
player,201412070crd,kan,KelcTr00,off_pct,82%,,,,,
player,201412070crd,kan,KelcTr00,defense,0,,,,,
player,201412070crd,kan,KelcTr00,def_pct,0%,,,,,
player,201412070crd,kan,KelcTr00,special_teams,2,,,,,
player,201412070crd,kan,KelcTr00,st_pct,9%,,,,,
player,201412070crd,kan,CharJa00,pos,RB,,,,,
player,201412070crd,kan,CharJa00,offense,50,,,,,
player,201412070crd,kan,CharJa00,off_pct,77%,,,,,
player,201412070crd,kan,CharJa00,defense,0,,,,,
player,201412070crd,kan,CharJa00,def_pct,0%,,,,,
player,201412070crd,kan,CharJa00,special_teams,0,,,,,
player,201412070crd,kan,CharJa00,st_pct,0%,,,,,
player,201412070crd,kan,WilsAl02,pos,WR,,,,,
player,201412070crd,kan,WilsAl02,offense,48,,,,,
player,201412070crd,kan,WilsAl02,off_pct,74%,,,,,
player,201412070crd,kan,WilsAl02,defense,0,,,,,
player,201412070crd,kan,WilsAl02,def_pct,0%,,,,,
player,201412070crd,kan,WilsAl02,special_teams,0,,,,,
player,201412070crd,kan,WilsAl02,st_pct,0%,,,,,
player,201412070crd,kan,FasaAn00,pos,TE,,,,,
player,201412070crd,kan,FasaAn00,offense,32,,,,,
player,201412070crd,kan,FasaAn00,off_pct,49%,,,,,
player,201412070crd,kan,FasaAn00,defense,0,,,,,
player,201412070crd,kan,FasaAn00,def_pct,0%,,,,,
player,201412070crd,kan,FasaAn00,special_teams,0,,,,,
player,201412070crd,kan,FasaAn00,st_pct,0%,,,,,
player,201412070crd,kan,AvanJa00,pos,WR,,,,,
player,201412070crd,kan,AvanJa00,offense,31,,,,,
player,201412070crd,kan,AvanJa00,off_pct,48%,,,,,
player,201412070crd,kan,AvanJa00,defense,0,,,,,
player,201412070crd,kan,AvanJa00,def_pct,0%,,,,,
player,201412070crd,kan,AvanJa00,special_teams,5,,,,,
player,201412070crd,kan,AvanJa00,st_pct,22%,,,,,
player,201412070crd,kan,ThomDe05,pos,RB,,,,,
player,201412070crd,kan,ThomDe05,offense,18,,,,,
player,201412070crd,kan,ThomDe05,off_pct,28%,,,,,
player,201412070crd,kan,ThomDe05,defense,0,,,,,
player,201412070crd,kan,ThomDe05,def_pct,0%,,,,,
player,201412070crd,kan,ThomDe05,special_teams,6,,,,,
player,201412070crd,kan,ThomDe05,st_pct,26%,,,,,
player,201412070crd,kan,SherAn00,pos,FB,,,,,
player,201412070crd,kan,SherAn00,offense,14,,,,,
player,201412070crd,kan,SherAn00,off_pct,22%,,,,,
player,201412070crd,kan,SherAn00,defense,0,,,,,
player,201412070crd,kan,SherAn00,def_pct,0%,,,,,
player,201412070crd,kan,SherAn00,special_teams,14,,,,,
player,201412070crd,kan,SherAn00,st_pct,61%,,,,,
player,201412070crd,kan,DaviKn00,pos,RB,,,,,
player,201412070crd,kan,DaviKn00,offense,14,,,,,
player,201412070crd,kan,DaviKn00,off_pct,22%,,,,,
player,201412070crd,kan,DaviKn00,defense,0,,,,,
player,201412070crd,kan,DaviKn00,def_pct,0%,,,,,
player,201412070crd,kan,DaviKn00,special_teams,3,,,,,
player,201412070crd,kan,DaviKn00,st_pct,13%,,,,,
player,201412070crd,kan,StepDo00,pos,T,,,,,
player,201412070crd,kan,StepDo00,offense,5,,,,,
player,201412070crd,kan,StepDo00,off_pct,8%,,,,,
player,201412070crd,kan,StepDo00,defense,0,,,,,
player,201412070crd,kan,StepDo00,def_pct,0%,,,,,
player,201412070crd,kan,StepDo00,special_teams,2,,,,,
player,201412070crd,kan,StepDo00,st_pct,9%,,,,,
player,201412070crd,kan,HammFr00,pos,WR,,,,,
player,201412070crd,kan,HammFr00,offense,3,,,,,
player,201412070crd,kan,HammFr00,off_pct,5%,,,,,
player,201412070crd,kan,HammFr00,defense,0,,,,,
player,201412070crd,kan,HammFr00,def_pct,0%,,,,,
player,201412070crd,kan,HammFr00,special_teams,0,,,,,
player,201412070crd,kan,HammFr00,st_pct,0%,,,,,
player,201412070crd,kan,AverDo00,pos,WR,,,,,
player,201412070crd,kan,AverDo00,offense,1,,,,,
player,201412070crd,kan,AverDo00,off_pct,2%,,,,,
player,201412070crd,kan,AverDo00,defense,0,,,,,
player,201412070crd,kan,AverDo00,def_pct,0%,,,,,
player,201412070crd,kan,AverDo00,special_teams,0,,,,,
player,201412070crd,kan,AverDo00,st_pct,0%,,,,,
player,201412070crd,kan,AbduHu99,pos,FS,,,,,
player,201412070crd,kan,AbduHu99,offense,0,,,,,
player,201412070crd,kan,AbduHu99,off_pct,0%,,,,,
player,201412070crd,kan,AbduHu99,defense,69,,,,,
player,201412070crd,kan,AbduHu99,def_pct,100%,,,,,
player,201412070crd,kan,AbduHu99,special_teams,10,,,,,
player,201412070crd,kan,AbduHu99,st_pct,43%,,,,,
player,201412070crd,kan,GainPh00,pos,CB,,,,,
player,201412070crd,kan,GainPh00,offense,0,,,,,
player,201412070crd,kan,GainPh00,off_pct,0%,,,,,
player,201412070crd,kan,GainPh00,defense,69,,,,,
player,201412070crd,kan,GainPh00,def_pct,100%,,,,,
player,201412070crd,kan,GainPh00,special_teams,1,,,,,
player,201412070crd,kan,GainPh00,st_pct,4%,,,,,
player,201412070crd,kan,HousJu00,pos,LB,,,,,
player,201412070crd,kan,HousJu00,offense,0,,,,,
player,201412070crd,kan,HousJu00,off_pct,0%,,,,,
player,201412070crd,kan,HousJu00,defense,69,,,,,
player,201412070crd,kan,HousJu00,def_pct,100%,,,,,
player,201412070crd,kan,HousJu00,special_teams,0,,,,,
player,201412070crd,kan,HousJu00,st_pct,0%,,,,,
player,201412070crd,kan,HaliTa20,pos,LB,,,,,
player,201412070crd,kan,HaliTa20,offense,0,,,,,
player,201412070crd,kan,HaliTa20,off_pct,0%,,,,,
player,201412070crd,kan,HaliTa20,defense,69,,,,,
player,201412070crd,kan,HaliTa20,def_pct,100%,,,,,
player,201412070crd,kan,HaliTa20,special_teams,0,,,,,
player,201412070crd,kan,HaliTa20,st_pct,0%,,,,,
player,201412070crd,kan,SmitSe99,pos,CB,,,,,
player,201412070crd,kan,SmitSe99,offense,0,,,,,
player,201412070crd,kan,SmitSe99,off_pct,0%,,,,,
player,201412070crd,kan,SmitSe99,defense,69,,,,,
player,201412070crd,kan,SmitSe99,def_pct,100%,,,,,
player,201412070crd,kan,SmitSe99,special_teams,0,,,,,
player,201412070crd,kan,SmitSe99,st_pct,0%,,,,,
player,201412070crd,kan,ParkRo01,pos,CB,,,,,
player,201412070crd,kan,ParkRo01,offense,0,,,,,
player,201412070crd,kan,ParkRo01,off_pct,0%,,,,,
player,201412070crd,kan,ParkRo01,defense,68,,,,,
player,201412070crd,kan,ParkRo01,def_pct,99%,,,,,
player,201412070crd,kan,ParkRo01,special_teams,5,,,,,
player,201412070crd,kan,ParkRo01,st_pct,22%,,,,,
player,201412070crd,kan,PoexDo00,pos,NT,,,,,
player,201412070crd,kan,PoexDo00,offense,0,,,,,
player,201412070crd,kan,PoexDo00,off_pct,0%,,,,,
player,201412070crd,kan,PoexDo00,defense,67,,,,,
player,201412070crd,kan,PoexDo00,def_pct,97%,,,,,
player,201412070crd,kan,PoexDo00,special_teams,5,,,,,
player,201412070crd,kan,PoexDo00,st_pct,22%,,,,,
player,201412070crd,kan,MaugJo00,pos,LB,,,,,
player,201412070crd,kan,MaugJo00,offense,0,,,,,
player,201412070crd,kan,MaugJo00,off_pct,0%,,,,,
player,201412070crd,kan,MaugJo00,defense,61,,,,,
player,201412070crd,kan,MaugJo00,def_pct,88%,,,,,
player,201412070crd,kan,MaugJo00,special_teams,5,,,,,
player,201412070crd,kan,MaugJo00,st_pct,22%,,,,,
player,201412070crd,kan,OwenCh99,pos,CB,,,,,
player,201412070crd,kan,OwenCh99,offense,0,,,,,
player,201412070crd,kan,OwenCh99,off_pct,0%,,,,,
player,201412070crd,kan,OwenCh99,defense,48,,,,,
player,201412070crd,kan,OwenCh99,def_pct,70%,,,,,
player,201412070crd,kan,OwenCh99,special_teams,13,,,,,
player,201412070crd,kan,OwenCh99,st_pct,57%,,,,,
player,201412070crd,kan,WalkVa99,pos,DE,,,,,
player,201412070crd,kan,WalkVa99,offense,0,,,,,
player,201412070crd,kan,WalkVa99,off_pct,0%,,,,,
player,201412070crd,kan,WalkVa99,defense,39,,,,,
player,201412070crd,kan,WalkVa99,def_pct,57%,,,,,
player,201412070crd,kan,WalkVa99,special_teams,0,,,,,
player,201412070crd,kan,WalkVa99,st_pct,0%,,,,,
player,201412070crd,kan,MaysJo99,pos,LB,,,,,
player,201412070crd,kan,MaysJo99,offense,0,,,,,
player,201412070crd,kan,MaysJo99,off_pct,0%,,,,,
player,201412070crd,kan,MaysJo99,defense,34,,,,,
player,201412070crd,kan,MaysJo99,def_pct,49%,,,,,
player,201412070crd,kan,MaysJo99,special_teams,9,,,,,
player,201412070crd,kan,MaysJo99,st_pct,39%,,,,,
player,201412070crd,kan,ColeKu99,pos,FS,,,,,
player,201412070crd,kan,ColeKu99,offense,0,,,,,
player,201412070crd,kan,ColeKu99,off_pct,0%,,,,,
player,201412070crd,kan,ColeKu99,defense,30,,,,,
player,201412070crd,kan,ColeKu99,def_pct,43%,,,,,
player,201412070crd,kan,ColeKu99,special_teams,7,,,,,
player,201412070crd,kan,ColeKu99,st_pct,30%,,,,,
player,201412070crd,kan,HowaJa00,pos,DE,,,,,
player,201412070crd,kan,HowaJa00,offense,0,,,,,
player,201412070crd,kan,HowaJa00,off_pct,0%,,,,,
player,201412070crd,kan,HowaJa00,defense,28,,,,,
player,201412070crd,kan,HowaJa00,def_pct,41%,,,,,
player,201412070crd,kan,HowaJa00,special_teams,0,,,,,
player,201412070crd,kan,HowaJa00,st_pct,0%,,,,,
player,201412070crd,kan,FordDe00,pos,LB,,,,,
player,201412070crd,kan,FordDe00,offense,0,,,,,
player,201412070crd,kan,FordDe00,off_pct,0%,,,,,
player,201412070crd,kan,FordDe00,defense,15,,,,,
player,201412070crd,kan,FordDe00,def_pct,22%,,,,,
player,201412070crd,kan,FordDe00,special_teams,9,,,,,
player,201412070crd,kan,FordDe00,st_pct,39%,,,,,
player,201412070crd,kan,VickKe99,pos,DT,,,,,
player,201412070crd,kan,VickKe99,offense,0,,,,,
player,201412070crd,kan,VickKe99,off_pct,0%,,,,,
player,201412070crd,kan,VickKe99,defense,14,,,,,
player,201412070crd,kan,VickKe99,def_pct,20%,,,,,
player,201412070crd,kan,VickKe99,special_teams,7,,,,,
player,201412070crd,kan,VickKe99,st_pct,30%,,,,,
player,201412070crd,kan,McCrKe00,pos,FS,,,,,
player,201412070crd,kan,McCrKe00,offense,0,,,,,
player,201412070crd,kan,McCrKe00,off_pct,0%,,,,,
player,201412070crd,kan,McCrKe00,defense,10,,,,,
player,201412070crd,kan,McCrKe00,def_pct,14%,,,,,
player,201412070crd,kan,McCrKe00,special_teams,16,,,,,
player,201412070crd,kan,McCrKe00,st_pct,70%,,,,,
player,201412070crd,kan,ZombFr00,pos,LB,,,,,
player,201412070crd,kan,ZombFr00,offense,0,,,,,
player,201412070crd,kan,ZombFr00,off_pct,0%,,,,,
player,201412070crd,kan,ZombFr00,defense,0,,,,,
player,201412070crd,kan,ZombFr00,def_pct,0%,,,,,
player,201412070crd,kan,ZombFr00,special_teams,21,,,,,
player,201412070crd,kan,ZombFr00,st_pct,91%,,,,,
player,201412070crd,kan,MartJo02,pos,LB,,,,,
player,201412070crd,kan,MartJo02,offense,0,,,,,
player,201412070crd,kan,MartJo02,off_pct,0%,,,,,
player,201412070crd,kan,MartJo02,defense,0,,,,,
player,201412070crd,kan,MartJo02,def_pct,0%,,,,,
player,201412070crd,kan,MartJo02,special_teams,21,,,,,
player,201412070crd,kan,MartJo02,st_pct,91%,,,,,
player,201412070crd,kan,JohnJa04,pos,LB,,,,,
player,201412070crd,kan,JohnJa04,offense,0,,,,,
player,201412070crd,kan,JohnJa04,off_pct,0%,,,,,
player,201412070crd,kan,JohnJa04,defense,0,,,,,
player,201412070crd,kan,JohnJa04,def_pct,0%,,,,,
player,201412070crd,kan,JohnJa04,special_teams,21,,,,,
player,201412070crd,kan,JohnJa04,st_pct,91%,,,,,
player,201412070crd,kan,SoreDa01,pos,SS,,,,,
player,201412070crd,kan,SoreDa01,offense,0,,,,,
player,201412070crd,kan,SoreDa01,off_pct,0%,,,,,
player,201412070crd,kan,SoreDa01,defense,0,,,,,
player,201412070crd,kan,SoreDa01,def_pct,0%,,,,,
player,201412070crd,kan,SoreDa01,special_teams,16,,,,,
player,201412070crd,kan,SoreDa01,st_pct,70%,,,,,
player,201412070crd,kan,WestCh01,pos,RB,,,,,
player,201412070crd,kan,WestCh01,offense,0,,,,,
player,201412070crd,kan,WestCh01,off_pct,0%,,,,,
player,201412070crd,kan,WestCh01,defense,0,,,,,
player,201412070crd,kan,WestCh01,def_pct,0%,,,,,
player,201412070crd,kan,WestCh01,special_teams,15,,,,,
player,201412070crd,kan,WestCh01,st_pct,65%,,,,,
player,201412070crd,kan,CoopMa00,pos,CB,,,,,
player,201412070crd,kan,CoopMa00,offense,0,,,,,
player,201412070crd,kan,CoopMa00,off_pct,0%,,,,,
player,201412070crd,kan,CoopMa00,defense,0,,,,,
player,201412070crd,kan,CoopMa00,def_pct,0%,,,,,
player,201412070crd,kan,CoopMa00,special_teams,10,,,,,
player,201412070crd,kan,CoopMa00,st_pct,43%,,,,,
player,201412070crd,kan,GaffTh20,pos,LS,,,,,
player,201412070crd,kan,GaffTh20,offense,0,,,,,
player,201412070crd,kan,GaffTh20,off_pct,0%,,,,,
player,201412070crd,kan,GaffTh20,defense,0,,,,,
player,201412070crd,kan,GaffTh20,def_pct,0%,,,,,
player,201412070crd,kan,GaffTh20,special_teams,6,,,,,
player,201412070crd,kan,GaffTh20,st_pct,26%,,,,,
player,201412070crd,kan,ColqDu20,pos,P,,,,,
player,201412070crd,kan,ColqDu20,offense,0,,,,,
player,201412070crd,kan,ColqDu20,off_pct,0%,,,,,
player,201412070crd,kan,ColqDu20,defense,0,,,,,
player,201412070crd,kan,ColqDu20,def_pct,0%,,,,,
player,201412070crd,kan,ColqDu20,special_teams,6,,,,,
player,201412070crd,kan,ColqDu20,st_pct,26%,,,,,
player,201412070crd,kan,WillNi01,pos,DE,,,,,
player,201412070crd,kan,WillNi01,offense,0,,,,,
player,201412070crd,kan,WillNi01,off_pct,0%,,,,,
player,201412070crd,kan,WillNi01,defense,0,,,,,
player,201412070crd,kan,WillNi01,def_pct,0%,,,,,
player,201412070crd,kan,WillNi01,special_teams,5,,,,,
player,201412070crd,kan,WillNi01,st_pct,22%,,,,,
player,201412070crd,kan,SantCa01,pos,K,,,,,
player,201412070crd,kan,SantCa01,offense,0,,,,,
player,201412070crd,kan,SantCa01,off_pct,0%,,,,,
player,201412070crd,kan,SantCa01,defense,0,,,,,
player,201412070crd,kan,SantCa01,def_pct,0%,,,,,
player,201412070crd,kan,SantCa01,special_teams,5,,,,,
player,201412070crd,kan,SantCa01,st_pct,22%,,,,,
player,201412070crd,kan,LinkJe20,pos,G,,,,,
player,201412070crd,kan,LinkJe20,offense,0,,,,,
player,201412070crd,kan,LinkJe20,off_pct,0%,,,,,
player,201412070crd,kan,LinkJe20,defense,0,,,,,
player,201412070crd,kan,LinkJe20,def_pct,0%,,,,,
player,201412070crd,kan,LinkJe20,special_teams,2,,,,,
player,201412070crd,kan,LinkJe20,st_pct,9%,,,,,
