game,2014,10,20141109,201411090sea,nyg,"New York Giants",17,sea,"Seattle Seahawks",38
player,201411090sea,sea,BurlMa00,def_int_yds,0,,,,,
player,201411090sea,sea,BurlMa00,def_int_td,0,,,,,
player,201411090sea,sea,BurlMa00,def_int_long,0,,,,,
player,201411090sea,sea,BurlMa00,pass_defended,0,,,,,
player,201411090sea,sea,BurlMa00,sacks,0.0,,,,,
player,201411090sea,sea,BurlMa00,tackles_combined,1,,,,,
player,201411090sea,sea,BurlMa00,tackles_solo,1,,,,,
player,201411090sea,sea,BurlMa00,tackles_assists,0,,,,,
player,201411090sea,sea,BurlMa00,tackles_loss,0,,,,,
player,201411090sea,sea,BurlMa00,qb_hits,0,,,,,
player,201411090sea,sea,BurlMa00,fumbles_rec,0,,,,,
player,201411090sea,sea,BurlMa00,fumbles_rec_yds,0,,,,,
player,201411090sea,sea,BurlMa00,fumbles_rec_td,0,,,,,
player,201411090sea,sea,BurlMa00,fumbles_forced,0,,,,,
player,201411090sea,sea,HillJo01,def_int,0,,,,,
player,201411090sea,sea,HillJo01,def_int_yds,0,,,,,
player,201411090sea,sea,HillJo01,def_int_td,0,,,,,
player,201411090sea,sea,HillJo01,def_int_long,0,,,,,
player,201411090sea,sea,HillJo01,pass_defended,0,,,,,
player,201411090sea,sea,HillJo01,sacks,0.0,,,,,
player,201411090sea,sea,HillJo01,tackles_combined,1,,,,,
player,201411090sea,sea,HillJo01,tackles_solo,0,,,,,
player,201411090sea,sea,HillJo01,tackles_assists,1,,,,,
player,201411090sea,sea,HillJo01,tackles_loss,0,,,,,
player,201411090sea,sea,HillJo01,qb_hits,1,,,,,
player,201411090sea,sea,HillJo01,fumbles_rec,1,,,,,
player,201411090sea,sea,HillJo01,fumbles_rec_yds,0,,,,,
player,201411090sea,sea,HillJo01,fumbles_rec_td,0,,,,,
player,201411090sea,sea,HillJo01,fumbles_forced,0,,,,,
player,201411090sea,sea,IrviBr00,def_int,0,,,,,
player,201411090sea,sea,IrviBr00,def_int_yds,0,,,,,
player,201411090sea,sea,IrviBr00,def_int_td,0,,,,,
player,201411090sea,sea,IrviBr00,def_int_long,0,,,,,
player,201411090sea,sea,IrviBr00,pass_defended,0,,,,,
player,201411090sea,sea,IrviBr00,sacks,0.0,,,,,
player,201411090sea,sea,IrviBr00,tackles_combined,1,,,,,
player,201411090sea,sea,IrviBr00,tackles_solo,1,,,,,
player,201411090sea,sea,IrviBr00,tackles_assists,0,,,,,
player,201411090sea,sea,IrviBr00,tackles_loss,1,,,,,
player,201411090sea,sea,IrviBr00,qb_hits,1,,,,,
player,201411090sea,sea,IrviBr00,fumbles_rec,0,,,,,
player,201411090sea,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201411090sea,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201411090sea,sea,IrviBr00,fumbles_forced,0,,,,,
player,201411090sea,sea,TurbRo00,def_int,0,,,,,
player,201411090sea,sea,TurbRo00,def_int_yds,0,,,,,
player,201411090sea,sea,TurbRo00,def_int_td,0,,,,,
player,201411090sea,sea,TurbRo00,def_int_long,0,,,,,
player,201411090sea,sea,TurbRo00,pass_defended,0,,,,,
player,201411090sea,sea,TurbRo00,sacks,0.0,,,,,
player,201411090sea,sea,TurbRo00,tackles_combined,1,,,,,
player,201411090sea,sea,TurbRo00,tackles_solo,0,,,,,
player,201411090sea,sea,TurbRo00,tackles_assists,1,,,,,
player,201411090sea,sea,TurbRo00,tackles_loss,0,,,,,
player,201411090sea,sea,TurbRo00,qb_hits,0,,,,,
player,201411090sea,sea,TurbRo00,fumbles_rec,0,,,,,
player,201411090sea,sea,TurbRo00,fumbles_rec_yds,0,,,,,
player,201411090sea,sea,TurbRo00,fumbles_rec_td,0,,,,,
player,201411090sea,sea,TurbRo00,fumbles_forced,0,,,,,
player,201411090sea,sea,AvriCl99,def_int,0,,,,,
player,201411090sea,sea,AvriCl99,def_int_yds,0,,,,,
player,201411090sea,sea,AvriCl99,def_int_td,0,,,,,
player,201411090sea,sea,AvriCl99,def_int_long,0,,,,,
player,201411090sea,sea,AvriCl99,pass_defended,0,,,,,
player,201411090sea,sea,AvriCl99,sacks,0.0,,,,,
player,201411090sea,sea,AvriCl99,tackles_combined,0,,,,,
player,201411090sea,sea,AvriCl99,tackles_solo,0,,,,,
player,201411090sea,sea,AvriCl99,tackles_assists,0,,,,,
player,201411090sea,sea,AvriCl99,tackles_loss,0,,,,,
player,201411090sea,sea,AvriCl99,qb_hits,5,,,,,
player,201411090sea,sea,AvriCl99,fumbles_rec,0,,,,,
player,201411090sea,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201411090sea,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201411090sea,sea,AvriCl99,fumbles_forced,0,,,,,
player,201411090sea,nyg,CoxxMi00,kick_ret,2,,,,,
player,201411090sea,nyg,CoxxMi00,kick_ret_yds,33,,,,,
player,201411090sea,nyg,CoxxMi00,kick_ret_yds_per_ret,16.5,,,,,
player,201411090sea,nyg,CoxxMi00,kick_ret_td,0,,,,,
player,201411090sea,nyg,CoxxMi00,kick_ret_long,22,,,,,
player,201411090sea,nyg,CoxxMi00,punt_ret,0,,,,,
player,201411090sea,nyg,CoxxMi00,punt_ret_yds,0,,,,,
player,201411090sea,nyg,CoxxMi00,punt_ret_yds_per_ret,,,,,,
player,201411090sea,nyg,CoxxMi00,punt_ret_td,0,,,,,
player,201411090sea,nyg,CoxxMi00,punt_ret_long,0,,,,,
player,201411090sea,sea,WaltBr00,kick_ret,0,,,,,
player,201411090sea,sea,WaltBr00,kick_ret_yds,0,,,,,
player,201411090sea,sea,WaltBr00,kick_ret_yds_per_ret,,,,,,
player,201411090sea,sea,WaltBr00,kick_ret_td,0,,,,,
player,201411090sea,sea,WaltBr00,kick_ret_long,0,,,,,
player,201411090sea,sea,WaltBr00,punt_ret,2,,,,,
player,201411090sea,sea,WaltBr00,punt_ret_yds,1,,,,,
player,201411090sea,sea,WaltBr00,punt_ret_yds_per_ret,0.5,,,,,
player,201411090sea,sea,WaltBr00,punt_ret_td,0,,,,,
player,201411090sea,sea,WaltBr00,punt_ret_long,1,,,,,
player,201411090sea,sea,RichPa01,kick_ret,1,,,,,
player,201411090sea,sea,RichPa01,kick_ret_yds,28,,,,,
player,201411090sea,sea,RichPa01,kick_ret_yds_per_ret,28.0,,,,,
player,201411090sea,sea,RichPa01,kick_ret_td,0,,,,,
player,201411090sea,sea,RichPa01,kick_ret_long,28,,,,,
player,201411090sea,sea,RichPa01,punt_ret,0,,,,,
player,201411090sea,sea,RichPa01,punt_ret_yds,0,,,,,
player,201411090sea,sea,RichPa01,punt_ret_yds_per_ret,,,,,,
player,201411090sea,sea,RichPa01,punt_ret_td,0,,,,,
player,201411090sea,sea,RichPa01,punt_ret_long,0,,,,,
player,201411090sea,nyg,brownjos01,xpm,2,,,,,
player,201411090sea,nyg,brownjos01,xpa,2,,,,,
player,201411090sea,nyg,brownjos01,fgm,1,,,,,
player,201411090sea,nyg,brownjos01,fga,1,,,,,
player,201411090sea,nyg,brownjos01,punt,0,,,,,
player,201411090sea,nyg,brownjos01,punt_yds,0,,,,,
player,201411090sea,nyg,brownjos01,punt_yds_per_punt,,,,,,
player,201411090sea,nyg,brownjos01,punt_long,0,,,,,
player,201411090sea,nyg,WeatSt20,xpm,,,,,,
player,201411090sea,nyg,WeatSt20,xpa,,,,,,
player,201411090sea,nyg,WeatSt20,fgm,,,,,,
player,201411090sea,nyg,WeatSt20,fga,,,,,,
player,201411090sea,nyg,WeatSt20,punt,5,,,,,
player,201411090sea,nyg,WeatSt20,punt_yds,193,,,,,
player,201411090sea,nyg,WeatSt20,punt_yds_per_punt,38.6,,,,,
player,201411090sea,nyg,WeatSt20,punt_long,44,,,,,
player,201411090sea,sea,HausSt00,xpm,5,,,,,
player,201411090sea,sea,HausSt00,xpa,5,,,,,
player,201411090sea,sea,HausSt00,fgm,1,,,,,
player,201411090sea,sea,HausSt00,fga,1,,,,,
player,201411090sea,sea,HausSt00,punt,0,,,,,
player,201411090sea,sea,HausSt00,punt_yds,0,,,,,
player,201411090sea,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201411090sea,sea,HausSt00,punt_long,0,,,,,
player,201411090sea,sea,RyanJo21,xpm,,,,,,
player,201411090sea,sea,RyanJo21,xpa,,,,,,
player,201411090sea,sea,RyanJo21,fgm,,,,,,
player,201411090sea,sea,RyanJo21,fga,,,,,,
player,201411090sea,sea,RyanJo21,punt,1,,,,,
player,201411090sea,sea,RyanJo21,punt_yds,46,,,,,
player,201411090sea,sea,RyanJo21,punt_yds_per_punt,46.0,,,,,
player,201411090sea,sea,RyanJo21,punt_long,46,,,,,
player,201411090sea,sea,SweeJ.00,pos,G,,,,,
player,201411090sea,sea,SweeJ.00,offense,64,,,,,
player,201411090sea,sea,SweeJ.00,off_pct,100%,,,,,
player,201411090sea,sea,SweeJ.00,defense,0,,,,,
player,201411090sea,sea,SweeJ.00,def_pct,0%,,,,,
player,201411090sea,sea,SweeJ.00,special_teams,9,,,,,
player,201411090sea,sea,SweeJ.00,st_pct,36%,,,,,
player,201411090sea,sea,BailAl01,pos,T,,,,,
player,201411090sea,sea,BailAl01,offense,64,,,,,
player,201411090sea,sea,BailAl01,off_pct,100%,,,,,
player,201411090sea,sea,BailAl01,defense,0,,,,,
player,201411090sea,sea,BailAl01,def_pct,0%,,,,,
player,201411090sea,sea,BailAl01,special_teams,6,,,,,
player,201411090sea,sea,BailAl01,st_pct,24%,,,,,
player,201411090sea,sea,OkunRu20,pos,T,,,,,
player,201411090sea,sea,OkunRu20,offense,64,,,,,
player,201411090sea,sea,OkunRu20,off_pct,100%,,,,,
player,201411090sea,sea,OkunRu20,defense,0,,,,,
player,201411090sea,sea,OkunRu20,def_pct,0%,,,,,
player,201411090sea,sea,OkunRu20,special_teams,6,,,,,
player,201411090sea,sea,OkunRu20,st_pct,24%,,,,,
player,201411090sea,sea,BritJu00,pos,T,,,,,
player,201411090sea,sea,BritJu00,offense,64,,,,,
player,201411090sea,sea,BritJu00,off_pct,100%,,,,,
player,201411090sea,sea,BritJu00,defense,0,,,,,
player,201411090sea,sea,BritJu00,def_pct,0%,,,,,
player,201411090sea,sea,BritJu00,special_teams,6,,,,,
player,201411090sea,sea,BritJu00,st_pct,24%,,,,,
player,201411090sea,sea,UngeMa20,pos,C,,,,,
player,201411090sea,sea,UngeMa20,offense,64,,,,,
player,201411090sea,sea,UngeMa20,off_pct,100%,,,,,
player,201411090sea,sea,UngeMa20,defense,0,,,,,
player,201411090sea,sea,UngeMa20,def_pct,0%,,,,,
player,201411090sea,sea,UngeMa20,special_teams,0,,,,,
player,201411090sea,sea,UngeMa20,st_pct,0%,,,,,
player,201411090sea,sea,WilsRu00,pos,QB,,,,,
player,201411090sea,sea,WilsRu00,offense,64,,,,,
player,201411090sea,sea,WilsRu00,off_pct,100%,,,,,
player,201411090sea,sea,WilsRu00,defense,0,,,,,
player,201411090sea,sea,WilsRu00,def_pct,0%,,,,,
player,201411090sea,sea,WilsRu00,special_teams,0,,,,,
player,201411090sea,sea,WilsRu00,st_pct,0%,,,,,
player,201411090sea,sea,KearJe01,pos,WR,,,,,
player,201411090sea,sea,KearJe01,offense,52,,,,,
player,201411090sea,sea,KearJe01,off_pct,81%,,,,,
player,201411090sea,sea,KearJe01,defense,0,,,,,
player,201411090sea,sea,KearJe01,def_pct,0%,,,,,
player,201411090sea,sea,KearJe01,special_teams,5,,,,,
player,201411090sea,sea,KearJe01,st_pct,20%,,,,,
player,201411090sea,sea,BaldDo00,pos,WR,,,,,
player,201411090sea,sea,BaldDo00,offense,49,,,,,
player,201411090sea,sea,BaldDo00,off_pct,77%,,,,,
player,201411090sea,sea,BaldDo00,defense,0,,,,,
player,201411090sea,sea,BaldDo00,def_pct,0%,,,,,
player,201411090sea,sea,BaldDo00,special_teams,0,,,,,
player,201411090sea,sea,BaldDo00,st_pct,0%,,,,,
player,201411090sea,sea,LyncMa00,pos,RB,,,,,
player,201411090sea,sea,LyncMa00,offense,43,,,,,
player,201411090sea,sea,LyncMa00,off_pct,67%,,,,,
player,201411090sea,sea,LyncMa00,defense,0,,,,,
player,201411090sea,sea,LyncMa00,def_pct,0%,,,,,
player,201411090sea,sea,LyncMa00,special_teams,0,,,,,
player,201411090sea,sea,LyncMa00,st_pct,0%,,,,,
player,201411090sea,sea,RichPa01,pos,WR,,,,,
player,201411090sea,sea,RichPa01,offense,41,,,,,
player,201411090sea,sea,RichPa01,off_pct,64%,,,,,
player,201411090sea,sea,RichPa01,defense,0,,,,,
player,201411090sea,sea,RichPa01,def_pct,0%,,,,,
player,201411090sea,sea,RichPa01,special_teams,3,,,,,
player,201411090sea,sea,RichPa01,st_pct,12%,,,,,
player,201411090sea,sea,HelfCo00,pos,TE,,,,,
player,201411090sea,sea,HelfCo00,offense,31,,,,,
player,201411090sea,sea,HelfCo00,off_pct,48%,,,,,
player,201411090sea,sea,HelfCo00,defense,0,,,,,
player,201411090sea,sea,HelfCo00,def_pct,0%,,,,,
player,201411090sea,sea,HelfCo00,special_teams,9,,,,,
player,201411090sea,sea,HelfCo00,st_pct,36%,,,,,
player,201411090sea,sea,GillGa01,pos,T,,,,,
player,201411090sea,sea,GillGa01,offense,21,,,,,
player,201411090sea,sea,GillGa01,off_pct,33%,,,,,
player,201411090sea,sea,GillGa01,defense,0,,,,,
player,201411090sea,sea,GillGa01,def_pct,0%,,,,,
player,201411090sea,sea,GillGa01,special_teams,6,,,,,
player,201411090sea,sea,GillGa01,st_pct,24%,,,,,
player,201411090sea,sea,TukuWi00,pos,FB,,,,,
player,201411090sea,sea,TukuWi00,offense,17,,,,,
player,201411090sea,sea,TukuWi00,off_pct,27%,,,,,
player,201411090sea,sea,TukuWi00,defense,0,,,,,
player,201411090sea,sea,TukuWi00,def_pct,0%,,,,,
player,201411090sea,sea,TukuWi00,special_teams,12,,,,,
player,201411090sea,sea,TukuWi00,st_pct,48%,,,,,
player,201411090sea,sea,LockRi00,pos,WR,,,,,
player,201411090sea,sea,LockRi00,offense,16,,,,,
player,201411090sea,sea,LockRi00,off_pct,25%,,,,,
player,201411090sea,sea,LockRi00,defense,0,,,,,
player,201411090sea,sea,LockRi00,def_pct,0%,,,,,
player,201411090sea,sea,LockRi00,special_teams,7,,,,,
player,201411090sea,sea,LockRi00,st_pct,28%,,,,,
player,201411090sea,sea,WillLu00,pos,TE,,,,,
player,201411090sea,sea,WillLu00,offense,15,,,,,
player,201411090sea,sea,WillLu00,off_pct,23%,,,,,
player,201411090sea,sea,WillLu00,defense,0,,,,,
player,201411090sea,sea,WillLu00,def_pct,0%,,,,,
player,201411090sea,sea,WillLu00,special_teams,2,,,,,
player,201411090sea,sea,WillLu00,st_pct,8%,,,,,
player,201411090sea,sea,TurbRo00,pos,RB,,,,,
player,201411090sea,sea,TurbRo00,offense,14,,,,,
player,201411090sea,sea,TurbRo00,off_pct,22%,,,,,
player,201411090sea,sea,TurbRo00,defense,0,,,,,
player,201411090sea,sea,TurbRo00,def_pct,0%,,,,,
player,201411090sea,sea,TurbRo00,special_teams,8,,,,,
player,201411090sea,sea,TurbRo00,st_pct,32%,,,,,
player,201411090sea,sea,NorwKe00,pos,WR,,,,,
player,201411090sea,sea,NorwKe00,offense,10,,,,,
player,201411090sea,sea,NorwKe00,off_pct,16%,,,,,
player,201411090sea,sea,NorwKe00,defense,0,,,,,
player,201411090sea,sea,NorwKe00,def_pct,0%,,,,,
player,201411090sea,sea,NorwKe00,special_teams,2,,,,,
player,201411090sea,sea,NorwKe00,st_pct,8%,,,,,
player,201411090sea,sea,MichCh00,pos,RB,,,,,
player,201411090sea,sea,MichCh00,offense,8,,,,,
player,201411090sea,sea,MichCh00,off_pct,12%,,,,,
player,201411090sea,sea,MichCh00,defense,0,,,,,
player,201411090sea,sea,MichCh00,def_pct,0%,,,,,
player,201411090sea,sea,MichCh00,special_teams,0,,,,,
player,201411090sea,sea,MichCh00,st_pct,0%,,,,,
player,201411090sea,sea,WaltBr00,pos,WR,,,,,
player,201411090sea,sea,WaltBr00,offense,3,,,,,
player,201411090sea,sea,WaltBr00,off_pct,5%,,,,,
player,201411090sea,sea,WaltBr00,defense,0,,,,,
player,201411090sea,sea,WaltBr00,def_pct,0%,,,,,
player,201411090sea,sea,WaltBr00,special_teams,7,,,,,
player,201411090sea,sea,WaltBr00,st_pct,28%,,,,,
player,201411090sea,sea,JohnJe02,pos,SS,,,,,
player,201411090sea,sea,JohnJe02,offense,0,,,,,
player,201411090sea,sea,JohnJe02,off_pct,0%,,,,,
player,201411090sea,sea,JohnJe02,defense,68,,,,,
player,201411090sea,sea,JohnJe02,def_pct,100%,,,,,
player,201411090sea,sea,JohnJe02,special_teams,7,,,,,
player,201411090sea,sea,JohnJe02,st_pct,28%,,,,,
player,201411090sea,sea,ThomEa99,pos,FS,,,,,
player,201411090sea,sea,ThomEa99,offense,0,,,,,
player,201411090sea,sea,ThomEa99,off_pct,0%,,,,,
player,201411090sea,sea,ThomEa99,defense,68,,,,,
player,201411090sea,sea,ThomEa99,def_pct,100%,,,,,
player,201411090sea,sea,ThomEa99,special_teams,1,,,,,
player,201411090sea,sea,ThomEa99,st_pct,4%,,,,,
player,201411090sea,sea,WrigK.00,pos,LB,,,,,
player,201411090sea,sea,WrigK.00,offense,0,,,,,
player,201411090sea,sea,WrigK.00,off_pct,0%,,,,,
player,201411090sea,sea,WrigK.00,defense,68,,,,,
player,201411090sea,sea,WrigK.00,def_pct,100%,,,,,
player,201411090sea,sea,WrigK.00,special_teams,1,,,,,
player,201411090sea,sea,WrigK.00,st_pct,4%,,,,,
player,201411090sea,sea,SherRi00,pos,CB,,,,,
player,201411090sea,sea,SherRi00,offense,0,,,,,
player,201411090sea,sea,SherRi00,off_pct,0%,,,,,
player,201411090sea,sea,SherRi00,defense,68,,,,,
player,201411090sea,sea,SherRi00,def_pct,100%,,,,,
player,201411090sea,sea,SherRi00,special_teams,0,,,,,
player,201411090sea,sea,SherRi00,st_pct,0%,,,,,
player,201411090sea,sea,BennMi99,pos,DE,,,,,
player,201411090sea,sea,BennMi99,offense,0,,,,,
player,201411090sea,sea,BennMi99,off_pct,0%,,,,,
player,201411090sea,sea,BennMi99,defense,58,,,,,
player,201411090sea,sea,BennMi99,def_pct,85%,,,,,
player,201411090sea,sea,BennMi99,special_teams,2,,,,,
player,201411090sea,sea,BennMi99,st_pct,8%,,,,,
player,201411090sea,sea,AvriCl99,pos,DE,,,,,
player,201411090sea,sea,AvriCl99,offense,0,,,,,
player,201411090sea,sea,AvriCl99,off_pct,0%,,,,,
player,201411090sea,sea,AvriCl99,defense,53,,,,,
player,201411090sea,sea,AvriCl99,def_pct,78%,,,,,
player,201411090sea,sea,AvriCl99,special_teams,3,,,,,
player,201411090sea,sea,AvriCl99,st_pct,12%,,,,,
player,201411090sea,sea,IrviBr00,pos,LB,,,,,
player,201411090sea,sea,IrviBr00,offense,0,,,,,
player,201411090sea,sea,IrviBr00,off_pct,0%,,,,,
player,201411090sea,sea,IrviBr00,defense,50,,,,,
player,201411090sea,sea,IrviBr00,def_pct,74%,,,,,
player,201411090sea,sea,IrviBr00,special_teams,0,,,,,
player,201411090sea,sea,IrviBr00,st_pct,0%,,,,,
player,201411090sea,sea,PierKe00,pos,LB,,,,,
player,201411090sea,sea,PierKe00,offense,0,,,,,
player,201411090sea,sea,PierKe00,off_pct,0%,,,,,
player,201411090sea,sea,PierKe00,defense,41,,,,,
player,201411090sea,sea,PierKe00,def_pct,60%,,,,,
player,201411090sea,sea,PierKe00,special_teams,19,,,,,
player,201411090sea,sea,PierKe00,st_pct,76%,,,,,
player,201411090sea,sea,SimoTh00,pos,CB,,,,,
player,201411090sea,sea,SimoTh00,offense,0,,,,,
player,201411090sea,sea,SimoTh00,off_pct,0%,,,,,
player,201411090sea,sea,SimoTh00,defense,41,,,,,
player,201411090sea,sea,SimoTh00,def_pct,60%,,,,,
player,201411090sea,sea,SimoTh00,special_teams,6,,,,,
player,201411090sea,sea,SimoTh00,st_pct,24%,,,,,
player,201411090sea,sea,HillJo01,pos,DT,,,,,
player,201411090sea,sea,HillJo01,offense,0,,,,,
player,201411090sea,sea,HillJo01,off_pct,0%,,,,,
player,201411090sea,sea,HillJo01,defense,39,,,,,
player,201411090sea,sea,HillJo01,def_pct,57%,,,,,
player,201411090sea,sea,HillJo01,special_teams,1,,,,,
player,201411090sea,sea,HillJo01,st_pct,4%,,,,,
player,201411090sea,sea,LaneJe00,pos,CB,,,,,
player,201411090sea,sea,LaneJe00,offense,0,,,,,
player,201411090sea,sea,LaneJe00,off_pct,0%,,,,,
player,201411090sea,sea,LaneJe00,defense,37,,,,,
player,201411090sea,sea,LaneJe00,def_pct,54%,,,,,
player,201411090sea,sea,LaneJe00,special_teams,18,,,,,
player,201411090sea,sea,LaneJe00,st_pct,72%,,,,,
player,201411090sea,sea,SchoOB99,pos,DE,,,,,
player,201411090sea,sea,SchoOB99,offense,0,,,,,
player,201411090sea,sea,SchoOB99,off_pct,0%,,,,,
player,201411090sea,sea,SchoOB99,defense,31,,,,,
player,201411090sea,sea,SchoOB99,def_pct,46%,,,,,
player,201411090sea,sea,SchoOB99,special_teams,4,,,,,
player,201411090sea,sea,SchoOB99,st_pct,16%,,,,,
player,201411090sea,sea,MaxwBy00,pos,CB,,,,,
player,201411090sea,sea,MaxwBy00,offense,0,,,,,
player,201411090sea,sea,MaxwBy00,off_pct,0%,,,,,
player,201411090sea,sea,MaxwBy00,defense,27,,,,,
player,201411090sea,sea,MaxwBy00,def_pct,40%,,,,,
player,201411090sea,sea,MaxwBy00,special_teams,4,,,,,
player,201411090sea,sea,MaxwBy00,st_pct,16%,,,,,
player,201411090sea,sea,CoylBr00,pos,LB,,,,,
player,201411090sea,sea,CoylBr00,offense,0,,,,,
player,201411090sea,sea,CoylBr00,off_pct,0%,,,,,
player,201411090sea,sea,CoylBr00,defense,18,,,,,
player,201411090sea,sea,CoylBr00,def_pct,26%,,,,,
player,201411090sea,sea,CoylBr00,special_teams,19,,,,,
player,201411090sea,sea,CoylBr00,st_pct,76%,,,,,
player,201411090sea,sea,WillKe98,pos,DT,,,,,
player,201411090sea,sea,WillKe98,offense,0,,,,,
player,201411090sea,sea,WillKe98,off_pct,0%,,,,,
player,201411090sea,sea,WillKe98,defense,16,,,,,
player,201411090sea,sea,WillKe98,def_pct,24%,,,,,
player,201411090sea,sea,WillKe98,special_teams,3,,,,,
player,201411090sea,sea,WillKe98,st_pct,12%,,,,,
player,201411090sea,sea,DobbDe00,pos,DE,,,,,
player,201411090sea,sea,DobbDe00,offense,0,,,,,
player,201411090sea,sea,DobbDe00,off_pct,0%,,,,,
player,201411090sea,sea,DobbDe00,defense,15,,,,,
player,201411090sea,sea,DobbDe00,def_pct,22%,,,,,
player,201411090sea,sea,DobbDe00,special_teams,17,,,,,
player,201411090sea,sea,DobbDe00,st_pct,68%,,,,,
player,201411090sea,sea,MebaBr99,pos,DT,,,,,
player,201411090sea,sea,MebaBr99,offense,0,,,,,
player,201411090sea,sea,MebaBr99,off_pct,0%,,,,,
player,201411090sea,sea,MebaBr99,defense,15,,,,,
player,201411090sea,sea,MebaBr99,def_pct,22%,,,,,
player,201411090sea,sea,MebaBr99,special_teams,0,,,,,
player,201411090sea,sea,MebaBr99,st_pct,0%,,,,,
player,201411090sea,sea,McDaTo20,pos,DT,,,,,
player,201411090sea,sea,McDaTo20,offense,0,,,,,
player,201411090sea,sea,McDaTo20,off_pct,0%,,,,,
player,201411090sea,sea,McDaTo20,defense,14,,,,,
player,201411090sea,sea,McDaTo20,def_pct,21%,,,,,
player,201411090sea,sea,McDaTo20,special_teams,3,,,,,
player,201411090sea,sea,McDaTo20,st_pct,12%,,,,,
player,201411090sea,sea,BurlMa00,pos,CB,,,,,
player,201411090sea,sea,BurlMa00,offense,0,,,,,
player,201411090sea,sea,BurlMa00,off_pct,0%,,,,,
player,201411090sea,sea,BurlMa00,defense,13,,,,,
player,201411090sea,sea,BurlMa00,def_pct,19%,,,,,
player,201411090sea,sea,BurlMa00,special_teams,14,,,,,
player,201411090sea,sea,BurlMa00,st_pct,56%,,,,,
player,201411090sea,sea,MorgMi00,pos,LB,,,,,
player,201411090sea,sea,MorgMi00,offense,0,,,,,
player,201411090sea,sea,MorgMi00,off_pct,0%,,,,,
player,201411090sea,sea,MorgMi00,defense,8,,,,,
player,201411090sea,sea,MorgMi00,def_pct,12%,,,,,
player,201411090sea,sea,MorgMi00,special_teams,13,,,,,
player,201411090sea,sea,MorgMi00,st_pct,52%,,,,,
player,201411090sea,sea,SheaDe00,pos,FS,,,,,
player,201411090sea,sea,SheaDe00,offense,0,,,,,
player,201411090sea,sea,SheaDe00,off_pct,0%,,,,,
player,201411090sea,sea,SheaDe00,defense,0,,,,,
player,201411090sea,sea,SheaDe00,def_pct,0%,,,,,
player,201411090sea,sea,SheaDe00,special_teams,19,,,,,
player,201411090sea,sea,SheaDe00,st_pct,76%,,,,,
player,201411090sea,sea,HausSt00,pos,K,,,,,
player,201411090sea,sea,HausSt00,offense,0,,,,,
player,201411090sea,sea,HausSt00,off_pct,0%,,,,,
player,201411090sea,sea,HausSt00,defense,0,,,,,
player,201411090sea,sea,HausSt00,def_pct,0%,,,,,
player,201411090sea,sea,HausSt00,special_teams,13,,,,,
player,201411090sea,sea,HausSt00,st_pct,52%,,,,,
player,201411090sea,sea,GresCl00,pos,LS,,,,,
player,201411090sea,sea,GresCl00,offense,0,,,,,
player,201411090sea,sea,GresCl00,off_pct,0%,,,,,
player,201411090sea,sea,GresCl00,defense,0,,,,,
player,201411090sea,sea,GresCl00,def_pct,0%,,,,,
player,201411090sea,sea,GresCl00,special_teams,7,,,,,
player,201411090sea,sea,GresCl00,st_pct,28%,,,,,
player,201411090sea,sea,RyanJo21,pos,P,,,,,
player,201411090sea,sea,RyanJo21,offense,0,,,,,
player,201411090sea,sea,RyanJo21,off_pct,0%,,,,,
player,201411090sea,sea,RyanJo21,defense,0,,,,,
player,201411090sea,sea,RyanJo21,def_pct,0%,,,,,
player,201411090sea,sea,RyanJo21,special_teams,7,,,,,
player,201411090sea,sea,RyanJo21,st_pct,28%,,,,,
player,201411090sea,sea,McDoAn01,pos,T,,,,,
player,201411090sea,sea,McDoAn01,offense,0,,,,,
player,201411090sea,sea,McDoAn01,off_pct,0%,,,,,
player,201411090sea,sea,McDoAn01,defense,0,,,,,
player,201411090sea,sea,McDoAn01,def_pct,0%,,,,,
player,201411090sea,sea,McDoAn01,special_teams,6,,,,,
player,201411090sea,sea,McDoAn01,st_pct,24%,,,,,
player,201411090sea,nyg,JerrJo20,pos,G,,,,,
player,201411090sea,nyg,JerrJo20,offense,68,,,,,
player,201411090sea,nyg,JerrJo20,off_pct,100%,,,,,
player,201411090sea,nyg,JerrJo20,defense,0,,,,,
player,201411090sea,nyg,JerrJo20,def_pct,0%,,,,,
player,201411090sea,nyg,JerrJo20,special_teams,3,,,,,
player,201411090sea,nyg,JerrJo20,st_pct,12%,,,,,
player,201411090sea,nyg,BeatWi20,pos,T,,,,,
player,201411090sea,nyg,BeatWi20,offense,68,,,,,
player,201411090sea,nyg,BeatWi20,off_pct,100%,,,,,
player,201411090sea,nyg,BeatWi20,defense,0,,,,,
player,201411090sea,nyg,BeatWi20,def_pct,0%,,,,,
player,201411090sea,nyg,BeatWi20,special_teams,3,,,,,
player,201411090sea,nyg,BeatWi20,st_pct,12%,,,,,
player,201411090sea,nyg,RichWe00,pos,C,,,,,
player,201411090sea,nyg,RichWe00,offense,68,,,,,
player,201411090sea,nyg,RichWe00,off_pct,100%,,,,,
player,201411090sea,nyg,RichWe00,defense,0,,,,,
