game,2014,15,20141215,201412150chi,nor,"New Orleans Saints",31,chi,"Chicago Bears",15
player,201412150chi,nor,WarrPi00,fumbles_rec_td,0,,,,,
player,201412150chi,nor,WarrPi00,fumbles_forced,0,,,,,
player,201412150chi,nor,RobiPa99,def_int,1,,,,,
player,201412150chi,nor,RobiPa99,def_int_yds,2,,,,,
player,201412150chi,nor,RobiPa99,def_int_td,0,,,,,
player,201412150chi,nor,RobiPa99,def_int_long,2,,,,,
player,201412150chi,nor,RobiPa99,pass_defended,1,,,,,
player,201412150chi,nor,RobiPa99,sacks,0.0,,,,,
player,201412150chi,nor,RobiPa99,tackles_combined,0,,,,,
player,201412150chi,nor,RobiPa99,tackles_solo,0,,,,,
player,201412150chi,nor,RobiPa99,tackles_assists,0,,,,,
player,201412150chi,nor,RobiPa99,tackles_loss,0,,,,,
player,201412150chi,nor,RobiPa99,qb_hits,0,,,,,
player,201412150chi,nor,RobiPa99,fumbles_rec,0,,,,,
player,201412150chi,nor,RobiPa99,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,RobiPa99,fumbles_rec_td,0,,,,,
player,201412150chi,nor,RobiPa99,fumbles_forced,0,,,,,
player,201412150chi,nor,HawtDa20,def_int,0,,,,,
player,201412150chi,nor,HawtDa20,def_int_yds,0,,,,,
player,201412150chi,nor,HawtDa20,def_int_td,0,,,,,
player,201412150chi,nor,HawtDa20,def_int_long,0,,,,,
player,201412150chi,nor,HawtDa20,pass_defended,0,,,,,
player,201412150chi,nor,HawtDa20,sacks,3.0,,,,,
player,201412150chi,nor,HawtDa20,tackles_combined,5,,,,,
player,201412150chi,nor,HawtDa20,tackles_solo,5,,,,,
player,201412150chi,nor,HawtDa20,tackles_assists,0,,,,,
player,201412150chi,nor,HawtDa20,tackles_loss,3,,,,,
player,201412150chi,nor,HawtDa20,qb_hits,3,,,,,
player,201412150chi,nor,HawtDa20,fumbles_rec,0,,,,,
player,201412150chi,nor,HawtDa20,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,HawtDa20,fumbles_rec_td,0,,,,,
player,201412150chi,nor,HawtDa20,fumbles_forced,0,,,,,
player,201412150chi,nor,GaleJu00,def_int,0,,,,,
player,201412150chi,nor,GaleJu00,def_int_yds,0,,,,,
player,201412150chi,nor,GaleJu00,def_int_td,0,,,,,
player,201412150chi,nor,GaleJu00,def_int_long,0,,,,,
player,201412150chi,nor,GaleJu00,pass_defended,0,,,,,
player,201412150chi,nor,GaleJu00,sacks,2.0,,,,,
player,201412150chi,nor,GaleJu00,tackles_combined,2,,,,,
player,201412150chi,nor,GaleJu00,tackles_solo,2,,,,,
player,201412150chi,nor,GaleJu00,tackles_assists,0,,,,,
player,201412150chi,nor,GaleJu00,tackles_loss,1,,,,,
player,201412150chi,nor,GaleJu00,qb_hits,1,,,,,
player,201412150chi,nor,GaleJu00,fumbles_rec,0,,,,,
player,201412150chi,nor,GaleJu00,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,GaleJu00,fumbles_rec_td,0,,,,,
player,201412150chi,nor,GaleJu00,fumbles_forced,1,,,,,
player,201412150chi,nor,JenkJo00,def_int,0,,,,,
player,201412150chi,nor,JenkJo00,def_int_yds,0,,,,,
player,201412150chi,nor,JenkJo00,def_int_td,0,,,,,
player,201412150chi,nor,JenkJo00,def_int_long,0,,,,,
player,201412150chi,nor,JenkJo00,pass_defended,0,,,,,
player,201412150chi,nor,JenkJo00,sacks,1.0,,,,,
player,201412150chi,nor,JenkJo00,tackles_combined,7,,,,,
player,201412150chi,nor,JenkJo00,tackles_solo,7,,,,,
player,201412150chi,nor,JenkJo00,tackles_assists,0,,,,,
player,201412150chi,nor,JenkJo00,tackles_loss,1,,,,,
player,201412150chi,nor,JenkJo00,qb_hits,1,,,,,
player,201412150chi,nor,JenkJo00,fumbles_rec,0,,,,,
player,201412150chi,nor,JenkJo00,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,JenkJo00,fumbles_rec_td,0,,,,,
player,201412150chi,nor,JenkJo00,fumbles_forced,0,,,,,
player,201412150chi,nor,HickAk00,def_int,0,,,,,
player,201412150chi,nor,HickAk00,def_int_yds,0,,,,,
player,201412150chi,nor,HickAk00,def_int_td,0,,,,,
player,201412150chi,nor,HickAk00,def_int_long,0,,,,,
player,201412150chi,nor,HickAk00,pass_defended,0,,,,,
player,201412150chi,nor,HickAk00,sacks,1.0,,,,,
player,201412150chi,nor,HickAk00,tackles_combined,2,,,,,
player,201412150chi,nor,HickAk00,tackles_solo,1,,,,,
player,201412150chi,nor,HickAk00,tackles_assists,1,,,,,
player,201412150chi,nor,HickAk00,tackles_loss,1,,,,,
player,201412150chi,nor,HickAk00,qb_hits,1,,,,,
player,201412150chi,nor,HickAk00,fumbles_rec,0,,,,,
player,201412150chi,nor,HickAk00,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,HickAk00,fumbles_rec_td,0,,,,,
player,201412150chi,nor,HickAk00,fumbles_forced,0,,,,,
player,201412150chi,nor,HumbRa00,def_int,0,,,,,
player,201412150chi,nor,HumbRa00,def_int_yds,0,,,,,
player,201412150chi,nor,HumbRa00,def_int_td,0,,,,,
player,201412150chi,nor,HumbRa00,def_int_long,0,,,,,
player,201412150chi,nor,HumbRa00,pass_defended,0,,,,,
player,201412150chi,nor,HumbRa00,sacks,0.0,,,,,
player,201412150chi,nor,HumbRa00,tackles_combined,6,,,,,
player,201412150chi,nor,HumbRa00,tackles_solo,4,,,,,
player,201412150chi,nor,HumbRa00,tackles_assists,2,,,,,
player,201412150chi,nor,HumbRa00,tackles_loss,0,,,,,
player,201412150chi,nor,HumbRa00,qb_hits,0,,,,,
player,201412150chi,nor,HumbRa00,fumbles_rec,0,,,,,
player,201412150chi,nor,HumbRa00,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,HumbRa00,fumbles_rec_td,0,,,,,
player,201412150chi,nor,HumbRa00,fumbles_forced,0,,,,,
player,201412150chi,nor,FredTe00,def_int,0,,,,,
player,201412150chi,nor,FredTe00,def_int_yds,0,,,,,
player,201412150chi,nor,FredTe00,def_int_td,0,,,,,
player,201412150chi,nor,FredTe00,def_int_long,0,,,,,
player,201412150chi,nor,FredTe00,pass_defended,0,,,,,
player,201412150chi,nor,FredTe00,sacks,0.0,,,,,
player,201412150chi,nor,FredTe00,tackles_combined,4,,,,,
player,201412150chi,nor,FredTe00,tackles_solo,4,,,,,
player,201412150chi,nor,FredTe00,tackles_assists,0,,,,,
player,201412150chi,nor,FredTe00,tackles_loss,1,,,,,
player,201412150chi,nor,FredTe00,qb_hits,0,,,,,
player,201412150chi,nor,FredTe00,fumbles_rec,0,,,,,
player,201412150chi,nor,FredTe00,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,FredTe00,fumbles_rec_td,0,,,,,
player,201412150chi,nor,FredTe00,fumbles_forced,0,,,,,
player,201412150chi,nor,VaccKe00,def_int,0,,,,,
player,201412150chi,nor,VaccKe00,def_int_yds,0,,,,,
player,201412150chi,nor,VaccKe00,def_int_td,0,,,,,
player,201412150chi,nor,VaccKe00,def_int_long,0,,,,,
player,201412150chi,nor,VaccKe00,pass_defended,0,,,,,
player,201412150chi,nor,VaccKe00,sacks,0.0,,,,,
player,201412150chi,nor,VaccKe00,tackles_combined,4,,,,,
player,201412150chi,nor,VaccKe00,tackles_solo,2,,,,,
player,201412150chi,nor,VaccKe00,tackles_assists,2,,,,,
player,201412150chi,nor,VaccKe00,tackles_loss,0,,,,,
player,201412150chi,nor,VaccKe00,qb_hits,0,,,,,
player,201412150chi,nor,VaccKe00,fumbles_rec,0,,,,,
player,201412150chi,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201412150chi,nor,VaccKe00,fumbles_forced,0,,,,,
player,201412150chi,nor,BallMa00,def_int,0,,,,,
player,201412150chi,nor,BallMa00,def_int_yds,0,,,,,
player,201412150chi,nor,BallMa00,def_int_td,0,,,,,
player,201412150chi,nor,BallMa00,def_int_long,0,,,,,
player,201412150chi,nor,BallMa00,pass_defended,0,,,,,
player,201412150chi,nor,BallMa00,sacks,0.0,,,,,
player,201412150chi,nor,BallMa00,tackles_combined,3,,,,,
player,201412150chi,nor,BallMa00,tackles_solo,3,,,,,
player,201412150chi,nor,BallMa00,tackles_assists,0,,,,,
player,201412150chi,nor,BallMa00,tackles_loss,0,,,,,
player,201412150chi,nor,BallMa00,qb_hits,0,,,,,
player,201412150chi,nor,BallMa00,fumbles_rec,0,,,,,
player,201412150chi,nor,BallMa00,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,BallMa00,fumbles_rec_td,0,,,,,
player,201412150chi,nor,BallMa00,fumbles_forced,0,,,,,
player,201412150chi,nor,LoftCu99,def_int,0,,,,,
player,201412150chi,nor,LoftCu99,def_int_yds,0,,,,,
player,201412150chi,nor,LoftCu99,def_int_td,0,,,,,
player,201412150chi,nor,LoftCu99,def_int_long,0,,,,,
player,201412150chi,nor,LoftCu99,pass_defended,0,,,,,
player,201412150chi,nor,LoftCu99,sacks,0.0,,,,,
player,201412150chi,nor,LoftCu99,tackles_combined,3,,,,,
player,201412150chi,nor,LoftCu99,tackles_solo,2,,,,,
player,201412150chi,nor,LoftCu99,tackles_assists,1,,,,,
player,201412150chi,nor,LoftCu99,tackles_loss,0,,,,,
player,201412150chi,nor,LoftCu99,qb_hits,0,,,,,
player,201412150chi,nor,LoftCu99,fumbles_rec,0,,,,,
player,201412150chi,nor,LoftCu99,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,LoftCu99,fumbles_rec_td,0,,,,,
player,201412150chi,nor,LoftCu99,fumbles_forced,0,,,,,
player,201412150chi,nor,SanfJa99,def_int,0,,,,,
player,201412150chi,nor,SanfJa99,def_int_yds,0,,,,,
player,201412150chi,nor,SanfJa99,def_int_td,0,,,,,
player,201412150chi,nor,SanfJa99,def_int_long,0,,,,,
player,201412150chi,nor,SanfJa99,pass_defended,0,,,,,
player,201412150chi,nor,SanfJa99,sacks,0.0,,,,,
player,201412150chi,nor,SanfJa99,tackles_combined,3,,,,,
player,201412150chi,nor,SanfJa99,tackles_solo,2,,,,,
player,201412150chi,nor,SanfJa99,tackles_assists,1,,,,,
player,201412150chi,nor,SanfJa99,tackles_loss,0,,,,,
player,201412150chi,nor,SanfJa99,qb_hits,0,,,,,
player,201412150chi,nor,SanfJa99,fumbles_rec,0,,,,,
player,201412150chi,nor,SanfJa99,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,SanfJa99,fumbles_rec_td,0,,,,,
player,201412150chi,nor,SanfJa99,fumbles_forced,0,,,,,
player,201412150chi,nor,EdebKa00,def_int,0,,,,,
player,201412150chi,nor,EdebKa00,def_int_yds,0,,,,,
player,201412150chi,nor,EdebKa00,def_int_td,0,,,,,
player,201412150chi,nor,EdebKa00,def_int_long,0,,,,,
player,201412150chi,nor,EdebKa00,pass_defended,0,,,,,
player,201412150chi,nor,EdebKa00,sacks,0.0,,,,,
player,201412150chi,nor,EdebKa00,tackles_combined,2,,,,,
player,201412150chi,nor,EdebKa00,tackles_solo,1,,,,,
player,201412150chi,nor,EdebKa00,tackles_assists,1,,,,,
player,201412150chi,nor,EdebKa00,tackles_loss,0,,,,,
player,201412150chi,nor,EdebKa00,qb_hits,1,,,,,
player,201412150chi,nor,EdebKa00,fumbles_rec,0,,,,,
player,201412150chi,nor,EdebKa00,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,EdebKa00,fumbles_rec_td,0,,,,,
player,201412150chi,nor,EdebKa00,fumbles_forced,0,,,,,
player,201412150chi,nor,HillJo02,def_int,0,,,,,
player,201412150chi,nor,HillJo02,def_int_yds,0,,,,,
player,201412150chi,nor,HillJo02,def_int_td,0,,,,,
player,201412150chi,nor,HillJo02,def_int_long,0,,,,,
player,201412150chi,nor,HillJo02,pass_defended,0,,,,,
player,201412150chi,nor,HillJo02,sacks,0.0,,,,,
player,201412150chi,nor,HillJo02,tackles_combined,2,,,,,
player,201412150chi,nor,HillJo02,tackles_solo,1,,,,,
player,201412150chi,nor,HillJo02,tackles_assists,1,,,,,
player,201412150chi,nor,HillJo02,tackles_loss,0,,,,,
player,201412150chi,nor,HillJo02,qb_hits,0,,,,,
player,201412150chi,nor,HillJo02,fumbles_rec,0,,,,,
player,201412150chi,nor,HillJo02,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,HillJo02,fumbles_rec_td,0,,,,,
player,201412150chi,nor,HillJo02,fumbles_forced,0,,,,,
player,201412150chi,nor,LewiKe96,def_int,0,,,,,
player,201412150chi,nor,LewiKe96,def_int_yds,0,,,,,
player,201412150chi,nor,LewiKe96,def_int_td,0,,,,,
player,201412150chi,nor,LewiKe96,def_int_long,0,,,,,
player,201412150chi,nor,LewiKe96,pass_defended,1,,,,,
player,201412150chi,nor,LewiKe96,sacks,0.0,,,,,
player,201412150chi,nor,LewiKe96,tackles_combined,2,,,,,
player,201412150chi,nor,LewiKe96,tackles_solo,2,,,,,
player,201412150chi,nor,LewiKe96,tackles_assists,0,,,,,
player,201412150chi,nor,LewiKe96,tackles_loss,0,,,,,
player,201412150chi,nor,LewiKe96,qb_hits,0,,,,,
player,201412150chi,nor,LewiKe96,fumbles_rec,0,,,,,
player,201412150chi,nor,LewiKe96,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,LewiKe96,fumbles_rec_td,0,,,,,
player,201412150chi,nor,LewiKe96,fumbles_forced,0,,,,,
player,201412150chi,nor,WalkTy00,def_int,0,,,,,
player,201412150chi,nor,WalkTy00,def_int_yds,0,,,,,
player,201412150chi,nor,WalkTy00,def_int_td,0,,,,,
player,201412150chi,nor,WalkTy00,def_int_long,0,,,,,
player,201412150chi,nor,WalkTy00,pass_defended,0,,,,,
player,201412150chi,nor,WalkTy00,sacks,0.0,,,,,
player,201412150chi,nor,WalkTy00,tackles_combined,2,,,,,
player,201412150chi,nor,WalkTy00,tackles_solo,1,,,,,
player,201412150chi,nor,WalkTy00,tackles_assists,1,,,,,
player,201412150chi,nor,WalkTy00,tackles_loss,0,,,,,
player,201412150chi,nor,WalkTy00,qb_hits,0,,,,,
player,201412150chi,nor,WalkTy00,fumbles_rec,0,,,,,
player,201412150chi,nor,WalkTy00,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,WalkTy00,fumbles_rec_td,0,,,,,
player,201412150chi,nor,WalkTy00,fumbles_forced,0,,,,,
player,201412150chi,nor,DixoBr01,def_int,0,,,,,
player,201412150chi,nor,DixoBr01,def_int_yds,0,,,,,
player,201412150chi,nor,DixoBr01,def_int_td,0,,,,,
player,201412150chi,nor,DixoBr01,def_int_long,0,,,,,
player,201412150chi,nor,DixoBr01,pass_defended,0,,,,,
player,201412150chi,nor,DixoBr01,sacks,0.0,,,,,
player,201412150chi,nor,DixoBr01,tackles_combined,1,,,,,
player,201412150chi,nor,DixoBr01,tackles_solo,1,,,,,
player,201412150chi,nor,DixoBr01,tackles_assists,0,,,,,
player,201412150chi,nor,DixoBr01,tackles_loss,0,,,,,
player,201412150chi,nor,DixoBr01,qb_hits,0,,,,,
player,201412150chi,nor,DixoBr01,fumbles_rec,0,,,,,
player,201412150chi,nor,DixoBr01,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,DixoBr01,fumbles_rec_td,0,,,,,
player,201412150chi,nor,DixoBr01,fumbles_forced,0,,,,,
player,201412150chi,nor,LoriEr99,def_int,0,,,,,
player,201412150chi,nor,LoriEr99,def_int_yds,0,,,,,
player,201412150chi,nor,LoriEr99,def_int_td,0,,,,,
player,201412150chi,nor,LoriEr99,def_int_long,0,,,,,
player,201412150chi,nor,LoriEr99,pass_defended,0,,,,,
player,201412150chi,nor,LoriEr99,sacks,0.0,,,,,
player,201412150chi,nor,LoriEr99,tackles_combined,1,,,,,
player,201412150chi,nor,LoriEr99,tackles_solo,1,,,,,
player,201412150chi,nor,LoriEr99,tackles_assists,0,,,,,
player,201412150chi,nor,LoriEr99,tackles_loss,0,,,,,
player,201412150chi,nor,LoriEr99,qb_hits,0,,,,,
player,201412150chi,nor,LoriEr99,fumbles_rec,0,,,,,
player,201412150chi,nor,LoriEr99,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,LoriEr99,fumbles_rec_td,0,,,,,
player,201412150chi,nor,LoriEr99,fumbles_forced,0,,,,,
player,201412150chi,nor,MorsTh00,def_int,0,,,,,
player,201412150chi,nor,MorsTh00,def_int_yds,0,,,,,
player,201412150chi,nor,MorsTh00,def_int_td,0,,,,,
player,201412150chi,nor,MorsTh00,def_int_long,0,,,,,
player,201412150chi,nor,MorsTh00,pass_defended,0,,,,,
player,201412150chi,nor,MorsTh00,sacks,0.0,,,,,
player,201412150chi,nor,MorsTh00,tackles_combined,1,,,,,
player,201412150chi,nor,MorsTh00,tackles_solo,1,,,,,
player,201412150chi,nor,MorsTh00,tackles_assists,0,,,,,
player,201412150chi,nor,MorsTh00,tackles_loss,0,,,,,
player,201412150chi,nor,MorsTh00,qb_hits,0,,,,,
player,201412150chi,nor,MorsTh00,fumbles_rec,0,,,,,
player,201412150chi,nor,MorsTh00,fumbles_rec_yds,0,,,,,
player,201412150chi,nor,MorsTh00,fumbles_rec_td,0,,,,,
player,201412150chi,nor,MorsTh00,fumbles_forced,0,,,,,
player,201412150chi,chi,MundRy00,def_int,0,,,,,
player,201412150chi,chi,MundRy00,def_int_yds,0,,,,,
player,201412150chi,chi,MundRy00,def_int_td,0,,,,,
player,201412150chi,chi,MundRy00,def_int_long,0,,,,,
player,201412150chi,chi,MundRy00,pass_defended,1,,,,,
player,201412150chi,chi,MundRy00,sacks,1.0,,,,,
player,201412150chi,chi,MundRy00,tackles_combined,9,,,,,
player,201412150chi,chi,MundRy00,tackles_solo,4,,,,,
player,201412150chi,chi,MundRy00,tackles_assists,5,,,,,
player,201412150chi,chi,MundRy00,tackles_loss,1,,,,,
player,201412150chi,chi,MundRy00,qb_hits,1,,,,,
player,201412150chi,chi,MundRy00,fumbles_rec,0,,,,,
player,201412150chi,chi,MundRy00,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,MundRy00,fumbles_rec_td,0,,,,,
player,201412150chi,chi,MundRy00,fumbles_forced,0,,,,,
player,201412150chi,chi,YounWi99,def_int,0,,,,,
player,201412150chi,chi,YounWi99,def_int_yds,0,,,,,
player,201412150chi,chi,YounWi99,def_int_td,0,,,,,
player,201412150chi,chi,YounWi99,def_int_long,0,,,,,
player,201412150chi,chi,YounWi99,pass_defended,0,,,,,
player,201412150chi,chi,YounWi99,sacks,1.0,,,,,
player,201412150chi,chi,YounWi99,tackles_combined,2,,,,,
player,201412150chi,chi,YounWi99,tackles_solo,2,,,,,
player,201412150chi,chi,YounWi99,tackles_assists,0,,,,,
player,201412150chi,chi,YounWi99,tackles_loss,1,,,,,
player,201412150chi,chi,YounWi99,qb_hits,1,,,,,
player,201412150chi,chi,YounWi99,fumbles_rec,0,,,,,
player,201412150chi,chi,YounWi99,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,YounWi99,fumbles_rec_td,0,,,,,
player,201412150chi,chi,YounWi99,fumbles_forced,0,,,,,
player,201412150chi,chi,JoneCh05,def_int,0,,,,,
player,201412150chi,chi,JoneCh05,def_int_yds,0,,,,,
player,201412150chi,chi,JoneCh05,def_int_td,0,,,,,
player,201412150chi,chi,JoneCh05,def_int_long,0,,,,,
player,201412150chi,chi,JoneCh05,pass_defended,0,,,,,
player,201412150chi,chi,JoneCh05,sacks,0.0,,,,,
player,201412150chi,chi,JoneCh05,tackles_combined,13,,,,,
player,201412150chi,chi,JoneCh05,tackles_solo,8,,,,,
player,201412150chi,chi,JoneCh05,tackles_assists,5,,,,,
player,201412150chi,chi,JoneCh05,tackles_loss,0,,,,,
player,201412150chi,chi,JoneCh05,qb_hits,0,,,,,
player,201412150chi,chi,JoneCh05,fumbles_rec,0,,,,,
player,201412150chi,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201412150chi,chi,JoneCh05,fumbles_forced,0,,,,,
player,201412150chi,chi,BostJo00,def_int,0,,,,,
player,201412150chi,chi,BostJo00,def_int_yds,0,,,,,
player,201412150chi,chi,BostJo00,def_int_td,0,,,,,
player,201412150chi,chi,BostJo00,def_int_long,0,,,,,
player,201412150chi,chi,BostJo00,pass_defended,0,,,,,
player,201412150chi,chi,BostJo00,sacks,0.0,,,,,
player,201412150chi,chi,BostJo00,tackles_combined,8,,,,,
player,201412150chi,chi,BostJo00,tackles_solo,6,,,,,
player,201412150chi,chi,BostJo00,tackles_assists,2,,,,,
player,201412150chi,chi,BostJo00,tackles_loss,0,,,,,
player,201412150chi,chi,BostJo00,qb_hits,0,,,,,
player,201412150chi,chi,BostJo00,fumbles_rec,0,,,,,
player,201412150chi,chi,BostJo00,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,BostJo00,fumbles_rec_td,0,,,,,
player,201412150chi,chi,BostJo00,fumbles_forced,0,,,,,
player,201412150chi,chi,AlleJa22,def_int,0,,,,,
player,201412150chi,chi,AlleJa22,def_int_yds,0,,,,,
player,201412150chi,chi,AlleJa22,def_int_td,0,,,,,
player,201412150chi,chi,AlleJa22,def_int_long,0,,,,,
player,201412150chi,chi,AlleJa22,pass_defended,2,,,,,
player,201412150chi,chi,AlleJa22,sacks,0.0,,,,,
player,201412150chi,chi,AlleJa22,tackles_combined,4,,,,,
player,201412150chi,chi,AlleJa22,tackles_solo,4,,,,,
player,201412150chi,chi,AlleJa22,tackles_assists,0,,,,,
player,201412150chi,chi,AlleJa22,tackles_loss,1,,,,,
player,201412150chi,chi,AlleJa22,qb_hits,1,,,,,
player,201412150chi,chi,AlleJa22,fumbles_rec,1,,,,,
player,201412150chi,chi,AlleJa22,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,AlleJa22,fumbles_rec_td,0,,,,,
player,201412150chi,chi,AlleJa22,fumbles_forced,0,,,,,
player,201412150chi,chi,JennTi20,def_int,0,,,,,
player,201412150chi,chi,JennTi20,def_int_yds,0,,,,,
player,201412150chi,chi,JennTi20,def_int_td,0,,,,,
player,201412150chi,chi,JennTi20,def_int_long,0,,,,,
player,201412150chi,chi,JennTi20,pass_defended,1,,,,,
player,201412150chi,chi,JennTi20,sacks,0.0,,,,,
player,201412150chi,chi,JennTi20,tackles_combined,4,,,,,
player,201412150chi,chi,JennTi20,tackles_solo,2,,,,,
player,201412150chi,chi,JennTi20,tackles_assists,2,,,,,
player,201412150chi,chi,JennTi20,tackles_loss,0,,,,,
player,201412150chi,chi,JennTi20,qb_hits,0,,,,,
player,201412150chi,chi,JennTi20,fumbles_rec,0,,,,,
player,201412150chi,chi,JennTi20,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,JennTi20,fumbles_rec_td,0,,,,,
player,201412150chi,chi,JennTi20,fumbles_forced,0,,,,,
player,201412150chi,chi,VereBr00,def_int,0,,,,,
player,201412150chi,chi,VereBr00,def_int_yds,0,,,,,
player,201412150chi,chi,VereBr00,def_int_td,0,,,,,
player,201412150chi,chi,VereBr00,def_int_long,0,,,,,
player,201412150chi,chi,VereBr00,pass_defended,0,,,,,
player,201412150chi,chi,VereBr00,sacks,0.0,,,,,
player,201412150chi,chi,VereBr00,tackles_combined,4,,,,,
player,201412150chi,chi,VereBr00,tackles_solo,3,,,,,
player,201412150chi,chi,VereBr00,tackles_assists,1,,,,,
player,201412150chi,chi,VereBr00,tackles_loss,0,,,,,
player,201412150chi,chi,VereBr00,qb_hits,0,,,,,
player,201412150chi,chi,VereBr00,fumbles_rec,0,,,,,
player,201412150chi,chi,VereBr00,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,VereBr00,fumbles_rec_td,0,,,,,
player,201412150chi,chi,VereBr00,fumbles_forced,1,,,,,
player,201412150chi,chi,FullKy00,def_int,0,,,,,
player,201412150chi,chi,FullKy00,def_int_yds,0,,,,,
player,201412150chi,chi,FullKy00,def_int_td,0,,,,,
player,201412150chi,chi,FullKy00,def_int_long,0,,,,,
player,201412150chi,chi,FullKy00,pass_defended,0,,,,,
player,201412150chi,chi,FullKy00,sacks,0.0,,,,,
player,201412150chi,chi,FullKy00,tackles_combined,3,,,,,
player,201412150chi,chi,FullKy00,tackles_solo,2,,,,,
player,201412150chi,chi,FullKy00,tackles_assists,1,,,,,
player,201412150chi,chi,FullKy00,tackles_loss,0,,,,,
player,201412150chi,chi,FullKy00,qb_hits,0,,,,,
player,201412150chi,chi,FullKy00,fumbles_rec,0,,,,,
player,201412150chi,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201412150chi,chi,FullKy00,fumbles_forced,0,,,,,
player,201412150chi,chi,McClSh00,def_int,0,,,,,
player,201412150chi,chi,McClSh00,def_int_yds,0,,,,,
player,201412150chi,chi,McClSh00,def_int_td,0,,,,,
player,201412150chi,chi,McClSh00,def_int_long,0,,,,,
player,201412150chi,chi,McClSh00,pass_defended,0,,,,,
player,201412150chi,chi,McClSh00,sacks,0.0,,,,,
player,201412150chi,chi,McClSh00,tackles_combined,3,,,,,
player,201412150chi,chi,McClSh00,tackles_solo,3,,,,,
player,201412150chi,chi,McClSh00,tackles_assists,0,,,,,
player,201412150chi,chi,McClSh00,tackles_loss,0,,,,,
player,201412150chi,chi,McClSh00,qb_hits,0,,,,,
player,201412150chi,chi,McClSh00,fumbles_rec,0,,,,,
player,201412150chi,chi,McClSh00,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,McClSh00,fumbles_rec_td,0,,,,,
player,201412150chi,chi,McClSh00,fumbles_forced,0,,,,,
player,201412150chi,chi,HursDe00,def_int,0,,,,,
player,201412150chi,chi,HursDe00,def_int_yds,0,,,,,
player,201412150chi,chi,HursDe00,def_int_td,0,,,,,
player,201412150chi,chi,HursDe00,def_int_long,0,,,,,
player,201412150chi,chi,HursDe00,pass_defended,0,,,,,
player,201412150chi,chi,HursDe00,sacks,0.0,,,,,
player,201412150chi,chi,HursDe00,tackles_combined,2,,,,,
player,201412150chi,chi,HursDe00,tackles_solo,1,,,,,
player,201412150chi,chi,HursDe00,tackles_assists,1,,,,,
player,201412150chi,chi,HursDe00,tackles_loss,0,,,,,
player,201412150chi,chi,HursDe00,qb_hits,0,,,,,
player,201412150chi,chi,HursDe00,fumbles_rec,0,,,,,
player,201412150chi,chi,HursDe00,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,HursDe00,fumbles_rec_td,0,,,,,
player,201412150chi,chi,HursDe00,fumbles_forced,0,,,,,
player,201412150chi,chi,RatlJa20,def_int,0,,,,,
player,201412150chi,chi,RatlJa20,def_int_yds,0,,,,,
player,201412150chi,chi,RatlJa20,def_int_td,0,,,,,
player,201412150chi,chi,RatlJa20,def_int_long,0,,,,,
player,201412150chi,chi,RatlJa20,pass_defended,0,,,,,
player,201412150chi,chi,RatlJa20,sacks,0.0,,,,,
player,201412150chi,chi,RatlJa20,tackles_combined,2,,,,,
player,201412150chi,chi,RatlJa20,tackles_solo,1,,,,,
player,201412150chi,chi,RatlJa20,tackles_assists,1,,,,,
player,201412150chi,chi,RatlJa20,tackles_loss,0,,,,,
player,201412150chi,chi,RatlJa20,qb_hits,1,,,,,
player,201412150chi,chi,RatlJa20,fumbles_rec,0,,,,,
player,201412150chi,chi,RatlJa20,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,RatlJa20,fumbles_rec_td,0,,,,,
player,201412150chi,chi,RatlJa20,fumbles_forced,0,,,,,
player,201412150chi,chi,CainJe20,def_int,0,,,,,
player,201412150chi,chi,CainJe20,def_int_yds,0,,,,,
player,201412150chi,chi,CainJe20,def_int_td,0,,,,,
