game,2014,4,20140928,201409280sfo,phi,"Philadelphia Eagles",21,sfo,"San Francisco 49ers",26
player,201409280sfo,sfo,BrooAh21,qb_hits,0,,,,,
player,201409280sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201409280sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201409280sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201409280sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201409280sfo,sfo,DobbDe00,def_int,0,,,,,
player,201409280sfo,sfo,DobbDe00,def_int_yds,0,,,,,
player,201409280sfo,sfo,DobbDe00,def_int_td,0,,,,,
player,201409280sfo,sfo,DobbDe00,def_int_long,0,,,,,
player,201409280sfo,sfo,DobbDe00,pass_defended,0,,,,,
player,201409280sfo,sfo,DobbDe00,sacks,0.0,,,,,
player,201409280sfo,sfo,DobbDe00,tackles_combined,1,,,,,
player,201409280sfo,sfo,DobbDe00,tackles_solo,1,,,,,
player,201409280sfo,sfo,DobbDe00,tackles_assists,0,,,,,
player,201409280sfo,sfo,DobbDe00,tackles_loss,1,,,,,
player,201409280sfo,sfo,DobbDe00,qb_hits,0,,,,,
player,201409280sfo,sfo,DobbDe00,fumbles_rec,0,,,,,
player,201409280sfo,sfo,DobbDe00,fumbles_rec_yds,0,,,,,
player,201409280sfo,sfo,DobbDe00,fumbles_rec_td,0,,,,,
player,201409280sfo,sfo,DobbDe00,fumbles_forced,0,,,,,
player,201409280sfo,sfo,LemoCo00,def_int,0,,,,,
player,201409280sfo,sfo,LemoCo00,def_int_yds,0,,,,,
player,201409280sfo,sfo,LemoCo00,def_int_td,0,,,,,
player,201409280sfo,sfo,LemoCo00,def_int_long,0,,,,,
player,201409280sfo,sfo,LemoCo00,pass_defended,0,,,,,
player,201409280sfo,sfo,LemoCo00,sacks,0.0,,,,,
player,201409280sfo,sfo,LemoCo00,tackles_combined,1,,,,,
player,201409280sfo,sfo,LemoCo00,tackles_solo,1,,,,,
player,201409280sfo,sfo,LemoCo00,tackles_assists,0,,,,,
player,201409280sfo,sfo,LemoCo00,tackles_loss,0,,,,,
player,201409280sfo,sfo,LemoCo00,qb_hits,0,,,,,
player,201409280sfo,sfo,LemoCo00,fumbles_rec,0,,,,,
player,201409280sfo,sfo,LemoCo00,fumbles_rec_yds,0,,,,,
player,201409280sfo,sfo,LemoCo00,fumbles_rec_td,0,,,,,
player,201409280sfo,sfo,LemoCo00,fumbles_forced,0,,,,,
player,201409280sfo,sfo,LyncAa00,def_int,0,,,,,
player,201409280sfo,sfo,LyncAa00,def_int_yds,0,,,,,
player,201409280sfo,sfo,LyncAa00,def_int_td,0,,,,,
player,201409280sfo,sfo,LyncAa00,def_int_long,0,,,,,
player,201409280sfo,sfo,LyncAa00,pass_defended,0,,,,,
player,201409280sfo,sfo,LyncAa00,sacks,0.0,,,,,
player,201409280sfo,sfo,LyncAa00,tackles_combined,1,,,,,
player,201409280sfo,sfo,LyncAa00,tackles_solo,1,,,,,
player,201409280sfo,sfo,LyncAa00,tackles_assists,0,,,,,
player,201409280sfo,sfo,LyncAa00,tackles_loss,1,,,,,
player,201409280sfo,sfo,LyncAa00,qb_hits,2,,,,,
player,201409280sfo,sfo,LyncAa00,fumbles_rec,0,,,,,
player,201409280sfo,sfo,LyncAa00,fumbles_rec_yds,0,,,,,
player,201409280sfo,sfo,LyncAa00,fumbles_rec_td,0,,,,,
player,201409280sfo,sfo,LyncAa00,fumbles_forced,0,,,,,
player,201409280sfo,sfo,OsgoKa00,def_int,0,,,,,
player,201409280sfo,sfo,OsgoKa00,def_int_yds,0,,,,,
player,201409280sfo,sfo,OsgoKa00,def_int_td,0,,,,,
player,201409280sfo,sfo,OsgoKa00,def_int_long,0,,,,,
player,201409280sfo,sfo,OsgoKa00,pass_defended,0,,,,,
player,201409280sfo,sfo,OsgoKa00,sacks,0.0,,,,,
player,201409280sfo,sfo,OsgoKa00,tackles_combined,1,,,,,
player,201409280sfo,sfo,OsgoKa00,tackles_solo,1,,,,,
player,201409280sfo,sfo,OsgoKa00,tackles_assists,0,,,,,
player,201409280sfo,sfo,OsgoKa00,tackles_loss,0,,,,,
player,201409280sfo,sfo,OsgoKa00,qb_hits,0,,,,,
player,201409280sfo,sfo,OsgoKa00,fumbles_rec,0,,,,,
player,201409280sfo,sfo,OsgoKa00,fumbles_rec_yds,0,,,,,
player,201409280sfo,sfo,OsgoKa00,fumbles_rec_td,0,,,,,
player,201409280sfo,sfo,OsgoKa00,fumbles_forced,0,,,,,
player,201409280sfo,sfo,ReidEr00,def_int,0,,,,,
player,201409280sfo,sfo,ReidEr00,def_int_yds,0,,,,,
player,201409280sfo,sfo,ReidEr00,def_int_td,0,,,,,
player,201409280sfo,sfo,ReidEr00,def_int_long,0,,,,,
player,201409280sfo,sfo,ReidEr00,pass_defended,0,,,,,
player,201409280sfo,sfo,ReidEr00,sacks,0.0,,,,,
player,201409280sfo,sfo,ReidEr00,tackles_combined,1,,,,,
player,201409280sfo,sfo,ReidEr00,tackles_solo,0,,,,,
player,201409280sfo,sfo,ReidEr00,tackles_assists,1,,,,,
player,201409280sfo,sfo,ReidEr00,tackles_loss,0,,,,,
player,201409280sfo,sfo,ReidEr00,qb_hits,0,,,,,
player,201409280sfo,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201409280sfo,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201409280sfo,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201409280sfo,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201409280sfo,sfo,SmitJu20,def_int,0,,,,,
player,201409280sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201409280sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201409280sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201409280sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201409280sfo,sfo,SmitJu20,sacks,0.0,,,,,
player,201409280sfo,sfo,SmitJu20,tackles_combined,1,,,,,
player,201409280sfo,sfo,SmitJu20,tackles_solo,0,,,,,
player,201409280sfo,sfo,SmitJu20,tackles_assists,1,,,,,
player,201409280sfo,sfo,SmitJu20,tackles_loss,0,,,,,
player,201409280sfo,sfo,SmitJu20,qb_hits,2,,,,,
player,201409280sfo,sfo,SmitJu20,fumbles_rec,1,,,,,
player,201409280sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201409280sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201409280sfo,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201409280sfo,sfo,WilhMi00,def_int,0,,,,,
player,201409280sfo,sfo,WilhMi00,def_int_yds,0,,,,,
player,201409280sfo,sfo,WilhMi00,def_int_td,0,,,,,
player,201409280sfo,sfo,WilhMi00,def_int_long,0,,,,,
player,201409280sfo,sfo,WilhMi00,pass_defended,0,,,,,
player,201409280sfo,sfo,WilhMi00,sacks,0.0,,,,,
player,201409280sfo,sfo,WilhMi00,tackles_combined,1,,,,,
player,201409280sfo,sfo,WilhMi00,tackles_solo,1,,,,,
player,201409280sfo,sfo,WilhMi00,tackles_assists,0,,,,,
player,201409280sfo,sfo,WilhMi00,tackles_loss,0,,,,,
player,201409280sfo,sfo,WilhMi00,qb_hits,1,,,,,
player,201409280sfo,sfo,WilhMi00,fumbles_rec,0,,,,,
player,201409280sfo,sfo,WilhMi00,fumbles_rec_yds,0,,,,,
player,201409280sfo,sfo,WilhMi00,fumbles_rec_td,0,,,,,
player,201409280sfo,sfo,WilhMi00,fumbles_forced,0,,,,,
player,201409280sfo,phi,SproDa00,kick_ret,0,,,,,
player,201409280sfo,phi,SproDa00,kick_ret_yds,0,,,,,
player,201409280sfo,phi,SproDa00,kick_ret_yds_per_ret,,,,,,
player,201409280sfo,phi,SproDa00,kick_ret_td,0,,,,,
player,201409280sfo,phi,SproDa00,kick_ret_long,0,,,,,
player,201409280sfo,phi,SproDa00,punt_ret,3,,,,,
player,201409280sfo,phi,SproDa00,punt_ret_yds,86,,,,,
player,201409280sfo,phi,SproDa00,punt_ret_yds_per_ret,28.7,,,,,
player,201409280sfo,phi,SproDa00,punt_ret_td,1,,,,,
player,201409280sfo,phi,SproDa00,punt_ret_long,82,,,,,
player,201409280sfo,phi,PolkCh00,kick_ret,3,,,,,
player,201409280sfo,phi,PolkCh00,kick_ret_yds,65,,,,,
player,201409280sfo,phi,PolkCh00,kick_ret_yds_per_ret,21.7,,,,,
player,201409280sfo,phi,PolkCh00,kick_ret_td,0,,,,,
player,201409280sfo,phi,PolkCh00,kick_ret_long,26,,,,,
player,201409280sfo,phi,PolkCh00,punt_ret,0,,,,,
player,201409280sfo,phi,PolkCh00,punt_ret_yds,0,,,,,
player,201409280sfo,phi,PolkCh00,punt_ret_yds_per_ret,,,,,,
player,201409280sfo,phi,PolkCh00,punt_ret_td,0,,,,,
player,201409280sfo,phi,PolkCh00,punt_ret_long,0,,,,,
player,201409280sfo,sfo,ElliBr00,kick_ret,2,,,,,
player,201409280sfo,sfo,ElliBr00,kick_ret_yds,45,,,,,
player,201409280sfo,sfo,ElliBr00,kick_ret_yds_per_ret,22.5,,,,,
player,201409280sfo,sfo,ElliBr00,kick_ret_td,0,,,,,
player,201409280sfo,sfo,ElliBr00,kick_ret_long,27,,,,,
player,201409280sfo,sfo,ElliBr00,punt_ret,3,,,,,
player,201409280sfo,sfo,ElliBr00,punt_ret_yds,25,,,,,
player,201409280sfo,sfo,ElliBr00,punt_ret_yds_per_ret,8.3,,,,,
player,201409280sfo,sfo,ElliBr00,punt_ret_td,0,,,,,
player,201409280sfo,sfo,ElliBr00,punt_ret_long,21,,,,,
player,201409280sfo,sfo,OsgoKa00,kick_ret,0,,,,,
player,201409280sfo,sfo,OsgoKa00,kick_ret_yds,0,,,,,
player,201409280sfo,sfo,OsgoKa00,kick_ret_yds_per_ret,,,,,,
player,201409280sfo,sfo,OsgoKa00,kick_ret_td,0,,,,,
player,201409280sfo,sfo,OsgoKa00,kick_ret_long,0,,,,,
player,201409280sfo,sfo,OsgoKa00,punt_ret,1,,,,,
player,201409280sfo,sfo,OsgoKa00,punt_ret_yds,2,,,,,
player,201409280sfo,sfo,OsgoKa00,punt_ret_yds_per_ret,2.0,,,,,
player,201409280sfo,sfo,OsgoKa00,punt_ret_td,0,,,,,
player,201409280sfo,sfo,OsgoKa00,punt_ret_long,2,,,,,
player,201409280sfo,phi,ParkCo03,xpm,3,,,,,
player,201409280sfo,phi,ParkCo03,xpa,3,,,,,
player,201409280sfo,phi,ParkCo03,fgm,,,,,,
player,201409280sfo,phi,ParkCo03,fga,,,,,,
player,201409280sfo,phi,ParkCo03,punt,0,,,,,
player,201409280sfo,phi,ParkCo03,punt_yds,0,,,,,
player,201409280sfo,phi,ParkCo03,punt_yds_per_punt,,,,,,
player,201409280sfo,phi,ParkCo03,punt_long,0,,,,,
player,201409280sfo,phi,JoneDo21,xpm,,,,,,
player,201409280sfo,phi,JoneDo21,xpa,,,,,,
player,201409280sfo,phi,JoneDo21,fgm,,,,,,
player,201409280sfo,phi,JoneDo21,fga,,,,,,
player,201409280sfo,phi,JoneDo21,punt,6,,,,,
player,201409280sfo,phi,JoneDo21,punt_yds,291,,,,,
player,201409280sfo,phi,JoneDo21,punt_yds_per_punt,48.5,,,,,
player,201409280sfo,phi,JoneDo21,punt_long,61,,,,,
player,201409280sfo,sfo,dawsophi01,xpm,2,,,,,
player,201409280sfo,sfo,dawsophi01,xpa,2,,,,,
player,201409280sfo,sfo,dawsophi01,fgm,4,,,,,
player,201409280sfo,sfo,dawsophi01,fga,4,,,,,
player,201409280sfo,sfo,dawsophi01,punt,0,,,,,
player,201409280sfo,sfo,dawsophi01,punt_yds,0,,,,,
player,201409280sfo,sfo,dawsophi01,punt_yds_per_punt,,,,,,
player,201409280sfo,sfo,dawsophi01,punt_long,0,,,,,
player,201409280sfo,sfo,LeexAn20,xpm,,,,,,
player,201409280sfo,sfo,LeexAn20,xpa,,,,,,
player,201409280sfo,sfo,LeexAn20,fgm,,,,,,
player,201409280sfo,sfo,LeexAn20,fga,,,,,,
player,201409280sfo,sfo,LeexAn20,punt,5,,,,,
player,201409280sfo,sfo,LeexAn20,punt_yds,235,,,,,
player,201409280sfo,sfo,LeexAn20,punt_yds_per_punt,47.0,,,,,
player,201409280sfo,sfo,LeexAn20,punt_long,51,,,,,
player,201409280sfo,sfo,IupaMi20,pos,G,,,,,
player,201409280sfo,sfo,IupaMi20,offense,83,,,,,
player,201409280sfo,sfo,IupaMi20,off_pct,100%,,,,,
player,201409280sfo,sfo,IupaMi20,defense,0,,,,,
player,201409280sfo,sfo,IupaMi20,def_pct,0%,,,,,
player,201409280sfo,sfo,IupaMi20,special_teams,6,,,,,
player,201409280sfo,sfo,IupaMi20,st_pct,19%,,,,,
player,201409280sfo,sfo,BoonAl21,pos,G,,,,,
player,201409280sfo,sfo,BoonAl21,offense,83,,,,,
player,201409280sfo,sfo,BoonAl21,off_pct,100%,,,,,
player,201409280sfo,sfo,BoonAl21,defense,0,,,,,
player,201409280sfo,sfo,BoonAl21,def_pct,0%,,,,,
player,201409280sfo,sfo,BoonAl21,special_teams,6,,,,,
player,201409280sfo,sfo,BoonAl21,st_pct,19%,,,,,
player,201409280sfo,sfo,KilgDa00,pos,C,,,,,
player,201409280sfo,sfo,KilgDa00,offense,83,,,,,
player,201409280sfo,sfo,KilgDa00,off_pct,100%,,,,,
player,201409280sfo,sfo,KilgDa00,defense,0,,,,,
player,201409280sfo,sfo,KilgDa00,def_pct,0%,,,,,
player,201409280sfo,sfo,KilgDa00,special_teams,6,,,,,
player,201409280sfo,sfo,KilgDa00,st_pct,19%,,,,,
player,201409280sfo,sfo,KaepCo00,pos,QB,,,,,
player,201409280sfo,sfo,KaepCo00,offense,83,,,,,
player,201409280sfo,sfo,KaepCo00,off_pct,100%,,,,,
player,201409280sfo,sfo,KaepCo00,defense,0,,,,,
player,201409280sfo,sfo,KaepCo00,def_pct,0%,,,,,
player,201409280sfo,sfo,KaepCo00,special_teams,0,,,,,
player,201409280sfo,sfo,KaepCo00,st_pct,0%,,,,,
player,201409280sfo,sfo,StalJo20,pos,T,,,,,
player,201409280sfo,sfo,StalJo20,offense,82,,,,,
player,201409280sfo,sfo,StalJo20,off_pct,99%,,,,,
player,201409280sfo,sfo,StalJo20,defense,0,,,,,
player,201409280sfo,sfo,StalJo20,def_pct,0%,,,,,
player,201409280sfo,sfo,StalJo20,special_teams,5,,,,,
player,201409280sfo,sfo,StalJo20,st_pct,16%,,,,,
player,201409280sfo,sfo,BoldAn00,pos,WR,,,,,
player,201409280sfo,sfo,BoldAn00,offense,71,,,,,
player,201409280sfo,sfo,BoldAn00,off_pct,86%,,,,,
player,201409280sfo,sfo,BoldAn00,defense,0,,,,,
player,201409280sfo,sfo,BoldAn00,def_pct,0%,,,,,
player,201409280sfo,sfo,BoldAn00,special_teams,0,,,,,
player,201409280sfo,sfo,BoldAn00,st_pct,0%,,,,,
player,201409280sfo,sfo,MartJo01,pos,T,,,,,
player,201409280sfo,sfo,MartJo01,offense,60,,,,,
player,201409280sfo,sfo,MartJo01,off_pct,72%,,,,,
player,201409280sfo,sfo,MartJo01,defense,0,,,,,
player,201409280sfo,sfo,MartJo01,def_pct,0%,,,,,
player,201409280sfo,sfo,MartJo01,special_teams,5,,,,,
player,201409280sfo,sfo,MartJo01,st_pct,16%,,,,,
player,201409280sfo,sfo,GoreFr00,pos,RB,,,,,
player,201409280sfo,sfo,GoreFr00,offense,59,,,,,
player,201409280sfo,sfo,GoreFr00,off_pct,71%,,,,,
player,201409280sfo,sfo,GoreFr00,defense,0,,,,,
player,201409280sfo,sfo,GoreFr00,def_pct,0%,,,,,
player,201409280sfo,sfo,GoreFr00,special_teams,0,,,,,
player,201409280sfo,sfo,GoreFr00,st_pct,0%,,,,,
player,201409280sfo,sfo,CarrDe00,pos,TE,,,,,
player,201409280sfo,sfo,CarrDe00,offense,52,,,,,
player,201409280sfo,sfo,CarrDe00,off_pct,63%,,,,,
player,201409280sfo,sfo,CarrDe00,defense,0,,,,,
player,201409280sfo,sfo,CarrDe00,def_pct,0%,,,,,
player,201409280sfo,sfo,CarrDe00,special_teams,10,,,,,
player,201409280sfo,sfo,CarrDe00,st_pct,31%,,,,,
player,201409280sfo,sfo,MillBr02,pos,FB,,,,,
player,201409280sfo,sfo,MillBr02,offense,49,,,,,
player,201409280sfo,sfo,MillBr02,off_pct,59%,,,,,
player,201409280sfo,sfo,MillBr02,defense,0,,,,,
player,201409280sfo,sfo,MillBr02,def_pct,0%,,,,,
player,201409280sfo,sfo,MillBr02,special_teams,10,,,,,
player,201409280sfo,sfo,MillBr02,st_pct,31%,,,,,
player,201409280sfo,sfo,CrabMi00,pos,WR,,,,,
player,201409280sfo,sfo,CrabMi00,offense,47,,,,,
player,201409280sfo,sfo,CrabMi00,off_pct,57%,,,,,
player,201409280sfo,sfo,CrabMi00,defense,0,,,,,
player,201409280sfo,sfo,CrabMi00,def_pct,0%,,,,,
player,201409280sfo,sfo,CrabMi00,special_teams,0,,,,,
player,201409280sfo,sfo,CrabMi00,st_pct,0%,,,,,
player,201409280sfo,sfo,DaviVe00,pos,TE,,,,,
player,201409280sfo,sfo,DaviVe00,offense,45,,,,,
player,201409280sfo,sfo,DaviVe00,off_pct,54%,,,,,
player,201409280sfo,sfo,DaviVe00,defense,0,,,,,
player,201409280sfo,sfo,DaviVe00,def_pct,0%,,,,,
player,201409280sfo,sfo,DaviVe00,special_teams,0,,,,,
player,201409280sfo,sfo,DaviVe00,st_pct,0%,,,,,
player,201409280sfo,sfo,LloyBr00,pos,WR,,,,,
player,201409280sfo,sfo,LloyBr00,offense,36,,,,,
player,201409280sfo,sfo,LloyBr00,off_pct,43%,,,,,
player,201409280sfo,sfo,LloyBr00,defense,0,,,,,
player,201409280sfo,sfo,LloyBr00,def_pct,0%,,,,,
player,201409280sfo,sfo,LloyBr00,special_teams,0,,,,,
player,201409280sfo,sfo,LloyBr00,st_pct,0%,,,,,
player,201409280sfo,sfo,DaviAn27,pos,T,,,,,
player,201409280sfo,sfo,DaviAn27,offense,23,,,,,
player,201409280sfo,sfo,DaviAn27,off_pct,28%,,,,,
player,201409280sfo,sfo,DaviAn27,defense,0,,,,,
player,201409280sfo,sfo,DaviAn27,def_pct,0%,,,,,
player,201409280sfo,sfo,DaviAn27,special_teams,1,,,,,
player,201409280sfo,sfo,DaviAn27,st_pct,3%,,,,,
player,201409280sfo,sfo,HydeCa00,pos,RB,,,,,
player,201409280sfo,sfo,HydeCa00,offense,23,,,,,
player,201409280sfo,sfo,HydeCa00,off_pct,28%,,,,,
player,201409280sfo,sfo,HydeCa00,defense,0,,,,,
player,201409280sfo,sfo,HydeCa00,def_pct,0%,,,,,
player,201409280sfo,sfo,HydeCa00,special_teams,0,,,,,
player,201409280sfo,sfo,HydeCa00,st_pct,0%,,,,,
player,201409280sfo,sfo,LoonJo01,pos,G,,,,,
player,201409280sfo,sfo,LoonJo01,offense,16,,,,,
player,201409280sfo,sfo,LoonJo01,off_pct,19%,,,,,
player,201409280sfo,sfo,LoonJo01,defense,0,,,,,
player,201409280sfo,sfo,LoonJo01,def_pct,0%,,,,,
player,201409280sfo,sfo,LoonJo01,special_teams,6,,,,,
player,201409280sfo,sfo,LoonJo01,st_pct,19%,,,,,
player,201409280sfo,sfo,JohnSt00,pos,WR,,,,,
player,201409280sfo,sfo,JohnSt00,offense,13,,,,,
player,201409280sfo,sfo,JohnSt00,off_pct,16%,,,,,
player,201409280sfo,sfo,JohnSt00,defense,0,,,,,
player,201409280sfo,sfo,JohnSt00,def_pct,0%,,,,,
player,201409280sfo,sfo,JohnSt00,special_teams,0,,,,,
player,201409280sfo,sfo,JohnSt00,st_pct,0%,,,,,
player,201409280sfo,sfo,ElliBr00,pos,WR,,,,,
player,201409280sfo,sfo,ElliBr00,offense,5,,,,,
player,201409280sfo,sfo,ElliBr00,off_pct,6%,,,,,
player,201409280sfo,sfo,ElliBr00,defense,0,,,,,
player,201409280sfo,sfo,ElliBr00,def_pct,0%,,,,,
player,201409280sfo,sfo,ElliBr00,special_teams,10,,,,,
player,201409280sfo,sfo,ElliBr00,st_pct,31%,,,,,
player,201409280sfo,sfo,WillPa98,pos,LB,,,,,
player,201409280sfo,sfo,WillPa98,offense,0,,,,,
player,201409280sfo,sfo,WillPa98,off_pct,0%,,,,,
player,201409280sfo,sfo,WillPa98,defense,60,,,,,
player,201409280sfo,sfo,WillPa98,def_pct,100%,,,,,
player,201409280sfo,sfo,WillPa98,special_teams,3,,,,,
player,201409280sfo,sfo,WillPa98,st_pct,9%,,,,,
player,201409280sfo,sfo,BethAn20,pos,SS,,,,,
player,201409280sfo,sfo,BethAn20,offense,0,,,,,
player,201409280sfo,sfo,BethAn20,off_pct,0%,,,,,
player,201409280sfo,sfo,BethAn20,defense,60,,,,,
player,201409280sfo,sfo,BethAn20,def_pct,100%,,,,,
player,201409280sfo,sfo,BethAn20,special_teams,0,,,,,
player,201409280sfo,sfo,BethAn20,st_pct,0%,,,,,
player,201409280sfo,sfo,CoxxPe99,pos,CB,,,,,
player,201409280sfo,sfo,CoxxPe99,offense,0,,,,,
player,201409280sfo,sfo,CoxxPe99,off_pct,0%,,,,,
player,201409280sfo,sfo,CoxxPe99,defense,60,,,,,
player,201409280sfo,sfo,CoxxPe99,def_pct,100%,,,,,
player,201409280sfo,sfo,CoxxPe99,special_teams,0,,,,,
player,201409280sfo,sfo,CoxxPe99,st_pct,0%,,,,,
player,201409280sfo,sfo,CullCh00,pos,CB,,,,,
player,201409280sfo,sfo,CullCh00,offense,0,,,,,
player,201409280sfo,sfo,CullCh00,off_pct,0%,,,,,
player,201409280sfo,sfo,CullCh00,defense,60,,,,,
player,201409280sfo,sfo,CullCh00,def_pct,100%,,,,,
player,201409280sfo,sfo,CullCh00,special_teams,0,,,,,
player,201409280sfo,sfo,CullCh00,st_pct,0%,,,,,
player,201409280sfo,sfo,ReidEr00,pos,FS,,,,,
player,201409280sfo,sfo,ReidEr00,offense,0,,,,,
player,201409280sfo,sfo,ReidEr00,off_pct,0%,,,,,
player,201409280sfo,sfo,ReidEr00,defense,59,,,,,
player,201409280sfo,sfo,ReidEr00,def_pct,98%,,,,,
player,201409280sfo,sfo,ReidEr00,special_teams,2,,,,,
player,201409280sfo,sfo,ReidEr00,st_pct,6%,,,,,
player,201409280sfo,sfo,WilhMi00,pos,LB,,,,,
player,201409280sfo,sfo,WilhMi00,offense,0,,,,,
player,201409280sfo,sfo,WilhMi00,off_pct,0%,,,,,
player,201409280sfo,sfo,WilhMi00,defense,57,,,,,
player,201409280sfo,sfo,WilhMi00,def_pct,95%,,,,,
player,201409280sfo,sfo,WilhMi00,special_teams,6,,,,,
player,201409280sfo,sfo,WilhMi00,st_pct,19%,,,,,
player,201409280sfo,sfo,BrooAh21,pos,LB,,,,,
player,201409280sfo,sfo,BrooAh21,offense,0,,,,,
player,201409280sfo,sfo,BrooAh21,off_pct,0%,,,,,
player,201409280sfo,sfo,BrooAh21,defense,57,,,,,
player,201409280sfo,sfo,BrooAh21,def_pct,95%,,,,,
player,201409280sfo,sfo,BrooAh21,special_teams,0,,,,,
player,201409280sfo,sfo,BrooAh21,st_pct,0%,,,,,
player,201409280sfo,sfo,McDoRa99,pos,DE,,,,,
player,201409280sfo,sfo,McDoRa99,offense,0,,,,,
player,201409280sfo,sfo,McDoRa99,off_pct,0%,,,,,
player,201409280sfo,sfo,McDoRa99,defense,54,,,,,
player,201409280sfo,sfo,McDoRa99,def_pct,90%,,,,,
player,201409280sfo,sfo,McDoRa99,special_teams,0,,,,,
player,201409280sfo,sfo,McDoRa99,st_pct,0%,,,,,
player,201409280sfo,sfo,SmitJu20,pos,DE,,,,,
player,201409280sfo,sfo,SmitJu20,offense,0,,,,,
player,201409280sfo,sfo,SmitJu20,off_pct,0%,,,,,
player,201409280sfo,sfo,SmitJu20,defense,47,,,,,
player,201409280sfo,sfo,SmitJu20,def_pct,78%,,,,,
player,201409280sfo,sfo,SmitJu20,special_teams,0,,,,,
player,201409280sfo,sfo,SmitJu20,st_pct,0%,,,,,
player,201409280sfo,sfo,SkutDa00,pos,LB,,,,,
player,201409280sfo,sfo,SkutDa00,offense,0,,,,,
player,201409280sfo,sfo,SkutDa00,off_pct,0%,,,,,
player,201409280sfo,sfo,SkutDa00,defense,36,,,,,
player,201409280sfo,sfo,SkutDa00,def_pct,60%,,,,,
player,201409280sfo,sfo,SkutDa00,special_teams,13,,,,,
player,201409280sfo,sfo,SkutDa00,st_pct,41%,,,,,
player,201409280sfo,sfo,WillIa00,pos,NT,,,,,
player,201409280sfo,sfo,WillIa00,offense,0,,,,,
player,201409280sfo,sfo,WillIa00,off_pct,0%,,,,,
player,201409280sfo,sfo,WillIa00,defense,29,,,,,
player,201409280sfo,sfo,WillIa00,def_pct,48%,,,,,
player,201409280sfo,sfo,WillIa00,special_teams,3,,,,,
player,201409280sfo,sfo,WillIa00,st_pct,9%,,,,,
player,201409280sfo,sfo,WardJi01,pos,FS,,,,,
player,201409280sfo,sfo,WardJi01,offense,0,,,,,
player,201409280sfo,sfo,WardJi01,off_pct,0%,,,,,
player,201409280sfo,sfo,WardJi01,defense,26,,,,,
player,201409280sfo,sfo,WardJi01,def_pct,43%,,,,,
player,201409280sfo,sfo,WardJi01,special_teams,13,,,,,
player,201409280sfo,sfo,WardJi01,st_pct,41%,,,,,
player,201409280sfo,sfo,LyncAa00,pos,LB,,,,,
player,201409280sfo,sfo,LyncAa00,offense,0,,,,,
player,201409280sfo,sfo,LyncAa00,off_pct,0%,,,,,
player,201409280sfo,sfo,LyncAa00,defense,25,,,,,
player,201409280sfo,sfo,LyncAa00,def_pct,42%,,,,,
player,201409280sfo,sfo,LyncAa00,special_teams,13,,,,,
player,201409280sfo,sfo,LyncAa00,st_pct,41%,,,,,
player,201409280sfo,sfo,DobbDe00,pos,DE,,,,,
player,201409280sfo,sfo,DobbDe00,offense,0,,,,,
player,201409280sfo,sfo,DobbDe00,off_pct,0%,,,,,
player,201409280sfo,sfo,DobbDe00,defense,10,,,,,
player,201409280sfo,sfo,DobbDe00,def_pct,17%,,,,,
player,201409280sfo,sfo,DobbDe00,special_teams,22,,,,,
player,201409280sfo,sfo,DobbDe00,st_pct,69%,,,,,
player,201409280sfo,sfo,JeroTo00,pos,DE,,,,,
player,201409280sfo,sfo,JeroTo00,offense,0,,,,,
player,201409280sfo,sfo,JeroTo00,off_pct,0%,,,,,
player,201409280sfo,sfo,JeroTo00,defense,7,,,,,
player,201409280sfo,sfo,JeroTo00,def_pct,12%,,,,,
player,201409280sfo,sfo,JeroTo00,special_teams,8,,,,,
player,201409280sfo,sfo,JeroTo00,st_pct,25%,,,,,
player,201409280sfo,sfo,DialQu00,pos,NT,,,,,
player,201409280sfo,sfo,DialQu00,offense,0,,,,,
player,201409280sfo,sfo,DialQu00,off_pct,0%,,,,,
player,201409280sfo,sfo,DialQu00,defense,7,,,,,
player,201409280sfo,sfo,DialQu00,def_pct,12%,,,,,
player,201409280sfo,sfo,DialQu00,special_teams,3,,,,,
player,201409280sfo,sfo,DialQu00,st_pct,9%,,,,,
player,201409280sfo,sfo,CookCh99,pos,CB,,,,,
player,201409280sfo,sfo,CookCh99,offense,0,,,,,
player,201409280sfo,sfo,CookCh99,off_pct,0%,,,,,
player,201409280sfo,sfo,CookCh99,defense,5,,,,,
player,201409280sfo,sfo,CookCh99,def_pct,8%,,,,,
player,201409280sfo,sfo,CookCh99,special_teams,16,,,,,
player,201409280sfo,sfo,CookCh99,st_pct,50%,,,,,
player,201409280sfo,sfo,DahlCr99,pos,SS,,,,,
