game,2014,4,20140928,201409280min,atl,"Atlanta Falcons",28,min,"Minnesota Vikings",41
player,201409280min,atl,JackTy98,fumbles_rec_td,0,,,,,
player,201409280min,atl,JackTy98,fumbles_forced,0,,,,,
player,201409280min,atl,LoweDw99,def_int,0,,,,,
player,201409280min,atl,LoweDw99,def_int_yds,0,,,,,
player,201409280min,atl,LoweDw99,def_int_td,0,,,,,
player,201409280min,atl,LoweDw99,def_int_long,0,,,,,
player,201409280min,atl,LoweDw99,pass_defended,0,,,,,
player,201409280min,atl,LoweDw99,sacks,0.0,,,,,
player,201409280min,atl,LoweDw99,tackles_combined,5,,,,,
player,201409280min,atl,LoweDw99,tackles_solo,4,,,,,
player,201409280min,atl,LoweDw99,tackles_assists,1,,,,,
player,201409280min,atl,LoweDw99,tackles_loss,1,,,,,
player,201409280min,atl,LoweDw99,qb_hits,0,,,,,
player,201409280min,atl,LoweDw99,fumbles_rec,0,,,,,
player,201409280min,atl,LoweDw99,fumbles_rec_yds,0,,,,,
player,201409280min,atl,LoweDw99,fumbles_rec_td,0,,,,,
player,201409280min,atl,LoweDw99,fumbles_forced,0,,,,,
player,201409280min,atl,AlfoRo00,def_int,0,,,,,
player,201409280min,atl,AlfoRo00,def_int_yds,0,,,,,
player,201409280min,atl,AlfoRo00,def_int_td,0,,,,,
player,201409280min,atl,AlfoRo00,def_int_long,0,,,,,
player,201409280min,atl,AlfoRo00,pass_defended,1,,,,,
player,201409280min,atl,AlfoRo00,sacks,0.0,,,,,
player,201409280min,atl,AlfoRo00,tackles_combined,4,,,,,
player,201409280min,atl,AlfoRo00,tackles_solo,4,,,,,
player,201409280min,atl,AlfoRo00,tackles_assists,0,,,,,
player,201409280min,atl,AlfoRo00,tackles_loss,0,,,,,
player,201409280min,atl,AlfoRo00,qb_hits,0,,,,,
player,201409280min,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201409280min,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201409280min,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201409280min,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201409280min,atl,SoutDe00,def_int,0,,,,,
player,201409280min,atl,SoutDe00,def_int_yds,0,,,,,
player,201409280min,atl,SoutDe00,def_int_td,0,,,,,
player,201409280min,atl,SoutDe00,def_int_long,0,,,,,
player,201409280min,atl,SoutDe00,pass_defended,0,,,,,
player,201409280min,atl,SoutDe00,sacks,0.0,,,,,
player,201409280min,atl,SoutDe00,tackles_combined,4,,,,,
player,201409280min,atl,SoutDe00,tackles_solo,2,,,,,
player,201409280min,atl,SoutDe00,tackles_assists,2,,,,,
player,201409280min,atl,SoutDe00,tackles_loss,0,,,,,
player,201409280min,atl,SoutDe00,qb_hits,0,,,,,
player,201409280min,atl,SoutDe00,fumbles_rec,0,,,,,
player,201409280min,atl,SoutDe00,fumbles_rec_yds,0,,,,,
player,201409280min,atl,SoutDe00,fumbles_rec_td,0,,,,,
player,201409280min,atl,SoutDe00,fumbles_forced,0,,,,,
player,201409280min,atl,TrufDe00,def_int,0,,,,,
player,201409280min,atl,TrufDe00,def_int_yds,0,,,,,
player,201409280min,atl,TrufDe00,def_int_td,0,,,,,
player,201409280min,atl,TrufDe00,def_int_long,0,,,,,
player,201409280min,atl,TrufDe00,pass_defended,0,,,,,
player,201409280min,atl,TrufDe00,sacks,0.0,,,,,
player,201409280min,atl,TrufDe00,tackles_combined,4,,,,,
player,201409280min,atl,TrufDe00,tackles_solo,4,,,,,
player,201409280min,atl,TrufDe00,tackles_assists,0,,,,,
player,201409280min,atl,TrufDe00,tackles_loss,0,,,,,
player,201409280min,atl,TrufDe00,qb_hits,0,,,,,
player,201409280min,atl,TrufDe00,fumbles_rec,0,,,,,
player,201409280min,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201409280min,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201409280min,atl,TrufDe00,fumbles_forced,0,,,,,
player,201409280min,atl,BabiJo20,def_int,0,,,,,
player,201409280min,atl,BabiJo20,def_int_yds,0,,,,,
player,201409280min,atl,BabiJo20,def_int_td,0,,,,,
player,201409280min,atl,BabiJo20,def_int_long,0,,,,,
player,201409280min,atl,BabiJo20,pass_defended,0,,,,,
player,201409280min,atl,BabiJo20,sacks,0.0,,,,,
player,201409280min,atl,BabiJo20,tackles_combined,3,,,,,
player,201409280min,atl,BabiJo20,tackles_solo,0,,,,,
player,201409280min,atl,BabiJo20,tackles_assists,3,,,,,
player,201409280min,atl,BabiJo20,tackles_loss,0,,,,,
player,201409280min,atl,BabiJo20,qb_hits,0,,,,,
player,201409280min,atl,BabiJo20,fumbles_rec,0,,,,,
player,201409280min,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201409280min,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201409280min,atl,BabiJo20,fumbles_forced,0,,,,,
player,201409280min,atl,McClRo98,def_int,0,,,,,
player,201409280min,atl,McClRo98,def_int_yds,0,,,,,
player,201409280min,atl,McClRo98,def_int_td,0,,,,,
player,201409280min,atl,McClRo98,def_int_long,0,,,,,
player,201409280min,atl,McClRo98,pass_defended,0,,,,,
player,201409280min,atl,McClRo98,sacks,0.0,,,,,
player,201409280min,atl,McClRo98,tackles_combined,3,,,,,
player,201409280min,atl,McClRo98,tackles_solo,3,,,,,
player,201409280min,atl,McClRo98,tackles_assists,0,,,,,
player,201409280min,atl,McClRo98,tackles_loss,0,,,,,
player,201409280min,atl,McClRo98,qb_hits,0,,,,,
player,201409280min,atl,McClRo98,fumbles_rec,0,,,,,
player,201409280min,atl,McClRo98,fumbles_rec_yds,0,,,,,
player,201409280min,atl,McClRo98,fumbles_rec_td,0,,,,,
player,201409280min,atl,McClRo98,fumbles_forced,0,,,,,
player,201409280min,atl,SoliPa99,def_int,0,,,,,
player,201409280min,atl,SoliPa99,def_int_yds,0,,,,,
player,201409280min,atl,SoliPa99,def_int_td,0,,,,,
player,201409280min,atl,SoliPa99,def_int_long,0,,,,,
player,201409280min,atl,SoliPa99,pass_defended,0,,,,,
player,201409280min,atl,SoliPa99,sacks,0.0,,,,,
player,201409280min,atl,SoliPa99,tackles_combined,3,,,,,
player,201409280min,atl,SoliPa99,tackles_solo,3,,,,,
player,201409280min,atl,SoliPa99,tackles_assists,0,,,,,
player,201409280min,atl,SoliPa99,tackles_loss,0,,,,,
player,201409280min,atl,SoliPa99,qb_hits,0,,,,,
player,201409280min,atl,SoliPa99,fumbles_rec,0,,,,,
player,201409280min,atl,SoliPa99,fumbles_rec_yds,0,,,,,
player,201409280min,atl,SoliPa99,fumbles_rec_td,0,,,,,
player,201409280min,atl,SoliPa99,fumbles_forced,0,,,,,
player,201409280min,atl,PeteCo00,def_int,0,,,,,
player,201409280min,atl,PeteCo00,def_int_yds,0,,,,,
player,201409280min,atl,PeteCo00,def_int_td,0,,,,,
player,201409280min,atl,PeteCo00,def_int_long,0,,,,,
player,201409280min,atl,PeteCo00,pass_defended,0,,,,,
player,201409280min,atl,PeteCo00,sacks,0.0,,,,,
player,201409280min,atl,PeteCo00,tackles_combined,2,,,,,
player,201409280min,atl,PeteCo00,tackles_solo,1,,,,,
player,201409280min,atl,PeteCo00,tackles_assists,1,,,,,
player,201409280min,atl,PeteCo00,tackles_loss,0,,,,,
player,201409280min,atl,PeteCo00,qb_hits,1,,,,,
player,201409280min,atl,PeteCo00,fumbles_rec,0,,,,,
player,201409280min,atl,PeteCo00,fumbles_rec_yds,0,,,,,
player,201409280min,atl,PeteCo00,fumbles_rec_td,0,,,,,
player,201409280min,atl,PeteCo00,fumbles_forced,0,,,,,
player,201409280min,atl,UmenOs99,def_int,0,,,,,
player,201409280min,atl,UmenOs99,def_int_yds,0,,,,,
player,201409280min,atl,UmenOs99,def_int_td,0,,,,,
player,201409280min,atl,UmenOs99,def_int_long,0,,,,,
player,201409280min,atl,UmenOs99,pass_defended,0,,,,,
player,201409280min,atl,UmenOs99,sacks,0.0,,,,,
player,201409280min,atl,UmenOs99,tackles_combined,2,,,,,
player,201409280min,atl,UmenOs99,tackles_solo,2,,,,,
player,201409280min,atl,UmenOs99,tackles_assists,0,,,,,
player,201409280min,atl,UmenOs99,tackles_loss,0,,,,,
player,201409280min,atl,UmenOs99,qb_hits,0,,,,,
player,201409280min,atl,UmenOs99,fumbles_rec,0,,,,,
player,201409280min,atl,UmenOs99,fumbles_rec_yds,0,,,,,
player,201409280min,atl,UmenOs99,fumbles_rec_td,0,,,,,
player,201409280min,atl,UmenOs99,fumbles_forced,0,,,,,
player,201409280min,atl,BoshMa00,def_int,0,,,,,
player,201409280min,atl,BoshMa00,def_int_yds,0,,,,,
player,201409280min,atl,BoshMa00,def_int_td,0,,,,,
player,201409280min,atl,BoshMa00,def_int_long,0,,,,,
player,201409280min,atl,BoshMa00,pass_defended,0,,,,,
player,201409280min,atl,BoshMa00,sacks,0.0,,,,,
player,201409280min,atl,BoshMa00,tackles_combined,1,,,,,
player,201409280min,atl,BoshMa00,tackles_solo,1,,,,,
player,201409280min,atl,BoshMa00,tackles_assists,0,,,,,
player,201409280min,atl,BoshMa00,tackles_loss,0,,,,,
player,201409280min,atl,BoshMa00,qb_hits,0,,,,,
player,201409280min,atl,BoshMa00,fumbles_rec,0,,,,,
player,201409280min,atl,BoshMa00,fumbles_rec_yds,0,,,,,
player,201409280min,atl,BoshMa00,fumbles_rec_td,0,,,,,
player,201409280min,atl,BoshMa00,fumbles_forced,0,,,,,
player,201409280min,atl,DiMaPa00,def_int,0,,,,,
player,201409280min,atl,DiMaPa00,def_int_yds,0,,,,,
player,201409280min,atl,DiMaPa00,def_int_td,0,,,,,
player,201409280min,atl,DiMaPa00,def_int_long,0,,,,,
player,201409280min,atl,DiMaPa00,pass_defended,0,,,,,
player,201409280min,atl,DiMaPa00,sacks,0.0,,,,,
player,201409280min,atl,DiMaPa00,tackles_combined,1,,,,,
player,201409280min,atl,DiMaPa00,tackles_solo,1,,,,,
player,201409280min,atl,DiMaPa00,tackles_assists,0,,,,,
player,201409280min,atl,DiMaPa00,tackles_loss,0,,,,,
player,201409280min,atl,DiMaPa00,qb_hits,0,,,,,
player,201409280min,atl,DiMaPa00,fumbles_rec,0,,,,,
player,201409280min,atl,DiMaPa00,fumbles_rec_yds,0,,,,,
player,201409280min,atl,DiMaPa00,fumbles_rec_td,0,,,,,
player,201409280min,atl,DiMaPa00,fumbles_forced,0,,,,,
player,201409280min,atl,GoodMa01,def_int,0,,,,,
player,201409280min,atl,GoodMa01,def_int_yds,0,,,,,
player,201409280min,atl,GoodMa01,def_int_td,0,,,,,
player,201409280min,atl,GoodMa01,def_int_long,0,,,,,
player,201409280min,atl,GoodMa01,pass_defended,0,,,,,
player,201409280min,atl,GoodMa01,sacks,0.0,,,,,
player,201409280min,atl,GoodMa01,tackles_combined,1,,,,,
player,201409280min,atl,GoodMa01,tackles_solo,0,,,,,
player,201409280min,atl,GoodMa01,tackles_assists,1,,,,,
player,201409280min,atl,GoodMa01,tackles_loss,0,,,,,
player,201409280min,atl,GoodMa01,qb_hits,0,,,,,
player,201409280min,atl,GoodMa01,fumbles_rec,0,,,,,
player,201409280min,atl,GoodMa01,fumbles_rec_yds,0,,,,,
player,201409280min,atl,GoodMa01,fumbles_rec_td,0,,,,,
player,201409280min,atl,GoodMa01,fumbles_forced,0,,,,,
player,201409280min,atl,MassJo00,def_int,0,,,,,
player,201409280min,atl,MassJo00,def_int_yds,0,,,,,
player,201409280min,atl,MassJo00,def_int_td,0,,,,,
player,201409280min,atl,MassJo00,def_int_long,0,,,,,
player,201409280min,atl,MassJo00,pass_defended,0,,,,,
player,201409280min,atl,MassJo00,sacks,0.0,,,,,
player,201409280min,atl,MassJo00,tackles_combined,1,,,,,
player,201409280min,atl,MassJo00,tackles_solo,0,,,,,
player,201409280min,atl,MassJo00,tackles_assists,1,,,,,
player,201409280min,atl,MassJo00,tackles_loss,0,,,,,
player,201409280min,atl,MassJo00,qb_hits,0,,,,,
player,201409280min,atl,MassJo00,fumbles_rec,0,,,,,
player,201409280min,atl,MassJo00,fumbles_rec_yds,0,,,,,
player,201409280min,atl,MassJo00,fumbles_rec_td,0,,,,,
player,201409280min,atl,MassJo00,fumbles_forced,0,,,,,
player,201409280min,atl,WeemEr00,def_int,0,,,,,
player,201409280min,atl,WeemEr00,def_int_yds,0,,,,,
player,201409280min,atl,WeemEr00,def_int_td,0,,,,,
player,201409280min,atl,WeemEr00,def_int_long,0,,,,,
player,201409280min,atl,WeemEr00,pass_defended,0,,,,,
player,201409280min,atl,WeemEr00,sacks,0.0,,,,,
player,201409280min,atl,WeemEr00,tackles_combined,1,,,,,
player,201409280min,atl,WeemEr00,tackles_solo,1,,,,,
player,201409280min,atl,WeemEr00,tackles_assists,0,,,,,
player,201409280min,atl,WeemEr00,tackles_loss,0,,,,,
player,201409280min,atl,WeemEr00,qb_hits,0,,,,,
player,201409280min,atl,WeemEr00,fumbles_rec,0,,,,,
player,201409280min,atl,WeemEr00,fumbles_rec_yds,0,,,,,
player,201409280min,atl,WeemEr00,fumbles_rec_td,0,,,,,
player,201409280min,atl,WeemEr00,fumbles_forced,0,,,,,
player,201409280min,min,SmitHa00,def_int,1,,,,,
player,201409280min,min,SmitHa00,def_int_yds,1,,,,,
player,201409280min,min,SmitHa00,def_int_td,0,,,,,
player,201409280min,min,SmitHa00,def_int_long,1,,,,,
player,201409280min,min,SmitHa00,pass_defended,1,,,,,
player,201409280min,min,SmitHa00,sacks,0.0,,,,,
player,201409280min,min,SmitHa00,tackles_combined,6,,,,,
player,201409280min,min,SmitHa00,tackles_solo,5,,,,,
player,201409280min,min,SmitHa00,tackles_assists,1,,,,,
player,201409280min,min,SmitHa00,tackles_loss,0,,,,,
player,201409280min,min,SmitHa00,qb_hits,0,,,,,
player,201409280min,min,SmitHa00,fumbles_rec,0,,,,,
player,201409280min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201409280min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201409280min,min,SmitHa00,fumbles_forced,0,,,,,
player,201409280min,min,RobiJo01,def_int,1,,,,,
player,201409280min,min,RobiJo01,def_int_yds,-1,,,,,
player,201409280min,min,RobiJo01,def_int_td,0,,,,,
player,201409280min,min,RobiJo01,def_int_long,-1,,,,,
player,201409280min,min,RobiJo01,pass_defended,2,,,,,
player,201409280min,min,RobiJo01,sacks,0.0,,,,,
player,201409280min,min,RobiJo01,tackles_combined,2,,,,,
player,201409280min,min,RobiJo01,tackles_solo,2,,,,,
player,201409280min,min,RobiJo01,tackles_assists,0,,,,,
player,201409280min,min,RobiJo01,tackles_loss,0,,,,,
player,201409280min,min,RobiJo01,qb_hits,0,,,,,
player,201409280min,min,RobiJo01,fumbles_rec,0,,,,,
player,201409280min,min,RobiJo01,fumbles_rec_yds,0,,,,,
player,201409280min,min,RobiJo01,fumbles_rec_td,0,,,,,
player,201409280min,min,RobiJo01,fumbles_forced,0,,,,,
player,201409280min,min,BarrAn00,def_int,0,,,,,
player,201409280min,min,BarrAn00,def_int_yds,0,,,,,
player,201409280min,min,BarrAn00,def_int_td,0,,,,,
player,201409280min,min,BarrAn00,def_int_long,0,,,,,
player,201409280min,min,BarrAn00,pass_defended,0,,,,,
player,201409280min,min,BarrAn00,sacks,1.0,,,,,
player,201409280min,min,BarrAn00,tackles_combined,6,,,,,
player,201409280min,min,BarrAn00,tackles_solo,5,,,,,
player,201409280min,min,BarrAn00,tackles_assists,1,,,,,
player,201409280min,min,BarrAn00,tackles_loss,1,,,,,
player,201409280min,min,BarrAn00,qb_hits,1,,,,,
player,201409280min,min,BarrAn00,fumbles_rec,0,,,,,
player,201409280min,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201409280min,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201409280min,min,BarrAn00,fumbles_forced,0,,,,,
player,201409280min,min,BlanRo00,def_int,0,,,,,
player,201409280min,min,BlanRo00,def_int_yds,0,,,,,
player,201409280min,min,BlanRo00,def_int_td,0,,,,,
player,201409280min,min,BlanRo00,def_int_long,0,,,,,
player,201409280min,min,BlanRo00,pass_defended,0,,,,,
player,201409280min,min,BlanRo00,sacks,0.0,,,,,
player,201409280min,min,BlanRo00,tackles_combined,7,,,,,
player,201409280min,min,BlanRo00,tackles_solo,3,,,,,
player,201409280min,min,BlanRo00,tackles_assists,4,,,,,
player,201409280min,min,BlanRo00,tackles_loss,0,,,,,
player,201409280min,min,BlanRo00,qb_hits,0,,,,,
player,201409280min,min,BlanRo00,fumbles_rec,0,,,,,
player,201409280min,min,BlanRo00,fumbles_rec_yds,0,,,,,
player,201409280min,min,BlanRo00,fumbles_rec_td,0,,,,,
player,201409280min,min,BlanRo00,fumbles_forced,0,,,,,
player,201409280min,min,MunnCa99,def_int,0,,,,,
player,201409280min,min,MunnCa99,def_int_yds,0,,,,,
player,201409280min,min,MunnCa99,def_int_td,0,,,,,
player,201409280min,min,MunnCa99,def_int_long,0,,,,,
player,201409280min,min,MunnCa99,pass_defended,0,,,,,
player,201409280min,min,MunnCa99,sacks,0.0,,,,,
player,201409280min,min,MunnCa99,tackles_combined,6,,,,,
player,201409280min,min,MunnCa99,tackles_solo,6,,,,,
player,201409280min,min,MunnCa99,tackles_assists,0,,,,,
player,201409280min,min,MunnCa99,tackles_loss,0,,,,,
player,201409280min,min,MunnCa99,qb_hits,0,,,,,
player,201409280min,min,MunnCa99,fumbles_rec,0,,,,,
player,201409280min,min,MunnCa99,fumbles_rec_yds,0,,,,,
player,201409280min,min,MunnCa99,fumbles_rec_td,0,,,,,
player,201409280min,min,MunnCa99,fumbles_forced,0,,,,,
player,201409280min,min,RhodXa00,def_int,0,,,,,
player,201409280min,min,RhodXa00,def_int_yds,0,,,,,
player,201409280min,min,RhodXa00,def_int_td,0,,,,,
player,201409280min,min,RhodXa00,def_int_long,0,,,,,
player,201409280min,min,RhodXa00,pass_defended,4,,,,,
player,201409280min,min,RhodXa00,sacks,0.0,,,,,
player,201409280min,min,RhodXa00,tackles_combined,5,,,,,
player,201409280min,min,RhodXa00,tackles_solo,3,,,,,
player,201409280min,min,RhodXa00,tackles_assists,2,,,,,
player,201409280min,min,RhodXa00,tackles_loss,1,,,,,
player,201409280min,min,RhodXa00,qb_hits,0,,,,,
player,201409280min,min,RhodXa00,fumbles_rec,0,,,,,
player,201409280min,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201409280min,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201409280min,min,RhodXa00,fumbles_forced,0,,,,,
player,201409280min,min,HodgGe00,def_int,0,,,,,
player,201409280min,min,HodgGe00,def_int_yds,0,,,,,
player,201409280min,min,HodgGe00,def_int_td,0,,,,,
player,201409280min,min,HodgGe00,def_int_long,0,,,,,
player,201409280min,min,HodgGe00,pass_defended,0,,,,,
player,201409280min,min,HodgGe00,sacks,0.0,,,,,
player,201409280min,min,HodgGe00,tackles_combined,4,,,,,
player,201409280min,min,HodgGe00,tackles_solo,3,,,,,
player,201409280min,min,HodgGe00,tackles_assists,1,,,,,
player,201409280min,min,HodgGe00,tackles_loss,0,,,,,
player,201409280min,min,HodgGe00,qb_hits,1,,,,,
player,201409280min,min,HodgGe00,fumbles_rec,0,,,,,
player,201409280min,min,HodgGe00,fumbles_rec_yds,0,,,,,
player,201409280min,min,HodgGe00,fumbles_rec_td,0,,,,,
player,201409280min,min,HodgGe00,fumbles_forced,0,,,,,
player,201409280min,min,JoseLi99,def_int,0,,,,,
player,201409280min,min,JoseLi99,def_int_yds,0,,,,,
player,201409280min,min,JoseLi99,def_int_td,0,,,,,
player,201409280min,min,JoseLi99,def_int_long,0,,,,,
player,201409280min,min,JoseLi99,pass_defended,0,,,,,
player,201409280min,min,JoseLi99,sacks,0.0,,,,,
player,201409280min,min,JoseLi99,tackles_combined,4,,,,,
player,201409280min,min,JoseLi99,tackles_solo,2,,,,,
player,201409280min,min,JoseLi99,tackles_assists,2,,,,,
player,201409280min,min,JoseLi99,tackles_loss,0,,,,,
player,201409280min,min,JoseLi99,qb_hits,1,,,,,
player,201409280min,min,JoseLi99,fumbles_rec,0,,,,,
player,201409280min,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201409280min,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201409280min,min,JoseLi99,fumbles_forced,0,,,,,
player,201409280min,min,BrinJa99,def_int,0,,,,,
player,201409280min,min,BrinJa99,def_int_yds,0,,,,,
player,201409280min,min,BrinJa99,def_int_td,0,,,,,
player,201409280min,min,BrinJa99,def_int_long,0,,,,,
player,201409280min,min,BrinJa99,pass_defended,0,,,,,
player,201409280min,min,BrinJa99,sacks,0.0,,,,,
player,201409280min,min,BrinJa99,tackles_combined,3,,,,,
player,201409280min,min,BrinJa99,tackles_solo,1,,,,,
player,201409280min,min,BrinJa99,tackles_assists,2,,,,,
player,201409280min,min,BrinJa99,tackles_loss,0,,,,,
player,201409280min,min,BrinJa99,qb_hits,0,,,,,
player,201409280min,min,BrinJa99,fumbles_rec,0,,,,,
player,201409280min,min,BrinJa99,fumbles_rec_yds,0,,,,,
player,201409280min,min,BrinJa99,fumbles_rec_td,0,,,,,
player,201409280min,min,BrinJa99,fumbles_forced,0,,,,,
player,201409280min,min,FloySh00,def_int,0,,,,,
player,201409280min,min,FloySh00,def_int_yds,0,,,,,
player,201409280min,min,FloySh00,def_int_td,0,,,,,
player,201409280min,min,FloySh00,def_int_long,0,,,,,
player,201409280min,min,FloySh00,pass_defended,0,,,,,
player,201409280min,min,FloySh00,sacks,0.0,,,,,
player,201409280min,min,FloySh00,tackles_combined,3,,,,,
player,201409280min,min,FloySh00,tackles_solo,1,,,,,
player,201409280min,min,FloySh00,tackles_assists,2,,,,,
player,201409280min,min,FloySh00,tackles_loss,0,,,,,
player,201409280min,min,FloySh00,qb_hits,0,,,,,
player,201409280min,min,FloySh00,fumbles_rec,0,,,,,
player,201409280min,min,FloySh00,fumbles_rec_yds,0,,,,,
player,201409280min,min,FloySh00,fumbles_rec_td,0,,,,,
player,201409280min,min,FloySh00,fumbles_forced,0,,,,,
player,201409280min,min,GrifEv99,def_int,0,,,,,
player,201409280min,min,GrifEv99,def_int_yds,0,,,,,
player,201409280min,min,GrifEv99,def_int_td,0,,,,,
player,201409280min,min,GrifEv99,def_int_long,0,,,,,
player,201409280min,min,GrifEv99,pass_defended,0,,,,,
player,201409280min,min,GrifEv99,sacks,0.0,,,,,
player,201409280min,min,GrifEv99,tackles_combined,3,,,,,
player,201409280min,min,GrifEv99,tackles_solo,2,,,,,
player,201409280min,min,GrifEv99,tackles_assists,1,,,,,
player,201409280min,min,GrifEv99,tackles_loss,0,,,,,
player,201409280min,min,GrifEv99,qb_hits,1,,,,,
player,201409280min,min,GrifEv99,fumbles_rec,0,,,,,
player,201409280min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201409280min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201409280min,min,GrifEv99,fumbles_forced,0,,,,,
player,201409280min,min,ColeAu00,def_int,0,,,,,
player,201409280min,min,ColeAu00,def_int_yds,0,,,,,
player,201409280min,min,ColeAu00,def_int_td,0,,,,,
player,201409280min,min,ColeAu00,def_int_long,0,,,,,
player,201409280min,min,ColeAu00,pass_defended,0,,,,,
player,201409280min,min,ColeAu00,sacks,0.0,,,,,
player,201409280min,min,ColeAu00,tackles_combined,2,,,,,
player,201409280min,min,ColeAu00,tackles_solo,2,,,,,
player,201409280min,min,ColeAu00,tackles_assists,0,,,,,
player,201409280min,min,ColeAu00,tackles_loss,0,,,,,
player,201409280min,min,ColeAu00,qb_hits,0,,,,,
player,201409280min,min,ColeAu00,fumbles_rec,0,,,,,
player,201409280min,min,ColeAu00,fumbles_rec_yds,0,,,,,
player,201409280min,min,ColeAu00,fumbles_rec_td,0,,,,,
player,201409280min,min,ColeAu00,fumbles_forced,0,,,,,
player,201409280min,min,RobiBr98,def_int,0,,,,,
player,201409280min,min,RobiBr98,def_int_yds,0,,,,,
player,201409280min,min,RobiBr98,def_int_td,0,,,,,
player,201409280min,min,RobiBr98,def_int_long,0,,,,,
player,201409280min,min,RobiBr98,pass_defended,0,,,,,
player,201409280min,min,RobiBr98,sacks,0.0,,,,,
player,201409280min,min,RobiBr98,tackles_combined,2,,,,,
player,201409280min,min,RobiBr98,tackles_solo,1,,,,,
player,201409280min,min,RobiBr98,tackles_assists,1,,,,,
player,201409280min,min,RobiBr98,tackles_loss,0,,,,,
player,201409280min,min,RobiBr98,qb_hits,0,,,,,
player,201409280min,min,RobiBr98,fumbles_rec,0,,,,,
player,201409280min,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201409280min,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201409280min,min,RobiBr98,fumbles_forced,0,,,,,
player,201409280min,min,GrayMa00,def_int,0,,,,,
player,201409280min,min,GrayMa00,def_int_yds,0,,,,,
player,201409280min,min,GrayMa00,def_int_td,0,,,,,
player,201409280min,min,GrayMa00,def_int_long,0,,,,,
player,201409280min,min,GrayMa00,pass_defended,0,,,,,
player,201409280min,min,GrayMa00,sacks,0.0,,,,,
player,201409280min,min,GrayMa00,tackles_combined,1,,,,,
player,201409280min,min,GrayMa00,tackles_solo,1,,,,,
player,201409280min,min,GrayMa00,tackles_assists,0,,,,,
player,201409280min,min,GrayMa00,tackles_loss,0,,,,,
player,201409280min,min,GrayMa00,qb_hits,0,,,,,
player,201409280min,min,GrayMa00,fumbles_rec,0,,,,,
player,201409280min,min,GrayMa00,fumbles_rec_yds,0,,,,,
player,201409280min,min,GrayMa00,fumbles_rec_td,0,,,,,
player,201409280min,min,GrayMa00,fumbles_forced,0,,,,,
player,201409280min,min,PricJa00,def_int,0,,,,,
player,201409280min,min,PricJa00,def_int_yds,0,,,,,
player,201409280min,min,PricJa00,def_int_td,0,,,,,
player,201409280min,min,PricJa00,def_int_long,0,,,,,
player,201409280min,min,PricJa00,pass_defended,0,,,,,
player,201409280min,min,PricJa00,sacks,0.0,,,,,
player,201409280min,min,PricJa00,tackles_combined,1,,,,,
player,201409280min,min,PricJa00,tackles_solo,1,,,,,
player,201409280min,min,PricJa00,tackles_assists,0,,,,,
player,201409280min,min,PricJa00,tackles_loss,0,,,,,
player,201409280min,min,PricJa00,qb_hits,0,,,,,
player,201409280min,min,PricJa00,fumbles_rec,0,,,,,
player,201409280min,min,PricJa00,fumbles_rec_yds,0,,,,,
player,201409280min,min,PricJa00,fumbles_rec_td,0,,,,,
player,201409280min,min,PricJa00,fumbles_forced,0,,,,,
player,201409280min,min,StepSh00,def_int,0,,,,,
player,201409280min,min,StepSh00,def_int_yds,0,,,,,
player,201409280min,min,StepSh00,def_int_td,0,,,,,
player,201409280min,min,StepSh00,def_int_long,0,,,,,
player,201409280min,min,StepSh00,pass_defended,0,,,,,
player,201409280min,min,StepSh00,sacks,0.0,,,,,
player,201409280min,min,StepSh00,tackles_combined,1,,,,,
player,201409280min,min,StepSh00,tackles_solo,0,,,,,
player,201409280min,min,StepSh00,tackles_assists,1,,,,,
player,201409280min,min,StepSh00,tackles_loss,0,,,,,
player,201409280min,min,StepSh00,qb_hits,0,,,,,
player,201409280min,min,StepSh00,fumbles_rec,0,,,,,
player,201409280min,min,StepSh00,fumbles_rec_yds,0,,,,,
player,201409280min,min,StepSh00,fumbles_rec_td,0,,,,,
player,201409280min,min,StepSh00,fumbles_forced,0,,,,,
player,201409280min,min,WootCo99,def_int,0,,,,,
player,201409280min,min,WootCo99,def_int_yds,0,,,,,
player,201409280min,min,WootCo99,def_int_td,0,,,,,
player,201409280min,min,WootCo99,def_int_long,0,,,,,
player,201409280min,min,WootCo99,pass_defended,0,,,,,
player,201409280min,min,WootCo99,sacks,0.0,,,,,
