game,2014,12,20141123,201411230chi,tam,"Tampa Bay Buccaneers",13,chi,"Chicago Bears",21
player,201411230chi,chi,AlleJa22,fumbles_rec_td,0,,,,,
player,201411230chi,chi,AlleJa22,fumbles_forced,0,,,,,
player,201411230chi,chi,BostJo00,def_int,0,,,,,
player,201411230chi,chi,BostJo00,def_int_yds,0,,,,,
player,201411230chi,chi,BostJo00,def_int_td,0,,,,,
player,201411230chi,chi,BostJo00,def_int_long,0,,,,,
player,201411230chi,chi,BostJo00,pass_defended,1,,,,,
player,201411230chi,chi,BostJo00,sacks,0.0,,,,,
player,201411230chi,chi,BostJo00,tackles_combined,2,,,,,
player,201411230chi,chi,BostJo00,tackles_solo,1,,,,,
player,201411230chi,chi,BostJo00,tackles_assists,1,,,,,
player,201411230chi,chi,BostJo00,tackles_loss,0,,,,,
player,201411230chi,chi,BostJo00,qb_hits,0,,,,,
player,201411230chi,chi,BostJo00,fumbles_rec,0,,,,,
player,201411230chi,chi,BostJo00,fumbles_rec_yds,0,,,,,
player,201411230chi,chi,BostJo00,fumbles_rec_td,0,,,,,
player,201411230chi,chi,BostJo00,fumbles_forced,0,,,,,
player,201411230chi,chi,JennTi20,def_int,0,,,,,
player,201411230chi,chi,JennTi20,def_int_yds,0,,,,,
player,201411230chi,chi,JennTi20,def_int_td,0,,,,,
player,201411230chi,chi,JennTi20,def_int_long,0,,,,,
player,201411230chi,chi,JennTi20,pass_defended,2,,,,,
player,201411230chi,chi,JennTi20,sacks,0.0,,,,,
player,201411230chi,chi,JennTi20,tackles_combined,2,,,,,
player,201411230chi,chi,JennTi20,tackles_solo,2,,,,,
player,201411230chi,chi,JennTi20,tackles_assists,0,,,,,
player,201411230chi,chi,JennTi20,tackles_loss,0,,,,,
player,201411230chi,chi,JennTi20,qb_hits,0,,,,,
player,201411230chi,chi,JennTi20,fumbles_rec,1,,,,,
player,201411230chi,chi,JennTi20,fumbles_rec_yds,17,,,,,
player,201411230chi,chi,JennTi20,fumbles_rec_td,0,,,,,
player,201411230chi,chi,JennTi20,fumbles_forced,0,,,,,
player,201411230chi,chi,McMaSh99,def_int,0,,,,,
player,201411230chi,chi,McMaSh99,def_int_yds,0,,,,,
player,201411230chi,chi,McMaSh99,def_int_td,0,,,,,
player,201411230chi,chi,McMaSh99,def_int_long,0,,,,,
player,201411230chi,chi,McMaSh99,pass_defended,0,,,,,
player,201411230chi,chi,McMaSh99,sacks,0.0,,,,,
player,201411230chi,chi,McMaSh99,tackles_combined,2,,,,,
player,201411230chi,chi,McMaSh99,tackles_solo,2,,,,,
player,201411230chi,chi,McMaSh99,tackles_assists,0,,,,,
player,201411230chi,chi,McMaSh99,tackles_loss,0,,,,,
player,201411230chi,chi,McMaSh99,qb_hits,0,,,,,
player,201411230chi,chi,McMaSh99,fumbles_rec,0,,,,,
player,201411230chi,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201411230chi,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201411230chi,chi,McMaSh99,fumbles_forced,0,,,,,
player,201411230chi,chi,WillD.20,def_int,0,,,,,
player,201411230chi,chi,WillD.20,def_int_yds,0,,,,,
player,201411230chi,chi,WillD.20,def_int_td,0,,,,,
player,201411230chi,chi,WillD.20,def_int_long,0,,,,,
player,201411230chi,chi,WillD.20,pass_defended,0,,,,,
player,201411230chi,chi,WillD.20,sacks,0.0,,,,,
player,201411230chi,chi,WillD.20,tackles_combined,2,,,,,
player,201411230chi,chi,WillD.20,tackles_solo,1,,,,,
player,201411230chi,chi,WillD.20,tackles_assists,1,,,,,
player,201411230chi,chi,WillD.20,tackles_loss,0,,,,,
player,201411230chi,chi,WillD.20,qb_hits,0,,,,,
player,201411230chi,chi,WillD.20,fumbles_rec,0,,,,,
player,201411230chi,chi,WillD.20,fumbles_rec_yds,0,,,,,
player,201411230chi,chi,WillD.20,fumbles_rec_td,0,,,,,
player,201411230chi,chi,WillD.20,fumbles_forced,0,,,,,
player,201411230chi,chi,FergEg00,def_int,0,,,,,
player,201411230chi,chi,FergEg00,def_int_yds,0,,,,,
player,201411230chi,chi,FergEg00,def_int_td,0,,,,,
player,201411230chi,chi,FergEg00,def_int_long,0,,,,,
player,201411230chi,chi,FergEg00,pass_defended,0,,,,,
player,201411230chi,chi,FergEg00,sacks,0.0,,,,,
player,201411230chi,chi,FergEg00,tackles_combined,1,,,,,
player,201411230chi,chi,FergEg00,tackles_solo,0,,,,,
player,201411230chi,chi,FergEg00,tackles_assists,1,,,,,
player,201411230chi,chi,FergEg00,tackles_loss,0,,,,,
player,201411230chi,chi,FergEg00,qb_hits,0,,,,,
player,201411230chi,chi,FergEg00,fumbles_rec,0,,,,,
player,201411230chi,chi,FergEg00,fumbles_rec_yds,0,,,,,
player,201411230chi,chi,FergEg00,fumbles_rec_td,0,,,,,
player,201411230chi,chi,FergEg00,fumbles_forced,0,,,,,
player,201411230chi,chi,LattDe01,def_int,0,,,,,
player,201411230chi,chi,LattDe01,def_int_yds,0,,,,,
player,201411230chi,chi,LattDe01,def_int_td,0,,,,,
player,201411230chi,chi,LattDe01,def_int_long,0,,,,,
player,201411230chi,chi,LattDe01,pass_defended,0,,,,,
player,201411230chi,chi,LattDe01,sacks,0.0,,,,,
player,201411230chi,chi,LattDe01,tackles_combined,1,,,,,
player,201411230chi,chi,LattDe01,tackles_solo,0,,,,,
player,201411230chi,chi,LattDe01,tackles_assists,1,,,,,
player,201411230chi,chi,LattDe01,tackles_loss,0,,,,,
player,201411230chi,chi,LattDe01,qb_hits,0,,,,,
player,201411230chi,chi,LattDe01,fumbles_rec,0,,,,,
player,201411230chi,chi,LattDe01,fumbles_rec_yds,0,,,,,
player,201411230chi,chi,LattDe01,fumbles_rec_td,0,,,,,
player,201411230chi,chi,LattDe01,fumbles_forced,0,,,,,
player,201411230chi,chi,LouiAl00,def_int,0,,,,,
player,201411230chi,chi,LouiAl00,def_int_yds,0,,,,,
player,201411230chi,chi,LouiAl00,def_int_td,0,,,,,
player,201411230chi,chi,LouiAl00,def_int_long,0,,,,,
player,201411230chi,chi,LouiAl00,pass_defended,0,,,,,
player,201411230chi,chi,LouiAl00,sacks,0.0,,,,,
player,201411230chi,chi,LouiAl00,tackles_combined,1,,,,,
player,201411230chi,chi,LouiAl00,tackles_solo,1,,,,,
player,201411230chi,chi,LouiAl00,tackles_assists,0,,,,,
player,201411230chi,chi,LouiAl00,tackles_loss,0,,,,,
player,201411230chi,chi,LouiAl00,qb_hits,0,,,,,
player,201411230chi,chi,LouiAl00,fumbles_rec,0,,,,,
player,201411230chi,chi,LouiAl00,fumbles_rec_yds,0,,,,,
player,201411230chi,chi,LouiAl00,fumbles_rec_td,0,,,,,
player,201411230chi,chi,LouiAl00,fumbles_forced,0,,,,,
player,201411230chi,chi,McClSh00,def_int,0,,,,,
player,201411230chi,chi,McClSh00,def_int_yds,0,,,,,
player,201411230chi,chi,McClSh00,def_int_td,0,,,,,
player,201411230chi,chi,McClSh00,def_int_long,0,,,,,
player,201411230chi,chi,McClSh00,pass_defended,0,,,,,
player,201411230chi,chi,McClSh00,sacks,0.0,,,,,
player,201411230chi,chi,McClSh00,tackles_combined,1,,,,,
player,201411230chi,chi,McClSh00,tackles_solo,0,,,,,
player,201411230chi,chi,McClSh00,tackles_assists,1,,,,,
player,201411230chi,chi,McClSh00,tackles_loss,0,,,,,
player,201411230chi,chi,McClSh00,qb_hits,0,,,,,
player,201411230chi,chi,McClSh00,fumbles_rec,0,,,,,
player,201411230chi,chi,McClSh00,fumbles_rec_yds,0,,,,,
player,201411230chi,chi,McClSh00,fumbles_rec_td,0,,,,,
player,201411230chi,chi,McClSh00,fumbles_forced,0,,,,,
player,201411230chi,chi,PerrSe00,def_int,0,,,,,
player,201411230chi,chi,PerrSe00,def_int_yds,0,,,,,
player,201411230chi,chi,PerrSe00,def_int_td,0,,,,,
player,201411230chi,chi,PerrSe00,def_int_long,0,,,,,
player,201411230chi,chi,PerrSe00,pass_defended,0,,,,,
player,201411230chi,chi,PerrSe00,sacks,0.0,,,,,
player,201411230chi,chi,PerrSe00,tackles_combined,1,,,,,
player,201411230chi,chi,PerrSe00,tackles_solo,1,,,,,
player,201411230chi,chi,PerrSe00,tackles_assists,0,,,,,
player,201411230chi,chi,PerrSe00,tackles_loss,0,,,,,
player,201411230chi,chi,PerrSe00,qb_hits,0,,,,,
player,201411230chi,chi,PerrSe00,fumbles_rec,0,,,,,
player,201411230chi,chi,PerrSe00,fumbles_rec_yds,0,,,,,
player,201411230chi,chi,PerrSe00,fumbles_rec_td,0,,,,,
player,201411230chi,chi,PerrSe00,fumbles_forced,0,,,,,
player,201411230chi,chi,SuttWi00,def_int,0,,,,,
player,201411230chi,chi,SuttWi00,def_int_yds,0,,,,,
player,201411230chi,chi,SuttWi00,def_int_td,0,,,,,
player,201411230chi,chi,SuttWi00,def_int_long,0,,,,,
player,201411230chi,chi,SuttWi00,pass_defended,0,,,,,
player,201411230chi,chi,SuttWi00,sacks,0.0,,,,,
player,201411230chi,chi,SuttWi00,tackles_combined,1,,,,,
player,201411230chi,chi,SuttWi00,tackles_solo,1,,,,,
player,201411230chi,chi,SuttWi00,tackles_assists,0,,,,,
player,201411230chi,chi,SuttWi00,tackles_loss,0,,,,,
player,201411230chi,chi,SuttWi00,qb_hits,0,,,,,
player,201411230chi,chi,SuttWi00,fumbles_rec,0,,,,,
player,201411230chi,chi,SuttWi00,fumbles_rec_yds,0,,,,,
player,201411230chi,chi,SuttWi00,fumbles_rec_td,0,,,,,
player,201411230chi,chi,SuttWi00,fumbles_forced,0,,,,,
player,201411230chi,chi,VereBr00,def_int,0,,,,,
player,201411230chi,chi,VereBr00,def_int_yds,0,,,,,
player,201411230chi,chi,VereBr00,def_int_td,0,,,,,
player,201411230chi,chi,VereBr00,def_int_long,0,,,,,
player,201411230chi,chi,VereBr00,pass_defended,0,,,,,
player,201411230chi,chi,VereBr00,sacks,0.0,,,,,
player,201411230chi,chi,VereBr00,tackles_combined,1,,,,,
player,201411230chi,chi,VereBr00,tackles_solo,1,,,,,
player,201411230chi,chi,VereBr00,tackles_assists,0,,,,,
player,201411230chi,chi,VereBr00,tackles_loss,0,,,,,
player,201411230chi,chi,VereBr00,qb_hits,0,,,,,
player,201411230chi,chi,VereBr00,fumbles_rec,0,,,,,
player,201411230chi,chi,VereBr00,fumbles_rec_yds,0,,,,,
player,201411230chi,chi,VereBr00,fumbles_rec_td,0,,,,,
player,201411230chi,chi,VereBr00,fumbles_forced,0,,,,,
player,201411230chi,chi,YounWi99,def_int,0,,,,,
player,201411230chi,chi,YounWi99,def_int_yds,0,,,,,
player,201411230chi,chi,YounWi99,def_int_td,0,,,,,
player,201411230chi,chi,YounWi99,def_int_long,0,,,,,
player,201411230chi,chi,YounWi99,pass_defended,0,,,,,
player,201411230chi,chi,YounWi99,sacks,0.0,,,,,
player,201411230chi,chi,YounWi99,tackles_combined,0,,,,,
player,201411230chi,chi,YounWi99,tackles_solo,0,,,,,
player,201411230chi,chi,YounWi99,tackles_assists,0,,,,,
player,201411230chi,chi,YounWi99,tackles_loss,0,,,,,
player,201411230chi,chi,YounWi99,qb_hits,1,,,,,
player,201411230chi,chi,YounWi99,fumbles_rec,0,,,,,
player,201411230chi,chi,YounWi99,fumbles_rec_yds,0,,,,,
player,201411230chi,chi,YounWi99,fumbles_rec_td,0,,,,,
player,201411230chi,chi,YounWi99,fumbles_forced,0,,,,,
player,201411230chi,tam,ThigMa00,kick_ret,3,,,,,
player,201411230chi,tam,ThigMa00,kick_ret_yds,42,,,,,
player,201411230chi,tam,ThigMa00,kick_ret_yds_per_ret,14.0,,,,,
player,201411230chi,tam,ThigMa00,kick_ret_td,0,,,,,
player,201411230chi,tam,ThigMa00,kick_ret_long,21,,,,,
player,201411230chi,tam,ThigMa00,punt_ret,2,,,,,
player,201411230chi,tam,ThigMa00,punt_ret_yds,12,,,,,
player,201411230chi,tam,ThigMa00,punt_ret_yds_per_ret,6.0,,,,,
player,201411230chi,tam,ThigMa00,punt_ret_td,0,,,,,
player,201411230chi,tam,ThigMa00,punt_ret_long,12,,,,,
player,201411230chi,chi,MariMa00,kick_ret,2,,,,,
player,201411230chi,chi,MariMa00,kick_ret_yds,46,,,,,
player,201411230chi,chi,MariMa00,kick_ret_yds_per_ret,23.0,,,,,
player,201411230chi,chi,MariMa00,kick_ret_td,0,,,,,
player,201411230chi,chi,MariMa00,kick_ret_long,30,,,,,
player,201411230chi,chi,MariMa00,punt_ret,3,,,,,
player,201411230chi,chi,MariMa00,punt_ret_yds,0,,,,,
player,201411230chi,chi,MariMa00,punt_ret_yds_per_ret,0.0,,,,,
player,201411230chi,chi,MariMa00,punt_ret_td,0,,,,,
player,201411230chi,chi,MariMa00,punt_ret_long,1,,,,,
player,201411230chi,chi,RosaDa00,kick_ret,1,,,,,
player,201411230chi,chi,RosaDa00,kick_ret_yds,-3,,,,,
player,201411230chi,chi,RosaDa00,kick_ret_yds_per_ret,-3.0,,,,,
player,201411230chi,chi,RosaDa00,kick_ret_td,0,,,,,
player,201411230chi,chi,RosaDa00,kick_ret_long,-3,,,,,
player,201411230chi,chi,RosaDa00,punt_ret,0,,,,,
player,201411230chi,chi,RosaDa00,punt_ret_yds,0,,,,,
player,201411230chi,chi,RosaDa00,punt_ret_yds_per_ret,,,,,,
player,201411230chi,chi,RosaDa00,punt_ret_td,0,,,,,
player,201411230chi,chi,RosaDa00,punt_ret_long,0,,,,,
player,201411230chi,tam,MurrPa01,xpm,1,,,,,
player,201411230chi,tam,MurrPa01,xpa,1,,,,,
player,201411230chi,tam,MurrPa01,fgm,2,,,,,
player,201411230chi,tam,MurrPa01,fga,2,,,,,
player,201411230chi,tam,MurrPa01,punt,0,,,,,
player,201411230chi,tam,MurrPa01,punt_yds,0,,,,,
player,201411230chi,tam,MurrPa01,punt_yds_per_punt,,,,,,
player,201411230chi,tam,MurrPa01,punt_long,0,,,,,
player,201411230chi,tam,koenemic01,xpm,,,,,,
player,201411230chi,tam,koenemic01,xpa,,,,,,
player,201411230chi,tam,koenemic01,fgm,,,,,,
player,201411230chi,tam,koenemic01,fga,,,,,,
player,201411230chi,tam,koenemic01,punt,6,,,,,
player,201411230chi,tam,koenemic01,punt_yds,243,,,,,
player,201411230chi,tam,koenemic01,punt_yds_per_punt,40.5,,,,,
player,201411230chi,tam,koenemic01,punt_long,53,,,,,
player,201411230chi,chi,gouldrob01,xpm,3,,,,,
player,201411230chi,chi,gouldrob01,xpa,3,,,,,
player,201411230chi,chi,gouldrob01,fgm,,,,,,
player,201411230chi,chi,gouldrob01,fga,1,,,,,
player,201411230chi,chi,gouldrob01,punt,0,,,,,
player,201411230chi,chi,gouldrob01,punt_yds,0,,,,,
player,201411230chi,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201411230chi,chi,gouldrob01,punt_long,0,,,,,
player,201411230chi,chi,ODonPa00,xpm,,,,,,
player,201411230chi,chi,ODonPa00,xpa,,,,,,
player,201411230chi,chi,ODonPa00,fgm,,,,,,
player,201411230chi,chi,ODonPa00,fga,,,,,,
player,201411230chi,chi,ODonPa00,punt,9,,,,,
player,201411230chi,chi,ODonPa00,punt_yds,367,,,,,
player,201411230chi,chi,ODonPa00,punt_yds_per_punt,40.8,,,,,
player,201411230chi,chi,ODonPa00,punt_long,52,,,,,
player,201411230chi,chi,DeLaBr00,pos,C,,,,,
player,201411230chi,chi,DeLaBr00,offense,57,,,,,
player,201411230chi,chi,DeLaBr00,off_pct,100%,,,,,
player,201411230chi,chi,DeLaBr00,defense,0,,,,,
player,201411230chi,chi,DeLaBr00,def_pct,0%,,,,,
player,201411230chi,chi,DeLaBr00,special_teams,4,,,,,
player,201411230chi,chi,DeLaBr00,st_pct,13%,,,,,
player,201411230chi,chi,OlaxMi00,pos,G,,,,,
player,201411230chi,chi,OlaxMi00,offense,57,,,,,
player,201411230chi,chi,OlaxMi00,off_pct,100%,,,,,
player,201411230chi,chi,OlaxMi00,defense,0,,,,,
player,201411230chi,chi,OlaxMi00,def_pct,0%,,,,,
player,201411230chi,chi,OlaxMi00,special_teams,4,,,,,
player,201411230chi,chi,OlaxMi00,st_pct,13%,,,,,
player,201411230chi,chi,BushJe20,pos,T,,,,,
player,201411230chi,chi,BushJe20,offense,57,,,,,
player,201411230chi,chi,BushJe20,off_pct,100%,,,,,
player,201411230chi,chi,BushJe20,defense,0,,,,,
player,201411230chi,chi,BushJe20,def_pct,0%,,,,,
player,201411230chi,chi,BushJe20,special_teams,4,,,,,
player,201411230chi,chi,BushJe20,st_pct,13%,,,,,
player,201411230chi,chi,LongKy00,pos,G,,,,,
player,201411230chi,chi,LongKy00,offense,57,,,,,
player,201411230chi,chi,LongKy00,off_pct,100%,,,,,
player,201411230chi,chi,LongKy00,defense,0,,,,,
player,201411230chi,chi,LongKy00,def_pct,0%,,,,,
player,201411230chi,chi,LongKy00,special_teams,4,,,,,
player,201411230chi,chi,LongKy00,st_pct,13%,,,,,
player,201411230chi,chi,GarzRo20,pos,C,,,,,
player,201411230chi,chi,GarzRo20,offense,57,,,,,
player,201411230chi,chi,GarzRo20,off_pct,100%,,,,,
player,201411230chi,chi,GarzRo20,defense,0,,,,,
player,201411230chi,chi,GarzRo20,def_pct,0%,,,,,
player,201411230chi,chi,GarzRo20,special_teams,4,,,,,
player,201411230chi,chi,GarzRo20,st_pct,13%,,,,,
player,201411230chi,chi,CutlJa00,pos,QB,,,,,
player,201411230chi,chi,CutlJa00,offense,57,,,,,
player,201411230chi,chi,CutlJa00,off_pct,100%,,,,,
player,201411230chi,chi,CutlJa00,defense,0,,,,,
player,201411230chi,chi,CutlJa00,def_pct,0%,,,,,
player,201411230chi,chi,CutlJa00,special_teams,0,,,,,
player,201411230chi,chi,CutlJa00,st_pct,0%,,,,,
player,201411230chi,chi,MarsBr00,pos,WR,,,,,
player,201411230chi,chi,MarsBr00,offense,56,,,,,
player,201411230chi,chi,MarsBr00,off_pct,98%,,,,,
player,201411230chi,chi,MarsBr00,defense,0,,,,,
player,201411230chi,chi,MarsBr00,def_pct,0%,,,,,
player,201411230chi,chi,MarsBr00,special_teams,0,,,,,
player,201411230chi,chi,MarsBr00,st_pct,0%,,,,,
player,201411230chi,chi,JeffAl00,pos,WR,,,,,
player,201411230chi,chi,JeffAl00,offense,54,,,,,
player,201411230chi,chi,JeffAl00,off_pct,95%,,,,,
player,201411230chi,chi,JeffAl00,defense,0,,,,,
player,201411230chi,chi,JeffAl00,def_pct,0%,,,,,
player,201411230chi,chi,JeffAl00,special_teams,0,,,,,
player,201411230chi,chi,JeffAl00,st_pct,0%,,,,,
player,201411230chi,chi,BennMa00,pos,TE,,,,,
player,201411230chi,chi,BennMa00,offense,53,,,,,
player,201411230chi,chi,BennMa00,off_pct,93%,,,,,
player,201411230chi,chi,BennMa00,defense,0,,,,,
player,201411230chi,chi,BennMa00,def_pct,0%,,,,,
player,201411230chi,chi,BennMa00,special_teams,4,,,,,
player,201411230chi,chi,BennMa00,st_pct,13%,,,,,
player,201411230chi,chi,FortMa00,pos,RB,,,,,
player,201411230chi,chi,FortMa00,offense,49,,,,,
player,201411230chi,chi,FortMa00,off_pct,86%,,,,,
player,201411230chi,chi,FortMa00,defense,0,,,,,
player,201411230chi,chi,FortMa00,def_pct,0%,,,,,
player,201411230chi,chi,FortMa00,special_teams,0,,,,,
player,201411230chi,chi,FortMa00,st_pct,0%,,,,,
player,201411230chi,chi,RosaDa00,pos,TE,,,,,
player,201411230chi,chi,RosaDa00,offense,29,,,,,
player,201411230chi,chi,RosaDa00,off_pct,51%,,,,,
player,201411230chi,chi,RosaDa00,defense,0,,,,,
player,201411230chi,chi,RosaDa00,def_pct,0%,,,,,
player,201411230chi,chi,RosaDa00,special_teams,22,,,,,
player,201411230chi,chi,RosaDa00,st_pct,71%,,,,,
player,201411230chi,chi,WilsMa02,pos,WR,,,,,
player,201411230chi,chi,WilsMa02,offense,28,,,,,
player,201411230chi,chi,WilsMa02,off_pct,49%,,,,,
player,201411230chi,chi,WilsMa02,defense,0,,,,,
player,201411230chi,chi,WilsMa02,def_pct,0%,,,,,
player,201411230chi,chi,WilsMa02,special_teams,0,,,,,
player,201411230chi,chi,WilsMa02,st_pct,0%,,,,,
player,201411230chi,chi,CareKa00,pos,RB,,,,,
player,201411230chi,chi,CareKa00,offense,8,,,,,
player,201411230chi,chi,CareKa00,off_pct,14%,,,,,
player,201411230chi,chi,CareKa00,defense,0,,,,,
player,201411230chi,chi,CareKa00,def_pct,0%,,,,,
player,201411230chi,chi,CareKa00,special_teams,0,,,,,
player,201411230chi,chi,CareKa00,st_pct,0%,,,,,
player,201411230chi,chi,LenoCh00,pos,T,,,,,
player,201411230chi,chi,LenoCh00,offense,5,,,,,
player,201411230chi,chi,LenoCh00,off_pct,9%,,,,,
player,201411230chi,chi,LenoCh00,defense,0,,,,,
player,201411230chi,chi,LenoCh00,def_pct,0%,,,,,
player,201411230chi,chi,LenoCh00,special_teams,0,,,,,
player,201411230chi,chi,LenoCh00,st_pct,0%,,,,,
player,201411230chi,chi,MorgJo00,pos,WR,,,,,
player,201411230chi,chi,MorgJo00,offense,3,,,,,
player,201411230chi,chi,MorgJo00,off_pct,5%,,,,,
player,201411230chi,chi,MorgJo00,defense,0,,,,,
player,201411230chi,chi,MorgJo00,def_pct,0%,,,,,
player,201411230chi,chi,MorgJo00,special_teams,0,,,,,
player,201411230chi,chi,MorgJo00,st_pct,0%,,,,,
player,201411230chi,chi,ContCh00,pos,SS,,,,,
player,201411230chi,chi,ContCh00,offense,0,,,,,
player,201411230chi,chi,ContCh00,off_pct,0%,,,,,
player,201411230chi,chi,ContCh00,defense,76,,,,,
player,201411230chi,chi,ContCh00,def_pct,100%,,,,,
player,201411230chi,chi,ContCh00,special_teams,5,,,,,
player,201411230chi,chi,ContCh00,st_pct,16%,,,,,
player,201411230chi,chi,JennTi20,pos,CB,,,,,
player,201411230chi,chi,JennTi20,offense,0,,,,,
player,201411230chi,chi,JennTi20,off_pct,0%,,,,,
player,201411230chi,chi,JennTi20,defense,76,,,,,
player,201411230chi,chi,JennTi20,def_pct,100%,,,,,
player,201411230chi,chi,JennTi20,special_teams,5,,,,,
player,201411230chi,chi,JennTi20,st_pct,16%,,,,,
player,201411230chi,chi,AlleJa22,pos,DE,,,,,
player,201411230chi,chi,AlleJa22,offense,0,,,,,
player,201411230chi,chi,AlleJa22,off_pct,0%,,,,,
player,201411230chi,chi,AlleJa22,defense,68,,,,,
player,201411230chi,chi,AlleJa22,def_pct,89%,,,,,
player,201411230chi,chi,AlleJa22,special_teams,5,,,,,
player,201411230chi,chi,AlleJa22,st_pct,16%,,,,,
player,201411230chi,chi,MundRy00,pos,SS,,,,,
player,201411230chi,chi,MundRy00,offense,0,,,,,
player,201411230chi,chi,MundRy00,off_pct,0%,,,,,
player,201411230chi,chi,MundRy00,defense,61,,,,,
player,201411230chi,chi,MundRy00,def_pct,80%,,,,,
player,201411230chi,chi,MundRy00,special_teams,17,,,,,
player,201411230chi,chi,MundRy00,st_pct,55%,,,,,
player,201411230chi,chi,YounWi99,pos,DE,,,,,
player,201411230chi,chi,YounWi99,offense,0,,,,,
player,201411230chi,chi,YounWi99,off_pct,0%,,,,,
player,201411230chi,chi,YounWi99,defense,61,,,,,
player,201411230chi,chi,YounWi99,def_pct,80%,,,,,
player,201411230chi,chi,YounWi99,special_teams,5,,,,,
player,201411230chi,chi,YounWi99,st_pct,16%,,,,,
player,201411230chi,chi,BostJo00,pos,LB,,,,,
player,201411230chi,chi,BostJo00,offense,0,,,,,
player,201411230chi,chi,BostJo00,off_pct,0%,,,,,
player,201411230chi,chi,BostJo00,defense,58,,,,,
player,201411230chi,chi,BostJo00,def_pct,76%,,,,,
player,201411230chi,chi,BostJo00,special_teams,19,,,,,
player,201411230chi,chi,BostJo00,st_pct,61%,,,,,
player,201411230chi,chi,HursDe00,pos,CB,,,,,
player,201411230chi,chi,HursDe00,offense,0,,,,,
player,201411230chi,chi,HursDe00,off_pct,0%,,,,,
player,201411230chi,chi,HursDe00,defense,58,,,,,
player,201411230chi,chi,HursDe00,def_pct,76%,,,,,
player,201411230chi,chi,HursDe00,special_teams,9,,,,,
player,201411230chi,chi,HursDe00,st_pct,29%,,,,,
player,201411230chi,chi,PaeaSt00,pos,NT,,,,,
player,201411230chi,chi,PaeaSt00,offense,0,,,,,
player,201411230chi,chi,PaeaSt00,off_pct,0%,,,,,
player,201411230chi,chi,PaeaSt00,defense,52,,,,,
player,201411230chi,chi,PaeaSt00,def_pct,68%,,,,,
player,201411230chi,chi,PaeaSt00,special_teams,4,,,,,
player,201411230chi,chi,PaeaSt00,st_pct,13%,,,,,
player,201411230chi,chi,RatlJa20,pos,DT,,,,,
player,201411230chi,chi,RatlJa20,offense,0,,,,,
player,201411230chi,chi,RatlJa20,off_pct,0%,,,,,
player,201411230chi,chi,RatlJa20,defense,44,,,,,
player,201411230chi,chi,RatlJa20,def_pct,58%,,,,,
player,201411230chi,chi,RatlJa20,special_teams,9,,,,,
player,201411230chi,chi,RatlJa20,st_pct,29%,,,,,
player,201411230chi,chi,JoneCh05,pos,LB,,,,,
player,201411230chi,chi,JoneCh05,offense,0,,,,,
player,201411230chi,chi,JoneCh05,off_pct,0%,,,,,
player,201411230chi,chi,JoneCh05,defense,37,,,,,
player,201411230chi,chi,JoneCh05,def_pct,49%,,,,,
player,201411230chi,chi,JoneCh05,special_teams,25,,,,,
player,201411230chi,chi,JoneCh05,st_pct,81%,,,,,
player,201411230chi,chi,LouiAl00,pos,CB,,,,,
player,201411230chi,chi,LouiAl00,offense,0,,,,,
player,201411230chi,chi,LouiAl00,off_pct,0%,,,,,
player,201411230chi,chi,LouiAl00,defense,36,,,,,
player,201411230chi,chi,LouiAl00,def_pct,47%,,,,,
player,201411230chi,chi,LouiAl00,special_teams,10,,,,,
player,201411230chi,chi,LouiAl00,st_pct,32%,,,,,
player,201411230chi,chi,BrigLa99,pos,LB,,,,,
player,201411230chi,chi,BrigLa99,offense,0,,,,,
player,201411230chi,chi,BrigLa99,off_pct,0%,,,,,
player,201411230chi,chi,BrigLa99,defense,35,,,,,
player,201411230chi,chi,BrigLa99,def_pct,46%,,,,,
player,201411230chi,chi,BrigLa99,special_teams,2,,,,,
player,201411230chi,chi,BrigLa99,st_pct,6%,,,,,
player,201411230chi,chi,FullKy00,pos,CB,,,,,
player,201411230chi,chi,FullKy00,offense,0,,,,,
player,201411230chi,chi,FullKy00,off_pct,0%,,,,,
player,201411230chi,chi,FullKy00,defense,33,,,,,
player,201411230chi,chi,FullKy00,def_pct,43%,,,,,
player,201411230chi,chi,FullKy00,special_teams,2,,,,,
player,201411230chi,chi,FullKy00,st_pct,6%,,,,,
player,201411230chi,chi,SuttWi00,pos,DT,,,,,
player,201411230chi,chi,SuttWi00,offense,0,,,,,
player,201411230chi,chi,SuttWi00,off_pct,0%,,,,,
player,201411230chi,chi,SuttWi00,defense,31,,,,,
player,201411230chi,chi,SuttWi00,def_pct,41%,,,,,
player,201411230chi,chi,SuttWi00,special_teams,0,,,,,
player,201411230chi,chi,SuttWi00,st_pct,0%,,,,,
player,201411230chi,chi,FergEg00,pos,NT,,,,,
player,201411230chi,chi,FergEg00,offense,0,,,,,
player,201411230chi,chi,FergEg00,off_pct,0%,,,,,
player,201411230chi,chi,FergEg00,defense,24,,,,,
player,201411230chi,chi,FergEg00,def_pct,32%,,,,,
player,201411230chi,chi,FergEg00,special_teams,0,,,,,
player,201411230chi,chi,FergEg00,st_pct,0%,,,,,
player,201411230chi,chi,McClSh00,pos,LB,,,,,
player,201411230chi,chi,McClSh00,offense,0,,,,,
player,201411230chi,chi,McClSh00,off_pct,0%,,,,,
