game,2014,8,20141026,201410260crd,phi,"Philadelphia Eagles",20,crd,"Arizona Cardinals",24
player,201410260crd,crd,OkafAl00,fumbles_rec_td,0,,,,,
player,201410260crd,crd,OkafAl00,fumbles_forced,0,,,,,
player,201410260crd,crd,BenaMa00,def_int,0,,,,,
player,201410260crd,crd,BenaMa00,def_int_yds,0,,,,,
player,201410260crd,crd,BenaMa00,def_int_td,0,,,,,
player,201410260crd,crd,BenaMa00,def_int_long,0,,,,,
player,201410260crd,crd,BenaMa00,pass_defended,0,,,,,
player,201410260crd,crd,BenaMa00,sacks,0.0,,,,,
player,201410260crd,crd,BenaMa00,tackles_combined,1,,,,,
player,201410260crd,crd,BenaMa00,tackles_solo,1,,,,,
player,201410260crd,crd,BenaMa00,tackles_assists,0,,,,,
player,201410260crd,crd,BenaMa00,tackles_loss,0,,,,,
player,201410260crd,crd,BenaMa00,qb_hits,1,,,,,
player,201410260crd,crd,BenaMa00,fumbles_rec,0,,,,,
player,201410260crd,crd,BenaMa00,fumbles_rec_yds,0,,,,,
player,201410260crd,crd,BenaMa00,fumbles_rec_td,0,,,,,
player,201410260crd,crd,BenaMa00,fumbles_forced,0,,,,,
player,201410260crd,crd,BethJu00,def_int,0,,,,,
player,201410260crd,crd,BethJu00,def_int_yds,0,,,,,
player,201410260crd,crd,BethJu00,def_int_td,0,,,,,
player,201410260crd,crd,BethJu00,def_int_long,0,,,,,
player,201410260crd,crd,BethJu00,pass_defended,0,,,,,
player,201410260crd,crd,BethJu00,sacks,0.0,,,,,
player,201410260crd,crd,BethJu00,tackles_combined,1,,,,,
player,201410260crd,crd,BethJu00,tackles_solo,0,,,,,
player,201410260crd,crd,BethJu00,tackles_assists,1,,,,,
player,201410260crd,crd,BethJu00,tackles_loss,0,,,,,
player,201410260crd,crd,BethJu00,qb_hits,0,,,,,
player,201410260crd,crd,BethJu00,fumbles_rec,0,,,,,
player,201410260crd,crd,BethJu00,fumbles_rec_yds,0,,,,,
player,201410260crd,crd,BethJu00,fumbles_rec_td,0,,,,,
player,201410260crd,crd,BethJu00,fumbles_forced,0,,,,,
player,201410260crd,crd,BrowJa03,def_int,0,,,,,
player,201410260crd,crd,BrowJa03,def_int_yds,0,,,,,
player,201410260crd,crd,BrowJa03,def_int_td,0,,,,,
player,201410260crd,crd,BrowJa03,def_int_long,0,,,,,
player,201410260crd,crd,BrowJa03,pass_defended,0,,,,,
player,201410260crd,crd,BrowJa03,sacks,0.0,,,,,
player,201410260crd,crd,BrowJa03,tackles_combined,1,,,,,
player,201410260crd,crd,BrowJa03,tackles_solo,1,,,,,
player,201410260crd,crd,BrowJa03,tackles_assists,0,,,,,
player,201410260crd,crd,BrowJa03,tackles_loss,0,,,,,
player,201410260crd,crd,BrowJa03,qb_hits,0,,,,,
player,201410260crd,crd,BrowJa03,fumbles_rec,0,,,,,
player,201410260crd,crd,BrowJa03,fumbles_rec_yds,0,,,,,
player,201410260crd,crd,BrowJa03,fumbles_rec_td,0,,,,,
player,201410260crd,crd,BrowJa03,fumbles_forced,0,,,,,
player,201410260crd,crd,FootLa20,def_int,0,,,,,
player,201410260crd,crd,FootLa20,def_int_yds,0,,,,,
player,201410260crd,crd,FootLa20,def_int_td,0,,,,,
player,201410260crd,crd,FootLa20,def_int_long,0,,,,,
player,201410260crd,crd,FootLa20,pass_defended,0,,,,,
player,201410260crd,crd,FootLa20,sacks,0.0,,,,,
player,201410260crd,crd,FootLa20,tackles_combined,1,,,,,
player,201410260crd,crd,FootLa20,tackles_solo,1,,,,,
player,201410260crd,crd,FootLa20,tackles_assists,0,,,,,
player,201410260crd,crd,FootLa20,tackles_loss,1,,,,,
player,201410260crd,crd,FootLa20,qb_hits,3,,,,,
player,201410260crd,crd,FootLa20,fumbles_rec,0,,,,,
player,201410260crd,crd,FootLa20,fumbles_rec_yds,0,,,,,
player,201410260crd,crd,FootLa20,fumbles_rec_td,0,,,,,
player,201410260crd,crd,FootLa20,fumbles_forced,0,,,,,
player,201410260crd,crd,RuckFr99,def_int,0,,,,,
player,201410260crd,crd,RuckFr99,def_int_yds,0,,,,,
player,201410260crd,crd,RuckFr99,def_int_td,0,,,,,
player,201410260crd,crd,RuckFr99,def_int_long,0,,,,,
player,201410260crd,crd,RuckFr99,pass_defended,0,,,,,
player,201410260crd,crd,RuckFr99,sacks,0.0,,,,,
player,201410260crd,crd,RuckFr99,tackles_combined,1,,,,,
player,201410260crd,crd,RuckFr99,tackles_solo,1,,,,,
player,201410260crd,crd,RuckFr99,tackles_assists,0,,,,,
player,201410260crd,crd,RuckFr99,tackles_loss,0,,,,,
player,201410260crd,crd,RuckFr99,qb_hits,0,,,,,
player,201410260crd,crd,RuckFr99,fumbles_rec,0,,,,,
player,201410260crd,crd,RuckFr99,fumbles_rec_yds,0,,,,,
player,201410260crd,crd,RuckFr99,fumbles_rec_td,0,,,,,
player,201410260crd,crd,RuckFr99,fumbles_forced,1,,,,,
player,201410260crd,crd,WillDa99,def_int,0,,,,,
player,201410260crd,crd,WillDa99,def_int_yds,0,,,,,
player,201410260crd,crd,WillDa99,def_int_td,0,,,,,
player,201410260crd,crd,WillDa99,def_int_long,0,,,,,
player,201410260crd,crd,WillDa99,pass_defended,0,,,,,
player,201410260crd,crd,WillDa99,sacks,0.0,,,,,
player,201410260crd,crd,WillDa99,tackles_combined,0,,,,,
player,201410260crd,crd,WillDa99,tackles_solo,0,,,,,
player,201410260crd,crd,WillDa99,tackles_assists,0,,,,,
player,201410260crd,crd,WillDa99,tackles_loss,0,,,,,
player,201410260crd,crd,WillDa99,qb_hits,1,,,,,
player,201410260crd,crd,WillDa99,fumbles_rec,0,,,,,
player,201410260crd,crd,WillDa99,fumbles_rec_yds,0,,,,,
player,201410260crd,crd,WillDa99,fumbles_rec_td,0,,,,,
player,201410260crd,crd,WillDa99,fumbles_forced,0,,,,,
player,201410260crd,phi,MaclJe00,kick_ret,0,,,,,
player,201410260crd,phi,MaclJe00,kick_ret_yds,0,,,,,
player,201410260crd,phi,MaclJe00,kick_ret_yds_per_ret,,,,,,
player,201410260crd,phi,MaclJe00,kick_ret_td,0,,,,,
player,201410260crd,phi,MaclJe00,kick_ret_long,0,,,,,
player,201410260crd,phi,MaclJe00,punt_ret,2,,,,,
player,201410260crd,phi,MaclJe00,punt_ret_yds,25,,,,,
player,201410260crd,phi,MaclJe00,punt_ret_yds_per_ret,12.5,,,,,
player,201410260crd,phi,MaclJe00,punt_ret_td,0,,,,,
player,201410260crd,phi,MaclJe00,punt_ret_long,18,,,,,
player,201410260crd,phi,HuffJo00,kick_ret,1,,,,,
player,201410260crd,phi,HuffJo00,kick_ret_yds,26,,,,,
player,201410260crd,phi,HuffJo00,kick_ret_yds_per_ret,26.0,,,,,
player,201410260crd,phi,HuffJo00,kick_ret_td,0,,,,,
player,201410260crd,phi,HuffJo00,kick_ret_long,26,,,,,
player,201410260crd,phi,HuffJo00,punt_ret,0,,,,,
player,201410260crd,phi,HuffJo00,punt_ret_yds,0,,,,,
player,201410260crd,phi,HuffJo00,punt_ret_yds_per_ret,,,,,,
player,201410260crd,phi,HuffJo00,punt_ret_td,0,,,,,
player,201410260crd,phi,HuffJo00,punt_ret_long,0,,,,,
player,201410260crd,crd,GinnTe00,kick_ret,0,,,,,
player,201410260crd,crd,GinnTe00,kick_ret_yds,0,,,,,
player,201410260crd,crd,GinnTe00,kick_ret_yds_per_ret,,,,,,
player,201410260crd,crd,GinnTe00,kick_ret_td,0,,,,,
player,201410260crd,crd,GinnTe00,kick_ret_long,0,,,,,
player,201410260crd,crd,GinnTe00,punt_ret,3,,,,,
player,201410260crd,crd,GinnTe00,punt_ret_yds,16,,,,,
player,201410260crd,crd,GinnTe00,punt_ret_yds_per_ret,5.3,,,,,
player,201410260crd,crd,GinnTe00,punt_ret_td,0,,,,,
player,201410260crd,crd,GinnTe00,punt_ret_long,11,,,,,
player,201410260crd,phi,ParkCo03,xpm,2,,,,,
player,201410260crd,phi,ParkCo03,xpa,2,,,,,
player,201410260crd,phi,ParkCo03,fgm,2,,,,,
player,201410260crd,phi,ParkCo03,fga,2,,,,,
player,201410260crd,phi,ParkCo03,punt,0,,,,,
player,201410260crd,phi,ParkCo03,punt_yds,0,,,,,
player,201410260crd,phi,ParkCo03,punt_yds_per_punt,,,,,,
player,201410260crd,phi,ParkCo03,punt_long,0,,,,,
player,201410260crd,phi,JoneDo21,xpm,,,,,,
player,201410260crd,phi,JoneDo21,xpa,,,,,,
player,201410260crd,phi,JoneDo21,fgm,,,,,,
player,201410260crd,phi,JoneDo21,fga,,,,,,
player,201410260crd,phi,JoneDo21,punt,6,,,,,
player,201410260crd,phi,JoneDo21,punt_yds,288,,,,,
player,201410260crd,phi,JoneDo21,punt_yds_per_punt,48.0,,,,,
player,201410260crd,phi,JoneDo21,punt_long,58,,,,,
player,201410260crd,crd,CataCh00,xpm,3,,,,,
player,201410260crd,crd,CataCh00,xpa,3,,,,,
player,201410260crd,crd,CataCh00,fgm,1,,,,,
player,201410260crd,crd,CataCh00,fga,1,,,,,
player,201410260crd,crd,CataCh00,punt,0,,,,,
player,201410260crd,crd,CataCh00,punt_yds,0,,,,,
player,201410260crd,crd,CataCh00,punt_yds_per_punt,,,,,,
player,201410260crd,crd,CataCh00,punt_long,0,,,,,
player,201410260crd,crd,ButlDr00,xpm,,,,,,
player,201410260crd,crd,ButlDr00,xpa,,,,,,
player,201410260crd,crd,ButlDr00,fgm,,,,,,
player,201410260crd,crd,ButlDr00,fga,,,,,,
player,201410260crd,crd,ButlDr00,punt,8,,,,,
player,201410260crd,crd,ButlDr00,punt_yds,343,,,,,
player,201410260crd,crd,ButlDr00,punt_yds_per_punt,42.9,,,,,
player,201410260crd,crd,ButlDr00,punt_long,52,,,,,
player,201410260crd,crd,MassBo00,pos,T,,,,,
player,201410260crd,crd,MassBo00,offense,70,,,,,
player,201410260crd,crd,MassBo00,off_pct,100%,,,,,
player,201410260crd,crd,MassBo00,defense,0,,,,,
player,201410260crd,crd,MassBo00,def_pct,0%,,,,,
player,201410260crd,crd,MassBo00,special_teams,4,,,,,
player,201410260crd,crd,MassBo00,st_pct,12%,,,,,
player,201410260crd,crd,VeldJa20,pos,T,,,,,
player,201410260crd,crd,VeldJa20,offense,70,,,,,
player,201410260crd,crd,VeldJa20,off_pct,100%,,,,,
player,201410260crd,crd,VeldJa20,defense,0,,,,,
player,201410260crd,crd,VeldJa20,def_pct,0%,,,,,
player,201410260crd,crd,VeldJa20,special_teams,4,,,,,
player,201410260crd,crd,VeldJa20,st_pct,12%,,,,,
player,201410260crd,crd,LarsTe20,pos,G,,,,,
player,201410260crd,crd,LarsTe20,offense,70,,,,,
player,201410260crd,crd,LarsTe20,off_pct,100%,,,,,
player,201410260crd,crd,LarsTe20,defense,0,,,,,
player,201410260crd,crd,LarsTe20,def_pct,0%,,,,,
player,201410260crd,crd,LarsTe20,special_teams,4,,,,,
player,201410260crd,crd,LarsTe20,st_pct,12%,,,,,
player,201410260crd,crd,FanaPa20,pos,G,,,,,
player,201410260crd,crd,FanaPa20,offense,70,,,,,
player,201410260crd,crd,FanaPa20,off_pct,100%,,,,,
player,201410260crd,crd,FanaPa20,defense,0,,,,,
player,201410260crd,crd,FanaPa20,def_pct,0%,,,,,
player,201410260crd,crd,FanaPa20,special_teams,4,,,,,
player,201410260crd,crd,FanaPa20,st_pct,12%,,,,,
player,201410260crd,crd,SendLy20,pos,C,,,,,
player,201410260crd,crd,SendLy20,offense,70,,,,,
player,201410260crd,crd,SendLy20,off_pct,100%,,,,,
player,201410260crd,crd,SendLy20,defense,0,,,,,
player,201410260crd,crd,SendLy20,def_pct,0%,,,,,
player,201410260crd,crd,SendLy20,special_teams,0,,,,,
player,201410260crd,crd,SendLy20,st_pct,0%,,,,,
player,201410260crd,crd,PalmCa00,pos,QB,,,,,
player,201410260crd,crd,PalmCa00,offense,70,,,,,
player,201410260crd,crd,PalmCa00,off_pct,100%,,,,,
player,201410260crd,crd,PalmCa00,defense,0,,,,,
player,201410260crd,crd,PalmCa00,def_pct,0%,,,,,
player,201410260crd,crd,PalmCa00,special_teams,0,,,,,
player,201410260crd,crd,PalmCa00,st_pct,0%,,,,,
player,201410260crd,crd,FitzLa00,pos,WR,,,,,
player,201410260crd,crd,FitzLa00,offense,65,,,,,
player,201410260crd,crd,FitzLa00,off_pct,93%,,,,,
player,201410260crd,crd,FitzLa00,defense,0,,,,,
player,201410260crd,crd,FitzLa00,def_pct,0%,,,,,
player,201410260crd,crd,FitzLa00,special_teams,0,,,,,
player,201410260crd,crd,FitzLa00,st_pct,0%,,,,,
player,201410260crd,crd,CarlJo00,pos,TE,,,,,
player,201410260crd,crd,CarlJo00,offense,56,,,,,
player,201410260crd,crd,CarlJo00,off_pct,80%,,,,,
player,201410260crd,crd,CarlJo00,defense,0,,,,,
player,201410260crd,crd,CarlJo00,def_pct,0%,,,,,
player,201410260crd,crd,CarlJo00,special_teams,4,,,,,
player,201410260crd,crd,CarlJo00,st_pct,12%,,,,,
player,201410260crd,crd,FloyMi00,pos,WR,,,,,
player,201410260crd,crd,FloyMi00,offense,55,,,,,
player,201410260crd,crd,FloyMi00,off_pct,79%,,,,,
player,201410260crd,crd,FloyMi00,defense,0,,,,,
player,201410260crd,crd,FloyMi00,def_pct,0%,,,,,
player,201410260crd,crd,FloyMi00,special_teams,0,,,,,
player,201410260crd,crd,FloyMi00,st_pct,0%,,,,,
player,201410260crd,crd,ElliAn00,pos,RB,,,,,
player,201410260crd,crd,ElliAn00,offense,53,,,,,
player,201410260crd,crd,ElliAn00,off_pct,76%,,,,,
player,201410260crd,crd,ElliAn00,defense,0,,,,,
player,201410260crd,crd,ElliAn00,def_pct,0%,,,,,
player,201410260crd,crd,ElliAn00,special_teams,0,,,,,
player,201410260crd,crd,ElliAn00,st_pct,0%,,,,,
player,201410260crd,crd,BrowJo02,pos,WR,,,,,
player,201410260crd,crd,BrowJo02,offense,44,,,,,
player,201410260crd,crd,BrowJo02,off_pct,63%,,,,,
player,201410260crd,crd,BrowJo02,defense,0,,,,,
player,201410260crd,crd,BrowJo02,def_pct,0%,,,,,
player,201410260crd,crd,BrowJo02,special_teams,0,,,,,
player,201410260crd,crd,BrowJo02,st_pct,0%,,,,,
player,201410260crd,crd,HousRo01,pos,TE,,,,,
player,201410260crd,crd,HousRo01,offense,21,,,,,
player,201410260crd,crd,HousRo01,off_pct,30%,,,,,
player,201410260crd,crd,HousRo01,defense,0,,,,,
player,201410260crd,crd,HousRo01,def_pct,0%,,,,,
player,201410260crd,crd,HousRo01,special_teams,17,,,,,
player,201410260crd,crd,HousRo01,st_pct,53%,,,,,
player,201410260crd,crd,BrowJa03,pos,WR,,,,,
player,201410260crd,crd,BrowJa03,offense,19,,,,,
player,201410260crd,crd,BrowJa03,off_pct,27%,,,,,
player,201410260crd,crd,BrowJa03,defense,0,,,,,
player,201410260crd,crd,BrowJa03,def_pct,0%,,,,,
player,201410260crd,crd,BrowJa03,special_teams,22,,,,,
player,201410260crd,crd,BrowJa03,st_pct,69%,,,,,
player,201410260crd,crd,GinnTe00,pos,WR,,,,,
player,201410260crd,crd,GinnTe00,offense,15,,,,,
player,201410260crd,crd,GinnTe00,off_pct,21%,,,,,
player,201410260crd,crd,GinnTe00,defense,0,,,,,
player,201410260crd,crd,GinnTe00,def_pct,0%,,,,,
player,201410260crd,crd,GinnTe00,special_teams,11,,,,,
player,201410260crd,crd,GinnTe00,st_pct,34%,,,,,
player,201410260crd,crd,HughRo00,pos,RB,,,,,
player,201410260crd,crd,HughRo00,offense,10,,,,,
player,201410260crd,crd,HughRo00,off_pct,14%,,,,,
player,201410260crd,crd,HughRo00,defense,0,,,,,
player,201410260crd,crd,HughRo00,def_pct,0%,,,,,
player,201410260crd,crd,HughRo00,special_teams,22,,,,,
player,201410260crd,crd,HughRo00,st_pct,69%,,,,,
player,201410260crd,crd,FellDa01,pos,TE,,,,,
player,201410260crd,crd,FellDa01,offense,6,,,,,
player,201410260crd,crd,FellDa01,off_pct,9%,,,,,
player,201410260crd,crd,FellDa01,defense,0,,,,,
player,201410260crd,crd,FellDa01,def_pct,0%,,,,,
player,201410260crd,crd,FellDa01,special_teams,9,,,,,
player,201410260crd,crd,FellDa01,st_pct,28%,,,,,
player,201410260crd,crd,TaylSt00,pos,RB,,,,,
player,201410260crd,crd,TaylSt00,offense,5,,,,,
player,201410260crd,crd,TaylSt00,off_pct,7%,,,,,
player,201410260crd,crd,TaylSt00,defense,0,,,,,
player,201410260crd,crd,TaylSt00,def_pct,0%,,,,,
player,201410260crd,crd,TaylSt00,special_teams,9,,,,,
player,201410260crd,crd,TaylSt00,st_pct,28%,,,,,
player,201410260crd,crd,CoopJo01,pos,G,,,,,
player,201410260crd,crd,CoopJo01,offense,1,,,,,
player,201410260crd,crd,CoopJo01,off_pct,1%,,,,,
player,201410260crd,crd,CoopJo01,defense,0,,,,,
player,201410260crd,crd,CoopJo01,def_pct,0%,,,,,
player,201410260crd,crd,CoopJo01,special_teams,0,,,,,
player,201410260crd,crd,CoopJo01,st_pct,0%,,,,,
player,201410260crd,crd,JohnRa98,pos,FS,,,,,
player,201410260crd,crd,JohnRa98,offense,0,,,,,
player,201410260crd,crd,JohnRa98,off_pct,0%,,,,,
player,201410260crd,crd,JohnRa98,defense,92,,,,,
player,201410260crd,crd,JohnRa98,def_pct,100%,,,,,
player,201410260crd,crd,JohnRa98,special_teams,19,,,,,
player,201410260crd,crd,JohnRa98,st_pct,59%,,,,,
player,201410260crd,crd,FootLa20,pos,LB,,,,,
player,201410260crd,crd,FootLa20,offense,0,,,,,
player,201410260crd,crd,FootLa20,off_pct,0%,,,,,
player,201410260crd,crd,FootLa20,defense,92,,,,,
player,201410260crd,crd,FootLa20,def_pct,100%,,,,,
player,201410260crd,crd,FootLa20,special_teams,6,,,,,
player,201410260crd,crd,FootLa20,st_pct,19%,,,,,
player,201410260crd,crd,CromAn20,pos,CB,,,,,
player,201410260crd,crd,CromAn20,offense,0,,,,,
player,201410260crd,crd,CromAn20,off_pct,0%,,,,,
player,201410260crd,crd,CromAn20,defense,91,,,,,
player,201410260crd,crd,CromAn20,def_pct,99%,,,,,
player,201410260crd,crd,CromAn20,special_teams,6,,,,,
player,201410260crd,crd,CromAn20,st_pct,19%,,,,,
player,201410260crd,crd,PoweJe99,pos,CB,,,,,
player,201410260crd,crd,PoweJe99,offense,0,,,,,
player,201410260crd,crd,PoweJe99,off_pct,0%,,,,,
player,201410260crd,crd,PoweJe99,defense,84,,,,,
player,201410260crd,crd,PoweJe99,def_pct,91%,,,,,
player,201410260crd,crd,PoweJe99,special_teams,11,,,,,
player,201410260crd,crd,PoweJe99,st_pct,34%,,,,,
player,201410260crd,crd,BucaDe00,pos,SS,,,,,
player,201410260crd,crd,BucaDe00,offense,0,,,,,
player,201410260crd,crd,BucaDe00,off_pct,0%,,,,,
player,201410260crd,crd,BucaDe00,defense,76,,,,,
player,201410260crd,crd,BucaDe00,def_pct,83%,,,,,
player,201410260crd,crd,BucaDe00,special_teams,7,,,,,
player,201410260crd,crd,BucaDe00,st_pct,22%,,,,,
player,201410260crd,crd,MathTy00,pos,FS,,,,,
player,201410260crd,crd,MathTy00,offense,0,,,,,
player,201410260crd,crd,MathTy00,off_pct,0%,,,,,
player,201410260crd,crd,MathTy00,defense,76,,,,,
player,201410260crd,crd,MathTy00,def_pct,83%,,,,,
player,201410260crd,crd,MathTy00,special_teams,0,,,,,
player,201410260crd,crd,MathTy00,st_pct,0%,,,,,
player,201410260crd,crd,JeffTo00,pos,SS,,,,,
player,201410260crd,crd,JeffTo00,offense,0,,,,,
player,201410260crd,crd,JeffTo00,off_pct,0%,,,,,
player,201410260crd,crd,JeffTo00,defense,73,,,,,
player,201410260crd,crd,JeffTo00,def_pct,79%,,,,,
player,201410260crd,crd,JeffTo00,special_teams,20,,,,,
player,201410260crd,crd,JeffTo00,st_pct,62%,,,,,
player,201410260crd,crd,OkafAl00,pos,LB,,,,,
player,201410260crd,crd,OkafAl00,offense,0,,,,,
player,201410260crd,crd,OkafAl00,off_pct,0%,,,,,
player,201410260crd,crd,OkafAl00,defense,69,,,,,
player,201410260crd,crd,OkafAl00,def_pct,75%,,,,,
player,201410260crd,crd,OkafAl00,special_teams,5,,,,,
player,201410260crd,crd,OkafAl00,st_pct,16%,,,,,
player,201410260crd,crd,AchoSa00,pos,LB,,,,,
player,201410260crd,crd,AchoSa00,offense,0,,,,,
player,201410260crd,crd,AchoSa00,off_pct,0%,,,,,
player,201410260crd,crd,AchoSa00,defense,65,,,,,
player,201410260crd,crd,AchoSa00,def_pct,71%,,,,,
player,201410260crd,crd,AchoSa00,special_teams,19,,,,,
player,201410260crd,crd,AchoSa00,st_pct,59%,,,,,
player,201410260crd,crd,CampCa99,pos,DE,,,,,
player,201410260crd,crd,CampCa99,offense,0,,,,,
player,201410260crd,crd,CampCa99,off_pct,0%,,,,,
player,201410260crd,crd,CampCa99,defense,62,,,,,
player,201410260crd,crd,CampCa99,def_pct,67%,,,,,
player,201410260crd,crd,CampCa99,special_teams,9,,,,,
player,201410260crd,crd,CampCa99,st_pct,28%,,,,,
player,201410260crd,crd,KellTo21,pos,DT,,,,,
player,201410260crd,crd,KellTo21,offense,0,,,,,
player,201410260crd,crd,KellTo21,off_pct,0%,,,,,
player,201410260crd,crd,KellTo21,defense,62,,,,,
player,201410260crd,crd,KellTo21,def_pct,67%,,,,,
player,201410260crd,crd,KellTo21,special_teams,4,,,,,
player,201410260crd,crd,KellTo21,st_pct,12%,,,,,
player,201410260crd,crd,StinEd00,pos,DT,,,,,
player,201410260crd,crd,StinEd00,offense,0,,,,,
player,201410260crd,crd,StinEd00,off_pct,0%,,,,,
player,201410260crd,crd,StinEd00,defense,51,,,,,
player,201410260crd,crd,StinEd00,def_pct,55%,,,,,
player,201410260crd,crd,StinEd00,special_teams,3,,,,,
player,201410260crd,crd,StinEd00,st_pct,9%,,,,,
player,201410260crd,crd,RuckFr99,pos,DT,,,,,
player,201410260crd,crd,RuckFr99,offense,0,,,,,
player,201410260crd,crd,RuckFr99,off_pct,0%,,,,,
player,201410260crd,crd,RuckFr99,defense,31,,,,,
player,201410260crd,crd,RuckFr99,def_pct,34%,,,,,
player,201410260crd,crd,RuckFr99,special_teams,6,,,,,
player,201410260crd,crd,RuckFr99,st_pct,19%,,,,,
player,201410260crd,crd,PetePa00,pos,CB,,,,,
player,201410260crd,crd,PetePa00,offense,0,,,,,
player,201410260crd,crd,PetePa00,off_pct,0%,,,,,
player,201410260crd,crd,PetePa00,defense,27,,,,,
player,201410260crd,crd,PetePa00,def_pct,29%,,,,,
player,201410260crd,crd,PetePa00,special_teams,1,,,,,
player,201410260crd,crd,PetePa00,st_pct,3%,,,,,
player,201410260crd,crd,WillDa99,pos,NT,,,,,
player,201410260crd,crd,WillDa99,offense,0,,,,,
player,201410260crd,crd,WillDa99,off_pct,0%,,,,,
player,201410260crd,crd,WillDa99,defense,18,,,,,
player,201410260crd,crd,WillDa99,def_pct,20%,,,,,
player,201410260crd,crd,WillDa99,special_teams,4,,,,,
player,201410260crd,crd,WillDa99,st_pct,12%,,,,,
player,201410260crd,crd,BenaMa00,pos,LB,,,,,
player,201410260crd,crd,BenaMa00,offense,0,,,,,
player,201410260crd,crd,BenaMa00,off_pct,0%,,,,,
player,201410260crd,crd,BenaMa00,defense,16,,,,,
player,201410260crd,crd,BenaMa00,def_pct,17%,,,,,
player,201410260crd,crd,BenaMa00,special_teams,11,,,,,
player,201410260crd,crd,BenaMa00,st_pct,34%,,,,,
player,201410260crd,crd,MintKe00,pos,LB,,,,,
player,201410260crd,crd,MintKe00,offense,0,,,,,
player,201410260crd,crd,MintKe00,off_pct,0%,,,,,
player,201410260crd,crd,MintKe00,defense,16,,,,,
player,201410260crd,crd,MintKe00,def_pct,17%,,,,,
player,201410260crd,crd,MintKe00,special_teams,2,,,,,
player,201410260crd,crd,MintKe00,st_pct,6%,,,,,
player,201410260crd,crd,MartKa00,pos,DE,,,,,
player,201410260crd,crd,MartKa00,offense,0,,,,,
player,201410260crd,crd,MartKa00,off_pct,0%,,,,,
player,201410260crd,crd,MartKa00,defense,10,,,,,
player,201410260crd,crd,MartKa00,def_pct,11%,,,,,
player,201410260crd,crd,MartKa00,special_teams,1,,,,,
player,201410260crd,crd,MartKa00,st_pct,3%,,,,,
player,201410260crd,crd,BethJu00,pos,CB,,,,,
player,201410260crd,crd,BethJu00,offense,0,,,,,
player,201410260crd,crd,BethJu00,off_pct,0%,,,,,
player,201410260crd,crd,BethJu00,defense,1,,,,,
player,201410260crd,crd,BethJu00,def_pct,1%,,,,,
player,201410260crd,crd,BethJu00,special_teams,24,,,,,
player,201410260crd,crd,BethJu00,st_pct,75%,,,,,
player,201410260crd,crd,AlexLo99,pos,LB,,,,,
player,201410260crd,crd,AlexLo99,offense,0,,,,,
player,201410260crd,crd,AlexLo99,off_pct,0%,,,,,
player,201410260crd,crd,AlexLo99,defense,0,,,,,
player,201410260crd,crd,AlexLo99,def_pct,0%,,,,,
player,201410260crd,crd,AlexLo99,special_teams,24,,,,,
player,201410260crd,crd,AlexLo99,st_pct,75%,,,,,
player,201410260crd,crd,DemeKe00,pos,LB,,,,,
player,201410260crd,crd,DemeKe00,offense,0,,,,,
player,201410260crd,crd,DemeKe00,off_pct,0%,,,,,
player,201410260crd,crd,DemeKe00,defense,0,,,,,
player,201410260crd,crd,DemeKe00,def_pct,0%,,,,,
player,201410260crd,crd,DemeKe00,special_teams,22,,,,,
player,201410260crd,crd,DemeKe00,st_pct,69%,,,,,
player,201410260crd,crd,LeacMi00,pos,LS,,,,,
player,201410260crd,crd,LeacMi00,offense,0,,,,,
player,201410260crd,crd,LeacMi00,off_pct,0%,,,,,
player,201410260crd,crd,LeacMi00,defense,0,,,,,
player,201410260crd,crd,LeacMi00,def_pct,0%,,,,,
player,201410260crd,crd,LeacMi00,special_teams,12,,,,,
player,201410260crd,crd,LeacMi00,st_pct,38%,,,,,
player,201410260crd,crd,ButlDr00,pos,P,,,,,
player,201410260crd,crd,ButlDr00,offense,0,,,,,
player,201410260crd,crd,ButlDr00,off_pct,0%,,,,,
player,201410260crd,crd,ButlDr00,defense,0,,,,,
player,201410260crd,crd,ButlDr00,def_pct,0%,,,,,
player,201410260crd,crd,ButlDr00,special_teams,12,,,,,
player,201410260crd,crd,ButlDr00,st_pct,38%,,,,,
player,201410260crd,crd,CataCh00,pos,K,,,,,
player,201410260crd,crd,CataCh00,offense,0,,,,,
player,201410260crd,crd,CataCh00,off_pct,0%,,,,,
player,201410260crd,crd,CataCh00,defense,0,,,,,
player,201410260crd,crd,CataCh00,def_pct,0%,,,,,
player,201410260crd,crd,CataCh00,special_teams,9,,,,,
player,201410260crd,crd,CataCh00,st_pct,28%,,,,,
player,201410260crd,crd,SoweBr00,pos,T,,,,,
player,201410260crd,crd,SoweBr00,offense,0,,,,,
player,201410260crd,crd,SoweBr00,off_pct,0%,,,,,
player,201410260crd,crd,SoweBr00,defense,0,,,,,
player,201410260crd,crd,SoweBr00,def_pct,0%,,,,,
player,201410260crd,crd,SoweBr00,special_teams,4,,,,,
player,201410260crd,crd,SoweBr00,st_pct,12%,,,,,
player,201410260crd,crd,GricMa00,pos,RB,,,,,
player,201410260crd,crd,GricMa00,offense,0,,,,,
player,201410260crd,crd,GricMa00,off_pct,0%,,,,,
player,201410260crd,crd,GricMa00,defense,0,,,,,
player,201410260crd,crd,GricMa00,def_pct,0%,,,,,
player,201410260crd,crd,GricMa00,special_teams,1,,,,,
player,201410260crd,crd,GricMa00,st_pct,3%,,,,,
player,201410260crd,phi,JohnLa01,pos,T,,,,,
