game,2014,8,20141026,201410260tam,min,"Minnesota Vikings",19,tam,"Tampa Bay Buccaneers",13
player,201410260tam,tam,ButlCr99,sacks,0.0,,,,,
player,201410260tam,tam,ButlCr99,tackles_combined,1,,,,,
player,201410260tam,tam,ButlCr99,tackles_solo,1,,,,,
player,201410260tam,tam,ButlCr99,tackles_assists,0,,,,,
player,201410260tam,tam,ButlCr99,tackles_loss,0,,,,,
player,201410260tam,tam,ButlCr99,qb_hits,0,,,,,
player,201410260tam,tam,ButlCr99,fumbles_rec,0,,,,,
player,201410260tam,tam,ButlCr99,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,ButlCr99,fumbles_rec_td,0,,,,,
player,201410260tam,tam,ButlCr99,fumbles_forced,0,,,,,
player,201410260tam,tam,DePaAn00,def_int,0,,,,,
player,201410260tam,tam,DePaAn00,def_int_yds,0,,,,,
player,201410260tam,tam,DePaAn00,def_int_td,0,,,,,
player,201410260tam,tam,DePaAn00,def_int_long,0,,,,,
player,201410260tam,tam,DePaAn00,pass_defended,0,,,,,
player,201410260tam,tam,DePaAn00,sacks,0.0,,,,,
player,201410260tam,tam,DePaAn00,tackles_combined,1,,,,,
player,201410260tam,tam,DePaAn00,tackles_solo,1,,,,,
player,201410260tam,tam,DePaAn00,tackles_assists,0,,,,,
player,201410260tam,tam,DePaAn00,tackles_loss,0,,,,,
player,201410260tam,tam,DePaAn00,qb_hits,0,,,,,
player,201410260tam,tam,DePaAn00,fumbles_rec,0,,,,,
player,201410260tam,tam,DePaAn00,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,DePaAn00,fumbles_rec_td,0,,,,,
player,201410260tam,tam,DePaAn00,fumbles_forced,0,,,,,
player,201410260tam,tam,FreyIs00,def_int,0,,,,,
player,201410260tam,tam,FreyIs00,def_int_yds,0,,,,,
player,201410260tam,tam,FreyIs00,def_int_td,0,,,,,
player,201410260tam,tam,FreyIs00,def_int_long,0,,,,,
player,201410260tam,tam,FreyIs00,pass_defended,0,,,,,
player,201410260tam,tam,FreyIs00,sacks,0.0,,,,,
player,201410260tam,tam,FreyIs00,tackles_combined,1,,,,,
player,201410260tam,tam,FreyIs00,tackles_solo,1,,,,,
player,201410260tam,tam,FreyIs00,tackles_assists,0,,,,,
player,201410260tam,tam,FreyIs00,tackles_loss,0,,,,,
player,201410260tam,tam,FreyIs00,qb_hits,0,,,,,
player,201410260tam,tam,FreyIs00,fumbles_rec,0,,,,,
player,201410260tam,tam,FreyIs00,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,FreyIs00,fumbles_rec_td,0,,,,,
player,201410260tam,tam,FreyIs00,fumbles_forced,0,,,,,
player,201410260tam,tam,JohnLe03,def_int,0,,,,,
player,201410260tam,tam,JohnLe03,def_int_yds,0,,,,,
player,201410260tam,tam,JohnLe03,def_int_td,0,,,,,
player,201410260tam,tam,JohnLe03,def_int_long,0,,,,,
player,201410260tam,tam,JohnLe03,pass_defended,0,,,,,
player,201410260tam,tam,JohnLe03,sacks,0.0,,,,,
player,201410260tam,tam,JohnLe03,tackles_combined,1,,,,,
player,201410260tam,tam,JohnLe03,tackles_solo,1,,,,,
player,201410260tam,tam,JohnLe03,tackles_assists,0,,,,,
player,201410260tam,tam,JohnLe03,tackles_loss,0,,,,,
player,201410260tam,tam,JohnLe03,qb_hits,0,,,,,
player,201410260tam,tam,JohnLe03,fumbles_rec,0,,,,,
player,201410260tam,tam,JohnLe03,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,JohnLe03,fumbles_rec_td,0,,,,,
player,201410260tam,tam,JohnLe03,fumbles_forced,0,,,,,
player,201410260tam,tam,LemoOr00,def_int,0,,,,,
player,201410260tam,tam,LemoOr00,def_int_yds,0,,,,,
player,201410260tam,tam,LemoOr00,def_int_td,0,,,,,
player,201410260tam,tam,LemoOr00,def_int_long,0,,,,,
player,201410260tam,tam,LemoOr00,pass_defended,0,,,,,
player,201410260tam,tam,LemoOr00,sacks,0.0,,,,,
player,201410260tam,tam,LemoOr00,tackles_combined,1,,,,,
player,201410260tam,tam,LemoOr00,tackles_solo,1,,,,,
player,201410260tam,tam,LemoOr00,tackles_assists,0,,,,,
player,201410260tam,tam,LemoOr00,tackles_loss,0,,,,,
player,201410260tam,tam,LemoOr00,qb_hits,0,,,,,
player,201410260tam,tam,LemoOr00,fumbles_rec,0,,,,,
player,201410260tam,tam,LemoOr00,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,LemoOr00,fumbles_rec_td,0,,,,,
player,201410260tam,tam,LemoOr00,fumbles_forced,0,,,,,
player,201410260tam,tam,McDoCl99,def_int,0,,,,,
player,201410260tam,tam,McDoCl99,def_int_yds,0,,,,,
player,201410260tam,tam,McDoCl99,def_int_td,0,,,,,
player,201410260tam,tam,McDoCl99,def_int_long,0,,,,,
player,201410260tam,tam,McDoCl99,pass_defended,0,,,,,
player,201410260tam,tam,McDoCl99,sacks,0.0,,,,,
player,201410260tam,tam,McDoCl99,tackles_combined,1,,,,,
player,201410260tam,tam,McDoCl99,tackles_solo,1,,,,,
player,201410260tam,tam,McDoCl99,tackles_assists,0,,,,,
player,201410260tam,tam,McDoCl99,tackles_loss,0,,,,,
player,201410260tam,tam,McDoCl99,qb_hits,0,,,,,
player,201410260tam,tam,McDoCl99,fumbles_rec,0,,,,,
player,201410260tam,tam,McDoCl99,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,McDoCl99,fumbles_rec_td,0,,,,,
player,201410260tam,tam,McDoCl99,fumbles_forced,0,,,,,
player,201410260tam,tam,RainBo00,def_int,0,,,,,
player,201410260tam,tam,RainBo00,def_int_yds,0,,,,,
player,201410260tam,tam,RainBo00,def_int_td,0,,,,,
player,201410260tam,tam,RainBo00,def_int_long,0,,,,,
player,201410260tam,tam,RainBo00,pass_defended,0,,,,,
player,201410260tam,tam,RainBo00,sacks,0.0,,,,,
player,201410260tam,tam,RainBo00,tackles_combined,1,,,,,
player,201410260tam,tam,RainBo00,tackles_solo,1,,,,,
player,201410260tam,tam,RainBo00,tackles_assists,0,,,,,
player,201410260tam,tam,RainBo00,tackles_loss,0,,,,,
player,201410260tam,tam,RainBo00,qb_hits,0,,,,,
player,201410260tam,tam,RainBo00,fumbles_rec,0,,,,,
player,201410260tam,tam,RainBo00,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,RainBo00,fumbles_rec_td,0,,,,,
player,201410260tam,tam,RainBo00,fumbles_forced,0,,,,,
player,201410260tam,tam,HollTr00,def_int,0,,,,,
player,201410260tam,tam,HollTr00,def_int_yds,0,,,,,
player,201410260tam,tam,HollTr00,def_int_td,0,,,,,
player,201410260tam,tam,HollTr00,def_int_long,0,,,,,
player,201410260tam,tam,HollTr00,pass_defended,0,,,,,
player,201410260tam,tam,HollTr00,sacks,0.0,,,,,
player,201410260tam,tam,HollTr00,tackles_combined,0,,,,,
player,201410260tam,tam,HollTr00,tackles_solo,0,,,,,
player,201410260tam,tam,HollTr00,tackles_assists,0,,,,,
player,201410260tam,tam,HollTr00,tackles_loss,0,,,,,
player,201410260tam,tam,HollTr00,qb_hits,0,,,,,
player,201410260tam,tam,HollTr00,fumbles_rec,1,,,,,
player,201410260tam,tam,HollTr00,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,HollTr00,fumbles_rec_td,0,,,,,
player,201410260tam,tam,HollTr00,fumbles_forced,0,,,,,
player,201410260tam,tam,SmitJa01,def_int,0,,,,,
player,201410260tam,tam,SmitJa01,def_int_yds,0,,,,,
player,201410260tam,tam,SmitJa01,def_int_td,0,,,,,
player,201410260tam,tam,SmitJa01,def_int_long,0,,,,,
player,201410260tam,tam,SmitJa01,pass_defended,1,,,,,
player,201410260tam,tam,SmitJa01,sacks,0.0,,,,,
player,201410260tam,tam,SmitJa01,tackles_combined,0,,,,,
player,201410260tam,tam,SmitJa01,tackles_solo,0,,,,,
player,201410260tam,tam,SmitJa01,tackles_assists,0,,,,,
player,201410260tam,tam,SmitJa01,tackles_loss,0,,,,,
player,201410260tam,tam,SmitJa01,qb_hits,1,,,,,
player,201410260tam,tam,SmitJa01,fumbles_rec,0,,,,,
player,201410260tam,tam,SmitJa01,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,SmitJa01,fumbles_rec_td,0,,,,,
player,201410260tam,tam,SmitJa01,fumbles_forced,0,,,,,
player,201410260tam,min,SherMa20,kick_ret,0,,,,,
player,201410260tam,min,SherMa20,kick_ret_yds,0,,,,,
player,201410260tam,min,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201410260tam,min,SherMa20,kick_ret_td,0,,,,,
player,201410260tam,min,SherMa20,kick_ret_long,0,,,,,
player,201410260tam,min,SherMa20,punt_ret,4,,,,,
player,201410260tam,min,SherMa20,punt_ret_yds,25,,,,,
player,201410260tam,min,SherMa20,punt_ret_yds_per_ret,6.3,,,,,
player,201410260tam,min,SherMa20,punt_ret_td,0,,,,,
player,201410260tam,min,SherMa20,punt_ret_long,13,,,,,
player,201410260tam,min,PattCo00,kick_ret,3,,,,,
player,201410260tam,min,PattCo00,kick_ret_yds,79,,,,,
player,201410260tam,min,PattCo00,kick_ret_yds_per_ret,26.3,,,,,
player,201410260tam,min,PattCo00,kick_ret_td,0,,,,,
player,201410260tam,min,PattCo00,kick_ret_long,31,,,,,
player,201410260tam,min,PattCo00,punt_ret,0,,,,,
player,201410260tam,min,PattCo00,punt_ret_yds,0,,,,,
player,201410260tam,min,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201410260tam,min,PattCo00,punt_ret_td,0,,,,,
player,201410260tam,min,PattCo00,punt_ret_long,0,,,,,
player,201410260tam,tam,HollTr00,kick_ret,2,,,,,
player,201410260tam,tam,HollTr00,kick_ret_yds,45,,,,,
player,201410260tam,tam,HollTr00,kick_ret_yds_per_ret,22.5,,,,,
player,201410260tam,tam,HollTr00,kick_ret_td,0,,,,,
player,201410260tam,tam,HollTr00,kick_ret_long,25,,,,,
player,201410260tam,tam,HollTr00,punt_ret,2,,,,,
player,201410260tam,tam,HollTr00,punt_ret_yds,17,,,,,
player,201410260tam,tam,HollTr00,punt_ret_yds_per_ret,8.5,,,,,
player,201410260tam,tam,HollTr00,punt_ret_td,0,,,,,
player,201410260tam,tam,HollTr00,punt_ret_long,17,,,,,
player,201410260tam,min,WalsBl00,xpm,1,,,,,
player,201410260tam,min,WalsBl00,xpa,1,,,,,
player,201410260tam,min,WalsBl00,fgm,2,,,,,
player,201410260tam,min,WalsBl00,fga,3,,,,,
player,201410260tam,min,WalsBl00,punt,0,,,,,
player,201410260tam,min,WalsBl00,punt_yds,0,,,,,
player,201410260tam,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201410260tam,min,WalsBl00,punt_long,0,,,,,
player,201410260tam,min,LockJe00,xpm,,,,,,
player,201410260tam,min,LockJe00,xpa,,,,,,
player,201410260tam,min,LockJe00,fgm,,,,,,
player,201410260tam,min,LockJe00,fga,,,,,,
player,201410260tam,min,LockJe00,punt,8,,,,,
player,201410260tam,min,LockJe00,punt_yds,358,,,,,
player,201410260tam,min,LockJe00,punt_yds_per_punt,44.8,,,,,
player,201410260tam,min,LockJe00,punt_long,59,,,,,
player,201410260tam,tam,MurrPa01,xpm,1,,,,,
player,201410260tam,tam,MurrPa01,xpa,1,,,,,
player,201410260tam,tam,MurrPa01,fgm,2,,,,,
player,201410260tam,tam,MurrPa01,fga,2,,,,,
player,201410260tam,tam,MurrPa01,punt,0,,,,,
player,201410260tam,tam,MurrPa01,punt_yds,0,,,,,
player,201410260tam,tam,MurrPa01,punt_yds_per_punt,,,,,,
player,201410260tam,tam,MurrPa01,punt_long,0,,,,,
player,201410260tam,tam,koenemic01,xpm,,,,,,
player,201410260tam,tam,koenemic01,xpa,,,,,,
player,201410260tam,tam,koenemic01,fgm,,,,,,
player,201410260tam,tam,koenemic01,fga,,,,,,
player,201410260tam,tam,koenemic01,punt,7,,,,,
player,201410260tam,tam,koenemic01,punt_yds,302,,,,,
player,201410260tam,tam,koenemic01,punt_yds_per_punt,43.1,,,,,
player,201410260tam,tam,koenemic01,punt_long,51,,,,,
player,201410260tam,tam,DotsDe00,pos,T,,,,,
player,201410260tam,tam,DotsDe00,offense,60,,,,,
player,201410260tam,tam,DotsDe00,off_pct,100%,,,,,
player,201410260tam,tam,DotsDe00,defense,0,,,,,
player,201410260tam,tam,DotsDe00,def_pct,0%,,,,,
player,201410260tam,tam,DotsDe00,special_teams,7,,,,,
player,201410260tam,tam,DotsDe00,st_pct,24%,,,,,
player,201410260tam,tam,CollAn21,pos,T,,,,,
player,201410260tam,tam,CollAn21,offense,60,,,,,
player,201410260tam,tam,CollAn21,off_pct,100%,,,,,
player,201410260tam,tam,CollAn21,defense,0,,,,,
player,201410260tam,tam,CollAn21,def_pct,0%,,,,,
player,201410260tam,tam,CollAn21,special_teams,3,,,,,
player,201410260tam,tam,CollAn21,st_pct,10%,,,,,
player,201410260tam,tam,MankLo20,pos,G,,,,,
player,201410260tam,tam,MankLo20,offense,60,,,,,
player,201410260tam,tam,MankLo20,off_pct,100%,,,,,
player,201410260tam,tam,MankLo20,defense,0,,,,,
player,201410260tam,tam,MankLo20,def_pct,0%,,,,,
player,201410260tam,tam,MankLo20,special_teams,3,,,,,
player,201410260tam,tam,MankLo20,st_pct,10%,,,,,
player,201410260tam,tam,GlenMi00,pos,QB,,,,,
player,201410260tam,tam,GlenMi00,offense,60,,,,,
player,201410260tam,tam,GlenMi00,off_pct,100%,,,,,
player,201410260tam,tam,GlenMi00,defense,0,,,,,
player,201410260tam,tam,GlenMi00,def_pct,0%,,,,,
player,201410260tam,tam,GlenMi00,special_teams,0,,,,,
player,201410260tam,tam,GlenMi00,st_pct,0%,,,,,
player,201410260tam,tam,DietEv00,pos,C,,,,,
player,201410260tam,tam,DietEv00,offense,60,,,,,
player,201410260tam,tam,DietEv00,off_pct,100%,,,,,
player,201410260tam,tam,DietEv00,defense,0,,,,,
player,201410260tam,tam,DietEv00,def_pct,0%,,,,,
player,201410260tam,tam,DietEv00,special_teams,0,,,,,
player,201410260tam,tam,DietEv00,st_pct,0%,,,,,
player,201410260tam,tam,JackVi00,pos,WR,,,,,
player,201410260tam,tam,JackVi00,offense,57,,,,,
player,201410260tam,tam,JackVi00,off_pct,95%,,,,,
player,201410260tam,tam,JackVi00,defense,0,,,,,
player,201410260tam,tam,JackVi00,def_pct,0%,,,,,
player,201410260tam,tam,JackVi00,special_teams,0,,,,,
player,201410260tam,tam,JackVi00,st_pct,0%,,,,,
player,201410260tam,tam,OmamPa00,pos,G,,,,,
player,201410260tam,tam,OmamPa00,offense,56,,,,,
player,201410260tam,tam,OmamPa00,off_pct,93%,,,,,
player,201410260tam,tam,OmamPa00,defense,0,,,,,
player,201410260tam,tam,OmamPa00,def_pct,0%,,,,,
player,201410260tam,tam,OmamPa00,special_teams,3,,,,,
player,201410260tam,tam,OmamPa00,st_pct,10%,,,,,
player,201410260tam,tam,SefeAu00,pos,TE,,,,,
player,201410260tam,tam,SefeAu00,offense,56,,,,,
player,201410260tam,tam,SefeAu00,off_pct,93%,,,,,
player,201410260tam,tam,SefeAu00,defense,0,,,,,
player,201410260tam,tam,SefeAu00,def_pct,0%,,,,,
player,201410260tam,tam,SefeAu00,special_teams,0,,,,,
player,201410260tam,tam,SefeAu00,st_pct,0%,,,,,
player,201410260tam,tam,EvanMi00,pos,WR,,,,,
player,201410260tam,tam,EvanMi00,offense,52,,,,,
player,201410260tam,tam,EvanMi00,off_pct,87%,,,,,
player,201410260tam,tam,EvanMi00,defense,0,,,,,
player,201410260tam,tam,EvanMi00,def_pct,0%,,,,,
player,201410260tam,tam,EvanMi00,special_teams,0,,,,,
player,201410260tam,tam,EvanMi00,st_pct,0%,,,,,
player,201410260tam,tam,RainBo00,pos,RB,,,,,
player,201410260tam,tam,RainBo00,offense,36,,,,,
player,201410260tam,tam,RainBo00,off_pct,60%,,,,,
player,201410260tam,tam,RainBo00,defense,0,,,,,
player,201410260tam,tam,RainBo00,def_pct,0%,,,,,
player,201410260tam,tam,RainBo00,special_teams,9,,,,,
player,201410260tam,tam,RainBo00,st_pct,31%,,,,,
player,201410260tam,tam,MurpLo00,pos,WR,,,,,
player,201410260tam,tam,MurpLo00,offense,29,,,,,
player,201410260tam,tam,MurpLo00,off_pct,48%,,,,,
player,201410260tam,tam,MurpLo00,defense,0,,,,,
player,201410260tam,tam,MurpLo00,def_pct,0%,,,,,
player,201410260tam,tam,MurpLo00,special_teams,0,,,,,
player,201410260tam,tam,MurpLo00,st_pct,0%,,,,,
player,201410260tam,tam,MartDo00,pos,RB,,,,,
player,201410260tam,tam,MartDo00,offense,23,,,,,
player,201410260tam,tam,MartDo00,off_pct,38%,,,,,
player,201410260tam,tam,MartDo00,defense,0,,,,,
player,201410260tam,tam,MartDo00,def_pct,0%,,,,,
player,201410260tam,tam,MartDo00,special_teams,0,,,,,
player,201410260tam,tam,MartDo00,st_pct,0%,,,,,
player,201410260tam,tam,MyerBr00,pos,TE,,,,,
player,201410260tam,tam,MyerBr00,offense,21,,,,,
player,201410260tam,tam,MyerBr00,off_pct,35%,,,,,
player,201410260tam,tam,MyerBr00,defense,0,,,,,
player,201410260tam,tam,MyerBr00,def_pct,0%,,,,,
player,201410260tam,tam,MyerBr00,special_teams,3,,,,,
player,201410260tam,tam,MyerBr00,st_pct,10%,,,,,
player,201410260tam,tam,StocLu00,pos,TE,,,,,
player,201410260tam,tam,StocLu00,offense,18,,,,,
player,201410260tam,tam,StocLu00,off_pct,30%,,,,,
player,201410260tam,tam,StocLu00,defense,0,,,,,
player,201410260tam,tam,StocLu00,def_pct,0%,,,,,
player,201410260tam,tam,StocLu00,special_teams,19,,,,,
player,201410260tam,tam,StocLu00,st_pct,66%,,,,,
player,201410260tam,tam,GilkGa00,pos,C,,,,,
player,201410260tam,tam,GilkGa00,offense,4,,,,,
player,201410260tam,tam,GilkGa00,off_pct,7%,,,,,
player,201410260tam,tam,GilkGa00,defense,0,,,,,
player,201410260tam,tam,GilkGa00,def_pct,0%,,,,,
player,201410260tam,tam,GilkGa00,special_teams,3,,,,,
player,201410260tam,tam,GilkGa00,st_pct,10%,,,,,
player,201410260tam,tam,ShepRu00,pos,WR,,,,,
player,201410260tam,tam,ShepRu00,offense,3,,,,,
player,201410260tam,tam,ShepRu00,off_pct,5%,,,,,
player,201410260tam,tam,ShepRu00,defense,0,,,,,
player,201410260tam,tam,ShepRu00,def_pct,0%,,,,,
player,201410260tam,tam,ShepRu00,special_teams,20,,,,,
player,201410260tam,tam,ShepRu00,st_pct,69%,,,,,
player,201410260tam,tam,HerrRo00,pos,WR,,,,,
player,201410260tam,tam,HerrRo00,offense,3,,,,,
player,201410260tam,tam,HerrRo00,off_pct,5%,,,,,
player,201410260tam,tam,HerrRo00,defense,0,,,,,
player,201410260tam,tam,HerrRo00,def_pct,0%,,,,,
player,201410260tam,tam,HerrRo00,special_teams,0,,,,,
player,201410260tam,tam,HerrRo00,st_pct,0%,,,,,
player,201410260tam,tam,JameMi00,pos,RB,,,,,
player,201410260tam,tam,JameMi00,offense,2,,,,,
player,201410260tam,tam,JameMi00,off_pct,3%,,,,,
player,201410260tam,tam,JameMi00,defense,0,,,,,
player,201410260tam,tam,JameMi00,def_pct,0%,,,,,
player,201410260tam,tam,JameMi00,special_teams,1,,,,,
player,201410260tam,tam,JameMi00,st_pct,3%,,,,,
player,201410260tam,tam,DaviLa00,pos,LB,,,,,
player,201410260tam,tam,DaviLa00,offense,0,,,,,
player,201410260tam,tam,DaviLa00,off_pct,0%,,,,,
player,201410260tam,tam,DaviLa00,defense,70,,,,,
player,201410260tam,tam,DaviLa00,def_pct,100%,,,,,
player,201410260tam,tam,DaviLa00,special_teams,6,,,,,
player,201410260tam,tam,DaviLa00,st_pct,21%,,,,,
player,201410260tam,tam,FostMa00,pos,LB,,,,,
player,201410260tam,tam,FostMa00,offense,0,,,,,
player,201410260tam,tam,FostMa00,off_pct,0%,,,,,
player,201410260tam,tam,FostMa00,defense,69,,,,,
player,201410260tam,tam,FostMa00,def_pct,99%,,,,,
player,201410260tam,tam,FostMa00,special_teams,2,,,,,
player,201410260tam,tam,FostMa00,st_pct,7%,,,,,
player,201410260tam,tam,BarrMa00,pos,SS,,,,,
player,201410260tam,tam,BarrMa00,offense,0,,,,,
player,201410260tam,tam,BarrMa00,off_pct,0%,,,,,
player,201410260tam,tam,BarrMa00,defense,67,,,,,
player,201410260tam,tam,BarrMa00,def_pct,96%,,,,,
player,201410260tam,tam,BarrMa00,special_teams,3,,,,,
player,201410260tam,tam,BarrMa00,st_pct,10%,,,,,
player,201410260tam,tam,GoldDa99,pos,FS,,,,,
player,201410260tam,tam,GoldDa99,offense,0,,,,,
player,201410260tam,tam,GoldDa99,off_pct,0%,,,,,
player,201410260tam,tam,GoldDa99,defense,66,,,,,
player,201410260tam,tam,GoldDa99,def_pct,94%,,,,,
player,201410260tam,tam,GoldDa99,special_teams,6,,,,,
player,201410260tam,tam,GoldDa99,st_pct,21%,,,,,
player,201410260tam,tam,VernAl99,pos,CB,,,,,
player,201410260tam,tam,VernAl99,offense,0,,,,,
player,201410260tam,tam,VernAl99,off_pct,0%,,,,,
player,201410260tam,tam,VernAl99,defense,65,,,,,
player,201410260tam,tam,VernAl99,def_pct,93%,,,,,
player,201410260tam,tam,VernAl99,special_teams,6,,,,,
player,201410260tam,tam,VernAl99,st_pct,21%,,,,,
player,201410260tam,tam,BankJo00,pos,CB,,,,,
player,201410260tam,tam,BankJo00,offense,0,,,,,
player,201410260tam,tam,BankJo00,off_pct,0%,,,,,
player,201410260tam,tam,BankJo00,defense,61,,,,,
player,201410260tam,tam,BankJo00,def_pct,87%,,,,,
player,201410260tam,tam,BankJo00,special_teams,0,,,,,
player,201410260tam,tam,BankJo00,st_pct,0%,,,,,
player,201410260tam,tam,McCoGe99,pos,DT,,,,,
player,201410260tam,tam,McCoGe99,offense,0,,,,,
player,201410260tam,tam,McCoGe99,off_pct,0%,,,,,
player,201410260tam,tam,McCoGe99,defense,58,,,,,
player,201410260tam,tam,McCoGe99,def_pct,83%,,,,,
player,201410260tam,tam,McCoGe99,special_teams,5,,,,,
player,201410260tam,tam,McCoGe99,st_pct,17%,,,,,
player,201410260tam,tam,JohnMi98,pos,DE,,,,,
player,201410260tam,tam,JohnMi98,offense,0,,,,,
player,201410260tam,tam,JohnMi98,off_pct,0%,,,,,
player,201410260tam,tam,JohnMi98,defense,52,,,,,
player,201410260tam,tam,JohnMi98,def_pct,74%,,,,,
player,201410260tam,tam,JohnMi98,special_teams,5,,,,,
player,201410260tam,tam,JohnMi98,st_pct,17%,,,,,
player,201410260tam,tam,McDoCl99,pos,DT,,,,,
player,201410260tam,tam,McDoCl99,offense,0,,,,,
player,201410260tam,tam,McDoCl99,off_pct,0%,,,,,
player,201410260tam,tam,McDoCl99,defense,47,,,,,
player,201410260tam,tam,McDoCl99,def_pct,67%,,,,,
player,201410260tam,tam,McDoCl99,special_teams,6,,,,,
player,201410260tam,tam,McDoCl99,st_pct,21%,,,,,
player,201410260tam,tam,GholWi00,pos,DE,,,,,
player,201410260tam,tam,GholWi00,offense,0,,,,,
player,201410260tam,tam,GholWi00,off_pct,0%,,,,,
player,201410260tam,tam,GholWi00,defense,32,,,,,
player,201410260tam,tam,GholWi00,def_pct,46%,,,,,
player,201410260tam,tam,GholWi00,special_teams,6,,,,,
player,201410260tam,tam,GholWi00,st_pct,21%,,,,,
player,201410260tam,tam,FreyIs00,pos,CB,,,,,
player,201410260tam,tam,FreyIs00,offense,0,,,,,
player,201410260tam,tam,FreyIs00,off_pct,0%,,,,,
player,201410260tam,tam,FreyIs00,defense,31,,,,,
player,201410260tam,tam,FreyIs00,def_pct,44%,,,,,
player,201410260tam,tam,FreyIs00,special_teams,11,,,,,
player,201410260tam,tam,FreyIs00,st_pct,38%,,,,,
player,201410260tam,tam,SpenAk00,pos,DT,,,,,
player,201410260tam,tam,SpenAk00,offense,0,,,,,
player,201410260tam,tam,SpenAk00,off_pct,0%,,,,,
player,201410260tam,tam,SpenAk00,defense,30,,,,,
player,201410260tam,tam,SpenAk00,def_pct,43%,,,,,
player,201410260tam,tam,SpenAk00,special_teams,1,,,,,
player,201410260tam,tam,SpenAk00,st_pct,3%,,,,,
player,201410260tam,tam,LansDa00,pos,LB,,,,,
player,201410260tam,tam,LansDa00,offense,0,,,,,
player,201410260tam,tam,LansDa00,off_pct,0%,,,,,
player,201410260tam,tam,LansDa00,defense,27,,,,,
player,201410260tam,tam,LansDa00,def_pct,39%,,,,,
player,201410260tam,tam,LansDa00,special_teams,12,,,,,
player,201410260tam,tam,LansDa00,st_pct,41%,,,,,
player,201410260tam,tam,SmitJa01,pos,DE,,,,,
player,201410260tam,tam,SmitJa01,offense,0,,,,,
player,201410260tam,tam,SmitJa01,off_pct,0%,,,,,
player,201410260tam,tam,SmitJa01,defense,27,,,,,
player,201410260tam,tam,SmitJa01,def_pct,39%,,,,,
player,201410260tam,tam,SmitJa01,special_teams,1,,,,,
player,201410260tam,tam,SmitJa01,st_pct,3%,,,,,
player,201410260tam,tam,EnglLa99,pos,DE,,,,,
player,201410260tam,tam,EnglLa99,offense,0,,,,,
player,201410260tam,tam,EnglLa99,off_pct,0%,,,,,
player,201410260tam,tam,EnglLa99,defense,19,,,,,
player,201410260tam,tam,EnglLa99,def_pct,27%,,,,,
player,201410260tam,tam,EnglLa99,special_teams,10,,,,,
player,201410260tam,tam,EnglLa99,st_pct,34%,,,,,
player,201410260tam,tam,FatiT.00,pos,DE,,,,,
player,201410260tam,tam,FatiT.00,offense,0,,,,,
player,201410260tam,tam,FatiT.00,off_pct,0%,,,,,
player,201410260tam,tam,FatiT.00,defense,15,,,,,
player,201410260tam,tam,FatiT.00,def_pct,21%,,,,,
player,201410260tam,tam,FatiT.00,special_teams,13,,,,,
player,201410260tam,tam,FatiT.00,st_pct,45%,,,,,
player,201410260tam,tam,JohnLe03,pos,CB,,,,,
player,201410260tam,tam,JohnLe03,offense,0,,,,,
player,201410260tam,tam,JohnLe03,off_pct,0%,,,,,
player,201410260tam,tam,JohnLe03,defense,13,,,,,
player,201410260tam,tam,JohnLe03,def_pct,19%,,,,,
player,201410260tam,tam,JohnLe03,special_teams,19,,,,,
player,201410260tam,tam,JohnLe03,st_pct,66%,,,,,
player,201410260tam,tam,WrigMa99,pos,SS,,,,,
player,201410260tam,tam,WrigMa99,offense,0,,,,,
player,201410260tam,tam,WrigMa99,off_pct,0%,,,,,
player,201410260tam,tam,WrigMa99,defense,11,,,,,
player,201410260tam,tam,WrigMa99,def_pct,16%,,,,,
player,201410260tam,tam,WrigMa99,special_teams,10,,,,,
player,201410260tam,tam,WrigMa99,st_pct,34%,,,,,
player,201410260tam,tam,ButlCr99,pos,CB,,,,,
player,201410260tam,tam,ButlCr99,offense,0,,,,,
player,201410260tam,tam,ButlCr99,off_pct,0%,,,,,
player,201410260tam,tam,ButlCr99,defense,7,,,,,
player,201410260tam,tam,ButlCr99,def_pct,10%,,,,,
player,201410260tam,tam,ButlCr99,special_teams,16,,,,,
player,201410260tam,tam,ButlCr99,st_pct,55%,,,,,
player,201410260tam,tam,McDoBr01,pos,SS,,,,,
player,201410260tam,tam,McDoBr01,offense,0,,,,,
player,201410260tam,tam,McDoBr01,off_pct,0%,,,,,
player,201410260tam,tam,McDoBr01,defense,3,,,,,
player,201410260tam,tam,McDoBr01,def_pct,4%,,,,,
player,201410260tam,tam,McDoBr01,special_teams,25,,,,,
player,201410260tam,tam,McDoBr01,st_pct,86%,,,,,
player,201410260tam,tam,FletDa00,pos,LB,,,,,
player,201410260tam,tam,FletDa00,offense,0,,,,,
player,201410260tam,tam,FletDa00,off_pct,0%,,,,,
