game,2014,10,20141110,201411100phi,car,"Carolina Panthers",21,phi,"Philadelphia Eagles",45
player,201411100phi,car,CasoAn99,def_int_yds,0,,,,,
player,201411100phi,car,CasoAn99,def_int_td,0,,,,,
player,201411100phi,car,CasoAn99,def_int_long,0,,,,,
player,201411100phi,car,CasoAn99,pass_defended,1,,,,,
player,201411100phi,car,CasoAn99,sacks,0.0,,,,,
player,201411100phi,car,CasoAn99,tackles_combined,2,,,,,
player,201411100phi,car,CasoAn99,tackles_solo,2,,,,,
player,201411100phi,car,CasoAn99,tackles_assists,0,,,,,
player,201411100phi,car,CasoAn99,tackles_loss,0,,,,,
player,201411100phi,car,CasoAn99,qb_hits,0,,,,,
player,201411100phi,car,CasoAn99,fumbles_rec,0,,,,,
player,201411100phi,car,CasoAn99,fumbles_rec_yds,0,,,,,
player,201411100phi,car,CasoAn99,fumbles_rec_td,0,,,,,
player,201411100phi,car,CasoAn99,fumbles_forced,0,,,,,
player,201411100phi,car,DockJa00,def_int,0,,,,,
player,201411100phi,car,DockJa00,def_int_yds,0,,,,,
player,201411100phi,car,DockJa00,def_int_td,0,,,,,
player,201411100phi,car,DockJa00,def_int_long,0,,,,,
player,201411100phi,car,DockJa00,pass_defended,0,,,,,
player,201411100phi,car,DockJa00,sacks,0.0,,,,,
player,201411100phi,car,DockJa00,tackles_combined,2,,,,,
player,201411100phi,car,DockJa00,tackles_solo,2,,,,,
player,201411100phi,car,DockJa00,tackles_assists,0,,,,,
player,201411100phi,car,DockJa00,tackles_loss,0,,,,,
player,201411100phi,car,DockJa00,qb_hits,0,,,,,
player,201411100phi,car,DockJa00,fumbles_rec,0,,,,,
player,201411100phi,car,DockJa00,fumbles_rec_yds,0,,,,,
player,201411100phi,car,DockJa00,fumbles_rec_td,0,,,,,
player,201411100phi,car,DockJa00,fumbles_forced,0,,,,,
player,201411100phi,car,EdwaDw20,def_int,0,,,,,
player,201411100phi,car,EdwaDw20,def_int_yds,0,,,,,
player,201411100phi,car,EdwaDw20,def_int_td,0,,,,,
player,201411100phi,car,EdwaDw20,def_int_long,0,,,,,
player,201411100phi,car,EdwaDw20,pass_defended,0,,,,,
player,201411100phi,car,EdwaDw20,sacks,0.0,,,,,
player,201411100phi,car,EdwaDw20,tackles_combined,2,,,,,
player,201411100phi,car,EdwaDw20,tackles_solo,1,,,,,
player,201411100phi,car,EdwaDw20,tackles_assists,1,,,,,
player,201411100phi,car,EdwaDw20,tackles_loss,0,,,,,
player,201411100phi,car,EdwaDw20,qb_hits,0,,,,,
player,201411100phi,car,EdwaDw20,fumbles_rec,0,,,,,
player,201411100phi,car,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201411100phi,car,EdwaDw20,fumbles_rec_td,0,,,,,
player,201411100phi,car,EdwaDw20,fumbles_forced,0,,,,,
player,201411100phi,car,HarpRo21,def_int,0,,,,,
player,201411100phi,car,HarpRo21,def_int_yds,0,,,,,
player,201411100phi,car,HarpRo21,def_int_td,0,,,,,
player,201411100phi,car,HarpRo21,def_int_long,0,,,,,
player,201411100phi,car,HarpRo21,pass_defended,1,,,,,
player,201411100phi,car,HarpRo21,sacks,0.0,,,,,
player,201411100phi,car,HarpRo21,tackles_combined,2,,,,,
player,201411100phi,car,HarpRo21,tackles_solo,2,,,,,
player,201411100phi,car,HarpRo21,tackles_assists,0,,,,,
player,201411100phi,car,HarpRo21,tackles_loss,0,,,,,
player,201411100phi,car,HarpRo21,qb_hits,0,,,,,
player,201411100phi,car,HarpRo21,fumbles_rec,0,,,,,
player,201411100phi,car,HarpRo21,fumbles_rec_yds,0,,,,,
player,201411100phi,car,HarpRo21,fumbles_rec_td,0,,,,,
player,201411100phi,car,HarpRo21,fumbles_forced,0,,,,,
player,201411100phi,car,JoneCo01,def_int,0,,,,,
player,201411100phi,car,JoneCo01,def_int_yds,0,,,,,
player,201411100phi,car,JoneCo01,def_int_td,0,,,,,
player,201411100phi,car,JoneCo01,def_int_long,0,,,,,
player,201411100phi,car,JoneCo01,pass_defended,0,,,,,
player,201411100phi,car,JoneCo01,sacks,0.0,,,,,
player,201411100phi,car,JoneCo01,tackles_combined,2,,,,,
player,201411100phi,car,JoneCo01,tackles_solo,2,,,,,
player,201411100phi,car,JoneCo01,tackles_assists,0,,,,,
player,201411100phi,car,JoneCo01,tackles_loss,1,,,,,
player,201411100phi,car,JoneCo01,qb_hits,0,,,,,
player,201411100phi,car,JoneCo01,fumbles_rec,0,,,,,
player,201411100phi,car,JoneCo01,fumbles_rec_yds,0,,,,,
player,201411100phi,car,JoneCo01,fumbles_rec_td,0,,,,,
player,201411100phi,car,JoneCo01,fumbles_forced,0,,,,,
player,201411100phi,car,HortWe00,def_int,0,,,,,
player,201411100phi,car,HortWe00,def_int_yds,0,,,,,
player,201411100phi,car,HortWe00,def_int_td,0,,,,,
player,201411100phi,car,HortWe00,def_int_long,0,,,,,
player,201411100phi,car,HortWe00,pass_defended,0,,,,,
player,201411100phi,car,HortWe00,sacks,0.0,,,,,
player,201411100phi,car,HortWe00,tackles_combined,1,,,,,
player,201411100phi,car,HortWe00,tackles_solo,1,,,,,
player,201411100phi,car,HortWe00,tackles_assists,0,,,,,
player,201411100phi,car,HortWe00,tackles_loss,0,,,,,
player,201411100phi,car,HortWe00,qb_hits,0,,,,,
player,201411100phi,car,HortWe00,fumbles_rec,0,,,,,
player,201411100phi,car,HortWe00,fumbles_rec_yds,0,,,,,
player,201411100phi,car,HortWe00,fumbles_rec_td,0,,,,,
player,201411100phi,car,HortWe00,fumbles_forced,0,,,,,
player,201411100phi,car,LotuSt00,def_int,0,,,,,
player,201411100phi,car,LotuSt00,def_int_yds,0,,,,,
player,201411100phi,car,LotuSt00,def_int_td,0,,,,,
player,201411100phi,car,LotuSt00,def_int_long,0,,,,,
player,201411100phi,car,LotuSt00,pass_defended,0,,,,,
player,201411100phi,car,LotuSt00,sacks,0.0,,,,,
player,201411100phi,car,LotuSt00,tackles_combined,1,,,,,
player,201411100phi,car,LotuSt00,tackles_solo,1,,,,,
player,201411100phi,car,LotuSt00,tackles_assists,0,,,,,
player,201411100phi,car,LotuSt00,tackles_loss,1,,,,,
player,201411100phi,car,LotuSt00,qb_hits,0,,,,,
player,201411100phi,car,LotuSt00,fumbles_rec,0,,,,,
player,201411100phi,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201411100phi,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201411100phi,car,LotuSt00,fumbles_forced,0,,,,,
player,201411100phi,car,NormJo01,def_int,0,,,,,
player,201411100phi,car,NormJo01,def_int_yds,0,,,,,
player,201411100phi,car,NormJo01,def_int_td,0,,,,,
player,201411100phi,car,NormJo01,def_int_long,0,,,,,
player,201411100phi,car,NormJo01,pass_defended,1,,,,,
player,201411100phi,car,NormJo01,sacks,0.0,,,,,
player,201411100phi,car,NormJo01,tackles_combined,1,,,,,
player,201411100phi,car,NormJo01,tackles_solo,1,,,,,
player,201411100phi,car,NormJo01,tackles_assists,0,,,,,
player,201411100phi,car,NormJo01,tackles_loss,0,,,,,
player,201411100phi,car,NormJo01,qb_hits,0,,,,,
player,201411100phi,car,NormJo01,fumbles_rec,0,,,,,
player,201411100phi,car,NormJo01,fumbles_rec_yds,0,,,,,
player,201411100phi,car,NormJo01,fumbles_rec_td,0,,,,,
player,201411100phi,car,NormJo01,fumbles_forced,0,,,,,
player,201411100phi,car,WillJa95,def_int,0,,,,,
player,201411100phi,car,WillJa95,def_int_yds,0,,,,,
player,201411100phi,car,WillJa95,def_int_td,0,,,,,
player,201411100phi,car,WillJa95,def_int_long,0,,,,,
player,201411100phi,car,WillJa95,pass_defended,0,,,,,
player,201411100phi,car,WillJa95,sacks,0.0,,,,,
player,201411100phi,car,WillJa95,tackles_combined,1,,,,,
player,201411100phi,car,WillJa95,tackles_solo,1,,,,,
player,201411100phi,car,WillJa95,tackles_assists,0,,,,,
player,201411100phi,car,WillJa95,tackles_loss,0,,,,,
player,201411100phi,car,WillJa95,qb_hits,0,,,,,
player,201411100phi,car,WillJa95,fumbles_rec,0,,,,,
player,201411100phi,car,WillJa95,fumbles_rec_yds,0,,,,,
player,201411100phi,car,WillJa95,fumbles_rec_td,0,,,,,
player,201411100phi,car,WillJa95,fumbles_forced,0,,,,,
player,201411100phi,phi,FletBr99,def_int,1,,,,,
player,201411100phi,phi,FletBr99,def_int_yds,34,,,,,
player,201411100phi,phi,FletBr99,def_int_td,1,,,,,
player,201411100phi,phi,FletBr99,def_int_long,34,,,,,
player,201411100phi,phi,FletBr99,pass_defended,5,,,,,
player,201411100phi,phi,FletBr99,sacks,0.0,,,,,
player,201411100phi,phi,FletBr99,tackles_combined,4,,,,,
player,201411100phi,phi,FletBr99,tackles_solo,4,,,,,
player,201411100phi,phi,FletBr99,tackles_assists,0,,,,,
player,201411100phi,phi,FletBr99,tackles_loss,0,,,,,
player,201411100phi,phi,FletBr99,qb_hits,0,,,,,
player,201411100phi,phi,FletBr99,fumbles_rec,0,,,,,
player,201411100phi,phi,FletBr99,fumbles_rec_yds,0,,,,,
player,201411100phi,phi,FletBr99,fumbles_rec_td,0,,,,,
player,201411100phi,phi,FletBr99,fumbles_forced,0,,,,,
player,201411100phi,phi,AlleNa99,def_int,1,,,,,
player,201411100phi,phi,AlleNa99,def_int_yds,3,,,,,
player,201411100phi,phi,AlleNa99,def_int_td,0,,,,,
player,201411100phi,phi,AlleNa99,def_int_long,3,,,,,
player,201411100phi,phi,AlleNa99,pass_defended,2,,,,,
player,201411100phi,phi,AlleNa99,sacks,0.0,,,,,
player,201411100phi,phi,AlleNa99,tackles_combined,3,,,,,
player,201411100phi,phi,AlleNa99,tackles_solo,3,,,,,
player,201411100phi,phi,AlleNa99,tackles_assists,0,,,,,
player,201411100phi,phi,AlleNa99,tackles_loss,0,,,,,
player,201411100phi,phi,AlleNa99,qb_hits,0,,,,,
player,201411100phi,phi,AlleNa99,fumbles_rec,0,,,,,
player,201411100phi,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201411100phi,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201411100phi,phi,AlleNa99,fumbles_forced,0,,,,,
player,201411100phi,phi,WillCa99,def_int,1,,,,,
player,201411100phi,phi,WillCa99,def_int_yds,-1,,,,,
player,201411100phi,phi,WillCa99,def_int_td,0,,,,,
player,201411100phi,phi,WillCa99,def_int_long,-1,,,,,
player,201411100phi,phi,WillCa99,pass_defended,1,,,,,
player,201411100phi,phi,WillCa99,sacks,0.0,,,,,
player,201411100phi,phi,WillCa99,tackles_combined,1,,,,,
player,201411100phi,phi,WillCa99,tackles_solo,1,,,,,
player,201411100phi,phi,WillCa99,tackles_assists,0,,,,,
player,201411100phi,phi,WillCa99,tackles_loss,0,,,,,
player,201411100phi,phi,WillCa99,qb_hits,0,,,,,
player,201411100phi,phi,WillCa99,fumbles_rec,0,,,,,
player,201411100phi,phi,WillCa99,fumbles_rec_yds,0,,,,,
player,201411100phi,phi,WillCa99,fumbles_rec_td,0,,,,,
player,201411100phi,phi,WillCa99,fumbles_forced,0,,,,,
player,201411100phi,phi,BarwCo99,def_int,0,,,,,
player,201411100phi,phi,BarwCo99,def_int_yds,0,,,,,
player,201411100phi,phi,BarwCo99,def_int_td,0,,,,,
player,201411100phi,phi,BarwCo99,def_int_long,0,,,,,
player,201411100phi,phi,BarwCo99,pass_defended,0,,,,,
player,201411100phi,phi,BarwCo99,sacks,3.5,,,,,
player,201411100phi,phi,BarwCo99,tackles_combined,8,,,,,
player,201411100phi,phi,BarwCo99,tackles_solo,6,,,,,
player,201411100phi,phi,BarwCo99,tackles_assists,2,,,,,
player,201411100phi,phi,BarwCo99,tackles_loss,3,,,,,
player,201411100phi,phi,BarwCo99,qb_hits,4,,,,,
player,201411100phi,phi,BarwCo99,fumbles_rec,0,,,,,
player,201411100phi,phi,BarwCo99,fumbles_rec_yds,0,,,,,
player,201411100phi,phi,BarwCo99,fumbles_rec_td,0,,,,,
player,201411100phi,phi,BarwCo99,fumbles_forced,0,,,,,
player,201411100phi,phi,GrahBr99,def_int,0,,,,,
player,201411100phi,phi,GrahBr99,def_int_yds,0,,,,,
player,201411100phi,phi,GrahBr99,def_int_td,0,,,,,
player,201411100phi,phi,GrahBr99,def_int_long,0,,,,,
player,201411100phi,phi,GrahBr99,pass_defended,0,,,,,
player,201411100phi,phi,GrahBr99,sacks,1.5,,,,,
player,201411100phi,phi,GrahBr99,tackles_combined,5,,,,,
player,201411100phi,phi,GrahBr99,tackles_solo,3,,,,,
player,201411100phi,phi,GrahBr99,tackles_assists,2,,,,,
player,201411100phi,phi,GrahBr99,tackles_loss,2,,,,,
player,201411100phi,phi,GrahBr99,qb_hits,2,,,,,
player,201411100phi,phi,GrahBr99,fumbles_rec,0,,,,,
player,201411100phi,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201411100phi,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201411100phi,phi,GrahBr99,fumbles_forced,1,,,,,
player,201411100phi,phi,KendMy00,def_int,0,,,,,
player,201411100phi,phi,KendMy00,def_int_yds,0,,,,,
player,201411100phi,phi,KendMy00,def_int_td,0,,,,,
player,201411100phi,phi,KendMy00,def_int_long,0,,,,,
player,201411100phi,phi,KendMy00,pass_defended,0,,,,,
player,201411100phi,phi,KendMy00,sacks,1.0,,,,,
player,201411100phi,phi,KendMy00,tackles_combined,7,,,,,
player,201411100phi,phi,KendMy00,tackles_solo,7,,,,,
player,201411100phi,phi,KendMy00,tackles_assists,0,,,,,
player,201411100phi,phi,KendMy00,tackles_loss,1,,,,,
player,201411100phi,phi,KendMy00,qb_hits,1,,,,,
player,201411100phi,phi,KendMy00,fumbles_rec,0,,,,,
player,201411100phi,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201411100phi,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201411100phi,phi,KendMy00,fumbles_forced,0,,,,,
player,201411100phi,phi,ColeTr20,def_int,0,,,,,
player,201411100phi,phi,ColeTr20,def_int_yds,0,,,,,
player,201411100phi,phi,ColeTr20,def_int_td,0,,,,,
player,201411100phi,phi,ColeTr20,def_int_long,0,,,,,
player,201411100phi,phi,ColeTr20,pass_defended,0,,,,,
player,201411100phi,phi,ColeTr20,sacks,1.0,,,,,
player,201411100phi,phi,ColeTr20,tackles_combined,6,,,,,
player,201411100phi,phi,ColeTr20,tackles_solo,4,,,,,
player,201411100phi,phi,ColeTr20,tackles_assists,2,,,,,
player,201411100phi,phi,ColeTr20,tackles_loss,1,,,,,
player,201411100phi,phi,ColeTr20,qb_hits,1,,,,,
player,201411100phi,phi,ColeTr20,fumbles_rec,0,,,,,
player,201411100phi,phi,ColeTr20,fumbles_rec_yds,0,,,,,
player,201411100phi,phi,ColeTr20,fumbles_rec_td,0,,,,,
player,201411100phi,phi,ColeTr20,fumbles_forced,0,,,,,
player,201411100phi,phi,CoxxFl00,def_int,0,,,,,
player,201411100phi,phi,CoxxFl00,def_int_yds,0,,,,,
player,201411100phi,phi,CoxxFl00,def_int_td,0,,,,,
player,201411100phi,phi,CoxxFl00,def_int_long,0,,,,,
player,201411100phi,phi,CoxxFl00,pass_defended,0,,,,,
player,201411100phi,phi,CoxxFl00,sacks,1.0,,,,,
player,201411100phi,phi,CoxxFl00,tackles_combined,4,,,,,
player,201411100phi,phi,CoxxFl00,tackles_solo,1,,,,,
player,201411100phi,phi,CoxxFl00,tackles_assists,3,,,,,
player,201411100phi,phi,CoxxFl00,tackles_loss,1,,,,,
player,201411100phi,phi,CoxxFl00,qb_hits,1,,,,,
player,201411100phi,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201411100phi,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201411100phi,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201411100phi,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201411100phi,phi,CurrVi00,def_int,0,,,,,
player,201411100phi,phi,CurrVi00,def_int_yds,0,,,,,
player,201411100phi,phi,CurrVi00,def_int_td,0,,,,,
player,201411100phi,phi,CurrVi00,def_int_long,0,,,,,
player,201411100phi,phi,CurrVi00,pass_defended,0,,,,,
player,201411100phi,phi,CurrVi00,sacks,1.0,,,,,
player,201411100phi,phi,CurrVi00,tackles_combined,2,,,,,
player,201411100phi,phi,CurrVi00,tackles_solo,2,,,,,
player,201411100phi,phi,CurrVi00,tackles_assists,0,,,,,
player,201411100phi,phi,CurrVi00,tackles_loss,0,,,,,
player,201411100phi,phi,CurrVi00,qb_hits,0,,,,,
player,201411100phi,phi,CurrVi00,fumbles_rec,1,,,,,
player,201411100phi,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201411100phi,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201411100phi,phi,CurrVi00,fumbles_forced,1,,,,,
player,201411100phi,phi,MattCa00,def_int,0,,,,,
player,201411100phi,phi,MattCa00,def_int_yds,0,,,,,
player,201411100phi,phi,MattCa00,def_int_td,0,,,,,
player,201411100phi,phi,MattCa00,def_int_long,0,,,,,
player,201411100phi,phi,MattCa00,pass_defended,0,,,,,
player,201411100phi,phi,MattCa00,sacks,0.0,,,,,
player,201411100phi,phi,MattCa00,tackles_combined,7,,,,,
player,201411100phi,phi,MattCa00,tackles_solo,6,,,,,
player,201411100phi,phi,MattCa00,tackles_assists,1,,,,,
player,201411100phi,phi,MattCa00,tackles_loss,0,,,,,
player,201411100phi,phi,MattCa00,qb_hits,0,,,,,
player,201411100phi,phi,MattCa00,fumbles_rec,0,,,,,
player,201411100phi,phi,MattCa00,fumbles_rec_yds,0,,,,,
player,201411100phi,phi,MattCa00,fumbles_rec_td,0,,,,,
player,201411100phi,phi,MattCa00,fumbles_forced,1,,,,,
player,201411100phi,phi,JenkMa99,def_int,0,,,,,
player,201411100phi,phi,JenkMa99,def_int_yds,0,,,,,
player,201411100phi,phi,JenkMa99,def_int_td,0,,,,,
player,201411100phi,phi,JenkMa99,def_int_long,0,,,,,
player,201411100phi,phi,JenkMa99,pass_defended,0,,,,,
player,201411100phi,phi,JenkMa99,sacks,0.0,,,,,
player,201411100phi,phi,JenkMa99,tackles_combined,4,,,,,
player,201411100phi,phi,JenkMa99,tackles_solo,3,,,,,
player,201411100phi,phi,JenkMa99,tackles_assists,1,,,,,
player,201411100phi,phi,JenkMa99,tackles_loss,0,,,,,
player,201411100phi,phi,JenkMa99,qb_hits,0,,,,,
player,201411100phi,phi,JenkMa99,fumbles_rec,0,,,,,
player,201411100phi,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201411100phi,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201411100phi,phi,JenkMa99,fumbles_forced,0,,,,,
player,201411100phi,phi,LogaBe00,def_int,0,,,,,
player,201411100phi,phi,LogaBe00,def_int_yds,0,,,,,
player,201411100phi,phi,LogaBe00,def_int_td,0,,,,,
player,201411100phi,phi,LogaBe00,def_int_long,0,,,,,
player,201411100phi,phi,LogaBe00,pass_defended,0,,,,,
player,201411100phi,phi,LogaBe00,sacks,0.0,,,,,
player,201411100phi,phi,LogaBe00,tackles_combined,4,,,,,
player,201411100phi,phi,LogaBe00,tackles_solo,4,,,,,
player,201411100phi,phi,LogaBe00,tackles_assists,0,,,,,
player,201411100phi,phi,LogaBe00,tackles_loss,0,,,,,
player,201411100phi,phi,LogaBe00,qb_hits,0,,,,,
player,201411100phi,phi,LogaBe00,fumbles_rec,0,,,,,
player,201411100phi,phi,LogaBe00,fumbles_rec_yds,0,,,,,
player,201411100phi,phi,LogaBe00,fumbles_rec_td,0,,,,,
player,201411100phi,phi,LogaBe00,fumbles_forced,0,,,,,
player,201411100phi,phi,BoykBr00,def_int,0,,,,,
player,201411100phi,phi,BoykBr00,def_int_yds,0,,,,,
player,201411100phi,phi,BoykBr00,def_int_td,0,,,,,
player,201411100phi,phi,BoykBr00,def_int_long,0,,,,,
player,201411100phi,phi,BoykBr00,pass_defended,1,,,,,
player,201411100phi,phi,BoykBr00,sacks,0.0,,,,,
player,201411100phi,phi,BoykBr00,tackles_combined,3,,,,,
player,201411100phi,phi,BoykBr00,tackles_solo,3,,,,,
player,201411100phi,phi,BoykBr00,tackles_assists,0,,,,,
player,201411100phi,phi,BoykBr00,tackles_loss,0,,,,,
player,201411100phi,phi,BoykBr00,qb_hits,0,,,,,
player,201411100phi,phi,BoykBr00,fumbles_rec,0,,,,,
player,201411100phi,phi,BoykBr00,fumbles_rec_yds,0,,,,,
player,201411100phi,phi,BoykBr00,fumbles_rec_td,0,,,,,
player,201411100phi,phi,BoykBr00,fumbles_forced,0,,,,,
player,201411100phi,phi,MaraCh99,def_int,0,,,,,
player,201411100phi,phi,MaraCh99,def_int_yds,0,,,,,
player,201411100phi,phi,MaraCh99,def_int_td,0,,,,,
player,201411100phi,phi,MaraCh99,def_int_long,0,,,,,
player,201411100phi,phi,MaraCh99,pass_defended,0,,,,,
player,201411100phi,phi,MaraCh99,sacks,0.0,,,,,
player,201411100phi,phi,MaraCh99,tackles_combined,3,,,,,
player,201411100phi,phi,MaraCh99,tackles_solo,3,,,,,
player,201411100phi,phi,MaraCh99,tackles_assists,0,,,,,
player,201411100phi,phi,MaraCh99,tackles_loss,0,,,,,
player,201411100phi,phi,MaraCh99,qb_hits,0,,,,,
player,201411100phi,phi,MaraCh99,fumbles_rec,0,,,,,
player,201411100phi,phi,MaraCh99,fumbles_rec_yds,0,,,,,
player,201411100phi,phi,MaraCh99,fumbles_rec_td,0,,,,,
player,201411100phi,phi,MaraCh99,fumbles_forced,0,,,,,
player,201411100phi,phi,ThorCe00,def_int,0,,,,,
player,201411100phi,phi,ThorCe00,def_int_yds,0,,,,,
player,201411100phi,phi,ThorCe00,def_int_td,0,,,,,
player,201411100phi,phi,ThorCe00,def_int_long,0,,,,,
player,201411100phi,phi,ThorCe00,pass_defended,0,,,,,
player,201411100phi,phi,ThorCe00,sacks,0.0,,,,,
player,201411100phi,phi,ThorCe00,tackles_combined,3,,,,,
player,201411100phi,phi,ThorCe00,tackles_solo,0,,,,,
player,201411100phi,phi,ThorCe00,tackles_assists,3,,,,,
player,201411100phi,phi,ThorCe00,tackles_loss,0,,,,,
player,201411100phi,phi,ThorCe00,qb_hits,0,,,,,
player,201411100phi,phi,ThorCe00,fumbles_rec,1,,,,,
player,201411100phi,phi,ThorCe00,fumbles_rec_yds,0,,,,,
player,201411100phi,phi,ThorCe00,fumbles_rec_td,0,,,,,
player,201411100phi,phi,ThorCe00,fumbles_forced,0,,,,,
player,201411100phi,phi,AchoEm00,def_int,0,,,,,
player,201411100phi,phi,AchoEm00,def_int_yds,0,,,,,
player,201411100phi,phi,AchoEm00,def_int_td,0,,,,,
player,201411100phi,phi,AchoEm00,def_int_long,0,,,,,
player,201411100phi,phi,AchoEm00,pass_defended,0,,,,,
player,201411100phi,phi,AchoEm00,sacks,0.0,,,,,
player,201411100phi,phi,AchoEm00,tackles_combined,2,,,,,
player,201411100phi,phi,AchoEm00,tackles_solo,1,,,,,
player,201411100phi,phi,AchoEm00,tackles_assists,1,,,,,
player,201411100phi,phi,AchoEm00,tackles_loss,0,,,,,
player,201411100phi,phi,AchoEm00,qb_hits,0,,,,,
player,201411100phi,phi,AchoEm00,fumbles_rec,0,,,,,
player,201411100phi,phi,AchoEm00,fumbles_rec_yds,0,,,,,
player,201411100phi,phi,AchoEm00,fumbles_rec_td,0,,,,,
player,201411100phi,phi,AchoEm00,fumbles_forced,0,,,,,
player,201411100phi,phi,BairBr00,def_int,0,,,,,
player,201411100phi,phi,BairBr00,def_int_yds,0,,,,,
player,201411100phi,phi,BairBr00,def_int_td,0,,,,,
player,201411100phi,phi,BairBr00,def_int_long,0,,,,,
player,201411100phi,phi,BairBr00,pass_defended,0,,,,,
player,201411100phi,phi,BairBr00,sacks,0.0,,,,,
player,201411100phi,phi,BairBr00,tackles_combined,2,,,,,
player,201411100phi,phi,BairBr00,tackles_solo,2,,,,,
player,201411100phi,phi,BairBr00,tackles_assists,0,,,,,
player,201411100phi,phi,BairBr00,tackles_loss,1,,,,,
player,201411100phi,phi,BairBr00,qb_hits,0,,,,,
player,201411100phi,phi,BairBr00,fumbles_rec,0,,,,,
player,201411100phi,phi,BairBr00,fumbles_rec_yds,0,,,,,
