game,2014,1,20140904,201409040sea,gnb,"Green Bay Packers",16,sea,"Seattle Seahawks",36
player,201409040sea,gnb,HydeMi00,def_int_long,0,,,,,
player,201409040sea,gnb,HydeMi00,pass_defended,0,,,,,
player,201409040sea,gnb,HydeMi00,sacks,0.0,,,,,
player,201409040sea,gnb,HydeMi00,tackles_combined,5,,,,,
player,201409040sea,gnb,HydeMi00,tackles_solo,3,,,,,
player,201409040sea,gnb,HydeMi00,tackles_assists,2,,,,,
player,201409040sea,gnb,HydeMi00,tackles_loss,0,,,,,
player,201409040sea,gnb,HydeMi00,qb_hits,0,,,,,
player,201409040sea,gnb,HydeMi00,fumbles_rec,0,,,,,
player,201409040sea,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201409040sea,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201409040sea,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201409040sea,gnb,JoneDa03,def_int,0,,,,,
player,201409040sea,gnb,JoneDa03,def_int_yds,0,,,,,
player,201409040sea,gnb,JoneDa03,def_int_td,0,,,,,
player,201409040sea,gnb,JoneDa03,def_int_long,0,,,,,
player,201409040sea,gnb,JoneDa03,pass_defended,0,,,,,
player,201409040sea,gnb,JoneDa03,sacks,0.0,,,,,
player,201409040sea,gnb,JoneDa03,tackles_combined,5,,,,,
player,201409040sea,gnb,JoneDa03,tackles_solo,4,,,,,
player,201409040sea,gnb,JoneDa03,tackles_assists,1,,,,,
player,201409040sea,gnb,JoneDa03,tackles_loss,0,,,,,
player,201409040sea,gnb,JoneDa03,qb_hits,0,,,,,
player,201409040sea,gnb,JoneDa03,fumbles_rec,0,,,,,
player,201409040sea,gnb,JoneDa03,fumbles_rec_yds,0,,,,,
player,201409040sea,gnb,JoneDa03,fumbles_rec_td,0,,,,,
player,201409040sea,gnb,JoneDa03,fumbles_forced,0,,,,,
player,201409040sea,gnb,JoneBr99,def_int,0,,,,,
player,201409040sea,gnb,JoneBr99,def_int_yds,0,,,,,
player,201409040sea,gnb,JoneBr99,def_int_td,0,,,,,
player,201409040sea,gnb,JoneBr99,def_int_long,0,,,,,
player,201409040sea,gnb,JoneBr99,pass_defended,0,,,,,
player,201409040sea,gnb,JoneBr99,sacks,0.0,,,,,
player,201409040sea,gnb,JoneBr99,tackles_combined,4,,,,,
player,201409040sea,gnb,JoneBr99,tackles_solo,1,,,,,
player,201409040sea,gnb,JoneBr99,tackles_assists,3,,,,,
player,201409040sea,gnb,JoneBr99,tackles_loss,0,,,,,
player,201409040sea,gnb,JoneBr99,qb_hits,0,,,,,
player,201409040sea,gnb,JoneBr99,fumbles_rec,0,,,,,
player,201409040sea,gnb,JoneBr99,fumbles_rec_yds,0,,,,,
player,201409040sea,gnb,JoneBr99,fumbles_rec_td,0,,,,,
player,201409040sea,gnb,JoneBr99,fumbles_forced,0,,,,,
player,201409040sea,gnb,MattCl99,def_int,0,,,,,
player,201409040sea,gnb,MattCl99,def_int_yds,0,,,,,
player,201409040sea,gnb,MattCl99,def_int_td,0,,,,,
player,201409040sea,gnb,MattCl99,def_int_long,0,,,,,
player,201409040sea,gnb,MattCl99,pass_defended,0,,,,,
player,201409040sea,gnb,MattCl99,sacks,0.0,,,,,
player,201409040sea,gnb,MattCl99,tackles_combined,4,,,,,
player,201409040sea,gnb,MattCl99,tackles_solo,4,,,,,
player,201409040sea,gnb,MattCl99,tackles_assists,0,,,,,
player,201409040sea,gnb,MattCl99,tackles_loss,1,,,,,
player,201409040sea,gnb,MattCl99,qb_hits,0,,,,,
player,201409040sea,gnb,MattCl99,fumbles_rec,0,,,,,
player,201409040sea,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201409040sea,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201409040sea,gnb,MattCl99,fumbles_forced,1,,,,,
player,201409040sea,gnb,NealMi99,def_int,0,,,,,
player,201409040sea,gnb,NealMi99,def_int_yds,0,,,,,
player,201409040sea,gnb,NealMi99,def_int_td,0,,,,,
player,201409040sea,gnb,NealMi99,def_int_long,0,,,,,
player,201409040sea,gnb,NealMi99,pass_defended,0,,,,,
player,201409040sea,gnb,NealMi99,sacks,0.0,,,,,
player,201409040sea,gnb,NealMi99,tackles_combined,4,,,,,
player,201409040sea,gnb,NealMi99,tackles_solo,2,,,,,
player,201409040sea,gnb,NealMi99,tackles_assists,2,,,,,
player,201409040sea,gnb,NealMi99,tackles_loss,0,,,,,
player,201409040sea,gnb,NealMi99,qb_hits,0,,,,,
player,201409040sea,gnb,NealMi99,fumbles_rec,0,,,,,
player,201409040sea,gnb,NealMi99,fumbles_rec_yds,0,,,,,
player,201409040sea,gnb,NealMi99,fumbles_rec_td,0,,,,,
player,201409040sea,gnb,NealMi99,fumbles_forced,0,,,,,
player,201409040sea,gnb,PeppJu99,def_int,0,,,,,
player,201409040sea,gnb,PeppJu99,def_int_yds,0,,,,,
player,201409040sea,gnb,PeppJu99,def_int_td,0,,,,,
player,201409040sea,gnb,PeppJu99,def_int_long,0,,,,,
player,201409040sea,gnb,PeppJu99,pass_defended,0,,,,,
player,201409040sea,gnb,PeppJu99,sacks,0.0,,,,,
player,201409040sea,gnb,PeppJu99,tackles_combined,4,,,,,
player,201409040sea,gnb,PeppJu99,tackles_solo,3,,,,,
player,201409040sea,gnb,PeppJu99,tackles_assists,1,,,,,
player,201409040sea,gnb,PeppJu99,tackles_loss,0,,,,,
player,201409040sea,gnb,PeppJu99,qb_hits,1,,,,,
player,201409040sea,gnb,PeppJu99,fumbles_rec,0,,,,,
player,201409040sea,gnb,PeppJu99,fumbles_rec_yds,0,,,,,
player,201409040sea,gnb,PeppJu99,fumbles_rec_td,0,,,,,
player,201409040sea,gnb,PeppJu99,fumbles_forced,0,,,,,
player,201409040sea,gnb,WillTr99,def_int,0,,,,,
player,201409040sea,gnb,WillTr99,def_int_yds,0,,,,,
player,201409040sea,gnb,WillTr99,def_int_td,0,,,,,
player,201409040sea,gnb,WillTr99,def_int_long,0,,,,,
player,201409040sea,gnb,WillTr99,pass_defended,1,,,,,
player,201409040sea,gnb,WillTr99,sacks,0.0,,,,,
player,201409040sea,gnb,WillTr99,tackles_combined,4,,,,,
player,201409040sea,gnb,WillTr99,tackles_solo,3,,,,,
player,201409040sea,gnb,WillTr99,tackles_assists,1,,,,,
player,201409040sea,gnb,WillTr99,tackles_loss,0,,,,,
player,201409040sea,gnb,WillTr99,qb_hits,0,,,,,
player,201409040sea,gnb,WillTr99,fumbles_rec,0,,,,,
player,201409040sea,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201409040sea,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201409040sea,gnb,WillTr99,fumbles_forced,0,,,,,
player,201409040sea,gnb,HaywCa00,def_int,0,,,,,
player,201409040sea,gnb,HaywCa00,def_int_yds,0,,,,,
player,201409040sea,gnb,HaywCa00,def_int_td,0,,,,,
player,201409040sea,gnb,HaywCa00,def_int_long,0,,,,,
player,201409040sea,gnb,HaywCa00,pass_defended,0,,,,,
player,201409040sea,gnb,HaywCa00,sacks,0.0,,,,,
player,201409040sea,gnb,HaywCa00,tackles_combined,3,,,,,
player,201409040sea,gnb,HaywCa00,tackles_solo,1,,,,,
player,201409040sea,gnb,HaywCa00,tackles_assists,2,,,,,
player,201409040sea,gnb,HaywCa00,tackles_loss,0,,,,,
player,201409040sea,gnb,HaywCa00,qb_hits,0,,,,,
player,201409040sea,gnb,HaywCa00,fumbles_rec,0,,,,,
player,201409040sea,gnb,HaywCa00,fumbles_rec_yds,0,,,,,
player,201409040sea,gnb,HaywCa00,fumbles_rec_td,0,,,,,
player,201409040sea,gnb,HaywCa00,fumbles_forced,0,,,,,
player,201409040sea,gnb,RichSe00,def_int,0,,,,,
player,201409040sea,gnb,RichSe00,def_int_yds,0,,,,,
player,201409040sea,gnb,RichSe00,def_int_td,0,,,,,
player,201409040sea,gnb,RichSe00,def_int_long,0,,,,,
player,201409040sea,gnb,RichSe00,pass_defended,0,,,,,
player,201409040sea,gnb,RichSe00,sacks,0.0,,,,,
player,201409040sea,gnb,RichSe00,tackles_combined,3,,,,,
player,201409040sea,gnb,RichSe00,tackles_solo,2,,,,,
player,201409040sea,gnb,RichSe00,tackles_assists,1,,,,,
player,201409040sea,gnb,RichSe00,tackles_loss,0,,,,,
player,201409040sea,gnb,RichSe00,qb_hits,0,,,,,
player,201409040sea,gnb,RichSe00,fumbles_rec,0,,,,,
player,201409040sea,gnb,RichSe00,fumbles_rec_yds,0,,,,,
player,201409040sea,gnb,RichSe00,fumbles_rec_td,0,,,,,
player,201409040sea,gnb,RichSe00,fumbles_forced,0,,,,,
player,201409040sea,gnb,BushJa20,def_int,0,,,,,
player,201409040sea,gnb,BushJa20,def_int_yds,0,,,,,
player,201409040sea,gnb,BushJa20,def_int_td,0,,,,,
player,201409040sea,gnb,BushJa20,def_int_long,0,,,,,
player,201409040sea,gnb,BushJa20,pass_defended,0,,,,,
player,201409040sea,gnb,BushJa20,sacks,0.0,,,,,
player,201409040sea,gnb,BushJa20,tackles_combined,2,,,,,
player,201409040sea,gnb,BushJa20,tackles_solo,1,,,,,
player,201409040sea,gnb,BushJa20,tackles_assists,1,,,,,
player,201409040sea,gnb,BushJa20,tackles_loss,0,,,,,
player,201409040sea,gnb,BushJa20,qb_hits,0,,,,,
player,201409040sea,gnb,BushJa20,fumbles_rec,0,,,,,
player,201409040sea,gnb,BushJa20,fumbles_rec_yds,0,,,,,
player,201409040sea,gnb,BushJa20,fumbles_rec_td,0,,,,,
player,201409040sea,gnb,BushJa20,fumbles_forced,0,,,,,
player,201409040sea,gnb,ShieSa00,def_int,0,,,,,
player,201409040sea,gnb,ShieSa00,def_int_yds,0,,,,,
player,201409040sea,gnb,ShieSa00,def_int_td,0,,,,,
player,201409040sea,gnb,ShieSa00,def_int_long,0,,,,,
player,201409040sea,gnb,ShieSa00,pass_defended,1,,,,,
player,201409040sea,gnb,ShieSa00,sacks,0.0,,,,,
player,201409040sea,gnb,ShieSa00,tackles_combined,2,,,,,
player,201409040sea,gnb,ShieSa00,tackles_solo,2,,,,,
player,201409040sea,gnb,ShieSa00,tackles_assists,0,,,,,
player,201409040sea,gnb,ShieSa00,tackles_loss,0,,,,,
player,201409040sea,gnb,ShieSa00,qb_hits,0,,,,,
player,201409040sea,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201409040sea,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201409040sea,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201409040sea,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201409040sea,gnb,PerrNi00,def_int,0,,,,,
player,201409040sea,gnb,PerrNi00,def_int_yds,0,,,,,
player,201409040sea,gnb,PerrNi00,def_int_td,0,,,,,
player,201409040sea,gnb,PerrNi00,def_int_long,0,,,,,
player,201409040sea,gnb,PerrNi00,pass_defended,0,,,,,
player,201409040sea,gnb,PerrNi00,sacks,0.0,,,,,
player,201409040sea,gnb,PerrNi00,tackles_combined,1,,,,,
player,201409040sea,gnb,PerrNi00,tackles_solo,0,,,,,
player,201409040sea,gnb,PerrNi00,tackles_assists,1,,,,,
player,201409040sea,gnb,PerrNi00,tackles_loss,0,,,,,
player,201409040sea,gnb,PerrNi00,qb_hits,0,,,,,
player,201409040sea,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201409040sea,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201409040sea,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201409040sea,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201409040sea,gnb,SherDe00,def_int,0,,,,,
player,201409040sea,gnb,SherDe00,def_int_yds,0,,,,,
player,201409040sea,gnb,SherDe00,def_int_td,0,,,,,
player,201409040sea,gnb,SherDe00,def_int_long,0,,,,,
player,201409040sea,gnb,SherDe00,pass_defended,0,,,,,
player,201409040sea,gnb,SherDe00,sacks,0.0,,,,,
player,201409040sea,gnb,SherDe00,tackles_combined,0,,,,,
player,201409040sea,gnb,SherDe00,tackles_solo,0,,,,,
player,201409040sea,gnb,SherDe00,tackles_assists,0,,,,,
player,201409040sea,gnb,SherDe00,tackles_loss,,,,,,
player,201409040sea,gnb,SherDe00,qb_hits,,,,,,
player,201409040sea,gnb,SherDe00,fumbles_rec,1,,,,,
player,201409040sea,gnb,SherDe00,fumbles_rec_yds,0,,,,,
player,201409040sea,gnb,SherDe00,fumbles_rec_td,0,,,,,
player,201409040sea,gnb,SherDe00,fumbles_forced,0,,,,,
player,201409040sea,sea,MaxwBy00,def_int,1,,,,,
player,201409040sea,sea,MaxwBy00,def_int_yds,21,,,,,
player,201409040sea,sea,MaxwBy00,def_int_td,0,,,,,
player,201409040sea,sea,MaxwBy00,def_int_long,21,,,,,
player,201409040sea,sea,MaxwBy00,pass_defended,2,,,,,
player,201409040sea,sea,MaxwBy00,sacks,0.0,,,,,
player,201409040sea,sea,MaxwBy00,tackles_combined,5,,,,,
player,201409040sea,sea,MaxwBy00,tackles_solo,4,,,,,
player,201409040sea,sea,MaxwBy00,tackles_assists,1,,,,,
player,201409040sea,sea,MaxwBy00,tackles_loss,0,,,,,
player,201409040sea,sea,MaxwBy00,qb_hits,0,,,,,
player,201409040sea,sea,MaxwBy00,fumbles_rec,0,,,,,
player,201409040sea,sea,MaxwBy00,fumbles_rec_yds,0,,,,,
player,201409040sea,sea,MaxwBy00,fumbles_rec_td,0,,,,,
player,201409040sea,sea,MaxwBy00,fumbles_forced,0,,,,,
player,201409040sea,sea,BennMi99,def_int,0,,,,,
player,201409040sea,sea,BennMi99,def_int_yds,0,,,,,
player,201409040sea,sea,BennMi99,def_int_td,0,,,,,
player,201409040sea,sea,BennMi99,def_int_long,0,,,,,
player,201409040sea,sea,BennMi99,pass_defended,0,,,,,
player,201409040sea,sea,BennMi99,sacks,2.0,,,,,
player,201409040sea,sea,BennMi99,tackles_combined,2,,,,,
player,201409040sea,sea,BennMi99,tackles_solo,2,,,,,
player,201409040sea,sea,BennMi99,tackles_assists,0,,,,,
player,201409040sea,sea,BennMi99,tackles_loss,0,,,,,
player,201409040sea,sea,BennMi99,qb_hits,3,,,,,
player,201409040sea,sea,BennMi99,fumbles_rec,0,,,,,
player,201409040sea,sea,BennMi99,fumbles_rec_yds,0,,,,,
player,201409040sea,sea,BennMi99,fumbles_rec_td,0,,,,,
player,201409040sea,sea,BennMi99,fumbles_forced,1,,,,,
player,201409040sea,sea,AvriCl99,def_int,0,,,,,
player,201409040sea,sea,AvriCl99,def_int_yds,0,,,,,
player,201409040sea,sea,AvriCl99,def_int_td,0,,,,,
player,201409040sea,sea,AvriCl99,def_int_long,0,,,,,
player,201409040sea,sea,AvriCl99,pass_defended,0,,,,,
player,201409040sea,sea,AvriCl99,sacks,1.0,,,,,
player,201409040sea,sea,AvriCl99,tackles_combined,2,,,,,
player,201409040sea,sea,AvriCl99,tackles_solo,2,,,,,
player,201409040sea,sea,AvriCl99,tackles_assists,0,,,,,
player,201409040sea,sea,AvriCl99,tackles_loss,1,,,,,
player,201409040sea,sea,AvriCl99,qb_hits,1,,,,,
player,201409040sea,sea,AvriCl99,fumbles_rec,0,,,,,
player,201409040sea,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201409040sea,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201409040sea,sea,AvriCl99,fumbles_forced,0,,,,,
player,201409040sea,sea,WagnBo00,def_int,0,,,,,
player,201409040sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201409040sea,sea,WagnBo00,def_int_td,0,,,,,
player,201409040sea,sea,WagnBo00,def_int_long,0,,,,,
player,201409040sea,sea,WagnBo00,pass_defended,0,,,,,
player,201409040sea,sea,WagnBo00,sacks,0.0,,,,,
player,201409040sea,sea,WagnBo00,tackles_combined,14,,,,,
player,201409040sea,sea,WagnBo00,tackles_solo,6,,,,,
player,201409040sea,sea,WagnBo00,tackles_assists,8,,,,,
player,201409040sea,sea,WagnBo00,tackles_loss,1,,,,,
player,201409040sea,sea,WagnBo00,qb_hits,0,,,,,
player,201409040sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201409040sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201409040sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201409040sea,sea,WagnBo00,fumbles_forced,0,,,,,
player,201409040sea,sea,ChanKa99,def_int,0,,,,,
player,201409040sea,sea,ChanKa99,def_int_yds,0,,,,,
player,201409040sea,sea,ChanKa99,def_int_td,0,,,,,
player,201409040sea,sea,ChanKa99,def_int_long,0,,,,,
player,201409040sea,sea,ChanKa99,pass_defended,0,,,,,
player,201409040sea,sea,ChanKa99,sacks,0.0,,,,,
player,201409040sea,sea,ChanKa99,tackles_combined,11,,,,,
player,201409040sea,sea,ChanKa99,tackles_solo,8,,,,,
player,201409040sea,sea,ChanKa99,tackles_assists,3,,,,,
player,201409040sea,sea,ChanKa99,tackles_loss,0,,,,,
player,201409040sea,sea,ChanKa99,qb_hits,0,,,,,
player,201409040sea,sea,ChanKa99,fumbles_rec,0,,,,,
player,201409040sea,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201409040sea,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201409040sea,sea,ChanKa99,fumbles_forced,0,,,,,
player,201409040sea,sea,WrigK.00,def_int,0,,,,,
player,201409040sea,sea,WrigK.00,def_int_yds,0,,,,,
player,201409040sea,sea,WrigK.00,def_int_td,0,,,,,
player,201409040sea,sea,WrigK.00,def_int_long,0,,,,,
player,201409040sea,sea,WrigK.00,pass_defended,0,,,,,
player,201409040sea,sea,WrigK.00,sacks,0.0,,,,,
player,201409040sea,sea,WrigK.00,tackles_combined,7,,,,,
player,201409040sea,sea,WrigK.00,tackles_solo,4,,,,,
player,201409040sea,sea,WrigK.00,tackles_assists,3,,,,,
player,201409040sea,sea,WrigK.00,tackles_loss,1,,,,,
player,201409040sea,sea,WrigK.00,qb_hits,0,,,,,
player,201409040sea,sea,WrigK.00,fumbles_rec,0,,,,,
player,201409040sea,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201409040sea,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201409040sea,sea,WrigK.00,fumbles_forced,0,,,,,
player,201409040sea,sea,ThomEa99,def_int,0,,,,,
player,201409040sea,sea,ThomEa99,def_int_yds,0,,,,,
player,201409040sea,sea,ThomEa99,def_int_td,0,,,,,
player,201409040sea,sea,ThomEa99,def_int_long,0,,,,,
player,201409040sea,sea,ThomEa99,pass_defended,1,,,,,
player,201409040sea,sea,ThomEa99,sacks,0.0,,,,,
player,201409040sea,sea,ThomEa99,tackles_combined,5,,,,,
player,201409040sea,sea,ThomEa99,tackles_solo,4,,,,,
player,201409040sea,sea,ThomEa99,tackles_assists,1,,,,,
player,201409040sea,sea,ThomEa99,tackles_loss,0,,,,,
player,201409040sea,sea,ThomEa99,qb_hits,0,,,,,
player,201409040sea,sea,ThomEa99,fumbles_rec,0,,,,,
player,201409040sea,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201409040sea,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201409040sea,sea,ThomEa99,fumbles_forced,0,,,,,
player,201409040sea,sea,LaneJe00,def_int,0,,,,,
player,201409040sea,sea,LaneJe00,def_int_yds,0,,,,,
player,201409040sea,sea,LaneJe00,def_int_td,0,,,,,
player,201409040sea,sea,LaneJe00,def_int_long,0,,,,,
player,201409040sea,sea,LaneJe00,pass_defended,0,,,,,
player,201409040sea,sea,LaneJe00,sacks,0.0,,,,,
player,201409040sea,sea,LaneJe00,tackles_combined,4,,,,,
player,201409040sea,sea,LaneJe00,tackles_solo,3,,,,,
player,201409040sea,sea,LaneJe00,tackles_assists,1,,,,,
player,201409040sea,sea,LaneJe00,tackles_loss,1,,,,,
player,201409040sea,sea,LaneJe00,qb_hits,0,,,,,
player,201409040sea,sea,LaneJe00,fumbles_rec,0,,,,,
player,201409040sea,sea,LaneJe00,fumbles_rec_yds,0,,,,,
player,201409040sea,sea,LaneJe00,fumbles_rec_td,0,,,,,
player,201409040sea,sea,LaneJe00,fumbles_forced,0,,,,,
player,201409040sea,sea,McDaTo20,def_int,0,,,,,
player,201409040sea,sea,McDaTo20,def_int_yds,0,,,,,
player,201409040sea,sea,McDaTo20,def_int_td,0,,,,,
player,201409040sea,sea,McDaTo20,def_int_long,0,,,,,
player,201409040sea,sea,McDaTo20,pass_defended,0,,,,,
player,201409040sea,sea,McDaTo20,sacks,0.0,,,,,
player,201409040sea,sea,McDaTo20,tackles_combined,3,,,,,
player,201409040sea,sea,McDaTo20,tackles_solo,1,,,,,
player,201409040sea,sea,McDaTo20,tackles_assists,2,,,,,
player,201409040sea,sea,McDaTo20,tackles_loss,1,,,,,
player,201409040sea,sea,McDaTo20,qb_hits,0,,,,,
player,201409040sea,sea,McDaTo20,fumbles_rec,0,,,,,
player,201409040sea,sea,McDaTo20,fumbles_rec_yds,0,,,,,
player,201409040sea,sea,McDaTo20,fumbles_rec_td,0,,,,,
player,201409040sea,sea,McDaTo20,fumbles_forced,0,,,,,
player,201409040sea,sea,IrviBr00,def_int,0,,,,,
player,201409040sea,sea,IrviBr00,def_int_yds,0,,,,,
player,201409040sea,sea,IrviBr00,def_int_td,0,,,,,
player,201409040sea,sea,IrviBr00,def_int_long,0,,,,,
player,201409040sea,sea,IrviBr00,pass_defended,0,,,,,
player,201409040sea,sea,IrviBr00,sacks,0.0,,,,,
player,201409040sea,sea,IrviBr00,tackles_combined,2,,,,,
player,201409040sea,sea,IrviBr00,tackles_solo,1,,,,,
player,201409040sea,sea,IrviBr00,tackles_assists,1,,,,,
player,201409040sea,sea,IrviBr00,tackles_loss,0,,,,,
player,201409040sea,sea,IrviBr00,qb_hits,0,,,,,
player,201409040sea,sea,IrviBr00,fumbles_rec,0,,,,,
player,201409040sea,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201409040sea,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201409040sea,sea,IrviBr00,fumbles_forced,0,,,,,
player,201409040sea,sea,MorgMi00,def_int,0,,,,,
player,201409040sea,sea,MorgMi00,def_int_yds,0,,,,,
player,201409040sea,sea,MorgMi00,def_int_td,0,,,,,
player,201409040sea,sea,MorgMi00,def_int_long,0,,,,,
player,201409040sea,sea,MorgMi00,pass_defended,0,,,,,
player,201409040sea,sea,MorgMi00,sacks,0.0,,,,,
player,201409040sea,sea,MorgMi00,tackles_combined,2,,,,,
player,201409040sea,sea,MorgMi00,tackles_solo,1,,,,,
player,201409040sea,sea,MorgMi00,tackles_assists,1,,,,,
player,201409040sea,sea,MorgMi00,tackles_loss,0,,,,,
player,201409040sea,sea,MorgMi00,qb_hits,0,,,,,
player,201409040sea,sea,MorgMi00,fumbles_rec,0,,,,,
player,201409040sea,sea,MorgMi00,fumbles_rec_yds,0,,,,,
player,201409040sea,sea,MorgMi00,fumbles_rec_td,0,,,,,
player,201409040sea,sea,MorgMi00,fumbles_forced,0,,,,,
player,201409040sea,sea,SheaDe00,def_int,0,,,,,
player,201409040sea,sea,SheaDe00,def_int_yds,0,,,,,
player,201409040sea,sea,SheaDe00,def_int_td,0,,,,,
player,201409040sea,sea,SheaDe00,def_int_long,0,,,,,
player,201409040sea,sea,SheaDe00,pass_defended,0,,,,,
player,201409040sea,sea,SheaDe00,sacks,0.0,,,,,
player,201409040sea,sea,SheaDe00,tackles_combined,2,,,,,
player,201409040sea,sea,SheaDe00,tackles_solo,2,,,,,
player,201409040sea,sea,SheaDe00,tackles_assists,0,,,,,
player,201409040sea,sea,SheaDe00,tackles_loss,0,,,,,
player,201409040sea,sea,SheaDe00,qb_hits,0,,,,,
player,201409040sea,sea,SheaDe00,fumbles_rec,0,,,,,
player,201409040sea,sea,SheaDe00,fumbles_rec_yds,0,,,,,
player,201409040sea,sea,SheaDe00,fumbles_rec_td,0,,,,,
player,201409040sea,sea,SheaDe00,fumbles_forced,0,,,,,
player,201409040sea,sea,BurlMa00,def_int,0,,,,,
player,201409040sea,sea,BurlMa00,def_int_yds,0,,,,,
player,201409040sea,sea,BurlMa00,def_int_td,0,,,,,
player,201409040sea,sea,BurlMa00,def_int_long,0,,,,,
player,201409040sea,sea,BurlMa00,pass_defended,0,,,,,
player,201409040sea,sea,BurlMa00,sacks,0.0,,,,,
player,201409040sea,sea,BurlMa00,tackles_combined,1,,,,,
player,201409040sea,sea,BurlMa00,tackles_solo,0,,,,,
player,201409040sea,sea,BurlMa00,tackles_assists,1,,,,,
player,201409040sea,sea,BurlMa00,tackles_loss,0,,,,,
player,201409040sea,sea,BurlMa00,qb_hits,0,,,,,
player,201409040sea,sea,BurlMa00,fumbles_rec,0,,,,,
player,201409040sea,sea,BurlMa00,fumbles_rec_yds,0,,,,,
player,201409040sea,sea,BurlMa00,fumbles_rec_td,0,,,,,
player,201409040sea,sea,BurlMa00,fumbles_forced,0,,,,,
player,201409040sea,sea,ColeDe00,def_int,0,,,,,
player,201409040sea,sea,ColeDe00,def_int_yds,0,,,,,
player,201409040sea,sea,ColeDe00,def_int_td,0,,,,,
player,201409040sea,sea,ColeDe00,def_int_long,0,,,,,
player,201409040sea,sea,ColeDe00,pass_defended,0,,,,,
player,201409040sea,sea,ColeDe00,sacks,0.0,,,,,
player,201409040sea,sea,ColeDe00,tackles_combined,1,,,,,
player,201409040sea,sea,ColeDe00,tackles_solo,0,,,,,
player,201409040sea,sea,ColeDe00,tackles_assists,1,,,,,
player,201409040sea,sea,ColeDe00,tackles_loss,0,,,,,
player,201409040sea,sea,ColeDe00,qb_hits,0,,,,,
player,201409040sea,sea,ColeDe00,fumbles_rec,0,,,,,
player,201409040sea,sea,ColeDe00,fumbles_rec_yds,0,,,,,
player,201409040sea,sea,ColeDe00,fumbles_rec_td,0,,,,,
player,201409040sea,sea,ColeDe00,fumbles_forced,0,,,,,
player,201409040sea,sea,JohnJe02,def_int,0,,,,,
player,201409040sea,sea,JohnJe02,def_int_yds,0,,,,,
player,201409040sea,sea,JohnJe02,def_int_td,0,,,,,
player,201409040sea,sea,JohnJe02,def_int_long,0,,,,,
player,201409040sea,sea,JohnJe02,pass_defended,0,,,,,
player,201409040sea,sea,JohnJe02,sacks,0.0,,,,,
player,201409040sea,sea,JohnJe02,tackles_combined,1,,,,,
player,201409040sea,sea,JohnJe02,tackles_solo,1,,,,,
player,201409040sea,sea,JohnJe02,tackles_assists,0,,,,,
player,201409040sea,sea,JohnJe02,tackles_loss,0,,,,,
player,201409040sea,sea,JohnJe02,qb_hits,0,,,,,
player,201409040sea,sea,JohnJe02,fumbles_rec,0,,,,,
player,201409040sea,sea,JohnJe02,fumbles_rec_yds,0,,,,,
player,201409040sea,sea,JohnJe02,fumbles_rec_td,0,,,,,
player,201409040sea,sea,JohnJe02,fumbles_forced,0,,,,,
player,201409040sea,sea,SchoOB99,def_int,0,,,,,
player,201409040sea,sea,SchoOB99,def_int_yds,0,,,,,
player,201409040sea,sea,SchoOB99,def_int_td,0,,,,,
player,201409040sea,sea,SchoOB99,def_int_long,0,,,,,
player,201409040sea,sea,SchoOB99,pass_defended,0,,,,,
player,201409040sea,sea,SchoOB99,sacks,0.0,,,,,
player,201409040sea,sea,SchoOB99,tackles_combined,1,,,,,
player,201409040sea,sea,SchoOB99,tackles_solo,0,,,,,
player,201409040sea,sea,SchoOB99,tackles_assists,1,,,,,
player,201409040sea,sea,SchoOB99,tackles_loss,0,,,,,
player,201409040sea,sea,SchoOB99,qb_hits,0,,,,,
player,201409040sea,sea,SchoOB99,fumbles_rec,0,,,,,
player,201409040sea,sea,SchoOB99,fumbles_rec_yds,0,,,,,
player,201409040sea,sea,SchoOB99,fumbles_rec_td,0,,,,,
