game,2014,8,20141026,201410260atl,det,"Detroit Lions",22,atl,"Atlanta Falcons",21
player,201410260atl,det,SeisMo00,st_pct,48%,,,,,
player,201410260atl,det,MuhlDo20,pos,LS,,,,,
player,201410260atl,det,MuhlDo20,offense,0,,,,,
player,201410260atl,det,MuhlDo20,off_pct,0%,,,,,
player,201410260atl,det,MuhlDo20,defense,0,,,,,
player,201410260atl,det,MuhlDo20,def_pct,0%,,,,,
player,201410260atl,det,MuhlDo20,special_teams,7,,,,,
player,201410260atl,det,MuhlDo20,st_pct,30%,,,,,
player,201410260atl,det,PratMa20,pos,K,,,,,
player,201410260atl,det,PratMa20,offense,0,,,,,
player,201410260atl,det,PratMa20,off_pct,0%,,,,,
player,201410260atl,det,PratMa20,defense,0,,,,,
player,201410260atl,det,PratMa20,def_pct,0%,,,,,
player,201410260atl,det,PratMa20,special_teams,4,,,,,
player,201410260atl,det,PratMa20,st_pct,17%,,,,,
