game,2014,1,20140907,201409070kan,oti,"Tennessee Titans",26,kan,"Kansas City Chiefs",10
player,201409070kan,kan,OwenCh99,pass_defended,0,,,,,
player,201409070kan,kan,OwenCh99,sacks,0.0,,,,,
player,201409070kan,kan,OwenCh99,tackles_combined,3,,,,,
player,201409070kan,kan,OwenCh99,tackles_solo,3,,,,,
player,201409070kan,kan,OwenCh99,tackles_assists,0,,,,,
player,201409070kan,kan,OwenCh99,tackles_loss,0,,,,,
player,201409070kan,kan,OwenCh99,qb_hits,0,,,,,
player,201409070kan,kan,OwenCh99,fumbles_rec,0,,,,,
player,201409070kan,kan,OwenCh99,fumbles_rec_yds,0,,,,,
player,201409070kan,kan,OwenCh99,fumbles_rec_td,0,,,,,
player,201409070kan,kan,OwenCh99,fumbles_forced,0,,,,,
player,201409070kan,kan,HaliTa20,def_int,0,,,,,
player,201409070kan,kan,HaliTa20,def_int_yds,0,,,,,
player,201409070kan,kan,HaliTa20,def_int_td,0,,,,,
player,201409070kan,kan,HaliTa20,def_int_long,0,,,,,
player,201409070kan,kan,HaliTa20,pass_defended,0,,,,,
player,201409070kan,kan,HaliTa20,sacks,0.0,,,,,
player,201409070kan,kan,HaliTa20,tackles_combined,2,,,,,
player,201409070kan,kan,HaliTa20,tackles_solo,2,,,,,
player,201409070kan,kan,HaliTa20,tackles_assists,0,,,,,
player,201409070kan,kan,HaliTa20,tackles_loss,0,,,,,
player,201409070kan,kan,HaliTa20,qb_hits,0,,,,,
player,201409070kan,kan,HaliTa20,fumbles_rec,0,,,,,
player,201409070kan,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201409070kan,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201409070kan,kan,HaliTa20,fumbles_forced,0,,,,,
player,201409070kan,kan,DeViMi99,def_int,0,,,,,
player,201409070kan,kan,DeViMi99,def_int_yds,0,,,,,
player,201409070kan,kan,DeViMi99,def_int_td,0,,,,,
player,201409070kan,kan,DeViMi99,def_int_long,0,,,,,
player,201409070kan,kan,DeViMi99,pass_defended,1,,,,,
player,201409070kan,kan,DeViMi99,sacks,0.0,,,,,
player,201409070kan,kan,DeViMi99,tackles_combined,1,,,,,
player,201409070kan,kan,DeViMi99,tackles_solo,0,,,,,
player,201409070kan,kan,DeViMi99,tackles_assists,1,,,,,
player,201409070kan,kan,DeViMi99,tackles_loss,0,,,,,
player,201409070kan,kan,DeViMi99,qb_hits,0,,,,,
player,201409070kan,kan,DeViMi99,fumbles_rec,0,,,,,
player,201409070kan,kan,DeViMi99,fumbles_rec_yds,0,,,,,
player,201409070kan,kan,DeViMi99,fumbles_rec_td,0,,,,,
player,201409070kan,kan,DeViMi99,fumbles_forced,0,,,,,
player,201409070kan,kan,SherAn00,def_int,0,,,,,
player,201409070kan,kan,SherAn00,def_int_yds,0,,,,,
player,201409070kan,kan,SherAn00,def_int_td,0,,,,,
player,201409070kan,kan,SherAn00,def_int_long,0,,,,,
player,201409070kan,kan,SherAn00,pass_defended,0,,,,,
player,201409070kan,kan,SherAn00,sacks,0.0,,,,,
player,201409070kan,kan,SherAn00,tackles_combined,1,,,,,
player,201409070kan,kan,SherAn00,tackles_solo,1,,,,,
player,201409070kan,kan,SherAn00,tackles_assists,0,,,,,
player,201409070kan,kan,SherAn00,tackles_loss,0,,,,,
player,201409070kan,kan,SherAn00,qb_hits,0,,,,,
player,201409070kan,kan,SherAn00,fumbles_rec,0,,,,,
player,201409070kan,kan,SherAn00,fumbles_rec_yds,0,,,,,
player,201409070kan,kan,SherAn00,fumbles_rec_td,0,,,,,
player,201409070kan,kan,SherAn00,fumbles_forced,1,,,,,
player,201409070kan,kan,SoreDa01,def_int,0,,,,,
player,201409070kan,kan,SoreDa01,def_int_yds,0,,,,,
player,201409070kan,kan,SoreDa01,def_int_td,0,,,,,
player,201409070kan,kan,SoreDa01,def_int_long,0,,,,,
player,201409070kan,kan,SoreDa01,pass_defended,0,,,,,
player,201409070kan,kan,SoreDa01,sacks,0.0,,,,,
player,201409070kan,kan,SoreDa01,tackles_combined,1,,,,,
player,201409070kan,kan,SoreDa01,tackles_solo,1,,,,,
player,201409070kan,kan,SoreDa01,tackles_assists,0,,,,,
player,201409070kan,kan,SoreDa01,tackles_loss,0,,,,,
player,201409070kan,kan,SoreDa01,qb_hits,0,,,,,
player,201409070kan,kan,SoreDa01,fumbles_rec,0,,,,,
player,201409070kan,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201409070kan,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201409070kan,kan,SoreDa01,fumbles_forced,0,,,,,
player,201409070kan,kan,ZombFr00,def_int,0,,,,,
player,201409070kan,kan,ZombFr00,def_int_yds,0,,,,,
player,201409070kan,kan,ZombFr00,def_int_td,0,,,,,
player,201409070kan,kan,ZombFr00,def_int_long,0,,,,,
player,201409070kan,kan,ZombFr00,pass_defended,0,,,,,
player,201409070kan,kan,ZombFr00,sacks,0.0,,,,,
player,201409070kan,kan,ZombFr00,tackles_combined,1,,,,,
player,201409070kan,kan,ZombFr00,tackles_solo,1,,,,,
player,201409070kan,kan,ZombFr00,tackles_assists,0,,,,,
player,201409070kan,kan,ZombFr00,tackles_loss,0,,,,,
player,201409070kan,kan,ZombFr00,qb_hits,0,,,,,
player,201409070kan,kan,ZombFr00,fumbles_rec,0,,,,,
player,201409070kan,kan,ZombFr00,fumbles_rec_yds,0,,,,,
player,201409070kan,kan,ZombFr00,fumbles_rec_td,0,,,,,
player,201409070kan,kan,ZombFr00,fumbles_forced,0,,,,,
player,201409070kan,kan,GainPh00,def_int,,,,,,
player,201409070kan,kan,GainPh00,def_int_yds,,,,,,
player,201409070kan,kan,GainPh00,def_int_td,,,,,,
player,201409070kan,kan,GainPh00,def_int_long,,,,,,
player,201409070kan,kan,GainPh00,pass_defended,,,,,,
player,201409070kan,kan,GainPh00,sacks,0.0,,,,,
player,201409070kan,kan,GainPh00,tackles_combined,,,,,,
player,201409070kan,kan,GainPh00,tackles_solo,,,,,,
player,201409070kan,kan,GainPh00,tackles_assists,,,,,,
player,201409070kan,kan,GainPh00,tackles_loss,1,,,,,
player,201409070kan,kan,GainPh00,qb_hits,1,,,,,
player,201409070kan,kan,GainPh00,fumbles_rec,,,,,,
player,201409070kan,kan,GainPh00,fumbles_rec_yds,,,,,,
player,201409070kan,kan,GainPh00,fumbles_rec_td,,,,,,
player,201409070kan,kan,GainPh00,fumbles_forced,,,,,,
player,201409070kan,kan,HowaJa00,def_int,,,,,,
player,201409070kan,kan,HowaJa00,def_int_yds,,,,,,
player,201409070kan,kan,HowaJa00,def_int_td,,,,,,
player,201409070kan,kan,HowaJa00,def_int_long,,,,,,
player,201409070kan,kan,HowaJa00,pass_defended,,,,,,
player,201409070kan,kan,HowaJa00,sacks,0.0,,,,,
player,201409070kan,kan,HowaJa00,tackles_combined,,,,,,
player,201409070kan,kan,HowaJa00,tackles_solo,,,,,,
player,201409070kan,kan,HowaJa00,tackles_assists,,,,,,
player,201409070kan,kan,HowaJa00,tackles_loss,0,,,,,
player,201409070kan,kan,HowaJa00,qb_hits,1,,,,,
player,201409070kan,kan,HowaJa00,fumbles_rec,,,,,,
player,201409070kan,kan,HowaJa00,fumbles_rec_yds,,,,,,
player,201409070kan,kan,HowaJa00,fumbles_rec_td,,,,,,
player,201409070kan,kan,HowaJa00,fumbles_forced,,,,,,
player,201409070kan,oti,McClDe00,kick_ret,0,,,,,
player,201409070kan,oti,McClDe00,kick_ret_yds,0,,,,,
player,201409070kan,oti,McClDe00,kick_ret_yds_per_ret,,,,,,
player,201409070kan,oti,McClDe00,kick_ret_td,0,,,,,
player,201409070kan,oti,McClDe00,kick_ret_long,0,,,,,
player,201409070kan,oti,McClDe00,punt_ret,1,,,,,
player,201409070kan,oti,McClDe00,punt_ret_yds,-2,,,,,
player,201409070kan,oti,McClDe00,punt_ret_yds_per_ret,-2.0,,,,,
player,201409070kan,oti,McClDe00,punt_ret_td,0,,,,,
player,201409070kan,oti,McClDe00,punt_ret_long,-2,,,,,
player,201409070kan,oti,WashLe00,kick_ret,1,,,,,
player,201409070kan,oti,WashLe00,kick_ret_yds,22,,,,,
player,201409070kan,oti,WashLe00,kick_ret_yds_per_ret,22.0,,,,,
player,201409070kan,oti,WashLe00,kick_ret_td,0,,,,,
player,201409070kan,oti,WashLe00,kick_ret_long,22,,,,,
player,201409070kan,oti,WashLe00,punt_ret,0,,,,,
player,201409070kan,oti,WashLe00,punt_ret_yds,0,,,,,
player,201409070kan,oti,WashLe00,punt_ret_yds_per_ret,,,,,,
player,201409070kan,oti,WashLe00,punt_ret_td,0,,,,,
player,201409070kan,oti,WashLe00,punt_ret_long,0,,,,,
player,201409070kan,kan,HammFr00,kick_ret,0,,,,,
player,201409070kan,kan,HammFr00,kick_ret_yds,0,,,,,
player,201409070kan,kan,HammFr00,kick_ret_yds_per_ret,,,,,,
player,201409070kan,kan,HammFr00,kick_ret_td,0,,,,,
player,201409070kan,kan,HammFr00,kick_ret_long,0,,,,,
player,201409070kan,kan,HammFr00,punt_ret,4,,,,,
player,201409070kan,kan,HammFr00,punt_ret_yds,47,,,,,
player,201409070kan,kan,HammFr00,punt_ret_yds_per_ret,11.8,,,,,
player,201409070kan,kan,HammFr00,punt_ret_td,0,,,,,
player,201409070kan,kan,HammFr00,punt_ret_long,30,,,,,
player,201409070kan,kan,DaviKn00,kick_ret,2,,,,,
player,201409070kan,kan,DaviKn00,kick_ret_yds,57,,,,,
player,201409070kan,kan,DaviKn00,kick_ret_yds_per_ret,28.5,,,,,
player,201409070kan,kan,DaviKn00,kick_ret_td,0,,,,,
player,201409070kan,kan,DaviKn00,kick_ret_long,32,,,,,
player,201409070kan,kan,DaviKn00,punt_ret,0,,,,,
player,201409070kan,kan,DaviKn00,punt_ret_yds,0,,,,,
player,201409070kan,kan,DaviKn00,punt_ret_yds_per_ret,,,,,,
player,201409070kan,kan,DaviKn00,punt_ret_td,0,,,,,
player,201409070kan,kan,DaviKn00,punt_ret_long,0,,,,,
player,201409070kan,kan,GrayCy00,kick_ret,1,,,,,
player,201409070kan,kan,GrayCy00,kick_ret_yds,0,,,,,
player,201409070kan,kan,GrayCy00,kick_ret_yds_per_ret,0.0,,,,,
player,201409070kan,kan,GrayCy00,kick_ret_td,0,,,,,
player,201409070kan,kan,GrayCy00,kick_ret_long,0,,,,,
player,201409070kan,kan,GrayCy00,punt_ret,0,,,,,
player,201409070kan,kan,GrayCy00,punt_ret_yds,0,,,,,
player,201409070kan,kan,GrayCy00,punt_ret_yds_per_ret,,,,,,
player,201409070kan,kan,GrayCy00,punt_ret_td,0,,,,,
player,201409070kan,kan,GrayCy00,punt_ret_long,0,,,,,
player,201409070kan,oti,SuccRy44,xpm,2,,,,,
player,201409070kan,oti,SuccRy44,xpa,2,,,,,
player,201409070kan,oti,SuccRy44,fgm,4,,,,,
player,201409070kan,oti,SuccRy44,fga,4,,,,,
player,201409070kan,oti,SuccRy44,punt,0,,,,,
player,201409070kan,oti,SuccRy44,punt_yds,0,,,,,
player,201409070kan,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201409070kan,oti,SuccRy44,punt_long,0,,,,,
player,201409070kan,oti,KernBr20,xpm,,,,,,
player,201409070kan,oti,KernBr20,xpa,,,,,,
player,201409070kan,oti,KernBr20,fgm,,,,,,
player,201409070kan,oti,KernBr20,fga,,,,,,
player,201409070kan,oti,KernBr20,punt,6,,,,,
player,201409070kan,oti,KernBr20,punt_yds,304,,,,,
player,201409070kan,oti,KernBr20,punt_yds_per_punt,50.7,,,,,
player,201409070kan,oti,KernBr20,punt_long,63,,,,,
player,201409070kan,kan,SantCa01,xpm,1,,,,,
player,201409070kan,kan,SantCa01,xpa,1,,,,,
player,201409070kan,kan,SantCa01,fgm,1,,,,,
player,201409070kan,kan,SantCa01,fga,2,,,,,
player,201409070kan,kan,SantCa01,punt,0,,,,,
player,201409070kan,kan,SantCa01,punt_yds,0,,,,,
player,201409070kan,kan,SantCa01,punt_yds_per_punt,,,,,,
player,201409070kan,kan,SantCa01,punt_long,0,,,,,
player,201409070kan,kan,ColqDu20,xpm,,,,,,
player,201409070kan,kan,ColqDu20,xpa,,,,,,
player,201409070kan,kan,ColqDu20,fgm,,,,,,
player,201409070kan,kan,ColqDu20,fga,,,,,,
player,201409070kan,kan,ColqDu20,punt,5,,,,,
player,201409070kan,kan,ColqDu20,punt_yds,213,,,,,
player,201409070kan,kan,ColqDu20,punt_yds_per_punt,42.6,,,,,
player,201409070kan,kan,ColqDu20,punt_long,52,,,,,
player,201409070kan,kan,FultZa00,pos,G,,,,,
player,201409070kan,kan,FultZa00,offense,57,,,,,
player,201409070kan,kan,FultZa00,off_pct,100%,,,,,
player,201409070kan,kan,FultZa00,defense,0,,,,,
player,201409070kan,kan,FultZa00,def_pct,0%,,,,,
player,201409070kan,kan,FultZa00,special_teams,3,,,,,
player,201409070kan,kan,FultZa00,st_pct,9%,,,,,
player,201409070kan,kan,HudsRo00,pos,C,,,,,
player,201409070kan,kan,HudsRo00,offense,57,,,,,
player,201409070kan,kan,HudsRo00,off_pct,100%,,,,,
player,201409070kan,kan,HudsRo00,defense,0,,,,,
player,201409070kan,kan,HudsRo00,def_pct,0%,,,,,
player,201409070kan,kan,HudsRo00,special_teams,3,,,,,
player,201409070kan,kan,HudsRo00,st_pct,9%,,,,,
player,201409070kan,kan,SmitAl03,pos,QB,,,,,
player,201409070kan,kan,SmitAl03,offense,57,,,,,
player,201409070kan,kan,SmitAl03,off_pct,100%,,,,,
player,201409070kan,kan,SmitAl03,defense,0,,,,,
player,201409070kan,kan,SmitAl03,def_pct,0%,,,,,
player,201409070kan,kan,SmitAl03,special_teams,0,,,,,
player,201409070kan,kan,SmitAl03,st_pct,0%,,,,,
player,201409070kan,kan,McGlMi20,pos,G,,,,,
player,201409070kan,kan,McGlMi20,offense,57,,,,,
player,201409070kan,kan,McGlMi20,off_pct,100%,,,,,
player,201409070kan,kan,McGlMi20,defense,0,,,,,
player,201409070kan,kan,McGlMi20,def_pct,0%,,,,,
player,201409070kan,kan,McGlMi20,special_teams,0,,,,,
player,201409070kan,kan,McGlMi20,st_pct,0%,,,,,
player,201409070kan,kan,FishEr00,pos,T,,,,,
player,201409070kan,kan,FishEr00,offense,56,,,,,
player,201409070kan,kan,FishEr00,off_pct,98%,,,,,
player,201409070kan,kan,FishEr00,defense,0,,,,,
player,201409070kan,kan,FishEr00,def_pct,0%,,,,,
player,201409070kan,kan,FishEr00,special_teams,3,,,,,
player,201409070kan,kan,FishEr00,st_pct,9%,,,,,
player,201409070kan,kan,AverDo00,pos,WR,,,,,
player,201409070kan,kan,AverDo00,offense,55,,,,,
player,201409070kan,kan,AverDo00,off_pct,96%,,,,,
player,201409070kan,kan,AverDo00,defense,0,,,,,
player,201409070kan,kan,AverDo00,def_pct,0%,,,,,
player,201409070kan,kan,AverDo00,special_teams,0,,,,,
player,201409070kan,kan,AverDo00,st_pct,0%,,,,,
player,201409070kan,kan,HammFr00,pos,WR,,,,,
player,201409070kan,kan,HammFr00,offense,54,,,,,
player,201409070kan,kan,HammFr00,off_pct,95%,,,,,
player,201409070kan,kan,HammFr00,defense,0,,,,,
player,201409070kan,kan,HammFr00,def_pct,0%,,,,,
player,201409070kan,kan,HammFr00,special_teams,8,,,,,
player,201409070kan,kan,HammFr00,st_pct,24%,,,,,
player,201409070kan,kan,CharJa00,pos,RB,,,,,
player,201409070kan,kan,CharJa00,offense,54,,,,,
player,201409070kan,kan,CharJa00,off_pct,95%,,,,,
player,201409070kan,kan,CharJa00,defense,0,,,,,
player,201409070kan,kan,CharJa00,def_pct,0%,,,,,
player,201409070kan,kan,CharJa00,special_teams,0,,,,,
player,201409070kan,kan,CharJa00,st_pct,0%,,,,,
player,201409070kan,kan,FasaAn00,pos,TE,,,,,
player,201409070kan,kan,FasaAn00,offense,52,,,,,
player,201409070kan,kan,FasaAn00,off_pct,91%,,,,,
player,201409070kan,kan,FasaAn00,defense,0,,,,,
player,201409070kan,kan,FasaAn00,def_pct,0%,,,,,
player,201409070kan,kan,FasaAn00,special_teams,0,,,,,
player,201409070kan,kan,FasaAn00,st_pct,0%,,,,,
player,201409070kan,kan,AlleJe01,pos,G,,,,,
player,201409070kan,kan,AlleJe01,offense,39,,,,,
player,201409070kan,kan,AlleJe01,off_pct,68%,,,,,
player,201409070kan,kan,AlleJe01,defense,0,,,,,
player,201409070kan,kan,AlleJe01,def_pct,0%,,,,,
player,201409070kan,kan,AlleJe01,special_teams,2,,,,,
player,201409070kan,kan,AlleJe01,st_pct,6%,,,,,
player,201409070kan,kan,HemiJu00,pos,WR,,,,,
player,201409070kan,kan,HemiJu00,offense,33,,,,,
player,201409070kan,kan,HemiJu00,off_pct,58%,,,,,
player,201409070kan,kan,HemiJu00,defense,0,,,,,
player,201409070kan,kan,HemiJu00,def_pct,0%,,,,,
player,201409070kan,kan,HemiJu00,special_teams,21,,,,,
player,201409070kan,kan,HemiJu00,st_pct,64%,,,,,
player,201409070kan,kan,HarrRy20,pos,T,,,,,
player,201409070kan,kan,HarrRy20,offense,18,,,,,
player,201409070kan,kan,HarrRy20,off_pct,32%,,,,,
player,201409070kan,kan,HarrRy20,defense,0,,,,,
player,201409070kan,kan,HarrRy20,def_pct,0%,,,,,
player,201409070kan,kan,HarrRy20,special_teams,3,,,,,
player,201409070kan,kan,HarrRy20,st_pct,9%,,,,,
player,201409070kan,kan,KelcTr00,pos,TE,,,,,
player,201409070kan,kan,KelcTr00,offense,18,,,,,
player,201409070kan,kan,KelcTr00,off_pct,32%,,,,,
player,201409070kan,kan,KelcTr00,defense,0,,,,,
player,201409070kan,kan,KelcTr00,def_pct,0%,,,,,
player,201409070kan,kan,KelcTr00,special_teams,3,,,,,
player,201409070kan,kan,KelcTr00,st_pct,9%,,,,,
player,201409070kan,kan,JenkA.00,pos,WR,,,,,
player,201409070kan,kan,JenkA.00,offense,7,,,,,
player,201409070kan,kan,JenkA.00,off_pct,12%,,,,,
player,201409070kan,kan,JenkA.00,defense,0,,,,,
player,201409070kan,kan,JenkA.00,def_pct,0%,,,,,
player,201409070kan,kan,JenkA.00,special_teams,6,,,,,
player,201409070kan,kan,JenkA.00,st_pct,18%,,,,,
player,201409070kan,kan,SherAn00,pos,FB,,,,,
player,201409070kan,kan,SherAn00,offense,6,,,,,
player,201409070kan,kan,SherAn00,off_pct,11%,,,,,
player,201409070kan,kan,SherAn00,defense,0,,,,,
player,201409070kan,kan,SherAn00,def_pct,0%,,,,,
player,201409070kan,kan,SherAn00,special_teams,16,,,,,
player,201409070kan,kan,SherAn00,st_pct,48%,,,,,
player,201409070kan,kan,DaviKn00,pos,RB,,,,,
player,201409070kan,kan,DaviKn00,offense,5,,,,,
player,201409070kan,kan,DaviKn00,off_pct,9%,,,,,
player,201409070kan,kan,DaviKn00,defense,0,,,,,
player,201409070kan,kan,DaviKn00,def_pct,0%,,,,,
player,201409070kan,kan,DaviKn00,special_teams,7,,,,,
player,201409070kan,kan,DaviKn00,st_pct,21%,,,,,
player,201409070kan,kan,GrayCy00,pos,RB,,,,,
player,201409070kan,kan,GrayCy00,offense,1,,,,,
player,201409070kan,kan,GrayCy00,off_pct,2%,,,,,
player,201409070kan,kan,GrayCy00,defense,0,,,,,
player,201409070kan,kan,GrayCy00,def_pct,0%,,,,,
player,201409070kan,kan,GrayCy00,special_teams,24,,,,,
player,201409070kan,kan,GrayCy00,st_pct,73%,,,,,
player,201409070kan,kan,LinkJe20,pos,G,,,,,
player,201409070kan,kan,LinkJe20,offense,1,,,,,
player,201409070kan,kan,LinkJe20,off_pct,2%,,,,,
player,201409070kan,kan,LinkJe20,defense,0,,,,,
player,201409070kan,kan,LinkJe20,def_pct,0%,,,,,
player,201409070kan,kan,LinkJe20,special_teams,3,,,,,
player,201409070kan,kan,LinkJe20,st_pct,9%,,,,,
player,201409070kan,kan,AbduHu99,pos,FS,,,,,
player,201409070kan,kan,AbduHu99,offense,0,,,,,
player,201409070kan,kan,AbduHu99,off_pct,0%,,,,,
player,201409070kan,kan,AbduHu99,defense,79,,,,,
player,201409070kan,kan,AbduHu99,def_pct,100%,,,,,
player,201409070kan,kan,AbduHu99,special_teams,13,,,,,
player,201409070kan,kan,AbduHu99,st_pct,39%,,,,,
player,201409070kan,kan,SmitSe99,pos,CB,,,,,
player,201409070kan,kan,SmitSe99,offense,0,,,,,
player,201409070kan,kan,SmitSe99,off_pct,0%,,,,,
player,201409070kan,kan,SmitSe99,defense,79,,,,,
player,201409070kan,kan,SmitSe99,def_pct,100%,,,,,
player,201409070kan,kan,SmitSe99,special_teams,0,,,,,
player,201409070kan,kan,SmitSe99,st_pct,0%,,,,,
player,201409070kan,kan,HousJu00,pos,LB,,,,,
player,201409070kan,kan,HousJu00,offense,0,,,,,
player,201409070kan,kan,HousJu00,off_pct,0%,,,,,
player,201409070kan,kan,HousJu00,defense,79,,,,,
player,201409070kan,kan,HousJu00,def_pct,100%,,,,,
player,201409070kan,kan,HousJu00,special_teams,0,,,,,
player,201409070kan,kan,HousJu00,st_pct,0%,,,,,
player,201409070kan,kan,BerrEr99,pos,SS,,,,,
player,201409070kan,kan,BerrEr99,offense,0,,,,,
player,201409070kan,kan,BerrEr99,off_pct,0%,,,,,
player,201409070kan,kan,BerrEr99,defense,79,,,,,
player,201409070kan,kan,BerrEr99,def_pct,100%,,,,,
player,201409070kan,kan,BerrEr99,special_teams,0,,,,,
player,201409070kan,kan,BerrEr99,st_pct,0%,,,,,
player,201409070kan,kan,HaliTa20,pos,LB,,,,,
player,201409070kan,kan,HaliTa20,offense,0,,,,,
player,201409070kan,kan,HaliTa20,off_pct,0%,,,,,
player,201409070kan,kan,HaliTa20,defense,79,,,,,
player,201409070kan,kan,HaliTa20,def_pct,100%,,,,,
player,201409070kan,kan,HaliTa20,special_teams,0,,,,,
player,201409070kan,kan,HaliTa20,st_pct,0%,,,,,
player,201409070kan,kan,PoexDo00,pos,NT,,,,,
player,201409070kan,kan,PoexDo00,offense,0,,,,,
player,201409070kan,kan,PoexDo00,off_pct,0%,,,,,
player,201409070kan,kan,PoexDo00,defense,78,,,,,
player,201409070kan,kan,PoexDo00,def_pct,99%,,,,,
player,201409070kan,kan,PoexDo00,special_teams,6,,,,,
player,201409070kan,kan,PoexDo00,st_pct,18%,,,,,
player,201409070kan,kan,ParkRo01,pos,CB,,,,,
player,201409070kan,kan,ParkRo01,offense,0,,,,,
player,201409070kan,kan,ParkRo01,off_pct,0%,,,,,
player,201409070kan,kan,ParkRo01,defense,76,,,,,
player,201409070kan,kan,ParkRo01,def_pct,96%,,,,,
player,201409070kan,kan,ParkRo01,special_teams,6,,,,,
player,201409070kan,kan,ParkRo01,st_pct,18%,,,,,
player,201409070kan,kan,MaugJo00,pos,LB,,,,,
player,201409070kan,kan,MaugJo00,offense,0,,,,,
player,201409070kan,kan,MaugJo00,off_pct,0%,,,,,
player,201409070kan,kan,MaugJo00,defense,56,,,,,
player,201409070kan,kan,MaugJo00,def_pct,71%,,,,,
player,201409070kan,kan,MaugJo00,special_teams,12,,,,,
player,201409070kan,kan,MaugJo00,st_pct,36%,,,,,
player,201409070kan,kan,BailAl00,pos,DE,,,,,
player,201409070kan,kan,BailAl00,offense,0,,,,,
player,201409070kan,kan,BailAl00,off_pct,0%,,,,,
player,201409070kan,kan,BailAl00,defense,56,,,,,
player,201409070kan,kan,BailAl00,def_pct,71%,,,,,
player,201409070kan,kan,BailAl00,special_teams,9,,,,,
player,201409070kan,kan,BailAl00,st_pct,27%,,,,,
player,201409070kan,kan,OwenCh99,pos,CB,,,,,
player,201409070kan,kan,OwenCh99,offense,0,,,,,
player,201409070kan,kan,OwenCh99,off_pct,0%,,,,,
player,201409070kan,kan,OwenCh99,defense,50,,,,,
player,201409070kan,kan,OwenCh99,def_pct,63%,,,,,
player,201409070kan,kan,OwenCh99,special_teams,22,,,,,
player,201409070kan,kan,OwenCh99,st_pct,67%,,,,,
player,201409070kan,kan,JohnJa04,pos,LB,,,,,
player,201409070kan,kan,JohnJa04,offense,0,,,,,
player,201409070kan,kan,JohnJa04,off_pct,0%,,,,,
player,201409070kan,kan,JohnJa04,defense,49,,,,,
player,201409070kan,kan,JohnJa04,def_pct,62%,,,,,
player,201409070kan,kan,JohnJa04,special_teams,28,,,,,
player,201409070kan,kan,JohnJa04,st_pct,85%,,,,,
player,201409070kan,kan,JohnDe25,pos,LB,,,,,
player,201409070kan,kan,JohnDe25,offense,0,,,,,
player,201409070kan,kan,JohnDe25,off_pct,0%,,,,,
player,201409070kan,kan,JohnDe25,defense,30,,,,,
player,201409070kan,kan,JohnDe25,def_pct,38%,,,,,
player,201409070kan,kan,JohnDe25,special_teams,1,,,,,
player,201409070kan,kan,JohnDe25,st_pct,3%,,,,,
player,201409070kan,kan,DeViMi99,pos,DE,,,,,
player,201409070kan,kan,DeViMi99,offense,0,,,,,
player,201409070kan,kan,DeViMi99,off_pct,0%,,,,,
player,201409070kan,kan,DeViMi99,defense,26,,,,,
player,201409070kan,kan,DeViMi99,def_pct,33%,,,,,
player,201409070kan,kan,DeViMi99,special_teams,2,,,,,
player,201409070kan,kan,DeViMi99,st_pct,6%,,,,,
player,201409070kan,kan,HowaJa00,pos,DE,,,,,
player,201409070kan,kan,HowaJa00,offense,0,,,,,
player,201409070kan,kan,HowaJa00,off_pct,0%,,,,,
player,201409070kan,kan,HowaJa00,defense,24,,,,,
player,201409070kan,kan,HowaJa00,def_pct,30%,,,,,
player,201409070kan,kan,HowaJa00,special_teams,4,,,,,
player,201409070kan,kan,HowaJa00,st_pct,12%,,,,,
player,201409070kan,kan,SoreDa01,pos,SS,,,,,
player,201409070kan,kan,SoreDa01,offense,0,,,,,
player,201409070kan,kan,SoreDa01,off_pct,0%,,,,,
player,201409070kan,kan,SoreDa01,defense,19,,,,,
player,201409070kan,kan,SoreDa01,def_pct,24%,,,,,
player,201409070kan,kan,SoreDa01,special_teams,24,,,,,
player,201409070kan,kan,SoreDa01,st_pct,73%,,,,,
player,201409070kan,kan,ZombFr00,pos,LB,,,,,
player,201409070kan,kan,ZombFr00,offense,0,,,,,
player,201409070kan,kan,ZombFr00,off_pct,0%,,,,,
player,201409070kan,kan,ZombFr00,defense,3,,,,,
player,201409070kan,kan,ZombFr00,def_pct,4%,,,,,
player,201409070kan,kan,ZombFr00,special_teams,30,,,,,
player,201409070kan,kan,ZombFr00,st_pct,91%,,,,,
player,201409070kan,kan,McCrKe00,pos,FS,,,,,
player,201409070kan,kan,McCrKe00,offense,0,,,,,
player,201409070kan,kan,McCrKe00,off_pct,0%,,,,,
player,201409070kan,kan,McCrKe00,defense,3,,,,,
player,201409070kan,kan,McCrKe00,def_pct,4%,,,,,
player,201409070kan,kan,McCrKe00,special_teams,22,,,,,
player,201409070kan,kan,McCrKe00,st_pct,67%,,,,,
player,201409070kan,kan,FordDe00,pos,LB,,,,,
player,201409070kan,kan,FordDe00,offense,0,,,,,
player,201409070kan,kan,FordDe00,off_pct,0%,,,,,
player,201409070kan,kan,FordDe00,defense,3,,,,,
player,201409070kan,kan,FordDe00,def_pct,4%,,,,,
player,201409070kan,kan,FordDe00,special_teams,1,,,,,
player,201409070kan,kan,FordDe00,st_pct,3%,,,,,
player,201409070kan,kan,WalkVa99,pos,DE,,,,,
player,201409070kan,kan,WalkVa99,offense,0,,,,,
player,201409070kan,kan,WalkVa99,off_pct,0%,,,,,
player,201409070kan,kan,WalkVa99,defense,1,,,,,
player,201409070kan,kan,WalkVa99,def_pct,1%,,,,,
player,201409070kan,kan,WalkVa99,special_teams,0,,,,,
player,201409070kan,kan,WalkVa99,st_pct,0%,,,,,
player,201409070kan,kan,MartJo02,pos,LB,,,,,
